Cell_name	Zvalue	Color	Cluster	CD36	PPARA
MGH53_P9_A04	NA	black	0	0	0.092207
MGH53_P9_A05	NA	black	0	0.20038	0
MGH53_P9_A06	0.0213372011204	green3	2	0.1903	0.2762
MGH53_P9_A07	NA	black	0	0	0.30568
MGH53_P9_A08	-0.1062321522	green3	2	0.36961	0.19156
MGH53_P9_A09	NA	black	0	0	0.077243
MGH53_P9_A10	NA	black	0	0	0.094912
MGH53_P9_A11	NA	black	0	0	0.09356
MGH53_P9_A12	NA	black	0	0	0
MGH53_P9_B01	NA	black	0	0	0
MGH53_P9_B02	NA	black	0	0	0
MGH53_P9_B03	NA	black	0	0	0
MGH53_P9_B04	NA	black	0	0.24975	0
MGH53_P9_B05	-0.14468011553	green3	2	0.36065	0.09356
MGH53_P9_B06	0.0728427989649	green3	2	0.16993	0.082703
MGH53_P9_B07	0.0415711443802	green3	2	0.16479	0.24123
MGH53_P9_B08	NA	black	0	0	0.15963
MGH53_P9_B09	NA	black	0	0	0
MGH53_P9_B11	0.118154048164	green3	2	0.05797	0.21537
MGH53_P9_B12	NA	black	0	0	0.094912
MGH53_P9_C01	NA	black	0	0	0
MGH53_P9_C02	NA	black	0	0.41576	0
MGH53_P9_C03	NA	black	0	0	2.8094
MGH53_P9_C04	NA	black	0	0	0.26183
MGH53_P9_C05	NA	black	0	0.14274	0
MGH53_P9_C06	NA	black	0	0	0
MGH53_P9_C07	NA	black	0	0	0.13356
MGH53_P9_C08	NA	black	0	0	0
MGH53_P9_C09	NA	black	0	0	0.085425
MGH53_P9_C10	NA	black	0	0	0
MGH53_P9_C11	NA	black	0	0	0.17505
MGH53_P9_C12	NA	black	0	0	0.14796
MGH53_P9_D01	0.0415837885083	green3	2	0.16864	0.23143
MGH53_P9_D02	0.535291207253	black	0	0.50691	0.99639
MGH53_P9_D03	NA	black	0	0	0
MGH53_P9_D04	0.358328100308	black	0	0.3173	2.9806
MGH53_P9_D05	NA	black	0	0	3.3519
MGH53_P9_D08	NA	black	0	0	0
MGH53_P9_D09	NA	black	0	0.21537	0
MGH53_P9_D10	NA	black	0	0	0
MGH53_P9_D11	NA	black	0	0	3.0517
MGH53_P9_D12	NA	black	0	0	0.53705
MGH53_P9_F04	NA	black	0	0	0.15834
MGH53_P9_F05	NA	black	0	0	2.7357
MGH53_P9_F06	NA	black	0	0	0.22527
MGH53_P9_F07	NA	black	0	0	0.1137
MGH53_P9_F08	NA	black	0	0	0
MGH53_P9_F09	NA	black	0	0	0
MGH53_P9_F10	NA	black	0	0	0
MGH53_P9_F11	NA	black	0	0	0.15056
MGH53_P9_F12	NA	black	0	0	0
MGH53_P9_G01	NA	black	0	0	0.1635
MGH53_P9_G02	NA	black	0	0	0
MGH53_P9_G03	NA	black	0	0	0.11237
MGH53_P9_G04	NA	black	0	0	0.19535
MGH53_P9_G07	NA	black	0	0	0.18396
MGH53_P9_G08	NA	black	0	0	0.094912
MGH53_P9_G09	NA	black	0	0	3.3245
MGH53_P9_G12	NA	black	0	0	0
MGH53_P9_H01	NA	black	0	0	0.077243
MGH53_P9_H02	NA	black	0	0	0
MGH53_P9_H03	NA	black	0	0	0.15186
MGH53_P9_H04	NA	black	0	0.26183	0
MGH53_P9_H05	NA	black	0	0	0
MGH53_P9_H06	NA	black	0	0	0.070389
MGH53_P9_H07	NA	black	0	0	0
MGH53_P9_H08	NA	black	0	0	0.10434
MGH53_P9_H09	NA	black	0	0	0.35163
MGH53_P9_H10	NA	black	0	0	0.10299
MGH53_P9_H11	NA	black	0	0	0.16479
MGH53_P9_H12	NA	black	0	0	0.12565
MGH53_P4_A07	NA	black	0	0	2.6457
MGH53_P4_B01	NA	black	0	0	0
MGH53_P4_B02	NA	black	0	0	1.6012
MGH53_P4_B08	NA	black	0	0	0.2302
MGH53_P4_B09	0.0466844054631	green3	2	0.18396	0.14535
MGH53_P4_B10	NA	black	0	0	0.3505
MGH53_P4_B11	NA	black	0	0	0
MGH53_P4_C03	0.178721580036	green3	2	0.069015	0.097611
MGH53_P4_C11	-0.0858707590835	green3	2	0.10969	0.58785
MGH53_P4_C12	NA	black	0	0	0.1003
MGH53_P4_D04	NA	black	0	0	0.1865
MGH53_P4_D05	NA	black	0	0	0
MGH53_P4_D09	NA	black	0	0	0.15316
MGH53_P4_E01	NA	black	0	0	0.24245
MGH53_P4_E02	NA	black	0	0	0.301
MGH53_P4_E07	-0.00633074163601	green3	2	0.2461	0.24001
MGH53_P4_E08	NA	black	0	0	0.13225
MGH53_P4_E09	NA	black	0	0	0.059355
MGH53_P4_F01	0.0265366368769	green3	2	0.16864	0.29631
MGH53_P4_F02	NA	black	0	0	0.24123
MGH53_P4_F08	0.123308650075	green3	2	0.11237	0.11902
MGH53_P4_F11	NA	black	0	0	0.11902
MGH53_P4_G02	NA	black	0	0	0.15445
MGH53_P4_G05	0.16569789756	green3	2	0.088142	0.082703
MGH53_P4_G07	-0.485138740967	black	0	0.15316	1.7058
MGH53_P4_G08	NA	black	0	0	0.17505
MGH53_P4_G09	NA	black	0	0	0.22033
MGH53_P4_H10	NA	black	0	0	0.16736
MGH53_P4_H11	-0.747423701254	black	0	0.16479	2.4281
MGH53_P4_H12	NA	black	0	0	0.16092
MGH54_P14_A01	NA	black	0	0	0.19535
MGH54_P14_A02	NA	black	0	0	0
MGH54_P14_A03	NA	black	0	0	0
MGH54_P14_A04	NA	black	0	0.15316	0
MGH54_P14_A05	NA	black	0	0	0.6397
MGH54_P14_A06	NA	black	0	0	0.14405
MGH54_P14_A07	0.00815490575196	green3	2	0.22527	0.15186
MGH54_P14_A08	NA	black	0	0	0.1635
MGH54_P14_A09	NA	black	0	0	0.23143
MGH54_P14_A10	NA	black	0	0	0
MGH54_P14_A11	NA	black	0	0	0
MGH54_P14_A12	NA	black	0	0	0
MGH54_P14_B01	NA	black	0	0	0.21537
MGH54_P14_B02	NA	black	0	0	0
MGH54_P14_B03	NA	black	0	0	0.2302
MGH54_P14_B04	0.0681806481058	green3	2	0.17377	0.084064
MGH54_P14_B05	NA	black	0	0	0.064883
MGH54_P14_B06	NA	black	0	0	0.85917
MGH54_P14_B07	NA	black	0	0	0.96791
MGH54_P14_B08	NA	black	0	0.2228	0
MGH54_P14_B09	NA	black	0	0	1.8969
MGH54_P14_B10	NA	black	0	0	2.6736
MGH54_P14_B11	NA	black	0	0	0
MGH54_P14_B12	NA	black	0	0	0.3774
MGH54_P14_C01	NA	black	0	0	0
MGH54_P14_C02	NA	black	0	0.43723	0
MGH54_P14_C03	NA	black	0	0	0.11103
MGH54_P14_C04	NA	black	0	0	0.90072
MGH54_P14_C05	NA	black	0	0.15056	0
MGH54_P14_C06	NA	black	0	0	0
MGH54_P14_C07	NA	black	0	0	0
MGH54_P14_C08	NA	black	0	0	0.10969
MGH54_P14_C09	NA	black	0	0.1635	0
MGH54_P14_C10	NA	black	0	0	0.21909
MGH54_P14_C11	NA	black	0	0.32193	0
MGH54_P14_C12	NA	black	0	0	0
MGH54_P14_D01	NA	black	0	0	0
MGH54_P14_D02	NA	black	0	0	0.54794
MGH54_P14_D03	NA	black	0	0	0
MGH54_P14_D04	NA	black	0	0	0
MGH54_P14_D05	NA	black	0	0	0
MGH54_P14_D06	NA	black	0	0	0
MGH54_P14_D07	NA	black	0	0	0
MGH54_P14_D08	NA	black	0	0	0.088142
MGH54_P14_D09	0.0235037545232	green3	2	0.16607	0.31267
MGH54_P14_D10	NA	black	0	0	0
MGH54_P14_D11	NA	black	0	0.47612	0
MGH54_P14_D12	NA	black	0	0	0
MGH54_P14_E01	NA	black	0	0	0
MGH54_P14_E02	NA	black	0	0	0
MGH54_P14_E03	NA	black	0	0	0
MGH54_P14_E04	NA	black	0	0	0.11902
MGH54_P14_E05	0.0481848457877	green3	2	0.1903	0.092207
MGH54_P14_E06	NA	black	0	0	0.084064
MGH54_P14_E07	NA	black	0	0	0
MGH54_P14_E08	NA	black	0	0	0.14274
MGH54_P14_E09	NA	black	0	0	0
MGH54_P14_E10	NA	black	0	0	1.4823
MGH54_P14_E11	NA	black	0	0	0
MGH54_P14_E12	NA	black	0	0	0
MGH54_P14_F01	NA	black	0	0	0.25459
MGH54_P14_F02	NA	black	0	0	0
MGH54_P14_F03	NA	black	0	0	0.14012
MGH54_P14_F04	NA	black	0	0	0.098958
MGH54_P14_F06	NA	black	0	0	0
MGH54_P14_F07	NA	black	0	0	1.0293
MGH54_P14_F08	NA	black	0	0	0.123
MGH54_P14_F09	NA	black	0	0	0
MGH54_P14_F10	NA	black	0	0	0
MGH54_P14_F11	NA	black	0	0	0.17887
MGH54_P14_G01	NA	black	0	0	0.45207
MGH54_P14_G02	NA	black	0	0	0.32998
MGH54_P14_G03	NA	black	0	0	0
MGH54_P14_G04	-0.135841243641	green3	2	0.42653	0.21537
MGH54_P14_G05	0.00171141139689	green3	2	0.23143	0.31846
MGH54_P14_G06	NA	black	0	0	0.075875
MGH54_P14_G07	NA	black	0	0	1.4735
MGH54_P14_G08	NA	black	0	0	0
MGH54_P14_G09	-0.0020824426056	green3	2	0.20414	0.42438
MGH54_P14_G10	NA	black	0	0	0
MGH54_P14_G11	NA	black	0	0	0.10568
MGH54_P14_G12	NA	black	0	0	0
MGH54_P14_H01	NA	black	0	0	0
MGH54_P14_H02	NA	black	0	0	0
MGH54_P14_H03	NA	black	0	0.52306	0
MGH54_P14_H04	NA	black	0	0	0.24123
MGH54_P14_H05	NA	black	0	0	0
MGH54_P14_H06	NA	black	0	0.22157	0
MGH54_P14_H07	NA	black	0	0	0
MGH54_P14_H08	NA	black	0	0	1.1674
MGH54_P14_H09	NA	black	0	0	0
MGH54_P14_H10	NA	black	0	0.17632	0
MGH54_P14_H11	NA	black	0	0	0
MGH54_P14_H12	NA	black	0	0	0.15316
MGH54_P15_A02	NA	black	0	0	0
MGH54_P15_A03	NA	black	0	0	0
MGH54_P15_A04	NA	black	0	0	0.12961
MGH54_P15_A05	NA	black	0	0	0
MGH54_P15_A06	NA	black	0	0	0.10702
MGH54_P15_A07	NA	black	0	0	0
MGH54_P15_A08	NA	black	0	0	0.12168
MGH54_P15_A09	NA	black	0	0	0.073135
MGH54_P15_A10	NA	black	0	0	0.15316
MGH54_P15_A11	NA	black	0	0	0
MGH54_P15_A12	NA	black	0	0	0
MGH54_P15_B01	NA	black	0	0	0
MGH54_P15_B02	NA	black	0	0	0.91762
MGH54_P15_B03	NA	black	0	0	0
MGH54_P15_B04	NA	black	0	0	0.23389
MGH54_P15_B05	NA	black	0	0	0.34028
MGH54_P15_B06	NA	black	0	0	0
MGH54_P15_B07	NA	black	0	4.1702	0
MGH54_P15_B09	NA	black	0	0	0.10165
MGH54_P15_B10	NA	black	0	0	0.10165
MGH54_P15_B11	NA	black	0	0	0.10702
MGH54_P15_C01	NA	black	0	0	4.4566
MGH54_P15_C02	NA	black	0	0	0
MGH54_P15_C03	NA	black	0	0	0.1903
MGH54_P15_C04	NA	black	0	0	0
MGH54_P15_C05	NA	black	0	0	0
MGH54_P15_C06	NA	black	0	0	0.096262
MGH54_P15_C07	NA	black	0	0	0.40926
MGH54_P15_C08	NA	black	0	0	0.10969
MGH54_P15_C09	NA	black	0	0	0.085425
MGH54_P15_C10	NA	black	0	0	0.079975
MGH54_P15_C11	NA	black	0	0	0
MGH54_P15_C12	NA	black	0	0	0
MGH54_P15_D01	NA	black	0	0	0
MGH54_P15_D02	NA	black	0	0	0
MGH54_P15_D03	NA	black	0	0	0
MGH54_P15_D04	NA	black	0	0.27023	0
MGH54_P15_D05	NA	black	0	0	0
MGH54_P15_D07	NA	black	0	0	0.21661
MGH54_P15_D08	NA	black	0	0	0
MGH54_P15_D09	NA	black	0	0	0
MGH54_P15_D10	NA	black	0	0	0
MGH54_P15_D11	NA	black	0	0	0.17887
MGH54_P15_D12	NA	black	0	0	0.088142
MGH54_P15_E01	NA	black	0	0	0
MGH54_P15_E02	NA	black	0	0.29278	0
MGH54_P15_E03	NA	black	0	0.16221	0
MGH54_P15_E04	NA	black	0	0	0
MGH54_P15_E05	NA	black	0	0	0
MGH54_P15_E06	NA	black	0	0	0.1776
MGH54_P15_E07	NA	black	0	0	0
MGH54_P15_E08	NA	black	0	0	0.23143
MGH54_P15_E09	NA	black	0	0	0.10299
MGH54_P15_E10	NA	black	0	0	0.63506
MGH54_P15_E11	NA	black	0	0	0
MGH54_P15_E12	NA	black	0	0	0
MGH54_P15_F01	NA	black	0	0	0
MGH54_P15_F02	NA	black	0	0	0
MGH54_P15_F03	NA	black	0	0	0.10165
MGH54_P15_F04	NA	black	0	0.33113	0
MGH54_P15_F05	NA	black	0	0	0.16736
MGH54_P15_F06	NA	black	0	0	0.14274
MGH54_P15_F07	-0.0342542123793	green3	2	0.32654	0.30451
MGH54_P15_F08	NA	black	0	0	1.9222
MGH54_P15_F09	NA	black	0	0	0.15445
MGH54_P15_F10	NA	black	0	0	0.10434
MGH54_P15_F11	NA	black	0	0	0
MGH54_P15_F12	NA	black	0	0	0
MGH54_P15_G03	NA	black	0	0	0.089498
MGH54_P15_G04	NA	black	0	0.20914	0
MGH54_P15_G05	NA	black	0	0	0.18015
MGH54_P15_G06	NA	black	0	0	0
MGH54_P15_G07	NA	black	0	0	0
MGH54_P15_G08	NA	black	0	0	0
MGH54_P15_G09	NA	black	0	0.096262	0
MGH54_P15_G10	NA	black	0	0	0
MGH54_P15_G11	NA	black	0	0	0.2302
MGH54_P15_G12	NA	black	0	0	0
MGH54_P15_H01	NA	black	0	0	0
MGH54_P15_H03	0.143945135194	green3	2	0.094912	0.11237
MGH54_P15_H04	NA	black	0	0	0.082703
MGH54_P15_H05	NA	black	0	0	0
MGH54_P15_H06	NA	black	0	0	0.43616
MGH54_P15_H07	NA	black	0	0	0
MGH54_P15_H08	NA	black	0	0	0.075875
MGH54_P15_H09	NA	black	0	0	0
MGH54_P15_H10	0.0595332902661	green3	2	0.16479	0.16607
MGH54_P15_H11	NA	black	0	0	0
MGH54_P15_H12	NA	black	0	0	0.17632
MGH54_P16_A01	NA	black	0	0	0.26183
MGH54_P16_A02	NA	black	0	0	0
MGH54_P16_A04	NA	black	0	0	0
MGH54_P16_A05	NA	black	0	0.16092	0
MGH54_P16_A06	NA	black	0	0	0.32654
MGH54_P16_A07	NA	black	0	0	0.07861
MGH54_P16_A08	NA	black	0	0	0.26424
MGH54_P16_A09	NA	black	0	0.092207	0
MGH54_P16_A10	NA	black	0	0	0
MGH54_P16_A11	NA	black	0	0	0
MGH54_P16_A12	NA	black	0	0	0
MGH54_P16_B01	NA	black	0	0	0
MGH54_P16_B02	NA	black	0	0.34483	0
MGH54_P16_B03	0.045189156277	green3	2	0.19283	0.09356
MGH54_P16_B04	NA	black	0	0	0.071763
MGH54_P16_B05	NA	black	0	0	0
MGH54_P16_B06	NA	black	0	0	0
MGH54_P16_B07	NA	black	0	0	0
MGH54_P16_B08	NA	black	0	0	0
MGH54_P16_B09	NA	black	0	0	0
MGH54_P16_B10	NA	black	0	0	0
MGH54_P16_B11	NA	black	0	0	0.071763
MGH54_P16_B12	NA	black	0	0	0
MGH54_P16_C01	NA	black	0	0	0
MGH54_P16_C02	NA	black	0	0	2.2203
MGH54_P16_C03	NA	black	0	0	0.1776
MGH54_P16_C04	NA	black	0	0.17887	0
MGH54_P16_C05	NA	black	0	0	0
MGH54_P16_C06	NA	black	0	0	0
MGH54_P16_C07	NA	black	0	0	1.9003
MGH54_P16_C08	NA	black	0	0	0.1177
MGH54_P16_C09	NA	black	0	0	0.10568
MGH54_P16_C10	NA	black	0	0	1.9996
MGH54_P16_C11	NA	black	0	0	0.14926
MGH54_P16_C12	NA	black	0	0	0.14796
MGH54_P16_D01	NA	black	0	0	0
MGH54_P16_D02	NA	black	0	0	0
MGH54_P16_D03	NA	black	0	0.18396	0
MGH54_P16_D04	NA	black	0	0	0.11237
MGH54_P16_D05	NA	black	0	0	0.084064
MGH54_P16_D06	NA	black	0	0	0.24975
MGH54_P16_D07	NA	black	0	0	0.07861
MGH54_P16_D09	NA	black	0	0	0
MGH54_P16_D10	NA	black	0	0	0.14796
MGH54_P16_D11	NA	black	0	0	0.05797
MGH54_P16_D12	NA	black	0	0	0
MGH54_P16_E01	NA	black	0	0	0
MGH54_P16_E02	NA	black	0	0	0
MGH54_P16_E03	NA	black	0	0	0
MGH54_P16_E04	NA	black	0	0	0
MGH54_P16_E05	NA	black	0	0	0.10969
MGH54_P16_E06	-0.467344491162	black	0	0.15704	1.7062
MGH54_P16_E07	NA	black	0	0	0
MGH54_P16_E08	NA	black	0	0	0.10434
MGH54_P16_E09	NA	black	0	0	0
MGH54_P16_E10	NA	black	0	0	0.10568
MGH54_P16_E11	0.0312766847912	green3	2	0.19535	0.18396
MGH54_P16_E12	NA	black	0	0	0
MGH54_P16_F01	NA	black	0	0	0
MGH54_P16_F03	NA	black	0	0	0
MGH54_P16_F04	NA	black	0	0	0.079975
MGH54_P16_F05	NA	black	0	0	0
MGH54_P16_F06	NA	black	0	0	0.075875
MGH54_P16_F07	NA	black	0	0	0
MGH54_P16_F08	NA	black	0	0	0
MGH54_P16_F09	NA	black	0	0	0.31034
MGH54_P16_F10	NA	black	0	0.22527	0
MGH54_P16_F11	NA	black	0	0	0.014355
MGH54_P16_G01	NA	black	0	0	0
MGH54_P16_G02	NA	black	0	0	0.20914
MGH54_P16_G03	NA	black	0	0	0
MGH54_P16_G04	NA	black	0	0	0
MGH54_P16_G05	NA	black	0	0	0
MGH54_P16_G06	NA	black	0	0	0.056584
MGH54_P16_G07	NA	black	0	0	1.7407
MGH54_P16_G08	NA	black	0	0	0.05797
MGH54_P16_G09	NA	black	0	0	0
MGH54_P16_G10	NA	black	0	0	0.26544
MGH54_P16_G11	NA	black	0	0.13619	0
MGH54_P16_G12	NA	black	0	0	0.067639
MGH54_P16_H01	NA	black	0	0	0
MGH54_P16_H02	NA	black	0	0	0.76553
MGH54_P16_H03	NA	black	0	0	0
MGH54_P16_H04	NA	black	0	0	1.9542
MGH54_P16_H05	NA	black	0	0	0
MGH54_P16_H06	NA	black	0	0	0.16864
MGH54_P16_H07	NA	black	0	0	0.07861
MGH54_P16_H08	NA	black	0	0	0.09356
MGH54_P16_H09	NA	black	0	0.12433	0
MGH54_P16_H10	NA	black	0	0.27262	0
MGH54_P16_H11	NA	black	0	0	0.1903
MGH54_P16_H12	NA	black	0	0	0.46676
MGH54_P17_A01	0.151184330468	green3	2	0.077243	0.13225
MGH54_P17_A02	NA	black	0	0	0.14535
MGH54_P17_A03	NA	black	0	0	0.32769
MGH54_P17_A04	NA	black	0	0	0
MGH54_P17_A05	NA	black	0	0	0
MGH54_P17_A06	NA	black	0	0.1865	0
MGH54_P17_A07	NA	black	0	0	0.10836
MGH54_P17_A08	-0.0209051086943	green3	2	0.25338	0.11237
MGH54_P17_A09	NA	black	0	0	0.33228
MGH54_P17_A10	NA	black	0	0	0
MGH54_P17_A11	NA	black	0	0.17249	0
MGH54_P17_A12	NA	black	0	0	0.29396
MGH54_P17_B01	NA	black	0	0.419	0
MGH54_P17_B02	NA	black	0	0	0
MGH54_P17_B03	NA	black	0	0	0
MGH54_P17_B05	NA	black	0	0	0
MGH54_P17_B06	NA	black	0	0	0
MGH54_P17_B07	NA	black	0	0.24245	0
MGH54_P17_B08	NA	black	0	0	0.14012
MGH54_P17_B09	NA	black	0	0	0
MGH54_P17_B10	NA	black	0	0	1.0243
MGH54_P17_B11	NA	black	0	0	0.088142
MGH54_P17_B12	NA	black	0	0	0.16736
MGH54_P17_C02	NA	black	0	0	0
MGH54_P17_C03	NA	black	0	0	0
MGH54_P17_C04	NA	black	0	0	0.20163
MGH54_P17_C05	NA	black	0	0	0.34142
MGH54_P17_C06	NA	black	0	0	0.17249
MGH54_P17_C07	NA	black	0	0	0
MGH54_P17_C08	NA	black	0	0	0.12035
MGH54_P17_C09	NA	black	0	0	0
MGH54_P17_C10	NA	black	0	0	0
MGH54_P17_C11	-0.0268093580197	green3	2	0.26063	0.12829
MGH54_P17_C12	NA	black	0	0	0.060739
MGH54_P17_D01	NA	black	0	0	0.11636
MGH54_P17_D02	NA	black	0	0	0.13619
MGH54_P17_D03	NA	black	0	0	0
MGH54_P17_D04	NA	black	0	0	0.22404
MGH54_P17_D05	NA	black	0	0	0
MGH54_P17_D06	NA	black	0	0	0
MGH54_P17_D07	NA	black	0	0	0
MGH54_P17_D09	NA	black	0	0.19283	0
MGH54_P17_D10	NA	black	0	0	0.14012
MGH54_P17_D12	NA	black	0	0	0
MGH54_P17_E01	NA	black	0	0	0
MGH54_P17_E02	NA	black	0	0	0
MGH54_P17_E03	NA	black	0	0	0.15834
MGH54_P17_E04	NA	black	0	0	0
MGH54_P17_E05	NA	black	0	0	0.12168
MGH54_P17_E06	NA	black	0	0.43936	0
MGH54_P17_E07	NA	black	0	0	0
MGH54_P17_E08	NA	black	0	0	0
MGH54_P17_E09	NA	black	0	0	0
MGH54_P17_E10	NA	black	0	0	0
MGH54_P17_E11	NA	black	0	0	0
MGH54_P17_E12	NA	black	0	0	0
MGH54_P17_F01	NA	black	0	0	0
MGH54_P17_F02	-0.0839968719285	green3	2	0.32998	0.16479
MGH54_P17_F03	NA	black	0	0	0
MGH54_P17_F04	NA	black	0	0	0.30334
MGH54_P17_F05	NA	black	0	0	0
MGH54_P17_F07	NA	black	0	0	0.62761
MGH54_P17_F08	NA	black	0	0	0
MGH54_P17_F09	NA	black	0	0	0
MGH54_P17_F10	NA	black	0	0.1903	0
MGH54_P17_F11	NA	black	0	0	0
MGH54_P17_F12	NA	black	0	0	0.20289
MGH54_P17_G01	NA	black	0	0	0
MGH54_P17_G02	NA	black	0	0	0
MGH54_P17_G03	NA	black	0	0	0
MGH54_P17_G04	NA	black	0	0	0.12961
MGH54_P17_G05	NA	black	0	0	0
MGH54_P17_G06	NA	black	0	0	0
MGH54_P17_G07	NA	black	0	0	0
MGH54_P17_G08	NA	black	0	0	0
MGH54_P17_G09	NA	black	0	0	0
MGH54_P17_G10	NA	black	0	0	0
MGH54_P17_G11	NA	black	0	0	1.9445
MGH54_P17_G12	NA	black	0	0	0
MGH54_P17_H01	NA	black	0	0	0.11103
MGH54_P17_H02	NA	black	0	0	0
MGH54_P17_H05	NA	black	0	0	0
MGH54_P17_H06	NA	black	0	0	0
MGH54_P17_H07	NA	black	0	0	0.19409
MGH54_P17_H08	NA	black	0	0	0
MGH54_P17_H09	NA	black	0	0	0
MGH54_P17_H10	NA	black	0	0	0
MGH54_P17_H11	NA	black	0	0	0
MGH54_P17_H12	-0.0327790179137	green3	2	0.32769	0.31034
MGH54_P6_A01	NA	black	0	0	0
MGH54_P6_A02	NA	black	0	0	0
MGH54_P6_A03	NA	black	0	0	0
MGH54_P6_A04	NA	black	0	0	0.24367
MGH54_P6_A05	NA	black	0	0	0
MGH54_P6_A06	NA	black	0	0	0
MGH54_P6_A07	NA	black	0	0	0.7433
MGH54_P6_A08	NA	black	0	0	0.2461
MGH54_P6_A09	-0.0245257670287	green3	2	0.25822	0.12697
MGH54_P6_A10	NA	black	0	0	0
MGH54_P6_A11	NA	black	0	0	0.16864
MGH54_P6_A12	NA	black	0	0	0.24732
MGH54_P6_B01	NA	black	0	0	0
MGH54_P6_B02	NA	black	0	0	0.5724
MGH54_P6_B03	NA	black	0	0	0.63784
MGH54_P6_B04	NA	black	0	0	1.1859
MGH54_P6_B05	NA	black	0	0	0.4844
MGH54_P6_B06	NA	black	0	0	0.18142
MGH54_P6_B07	0.032757836985	green3	2	0.20289	0.10702
MGH54_P6_B08	NA	black	0	0	0.23143
MGH54_P6_B09	NA	black	0	0	0
MGH54_P6_B10	NA	black	0	0	0.22033
MGH54_P6_B11	NA	black	0	0	0
MGH54_P6_B12	NA	black	0	0	1.3984
MGH54_P6_C01	NA	black	0	0	0
MGH54_P6_C02	NA	black	0	0	0.15575
MGH54_P6_C03	NA	black	0	0	0
MGH54_P6_C04	NA	black	0	0	0
MGH54_P6_C06	NA	black	0	0	0.28924
MGH54_P6_C07	NA	black	0	0	0.15963
MGH54_P6_C08	NA	black	0	0	0.1137
MGH54_P6_C09	NA	black	0	0	0
MGH54_P6_C10	NA	black	0	0.27262	0
MGH54_P6_C11	NA	black	0	0	0.86869
MGH54_P6_C12	NA	black	0	0	0
MGH54_P6_D01	NA	black	0	0	0
MGH54_P6_D02	NA	black	0	0	0
MGH54_P6_D03	NA	black	0	0	0
MGH54_P6_D04	NA	black	0	0	0
MGH54_P6_D05	0.231618728076	green3	2	0.30801	1.7294
MGH54_P6_D07	NA	black	0	0	0.20289
MGH54_P6_D08	NA	black	0	0	0.16993
MGH54_P6_D09	NA	black	0	0	0.15834
MGH54_P6_D10	NA	black	0	0	0.24245
MGH54_P6_D11	NA	black	0	0	0
MGH54_P6_D12	NA	black	0	0	0
MGH54_P6_E02	NA	black	0	0	0
MGH54_P6_E03	NA	black	0	0	0.72944
MGH54_P6_E04	NA	black	0	0	0
MGH54_P6_E05	NA	black	0	0	0.15963
MGH54_P6_E07	NA	black	0	0	0.79494
MGH54_P6_E08	NA	black	0	0	0
MGH54_P6_E09	NA	black	0	0	0
MGH54_P6_E10	NA	black	0	0	0
MGH54_P6_E11	NA	black	0	0	2.3559
MGH54_P6_E12	NA	black	0	0	1.7727
MGH54_P6_F01	NA	black	0	0	0.3584
MGH54_P6_F02	NA	black	0	0	0
MGH54_P6_F03	NA	black	0	0	0.29042
MGH54_P6_F05	NA	black	0	0	0.35163
MGH54_P6_F06	NA	black	0	0.26664	0
MGH54_P6_F07	NA	black	0	0	0
MGH54_P6_F08	NA	black	0	0	0.24245
MGH54_P6_F09	NA	black	0	0	0.11103
MGH54_P6_F10	NA	black	0	0.43723	0
MGH54_P6_F11	NA	black	0	0.28333	0
MGH54_P6_F12	NA	black	0	0	2.52
MGH54_P6_G01	NA	black	0	0	0.34483
MGH54_P6_G02	NA	black	0	0	0.24853
MGH54_P6_G03	NA	black	0	0	0
MGH54_P6_G04	NA	black	0	0	0.4678
MGH54_P6_G06	NA	black	0	0	0.19912
MGH54_P6_G07	NA	black	0	0	0.2857
MGH54_P6_G08	NA	black	0	0	0.23879
MGH54_P6_G09	NA	black	0	0	0
MGH54_P6_G10	NA	black	0	0	0.18903
MGH54_P6_G11	NA	black	0	0	0.13619
MGH54_P6_G12	-0.0289044638176	green3	2	0.26303	0.13093
MGH54_P6_H01	NA	black	0	0	0
MGH54_P6_H03	NA	black	0	0	0.20789
MGH54_P6_H05	NA	black	0	0	0.27023
MGH54_P6_H06	NA	black	0	0	0
MGH54_P6_H07	-0.0399922366677	green3	2	0.27501	0.13619
MGH54_P6_H08	NA	black	0	0	0.32308
MGH54_P6_H09	NA	black	0	0	0
MGH54_P6_H10	NA	black	0	0	0.63506
MGH54_P6_H11	NA	black	0	0	0
MGH54_P6_H12	NA	black	0	0	0
MGH54_P7_A02	0.0767504276299	green3	2	0.13619	0.1865
MGH54_P7_A03	0.0400691703135	green3	2	0.17632	0.21537
MGH54_P7_A04	0.0348325585369	green3	2	0.18142	0.22527
MGH54_P7_A06	NA	black	0	0	0.19409
MGH54_P7_A07	NA	black	0	0	0.1635
MGH54_P7_A08	NA	black	0	0	0
MGH54_P7_A10	NA	black	0	0	0
MGH54_P7_A11	NA	black	0	0	0.08134
MGH54_P7_A12	NA	black	0	0	0.11636
MGH54_P7_B01	NA	black	0	0	0.084064
MGH54_P7_B03	NA	black	0	0	0.60692
MGH54_P7_B04	NA	black	0	0	0
MGH54_P7_B05	NA	black	0	0	0.082703
MGH54_P7_B06	-0.00666439767691	green3	2	0.24001	0.11503
MGH54_P7_B07	NA	black	0	0	0.13619
MGH54_P7_B08	NA	black	0	0	0
MGH54_P7_B09	NA	black	0	0	0.52105
