Cell_name	Zvalue	Color	Cluster	HDAC2	IGF1
MGH54_P16_E08	NA	black	0	0	0.14143
MGH54_P16_E09	0.0427172734818	green3	2	3.0507	0.37407
MGH54_P16_E10	NA	black	0	4.8173	0
MGH54_P16_E11	NA	black	0	0	0
MGH54_P16_E12	3.14127993839	black	0	4.8434	1.6567
MGH54_P16_F01	NA	black	0	0.12961	0
MGH54_P16_F03	NA	black	0	2.7924	0
MGH54_P16_F04	NA	black	0	0	0
MGH54_P16_F05	NA	black	0	0	0.14143
MGH54_P16_F06	NA	black	0	2.2437	0
MGH54_P16_F07	NA	black	0	0.26664	0
MGH54_P16_F08	0.00266939519196	green3	2	2.2182	0.082703
MGH54_P16_F09	NA	black	0	3.3209	0
MGH54_P16_F10	0.332666563984	blue	3	0.3115	0.15056
MGH54_P16_F11	-0.0609707971874	green3	2	2.5563	0.09356
MGH54_P16_G01	NA	black	0	2.4	0
MGH54_P16_G02	-0.336791668221	green3	2	4.3867	0.097611
MGH54_P16_G03	NA	black	0	2.7181	0
MGH54_P16_G04	NA	black	0	3.8152	0
MGH54_P16_G05	NA	black	0	3.6777	0
MGH54_P16_G06	NA	black	0	0	0.22033
MGH54_P16_G07	NA	black	0	2.0861	0
MGH54_P16_G08	0.482455279623	blue	3	0.096262	0.090853
MGH54_P16_G09	NA	black	0	4.5686	0
MGH54_P16_G10	-0.0148296487122	green3	2	3.5249	0.29042
MGH54_P16_G11	NA	black	0	0.98768	0
MGH54_P16_G12	-0.0747334481835	green3	2	2.7914	0.15704
MGH54_P16_H01	NA	black	0	2.662	0
MGH54_P16_H02	-0.106856551455	green3	2	3.11	0.16479
MGH54_P16_H03	NA	black	0	0.34142	0
MGH54_P16_H04	NA	black	0	0	0
MGH54_P16_H05	NA	black	0	2.4552	0
MGH54_P16_H06	NA	black	0	0	0
MGH54_P16_H07	NA	black	0	0	0
MGH54_P16_H08	NA	black	0	2.0803	0
MGH54_P16_H09	0.498339322193	blue	3	0.090853	0.082703
MGH54_P16_H10	NA	black	0	4.3742	0
MGH54_P16_H11	NA	black	0	3.7593	0
MGH54_P16_H12	NA	black	0	1.4568	0
MGH54_P17_A01	-0.137645379555	green3	2	4.4323	0.21164
MGH54_P17_A02	NA	black	0	3.4109	0
MGH54_P17_A03	NA	black	0	5.1291	0
MGH54_P17_A04	0.435752642241	blue	3	3.5638	0.68347
MGH54_P17_A05	0.167732272243	green3	2	0.48646	0.24123
MGH54_P17_A06	NA	black	0	2.9046	0
MGH54_P17_A07	NA	black	0	0	0.14405
MGH54_P17_A08	NA	black	0	0.79909	0
MGH54_P17_A09	-0.173719695302	green3	2	3.9287	0.17249
MGH54_P17_A10	-0.176176662118	green3	2	3.481	0.13356
MGH54_P17_A11	0.0266803131349	green3	2	0.13619	0.3505
MGH54_P17_A12	NA	black	0	0	0.10165
MGH54_P17_B01	NA	black	0	3.9851	0
MGH54_P17_B02	NA	black	0	0	0.37851
MGH54_P17_B03	NA	black	0	4.2356	0
MGH54_P17_B05	NA	black	0	0.39835	0
MGH54_P17_B06	NA	black	0	0	0
MGH54_P17_B07	0.0954942907534	green3	2	0.1776	0.30801
MGH54_P17_B08	NA	black	0	3.7537	0
MGH54_P17_B09	NA	black	0	4.6727	0
MGH54_P17_B10	-0.199568675956	green3	2	3.476	0.10969
MGH54_P17_B11	NA	black	0	4.4144	0
MGH54_P17_B12	NA	black	0	0	0.17887
MGH54_P17_C02	NA	black	0	3.8153	0
MGH54_P17_C03	-0.15928783053	green3	2	3.3258	0.13093
MGH54_P17_C04	NA	black	0	3.0897	0
MGH54_P17_C05	-0.188468772293	green3	2	3.5256	0.12697
MGH54_P17_C06	NA	black	0	0.25459	0
MGH54_P17_C07	-0.103612162071	green3	2	3.2388	0.18523
MGH54_P17_C08	NA	black	0	4.9124	0
MGH54_P17_C09	0.394729882395	blue	3	0.24975	0.12035
MGH54_P17_C10	0.0766000167119	green3	2	1.346	0.23634
MGH54_P17_C11	NA	black	0	0.76129	0
MGH54_P17_C12	NA	black	0	3.7392	0
MGH54_P17_D01	NA	black	0	3.8783	0
MGH54_P17_D02	NA	black	0	0	0.1865
MGH54_P17_D03	NA	black	0	2.2385	0
MGH54_P17_D04	NA	black	0	2.4217	0
MGH54_P17_D05	NA	black	0	0	0
MGH54_P17_D06	NA	black	0	1.6512	0
MGH54_P17_D07	NA	black	0	0	0.14926
MGH54_P17_D09	-0.36222874736	green3	2	5.3241	0.12829
MGH54_P17_D10	NA	black	0	2.7947	0
MGH54_P17_D12	NA	black	0	0	0
MGH54_P17_E01	NA	black	0	0	0
MGH54_P17_E02	0.0099026249357	green3	2	3.2113	0.32193
MGH54_P17_E03	NA	black	0	3.558	0
MGH54_P17_E04	NA	black	0	0.28806	0
MGH54_P17_E05	NA	black	0	4.8285	0
MGH54_P17_E06	-0.28068923505	green3	2	0.32654	0.54794
MGH54_P17_E07	NA	black	0	0	0
MGH54_P17_E08	NA	black	0	2.8918	0
MGH54_P17_E09	NA	black	0	0.3774	0
MGH54_P17_E10	NA	black	0	0	0
MGH54_P17_E11	NA	black	0	0	0
MGH54_P17_E12	NA	black	0	4.3302	0
MGH54_P17_F01	NA	black	0	3.1391	0
MGH54_P17_F02	NA	black	0	3.1382	0
MGH54_P17_F03	NA	black	0	2.774	0
MGH54_P17_F04	NA	black	0	4.5995	0
MGH54_P17_F05	NA	black	0	4.6978	0
MGH54_P17_F07	NA	black	0	1.0454	0
MGH54_P17_F08	NA	black	0	0	0
MGH54_P17_F09	0.460959564603	blue	3	0.18903	0.089498
MGH54_P17_F10	-0.0809543544523	green3	2	3.6808	0.23389
MGH54_P17_F11	-0.282848040151	green3	2	3.9577	0.096262
MGH54_P17_F12	-0.303018561157	green3	2	4.1706	0.10165
MGH54_P17_G01	NA	black	0	2.8246	0
MGH54_P17_G02	-0.0419968053146	green3	2	3.1359	0.2558
MGH54_P17_G03	NA	black	0	3.8991	0
MGH54_P17_G04	NA	black	0	3.6282	0
MGH54_P17_G05	NA	black	0	4.4752	0
MGH54_P17_G06	-0.321258389781	green3	2	4.7687	0.12697
MGH54_P17_G07	NA	black	0	3.0437	0
MGH54_P17_G08	NA	black	0	4.1762	0
MGH54_P17_G09	0.269331614794	blue	3	0.74932	0.13225
MGH54_P17_G10	-0.160500130341	green3	2	4.2001	0.19283
MGH54_P17_G11	NA	black	0	0	0.097611
MGH54_P17_G12	NA	black	0	0	0
MGH54_P17_H01	-0.181877169837	green3	2	3.701	0.15056
MGH54_P17_H02	NA	black	0	0	0.14796
MGH54_P17_H05	NA	black	0	4.9983	0
MGH54_P17_H06	-0.0585763182129	green3	2	4.1528	0.2558
MGH54_P17_H07	NA	black	0	3.4241	0
MGH54_P17_H08	NA	black	0	3.0013	0
MGH54_P17_H09	NA	black	0	0	0
MGH54_P17_H10	NA	black	0	0	0
MGH54_P17_H11	NA	black	0	0	0
MGH54_P17_H12	NA	black	0	3.8048	0
MGH54_P6_A01	NA	black	0	0.25217	0
MGH54_P6_A02	-1.92337365079	black	0	0.4351	1.8335
MGH54_P6_A03	NA	black	0	4.2997	0
MGH54_P6_A04	NA	black	0	4.1049	0
MGH54_P6_A05	NA	black	0	0	0.19535
MGH54_P6_A06	-0.00747684741063	green3	2	3.6792	0.29514
MGH54_P6_A07	NA	black	0	0	0
MGH54_P6_A08	0.186560978078	blue	3	0.61353	0.21537
MGH54_P6_A09	NA	black	0	1.5685	0
MGH54_P6_A10	-0.00401566580994	green3	2	2.2558	0.19535
MGH54_P6_A11	NA	black	0	0	0.22527
MGH54_P6_A12	0.038687910891	green3	2	3.3986	0.34596
MGH54_P6_B01	NA	black	0	0	0.34937
MGH54_P6_B02	NA	black	0	0	0.42008
MGH54_P6_B03	NA	black	0	0	0.17377
MGH54_P6_B04	-0.263661651274	green3	2	0.20539	0.52807
MGH54_P6_B05	NA	black	0	3.2118	0
MGH54_P6_B06	NA	black	0	0	0
MGH54_P6_B07	NA	black	0	2.9859	0
MGH54_P6_B08	NA	black	0	3.7592	0
MGH54_P6_B09	0.240624514766	blue	3	0.41792	0.19787
MGH54_P6_B10	NA	black	0	0	0
MGH54_P6_B11	NA	black	0	4.4445	0
MGH54_P6_B12	-0.052523793312	green3	2	0.43936	0.39726
MGH54_P6_C01	NA	black	0	2.7338	0
MGH54_P6_C02	NA	black	0	0	0
MGH54_P6_C03	NA	black	0	0.24245	0
MGH54_P6_C04	-0.043858673236	green3	2	3.4225	0.26183
MGH54_P6_C06	NA	black	0	0	0.38736
MGH54_P6_C07	0.237402131554	blue	3	0.23756	0.21785
MGH54_P6_C08	-0.133537393932	green3	2	3.2912	0.15575
MGH54_P6_C09	NA	black	0	3.9863	0
MGH54_P6_C10	NA	black	0	2.7517	0
MGH54_P6_C11	NA	black	0	3.0772	0
MGH54_P6_C12	-0.149090926749	green3	2	0.91762	0.4957
MGH54_P6_D01	NA	black	0	3.5858	0
MGH54_P6_D02	0.0102780584277	green3	2	2.5122	0.36289
MGH54_P6_D03	0.0740511140427	green3	2	4.2627	0.33457
MGH54_P6_D04	-0.0250196377862	green3	2	2.438	0.18396
MGH54_P6_D05	NA	black	0	0.88986	0
MGH54_P6_D07	NA	black	0	2.513	0
MGH54_P6_D08	-0.104004081693	green3	2	0.25822	0.42975
MGH54_P6_D09	0.0467191420119	green3	2	0.22774	0.33571
MGH54_P6_D10	0.0847269184618	green3	2	4.4762	0.33228
MGH54_P6_D11	NA	black	0	0	0
MGH54_P6_D12	NA	black	0	4.3357	0
MGH54_P6_E02	NA	black	0	4.1787	0
MGH54_P6_E03	0.013863065888	green3	2	2.0036	0.25096
MGH54_P6_E04	NA	black	0	3.5673	0
MGH54_P6_E05	-0.175004849225	green3	2	0.23634	0.47405
MGH54_P6_E07	NA	black	0	0.71458	0
MGH54_P6_E08	-0.0735529932587	green3	2	3.0321	0.20289
MGH54_P6_E09	NA	black	0	3.6798	0
MGH54_P6_E10	NA	black	0	0.39397	0
MGH54_P6_E11	NA	black	0	0.92372	0
MGH54_P6_E12	0.240873765099	blue	3	3.0649	0.64062
MGH54_P6_F01	-0.115422737828	green3	2	3.5304	0.19661
MGH54_P6_F02	NA	black	0	0	0.63599
MGH54_P6_F03	NA	black	0	4.1538	0
MGH54_P6_F05	NA	black	0	0.50182	0
MGH54_P6_F06	NA	black	0	4.7675	0
MGH54_P6_F07	NA	black	0	3.4775	0
MGH54_P6_F08	NA	black	0	3.9857	0
MGH54_P6_F09	NA	black	0	3.5817	0
MGH54_P6_F10	NA	black	0	0	0
MGH54_P6_F11	NA	black	0	0.20914	0
MGH54_P6_F12	NA	black	0	1.3156	0
MGH54_P6_G01	0.0900251307723	green3	2	5.392	0.30451
MGH54_P6_G02	NA	black	0	0	0
MGH54_P6_G03	0.259177932814	blue	3	0.50487	0.17505
MGH54_P6_G04	NA	black	0	0	0
MGH54_P6_G06	-0.25144824853	green3	2	4.2666	0.14012
MGH54_P6_G07	NA	black	0	3.601	0
MGH54_P6_G08	-0.11988633551	green3	2	3.2765	0.16993
MGH54_P6_G09	NA	black	0	0	0
MGH54_P6_G10	NA	black	0	0	0.24975
MGH54_P6_G11	NA	black	0	3.9725	0
MGH54_P6_G12	NA	black	0	4.7581	0
MGH54_P6_H01	NA	black	0	0.27501	0
MGH54_P6_H03	NA	black	0	4.384	0
MGH54_P6_H05	NA	black	0	2.4287	0
MGH54_P6_H06	NA	black	0	0	0
MGH54_P6_H07	NA	black	0	2.0915	0
MGH54_P6_H08	0.442235117556	blue	3	3.925	0.60502
MGH54_P6_H09	NA	black	0	2.3741	0
MGH54_P6_H10	NA	black	0	0	0
MGH54_P6_H11	NA	black	0	0.31034	0
MGH54_P6_H12	NA	black	0	0	0
MGH54_P7_A02	NA	black	0	3.4281	0
MGH54_P7_A03	NA	black	0	1.5666	0
MGH54_P7_A04	NA	black	0	4.0881	0
MGH54_P7_A06	NA	black	0	0	0.17887
MGH54_P7_A07	NA	black	0	5.2135	0
MGH54_P7_A08	0.37627722675	blue	3	0.15316	0.14405
MGH54_P7_A10	0.114774455549	green3	2	0.52105	0.2762
MGH54_P7_A11	NA	black	0	0	0.089498
MGH54_P7_A12	0.485198108261	blue	3	0.16736	0.07861
MGH54_P7_B01	NA	black	0	0	0.73292
MGH54_P7_B03	-0.350233421389	green3	2	4.3811	0.089498
MGH54_P7_B04	-0.193357941743	green3	2	3.5313	0.123
MGH54_P7_B05	-0.273563127468	green3	2	4.0653	0.11237
MGH54_P7_B06	NA	black	0	0.5656	0
MGH54_P7_B07	-0.108342547828	green3	2	0.61447	0.44148
MGH54_P7_B08	NA	black	0	0	0.13225
MGH54_P7_B09	0.115169212934	green3	2	0.28451	0.29042
MGH54_P7_B10	NA	black	0	0	0
MGH54_P7_B12	NA	black	0	1.0349	0
MGH54_P7_C01	-0.081828787204	green3	2	0.26544	0.41576
MGH54_P7_C03	NA	black	0	0.29042	0
MGH54_P7_C04	NA	black	0	0	0.22033
MGH54_P7_C05	-0.165725630144	green3	2	3.5997	0.15575
MGH54_P7_C06	0.0539553386441	green3	2	0.35727	0.32654
MGH54_P7_C07	-0.22128979023	green3	2	5.1972	0.18269
MGH54_P7_C08	NA	black	0	4.6768	0
MGH54_P7_C09	NA	black	0	5.3268	0
MGH54_P7_C10	NA	black	0	4.8175	0
MGH54_P7_C11	NA	black	0	5.3429	0
MGH54_P7_C12	NA	black	0	1.5787	0
MGH54_P7_D01	NA	black	0	0.72857	0
MGH54_P7_D02	0.248869756747	blue	3	0.81967	0.1375
MGH54_P7_D03	0.284125209032	blue	3	0.24001	0.18903
MGH54_P7_D04	NA	black	0	3.4902	0
MGH54_P7_D05	0.213220155082	blue	3	0.25217	0.23143
MGH54_P7_D06	NA	black	0	0	0
MGH54_P7_D08	0.434990105978	blue	3	0.12565	0.1137
MGH54_P7_D11	0.233925102609	blue	3	5.2507	0.36625
MGH54_P7_D12	0.347128705061	blue	3	0.17632	0.15834
MGH54_P7_E01	NA	black	0	5.5712	0
MGH54_P7_E02	0.42925213216	blue	3	0.20664	0.10568
MGH54_P7_E03	NA	black	0	0.10165	0
MGH54_P7_E04	-0.350028522598	green3	2	4.6766	0.10836
MGH54_P7_E05	-0.311171055871	green3	2	4.4313	0.11503
MGH54_P7_E06	NA	black	0	5.1746	0
MGH54_P7_E08	-0.198409174974	green3	2	4.5532	0.18142
MGH54_P7_E09	NA	black	0	5.6012	0
MGH54_P7_E10	NA	black	0	0.60692	0
MGH54_P7_E11	NA	black	0	4.889	0
MGH54_P7_E12	-0.357152525398	green3	2	5.253	0.12829
MGH54_P7_F01	NA	black	0	4.4883	0
MGH54_P7_F02	NA	black	0	0	0
MGH54_P7_F03	NA	black	0	5.1118	0
MGH54_P7_F04	NA	black	0	4.7079	0
MGH54_P7_F05	NA	black	0	4.3992	0
MGH54_P7_F06	NA	black	0	0	0
MGH54_P7_F08	0.55500565261	blue	3	0.21288	0.029983
MGH54_P7_F10	0.46031139891	blue	3	0.19156	0.089498
MGH54_P7_F11	0.482477905031	blue	3	0.1776	0.07861
MGH54_P7_G01	NA	black	0	0	0.21537
MGH54_P7_G02	-0.20107795114	green3	2	4.8512	0.1865
MGH54_P7_G03	NA	black	0	0	0.10165
MGH54_P7_G04	0.067872668466	green3	2	0.33113	0.31846
MGH54_P7_G06	0.0904881443407	green3	2	0.57725	0.29042
MGH54_P7_G07	NA	black	0	0.15963	0
MGH54_P7_G08	NA	black	0	0	0
MGH54_P7_G09	-0.373455720476	green3	2	5.0634	0.11503
MGH54_P7_G10	NA	black	0	0.6332	0
MGH54_P7_G11	0.304917985683	blue	3	0.69153	0.1137
MGH54_P7_H01	NA	black	0	0	0.10969
MGH54_P7_H02	NA	black	0	0	0.31267
MGH54_P7_H04	0.061069894657	green3	2	3.8206	0.34483
MGH54_P7_H05	-0.128206216083	green3	2	4.5112	0.21785
MGH54_P7_H09	0.452650064652	blue	3	4.8073	0.4916
MGH54_P7_H10	-0.379824425036	green3	2	4.8817	0.10434
MGH54_P8_A01	NA	black	0	4.6077	0
MGH54_P8_A06	-0.275611095751	green3	2	0.21288	0.53605
MGH54_P8_A07	0.21059149933	blue	3	1.229	0.089498
MGH54_P8_A09	0.234125143003	blue	3	0.3505	0.20914
MGH54_P8_A10	-0.158222439218	green3	2	0.5568	0.47716
MGH54_P8_A11	-0.0229008590777	green3	2	2.3428	0.071763
MGH54_P8_A12	-0.428230225862	green3	2	4.4046	0.04684
MGH54_P8_B01	0.0320358799257	green3	2	4.7352	0.29748
MGH54_P8_B02	0.00373669492621	green3	2	5.9043	0.26183
MGH54_P8_B04	NA	black	0	0.5008	0
MGH54_P8_B08	NA	black	0	0	0.15834
MGH54_P8_B09	0.0906404751953	green3	2	0.16479	0.3115
MGH54_P8_B12	0.341064308409	blue	3	0.85599	0.051024
MGH54_P8_C02	0.0746058334888	green3	2	0.33685	0.31383
MGH54_P8_C04	NA	black	0	1.1629	0
MGH54_P8_C06	-0.482240185317	green3	2	5.6724	0.09356
MGH54_P8_C07	-0.137697578688	green3	2	4.9752	0.21661
MGH54_P8_C09	-0.52682752514	green3	2	5.5548	0.073135
MGH54_P8_C12	0.225640176854	blue	3	0.23511	0.22527
MGH54_P8_D01	0.138749259241	green3	2	0.27381	0.2762
MGH54_P8_D03	NA	black	0	4.8908	0
MGH54_P8_D04	NA	black	0	0.52707	0
MGH54_P8_D05	0.447348012839	blue	3	0.49672	0.045443
MGH54_P8_D06	NA	black	0	0	0.37407
MGH54_P8_D07	0.404455081657	blue	3	0.075875	0.1375
MGH54_P8_D08	0.112994984836	green3	2	0.24489	0.29396
MGH54_P8_D10	NA	black	0	0.25338	0
MGH54_P8_D11	0.396609132106	blue	3	0.069015	0.14274
MGH54_P8_D12	0.00371165337653	green3	2	0.19787	0.36289
MGH54_P8_E01	0.00938549324654	green3	2	1.9332	0.2916
MGH54_P8_E04	NA	black	0	0.11503	0
MGH54_P8_E05	NA	black	0	0	0.056584
MGH54_P8_E07	0.121216621496	green3	2	1.3454	0.17505
MGH54_P8_E08	0.122197822084	green3	2	1.115	0.21288
MGH54_P8_E10	0.316897994015	blue	3	0.066261	0.18777
MGH54_P8_F01	NA	black	0	0.19535	0
MGH54_P8_F02	0.282911661631	blue	3	0.70752	0.12829
MGH54_P8_F04	0.221221151033	blue	3	1.2129	0.08134
MGH54_P8_F05	0.546115649434	blue	3	0.1375	0.048236
MGH54_P8_F06	0.859235597966	cyan	4	6.3867	0.50182
MGH54_P8_F08	NA	black	0	0	0
MGH54_P8_F09	-0.151462275923	green3	2	5.4578	0.21164
MGH54_P8_F10	0.30709235533	blue	3	0.096262	0.1903
MGH54_P8_F11	0.391329188584	blue	3	0.082703	0.14405
MGH54_P8_F12	0.213387171544	blue	3	0.25096	0.23143
MGH54_P8_G01	-0.275575007158	green3	2	0.42331	0.55287
MGH54_P8_G03	NA	black	0	0	0.059355
MGH54_P8_G04	NA	black	0	0.070389	0
MGH54_P8_G05	0.315815973896	blue	3	0.32423	0.15963
MGH54_P8_G06	NA	black	0	0.4678	0
MGH54_P8_G07	0.0542293382532	green3	2	0.88986	0.30217
MGH54_P8_G08	NA	black	0	6.1748	0
MGH54_P8_G09	0.405365300496	blue	3	0.40054	0.090853
MGH54_P8_G10	-0.493912045713	green3	2	4.9626	0.056584
MGH54_P8_G11	0.43046386797	blue	3	0.064883	0.12433
MGH54_P8_G12	NA	black	0	0	0.25459
MGH54_P8_H01	0.329802004332	blue	3	0.54696	0.11902
MGH54_P8_H03	NA	black	0	5.0281	0
MGH54_P8_H04	0.0933873744045	green3	2	1.5425	0.17249
MGH54_P8_H06	NA	black	0	0.10969	0
MGH54_P8_H07	-0.282815561199	green3	2	3.7661	0.074505
MGH54_P8_H08	NA	black	0	0.47923	0
MGH54_P8_H10	0.524750444159	blue	3	0.074505	0.070389
MGH54_P8_H12	0.421330247985	blue	3	0.26664	0.10165
MGH54_P10_A01	NA	black	0	1.0482	0
MGH54_P10_A02	-0.149607927892	green3	2	4.4524	0.20539
MGH54_P10_A03	0.117897167978	green3	2	4.5673	0.34596
MGH54_P10_A04	0.23209725213	blue	3	0.13225	0.2302
MGH54_P10_A05	NA	black	0	0	0
MGH54_P10_A06	0.297171881818	blue	3	0.58015	0.1375
MGH54_P10_A07	0.333047670451	blue	3	0.18142	0.16607
MGH54_P10_A09	NA	black	0	1.0454	0
MGH54_P10_A10	0.359231708868	blue	3	0.39726	0.12168
MGH54_P10_A11	0.0372951574514	green3	2	1.4859	0.27858
MGH54_P10_A12	NA	black	0	0	0.7137
MGH54_P10_B01	NA	black	0	0	0.10969
MGH54_P10_B02	NA	black	0	0.37184	0
MGH54_P10_B03	NA	black	0	0	0
MGH54_P10_B05	NA	black	0	0.23756	0
MGH54_P10_B06	-0.253715451744	green3	2	5.6831	0.17505
MGH54_P10_B07	0.000204324863073	green3	2	2.4281	0.32539
MGH54_P10_B08	NA	black	0	0	0.18269
MGH54_P10_B09	NA	black	0	0	0.2302
MGH54_P10_B10	0.248808066562	blue	3	0.14796	0.21909
MGH54_P10_B11	-0.159655269891	green3	2	0.21288	0.46362
MGH54_P10_B12	0.109357699839	green3	2	1.3022	0.19912
MGH54_P10_C01	-0.0792458876133	green3	2	2.7947	0.14796
MGH54_P10_C02	NA	black	0	0.26544	0
MGH54_P10_C03	NA	black	0	0	0.1003
MGH54_P10_C04	0.227449735073	blue	3	3.6708	0.48852
MGH54_P10_C05	NA	black	0	0	0
MGH54_P10_C07	NA	black	0	4.5619	0
MGH54_P10_C08	0.00713827669664	green3	2	2.1329	0.22404
MGH54_P10_C09	0.247638259951	blue	3	0.46571	0.18777
MGH54_P10_C10	-0.421907297212	green3	2	4.9976	0.090853
MGH54_P10_C11	NA	black	0	4.3649	0
MGH54_P10_C12	NA	black	0	0.12565	0
MGH54_P10_D01	0.310272718034	blue	3	0.35276	0.15963
MGH54_P10_D02	NA	black	0	0	0
MGH54_P10_D03	0.260278880779	blue	3	0.18269	0.20914
MGH54_P10_D04	-0.315224066582	green3	2	4.6167	0.123
MGH54_P10_D05	NA	black	0	4.527	0
MGH54_P10_D06	-0.106619237977	green3	2	2.8936	0.12035
MGH54_P10_D07	0.235720747974	blue	3	3.7952	0.4782
MGH54_P10_D09	NA	black	0	4.5505	0
MGH54_P10_D10	0.421465883829	blue	3	0.22033	0.10836
MGH54_P10_D11	NA	black	0	0	0.15704
MGH54_P10_D12	NA	black	0	3.7917	0
MGH54_P10_E01	0.335706270408	blue	3	0.17887	0.16479
MGH54_P10_E02	NA	black	0	0	0
MGH54_P10_E03	0.026980881144	green3	2	1.0552	0.32077
MGH54_P10_E04	0.0542788513305	green3	2	0.58111	0.3173
MGH54_P10_E05	NA	black	0	4.0949	0
MGH54_P10_E06	-0.0164169712285	green3	2	3.7661	0.28688
MGH54_P10_E07	-0.101423521369	green3	2	4.6437	0.23266
MGH54_P10_E08	NA	black	0	4.0068	0
MGH54_P10_E09	0.398553116593	blue	3	0.38626	0.097611
MGH54_P10_E10	NA	black	0	3.6339	0
MGH54_P10_E11	NA	black	0	0.55287	0
MGH54_P10_E12	0.299453333386	blue	3	0.22404	0.18142
MGH54_P10_F01	-0.138995856256	green3	2	4.0426	0.20163
MGH54_P10_F02	0.0497928280283	green3	2	0.338	0.32998
MGH54_P10_F03	NA	black	0	5.0199	0
MGH54_P10_F04	0.0670248388096	green3	2	0.37184	0.3173
MGH54_P10_F05	0.121707083223	green3	2	4.7455	0.34028
MGH54_P10_F06	NA	black	0	0	0.15316
MGH54_P10_F08	NA	black	0	4.0091	0
MGH54_P10_F09	NA	black	0	4.0117	0
MGH54_P10_F10	0.442862990833	blue	3	0.62106	0.0229
MGH54_P10_F11	NA	black	0	0.37072	0
MGH54_P10_F12	-0.322216926413	green3	2	4.4447	0.10969
MGH54_P10_G01	-0.216462954098	green3	2	0.43296	0.51197
MGH54_P10_G02	0.0227364740561	green3	2	1.5714	0.29631
MGH54_P10_G03	NA	black	0	1.4027	0
MGH54_P10_G05	0.428324731038	blue	3	0.12433	0.1177
MGH54_P10_G06	0.25286002468	blue	3	0.28096	0.20414
MGH54_P10_G07	NA	black	0	0	0
MGH54_P10_G09	NA	black	0	4.9551	0
MGH54_P10_G10	0.406789235144	blue	3	0.24489	0.1137
MGH54_P10_G11	-0.111024025866	green3	2	3.818	0.21412
MGH54_P10_G12	NA	black	0	4.1698	0
MGH54_P10_H02	0.158721299499	green3	2	3.7405	0.42546
MGH54_P10_H03	NA	black	0	0	0.12829
MGH54_P10_H04	-0.112791713516	green3	2	4.3131	0.22404
MGH54_P10_H05	NA	black	0	4.8096	0
MGH54_P10_H06	NA	black	0	4.7038	0
MGH54_P10_H07	NA	black	0	3.1517	0
MGH54_P10_H08	0.433495359958	blue	3	5.4448	0.43189
MGH54_P10_H09	0.280678079496	blue	3	0.19912	0.19535
MGH54_P10_H10	0.25738506608	blue	3	0.68527	0.15186
MGH54_P10_H11	0.102100646114	green3	2	0.90227	0.25701
MGH54_P10_H12	0.0107631230695	green3	2	4.6931	0.28806
MGH54_P11_A01	0.0375300526899	green3	2	4.007	0.32077
MGH54_P11_A02	-0.0859579136387	green3	2	1.2951	0.46258
MGH54_P11_A03	NA	black	0	0	0
MGH54_P11_A04	NA	black	0	0	0
MGH54_P11_A05	NA	black	0	5.7022	0
MGH54_P11_A06	-0.0020685931528	green3	2	2.2379	0.15445
MGH54_P11_A08	0.0631930614315	green3	2	2.9084	0.42331
MGH54_P11_A09	-0.225059988467	green3	2	3.5954	0.10165
MGH54_P11_A10	NA	black	0	0	0.36625
MGH54_P11_A11	0.0563446278486	green3	2	1.9249	0.10702
MGH54_P11_A12	0.597985591923	blue	3	0.21412	0.0043216
MGH54_P11_B01	0.210380790579	blue	3	0.15316	0.24123
MGH54_P11_B02	NA	black	0	1.9038	0
MGH54_P11_B03	NA	black	0	0	0
MGH54_P11_B04	NA	black	0	0	0
MGH54_P11_B05	NA	black	0	4.2538	0
MGH54_P11_B06	NA	black	0	3.1906	0
MGH54_P11_B08	NA	black	0	5.2507	0
MGH54_P11_B09	0.243208645003	blue	3	0.70841	0.15963
MGH54_P11_B10	0.263528921882	blue	3	0.38294	0.1865
MGH54_P11_B11	NA	black	0	0	0
MGH54_P11_B12	0.482141290038	blue	3	0.088142	0.092207
MGH54_P11_C01	NA	black	0	4.3139	0
MGH54_P11_C02	4.83714768888	black	0	4.3873	2.7044
MGH54_P11_C03	-0.0492101736848	green3	2	3.45	0.25701
MGH54_P11_C04	NA	black	0	3.9976	0
MGH54_P11_C05	-0.0351414602063	green3	2	2.7442	0.23756
MGH54_P11_C06	NA	black	0	4.364	0
MGH54_P11_C07	-0.264501279271	green3	2	4.2238	0.12961
MGH54_P11_C08	NA	black	0	4.4478	0
MGH54_P11_C09	0.0438021057926	green3	2	0.54498	0.32654
MGH54_P11_C10	NA	black	0	0	0
MGH54_P11_C12	-0.198343862336	green3	2	3.7377	0.14012
MGH54_P11_D01	NA	black	0	1.051	0
MGH54_P11_D02	NA	black	0	4.482	0
MGH54_P11_D03	NA	black	0	0	0
MGH54_P11_D04	NA	black	0	0	0
MGH54_P11_D05	NA	black	0	1.6388	0
MGH54_P11_D06	NA	black	0	0	0
MGH54_P11_D07	NA	black	0	0.78241	0
MGH54_P11_D08	NA	black	0	3.8035	0
MGH54_P11_D09	NA	black	0	1.5974	0
MGH54_P11_D10	-0.11230905825	green3	2	3.3277	0.18396
MGH54_P11_D11	NA	black	0	2.9264	0
MGH54_P11_D12	-0.0727337734378	green3	2	0.44573	0.41143
MGH54_P11_E01	NA	black	0	4.2396	0
MGH54_P11_E02	NA	black	0	1.3488	0
MGH54_P11_E03	NA	black	0	0	0
MGH54_P11_E04	NA	black	0	2.5504	0
