Cell_name	Zvalue	Color	Cluster	ICAM1	STAT3
MGH54_P2_E04	NA	black	0	0	3.6945
MGH54_P2_E05	NA	black	0	0	3.8382
MGH54_P2_E08	NA	black	0	0	1.5231
MGH54_P2_E11	NA	black	0	0	4.1448
MGH54_P2_E12	0.461227432731	green3	2	0.16607	0.31034
MGH54_P2_F05	NA	black	0	0	0.13356
MGH54_P2_F06	NA	black	0	0	0.49262
MGH54_P2_F08	NA	black	0	0	1.9675
MGH54_P2_F10	NA	black	0	0	0.76214
MGH54_P2_F12	NA	black	0	0	0.38957
MGH54_P2_G02	NA	black	0	0	0.40926
MGH54_P2_G06	NA	black	0	0	1.2875
MGH54_P2_G07	0.162079565467	red	1	0.29278	1.4579
MGH54_P2_G08	NA	black	0	0	4.2357
MGH54_P2_G11	NA	black	0	0	0
MGH54_P2_G12	NA	black	0	0	2.6229
MGH54_P2_H02	NA	black	0	0.35614	0
MGH54_P2_H08	NA	black	0	0	4.0842
MGH54_P2_H09	NA	black	0	0	4.1652
MGH54_P2_H11	NA	black	0	0	0
MGH54_P5_A02	NA	black	0	0	0.0057593
MGH54_P5_A03	NA	black	0	0	0.37295
MGH54_P5_A04	NA	black	0	0	4.3909
MGH54_P5_A05	NA	black	0	0	0.29514
MGH54_P5_A06	NA	black	0	0	0.10836
MGH54_P5_A07	NA	black	0	0	2.5785
MGH54_P5_A08	NA	black	0	0	4.666
MGH54_P5_A09	NA	black	0	0	3.2702
MGH54_P5_A10	NA	black	0	0	3.9013
MGH54_P5_A11	NA	black	0	0	0
MGH54_P5_A12	NA	black	0	0	0.32193
MGH54_P5_B02	NA	black	0	0	4.5121
MGH54_P5_B03	NA	black	0	0	0
MGH54_P5_B04	NA	black	0	0	0
MGH54_P5_B05	NA	black	0	0	0.18396
MGH54_P5_B06	NA	black	0	0	2.5697
MGH54_P5_B07	NA	black	0	0	3.7824
MGH54_P5_B08	NA	black	0	0	0
MGH54_P5_B09	NA	black	0	0	0.0086303
MGH54_P5_B10	0.437460592138	green3	2	0.19787	0.32998
MGH54_P5_B11	NA	black	0	0	0.4351
MGH54_P5_B12	NA	black	0	0	0
MGH54_P5_C01	NA	black	0	0	0.2302
MGH54_P5_C02	NA	black	0	0	0
MGH54_P5_C03	NA	black	0	0	0.27143
MGH54_P5_C04	0.03410323574	red	1	0.21288	2.0881
MGH54_P5_C05	NA	black	0	0.62012	0
MGH54_P5_C06	NA	black	0	0	5.6133
MGH54_P5_C07	NA	black	0	0	0
MGH54_P5_C08	-0.299895742387	red	1	0.21164	3.4177
MGH54_P5_C09	NA	black	0	0	2.6949
MGH54_P5_C10	NA	black	0	0.22527	0
MGH54_P5_C11	NA	black	0	0	1.3144
MGH54_P5_C12	NA	black	0	0	0
MGH54_P5_D01	-0.281162105257	red	1	0.41143	3.7153
MGH54_P5_D02	NA	black	0	0.29278	0
MGH54_P5_D03	-0.204653476108	red	1	0.29278	3.1468
MGH54_P5_D04	NA	black	0	0	4.3453
MGH54_P5_D05	NA	black	0	0	5.1738
MGH54_P5_D06	NA	black	0	0	3.5858
MGH54_P5_D08	NA	black	0	0	0
MGH54_P5_D09	NA	black	0	0	3.8435
MGH54_P5_D10	NA	black	0	0	0.41792
MGH54_P5_D11	NA	black	0	0	1.1276
MGH54_P5_D12	-0.283504314043	red	1	0.20163	3.341
MGH54_P5_E01	NA	black	0	0	0.20038
MGH54_P5_E02	NA	black	0	0	0
MGH54_P5_E03	NA	black	0	0	0.28806
MGH54_P5_E04	NA	black	0	0	0
MGH54_P5_E05	NA	black	0	0	0.13488
MGH54_P5_E06	NA	black	0	0	0.74071
MGH54_P5_E07	NA	black	0	0	0.56169
MGH54_P5_E08	NA	black	0	0.27023	0
MGH54_P5_E09	0.524987301536	green3	2	0.14274	0.094912
MGH54_P5_E10	NA	black	0	0	0.21537
MGH54_P5_E11	-0.103367089688	red	1	0.24245	2.6686
MGH54_P5_E12	NA	black	0	0	0
MGH54_P5_F01	NA	black	0	0	3.092
MGH54_P5_F02	NA	black	0	0	0.17377
MGH54_P5_F03	NA	black	0	0	0.14143
MGH54_P5_F04	NA	black	0	0	5.5677
MGH54_P5_F05	NA	black	0	0.3471	0
MGH54_P5_F06	0.24143549092	green3	2	0.51197	0.36177
MGH54_P5_F07	0.513860732314	green3	2	0.12961	0.18142
MGH54_P5_F08	NA	black	0	0	0
MGH54_P5_F10	-0.265823178887	red	1	0.24367	3.3323
MGH54_P5_F11	NA	black	0	0	0
MGH54_P5_F12	NA	black	0	0	0.35163
MGH54_P5_G01	NA	black	0	0.3584	0
MGH54_P5_G02	NA	black	0	0	0
MGH54_P5_G03	NA	black	0	0	0.42331
MGH54_P5_G04	NA	black	0	0	4.1105
MGH54_P5_G05	NA	black	0	0	3.503
MGH54_P5_G06	NA	black	0	0	0.30334
MGH54_P5_G07	NA	black	0	0	0.21661
MGH54_P5_G08	NA	black	0	0	0.14666
MGH54_P5_G09	NA	black	0	0	0
MGH54_P5_G10	NA	black	0	0	3.9562
MGH54_P5_G11	NA	black	0	0	0
MGH54_P5_G12	0.402342079564	green3	2	0.2558	0.32884
MGH54_P5_H01	NA	black	0	0	0
MGH54_P5_H02	NA	black	0	0	3.274
MGH54_P5_H03	NA	black	0	0	3.2082
MGH54_P5_H04	NA	black	0	0	0.46048
MGH54_P5_H05	NA	black	0	0	0.32998
MGH54_P5_H06	0.111382486686	red	1	0.24367	1.7416
MGH54_P5_H07	NA	black	0	0	0.94486
MGH54_P5_H08	-0.113598922394	red	1	2.1375	1.9957
MGH54_P5_H09	-0.025627401169	red	1	0.18269	2.3303
MGH54_P5_H10	NA	black	0	0	2.8436
MGH54_P5_H11	NA	black	0	0	2.3536
MGH54_P5_H12	NA	black	0	0.74932	0
MGH54_P13_A02	NA	black	0	0	3.4273
MGH54_P13_A03	NA	black	0	0	0
MGH54_P13_A04	NA	black	0	0	0.70044
MGH54_P13_A05	NA	black	0	0	0.43936
MGH54_P13_A06	NA	black	0	0	3.2443
MGH54_P13_A07	0.415085483344	green3	2	0.2762	0.19409
MGH54_P13_A09	NA	black	0	0	0.72072
MGH54_P13_A10	NA	black	0	0	0.23266
MGH54_P13_A11	NA	black	0	0	2.7966
MGH54_P13_B01	0.0703083391211	red	1	0.59741	1.6121
MGH54_P13_B02	NA	black	0	0	0.49672
MGH54_P13_B03	NA	black	0	0	0
MGH54_P13_B04	NA	black	0	0	3.6511
MGH54_P13_B05	NA	black	0	0	1.6731
MGH54_P13_B06	NA	black	0	0	0
MGH54_P13_B07	NA	black	0	0	3.6869
MGH54_P13_B08	NA	black	0	0	4.9722
MGH54_P13_B10	NA	black	0	0	0
MGH54_P13_B11	NA	black	0	0	0
MGH54_P13_B12	NA	black	0	0	0.62106
MGH54_P13_C01	NA	black	0	0	4.867
MGH54_P13_C02	NA	black	0	0	3.2593
MGH54_P13_C03	NA	black	0	0	1.9546
MGH54_P13_C04	NA	black	0	0	0
MGH54_P13_C05	NA	black	0	0	3.6015
MGH54_P13_C06	NA	black	0	0	0
MGH54_P13_C07	NA	black	0	0	3.7672
MGH54_P13_C09	NA	black	0	0	4.415
MGH54_P13_C10	NA	black	0	0	0.301
MGH54_P13_C11	NA	black	0	0	4.1901
MGH54_P13_C12	NA	black	0	0	3.7137
MGH54_P13_D01	NA	black	0	0	0.68347
MGH54_P13_D02	NA	black	0	0	0
MGH54_P13_D03	-0.320264726919	red	1	0.36737	3.7964
MGH54_P13_D04	NA	black	0	0	0.36513
MGH54_P13_D05	NA	black	0	0	0
MGH54_P13_D06	NA	black	0	0	0
MGH54_P13_D07	NA	black	0	0	0
MGH54_P13_D09	NA	black	0	0	0.29983
MGH54_P13_D10	NA	black	0	0	3.262
MGH54_P13_D11	NA	black	0	0	0
MGH54_P13_D12	NA	black	0	0	2.4893
MGH54_P13_E01	NA	black	0	0	1.905
MGH54_P13_E02	NA	black	0	0.56169	0
MGH54_P13_E03	NA	black	0	0	4.6661
MGH54_P13_E04	NA	black	0	0	1.5079
MGH54_P13_E05	NA	black	0	0	0
MGH54_P13_E06	NA	black	0	0	2.7674
MGH54_P13_E07	NA	black	0	0	3.8722
MGH54_P13_E08	NA	black	0	0	3.2576
MGH54_P13_E09	NA	black	0	0	3.4186
MGH54_P13_E10	NA	black	0	0	2.6466
MGH54_P13_E11	NA	black	0	0	3.516
MGH54_P13_E12	NA	black	0	0	0
MGH54_P13_F01	NA	black	0	0	3.7357
MGH54_P13_F02	NA	black	0	0	3.1947
MGH54_P13_F03	NA	black	0	0	0.14012
MGH54_P13_F04	NA	black	0	0	3.9079
MGH54_P13_F05	NA	black	0	0	4.114
MGH54_P13_F06	NA	black	0	0	2.8286
MGH54_P13_F07	NA	black	0	0	0
MGH54_P13_F08	NA	black	0	0	3.511
MGH54_P13_F09	NA	black	0	0	2.7759
MGH54_P13_F10	NA	black	0	0	0.042644
MGH54_P13_F11	NA	black	0	0	0.25942
MGH54_P13_F12	NA	black	0	0	0.3505
MGH54_P13_G01	NA	black	0	0	0.74932
MGH54_P13_G02	NA	black	0	0	0.16607
MGH54_P13_G03	NA	black	0	0	1.4515
MGH54_P13_G05	NA	black	0	0	3.7656
MGH54_P13_G06	0.281667842625	green3	2	0.27143	0.89918
MGH54_P13_G07	NA	black	0	0	2.7725
MGH54_P13_G08	NA	black	0	0	2.7368
MGH54_P13_G09	0.237496212571	green3	2	0.21288	1.211
MGH54_P13_G10	NA	black	0	0	0
MGH54_P13_G11	NA	black	0	0	0.23511
MGH54_P13_G12	NA	black	0	0	3.8332
MGH54_P13_H02	NA	black	0	0	0.20289
MGH54_P13_H03	NA	black	0	0	0.54498
MGH54_P13_H04	NA	black	0	0	0.37962
MGH54_P13_H05	NA	black	0	0	0
MGH54_P13_H06	NA	black	0	0	0.32193
MGH54_P13_H07	-0.543057810192	red	1	0.18903	4.2636
MGH54_P13_H08	NA	black	0	0.584	0
MGH54_P13_H09	NA	black	0	0	0
MGH54_P13_H10	NA	black	0	0	0
MGH54_P13_H11	NA	black	0	0	0.584
MGH60_P4_A01	NA	black	0	0	4.1931
MGH60_P4_A02	NA	black	0	0	0.81803
MGH60_P4_A03	NA	black	0	0	0.23634
MGH60_P4_A04	NA	black	0	0	4.8338
MGH60_P4_A05	NA	black	0	0	6.0119
MGH60_P4_A06	NA	black	0	0	4.1376
MGH60_P4_A07	NA	black	0	0	0.91073
MGH60_P4_A08	NA	black	0	0	4.9775
MGH60_P4_A09	NA	black	0	0	2.6785
MGH60_P4_A10	NA	black	0	0	2.6519
MGH60_P4_A11	NA	black	0	0	5.8328
MGH60_P4_A12	NA	black	0	0	3.1546
MGH60_P4_B01	NA	black	0	0	0.33342
MGH60_P4_B02	NA	black	0	0	0
MGH60_P4_B03	NA	black	0	0	1.2792
MGH60_P4_B04	-0.711531332689	red	1	0.36065	5.4523
MGH60_P4_B05	NA	black	0	0	1.5617
MGH60_P4_B06	NA	black	0	0	4.1522
MGH60_P4_B07	NA	black	0	0	2.0122
MGH60_P4_B08	NA	black	0	0	0
MGH60_P4_B09	NA	black	0	0	1.099
MGH60_P4_B10	0.20538202044	green3	2	0.59932	0.15575
MGH60_P4_B11	NA	black	0	0	4.2297
MGH60_P4_B12	0.403066151014	green3	2	0.28688	0.22157
MGH60_P4_C01	NA	black	0	0	3.7663
MGH60_P4_C02	NA	black	0	0	0
MGH60_P4_C03	NA	black	0	0	3.9474
MGH60_P4_C04	0.357355074404	green3	2	0.23266	0.6173
MGH60_P4_C05	NA	black	0	0	4.5753
MGH60_P4_C06	0.489910553827	green3	2	0.15963	0.20038
MGH60_P4_C07	NA	black	0	0	0
MGH60_P4_C09	NA	black	0	0	2.5368
MGH60_P4_C11	-0.438213009309	red	1	0.29983	4.1387
MGH60_P4_C12	NA	black	0	0.19156	0
MGH60_P4_D01	NA	black	0	0	3.7935
MGH60_P4_D02	NA	black	0	0.75189	0
MGH60_P4_D03	NA	black	0	0	1.5854
MGH60_P4_D04	NA	black	0	0	1.2228
MGH60_P4_D05	0.280316821978	green3	2	0.45628	0.32193
MGH60_P4_D06	NA	black	0	0	3.5435
MGH60_P4_D07	NA	black	0	0	1.1017
MGH60_P4_D08	NA	black	0	0	0
MGH60_P4_D10	NA	black	0	0	0
MGH60_P4_D12	NA	black	0	0	4.3046
MGH60_P4_E01	NA	black	0	0	4.2937
MGH60_P4_E02	NA	black	0	0	3.4507
MGH60_P4_E03	NA	black	0	0	1.2815
MGH60_P4_E04	-0.287050612888	red	1	0.3115	3.5319
MGH60_P4_E05	NA	black	0	0	4.4201
MGH60_P4_E06	NA	black	0	0	0
MGH60_P4_E07	NA	black	0	0	0
MGH60_P4_E08	NA	black	0	0	5.8416
MGH60_P4_E09	NA	black	0	0	3.2141
MGH60_P4_E11	NA	black	0	0	0
MGH60_P4_E12	NA	black	0	0	2.4378
MGH60_P4_F01	-0.489648998333	red	1	0.30334	4.3562
MGH60_P4_F02	-0.36365603649	red	1	0.44255	4.2117
MGH60_P4_F03	NA	black	0	0	0.79244
MGH60_P4_F04	NA	black	0	0	4.689
MGH60_P4_F05	NA	black	0	0	0.33342
MGH60_P4_F06	NA	black	0	0	3.4763
MGH60_P4_F07	NA	black	0	0	4.5785
MGH60_P4_F08	NA	black	0	0	1.266
MGH60_P4_F09	NA	black	0	0	3.3777
MGH60_P4_F10	NA	black	0	0	2.9575
MGH60_P4_F11	NA	black	0	0	2.8071
MGH60_P4_F12	NA	black	0	0	4.0562
MGH60_P4_G01	0.542364197394	green3	2	0.089498	0.17249
MGH60_P4_G02	NA	black	0	0	0
MGH60_P4_G03	NA	black	0	0	2.2884
MGH60_P4_G04	NA	black	0	0	4.31
MGH60_P4_G05	NA	black	0	0	0.26424
MGH60_P4_G06	-0.377753017337	red	1	0.39067	4.1218
MGH60_P4_G07	NA	black	0	0	0.24001
MGH60_P4_G08	NA	black	0	0	2.7172
MGH60_P4_G09	NA	black	0	0	4.0204
MGH60_P4_G10	NA	black	0	0	0
MGH60_P4_G11	NA	black	0	0	4.7962
MGH60_P4_G12	-0.532376318314	red	1	0.32769	4.6023
MGH60_P4_H01	NA	black	0	0	0.13093
MGH60_P4_H03	NA	black	0	0	3.6753
MGH60_P4_H04	NA	black	0	0	0
MGH60_P4_H06	NA	black	0	0	3.1683
MGH60_P4_H07	NA	black	0	0	4.4902
MGH60_P4_H08	0.0284534109631	red	1	0.49262	2.0482
MGH60_P4_H09	NA	black	0	0	0
MGH60_P4_H10	NA	black	0	0	0.20914
MGH60_P4_H11	NA	black	0	0	0.23389
MGH60_P4_H12	NA	black	0	0	0.23143
MGH60_P5_A01	NA	black	0	0	0.21785
MGH60_P5_A02	NA	black	0	0	0.35276
MGH60_P5_A03	-0.420058207061	red	1	0.419	4.4076
MGH60_P5_A04	NA	black	0	0	0.23879
MGH60_P5_A05	NA	black	0	0	2.6339
MGH60_P5_A06	NA	black	0	0	6.6038
MGH60_P5_A07	NA	black	0	0	0.81885
MGH60_P5_A08	-0.160961688449	red	1	0.66448	3.7341
MGH60_P5_A09	NA	black	0	0	0.16221
MGH60_P5_A10	NA	black	0	0	1.5306
MGH60_P5_A11	0.215461391291	green3	2	0.27262	1.224
MGH60_P5_A12	NA	black	0	0	6.5648
MGH60_P5_B01	NA	black	0	0	0
MGH60_P5_B02	NA	black	0	0	2.4779
MGH60_P5_B03	NA	black	0	0	4.7172
MGH60_P5_B04	NA	black	0	0	1.0179
MGH60_P5_B05	NA	black	0	0	2.2203
MGH60_P5_B06	NA	black	0	0	0
MGH60_P5_B07	NA	black	0	0	3.2597
MGH60_P5_B08	NA	black	0	0	2.499
MGH60_P5_B09	NA	black	0	0	4.7416
MGH60_P5_B10	NA	black	0	0	4.3014
MGH60_P5_B12	NA	black	0	0.048236	0
MGH60_P5_C01	NA	black	0	0	2.1207
MGH60_P5_C02	NA	black	0	0	0.10434
MGH60_P5_C03	NA	black	0	0	4.7834
MGH60_P5_C04	NA	black	0	0	0
MGH60_P5_C05	NA	black	0	0	3.1868
MGH60_P5_C06	NA	black	0	0	3.9846
MGH60_P5_C07	NA	black	0	0	2.6922
MGH60_P5_C08	NA	black	0	0	3.2696
MGH60_P5_C09	NA	black	0	0	3.8181
MGH60_P5_C10	-0.161438499846	red	1	0.27143	2.9368
MGH60_P5_C11	NA	black	0	0	0.25701
MGH60_P5_C12	NA	black	0	0	3.6695
MGH60_P5_D01	NA	black	0	0	0.9501
MGH60_P5_D02	NA	black	0	0	4.7628
MGH60_P5_D03	NA	black	0	0	4.9493
MGH60_P5_D04	NA	black	0	0	0
MGH60_P5_D05	NA	black	0	0	4.4893
MGH60_P5_D06	NA	black	0	0	3.4116
MGH60_P5_D07	NA	black	0	0	3.2285
MGH60_P5_D08	NA	black	0	0	4.2478
MGH60_P5_D09	NA	black	0	0	2.6724
MGH60_P5_D10	-0.0631694734671	red	1	0.25701	2.5059
MGH60_P5_D11	NA	black	0	0	2.4738
MGH60_P5_D12	NA	black	0	0	3.2396
MGH60_P5_E01	NA	black	0	0	0
MGH60_P5_E02	NA	black	0	0	1.3028
MGH60_P5_E03	NA	black	0	0	2.8764
MGH60_P5_E04	NA	black	0	0	2.4247
MGH60_P5_E05	NA	black	0	0	3.0088
MGH60_P5_E06	NA	black	0	0	3.3074
MGH60_P5_E07	NA	black	0	0	3.3278
MGH60_P5_E08	NA	black	0	0	4.9004
MGH60_P5_E09	NA	black	0	0	3.1117
MGH60_P5_E10	NA	black	0	0	1.962
MGH60_P5_E11	NA	black	0	0	0
MGH60_P5_E12	NA	black	0	0	0
MGH60_P5_F01	NA	black	0	0	5.081
MGH60_P5_F02	NA	black	0	0	5.281
MGH60_P5_F03	NA	black	0	0	2.5211
MGH60_P5_F04	NA	black	0	0	0
MGH60_P5_F05	NA	black	0	0	0
MGH60_P5_F06	NA	black	0	0	3.5869
MGH60_P5_F07	NA	black	0	0	0.27501
MGH60_P5_F08	NA	black	0	0	1.9126
MGH60_P5_F09	NA	black	0	0	4.2957
MGH60_P5_F11	NA	black	0	0	0.48233
MGH60_P5_F12	NA	black	0	0	3.3447
MGH60_P5_G01	NA	black	0	0	4.7861
MGH60_P5_G02	NA	black	0	0	4.7779
MGH60_P5_G03	NA	black	0	0	0.92296
MGH60_P5_G04	NA	black	0	0	0
MGH60_P5_G05	NA	black	0	0	1.9355
MGH60_P5_G06	NA	black	0	0	5.3065
MGH60_P5_G07	NA	black	0	0	0
MGH60_P5_G08	NA	black	0	0	4.0687
MGH60_P5_G09	NA	black	0	0	2.8982
MGH60_P5_G10	NA	black	0	0	3.4602
MGH60_P5_G11	NA	black	0	0	3.4965
MGH60_P5_G12	NA	black	0	0	0.055196
MGH60_P5_H01	NA	black	0	0	3.3391
MGH60_P5_H02	NA	black	0	0	2.6989
MGH60_P5_H03	-0.583402040526	red	1	0.1865	4.3988
MGH60_P5_H04	NA	black	0	0	3.4778
MGH60_P5_H05	0.313851332225	green3	2	0.43189	0.1865
MGH60_P5_H06	NA	black	0	0	0
MGH60_P5_H07	NA	black	0	0	2.7373
MGH60_P5_H08	NA	black	0	0	4.0326
MGH60_P5_H09	NA	black	0	0	5.5664
MGH60_P5_H10	NA	black	0	0	0
MGH60_P5_H11	NA	black	0	0	0.10836
MGH60_P5_H12	0.608450542635	green3	2	0.038436	0.048236
MGH60_P6_A01	NA	black	0	0	0
MGH60_P6_A02	0.423571321953	green3	2	0.26544	0.1865
MGH60_P6_A03	NA	black	0	0	6.3904
MGH60_P6_A04	0.111623676891	red	1	0.27381	1.719
MGH60_P6_A05	NA	black	0	0	0.12433
MGH60_P6_A06	-0.0419913000091	red	1	0.97306	0.31034
MGH60_P6_A07	NA	black	0	0	3.3936
MGH60_P6_A08	NA	black	0	0	0.098958
MGH60_P6_A09	NA	black	0	0	1.2922
MGH60_P6_A10	0.197995471351	green3	2	1.3601	3.9741
MGH60_P6_A11	NA	black	0	0	0.25942
MGH60_P6_A12	NA	black	0	0	0.1776
MGH60_P6_B01	0.204069515757	green3	2	0.56755	0.40054
MGH60_P6_B03	NA	black	0	0	4.7222
MGH60_P6_B04	NA	black	0	0	4.9048
MGH60_P6_B05	NA	black	0	0	4.432
MGH60_P6_B06	NA	black	0	0	0.19787
MGH60_P6_B07	NA	black	0	0	0.41034
MGH60_P6_B08	NA	black	0	0	3.9727
MGH60_P6_B09	-0.570290236808	red	1	0.38515	4.9626
MGH60_P6_B10	NA	black	0	0	5.9706
MGH60_P6_B11	NA	black	0	0	1.9027
MGH60_P6_B12	NA	black	0	0	1.8914
MGH60_P6_C02	NA	black	0	0	0
MGH60_P6_C03	NA	black	0	0	1.6126
MGH60_P6_C05	NA	black	0	0	1.6337
MGH60_P6_C06	NA	black	0	0	0
MGH60_P6_C07	NA	black	0	0	4.1618
MGH60_P6_C08	NA	black	0	0	4.2683
MGH60_P6_C09	NA	black	0	0	0.19912
MGH60_P6_C10	NA	black	0	0	3.6566
MGH60_P6_C11	NA	black	0	0	3.4575
MGH60_P6_D01	NA	black	0	0	0
MGH60_P6_D03	-0.223492934415	red	1	0.53804	3.7386
MGH60_P6_D04	NA	black	0	0	0
MGH60_P6_D05	NA	black	0	0	0
MGH60_P6_D06	NA	black	0	0	4.9571
MGH60_P6_D07	NA	black	0	0	4.1698
MGH60_P6_D08	NA	black	0	0	3.5661
MGH60_P6_D09	NA	black	0	0	0
MGH60_P6_D11	NA	black	0	0	0.51702
MGH60_P6_D12	-0.549077559583	red	1	0.123	4.1381
MGH60_P6_E01	NA	black	0	0	3.1327
MGH60_P6_E02	NA	black	0	0	2.2624
MGH60_P6_E03	NA	black	0	0	0.36737
MGH60_P6_E04	NA	black	0	0	0
MGH60_P6_E05	NA	black	0	0	4.2123
MGH60_P6_E06	0.339732195506	green3	2	0.26063	0.6332
MGH60_P6_E07	NA	black	0	0	5.0615
MGH60_P6_E08	NA	black	0	0	0
MGH60_P6_E09	NA	black	0	0	4.1062
MGH60_P6_E10	-0.815155497289	red	1	0.33228	5.737
MGH60_P6_E11	NA	black	0	0	0
MGH60_P6_E12	NA	black	0	0	2.9366
MGH60_P6_F02	NA	black	0	0	0.50182
MGH60_P6_F03	0.000888576129276	red	1	1.0566	5.9685
MGH60_P6_F04	NA	black	0	0	0
MGH60_P6_F05	NA	black	0	0	5.1236
MGH60_P6_F06	NA	black	0	0	6.0554
MGH60_P6_F07	NA	black	0	0	5.4403
MGH60_P6_F08	NA	black	0	0	2.0939
MGH60_P6_F09	NA	black	0	0	4.1112
MGH60_P6_F10	NA	black	0	0	4.6804
MGH60_P6_F11	NA	black	0	0	1.6567
MGH60_P6_F12	-0.963712644884	red	1	0.15056	5.5503
MGH60_P6_G01	NA	black	0	0	4.7329
MGH60_P6_G02	NA	black	0	0	3.5287
MGH60_P6_G03	0.379649035014	green3	2	0.32308	0.22157
MGH60_P6_G04	NA	black	0	0	1.4038
MGH60_P6_G05	NA	black	0	0	3.1421
MGH60_P6_G06	NA	black	0	0	0.17505
MGH60_P6_G07	NA	black	0	0	5.2767
MGH60_P6_G08	NA	black	0	0	2.1483
MGH60_P6_G10	NA	black	0	0	5.0505
MGH60_P6_G11	NA	black	0	0	4.3288
MGH60_P6_G12	NA	black	0	0	3.4552
MGH60_P6_H01	NA	black	0	0	3.6095
MGH60_P6_H02	NA	black	0	0	0.13356
MGH60_P6_H03	NA	black	0	0	0
MGH60_P6_H04	NA	black	0	0	0.69688
MGH60_P6_H06	NA	black	0	0	5.0669
MGH60_P6_H07	NA	black	0	0	0.21785
MGH60_P6_H08	NA	black	0	0	4.5643
MGH60_P6_H09	NA	black	0	0	2.2827
MGH60_P6_H10	-0.859917733169	red	1	0.14405	5.2001
MGH60_P6_H11	NA	black	0	0	3.4283
MGH60_P6_H12	NA	black	0	0	2.3228
MGH60_P7_A01	NA	black	0	0	2.7321
MGH60_P7_A02	NA	black	0	0	0.17121
MGH60_P7_A03	NA	black	0	0	3.0747
MGH60_P7_A04	NA	black	0	0	4.5865
MGH60_P7_A05	NA	black	0	0	5.4911
MGH60_P7_A06	-0.635817586482	red	1	0.42653	5.4234
MGH60_P7_A07	NA	black	0	0	0.29278
MGH60_P7_A08	NA	black	0	0	3.808
MGH60_P7_A09	NA	black	0	0	0
MGH60_P7_A10	-0.109594236421	red	1	0.50386	2.9527
MGH60_P7_A11	NA	black	0	0	3.3681
MGH60_P7_A12	0.445933237413	green3	2	0.26063	0.085425
MGH60_P7_B02	NA	black	0	0	1.7849
MGH60_P7_B03	NA	black	0	0	2.0503
MGH60_P7_B04	NA	black	0	0	5.0887
MGH60_P7_B05	NA	black	0	0	6.0632
MGH60_P7_B06	NA	black	0	0.50589	0
MGH60_P7_B07	NA	black	0	0	0.19535
MGH60_P7_B08	NA	black	0	0	0
MGH60_P7_B09	NA	black	0	0	2.2786
MGH60_P7_B10	NA	black	0	0	1.4351
MGH60_P7_B11	NA	black	0	0	2.4852
MGH60_P7_B12	NA	black	0	0	4.0511
MGH60_P7_C01	NA	black	0	0	1.0949
MGH60_P7_C02	NA	black	0	0	0
MGH60_P7_C03	-0.484720945735	red	1	0.23879	4.1697
MGH60_P7_C04	NA	black	0	0	4.4921
MGH60_P7_C05	NA	black	0	0.55189	0
MGH60_P7_C06	NA	black	0	0	3.1733
MGH60_P7_C07	NA	black	0	0	0.13488
MGH60_P7_C08	NA	black	0	0	0
MGH60_P7_C09	NA	black	0	0.47405	0
MGH60_P7_C10	-0.0517817807859	red	1	0.46571	2.5563
MGH60_P7_C11	NA	black	0	0	1.175
MGH60_P7_C12	0.426502939291	green3	2	0.28451	0.10165
MGH60_P7_D01	NA	black	0	0	3.1966
MGH60_P7_D02	-0.586467531761	red	1	0.31383	4.7753
MGH60_P7_D03	NA	black	0	0	3.4949
MGH60_P7_D04	0.0158280100674	red	1	0.49057	2.1336
MGH60_P7_D05	NA	black	0	0	2.0766
MGH60_P7_D06	NA	black	0	0	0
MGH60_P7_D08	NA	black	0	0	4.3355
MGH60_P7_D09	-0.34986989762	red	1	0.21909	3.6198
MGH60_P7_D10	0.181791715696	green3	2	0.1903	1.4803
MGH60_P7_D11	NA	black	0	0	4.494
MGH60_P7_D12	NA	black	0	0	0.1177
MGH60_P7_E01	NA	black	0	0	4.481
MGH60_P7_E02	NA	black	0	0	0
MGH60_P7_E03	NA	black	0	0	4.6154
MGH60_P7_E04	-0.659032034409	red	1	0.29631	4.9988
MGH60_P7_E05	NA	black	0	0	0
MGH60_P7_E06	NA	black	0	0	3.4952
MGH60_P7_E07	NA	black	0	0	0
MGH60_P7_E08	-0.573652462681	red	1	0.14666	4.2711
MGH60_P7_E09	NA	black	0	0	0
MGH60_P7_E11	-0.391779105949	red	1	0.44784	4.3691
MGH60_P7_E12	NA	black	0	0	1.827
MGH60_P7_F01	NA	black	0	0	0
MGH60_P7_F03	NA	black	0	0	3.007
MGH60_P7_F04	NA	black	0	0	0
MGH60_P7_F05	-0.319490978176	red	1	0.38847	3.8439
MGH60_P7_F06	NA	black	0	0	4.3931
MGH60_P7_F07	NA	black	0	0	3.4548
MGH60_P7_F08	NA	black	0	0	4.0997
MGH60_P7_F10	NA	black	0	0.46467	0
MGH60_P7_F11	NA	black	0	0	1.937
MGH60_P7_F12	NA	black	0	0	0
MGH60_P7_G01	-0.223706375463	red	1	0.40272	3.4112
MGH60_P7_G02	NA	black	0	0	2.3516
MGH60_P7_G03	NA	black	0	0	0.10434
MGH60_P7_G04	NA	black	0	0	4.9713
MGH60_P7_G05	NA	black	0	0	4.276
MGH60_P7_G06	NA	black	0	0	2.0381
MGH60_P7_G07	NA	black	0	0	2.4626
MGH60_P7_G08	NA	black	0	0	0
MGH60_P7_G09	NA	black	0	0	5.0532
MGH60_P7_G10	0.488228886477	green3	2	0.15963	0.20789
MGH60_P7_G11	NA	black	0	0	0.12961
