Cell_name	Zvalue	Color	Cluster	ERAP2	IRF1
MGH54_P11_H01	NA	black	0	0	1.6668
MGH54_P11_H02	NA	black	0	0	0
MGH54_P11_H03	NA	black	0	0	4.2506
MGH54_P11_H04	-0.397569448271	green3	2	0.24732	2.2308
MGH54_P11_H05	NA	black	0	0	1.7506
MGH54_P11_H06	NA	black	0	0	1.0881
MGH54_P11_H07	NA	black	0	0	0.59455
MGH54_P11_H08	NA	black	0	0	1.629
MGH54_P11_H09	NA	black	0	0	1.6503
MGH54_P11_H10	0.120905087799	green3	2	0.13619	1.111
MGH54_P11_H11	NA	black	0	0	1.4668
MGH54_P11_H12	0.030046996068	green3	2	0.1776	1.2863
MGH54_P12_A01	NA	black	0	0	1.334
MGH54_P12_A02	NA	black	0	0	0.67987
MGH54_P12_A03	NA	black	0	0	1.3185
MGH54_P12_A04	0.0214728081514	green3	2	0.47612	1.2443
MGH54_P12_A05	NA	black	0	0	2.4615
MGH54_P12_A06	-0.0816158051463	green3	2	0.50284	1.7929
MGH54_P12_A07	NA	black	0	0	0
MGH54_P12_A08	NA	black	0	0	3.5111
MGH54_P12_A09	0.133432412079	green3	2	0.31846	0.94636
MGH54_P12_A10	-0.119227510403	green3	2	0.23143	1.6211
MGH54_P12_A11	-0.165465755865	green3	2	0.34255	1.8355
MGH54_P12_B01	0.317856338322	green3	2	2.6597	1.5869
MGH54_P12_B02	NA	black	0	0	1.2203
MGH54_P12_B03	0.0116899320515	green3	2	0.7536	1.5494
MGH54_P12_B04	NA	black	0	0	1.0335
MGH54_P12_B05	NA	black	0	0	0.34937
MGH54_P12_B06	-0.756094281537	black	0	0.2228	2.8558
MGH54_P12_B07	NA	black	0	0	0.78743
MGH54_P12_B08	-0.206269508935	green3	2	0.28451	1.8671
MGH54_P12_B09	0.190832691662	green3	2	0.085425	1.0022
MGH54_P12_B10	NA	black	0	0	1.7364
MGH54_P12_B11	0.0479448394905	green3	2	0.27858	1.2253
MGH54_P12_C01	NA	black	0	0	0.852
MGH54_P12_C02	NA	black	0	0	0
MGH54_P12_C03	NA	black	0	0	1.3323
MGH54_P12_C04	NA	black	0	0	2.4542
MGH54_P12_C05	0.0049893881405	green3	2	0.78409	1.4168
MGH54_P12_C06	-0.0770322375425	green3	2	0.57046	1.9535
MGH54_P12_C07	NA	black	0	0	0
MGH54_P12_C08	NA	black	0	0	3.4061
MGH54_P12_C09	NA	black	0	0	1.2606
MGH54_P12_C11	-1.05074874503	black	0	0.27381	3.5314
MGH54_P12_C12	0.0100758847092	green3	2	0.63506	0.81311
MGH54_P12_D01	NA	black	0	0	0
MGH54_P12_D02	NA	black	0	0	1.338
MGH54_P12_D04	-0.840640849678	black	0	0.14796	2.817
MGH54_P12_D05	NA	black	0	0	0.94261
MGH54_P12_D06	NA	black	0	0	0.80405
MGH54_P12_D07	NA	black	0	0	1.1744
MGH54_P12_D08	NA	black	0	0	1.1551
MGH54_P12_D09	0.0250098850551	green3	2	0.56169	1.1144
MGH54_P12_D10	-0.0669754390259	green3	2	0.21412	1.4983
MGH54_P12_D11	NA	black	0	0	1.7485
MGH54_P12_D12	0.145514067969	green3	2	0.22033	1.0079
MGH54_P12_E01	0.163518223589	green3	2	0.23756	0.94785
MGH54_P12_E02	0.219021336832	green3	2	0.24123	0.79743
MGH54_P12_E03	-0.111838233868	green3	2	0.24489	1.6126
MGH54_P12_E04	NA	black	0	0	1.6897
MGH54_P12_E05	NA	black	0	0	0.71194
MGH54_P12_E06	NA	black	0	0	0.87027
MGH54_P12_E07	NA	black	0	0	0.4049
MGH54_P12_E08	NA	black	0	0	2.5021
MGH54_P12_E09	NA	black	0	0	3.3148
MGH54_P12_E10	NA	black	0	0	1.1408
MGH54_P12_E11	NA	black	0	0	1.1814
MGH54_P12_E12	NA	black	0	0	1.0229
MGH54_P12_F01	NA	black	0	0	1.8065
MGH54_P12_F02	NA	black	0	0	0.96421
MGH54_P12_F03	NA	black	0	0	0.56462
MGH54_P12_F04	-0.0846459470063	green3	2	0.81394	0.81476
MGH54_P12_F05	NA	black	0	0	2.2783
MGH54_P12_F06	NA	black	0	0	2.3688
MGH54_P12_F07	NA	black	0	0	1.8069
MGH54_P12_F08	NA	black	0	0	1.2898
MGH54_P12_F09	NA	black	0	0	1.4844
MGH54_P12_F10	NA	black	0	0	0.26784
MGH54_P12_F11	NA	black	0	0	1.6452
MGH54_P12_F12	NA	black	0	0	0.82293
MGH54_P12_G01	0.102915599431	green3	2	0.37851	0.976
MGH54_P12_G02	NA	black	0	0	1.6987
MGH54_P12_G03	NA	black	0	0	0.97159
MGH54_P12_G04	NA	black	0	0	1.1557
MGH54_P12_G05	-0.0122406363794	green3	2	1.5617	1.3735
MGH54_P12_G06	-0.107064651839	green3	2	1.3357	1.2135
MGH54_P12_G07	NA	black	0	0	1.9613
MGH54_P12_G08	0.571645697695	green3	2	0.073135	0.2762
MGH54_P12_G09	NA	black	0	0	2.2144
MGH54_P12_G10	NA	black	0	0	1.7242
MGH54_P12_G11	NA	black	0	0	1.3022
MGH54_P12_H01	NA	black	0	0	1.0566
MGH54_P12_H02	NA	black	0	0	1.2085
MGH54_P12_H03	NA	black	0	0	1.3516
MGH54_P12_H04	NA	black	0	0	3.0312
MGH54_P12_H05	NA	black	0	0	0.49262
MGH54_P12_H06	NA	black	0	0	1.7621
MGH54_P12_H07	-0.942742626863	black	0	0.19156	3.0885
MGH54_P12_H09	NA	black	0	0	2.0489
MGH54_P12_H10	NA	black	0	0	1.146
MGH54_P12_H11	NA	black	0	0	1.0888
MGH54_P9_A01	0.163464071487	green3	2	0.23143	0.95382
MGH54_P9_A02	NA	black	0	0	0.54498
MGH54_P9_A03	0.113018557285	green3	2	0.13225	1.1283
MGH54_P9_A04	NA	black	0	0	1.8797
MGH54_P9_A05	0.212407348619	green3	2	0.21785	0.84479
MGH54_P9_A06	NA	black	0	0	1.7455
MGH54_P9_A07	NA	black	0	0	0.85758
MGH54_P9_A08	NA	black	0	0	1.0724
MGH54_P9_A09	NA	black	0	0	1.8135
MGH54_P9_A10	NA	black	0	0	2.5929
MGH54_P9_A11	-1.79306166321	black	0	0.32998	5.0103
MGH54_P9_A12	-1.27500359892	black	0	0.24245	3.7888
MGH54_P9_B01	NA	black	0	0	0.77821
MGH54_P9_B02	NA	black	0	0	0.89375
MGH54_P9_B03	NA	black	0	0	0.774
MGH54_P9_B04	NA	black	0	0	1.3835
MGH54_P9_B05	NA	black	0	0	3.9296
MGH54_P9_B06	NA	black	0	0	1.4552
MGH54_P9_B07	-0.424526213463	green3	2	0.24001	2.2723
MGH54_P9_B10	NA	black	0	0	1.1718
MGH54_P9_B11	-0.822149837176	black	0	0.2228	2.9714
MGH54_P9_B12	-0.0374403803548	green3	2	0.35163	1.4714
MGH54_P9_C01	NA	black	0	0	1.3674
MGH54_P9_C02	NA	black	0	0	2.1664
MGH54_P9_C03	NA	black	0	0	1.5415
MGH54_P9_C04	-1.0036953706	black	0	0.31034	3.5862
MGH54_P9_C05	NA	black	0	0	1.0335
MGH54_P9_C06	0.00957840072861	green3	2	0.20539	1.3288
MGH54_P9_C07	-0.747743904431	black	0	0.17377	2.7244
MGH54_P9_C08	NA	black	0	0	1.2594
MGH54_P9_C09	NA	black	0	0	1.0384
MGH54_P9_C10	-0.317603593512	green3	2	1.7899	1.0996
MGH54_P9_C11	NA	black	0	0	0.30334
MGH54_P9_C12	NA	black	0	0	1.0079
MGH54_P9_D01	-0.000577048411297	green3	2	0.23756	1.3522
MGH54_P9_D03	0.0428012977188	green3	2	0.27023	1.2412
MGH54_P9_D04	NA	black	0	0	0.73466
MGH54_P9_D05	0.331012631777	green3	2	0.18523	0.59837
MGH54_P9_D07	-0.256966016732	green3	2	0.14143	1.8274
MGH54_P9_D08	NA	black	0	0	0.90227
MGH54_P9_D09	NA	black	0	0	1.6627
MGH54_P9_D10	0.0315256169242	green3	2	0.26903	1.2708
MGH54_P9_D11	NA	black	0	0	1.3403
MGH54_P9_D12	NA	black	0	0	1.3685
MGH54_P9_E01	NA	black	0	0	0.76214
MGH54_P9_E02	NA	black	0	0	1.929
MGH54_P9_E03	-0.849857870624	black	0	0.46258	4.0025
MGH54_P9_E04	NA	black	0	0	0.059355
MGH54_P9_E05	NA	black	0	0	1.2975
MGH54_P9_E06	NA	black	0	0	1.3202
MGH54_P9_E07	NA	black	0	0	1.123
MGH54_P9_E08	NA	black	0	0	1.4425
MGH54_P9_E09	NA	black	0	0	0.8496
MGH54_P9_E10	NA	black	0	0	0.80818
MGH54_P9_E11	NA	black	0	0	1.6448
MGH54_P9_E12	NA	black	0	0	1.8817
MGH54_P9_F01	NA	black	0	0	1.3132
MGH54_P9_F02	0.205266246786	green3	2	0.38073	0.53506
MGH54_P9_F03	NA	black	0	0	0.90072
MGH54_P9_F04	0.00425448480385	green3	2	0.31499	1.3408
MGH54_P9_F05	NA	black	0	0	0.81394
MGH54_P9_F06	0.0178709834555	green3	2	0.32884	1.2998
MGH54_P9_F07	NA	black	0	0	0.81394
MGH54_P9_F08	NA	black	0	0	1.3045
MGH54_P9_F09	NA	black	0	0	1.4704
MGH54_P9_F10	NA	black	0	0	1.4228
MGH54_P9_F11	NA	black	0	0	1.5685
MGH54_P9_F12	NA	black	0	0	1.4911
MGH54_P9_G01	NA	black	0	0	0
MGH54_P9_G02	NA	black	0	0	1.373
MGH54_P9_G03	0.100564330548	green3	2	0.26063	1.0936
MGH54_P9_G04	NA	black	0	0	0.88127
MGH54_P9_G05	NA	black	0	0	1.6239
MGH54_P9_G06	NA	black	0	0	1.0642
MGH54_P9_G07	NA	black	0	0	4.6047
MGH54_P9_G08	NA	black	0	0	1.5044
MGH54_P9_G09	NA	black	0	0	1.84
MGH54_P9_G10	NA	black	0	0	0.86473
MGH54_P9_G12	NA	black	0	0	2.7364
MGH54_P9_H01	NA	black	0	0	0.8536
MGH54_P9_H02	NA	black	0	0.27977	0
MGH54_P9_H03	-1.81130976065	black	0	0.24001	4.5916
MGH54_P9_H04	-0.116714406515	green3	2	0.17377	1.585
MGH54_P9_H05	NA	black	0	0	1.8965
MGH54_P9_H06	NA	black	0	0	0.97746
MGH54_P9_H07	NA	black	0	0	0.41684
MGH54_P9_H08	0.114463321856	green3	2	0.15575	1.1157
MGH54_P9_H09	0.318753364754	green3	2	0.22651	0.55189
MGH54_P9_H10	NA	black	0	0	0.39397
MGH54_P9_H11	NA	black	0	0	1.3237
MGH54_P9_H12	NA	black	0	0	0.60786
MGH54_P2_A05	-1.04908004346	black	0	0.37072	3.936
MGH54_P2_A06	NA	black	0	0	1.1551
MGH54_P2_A10	0.0378133734837	green3	2	0.55876	0.97673
MGH54_P2_B03	0.0452637888989	green3	2	0.51096	1.0524
MGH54_P2_B04	NA	black	0	0	2.3135
MGH54_P2_B06	-0.0952554874561	green3	2	0.41684	1.7128
MGH54_P2_B09	0.2460710322	green3	2	0.10702	0.88127
MGH54_P2_B10	0.104774560273	green3	2	0.098958	1.1557
MGH54_P2_B11	NA	black	0	0	0.93282
MGH54_P2_C01	NA	black	0	0	0.25096
MGH54_P2_C02	NA	black	0	0	0.52907
MGH54_P2_C04	0.297146930875	green3	2	1.5792	1.739
MGH54_P2_C05	NA	black	0	0	1.7141
MGH54_P2_C09	0.0523984987196	green3	2	0.13093	1.2473
MGH54_P2_C10	NA	black	0	0	0.70576
MGH54_P2_C11	2.58053330597	black	0	3.6712	2.3615
MGH54_P2_D01	NA	black	0	0	0.86948
MGH54_P2_D02	-0.0301364040007	green3	2	0.58592	1.6558
MGH54_P2_D03	NA	black	0	0	2.1645
MGH54_P2_D04	NA	black	0	0.301	0
MGH54_P2_E01	NA	black	0	0	2.1596
MGH54_P2_E02	NA	black	0	0	0.926
MGH54_P2_E03	NA	black	0	0	1.1057
MGH54_P2_E04	NA	black	0	0	0.87263
MGH54_P2_E05	NA	black	0	0	0
MGH54_P2_E08	NA	black	0	0	0.84157
MGH54_P2_E11	NA	black	0	0	0.38957
MGH54_P2_E12	NA	black	0	4.157	0
MGH54_P2_F05	0.0504757343785	green3	2	0.123	1.2522
MGH54_P2_F06	-1.58410619924	black	0	0.32998	4.6778
MGH54_P2_F08	NA	black	0	0	0.74846
MGH54_P2_F10	-2.68567149151	black	0	3.1988	0.34142
MGH54_P2_F12	NA	black	0	0	1.5988
MGH54_P2_G02	-2.00685691946	black	0	0.33113	5.3434
MGH54_P2_G06	0.0617990540245	green3	2	0.22651	1.206
MGH54_P2_G07	0.362627154577	green3	2	0.090853	0.66812
MGH54_P2_G08	0.394378560095	green3	2	0.070389	0.63227
MGH54_P2_G11	-1.21970300144	black	0	2.6086	0.76723
MGH54_P2_G12	0.356003010678	green3	2	0.1137	0.65168
MGH54_P2_H02	NA	black	0	0	0.22033
MGH54_P2_H08	0.229046022679	green3	2	0.20038	0.82456
MGH54_P2_H09	NA	black	0	0	0.51803
MGH54_P2_H11	NA	black	0	0	0.25942
MGH54_P5_A02	NA	black	0	0	1.394
MGH54_P5_A03	0.365104500062	green3	2	0.2461	0.37072
MGH54_P5_A04	-0.167049708806	green3	2	0.18523	1.6915
MGH54_P5_A05	NA	black	0	0	0.20914
MGH54_P5_A06	NA	black	0	0	0.47093
MGH54_P5_A07	0.0141163458305	green3	2	0.16092	1.3202
MGH54_P5_A08	NA	black	0	0	0.92144
MGH54_P5_A09	-0.0788462763402	green3	2	0.14012	1.4988
MGH54_P5_A10	NA	black	0	0	0.55778
MGH54_P5_A11	0.361689015849	green3	2	0.12433	0.6248
MGH54_P5_A12	NA	black	0	0	2.1385
MGH54_P5_B02	NA	black	0	0	0.66448
MGH54_P5_B03	NA	black	0	0	0.67717
MGH54_P5_B04	NA	black	0	0	0
MGH54_P5_B05	NA	black	0	0	1.2073
MGH54_P5_B06	0.151872784795	green3	2	0.45418	0.50691
MGH54_P5_B07	NA	black	0	0	1.2449
MGH54_P5_B08	NA	black	0	0	1.2552
MGH54_P5_B09	NA	black	0	0	1.2091
MGH54_P5_B10	-1.74632482546	black	0	0.12433	4.0471
MGH54_P5_B11	NA	black	0	0	0.97085
MGH54_P5_B12	NA	black	0	0	1.0841
MGH54_P5_C01	NA	black	0	0	1.1454
MGH54_P5_C02	0.0496357819756	green3	2	0.3173	1.2073
MGH54_P5_C03	0.126421479772	green3	2	0.19535	1.0697
MGH54_P5_C04	0.19642823144	green3	2	0.15963	0.9396
MGH54_P5_C05	NA	black	0	0	1.6951
MGH54_P5_C06	NA	black	0	0	1.0115
MGH54_P5_C07	NA	black	0	0	0.99711
MGH54_P5_C08	NA	black	0	0	1.037
MGH54_P5_C09	NA	black	0	0	0.20914
MGH54_P5_C10	NA	black	0	0	1.4238
MGH54_P5_C11	NA	black	0	0	1.0412
MGH54_P5_C12	0.00821591133156	green3	2	0.32998	1.3288
MGH54_P5_D01	NA	black	0	0	0.92752
MGH54_P5_D02	0.105405262458	green3	2	0.18142	1.1237
MGH54_P5_D03	NA	black	0	0	1.3208
MGH54_P5_D04	NA	black	0	0	0.53306
MGH54_P5_D05	NA	black	0	0	0.98768
MGH54_P5_D06	NA	black	0	0	1.3934
MGH54_P5_D08	NA	black	0	0	0.31962
MGH54_P5_D09	NA	black	0	0	0.27262
MGH54_P5_D10	-0.168811846443	green3	2	0.36961	1.8828
MGH54_P5_D11	0.143174563416	green3	2	0.24853	0.99059
MGH54_P5_D12	NA	black	0	0	0.86394
MGH54_P5_E01	NA	black	0	0	0.92752
MGH54_P5_E02	NA	black	0	0	0.95754
MGH54_P5_E03	NA	black	0	0	0.95606
MGH54_P5_E04	0.35621356066	green3	2	0.15316	0.59264
MGH54_P5_E05	NA	black	0	0	0.34028
MGH54_P5_E06	-1.64862091968	black	0	0.20664	4.2161
MGH54_P5_E07	NA	black	0	0	1.5251
MGH54_P5_E08	0.467973391865	green3	2	0.17121	0.28688
MGH54_P5_E09	NA	black	0	0	0.97306
MGH54_P5_E10	NA	black	0	0	1.1928
MGH54_P5_E11	NA	black	0	0	1.1322
MGH54_P5_E12	NA	black	0	0	1.6257
MGH54_P5_F01	NA	black	0	0	1.2016
MGH54_P5_F02	NA	black	0	0	0.90689
MGH54_P5_F03	NA	black	0	0	1.0607
MGH54_P5_F04	NA	black	0	0	4.2616
MGH54_P5_F05	0.0199059822382	green3	2	0.33457	1.2928
MGH54_P5_F06	NA	black	0	0	0.91915
MGH54_P5_F07	NA	black	0	0	1.3271
MGH54_P5_F08	0.166311363024	green3	2	0.27023	0.90535
MGH54_P5_F10	NA	black	0	0	0.97379
MGH54_P5_F11	NA	black	0	0	1.4447
MGH54_P5_F12	NA	black	0	0	4.5294
MGH54_P5_G01	NA	black	0	0	1.0621
MGH54_P5_G02	NA	black	0	0	3.2957
MGH54_P5_G03	NA	black	0	0	1.3757
MGH54_P5_G04	-0.195961818037	green3	2	0.23879	1.7949
MGH54_P5_G05	0.0142360318732	green3	2	0.15186	1.3202
MGH54_P5_G06	-0.00495880521102	green3	2	0.64062	1.4803
MGH54_P5_G07	NA	black	0	0	0.53306
MGH54_P5_G08	NA	black	0	0	0.774
MGH54_P5_G09	0.483300894849	green3	2	0.082703	0.43829
MGH54_P5_G10	-2.04295938732	black	0	0.12697	4.4398
MGH54_P5_G11	NA	black	0	0	0.63877
MGH54_P5_G12	NA	black	0	0	0.69153
MGH54_P5_H01	NA	black	0	0	0.99349
MGH54_P5_H02	0.4226107446	green3	2	0.21039	0.30334
MGH54_P5_H03	NA	black	0	0	0.97012
MGH54_P5_H04	NA	black	0	0	0.6332
MGH54_P5_H05	NA	black	0	0	0.75531
MGH54_P5_H06	NA	black	0	0	0.87657
MGH54_P5_H07	NA	black	0	0	1.5286
MGH54_P5_H08	-0.113650482411	green3	2	0.14926	1.568
MGH54_P5_H09	NA	black	0	0	1.2987
MGH54_P5_H10	NA	black	0	0	0.42008
MGH54_P5_H11	NA	black	0	0	1.0759
MGH54_P5_H12	NA	black	0	0	1.2762
MGH54_P13_A02	NA	black	0	0	0.4813
MGH54_P13_A03	NA	black	0	0	1.146
MGH54_P13_A04	NA	black	0	0	0.55287
MGH54_P13_A05	NA	black	0	0	0.80405
MGH54_P13_A06	NA	black	0	0	1.5489
MGH54_P13_A07	0.293646397691	green3	2	0.063503	0.82863
MGH54_P13_A09	0.3378823652	green3	2	0.19912	0.55582
MGH54_P13_A10	-0.0139824917136	green3	2	0.39944	1.4071
MGH54_P13_A11	NA	black	0	0	0
MGH54_P13_B01	NA	black	0	0	4.1565
MGH54_P13_B02	NA	black	0	0	0
MGH54_P13_B03	-0.0167199990519	green3	2	0.46467	1.4372
MGH54_P13_B04	NA	black	0	0	2.0465
MGH54_P13_B05	NA	black	0	1.0868	0
MGH54_P13_B06	NA	black	0	0	0.63877
MGH54_P13_B07	0.260587003208	green3	2	0.22774	0.70664
MGH54_P13_B08	NA	black	0	0	1.6036
MGH54_P13_B10	NA	black	0	0	1.103
MGH54_P13_B11	NA	black	0	0	1.5578
MGH54_P13_B12	NA	black	0	0	2.1266
MGH54_P13_C01	0.00161373388143	green3	2	0.72247	2.2839
MGH54_P13_C02	NA	black	0	0	1.3092
MGH54_P13_C03	NA	black	0	0	1.2271
MGH54_P13_C04	NA	black	0	0	1.7811
MGH54_P13_C05	NA	black	0	0	1.1408
MGH54_P13_C06	NA	black	0	0	0.79244
MGH54_P13_C07	NA	black	0	0	1.1972
MGH54_P13_C09	NA	black	0	0	0.56071
MGH54_P13_C10	NA	black	0	0	0.8024
MGH54_P13_C11	NA	black	0	0.37518	0
MGH54_P13_C12	NA	black	0	0	0.54794
MGH54_P13_D01	-0.137520726577	green3	2	1.7303	1.257
MGH54_P13_D02	NA	black	0	0	1.037
MGH54_P13_D03	NA	black	0	0	0.62387
MGH54_P13_D04	NA	black	0	0	1.3561
MGH54_P13_D05	NA	black	0	0	1.2624
MGH54_P13_D06	NA	black	0	0	0.5955
MGH54_P13_D07	NA	black	0	0	0.8496
MGH54_P13_D09	NA	black	0	0	0.40272
MGH54_P13_D10	NA	black	0	0	1.4076
MGH54_P13_D11	NA	black	0	0	0
MGH54_P13_D12	NA	black	0	0	0
MGH54_P13_E01	NA	black	0	0	1.5979
MGH54_P13_E02	NA	black	0	0	0.91073
MGH54_P13_E03	-0.0569393025939	green3	2	0.20414	1.4735
MGH54_P13_E04	NA	black	0	0	0.39835
MGH54_P13_E05	NA	black	0	0	0.76469
MGH54_P13_E06	NA	black	0	0	1.3829
MGH54_P13_E07	NA	black	0	0	0
MGH54_P13_E08	NA	black	0	0	1.2491
MGH54_P13_E09	-1.5012099812	black	0	0.21537	4.0345
MGH54_P13_E10	0.202202742333	green3	2	0.16092	0.926
MGH54_P13_E11	0.107785925149	green3	2	0.13881	1.1362
MGH54_P13_E12	NA	black	0	0	1.281
MGH54_P13_F01	-0.0584506703504	green3	2	0.82944	1.0022
MGH54_P13_F02	-0.0103690803954	green3	2	0.32308	1.3835
MGH54_P13_F03	-0.209555148339	green3	2	0.12829	1.7325
MGH54_P13_F04	-0.0107298063128	green3	2	0.62947	1.5539
MGH54_P13_F05	NA	black	0	0	0.42975
MGH54_P13_F06	NA	black	0	0	0.976
MGH54_P13_F07	NA	black	0	0	1.6498
MGH54_P13_F08	NA	black	0	0	0.46153
MGH54_P13_F09	NA	black	0	0	0.84559
MGH54_P13_F10	0.0816293741938	green3	2	0.29983	1.1217
MGH54_P13_F11	NA	black	0	0	0.88127
MGH54_P13_F12	0.139267578371	green3	2	0.30568	0.94336
MGH54_P13_G01	-0.0106289934529	green3	2	0.24245	1.3763
MGH54_P13_G02	-0.104213577737	green3	2	0.7031	3.204
MGH54_P13_G03	NA	black	0	0	0.67807
MGH54_P13_G05	NA	black	0	0	0.34823
MGH54_P13_G06	NA	black	0	0	2.6116
MGH54_P13_G07	NA	black	0	0	2.112
MGH54_P13_G08	-0.0989052226816	green3	2	0.14405	1.538
MGH54_P13_G09	NA	black	0	0	0.95457
MGH54_P13_G10	0.265924290297	green3	2	0.041243	0.89608
MGH54_P13_G11	NA	black	0	0	2.1912
MGH54_P13_G12	-0.0198121326207	green3	2	0.1865	1.3912
MGH54_P13_H02	0.118210365045	green3	2	0.090853	1.1336
MGH54_P13_H03	-0.0734019469405	green3	2	0.38184	1.6031
MGH54_P13_H04	0.137651036648	green3	2	0.08134	1.1017
MGH54_P13_H05	NA	black	0	0	0
MGH54_P13_H06	0.13397776503	green3	2	0.32423	0.93734
MGH54_P13_H07	NA	black	0	0	0.70664
MGH54_P13_H08	0.100187263888	green3	2	0.38515	0.97746
MGH54_P13_H09	-0.182244789516	green3	2	0.36401	1.913
MGH54_P13_H10	NA	black	0	0	0.90304
MGH54_P13_H11	NA	black	0	0	0
MGH60_P4_A01	NA	black	0	0	1.9046
MGH60_P4_A02	2.07116924043	black	0	4.7731	2.0108
MGH60_P4_A03	NA	black	0	0	0.81803
MGH60_P4_A04	NA	black	0	0	2.6544
MGH60_P4_A05	NA	black	0	0	0
MGH60_P4_A06	NA	black	0	0	1.0552
MGH60_P4_A07	-0.512977902184	red	1	0.33914	2.6909
MGH60_P4_A08	NA	black	0	0	3.4757
MGH60_P4_A09	-0.251313166442	green3	2	1.0454	0.71194
MGH60_P4_A10	NA	black	0	0	1.3511
MGH60_P4_A11	0.0432199107416	green3	2	0.28214	1.237
MGH60_P4_A12	0.0434993730946	green3	2	0.23879	1.2467
MGH60_P4_B01	NA	black	0	0	1.2191
MGH60_P4_B02	NA	black	0	0	0.2461
MGH60_P4_B03	NA	black	0	0	2.851
MGH60_P4_B04	NA	black	0	0	1.2702
MGH60_P4_B05	NA	black	0	0	1.8298
MGH60_P4_B06	-0.111325492968	green3	2	0.68706	3.0578
MGH60_P4_B07	NA	black	0	0	5.1875
MGH60_P4_B08	-0.081224291782	green3	2	0.41034	1.6558
MGH60_P4_B09	-0.0092633543503	green3	2	0.43189	1.3951
MGH60_P4_B10	NA	black	0	0	1.2892
MGH60_P4_B11	NA	black	0	0	1.4071
MGH60_P4_B12	-0.0642386139067	green3	2	0.18142	1.4823
MGH60_P4_C01	NA	black	0	0	1.3505
MGH60_P4_C02	-0.0365907630322	green3	2	0.78827	1.0566
MGH60_P4_C03	0.0598881847571	green3	2	0.2228	1.2116
MGH60_P4_C04	0.183649502339	green3	2	0.14666	0.97673
MGH60_P4_C05	NA	black	0	0	3.1523
MGH60_P4_C06	NA	black	0	0	3.2526
MGH60_P4_C07	NA	black	0	0	2.168
MGH60_P4_C09	0.087656619012	green3	2	0.52206	0.61824
MGH60_P4_C11	0.0958666390899	green3	2	0.18269	1.144
MGH60_P4_C12	0.185366118523	green3	2	0.11902	0.99204
MGH60_P4_D01	NA	black	0	0	0.56267
MGH60_P4_D02	-0.0293901255105	green3	2	0.65168	1.937
MGH60_P4_D03	NA	black	0	0	1.216
MGH60_P4_D04	-0.871554277579	black	0	0.50691	4.3341
MGH60_P4_D05	-0.587879822614	red	1	0.29514	2.7279
MGH60_P4_D06	NA	black	0	0	0
MGH60_P4_D07	NA	black	0	0	3.0211
MGH60_P4_D08	NA	black	0	0	1.06
MGH60_P4_D10	NA	black	0	0	1.3635
MGH60_P4_D12	-0.0544569424845	green3	2	0.15186	1.4552
MGH60_P4_E01	NA	black	0	0	0.74674
MGH60_P4_E02	NA	black	0	0	0
MGH60_P4_E03	NA	black	0	0	1.3448
MGH60_P4_E04	-0.823983404059	black	0	0.19787	2.909
MGH60_P4_E05	NA	black	0	0	1.4906
MGH60_P4_E06	NA	black	0	0.24367	0
MGH60_P4_E07	NA	black	0	0	0
MGH60_P4_E08	11.0422399322	black	0	4.9884	4.2584
MGH60_P4_E09	NA	black	0	0	0.25942
MGH60_P4_E11	NA	black	0	0	0
MGH60_P4_E12	NA	black	0	0	1.0014
MGH60_P4_F01	NA	black	0	0	1.3718
MGH60_P4_F02	NA	black	0	0	0.34028
MGH60_P4_F03	NA	black	0	0	2.7049
MGH60_P4_F04	0.014420231487	green3	2	0.60312	1.1316
MGH60_P4_F05	NA	black	0	0	1.1362
MGH60_P4_F06	0.0484559663859	green3	2	0.46258	1.111
MGH60_P4_F07	-1.17644806696	black	0	2.1686	0.60027
MGH60_P4_F08	NA	black	0	0	0.77653
MGH60_P4_F09	NA	black	0	0	1.0868
MGH60_P4_F10	NA	black	0	0	2.0752
MGH60_P4_F11	NA	black	0	1.0321	0
MGH60_P4_F12	NA	black	0	0	1.45
MGH60_P4_G01	0.276368499154	green3	2	0.2558	0.61164
MGH60_P4_G02	NA	black	0	0	1.251
MGH60_P4_G03	NA	black	0	0	1.051
MGH60_P4_G04	NA	black	0	0	0.55876
MGH60_P4_G05	-0.0947584723932	green3	2	0.24732	1.5748
MGH60_P4_G06	NA	black	0	0	0.69421
MGH60_P4_G07	-0.00426353211778	green3	2	0.22157	1.3601
MGH60_P4_G08	-0.0872466417324	green3	2	0.22033	1.545
MGH60_P4_G09	NA	black	0	0	0.99204
MGH60_P4_G10	0.057923244759	green3	2	0.49774	0.99132
MGH60_P4_G11	NA	black	0	0	0.99059
MGH60_P4_G12	NA	black	0	0	1.1362
MGH60_P4_H01	NA	black	0	0	1.0827
MGH60_P4_H03	-0.53088508292	red	1	0.66812	4.7541
MGH60_P4_H04	0.242723104858	green3	2	0.18396	0.81147
MGH60_P4_H06	NA	black	0	0	1.0895
MGH60_P4_H07	NA	black	0	0	0.56267
MGH60_P4_H08	0.26047627178	green3	2	0.31962	0.50691
MGH60_P4_H09	NA	black	0	0	1.0875
MGH60_P4_H10	NA	black	0	0	1.0621
MGH60_P4_H11	-0.0198896133862	green3	2	0.71545	0.97893
MGH60_P4_H12	2.83698659967	black	0	3.0922	2.6893
MGH60_P5_A01	NA	black	0	0	0.77989
MGH60_P5_A02	NA	black	0	0	1.0724
MGH60_P5_A03	NA	black	0	0	1.0976
