Cell_name	Zvalue	Color	Cluster	AATF	TP53
MGH53_P9_D02	0.227482575095	green3	2	2.9317	2.0398
MGH53_P9_D03	NA	black	0	0	0
MGH53_P9_D04	-0.229684883672	green3	2	4.5808	2.2265
MGH53_P9_D05	NA	black	0	5.4382	0
MGH53_P9_D08	NA	black	0	0	4.184
MGH53_P9_D09	NA	black	0	0	3.2161
MGH53_P9_D10	NA	black	0	0	0
MGH53_P9_D11	-0.992836635336	red	1	5.0896	1.1654
MGH53_P9_D12	3.07676626935	black	0	0.61542	0.32193
MGH53_P9_F04	NA	black	0	0	0
MGH53_P9_F05	NA	black	0	0	0
MGH53_P9_F06	NA	black	0	0	0
MGH53_P9_F07	-0.211062054294	green3	2	4.4555	2.1894
MGH53_P9_F08	NA	black	0	4.1544	0
MGH53_P9_F09	NA	black	0	0	4.0147
MGH53_P9_F10	NA	black	0	0	4.5284
MGH53_P9_F11	NA	black	0	0	0.3173
MGH53_P9_F12	NA	black	0	0	5.0514
MGH53_P9_G01	NA	black	0	0	4.7506
MGH53_P9_G02	-0.781484360157	green3	2	4.8101	1.2048
MGH53_P9_G03	-0.461730190099	green3	2	4.8364	1.8852
MGH53_P9_G04	NA	black	0	0	0
MGH53_P9_G07	0.233694445729	green3	2	4.7138	3.3571
MGH53_P9_G08	NA	black	0	3.7699	0
MGH53_P9_G09	NA	black	0	0	0.28451
MGH53_P9_G12	NA	black	0	0	3.5472
MGH53_P9_H01	NA	black	0	0	4.637
MGH53_P9_H02	NA	black	0	0	3.9102
MGH53_P9_H03	NA	black	0	0	0
MGH53_P9_H04	NA	black	0	0	0
MGH53_P9_H05	NA	black	0	0	0
MGH53_P9_H06	-1.27523518445	red	1	6.7458	1.8383
MGH53_P9_H07	NA	black	0	0	0
MGH53_P9_H08	NA	black	0	0	0
MGH53_P9_H09	-1.46271146595	red	1	5.2195	0.58592
MGH53_P9_H10	-0.654608350648	green3	2	1.7937	3.6562
MGH53_P9_H11	0.102626645597	green3	2	2.9287	2.4662
MGH53_P9_H12	NA	black	0	0	4.6088
MGH53_P4_A07	NA	black	0	0	2.2654
MGH53_P4_B01	NA	black	0	0	0
MGH53_P4_B02	NA	black	0	0	5.4591
MGH53_P4_B08	-0.856292442456	green3	2	4.5938	0.65352
MGH53_P4_B09	NA	black	0	0	1.7207
MGH53_P4_B10	NA	black	0	0.92448	0
MGH53_P4_B11	NA	black	0	0	0.84238
MGH53_P4_C03	-1.30358327175	red	1	5.5487	1.1725
MGH53_P4_C11	NA	black	0	0	5.7795
MGH53_P4_C12	-1.51797446598	red	1	5.1716	0.42975
MGH53_P4_D04	NA	black	0	0	0
MGH53_P4_D05	0.179826651486	green3	2	3.2618	1.6717
MGH53_P4_D09	NA	black	0	0	0.56169
MGH53_P4_E01	NA	black	0	6.1219	0
MGH53_P4_E02	NA	black	0	3.5912	0
MGH53_P4_E07	NA	black	0	0	4.4559
MGH53_P4_E08	NA	black	0	0	0
MGH53_P4_E09	NA	black	0	2.9977	0
MGH53_P4_F01	NA	black	0	0	3.9273
MGH53_P4_F02	NA	black	0	0	5.982
MGH53_P4_F08	3.36543567794	black	0	0.4489	0.22897
MGH53_P4_F11	NA	black	0	0	0
MGH53_P4_G02	NA	black	0	0	2.315
MGH53_P4_G05	NA	black	0	0	2.7736
MGH53_P4_G07	NA	black	0	0	0
MGH53_P4_G08	0.115748273326	green3	2	3.7971	4.927
MGH53_P4_G09	0.257226145613	green3	2	3.9483	5.0166
MGH53_P4_H10	NA	black	0	0	1.4195
MGH53_P4_H11	NA	black	0	0	0
MGH53_P4_H12	NA	black	0	0	4.2938
MGH54_P14_A01	NA	black	0	4.1387	0
MGH54_P14_A02	NA	black	0	0	0
MGH54_P14_A03	NA	black	0	0	0
MGH54_P14_A04	NA	black	0	0	2.6362
MGH54_P14_A05	NA	black	0	4.9352	0
MGH54_P14_A06	NA	black	0	0	0
MGH54_P14_A07	-0.670074390551	green3	2	2.5705	4.2994
MGH54_P14_A08	NA	black	0	0	2.1342
MGH54_P14_A09	NA	black	0	0	1.3606
MGH54_P14_A10	NA	black	0	0	3.0632
MGH54_P14_A11	NA	black	0	4.3055	0
MGH54_P14_A12	NA	black	0	3.0988	0
MGH54_P14_B01	NA	black	0	0	0.79826
MGH54_P14_B02	NA	black	0	0	0
MGH54_P14_B03	NA	black	0	0	0
MGH54_P14_B04	NA	black	0	4.9122	0
MGH54_P14_B05	-0.698289225786	green3	2	4.4965	0.8504
MGH54_P14_B06	NA	black	0	0	3.6945
MGH54_P14_B07	NA	black	0	0	4.1726
MGH54_P14_B08	NA	black	0	0	1.6708
MGH54_P14_B09	NA	black	0	0	0
MGH54_P14_B10	NA	black	0	0	0
MGH54_P14_B11	NA	black	0	0	0
MGH54_P14_B12	NA	black	0	0	0
MGH54_P14_C01	NA	black	0	0	1.3051
MGH54_P14_C02	NA	black	0	0	2.2507
MGH54_P14_C03	NA	black	0	0	1.067
MGH54_P14_C04	NA	black	0	5.641	0
MGH54_P14_C05	-1.0404315128	red	1	4.8637	0.76723
MGH54_P14_C06	NA	black	0	0	0
MGH54_P14_C07	NA	black	0	0	0
MGH54_P14_C08	NA	black	0	0	3.9645
MGH54_P14_C09	NA	black	0	0	1.3391
MGH54_P14_C10	1.66616508461	blue	3	1.9149	0.45628
MGH54_P14_C11	NA	black	0	3.7456	0
MGH54_P14_C12	NA	black	0	0	0
MGH54_P14_D01	NA	black	0	0	1.7706
MGH54_P14_D02	0.011547212508	green3	2	4.3885	2.8588
MGH54_P14_D03	NA	black	0	0.54201	0
MGH54_P14_D04	NA	black	0	0	0
MGH54_P14_D05	NA	black	0	0	0
MGH54_P14_D06	NA	black	0	5.7629	0
MGH54_P14_D07	-0.269167564846	green3	2	4.8308	2.2729
MGH54_P14_D08	NA	black	0	0	2.2759
MGH54_P14_D09	NA	black	0	0	0
MGH54_P14_D10	NA	black	0	0	0
MGH54_P14_D11	NA	black	0	0	0
MGH54_P14_D12	NA	black	0	0	0
MGH54_P14_E01	NA	black	0	0	0.68437
MGH54_P14_E02	NA	black	0	0	0
MGH54_P14_E03	NA	black	0	0	0.7031
MGH54_P14_E04	NA	black	0	1.1916	0
MGH54_P14_E05	NA	black	0	4.7657	0
MGH54_P14_E06	NA	black	0	0	0.29748
MGH54_P14_E07	NA	black	0	0	0
MGH54_P14_E08	NA	black	0	0	0
MGH54_P14_E09	NA	black	0	0	1.2744
MGH54_P14_E10	NA	black	0	0	0
MGH54_P14_E11	NA	black	0	0	4.2594
MGH54_P14_E12	1.97461615218	black	0	0.38405	1.3237
MGH54_P14_F01	NA	black	0	0	0
MGH54_P14_F02	NA	black	0	0	4.6809
MGH54_P14_F03	NA	black	0	0	5.5528
MGH54_P14_F04	NA	black	0	0	4.0204
MGH54_P14_F06	NA	black	0	0	3.1286
MGH54_P14_F07	NA	black	0	0	0
MGH54_P14_F08	NA	black	0	0	0
MGH54_P14_F09	-0.704635460125	green3	2	4.8255	1.3818
MGH54_P14_F10	NA	black	0	0	0
MGH54_P14_F11	NA	black	0	5.6117	0
MGH54_P14_G01	NA	black	0	0	0
MGH54_P14_G02	NA	black	0	0	0.82944
MGH54_P14_G03	NA	black	0	0	0
MGH54_P14_G04	NA	black	0	0	0
MGH54_P14_G05	NA	black	0	0	4.4304
MGH54_P14_G06	NA	black	0	0	0
MGH54_P14_G07	NA	black	0	0	1.9516
MGH54_P14_G08	NA	black	0	0	0
MGH54_P14_G09	NA	black	0	0	0
MGH54_P14_G10	NA	black	0	0	1.6003
MGH54_P14_G11	NA	black	0	0	0
MGH54_P14_G12	NA	black	0	5.7454	0
MGH54_P14_H01	NA	black	0	0	0
MGH54_P14_H02	0.122796884117	green3	2	3.9511	3.8297
MGH54_P14_H03	0.141224067332	green3	2	3.9982	3.821
MGH54_P14_H04	0.631717012787	green3	2	0.91991	2.237
MGH54_P14_H05	NA	black	0	0	0
MGH54_P14_H06	NA	black	0	0	3.3143
MGH54_P14_H07	NA	black	0	0	0
MGH54_P14_H08	1.03777502357	green3	2	2.3434	0.86473
MGH54_P14_H09	NA	black	0	0	0
MGH54_P14_H10	NA	black	0	0	0
MGH54_P14_H11	NA	black	0	0	0
MGH54_P14_H12	NA	black	0	4.5857	0
MGH54_P15_A02	NA	black	0	0	0
MGH54_P15_A03	NA	black	0	0	0
MGH54_P15_A04	NA	black	0	4.1015	0
MGH54_P15_A05	-0.0180238352001	green3	2	5.6509	2.8071
MGH54_P15_A06	NA	black	0	4.2465	0
MGH54_P15_A07	NA	black	0	0	0
MGH54_P15_A08	NA	black	0	0	0
MGH54_P15_A09	NA	black	0	0	2.9662
MGH54_P15_A10	NA	black	0	0	5.535
MGH54_P15_A11	NA	black	0	0	4.3259
MGH54_P15_A12	-0.288751556303	green3	2	4.5792	2.0728
MGH54_P15_B01	-0.275881156269	green3	2	5.3523	2.4348
MGH54_P15_B02	NA	black	0	4.8419	0
MGH54_P15_B03	NA	black	0	0	0
MGH54_P15_B04	NA	black	0	0	0
MGH54_P15_B05	NA	black	0	0	4.757
MGH54_P15_B06	-1.21924935907	red	1	1.7433	4.3458
MGH54_P15_B07	NA	black	0	0	0
MGH54_P15_B09	NA	black	0	0	1.8777
MGH54_P15_B10	NA	black	0	0	0
MGH54_P15_B11	NA	black	0	0	0
MGH54_P15_C01	0.129174159274	green3	2	5.7728	2.9773
MGH54_P15_C02	NA	black	0	0	0
MGH54_P15_C03	NA	black	0	0	0
MGH54_P15_C04	NA	black	0	3.1175	0
MGH54_P15_C05	0.80621450341	green3	2	5.2507	4.0535
MGH54_P15_C06	NA	black	0	0	4.3981
MGH54_P15_C07	NA	black	0	2.9826	0
MGH54_P15_C08	NA	black	0	2.48	0
MGH54_P15_C09	NA	black	0	4.5957	0
MGH54_P15_C10	NA	black	0	2.5753	0
MGH54_P15_C11	NA	black	0	0	1.1237
MGH54_P15_C12	NA	black	0	0	5.0076
MGH54_P15_D01	NA	black	0	0	0
MGH54_P15_D02	NA	black	0	0	1.3057
MGH54_P15_D03	NA	black	0	0	0
MGH54_P15_D04	-0.624330095865	green3	2	4.6616	1.3403
MGH54_P15_D05	NA	black	0	0	5.2069
MGH54_P15_D07	NA	black	0	0	2.8608
MGH54_P15_D08	NA	black	0	0	0
MGH54_P15_D09	0.363188419505	green3	2	4.2609	4.2844
MGH54_P15_D10	NA	black	0	0	1.4463
MGH54_P15_D11	NA	black	0	0	0
MGH54_P15_D12	NA	black	0	0	0
MGH54_P15_E01	0.566730148815	green3	2	1.648	2.116
MGH54_P15_E02	NA	black	0	0	2.4926
MGH54_P15_E03	NA	black	0	0	0
MGH54_P15_E04	NA	black	0	0	0
MGH54_P15_E05	NA	black	0	0	2.2113
MGH54_P15_E06	NA	black	0	0	4.7426
MGH54_P15_E07	0.463111035588	green3	2	4.5652	4.0595
MGH54_P15_E08	NA	black	0	0	0
MGH54_P15_E09	NA	black	0	0	0
MGH54_P15_E10	NA	black	0	0	0.42546
MGH54_P15_E11	NA	black	0	0	4.6367
MGH54_P15_E12	NA	black	0	0	0.3505
MGH54_P15_F01	NA	black	0	0	0
MGH54_P15_F02	NA	black	0	0	2.679
MGH54_P15_F03	NA	black	0	0	0
MGH54_P15_F04	1.29519831111	blue	3	2.1881	0.63877
MGH54_P15_F05	NA	black	0	4.3862	0
MGH54_P15_F06	0.55387752701	green3	2	4.096	5.9802
MGH54_P15_F07	-0.165887914719	green3	2	0.65718	2.9315
MGH54_P15_F08	NA	black	0	0	0
MGH54_P15_F09	1.10071256917	green3	2	5.07	4.7214
MGH54_P15_F10	0.581192964826	green3	2	4.3076	5.0116
MGH54_P15_F11	NA	black	0	0	0.94636
MGH54_P15_F12	-0.620759724617	green3	2	5.268	1.8999
MGH54_P15_G03	NA	black	0	0	0.8844
MGH54_P15_G04	NA	black	0	0	1.7583
MGH54_P15_G05	NA	black	0	0	0
MGH54_P15_G06	NA	black	0	0	2.3016
MGH54_P15_G07	NA	black	0	0	4.9955
MGH54_P15_G08	NA	black	0	0	0.68527
MGH54_P15_G09	NA	black	0	2.7889	0
MGH54_P15_G10	NA	black	0	0	0
MGH54_P15_G11	NA	black	0	0	0
MGH54_P15_G12	NA	black	0	0	4.8726
MGH54_P15_H01	NA	black	0	0	4.4013
MGH54_P15_H03	NA	black	0	0	0
MGH54_P15_H04	NA	black	0	0	0
MGH54_P15_H05	NA	black	0	0	0
MGH54_P15_H06	NA	black	0	0	0
MGH54_P15_H07	NA	black	0	3.4461	0
MGH54_P15_H08	NA	black	0	0	4.5976
MGH54_P15_H09	NA	black	0	0	0
MGH54_P15_H10	NA	black	0	0	0
MGH54_P15_H11	NA	black	0	0	0
MGH54_P15_H12	-1.26873453745	red	1	1.8246	4.4792
MGH54_P16_A01	NA	black	0	1.369	0
MGH54_P16_A02	NA	black	0	0	4.2079
MGH54_P16_A04	NA	black	0	5.2104	0
MGH54_P16_A05	NA	black	0	0	4.3907
MGH54_P16_A06	NA	black	0	0	5.5557
MGH54_P16_A07	NA	black	0	0	1.4217
MGH54_P16_A08	NA	black	0	2.7748	0
MGH54_P16_A09	NA	black	0	0	2.6072
MGH54_P16_A10	NA	black	0	0	0
MGH54_P16_A11	NA	black	0	0	5.2694
MGH54_P16_A12	NA	black	0	0	0.83188
MGH54_P16_B01	NA	black	0	0	3.7004
MGH54_P16_B02	0.346855318559	green3	2	3.2478	0.65168
MGH54_P16_B03	-0.946165385584	red	1	1.9694	4.1625
MGH54_P16_B04	-1.70550047215	red	1	5.2709	0.29866
MGH54_P16_B05	NA	black	0	0	0
MGH54_P16_B06	NA	black	0	0	0
MGH54_P16_B07	NA	black	0	0	0.55778
MGH54_P16_B08	NA	black	0	0	0.44784
MGH54_P16_B09	NA	black	0	2.2854	0
MGH54_P16_B10	-2.36867514878	black	0	1.6201	5.6096
MGH54_P16_B11	NA	black	0	0.98696	0
MGH54_P16_B12	NA	black	0	0	5.6523
MGH54_P16_C01	NA	black	0	0	2.0261
MGH54_P16_C02	NA	black	0	0	5.1276
MGH54_P16_C03	NA	black	0	2.3397	0
MGH54_P16_C04	NA	black	0	0	3.5491
MGH54_P16_C05	NA	black	0	0	2.6704
MGH54_P16_C06	NA	black	0	0	5.1651
MGH54_P16_C07	-0.438756142664	green3	2	4.3681	1.3584
MGH54_P16_C08	NA	black	0	5.3581	0
MGH54_P16_C09	-1.46888535433	red	1	2.0489	5.0104
MGH54_P16_C10	-1.01492022546	red	1	2.0211	4.3066
MGH54_P16_C11	-0.103998875876	green3	2	4.0155	2.1365
MGH54_P16_C12	0.74787354098	green3	2	2.6429	0.98987
MGH54_P16_D01	NA	black	0	0	0
MGH54_P16_D02	NA	black	0	0	0
MGH54_P16_D03	NA	black	0	3.6616	0
MGH54_P16_D04	NA	black	0	0	0
MGH54_P16_D05	NA	black	0	0	2.346
MGH54_P16_D06	NA	black	0	2.0694	0
MGH54_P16_D07	NA	black	0	0	4.0207
MGH54_P16_D09	NA	black	0	0	0
MGH54_P16_D10	0.718436430835	green3	2	5.0089	4.1144
MGH54_P16_D11	NA	black	0	0	0
MGH54_P16_D12	NA	black	0	4.1049	0
MGH54_P16_E01	NA	black	0	0	3.7019
MGH54_P16_E02	NA	black	0	0	0
MGH54_P16_E03	NA	black	0	4.4959	0
MGH54_P16_E04	NA	black	0	0	0
MGH54_P16_E05	NA	black	0	2.4222	0
MGH54_P16_E06	NA	black	0	0	3.9754
MGH54_P16_E07	NA	black	0	0	0
MGH54_P16_E08	NA	black	0	1.9523	0
MGH54_P16_E09	NA	black	0	0	0
MGH54_P16_E10	NA	black	0	0	4.2606
MGH54_P16_E11	NA	black	0	0	0
MGH54_P16_E12	NA	black	0	0	3.1643
MGH54_P16_F01	NA	black	0	4.0638	0
MGH54_P16_F03	NA	black	0	0	0
MGH54_P16_F04	NA	black	0	0	0
MGH54_P16_F05	NA	black	0	0	0
MGH54_P16_F06	NA	black	0	0	0.31615
MGH54_P16_F07	NA	black	0	0	2.4144
MGH54_P16_F08	NA	black	0	0	1.5588
MGH54_P16_F09	NA	black	0	0	5.1865
MGH54_P16_F10	NA	black	0	5.5387	0
MGH54_P16_F11	NA	black	0	2.5617	0
MGH54_P16_G01	NA	black	0	0	0
MGH54_P16_G02	-0.00304707777662	green3	2	3.6536	4.1485
MGH54_P16_G03	NA	black	0	0	2.1087
MGH54_P16_G04	NA	black	0	4.6968	0
MGH54_P16_G05	-1.18114225266	red	1	1.7429	4.2975
MGH54_P16_G06	0.373140722243	green3	2	4.2338	4.3975
MGH54_P16_G07	0.094555339758	green3	2	3.4856	1.342
MGH54_P16_G08	NA	black	0	0	4.6532
MGH54_P16_G09	NA	black	0	0	0
MGH54_P16_G10	NA	black	0	0	2.6857
MGH54_P16_G11	NA	black	0	0	4.349
MGH54_P16_G12	NA	black	0	0	3.6913
MGH54_P16_H01	NA	black	0	0	0
MGH54_P16_H02	NA	black	0	0	0
MGH54_P16_H03	NA	black	0	0	0
MGH54_P16_H04	NA	black	0	0	1.4378
MGH54_P16_H05	-0.843434295252	green3	2	4.7091	0.9138
MGH54_P16_H06	NA	black	0	0	0
MGH54_P16_H07	NA	black	0	0	5.5296
MGH54_P16_H08	NA	black	0	0	3.0199
MGH54_P16_H09	NA	black	0	0	1.962
MGH54_P16_H10	NA	black	0	0	0
MGH54_P16_H11	NA	black	0	4.2348	0
MGH54_P16_H12	NA	black	0	3.7877	0
MGH54_P17_A01	NA	black	0	0	0
MGH54_P17_A02	NA	black	0	0	0
MGH54_P17_A03	0.470064625361	green3	2	2.8049	1.45
MGH54_P17_A04	NA	black	0	0	2.2801
MGH54_P17_A05	NA	black	0	0	0
MGH54_P17_A06	NA	black	0	0	1.3109
MGH54_P17_A07	NA	black	0	0	5.6418
MGH54_P17_A08	NA	black	0	0	2.885
MGH54_P17_A09	NA	black	0	0	0
MGH54_P17_A10	NA	black	0	0	0
MGH54_P17_A11	NA	black	0	0	2.0014
MGH54_P17_A12	NA	black	0	0	0
MGH54_P17_B01	NA	black	0	0	5.0703
MGH54_P17_B02	NA	black	0	0	0
MGH54_P17_B03	NA	black	0	4.3941	0
MGH54_P17_B05	NA	black	0	0	0
MGH54_P17_B06	NA	black	0	0	5.4684
MGH54_P17_B07	NA	black	0	0	0
MGH54_P17_B08	NA	black	0	0	2.4565
MGH54_P17_B09	0.528284656428	green3	2	4.3159	4.782
MGH54_P17_B10	-1.03100423349	red	1	1.8069	4.1536
MGH54_P17_B11	NA	black	0	0	3.0236
MGH54_P17_B12	NA	black	0	0	0
MGH54_P17_C02	NA	black	0	0	0
MGH54_P17_C03	NA	black	0	1.988	0
MGH54_P17_C04	1.29955199777	blue	3	2.3141	0.42223
MGH54_P17_C05	NA	black	0	0	2.7976
MGH54_P17_C06	NA	black	0	0	0
MGH54_P17_C07	NA	black	0	0	0.47093
MGH54_P17_C08	NA	black	0	0	4.9339
MGH54_P17_C09	NA	black	0	0	5.5406
MGH54_P17_C10	-0.00477579057067	green3	2	3.4836	2.8842
MGH54_P17_C11	NA	black	0	0	0
MGH54_P17_C12	NA	black	0	0	1.8331
MGH54_P17_D01	NA	black	0	0	5.3316
MGH54_P17_D02	NA	black	0	0	0.53903
MGH54_P17_D03	0.231741259407	green3	2	4.1882	3.8771
MGH54_P17_D04	NA	black	0	0	1.338
MGH54_P17_D05	NA	black	0	0	0
MGH54_P17_D06	-0.533637271807	green3	2	2.8383	4.3833
MGH54_P17_D07	NA	black	0	0	1.2833
MGH54_P17_D09	NA	black	0	0	2.2564
MGH54_P17_D10	NA	black	0	0	0
MGH54_P17_D12	NA	black	0	0	0
MGH54_P17_E01	NA	black	0	0	0
MGH54_P17_E02	NA	black	0	4.7669	0
MGH54_P17_E03	NA	black	0	0	0
MGH54_P17_E04	NA	black	0	0	0
MGH54_P17_E05	NA	black	0	0	3.9469
MGH54_P17_E06	NA	black	0	0	0
MGH54_P17_E07	0.041183261928	green3	2	2.3239	2.7325
MGH54_P17_E08	NA	black	0	0	0
MGH54_P17_E09	NA	black	0	0	0
MGH54_P17_E10	NA	black	0	0	0
MGH54_P17_E11	NA	black	0	0	0
MGH54_P17_E12	NA	black	0	0	0.62574
MGH54_P17_F01	NA	black	0	0	0
MGH54_P17_F02	NA	black	0	0	0
MGH54_P17_F03	NA	black	0	0	2.4805
MGH54_P17_F04	NA	black	0	0	0
MGH54_P17_F05	0.611652631135	green3	2	4.7675	4.1605
MGH54_P17_F07	NA	black	0	5.0823	0
MGH54_P17_F08	NA	black	0	0	0
MGH54_P17_F09	NA	black	0	0	0
MGH54_P17_F10	NA	black	0	0	3.7039
MGH54_P17_F11	0.25110504687	green3	2	5.1204	3.2402
MGH54_P17_F12	NA	black	0	0	0
MGH54_P17_G01	NA	black	0	0	0
MGH54_P17_G02	NA	black	0	0	4.8982
MGH54_P17_G03	NA	black	0	0	5.4814
MGH54_P17_G04	1.67428776833	blue	3	1.908	0.45418
MGH54_P17_G05	NA	black	0	0	0
MGH54_P17_G06	NA	black	0	0	0
MGH54_P17_G07	NA	black	0	0	3.3201
MGH54_P17_G08	NA	black	0	2.6882	0
MGH54_P17_G09	-0.753917173316	green3	2	5.9399	2.0342
MGH54_P17_G10	NA	black	0	0	3.7708
MGH54_P17_G11	NA	black	0	5.0152	0
MGH54_P17_G12	NA	black	0	0	2.1953
MGH54_P17_H01	NA	black	0	0	0
MGH54_P17_H02	NA	black	0	0	3.0161
MGH54_P17_H05	NA	black	0	0	0
MGH54_P17_H06	NA	black	0	3.0061	0
MGH54_P17_H07	NA	black	0	0	0
MGH54_P17_H08	NA	black	0	0	0
MGH54_P17_H09	NA	black	0	0	0
MGH54_P17_H10	NA	black	0	0	0
MGH54_P17_H11	NA	black	0	0	0
MGH54_P17_H12	NA	black	0	0	0
MGH54_P6_A01	NA	black	0	0	2.4665
MGH54_P6_A02	NA	black	0	0	0
MGH54_P6_A03	NA	black	0	4.9384	0
MGH54_P6_A04	NA	black	0	0	0
MGH54_P6_A05	NA	black	0	0	0
MGH54_P6_A06	NA	black	0	1.355	0
MGH54_P6_A07	NA	black	0	0	3.2814
MGH54_P6_A08	NA	black	0	0	0
MGH54_P6_A09	NA	black	0	0	0
MGH54_P6_A10	NA	black	0	5.3255	0
MGH54_P6_A11	NA	black	0	0	0
MGH54_P6_A12	NA	black	0	0	0
MGH54_P6_B01	NA	black	0	0	1.0786
MGH54_P6_B02	NA	black	0	0	3.3936
MGH54_P6_B03	NA	black	0	0	0
MGH54_P6_B04	NA	black	0	5.7895	0
MGH54_P6_B05	NA	black	0	0	2.3331
MGH54_P6_B06	NA	black	0	0	0
MGH54_P6_B07	NA	black	0	0	0
MGH54_P6_B08	NA	black	0	2.114	0
MGH54_P6_B09	NA	black	0	0	0.9092
MGH54_P6_B10	NA	black	0	0	0.82619
MGH54_P6_B11	NA	black	0	0	1.7778
MGH54_P6_B12	NA	black	0	2.9402	0
MGH54_P6_C01	0.600539538071	green3	2	4.9449	3.955
MGH54_P6_C02	NA	black	0	0	3.8192
MGH54_P6_C03	NA	black	0	0	0
MGH54_P6_C04	NA	black	0	0	0
MGH54_P6_C06	NA	black	0	0	0
MGH54_P6_C07	NA	black	0	0	0
MGH54_P6_C08	NA	black	0	0	1.7945
MGH54_P6_C09	NA	black	0	0	0
MGH54_P6_C10	NA	black	0	0	0
MGH54_P6_C11	NA	black	0	0	1.373
MGH54_P6_C12	NA	black	0	0	5.0882
MGH54_P6_D01	NA	black	0	4.4279	0
MGH54_P6_D02	NA	black	0	0	0
MGH54_P6_D03	-2.91367423147	black	0	0.81311	5.2774
MGH54_P6_D04	-2.75635845792	black	0	0.47405	4.894
MGH54_P6_D05	NA	black	0	0	0
MGH54_P6_D07	NA	black	0	0	0
MGH54_P6_D08	-0.610390340884	green3	2	5.292	1.9287
MGH54_P6_D09	NA	black	0	0	1.6799
MGH54_P6_D10	NA	black	0	0	0
MGH54_P6_D11	NA	black	0	0	4.9869
MGH54_P6_D12	NA	black	0	0	2.326
MGH54_P6_E02	NA	black	0	0	0
MGH54_P6_E03	NA	black	0	0	4.1502
MGH54_P6_E04	NA	black	0	0	0.54992
MGH54_P6_E05	NA	black	0	0	4.0629
MGH54_P6_E07	NA	black	0	0	4.341
MGH54_P6_E08	NA	black	0	0	0
MGH54_P6_E09	NA	black	0	0	4.4698
MGH54_P6_E10	NA	black	0	0	4.5144
MGH54_P6_E11	NA	black	0	0	1.7264
MGH54_P6_E12	NA	black	0	0	2.4652
MGH54_P6_F01	NA	black	0	0	0
MGH54_P6_F02	NA	black	0	1.9434	0
MGH54_P6_F03	NA	black	0	0	0
MGH54_P6_F05	NA	black	0	5.7117	0
MGH54_P6_F06	-0.157582607886	green3	2	2.3245	3.0952
MGH54_P6_F07	NA	black	0	0	2.2104
MGH54_P6_F08	NA	black	0	0	4.6293
MGH54_P6_F09	NA	black	0	0	0
MGH54_P6_F10	NA	black	0	0	0
MGH54_P6_F11	NA	black	0	0	2.9797
MGH54_P6_F12	NA	black	0	0	0
MGH54_P6_G01	NA	black	0	4.6814	0
MGH54_P6_G02	NA	black	0	0	0
MGH54_P6_G03	NA	black	0	0	3.4781
MGH54_P6_G04	NA	black	0	0	0
MGH54_P6_G06	0.546817663607	green3	2	4.6213	4.1998
MGH54_P6_G07	NA	black	0	0	0
MGH54_P6_G08	NA	black	0	0	4.8892
MGH54_P6_G09	NA	black	0	0	0.67446
MGH54_P6_G10	NA	black	0	0	0
MGH54_P6_G11	NA	black	0	0	3.2522
MGH54_P6_G12	NA	black	0	0	2.6095
MGH54_P6_H01	NA	black	0	0	0
MGH54_P6_H03	NA	black	0	0	0
MGH54_P6_H05	-1.15293249318	red	1	6.3582	1.8032
MGH54_P6_H06	NA	black	0	5.2352	0
MGH54_P6_H07	NA	black	0	5.504	0
MGH54_P6_H08	NA	black	0	0	0
MGH54_P6_H09	NA	black	0	0	0
MGH54_P6_H10	NA	black	0	0	0
MGH54_P6_H11	NA	black	0	0	1.269
MGH54_P6_H12	NA	black	0	0	0
MGH54_P7_A02	NA	black	0	0	5.8078
MGH54_P7_A03	NA	black	0	0	0
MGH54_P7_A04	NA	black	0	0	3.8406
MGH54_P7_A06	NA	black	0	0	0
MGH54_P7_A07	NA	black	0	0	0.31383
MGH54_P7_A08	NA	black	0	0	0
MGH54_P7_A10	NA	black	0	0	3.6967
MGH54_P7_A11	NA	black	0	0	0.52406
MGH54_P7_A12	NA	black	0	0	0
MGH54_P7_B01	NA	black	0	0	4.9044
MGH54_P7_B03	NA	black	0	0	0
MGH54_P7_B04	NA	black	0	0	0
MGH54_P7_B05	NA	black	0	0	0.33685
MGH54_P7_B06	NA	black	0	0	0
MGH54_P7_B07	NA	black	0	0	0
MGH54_P7_B08	NA	black	0	0	0
MGH54_P7_B09	NA	black	0	0	3.5329
MGH54_P7_B10	NA	black	0	0	0
MGH54_P7_B12	NA	black	0	0	0
MGH54_P7_C01	NA	black	0	0	4.016
MGH54_P7_C03	-0.411288986701	green3	2	3.3678	6.0987
MGH54_P7_C04	NA	black	0	0	0
MGH54_P7_C05	NA	black	0	0	0
MGH54_P7_C06	NA	black	0	4.1343	0
MGH54_P7_C07	NA	black	0	0	4.0214
MGH54_P7_C08	NA	black	0	0	3.014
MGH54_P7_C09	NA	black	0	0	2.5094
MGH54_P7_C10	NA	black	0	0	3.5482
MGH54_P7_C11	NA	black	0	0	0
MGH54_P7_C12	NA	black	0	0	5.8373
MGH54_P7_D01	NA	black	0	0	2.4241
MGH54_P7_D02	NA	black	0	0	0
MGH54_P7_D03	NA	black	0	0	3.2525
MGH54_P7_D04	NA	black	0	0	3.3297
MGH54_P7_D05	NA	black	0	0	0
MGH54_P7_D06	NA	black	0	0	0
MGH54_P7_D08	NA	black	0	0	3.8271
