Cell_name	Zvalue	Color	Cluster	IGF1	NCOR1
MGH36_P2_F12	0.158403937125	red	1	0.123	2.0004
MGH36_P2_G01	0.325489700745	red	1	0.069015	1.5231
MGH36_P2_G02	0.0676851139502	red	1	0.059355	2.5213
MGH36_P2_G03	-0.324891425544	red	1	0.1375	4.4888
MGH36_P2_G04	0.720398993941	black	0	0.067639	0.028569
MGH36_P2_G05	0.717922614033	black	0	0.048236	0.22897
MGH36_P2_G07	0.24686595861	red	1	0.03984	1.9214
MGH36_P2_G08	NA	black	0	0.18523	0
MGH36_P2_G09	0.508159539465	green3	2	0.089498	0.65535
MGH36_P2_G11	0.21721991739	red	1	0.11902	1.7351
MGH36_P2_G12	-0.00356544142096	red	1	0.12168	2.7891
MGH36_P2_H01	-0.0245161249382	red	1	0.33685	0.76723
MGH36_P2_H02	0.6776361856	black	0	0.052416	0.33457
MGH36_P2_H03	-0.354898653618	red	1	0.048236	4.037
MGH36_P2_H04	-0.341816016426	red	1	0.12035	4.4251
MGH36_P2_H05	0.638263680257	black	0	0.090853	0.1003
MGH36_P2_H06	-0.279214933825	red	1	0.15834	4.4338
MGH36_P2_H07	-0.148359108554	red	1	0.15186	3.6192
MGH36_P2_H10	-0.39192624836	red	1	0.10299	4.5184
MGH53_P5_A02	NA	black	0	0	3.7966
MGH53_P5_A03	NA	black	0	0	2.0548
MGH53_P5_A04	NA	black	0	0	1.6736
MGH53_P5_A06	NA	black	0	0	2.0119
MGH53_P5_A07	NA	black	0	0	4.4361
MGH53_P5_A08	NA	black	0	0	5.2204
MGH53_P5_A09	0.00233125346617	red	1	0.32654	3.518
MGH53_P5_A11	0.0143821429656	red	1	0.38073	3.0185
MGH53_P5_B01	NA	black	0	0	2.4782
MGH53_P5_B03	NA	black	0	0	0.60027
MGH53_P5_B04	-0.160949234586	red	1	0.19787	4.0301
MGH53_P5_B05	NA	black	0	0	5.241
MGH53_P5_B06	NA	black	0	0	1.6731
MGH53_P5_B07	-0.140955115265	red	1	0.26784	5.2964
MGH53_P5_B08	NA	black	0	0	1.9657
MGH53_P5_B09	NA	black	0	0	0.52406
MGH53_P5_B10	NA	black	0	0	4.5961
MGH53_P5_B11	NA	black	0	0	0
MGH53_P5_B12	NA	black	0	0	0
MGH53_P5_C01	NA	black	0	0	1.2234
MGH53_P5_C02	1.51423336203	black	0	0.80488	5.8494
MGH53_P5_C03	NA	black	0	0	4.128
MGH53_P5_C04	NA	black	0	0	0
MGH53_P5_C05	NA	black	0	0	3.19
MGH53_P5_C06	NA	black	0	0	0
MGH53_P5_C07	-0.393022226269	red	1	0.49978	0.56657
MGH53_P5_C08	NA	black	0	0	4.7915
MGH53_P5_C09	NA	black	0	0	2.0898
MGH53_P5_C10	NA	black	0	0	4.4192
MGH53_P5_C11	NA	black	0	0	3.8887
MGH53_P5_D01	NA	black	0	0	3.7788
MGH53_P5_D02	NA	black	0	0	1.8436
MGH53_P5_D04	-0.95215888136	black	0	0.70664	0.32308
MGH53_P5_D05	NA	black	0	0	4.9151
MGH53_P5_D07	NA	black	0	0	1.3584
MGH53_P5_D08	NA	black	0	0.81639	0
MGH53_P5_D09	NA	black	0	0	2.1144
MGH53_P5_D11	NA	black	0	0	0.3471
MGH53_P5_E01	NA	black	0	0	4.4183
MGH53_P5_E02	NA	black	0	0	5.6143
MGH53_P5_E03	0.651159774059	black	0	0.76043	4.2301
MGH53_P5_E04	NA	black	0	0	3.7045
MGH53_P5_E06	NA	black	0	0	0
MGH53_P5_E08	NA	black	0	0	6.0219
MGH53_P5_E09	NA	black	0	0	4.5362
MGH53_P5_E11	NA	black	0	0	0.84238
MGH53_P5_F01	0.0185476740984	red	1	0.31499	0.91456
MGH53_P5_F03	NA	black	0	0	0
MGH53_P5_F05	NA	black	0	0	6.486
MGH53_P5_F06	0.772662305091	black	0	0.70664	4.7446
MGH53_P5_F07	NA	black	0	0	4.2678
MGH53_P5_F08	0.619730077028	green3	2	0.54201	5.5399
MGH53_P5_F10	NA	black	0	0	5.4901
MGH53_P5_F11	0.199550738789	red	1	0.64985	3.37
MGH53_P5_G01	NA	black	0	0.3505	0
MGH53_P5_G04	NA	black	0	0	4.5393
MGH53_P5_G05	NA	black	0	0.338	0
MGH53_P5_G07	NA	black	0	0	4.6981
MGH53_P5_G08	NA	black	0	0	2.5739
MGH53_P5_G09	NA	black	0	0.14143	0
MGH53_P5_G10	0.344875408026	red	1	0.053806	1.5231
MGH53_P5_G11	0.0217875174168	red	1	0.36401	3.2995
MGH53_P5_H02	NA	black	0	0	4.6164
MGH53_P5_H03	NA	black	0	0	1.3567
MGH53_P5_H04	NA	black	0	0.36737	0
MGH53_P5_H05	NA	black	0	0	1.6853
MGH53_P5_H07	NA	black	0	0	4.3575
MGH53_P5_H08	NA	black	0	0	0
MGH53_P5_H10	NA	black	0	0	3.2529
MGH53_P5_H11	NA	black	0	0	5.5397
MGH53_P6_A01	NA	black	0	0.4489	0
MGH53_P6_A02	NA	black	0	0.18777	0
MGH53_P6_A03	NA	black	0	0	2.19
MGH53_P6_A04	NA	black	0	0.13881	0
MGH53_P6_A05	-0.261957938291	red	1	0.14143	4.1848
MGH53_P6_A06	-0.166140826911	red	1	0.17377	3.8606
MGH53_P6_A07	0.491114151667	green3	2	0.14405	0.11237
MGH53_P6_A08	0.0367012261465	red	1	0.30334	1.0868
MGH53_P6_A09	-0.265352046572	red	1	0.17887	4.5772
MGH53_P6_A10	0.236253889231	red	1	0.14274	1.4977
MGH53_P6_A11	NA	black	0	0	0
MGH53_P6_A12	NA	black	0	0	1.2333
MGH53_P6_B02	NA	black	0	0	1.8139
MGH53_P6_B03	NA	black	0	0	3.9718
MGH53_P6_B04	NA	black	0	0	3.3017
MGH53_P6_B05	NA	black	0	0	3.4653
MGH53_P6_B06	0.00965045233308	red	1	0.16092	2.7137
MGH53_P6_B07	NA	black	0	0	1.1408
MGH53_P6_B09	NA	black	0	0	0.49672
MGH53_P6_B10	0.21289651622	red	1	0.24001	0.3173
MGH53_P6_C01	NA	black	0	0	3.8405
MGH53_P6_C03	-0.181791076611	red	1	0.18142	4.0282
MGH53_P6_C04	-0.0623760632158	red	1	0.062122	3.0056
MGH53_P6_C05	NA	black	0	0	5.0432
MGH53_P6_C06	NA	black	0	0	0
MGH53_P6_C07	-0.101805147435	red	1	0.077243	3.1768
MGH53_P6_C08	NA	black	0	0	2.8388
MGH53_P6_C09	-0.255420289644	red	1	0.09356	3.8615
MGH53_P6_C10	0.240371683678	red	1	0.23756	0.08134
MGH53_P6_C11	NA	black	0	0	0.21288
MGH53_P6_C12	NA	black	0	0.33571	0
MGH53_P6_D01	NA	black	0	0	1.373
MGH53_P6_D02	NA	black	0	0.49876	0
MGH53_P6_D03	NA	black	0	0.67717	0
MGH53_P6_D05	NA	black	0	0	2.4407
MGH53_P6_D07	NA	black	0	0	5.1724
MGH53_P6_D08	0.263341425954	red	1	0.12035	1.5074
MGH53_P6_D09	NA	black	0	0	4.1892
MGH53_P6_D10	NA	black	0	0	0
MGH53_P6_D11	0.278015307806	red	1	0.19661	0.64708
MGH53_P6_D12	NA	black	0	0	0
MGH53_P6_E01	-0.0473089585938	red	1	0.17249	3.0783
MGH53_P6_E02	NA	black	0	0	1.487
MGH53_P6_E03	-0.051895048509	red	1	0.028569	2.9443
MGH53_P6_E04	NA	black	0	0	5.375
MGH53_P6_E05	NA	black	0	0	0
MGH53_P6_E06	NA	black	0	0	4.4262
MGH53_P6_E07	NA	black	0	0	2.3609
MGH53_P6_E08	-0.116040233367	red	1	0.38184	0.77484
MGH53_P6_E09	-0.253616264716	red	1	0.18777	4.6112
MGH53_P6_E10	NA	black	0	0	0.33228
MGH53_P6_F01	NA	black	0	0	2.7899
MGH53_P6_F02	0.0187826367013	red	1	0.31615	0.66812
MGH53_P6_F03	-0.550286641428	red	1	0.074505	4.9454
MGH53_P6_F04	NA	black	0	0.38294	0
MGH53_P6_F05	0.353723628044	red	1	0.16479	0.60597
MGH53_P6_F06	0.609221854113	green3	2	0.092207	0.20664
MGH53_P6_F07	0.330129832149	red	1	0.20163	0.15056
MGH53_P6_F08	NA	black	0	0	0.7536
MGH53_P6_F09	NA	black	0	0	0
MGH53_P6_F10	NA	black	0	0	0
MGH53_P6_G01	NA	black	0	0	4.3434
MGH53_P6_G02	0.67370878311	black	0	0.048236	0.38515
MGH53_P6_G03	0.0940466079382	red	1	0.23266	1.7664
MGH53_P6_G04	-0.293701778859	red	1	0.13225	4.2803
MGH53_P6_G05	NA	black	0	0	0
MGH53_P6_G06	NA	black	0	0	2.7997
MGH53_P6_G07	0.104370892124	red	1	0.38847	4.3356
MGH53_P6_G08	0.0247255521027	red	1	0.29514	1.9396
MGH53_P6_G09	NA	black	0	0	3.1559
MGH53_P6_G10	NA	black	0	0	0
MGH53_P6_G11	0.680082758713	black	0	0.066261	0.19535
MGH53_P6_H01	NA	black	0	0	0
MGH53_P6_H02	NA	black	0	0.09356	0
MGH53_P6_H03	NA	black	0	0	0.50182
MGH53_P6_H04	NA	black	0	0	2.8908
MGH53_P6_H05	NA	black	0	0	4.8392
MGH53_P6_H07	NA	black	0	0	3.0354
MGH53_P6_H09	0.0306662628948	red	1	0.018634	2.6736
MGH53_P6_H10	NA	black	0	0	0.13225
MGH53_P6_H11	-0.00448092664688	red	1	0.26063	2.841
MGH53_P7_A01	NA	black	0	0	3.7281
MGH53_P7_A02	NA	black	0	0	3.7002
MGH53_P7_A03	0.0290501770797	red	1	0.23756	2.4423
MGH53_P7_A04	0.545775431512	green3	2	0.1137	0.24001
MGH53_P7_A05	NA	black	0	0.10568	0
MGH53_P7_A06	-0.0527932815756	red	1	0.12565	3.033
MGH53_P7_A07	NA	black	0	0	0.54399
MGH53_P7_A09	NA	black	0	0	5.46
MGH53_P7_A11	NA	black	0	0.24732	0
MGH53_P7_A12	NA	black	0	0	0
MGH53_P7_B01	NA	black	0	0	4.7368
MGH53_P7_B02	NA	black	0	0	4.1194
MGH53_P7_B03	NA	black	0	0	3.3605
MGH53_P7_B04	NA	black	0	0	4.9683
MGH53_P7_B05	NA	black	0	0	2.9855
MGH53_P7_B06	-0.0164730222799	red	1	0.21909	2.9258
MGH53_P7_B07	-0.0774919356663	red	1	0.067639	3.0685
MGH53_P7_B08	NA	black	0	0	0
MGH53_P7_B10	-0.352039105066	red	1	0.044044	4.0079
MGH53_P7_B11	NA	black	0	0	0.18015
MGH53_P7_B12	-0.221814499192	red	1	0.12433	3.8644
MGH53_P7_C01	-0.0808250998255	red	1	0.18269	3.3339
MGH53_P7_C02	NA	black	0	0	3.8401
MGH53_P7_C03	NA	black	0	0	0.74071
MGH53_P7_C04	0.509904541683	green3	2	0.1375	0.10702
MGH53_P7_C05	NA	black	0	0	4.2858
MGH53_P7_C06	-0.204888739118	red	1	0.14405	3.8921
MGH53_P7_C07	-0.184601737259	red	1	0.1776	4.0141
MGH53_P7_C09	NA	black	0	0	0.13225
MGH53_P7_C11	-0.290175426846	red	1	0.12433	4.2025
MGH53_P7_C12	NA	black	0	0	0.97379
MGH53_P7_D01	NA	black	0	0	0
MGH53_P7_D02	NA	black	0	0	1.4694
MGH53_P7_D03	-0.220334803546	red	1	0.20789	4.6496
MGH53_P7_D04	NA	black	0	0.21537	0
MGH53_P7_D05	-0.150136164178	red	1	0.419	1.2116
MGH53_P7_D06	0.171642774191	red	1	0.18903	1.5296
MGH53_P7_D07	NA	black	0	0	4.0238
MGH53_P7_D10	NA	black	0	0.028569	0
MGH53_P7_D11	0.683355961224	black	0	0.61259	5.0824
MGH53_P7_D12	NA	black	0	0	6.0485
MGH53_P7_E01	NA	black	0	0	0
MGH53_P7_E02	NA	black	0	0	3.7969
MGH53_P7_E03	NA	black	0	0	0.22774
MGH53_P7_E04	NA	black	0	0	0
MGH53_P7_E05	NA	black	0	0	0.32308
MGH53_P7_E06	-0.118872295056	red	1	0.36961	0.14796
MGH53_P7_E07	-0.214009490372	red	1	0.10165	3.7178
MGH53_P7_E08	NA	black	0	0.092207	0
MGH53_P7_E09	NA	black	0	0.079975	0
MGH53_P7_E10	NA	black	0	0	0
MGH53_P7_E11	NA	black	0	0	1.5869
MGH53_P7_E12	-0.237793555651	red	1	0.073135	3.7032
MGH53_P7_F01	NA	black	0	0	1.129
MGH53_P7_F02	NA	black	0	0	3.7236
MGH53_P7_F04	0.61792838537	green3	2	0.08134	0.2857
MGH53_P7_F05	NA	black	0	0.094912	0
MGH53_P7_F06	0.0207091123458	red	1	0.27977	2.3135
MGH53_P7_F08	0.219084531263	red	1	0.10568	1.7899
MGH53_P7_F09	-0.0471178506401	red	1	0.37184	1.7991
MGH53_P7_F10	NA	black	0	0	0
MGH53_P7_F11	0.493126524734	green3	2	0.11503	0.46884
MGH53_P7_F12	0.551702496265	green3	2	0.1177	0.1635
MGH53_P7_G01	0.0374922748513	red	1	0.45101	3.0597
MGH53_P7_G03	NA	black	0	0	0
MGH53_P7_G04	NA	black	0	0	4.1713
MGH53_P7_G05	0.500691972509	green3	2	0.09356	0.64985
MGH53_P7_G06	NA	black	0	0.08134	0
MGH53_P7_G07	NA	black	0	0	2.7839
MGH53_P7_G08	-0.333045331843	red	1	0.16736	4.8725
MGH53_P7_G09	0.49006123387	green3	2	0.10434	0.59359
MGH53_P7_G10	NA	black	0	0	0.15704
MGH53_P7_G11	NA	black	0	0	4.2161
MGH53_P7_G12	-0.26565262379	red	1	0.15186	4.2925
MGH53_P7_H01	-0.217710605222	red	1	0.14274	3.9538
MGH53_P7_H02	0.0685113218841	red	1	0.1903	2.2699
MGH53_P7_H03	0.0974611003631	red	1	0.36289	5.1473
MGH53_P7_H04	NA	black	0	0	4.1373
MGH53_P7_H05	NA	black	0	0.11902	0
MGH53_P7_H06	0.0335407036583	red	1	0.09356	2.6292
MGH53_P7_H07	NA	black	0	0	0
MGH53_P7_H08	NA	black	0	0	3.0721
MGH53_P7_H10	NA	black	0	0	0
MGH53_P7_H11	NA	black	0	0	3.1365
MGH53_P7_H12	0.167312801471	red	1	0.10299	2.0307
MGH53_P8_A01	NA	black	0	0	3.022
MGH53_P8_A02	-0.182742375044	red	1	0.13881	3.7422
MGH53_P8_A03	-0.297881842223	red	1	0.18903	4.9558
MGH53_P8_A04	NA	black	0	0	4.2275
MGH53_P8_A05	NA	black	0	0	3.6633
MGH53_P8_A06	0.439430106925	green3	2	0.16221	0.12697
MGH53_P8_A07	-0.0580212929746	red	1	0.22774	3.365
MGH53_P8_A08	NA	black	0	0	5.4613
MGH53_P8_A09	NA	black	0	0	1.1941
MGH53_P8_A10	0.0521896176567	red	1	0.17505	2.4284
MGH53_P8_A11	NA	black	0	0	0
MGH53_P8_A12	NA	black	0	0	0
MGH53_P8_B03	-0.343110824935	red	1	0.47405	0.514
MGH53_P8_B04	NA	black	0	0	4.674
MGH53_P8_B08	NA	black	0	0	4.5581
MGH53_P8_B09	NA	black	0	0	5.545
MGH53_P8_B10	NA	black	0	0	0
MGH53_P8_B11	NA	black	0	0	2.1664
MGH53_P8_B12	NA	black	0	0	4.5185
MGH53_P8_C01	0.313892786745	red	1	0.1635	0.86394
MGH53_P8_C02	NA	black	0	0	0
MGH53_P8_C03	NA	black	0	0	0.89608
MGH53_P8_C04	NA	black	0	0	0
MGH53_P8_C08	0.451993411486	green3	2	0.14926	0.25096
MGH53_P8_C09	-0.302626560764	red	1	0.10836	4.1528
MGH53_P8_C10	0.0295190610332	red	1	0.11237	2.6351
MGH53_P8_C11	NA	black	0	0	3.993
MGH53_P8_C12	NA	black	0	0	2.0983
MGH53_P8_D01	NA	black	0	0	0.82212
MGH53_P8_D02	-0.0161006776579	red	1	0.055196	2.8307
MGH53_P8_D03	-0.0265326133683	red	1	0.419	2.4975
MGH53_P8_D04	NA	black	0	0.22157	0
MGH53_P8_D05	0.241380971235	red	1	0.15186	1.4016
MGH53_P8_D06	NA	black	0	0	1.3397
MGH53_P8_D07	NA	black	0	0	4.1816
MGH53_P8_D08	0.408014592733	green3	2	0.14143	0.59168
MGH53_P8_D09	NA	black	0	0	1.5543
MGH53_P8_D10	NA	black	0	0	4.1804
MGH53_P8_D11	NA	black	0	0	4.6278
MGH53_P8_E01	NA	black	0	0	4.1985
MGH53_P8_E03	NA	black	0	0	4.5839
MGH53_P8_E04	0.28077182443	red	1	0.18523	0.79992
MGH53_P8_E05	NA	black	0	0	3.0402
MGH53_P8_E06	8.61110816982	black	0	3.5318	5.4116
MGH53_P8_E07	-0.123258362817	red	1	0.39726	1.1063
MGH53_P8_E08	-0.0915477893545	red	1	0.16221	3.3277
MGH53_P8_E09	NA	black	0	0	3.3057
MGH53_P8_E10	NA	black	0	0	4.8423
MGH53_P8_E11	NA	black	0	0	2.1953
MGH53_P8_F01	NA	black	0	0.17249	0
MGH53_P8_F02	-0.051004983545	red	1	0.46258	2.4103
MGH53_P8_F04	NA	black	0	0	0.65076
MGH53_P8_F05	NA	black	0	0.19409	0
MGH53_P8_F06	0.106256069994	red	1	0.10568	2.2951
MGH53_P8_F07	NA	black	0	0	0.25701
MGH53_P8_F08	-0.201649352292	red	1	0.10702	3.6852
MGH53_P8_F09	0.611856057061	green3	2	0.044044	0.63599
MGH53_P8_F11	NA	black	0	0	0
MGH53_P8_G01	0.257390555822	red	1	0.17121	1.1276
MGH53_P8_G02	NA	black	0	0	5.6486
MGH53_P8_G03	NA	black	0	0	0.14666
MGH53_P8_G04	NA	black	0	0	0
MGH53_P8_G05	NA	black	0	0	4.9897
MGH53_P8_G06	NA	black	0	0	2.596
MGH53_P8_G07	NA	black	0	0	0.37851
MGH53_P8_G08	NA	black	0	0	4.408
MGH53_P8_G09	NA	black	0	0	1.5558
MGH53_P8_G10	NA	black	0	0	0
MGH53_P8_G11	-0.242467752091	red	1	0.17249	4.3502
MGH53_P8_G12	NA	black	0	0	2.8675
MGH53_P8_H01	NA	black	0	0	3.736
MGH53_P8_H02	NA	black	0	0.12168	0
MGH53_P8_H03	-0.122509110308	red	1	0.16993	3.5537
MGH53_P8_H04	-0.745333378947	black	0	0.13225	6.63
MGH53_P8_H05	NA	black	0	0	0
MGH53_P8_H06	-0.414437592904	red	1	0.14535	5.0632
MGH53_P8_H07	NA	black	0	0	0
MGH53_P8_H08	NA	black	0	0	0.44996
MGH53_P8_H09	0.00625704863659	red	1	0.051024	2.7495
MGH53_P8_H10	-0.0174000860106	red	1	0.30685	3.8058
MGH53_P8_H11	NA	black	0	0	0.73725
MGH53_P8_H12	0.181050627521	red	1	1.1003	2.9982
MGH53_P1_A03	-0.179178518024	red	1	0.20289	4.2324
MGH53_P1_A04	NA	black	0	0	0.048236
MGH53_P1_A06	0.169998894791	red	1	0.23511	0.91303
MGH53_P1_A07	0.621956068019	green3	2	0.1003	0.059355
MGH53_P1_A08	NA	black	0	0	1.2104
MGH53_P1_B04	NA	black	0	0	4.5312
MGH53_P1_B08	-0.12405254341	red	1	0.2302	4.079
MGH53_P1_B09	NA	black	0	0	3.8152
MGH53_P1_B11	-0.304167995458	red	1	0.10568	4.1427
MGH53_P1_C03	NA	black	0	0	0
MGH53_P1_C06	NA	black	0	0	4.5677
MGH53_P1_C09	-0.273833995706	red	1	0.11237	4.0448
MGH53_P1_C10	NA	black	0	0	1.1538
MGH53_P1_D01	NA	black	0	0	2.5318
MGH53_P1_D05	NA	black	0	0	3.803
MGH53_P1_D12	0.345817480408	red	1	0.15056	0.82619
MGH53_P1_E09	-0.18361950078	red	1	0.18142	4.0409
MGH53_P1_E12	-0.0249404854424	red	1	0.089498	2.8762
MGH53_P12_A01	NA	black	0	0	0
MGH53_P12_A02	NA	black	0	0.13881	0
MGH53_P12_A03	NA	black	0	0	3.1863
MGH53_P12_A04	-0.346225757697	red	1	0.1137	4.3931
MGH53_P12_A05	-0.250300146033	red	1	0.09356	3.8396
MGH53_P12_A06	NA	black	0	0	4.6068
MGH53_P12_A08	-0.453000697025	red	1	0.12035	4.9664
MGH53_P12_A09	NA	black	0	0	0
MGH53_P12_A10	-0.118915642415	red	1	0.37072	0.21288
MGH53_P12_A11	NA	black	0	0	2.9516
MGH53_P12_A12	0.666210135143	black	0	0.079975	0.10702
MGH53_P12_B01	0.219384331686	red	1	0.12829	1.6754
MGH53_P12_B02	NA	black	0	0	2.9268
MGH53_P12_B03	NA	black	0	0	3.6475
MGH53_P12_B04	-0.170187696173	red	1	0.16864	3.8501
MGH53_P12_B05	NA	black	0	0	4.0632
MGH53_P12_B06	0.00545921655883	red	1	0.26903	2.674
MGH53_P12_B07	NA	black	0	0	2.6114
MGH53_P12_B08	NA	black	0	0	0
MGH53_P12_B09	NA	black	0	0	0.053806
MGH53_P12_B11	NA	black	0	0	3.2948
MGH53_P12_B12	NA	black	0	0	4.5351
MGH53_P12_C01	NA	black	0	0.086784	0
MGH53_P12_C02	0.0632674524173	red	1	0.26424	1.7403
MGH53_P12_C03	NA	black	0	0	3.8303
MGH53_P12_C04	0.49601048621	green3	2	0.14012	0.14274
MGH53_P12_C05	-0.181327601182	red	1	0.12697	3.6765
MGH53_P12_C06	NA	black	0	0	0.56462
MGH53_P12_C07	NA	black	0	0.12433	0
MGH53_P12_C08	NA	black	0	0	3.0915
MGH53_P12_C09	NA	black	0	0	3.8946
MGH53_P12_C10	NA	black	0	0	2.5216
MGH53_P12_C11	NA	black	0	0	2.8084
MGH53_P12_C12	NA	black	0	0	3.0435
MGH53_P12_D01	NA	black	0	0	0.43936
MGH53_P12_D02	NA	black	0	0	4.1395
MGH53_P12_D03	NA	black	0	0	4.0653
MGH53_P12_D04	NA	black	0	0	2.4225
MGH53_P12_D05	NA	black	0	0	2.6991
MGH53_P12_D06	NA	black	0	0	2.5563
MGH53_P12_D07	-0.0439702870521	red	1	0.055196	2.9324
MGH53_P12_D08	0.236554877564	red	1	0.10969	1.692
MGH53_P12_D09	NA	black	0	0	0.82782
MGH53_P12_D10	NA	black	0	0	3.3157
MGH53_P12_D11	-0.389032386859	red	1	0.14535	4.9217
MGH53_P12_D12	0.378483470688	red	1	0.071763	1.3045
MGH53_P12_E01	0.100309396172	red	1	0.28451	0.34596
MGH53_P12_E02	NA	black	0	0	3.2623
MGH53_P12_E03	-0.292790065611	red	1	0.14926	4.4235
MGH53_P12_E04	NA	black	0	0	0
MGH53_P12_E05	0.00160549101757	red	1	0.18903	2.76
MGH53_P12_E06	NA	black	0	0	0.38184
MGH53_P12_E07	NA	black	0	0	3.0522
MGH53_P12_E08	0.126069200232	red	1	0.08134	2.263
MGH53_P12_E09	NA	black	0	0	0.39726
MGH53_P12_E10	0.713848312623	black	0	0.063503	0.096262
MGH53_P12_E12	NA	black	0	0	0
MGH53_P12_F01	NA	black	0	0	4.6913
MGH53_P12_F02	0.0715440368326	red	1	0.15186	2.3646
MGH53_P12_F03	NA	black	0	0	1.1979
MGH53_P12_F04	-0.00898801770826	red	1	0.31267	3.5889
MGH53_P12_F06	NA	black	0	0.14796	0
MGH53_P12_F07	NA	black	0	0.12829	0
MGH53_P12_F08	0.140553713897	red	1	0.27262	0.14796
MGH53_P12_F09	NA	black	0	0.088142	0
MGH53_P12_F10	-0.231521296558	red	1	0.13619	3.9849
MGH53_P12_F11	-0.100789729795	red	1	0.062122	3.1496
MGH53_P12_F12	-0.027891320154	red	1	0.053806	2.8732
MGH53_P12_G01	-0.0361238078782	red	1	0.10969	2.9372
MGH53_P12_G03	0.601067069572	green3	2	0.020058	0.83835
MGH53_P12_G04	-0.0612653601163	red	1	0.21039	3.302
MGH53_P12_G07	NA	black	0	0	3.9795
MGH53_P12_G08	-0.449823573645	red	1	0.086784	4.6395
MGH53_P12_G09	0.0967689785779	red	1	0.27023	1.0307
MGH53_P12_G10	NA	black	0	0	0
MGH53_P12_G11	NA	black	0	0.1003	0
MGH53_P12_G12	0.0762259500259	red	1	0.1177	2.4098
MGH53_P12_H01	0.160897387896	red	1	0.086784	2.1077
MGH53_P12_H02	NA	black	0	0	0
MGH53_P12_H03	NA	black	0	0	1.2678
MGH53_P12_H04	0.0201606801905	red	1	0.40381	3.0179
MGH53_P12_H05	NA	black	0	0	2.8752
MGH53_P12_H06	NA	black	0	0	0.85439
MGH53_P12_H07	0.0854679687386	red	1	0.071763	2.4399
MGH53_P12_H08	-0.0217011244352	red	1	0.29631	3.5547
MGH53_P12_H09	NA	black	0	0	2.9067
MGH53_P12_H10	-0.00769844560349	red	1	0.22404	2.8472
MGH53_P12_H11	NA	black	0	0	3.1265
MGH53_P12_H12	NA	black	0	0	1.9437
MGH53_P2_A09	0.0878021678403	red	1	0.098958	2.3896
MGH53_P2_A11	0.150257106854	red	1	0.089498	2.1444
MGH53_P2_A12	NA	black	0	0	3.2499
MGH53_P2_B05	NA	black	0	0.08134	0
MGH53_P2_B07	-0.00120619005688	red	1	0.26784	2.7926
MGH53_P2_B09	-0.130209949883	red	1	0.074505	3.2842
MGH53_P2_B10	NA	black	0	0	4.2035
MGH53_P2_C01	-0.111267363617	red	1	0.060739	3.1867
MGH53_P2_C02	NA	black	0	0	3.8737
MGH53_P2_C03	-0.201743088358	red	1	0.088142	3.6122
MGH53_P2_C07	-0.136701947008	red	1	0.21537	4.0138
MGH53_P2_C09	NA	black	0	0	4.24
MGH53_P2_D01	-0.540964047043	red	1	0.056584	4.7639
MGH53_P2_D02	NA	black	0	0	1.7549
MGH53_P2_D07	NA	black	0	0	4.3939
MGH53_P2_D08	NA	black	0	0	3.5429
MGH53_P2_D12	-0.228426542194	red	1	0.11503	3.8467
MGH53_P2_E04	NA	black	0	0.092207	0
MGH53_P2_E10	-0.299842218846	red	1	0.10969	4.1486
MGH53_P2_F02	-0.241623926873	red	1	0.1177	3.9238
MGH53_P2_F03	0.578367219439	green3	2	0.1137	0.089498
MGH53_P2_F04	NA	black	0	0.22157	0
MGH53_P2_F05	0.198969626485	red	1	0.57337	3.5511
MGH53_P2_G02	-0.0252935399357	red	1	0.35952	2.0694
MGH53_P2_G07	NA	black	0	0	3.8565
MGH53_P2_H01	-0.016794623177	red	1	0.30334	3.5901
MGH53_P10_A01	NA	black	0	0.25701	0
MGH53_P10_A02	NA	black	0	0.10969	0
MGH53_P10_A03	-0.124490668579	red	1	0.21412	3.8892
MGH53_P10_A04	0.62082888231	green3	2	0.09356	0.14274
MGH53_P10_A05	NA	black	0	0	4.6384
MGH53_P10_A06	0.173093488772	red	1	0.123	1.929
MGH53_P10_A07	NA	black	0	0	4.8116
MGH53_P10_A08	NA	black	0	0	0
MGH53_P10_A09	0.115974121943	red	1	0.084064	2.2984
MGH53_P10_A10	NA	black	0	0.24367	0
MGH53_P10_A11	0.281642561693	red	1	0.19787	0.59837
MGH53_P10_A12	0.0404427300934	red	1	0.052416	2.626
MGH53_P10_B01	NA	black	0	0.15963	0
MGH53_P10_B02	-0.0907634773125	red	1	0.15704	3.3058
MGH53_P10_B03	NA	black	0	0	5.1391
MGH53_P10_B04	0.0273758119761	red	1	0.36849	3.3683
MGH53_P10_B05	0.129555604899	red	1	0.14274	2.0721
MGH53_P10_B06	0.0514058611005	red	1	0.21412	2.3135
MGH53_P10_B07	NA	black	0	0	3.7111
MGH53_P10_B08	NA	black	0	0	0
MGH53_P10_B09	-0.271320491838	red	1	0.10969	4.0172
MGH53_P10_B10	NA	black	0	0	3.0864
MGH53_P10_B11	NA	black	0	0	2.8219
MGH53_P10_B12	-0.36111221964	red	1	0.090853	4.2961
MGH53_P10_C01	NA	black	0	0	4.3487
MGH53_P10_C02	0.528516604553	green3	2	0.12829	0.13881
MGH53_P10_C03	NA	black	0	0.084064	0
MGH53_P10_C04	-0.459807061906	red	1	0.090853	4.7148
MGH53_P10_C05	-0.188573679771	red	1	0.18523	4.1115
MGH53_P10_C06	-0.102274298155	red	1	0.20289	3.6031
