Cell_name	Zvalue	Color	Cluster	HTT	SP1
MGH54_P10_C08	NA	black	0	0	3.1553
MGH54_P10_C09	NA	black	0	0	0
MGH54_P10_C10	NA	black	0	0	3.7213
MGH54_P10_C11	NA	black	0	0	3.4132
MGH54_P10_C12	NA	black	0	0	1.2798
MGH54_P10_D01	NA	black	0	0.18142	0
MGH54_P10_D02	-2.24061996176	black	0	0.12035	3.9421
MGH54_P10_D03	NA	black	0	0.1776	0
MGH54_P10_D04	NA	black	0	0.85519	0
MGH54_P10_D05	NA	black	0	2.57	0
MGH54_P10_D06	NA	black	0	0	0
MGH54_P10_D07	NA	black	0	2.1006	0
MGH54_P10_D09	NA	black	0	0	0
MGH54_P10_D10	NA	black	0	0.11103	0
MGH54_P10_D11	NA	black	0	0	0
MGH54_P10_D12	NA	black	0	2.9575	0
MGH54_P10_E01	NA	black	0	0	3.9962
MGH54_P10_E02	NA	black	0	1.2141	0
MGH54_P10_E03	NA	black	0	0	0
MGH54_P10_E04	NA	black	0	0	0
MGH54_P10_E05	NA	black	0	0.64247	0
MGH54_P10_E06	NA	black	0	0	0
MGH54_P10_E07	NA	black	0	0.33571	0
MGH54_P10_E08	NA	black	0	0	0
MGH54_P10_E09	-0.373300656243	green3	2	0.60312	2.286
MGH54_P10_E10	NA	black	0	0	3.1519
MGH54_P10_E11	NA	black	0	0	1.0058
MGH54_P10_E12	NA	black	0	0	0
MGH54_P10_F01	NA	black	0	0	0.52807
MGH54_P10_F02	NA	black	0	0	0
MGH54_P10_F03	NA	black	0	0	0
MGH54_P10_F04	NA	black	0	0	0
MGH54_P10_F05	NA	black	0	0	3.2815
MGH54_P10_F06	NA	black	0	0	0
MGH54_P10_F08	NA	black	0	2.8651	0
MGH54_P10_F09	NA	black	0	2.119	0
MGH54_P10_F10	NA	black	0	0	0
MGH54_P10_F11	NA	black	0	0	0
MGH54_P10_F12	NA	black	0	0	0
MGH54_P10_G01	NA	black	0	0	0
MGH54_P10_G02	NA	black	0	0	0
MGH54_P10_G03	NA	black	0	2.2455	0
MGH54_P10_G05	NA	black	0	0	0
MGH54_P10_G06	NA	black	0	0	0
MGH54_P10_G07	NA	black	0	0	0
MGH54_P10_G09	NA	black	0	0	0
MGH54_P10_G10	NA	black	0	1.2827	0
MGH54_P10_G11	NA	black	0	0	0
MGH54_P10_G12	NA	black	0	0	0
MGH54_P10_H02	NA	black	0	0	0
MGH54_P10_H03	NA	black	0	0	3.8341
MGH54_P10_H04	NA	black	0	1.8074	0
MGH54_P10_H05	NA	black	0	0	0
MGH54_P10_H06	NA	black	0	0	0
MGH54_P10_H07	0.181136176274	green3	2	3.6436	1.6897
MGH54_P10_H08	NA	black	0	0	1
MGH54_P10_H09	NA	black	0	0	0.17505
MGH54_P10_H10	NA	black	0	0	0
MGH54_P10_H11	-0.116551043231	green3	2	0.27501	1.6494
MGH54_P10_H12	NA	black	0	0	0
MGH54_P11_A01	NA	black	0	0	0
MGH54_P11_A02	NA	black	0	0	0
MGH54_P11_A03	NA	black	0	0	0
MGH54_P11_A04	NA	black	0	0	0
MGH54_P11_A05	NA	black	0	0	0
MGH54_P11_A06	NA	black	0	3.7857	0
MGH54_P11_A08	NA	black	0	1.8663	0
MGH54_P11_A09	NA	black	0	0	0
MGH54_P11_A10	NA	black	0	0	3.3202
MGH54_P11_A11	0.684977723408	green3	2	0.26544	0.52306
MGH54_P11_A12	NA	black	0	0	3.8159
MGH54_P11_B01	NA	black	0	3.4244	0
MGH54_P11_B02	NA	black	0	0.73379	0
MGH54_P11_B03	NA	black	0	3.5434	0
MGH54_P11_B04	NA	black	0	0	0
MGH54_P11_B05	NA	black	0	2.8612	0
MGH54_P11_B06	NA	black	0	0	0
MGH54_P11_B08	NA	black	0	0	0
MGH54_P11_B09	-0.128450480751	green3	2	2.3161	1.4233
MGH54_P11_B10	NA	black	0	0	0.18015
MGH54_P11_B11	NA	black	0	0	0
MGH54_P11_B12	NA	black	0	0.93282	0
MGH54_P11_C01	NA	black	0	4.424	0
MGH54_P11_C02	NA	black	0	0	0.76384
MGH54_P11_C03	NA	black	0	0	0
MGH54_P11_C04	NA	black	0	0	0
MGH54_P11_C05	NA	black	0	0	0
MGH54_P11_C06	NA	black	0	0	0
MGH54_P11_C07	NA	black	0	0	0
MGH54_P11_C08	NA	black	0	0.14012	0
MGH54_P11_C09	NA	black	0	0	0
MGH54_P11_C10	NA	black	0	0	0
MGH54_P11_C12	-2.57612290676	black	0	3.2731	0.1375
MGH54_P11_D01	3.40350200531	black	0	3.1903	3.6938
MGH54_P11_D02	NA	black	0	0.96569	0
MGH54_P11_D03	NA	black	0	0	0
MGH54_P11_D04	0.315164256381	green3	2	1.9407	2.0416
MGH54_P11_D05	NA	black	0	0	2.6704
MGH54_P11_D06	-2.05640475426	black	0	0.23879	4.0085
MGH54_P11_D07	NA	black	0	0	2.0583
MGH54_P11_D08	NA	black	0	1.5835	0
MGH54_P11_D09	NA	black	0	0	0
MGH54_P11_D10	NA	black	0	0	0
MGH54_P11_D11	NA	black	0	2.2561	0
MGH54_P11_D12	NA	black	0	0.23266	0
MGH54_P11_E01	NA	black	0	0	0
MGH54_P11_E02	NA	black	0	0	0
MGH54_P11_E03	NA	black	0	0	0
MGH54_P11_E04	NA	black	0	0	0
MGH54_P11_E05	NA	black	0	0	0
MGH54_P11_E06	NA	black	0	0	0
MGH54_P11_E07	NA	black	0	0.40163	0
MGH54_P11_E08	NA	black	0	0	0
MGH54_P11_E09	NA	black	0	1.3796	0
MGH54_P11_E10	NA	black	0	0	0
MGH54_P11_E11	NA	black	0	0	0
MGH54_P11_E12	NA	black	0	0	0
MGH54_P11_F01	NA	black	0	0	1.0538
MGH54_P11_F02	NA	black	0	0	1.959
MGH54_P11_F03	NA	black	0	0	2.0728
MGH54_P11_F04	NA	black	0	0	3.3509
MGH54_P11_F05	-0.584018115262	green3	2	2.6973	1.1137
MGH54_P11_F06	NA	black	0	2.3879	0
MGH54_P11_F07	NA	black	0	0	1.1897
MGH54_P11_F08	NA	black	0	3.1698	0
MGH54_P11_F09	NA	black	0	0	0
MGH54_P11_F10	NA	black	0	3.0909	0
MGH54_P11_F11	NA	black	0	0	0
MGH54_P11_F12	NA	black	0	0	0
MGH54_P11_G01	NA	black	0	0	0.35163
MGH54_P11_G02	-1.22406925971	red	1	0.2558	3.0581
MGH54_P11_G03	NA	black	0	0	0
MGH54_P11_G04	NA	black	0	1.24	0
MGH54_P11_G05	NA	black	0	1.6803	0
MGH54_P11_G06	NA	black	0	0	0
MGH54_P11_G07	NA	black	0	0.98039	0
MGH54_P11_G08	NA	black	0	0	0.76469
MGH54_P11_G09	NA	black	0	0	0.26664
MGH54_P11_G10	0.213313282256	green3	2	0.73031	0.86711
MGH54_P11_G11	NA	black	0	0	0
MGH54_P11_G12	NA	black	0	0	0
MGH54_P11_H01	NA	black	0	0	1.0208
MGH54_P11_H02	NA	black	0	0	0.64524
MGH54_P11_H03	NA	black	0	0.73118	0
MGH54_P11_H04	NA	black	0	2.3948	0
MGH54_P11_H05	NA	black	0	0.16607	0
MGH54_P11_H06	NA	black	0	0	0
MGH54_P11_H07	NA	black	0	0	0
MGH54_P11_H08	NA	black	0	0	2.6404
MGH54_P11_H09	NA	black	0	0	0.13881
MGH54_P11_H10	NA	black	0	0	0
MGH54_P11_H11	NA	black	0	0	2.8951
MGH54_P11_H12	-3.28764284429	black	0	3.7085	0.060739
MGH54_P12_A01	0.282882409359	green3	2	0.66539	0.76893
MGH54_P12_A02	-0.601246341799	green3	2	0.24367	2.2684
MGH54_P12_A03	0.184219174727	green3	2	2.3545	1.7459
MGH54_P12_A04	NA	black	0	0	0
MGH54_P12_A05	NA	black	0	0	0
MGH54_P12_A06	NA	black	0	0	1.461
MGH54_P12_A07	NA	black	0	0	1.629
MGH54_P12_A08	NA	black	0	1.5013	0
MGH54_P12_A09	-0.393033163554	green3	2	0.28924	2.0303
MGH54_P12_A10	NA	black	0	0	0
MGH54_P12_A11	NA	black	0	0	0
MGH54_P12_B01	0.016337200614	green3	2	1.3735	1.6182
MGH54_P12_B02	-0.928390011608	green3	2	0.23634	2.6683
MGH54_P12_B03	NA	black	0	0	0
MGH54_P12_B04	NA	black	0	0.6173	0
MGH54_P12_B05	NA	black	0	1.6452	0
MGH54_P12_B06	-0.50618675643	green3	2	2.3561	1.0531
MGH54_P12_B07	NA	black	0	0.098958	0
MGH54_P12_B08	NA	black	0	0	1.4244
MGH54_P12_B09	-1.84712445684	red	1	0.09356	3.484
MGH54_P12_B10	NA	black	0	1.3989	0
MGH54_P12_B11	0.091361488816	green3	2	1.0186	0.45418
MGH54_P12_C01	NA	black	0	1.6285	0
MGH54_P12_C02	-2.81053687325	black	0	4.287	0.53705
MGH54_P12_C03	NA	black	0	0	0
MGH54_P12_C04	NA	black	0	0	0
MGH54_P12_C05	NA	black	0	0	2.7073
MGH54_P12_C06	1.39430535424	green3	2	3.2037	2.4255
MGH54_P12_C07	NA	black	0	0	2.8055
MGH54_P12_C08	NA	black	0	0	2.0707
MGH54_P12_C09	NA	black	0	0	0.20289
MGH54_P12_C11	NA	black	0	0	0.99783
MGH54_P12_C12	NA	black	0	0	1.6374
MGH54_P12_D01	NA	black	0	0	0
MGH54_P12_D02	NA	black	0	0	0
MGH54_P12_D04	NA	black	0	0.059355	0
MGH54_P12_D05	NA	black	0	0	0
MGH54_P12_D06	NA	black	0	0.059355	0
MGH54_P12_D07	NA	black	0	0	0
MGH54_P12_D08	-0.0264541058271	green3	2	1.4468	1.4195
MGH54_P12_D09	NA	black	0	0	0
MGH54_P12_D10	NA	black	0	0	2.7706
MGH54_P12_D11	-0.505895392749	green3	2	2.176	0.96125
MGH54_P12_D12	NA	black	0	0	0
MGH54_P12_E01	0.279637758665	green3	2	0.56852	0.90304
MGH54_P12_E02	NA	black	0	0	2.0841
MGH54_P12_E03	NA	black	0	0	2.6239
MGH54_P12_E04	NA	black	0	0.18142	0
MGH54_P12_E05	NA	black	0	0	0
MGH54_P12_E06	NA	black	0	3.9402	0
MGH54_P12_E07	0.112535418083	green3	2	1.0108	0.21288
MGH54_P12_E08	NA	black	0	1.4016	0
MGH54_P12_E09	NA	black	0	0	2.369
MGH54_P12_E10	NA	black	0	0	0
MGH54_P12_E11	-2.69878917359	black	0	3.2741	0.070389
MGH54_P12_E12	NA	black	0	0	0
MGH54_P12_F01	NA	black	0	0	0
MGH54_P12_F02	NA	black	0	0.097611	0
MGH54_P12_F03	1.13506270548	green3	2	1.745	4.2754
MGH54_P12_F04	NA	black	0	0.18523	0
MGH54_P12_F05	NA	black	0	0	0
MGH54_P12_F06	NA	black	0	0	1.8278
MGH54_P12_F07	NA	black	0	0	0
MGH54_P12_F08	NA	black	0	0	0.12035
MGH54_P12_F09	NA	black	0	0	0
MGH54_P12_F10	NA	black	0	1.4054	0
MGH54_P12_F11	NA	black	0	2.6588	0
MGH54_P12_F12	NA	black	0	0.070389	0
MGH54_P12_G01	1.96457878114	black	0	2.6119	3.2698
MGH54_P12_G02	NA	black	0	0	0.44255
MGH54_P12_G03	NA	black	0	0	0
MGH54_P12_G04	NA	black	0	0	0
MGH54_P12_G05	NA	black	0	0.64708	0
MGH54_P12_G06	NA	black	0	0	0
MGH54_P12_G07	NA	black	0	0	1.9549
MGH54_P12_G08	NA	black	0	0	1.3499
MGH54_P12_G09	NA	black	0	0	0.43296
MGH54_P12_G10	NA	black	0	0.064883	0
MGH54_P12_G11	NA	black	0	0	0
MGH54_P12_H01	NA	black	0	0	0
MGH54_P12_H02	NA	black	0	0	0.68616
MGH54_P12_H03	NA	black	0	0	0
MGH54_P12_H04	NA	black	0	0	0.11237
MGH54_P12_H05	0.764524897736	green3	2	0.25096	0.42438
MGH54_P12_H06	NA	black	0	2.6665	0
MGH54_P12_H07	NA	black	0	0	0
MGH54_P12_H09	NA	black	0	0	0.50995
MGH54_P12_H10	NA	black	0	0.3115	0
MGH54_P12_H11	NA	black	0	0.15834	0
MGH54_P9_A01	NA	black	0	0	0.7866
MGH54_P9_A02	NA	black	0	0	0.89142
MGH54_P9_A03	NA	black	0	0	0
MGH54_P9_A04	NA	black	0	0	0
MGH54_P9_A05	NA	black	0	0	0.22897
MGH54_P9_A06	NA	black	0	0	3.0545
MGH54_P9_A07	NA	black	0	0.38736	0
MGH54_P9_A08	NA	black	0	0	0
MGH54_P9_A09	NA	black	0	2.8016	0
MGH54_P9_A10	NA	black	0	0	0.46048
MGH54_P9_A11	NA	black	0	3.2541	0
MGH54_P9_A12	NA	black	0	1.7643	0
MGH54_P9_B01	NA	black	0	0	0
MGH54_P9_B02	NA	black	0	0	0.48543
MGH54_P9_B03	NA	black	0	0	0
MGH54_P9_B04	NA	black	0	3.3441	0
MGH54_P9_B05	NA	black	0	0	0
MGH54_P9_B06	NA	black	0	0	0
MGH54_P9_B07	NA	black	0	0	0.10969
MGH54_P9_B10	NA	black	0	2.1619	0
MGH54_P9_B11	0.0520297312869	green3	2	3.1481	1.6164
MGH54_P9_B12	NA	black	0	0	0
MGH54_P9_C01	NA	black	0	0	2.6819
MGH54_P9_C02	NA	black	0	0.1865	0
MGH54_P9_C03	NA	black	0	0	0
MGH54_P9_C04	NA	black	0	3.2765	0
MGH54_P9_C05	0.203612315388	green3	2	0.7277	0.90149
MGH54_P9_C06	NA	black	0	0	0
MGH54_P9_C07	NA	black	0	2.0939	0
MGH54_P9_C08	NA	black	0	0	0
MGH54_P9_C09	NA	black	0	0.098958	0
MGH54_P9_C10	NA	black	0	0	0
MGH54_P9_C11	NA	black	0	0.37962	0
MGH54_P9_C12	NA	black	0	0	2.1728
MGH54_P9_D01	NA	black	0	0	0.90381
MGH54_P9_D03	NA	black	0	0	0
MGH54_P9_D04	NA	black	0	0	0
MGH54_P9_D05	NA	black	0	0.80323	0
MGH54_P9_D07	NA	black	0	0	0
MGH54_P9_D08	NA	black	0	0	1.4921
MGH54_P9_D09	NA	black	0	2.9935	0
MGH54_P9_D10	NA	black	0	0	0.19156
MGH54_P9_D11	-0.408961008362	green3	2	1.669	0.61918
MGH54_P9_D12	NA	black	0	0	0
MGH54_P9_E01	NA	black	0	0.082703	0
MGH54_P9_E02	NA	black	0	0	0
MGH54_P9_E03	NA	black	0	0	1.0286
MGH54_P9_E04	NA	black	0	0	0
MGH54_P9_E05	NA	black	0	1.891	0
MGH54_P9_E06	NA	black	0	0	0
MGH54_P9_E07	NA	black	0	0	0
MGH54_P9_E08	NA	black	0	2.3406	0
MGH54_P9_E09	NA	black	0	0	0
MGH54_P9_E10	NA	black	0	0	0
MGH54_P9_E11	NA	black	0	0	0
MGH54_P9_E12	NA	black	0	0	0
MGH54_P9_F01	NA	black	0	0.25338	0
MGH54_P9_F02	NA	black	0	0	1.3033
MGH54_P9_F03	NA	black	0	0	0
MGH54_P9_F04	NA	black	0	3.4335	0
MGH54_P9_F05	NA	black	0	1.2485	0
MGH54_P9_F06	NA	black	0	0.34369	0
MGH54_P9_F07	NA	black	0	0	2.7929
MGH54_P9_F08	NA	black	0	0	0
MGH54_P9_F09	NA	black	0	2.0314	0
MGH54_P9_F10	NA	black	0	1.1512	0
MGH54_P9_F11	0.0223898105082	green3	2	0.56755	1.4531
MGH54_P9_F12	NA	black	0	0	0
MGH54_P9_G01	NA	black	0	0	0
MGH54_P9_G02	NA	black	0	0	3.1546
MGH54_P9_G03	NA	black	0	0	3.2781
MGH54_P9_G04	NA	black	0	3.7213	0
MGH54_P9_G05	-0.106599822245	green3	2	0.12168	1.6093
MGH54_P9_G06	NA	black	0	0	0
MGH54_P9_G07	NA	black	0	0.69421	0
MGH54_P9_G08	NA	black	0	0.26544	0
MGH54_P9_G09	NA	black	0	0	0
MGH54_P9_G10	NA	black	0	0	0
MGH54_P9_G12	NA	black	0	0	0
MGH54_P9_H01	NA	black	0	0	0
MGH54_P9_H02	NA	black	0	0.41251	0
MGH54_P9_H03	NA	black	0	0	0
MGH54_P9_H04	NA	black	0	0	0
MGH54_P9_H05	0.264356366671	green3	2	0.13619	1.1674
MGH54_P9_H06	NA	black	0	2.6496	0
MGH54_P9_H07	NA	black	0	0	0
MGH54_P9_H08	NA	black	0	0	0
MGH54_P9_H09	NA	black	0	0	0
MGH54_P9_H10	NA	black	0	0	0
MGH54_P9_H11	NA	black	0	0.86552	0
MGH54_P9_H12	NA	black	0	0	2.6951
MGH54_P2_A05	NA	black	0	0	3.1182
MGH54_P2_A06	NA	black	0	0.086784	0
MGH54_P2_A10	0.973563192918	green3	2	2.9747	2.237
MGH54_P2_B03	NA	black	0	0.21909	0
MGH54_P2_B04	NA	black	0	0.13488	0
MGH54_P2_B06	0.230433614622	green3	2	0.2558	1.175
MGH54_P2_B09	NA	black	0	0	3.1507
MGH54_P2_B10	NA	black	0	3.0892	0
MGH54_P2_B11	NA	black	0	0	0
MGH54_P2_C01	NA	black	0	0	0
MGH54_P2_C02	NA	black	0	0	0
MGH54_P2_C04	NA	black	0	0	0
MGH54_P2_C05	NA	black	0	0	0.80653
MGH54_P2_C09	NA	black	0	2.3989	0
MGH54_P2_C10	NA	black	0	2.7839	0
MGH54_P2_C11	NA	black	0	3.2146	0
MGH54_P2_D01	NA	black	0	0	0.18142
MGH54_P2_D02	3.97101468489	black	0	3.0154	4.3122
MGH54_P2_D03	NA	black	0	0	0
MGH54_P2_D04	NA	black	0	0	1.2123
MGH54_P2_E01	NA	black	0	0	0
MGH54_P2_E02	NA	black	0	0	3.7093
MGH54_P2_E03	NA	black	0	2.2726	0
MGH54_P2_E04	0.889920831973	green3	2	0.27143	0.21039
MGH54_P2_E05	NA	black	0	0	0
MGH54_P2_E08	NA	black	0	0	0.94561
MGH54_P2_E11	NA	black	0	0	0
MGH54_P2_E12	NA	black	0	0	0
MGH54_P2_F05	NA	black	0	0	0
MGH54_P2_F06	-1.58235902471	red	1	0.13619	3.2759
MGH54_P2_F08	NA	black	0	0	2.9839
MGH54_P2_F10	-1.00036595272	green3	2	2.0286	0.21785
MGH54_P2_F12	NA	black	0	0	0
MGH54_P2_G02	1.14843690628	green3	2	2.0707	3.1619
MGH54_P2_G06	NA	black	0	0	0
MGH54_P2_G07	-1.19638897325	red	1	2.3782	0.40381
MGH54_P2_G08	NA	black	0	0.38294	0
MGH54_P2_G11	NA	black	0	0	0
MGH54_P2_G12	NA	black	0	2.6452	0
MGH54_P2_H02	NA	black	0	0.26303	0
MGH54_P2_H08	NA	black	0	0	0
MGH54_P2_H09	-1.35304161928	red	1	2.767	0.57046
MGH54_P2_H11	NA	black	0	0	0
MGH54_P5_A02	NA	black	0	2.2428	0
MGH54_P5_A03	0.439868334903	green3	2	1.9804	2.2098
MGH54_P5_A04	NA	black	0	0	0
MGH54_P5_A05	NA	black	0	0	0
MGH54_P5_A06	NA	black	0	0.41143	0
MGH54_P5_A07	NA	black	0	0.44679	0
MGH54_P5_A08	NA	black	0	0	0
MGH54_P5_A09	NA	black	0	0	0
MGH54_P5_A10	NA	black	0	0	1.1336
MGH54_P5_A11	NA	black	0	0	0
MGH54_P5_A12	NA	black	0	0	0
MGH54_P5_B02	NA	black	0	2.7856	0
MGH54_P5_B03	NA	black	0	0	0
MGH54_P5_B04	NA	black	0	0.14405	0
MGH54_P5_B05	NA	black	0	0	0
MGH54_P5_B06	0.55597685737	green3	2	2.6182	2.0335
MGH54_P5_B07	NA	black	0	0	0
MGH54_P5_B08	NA	black	0	0.062122	0
MGH54_P5_B09	NA	black	0	0.50792	0
MGH54_P5_B10	NA	black	0	0	0.45838
MGH54_P5_B11	NA	black	0	0.086784	0
MGH54_P5_B12	NA	black	0	0	0
MGH54_P5_C01	NA	black	0	0.32423	0
MGH54_P5_C02	NA	black	0	0	3.1227
MGH54_P5_C03	NA	black	0	1.5646	0
MGH54_P5_C04	NA	black	0	0	0
MGH54_P5_C05	NA	black	0	0	0
MGH54_P5_C06	NA	black	0	0	0
MGH54_P5_C07	NA	black	0	0	3.3597
MGH54_P5_C08	NA	black	0	2.8627	0
MGH54_P5_C09	NA	black	0	0	0
MGH54_P5_C10	1.01432079645	green3	2	0.16221	0.19409
MGH54_P5_C11	NA	black	0	0	2.1706
MGH54_P5_C12	NA	black	0	3.7562	0
MGH54_P5_D01	0.909900435018	green3	2	1.9986	2.9275
MGH54_P5_D02	NA	black	0	0	0
MGH54_P5_D03	NA	black	0	0	0
MGH54_P5_D04	NA	black	0	0	0
MGH54_P5_D05	NA	black	0	0	0
MGH54_P5_D06	NA	black	0	0.49057	0
MGH54_P5_D08	NA	black	0	0	1.3606
MGH54_P5_D09	NA	black	0	0.069015	0
MGH54_P5_D10	NA	black	0	3.8234	0
MGH54_P5_D11	NA	black	0	0	1.2612
MGH54_P5_D12	NA	black	0	0	0.53406
MGH54_P5_E01	NA	black	0	0	0
MGH54_P5_E02	NA	black	0	0	0
MGH54_P5_E03	NA	black	0	0.28688	0
MGH54_P5_E04	NA	black	0	0.38184	0
MGH54_P5_E05	NA	black	0	0	0
MGH54_P5_E06	NA	black	0	0	0
MGH54_P5_E07	NA	black	0	0.059355	0
MGH54_P5_E08	NA	black	0	0	0
MGH54_P5_E09	NA	black	0	0	0
MGH54_P5_E10	NA	black	0	0.03984	0
MGH54_P5_E11	NA	black	0	0.83026	0
MGH54_P5_E12	-0.0862845524884	green3	2	1.2461	0.63227
MGH54_P5_F01	NA	black	0	0.61918	0
MGH54_P5_F02	NA	black	0	0	0
MGH54_P5_F03	NA	black	0	0	0.092207
MGH54_P5_F04	-0.944142516694	green3	2	0.7031	3.7117
MGH54_P5_F05	NA	black	0	0	0.79826
MGH54_P5_F06	NA	black	0	0.26424	0
MGH54_P5_F07	NA	black	0	0.76808	0
MGH54_P5_F08	NA	black	0	0.056584	0
MGH54_P5_F10	NA	black	0	0	2.5455
MGH54_P5_F11	NA	black	0	0	4.0763
MGH54_P5_F12	NA	black	0	0	0
MGH54_P5_G01	NA	black	0	0	0
MGH54_P5_G02	NA	black	0	0	3.8971
MGH54_P5_G03	NA	black	0	0	0
MGH54_P5_G04	NA	black	0	0	0
MGH54_P5_G05	NA	black	0	0	0.53406
MGH54_P5_G06	NA	black	0	0	0
MGH54_P5_G07	NA	black	0	0	0
MGH54_P5_G08	NA	black	0	0	0
MGH54_P5_G09	NA	black	0	0	0.05797
MGH54_P5_G10	NA	black	0	0	4.9219
MGH54_P5_G11	NA	black	0	0	0
MGH54_P5_G12	NA	black	0	0	0
MGH54_P5_H01	NA	black	0	0	0
MGH54_P5_H02	NA	black	0	0	0
MGH54_P5_H03	NA	black	0	0	1.0942
MGH54_P5_H04	NA	black	0	0	0
MGH54_P5_H05	-0.113982578679	green3	2	1.4076	1.0108
MGH54_P5_H06	NA	black	0	0	2.03
MGH54_P5_H07	NA	black	0	1.6658	0
MGH54_P5_H08	NA	black	0	0	0.87735
MGH54_P5_H09	NA	black	0	1.8999	0
MGH54_P5_H10	-0.293977589488	green3	2	0.30568	1.9042
MGH54_P5_H11	NA	black	0	0.23756	0
MGH54_P5_H12	-0.150485373615	green3	2	1.4678	0.97453
MGH54_P13_A02	NA	black	0	0	0.93055
MGH54_P13_A03	NA	black	0	0.073135	0
MGH54_P13_A04	NA	black	0	0	0
MGH54_P13_A05	NA	black	0	0	0
MGH54_P13_A06	NA	black	0	0	0.83996
MGH54_P13_A07	NA	black	0	1.8635	0
MGH54_P13_A09	NA	black	0	0	0.94785
MGH54_P13_A10	NA	black	0	0	2.1532
MGH54_P13_A11	NA	black	0	0	0
MGH54_P13_B01	NA	black	0	0	0
MGH54_P13_B02	NA	black	0	0	0
MGH54_P13_B03	NA	black	0	0	0
MGH54_P13_B04	NA	black	0	0	0
MGH54_P13_B05	NA	black	0	0	0
MGH54_P13_B06	NA	black	0	0.1903	0
MGH54_P13_B07	NA	black	0	0	0
MGH54_P13_B08	-0.311837743509	green3	2	0.61164	2.1709
MGH54_P13_B10	NA	black	0	0	2.8207
MGH54_P13_B11	NA	black	0	1.3132	0
MGH54_P13_B12	NA	black	0	0	0
MGH54_P13_C01	NA	black	0	0	0
MGH54_P13_C02	NA	black	0	2.9256	0
MGH54_P13_C03	NA	black	0	1.5811	0
MGH54_P13_C04	NA	black	0	1.1776	0
MGH54_P13_C05	0.535725739298	green3	2	0.38184	0.62293
MGH54_P13_C06	NA	black	0	2.8203	0
MGH54_P13_C07	NA	black	0	0	1.3516
MGH54_P13_C09	NA	black	0	0	0
MGH54_P13_C10	-0.296054065429	green3	2	0.073135	1.8119
MGH54_P13_C11	0.142903362662	green3	2	1.5195	2.0282
MGH54_P13_C12	NA	black	0	0	0.23756
MGH54_P13_D01	NA	black	0	0.13356	0
MGH54_P13_D02	NA	black	0	1.5597	0
MGH54_P13_D03	NA	black	0	0	0.69332
MGH54_P13_D04	NA	black	0	0	0
MGH54_P13_D05	NA	black	0	0	0
MGH54_P13_D06	NA	black	0	1.8949	0
MGH54_P13_D07	NA	black	0	0	1.4238
MGH54_P13_D09	NA	black	0	0	1.5568
MGH54_P13_D10	NA	black	0	0.36177	0
MGH54_P13_D11	NA	black	0	3.7535	0
MGH54_P13_D12	-0.161058029426	green3	2	1.2786	0.30334
MGH54_P13_E01	NA	black	0	0	0
MGH54_P13_E02	NA	black	0	1.4859	0
MGH54_P13_E03	NA	black	0	0	0.61447
MGH54_P13_E04	-0.477052252702	green3	2	0.36177	2.2023
MGH54_P13_E05	-0.478190317481	green3	2	0.12565	2.0391
MGH54_P13_E06	NA	black	0	1.2191	0
MGH54_P13_E07	NA	black	0	0	0.3774
MGH54_P13_E08	NA	black	0	0	0
MGH54_P13_E09	0.238109419808	green3	2	2.8286	1.7476
MGH54_P13_E10	NA	black	0	0	1.4895
MGH54_P13_E11	NA	black	0	0.10434	0
MGH54_P13_E12	NA	black	0	0	0
MGH54_P13_F01	NA	black	0	0	3.8906
MGH54_P13_F02	NA	black	0	0.037031	0
MGH54_P13_F03	NA	black	0	0.4782	0
MGH54_P13_F04	NA	black	0	0.79244	0
MGH54_P13_F05	NA	black	0	0	0
MGH54_P13_F06	NA	black	0	0.89064	0
MGH54_P13_F07	NA	black	0	2.2063	0
MGH54_P13_F08	NA	black	0	0	0
MGH54_P13_F09	NA	black	0	1.4087	0
MGH54_P13_F10	NA	black	0	2.7192	0
MGH54_P13_F11	NA	black	0	0.1865	0
MGH54_P13_F12	NA	black	0	0	0
MGH54_P13_G01	-0.232083756372	green3	2	0.27739	1.8069
MGH54_P13_G02	NA	black	0	2.2144	0
MGH54_P13_G03	NA	black	0	2.1786	0
MGH54_P13_G05	NA	black	0	0.1903	0
MGH54_P13_G06	NA	black	0	0	0
MGH54_P13_G07	NA	black	0	0	2.2795
MGH54_P13_G08	NA	black	0	0	1.722
MGH54_P13_G09	-0.0380842594875	green3	2	1.109	2.2001
MGH54_P13_G10	NA	black	0	0	0.12961
MGH54_P13_G11	0.142303332491	green3	2	0.976	0.301
MGH54_P13_G12	NA	black	0	0.45733	0
MGH54_P13_H02	NA	black	0	0	0
MGH54_P13_H03	NA	black	0	1.46	0
MGH54_P13_H04	0.629024627412	green3	2	0.58207	0.056584
MGH54_P13_H05	NA	black	0	0	2.3086
MGH54_P13_H06	NA	black	0	0	0
MGH54_P13_H07	NA	black	0	0.37629	0
MGH54_P13_H08	NA	black	0	0	0
MGH54_P13_H09	-0.578872509512	green3	2	0.80818	3.2603
MGH54_P13_H10	0.0836195769693	green3	2	0.98623	0.83026
MGH54_P13_H11	NA	black	0	0.77315	0
MGH60_P4_A01	NA	black	0	0.12829	0
MGH60_P4_A02	NA	black	0	0	0
MGH60_P4_A03	-0.357942117117	green3	2	0.88518	2.898
MGH60_P4_A04	0.139912105393	green3	2	0.29866	1.291
MGH60_P4_A05	NA	black	0	0.73985	0
