Cell_name	Zvalue	Color	Cluster	CREB1	STMN1
MGH53_P11_C10	NA	black	0	0	4.6753
MGH53_P11_C11	-0.735245338869	red	1	0.19661	6.2001
MGH53_P11_C12	-0.84611919607	red	1	0.12565	6.3335
MGH53_P11_D01	NA	black	0	0	7.1218
MGH53_P11_D02	0.269806989059	red	1	1.5661	6.3335
MGH53_P11_D03	-0.954314810081	red	1	0.084064	6.4996
MGH53_P11_D04	-2.64133981512	black	0	2.9256	0.70841
MGH53_P11_D05	-0.169813633598	red	1	0.34596	4.8465
MGH53_P11_D07	NA	black	0	0	0.27501
MGH53_P11_D08	1.28271080926	green3	2	0.18015	0.67446
MGH53_P11_D09	-2.66487096307	black	0	3.632	1.7433
MGH53_P11_D10	NA	black	0	0	5.2678
MGH53_P11_D11	-0.431517772422	red	1	0.38736	5.7046
MGH53_P11_D12	NA	black	0	0	3.5211
MGH53_P11_E01	NA	black	0	0	6.5954
MGH53_P11_E02	NA	black	0	0	0.67807
MGH53_P11_E04	-0.701710281521	red	1	0.066261	5.9085
MGH53_P11_E06	0.306861177416	red	1	1.5955	6.4468
MGH53_P11_E08	NA	black	0	0	4.841
MGH53_P11_E09	NA	black	0	0	5.6136
MGH53_P11_E10	NA	black	0	0	3.1442
MGH53_P11_E11	2.01372154298	green3	2	3.6645	6.626
MGH53_P11_E12	1.05377742819	red	1	0.27739	1
MGH53_P11_F01	1.64777368566	green3	2	0.04684	0.18777
MGH53_P11_F02	NA	black	0	0	7.2581
MGH53_P11_F03	1.35066017966	green3	2	0.18903	0.42331
MGH53_P11_F04	-0.580376514236	red	1	0.56462	6.6472
MGH53_P11_F05	2.03691985331	green3	2	3.117	7.2595
MGH53_P11_F07	1.48716115299	green3	2	0.12961	0.27977
MGH53_P11_F10	NA	black	0	0	4.6436
MGH53_P11_F11	NA	black	0	0	7.6788
MGH53_P11_F12	NA	black	0	0	6.2352
MGH53_P11_G01	-0.544348747057	red	1	0.028569	5.5143
MGH53_P11_G02	-0.279682763941	red	1	0.36065	5.1977
MGH53_P11_G03	NA	black	0	0	2.5165
MGH53_P11_G04	1.23902769085	green3	2	2.6057	6.7498
MGH53_P11_G05	0.766643554015	red	1	2.0032	6.9428
MGH53_P11_G06	1.18085780645	green3	2	0.1903	0.94636
MGH53_P11_G07	NA	black	0	0	7.7365
MGH53_P11_G08	-0.616426687748	red	1	0.05797	5.7075
MGH53_P11_G09	-0.785248876133	red	1	0.049631	6.068
MGH53_P11_G10	NA	black	0	2.9764	0
MGH53_P11_G11	-0.7663220583	red	1	0.2857	6.4636
MGH53_P11_G12	-0.396791635089	red	1	0.7866	6.7391
MGH53_P11_H01	0.351020641022	red	1	0.43403	3.0377
MGH53_P11_H02	0.786218585496	red	1	0.18015	2.1509
MGH53_P11_H04	-0.677502255746	red	1	0.32423	6.3061
MGH53_P11_H05	0.616066836609	red	1	0.6332	0.91303
MGH53_P11_H06	NA	black	0	0.75958	0
MGH53_P11_H07	1.47855851925	green3	2	0.035624	0.68347
MGH53_P11_H08	NA	black	0	0	0
MGH53_P11_H09	-0.444395101852	red	1	0.44148	5.8456
MGH53_P11_H10	0.063799562201	red	1	0.1375	4.1454
MGH53_P11_H11	-0.46351928679	red	1	0.12168	5.4307
MGH53_P11_H12	-0.624535737692	red	1	0.049631	5.715
MGH53_P9_A01	NA	black	0	0	3.7353
MGH53_P9_A02	NA	black	0	0	0
MGH53_P9_A03	-0.614728567938	red	1	0.11636	5.7806
MGH53_P9_A04	-0.32304924379	red	1	0.32884	5.2925
MGH53_P9_A05	-2.91138540635	black	0	3.1114	0.71545
MGH53_P9_A06	-0.0234370084093	red	1	1.1097	5.1697
MGH53_P9_A07	NA	black	0	0	0.9138
MGH53_P9_A08	0.22918975478	red	1	2.8817	4.8013
MGH53_P9_A09	0.683793239613	red	1	2.5074	5.7854
MGH53_P9_A10	NA	black	0	0.18777	0
MGH53_P9_A11	NA	black	0	0	4.5954
MGH53_P9_A12	NA	black	0	0	7.3872
MGH53_P9_B01	NA	black	0	0	4.6971
MGH53_P9_B02	NA	black	0	0	5.408
MGH53_P9_B03	-1.50355075662	red	1	2.0824	0.47301
MGH53_P9_B04	NA	black	0	0	4.2612
MGH53_P9_B05	0.667428810942	red	1	2.8777	5.4783
MGH53_P9_B06	NA	black	0	0	5.3294
MGH53_P9_B07	-3.93167341795	black	0	3.5886	0.4049
MGH53_P9_B08	-0.526805492979	red	1	0.084064	5.5365
MGH53_P9_B09	NA	black	0	0	4.0699
MGH53_P9_B11	-1.50250306955	red	1	2.7086	1.988
MGH53_P9_B12	NA	black	0	2.71	0
MGH53_P9_C01	-0.190302245225	red	1	0.9313	6.1572
MGH53_P9_C02	NA	black	0	0	7.5981
MGH53_P9_C03	NA	black	0	0	5.5407
MGH53_P9_C04	NA	black	0	0	0
MGH53_P9_C05	0.17168714851	red	1	2.7422	4.7294
MGH53_P9_C06	-0.579521340127	red	1	1.537	0.93508
MGH53_P9_C07	0.179928436503	red	1	1.4238	6.5826
MGH53_P9_C08	NA	black	0	0	0
MGH53_P9_C09	-0.837044368206	red	1	0.086784	6.2432
MGH53_P9_C10	NA	black	0	3.2501	0
MGH53_P9_C11	0.0698917717079	red	1	2.5278	4.5675
MGH53_P9_C12	-0.323606172712	red	1	0.2228	5.183
MGH53_P9_D01	NA	black	0	0	5.4153
MGH53_P9_D02	NA	black	0	0	5.0593
MGH53_P9_D03	NA	black	0	0	0.81394
MGH53_P9_D04	0.0496231654307	red	1	0.16092	4.1796
MGH53_P9_D05	NA	black	0	0	6.0498
MGH53_P9_D08	NA	black	0	2.7334	0
MGH53_P9_D09	NA	black	0	0.21039	0
MGH53_P9_D10	1.19532042308	green3	2	2.7916	6.4066
MGH53_P9_D11	NA	black	0	0	5.2213
MGH53_P9_D12	NA	black	0	0	5.9665
MGH53_P9_F04	-0.105742965299	red	1	0.082703	4.5551
MGH53_P9_F05	1.32967718629	green3	2	0.089498	0.89064
MGH53_P9_F06	1.173939563	green3	2	0.12035	1.2179
MGH53_P9_F07	NA	black	0	0	6.874
MGH53_P9_F08	0.216170492255	red	1	2.1444	4.9951
MGH53_P9_F09	NA	black	0	0.079975	0
MGH53_P9_F10	0.635044518378	red	1	0.2762	2.3843
MGH53_P9_F11	0.953670846904	red	1	0.16479	1.7084
MGH53_P9_F12	NA	black	0	0	7.2624
MGH53_P9_G01	NA	black	0	0	3.9963
MGH53_P9_G02	-0.110747815832	red	1	1.4668	3.4685
MGH53_P9_G03	2.50227535779	black	0	3.2171	7.7472
MGH53_P9_G04	1.00041474863	red	1	0.092207	1.7736
MGH53_P9_G07	NA	black	0	0	1.4558
MGH53_P9_G08	NA	black	0	0	5.7871
MGH53_P9_G09	NA	black	0	0.13619	0
MGH53_P9_G12	NA	black	0	0	0.42868
MGH53_P9_H01	NA	black	0	0	3.2247
MGH53_P9_H02	NA	black	0	2.3818	0
MGH53_P9_H03	NA	black	0	0	3.1268
MGH53_P9_H04	NA	black	0	0	0
MGH53_P9_H05	NA	black	0	0	5.0937
MGH53_P9_H06	1.02704564589	red	1	3.2488	5.7701
MGH53_P9_H07	0.243300793179	red	1	2.4468	4.9273
MGH53_P9_H08	NA	black	0	3.7278	0
MGH53_P9_H09	0.395149978197	red	1	2.0803	5.5636
MGH53_P9_H10	NA	black	0	0	0.4351
MGH53_P9_H11	NA	black	0	0	4.7496
MGH53_P9_H12	0.216285113021	red	1	1.7966	5.3152
MGH53_P4_A07	0.543457869279	red	1	2.4766	5.5276
MGH53_P4_B01	-0.806249108964	red	1	0.19156	6.3655
MGH53_P4_B02	NA	black	0	0.12565	0
MGH53_P4_B08	1.04761482838	red	1	2.8815	6.0706
MGH53_P4_B09	-0.7701969064	red	1	0.04684	6.0309
MGH53_P4_B10	-0.167053775625	red	1	1.3156	2.1084
MGH53_P4_B11	-0.117828830773	red	1	0.31846	4.6728
MGH53_P4_C03	-0.0544452908943	red	1	0.82212	4.7416
MGH53_P4_C11	1.13267510598	green3	2	0.15834	1.2085
MGH53_P4_C12	NA	black	0	0	6.1452
MGH53_P4_D04	NA	black	0	0	5.3956
MGH53_P4_D05	NA	black	0	0	0
MGH53_P4_D09	NA	black	0	0	6.4736
MGH53_P4_E01	0.0666911647531	red	1	0.79494	3.8664
MGH53_P4_E02	NA	black	0	0.12168	0
MGH53_P4_E07	NA	black	0	0	0
MGH53_P4_E08	0.0425097254425	red	1	0.53406	4.1528
MGH53_P4_E09	-4.84270978996	black	0	4.0422	0.25822
MGH53_P4_F01	-0.867393911427	red	1	0.084064	6.3063
MGH53_P4_F02	1.23812690859	green3	2	0.2461	0.51803
MGH53_P4_F08	0.508713522078	red	1	2.2895	5.6245
MGH53_P4_F11	NA	black	0	0	0
MGH53_P4_G02	-0.265352509118	red	1	0.15056	4.9749
MGH53_P4_G05	0.0636301965015	red	1	0.086784	4.1507
MGH53_P4_G07	1.55386779445	green3	2	0.07861	0.3115
MGH53_P4_G08	0.931415770365	red	1	2.6348	6.1269
MGH53_P4_G09	1.79808719871	green3	2	3.6567	6.3998
MGH53_P4_H10	0.723919225352	red	1	3.3981	5.3296
MGH53_P4_H11	-0.918838274621	red	1	0.12829	6.5064
MGH53_P4_H12	1.60621742758	green3	2	0.053806	0.27143
MGH54_P14_A01	0.606490389846	red	1	2.5102	5.6272
MGH54_P14_A02	NA	black	0	0	0
MGH54_P14_A03	NA	black	0	0	0
MGH54_P14_A04	NA	black	0	0	0.38736
MGH54_P14_A05	-0.808894890582	red	1	0.084064	6.1755
MGH54_P14_A06	NA	black	0	0	5.4099
MGH54_P14_A07	NA	black	0	0	4.8063
MGH54_P14_A08	0.631262816745	red	1	3.0079	5.359
MGH54_P14_A09	NA	black	0	0	4.159
MGH54_P14_A10	0.451201492868	red	1	2.3813	5.4073
MGH54_P14_A11	NA	black	0	0	4.1403
MGH54_P14_A12	NA	black	0	0	6.4578
MGH54_P14_B01	-0.44917813947	red	1	0.86869	7.5542
MGH54_P14_B02	NA	black	0	0	6.4083
MGH54_P14_B03	NA	black	0	0.12168	0
MGH54_P14_B04	-0.60046389569	red	1	0.086784	5.7082
MGH54_P14_B05	-0.0790908905513	red	1	0.096262	4.495
MGH54_P14_B06	NA	black	0	0	5.2681
MGH54_P14_B07	NA	black	0	0	0.39726
MGH54_P14_B08	0.307344750444	red	1	1.959	5.4394
MGH54_P14_B09	-0.213764751713	red	1	0.8504	5.9312
MGH54_P14_B10	NA	black	0	0	5.2582
MGH54_P14_B11	NA	black	0	0	5.6268
MGH54_P14_B12	NA	black	0	0	0
MGH54_P14_C01	-0.0692557894927	red	1	0.98841	5.2588
MGH54_P14_C02	NA	black	0	3.8842	0
MGH54_P14_C03	0.75593627595	red	1	2.8716	5.6202
MGH54_P14_C04	0.148796868062	red	1	2.9373	4.6745
MGH54_P14_C05	0.044713227153	red	1	1.4787	4.7614
MGH54_P14_C06	NA	black	0	0	4.9394
MGH54_P14_C07	NA	black	0	2.6079	0
MGH54_P14_C08	NA	black	0	0	3.1465
MGH54_P14_C09	NA	black	0	0	6.1169
MGH54_P14_C10	NA	black	0	0.11503	0
MGH54_P14_C11	NA	black	0	0	5.7703
MGH54_P14_C12	NA	black	0	0	0.48543
MGH54_P14_D01	NA	black	0	0	5.3558
MGH54_P14_D02	NA	black	0	0	5.4526
MGH54_P14_D03	NA	black	0	0	5.1921
MGH54_P14_D04	NA	black	0	0	6.084
MGH54_P14_D05	NA	black	0	0	0.9222
MGH54_P14_D06	NA	black	0	0	6.0168
MGH54_P14_D07	0.895043586116	red	1	2.7179	5.9734
MGH54_P14_D08	NA	black	0	0	5.0819
MGH54_P14_D09	-0.486562991212	red	1	0.16092	5.5314
MGH54_P14_D10	-0.579571135252	red	1	0.43936	6.2811
MGH54_P14_D11	NA	black	0	3.8203	0
MGH54_P14_D12	0.0930570583631	red	1	0.72509	3.7794
MGH54_P14_E01	NA	black	0	1.538	0
MGH54_P14_E02	NA	black	0	0	5.3947
MGH54_P14_E03	NA	black	0	0	3.8254
MGH54_P14_E04	NA	black	0	0	5.8337
MGH54_P14_E05	NA	black	0	0	6.0578
MGH54_P14_E06	-0.774517212743	red	1	0.071763	6.0788
MGH54_P14_E07	NA	black	0	0	0.55876
MGH54_P14_E08	NA	black	0	0	0
MGH54_P14_E09	NA	black	0	0	0.31034
MGH54_P14_E10	NA	black	0	0	6.7556
MGH54_P14_E11	0.339366135082	red	1	2.6592	5.0364
MGH54_P14_E12	-0.707857215525	red	1	0.24123	6.2157
MGH54_P14_F01	NA	black	0	0	3.1894
MGH54_P14_F02	NA	black	0	0	7.0973
MGH54_P14_F03	-1.00537316727	red	1	0.15056	6.7542
MGH54_P14_F04	1.42331954657	green3	2	0.1003	0.5888
MGH54_P14_F06	NA	black	0	0	2.5654
MGH54_P14_F07	NA	black	0	0	0
MGH54_P14_F08	NA	black	0	1.1296	0
MGH54_P14_F09	NA	black	0	0	3.8827
MGH54_P14_F10	NA	black	0	0	6.1345
MGH54_P14_F11	NA	black	0	0	0.5509
MGH54_P14_G01	NA	black	0	0	0
MGH54_P14_G02	-2.85716122193	black	0	2.9564	0.48027
MGH54_P14_G03	2.15401210243	black	0	3.9675	6.5389
MGH54_P14_G04	NA	black	0	0	1.319
MGH54_P14_G05	-0.318089432447	red	1	0.66812	5.8886
MGH54_P14_G06	NA	black	0	0	4.9911
MGH54_P14_G07	NA	black	0	0	5.6306
MGH54_P14_G08	NA	black	0	0.15445	0
MGH54_P14_G09	-0.000989862922713	red	1	1.1622	4.5945
MGH54_P14_G10	NA	black	0	0	4.037
MGH54_P14_G11	NA	black	0	0	4.7195
MGH54_P14_G12	NA	black	0	0	4.9357
MGH54_P14_H01	NA	black	0	0	8.3687
MGH54_P14_H02	NA	black	0	0	5.0434
MGH54_P14_H03	NA	black	0	0	0
MGH54_P14_H04	-1.34420159776	red	1	0.2461	7.8302
MGH54_P14_H05	NA	black	0	0	5.7158
MGH54_P14_H06	-0.493191446739	red	1	1.54	1.406
MGH54_P14_H07	NA	black	0	0	0
MGH54_P14_H08	NA	black	0	0	0.3173
MGH54_P14_H09	-0.893384530282	red	1	0.1137	6.4195
MGH54_P14_H10	NA	black	0	0	6.4605
MGH54_P14_H11	NA	black	0	0	4.8251
MGH54_P14_H12	-0.0497772079286	red	1	0.20789	4.4443
MGH54_P15_A02	NA	black	0	0.27977	0
MGH54_P15_A03	-0.800836580163	red	1	0.24489	6.4633
MGH54_P15_A04	0.422237288405	red	1	2.1606	5.5443
MGH54_P15_A05	NA	black	0	0	7.0555
MGH54_P15_A06	NA	black	0	0	5.8715
MGH54_P15_A07	NA	black	0	0	0
MGH54_P15_A08	0.851916270851	red	1	2.7088	5.9067
MGH54_P15_A09	-0.672392489994	red	1	0.082703	5.8661
MGH54_P15_A10	-1.03900679996	red	1	0.15575	6.8445
MGH54_P15_A11	NA	black	0	0	0.47923
MGH54_P15_A12	-0.310122390725	red	1	0.14143	5.0787
MGH54_P15_B01	NA	black	0	0	4.1521
MGH54_P15_B02	NA	black	0	0	4.1232
MGH54_P15_B03	NA	black	0	0	4.8931
MGH54_P15_B04	NA	black	0	0	5.8223
MGH54_P15_B05	NA	black	0	0	5.3342
MGH54_P15_B06	NA	black	0	0	4.9789
MGH54_P15_B07	NA	black	0	0.25942	0
MGH54_P15_B09	NA	black	0	0	5.6557
MGH54_P15_B10	-0.285501743078	red	1	0.60407	5.5883
MGH54_P15_B11	NA	black	0	2.8873	0
MGH54_P15_C01	NA	black	0	0	5.2349
MGH54_P15_C02	-0.8489234534	red	1	0.26903	6.6435
MGH54_P15_C03	NA	black	0	0	5.9661
MGH54_P15_C04	-0.681313288064	red	1	0.37072	6.4251
MGH54_P15_C05	-0.0561652083727	red	1	0.47093	4.5319
MGH54_P15_C06	0.391562937782	red	1	0.83269	0.40054
MGH54_P15_C07	NA	black	0	0.15316	0
MGH54_P15_C08	-0.418782892703	red	1	0.21661	5.4264
MGH54_P15_C09	NA	black	0	0	6.1799
MGH54_P15_C10	-0.219205118424	red	1	0.7137	5.5261
MGH54_P15_C11	NA	black	0	0	6.7491
MGH54_P15_C12	NA	black	0	0.09356	0
MGH54_P15_D01	NA	black	0	0	1.5568
MGH54_P15_D02	NA	black	0	0	5.3966
MGH54_P15_D03	NA	black	0	0	5.8278
MGH54_P15_D04	NA	black	0	0	6.6131
MGH54_P15_D05	NA	black	0	0	5.4638
MGH54_P15_D07	NA	black	0	0	4.7971
MGH54_P15_D08	NA	black	0	0	0
MGH54_P15_D09	NA	black	0	0.11636	0
MGH54_P15_D10	NA	black	0	0	5.6458
MGH54_P15_D11	NA	black	0	0	5.3699
MGH54_P15_D12	-0.429943582096	red	1	0.088142	5.3177
MGH54_P15_E01	0.548759350089	red	1	2.201	5.8344
MGH54_P15_E02	NA	black	0	0.28688	0
MGH54_P15_E03	0.23353686706	red	1	1.4792	6.6615
MGH54_P15_E04	0.09547980617	red	1	1.8016	4.7914
MGH54_P15_E05	-0.296029941652	red	1	0.18015	5.0742
MGH54_P15_E06	NA	black	0	0.123	0
MGH54_P15_E07	NA	black	0	0	5.5059
MGH54_P15_E08	-0.704692554653	red	1	0.43936	6.6799
MGH54_P15_E09	-0.187326398178	red	1	0.38294	4.9289
MGH54_P15_E10	NA	black	0	0	0
MGH54_P15_E11	0.654729492011	red	1	4.2918	5.0742
MGH54_P15_E12	-0.422563452158	red	1	2.6381	3.7007
MGH54_P15_F01	NA	black	0	0	4.3592
MGH54_P15_F02	NA	black	0	0	0
MGH54_P15_F03	0.240170110982	red	1	2.1935	5.0314
MGH54_P15_F04	-0.333289851857	red	1	0.45838	5.5026
MGH54_P15_F05	-0.0547052056893	red	1	1.0179	5.201
MGH54_P15_F06	-0.98764752356	red	1	0.031395	6.473
MGH54_P15_F07	-0.476549373648	red	1	0.17505	5.5238
MGH54_P15_F08	NA	black	0	0	6.0758
MGH54_P15_F09	0.0628329282614	red	1	2.4468	4.5573
MGH54_P15_F10	-0.5897841863	red	1	0.10702	5.7099
MGH54_P15_F11	0.0128233520517	red	1	3.7863	4.5135
MGH54_P15_F12	-0.579625762271	red	1	0.54893	6.5924
MGH54_P15_G03	-0.110458109342	red	1	1.0566	6.2684
MGH54_P15_G04	NA	black	0	0	4.8377
MGH54_P15_G05	NA	black	0	0	6.9203
MGH54_P15_G06	1.1749842727	green3	2	3.5039	5.8071
MGH54_P15_G07	0.0213660931744	red	1	1.4568	4.5717
MGH54_P15_G08	-0.00599576786057	red	1	2.7604	4.4364
MGH54_P15_G09	-3.87110660143	black	0	3.4615	0.25096
MGH54_P15_G10	NA	black	0	2.1217	0
MGH54_P15_G11	NA	black	0	0	6.0552
MGH54_P15_G12	NA	black	0	0	0.5509
MGH54_P15_H01	-1.22743295112	red	1	2.0058	0.89142
MGH54_P15_H03	NA	black	0	0	4.8235
MGH54_P15_H04	-0.116340357676	red	1	1.94	4.015
MGH54_P15_H05	0.32791626582	red	1	3.8942	4.8197
MGH54_P15_H06	NA	black	0	0	0
MGH54_P15_H07	0.251965596138	red	1	0.42653	3.419
MGH54_P15_H08	NA	black	0	0	6.0647
MGH54_P15_H09	NA	black	0	0	5.4643
MGH54_P15_H10	0.663892891032	red	1	2.698	5.5865
MGH54_P15_H11	NA	black	0	0	0
MGH54_P15_H12	-0.0436221691801	red	1	0.18015	4.423
MGH54_P16_A01	0.277100717807	red	1	1.8086	5.561
MGH54_P16_A02	NA	black	0	0	6.2174
MGH54_P16_A04	1.22766953058	green3	2	0.1137	1.0895
MGH54_P16_A05	NA	black	0	0	4.2699
MGH54_P16_A06	NA	black	0	0	7.7402
MGH54_P16_A07	NA	black	0	0	6.6026
MGH54_P16_A08	NA	black	0	0	5.5729
MGH54_P16_A09	NA	black	0	0	2.3051
MGH54_P16_A10	-0.217246007827	red	1	0.20664	4.8893
MGH54_P16_A11	-0.578061919006	red	1	0.079975	5.6486
MGH54_P16_A12	NA	black	0	0	5.2658
MGH54_P16_B01	NA	black	0	0	5.02
MGH54_P16_B02	-0.565885303456	red	1	0.27381	5.8994
MGH54_P16_B03	0.0360040550279	red	1	0.096262	4.217
MGH54_P16_B04	1.19721256976	green3	2	2.9428	6.2434
MGH54_P16_B05	NA	black	0	0	5.14
MGH54_P16_B06	NA	black	0	0	3.9302
MGH54_P16_B07	-0.123047484145	red	1	0.39944	4.7312
MGH54_P16_B08	NA	black	0	0	0
MGH54_P16_B09	1.47964725867	green3	2	0.10299	0.41792
MGH54_P16_B10	NA	black	0	0	5.9064
MGH54_P16_B11	NA	black	0	1.3874	0
MGH54_P16_B12	-0.367974706818	red	1	0.56852	5.845
MGH54_P16_C01	NA	black	0	0	6.5768
MGH54_P16_C02	-0.700585408942	red	1	0.19661	6.114
MGH54_P16_C03	NA	black	0	0	5.9417
MGH54_P16_C04	NA	black	0	0	5.2108
MGH54_P16_C05	0.373409949534	red	1	2.5871	5.1268
MGH54_P16_C06	-1.41628451525	red	1	2.0043	0.38736
MGH54_P16_C07	NA	black	0	0	6.1028
MGH54_P16_C08	NA	black	0	2.6844	0
MGH54_P16_C09	-0.0731274417684	red	1	2.9523	4.3501
MGH54_P16_C10	-1.03495349718	red	1	0.075875	6.661
MGH54_P16_C11	NA	black	0	0	4.7075
MGH54_P16_C12	NA	black	0	0	4.3298
MGH54_P16_D01	1.02732459291	red	1	0.17249	1.4709
MGH54_P16_D02	NA	black	0	0	5.3313
MGH54_P16_D03	NA	black	0	0	4.0511
MGH54_P16_D04	NA	black	0	0	4.4421
MGH54_P16_D05	NA	black	0	0.3173	0
MGH54_P16_D06	1.68281550268	green3	2	3.7321	6.226
MGH54_P16_D07	1.11960094724	green3	2	3.5505	5.7215
MGH54_P16_D09	NA	black	0	0	5.2085
MGH54_P16_D10	NA	black	0	0	5.723
MGH54_P16_D11	NA	black	0	0	0.26424
MGH54_P16_D12	NA	black	0	0	5.4792
MGH54_P16_E01	NA	black	0	0	4.9615
MGH54_P16_E02	NA	black	0	0	3.0834
MGH54_P16_E03	NA	black	0	0	0
MGH54_P16_E04	NA	black	0	2.0932	0
MGH54_P16_E05	NA	black	0	0.99349	0
MGH54_P16_E06	NA	black	0	0	0.32193
MGH54_P16_E07	NA	black	0	0	4.5448
MGH54_P16_E08	NA	black	0	0	1.0496
MGH54_P16_E09	NA	black	0	0	5.0495
MGH54_P16_E10	0.252707784544	red	1	2.8756	4.8383
MGH54_P16_E11	NA	black	0	0	0
MGH54_P16_E12	NA	black	0	0	7.2066
MGH54_P16_F01	-0.448608220099	red	1	0.090853	5.3636
MGH54_P16_F03	1.15782481072	green3	2	2.9906	6.1389
MGH54_P16_F04	1.07452175267	green3	2	2.2032	7.2683
MGH54_P16_F05	0.0270596585275	red	1	0.20414	4.2371
MGH54_P16_F06	-0.419595671816	red	1	0.077243	5.2836
MGH54_P16_F07	NA	black	0	0	2.9594
MGH54_P16_F08	NA	black	0	0	5.3374
MGH54_P16_F09	-0.118080049895	red	1	0.92752	5.509
MGH54_P16_F10	NA	black	0	0.10836	0
MGH54_P16_F11	NA	black	0	0	5.3896
MGH54_P16_G01	NA	black	0	0	0
MGH54_P16_G02	NA	black	0	2.319	0
MGH54_P16_G03	0.797552198571	red	1	2.1293	6.6726
MGH54_P16_G04	0.311137480156	red	1	2.9566	4.9106
MGH54_P16_G05	0.089423951616	red	1	2.044	4.6747
MGH54_P16_G06	-0.0180608288883	red	1	1.515	4.2456
MGH54_P16_G07	-0.0583808573251	red	1	2.4792	4.3158
MGH54_P16_G08	-0.918512707667	red	1	0.064883	6.3849
MGH54_P16_G09	NA	black	0	0	5.4704
MGH54_P16_G10	NA	black	0	0.1865	0
MGH54_P16_G11	NA	black	0	0.067639	0
MGH54_P16_G12	NA	black	0	0	5.6378
MGH54_P16_H01	NA	black	0	0	6.1191
MGH54_P16_H02	0.00322082102544	red	1	0.123	4.2977
MGH54_P16_H03	-0.224659381516	red	1	0.092207	4.8404
MGH54_P16_H04	0.321990857087	red	1	0.067639	3.5331
MGH54_P16_H05	-1.20868838876	red	1	0.074505	7.0359
MGH54_P16_H06	0.325781132655	red	1	0.28688	3.334
MGH54_P16_H07	0.179739487017	red	1	0.15575	3.8427
MGH54_P16_H08	-0.803387882421	red	1	2.6309	3.0398
MGH54_P16_H09	0.355058017062	red	1	2.2415	5.2914
MGH54_P16_H10	NA	black	0	0	2.6769
MGH54_P16_H11	NA	black	0	0.067639	0
MGH54_P16_H12	1.01366662496	red	1	0.25701	1.2179
MGH54_P17_A01	-0.0675027534474	red	1	0.38847	4.5431
MGH54_P17_A02	0.869838404509	red	1	2.5541	6.1046
MGH54_P17_A03	-0.689622508637	red	1	0.13356	5.9818
MGH54_P17_A04	-0.289168601128	red	1	0.28333	5.1464
MGH54_P17_A05	1.14032255612	green3	2	0.16864	1.1499
MGH54_P17_A06	-0.60442855618	red	1	0.48749	6.4919
MGH54_P17_A07	NA	black	0	0	3.937
MGH54_P17_A08	1.30054681356	green3	2	0.22157	0.42975
MGH54_P17_A09	1.24359247643	green3	2	0.123	1.0122
MGH54_P17_A10	0.529288095841	red	1	2.6998	5.3508
MGH54_P17_A11	NA	black	0	0	6.9594
MGH54_P17_A12	NA	black	0	0	0
MGH54_P17_B01	-0.60715037969	red	1	0.19661	5.8805
MGH54_P17_B02	1.35395509095	green3	2	3.2973	6.1525
MGH54_P17_B03	0.114414241373	red	1	1.4109	5.7553
MGH54_P17_B05	NA	black	0	0.14535	0
MGH54_P17_B06	NA	black	0	0	5.5381
MGH54_P17_B07	0.356321255515	red	1	2.7995	5.0193
MGH54_P17_B08	NA	black	0	0	5.7773
MGH54_P17_B09	NA	black	0	0	5.6889
MGH54_P17_B10	-0.0352306804731	red	1	0.23511	4.4094
MGH54_P17_B11	0.233109777432	red	1	2.4665	4.9
MGH54_P17_B12	NA	black	0	0	3.4226
MGH54_P17_C02	NA	black	0	0	0
MGH54_P17_C03	NA	black	0	0	4.3133
MGH54_P17_C04	NA	black	0	0.10702	0
MGH54_P17_C05	NA	black	0	0	5.7101
MGH54_P17_C06	NA	black	0	0	5.6315
MGH54_P17_C07	NA	black	0	0	4.5056
MGH54_P17_C08	NA	black	0	0	4.2733
MGH54_P17_C09	-0.741110689116	red	1	0.24975	6.3191
MGH54_P17_C10	NA	black	0	0	4.7282
MGH54_P17_C11	-0.393615243406	red	1	0.13093	5.2727
MGH54_P17_C12	NA	black	0	0	5.4285
MGH54_P17_D01	NA	black	0	0	6.4457
MGH54_P17_D02	NA	black	0	0	6.8235
MGH54_P17_D03	NA	black	0	0	4.9187
MGH54_P17_D04	NA	black	0	2.7914	0
MGH54_P17_D05	0.00947355217218	red	1	3.0895	4.4765
MGH54_P17_D06	NA	black	0	0	6.6956
MGH54_P17_D07	-0.511255699993	red	1	0.11103	5.5315
MGH54_P17_D09	NA	black	0	0	0.39067
MGH54_P17_D10	NA	black	0	0	5.9573
MGH54_P17_D12	NA	black	0	0.13356	0
MGH54_P17_E01	0.136501600825	red	1	2.1067	4.792
MGH54_P17_E02	NA	black	0	0	5.7391
MGH54_P17_E03	NA	black	0	0	4.3791
MGH54_P17_E04	NA	black	0	0	0
MGH54_P17_E05	-0.40886477675	red	1	0.12433	5.303
MGH54_P17_E06	NA	black	0	0	5.6804
MGH54_P17_E07	3.40584882063	black	0	4.8063	7.0226
MGH54_P17_E08	NA	black	0	0	5.1425
MGH54_P17_E09	0.872169442942	red	1	2.4857	6.1972
MGH54_P17_E10	NA	black	0	0	6.5414
MGH54_P17_E11	0.901441539024	red	1	3.1622	5.6555
MGH54_P17_E12	NA	black	0	0.085425	0
MGH54_P17_F01	0.416161181579	red	1	2.2875	5.4033
MGH54_P17_F02	0.571713082112	red	1	2.766	5.3864
MGH54_P17_F03	0.0517728485826	red	1	1.3741	5.0733
