Cell_name	Zvalue	Color	Cluster	PARP1	SH3BP2
MGH54_P7_B10	NA	black	0	0	0
MGH54_P7_B12	NA	black	0	0	0
MGH54_P7_C01	NA	black	0	0	0
MGH54_P7_C03	0.677024183115	green3	2	1.0772	0.07861
MGH54_P7_C04	NA	black	0	0	0.25822
MGH54_P7_C05	0.555693397166	green3	2	0.55189	0.20664
MGH54_P7_C06	NA	black	0	0	0
MGH54_P7_C07	NA	black	0	0	0.40163
MGH54_P7_C08	0.687193424472	green3	2	0.99567	0.086784
MGH54_P7_C09	NA	black	0	0	0.067639
MGH54_P7_C10	NA	black	0	0	0.26183
MGH54_P7_C11	-0.173892753549	red	1	4.9596	0.28806
MGH54_P7_C12	NA	black	0	0	0.2558
MGH54_P7_D01	0.614766031838	green3	2	0.82863	0.14796
MGH54_P7_D02	NA	black	0	0	0
MGH54_P7_D03	-0.35758892949	red	1	5.054	0.16221
MGH54_P7_D04	NA	black	0	5.1908	0
MGH54_P7_D05	0.112502352207	red	1	1.8229	0.35163
MGH54_P7_D06	NA	black	0	2.9321	0
MGH54_P7_D08	NA	black	0	0	0.17887
MGH54_P7_D11	NA	black	0	0	0.079975
MGH54_P7_D12	NA	black	0	0	0
MGH54_P7_E01	NA	black	0	5.4089	0
MGH54_P7_E02	NA	black	0	0	0.08134
MGH54_P7_E03	NA	black	0	0	0
MGH54_P7_E04	NA	black	0	0	0.15316
MGH54_P7_E05	-0.485465564588	red	1	5.178	0.092207
MGH54_P7_E06	NA	black	0	0	0
MGH54_P7_E08	NA	black	0	3.7819	0
MGH54_P7_E09	-0.686044123372	red	1	6.07	0.1003
MGH54_P7_E10	NA	black	0	0	0
MGH54_P7_E11	NA	black	0	0	0
MGH54_P7_E12	NA	black	0	0	0.10434
MGH54_P7_F01	NA	black	0	0	0.12961
MGH54_P7_F02	NA	black	0	0	0
MGH54_P7_F03	NA	black	0	0	1.683
MGH54_P7_F04	NA	black	0	0	0
MGH54_P7_F05	5.9339316882	black	0	5.3439	3.8122
MGH54_P7_F06	NA	black	0	0	0.20539
MGH54_P7_F08	NA	black	0	0	0.097611
MGH54_P7_F10	NA	black	0	3.3183	0
MGH54_P7_F11	NA	black	0	4.9359	0
MGH54_P7_G01	NA	black	0	3.987	0
MGH54_P7_G02	0.909039231609	green3	2	0.4782	0.060739
MGH54_P7_G03	NA	black	0	0	0
MGH54_P7_G04	-0.337766818368	red	1	5.2322	0.19787
MGH54_P7_G06	NA	black	0	0	0.23634
MGH54_P7_G07	0.256809122657	red	1	7.3953	0.4782
MGH54_P7_G08	0.558334368832	green3	2	0.36289	0.2228
MGH54_P7_G09	NA	black	0	5.3291	0
MGH54_P7_G10	NA	black	0	1.2104	0
MGH54_P7_G11	NA	black	0	0	0.11902
MGH54_P7_H01	0.323785451804	red	1	1.8258	0.1776
MGH54_P7_H02	NA	black	0	0	0.29983
MGH54_P7_H04	NA	black	0	2.779	0
MGH54_P7_H05	NA	black	0	0	0
MGH54_P7_H09	-0.762222405722	red	1	6.7589	0.12961
MGH54_P7_H10	NA	black	0	0	0.15963
MGH54_P8_A01	NA	black	0	0	0.10702
MGH54_P8_A06	NA	black	0	0	0.58688
MGH54_P8_A07	NA	black	0	0	0.060739
MGH54_P8_A09	-0.247100949808	red	1	4.8253	0.21661
MGH54_P8_A10	NA	black	0	0	0.59837
MGH54_P8_A11	NA	black	0	0	0
MGH54_P8_A12	-0.152579796499	red	1	3.8194	0.03984
MGH54_P8_B01	NA	black	0	0	0.45943
MGH54_P8_B02	NA	black	0	1.9579	0
MGH54_P8_B04	-0.348073217299	red	1	6.2492	0.26183
MGH54_P8_B08	NA	black	0	0	0.069015
MGH54_P8_B09	NA	black	0	0	0.16736
MGH54_P8_B12	0.453836258451	green3	2	6.1398	0.60881
MGH54_P8_C02	NA	black	0	0	0.29748
MGH54_P8_C04	NA	black	0	0	0.2228
MGH54_P8_C06	NA	black	0	0	0.1177
MGH54_P8_C07	NA	black	0	0	0
MGH54_P8_C09	NA	black	0	0	0.21164
MGH54_P8_C12	NA	black	0	0	0.2857
MGH54_P8_D01	NA	black	0	0	0.38626
MGH54_P8_D03	-0.634336014693	red	1	5.8147	0.096262
MGH54_P8_D04	0.491159769645	green3	2	0.19661	0.26303
MGH54_P8_D05	NA	black	0	0	0.13881
MGH54_P8_D06	NA	black	0	0	0
MGH54_P8_D07	NA	black	0	0	0.055196
MGH54_P8_D08	-0.328834920428	red	1	6.0334	0.26063
MGH54_P8_D10	0.966555579349	green3	2	0.27739	0.064883
MGH54_P8_D11	NA	black	0	0	0.25459
MGH54_P8_D12	NA	black	0	0	0.33914
MGH54_P8_E01	NA	black	0	0	0.30217
MGH54_P8_E04	-0.810910354615	red	1	6.4945	0.089498
MGH54_P8_E05	-0.4609210538	red	1	7.022	0.24853
MGH54_P8_E07	NA	black	0	0	0.04684
MGH54_P8_E08	-0.156339107754	red	1	3.8553	0.05797
MGH54_P8_E10	NA	black	0	0	0.14012
MGH54_P8_F01	NA	black	0	4.1942	0
MGH54_P8_F02	NA	black	0	0	0.12565
MGH54_P8_F04	NA	black	0	0	0.12961
MGH54_P8_F05	NA	black	0	0	0
MGH54_P8_F06	-0.593981630067	red	1	5.4123	0.062122
MGH54_P8_F08	-0.530391278891	red	1	5.4699	0.10836
MGH54_P8_F09	NA	black	0	0	0.12433
MGH54_P8_F10	NA	black	0	0	0
MGH54_P8_F11	NA	black	0	0	0.26303
MGH54_P8_F12	NA	black	0	0	0.11237
MGH54_P8_G01	NA	black	0	0	0
MGH54_P8_G03	NA	black	0	0	0.16607
MGH54_P8_G04	NA	black	0	0	0.12035
MGH54_P8_G05	NA	black	0	0	0.12168
MGH54_P8_G06	NA	black	0	0	0
MGH54_P8_G07	NA	black	0	0	0.28096
MGH54_P8_G08	NA	black	0	0	0.062122
MGH54_P8_G09	NA	black	0	0	0.14535
MGH54_P8_G10	NA	black	0	0	0.045443
MGH54_P8_G11	NA	black	0	0	0.13488
MGH54_P8_G12	NA	black	0	0	0.53804
MGH54_P8_H01	0.891826117384	green3	2	0.22404	0.10165
MGH54_P8_H03	-0.357875771102	red	1	4.7164	0.10165
MGH54_P8_H04	0.648523093222	green3	2	0.14535	0.20539
MGH54_P8_H06	NA	black	0	0	0.15445
MGH54_P8_H07	NA	black	0	0	0.10434
MGH54_P8_H08	-0.396491104046	red	1	4.872	0.10165
MGH54_P8_H10	NA	black	0	0	0
MGH54_P8_H12	NA	black	0	0	0.077243
MGH54_P10_A01	-0.395533275108	red	1	5.2803	0.16607
MGH54_P10_A02	NA	black	0	0	0
MGH54_P10_A03	NA	black	0	0	0.089498
MGH54_P10_A04	NA	black	0	0	0.19156
MGH54_P10_A05	NA	black	0	0	0.17632
MGH54_P10_A06	NA	black	0	0	0.10702
MGH54_P10_A07	NA	black	0	2.6617	0
MGH54_P10_A09	NA	black	0	0	0.20163
MGH54_P10_A10	0.326754025569	red	1	0.18142	0.32884
MGH54_P10_A11	NA	black	0	0	2.4139
MGH54_P10_A12	0.015155672396	red	1	4.2041	0.44679
MGH54_P10_B01	NA	black	0	0	0.11237
MGH54_P10_B02	-0.1009861956	red	1	4.2849	0.29514
MGH54_P10_B03	NA	black	0	1.9508	0
MGH54_P10_B05	NA	black	0	0	0.12168
MGH54_P10_B06	NA	black	0	0	0.59646
MGH54_P10_B07	NA	black	0	0.90843	0
MGH54_P10_B08	NA	black	0	0	0.419
MGH54_P10_B09	-0.410630227032	red	1	5.4653	0.1776
MGH54_P10_B10	0.0420990856198	red	1	4.6975	0.45943
MGH54_P10_B11	NA	black	0	0	0.14012
MGH54_P10_B12	NA	black	0	4.4995	0
MGH54_P10_C01	NA	black	0	1.2792	0
MGH54_P10_C02	-0.128156751881	red	1	3.8515	0.12433
MGH54_P10_C03	NA	black	0	0	0.07861
MGH54_P10_C04	-0.0298574173229	red	1	3.446	0.11237
MGH54_P10_C05	0.441756697072	red	1	0.87421	0.22897
MGH54_P10_C07	NA	black	0	0	0.14535
MGH54_P10_C08	NA	black	0	1.0172	0
MGH54_P10_C09	NA	black	0	0.17249	0
MGH54_P10_C10	NA	black	0	0	0.069015
MGH54_P10_C11	NA	black	0	1.7824	0
MGH54_P10_C12	NA	black	0	0	0.17121
MGH54_P10_D01	NA	black	0	0	0.20163
MGH54_P10_D02	NA	black	0	0	0.082703
MGH54_P10_D03	NA	black	0	0	0.32308
MGH54_P10_D04	-0.437709777437	red	1	4.8758	0.069015
MGH54_P10_D05	-0.0290013464266	red	1	0.30685	0.46884
MGH54_P10_D06	-0.0690619721539	red	1	3.7519	0.22897
MGH54_P10_D07	0.621402218124	green3	2	0.23879	0.20789
MGH54_P10_D09	NA	black	0	0	0.36625
MGH54_P10_D10	NA	black	0	0	3.0347
MGH54_P10_D11	NA	black	0	0	0.10299
MGH54_P10_D12	NA	black	0	0	0.16864
MGH54_P10_E01	NA	black	0	0	0
MGH54_P10_E02	-0.297672579209	red	1	4.9521	0.19283
MGH54_P10_E03	0.798586663324	green3	2	0.38294	0.12035
MGH54_P10_E04	NA	black	0	0	0.37184
MGH54_P10_E05	0.805765132426	green3	2	0.23266	0.13488
MGH54_P10_E06	-1.27121378613	black	0	0.5955	1.0398
MGH54_P10_E07	-0.095715407495	red	1	4.3066	0.30451
MGH54_P10_E08	0.023356883936	red	1	3.1354	0.27977
MGH54_P10_E09	0.594854155336	green3	2	0.17249	0.22404
MGH54_P10_E10	NA	black	0	0	0
MGH54_P10_E11	NA	black	0	0	0
MGH54_P10_E12	0.851299687787	green3	2	0.49978	0.082703
MGH54_P10_F01	NA	black	0	0.64155	0
MGH54_P10_F02	NA	black	0	3.813	0
MGH54_P10_F03	NA	black	0	0	0
MGH54_P10_F04	NA	black	0	0	0
MGH54_P10_F05	-0.151278630663	red	1	4.1336	0.19409
MGH54_P10_F06	NA	black	0	0	0
MGH54_P10_F08	NA	black	0	0	0
MGH54_P10_F09	-0.0297422999357	red	1	3.4443	0.10836
MGH54_P10_F10	NA	black	0	0	0.20414
MGH54_P10_F11	NA	black	0	0	0
MGH54_P10_F12	NA	black	0	0	0.09356
MGH54_P10_G01	NA	black	0	0	0
MGH54_P10_G02	NA	black	0	0	0
MGH54_P10_G03	NA	black	0	5.0647	0
MGH54_P10_G05	NA	black	0	0.49262	0
MGH54_P10_G06	1.71566650163	black	0	5.5628	1.3443
MGH54_P10_G07	NA	black	0	4.9898	0
MGH54_P10_G09	NA	black	0	0	0
MGH54_P10_G10	NA	black	0	0	2.0172
MGH54_P10_G11	-0.349748784139	red	1	4.5663	0.071763
MGH54_P10_G12	NA	black	0	0	0.27977
MGH54_P10_H02	0.0492307868198	red	1	3.0759	0.19156
MGH54_P10_H03	0.650257039807	green3	2	4.6563	1.0115
MGH54_P10_H04	0.572694790627	green3	2	0.87106	0.1635
MGH54_P10_H05	NA	black	0	0	0.10969
MGH54_P10_H06	NA	black	0	0	0.19912
MGH54_P10_H07	NA	black	0	4.7856	0
MGH54_P10_H08	0.0146049107291	red	1	3.2708	0.12565
MGH54_P10_H09	-0.0261680759235	red	1	5.3843	0.40054
MGH54_P10_H10	0.0100981383142	red	1	5.1966	0.42438
MGH54_P10_H11	-0.0150261992022	red	1	3.4007	0.17887
MGH54_P10_H12	NA	black	0	0	0
MGH54_P11_A01	NA	black	0	3.7527	0
MGH54_P11_A02	NA	black	0	2.4555	0
MGH54_P11_A03	-0.267829771403	red	1	4.8235	0.19912
MGH54_P11_A04	NA	black	0	0	0
MGH54_P11_A05	NA	black	0	0	0.33113
MGH54_P11_A06	NA	black	0	0	0.34255
MGH54_P11_A08	NA	black	0	0	0
MGH54_P11_A09	0.277638272186	red	1	2.1593	0.14796
MGH54_P11_A10	0.826276840047	green3	2	0.41792	0.10434
MGH54_P11_A11	NA	black	0	0	0.23879
MGH54_P11_A12	NA	black	0	0	0
MGH54_P11_B01	0.0138585981383	red	1	2.7989	0.40381
MGH54_P11_B02	-0.242413828586	red	1	5.2075	0.25822
MGH54_P11_B03	NA	black	0	0	0
MGH54_P11_B04	0.412061633347	red	1	0.90304	0.24123
MGH54_P11_B05	NA	black	0	0	0
MGH54_P11_B06	0.154912361404	red	1	2.2041	0.27023
MGH54_P11_B08	NA	black	0	0	0
MGH54_P11_B09	NA	black	0	4.6877	0
MGH54_P11_B10	NA	black	0	0	0.2857
MGH54_P11_B11	NA	black	0	4.2775	0
MGH54_P11_B12	-0.0458496927537	red	1	2.9178	0.58111
MGH54_P11_C01	NA	black	0	0	0
MGH54_P11_C02	NA	black	0	3.3774	0
MGH54_P11_C03	NA	black	0	4.6214	0
MGH54_P11_C04	NA	black	0	0	0
MGH54_P11_C05	NA	black	0	0	0.1903
MGH54_P11_C06	NA	black	0	2.3937	0
MGH54_P11_C07	-0.196588603109	red	1	4.3966	0.19661
MGH54_P11_C08	-1.27782206324	black	0	1.1525	1.1941
MGH54_P11_C09	-0.000342359259985	red	1	3.4589	0.42868
MGH54_P11_C10	NA	black	0	5.166	0
MGH54_P11_C12	NA	black	0	0.25217	0
MGH54_P11_D01	-0.014448773828	red	1	3.7564	0.38847
MGH54_P11_D02	NA	black	0	0	0
MGH54_P11_D03	NA	black	0	0	0.14274
MGH54_P11_D04	NA	black	0	2.2455	0
MGH54_P11_D05	NA	black	0	0	0
MGH54_P11_D06	NA	black	0	0	0.34142
MGH54_P11_D07	NA	black	0	0	0
MGH54_P11_D08	NA	black	0	0	0
MGH54_P11_D09	NA	black	0	0	0.23756
MGH54_P11_D10	-0.0183086534404	red	1	2.3231	0.46362
MGH54_P11_D11	-0.286057101935	red	1	4.3813	0.086784
MGH54_P11_D12	0.166762383885	red	1	1.4895	0.33457
MGH54_P11_E01	NA	black	0	0	0
MGH54_P11_E02	NA	black	0	0.45418	0
MGH54_P11_E03	0.0753702332018	red	1	1.9165	0.3774
MGH54_P11_E04	NA	black	0	0	0
MGH54_P11_E05	0.738505886185	green3	2	0.81229	0.089498
MGH54_P11_E06	NA	black	0	0.41468	0
MGH54_P11_E07	-0.239127578693	red	1	4.5673	0.18396
MGH54_P11_E08	NA	black	0	0	0.085425
MGH54_P11_E09	-0.330467831331	red	1	4.7192	0.12697
MGH54_P11_E10	NA	black	0	0	0.0043216
MGH54_P11_E11	NA	black	0	0	0.20914
MGH54_P11_E12	NA	black	0	6.9932	0
MGH54_P11_F01	NA	black	0	0	0
MGH54_P11_F02	NA	black	0	0	0.56267
MGH54_P11_F03	7.61943885893	black	0	5.921	3.8586
MGH54_P11_F04	-0.0268619838515	red	1	1.0065	0.46571
MGH54_P11_F05	NA	black	0	0	0
MGH54_P11_F06	-0.397038534766	red	1	4.9298	0.11237
MGH54_P11_F07	NA	black	0	0	0.30568
MGH54_P11_F08	NA	black	0	0	0
MGH54_P11_F09	NA	black	0	0	0.27143
MGH54_P11_F10	NA	black	0	0	0.075875
MGH54_P11_F11	-0.373513096534	red	1	4.5685	0.048236
MGH54_P11_F12	0.720526537837	green3	2	0.41684	0.14926
MGH54_P11_G01	NA	black	0	3.7083	0
MGH54_P11_G02	NA	black	0	0.73466	0
MGH54_P11_G03	NA	black	0	0	0
MGH54_P11_G04	NA	black	0	4.6336	0
MGH54_P11_G05	NA	black	0	0	0
MGH54_P11_G06	NA	black	0	0	0.089498
MGH54_P11_G07	NA	black	0	0	2.9957
MGH54_P11_G08	NA	black	0	0	0
MGH54_P11_G09	-0.102988255431	red	1	4.6209	0.32423
MGH54_P11_G10	NA	black	0	0	0.26664
MGH54_P11_G11	0.741811690492	green3	2	0.64062	0.11237
MGH54_P11_G12	NA	black	0	0.19535	0
MGH54_P11_H01	NA	black	0	3.537	0
MGH54_P11_H02	NA	black	0	0	0.76553
MGH54_P11_H03	NA	black	0	0.32423	0
MGH54_P11_H04	-0.355531447087	red	1	5.0345	0.16092
MGH54_P11_H05	NA	black	0	0	0
MGH54_P11_H06	NA	black	0	2.4841	0
MGH54_P11_H07	0.80889175135	green3	2	0.27977	0.12829
MGH54_P11_H08	NA	black	0	0	0.089498
MGH54_P11_H09	NA	black	0	0	0
MGH54_P11_H10	NA	black	0	0	0.17505
MGH54_P11_H11	0.355358302516	red	1	1.9789	0.1177
MGH54_P11_H12	-3.00396238257	black	0	1.8548	3.2473
MGH54_P12_A01	NA	black	0	4.3047	0
MGH54_P12_A02	NA	black	0	2.6749	0
MGH54_P12_A03	-0.305280382225	red	1	4.4447	0.084064
MGH54_P12_A04	NA	black	0	0	0.19156
MGH54_P12_A05	0.00146348338902	red	1	3.3	0.87263
MGH54_P12_A06	NA	black	0	2.9411	0
MGH54_P12_A07	NA	black	0	0	0
MGH54_P12_A08	NA	black	0	0	0
MGH54_P12_A09	-0.293511754324	red	1	4.351	0.067639
MGH54_P12_A10	-0.208561620752	red	1	4.3688	0.17632
MGH54_P12_A11	0.612857377962	green3	2	1.051	0.1177
MGH54_P12_B01	NA	black	0	3.4182	0
MGH54_P12_B02	0.743880122977	green3	2	5.5142	0.83107
MGH54_P12_B03	NA	black	0	0	0.30334
MGH54_P12_B04	NA	black	0	6.0884	0
MGH54_P12_B05	-0.0768990281001	red	1	3.8961	0.26183
MGH54_P12_B06	NA	black	0	0	0.21661
MGH54_P12_B07	NA	black	0	0	0
MGH54_P12_B08	NA	black	0	3.2222	0
MGH54_P12_B09	NA	black	0	0	0
MGH54_P12_B10	0.877020838149	green3	2	0.61918	0.053806
MGH54_P12_B11	NA	black	0	0	0.13225
MGH54_P12_C01	0.015152677916	red	1	2.8949	0.39177
MGH54_P12_C02	NA	black	0	5.0724	0
MGH54_P12_C03	NA	black	0	0	0.25338
MGH54_P12_C04	NA	black	0	4.6742	0
MGH54_P12_C05	5.61552746694	black	0	5.363	3.6124
MGH54_P12_C06	NA	black	0	0	0.35389
MGH54_P12_C07	NA	black	0	5.7711	0
MGH54_P12_C08	-0.11560532214	red	1	4.6275	0.31267
MGH54_P12_C09	NA	black	0	0	0.19535
MGH54_P12_C11	-0.13529720684	red	1	4.8417	0.31034
MGH54_P12_C12	NA	black	0	0.8536	0
MGH54_P12_D01	NA	black	0	1.4746	0
MGH54_P12_D02	NA	black	0	0	0
MGH54_P12_D04	0.365260857625	red	1	0.36401	0.30334
MGH54_P12_D05	NA	black	0	3.0489	0
MGH54_P12_D06	-0.26041831009	red	1	4.3595	0.11103
MGH54_P12_D07	NA	black	0	0	0.10165
MGH54_P12_D08	-5.47818355304	black	0	0.54201	3.0211
MGH54_P12_D09	-0.0780139731211	red	1	3.6652	0.14274
MGH54_P12_D10	5.08904963851	black	0	5.0287	3.8223
MGH54_P12_D11	-0.401974034596	red	1	5.1014	0.1375
MGH54_P12_D12	NA	black	0	0	0
MGH54_P12_E01	NA	black	0	0	0
MGH54_P12_E02	NA	black	0	2.7521	0
MGH54_P12_E03	NA	black	0	0	0.20789
MGH54_P12_E04	0.205737279733	red	1	1.9153	0.26303
MGH54_P12_E05	NA	black	0	0	0
MGH54_P12_E06	NA	black	0	0	0
MGH54_P12_E07	-0.227497719603	red	1	4.467	0.17632
MGH54_P12_E08	NA	black	0	0	0
MGH54_P12_E09	NA	black	0	0.79826	0
MGH54_P12_E10	0.0588156364062	red	1	4.5785	0.48027
MGH54_P12_E11	NA	black	0	0	0.14535
MGH54_P12_E12	NA	black	0	4.3074	0
MGH54_P12_F01	NA	black	0	0	0
MGH54_P12_F02	NA	black	0	1.2851	0
MGH54_P12_F03	-0.288202088905	red	1	4.5635	0.13356
MGH54_P12_F04	NA	black	0	0	1.5695
MGH54_P12_F05	0.180196349627	red	1	2.1418	0.25338
MGH54_P12_F06	-0.494203928271	red	1	5.8822	0.17249
MGH54_P12_F07	NA	black	0	0	3.1875
MGH54_P12_F08	NA	black	0	0	0.098958
MGH54_P12_F09	NA	black	0	0	0
MGH54_P12_F10	NA	black	0	4.9185	0
MGH54_P12_F11	-0.0773923516923	red	1	0.17887	0.48852
MGH54_P12_F12	-0.19580007213	red	1	4.083	0.10434
MGH54_P12_G01	0.112255651654	red	1	3.346	1.8852
MGH54_P12_G02	NA	black	0	5.3715	0
MGH54_P12_G03	NA	black	0	1.3735	0
MGH54_P12_G04	NA	black	0	5.679	0
MGH54_P12_G05	0.125737637805	red	1	5.229	0.49876
MGH54_P12_G06	NA	black	0	0	0
MGH54_P12_G07	NA	black	0	0	0.338
MGH54_P12_G08	NA	black	0	4.322	0
MGH54_P12_G09	NA	black	0	5.8204	0
MGH54_P12_G10	NA	black	0	0	0.096262
MGH54_P12_G11	-0.192613438931	red	1	4.1301	0.12829
MGH54_P12_H01	NA	black	0	0	0
MGH54_P12_H02	-0.247548448966	red	1	4.8885	0.22404
MGH54_P12_H03	0.120152046655	red	1	1.2491	0.3774
MGH54_P12_H04	-0.219066981938	red	1	4.9184	0.24975
MGH54_P12_H05	NA	black	0	0	0
MGH54_P12_H06	-0.588439040695	red	1	5.6444	0.098958
MGH54_P12_H07	-0.021700283081	red	1	3.8435	0.3774
MGH54_P12_H09	NA	black	0	0	0.082703
MGH54_P12_H10	0.660705740052	green3	2	1.0976	0.084064
MGH54_P12_H11	NA	black	0	4.1826	0
MGH54_P9_A01	-0.16823271556	red	1	4.6322	0.26303
MGH54_P9_A02	NA	black	0	0	0
MGH54_P9_A03	NA	black	0	4.4521	0
MGH54_P9_A04	0.702792407019	green3	2	0.25459	0.17377
MGH54_P9_A05	NA	black	0	0	0.14535
MGH54_P9_A06	NA	black	0	0	0.73639
MGH54_P9_A07	0.177300189932	red	1	2.7316	0.071763
MGH54_P9_A08	0.24413188183	red	1	4.4718	0.68257
MGH54_P9_A09	-3.52145467722	black	0	1.1909	2.609
MGH54_P9_A10	NA	black	0	0	1.2934
MGH54_P9_A11	NA	black	0	4.6176	0
MGH54_P9_A12	6.93239805878e-05	red	1	3.3144	0.40163
MGH54_P9_B01	NA	black	0	0	0.24123
MGH54_P9_B02	NA	black	0	0	0.22033
MGH54_P9_B03	NA	black	0	5.3864	0
MGH54_P9_B04	NA	black	0	0	0.20789
MGH54_P9_B05	-3.83855827267	black	0	0.32884	2.0936
MGH54_P9_B06	NA	black	0	0	0.13619
MGH54_P9_B07	0.539932878958	green3	2	0.38073	0.22897
MGH54_P9_B10	NA	black	0	2.8448	0
MGH54_P9_B11	-0.538970471684	red	1	5.7387	0.13619
MGH54_P9_B12	NA	black	0	0.21909	0
MGH54_P9_C01	-0.0810220324667	red	1	5.3009	0.36625
MGH54_P9_C02	NA	black	0	0	0.54201
MGH54_P9_C03	NA	black	0	0	0
MGH54_P9_C04	NA	black	0	1.3741	0
MGH54_P9_C05	0.502418477168	green3	2	0.20163	0.25822
MGH54_P9_C06	-0.388870875188	red	1	4.9461	0.12168
MGH54_P9_C07	NA	black	0	4.8685	0
MGH54_P9_C08	-0.27325867608	red	1	5.1246	0.2302
MGH54_P9_C09	-0.399820585825	red	1	5.1355	0.14405
MGH54_P9_C10	NA	black	0	0	3.1497
MGH54_P9_C11	-0.335500712006	red	1	4.7283	0.12433
MGH54_P9_C12	NA	black	0	0.78157	0
MGH54_P9_D01	NA	black	0	0	1.1603
MGH54_P9_D03	-0.550622045605	red	1	6.0745	0.16221
MGH54_P9_D04	NA	black	0	0.90227	0
MGH54_P9_D05	NA	black	0	0	2.7038
MGH54_P9_D07	0.0119017654718	red	1	3.116	0.36177
MGH54_P9_D08	-0.514209316601	red	1	5.4692	0.1177
MGH54_P9_D09	0.265062861851	red	1	2.3098	0.11902
MGH54_P9_D10	NA	black	0	4.684	0
MGH54_P9_D11	NA	black	0	0	0.19912
MGH54_P9_D12	NA	black	0	0	0
MGH54_P9_E01	NA	black	0	4.3792	0
MGH54_P9_E02	NA	black	0	0	0
MGH54_P9_E03	NA	black	0	0	2.8724
MGH54_P9_E04	NA	black	0	0	0
MGH54_P9_E05	NA	black	0	0	0
MGH54_P9_E06	0.409004198254	red	1	4.9476	0.7277
MGH54_P9_E07	NA	black	0	0	0
MGH54_P9_E08	0.783017182073	green3	2	0.67807	0.088142
MGH54_P9_E09	NA	black	0	0.4782	0
MGH54_P9_E10	NA	black	0	2.6048	0
MGH54_P9_E11	NA	black	0	1.6699	0
MGH54_P9_E12	-0.192856197845	red	1	4.8915	0.26784
MGH54_P9_F01	NA	black	0	0	0
MGH54_P9_F02	NA	black	0	0	0
MGH54_P9_F03	NA	black	0	3.8476	0
MGH54_P9_F04	NA	black	0	0	0.35727
MGH54_P9_F05	NA	black	0	0	0.098958
MGH54_P9_F06	0.323132252236	red	1	1.5115	0.22651
MGH54_P9_F07	NA	black	0	0.18015	0
MGH54_P9_F08	NA	black	0	0	3.0101
MGH54_P9_F09	NA	black	0	3.0489	0
MGH54_P9_F10	NA	black	0	5.2381	0
MGH54_P9_F11	NA	black	0	0.79577	0
MGH54_P9_F12	NA	black	0	0	0
MGH54_P9_G01	0.271897264271	red	1	2.24	0.13225
MGH54_P9_G02	NA	black	0	0.60786	0
MGH54_P9_G03	NA	black	0	0.61164	0
MGH54_P9_G04	1.13888658272	green3	2	3.9995	2.2708
MGH54_P9_G05	NA	black	0	0	0.031395
MGH54_P9_G06	NA	black	0	0	0
MGH54_P9_G07	NA	black	0	0	0
MGH54_P9_G08	NA	black	0	0	0
MGH54_P9_G09	NA	black	0	0	0.12035
MGH54_P9_G10	NA	black	0	0	0
MGH54_P9_G12	0.271216914834	red	1	1.3835	0.27501
MGH54_P9_H01	0.641038970993	green3	2	0.77989	0.14143
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	0.106597360897	red	1	2.9025	0.12697
MGH54_P9_H04	NA	black	0	5.318	0
MGH54_P9_H05	NA	black	0	0	0.28806
MGH54_P9_H06	-0.168417332648	red	1	4.2699	0.20414
MGH54_P9_H07	NA	black	0	0.30685	0
MGH54_P9_H08	-0.613889719023	red	1	6.444	0.1635
MGH54_P9_H09	NA	black	0	0	0.089498
MGH54_P9_H10	NA	black	0	0	0.16092
MGH54_P9_H11	NA	black	0	0	0
MGH54_P9_H12	NA	black	0	0	0.26063
MGH54_P2_A05	0.000512930028249	red	1	3.3225	0.21785
MGH54_P2_A06	NA	black	0	4.3606	0
MGH54_P2_A10	0.448160752593	green3	2	1.3951	0.16092
MGH54_P2_B03	0.421201361298	red	1	0.64339	0.25942
MGH54_P2_B04	NA	black	0	4.6984	0
MGH54_P2_B06	NA	black	0	0	0.13225
MGH54_P2_B09	0.237788432329	red	1	2.6253	0.0229
MGH54_P2_B10	NA	black	0	0	0
MGH54_P2_B11	0.67025446128	green3	2	1.1903	0.062122
MGH54_P2_C01	-0.0298364789433	red	1	2.4696	0.48336
MGH54_P2_C02	NA	black	0	0	0
MGH54_P2_C04	-0.183350627709	red	1	5.6725	0.3173
MGH54_P2_C05	NA	black	0	0	0
MGH54_P2_C09	NA	black	0	0	0.14926
MGH54_P2_C10	NA	black	0	4.467	0
MGH54_P2_C11	-0.00710671236417	red	1	3.3663	0.21661
MGH54_P2_D01	NA	black	0	0	0
MGH54_P2_D02	NA	black	0	0	0
MGH54_P2_D03	NA	black	0	0	0
MGH54_P2_D04	NA	black	0	1.6299	0
MGH54_P2_E01	NA	black	0	0	0.1003
MGH54_P2_E02	NA	black	0	4.5355	0
MGH54_P2_E03	NA	black	0	5.565	0
MGH54_P2_E04	NA	black	0	2.8041	0
MGH54_P2_E05	NA	black	0	0	0
MGH54_P2_E08	NA	black	0	0	0.042644
MGH54_P2_E11	NA	black	0	1.8456	0
MGH54_P2_E12	-0.418942084802	red	1	1.2957	0.70752
MGH54_P2_F05	0.175804661871	red	1	2.7366	0.071763
MGH54_P2_F06	NA	black	0	0	3.1879
MGH54_P2_F08	NA	black	0	4.0866	0
MGH54_P2_F10	-0.00400559807839	red	1	3.3457	0.096262
MGH54_P2_F12	0.109490343519	red	1	0.45943	0.40817
MGH54_P2_G02	NA	black	0	0	0
