Cell_name	Zvalue	Color	Cluster	CTNNB1	NELFCD
MGH54_P11_D09	-0.215049771287	green3	2	3.5419	5.6059
MGH54_P11_D10	0.204586474329	green3	2	4.5253	4.744
MGH54_P11_D11	0.132400689282	green3	2	4.6178	4.3988
MGH54_P11_D12	-0.365806499178	green3	2	3.4124	5.9437
MGH54_P11_E01	NA	black	0	2.5301	0
MGH54_P11_E02	NA	black	0	0	4.4881
MGH54_P11_E03	NA	black	0	0	0
MGH54_P11_E04	-1.06128205383	green3	2	2.595	6.0423
MGH54_P11_E05	NA	black	0	3.2048	0
MGH54_P11_E06	-1.15044051339	green3	2	5.371	2.0793
MGH54_P11_E07	1.98076219762	black	0	6.9741	5.6887
MGH54_P11_E08	-0.189651975276	green3	2	2.7577	4.3571
MGH54_P11_E09	0.766569071394	green3	2	5.0288	5.7026
MGH54_P11_E10	-0.219930334925	green3	2	3.8955	0.28451
MGH54_P11_E11	NA	black	0	6.6292	0
MGH54_P11_E12	-0.041817949449	green3	2	1.4668	3.9118
MGH54_P11_F01	-1.01161318882	green3	2	3.0298	6.9139
MGH54_P11_F02	-1.09697922579	green3	2	1.2345	4.9513
MGH54_P11_F03	-1.94172300891	black	0	0.41468	5.3067
MGH54_P11_F04	0.718504674632	green3	2	4.6997	6.28
MGH54_P11_F05	0.623055763847	green3	2	3.2005	0.98258
MGH54_P11_F06	NA	black	0	5.3146	0
MGH54_P11_F07	NA	black	0	0	0
MGH54_P11_F08	1.03099898851	green3	2	5.3307	5.8292
MGH54_P11_F09	NA	black	0	0	0
MGH54_P11_F10	-1.18606283424	green3	2	4.7042	0.71017
MGH54_P11_F11	0.106740154998	green3	2	4.0177	6.0783
MGH54_P11_F12	NA	black	0	6.5746	0
MGH54_P11_G01	NA	black	0	3.3273	0
MGH54_P11_G02	0.215821998408	green3	2	4.7696	4.5679
MGH54_P11_G03	-0.0206512067784	green3	2	3.8549	2.862
MGH54_P11_G04	0.189020084424	green3	2	4.7294	4.5144
MGH54_P11_G05	NA	black	0	1.736	0
MGH54_P11_G06	-1.46174792262	red	1	1.3956	5.4067
MGH54_P11_G07	NA	black	0	2.3121	0
MGH54_P11_G08	NA	black	0	3.3745	0
MGH54_P11_G09	1.48737231993	green3	2	5.7083	6.1173
MGH54_P11_G10	NA	black	0	3.0169	0
MGH54_P11_G11	NA	black	0	5.0433	0
MGH54_P11_G12	-1.59770721529	red	1	2.1535	6.2839
MGH54_P11_H01	NA	black	0	0	5.4112
MGH54_P11_H02	NA	black	0	6.4594	0
MGH54_P11_H03	-0.329462036342	green3	2	5.3752	3.4202
MGH54_P11_H04	NA	black	0	5.2489	0
MGH54_P11_H05	NA	black	0	4.9953	0
MGH54_P11_H06	-0.558506979337	green3	2	2.1548	4.7431
MGH54_P11_H07	NA	black	0	5.0582	0
MGH54_P11_H08	0.30648208237	green3	2	4.3405	5.6712
MGH54_P11_H09	NA	black	0	4.5881	0
MGH54_P11_H10	NA	black	0	4.8749	0
MGH54_P11_H11	NA	black	0	5.784	0
MGH54_P11_H12	0.570207412808	green3	2	5.9281	4.7053
MGH54_P12_A01	0.548249230829	green3	2	4.638	5.8452
MGH54_P12_A02	-2.05708659657	black	0	0.47508	5.422
MGH54_P12_A03	0.0382893833939	green3	2	4.1454	4.2672
MGH54_P12_A04	NA	black	0	5.5784	0
MGH54_P12_A05	NA	black	0	3.7387	0
MGH54_P12_A06	0.179441175401	green3	2	3.5965	0.98477
MGH54_P12_A07	NA	black	0	5.3615	0
MGH54_P12_A08	-0.0583423065918	green3	2	3.942	2.8323
MGH54_P12_A09	-1.94651666048	black	0	5.2826	0.65627
MGH54_P12_A10	0.197215966721	green3	2	5.5025	4.2863
MGH54_P12_A11	NA	black	0	0	5.642
MGH54_P12_B01	0.043441222141	green3	2	4.0876	4.4036
MGH54_P12_B02	0.16598690797	green3	2	5.2792	4.2715
MGH54_P12_B03	NA	black	0	4.8918	0
MGH54_P12_B04	0.199009320129	green3	2	4.2541	5.2845
MGH54_P12_B05	0.268281702154	green3	2	5.1977	4.4863
MGH54_P12_B06	-0.305220608068	green3	2	3.2084	5.1303
MGH54_P12_B07	0.0729355487327	green3	2	4.1741	4.5226
MGH54_P12_B08	NA	black	0	3.5416	0
MGH54_P12_B09	-0.000964318613416	green3	2	5.1717	3.9654
MGH54_P12_B10	NA	black	0	4.4758	0
MGH54_P12_B11	-1.52856748583	red	1	5.6776	1.8781
MGH54_P12_C01	-1.08038751399	green3	2	4.7739	1.1706
MGH54_P12_C02	0.527488339119	green3	2	2.06	3.0951
MGH54_P12_C03	NA	black	0	6.1582	0
MGH54_P12_C04	NA	black	0	4.8701	0
MGH54_P12_C05	-0.251507390793	green3	2	2.1779	4.2799
MGH54_P12_C06	0.425447293711	green3	2	6.6383	4.4053
MGH54_P12_C07	-0.670612300617	green3	2	5.3582	2.8458
MGH54_P12_C08	-0.460345906017	green3	2	5.2924	3.1587
MGH54_P12_C09	NA	black	0	6.0961	0
MGH54_P12_C11	-0.306883835423	green3	2	2.2464	4.3885
MGH54_P12_C12	NA	black	0	2.3135	0
MGH54_P12_D01	NA	black	0	4.8219	0
MGH54_P12_D02	0.0950926393313	green3	2	4.4496	4.3567
MGH54_P12_D04	NA	black	0	2.122	0
MGH54_P12_D05	1.51904172451	green3	2	5.9609	5.8987
MGH54_P12_D06	0.278576282116	green3	2	4.654	4.8646
MGH54_P12_D07	NA	black	0	4.9706	0
MGH54_P12_D08	NA	black	0	5.0094	0
MGH54_P12_D09	0.34404792094	green3	2	5.1084	4.6801
MGH54_P12_D10	2.88119792371	black	0	1.6466	0.26664
MGH54_P12_D11	-0.673980120964	green3	2	5.2586	2.7617
MGH54_P12_D12	-1.00642412692	green3	2	4.8606	1.5474
MGH54_P12_E01	-1.15473170535	green3	2	4.6179	0.5008
MGH54_P12_E02	0.447874746232	green3	2	6.2558	4.4825
MGH54_P12_E03	NA	black	0	5.73	0
MGH54_P12_E04	NA	black	0	3.8159	0
MGH54_P12_E05	NA	black	0	3.6448	0
MGH54_P12_E06	0.275471791308	green3	2	4.5479	4.9949
MGH54_P12_E07	NA	black	0	5.3517	0
MGH54_P12_E08	-0.069501677204	green3	2	3.1483	4.1746
MGH54_P12_E09	-0.241592716206	green3	2	3.1401	4.7943
MGH54_P12_E10	-2.59422031139	black	0	5.5632	0.26303
MGH54_P12_E11	NA	black	0	4.2648	0
MGH54_P12_E12	-0.372626167052	green3	2	2.7318	4.7673
MGH54_P12_F01	NA	black	0	0	0
MGH54_P12_F02	-0.495568161053	green3	2	4.1766	0.88127
MGH54_P12_F03	-0.379935926145	green3	2	4.3083	2.0531
MGH54_P12_F04	0.678108310861	green3	2	5.0068	5.5248
MGH54_P12_F05	NA	black	0	4.2348	0
MGH54_P12_F06	1.99537439031	black	0	5.9404	6.5435
MGH54_P12_F07	NA	black	0	5.9291	0
MGH54_P12_F08	NA	black	0	1.6012	0
MGH54_P12_F09	NA	black	0	5.6029	0
MGH54_P12_F10	NA	black	0	4.9707	0
MGH54_P12_F11	-1.34166799527	red	1	4.8468	0.76129
MGH54_P12_F12	NA	black	0	4.8565	0
MGH54_P12_G01	0.0226935690886	green3	2	3.931	4.6775
MGH54_P12_G02	NA	black	0	0	5.0169
MGH54_P12_G03	-2.08796746831	black	0	5.7672	1.2612
MGH54_P12_G04	-0.124033494409	green3	2	3.8746	1.1184
MGH54_P12_G05	NA	black	0	1.3718	0
MGH54_P12_G06	0.807321282442	green3	2	5.1196	5.6622
MGH54_P12_G07	NA	black	0	2.3001	0
MGH54_P12_G08	0.0171083737301	green3	2	4.0384	4.159
MGH54_P12_G09	0.463927573799	green3	2	5.2418	4.843
MGH54_P12_G10	NA	black	0	5.0578	0
MGH54_P12_G11	0.0871811335072	green3	2	5.3829	4.1203
MGH54_P12_H01	NA	black	0	1.614	0
MGH54_P12_H02	-0.428211689855	green3	2	6.4243	3.5717
MGH54_P12_H03	0.120562543244	green3	2	6.1581	4.13
MGH54_P12_H04	NA	black	0	2.9373	0
MGH54_P12_H05	-0.308788512224	green3	2	2.8082	4.6751
MGH54_P12_H06	0.296590222903	green3	2	5.5903	4.4224
MGH54_P12_H07	-0.72952157233	green3	2	2.6606	5.4708
MGH54_P12_H09	NA	black	0	5.4057	0
MGH54_P12_H10	NA	black	0	0.17249	0
MGH54_P12_H11	NA	black	0	5.6464	0
MGH54_P9_A01	-0.55413317452	green3	2	2.7427	5.19
MGH54_P9_A02	0.397254988684	green3	2	4.9784	4.8866
MGH54_P9_A03	-0.168980446498	green3	2	3.6548	5.8663
MGH54_P9_A04	-1.02019369536	green3	2	5.6303	2.5276
MGH54_P9_A05	0.580280508085	green3	2	5.4798	4.9096
MGH54_P9_A06	NA	black	0	2.0915	0
MGH54_P9_A07	NA	black	0	1.8496	0
MGH54_P9_A08	-0.839725582805	green3	2	5.1499	2.3528
MGH54_P9_A09	0.250291993547	green3	2	1.0377	3.6192
MGH54_P9_A10	NA	black	0	0	3.9012
MGH54_P9_A11	NA	black	0	5.802	0
MGH54_P9_A12	NA	black	0	2.1916	0
MGH54_P9_B01	NA	black	0	3.925	0
MGH54_P9_B02	-0.0609909065487	green3	2	3.6164	4.6072
MGH54_P9_B03	NA	black	0	4.9017	0
MGH54_P9_B04	-0.0847161690172	green3	2	4.9668	3.7675
MGH54_P9_B05	NA	black	0	0	0
MGH54_P9_B06	-0.238726578661	green3	2	5.0206	3.4443
MGH54_P9_B07	0.493889589218	green3	2	5.0887	5.0145
MGH54_P9_B10	-0.824914096807	green3	2	2.7856	5.8662
MGH54_P9_B11	NA	black	0	0	2.9372
MGH54_P9_B12	-0.716482461361	green3	2	2.7316	5.5383
MGH54_P9_C01	NA	black	0	2.9233	0
MGH54_P9_C02	1.07325513573	green3	2	2.6392	1.412
MGH54_P9_C03	NA	black	0	1.2975	0
MGH54_P9_C04	NA	black	0	1.7455	0
MGH54_P9_C05	NA	black	0	6.0906	0
MGH54_P9_C06	0.735432306611	green3	2	4.8103	6.0364
MGH54_P9_C07	NA	black	0	0.73031	0
MGH54_P9_C08	-1.1213721149	green3	2	4.5701	0.41468
MGH54_P9_C09	NA	black	0	3.4469	0
MGH54_P9_C10	0.0520262988923	green3	2	4.0026	4.8628
MGH54_P9_C11	0.442050482458	green3	2	5.1165	4.8818
MGH54_P9_C12	0.0300402317272	green3	2	3.2984	3.7678
MGH54_P9_D01	-1.69905964879	red	1	5.8209	1.8131
MGH54_P9_D03	0.651341234459	green3	2	5.7123	4.8989
MGH54_P9_D04	-0.270638521453	green3	2	5.7251	3.6108
MGH54_P9_D05	-0.511668260344	green3	2	4.6885	2.4605
MGH54_P9_D07	NA	black	0	1.0559	0
MGH54_P9_D08	-0.323860011469	green3	2	5.7666	3.5487
MGH54_P9_D09	NA	black	0	5.5389	0
MGH54_P9_D10	NA	black	0	4.8949	0
MGH54_P9_D11	-0.113243045291	green3	2	3.67	5.4029
MGH54_P9_D12	-0.103627349733	green3	2	5.9119	3.8576
MGH54_P9_E01	NA	black	0	1.7066	0
MGH54_P9_E02	0.609865984033	green3	2	5.216	5.1458
MGH54_P9_E03	NA	black	0	4.0092	0
MGH54_P9_E04	0.404503923833	green3	2	6.4949	4.4022
MGH54_P9_E05	0.99289550689	green3	2	5.6128	5.4688
MGH54_P9_E06	0.0575280512723	green3	2	3.4666	3.4967
MGH54_P9_E07	0.230050031971	green3	2	1.8504	3.5716
MGH54_P9_E08	NA	black	0	3.9305	0
MGH54_P9_E09	0.410934556684	green3	2	2.9583	2.6297
MGH54_P9_E10	0.0481268600414	green3	2	3.3706	3.6412
MGH54_P9_E11	0.458490677538	green3	2	5.8391	4.5872
MGH54_P9_E12	2.21831463723	black	0	1.4071	1.4071
MGH54_P9_F01	NA	black	0	3.6766	0
MGH54_P9_F02	-0.704370105823	green3	2	2.1493	4.9602
MGH54_P9_F03	NA	black	0	3.6748	0
MGH54_P9_F04	NA	black	0	2.8803	0
MGH54_P9_F05	NA	black	0	4.6422	0
MGH54_P9_F06	0.628146485689	green3	2	5.3196	5.0967
MGH54_P9_F07	NA	black	0	5.9505	0
MGH54_P9_F08	0.389267548427	green3	2	4.8504	4.9838
MGH54_P9_F09	NA	black	0	3.173	0
MGH54_P9_F10	0.82806232862	green3	2	5.2969	5.4886
MGH54_P9_F11	NA	black	0	2.059	0
MGH54_P9_F12	NA	black	0	4.3411	0
MGH54_P9_G01	0.152634021486	green3	2	3.0956	3.3583
MGH54_P9_G02	NA	black	0	2.6967	0
MGH54_P9_G03	NA	black	0	3.3778	0
MGH54_P9_G04	0.837434930671	green3	2	2.909	1.3511
MGH54_P9_G05	0.42312967609	green3	2	2.8284	2.7685
MGH54_P9_G06	0.0299883658603	green3	2	3.6128	3.5509
MGH54_P9_G07	NA	black	0	4.1183	0
MGH54_P9_G08	NA	black	0	5.4889	0
MGH54_P9_G09	-0.00652669314883	green3	2	5.2806	3.9585
MGH54_P9_G10	NA	black	0	3.9711	0
MGH54_P9_G12	NA	black	0	3.3542	0
MGH54_P9_H01	NA	black	0	5.9526	0
MGH54_P9_H02	0.457376661665	green3	2	5.1009	4.9259
MGH54_P9_H03	0.962010821965	green3	2	5.8725	5.2386
MGH54_P9_H04	0.184264339134	green3	2	3.3735	2.7976
MGH54_P9_H05	NA	black	0	1.8922	0
MGH54_P9_H06	NA	black	0	5.0013	0
MGH54_P9_H07	NA	black	0	2.8024	0
MGH54_P9_H08	0.13573681281	green3	2	5.7753	4.1668
MGH54_P9_H09	NA	black	0	2.8067	0
MGH54_P9_H10	0.803973843005	green3	2	5.5423	5.2296
MGH54_P9_H11	0.0932906824701	green3	2	2.5702	3.702
MGH54_P9_H12	0.0164366268016	green3	2	3.9231	4.4944
MGH54_P2_A05	NA	black	0	0	0
MGH54_P2_A06	-1.35520906378	red	1	2.2247	6.017
MGH54_P2_A10	NA	black	0	5.1247	0
MGH54_P2_B03	NA	black	0	3.1611	0
MGH54_P2_B04	NA	black	0	6.9271	0
MGH54_P2_B06	NA	black	0	4.9347	0
MGH54_P2_B09	-0.658936365986	green3	2	2.8544	5.5894
MGH54_P2_B10	-0.989631136681	green3	2	5.2189	2.1645
MGH54_P2_B11	0.628597084442	green3	2	4.8001	5.7387
MGH54_P2_C01	-0.507109766119	green3	2	2.9392	5.3309
MGH54_P2_C02	-0.252854242133	green3	2	2.0614	4.253
MGH54_P2_C04	0.488058874096	green3	2	4.4573	6.1971
MGH54_P2_C05	-1.17881833391	green3	2	1.8286	5.3839
MGH54_P2_C09	0.0964993458564	green3	2	3.2311	3.4868
MGH54_P2_C10	0.200588508279	green3	2	4.5311	4.7213
MGH54_P2_C11	-2.32445870795	black	0	5.6167	0.72596
MGH54_P2_D01	0.309004773977	green3	2	5.5354	4.4547
MGH54_P2_D02	NA	black	0	1.6017	0
MGH54_P2_D03	NA	black	0	5.2385	0
MGH54_P2_D04	0.210674504149	green3	2	4.4169	4.9304
MGH54_P2_E01	1.01886912143	green3	2	2.7429	1.294
MGH54_P2_E02	0.031925387466	green3	2	3.9931	4.5051
MGH54_P2_E03	-0.91513962071	green3	2	2.3454	5.4555
MGH54_P2_E04	NA	black	0	3.2817	0
MGH54_P2_E05	0.226464681089	green3	2	5.1497	4.4197
MGH54_P2_E08	-0.160738427454	green3	2	2.94	4.3704
MGH54_P2_E11	-0.181709215921	green3	2	3.4449	5.059
MGH54_P2_E12	0.382472852833	green3	2	4.9848	4.8465
MGH54_P2_F05	0.748587868572	green3	2	5.9925	4.9054
MGH54_P2_F06	NA	black	0	1.8949	0
MGH54_P2_F08	-0.0981925671637	green3	2	4.9372	3.73
MGH54_P2_F10	-0.425805047279	green3	2	2.5301	4.7351
MGH54_P2_F12	NA	black	0	0	5.7554
MGH54_P2_G02	NA	black	0	0.50589	0
MGH54_P2_G06	0.215292513131	green3	2	5.3914	4.3362
MGH54_P2_G07	-0.10797980753	green3	2	2.9653	4.229
MGH54_P2_G08	NA	black	0	4.9769	0
MGH54_P2_G11	-3.46608558555	black	0	0.75702	6.726
MGH54_P2_G12	-0.353048062675	green3	2	4.0184	0.56071
MGH54_P2_H02	-0.608412569385	green3	2	1.9233	4.7018
MGH54_P2_H08	0.633644053327	green3	2	5.3863	5.058
MGH54_P2_H09	-1.47395888803	red	1	5.6511	1.9226
MGH54_P2_H11	-0.791087593201	green3	2	2.5597	5.4697
MGH54_P5_A02	0.340607828398	green3	2	4.4725	5.4258
MGH54_P5_A03	NA	black	0	3.292	0
MGH54_P5_A04	-0.723438301798	green3	2	5.4491	2.827
MGH54_P5_A05	0.106744067418	green3	2	4.718	4.2725
MGH54_P5_A06	0.00980397447471	green3	2	3.5572	3.829
MGH54_P5_A07	NA	black	0	3.3936	0
MGH54_P5_A08	0.439592651491	green3	2	5.1609	4.8463
MGH54_P5_A09	-0.323570617856	green3	2	5.5782	3.4977
MGH54_P5_A10	-0.113211678628	green3	2	3.934	1.9895
MGH54_P5_A11	0.193209693646	green3	2	3.1627	3.1349
MGH54_P5_A12	NA	black	0	0	6.7185
MGH54_P5_B02	0.601377831771	green3	2	5.4836	4.9419
MGH54_P5_B03	NA	black	0	3.1468	0
MGH54_P5_B04	NA	black	0	3.422	0
MGH54_P5_B05	0.620968173285	green3	2	4.7291	5.8698
MGH54_P5_B06	NA	black	0	2.2594	0
MGH54_P5_B07	-0.49137051791	green3	2	3.2172	5.8447
MGH54_P5_B08	0.962162844092	green3	2	5.1436	5.9624
MGH54_P5_B09	NA	black	0	2.0104	0
MGH54_P5_B10	0.577411464355	green3	2	5.2318	5.0691
MGH54_P5_B11	NA	black	0	4.3223	0
MGH54_P5_B12	NA	black	0	1.4038	0
MGH54_P5_C01	-1.0253801297	green3	2	5.153	2.0129
MGH54_P5_C02	-0.00261081397868	green3	2	3.8511	3.667
MGH54_P5_C03	NA	black	0	0	0
MGH54_P5_C04	-0.941443385782	green3	2	2.6772	5.9361
MGH54_P5_C05	-0.0577984746669	green3	2	4.4283	3.6964
MGH54_P5_C06	NA	black	0	0	0
MGH54_P5_C07	NA	black	0	3.3511	0
MGH54_P5_C08	NA	black	0	2.9011	0
MGH54_P5_C09	0.336028322279	green3	2	6.0701	4.3861
MGH54_P5_C10	NA	black	0	3.2856	0
MGH54_P5_C11	-0.0941199708015	green3	2	3.8383	0.96347
MGH54_P5_C12	NA	black	0	3.0866	0
MGH54_P5_D01	NA	black	0	5.1506	0
MGH54_P5_D02	NA	black	0	4.0252	0
MGH54_P5_D03	0.607076700678	green3	2	5.2446	5.1163
MGH54_P5_D04	-0.863997361394	green3	2	2.6654	5.757
MGH54_P5_D05	NA	black	0	4.8171	0
MGH54_P5_D06	-0.380313567914	green3	2	5.768	3.4738
MGH54_P5_D08	NA	black	0	3.7275	0
MGH54_P5_D09	-0.0770942552508	green3	2	3.6003	4.7218
MGH54_P5_D10	NA	black	0	1.9456	0
MGH54_P5_D11	0.130504017595	green3	2	4.1619	5.0742
MGH54_P5_D12	NA	black	0	3.5597	0
MGH54_P5_E01	NA	black	0	4.3768	0
MGH54_P5_E02	NA	black	0	3.4155	0
MGH54_P5_E03	NA	black	0	4.0555	0
MGH54_P5_E04	-0.101622886137	green3	2	3.4175	4.5356
MGH54_P5_E05	0.735381171367	green3	2	5.6772	5.0383
MGH54_P5_E06	0.628324581242	green3	2	5.0173	5.3928
MGH54_P5_E07	-0.161995814567	green3	2	3.542	5.229
MGH54_P5_E08	NA	black	0	2.5178	0
MGH54_P5_E09	NA	black	0	0	0
MGH54_P5_E10	-0.379612976424	green3	2	4.0615	0.75275
MGH54_P5_E11	NA	black	0	4.0131	0
MGH54_P5_E12	0.89188623152	green3	2	4.7779	6.6148
MGH54_P5_F01	NA	black	0	4.1467	0
MGH54_P5_F02	0.0617125081308	green3	2	5.7331	4.0676
MGH54_P5_F03	-0.499839627602	green3	2	5.2772	3.0807
MGH54_P5_F04	-0.0113819303888	green3	2	2.3156	3.9085
MGH54_P5_F05	0.00718000349074	green3	2	3.8765	4.6837
MGH54_P5_F06	NA	black	0	4.9021	0
MGH54_P5_F07	-0.404292894937	green3	2	3.3164	5.7888
MGH54_P5_F08	0.55207456862	green3	2	4.5647	6.08
MGH54_P5_F10	0.275148171051	green3	2	3.1187	2.8637
MGH54_P5_F11	NA	black	0	5.2103	0
MGH54_P5_F12	NA	black	0	2.9991	0
MGH54_P5_G01	NA	black	0	0	0
MGH54_P5_G02	NA	black	0	3.5005	0
MGH54_P5_G03	1.67921822478	green3	2	5.0411	7.9357
MGH54_P5_G04	0.226183654736	green3	2	4.1473	6.2543
MGH54_P5_G05	1.12557349462	green3	2	5.5304	5.7576
MGH54_P5_G06	NA	black	0	2.269	0
MGH54_P5_G07	NA	black	0	5.6796	0
MGH54_P5_G08	-0.193136318307	green3	2	3.5288	5.3995
MGH54_P5_G09	0.905309979225	green3	2	5.1082	5.895
MGH54_P5_G10	0.910030743805	green3	2	3.044	0.50995
MGH54_P5_G11	0.687605120056	green3	2	5.12	5.4023
MGH54_P5_G12	-0.24997011523	green3	2	3.0819	4.7556
MGH54_P5_H01	NA	black	0	4.2892	0
MGH54_P5_H02	0.125446510744	green3	2	5.369	4.1867
MGH54_P5_H03	-0.0144466365229	green3	2	4.2572	3.8539
MGH54_P5_H04	0.328767558788	green3	2	5.0857	4.66
MGH54_P5_H05	0.487032302039	green3	2	4.9376	5.1446
MGH54_P5_H06	-0.457803160704	green3	2	4.2896	1.6304
MGH54_P5_H07	-0.0763445844619	green3	2	5.6167	3.8679
MGH54_P5_H08	-1.53839187687	red	1	1.9464	5.9523
MGH54_P5_H09	-0.168623058781	green3	2	4.4122	3.2113
MGH54_P5_H10	-1.21061470892	green3	2	4.5823	0.21164
MGH54_P5_H11	-0.0210602344204	green3	2	3.7082	4.3361
MGH54_P5_H12	-0.222745625133	green3	2	3.0135	4.6035
MGH54_P13_A02	0.186500633216	green3	2	5.2433	4.3167
MGH54_P13_A03	-0.340779381459	green3	2	3.1976	5.2439
MGH54_P13_A04	NA	black	0	3.6616	0
MGH54_P13_A05	NA	black	0	0.54399	0
MGH54_P13_A06	-0.193343253838	green3	2	3.2898	4.8088
MGH54_P13_A07	0.186499391094	green3	2	3.3651	2.8061
MGH54_P13_A09	-0.717146675312	green3	2	5.8035	3.0456
MGH54_P13_A10	0.377280585316	green3	2	5.1717	4.7138
MGH54_P13_A11	0.0106329934038	green3	2	4.5811	3.9882
MGH54_P13_B01	NA	black	0	3.4886	0
MGH54_P13_B02	NA	black	0	5.1141	0
MGH54_P13_B03	0.309869570851	green3	2	3.3843	1.8671
MGH54_P13_B04	NA	black	0	0	0
MGH54_P13_B05	NA	black	0	4.1139	0
MGH54_P13_B06	-0.568249638856	green3	2	3.1285	5.8791
MGH54_P13_B07	0.860255391837	green3	2	5.3138	5.5308
MGH54_P13_B08	NA	black	0	3.664	0
MGH54_P13_B10	NA	black	0	4.8705	0
MGH54_P13_B11	NA	black	0	5.1154	0
MGH54_P13_B12	-0.0486742868631	green3	2	2.5413	3.9934
MGH54_P13_C01	NA	black	0	3.0712	0
MGH54_P13_C02	-0.150523380838	green3	2	4.9191	3.6017
MGH54_P13_C03	NA	black	0	4.0743	0
MGH54_P13_C04	-2.7218209516	black	0	6.5266	1.426
MGH54_P13_C05	NA	black	0	0	0
MGH54_P13_C06	NA	black	0	5.543	0
MGH54_P13_C07	0.00924710507561	green3	2	4.2677	3.9981
MGH54_P13_C09	-0.110718498279	green3	2	4.7729	3.6515
MGH54_P13_C10	-0.0208743168239	green3	2	3.5956	4.149
MGH54_P13_C11	0.227215779041	green3	2	4.9392	4.5039
MGH54_P13_C12	0.297745142621	green3	2	4.9415	4.6739
MGH54_P13_D01	0.192513706782	green3	2	3.2602	2.9975
MGH54_P13_D02	NA	black	0	5.7943	0
MGH54_P13_D03	-1.77822785282	red	1	5.7339	1.6145
MGH54_P13_D04	NA	black	0	3.4444	0
MGH54_P13_D05	-0.170802997111	green3	2	6.118	3.7984
MGH54_P13_D06	NA	black	0	5.6873	0
MGH54_P13_D07	NA	black	0	3.8235	0
MGH54_P13_D09	0.219241312571	green3	2	4.4993	4.8378
MGH54_P13_D10	-0.988662319675	green3	2	5.442	2.4093
MGH54_P13_D11	0.206572961694	green3	2	2.7242	3.4074
MGH54_P13_D12	0.00788018523738	green3	2	3.7643	3.5783
MGH54_P13_E01	0.702520936607	green3	2	5.4584	5.1249
MGH54_P13_E02	0.223521790297	green3	2	5.3135	4.3681
MGH54_P13_E03	-1.487962723	red	1	4.9696	0.77231
MGH54_P13_E04	0.00968311202702	green3	2	3.9115	4.2937
MGH54_P13_E05	-0.665599837839	green3	2	4.4488	1.3989
MGH54_P13_E06	0.17506002967	green3	2	5.2373	4.2965
MGH54_P13_E07	NA	black	0	5.1151	0
MGH54_P13_E08	-1.15146744461	green3	2	2.6496	6.3154
MGH54_P13_E09	NA	black	0	6.1368	0
MGH54_P13_E10	-0.0335326277345	green3	2	5.2668	3.9089
MGH54_P13_E11	0.404857415077	green3	2	2.2141	3.2254
MGH54_P13_E12	0.00497868400566	green3	2	3.8775	4.2923
MGH54_P13_F01	-1.55361115243	red	1	5.5899	1.742
MGH54_P13_F02	0.791838030179	green3	2	4.918	5.9613
MGH54_P13_F03	0.282022368969	green3	2	6.2611	4.3016
MGH54_P13_F04	0.263235246712	green3	2	5.9927	4.3094
MGH54_P13_F05	NA	black	0	4.6054	0
MGH54_P13_F06	0.137370880451	green3	2	4.5207	4.4811
MGH54_P13_F07	-1.21871004236	green3	2	5.6769	2.2945
MGH54_P13_F08	-0.000791219455366	green3	2	3.7086	3.9438
MGH54_P13_F09	NA	black	0	4.485	0
MGH54_P13_F10	0.156364998937	green3	2	4.5527	4.5291
MGH54_P13_F11	NA	black	0	4.9663	0
MGH54_P13_F12	0.251611005808	green3	2	3.4203	2.1194
MGH54_P13_G01	0.577705744843	green3	2	6.0559	4.6759
MGH54_P13_G02	NA	black	0	5.8844	0
MGH54_P13_G03	-0.268895884802	green3	2	5.1255	3.4287
MGH54_P13_G05	NA	black	0	3.8177	0
MGH54_P13_G06	0.0702736923688	green3	2	4.0887	4.7136
MGH54_P13_G07	NA	black	0	0	0
MGH54_P13_G08	-1.58452921677	red	1	4.8749	0.31383
MGH54_P13_G09	NA	black	0	4.2213	0
MGH54_P13_G10	-0.0316416464531	green3	2	4.3583	3.7891
MGH54_P13_G11	NA	black	0	6.2267	0
MGH54_P13_G12	NA	black	0	2.3953	0
MGH54_P13_H02	0.0616554774729	green3	2	4.0263	4.8852
MGH54_P13_H03	NA	black	0	5.1444	0
MGH54_P13_H04	1.51481190852	green3	2	0.12961	2.7504
MGH54_P13_H05	NA	black	0	6.3991	0
MGH54_P13_H06	NA	black	0	4.7904	0
MGH54_P13_H07	0.00300912459023	green3	2	4.1543	3.9638
MGH54_P13_H08	NA	black	0	4.2022	0
MGH54_P13_H09	0.0319698954762	green3	2	1.7828	3.8335
MGH54_P13_H10	0.00542755772967	green3	2	4.6314	3.9702
MGH54_P13_H11	NA	black	0	1.6924	0
MGH60_P4_A01	-1.99104356855	black	0	5.2965	0.61353
MGH60_P4_A02	-0.788210505563	green3	2	4.5719	1.3945
MGH60_P4_A03	NA	black	0	0	0
MGH60_P4_A04	-0.16808574375	green3	2	3.2741	4.6752
MGH60_P4_A05	NA	black	0	0	3.9417
MGH60_P4_A06	0.531808475108	green3	2	1.1375	3.3381
MGH60_P4_A07	-0.164740868552	green3	2	4.7614	3.4988
MGH60_P4_A08	NA	black	0	4.0498	0
MGH60_P4_A09	NA	black	0	4.3791	0
MGH60_P4_A10	3.74023788688	black	0	0.39287	0.92524
MGH60_P4_A11	0.117018084934	green3	2	4.0795	5.3952
MGH60_P4_A12	NA	black	0	0.97012	0
