Cell_name	Zvalue	Color	Cluster	CREB1	SLC39A1
97_P6_F04	NA	black	0	0.089498	0
97_P5_E07	NA	black	0	0	0.73466
97_P5_G02	0.276404253537	red	1	0.19661	3.0808
97_P5_C11	NA	black	0	0	0
97_P5_A03	0.069731860677	red	1	1.3962	4.3095
97_P6_B02	-0.358608231406	red	1	0.15186	4.5245
97_P6_H12	0.608778292315	red	1	0.67084	0.0229
97_P6_F12	0.371340668348	red	1	1.9568	4.7574
97_P6_A02	1.12235721532	green3	2	2.9596	5.1618
97_P5_C12	NA	black	0	0	0.3471
97_P5_C01	NA	black	0	0	0
97_P5_B07	-0.178540646995	red	1	0.077243	4.1012
97_P5_A08	NA	black	0	0	0
97_P6_H08	NA	black	0	4.1807	0
97_P5_E11	NA	black	0	2.1489	0
97_P6_A01	NA	black	0	0	4.7803
97_P6_G01	NA	black	0	0.82944	0
97_P5_D10	NA	black	0	1.6229	0
97_P5_C10	NA	black	0	1.3132	0
97_P6_C11	NA	black	0	1.0963	0
97_P6_E07	NA	black	0	0	5.7297
97_P6_E05	NA	black	0	1.8492	0
97_P5_G07	NA	black	0	1.1017	0
97_P5_D04	NA	black	0	0	5.1779
97_P6_B03	0.684038076843	red	1	0.066261	2.2866
97_P5_H01	-0.0627102290423	red	1	0.17887	3.8826
97_P6_A11	NA	black	0	0.12961	0
97_P6_E09	NA	black	0	0	2.6704
97_P6_A10	0.172337136015	red	1	0.67356	2.8618
97_P5_E02	NA	black	0	0.44679	0
97_P6_D03	NA	black	0	1.8793	0
97_P5_A09	0.090763648666	red	1	1.7398	4.1117
97_P6_B12	NA	black	0	0.12697	0
97_P5_H10	NA	black	0	0	0
97_P6_A04	NA	black	0	3.0185	0
97_P5_B12	NA	black	0	1.6337	0
97_P5_A12	NA	black	0	0	5.7361
97_P5_F08	NA	black	0	0.15834	0
97_P6_E04	NA	black	0	1.3516	0
97_P6_D04	NA	black	0	2.2327	0
97_P5_D02	NA	black	0	3.1754	0
97_P6_G10	NA	black	0	0.77231	0
97_P5_B04	NA	black	0	0	3.6185
97_P6_E03	NA	black	0	0	0
97_P5_E05	NA	black	0	1.1583	0
97_P5_G05	-0.122691908997	red	1	1.6211	3.3166
97_P5_D03	NA	black	0	0	3.9011
97_P5_C07	-0.797829561002	red	1	2.5011	2.6604
97_P6_C12	NA	black	0	0.19661	0
97_P6_B09	0.0522103740567	red	1	0.53903	3.5562
97_P5_D07	0.381142406169	red	1	0.41034	2.5301
97_P6_A05	0.120188471951	red	1	0.075875	3.4843
97_P5_C08	NA	black	0	1.9123	0
97_P5_B03	NA	black	0	0	0
97_P6_G08	NA	black	0	0	5.3992
97_P6_D12	NA	black	0	0	0
97_P6_D01	NA	black	0	0	0
97_P5_H08	NA	black	0	0	3.6335
97_P6_C07	NA	black	0	3.519	0
97_P6_C02	NA	black	0	0.049631	0
97_P5_F02	0.570508318604	red	1	0.10568	2.4849
97_P5_F04	NA	black	0	0	0
97_P5_H02	NA	black	0	1.1674	0
97_P6_C08	NA	black	0	0	3.7232
97_P5_E03	NA	black	0	1.1985	0
97_P6_D05	NA	black	0	0	0
97_P5_D01	NA	black	0	0	0
97_P6_F05	-0.0518407848281	red	1	1.489	3.5209
97_P5_H06	NA	black	0	0.24367	0
97_P5_H11	NA	black	0	2.2945	0
97_P5_E06	NA	black	0	0	3.1968
97_P6_H02	NA	black	0	0.21909	0
97_P6_A08	NA	black	0	1.9738	0
97_P5_B02	0.0949606374308	red	1	0.35163	3.4756
97_P5_E10	-0.424094390044	red	1	0.094912	4.6121
97_P5_B11	NA	black	0	1.2035	0
97_P6_G07	-0.233962345353	red	1	0.64062	4.7886
97_P5_A05	NA	black	0	3.2529	0
97_P5_A11	-0.246566017785	red	1	0.10568	4.2549
97_P6_A06	NA	black	0	0	5.5258
97_P6_F07	NA	black	0	0	0
97_P6_G04	0.85903616544	red	1	0.098958	1.8363
97_P6_B05	NA	black	0	0	0
97_P5_D06	NA	black	0	0.85439	0
97_P6_F08	NA	black	0	0	4.0766
97_P5_F06	NA	black	0	0	3.7506
97_P5_D08	NA	black	0	1.2048	0
97_P5_G11	0.146795611604	red	1	0.03984	3.4375
97_P6_F10	1.54071970315	green3	2	0.075875	0.28214
97_P5_H07	NA	black	0	0	0
97_P5_A07	0.901816577281	red	1	0.079975	1.7769
97_P6_G11	NA	black	0	0.53406	0
97_P5_C03	NA	black	0	0	0
97_P5_F01	NA	black	0	0.10836	0
97_P6_E01	-0.0449209306621	red	1	0.15056	3.8376
97_P5_F03	NA	black	0	0.077243	0
97_P5_B01	-0.191570506087	red	1	3.4287	3.7106
97_P6_H03	NA	black	0	0.12829	0
97_P6_E12	NA	black	0	0.16864	0
97_P5_G10	-0.123492199373	red	1	1.5816	3.2734
97_P5_C05	NA	black	0	0.1375	0
97_P6_D11	NA	black	0	0	4.5547
97_P5_H09	NA	black	0	0.68616	0
97_P6_B06	-0.597278187841	red	1	3.2493	3.2915
97_P5_F09	NA	black	0	1.9027	0
97_P6_F02	NA	black	0	0	5.818
97_P5_D11	NA	black	0	0	0
97_P5_H03	-0.211726927166	red	1	0.3505	4.3349
97_P5_D05	NA	black	0	0.72072	0
97_P6_H05	NA	black	0	0	0
97_P6_D09	0.939920361363	red	1	0.13619	1.5602
97_P6_G09	-0.531397032429	red	1	1.6617	1.943
97_P6_D08	NA	black	0	0	0
97_P5_G06	-0.213014141464	red	1	0.24853	4.2649
97_P5_A01	NA	black	0	1.3277	0
97_P6_H10	0.0244573659988	red	1	1.2209	4.2486
97_P5_G01	NA	black	0	0	4.2105
97_P6_E02	NA	black	0	0.053806	0
97_P6_B01	NA	black	0	0	3.5296
97_P5_F10	-0.521572877313	red	1	1.8875	2.4668
97_P6_C10	NA	black	0	0	0
97_P5_C09	NA	black	0	0.037031	0
97_P5_E12	0.0376342683188	red	1	1.2768	4.2638
97_P5_E01	0.0173471755047	red	1	1.175	4.3637
97_P6_D02	NA	black	0	1.0007	0
97_P6_A07	NA	black	0	0.25701	0
97_P5_G03	-0.365135954236	red	1	1.2302	0.13356
97_P6_G12	NA	black	0	0.79327	0
97_P6_C03	NA	black	0	0.95308	0
97_P6_H06	NA	black	0	0	0
97_P5_E09	NA	black	0	0	0
97_P6_C01	NA	black	0	0	0
97_P6_G03	0.181061437062	red	1	0.12168	3.3407
97_P5_G12	NA	black	0	2.3285	0
97_P5_G09	NA	black	0	1.9679	0
97_P5_H04	0.668650605164	red	1	2.2881	5.0515
MGH97_P7_B05	NA	black	0	0	3.589
MGH97_P7_E10	-0.240392285472	red	1	1.2351	1.1641
MGH97_P7_A02	NA	black	0	0	4.7723
MGH97_P7_C01	NA	black	0	0	5.3093
MGH97_P7_D06	1.34124213228	green3	2	2.4407	6.038
MGH97_P7_H08	NA	black	0	0	0
MGH97_P7_G11	NA	black	0	0	0
MGH97_P7_A08	NA	black	0	0	0
MGH97_P7_F07	0.187040268198	red	1	3.4038	4.0558
MGH97_P7_C04	NA	black	0	3.3135	0
MGH97_P7_C02	NA	black	0	1.952	0
MGH97_P7_F10	NA	black	0	0.084064	0
MGH97_P7_H05	NA	black	0	1.2672	0
MGH97_P7_B04	NA	black	0	0	0
MGH97_P7_F09	NA	black	0	0.33457	0
MGH97_P7_H02	NA	black	0	0	3.5156
MGH97_P7_C11	NA	black	0	0	0
MGH97_P7_G07	NA	black	0	0	0
MGH97_P7_F06	NA	black	0	0	0
MGH97_P7_A06	NA	black	0	0.069015	0
MGH97_P7_D12	NA	black	0	0	0
MGH97_P7_B02	NA	black	0	0	3.101
MGH97_P7_E03	NA	black	0	0	2.9727
MGH97_P7_D02	NA	black	0	2.3265	0
MGH97_P7_B11	NA	black	0	0	0
MGH97_P7_E09	-0.120848586126	red	1	1.7233	3.4045
MGH97_P7_B01	NA	black	0	4.0518	0
MGH97_P7_G06	NA	black	0	0	0
MGH97_P7_B07	NA	black	0	2.8901	0
MGH97_P7_C05	NA	black	0	0	0
MGH97_P7_E07	NA	black	0	0	0
MGH97_P7_B12	0.0643155146514	red	1	1.8086	4.0049
MGH97_P7_H07	NA	black	0	0	0
MGH97_P7_D04	NA	black	0	0	0
MGH97_P7_C06	NA	black	0	0	2.2188
MGH97_P7_G09	NA	black	0	0	0
MGH97_P7_E06	-0.499512942641	red	1	0.084064	4.7537
MGH97_P7_F04	NA	black	0	0	0
MGH97_P7_C09	NA	black	0	0.060739	0
MGH97_P7_G03	NA	black	0	0	2.4252
MGH97_P7_H01	NA	black	0	0	3.9231
MGH97_P7_B06	-0.1060339826	red	1	0.071763	3.9515
MGH97_P7_C08	0.19760475709	red	1	0.75788	2.4217
MGH97_P7_E08	NA	black	0	2.4024	0
MGH97_P7_F01	0.31909487271	red	1	0.37295	2.7895
MGH97_P7_H03	0.090081620855	red	1	2.8742	3.9674
MGH97_P7_B10	NA	black	0	0	1.3918
MGH97_P7_E11	NA	black	0	0.064883	0
MGH97_P7_C03	NA	black	0	0	4.0315
MGH97_P7_H12	-0.155846354009	red	1	0.1137	4.0682
MGH97_P7_D07	-0.00439141984982	red	1	0.1865	3.7494
MGH97_P7_A11	NA	black	0	0.4351	0
MGH97_P7_A01	0.0514363423843	red	1	0.51702	3.5657
MGH97_P7_F12	NA	black	0	0.85917	0
MGH97_P7_F08	NA	black	0	0	0
MGH97_P7_D11	NA	black	0	0.13881	0
MGH97_P7_H09	NA	black	0	0.44784	0
MGH97_P7_D09	NA	black	0	1.9077	0
MGH97_P7_C12	NA	black	0	0	0
MGH97_P7_H11	NA	black	0	2.336	0
MGH97_P7_A04	NA	black	0	1.84	0
MGH97_P7_H06	NA	black	0	0	0
MGH97_P7_F03	NA	black	0	0	0
MGH97_P7_A07	NA	black	0	0	0
MGH97_P7_F11	NA	black	0	2.9512	0
MGH97_P7_G08	-0.0892063377834	red	1	0.14926	3.9354
MGH97_P7_E02	NA	black	0	0.1776	0
MGH97_P7_C07	NA	black	0	0	3.9016
MGH97_P7_A09	NA	black	0	0	4.9401
MGH97_P7_B09	-0.236733622499	red	1	0.094912	4.2287
MGH97_P7_G10	0.0059741624927	red	1	2.8492	3.8659
MGH97_P7_G02	NA	black	0	0	0
MGH97_P7_H04	-0.0089824743568	red	1	1.0043	3.9681
MGH97_P7_G01	NA	black	0	0.35727	0
MGH97_P7_E05	NA	black	0	1.1184	0
MGH97_P7_E04	NA	black	0	3.3128	0
MGH97_P7_E01	NA	black	0	0	0
MGH97_P7_F05	NA	black	0	0.7866	0
MGH97_P7_D05	NA	black	0	0	3.8878
MGH97_P7_A03	0.631261596764	red	1	0.060739	2.409
MGH97_P7_B03	NA	black	0	0	0
MGH97_P7_A05	NA	black	0	0	3.406
MGH97_P7_D03	NA	black	0	0	0
MGH97_P7_F02	NA	black	0	2.957	0
MGH97_P7_G05	NA	black	0	0.50894	0
MGH97_P7_D08	NA	black	0	0	0
MGH97_P7_G04	NA	black	0	2.4916	0
MGH97_P8_A11	NA	black	0	0.070389	0
MGH97_P10_A12	-0.203399146915	red	1	1.5306	2.849
MGH97_P10_E09	NA	black	0	1.5883	0
MGH97_P9_B12	NA	black	0	0.123	0
MGH97_P10_D07	NA	black	0	0	0
MGH97_P8_D11	NA	black	0	0.98623	0
MGH97_P8_G05	0.358496219273	red	1	3.2541	4.2306
MGH97_P9_C05	NA	black	0	0	0
MGH97_P8_D03	NA	black	0	0	4.5406
MGH97_P8_H05	NA	black	0	0.21537	0
MGH97_P10_A09	NA	black	0	1.8258	0
MGH97_P10_E03	NA	black	0	3.2182	0
MGH97_P10_D04	NA	black	0	0	0
MGH97_P9_D12	NA	black	0	0	0
MGH97_P8_H06	-0.466883093791	red	1	2.9372	3.3281
MGH97_P8_H11	NA	black	0	0	0
MGH97_P9_F12	NA	black	0	0.23879	0
MGH97_P8_D07	NA	black	0	1.0704	0
MGH97_P8_H02	NA	black	0	0	0
MGH97_P8_D01	-0.477016588384	red	1	0.10299	4.7273
MGH97_P10_C04	NA	black	0	0	0
MGH97_P9_E06	NA	black	0	0.35727	0
MGH97_P8_F12	NA	black	0	0	0.98112
MGH97_P8_H01	NA	black	0	0.38736	0
MGH97_P8_A05	NA	black	0	0.077243	0
MGH97_P9_F10	NA	black	0	0	0.58976
MGH97_P10_F10	NA	black	0	0.14666	0
MGH97_P9_G12	NA	black	0	0	0.1776
MGH97_P8_B04	-0.306424360895	red	1	0.58207	4.9505
MGH97_P8_E11	NA	black	0	0	3.3609
MGH97_P9_G10	NA	black	0	0	0
MGH97_P10_D11	-0.463795442268	red	1	0.25217	4.8682
MGH97_P10_D01	NA	black	0	1.5553	0
MGH97_P10_H04	NA	black	0	0	0
MGH97_P10_D12	NA	black	0	0.071763	0
MGH97_P8_D04	0.000814820539086	red	1	1.0766	2.8552
MGH97_P8_F08	NA	black	0	0	0
MGH97_P9_E10	NA	black	0	0	0
MGH97_P9_D11	NA	black	0	1.5792	0
MGH97_P8_A02	NA	black	0	0.40817	0
MGH97_P9_F01	0.0623547539809	red	1	0.29396	3.5794
MGH97_P8_B08	NA	black	0	0	0
MGH97_P8_A09	NA	black	0	0	0
MGH97_P9_A03	NA	black	0	0	0
MGH97_P9_G09	NA	black	0	1.8164	0
MGH97_P10_E02	NA	black	0	3.1439	0
MGH97_P10_H08	NA	black	0	0	0
MGH97_P9_G04	NA	black	0	0	0
MGH97_P8_G11	NA	black	0	0.64893	0
MGH97_P10_A06	NA	black	0	0.25338	0
MGH97_P10_F08	NA	black	0	0	0
MGH97_P8_E08	0.00269343988082	red	1	1.4147	3.8124
MGH97_P8_G08	NA	black	0	3.4892	0
MGH97_P10_B07	NA	black	0	0	4.0454
MGH97_P9_G11	NA	black	0	0.42331	0
MGH97_P8_F11	NA	black	0	0	3.9966
MGH97_P8_F05	NA	black	0	0	3.9265
MGH97_P9_A01	NA	black	0	0	0
MGH97_P10_F01	NA	black	0	0	4.1924
MGH97_P8_C10	-0.0480256853226	red	1	2.8789	3.8029
MGH97_P8_E02	NA	black	0	0	0
MGH97_P10_B05	NA	black	0	0	0
MGH97_P8_G04	NA	black	0	0	0
MGH97_P9_B02	NA	black	0	0.62574	0
MGH97_P8_H08	0.804385504959	red	1	0.14666	1.8675
MGH97_P8_F01	NA	black	0	1.6969	0
MGH97_P10_H09	NA	black	0	0	0
MGH97_P10_E06	NA	black	0	0	5.0147
MGH97_P10_D10	NA	black	0	0	0
MGH97_P10_A03	NA	black	0	0	0.809
MGH97_P10_A05	NA	black	0	0	0
MGH97_P10_A01	NA	black	0	2.0885	0
MGH97_P9_D09	NA	black	0	0.66903	0
MGH97_P9_D06	NA	black	0	0.23266	0
MGH97_P9_G05	1.8748898048	green3	2	3.7493	5.4196
MGH97_P10_E05	NA	black	0	0.9782	0
MGH97_P8_F10	-3.35929350383	black	0	2.9953	0.2558
MGH97_P10_A04	NA	black	0	0	0
MGH97_P9_A07	NA	black	0	0	4.7298
MGH97_P9_A08	NA	black	0	3.0332	0
MGH97_P9_H12	NA	black	0	2.0225	0
MGH97_P10_G03	NA	black	0	0	0
MGH97_P8_B03	NA	black	0	1.2339	0
MGH97_P10_H07	NA	black	0	0.1903	0
MGH97_P10_E01	0.436190992335	red	1	0.18903	2.6984
MGH97_P9_F11	NA	black	0	2.496	0
MGH97_P8_B12	NA	black	0	1.6544	0
MGH97_P9_H02	NA	black	0	0	0
MGH97_P9_C11	1.20027393892	green3	2	0.14274	0.88908
MGH97_P8_A01	NA	black	0	2.3735	0
MGH97_P10_F07	NA	black	0	2.0645	0
MGH97_P10_G01	NA	black	0	0	0
MGH97_P10_H05	NA	black	0	0	0
MGH97_P9_F07	NA	black	0	1.3545	0
MGH97_P9_D08	NA	black	0	0	2.2978
MGH97_P9_E05	NA	black	0	0.13225	0
MGH97_P8_B09	NA	black	0	0	0
MGH97_P10_E12	NA	black	0	0	3.2783
MGH97_P10_B10	NA	black	0	0	0
MGH97_P9_E03	NA	black	0	2.3606	0
MGH97_P9_G07	NA	black	0	0	0
MGH97_P9_C09	NA	black	0	0	0
MGH97_P10_B11	NA	black	0	0	4.1563
MGH97_P9_B05	NA	black	0	0	0
MGH97_P9_A12	NA	black	0	0	0
MGH97_P8_D10	NA	black	0	0	0
MGH97_P8_C05	NA	black	0	0	0
MGH97_P9_D02	-0.678684626102	red	1	1.8938	2.0912
MGH97_P9_D07	NA	black	0	0	3.8927
MGH97_P8_F03	0.764730359188	red	1	3.4348	4.5836
MGH97_P8_C12	NA	black	0	0	0
MGH97_P10_E10	NA	black	0	0	0
MGH97_P10_H10	NA	black	0	1.0328	0
MGH97_P10_C07	NA	black	0	0	4.4969
MGH97_P9_E04	-0.170979443752	red	1	0.37518	4.2401
MGH97_P8_H10	NA	black	0	0.13356	0
MGH97_P9_F03	NA	black	0	0	0
MGH97_P10_C08	NA	black	0	0.29278	0
MGH97_P8_B11	NA	black	0	2.9933	0
MGH97_P10_C01	1.18831977843	green3	2	0.11503	1.0093
MGH97_P9_D04	NA	black	0	0	3.8665
MGH97_P10_B06	NA	black	0	3.2826	0
MGH97_P8_H09	NA	black	0	0	3.6106
MGH97_P9_F05	NA	black	0	0	0
MGH97_P9_B04	NA	black	0	0	0
MGH97_P9_C12	NA	black	0	0	0
MGH97_P8_B02	NA	black	0	0.28688	0
MGH97_P9_F04	NA	black	0	0	3.1683
MGH97_P10_G02	NA	black	0	0	0
MGH97_P9_B07	NA	black	0	0.19156	0
MGH97_P10_D08	NA	black	0	0	0
MGH97_P10_G12	NA	black	0	2.7799	0
MGH97_P9_A02	NA	black	0	0	0
MGH97_P8_G03	NA	black	0	2.4335	0
MGH97_P8_D09	0.0673502929025	red	1	1.7407	4.0327
MGH97_P10_C06	NA	black	0	1.5666	0
MGH97_P8_H03	NA	black	0	0	2.8691
MGH97_P8_A10	NA	black	0	0	1.0976
MGH97_P8_B06	NA	black	0	0.23143	0
MGH97_P9_G08	NA	black	0	0	0
MGH97_P8_B01	NA	black	0	0	1.7604
MGH97_P10_B08	NA	black	0	1.7816	0
MGH97_P10_C12	-1.79274052451	red	1	2.2479	0.71105
MGH97_P9_A10	NA	black	0	0.19409	0
MGH97_P9_C10	-0.363874425367	red	1	0.09356	4.4885
MGH97_P9_G03	NA	black	0	0	0
MGH97_P10_B02	NA	black	0	0	0
MGH97_P10_A08	0.425667855237	red	1	3.2734	4.2943
MGH97_P8_C09	NA	black	0	0	3.6584
MGH97_P10_D05	NA	black	0	3.3616	0
MGH97_P10_F02	NA	black	0	1.2147	0
MGH97_P9_D10	NA	black	0	0	4.3788
MGH97_P8_D08	NA	black	0	1.6576	0
MGH97_P9_H11	NA	black	0	0.99639	0
MGH97_P8_C06	NA	black	0	1.5494	0
MGH97_P8_A03	-1.56743448764	red	1	1.988	0.37629
MGH97_P9_C04	NA	black	0	0	2.4033
MGH97_P8_E01	NA	black	0	0	2.4425
MGH97_P10_D02	NA	black	0	1.7748	0
MGH97_P9_E12	NA	black	0	0	0
MGH97_P9_A05	NA	black	0	0	0
MGH97_P10_F06	NA	black	0	2.0676	0
MGH97_P9_E01	NA	black	0	0	0
MGH97_P8_G06	NA	black	0	0.29631	0
MGH97_P10_B03	NA	black	0	0	0
MGH97_P9_H08	NA	black	0	2.1502	0
MGH97_P9_E08	NA	black	0	0	3.6435
MGH97_P8_C07	NA	black	0	0	0
MGH97_P9_A06	NA	black	0	0	6.8189
MGH97_P8_E04	NA	black	0	0.19535	0
MGH97_P8_C11	NA	black	0	0	0
MGH97_P9_C03	0.516227134283	red	1	0.46989	1.893
MGH97_P8_E03	NA	black	0	0	3.5547
MGH97_P10_B01	NA	black	0	2.922	0
MGH97_P9_B11	NA	black	0	0	4.3097
MGH97_P9_G02	NA	black	0	0	0
MGH97_P8_G02	0.118128918722	red	1	1.3818	4.7476
MGH97_P10_G10	NA	black	0	0.18903	0
MGH97_P9_G06	NA	black	0	0.11103	0
MGH97_P9_E02	NA	black	0	0	0
MGH97_P9_C06	NA	black	0	0	0
MGH97_P10_H06	NA	black	0	0.26303	0
MGH97_P8_B05	NA	black	0	0	0
MGH97_P9_F08	NA	black	0	0	0
MGH97_P10_F05	NA	black	0	0.088142	0
MGH97_P8_D06	NA	black	0	2.722	0
MGH97_P8_D12	NA	black	0	0	0
MGH97_P9_H06	NA	black	0	1.5326	0
MGH97_P9_C08	NA	black	0	0	0
MGH97_P10_D06	NA	black	0	0	0
MGH97_P8_G12	NA	black	0	0	0
MGH97_P10_C10	NA	black	0	1.0566	0
MGH97_P8_H07	NA	black	0	1.0475	0
MGH97_P10_E08	-0.251587254967	red	1	0.16864	4.3031
MGH97_P10_G11	NA	black	0	0	0
MGH97_P10_E07	NA	black	0	0	0
MGH97_P10_F03	NA	black	0	2.6817	0
MGH97_P8_F09	0.48478048872	red	1	3.0011	4.4088
MGH97_P10_F04	NA	black	0	0.21785	0
MGH97_P9_H03	NA	black	0	0.12961	0
MGH97_P10_D09	NA	black	0	0	4.1328
MGH97_P8_C01	NA	black	0	0	0
MGH97_P9_C02	NA	black	0	2.9241	0
MGH97_P8_F07	NA	black	0	0	0.38515
MGH97_P10_G06	NA	black	0	2.3505	0
MGH97_P9_B01	NA	black	0	2.9475	0
MGH97_P10_E04	0.0749188052019	red	1	1.6708	4.086
MGH97_P8_B07	NA	black	0	0	4.2667
MGH97_P8_G07	NA	black	0	0	3.6729
MGH97_P9_B08	NA	black	0	0	0
MGH97_P9_C01	NA	black	0	2.9732	0
MGH97_P8_G01	NA	black	0	2.3262	0
MGH97_P9_H04	NA	black	0	0	0
MGH97_P10_F11	NA	black	0	0.18142	0
MGH97_P10_D03	NA	black	0	0	3.8242
MGH97_P10_C09	NA	black	0	0	0
MGH97_P8_E06	NA	black	0	0	2.6713
MGH97_P8_E09	NA	black	0	2.0465	0
MGH97_P8_E05	NA	black	0	0.14012	0
MGH97_P8_A08	NA	black	0	0	0.40599
MGH97_P10_F12	1.61891122288	green3	2	0.041243	0.22897
MGH97_P9_D01	NA	black	0	0	0
MGH97_P9_E09	NA	black	0	0.92067	0
MGH97_P8_A06	NA	black	0	0.18142	0
MGH97_P10_C02	-0.393432875247	red	1	2.1043	3.0117
MGH97_P10_C11	NA	black	0	2.6358	0
MGH97_P8_B10	NA	black	0	0	4.4455
MGH97_P9_E11	NA	black	0	0	0
MGH97_P9_F06	NA	black	0	2.0165	0
MGH97_P10_H11	NA	black	0	2.6409	0
MGH97_P9_B06	NA	black	0	2.3033	0
MGH97_P10_E11	-0.430196468072	red	1	0.67175	5.6985
MGH97_P9_B09	NA	black	0	0.96643	0
MGH97_P9_B03	NA	black	0	2.7323	0
MGH97_P9_B10	NA	black	0	0	0
MGH97_P8_H12	NA	black	0	0	5.0564
MGH97_P10_A02	NA	black	0	1.5743	0
MGH97_P8_A04	NA	black	0	0	1.1583
MGH97_P10_G05	NA	black	0	0.085425	0
MGH97_P9_H10	1.03428313439	green3	2	2.6031	5.3367
MGH97_P9_A11	NA	black	0	0	0
MGH97_P8_A12	NA	black	0	0	0
MGH97_P8_C08	NA	black	0	0	0
MGH97_P8_A07	NA	black	0	2.4795	0
MGH97_P10_H03	0.864510937086	red	1	0.16221	1.6839
MGH97_P8_H04	NA	black	0	0	3.4575
MGH97_P9_C07	NA	black	0	0	1.4854
MGH97_P9_H07	NA	black	0	0	0
MGH97_P8_C02	NA	black	0	0	0
MGH97_P10_B09	NA	black	0	2.5099	0
MGH97_P9_E07	NA	black	0	2.3471	0
MGH97_P10_C03	NA	black	0	0.063503	0
93_P3_D02	NA	black	0	0	1.1388
93_P3_B08	NA	black	0	0	4.9677
93_P3_D10	NA	black	0	0.76469	0
93_P3_H02	NA	black	0	3.3127	0
93_P3_E06	NA	black	0	1.754	0
93_P3_F08	NA	black	0	2.0437	0
93_P3_F07	NA	black	0	2.0054	0
93_P3_B02	NA	black	0	0	0
93_P3_G02	-0.663578237997	red	1	0.071763	5.0635
93_P3_G06	NA	black	0	1.2726	0
93_P3_F05	-0.450866601271	red	1	0.13093	4.7012
93_P3_H01	NA	black	0	0	0
93_P3_F06	NA	black	0	1.9268	0
93_P3_D08	NA	black	0	0	3.4182
93_P3_E03	1.37091994395	green3	2	0.092207	0.63691
93_P3_A04	NA	black	0	2.9398	0
93_P3_H03	0.885254309682	red	1	2.8094	4.9692
93_P3_H10	NA	black	0	1.5675	0
93_P3_A09	1.32006291911	green3	2	0.10299	0.72421
93_P3_D11	NA	black	0	0	0
93_P3_E12	NA	black	0	0	0
93_P3_G05	0.168602589408	red	1	1.8707	4.2833
93_P3_D12	NA	black	0	0	0
93_P3_E11	NA	black	0	0	0
93_P3_B10	NA	black	0	0	4.0673
93_P3_B05	NA	black	0	0	4.5736
93_P3_H08	NA	black	0	0	0
93_P3_H04	NA	black	0	0.10165	0
93_P3_F12	-0.234193261885	red	1	1.745	3.0614
93_P3_A07	NA	black	0	1.2516	0
93_P3_E04	NA	black	0	4.6067	0
93_P3_C07	-0.229207935101	red	1	0.13881	4.2365
93_P3_G09	NA	black	0	0	0
93_P3_A03	NA	black	0	0	0.44996
93_P3_D05	-3.15276814139	black	0	3.7214	1.3978
93_P3_A10	NA	black	0	0	0
93_P3_E02	NA	black	0	2.5435	0
93_P3_C04	NA	black	0	0.077243	0
93_P3_F02	NA	black	0	2.595	0
93_P3_E07	NA	black	0	3.1553	0
93_P3_D09	NA	black	0	0	0
93_P3_D07	NA	black	0	0.11103	0
93_P3_G12	NA	black	0	1.2998	0
93_P3_A05	NA	black	0	1.664	0
93_P3_C05	NA	black	0	0	0.76299
93_P3_F09	NA	black	0	2.0905	0
93_P3_G07	NA	black	0	2.1619	0
93_P3_C01	-0.172759311663	red	1	0.08134	4.091
93_P3_C11	NA	black	0	0.13225	0
93_P3_E05	NA	black	0	0	0
93_P3_A12	NA	black	0	0.23389	0
93_P3_E09	NA	black	0	0	4.5044
93_P3_D03	NA	black	0	0.19156	0
93_P3_D01	NA	black	0	2.9533	0
93_P3_G04	NA	black	0	0	0
93_P3_E01	NA	black	0	3.6124	0
93_P3_G11	NA	black	0	0	0
93_P3_A06	NA	black	0	0.089498	0
93_P3_G10	NA	black	0	0.32654	0
93_P3_A11	NA	black	0	0	5.4188
93_P3_C03	NA	black	0	0.41251	0
93_P3_B11	NA	black	0	0	0
93_P3_G08	NA	black	0	0	0
93_P3_B06	-0.148016488074	red	1	0.056584	4.032
93_P3_A02	NA	black	0	0	5.3298
93_P3_D06	NA	black	0	0	0
93_P3_B12	NA	black	0	0	0
93_P3_B09	NA	black	0	1.1375	0
93_P6_A04	NA	black	0	2.5578	0
93_P6_B02	-0.85216309516	red	1	0.23634	5.7317
93_P6_E05	NA	black	0	0.10299	0
93_P6_B09	NA	black	0	3.3071	0
93_P6_H11	NA	black	0	2.6365	0
93_P5_E06	NA	black	0	0	0
93_P5_C05	NA	black	0	0	0
93_P5_H06	-0.757128944947	red	1	0.2302	5.5069
93_P5_G05	NA	black	0	0.45523	0
93_P5_C09	NA	black	0	0	0
93_P6_D09	NA	black	0	1.3752	0
93_P5_H04	1.07822996883	green3	2	0.12035	1.2636
93_P6_A06	NA	black	0	1.3488	0
93_P6_F03	0.121767055759	red	1	0.18269	3.4559
93_P6_B05	NA	black	0	0	3.5603
93_P6_C11	NA	black	0	0	3.9112
93_P5_H09	NA	black	0	0.72596	0
93_P5_G03	NA	black	0	0.19156	0
93_P5_F04	0.157647731347	red	1	0.13356	3.3885
93_P6_H12	NA	black	0	0	3.9551
93_P5_G07	NA	black	0	2.3533	0
93_P6_C05	0.569843764757	red	1	1.9336	5.3228
93_P6_D05	-0.795732678755	red	1	0.21537	5.564
93_P5_C12	NA	black	0	0	0
93_P6_A03	1.54908566829	green3	2	0.067639	0.29396
93_P5_E08	NA	black	0	0.77905	0
93_P6_A08	NA	black	0	0	3.8638
