Cell_name	Zvalue	Color	Cluster	TSG101	TTF2
MGH53_P9_H09	NA	black	0	5.1655	0
MGH53_P9_H10	NA	black	0	0	0
MGH53_P9_H11	NA	black	0	0	0
MGH53_P9_H12	NA	black	0	0	0
MGH53_P4_A07	NA	black	0	0	0
MGH53_P4_B01	NA	black	0	0	0
MGH53_P4_B02	NA	black	0	3.6789	0
MGH53_P4_B08	NA	black	0	0	0
MGH53_P4_B09	NA	black	0	0	0.23266
MGH53_P4_B10	0.899791893436	green3	2	1.0029	0.20914
MGH53_P4_B11	0.850732160496	green3	2	1.5656	0.16607
MGH53_P4_C03	NA	black	0	0	0.30217
MGH53_P4_C11	NA	black	0	5.5377	0
MGH53_P4_C12	NA	black	0	0	0.075875
MGH53_P4_D04	NA	black	0	0	0
MGH53_P4_D05	NA	black	0	0	0.26544
MGH53_P4_D09	0.481994470822	red	1	3.129	0.10836
MGH53_P4_E01	NA	black	0	0	0
MGH53_P4_E02	NA	black	0	0	0
MGH53_P4_E07	NA	black	0	0	0.24732
MGH53_P4_E08	0.159437946606	red	1	4.142	0.1375
MGH53_P4_E09	NA	black	0	0	0
MGH53_P4_F01	NA	black	0	5.8087	0
MGH53_P4_F02	NA	black	0	0	0.45838
MGH53_P4_F08	NA	black	0	6.9835	0
MGH53_P4_F11	NA	black	0	0	0.14274
MGH53_P4_G02	NA	black	0	0	0
MGH53_P4_G05	NA	black	0	1.9336	0
MGH53_P4_G07	NA	black	0	0	0
MGH53_P4_G08	NA	black	0	0	0.2461
MGH53_P4_G09	NA	black	0	6.0658	0
MGH53_P4_H10	NA	black	0	1.3785	0
MGH53_P4_H11	NA	black	0	0	0.15963
MGH53_P4_H12	-0.641546323408	red	1	6.892	0.098958
MGH54_P14_A01	NA	black	0	0	0
MGH54_P14_A02	NA	black	0	0	0
MGH54_P14_A03	NA	black	0	0	0
MGH54_P14_A04	NA	black	0	0	0
MGH54_P14_A05	NA	black	0	4.7636	0
MGH54_P14_A06	NA	black	0	0	0
MGH54_P14_A07	NA	black	0	5.2646	0
MGH54_P14_A08	NA	black	0	5.3068	0
MGH54_P14_A09	NA	black	0	5.1229	0
MGH54_P14_A10	NA	black	0	5.7828	0
MGH54_P14_A11	NA	black	0	0	3.4079
MGH54_P14_A12	NA	black	0	0	0.72159
MGH54_P14_B01	NA	black	0	6.3805	0
MGH54_P14_B02	NA	black	0	0	0
MGH54_P14_B03	NA	black	0	4.3101	0
MGH54_P14_B04	NA	black	0	0	0
MGH54_P14_B05	NA	black	0	5.1349	0
MGH54_P14_B06	NA	black	0	4.1905	0
MGH54_P14_B07	NA	black	0	5.3369	0
MGH54_P14_B08	NA	black	0	5.8751	0
MGH54_P14_B09	NA	black	0	4.526	0
MGH54_P14_B10	NA	black	0	0.73118	0
MGH54_P14_B11	NA	black	0	2.0405	0
MGH54_P14_B12	NA	black	0	6.3383	0
MGH54_P14_C01	NA	black	0	0	0
MGH54_P14_C02	NA	black	0	5.5581	0
MGH54_P14_C03	NA	black	0	3.9301	0
MGH54_P14_C04	NA	black	0	0	0
MGH54_P14_C05	NA	black	0	0	0.14666
MGH54_P14_C06	-0.108228731334	red	1	5.2884	0.26424
MGH54_P14_C07	NA	black	0	3.0447	0
MGH54_P14_C08	NA	black	0	5.5668	0
MGH54_P14_C09	NA	black	0	0	0
MGH54_P14_C10	NA	black	0	0	0
MGH54_P14_C11	-0.0173126590634	red	1	4.7812	0.18396
MGH54_P14_C12	NA	black	0	5.7286	0
MGH54_P14_D01	NA	black	0	0	0.47197
MGH54_P14_D02	NA	black	0	5.9468	0
MGH54_P14_D03	NA	black	0	0	0
MGH54_P14_D04	NA	black	0	3.81	0
MGH54_P14_D05	NA	black	0	0	0
MGH54_P14_D06	NA	black	0	0	0
MGH54_P14_D07	NA	black	0	0	0
MGH54_P14_D08	NA	black	0	0	0
MGH54_P14_D09	NA	black	0	5.4393	0
MGH54_P14_D10	NA	black	0	0	0
MGH54_P14_D11	NA	black	0	0	0
MGH54_P14_D12	-0.0385822883883	red	1	5.4892	0.46048
MGH54_P14_E01	NA	black	0	0	0
MGH54_P14_E02	NA	black	0	6.1363	0
MGH54_P14_E03	NA	black	0	0	0
MGH54_P14_E04	NA	black	0	5.6088	0
MGH54_P14_E05	NA	black	0	0	0.18523
MGH54_P14_E06	NA	black	0	5.1822	0
MGH54_P14_E07	NA	black	0	0	0
MGH54_P14_E08	NA	black	0	0	0
MGH54_P14_E09	NA	black	0	0	0
MGH54_P14_E10	NA	black	0	5.3423	0
MGH54_P14_E11	NA	black	0	5.9744	0
MGH54_P14_E12	NA	black	0	5.4192	0
MGH54_P14_F01	NA	black	0	0	0
MGH54_P14_F02	NA	black	0	6.1092	0
MGH54_P14_F03	NA	black	0	0	0
MGH54_P14_F04	NA	black	0	3.8262	0
MGH54_P14_F06	0.325693109548	red	1	3.4678	0.16736
MGH54_P14_F07	NA	black	0	0	0
MGH54_P14_F08	NA	black	0	3.96	0
MGH54_P14_F09	NA	black	0	0	0
MGH54_P14_F10	NA	black	0	0	0
MGH54_P14_F11	NA	black	0	0.53605	0
MGH54_P14_G01	NA	black	0	0	0
MGH54_P14_G02	NA	black	0	0	0
MGH54_P14_G03	NA	black	0	4.5859	0
MGH54_P14_G04	NA	black	0	0	0
MGH54_P14_G05	NA	black	0	6.4823	0
MGH54_P14_G06	NA	black	0	0	0.17121
MGH54_P14_G07	0.735367408453	red	1	1.7617	0.19535
MGH54_P14_G08	NA	black	0	0	0
MGH54_P14_G09	NA	black	0	0	0
MGH54_P14_G10	NA	black	0	0	0
MGH54_P14_G11	NA	black	0	0	0
MGH54_P14_G12	NA	black	0	0	0
MGH54_P14_H01	NA	black	0	0	0
MGH54_P14_H02	NA	black	0	4.8992	0
MGH54_P14_H03	NA	black	0	0	0
MGH54_P14_H04	NA	black	0	0	0
MGH54_P14_H05	NA	black	0	3.047	0
MGH54_P14_H06	-0.43188842005	red	1	6.7262	0.21537
MGH54_P14_H07	NA	black	0	0	0.13881
MGH54_P14_H08	NA	black	0	4.7063	0
MGH54_P14_H09	NA	black	0	5.7447	0
MGH54_P14_H10	NA	black	0	0	0
MGH54_P14_H11	NA	black	0	4.7831	0
MGH54_P14_H12	NA	black	0	5.9743	0
MGH54_P15_A02	NA	black	0	0	0.52507
MGH54_P15_A03	NA	black	0	6.2375	0
MGH54_P15_A04	NA	black	0	5.8294	0
MGH54_P15_A05	NA	black	0	7.4283	0
MGH54_P15_A06	NA	black	0	0	0
MGH54_P15_A07	NA	black	0	4.0461	0
MGH54_P15_A08	NA	black	0	4.4154	0
MGH54_P15_A09	NA	black	0	0	0
MGH54_P15_A10	NA	black	0	0	0
MGH54_P15_A11	-0.0809081369424	red	1	5.0834	0.2228
MGH54_P15_A12	NA	black	0	0	0
MGH54_P15_B01	NA	black	0	6.267	0
MGH54_P15_B02	NA	black	0	4.8025	0
MGH54_P15_B03	NA	black	0	5.5601	0
MGH54_P15_B04	NA	black	0	0	0
MGH54_P15_B05	NA	black	0	3.4601	0
MGH54_P15_B06	NA	black	0	0	0
MGH54_P15_B07	NA	black	0	0	0
MGH54_P15_B09	NA	black	0	0	0
MGH54_P15_B10	NA	black	0	0	0
MGH54_P15_B11	NA	black	0	5.124	0
MGH54_P15_C01	NA	black	0	5.4459	0
MGH54_P15_C02	NA	black	0	0	0
MGH54_P15_C03	1.0492135083	green3	2	0.56365	0.19661
MGH54_P15_C04	NA	black	0	2.5707	0
MGH54_P15_C05	NA	black	0	0	0
MGH54_P15_C06	NA	black	0	0	0
MGH54_P15_C07	NA	black	0	5.2957	0
MGH54_P15_C08	NA	black	0	4.9075	0
MGH54_P15_C09	NA	black	0	0	0
MGH54_P15_C10	-0.19454410133	red	1	5.9643	0.30568
MGH54_P15_C11	NA	black	0	0	0
MGH54_P15_C12	NA	black	0	0	0
MGH54_P15_D01	NA	black	0	0	0
MGH54_P15_D02	NA	black	0	0	0.74071
MGH54_P15_D03	NA	black	0	0	0
MGH54_P15_D04	NA	black	0	3.5319	0
MGH54_P15_D05	NA	black	0	0	0
MGH54_P15_D07	NA	black	0	4.9456	0
MGH54_P15_D08	NA	black	0	0	0.26664
MGH54_P15_D09	NA	black	0	0	0.1177
MGH54_P15_D10	NA	black	0	0.97746	0
MGH54_P15_D11	NA	black	0	0	0.24123
MGH54_P15_D12	NA	black	0	0	0
MGH54_P15_E01	NA	black	0	5.5304	0
MGH54_P15_E02	0.0533982284839	red	1	1.9672	0.52507
MGH54_P15_E03	NA	black	0	0	0
MGH54_P15_E04	NA	black	0	0	0
MGH54_P15_E05	NA	black	0	0	0
MGH54_P15_E06	NA	black	0	1.1557	0
MGH54_P15_E07	NA	black	0	2.378	0
MGH54_P15_E08	NA	black	0	0	0
MGH54_P15_E09	NA	black	0	0	0
MGH54_P15_E10	NA	black	0	0	0
MGH54_P15_E11	NA	black	0	5.3443	0
MGH54_P15_E12	-0.0489842024684	red	1	4.9036	0.16993
MGH54_P15_F01	NA	black	0	0	0
MGH54_P15_F02	NA	black	0	0	0
MGH54_P15_F03	NA	black	0	0	0
MGH54_P15_F04	NA	black	0	5.0759	0
MGH54_P15_F05	NA	black	0	5.0562	0
MGH54_P15_F06	NA	black	0	5.0557	0
MGH54_P15_F07	NA	black	0	0	0
MGH54_P15_F08	NA	black	0	0	0
MGH54_P15_F09	NA	black	0	0	1.6392
MGH54_P15_F10	NA	black	0	0	0
MGH54_P15_F11	NA	black	0	4.8179	0
MGH54_P15_F12	NA	black	0	0	0
MGH54_P15_G03	NA	black	0	0	0
MGH54_P15_G04	NA	black	0	5.4966	0
MGH54_P15_G05	NA	black	0	0	0
MGH54_P15_G06	NA	black	0	5.3	0
MGH54_P15_G07	NA	black	0	5.5261	0
MGH54_P15_G08	NA	black	0	4.97	0
MGH54_P15_G09	NA	black	0	4.7595	0
MGH54_P15_G10	NA	black	0	0	0
MGH54_P15_G11	NA	black	0	5.6492	0
MGH54_P15_G12	-0.158281610176	red	1	5.5861	0.27143
MGH54_P15_H01	NA	black	0	0	0
MGH54_P15_H03	NA	black	0	0	0
MGH54_P15_H04	NA	black	0	5.9531	0
MGH54_P15_H05	NA	black	0	1.7643	0
MGH54_P15_H06	NA	black	0	0	0
MGH54_P15_H07	NA	black	0	1.742	0
MGH54_P15_H08	NA	black	0	5.5835	0
MGH54_P15_H09	NA	black	0	5.401	0
MGH54_P15_H10	NA	black	0	0	0
MGH54_P15_H11	NA	black	0	0	0
MGH54_P15_H12	NA	black	0	0	0
MGH54_P16_A01	NA	black	0	6.5689	0
MGH54_P16_A02	NA	black	0	3.7141	0
MGH54_P16_A04	NA	black	0	0	0.22157
MGH54_P16_A05	NA	black	0	6.5546	0
MGH54_P16_A06	NA	black	0	5.3257	0
MGH54_P16_A07	NA	black	0	0	0
MGH54_P16_A08	NA	black	0	0	0
MGH54_P16_A09	NA	black	0	6.7071	0
MGH54_P16_A10	NA	black	0	0	0
MGH54_P16_A11	NA	black	0	0	0
MGH54_P16_A12	NA	black	0	0	0
MGH54_P16_B01	NA	black	0	6.9821	0
MGH54_P16_B02	NA	black	0	0	0
MGH54_P16_B03	NA	black	0	3.1298	0
MGH54_P16_B04	NA	black	0	0	0
MGH54_P16_B05	NA	black	0	0	0.20289
MGH54_P16_B06	NA	black	0	4.6354	0
MGH54_P16_B07	NA	black	0	4.7323	0
MGH54_P16_B08	NA	black	0	0	0
MGH54_P16_B09	NA	black	0	0	0
MGH54_P16_B10	NA	black	0	4.7937	0
MGH54_P16_B11	NA	black	0	4.2465	0
MGH54_P16_B12	NA	black	0	4.7098	0
MGH54_P16_C01	NA	black	0	0	0
MGH54_P16_C02	NA	black	0	0	0
MGH54_P16_C03	NA	black	0	0	0.18269
MGH54_P16_C04	NA	black	0	0	0
MGH54_P16_C05	-0.213454457319	red	1	5.5517	0.16607
MGH54_P16_C06	-0.384324058794	red	1	6.3448	0.18777
MGH54_P16_C07	NA	black	0	4.0502	0
MGH54_P16_C08	NA	black	0	6.6731	0
MGH54_P16_C09	NA	black	0	0	0
MGH54_P16_C10	NA	black	0	0	0
MGH54_P16_C11	NA	black	0	5.0385	0
MGH54_P16_C12	NA	black	0	6.1708	0
MGH54_P16_D01	NA	black	0	0	0
MGH54_P16_D02	NA	black	0	0	0
MGH54_P16_D03	NA	black	0	6.1198	0
MGH54_P16_D04	NA	black	0	5.387	0
MGH54_P16_D05	NA	black	0	5.5191	0
MGH54_P16_D06	NA	black	0	4.7064	0
MGH54_P16_D07	NA	black	0	4.7306	0
MGH54_P16_D09	NA	black	0	6.0844	0
MGH54_P16_D10	NA	black	0	5.0193	0
MGH54_P16_D11	NA	black	0	0	0
MGH54_P16_D12	NA	black	0	0	0
MGH54_P16_E01	NA	black	0	5.408	0
MGH54_P16_E02	NA	black	0	6.9037	0
MGH54_P16_E03	NA	black	0	5.3298	0
MGH54_P16_E04	NA	black	0	6.2811	0
MGH54_P16_E05	NA	black	0	0	0
MGH54_P16_E06	NA	black	0	6.2222	0
MGH54_P16_E07	NA	black	0	5.0037	0
MGH54_P16_E08	NA	black	0	0	0
MGH54_P16_E09	NA	black	0	5.1211	0
MGH54_P16_E10	NA	black	0	0	0
MGH54_P16_E11	NA	black	0	5.4657	0
MGH54_P16_E12	NA	black	0	1.0151	0
MGH54_P16_F01	NA	black	0	5.3006	0
MGH54_P16_F03	NA	black	0	4.3973	0
MGH54_P16_F04	NA	black	0	4.3503	0
MGH54_P16_F05	NA	black	0	0	0
MGH54_P16_F06	NA	black	0	5.6678	0
MGH54_P16_F07	NA	black	0	0	0
MGH54_P16_F08	NA	black	0	0	0
MGH54_P16_F09	NA	black	0	0	0
MGH54_P16_F10	NA	black	0	3.5083	0
MGH54_P16_F11	NA	black	0	0	0
MGH54_P16_G01	NA	black	0	0	0
MGH54_P16_G02	NA	black	0	3.5224	0
MGH54_P16_G03	NA	black	0	4.6461	0
MGH54_P16_G04	NA	black	0	4.9136	0
MGH54_P16_G05	NA	black	0	5.0701	0
MGH54_P16_G06	NA	black	0	0	0
MGH54_P16_G07	NA	black	0	5.2563	0
MGH54_P16_G08	NA	black	0	2.3057	0
MGH54_P16_G09	NA	black	0	3.1303	0
MGH54_P16_G10	NA	black	0	5.7055	0
MGH54_P16_G11	NA	black	0	4.9293	0
MGH54_P16_G12	NA	black	0	4.6111	0
MGH54_P16_H01	NA	black	0	0	0
MGH54_P16_H02	NA	black	0	6.1968	0
MGH54_P16_H03	0.291215791359	red	1	3.5623	0.17887
MGH54_P16_H04	NA	black	0	0	0
MGH54_P16_H05	NA	black	0	5.0616	0
MGH54_P16_H06	NA	black	0	0	0
MGH54_P16_H07	NA	black	0	0	0
MGH54_P16_H08	NA	black	0	0	0
MGH54_P16_H09	-0.453192643576	red	1	6.3234	0.12168
MGH54_P16_H10	NA	black	0	0	0
MGH54_P16_H11	NA	black	0	3.5209	0
MGH54_P16_H12	NA	black	0	0	0
MGH54_P17_A01	NA	black	0	5.741	0
MGH54_P17_A02	NA	black	0	6.093	0
MGH54_P17_A03	NA	black	0	0	0
MGH54_P17_A04	NA	black	0	5.4977	0
MGH54_P17_A05	NA	black	0	0	0
MGH54_P17_A06	NA	black	0	0	0
MGH54_P17_A07	NA	black	0	0	0
MGH54_P17_A08	NA	black	0	0	0
MGH54_P17_A09	NA	black	0	0	0
MGH54_P17_A10	NA	black	0	0	0
MGH54_P17_A11	NA	black	0	0	0.18523
MGH54_P17_A12	NA	black	0	6.3708	0
MGH54_P17_B01	NA	black	0	6.216	0
MGH54_P17_B02	NA	black	0	4.1079	0
MGH54_P17_B03	NA	black	0	0	0
MGH54_P17_B05	NA	black	0	0	0
MGH54_P17_B06	NA	black	0	0	0
MGH54_P17_B07	NA	black	0	5.6951	0
MGH54_P17_B08	NA	black	0	1.9362	0
MGH54_P17_B09	NA	black	0	6.7223	0
MGH54_P17_B10	NA	black	0	0	0
MGH54_P17_B11	NA	black	0	0	0
MGH54_P17_B12	NA	black	0	1.5276	0
MGH54_P17_C02	NA	black	0	5.3166	0
MGH54_P17_C03	NA	black	0	0	0
MGH54_P17_C04	NA	black	0	5.8192	0
MGH54_P17_C05	NA	black	0	6.619	0
MGH54_P17_C06	NA	black	0	0	0
MGH54_P17_C07	NA	black	0	3.2759	0
MGH54_P17_C08	NA	black	0	0	0
MGH54_P17_C09	NA	black	0	0	0
MGH54_P17_C10	NA	black	0	0	0
MGH54_P17_C11	-0.191947495251	red	1	5.7111	0.25459
MGH54_P17_C12	NA	black	0	1.6003	0
MGH54_P17_D01	NA	black	0	4.8999	0
MGH54_P17_D02	NA	black	0	0	0
MGH54_P17_D03	-0.0383846000408	red	1	4.8555	0.15316
MGH54_P17_D04	NA	black	0	0	0
MGH54_P17_D05	NA	black	0	0	0
MGH54_P17_D06	NA	black	0	2.0215	0
MGH54_P17_D07	NA	black	0	0	0
MGH54_P17_D09	NA	black	0	0	0.18777
MGH54_P17_D10	NA	black	0	0	0.23634
MGH54_P17_D12	NA	black	0	0	0.25942
MGH54_P17_E01	NA	black	0	0	0
MGH54_P17_E02	NA	black	0	5.602	0
MGH54_P17_E03	NA	black	0	0	0
MGH54_P17_E04	NA	black	0	5.9283	0
MGH54_P17_E05	-0.223792887638	red	1	5.8313	0.24245
MGH54_P17_E06	NA	black	0	5.5911	0
MGH54_P17_E07	NA	black	0	4.9252	0
MGH54_P17_E08	NA	black	0	0	0
MGH54_P17_E09	0.081121657985	red	1	4.3815	0.18396
MGH54_P17_E10	NA	black	0	5.4944	0
MGH54_P17_E11	NA	black	0	0	0
MGH54_P17_E12	NA	black	0	4.4689	0
MGH54_P17_F01	NA	black	0	6.1606	0
MGH54_P17_F02	NA	black	0	0	0.32193
MGH54_P17_F03	NA	black	0	4.3313	0
MGH54_P17_F04	NA	black	0	4.5531	0
MGH54_P17_F05	0.181972529621	red	1	3.9133	0.21288
MGH54_P17_F07	NA	black	0	0	0
MGH54_P17_F08	NA	black	0	0	0
MGH54_P17_F09	5.53042725911	black	0	7.0164	3.8947
MGH54_P17_F10	0.57112153609	red	1	2.4592	0.18523
MGH54_P17_F11	NA	black	0	0	0
MGH54_P17_F12	NA	black	0	2.2815	0
MGH54_P17_G01	NA	black	0	0	0
MGH54_P17_G02	NA	black	0	0	0
MGH54_P17_G03	NA	black	0	0	0
MGH54_P17_G04	NA	black	0	0	0
MGH54_P17_G05	NA	black	0	0	0
MGH54_P17_G06	NA	black	0	0	0
MGH54_P17_G07	NA	black	0	2.0864	0
MGH54_P17_G08	NA	black	0	6.1253	0
MGH54_P17_G09	NA	black	0	5.9786	0
MGH54_P17_G10	NA	black	0	0	0
MGH54_P17_G11	NA	black	0	1.0186	0
MGH54_P17_G12	NA	black	0	0	0
MGH54_P17_H01	NA	black	0	0	0.21909
MGH54_P17_H02	NA	black	0	0	0
MGH54_P17_H05	NA	black	0	0	0
MGH54_P17_H06	NA	black	0	5.2548	0
MGH54_P17_H07	NA	black	0	0	0
MGH54_P17_H08	NA	black	0	6.1335	0
MGH54_P17_H09	NA	black	0	0	0
MGH54_P17_H10	NA	black	0	6.83	0
MGH54_P17_H11	NA	black	0	0	0
MGH54_P17_H12	NA	black	0	0	0
MGH54_P6_A01	NA	black	0	5.7367	0
MGH54_P6_A02	NA	black	0	0	0
MGH54_P6_A03	NA	black	0	0	0.24975
MGH54_P6_A04	NA	black	0	0	0
MGH54_P6_A05	NA	black	0	0	0
MGH54_P6_A06	NA	black	0	0	0
MGH54_P6_A07	NA	black	0	0	0
MGH54_P6_A08	NA	black	0	5.2549	0
MGH54_P6_A09	NA	black	0	0	0
MGH54_P6_A10	NA	black	0	6.3427	0
MGH54_P6_A11	NA	black	0	0	0
MGH54_P6_A12	NA	black	0	5.9795	0
MGH54_P6_B01	NA	black	0	6.0382	0
MGH54_P6_B02	NA	black	0	0	0
MGH54_P6_B03	NA	black	0	0	0
MGH54_P6_B04	NA	black	0	6.1582	0
MGH54_P6_B05	NA	black	0	5.6763	0
MGH54_P6_B06	NA	black	0	6.3131	0
MGH54_P6_B07	NA	black	0	4.3543	0
MGH54_P6_B08	NA	black	0	6.2306	0
MGH54_P6_B09	NA	black	0	5.0189	0
MGH54_P6_B10	NA	black	0	5.4487	0
MGH54_P6_B11	NA	black	0	5.8072	0
MGH54_P6_B12	NA	black	0	0.83026	0
MGH54_P6_C01	NA	black	0	0	0
MGH54_P6_C02	NA	black	0	0	0
MGH54_P6_C03	NA	black	0	0	0
MGH54_P6_C04	NA	black	0	0	0
MGH54_P6_C06	NA	black	0	5.6465	0
MGH54_P6_C07	NA	black	0	6.0105	0
MGH54_P6_C08	NA	black	0	2.8184	0
MGH54_P6_C09	NA	black	0	0	0
MGH54_P6_C10	NA	black	0	0	0
MGH54_P6_C11	NA	black	0	0	0
MGH54_P6_C12	NA	black	0	0	3.6218
MGH54_P6_D01	NA	black	0	4.4572	0
MGH54_P6_D02	-3.9560103443	black	0	2.3454	3.0402
MGH54_P6_D03	NA	black	0	0	0
MGH54_P6_D04	NA	black	0	5.0487	0
MGH54_P6_D05	NA	black	0	0	0
MGH54_P6_D07	NA	black	0	2.4678	0
MGH54_P6_D08	NA	black	0	5.3017	0
MGH54_P6_D09	0.00991612616498	red	1	4.6474	0.301
MGH54_P6_D10	NA	black	0	0	0
MGH54_P6_D11	-3.25206925884	black	0	2.8842	3.2264
MGH54_P6_D12	NA	black	0	0	0
MGH54_P6_E02	NA	black	0	0	0
MGH54_P6_E03	NA	black	0	4.7157	0
MGH54_P6_E04	NA	black	0	3.2144	0
MGH54_P6_E05	NA	black	0	0	0.31267
MGH54_P6_E07	NA	black	0	0	0
MGH54_P6_E08	NA	black	0	5.4665	0
MGH54_P6_E09	NA	black	0	5.3042	0
MGH54_P6_E10	NA	black	0	0	0
MGH54_P6_E11	NA	black	0	6.0828	0
MGH54_P6_E12	NA	black	0	5.2733	0
MGH54_P6_F01	0.0162479616463	red	1	4.6519	0.14405
MGH54_P6_F02	NA	black	0	0	0
MGH54_P6_F03	NA	black	0	0	0.25701
MGH54_P6_F05	NA	black	0	0	0
MGH54_P6_F06	NA	black	0	4.9751	0
MGH54_P6_F07	NA	black	0	1.0861	0
MGH54_P6_F08	NA	black	0	5.1592	0
MGH54_P6_F09	NA	black	0	0	0
MGH54_P6_F10	NA	black	0	0	0
MGH54_P6_F11	NA	black	0	0	0
MGH54_P6_F12	NA	black	0	0	0
MGH54_P6_G01	NA	black	0	7.0595	0
MGH54_P6_G02	NA	black	0	0	0
MGH54_P6_G03	NA	black	0	0	0
MGH54_P6_G04	NA	black	0	4.6921	0
MGH54_P6_G06	NA	black	0	0	0
MGH54_P6_G07	NA	black	0	0	0
MGH54_P6_G08	NA	black	0	0	0
MGH54_P6_G09	NA	black	0	6.5842	0
MGH54_P6_G10	NA	black	0	0	0
MGH54_P6_G11	NA	black	0	4.7065	0
MGH54_P6_G12	NA	black	0	1.1795	0
MGH54_P6_H01	NA	black	0	0	0
MGH54_P6_H03	NA	black	0	0	0
MGH54_P6_H05	0.0780401068092	red	1	4.4277	0.14274
MGH54_P6_H06	0.547499811044	red	1	1.3818	0.31962
MGH54_P6_H07	NA	black	0	4.6721	0
MGH54_P6_H08	NA	black	0	0	0
MGH54_P6_H09	NA	black	0	5.9247	0
MGH54_P6_H10	NA	black	0	0	0
MGH54_P6_H11	-0.142551410557	red	1	6.4239	0.40599
MGH54_P6_H12	NA	black	0	2.4797	0
MGH54_P7_A02	NA	black	0	0	0
MGH54_P7_A03	NA	black	0	6.3475	0
MGH54_P7_A04	1.0178614728	green3	2	6.6006	1.2887
MGH54_P7_A06	NA	black	0	6.6152	0
MGH54_P7_A07	NA	black	0	6.002	0
MGH54_P7_A08	NA	black	0	0	0
MGH54_P7_A10	NA	black	0	0	0
MGH54_P7_A11	NA	black	0	0	0
MGH54_P7_A12	NA	black	0	0	0
MGH54_P7_B01	NA	black	0	0	0.16864
MGH54_P7_B03	NA	black	0	0	0
MGH54_P7_B04	NA	black	0	0	0
MGH54_P7_B05	NA	black	0	5.3649	0
MGH54_P7_B06	NA	black	0	0	0
MGH54_P7_B07	NA	black	0	0	0
MGH54_P7_B08	NA	black	0	0	0
MGH54_P7_B09	NA	black	0	6.7931	0
MGH54_P7_B10	-0.574757787037	red	1	7.0645	0.16993
MGH54_P7_B12	-0.59922618703	red	1	7.3617	0.19409
MGH54_P7_C01	NA	black	0	0	0.34483
MGH54_P7_C03	-0.0460424360649	red	1	6.6284	0.48954
MGH54_P7_C04	NA	black	0	0	0
MGH54_P7_C05	NA	black	0	0	0
MGH54_P7_C06	NA	black	0	0	0.20163
MGH54_P7_C07	NA	black	0	0	0
MGH54_P7_C08	NA	black	0	0	0.10836
MGH54_P7_C09	NA	black	0	0.66266	0
MGH54_P7_C10	NA	black	0	7.2745	0
MGH54_P7_C11	-0.517510947912	red	1	6.9285	0.1865
MGH54_P7_C12	NA	black	0	0	0
MGH54_P7_D01	NA	black	0	0	0
MGH54_P7_D02	NA	black	0	7.5469	0
MGH54_P7_D03	NA	black	0	0	0.16736
MGH54_P7_D04	NA	black	0	0	0
MGH54_P7_D05	NA	black	0	0	0
MGH54_P7_D06	NA	black	0	0	0.21412
MGH54_P7_D08	NA	black	0	6.6263	0
MGH54_P7_D11	NA	black	0	0	0
MGH54_P7_D12	NA	black	0	6.0091	0
MGH54_P7_E01	NA	black	0	0	0
MGH54_P7_E02	NA	black	0	4.2579	0
MGH54_P7_E03	NA	black	0	0	0
MGH54_P7_E04	NA	black	0	0	0
MGH54_P7_E05	-0.450299794012	red	1	6.5295	0.16864
MGH54_P7_E06	-0.56909638539	red	1	7.3722	0.21164
MGH54_P7_E08	NA	black	0	0	0
MGH54_P7_E09	NA	black	0	0	0
MGH54_P7_E10	NA	black	0	7.2924	0
MGH54_P7_E11	NA	black	0	0	0
MGH54_P7_E12	NA	black	0	0	0.18903
MGH54_P7_F01	NA	black	0	0	0
MGH54_P7_F02	NA	black	0	6.2408	0
MGH54_P7_F03	NA	black	0	6.5352	0
MGH54_P7_F04	NA	black	0	0	0
MGH54_P7_F05	NA	black	0	6.4956	0
MGH54_P7_F06	NA	black	0	6.2806	0
MGH54_P7_F08	NA	black	0	6.6425	0
MGH54_P7_F10	NA	black	0	0.94561	0
MGH54_P7_F11	NA	black	0	7.0619	0
MGH54_P7_G01	NA	black	0	0	0
MGH54_P7_G02	NA	black	0	0	0
MGH54_P7_G03	NA	black	0	0	0
MGH54_P7_G04	NA	black	0	0	0
MGH54_P7_G06	NA	black	0	0	0.58496
MGH54_P7_G07	5.79866201904	black	0	6.9265	4.1949
MGH54_P7_G08	NA	black	0	5.409	0
MGH54_P7_G09	NA	black	0	0	0.16736
MGH54_P7_G10	-0.553442279319	red	1	6.6589	0.11503
MGH54_P7_G11	NA	black	0	0	0
MGH54_P7_H01	NA	black	0	0	0
MGH54_P7_H02	NA	black	0	0	0
MGH54_P7_H04	NA	black	0	0	0
MGH54_P7_H05	NA	black	0	0	0
MGH54_P7_H09	-0.146387895823	red	1	0.64893	0.61353
MGH54_P7_H10	-0.295561106201	red	1	5.8452	0.15445
MGH54_P8_A01	NA	black	0	0	0
MGH54_P8_A06	NA	black	0	0	0
MGH54_P8_A07	NA	black	0	6.8686	0
MGH54_P8_A09	-0.684485004466	red	1	7.0748	0.10434
MGH54_P8_A10	NA	black	0	0	0.25701
MGH54_P8_A11	NA	black	0	0	0
MGH54_P8_A12	NA	black	0	6.3244	0
MGH54_P8_B01	NA	black	0	0	0
MGH54_P8_B02	NA	black	0	7.6333	0
MGH54_P8_B04	NA	black	0	0	0
MGH54_P8_B08	NA	black	0	0	0.12433
MGH54_P8_B09	NA	black	0	0	0.10702
MGH54_P8_B12	-0.690260474619	red	1	6.9384	0.075875
