Cell_name	Zvalue	Color	Cluster	ATM	MTF1
MGH36_P4_E04	0.226700862485	blue	3	0.14012	0.22404
MGH36_P4_E06	0.296274803668	blue	3	0.044044	0.18015
MGH36_P4_E07	-0.878644086224	green3	2	3.3633	0.25217
MGH36_P4_E08	NA	black	0	0	3.1331
MGH36_P4_E09	0.333135697077	blue	3	0.14405	0.097611
MGH36_P4_E10	0.136281495134	blue	3	0.23511	0.30801
MGH36_P4_E11	NA	black	0	0.07861	0
MGH36_P4_E12	NA	black	0	4.7646	0
MGH36_P4_F01	0.364635874604	blue	3	0.096262	0.085425
MGH36_P4_F02	0.274872016049	blue	3	0.22033	0.13093
MGH36_P4_F03	0.252067928197	blue	3	0.22033	0.16092
MGH36_P4_F04	-0.741972479873	green3	2	2.6915	0.18903
MGH36_P4_F05	0.247190831059	blue	3	0.2762	0.13881
MGH36_P4_F06	0.337034626807	blue	3	0.064883	0.12961
MGH36_P4_F07	-0.709932529472	green3	2	2.5185	0.16479
MGH36_P4_F09	0.367313302105	blue	3	0.073135	0.09356
MGH36_P4_F10	NA	black	0	0.04684	0
MGH36_P4_F11	NA	black	0	0.20539	0
MGH36_P4_F12	NA	black	0	0.042644	0
MGH36_P4_G01	-0.735678752591	green3	2	4.8514	0.43082
MGH36_P4_G02	0.183780171984	blue	3	0.41251	0.15704
MGH36_P4_G03	-0.911545693541	green3	2	2.6043	0.085425
MGH36_P4_G04	NA	black	0	0	0.12829
MGH36_P4_G05	0.292811878424	blue	3	0.2302	0.10165
MGH36_P4_G06	NA	black	0	0	2.6558
MGH36_P4_G08	-0.0971614075575	green3	2	1.3901	0.34483
MGH36_P4_G09	NA	black	0	0.059355	0
MGH36_P4_G10	-1.64476424374	black	0	0.16993	2.2633
MGH36_P4_G11	NA	black	0	2.0861	0
MGH36_P4_H01	NA	black	0	0.59359	0
MGH36_P4_H02	NA	black	0	0	3.5354
MGH36_P4_H03	0.0525869069012	blue	3	0.73552	0.20038
MGH36_P4_H04	0.36932163247	blue	3	0.12829	0.063503
MGH36_P4_H05	NA	black	0	0	0.23266
MGH36_P4_H09	NA	black	0	0.30451	0
MGH36_P4_H12	0.330869056792	blue	3	0.16221	0.090853
MGH36_P6_A02	NA	black	0	1.4319	0
MGH36_P6_A04	0.38478677662	blue	3	0.10836	0.056584
MGH36_P6_A05	0.160416380381	blue	3	0.15445	0.29748
MGH36_P6_A07	NA	black	0	0	0.13881
MGH36_P6_A08	0.0989637804687	blue	3	0.067639	0.37962
MGH36_P6_A09	NA	black	0	0	0
MGH36_P6_A10	0.232055389397	blue	3	0.053806	0.24367
MGH36_P6_A11	NA	black	0	0.028569	0
MGH36_P6_B03	NA	black	0	0.18142	0
MGH36_P6_B04	NA	black	0	2.1798	0
MGH36_P6_B05	NA	black	0	0.063503	0
MGH36_P6_B06	NA	black	0	0.16736	0
MGH36_P6_B10	0.165183478336	blue	3	1.0475	2.0635
MGH36_P6_B11	0.300791320498	blue	3	0.077243	0.1635
MGH36_P6_B12	0.37011621857	blue	3	0.060739	0.096262
MGH36_P6_C02	NA	black	0	0	0.39726
MGH36_P6_C03	NA	black	0	0	0.123
MGH36_P6_C04	NA	black	0	0.044044	0
MGH36_P6_C05	0.0711092276237	blue	3	0.074505	0.40817
MGH36_P6_C06	0.386841004782	blue	3	0.069015	0.074505
MGH36_P6_C07	0.288875580237	blue	3	0.19283	0.12697
MGH36_P6_C08	NA	black	0	0.49978	0
MGH36_P6_C09	NA	black	0	0	3.5136
MGH36_P6_C11	0.202393284913	blue	3	0.24123	0.21785
MGH36_P6_C12	0.413209588054	blue	3	0.028569	0.066261
MGH36_P6_D01	NA	black	0	0	0.048236
MGH36_P6_D02	NA	black	0	0	0
MGH36_P6_D03	0.319460481102	blue	3	0.19535	0.086784
MGH36_P6_D04	0.252248475563	blue	3	0.24853	0.14666
MGH36_P6_D05	0.327133921861	blue	3	0.084064	0.13225
MGH36_P6_D06	0.410687676495	blue	3	0.042644	0.062122
MGH36_P6_D07	NA	black	0	0.041243	0
MGH36_P6_D08	NA	black	0	0.090853	0
MGH36_P6_D10	NA	black	0	0.10299	0
MGH36_P6_D11	NA	black	0	2.8166	0
MGH36_P6_E02	0.105500521392	blue	3	0.26544	0.34255
MGH36_P6_E03	-0.799971409912	green3	2	2.2824	0.042644
MGH36_P6_E04	0.407440183189	blue	3	0.055196	0.059355
MGH36_P6_E05	0.198252356288	blue	3	0.1137	0.26424
MGH36_P6_E06	0.308634465467	blue	3	0.26063	0.060739
MGH36_P6_E07	0.372392257935	blue	3	0.052416	0.097611
MGH36_P6_E08	-0.449727684828	green3	2	3.0795	0.37407
MGH36_P6_E09	NA	black	0	3.0031	0
MGH36_P6_E10	-0.552335331065	green3	2	0.22651	1.1661
MGH36_P6_E11	0.285486945026	blue	3	0.30685	0.062122
MGH36_P6_E12	0.343367891153	blue	3	0.17632	0.067639
MGH36_P6_F01	0.309735853152	blue	3	0.055196	0.16221
MGH36_P6_F04	0.350297087441	blue	3	0.10969	0.094912
MGH36_P6_F06	0.257613398085	blue	3	0.0071955	0.2302
MGH36_P6_F07	0.385533344809	blue	3	0.066261	0.077243
MGH36_P6_F08	NA	black	0	1.1117	0
MGH36_P6_F10	NA	black	0	3.1423	0
MGH36_P6_F12	0.388490229823	blue	3	0.051024	0.08134
MGH36_P6_G01	0.335884398616	blue	3	0.077243	0.12565
MGH36_P6_G02	NA	black	0	0.13619	0
MGH36_P6_G03	0.335116659197	blue	3	0.1003	0.11636
MGH36_P6_G04	0.338316930509	blue	3	0.10702	0.10969
MGH36_P6_G05	NA	black	0	0.07861	0
MGH36_P6_G06	NA	black	0	1.7364	0
MGH36_P6_G07	0.268760122675	blue	3	0.12035	0.18269
MGH36_P6_G08	0.12891157217	blue	3	0.1137	0.34142
MGH36_P6_G09	NA	black	0	0	0
MGH36_P6_G10	0.411984708795	blue	3	0.062122	0.051024
MGH36_P6_G11	0.377662258167	blue	3	0.12829	0.053806
MGH36_P6_G12	NA	black	0	0	0
MGH36_P6_H06	0.29668663215	blue	3	0.031395	0.18396
MGH36_P6_H07	0.29566630781	blue	3	0.049631	0.17887
MGH36_P6_H10	-1.14282322662	black	0	2.9551	0.074505
MGH36_P6_H12	NA	black	0	0.42868	0
MGH36_P7_A01	-1.53335223453	black	0	0.03984	1.9256
MGH36_P7_A02	0.134059351111	blue	3	0.1137	0.33571
MGH36_P7_A03	-0.190377694413	green3	2	1.251	0.066261
MGH36_P7_A04	NA	black	0	0	0
MGH36_P7_A06	NA	black	0	1.0731	0
MGH36_P7_A07	0.0882009096353	blue	3	0.57628	0.25217
MGH36_P7_A08	NA	black	0	0	0.14405
MGH36_P7_A09	NA	black	0	0.13619	0
MGH36_P7_A10	0.273630669636	blue	3	0.17505	0.15445
MGH36_P7_A11	0.00658727495868	blue	3	0.86948	0.097611
MGH36_P7_A12	NA	black	0	0	0
MGH36_P7_B01	NA	black	0	0	0
MGH36_P7_B02	-0.167497561917	green3	2	1.4621	0.26303
MGH36_P7_B03	-2.30373505465	black	0	0.17505	2.9193
MGH36_P7_B04	NA	black	0	0	0
MGH36_P7_B06	NA	black	0	0	3.0678
MGH36_P7_B07	NA	black	0	0.20789	0
MGH36_P7_B08	0.331359768294	blue	3	0.16864	0.086784
MGH36_P7_B09	0.293383577879	blue	3	0.10165	0.16221
MGH36_P7_B10	-0.551321631004	green3	2	1.9302	0.073135
MGH36_P7_B11	0.259355588344	blue	3	0.19156	0.16479
MGH36_P7_B12	-0.0133331610525	blue	3	0.082703	0.49672
MGH36_P7_C11	-0.234258895415	green3	2	1.6717	0.26183
MGH36_P7_D01	0.360886493728	blue	3	0.052416	0.10969
MGH36_P7_D02	0.31207162334	blue	3	0.10165	0.14143
MGH36_P7_D03	0.318990970872	blue	3	0.098958	0.13488
MGH36_P7_D05	-0.0635793641957	green3	2	0.14926	0.5568
MGH36_P7_D06	-2.78662564376	black	0	0.1375	3.2593
MGH36_P7_D07	0.012184989124	blue	3	0.85679	0.12168
MGH36_P7_D08	NA	black	0	0.13488	0
MGH36_P7_D09	NA	black	0	0.20664	0
MGH36_P7_D10	0.292620746399	blue	3	0.2762	0.073135
MGH36_P7_D11	NA	black	0	0.29396	0
MGH36_P7_E01	NA	black	0	0	0.14796
MGH36_P7_E03	NA	black	0	0.12565	0
MGH36_P7_E04	NA	black	0	0.24367	0
MGH36_P7_E05	NA	black	0	0.13356	0
MGH36_P7_E07	NA	black	0	0	0
MGH36_P7_E08	0.257264871062	blue	3	0.33914	0.082703
MGH36_P7_E10	0.384242420661	blue	3	0.10434	0.059355
MGH36_P7_E12	NA	black	0	0	0.062122
MGH36_P7_F01	0.205355159901	blue	3	0.15316	0.24489
MGH36_P7_F02	0.310107421212	blue	3	0.03984	0.16736
MGH36_P7_F03	0.293280561704	blue	3	0.034216	0.1865
MGH36_P7_F04	NA	black	0	0.055196	0
MGH36_P7_F06	NA	black	0	0	0.22527
MGH36_P7_F08	-0.739953398426	green3	2	0.08134	1.2345
MGH36_P7_F09	0.373646303398	blue	3	0.075875	0.085425
MGH36_P7_F10	0.291534471322	blue	3	0.051024	0.18269
MGH36_P7_F11	0.245541005154	blue	3	0.069015	0.22527
MGH36_P7_F12	0.39306461426	blue	3	0.052416	0.075875
MGH36_P7_G01	NA	black	0	0.17121	0
MGH36_P7_G02	0.443728907723	blue	3	0.032806	0.032806
MGH36_P7_G03	NA	black	0	0	0.11103
MGH36_P7_G04	0.140296309517	blue	3	0.23266	0.30334
MGH36_P7_G05	-3.10061251375	black	0	0.15575	3.5953
MGH36_P7_G06	NA	black	0	0.1137	0
MGH36_P7_G08	NA	black	0	0.10836	0
MGH36_P7_G09	-0.201177798698	green3	2	1.2654	0.059355
MGH36_P7_G10	NA	black	0	0	0
MGH36_P7_G11	0.113703120618	blue	3	0.6663	0.042644
MGH36_P7_H01	0.200914912069	blue	3	0.05797	0.27501
MGH36_P7_H02	NA	black	0	0.075875	0
MGH36_P7_H03	0.402200269975	blue	3	0.071763	0.056584
MGH36_P7_H04	0.19319237309	blue	3	0.11237	0.27023
MGH36_P7_H07	NA	black	0	0.097611	0
MGH36_P7_H08	0.305841550637	blue	3	0.21661	0.092207
MGH36_P7_H10	0.295982417784	blue	3	0.13225	0.14666
MGH36_P7_H11	NA	black	0	0.10434	0
MGH36_P7_H12	-0.899648328023	green3	2	3.0493	0.19283
MGH36_P5_A02	NA	black	0	0.53306	0
MGH36_P5_A03	-0.329498862904	green3	2	2.657	0.38073
MGH36_P5_A05	NA	black	0	0	0.51702
MGH36_P5_A06	NA	black	0	2.2191	0
MGH36_P5_A07	0.149780202582	blue	3	0.16864	0.30685
MGH36_P5_A08	NA	black	0	0.059355	0
MGH36_P5_A09	0.0424353898311	blue	3	0.74502	0.24489
MGH36_P5_B02	0.29812927832	blue	3	0.14143	0.14012
MGH36_P5_B03	0.322684873818	blue	3	0.10165	0.12961
MGH36_P5_B04	NA	black	0	0.066261	0
MGH36_P5_B05	-0.110497469816	green3	2	1.1738	0.1776
MGH36_P5_B06	-2.1649347329	black	0	0.14926	2.7207
MGH36_P5_B07	0.344404396093	blue	3	0.052416	0.12697
MGH36_P5_B08	0.306070424851	blue	3	0.075875	0.15834
MGH36_P5_B09	0.181059422734	blue	3	0.51803	0.066261
MGH36_P5_B10	0.316401939369	blue	3	0.10568	0.13488
MGH36_P5_B11	-4.15261598161	black	0	0.11636	4.3529
MGH36_P5_C01	NA	black	0	0	0
MGH36_P5_C02	NA	black	0	0.20289	0
MGH36_P5_C03	0.255220602397	blue	3	0.038436	0.22404
MGH36_P5_C04	0.315013562307	blue	3	0.074505	0.14926
MGH36_P5_C05	0.388160038663	blue	3	0.17249	0.014355
MGH36_P5_C06	-1.41066582507	black	0	3.9947	0.18142
MGH36_P5_C09	0.298521601863	blue	3	0.1003	0.15704
MGH36_P5_C11	0.0405327718843	blue	3	0.80074	0.074505
MGH36_P5_C12	0.374199234994	blue	3	0.071763	0.086784
MGH36_P5_D01	NA	black	0	0.9138	0
MGH36_P5_D02	0.0243376093037	blue	3	0.75018	0.35163
MGH36_P5_D03	0.283402876065	blue	3	0.21661	0.12168
MGH36_P5_D04	0.260904010846	blue	3	0.084064	0.20414
MGH36_P5_D06	0.207644658428	blue	3	0.13619	0.24732
MGH36_P5_D07	-0.563648194734	green3	2	0.36513	1.3454
MGH36_P5_D08	0.285009295703	blue	3	0.092207	0.17505
MGH36_P5_D09	0.281552224123	blue	3	0.16221	0.15056
MGH36_P5_D11	0.355459722009	blue	3	0.094912	0.096262
MGH36_P5_D12	0.398358393047	blue	3	0.069015	0.062122
MGH36_P5_E01	NA	black	0	0	0
MGH36_P5_E02	-0.24720888283	green3	2	1.5435	0.19283
MGH36_P5_E03	-0.184069870398	green3	2	1.3573	0.17632
MGH36_P5_E05	0.36525098469	blue	3	0.12168	0.071763
MGH36_P5_E07	0.145229379732	blue	3	0.29748	0.27739
MGH36_P5_E08	-1.0540681946	green3	2	3.0507	0.13225
MGH36_P5_E09	0.00302458158054	blue	3	0.87342	0.37295
MGH36_P5_E10	0.429470552564	blue	3	0.086784	0.018634
MGH36_P5_E11	0.277219327857	blue	3	0.10165	0.18015
MGH36_P5_F02	0.0578814764426	blue	3	0.74244	0.15056
MGH36_P5_F04	0.231913628323	blue	3	0.12168	0.22404
MGH36_P5_F05	0.406309144699	blue	3	0.092207	0.041243
MGH36_P5_F06	0.333683856963	blue	3	0.14012	0.098958
MGH36_P5_F07	0.295191009609	blue	3	0.20038	0.11503
MGH36_P5_F08	-0.405059197249	green3	2	1.9609	0.20163
MGH36_P5_F09	0.260682031642	blue	3	0.37629	0.04684
MGH36_P5_F10	2.12629493558	black	0	2.3721	1.816
MGH36_P5_F11	0.322831198892	blue	3	0.082703	0.1375
MGH36_P5_G01	NA	black	0	2.5772	0
MGH36_P5_G02	NA	black	0	0	0.035624
MGH36_P5_G04	-0.743050838823	green3	2	3.119	0.26544
MGH36_P5_G06	0.400809342274	blue	3	0.123	0.029983
MGH36_P5_G07	0.311336912916	blue	3	0.20414	0.092207
MGH36_P5_G08	0.10797371006	blue	3	0.28096	0.33571
MGH36_P5_G09	0.398341004465	blue	3	0.074505	0.059355
MGH36_P5_G10	0.233388396696	blue	3	0.1903	0.19787
MGH36_P5_G11	-3.83550385306	black	0	0.26903	4.701
MGH36_P5_H02	0.368363060488	blue	3	0.14274	0.056584
MGH36_P5_H03	0.430519361345	blue	3	0.077243	0.0229
MGH36_P5_H05	0.274264389788	blue	3	0.21164	0.13619
MGH36_P5_H06	0.0770613515718	blue	3	0.69777	0.14405
MGH36_P5_H07	0.0697593667411	blue	3	0.19787	0.39944
MGH36_P5_H09	0.32001384046	blue	3	0.14012	0.11503
MGH36_P10_A02	NA	black	0	0.37962	0
MGH36_P10_A04	0.103301558515	blue	3	0.18015	0.36065
MGH36_P10_A05	NA	black	0	1.5974	0
MGH36_P10_A06	NA	black	0	0	0.25217
MGH36_P10_A07	0.398103782444	blue	3	0.041243	0.075875
MGH36_P10_A09	NA	black	0	1.7018	0
MGH36_P10_A11	0.0756657009709	blue	3	2.2418	0.58015
MGH36_P10_A12	NA	black	0	0	1.3763
MGH36_P10_B01	0.260080251162	blue	3	0.051024	0.21537
MGH36_P10_B03	-0.244923311576	green3	2	0.29042	0.82619
MGH36_P10_B05	NA	black	0	0.22897	0
MGH36_P10_B07	NA	black	0	1.9309	0
MGH36_P10_B08	NA	black	0	0.15963	0
MGH36_P10_B10	NA	black	0	0	0
MGH36_P10_B11	NA	black	0	0	0.24245
MGH36_P10_C01	NA	black	0	0.25338	0
MGH36_P10_C03	NA	black	0	3.1418	0
MGH36_P10_C04	NA	black	0	0	0.24732
MGH36_P10_C06	0.204656131434	blue	3	0.37295	0.14666
MGH36_P10_C07	0.317165803152	blue	3	0.088142	0.14143
MGH36_P10_C08	0.301625806997	blue	3	0.13225	0.14012
MGH36_P10_C09	NA	black	0	0.077243	0
MGH36_P10_C10	0.35388851811	blue	3	0.10969	0.090853
MGH36_P10_C12	NA	black	0	1.9309	0
MGH36_P10_D01	0.311931617606	blue	3	0.066261	0.15575
MGH36_P10_D02	NA	black	0	2.8428	0
MGH36_P10_D03	NA	black	0	0	0
MGH36_P10_D04	NA	black	0	0.23143	0
MGH36_P10_D05	NA	black	0	0.12697	0
MGH36_P10_D07	2.08724602156	black	0	3.7576	1.1991
MGH36_P10_D09	0.283822444584	blue	3	0.17887	0.14012
MGH36_P10_D10	-0.377972478727	green3	2	1.6517	0.096262
MGH36_P10_D11	NA	black	0	0.048236	0
MGH36_P10_D12	NA	black	0	0.89453	0
MGH36_P10_E02	0.307556545665	blue	3	0.12565	0.13619
MGH36_P10_E03	0.202497631796	blue	3	0.045443	0.2762
MGH36_P10_E04	-2.89107524652	black	0	0.25217	3.7337
MGH36_P10_E05	NA	black	0	0	0.21039
MGH36_P10_E07	NA	black	0	2.0479	0
MGH36_P10_E10	NA	black	0	0.14796	0
MGH36_P10_E11	NA	black	0	0.57531	0
MGH36_P10_E12	NA	black	0	0.14274	0
MGH36_P10_F02	NA	black	0	0	0
MGH36_P10_F03	NA	black	0	1.7681	0
MGH36_P10_F05	0.217934084005	blue	3	1.2284	1.1177
MGH36_P10_F06	NA	black	0	0	0
MGH36_P10_F08	0.261301146109	blue	3	0.15575	0.1776
MGH36_P10_F09	-0.972478143667	green3	2	0.23634	1.669
MGH36_P10_F10	0.00343501712878	blue	3	0.090853	0.47923
MGH36_P10_F11	-0.735686456942	green3	2	2.3268	0.096262
MGH36_P10_F12	0.321396610276	blue	3	0.15834	0.10434
MGH36_P10_G01	-0.515345528041	green3	2	0.052416	0.99349
MGH36_P10_G02	-0.0829292065252	green3	2	0.44042	0.64432
MGH36_P10_G03	NA	black	0	1.8957	0
MGH36_P10_G05	NA	black	0	0	0.14796
MGH36_P10_G06	NA	black	0	0	0
MGH36_P10_G07	NA	black	0	0.04684	0
MGH36_P10_G08	NA	black	0	0	2.964
MGH36_P10_G09	-0.465660689866	green3	2	1.9077	0.13356
MGH36_P10_G10	NA	black	0	0	0.064883
MGH36_P10_G11	-0.495532257221	green3	2	2.7949	0.32077
MGH36_P10_H01	0.241502259301	blue	3	0.11503	0.21537
MGH36_P10_H03	NA	black	0	0.064883	0
MGH36_P10_H04	NA	black	0	0	0.12035
MGH36_P10_H05	NA	black	0	0	0.20414
MGH36_P10_H06	NA	black	0	0	0
MGH36_P10_H09	NA	black	0	0.038436	0
MGH36_P10_H11	0.270627955374	blue	3	0.30801	0.084064
MGH36_P10_H12	NA	black	0	0	0
MGH36_P8_A01	NA	black	0	0	0
MGH36_P8_A03	NA	black	0	0.11237	0
MGH36_P8_A04	NA	black	0	0.12961	0
MGH36_P8_A06	NA	black	0	0.6951	0
MGH36_P8_A07	-1.13147624213	black	0	0.14926	1.7071
MGH36_P8_A08	NA	black	0	0	0
MGH36_P8_A09	-0.00546947684153	blue	3	0.89608	0.82538
MGH36_P8_A11	-0.0175803183029	green3	2	0.91762	0.071763
MGH36_P8_A12	0.113597205256	blue	3	0.12168	0.35727
MGH36_P8_B01	NA	black	0	0	0
MGH36_P8_B02	NA	black	0	0.19156	0
MGH36_P8_B03	-0.245283241145	green3	2	0.71896	1.473
MGH36_P8_B04	0.249262212422	blue	3	0.11503	0.20664
MGH36_P8_B05	NA	black	0	0.051024	0
MGH36_P8_B08	-0.878413161366	green3	2	2.7113	0.12961
MGH36_P8_B09	NA	black	0	0.1177	0
MGH36_P8_B10	-0.0748043920026	green3	2	1.0538	0.12565
MGH36_P8_B11	0.333051889102	blue	3	0.08134	0.12697
MGH36_P8_B12	NA	black	0	0	0
MGH36_P8_C01	-0.249984911028	green3	2	0.45418	0.95606
MGH36_P8_C02	NA	black	0	0	0
MGH36_P8_C03	NA	black	0	0.68796	0
MGH36_P8_C05	-0.408755020198	green3	2	0.17377	0.95754
MGH36_P8_C06	NA	black	0	3.5709	0
MGH36_P8_C09	-1.53213183913	black	0	0.24367	2.3086
MGH36_P8_C10	-0.917914609768	green3	2	2.6496	0.094912
MGH36_P8_C12	NA	black	0	2.6434	0
MGH36_P8_D01	NA	black	0	1.4158	0
MGH36_P8_D03	0.3487361012	blue	3	0.09356	0.10434
MGH36_P8_D04	-1.20023163414	black	0	0.37851	2.251
MGH36_P8_D05	0.119829770979	blue	3	0.53605	0.20038
MGH36_P8_D07	NA	black	0	0.090853	0
MGH36_P8_D08	NA	black	0	1.6041	0
MGH36_P8_D09	-0.295183199484	green3	2	1.5869	0.15575
MGH36_P8_D10	NA	black	0	0.19156	0
MGH36_P8_D11	0.155980699425	blue	3	1.051	1.7795
MGH36_P8_D12	-0.277503007686	green3	2	0.084064	0.77146
MGH36_P8_E01	NA	black	0	0	0.17632
MGH36_P8_E02	NA	black	0	2.1709	0
MGH36_P8_E03	NA	black	0	1.1648	0
MGH36_P8_E04	0.111569715975	blue	3	0.5888	0.17249
MGH36_P8_E05	NA	black	0	0	2.7566
MGH36_P8_E06	NA	black	0	2.296	0
MGH36_P8_E08	NA	black	0	0.063503	0
MGH36_P8_E10	-1.13930881047	black	0	3.4213	0.17249
MGH36_P8_F02	0.313869600941	blue	3	0.067639	0.15316
MGH36_P8_F04	NA	black	0	0	0
MGH36_P8_F05	-0.519396311297	green3	2	1.9115	0.090853
MGH36_P8_F07	NA	black	0	0	0
MGH36_P8_F09	0.359898206574	blue	3	0.075875	0.1003
MGH36_P8_G01	NA	black	0	0	0
MGH36_P8_G02	-2.40130882195	black	0	0.085425	2.7811
MGH36_P8_G03	-0.492450890246	green3	2	0.7137	2.2019
MGH36_P8_G04	NA	black	0	0	0
MGH36_P8_G05	NA	black	0	0	0.10702
MGH36_P8_G06	NA	black	0	0	0
MGH36_P8_G07	NA	black	0	0	0
MGH36_P8_G08	-0.652196562125	green3	2	2.5425	0.20038
MGH36_P8_G09	NA	black	0	0	0.92144
MGH36_P8_G10	-1.04981850216	green3	2	0.16479	1.6452
MGH36_P8_G12	NA	black	0	0	0
MGH36_P8_H01	0.382509164393	blue	3	0.084064	0.071763
MGH36_P8_H03	NA	black	0	1.7668	0
MGH36_P8_H04	NA	black	0	1.1789	0
MGH36_P8_H06	NA	black	0	0.23511	0
MGH36_P8_H07	3.84517379841	black	0	2.0296	3.8101
MGH36_P8_H09	NA	black	0	0.034216	0
MGH36_P8_H10	NA	black	0	0	0.22651
MGH36_P8_H11	0.15480960442	blue	3	0.58111	0.052416
MGH36_P9_A01	NA	black	0	0	0
MGH36_P9_A02	-0.00852126376468	blue	3	0.19661	0.4957
MGH36_P9_A03	-0.00755113986643	blue	3	0.92676	0.3173
MGH36_P9_A05	NA	black	0	0.43189	0
MGH36_P9_A06	0.310054892432	blue	3	0.097611	0.14535
MGH36_P9_A07	1.30654845723	black	0	1.8032	1.8331
MGH36_P9_A09	0.0158489907433	blue	3	0.78743	0.37072
MGH36_P9_A10	NA	black	0	0.29514	0
MGH36_P9_A11	-1.21070962041	black	0	0.048236	1.6457
MGH36_P9_A12	-0.306971243474	green3	2	1.6452	0.17121
MGH36_P9_B01	NA	black	0	2.2256	0
MGH36_P9_B04	-0.175512450951	green3	2	1.9968	0.38957
MGH36_P9_B06	NA	black	0	1.1184	0
MGH36_P9_B07	0.250365055626	blue	3	0.27739	0.13356
MGH36_P9_B08	-0.0807376753562	green3	2	1.0377	0.059355
MGH36_P9_B09	-0.196091437683	green3	2	1.2388	0.038436
MGH36_P9_B10	NA	black	0	1.8359	0
MGH36_P9_B11	2.13605684951	black	0	1.9657	2.3637
MGH36_P9_B12	0.0896916916641	blue	3	0.39287	0.33571
MGH36_P9_C01	NA	black	0	0	0
MGH36_P9_C02	-2.99834433818	black	0	0.074505	3.2651
MGH36_P9_C03	NA	black	0	0	0
MGH36_P9_C05	NA	black	0	0.51602	0
MGH36_P9_C07	NA	black	0	0	0.1003
MGH36_P9_C08	0.0763993161011	blue	3	0.45838	0.34028
MGH36_P9_C09	0.24522488912	blue	3	0.17249	0.1903
MGH36_P9_C11	NA	black	0	1.0552	0
MGH36_P9_C12	NA	black	0	2.4378	0
MGH36_P9_D05	-0.64547230902	green3	2	2.4168	0.17377
MGH36_P9_D07	NA	black	0	0.12829	0
MGH36_P9_D08	-0.159238273627	green3	2	0.15056	0.66539
MGH36_P9_D09	NA	black	0	0	0
MGH36_P9_D10	-0.217832695067	green3	2	0.43616	0.88284
MGH36_P9_D11	NA	black	0	0.24853	0
MGH36_P9_E01	NA	black	0	2.3262	0
MGH36_P9_E02	NA	black	0	0.12035	0
MGH36_P9_E03	0.291794699585	blue	3	0.1375	0.14926
MGH36_P9_E04	NA	black	0	0.85838	0
MGH36_P9_E05	NA	black	0	0.066261	0
MGH36_P9_E06	NA	black	0	1.4265	0
MGH36_P9_E07	0.52755829348	blue	3	2.3967	0.83996
MGH36_P9_E08	NA	black	0	0.073135	0
MGH36_P9_E10	NA	black	0	2.0562	0
MGH36_P9_E11	1.19368897346	black	0	1.8906	1.6007
MGH36_P9_E12	NA	black	0	0.092207	0
MGH36_P9_F02	-0.484711571582	green3	2	2.124	0.19283
MGH36_P9_F03	0.216981518228	blue	3	0.40272	0.10299
MGH36_P9_F04	NA	black	0	3.2316	0
MGH36_P9_F08	-0.524767179902	green3	2	2.2271	0.19535
MGH36_P9_F09	NA	black	0	0.077243	0
MGH36_P9_F10	NA	black	0	0	0
MGH36_P9_F11	-2.11252587869	black	0	0.063503	2.4795
MGH36_P9_F12	0.142195361611	blue	3	0.41034	0.23511
MGH36_P9_G03	NA	black	0	0.84639	0
MGH36_P9_G04	NA	black	0	0.57143	0
MGH36_P9_G05	-0.120742808665	green3	2	1.2945	0.25459
MGH36_P9_G06	-0.49661585003	green3	2	1.8143	0.064883
MGH36_P9_G07	NA	black	0	0	0.1003
MGH36_P9_G08	0.288533331542	blue	3	0.14926	0.14796
MGH36_P9_G09	NA	black	0	0	0.032806
MGH36_P9_G10	0.424430403206	blue	3	0.084064	0.025738
MGH36_P9_G11	NA	black	0	0	0.23634
MGH36_P9_H01	NA	black	0	1.488	0
MGH36_P9_H02	-0.491662946901	green3	2	2.3366	0.24245
MGH36_P9_H03	NA	black	0	0	2.2998
MGH36_P9_H04	NA	black	0	0.096262	0
MGH36_P9_H06	0.232095701224	blue	3	0.13619	0.21909
MGH36_P9_H07	NA	black	0	0.39835	0
MGH36_P9_H08	NA	black	0	0	0
MGH36_P9_H10	NA	black	0	0.15575	0
MGH36_P9_H11	0.298620890846	blue	3	0.17377	0.12433
MGH36_P9_H12	NA	black	0	1.4244	0
MGH36_P2_A01	NA	black	0	0.21039	0
MGH36_P2_A03	-0.0138270036648	blue	3	0.91609	0.12565
MGH36_P2_A04	0.0736330003521	blue	3	0.097611	0.40381
MGH36_P2_A05	0.400281119882	blue	3	0.059355	0.064883
MGH36_P2_A06	0.082095076328	blue	3	0.59264	0.25701
MGH36_P2_A07	-0.0681369525798	green3	2	1.0065	0.037031
MGH36_P2_A08	NA	black	0	1.1184	0
MGH36_P2_A11	-2.53584623795	black	0	0.14143	3.044
MGH36_P2_B03	-0.726450281044	green3	2	0.27262	1.4308
MGH36_P2_B04	0.301894724513	blue	3	0.10702	0.15056
MGH36_P2_B05	0.348896160685	blue	3	0.15963	0.070389
MGH36_P2_B06	0.116753552262	blue	3	0.12829	0.35276
MGH36_P2_B07	-0.171779754725	green3	2	0.1003	0.6663
MGH36_P2_B08	-0.0459013064095	green3	2	1.0093	0.18269
MGH36_P2_B09	-0.447828922039	green3	2	0.32539	1.1322
MGH36_P2_B10	0.227174535908	blue	3	0.42438	0.064883
MGH36_P2_B11	-0.090765457206	green3	2	1.1362	0.19409
MGH36_P2_B12	0.301914121733	blue	3	0.24123	0.082703
MGH36_P2_C02	NA	black	0	0.18523	0
