Cell_name	Zvalue	Color	Cluster	BRCA1	STAT3
MGH54_P2_A06	-0.402328153166	red	1	0.16736	3.5717
MGH54_P2_A10	NA	black	0	0	2.1405
MGH54_P2_B03	-1.71823815977	black	0	5.034	1.5998
MGH54_P2_B04	NA	black	0	0	0
MGH54_P2_B06	NA	black	0	0	3.8077
MGH54_P2_B09	NA	black	0	0	3.275
MGH54_P2_B10	NA	black	0	0	0
MGH54_P2_B11	NA	black	0	0	1.4536
MGH54_P2_C01	NA	black	0	0	0.23389
MGH54_P2_C02	-0.0826979834969	red	1	0.29748	2.591
MGH54_P2_C04	NA	black	0	0	5.4641
MGH54_P2_C05	0.503480981627	green3	2	0.1903	0.33457
MGH54_P2_C09	NA	black	0	0	4.5734
MGH54_P2_C10	NA	black	0	0	4.1343
MGH54_P2_C11	0.602907607837	green3	2	0.15445	0.10434
MGH54_P2_D01	NA	black	0	0.1865	0
MGH54_P2_D02	NA	black	0	0	1.4281
MGH54_P2_D03	NA	black	0	0	0
MGH54_P2_D04	0.455932887623	green3	2	2.1047	2.877
MGH54_P2_E01	NA	black	0	0	0.90149
MGH54_P2_E02	-0.193625567885	red	1	0.49365	3.803
MGH54_P2_E03	NA	black	0	0	0
MGH54_P2_E04	-0.368840586301	red	1	0.2558	3.6945
MGH54_P2_E05	NA	black	0	0	3.8382
MGH54_P2_E08	NA	black	0	0	1.5231
MGH54_P2_E11	NA	black	0	0	4.1448
MGH54_P2_E12	0.559272493201	green3	2	0.14143	0.31034
MGH54_P2_F05	NA	black	0	0	0.13356
MGH54_P2_F06	NA	black	0	0	0.49262
MGH54_P2_F08	NA	black	0	0	1.9675
MGH54_P2_F10	NA	black	0	0	0.76214
MGH54_P2_F12	NA	black	0	0	0.38957
MGH54_P2_G02	NA	black	0	0	0.40926
MGH54_P2_G06	NA	black	0	0	1.2875
MGH54_P2_G07	NA	black	0	0	1.4579
MGH54_P2_G08	NA	black	0	0	4.2357
MGH54_P2_G11	NA	black	0	0	0
MGH54_P2_G12	NA	black	0	0	2.6229
MGH54_P2_H02	NA	black	0	0	0
MGH54_P2_H08	NA	black	0	0	4.0842
MGH54_P2_H09	-0.748616706724	red	1	0.011496	4.1652
