Cell_name	Zvalue	Color	Cluster	JUN	STMN1
MGH54_P16_C10	-1.27377033106	red	1	1.9034	6.661
MGH54_P16_C11	-0.111430358508	green3	2	2.4805	4.7075
MGH54_P16_C12	-0.00126704308845	green3	2	5.1236	4.3298
MGH54_P16_D01	-1.77467837448	black	0	8.0497	1.4709
MGH54_P16_D02	NA	black	0	0	5.3313
MGH54_P16_D03	NA	black	0	0	4.0511
MGH54_P16_D04	0.169088749372	green3	2	8.1075	4.4421
MGH54_P16_D05	NA	black	0	7.3888	0
MGH54_P16_D06	1.7507887839	black	0	8.717	6.226
MGH54_P16_D07	-0.0368848714639	green3	2	4.6152	5.7215
MGH54_P16_D09	0.438917284863	green3	2	6.9451	5.2085
MGH54_P16_D10	NA	black	0	0	5.723
MGH54_P16_D11	NA	black	0	0	0.26424
MGH54_P16_D12	-0.684862133873	green3	2	1.3323	5.4792
MGH54_P16_E01	0.252677078032	green3	2	6.5292	4.9615
MGH54_P16_E02	-0.291501506594	green3	2	6.0215	3.0834
MGH54_P16_E03	NA	black	0	0	0
MGH54_P16_E04	NA	black	0	0	0
MGH54_P16_E05	NA	black	0	0	0
MGH54_P16_E06	NA	black	0	0	0.32193
MGH54_P16_E07	NA	black	0	0	4.5448
MGH54_P16_E08	-1.44089406858	green3	2	7.1383	1.0496
MGH54_P16_E09	NA	black	0	0	5.0495
MGH54_P16_E10	0.170948637669	green3	2	6.2676	4.8383
MGH54_P16_E11	NA	black	0	8.1117	0
MGH54_P16_E12	0.231338103966	green3	2	5.0369	7.2066
MGH54_P16_F01	NA	black	0	0	5.3636
MGH54_P16_F03	NA	black	0	0	6.1389
MGH54_P16_F04	0.16459482343	green3	2	4.9181	7.2683
MGH54_P16_F05	NA	black	0	0	4.2371
MGH54_P16_F06	NA	black	0	0	5.2836
MGH54_P16_F07	0.101893051296	green3	2	4.5703	2.9594
MGH54_P16_F08	-0.462600095114	green3	2	2.1795	5.3374
MGH54_P16_F09	-0.331296807848	green3	2	3.299	5.509
MGH54_P16_F10	NA	black	0	6.6767	0
MGH54_P16_F11	NA	black	0	0	5.3896
MGH54_P16_G01	NA	black	0	7.5372	0
MGH54_P16_G02	NA	black	0	0	0
MGH54_P16_G03	0.0587870509256	green3	2	4.8072	6.6726
MGH54_P16_G04	NA	black	0	0	4.9106
MGH54_P16_G05	-0.100090362235	green3	2	2.0752	4.6747
MGH54_P16_G06	-0.00765995271122	green3	2	5.1876	4.2456
MGH54_P16_G07	NA	black	0	0	4.3158
MGH54_P16_G08	0.57800113027	green3	2	6.0104	6.3849
MGH54_P16_G09	NA	black	0	0	5.4704
MGH54_P16_G10	NA	black	0	5.4571	0
MGH54_P16_G11	NA	black	0	0	0
MGH54_P16_G12	NA	black	0	0	5.6378
MGH54_P16_H01	NA	black	0	0	6.1191
MGH54_P16_H02	NA	black	0	0	4.2977
MGH54_P16_H03	-0.237003199668	green3	2	0.47405	4.8404
MGH54_P16_H04	NA	black	0	0	3.5331
MGH54_P16_H05	1.37958537221	green3	2	6.9982	7.0359
MGH54_P16_H06	-0.541198746258	green3	2	7.7636	3.334
MGH54_P16_H07	NA	black	0	0	3.8427
MGH54_P16_H08	NA	black	0	0	3.0398
MGH54_P16_H09	-0.141679058597	green3	2	4.0185	5.2914
MGH54_P16_H10	NA	black	0	0	2.6769
MGH54_P16_H11	NA	black	0	3.0279	0
MGH54_P16_H12	-2.77167062327	black	0	9.4867	1.2179
MGH54_P17_A01	-0.0122523922795	green3	2	4.4535	4.5431
MGH54_P17_A02	0.433034579287	green3	2	5.8567	6.1046
MGH54_P17_A03	-0.168653136901	green3	2	4.2293	5.9818
MGH54_P17_A04	NA	black	0	0	5.1464
MGH54_P17_A05	NA	black	0	0	1.1499
MGH54_P17_A06	NA	black	0	0	6.4919
MGH54_P17_A07	NA	black	0	0	3.937
MGH54_P17_A08	NA	black	0	0	0.42975
MGH54_P17_A09	NA	black	0	0	1.0122
MGH54_P17_A10	NA	black	0	0	5.3508
MGH54_P17_A11	NA	black	0	0	6.9594
MGH54_P17_A12	NA	black	0	0	0
MGH54_P17_B01	0.688113354914	green3	2	6.7404	5.8805
MGH54_P17_B02	0.00959515450348	green3	2	4.7436	6.1525
MGH54_P17_B03	1.53892841274	black	0	9.2327	5.7553
MGH54_P17_B05	NA	black	0	7.3097	0
MGH54_P17_B06	NA	black	0	0	5.5381
MGH54_P17_B07	-0.0974062185103	green3	2	4.042	5.0193
MGH54_P17_B08	NA	black	0	0	5.7773
MGH54_P17_B09	NA	black	0	0	5.6889
MGH54_P17_B10	NA	black	0	0	4.4094
MGH54_P17_B11	0.113109763725	green3	2	5.7094	4.9
MGH54_P17_B12	0.127399988668	green3	2	4.2636	3.4226
MGH54_P17_C02	NA	black	0	0	0
MGH54_P17_C03	0.0989827806925	green3	2	2.2501	4.3133
MGH54_P17_C04	NA	black	0	0	0
MGH54_P17_C05	NA	black	0	0	5.7101
MGH54_P17_C06	-0.438335451343	green3	2	2.9969	5.6315
MGH54_P17_C07	NA	black	0	0	4.5056
MGH54_P17_C08	-0.00826218396024	green3	2	5.9749	4.2733
MGH54_P17_C09	NA	black	0	0	6.3191
MGH54_P17_C10	-0.0504514291187	green3	2	4.0757	4.7282
MGH54_P17_C11	-0.0836890717433	green3	2	4.3253	5.2727
MGH54_P17_C12	NA	black	0	0	5.4285
MGH54_P17_D01	NA	black	0	0	6.4457
MGH54_P17_D02	1.16763486801	green3	2	6.8229	6.8235
MGH54_P17_D03	NA	black	0	0	4.9187
MGH54_P17_D04	NA	black	0	6.8184	0
MGH54_P17_D05	NA	black	0	0	4.4765
MGH54_P17_D06	NA	black	0	0	6.6956
MGH54_P17_D07	NA	black	0	0	5.5315
MGH54_P17_D09	NA	black	0	0	0.39067
MGH54_P17_D10	0.481757840944	green3	2	6.0964	5.9573
MGH54_P17_D12	NA	black	0	5.8942	0
MGH54_P17_E01	NA	black	0	0	4.792
MGH54_P17_E02	NA	black	0	0	5.7391
MGH54_P17_E03	0.115203250366	green3	2	1.3901	4.3791
MGH54_P17_E04	NA	black	0	5.7392	0
MGH54_P17_E05	NA	black	0	0	5.303
MGH54_P17_E06	-0.770994478299	green3	2	1.6079	5.6804
MGH54_P17_E07	0.826005910937	green3	2	6.093	7.0226
MGH54_P17_E08	NA	black	0	0	5.1425
MGH54_P17_E09	NA	black	0	0	6.1972
MGH54_P17_E10	NA	black	0	0	6.5414
MGH54_P17_E11	NA	black	0	0	5.6555
MGH54_P17_E12	NA	black	0	0	0
MGH54_P17_F01	NA	black	0	0	5.4033
MGH54_P17_F02	-0.19908187802	green3	2	3.8	5.3864
MGH54_P17_F03	0.0249422380457	green3	2	4.9463	5.0733
MGH54_P17_F04	NA	black	0	5.5854	0
MGH54_P17_F05	-0.56480699655	green3	2	3.769	7.4631
MGH54_P17_F07	NA	black	0	7.5376	0
MGH54_P17_F08	0.330916790972	green3	2	4.6311	0.62667
MGH54_P17_F09	NA	black	0	0	0
MGH54_P17_F10	0.0819904737098	green3	2	5.0852	5.5209
MGH54_P17_F11	NA	black	0	0	5.7762
MGH54_P17_F12	0.260319055691	green3	2	5.2797	6.4534
MGH54_P17_G01	NA	black	0	0	6.1919
MGH54_P17_G02	0.171405725404	green3	2	5.3145	5.7475
MGH54_P17_G03	NA	black	0	0	5.6586
MGH54_P17_G04	-0.270661132898	green3	2	3.3512	5.3368
MGH54_P17_G05	NA	black	0	0	4.0568
MGH54_P17_G06	NA	black	0	0	5.0095
MGH54_P17_G07	0.157597256154	green3	2	4.1044	3.4452
MGH54_P17_G08	-1.13086906689	red	1	1.8647	6.3846
MGH54_P17_G09	NA	black	0	6.6897	0
MGH54_P17_G10	-0.221366073696	green3	2	4.1728	6.3444
MGH54_P17_G11	NA	black	0	0	4.8708
MGH54_P17_G12	NA	black	0	0	0
MGH54_P17_H01	NA	black	0	0	4.9874
MGH54_P17_H02	-0.162052872243	green3	2	5.2664	1.6079
MGH54_P17_H05	0.200714427075	green3	2	4.1274	3.1718
MGH54_P17_H06	-0.31800584107	green3	2	3.931	6.3333
MGH54_P17_H07	-0.0903016316682	green3	2	5.226	3.0287
MGH54_P17_H08	NA	black	0	0	2.9452
MGH54_P17_H09	-0.726022466589	green3	2	1.2449	5.5159
MGH54_P17_H10	-0.177979109909	green3	2	3.6894	5.1915
MGH54_P17_H11	0.148756272663	green3	2	5.8916	4.9456
MGH54_P17_H12	0.920079900218	green3	2	6.7739	6.3579
MGH54_P6_A01	1.61201040103	black	0	8.171	6.3831
MGH54_P6_A02	-0.78341122084	green3	2	3.2342	7.0134
MGH54_P6_A03	NA	black	0	0	5.6245
MGH54_P6_A04	NA	black	0	0	7.2507
MGH54_P6_A05	1.33365819371	green3	2	8.3936	5.8987
MGH54_P6_A06	NA	black	0	0	5.0643
MGH54_P6_A07	-0.0973969776062	green3	2	5.2116	2.787
MGH54_P6_A08	NA	black	0	0	6.9866
MGH54_P6_A09	NA	black	0	0	0
MGH54_P6_A10	NA	black	0	0	5.32
MGH54_P6_A11	0.2183216632	green3	2	5.1967	6.4211
MGH54_P6_A12	-0.00252619717264	green3	2	7.1464	4.2434
MGH54_P6_B01	-1.71723217414	black	0	0.32193	6.4341
MGH54_P6_B02	NA	black	0	0	3.9989
MGH54_P6_B03	NA	black	0	0.35727	0
MGH54_P6_B04	0.10663365008	green3	2	3.7312	3.971
MGH54_P6_B05	NA	black	0	0	0.54201
MGH54_P6_B06	0.867265798395	green3	2	7.119	5.9556
MGH54_P6_B07	NA	black	0	0	1.6383
MGH54_P6_B08	0.166021915682	green3	2	4.6335	2.0136
MGH54_P6_B09	-0.22774178144	green3	2	3.902	5.6778
MGH54_P6_B10	NA	black	0	0	4.9199
MGH54_P6_B11	NA	black	0	0	0
MGH54_P6_B12	-1.34070659992	red	1	2.0676	6.9219
MGH54_P6_C01	-0.628142683906	green3	2	3.2284	6.4493
MGH54_P6_C02	NA	black	0	0	5.1212
MGH54_P6_C03	NA	black	0	0	0
MGH54_P6_C04	NA	black	0	0	5.954
MGH54_P6_C06	NA	black	0	4.8777	0
MGH54_P6_C07	NA	black	0	0	0.44784
MGH54_P6_C08	0.598491838682	green3	2	5.962	6.5289
MGH54_P6_C09	NA	black	0	0	4.1215
MGH54_P6_C10	NA	black	0	0	0.52607
MGH54_P6_C11	-0.619797833789	green3	2	2.4074	5.7326
MGH54_P6_C12	0.267318983063	green3	2	6.2652	5.1373
MGH54_P6_D01	NA	black	0	0	4.1969
MGH54_P6_D02	NA	black	0	0	5.939
MGH54_P6_D03	NA	black	0	0	6.7481
MGH54_P6_D04	1.74466606668	black	0	2.8974	0.64247
MGH54_P6_D05	NA	black	0	7.5645	0
MGH54_P6_D07	-1.07984616752	green3	2	1.5044	6.109
MGH54_P6_D08	NA	black	0	0	4.5271
MGH54_P6_D09	NA	black	0	0	0.41034
MGH54_P6_D10	NA	black	0	0	0
MGH54_P6_D11	NA	black	0	0	3.2687
MGH54_P6_D12	NA	black	0	0	0
MGH54_P6_E02	1.2015029012	green3	2	6.8451	6.8666
MGH54_P6_E03	NA	black	0	0	4.6799
MGH54_P6_E04	1.13718958698	green3	2	7.2504	6.3443
MGH54_P6_E05	NA	black	0	0	0
MGH54_P6_E07	-0.0163109402902	green3	2	4.5222	4.6484
MGH54_P6_E08	NA	black	0	0	5.6119
MGH54_P6_E09	0.235898931177	green3	2	6.9589	4.7713
MGH54_P6_E10	NA	black	0	0	4.9793
MGH54_P6_E11	NA	black	0	7.4167	0
MGH54_P6_E12	-1.09498307933	green3	2	1.5044	6.1318
MGH54_P6_F01	-1.42450126603	red	1	6.9529	0.76043
MGH54_P6_F02	NA	black	0	0	5.6504
MGH54_P6_F03	-1.04280582044	green3	2	0.42223	5.7197
MGH54_P6_F05	NA	black	0	4.5417	0
MGH54_P6_F06	NA	black	0	0	4.2626
MGH54_P6_F07	0.12937254051	green3	2	2.1953	4.2658
MGH54_P6_F08	-1.38255154144	red	1	0.63691	6.1675
MGH54_P6_F09	NA	black	0	0	0
MGH54_P6_F10	-0.943600846563	green3	2	6.5657	1.45
MGH54_P6_F11	NA	black	0	0	4.4467
MGH54_P6_F12	NA	black	0	6.5385	0
MGH54_P6_G01	NA	black	0	0	4.9921
MGH54_P6_G02	0.176659103683	green3	2	5.6769	5.2396
MGH54_P6_G03	-0.032584149129	green3	2	4.631	5.753
MGH54_P6_G04	NA	black	0	0	4.7416
MGH54_P6_G06	NA	black	0	0	4.8834
MGH54_P6_G07	NA	black	0	0	6.2501
MGH54_P6_G08	0.0861427498041	green3	2	2.1871	4.3435
MGH54_P6_G09	NA	black	0	7.4053	0
MGH54_P6_G10	-0.107772736539	green3	2	4.2501	5.3781
MGH54_P6_G11	-1.20453033315	red	1	0.67897	5.9706
MGH54_P6_G12	-1.79901910282	black	0	0.36513	6.5419
MGH54_P6_H01	NA	black	0	7.8924	0
MGH54_P6_H03	NA	black	0	6.8704	0
MGH54_P6_H05	0.218847595466	green3	2	6.0901	5.087
MGH54_P6_H06	NA	black	0	7.4203	0
MGH54_P6_H07	NA	black	0	6.4711	0
MGH54_P6_H08	0.407532719677	green3	2	4.3878	1.2922
MGH54_P6_H09	1.01101794011	green3	2	8.0853	5.6259
MGH54_P6_H10	NA	black	0	6.2243	0
MGH54_P6_H11	0.850475425998	green3	2	7.322	5.7874
MGH54_P6_H12	0.427258674593	green3	2	4.2265	1.7325
MGH54_P7_A02	NA	black	0	0	7.7459
MGH54_P7_A03	0.392430515126	green3	2	4.5001	0.89995
MGH54_P7_A04	NA	black	0	0	5.4295
MGH54_P7_A06	NA	black	0	0	1.5768
MGH54_P7_A07	NA	black	0	0	7.5533
MGH54_P7_A08	NA	black	0	0	0
MGH54_P7_A10	NA	black	0	0	2.1545
MGH54_P7_A11	NA	black	0	0	0.3173
MGH54_P7_A12	NA	black	0	0	5.851
MGH54_P7_B01	NA	black	0	0	0
MGH54_P7_B03	NA	black	0	0	5.8314
MGH54_P7_B04	NA	black	0	0	0.83431
MGH54_P7_B05	NA	black	0	0	1.051
MGH54_P7_B06	0.0425800521838	green3	2	1.7102	4.4564
MGH54_P7_B07	NA	black	0	0	0
MGH54_P7_B08	NA	black	0	0	0.83592
MGH54_P7_B09	0.0921674738615	green3	2	4.9495	0.40708
MGH54_P7_B10	NA	black	0	0	5.1556
MGH54_P7_B12	NA	black	0	0	0.39835
MGH54_P7_C01	NA	black	0	0	6.7209
MGH54_P7_C03	NA	black	0	0	6.8686
MGH54_P7_C04	NA	black	0	0	6.8953
MGH54_P7_C05	NA	black	0	0	0
MGH54_P7_C06	0.818571539288	green3	2	6.467	6.4593
MGH54_P7_C07	NA	black	0	0	0.52907
MGH54_P7_C08	-0.0966477766531	green3	2	4.4948	7.0246
MGH54_P7_C09	NA	black	0	0	7.3534
MGH54_P7_C10	NA	black	0	0	1.0286
MGH54_P7_C11	0.685339803335	green3	2	4.2569	0.38405
MGH54_P7_C12	NA	black	0	0	6.8281
MGH54_P7_D01	NA	black	0	4.8462	0
MGH54_P7_D02	NA	black	0	0	7.0049
MGH54_P7_D03	-0.514818815012	green3	2	1.4875	5.2688
MGH54_P7_D04	NA	black	0	0	5.9823
MGH54_P7_D05	NA	black	0	0	4.0528
MGH54_P7_D06	NA	black	0	0	4.9731
MGH54_P7_D08	NA	black	0	0	0
MGH54_P7_D11	NA	black	0	0	0
MGH54_P7_D12	NA	black	0	0	5.8752
MGH54_P7_E01	NA	black	0	0	0
MGH54_P7_E02	NA	black	0	0	4.5624
MGH54_P7_E03	NA	black	0	0	0.37962
MGH54_P7_E04	NA	black	0	0	4.7168
MGH54_P7_E05	0.180003868288	green3	2	4.8485	0.37851
MGH54_P7_E06	NA	black	0	0	5.9869
MGH54_P7_E08	0.216965321589	green3	2	3.9249	3.3481
MGH54_P7_E09	NA	black	0	0	5.8764
MGH54_P7_E10	NA	black	0	0	2.1661
MGH54_P7_E11	NA	black	0	0	6.4482
MGH54_P7_E12	NA	black	0	0	7.2203
MGH54_P7_F01	1.34192724003	green3	2	6.9458	7.0255
MGH54_P7_F02	NA	black	0	0	0.70929
MGH54_P7_F03	NA	black	0	0	0.45101
MGH54_P7_F04	-0.854197472104	green3	2	6.0759	0.33571
MGH54_P7_F05	NA	black	0	0	0
MGH54_P7_F06	NA	black	0	0	1.8184
MGH54_P7_F08	NA	black	0	0	0
MGH54_P7_F10	3.23597210418	black	0	0.35727	1.3138
MGH54_P7_F11	NA	black	0	0	0
MGH54_P7_G01	NA	black	0	0.43296	0
MGH54_P7_G02	NA	black	0	0	0.34255
MGH54_P7_G03	NA	black	0	0	0
MGH54_P7_G04	-2.0257226678	black	0	7.5129	0.34142
MGH54_P7_G06	NA	black	0	0	0
MGH54_P7_G07	NA	black	0	4.9247	0
MGH54_P7_G08	NA	black	0	0	8.3073
MGH54_P7_G09	0.0970357704196	green3	2	6.5079	4.5495
MGH54_P7_G10	NA	black	0	0	5.1597
MGH54_P7_G11	NA	black	0	0	2.4257
MGH54_P7_H01	NA	black	0	0	0
MGH54_P7_H02	NA	black	0	0	0.68885
MGH54_P7_H04	NA	black	0	0	5.8762
MGH54_P7_H05	NA	black	0	0	5.9098
MGH54_P7_H09	NA	black	0	0	8.6686
MGH54_P7_H10	NA	black	0	0	6.2749
MGH54_P8_A01	NA	black	0	0	3.4717
MGH54_P8_A06	NA	black	0	0	1.7515
MGH54_P8_A07	-1.42771513777	red	1	0.3584	6.1277
MGH54_P8_A09	NA	black	0	4.8173	0
MGH54_P8_A10	NA	black	0	0	7.2337
MGH54_P8_A11	-1.7441049629	black	0	0.15186	6.4008
MGH54_P8_A12	NA	black	0	0	0.72509
MGH54_P8_B01	NA	black	0	0	0
MGH54_P8_B02	NA	black	0	0	5.9233
MGH54_P8_B04	NA	black	0	0	0.65352
MGH54_P8_B08	-0.710536078951	green3	2	5.8929	0.26303
MGH54_P8_B09	NA	black	0	0	0
MGH54_P8_B12	-1.10262659864	green3	2	2.6772	7.0817
MGH54_P8_C02	NA	black	0	0	6.7159
MGH54_P8_C04	4.48013919778	black	0	0.19535	0.26903
MGH54_P8_C06	NA	black	0	0	0
MGH54_P8_C07	NA	black	0	0	6.8723
MGH54_P8_C09	NA	black	0	0	0.6951
MGH54_P8_C12	-1.30730348531	red	1	6.6086	0.29042
MGH54_P8_D01	NA	black	0	0	6.5438
MGH54_P8_D03	NA	black	0	0	0.8024
MGH54_P8_D04	NA	black	0	2.7286	0
MGH54_P8_D05	NA	black	0	0	0.27858
MGH54_P8_D06	NA	black	0	0	3.8705
MGH54_P8_D07	NA	black	0	0	5.7445
MGH54_P8_D08	NA	black	0	0	5.1768
MGH54_P8_D10	NA	black	0	0	6.4214
MGH54_P8_D11	NA	black	0	0	0.20038
MGH54_P8_D12	-0.732704206354	green3	2	6.1897	1.4016
MGH54_P8_E01	NA	black	0	0	4.6006
MGH54_P8_E04	NA	black	0	0	6.1959
MGH54_P8_E05	NA	black	0	4.6698	0
MGH54_P8_E07	-0.0277121300988	green3	2	4.6161	7.0576
MGH54_P8_E08	-0.133931764628	green3	2	5.2228	0.22404
MGH54_P8_E10	0.740356137353	green3	2	5.7039	7.5731
MGH54_P8_F01	0.20927200626	green3	2	3.6348	3.6274
MGH54_P8_F02	NA	black	0	0	0
MGH54_P8_F04	4.11046234254	black	0	0.59455	0.25338
MGH54_P8_F05	NA	black	0	0	6.0175
MGH54_P8_F06	NA	black	0	0.78409	0
MGH54_P8_F08	NA	black	0	0	6.3617
MGH54_P8_F09	NA	black	0	0	5.3608
MGH54_P8_F10	NA	black	0	0	0.49365
MGH54_P8_F11	NA	black	0	0	7.0725
MGH54_P8_F12	NA	black	0	0	7.0412
MGH54_P8_G01	NA	black	0	0	6.6376
MGH54_P8_G03	NA	black	0	0	0.42868
MGH54_P8_G04	NA	black	0	0	6.0888
MGH54_P8_G05	NA	black	0	0	0
MGH54_P8_G06	NA	black	0	0	5.4794
MGH54_P8_G07	0.705841820545	green3	2	4.181	0.57531
MGH54_P8_G08	0.383935600045	green3	2	5.4336	6.7392
MGH54_P8_G09	NA	black	0	0	0.25701
MGH54_P8_G10	-1.24310732498	red	1	1.4694	6.3374
MGH54_P8_G11	NA	black	0	0	0.28806
MGH54_P8_G12	NA	black	0	0	0.71105
MGH54_P8_H01	NA	black	0	0	0.39177
MGH54_P8_H03	NA	black	0	0	7.9053
MGH54_P8_H04	NA	black	0	0	0.65535
MGH54_P8_H06	NA	black	0	0	0
MGH54_P8_H07	NA	black	0	0	6.4776
MGH54_P8_H08	NA	black	0	0	6.2505
MGH54_P8_H10	NA	black	0	0	6.613
MGH54_P8_H12	-1.9303170975	black	0	0.96864	7.0119
MGH54_P10_A01	0.0904364111239	green3	2	5.3633	5.0693
MGH54_P10_A02	3.33618741057	black	0	1.1023	0.57531
MGH54_P10_A03	1.33206259256	green3	2	6.6854	7.3439
MGH54_P10_A04	0.320173324036	green3	2	6.4831	5.1633
MGH54_P10_A05	NA	black	0	7.3484	0
MGH54_P10_A06	0.552371738038	green3	2	5.9443	6.4004
MGH54_P10_A07	NA	black	0	5.426	0
MGH54_P10_A09	NA	black	0	0	1.4678
MGH54_P10_A10	-0.274119369111	green3	2	0.97453	4.895
MGH54_P10_A11	NA	black	0	0	4.9016
MGH54_P10_A12	0.490070666461	green3	2	7.2636	5.1685
MGH54_P10_B01	0.151667280596	green3	2	5.6802	5.1133
MGH54_P10_B02	-0.444949789397	green3	2	5.7789	1.6897
MGH54_P10_B03	-0.277390657893	green3	2	3.9066	5.9982
MGH54_P10_B05	-0.992051171791	green3	2	6.3425	0.70399
MGH54_P10_B06	NA	black	0	0	6.8593
MGH54_P10_B07	0.241149929024	green3	2	0.2762	4.3433
MGH54_P10_B08	NA	black	0	0	0.43723
MGH54_P10_B09	-0.0171744407305	green3	2	4.6837	5.7483
MGH54_P10_B10	-0.0533952777327	green3	2	4.4281	5.0952
MGH54_P10_B11	-1.89378711259	black	0	7.4337	0.4916
MGH54_P10_B12	NA	black	0	0	5.1341
MGH54_P10_C01	NA	black	0	0	0.63877
MGH54_P10_C02	NA	black	0	0	0
MGH54_P10_C03	NA	black	0	0	5.8679
MGH54_P10_C04	NA	black	0	0	0
MGH54_P10_C05	0.777731199989	green3	2	8.4418	5.1808
MGH54_P10_C07	NA	black	0	0	0
MGH54_P10_C08	NA	black	0	0	0
MGH54_P10_C09	-1.56334418303	black	0	7.176	0.81394
MGH54_P10_C10	1.48185214462	green3	2	3.3874	0.28688
MGH54_P10_C11	0.0193665582134	green3	2	6.1563	4.3664
MGH54_P10_C12	1.72832610655	black	0	3.0819	0.34937
MGH54_P10_D01	0.353736448132	green3	2	6.079	5.5558
MGH54_P10_D02	NA	black	0	0	6.1915
MGH54_P10_D03	0.157768414638	green3	2	5.2959	5.6885
MGH54_P10_D04	NA	black	0	0	1.4147
MGH54_P10_D05	1.45751580265	green3	2	8.7188	5.8892
MGH54_P10_D06	NA	black	0	0	5.1651
MGH54_P10_D07	0.0101006052743	green3	2	4.6943	4.0522
MGH54_P10_D09	1.2129923444	green3	2	7.8185	6.057
MGH54_P10_D10	-1.30803110144	red	1	0.22033	5.9593
MGH54_P10_D11	NA	black	0	0	1.2582
MGH54_P10_D12	NA	black	0	4.5531	0
MGH54_P10_E01	NA	black	0	7.1616	0
MGH54_P10_E02	NA	black	0	0	4.749
MGH54_P10_E03	1.14817613424	green3	2	7.0022	6.5915
MGH54_P10_E04	NA	black	0	8.7134	0
MGH54_P10_E05	0.298395040685	green3	2	6.88	4.9328
MGH54_P10_E06	NA	black	0	0	5.801
MGH54_P10_E07	NA	black	0	0	5.6628
MGH54_P10_E08	NA	black	0	0	0.51501
MGH54_P10_E09	NA	black	0	6.3342	0
MGH54_P10_E10	-0.117093421759	green3	2	5.2149	2.2863
MGH54_P10_E11	NA	black	0	0	4.6598
MGH54_P10_E12	-2.37994936351	black	0	8.3444	0.80571
MGH54_P10_F01	NA	black	0	0	5.226
MGH54_P10_F02	NA	black	0	0	3.8334
MGH54_P10_F03	NA	black	0	0	5.2381
MGH54_P10_F04	NA	black	0	0	0.52607
MGH54_P10_F05	NA	black	0	0	5.7074
MGH54_P10_F06	-0.0305608581947	green3	2	4.6255	6.6567
MGH54_P10_F08	NA	black	0	0	4.6713
MGH54_P10_F09	4.2475821803	black	0	0.28333	0.40708
MGH54_P10_F10	-1.29583834478	red	1	6.8934	1.0029
MGH54_P10_F11	0.102210174834	green3	2	4.968	6.2411
MGH54_P10_F12	-0.0539107209543	green3	2	4.5785	6.44
MGH54_P10_G01	NA	black	0	0	6.4811
MGH54_P10_G02	0.0739634327467	green3	2	4.8806	6.3554
MGH54_P10_G03	NA	black	0	0	5.2403
MGH54_P10_G05	-0.26879003866	green3	2	4.2126	7.2695
MGH54_P10_G06	NA	black	0	0	5.5778
MGH54_P10_G07	-2.92321525235	black	0	8.6313	0.31846
MGH54_P10_G09	3.50774411543	black	0	0.41792	1.0029
MGH54_P10_G10	1.09870536542	green3	2	8.658	5.4968
MGH54_P10_G11	-0.900415771979	green3	2	6.1528	0.43296
MGH54_P10_G12	0.83617001477	green3	2	6.8062	6.1475
MGH54_P10_H02	NA	black	0	0	0
MGH54_P10_H03	NA	black	0	0	3.4885
MGH54_P10_H04	NA	black	0	0	7.3665
MGH54_P10_H05	NA	black	0	0	5.7973
MGH54_P10_H06	NA	black	0	0	5.938
MGH54_P10_H07	NA	black	0	0	5.8393
MGH54_P10_H08	1.05074800168	green3	2	7.1881	6.2413
MGH54_P10_H09	0.0341027644759	green3	2	4.9209	5.3814
MGH54_P10_H10	4.17692879685	black	0	0.31383	0.44679
MGH54_P10_H11	0.288118658987	green3	2	6.9337	4.8915
MGH54_P10_H12	0.496880977497	green3	2	4.4201	0.64708
MGH54_P11_A01	1.17848307201	green3	2	7.1838	6.4755
MGH54_P11_A02	NA	black	0	0	4.4234
MGH54_P11_A03	NA	black	0	0	0
MGH54_P11_A04	NA	black	0	0	0.65444
MGH54_P11_A05	NA	black	0	0	6.2348
MGH54_P11_A06	NA	black	0	0	1.2857
MGH54_P11_A08	0.580917684975	green3	2	6.6908	5.6751
MGH54_P11_A09	NA	black	0	0	4.3809
MGH54_P11_A10	-2.85222219044	black	0	8.9756	0.74846
MGH54_P11_A11	NA	black	0	5.4748	0
MGH54_P11_A12	NA	black	0	0.8488	0
MGH54_P11_B01	NA	black	0	0	4.2325
MGH54_P11_B02	NA	black	0	0	3.5294
MGH54_P11_B03	NA	black	0	0	0
MGH54_P11_B04	NA	black	0	0	0
MGH54_P11_B05	NA	black	0	0	5.926
MGH54_P11_B06	NA	black	0	0	5.3171
MGH54_P11_B08	0.675525489948	green3	2	4.2256	0.54696
MGH54_P11_B09	NA	black	0	0	0
MGH54_P11_B10	NA	black	0	0	5.2003
MGH54_P11_B11	-1.29768566945	red	1	0.71194	6.0922
MGH54_P11_B12	NA	black	0	0	1.0335
MGH54_P11_C01	NA	black	0	0	4.0302
MGH54_P11_C02	NA	black	0	0	5.5
MGH54_P11_C03	NA	black	0	0	5.3292
MGH54_P11_C04	NA	black	0	0	5.183
MGH54_P11_C05	-1.00885281724	green3	2	8.5865	2.8858
MGH54_P11_C06	0.473010932012	green3	2	2.8383	3.3775
MGH54_P11_C07	1.13391361076	green3	2	6.848	6.7261
MGH54_P11_C08	NA	black	0	8.1628	0
MGH54_P11_C09	-0.516394184062	green3	2	3.6495	6.775
MGH54_P11_C10	NA	black	0	0	3.9051
MGH54_P11_C12	-0.319961012442	green3	2	3.9525	6.4115
MGH54_P11_D01	0.962921735121	green3	2	7.6594	5.7732
MGH54_P11_D02	NA	black	0	0	4.3836
MGH54_P11_D03	NA	black	0	0	0
MGH54_P11_D04	-0.0477186204947	green3	2	4.5703	5.6292
