Cell_name	Zvalue	Color	Cluster	CHEK1	MYC
MGH53_P4_G08	NA	black	0	0	0
MGH53_P4_G09	NA	black	0	0.2857	0
MGH53_P4_H10	NA	black	0	0	4.9458
MGH53_P4_H11	NA	black	0	0.29042	0
MGH53_P4_H12	NA	black	0	0	0
MGH54_P14_A01	NA	black	0	0	0
MGH54_P14_A02	NA	black	0	0	0
MGH54_P14_A03	NA	black	0	0.28924	0
MGH54_P14_A04	NA	black	0	0	3.7788
MGH54_P14_A05	NA	black	0	0	0
MGH54_P14_A06	NA	black	0	0.8504	0
MGH54_P14_A07	NA	black	0	3.2345	0
MGH54_P14_A08	NA	black	0	0	0.62387
MGH54_P14_A09	NA	black	0	0	0
MGH54_P14_A10	NA	black	0	0	3.0224
MGH54_P14_A11	NA	black	0	0	3.3297
MGH54_P14_A12	NA	black	0	0	0
MGH54_P14_B01	NA	black	0	0	0
MGH54_P14_B02	NA	black	0	0	0
MGH54_P14_B03	NA	black	0	0	0
MGH54_P14_B04	NA	black	0	0	0
MGH54_P14_B05	NA	black	0	0	1.1223
MGH54_P14_B06	NA	black	0	0	0
MGH54_P14_B07	NA	black	0	0	0
MGH54_P14_B08	NA	black	0	0	0
MGH54_P14_B09	NA	black	0	0	0
MGH54_P14_B10	NA	black	0	0	0
MGH54_P14_B11	NA	black	0	0	0
MGH54_P14_B12	NA	black	0	0	2.2984
MGH54_P14_C01	NA	black	0	0.36065	0
MGH54_P14_C02	NA	black	0	0	0
MGH54_P14_C03	NA	black	0	0.29983	0
MGH54_P14_C04	NA	black	0	0	3.8462
MGH54_P14_C05	NA	black	0	0	0
MGH54_P14_C06	NA	black	0	0	0
MGH54_P14_C07	NA	black	0	0	0
MGH54_P14_C08	NA	black	0	0.34369	0
MGH54_P14_C09	-0.401674655859	red	1	0.27977	4.46
MGH54_P14_C10	NA	black	0	0	0
MGH54_P14_C11	NA	black	0	0	0
MGH54_P14_C12	NA	black	0	0	0
MGH54_P14_D01	NA	black	0	0	0
MGH54_P14_D02	NA	black	0	0	0
MGH54_P14_D03	NA	black	0	3.2174	0
MGH54_P14_D04	NA	black	0	0	0
MGH54_P14_D05	NA	black	0	3.4601	0
MGH54_P14_D06	NA	black	0	0	0
MGH54_P14_D07	NA	black	0	0	4.3113
MGH54_P14_D08	NA	black	0	3.3225	0
MGH54_P14_D09	NA	black	0	0	0
MGH54_P14_D10	NA	black	0	0	0
MGH54_P14_D11	NA	black	0	0.28451	0
MGH54_P14_D12	NA	black	0	0	0
MGH54_P14_E01	NA	black	0	0.59359	0
MGH54_P14_E02	NA	black	0	0	0
MGH54_P14_E03	NA	black	0	0	0
MGH54_P14_E04	NA	black	0	0	2.9159
MGH54_P14_E05	NA	black	0	0.32423	0
MGH54_P14_E06	NA	black	0	0	0
MGH54_P14_E07	NA	black	0	0	0
MGH54_P14_E08	NA	black	0	0	0
MGH54_P14_E09	NA	black	0	0	0
MGH54_P14_E10	NA	black	0	0	0
MGH54_P14_E11	NA	black	0	0	0
MGH54_P14_E12	NA	black	0	0	0
MGH54_P14_F01	NA	black	0	0	0
MGH54_P14_F02	NA	black	0	0	6.1555
MGH54_P14_F03	NA	black	0	0	0
MGH54_P14_F04	NA	black	0	0.3471	0
MGH54_P14_F06	NA	black	0	0	0
MGH54_P14_F07	NA	black	0	0	0
MGH54_P14_F08	NA	black	0	0	0
MGH54_P14_F09	NA	black	0	0	0
MGH54_P14_F10	NA	black	0	0	0
MGH54_P14_F11	NA	black	0	0	0
MGH54_P14_G01	NA	black	0	0	5.2526
MGH54_P14_G02	NA	black	0	0	0
MGH54_P14_G03	NA	black	0	0	0
MGH54_P14_G04	NA	black	0	0	0
MGH54_P14_G05	NA	black	0	0	4.2438
MGH54_P14_G06	NA	black	0	0	0
MGH54_P14_G07	NA	black	0	0	4.3387
MGH54_P14_G08	NA	black	0	0.43723	0
MGH54_P14_G09	NA	black	0	0.3471	0
MGH54_P14_G10	NA	black	0	0	4.3778
MGH54_P14_G11	NA	black	0	0	0.74157
MGH54_P14_G12	NA	black	0	0	0
MGH54_P14_H01	NA	black	0	0	0
MGH54_P14_H02	NA	black	0	0	0
MGH54_P14_H03	NA	black	0	0	0
MGH54_P14_H04	NA	black	0	1.0454	0
MGH54_P14_H05	NA	black	0	0.45312	0
MGH54_P14_H06	NA	black	0	0	5.0692
MGH54_P14_H07	NA	black	0	0	0
MGH54_P14_H08	NA	black	0	0	0.60786
MGH54_P14_H09	NA	black	0	0	0
MGH54_P14_H10	NA	black	0	0	0
MGH54_P14_H11	NA	black	0	2.71	0
MGH54_P14_H12	NA	black	0	0.55974	0
MGH54_P15_A02	NA	black	0	0	0
MGH54_P15_A03	NA	black	0	0.22897	0
MGH54_P15_A04	NA	black	0	0	3.1278
MGH54_P15_A05	NA	black	0	0	0
MGH54_P15_A06	NA	black	0	0	0
MGH54_P15_A07	NA	black	0	0.19156	0
MGH54_P15_A08	NA	black	0	0	0
MGH54_P15_A09	NA	black	0	0.2857	0
MGH54_P15_A10	NA	black	0	0	0
MGH54_P15_A11	-0.320360256656	red	1	0.38626	4.3661
MGH54_P15_A12	-0.0314440243761	red	1	1.547	3.1538
MGH54_P15_B01	NA	black	0	0	2.8746
MGH54_P15_B02	NA	black	0	0	0
MGH54_P15_B03	NA	black	0	0	0
MGH54_P15_B04	NA	black	0	0	0
MGH54_P15_B05	NA	black	0	0	0
MGH54_P15_B06	NA	black	0	0	0
MGH54_P15_B07	NA	black	0	0	0
MGH54_P15_B09	NA	black	0	0	4.6078
MGH54_P15_B10	NA	black	0	0	0
MGH54_P15_B11	NA	black	0	0	0
MGH54_P15_C01	NA	black	0	0	0
MGH54_P15_C02	NA	black	0	0	4.4845
MGH54_P15_C03	NA	black	0	0.34255	0
MGH54_P15_C04	NA	black	0	0	1.1738
MGH54_P15_C05	NA	black	0	0	0
MGH54_P15_C06	NA	black	0	0	5.1936
MGH54_P15_C07	NA	black	0	0	0
MGH54_P15_C08	NA	black	0	0	0
MGH54_P15_C09	NA	black	0	0	0
MGH54_P15_C10	-0.10230202137	red	1	0.28451	3.6338
MGH54_P15_C11	NA	black	0	0	0
MGH54_P15_C12	NA	black	0	0	4.5608
MGH54_P15_D01	NA	black	0	0	0
MGH54_P15_D02	NA	black	0	0	0.76977
MGH54_P15_D03	NA	black	0	0	0
MGH54_P15_D04	NA	black	0	0	3.6762
MGH54_P15_D05	NA	black	0	0	0
MGH54_P15_D07	NA	black	0	0	0
MGH54_P15_D08	NA	black	0	0	0
MGH54_P15_D09	NA	black	0	0	0
MGH54_P15_D10	NA	black	0	3.9132	0
MGH54_P15_D11	NA	black	0	0	0
MGH54_P15_D12	NA	black	0	0.30918	0
MGH54_P15_E01	NA	black	0	1.4244	0
MGH54_P15_E02	0.0858755564713	red	1	3.674	3.2919
MGH54_P15_E03	NA	black	0	0	3.9577
MGH54_P15_E04	NA	black	0	0	0
MGH54_P15_E05	NA	black	0	0	4.5255
MGH54_P15_E06	NA	black	0	0	3.3218
MGH54_P15_E07	NA	black	0	0	0
MGH54_P15_E08	NA	black	0	0	0
MGH54_P15_E09	NA	black	0	0	0
MGH54_P15_E10	NA	black	0	0	0
MGH54_P15_E11	NA	black	0	0	5.6635
MGH54_P15_E12	NA	black	0	0	0
MGH54_P15_F01	NA	black	0	0	3.5028
MGH54_P15_F02	NA	black	0	0	1.8428
MGH54_P15_F03	NA	black	0	0	0
MGH54_P15_F04	NA	black	0	0	0
MGH54_P15_F05	NA	black	0	0	3.151
MGH54_P15_F06	NA	black	0	4.3428	0
MGH54_P15_F07	NA	black	0	0	0
MGH54_P15_F08	NA	black	0	0.44255	0
MGH54_P15_F09	NA	black	0	0	0
MGH54_P15_F10	NA	black	0	0.36289	0
MGH54_P15_F11	NA	black	0	0.30918	0
MGH54_P15_F12	NA	black	0	0	0
MGH54_P15_G03	NA	black	0	0	0
MGH54_P15_G04	NA	black	0	0.65444	0
MGH54_P15_G05	NA	black	0	0	0
MGH54_P15_G06	NA	black	0	0	0
MGH54_P15_G07	NA	black	0	0	0
MGH54_P15_G08	NA	black	0	0.21288	0
MGH54_P15_G09	NA	black	0	0	0
MGH54_P15_G10	NA	black	0	0	0
MGH54_P15_G11	-3.84694416194	black	0	4.0902	0.32998
MGH54_P15_G12	NA	black	0	0	0
MGH54_P15_H01	NA	black	0	0	0
MGH54_P15_H03	NA	black	0	0.29396	0
MGH54_P15_H04	-0.565604011902	red	1	0.29396	4.9598
MGH54_P15_H05	NA	black	0	0	0
MGH54_P15_H06	NA	black	0	0	0
MGH54_P15_H07	NA	black	0	0	0
MGH54_P15_H08	NA	black	0	0	3.044
MGH54_P15_H09	NA	black	0	0	1.9252
MGH54_P15_H10	NA	black	0	2.9096	0
MGH54_P15_H11	NA	black	0	0.4813	0
MGH54_P15_H12	NA	black	0	0	0
MGH54_P16_A01	NA	black	0	0	0
MGH54_P16_A02	NA	black	0	0	0
MGH54_P16_A04	NA	black	0	0.62199	0
MGH54_P16_A05	NA	black	0	0	4.8811
MGH54_P16_A06	NA	black	0	0	3.3625
MGH54_P16_A07	NA	black	0	0	0
MGH54_P16_A08	0.992330158933	green3	2	3.2411	4.2348
MGH54_P16_A09	NA	black	0	0	0
MGH54_P16_A10	NA	black	0	0.25217	0
MGH54_P16_A11	NA	black	0	0	0
MGH54_P16_A12	NA	black	0	0	0
MGH54_P16_B01	NA	black	0	0	0
MGH54_P16_B02	NA	black	0	0	0
MGH54_P16_B03	NA	black	0	0	0.90766
MGH54_P16_B04	NA	black	0	0	3.5852
MGH54_P16_B05	NA	black	0	0.35389	0
MGH54_P16_B06	NA	black	0	0	0
MGH54_P16_B07	NA	black	0	0	0
MGH54_P16_B08	1.55620890854	green3	2	2.8512	5.141
MGH54_P16_B09	NA	black	0	0	0
MGH54_P16_B10	NA	black	0	0	3.6893
MGH54_P16_B11	NA	black	0	0	0
MGH54_P16_B12	NA	black	0	0	0
MGH54_P16_C01	NA	black	0	0	0
MGH54_P16_C02	NA	black	0	0.62012	0
MGH54_P16_C03	NA	black	0	0.31846	0
MGH54_P16_C04	NA	black	0	0	0
MGH54_P16_C05	NA	black	0	0	3.5913
MGH54_P16_C06	NA	black	0	0	0
MGH54_P16_C07	NA	black	0	0	0
MGH54_P16_C08	NA	black	0	0	0
MGH54_P16_C09	NA	black	0	0	3.5362
MGH54_P16_C10	NA	black	0	0.084064	0
MGH54_P16_C11	NA	black	0	0	4.0552
MGH54_P16_C12	NA	black	0	0	0
MGH54_P16_D01	NA	black	0	0	0
MGH54_P16_D02	NA	black	0	0	0
MGH54_P16_D03	NA	black	0	0	0.63506
MGH54_P16_D04	NA	black	0	0	4.2456
MGH54_P16_D05	0.98625344839	green3	2	0.29631	0.83431
MGH54_P16_D06	NA	black	0	0	0
MGH54_P16_D07	NA	black	0	0	0
MGH54_P16_D09	NA	black	0	0	0
MGH54_P16_D10	NA	black	0	0	2.2561
MGH54_P16_D11	NA	black	0	0	0
MGH54_P16_D12	NA	black	0	0	0
MGH54_P16_E01	NA	black	0	2.4268	0
MGH54_P16_E02	NA	black	0	0	0
MGH54_P16_E03	NA	black	0	0	0
MGH54_P16_E04	NA	black	0	0	0
MGH54_P16_E05	NA	black	0	0	0
MGH54_P16_E06	NA	black	0	0	0
MGH54_P16_E07	NA	black	0	0	0.36289
MGH54_P16_E08	NA	black	0	0.35952	0
MGH54_P16_E09	NA	black	0	0	0.95233
MGH54_P16_E10	-1.68259566878	red	1	2.9462	1.2209
MGH54_P16_E11	NA	black	0	0	4.4039
MGH54_P16_E12	-2.76993649271	black	0	3.5706	0.72509
MGH54_P16_F01	NA	black	0	0.31383	0
MGH54_P16_F03	NA	black	0	0	0
MGH54_P16_F04	NA	black	0	0	0
MGH54_P16_F05	NA	black	0	0	0
MGH54_P16_F06	NA	black	0	0	0.55483
MGH54_P16_F07	NA	black	0	0.1903	0
MGH54_P16_F08	NA	black	0	0	4.1364
MGH54_P16_F09	NA	black	0	0.38626	0
MGH54_P16_F10	NA	black	0	0	0
MGH54_P16_F11	NA	black	0	0	0
MGH54_P16_G01	NA	black	0	0	0
MGH54_P16_G02	NA	black	0	0	5.9061
MGH54_P16_G03	NA	black	0	0	0
MGH54_P16_G04	NA	black	0	0	1.4147
MGH54_P16_G05	NA	black	0	0	0
MGH54_P16_G06	NA	black	0	0.53506	0
MGH54_P16_G07	NA	black	0	0	0
MGH54_P16_G08	NA	black	0	0	0
MGH54_P16_G09	NA	black	0	0.17887	0
MGH54_P16_G10	NA	black	0	0	0
MGH54_P16_G11	NA	black	0	0	0
MGH54_P16_G12	NA	black	0	0	0
MGH54_P16_H01	NA	black	0	0	1.3414
MGH54_P16_H02	NA	black	0	0	0
MGH54_P16_H03	NA	black	0	0.31383	0
MGH54_P16_H04	NA	black	0	0	0
MGH54_P16_H05	NA	black	0	0.23756	0
MGH54_P16_H06	NA	black	0	0	0
MGH54_P16_H07	NA	black	0	0	0
MGH54_P16_H08	NA	black	0	0	0
MGH54_P16_H09	NA	black	0	0	3.07
MGH54_P16_H10	NA	black	0	0	3.7113
MGH54_P16_H11	NA	black	0	0	0
MGH54_P16_H12	NA	black	0	0	5.052
MGH54_P17_A01	NA	black	0	0	0
MGH54_P17_A02	NA	black	0	0	0
MGH54_P17_A03	-0.376700360227	red	1	0.44679	4.6704
MGH54_P17_A04	NA	black	0	0.49057	0
MGH54_P17_A05	NA	black	0	0	0
MGH54_P17_A06	NA	black	0	0	0
MGH54_P17_A07	NA	black	0	0	0
MGH54_P17_A08	NA	black	0	0	0
MGH54_P17_A09	NA	black	0	0	6.1217
MGH54_P17_A10	NA	black	0	0	0
MGH54_P17_A11	NA	black	0	0	0
MGH54_P17_A12	NA	black	0	0	0.57821
MGH54_P17_B01	NA	black	0	0	0
MGH54_P17_B02	NA	black	0	0	4.4406
MGH54_P17_B03	-0.181701134373	red	1	0.47093	3.9966
MGH54_P17_B05	NA	black	0	0	0
MGH54_P17_B06	NA	black	0	0	0
MGH54_P17_B07	NA	black	0	0	0
MGH54_P17_B08	NA	black	0	0	0
MGH54_P17_B09	NA	black	0	0	0
MGH54_P17_B10	NA	black	0	0	3.0007
MGH54_P17_B11	NA	black	0	0	4.782
MGH54_P17_B12	NA	black	0	0	0
MGH54_P17_C02	NA	black	0	0	0
MGH54_P17_C03	NA	black	0	0	0
MGH54_P17_C04	NA	black	0	0	0
MGH54_P17_C05	NA	black	0	0	4.2395
MGH54_P17_C06	NA	black	0	0	0
MGH54_P17_C07	NA	black	0	0	0
MGH54_P17_C08	NA	black	0	0	0
MGH54_P17_C09	NA	black	0	0	0
MGH54_P17_C10	NA	black	0	0	0
MGH54_P17_C11	NA	black	0	0	0
MGH54_P17_C12	NA	black	0	0	0
MGH54_P17_D01	NA	black	0	0	0
MGH54_P17_D02	NA	black	0	0	0.52005
MGH54_P17_D03	NA	black	0	0	3.8948
MGH54_P17_D04	NA	black	0	0.40054	0
MGH54_P17_D05	NA	black	0	0	0
MGH54_P17_D06	NA	black	0	0	0
MGH54_P17_D07	NA	black	0	0	0
MGH54_P17_D09	NA	black	0	0	0
MGH54_P17_D10	NA	black	0	0	4.6456
MGH54_P17_D12	NA	black	0	0	4.4683
MGH54_P17_E01	NA	black	0	0	0
MGH54_P17_E02	NA	black	0	0	2.3028
MGH54_P17_E03	0.559196019012	red	1	2.3334	4.2401
MGH54_P17_E04	NA	black	0	0	0
MGH54_P17_E05	NA	black	0	0	0
MGH54_P17_E06	NA	black	0	0	3.3923
MGH54_P17_E07	NA	black	0	0	0
MGH54_P17_E08	NA	black	0	0	0
MGH54_P17_E09	NA	black	0	0.32308	0
MGH54_P17_E10	NA	black	0	0	0
MGH54_P17_E11	NA	black	0	0	0
MGH54_P17_E12	NA	black	0	0	0
MGH54_P17_F01	NA	black	0	0.46571	0
MGH54_P17_F02	NA	black	0	0	0
MGH54_P17_F03	NA	black	0	0	0
MGH54_P17_F04	NA	black	0	0	0
MGH54_P17_F05	NA	black	0	0	0
MGH54_P17_F07	NA	black	0	0.37962	0
MGH54_P17_F08	NA	black	0	3.6682	0
MGH54_P17_F09	NA	black	0	0	0
MGH54_P17_F10	NA	black	0	0.32539	0
MGH54_P17_F11	NA	black	0	0	0
MGH54_P17_F12	NA	black	0	0	0
MGH54_P17_G01	NA	black	0	0	0
MGH54_P17_G02	NA	black	0	0	0
MGH54_P17_G03	NA	black	0	0	0.6332
MGH54_P17_G04	NA	black	0	0	2.0659
MGH54_P17_G05	NA	black	0	0	0
MGH54_P17_G06	NA	black	0	0	0
MGH54_P17_G07	NA	black	0	0	0
MGH54_P17_G08	NA	black	0	0	0
MGH54_P17_G09	NA	black	0	0.36625	0
MGH54_P17_G10	NA	black	0	0	0
MGH54_P17_G11	NA	black	0	0	0
MGH54_P17_G12	NA	black	0	0	0
MGH54_P17_H01	NA	black	0	0	3.4947
MGH54_P17_H02	NA	black	0	0	0
MGH54_P17_H05	NA	black	0	0.69866	0
MGH54_P17_H06	NA	black	0	0	0
MGH54_P17_H07	NA	black	0	0	0
MGH54_P17_H08	NA	black	0	0	0
MGH54_P17_H09	NA	black	0	0	0
MGH54_P17_H10	NA	black	0	4.2558	0
MGH54_P17_H11	NA	black	0	0	0
MGH54_P17_H12	NA	black	0	0	0
MGH54_P6_A01	NA	black	0	3.6903	0
MGH54_P6_A02	NA	black	0	0	0
MGH54_P6_A03	NA	black	0	0	0
MGH54_P6_A04	NA	black	0	0	0
MGH54_P6_A05	NA	black	0	0	0
MGH54_P6_A06	NA	black	0	0	0
MGH54_P6_A07	NA	black	0	0	6.7528
MGH54_P6_A08	NA	black	0	0	0
MGH54_P6_A09	NA	black	0	0	0
MGH54_P6_A10	NA	black	0	0	0
MGH54_P6_A11	NA	black	0	0	0
MGH54_P6_A12	NA	black	0	0	0
MGH54_P6_B01	NA	black	0	0	0
MGH54_P6_B02	NA	black	0	0	0
MGH54_P6_B03	NA	black	0	0	0
MGH54_P6_B04	NA	black	0	0	0
MGH54_P6_B05	NA	black	0	0	0
MGH54_P6_B06	0.675460194564	red	1	0.60122	0.66812
MGH54_P6_B07	NA	black	0	0	0
MGH54_P6_B08	NA	black	0	0	0
MGH54_P6_B09	NA	black	0	0	0
MGH54_P6_B10	NA	black	0	0.72334	0
MGH54_P6_B11	NA	black	0	0.4351	0
MGH54_P6_B12	NA	black	0	0	0
MGH54_P6_C01	NA	black	0	3.8	0
MGH54_P6_C02	-0.205777375226	red	1	0.41034	4.0191
MGH54_P6_C03	NA	black	0	0	0
MGH54_P6_C04	NA	black	0	0	0
MGH54_P6_C06	NA	black	0	0	0
MGH54_P6_C07	NA	black	0	0	0
MGH54_P6_C08	NA	black	0	0	0
MGH54_P6_C09	NA	black	0	0	0
MGH54_P6_C10	NA	black	0	0	0
MGH54_P6_C11	NA	black	0	2.6688	0
MGH54_P6_C12	NA	black	0	0	0
MGH54_P6_D01	NA	black	0	0	0
MGH54_P6_D02	NA	black	0	0	0.9115
MGH54_P6_D03	NA	black	0	0	4.5154
MGH54_P6_D04	NA	black	0	0	0.43403
MGH54_P6_D05	NA	black	0	0	0
MGH54_P6_D07	NA	black	0	0.36289	0
MGH54_P6_D08	NA	black	0	0.55876	0
MGH54_P6_D09	NA	black	0	2.3931	0
MGH54_P6_D10	NA	black	0	0	0
MGH54_P6_D11	NA	black	0	0	3.4069
MGH54_P6_D12	NA	black	0	0	0.63227
MGH54_P6_E02	NA	black	0	0	4.4378
MGH54_P6_E03	NA	black	0	0	0
MGH54_P6_E04	NA	black	0	0	0
MGH54_P6_E05	NA	black	0	0.52807	0
MGH54_P6_E07	NA	black	0	0	0
MGH54_P6_E08	NA	black	0	0	0
MGH54_P6_E09	NA	black	0	0	0.514
MGH54_P6_E10	NA	black	0	0	0
MGH54_P6_E11	NA	black	0	0	0
MGH54_P6_E12	NA	black	0	0.81721	0
MGH54_P6_F01	NA	black	0	0.46884	0
MGH54_P6_F02	NA	black	0	0	0
MGH54_P6_F03	NA	black	0	2.4975	0
MGH54_P6_F05	NA	black	0	0	0
MGH54_P6_F06	NA	black	0	0	2.207
MGH54_P6_F07	NA	black	0	0.96864	0
MGH54_P6_F08	NA	black	0	0	3.7209
MGH54_P6_F09	-0.614170374827	red	1	0.38184	5.3432
MGH54_P6_F10	NA	black	0	0	0
MGH54_P6_F11	NA	black	0	2.1641	0
MGH54_P6_F12	NA	black	0	0	0
MGH54_P6_G01	NA	black	0	0	0
MGH54_P6_G02	NA	black	0	0	4.0287
MGH54_P6_G03	NA	black	0	0	0
MGH54_P6_G04	NA	black	0	0	0
MGH54_P6_G06	NA	black	0	0	0
MGH54_P6_G07	NA	black	0	0	0
MGH54_P6_G08	NA	black	0	0.41143	0
MGH54_P6_G09	NA	black	0	0	0
MGH54_P6_G10	NA	black	0	0.085425	0
MGH54_P6_G11	NA	black	0	0	0
MGH54_P6_G12	NA	black	0	0.62947	0
MGH54_P6_H01	NA	black	0	0	0
MGH54_P6_H03	NA	black	0	0	6.8856
MGH54_P6_H05	NA	black	0	0.32423	0
MGH54_P6_H06	NA	black	0	0	0
MGH54_P6_H07	NA	black	0	0	0
MGH54_P6_H08	NA	black	0	0	0
MGH54_P6_H09	-0.564323743352	red	1	0.60407	6.1934
MGH54_P6_H10	NA	black	0	0	0
MGH54_P6_H11	NA	black	0	0	0
MGH54_P6_H12	NA	black	0	0	5.1268
MGH54_P7_A02	NA	black	0	0	0
MGH54_P7_A03	-0.638867006389	red	1	0.301	5.1963
MGH54_P7_A04	NA	black	0	5.0211	0
MGH54_P7_A06	NA	black	0	0	0
MGH54_P7_A07	-1.0963729741	red	1	2.0959	0.76553
MGH54_P7_A08	NA	black	0	0	0
MGH54_P7_A10	NA	black	0	0.36961	0
MGH54_P7_A11	NA	black	0	0.25217	0
MGH54_P7_A12	NA	black	0	0	0
MGH54_P7_B01	NA	black	0	0	6.3037
MGH54_P7_B03	NA	black	0	0.23266	0
MGH54_P7_B04	NA	black	0	0	4.5566
MGH54_P7_B05	NA	black	0	0	0
MGH54_P7_B06	NA	black	0	0	6.3655
MGH54_P7_B07	NA	black	0	0.7277	0
MGH54_P7_B08	NA	black	0	0	0
MGH54_P7_B09	NA	black	0	0.34483	0
MGH54_P7_B10	NA	black	0	0	0
MGH54_P7_B12	NA	black	0	0.61164	0
MGH54_P7_C01	NA	black	0	0	0
MGH54_P7_C03	NA	black	0	0	0.50589
MGH54_P7_C04	NA	black	0	0.29396	0
MGH54_P7_C05	NA	black	0	0	0
MGH54_P7_C06	NA	black	0	0	0
MGH54_P7_C07	NA	black	0	0	1.6285
MGH54_P7_C08	NA	black	0	0.25217	0
MGH54_P7_C09	NA	black	0	0.41034	0
MGH54_P7_C10	NA	black	0	4.7104	0
MGH54_P7_C11	NA	black	0	0	0
MGH54_P7_C12	NA	black	0	0	0
MGH54_P7_D01	NA	black	0	0	0
MGH54_P7_D02	NA	black	0	0	0
MGH54_P7_D03	NA	black	0	0.92448	0
MGH54_P7_D04	NA	black	0	0	0
MGH54_P7_D05	NA	black	0	0	2.0858
MGH54_P7_D06	NA	black	0	0.72683	0
MGH54_P7_D08	NA	black	0	0	0
MGH54_P7_D11	NA	black	0	0	5.1718
MGH54_P7_D12	NA	black	0	0	5.6701
MGH54_P7_E01	NA	black	0	0.31846	0
MGH54_P7_E02	NA	black	0	0	0
MGH54_P7_E03	NA	black	0	0	2.0272
MGH54_P7_E04	NA	black	0	0	1.674
MGH54_P7_E05	0.992715632289	green3	2	0.29396	0.82538
MGH54_P7_E06	NA	black	0	0	6.2994
MGH54_P7_E08	NA	black	0	0.2228	0
MGH54_P7_E09	NA	black	0	0	0
MGH54_P7_E10	NA	black	0	0	0
MGH54_P7_E11	-0.311099931258	red	1	0.35276	4.2904
MGH54_P7_E12	NA	black	0	0	2.9437
MGH54_P7_F01	NA	black	0	0	3.4414
MGH54_P7_F02	NA	black	0	0.50386	0
MGH54_P7_F03	NA	black	0	0	0
MGH54_P7_F04	NA	black	0	0	0
MGH54_P7_F05	NA	black	0	0	0
MGH54_P7_F06	NA	black	0	0	1.3674
MGH54_P7_F08	NA	black	0	0	0
MGH54_P7_F10	NA	black	0	0	0
MGH54_P7_F11	-0.188914515489	red	1	0.27858	3.8673
MGH54_P7_G01	NA	black	0	0	1.3138
MGH54_P7_G02	NA	black	0	0	0
MGH54_P7_G03	NA	black	0	0.48543	0
MGH54_P7_G04	NA	black	0	0	0
MGH54_P7_G06	NA	black	0	0.38294	0
MGH54_P7_G07	NA	black	0	0	0
MGH54_P7_G08	NA	black	0	0.51299	0
MGH54_P7_G09	NA	black	0	0	0
MGH54_P7_G10	NA	black	0	0.38184	0
MGH54_P7_G11	NA	black	0	0.28806	0
MGH54_P7_H01	NA	black	0	0.32654	0
MGH54_P7_H02	NA	black	0	0.34028	0
MGH54_P7_H04	NA	black	0	0.35502	0
MGH54_P7_H05	NA	black	0	0	2.5969
MGH54_P7_H09	NA	black	0	0	0
MGH54_P7_H10	NA	black	0	0	0.95531
MGH54_P8_A01	NA	black	0	0	0
MGH54_P8_A06	0.174576751661	red	1	0.54696	2.672
MGH54_P8_A07	-0.626193654253	red	1	0.43403	5.5685
MGH54_P8_A09	NA	black	0	0	0
MGH54_P8_A10	NA	black	0	1.2998	0
MGH54_P8_A11	-0.600629028238	red	1	0.51602	5.8283
MGH54_P8_A12	NA	black	0	0	0.4957
MGH54_P8_B01	NA	black	0	0	0
MGH54_P8_B02	NA	black	0	0	5.4342
MGH54_P8_B04	0.205578662028	red	1	0.30801	2.7972
MGH54_P8_B08	NA	black	0	0	1.7753
MGH54_P8_B09	NA	black	0	0	0
MGH54_P8_B12	NA	black	0	0	0.64247
MGH54_P8_C02	NA	black	0	0	0
MGH54_P8_C04	NA	black	0	0.44361	0
MGH54_P8_C06	NA	black	0	0	0
MGH54_P8_C07	-0.660649848069	red	1	0.33685	5.3624
MGH54_P8_C09	NA	black	0	0.17632	0
MGH54_P8_C12	NA	black	0	0	0.27501
MGH54_P8_D01	NA	black	0	0	0
MGH54_P8_D03	NA	black	0	0	4.7935
MGH54_P8_D04	NA	black	0	0	0
MGH54_P8_D05	NA	black	0	0	0
MGH54_P8_D06	NA	black	0	0	0
MGH54_P8_D07	NA	black	0	0.18269	0
MGH54_P8_D08	NA	black	0	0.39726	0
MGH54_P8_D10	NA	black	0	0	0
MGH54_P8_D11	NA	black	0	0	0
MGH54_P8_D12	0.746465567795	green3	2	0.62947	0.27143
MGH54_P8_E01	NA	black	0	0.28214	0
MGH54_P8_E04	NA	black	0	0.49774	0
MGH54_P8_E05	NA	black	0	0	0
MGH54_P8_E07	NA	black	0	4.9613	0
MGH54_P8_E08	-0.79527332757	red	1	0.19661	5.3826
MGH54_P8_E10	NA	black	0	0	0
MGH54_P8_F01	2.5510719906	black	0	3.5272	5.4724
MGH54_P8_F02	NA	black	0	0	0
MGH54_P8_F04	NA	black	0	0.13488	0
MGH54_P8_F05	1.15245882868	green3	2	0.31962	0.3584
MGH54_P8_F06	-0.364523955216	red	1	0.15963	4.2265
MGH54_P8_F08	NA	black	0	0.17505	0
MGH54_P8_F09	NA	black	0	0.33914	0
MGH54_P8_F10	NA	black	0	0	0
MGH54_P8_F11	NA	black	0	0	6.2946
MGH54_P8_F12	NA	black	0	0	3.2866
MGH54_P8_G01	NA	black	0	0	5.6763
MGH54_P8_G03	NA	black	0	0	0
MGH54_P8_G04	NA	black	0	0	0
MGH54_P8_G05	-0.703910868458	red	1	0.21039	5.169
MGH54_P8_G06	NA	black	0	0	0
MGH54_P8_G07	NA	black	0	0.18396	0
MGH54_P8_G08	NA	black	0	0	0
MGH54_P8_G09	NA	black	0	0	0
MGH54_P8_G10	NA	black	0	0.15186	0
MGH54_P8_G11	NA	black	0	0	0
