Cell_name	Zvalue	Color	Cluster	CREB1	ODC1
MGH53_P9_A09	1.12635183665	red	1	2.5074	5.0328
MGH53_P9_A10	NA	black	0	0.18777	0
MGH53_P9_A11	NA	black	0	0	4.9892
MGH53_P9_A12	NA	black	0	0	4.9568
MGH53_P9_B01	NA	black	0	0	0
MGH53_P9_B02	NA	black	0	0	0
MGH53_P9_B03	-0.206963193335	red	1	2.0824	3.0335
MGH53_P9_B04	NA	black	0	0	0
MGH53_P9_B05	-1.11192846506	red	1	2.8777	2.2259
MGH53_P9_B06	NA	black	0	0	1.7437
MGH53_P9_B07	NA	black	0	3.5886	0
MGH53_P9_B08	NA	black	0	0.084064	0
MGH53_P9_B09	NA	black	0	0	3.417
MGH53_P9_B11	1.98474008812	black	0	2.7086	5.86
MGH53_P9_B12	0.163318691665	red	1	2.71	3.6563
MGH53_P9_C01	NA	black	0	0.9313	0
MGH53_P9_C02	NA	black	0	0	4.3379
MGH53_P9_C03	NA	black	0	0	0.52306
MGH53_P9_C04	NA	black	0	0	1.5835
MGH53_P9_C05	NA	black	0	2.7422	0
MGH53_P9_C06	0.17719342567	red	1	1.537	4.3867
MGH53_P9_C07	-0.299329313132	red	1	1.4238	0.98331
MGH53_P9_C08	NA	black	0	0	5.6057
MGH53_P9_C09	-1.1036522462	red	1	0.086784	5.383
MGH53_P9_C10	NA	black	0	3.2501	0
MGH53_P9_C11	-1.6097989004	red	1	2.5278	1.201
MGH53_P9_C12	NA	black	0	0.2228	0
MGH53_P9_D01	NA	black	0	0	4.0712
MGH53_P9_D02	NA	black	0	0	0
MGH53_P9_D03	NA	black	0	0	2.106
MGH53_P9_D04	NA	black	0	0.16092	0
MGH53_P9_D05	NA	black	0	0	3.727
MGH53_P9_D08	NA	black	0	2.7334	0
MGH53_P9_D09	-1.33390622465	red	1	0.21039	6.0869
MGH53_P9_D10	NA	black	0	2.7916	0
MGH53_P9_D11	NA	black	0	0	0
MGH53_P9_D12	NA	black	0	0	3.6245
MGH53_P9_F04	-1.41755304484	red	1	0.082703	5.9228
MGH53_P9_F05	NA	black	0	0.089498	0
MGH53_P9_F06	NA	black	0	0.12035	0
MGH53_P9_F07	NA	black	0	0	0
MGH53_P9_F08	NA	black	0	2.1444	0
MGH53_P9_F09	0.118834205426	red	1	0.079975	3.2841
MGH53_P9_F10	NA	black	0	0.2762	0
MGH53_P9_F11	-0.36641644179	red	1	0.16479	4.1571
MGH53_P9_F12	NA	black	0	0	0
MGH53_P9_G01	NA	black	0	0	3.7419
MGH53_P9_G02	-0.0848556745875	red	1	1.4668	2.9055
MGH53_P9_G03	NA	black	0	3.2171	0
MGH53_P9_G04	-1.12311254653	red	1	0.092207	5.4267
MGH53_P9_G07	NA	black	0	0	0
MGH53_P9_G08	NA	black	0	0	0
MGH53_P9_G09	0.532034308554	red	1	0.13619	2.5425
MGH53_P9_G12	NA	black	0	0	3.2897
MGH53_P9_H01	NA	black	0	0	0
MGH53_P9_H02	NA	black	0	2.3818	0
MGH53_P9_H03	NA	black	0	0	4.3107
MGH53_P9_H04	NA	black	0	0	0
MGH53_P9_H05	NA	black	0	0	2.9497
MGH53_P9_H06	NA	black	0	3.2488	0
MGH53_P9_H07	0.554062414116	red	1	2.4468	4.2736
MGH53_P9_H08	NA	black	0	3.7278	0
MGH53_P9_H09	NA	black	0	2.0803	0
MGH53_P9_H10	NA	black	0	0	0
MGH53_P9_H11	NA	black	0	0	2.3254
MGH53_P9_H12	NA	black	0	1.7966	0
MGH53_P4_A07	-0.156147815012	red	1	2.4766	3.2343
MGH53_P4_B01	NA	black	0	0.19156	0
MGH53_P4_B02	0.92985277414	red	1	0.12565	1.8612
MGH53_P4_B08	NA	black	0	2.8815	0
MGH53_P4_B09	NA	black	0	0.04684	0
MGH53_P4_B10	0.131764933737	red	1	1.3156	5.1813
MGH53_P4_B11	NA	black	0	0.31846	0
MGH53_P4_C03	NA	black	0	0.82212	0
MGH53_P4_C11	NA	black	0	0.15834	0
MGH53_P4_C12	NA	black	0	0	3.8241
MGH53_P4_D04	NA	black	0	0	0
MGH53_P4_D05	NA	black	0	0	3.5972
MGH53_P4_D09	NA	black	0	0	0.63877
MGH53_P4_E01	NA	black	0	0.79494	0
MGH53_P4_E02	-0.856605694816	red	1	0.12168	5.0027
MGH53_P4_E07	NA	black	0	0	0
MGH53_P4_E08	-0.202113316746	red	1	0.53406	4.0634
MGH53_P4_E09	NA	black	0	4.0422	0
MGH53_P4_F01	-1.52506231814	red	1	0.084064	6.1145
MGH53_P4_F02	NA	black	0	0.2461	0
MGH53_P4_F08	NA	black	0	2.2895	0
MGH53_P4_F11	NA	black	0	0	0
MGH53_P4_G02	NA	black	0	0.15056	0
MGH53_P4_G05	0.496777451914	red	1	0.086784	2.6443
MGH53_P4_G07	NA	black	0	0.07861	0
MGH53_P4_G08	NA	black	0	2.6348	0
MGH53_P4_G09	-3.27870675783	black	0	3.6567	0.95457
MGH53_P4_H10	NA	black	0	3.3981	0
MGH53_P4_H11	-1.09761247893	red	1	0.12829	5.4482
MGH53_P4_H12	NA	black	0	0.053806	0
MGH54_P14_A01	NA	black	0	2.5102	0
MGH54_P14_A02	NA	black	0	0	0
MGH54_P14_A03	NA	black	0	0	0
MGH54_P14_A04	NA	black	0	0	0
MGH54_P14_A05	NA	black	0	0.084064	0
MGH54_P14_A06	NA	black	0	0	3.4656
MGH54_P14_A07	NA	black	0	0	0
MGH54_P14_A08	NA	black	0	3.0079	0
MGH54_P14_A09	NA	black	0	0	0
MGH54_P14_A10	NA	black	0	2.3813	0
MGH54_P14_A11	NA	black	0	0	4.31
MGH54_P14_A12	NA	black	0	0	0
MGH54_P14_B01	-0.299547528627	red	1	0.86869	5.3228
MGH54_P14_B02	NA	black	0	0	3.7433
MGH54_P14_B03	NA	black	0	0.12168	0
MGH54_P14_B04	NA	black	0	0.086784	0
MGH54_P14_B05	NA	black	0	0.096262	0
MGH54_P14_B06	NA	black	0	0	6.1108
MGH54_P14_B07	NA	black	0	0	0
MGH54_P14_B08	-0.951981630968	red	1	1.959	1.1309
MGH54_P14_B09	-0.162898794541	red	1	0.8504	4.4056
MGH54_P14_B10	NA	black	0	0	0
MGH54_P14_B11	NA	black	0	0	2.1512
MGH54_P14_B12	NA	black	0	0	0
MGH54_P14_C01	NA	black	0	0.98841	0
MGH54_P14_C02	NA	black	0	3.8842	0
MGH54_P14_C03	NA	black	0	2.8716	0
MGH54_P14_C04	0.130173711475	red	1	2.9373	3.593
MGH54_P14_C05	-0.281552638702	red	1	1.4787	1.6187
MGH54_P14_C06	NA	black	0	0	4.2234
MGH54_P14_C07	NA	black	0	2.6079	0
MGH54_P14_C08	NA	black	0	0	3.9613
MGH54_P14_C09	NA	black	0	0	4.8823
MGH54_P14_C10	NA	black	0	0.11503	0
MGH54_P14_C11	NA	black	0	0	0
MGH54_P14_C12	NA	black	0	0	4.994
MGH54_P14_D01	NA	black	0	0	0.96051
MGH54_P14_D02	NA	black	0	0	0
MGH54_P14_D03	NA	black	0	0	0
MGH54_P14_D04	NA	black	0	0	0
MGH54_P14_D05	NA	black	0	0	5.5502
MGH54_P14_D06	NA	black	0	0	4.0114
MGH54_P14_D07	1.63788857006	green3	2	2.7179	5.431
MGH54_P14_D08	NA	black	0	0	0
MGH54_P14_D09	-1.24474796913	red	1	0.16092	5.7888
MGH54_P14_D10	NA	black	0	0.43936	0
MGH54_P14_D11	NA	black	0	3.8203	0
MGH54_P14_D12	NA	black	0	0.72509	0
MGH54_P14_E01	NA	black	0	1.538	0
MGH54_P14_E02	NA	black	0	0	0
MGH54_P14_E03	NA	black	0	0	5.6444
MGH54_P14_E04	NA	black	0	0	0
MGH54_P14_E05	NA	black	0	0	3.2695
MGH54_P14_E06	NA	black	0	0.071763	0
MGH54_P14_E07	NA	black	0	0	0
MGH54_P14_E08	NA	black	0	0	0
MGH54_P14_E09	NA	black	0	0	4.5215
MGH54_P14_E10	NA	black	0	0	1.7519
MGH54_P14_E11	NA	black	0	2.6592	0
MGH54_P14_E12	NA	black	0	0.24123	0
MGH54_P14_F01	NA	black	0	0	0
MGH54_P14_F02	NA	black	0	0	3.8053
MGH54_P14_F03	-0.960278071688	red	1	0.15056	5.2371
MGH54_P14_F04	-0.529300765561	red	1	0.1003	4.4004
MGH54_P14_F06	NA	black	0	0	0
MGH54_P14_F07	NA	black	0	0	0
MGH54_P14_F08	NA	black	0	1.1296	0
MGH54_P14_F09	NA	black	0	0	4.645
MGH54_P14_F10	NA	black	0	0	0
MGH54_P14_F11	NA	black	0	0	4.6582
MGH54_P14_G01	NA	black	0	0	3.9072
MGH54_P14_G02	NA	black	0	2.9564	0
MGH54_P14_G03	2.86119392478	black	0	3.9675	5.355
MGH54_P14_G04	NA	black	0	0	0
MGH54_P14_G05	NA	black	0	0.66812	0
MGH54_P14_G06	NA	black	0	0	3.2429
MGH54_P14_G07	NA	black	0	0	0
MGH54_P14_G08	0.0312641743616	red	1	0.15445	3.4272
MGH54_P14_G09	0.000669047515505	red	1	1.1622	3.4148
MGH54_P14_G10	NA	black	0	0	4.7279
MGH54_P14_G11	NA	black	0	0	0
MGH54_P14_G12	NA	black	0	0	0
MGH54_P14_H01	NA	black	0	0	0
MGH54_P14_H02	NA	black	0	0	0
MGH54_P14_H03	NA	black	0	0	0
MGH54_P14_H04	NA	black	0	0.2461	0
MGH54_P14_H05	NA	black	0	0	0
MGH54_P14_H06	-0.0385981778829	red	1	1.54	3.2671
MGH54_P14_H07	NA	black	0	0	0
MGH54_P14_H08	NA	black	0	0	0
MGH54_P14_H09	0.539231633752	red	1	0.1137	2.5499
MGH54_P14_H10	NA	black	0	0	4.1552
MGH54_P14_H11	NA	black	0	0	0
MGH54_P14_H12	-0.529646126927	red	1	0.20789	4.5023
MGH54_P15_A02	-0.703179464575	red	1	0.27977	4.9489
MGH54_P15_A03	1.307765553	red	1	0.24489	0.92828
MGH54_P15_A04	-0.65929205278	red	1	2.1606	2.195
MGH54_P15_A05	NA	black	0	0	0
MGH54_P15_A06	NA	black	0	0	0
MGH54_P15_A07	NA	black	0	0	0
MGH54_P15_A08	-0.430772000014	red	1	2.7088	2.9296
MGH54_P15_A09	0.359301155458	red	1	0.082703	2.8783
MGH54_P15_A10	NA	black	0	0.15575	0
MGH54_P15_A11	NA	black	0	0	5.5338
MGH54_P15_A12	-0.874036161059	red	1	0.14143	5.0637
MGH54_P15_B01	NA	black	0	0	4.6659
MGH54_P15_B02	NA	black	0	0	0
MGH54_P15_B03	NA	black	0	0	4.2287
MGH54_P15_B04	NA	black	0	0	0
MGH54_P15_B05	NA	black	0	0	0
MGH54_P15_B06	NA	black	0	0	2.9096
MGH54_P15_B07	NA	black	0	0.25942	0
MGH54_P15_B09	NA	black	0	0	0
MGH54_P15_B10	NA	black	0	0.60407	0
MGH54_P15_B11	NA	black	0	2.8873	0
MGH54_P15_C01	NA	black	0	0	5.9559
MGH54_P15_C02	NA	black	0	0.26903	0
MGH54_P15_C03	NA	black	0	0	0
MGH54_P15_C04	NA	black	0	0.37072	0
MGH54_P15_C05	-0.603037689573	red	1	0.47093	5.0822
MGH54_P15_C06	NA	black	0	0.83269	0
MGH54_P15_C07	NA	black	0	0.15316	0
MGH54_P15_C08	NA	black	0	0.21661	0
MGH54_P15_C09	NA	black	0	0	0
MGH54_P15_C10	-0.398902470237	red	1	0.7137	5.0982
MGH54_P15_C11	NA	black	0	0	6.5628
MGH54_P15_C12	-1.5233615644	red	1	0.09356	6.1351
MGH54_P15_D01	NA	black	0	0	3.9845
MGH54_P15_D02	NA	black	0	0	4.5236
MGH54_P15_D03	NA	black	0	0	5.9476
MGH54_P15_D04	NA	black	0	0	4.0918
MGH54_P15_D05	NA	black	0	0	0
MGH54_P15_D07	NA	black	0	0	0
MGH54_P15_D08	NA	black	0	0	0
MGH54_P15_D09	NA	black	0	0.11636	0
MGH54_P15_D10	NA	black	0	0	2.4678
MGH54_P15_D11	NA	black	0	0	0
MGH54_P15_D12	NA	black	0	0.088142	0
MGH54_P15_E01	0.7923454301	red	1	2.201	4.9001
MGH54_P15_E02	-0.270070495505	red	1	0.28688	4.0462
MGH54_P15_E03	NA	black	0	1.4792	0
MGH54_P15_E04	NA	black	0	1.8016	0
MGH54_P15_E05	0.0839736790531	red	1	0.18015	3.3277
MGH54_P15_E06	NA	black	0	0.123	0
MGH54_P15_E07	NA	black	0	0	4.1632
MGH54_P15_E08	NA	black	0	0.43936	0
MGH54_P15_E09	NA	black	0	0.38294	0
MGH54_P15_E10	NA	black	0	0	0
MGH54_P15_E11	NA	black	0	4.2918	0
MGH54_P15_E12	NA	black	0	2.6381	0
MGH54_P15_F01	NA	black	0	0	0
MGH54_P15_F02	NA	black	0	0	0
MGH54_P15_F03	NA	black	0	2.1935	0
MGH54_P15_F04	NA	black	0	0.45838	0
MGH54_P15_F05	NA	black	0	1.0179	0
MGH54_P15_F06	NA	black	0	0.031395	0
MGH54_P15_F07	NA	black	0	0.17505	0
MGH54_P15_F08	NA	black	0	0	0
MGH54_P15_F09	-1.49351460339	red	1	2.4468	1.2296
MGH54_P15_F10	-0.238769912593	red	1	0.10702	3.8988
MGH54_P15_F11	0.137474614814	red	1	3.7863	3.5444
MGH54_P15_F12	NA	black	0	0.54893	0
MGH54_P15_G03	NA	black	0	1.0566	0
MGH54_P15_G04	NA	black	0	0	0
MGH54_P15_G05	NA	black	0	0	5.0536
MGH54_P15_G06	NA	black	0	3.5039	0
MGH54_P15_G07	NA	black	0	1.4568	0
MGH54_P15_G08	-0.660706886548	red	1	2.7604	2.6731
MGH54_P15_G09	NA	black	0	3.4615	0
MGH54_P15_G10	NA	black	0	2.1217	0
MGH54_P15_G11	NA	black	0	0	5.0365
MGH54_P15_G12	NA	black	0	0	5.0425
MGH54_P15_H01	-0.169414627826	red	1	2.0058	3.0796
MGH54_P15_H03	NA	black	0	0	0
MGH54_P15_H04	NA	black	0	1.94	0
MGH54_P15_H05	NA	black	0	3.8942	0
MGH54_P15_H06	NA	black	0	0	4.4925
MGH54_P15_H07	NA	black	0	0.42653	0
MGH54_P15_H08	NA	black	0	0	5.754
MGH54_P15_H09	NA	black	0	0	3.9331
MGH54_P15_H10	-0.984521947803	red	1	2.698	2.2391
MGH54_P15_H11	NA	black	0	0	0
MGH54_P15_H12	-0.347509550392	red	1	0.18015	4.1319
MGH54_P16_A01	-0.00755750220377	red	1	1.8086	3.444
MGH54_P16_A02	NA	black	0	0	0
MGH54_P16_A04	-0.967331620691	red	1	0.1137	5.1883
MGH54_P16_A05	NA	black	0	0	4.2766
MGH54_P16_A06	NA	black	0	0	0
MGH54_P16_A07	NA	black	0	0	0
MGH54_P16_A08	NA	black	0	0	5.5215
MGH54_P16_A09	NA	black	0	0	0
MGH54_P16_A10	NA	black	0	0.20664	0
MGH54_P16_A11	-0.736854594451	red	1	0.079975	4.7389
MGH54_P16_A12	NA	black	0	0	0
MGH54_P16_B01	NA	black	0	0	4.4352
MGH54_P16_B02	NA	black	0	0.27381	0
MGH54_P16_B03	-0.723014649642	red	1	0.096262	4.7337
MGH54_P16_B04	0.328910688575	red	1	2.9428	3.8027
MGH54_P16_B05	NA	black	0	0	0
MGH54_P16_B06	NA	black	0	0	2.104
MGH54_P16_B07	NA	black	0	0.39944	0
MGH54_P16_B08	NA	black	0	0	5.2272
MGH54_P16_B09	NA	black	0	0.10299	0
MGH54_P16_B10	NA	black	0	0	4.8334
MGH54_P16_B11	NA	black	0	1.3874	0
MGH54_P16_B12	NA	black	0	0.56852	0
MGH54_P16_C01	NA	black	0	0	0
MGH54_P16_C02	-0.263967493361	red	1	0.19661	3.9836
MGH54_P16_C03	NA	black	0	0	3.2884
MGH54_P16_C04	NA	black	0	0	0
MGH54_P16_C05	2.39254231178	black	0	2.5871	6.5943
MGH54_P16_C06	0.99727833103	red	1	2.0043	5.6897
MGH54_P16_C07	NA	black	0	0	5.4474
MGH54_P16_C08	2.41706967981	black	0	2.6844	6.4247
MGH54_P16_C09	1.21364738692	red	1	2.9523	4.7279
MGH54_P16_C10	-0.946736204888	red	1	0.075875	5.0939
MGH54_P16_C11	NA	black	0	0	0
MGH54_P16_C12	NA	black	0	0	5.6155
MGH54_P16_D01	NA	black	0	0.17249	0
MGH54_P16_D02	NA	black	0	0	1.06
MGH54_P16_D03	NA	black	0	0	4.6759
MGH54_P16_D04	NA	black	0	0	0
MGH54_P16_D05	NA	black	0	0.3173	0
MGH54_P16_D06	2.59357865893	black	0	3.7321	5.3373
MGH54_P16_D07	-3.51725752312	black	0	3.5505	0.65076
MGH54_P16_D09	NA	black	0	0	0
MGH54_P16_D10	NA	black	0	0	6.5713
MGH54_P16_D11	NA	black	0	0	1.0649
MGH54_P16_D12	NA	black	0	0	3.0328
MGH54_P16_E01	NA	black	0	0	3.9089
MGH54_P16_E02	NA	black	0	0	0
MGH54_P16_E03	NA	black	0	0	1.5366
MGH54_P16_E04	NA	black	0	2.0932	0
MGH54_P16_E05	NA	black	0	0.99349	0
MGH54_P16_E06	NA	black	0	0	6.4626
MGH54_P16_E07	NA	black	0	0	6.0283
MGH54_P16_E08	NA	black	0	0	0
MGH54_P16_E09	NA	black	0	0	0
MGH54_P16_E10	-0.786317156958	red	1	2.8756	2.5862
MGH54_P16_E11	NA	black	0	0	0.42546
MGH54_P16_E12	NA	black	0	0	5.2737
MGH54_P16_F01	0.131408013489	red	1	0.090853	3.2606
MGH54_P16_F03	NA	black	0	2.9906	0
MGH54_P16_F04	NA	black	0	2.2032	0
MGH54_P16_F05	-1.35764532995	red	1	0.20414	6.1167
MGH54_P16_F06	NA	black	0	0.077243	0
MGH54_P16_F07	NA	black	0	0	0
MGH54_P16_F08	NA	black	0	0	5.9787
MGH54_P16_F09	-0.254404459512	red	1	0.92752	5.4284
MGH54_P16_F10	NA	black	0	0.10836	0
MGH54_P16_F11	NA	black	0	0	3.0927
MGH54_P16_G01	NA	black	0	0	0
MGH54_P16_G02	1.68582188	green3	2	2.319	6.1877
MGH54_P16_G03	0.573210519668	red	1	2.1293	4.5835
MGH54_P16_G04	3.40090936779	black	0	2.9566	6.9917
MGH54_P16_G05	1.18050819432	red	1	2.044	5.974
MGH54_P16_G06	0.567217048459	red	1	1.515	6.4802
MGH54_P16_G07	NA	black	0	2.4792	0
MGH54_P16_G08	NA	black	0	0.064883	0
MGH54_P16_G09	NA	black	0	0	5.5023
MGH54_P16_G10	-1.18203541796	red	1	0.1865	5.7284
MGH54_P16_G11	-0.412949724511	red	1	0.067639	4.1774
MGH54_P16_G12	NA	black	0	0	3.6791
MGH54_P16_H01	NA	black	0	0	0
MGH54_P16_H02	-0.520139230036	red	1	0.123	4.4037
MGH54_P16_H03	NA	black	0	0.092207	0
MGH54_P16_H04	0.932705941058	red	1	0.067639	1.94
MGH54_P16_H05	-1.79820637546	red	1	0.074505	6.5683
MGH54_P16_H06	-0.255947925368	red	1	0.28688	4.0166
MGH54_P16_H07	NA	black	0	0.15575	0
MGH54_P16_H08	0.425437794215	red	1	2.6309	4.0043
MGH54_P16_H09	NA	black	0	2.2415	0
MGH54_P16_H10	NA	black	0	0	5.6864
MGH54_P16_H11	NA	black	0	0.067639	0
MGH54_P16_H12	NA	black	0	0.25701	0
MGH54_P17_A01	NA	black	0	0.38847	0
MGH54_P17_A02	NA	black	0	2.5541	0
MGH54_P17_A03	0.538048968351	red	1	0.13356	2.5343
MGH54_P17_A04	-0.269306459234	red	1	0.28333	4.0424
MGH54_P17_A05	NA	black	0	0.16864	0
MGH54_P17_A06	-0.161900129999	red	1	0.48749	3.9157
MGH54_P17_A07	NA	black	0	0	0
MGH54_P17_A08	-0.353419604037	red	1	0.22157	4.1712
MGH54_P17_A09	NA	black	0	0.123	0
MGH54_P17_A10	NA	black	0	2.6998	0
MGH54_P17_A11	NA	black	0	0	0
MGH54_P17_A12	NA	black	0	0	0
MGH54_P17_B01	NA	black	0	0.19661	0
MGH54_P17_B02	NA	black	0	3.2973	0
MGH54_P17_B03	NA	black	0	1.4109	0
MGH54_P17_B05	NA	black	0	0.14535	0
MGH54_P17_B06	NA	black	0	0	0
MGH54_P17_B07	NA	black	0	2.7995	0
MGH54_P17_B08	NA	black	0	0	4.7254
MGH54_P17_B09	NA	black	0	0	0
MGH54_P17_B10	0.280315105591	red	1	0.23511	2.9341
MGH54_P17_B11	-2.07323583641	black	0	2.4665	0.39616
MGH54_P17_B12	NA	black	0	0	3.2765
MGH54_P17_C02	NA	black	0	0	4.8687
MGH54_P17_C03	NA	black	0	0	0
MGH54_P17_C04	0.0617799072023	red	1	0.10702	3.3774
MGH54_P17_C05	NA	black	0	0	3.0914
MGH54_P17_C06	NA	black	0	0	0
MGH54_P17_C07	NA	black	0	0	1.98
MGH54_P17_C08	NA	black	0	0	0
MGH54_P17_C09	NA	black	0	0.24975	0
MGH54_P17_C10	NA	black	0	0	3.0595
MGH54_P17_C11	NA	black	0	0.13093	0
MGH54_P17_C12	NA	black	0	0	0
MGH54_P17_D01	NA	black	0	0	2.6871
MGH54_P17_D02	NA	black	0	0	0
MGH54_P17_D03	NA	black	0	0	0
MGH54_P17_D04	0.58145082875	red	1	2.7914	4.1284
MGH54_P17_D05	NA	black	0	3.0895	0
MGH54_P17_D06	NA	black	0	0	4.6275
MGH54_P17_D07	-1.07452426012	red	1	0.11103	5.3748
MGH54_P17_D09	NA	black	0	0	0
MGH54_P17_D10	NA	black	0	0	2.2951
MGH54_P17_D12	NA	black	0	0.13356	0
MGH54_P17_E01	-0.257540192623	red	1	2.1067	2.9419
MGH54_P17_E02	NA	black	0	0	0
MGH54_P17_E03	NA	black	0	0	0
MGH54_P17_E04	NA	black	0	0	0
MGH54_P17_E05	1.03268130743	red	1	0.12433	1.6857
MGH54_P17_E06	NA	black	0	0	0
MGH54_P17_E07	NA	black	0	4.8063	0
MGH54_P17_E08	NA	black	0	0	0
MGH54_P17_E09	NA	black	0	2.4857	0
MGH54_P17_E10	NA	black	0	0	0
MGH54_P17_E11	NA	black	0	3.1622	0
MGH54_P17_E12	NA	black	0	0.085425	0
MGH54_P17_F01	NA	black	0	2.2875	0
MGH54_P17_F02	0.688322866214	red	1	2.766	4.2645
MGH54_P17_F03	0.0984232518225	red	1	1.3741	4.4016
MGH54_P17_F04	NA	black	0	0	0
MGH54_P17_F05	NA	black	0	0.20914	0
MGH54_P17_F07	NA	black	0	0	0
MGH54_P17_F08	NA	black	0	3.9984	0
MGH54_P17_F09	NA	black	0	0	0
MGH54_P17_F10	NA	black	0	0.09356	0
MGH54_P17_F11	NA	black	0	0	0
MGH54_P17_F12	NA	black	0	0.070389	0
MGH54_P17_G01	NA	black	0	3.4757	0
MGH54_P17_G02	NA	black	0	0.8335	0
MGH54_P17_G03	NA	black	0	0	0
MGH54_P17_G04	0.12128722763	red	1	1.3668	4.6519
MGH54_P17_G05	NA	black	0	0.12035	0
MGH54_P17_G06	NA	black	0	0	0.73379
MGH54_P17_G07	NA	black	0	2.5003	0
MGH54_P17_G08	NA	black	0	0	0
MGH54_P17_G09	NA	black	0	0	4.4049
MGH54_P17_G10	NA	black	0	0.079975	0
MGH54_P17_G11	NA	black	0	0.14143	0
MGH54_P17_G12	-1.34138548123	red	1	0.13881	5.9169
MGH54_P17_H01	NA	black	0	0	0
MGH54_P17_H02	NA	black	0	0	0
MGH54_P17_H05	NA	black	0	2.5064	0
MGH54_P17_H06	NA	black	0	0	4.3498
MGH54_P17_H07	NA	black	0	1.3443	0
MGH54_P17_H08	NA	black	0	0	0
MGH54_P17_H09	NA	black	0	0	3.3774
MGH54_P17_H10	NA	black	0	0.24489	0
MGH54_P17_H11	NA	black	0	3.6662	0
MGH54_P17_H12	NA	black	0	0.123	0
MGH54_P6_A01	NA	black	0	0	0
MGH54_P6_A02	NA	black	0	0	4.9377
MGH54_P6_A03	NA	black	0	2.6643	0
MGH54_P6_A04	0.0549261633088	red	1	2.103	3.5746
MGH54_P6_A05	NA	black	0	2.8225	0
MGH54_P6_A06	0.75217296506	red	1	2.8492	4.2946
MGH54_P6_A07	NA	black	0	0.14535	0
MGH54_P6_A08	0.132892580549	red	1	1.6489	3.9958
MGH54_P6_A09	NA	black	0	0.24975	0
MGH54_P6_A10	NA	black	0	0	0
MGH54_P6_A11	NA	black	0	0.70752	0
MGH54_P6_A12	NA	black	0	0	1.9149
MGH54_P6_B01	NA	black	0	0	0
MGH54_P6_B02	-0.719830789418	red	1	0.32423	5.0632
MGH54_P6_B03	NA	black	0	0	0
MGH54_P6_B04	NA	black	0	2.7427	0
MGH54_P6_B05	NA	black	0	0	0
MGH54_P6_B06	NA	black	0	0.16993	0
MGH54_P6_B07	NA	black	0	1.4895	0
MGH54_P6_B08	1.29994768274	red	1	2.559	5.206
MGH54_P6_B09	0.455751157499	red	1	0.24367	2.5845
MGH54_P6_B10	-0.669216308173	red	1	0.43403	5.171
MGH54_P6_B11	NA	black	0	0.15186	0
MGH54_P6_B12	NA	black	0	0	4.2421
MGH54_P6_C01	NA	black	0	0	0
MGH54_P6_C02	NA	black	0	0.94636	0
MGH54_P6_C03	NA	black	0	0.18142	0
MGH54_P6_C04	NA	black	0	0	3.9245
MGH54_P6_C06	NA	black	0	0.29631	0
MGH54_P6_C07	NA	black	0	1.996	0
MGH54_P6_C08	NA	black	0	0	6.1218
MGH54_P6_C09	0.0970949539728	red	1	1.125	1.03
MGH54_P6_C10	NA	black	0	0.26303	0
MGH54_P6_C11	-0.379509411485	red	1	0.56852	4.6445
MGH54_P6_C12	NA	black	0	0	0
MGH54_P6_D01	NA	black	0	0.010064	0
MGH54_P6_D02	NA	black	0	0	2.6015
MGH54_P6_D03	NA	black	0	3.294	0
MGH54_P6_D04	NA	black	0	3.2783	0
MGH54_P6_D05	NA	black	0	0	5.3342
MGH54_P6_D07	0.535090627827	red	1	0.11902	2.5524
MGH54_P6_D08	NA	black	0	0.32884	0
MGH54_P6_D09	NA	black	0	0	3.1393
MGH54_P6_D10	NA	black	0	0.12829	0
MGH54_P6_D11	NA	black	0	0.28451	0
MGH54_P6_D12	NA	black	0	0	0
MGH54_P6_E02	NA	black	0	1.4688	0
MGH54_P6_E03	NA	black	0	0	0
MGH54_P6_E04	NA	black	0	1.537	0
MGH54_P6_E05	NA	black	0	2.4407	0
MGH54_P6_E07	-0.782570817342	red	1	2.2182	2.0402
MGH54_P6_E08	NA	black	0	0	0
MGH54_P6_E09	-0.0760710741692	red	1	2.9588	3.3746
MGH54_P6_E10	NA	black	0	0.14405	0
MGH54_P6_E11	NA	black	0	0	0
MGH54_P6_E12	-0.356350682101	red	1	0.49774	4.4581
MGH54_P6_F01	-0.373508321891	red	1	0.65535	4.8196
MGH54_P6_F02	NA	black	0	0	0
MGH54_P6_F03	NA	black	0	0.16607	0
MGH54_P6_F05	NA	black	0	0	0
MGH54_P6_F06	0.288062264361	red	1	1.5695	4.8271
MGH54_P6_F07	-1.3104003221	red	1	2.6756	1.8082
MGH54_P6_F08	-1.36577750826	red	1	0.24732	6.2597
MGH54_P6_F09	NA	black	0	0	0
MGH54_P6_F10	NA	black	0	0.1003	0
MGH54_P6_F11	NA	black	0	0	0
MGH54_P6_F12	NA	black	0	0	0
MGH54_P6_G01	-0.735665156587	red	1	0.17249	4.8525
MGH54_P6_G02	NA	black	0	0.46989	0
MGH54_P6_G03	NA	black	0	0	0
MGH54_P6_G04	0.0973738993365	red	1	1.275	5.2282
MGH54_P6_G06	NA	black	0	3.0512	0
MGH54_P6_G07	NA	black	0	0	0
MGH54_P6_G08	0.204343148198	red	1	2.6821	3.7112
MGH54_P6_G09	NA	black	0	3.4035	0
MGH54_P6_G10	NA	black	0	0	0.76808
MGH54_P6_G11	NA	black	0	2.9964	0
