Cell_name	Zvalue	Color	Cluster	F3	REL
97_P3_A01	NA	black	0	0	0
97_P3_H04	NA	black	0	0	0
97_P3_D08	NA	black	0	0	1.8879
97_P3_E06	NA	black	0	0	0.67807
97_P3_E12	NA	black	0	0	0.055196
97_P3_A02	NA	black	0	0	1.6875
97_P3_B06	NA	black	0	0	0
97_P3_H10	NA	black	0	0	0
97_P5_B09	NA	black	0	0	1.0461
97_P5_C06	NA	black	0	0	1.1057
97_P5_B10	NA	black	0	0	1.2768
97_P6_G02	NA	black	0	0.48954	0
97_P6_E06	NA	black	0	0	0
97_P6_A03	NA	black	0	0	0.21039
97_P5_F07	NA	black	0	0	0.47923
97_P5_B05	0.350271038703	blue	3	0.22651	0.25096
97_P6_B11	0.0650194615481	blue	3	0.74846	0.6397
97_P6_E08	0.131203524013	blue	3	0.56071	0.56267
97_P6_A09	NA	black	0	0	0
97_P6_B04	-0.205617844927	red	1	0.5509	2.0807
97_P5_A02	NA	black	0	0	0
97_P5_C02	NA	black	0	0	0.2857
97_P6_F09	NA	black	0	0	0.53506
97_P5_A04	0.344973484575	blue	3	0.34028	0.10568
97_P5_C04	NA	black	0	0	0
97_P6_D07	NA	black	0	0	0
97_P6_A12	NA	black	0	0	0.64247
97_P6_C06	NA	black	0	0	0.8984
97_P6_H04	NA	black	0	0.50691	0
97_P5_D09	NA	black	0	0.25096	0
97_P6_F03	NA	black	0	0	0.38073
97_P6_F11	0.0532701096254	blue	3	0.80983	0.5888
97_P6_H09	NA	black	0	0	0.34028
97_P6_B08	NA	black	0	0	0.33228
97_P5_A10	NA	black	0	0	1.0738
97_P6_H07	NA	black	0	0	0
97_P6_C09	0.0963757754751	blue	3	0.42653	0.83026
97_P5_G04	NA	black	0	0	0.20664
97_P6_H01	NA	black	0	0	3.1008
97_P5_B06	-0.138461424112	blue	3	0.5656	1.8069
97_P5_E04	NA	black	0	0	1.109
97_P6_B10	NA	black	0	0	0.76214
97_P6_F04	NA	black	0	0	0
97_P5_E07	NA	black	0	0	1.4921
97_P5_G02	NA	black	0	0	0
97_P5_C11	-0.10880769319	blue	3	0.29278	1.4772
97_P5_A03	0.15982351991	blue	3	0.45312	0.57725
97_P6_B02	NA	black	0	0	0
97_P6_H12	0.503529063922	blue	3	0.025738	0.12168
97_P6_F12	NA	black	0	0	0
97_P6_A02	NA	black	0	0	1.0614
97_P5_C12	NA	black	0	0	0.79577
97_P5_C01	NA	black	0	0	0.08134
97_P5_B07	NA	black	0	0	0.50792
97_P5_A08	NA	black	0	0	4.0014
97_P6_H08	NA	black	0	0.38515	0
97_P5_E11	NA	black	0	0	4.281
97_P6_A01	0.22994330281	blue	3	0.31499	0.48954
97_P6_G01	NA	black	0	0	0
97_P5_D10	NA	black	0	0	0.24489
97_P5_C10	NA	black	0	0	1.1414
97_P6_C11	NA	black	0	0	0
97_P6_E07	NA	black	0	0	3.9777
97_P6_E05	-0.509092289321	red	1	0.37518	2.7799
97_P5_G07	0.061643573652	blue	3	0.78073	0.58976
97_P5_D04	NA	black	0	0.51197	0
97_P6_B03	NA	black	0	0.27501	0
97_P5_H01	NA	black	0	0	0
97_P6_A11	NA	black	0	0	0.44255
97_P6_E09	NA	black	0	0	0
97_P6_A10	NA	black	0	0.46258	0
97_P5_E02	NA	black	0	0	0.70752
97_P6_D03	NA	black	0	0.70133	0
97_P5_A09	NA	black	0	0.34596	0
97_P6_B12	NA	black	0	0	0.70576
97_P5_H10	0.038318475667	blue	3	0.60217	0.976
97_P6_A04	NA	black	0	0	0.034216
97_P5_B12	NA	black	0	0	0.95754
97_P5_A12	NA	black	0	1.3202	0
97_P5_F08	NA	black	0	0	0
97_P6_E04	NA	black	0	0	0.62106
97_P6_D04	NA	black	0	0	0
97_P5_D02	NA	black	0	0	3.0163
97_P6_G10	NA	black	0	0	0
97_P5_B04	0.148811991481	blue	3	0.40599	0.66266
97_P6_E03	NA	black	0	0	0.47508
97_P5_E05	NA	black	0	0	0.92752
97_P5_G05	0.383680628428	blue	3	0.19787	0.19912
97_P5_D03	NA	black	0	0	0.30918
97_P5_C07	NA	black	0	0	0
97_P6_C12	NA	black	0	0	0
97_P6_B09	NA	black	0	0	0
97_P5_D07	0.356980105424	blue	3	0.24367	0.21164
97_P6_A05	NA	black	0	0	3.0663
97_P5_C08	NA	black	0	0	0.28924
97_P5_B03	NA	black	0	0	2.2085
97_P6_G08	-1.43342001915	black	0	0.15575	4.494
97_P6_D12	NA	black	0	0	0.53804
97_P6_D01	NA	black	0	0	1.2998
97_P5_H08	0.298299375903	blue	3	0.24001	0.37407
97_P6_C07	NA	black	0	0	4.7081
97_P6_C02	0.221254660721	blue	3	0.38184	0.44361
97_P5_F02	NA	black	0	0	0.36289
97_P5_F04	NA	black	0	0	0
97_P5_H02	NA	black	0	0	0
97_P6_C08	NA	black	0	0	0
97_P5_E03	NA	black	0	0	0
97_P6_D05	NA	black	0	0	3.8896
97_P5_D01	NA	black	0	0	0.46048
97_P6_F05	0.344498024099	blue	3	0.17632	0.32193
97_P5_H06	NA	black	0	0	0
97_P5_H11	0.0747172268038	blue	3	0.63134	0.75873
97_P5_E06	NA	black	0	0.69153	0
97_P6_H02	NA	black	0	0	1.537
97_P6_A08	NA	black	0	0	0
97_P5_B02	NA	black	0	0.57628	0
97_P5_E10	NA	black	0	0	0
97_P5_B11	0.400384051368	blue	3	0.18523	0.17249
97_P6_G07	NA	black	0	0	0
97_P5_A05	NA	black	0	0	0
97_P5_A11	NA	black	0	0	0.52206
97_P6_A06	NA	black	0	0	0.53705
97_P6_F07	NA	black	0	0	0
97_P6_G04	NA	black	0	0	0.34937
97_P6_B05	NA	black	0	0	0.73812
97_P5_D06	NA	black	0	0	0
97_P6_F08	0.145269185709	blue	3	0.65076	0.31615
97_P5_F06	-0.379026185092	red	1	0.37851	2.3799
97_P5_D08	NA	black	0	0	0.52005
97_P5_G11	NA	black	0	0.31034	0
97_P6_F10	NA	black	0	0	0.52306
97_P5_H07	NA	black	0	0	4.4404
97_P5_A07	NA	black	0	0	0
97_P6_G11	NA	black	0	0	0
97_P5_C03	0.377182852965	blue	3	0.22033	0.18777
97_P5_F01	NA	black	0	0.25942	0
97_P6_E01	0.131447537637	blue	3	0.60597	0.48954
97_P5_F03	NA	black	0	0	0
97_P5_B01	NA	black	0	0	0
97_P6_H03	NA	black	0	0	0
97_P6_E12	-0.534959344071	red	1	5.6163	0.97233
97_P5_G10	NA	black	0	0.60786	0
97_P5_C05	NA	black	0	1.6406	0
97_P6_D11	NA	black	0	0	0
97_P5_H09	NA	black	0	0	0
97_P6_B06	NA	black	0	0	1.3807
97_P5_F09	0.0439389540474	blue	3	0.42223	1.0165
97_P6_F02	0.283366511026	blue	3	0.34028	0.29748
97_P5_D11	NA	black	0	0	0.65718
97_P5_H03	0.109774347943	blue	3	0.4782	0.74416
97_P5_D05	NA	black	0	0	0
97_P6_H05	NA	black	0	0	0
97_P6_D09	0.182991682466	blue	3	0.47508	0.46153
97_P6_G09	NA	black	0	0	0
97_P6_D08	NA	black	0	1.3824	0
97_P5_G06	NA	black	0	0.35502	0
97_P5_A01	NA	black	0	0	0
97_P6_H10	0.374220317049	blue	3	0.15316	0.27381
97_P5_G01	NA	black	0	0	0.37295
97_P6_E02	NA	black	0	0	2.4359
97_P6_B01	NA	black	0	0	0
97_P5_F10	NA	black	0	0	0.41034
97_P6_C10	NA	black	0	0.33685	0
97_P5_C09	0.354373150546	blue	3	0.15963	0.31499
97_P5_E12	NA	black	0	0	0.22651
97_P5_E01	NA	black	0	0	0
97_P6_D02	NA	black	0	0	0.49672
97_P6_A07	NA	black	0	0	0.31962
97_P5_G03	0.382702207802	blue	3	0.025738	0.37407
97_P6_G12	NA	black	0	0	0
97_P6_C03	0.252855253755	blue	3	0.22157	0.51197
97_P6_H06	NA	black	0	0.41576	0
97_P5_E09	NA	black	0	0	0
97_P6_C01	NA	black	0	0	0
97_P6_G03	NA	black	0	0.25096	0
97_P5_G12	NA	black	0	0	0.47716
97_P5_G09	0.198057571811	blue	3	0.25942	0.62854
97_P5_H04	0.196880240904	blue	3	0.34937	0.5568
MGH97_P7_B05	NA	black	0	0.58111	0
MGH97_P7_E10	NA	black	0	0	0
MGH97_P7_A02	NA	black	0	0	0
MGH97_P7_C01	NA	black	0	0	0
MGH97_P7_D06	NA	black	0	0	0
MGH97_P7_H08	NA	black	0	0	0.29631
MGH97_P7_G11	NA	black	0	0	0.57725
MGH97_P7_A08	-0.354545324043	red	1	0.47923	2.517
MGH97_P7_F07	NA	black	0	0	3.2901
MGH97_P7_C04	NA	black	0	0	0
MGH97_P7_C02	NA	black	0	0	0
MGH97_P7_F10	NA	black	0	0.34483	0
MGH97_P7_H05	0.242080991506	blue	3	0.39067	0.36289
MGH97_P7_B04	0.0183682449348	blue	3	0.85758	0.90458
MGH97_P7_F09	0.109336932328	blue	3	0.48027	0.74416
MGH97_P7_H02	NA	black	0	0	0
MGH97_P7_C11	NA	black	0	0	0.9568
MGH97_P7_G07	NA	black	0	0	0
MGH97_P7_F06	NA	black	0	0	0
MGH97_P7_A06	NA	black	0	0	0.25217
MGH97_P7_D12	NA	black	0	0	0.23389
MGH97_P7_B02	NA	black	0	0	0
MGH97_P7_E03	NA	black	0	0	0
MGH97_P7_D02	NA	black	0	0	0
MGH97_P7_B11	NA	black	0	0	0
MGH97_P7_E09	NA	black	0	0	0
MGH97_P7_B01	NA	black	0	0	0
MGH97_P7_G06	NA	black	0	0	0
MGH97_P7_B07	NA	black	0	0	1.5346
MGH97_P7_C05	NA	black	0	0	0
MGH97_P7_E07	NA	black	0	0	0
MGH97_P7_B12	NA	black	0	0	0.17887
MGH97_P7_H07	NA	black	0	0	0
MGH97_P7_D04	NA	black	0	0	0
MGH97_P7_C06	NA	black	0	0	0
MGH97_P7_G09	NA	black	0	0	0.37407
MGH97_P7_E06	0.322257918524	blue	3	0.27858	0.26303
MGH97_P7_F04	NA	black	0	0	0
MGH97_P7_C09	NA	black	0	0	0
MGH97_P7_G03	NA	black	0	0	0
MGH97_P7_H01	NA	black	0	0	0
MGH97_P7_B06	NA	black	0	0	0.26063
MGH97_P7_C08	NA	black	0	0	2.5941
MGH97_P7_E08	NA	black	0	0	0
MGH97_P7_F01	NA	black	0	0	0
MGH97_P7_H03	NA	black	0	0.35614	0
MGH97_P7_B10	NA	black	0	0	0
MGH97_P7_E11	NA	black	0	0	0.23634
MGH97_P7_C03	NA	black	0	0	0
MGH97_P7_H12	NA	black	0	0.45418	0
MGH97_P7_D07	NA	black	0	0	0
MGH97_P7_A11	NA	black	0	1.0454	0
MGH97_P7_A01	NA	black	0	0	0
MGH97_P7_F12	NA	black	0	0	0
MGH97_P7_F08	NA	black	0	0	0.58688
MGH97_P7_D11	NA	black	0	0	0.33571
MGH97_P7_H09	NA	black	0	1.4011	0
MGH97_P7_D09	NA	black	0	0	0
MGH97_P7_C12	0.310271541399	blue	3	0.22157	0.36177
MGH97_P7_H11	NA	black	0	0	0
MGH97_P7_A04	NA	black	0	0	0.41468
MGH97_P7_H06	NA	black	0	0	0.61918
MGH97_P7_F03	NA	black	0	0	0
MGH97_P7_A07	NA	black	0	0	0.31267
MGH97_P7_F11	NA	black	0	0	0
MGH97_P7_G08	NA	black	0	0	0
MGH97_P7_E02	NA	black	0	0.78827	0
MGH97_P7_C07	NA	black	0	0	0
MGH97_P7_A09	0.201552263911	blue	3	0.44042	0.43829
MGH97_P7_B09	NA	black	0	0	0
MGH97_P7_G10	NA	black	0	0	0.30918
MGH97_P7_G02	NA	black	0	0	0
MGH97_P7_H04	NA	black	0	0.32539	0
MGH97_P7_G01	NA	black	0	0	0
MGH97_P7_E05	NA	black	0	0	0.76299
MGH97_P7_E04	NA	black	0	0	0
MGH97_P7_E01	NA	black	0	0	0
MGH97_P7_F05	NA	black	0	0	0
MGH97_P7_D05	NA	black	0	0	0
MGH97_P7_A03	NA	black	0	0	0.2857
MGH97_P7_B03	NA	black	0	0	0.35389
MGH97_P7_A05	NA	black	0	0	0
MGH97_P7_D03	NA	black	0	0	0
MGH97_P7_F02	-0.379506647041	red	1	0.35727	2.342
MGH97_P7_G05	NA	black	0	0.39726	0
MGH97_P7_D08	0.0740615745755	blue	3	0.70399	0.65901
MGH97_P7_G04	NA	black	0	0	0
MGH97_P8_A11	NA	black	0	0.2916	0
MGH97_P10_A12	NA	black	0	0	3.8364
MGH97_P10_E09	NA	black	0	0	0.24732
MGH97_P9_B12	NA	black	0	0	0.41143
MGH97_P10_D07	NA	black	0	0.53207	0
MGH97_P8_D11	NA	black	0	0	0
MGH97_P8_G05	NA	black	0	0	0
MGH97_P9_C05	NA	black	0	0	0
MGH97_P8_D03	NA	black	0	0	0.52807
MGH97_P8_H05	0.0480351149844	blue	3	0.78994	0.69955
MGH97_P10_A09	0.0816144615223	blue	3	0.69866	0.61636
MGH97_P10_E03	NA	black	0	0	0.67356
MGH97_P10_D04	-0.0355185194232	blue	3	0.81803	1.5646
MGH97_P9_D12	NA	black	0	0	0.61447
MGH97_P8_H06	0.333442809317	blue	3	0.27381	0.23756
MGH97_P8_H11	NA	black	0	0	0
MGH97_P9_F12	0.265357620638	blue	3	0.40708	0.25942
MGH97_P8_D07	NA	black	0	0.4678	0
MGH97_P8_H02	NA	black	0	0	0
MGH97_P8_D01	0.250845521324	blue	3	0.38736	0.338
MGH97_P10_C04	NA	black	0	0	0.1865
MGH97_P9_E06	NA	black	0	0	1.6567
MGH97_P8_F12	NA	black	0	0	0.80983
MGH97_P8_H01	NA	black	0	0	1.1349
MGH97_P8_A05	NA	black	0	0	0
MGH97_P9_F10	NA	black	0	0	0.26544
MGH97_P10_F10	NA	black	0	0	0.16092
MGH97_P9_G12	NA	black	0	0	0
MGH97_P8_B04	NA	black	0	0	0.73725
MGH97_P8_E11	NA	black	0	0	0
MGH97_P9_G10	NA	black	0	0	0.52707
MGH97_P10_D11	NA	black	0	0	0.2461
MGH97_P10_D01	NA	black	0	0	0
MGH97_P10_H04	NA	black	0	0	0
MGH97_P10_D12	NA	black	0	0	0.26183
MGH97_P8_D04	NA	black	0	0.40272	0
MGH97_P8_F08	NA	black	0	0	0.79494
MGH97_P9_E10	0.234185558423	blue	3	0.41034	0.36289
MGH97_P9_D11	NA	black	0	0	0
MGH97_P8_A02	NA	black	0	0	0
MGH97_P9_F01	0.00143044564153	blue	3	0.56852	1.1641
MGH97_P8_B08	NA	black	0	0	0
MGH97_P8_A09	NA	black	0	0	1.9165
MGH97_P9_A03	NA	black	0	0	0
MGH97_P9_G09	NA	black	0	0	0
MGH97_P10_E02	NA	black	0	0	3.3546
MGH97_P10_H08	NA	black	0	0.37184	0
MGH97_P9_G04	NA	black	0	0	0
MGH97_P8_G11	NA	black	0	0.40381	0
MGH97_P10_A06	NA	black	0	0	1.1648
MGH97_P10_F08	NA	black	0	0	0.50894
MGH97_P8_E08	NA	black	0	0	0.19283
MGH97_P8_G08	NA	black	0	0	0
MGH97_P10_B07	NA	black	0	0	0.50589
MGH97_P9_G11	NA	black	0	0	0.41143
MGH97_P8_F11	NA	black	0	0.37851	0
MGH97_P8_F05	-0.73905437634	red	1	0.42438	3.6799
MGH97_P9_A01	NA	black	0	0	3.8377
MGH97_P10_F01	-0.652628906524	red	1	0.36289	3.1863
MGH97_P8_C10	NA	black	0	0.51904	0
MGH97_P8_E02	NA	black	0	0	0
MGH97_P10_B05	NA	black	0	0	0.77821
MGH97_P8_G04	NA	black	0	0	0
MGH97_P9_B02	NA	black	0	0	2.4644
MGH97_P8_H08	NA	black	0	0	5.9677
MGH97_P8_F01	NA	black	0	0	0
MGH97_P10_H09	-0.172914727553	blue	3	0.33571	1.6897
MGH97_P10_E06	NA	black	0	0.29278	0
MGH97_P10_D10	NA	black	0	0	1.5251
MGH97_P10_A03	NA	black	0	0	0
MGH97_P10_A05	NA	black	0	0	0.2762
MGH97_P10_A01	NA	black	0	0.2857	0
MGH97_P9_D09	NA	black	0	0	0.40708
MGH97_P9_D06	NA	black	0	0	0
MGH97_P9_G05	NA	black	0	0	2.3502
MGH97_P10_E05	NA	black	0	0	0
MGH97_P8_F10	0.315722163949	blue	3	0.28096	0.27858
MGH97_P10_A04	NA	black	0	0.18396	0
MGH97_P9_A07	NA	black	0	0	0
MGH97_P9_A08	NA	black	0	0	0.42761
MGH97_P9_H12	NA	black	0	0	0
MGH97_P10_G03	NA	black	0	0	0.8488
MGH97_P8_B03	NA	black	0	0	0.46989
MGH97_P10_H07	NA	black	0	0.39616	0
MGH97_P10_E01	NA	black	0	0	0
MGH97_P9_F11	NA	black	0	0	1.6686
MGH97_P8_B12	0.230763076861	blue	3	0.30217	0.49978
MGH97_P9_H02	NA	black	0	0	0.60027
MGH97_P9_C11	NA	black	0	0	0
MGH97_P8_A01	-1.09542096624	black	0	0.30918	4.2656
MGH97_P10_F07	-0.261977270178	red	1	2.1702	0.73639
MGH97_P10_G01	NA	black	0	0	1.6884
MGH97_P10_H05	NA	black	0	0	0
MGH97_P9_F07	NA	black	0	0.37629	0
MGH97_P9_D08	NA	black	0	0	0
MGH97_P9_E05	NA	black	0	0.90149	0
MGH97_P8_B09	NA	black	0	0.60597	0
MGH97_P10_E12	NA	black	0	0	0
MGH97_P10_B10	NA	black	0	0	0.24489
MGH97_P9_E03	NA	black	0	0	0
MGH97_P9_G07	NA	black	0	0	0
MGH97_P9_C09	0.0470175336888	blue	3	0.72072	0.82782
MGH97_P10_B11	NA	black	0	0	0
MGH97_P9_B05	NA	black	0	0	0
MGH97_P9_A12	NA	black	0	0	0
MGH97_P8_D10	-0.0262211037802	blue	3	0.50995	1.278
MGH97_P8_C05	NA	black	0	0	0
MGH97_P9_D02	NA	black	0	0	0
MGH97_P9_D07	NA	black	0	0	0
MGH97_P8_F03	NA	black	0	0	0.83915
MGH97_P8_C12	NA	black	0	0	0.22774
MGH97_P10_E10	NA	black	0	0	0
MGH97_P10_H10	0.244410847385	blue	3	0.39726	0.34596
MGH97_P10_C07	NA	black	0	0	0.35727
MGH97_P9_E04	NA	black	0	0	0
MGH97_P8_H10	NA	black	0	0	0
MGH97_P9_F03	0.112884052016	blue	3	0.62761	0.55189
MGH97_P10_C08	NA	black	0	0	0.54696
MGH97_P8_B11	NA	black	0	0	0.27977
MGH97_P10_C01	NA	black	0	0	0.71282
MGH97_P9_D04	NA	black	0	0	0
MGH97_P10_B06	0.339960146221	blue	3	0.26544	0.2302
MGH97_P8_H09	NA	black	0	0	0.62574
MGH97_P9_F05	0.142228180126	blue	3	0.56852	0.49876
MGH97_P9_B04	NA	black	0	0	1.2564
MGH97_P9_C12	NA	black	0	0.56462	0
MGH97_P8_B02	NA	black	0	0	0
MGH97_P9_F04	NA	black	0	0	0
MGH97_P10_G02	NA	black	0	0	0
MGH97_P9_B07	NA	black	0	0	0
MGH97_P10_D08	NA	black	0	0	0
MGH97_P10_G12	NA	black	0	0	0.51702
MGH97_P9_A02	NA	black	0	0	0
MGH97_P8_G03	0.122198228935	blue	3	0.69866	0.33457
MGH97_P8_D09	NA	black	0	0	0
MGH97_P10_C06	0.143095148483	blue	3	0.56657	0.49774
MGH97_P8_H03	NA	black	0	0	0
MGH97_P8_A10	NA	black	0	0	0
MGH97_P8_B06	NA	black	0	0	0
MGH97_P9_G08	NA	black	0	0.50386	0
MGH97_P8_B01	NA	black	0	0	0
MGH97_P10_B08	NA	black	0	0	0
MGH97_P10_C12	NA	black	0	0	0.50284
MGH97_P9_A10	NA	black	0	0	0
MGH97_P9_C10	0.128541248943	blue	3	0.68347	0.33457
MGH97_P9_G03	NA	black	0	0	0
MGH97_P10_B02	NA	black	0	0	0
MGH97_P10_A08	0.184382356234	blue	3	0.57531	0.28214
MGH97_P8_C09	NA	black	0	0	0
MGH97_P10_D05	NA	black	0	0.36401	0
MGH97_P10_F02	NA	black	0	0	0
MGH97_P9_D10	NA	black	0	0.39177	0
MGH97_P8_D08	NA	black	0	0	0
MGH97_P9_H11	NA	black	0	0	0.41143
MGH97_P8_C06	NA	black	0	0	0
MGH97_P8_A03	NA	black	0	0.71545	0
MGH97_P9_C04	NA	black	0	0.51602	0
MGH97_P8_E01	NA	black	0	0	0
MGH97_P10_D02	NA	black	0	0	0
MGH97_P9_E12	NA	black	0	0	0
MGH97_P9_A05	NA	black	0	0	0
MGH97_P10_F06	NA	black	0	0	0
MGH97_P9_E01	NA	black	0	0.55189	0
MGH97_P8_G06	NA	black	0	0	0
MGH97_P10_B03	NA	black	0	0	0.7277
MGH97_P9_H08	NA	black	0	0	0.55582
MGH97_P9_E08	-0.718252154829	red	1	0.49978	3.9579
MGH97_P8_C07	NA	black	0	0	0
MGH97_P9_A06	NA	black	0	0	0
MGH97_P8_E04	NA	black	0	0	0
MGH97_P8_C11	NA	black	0	0	0
MGH97_P9_C03	NA	black	0	0	0.67627
MGH97_P8_E03	0.149302310283	blue	3	0.32884	0.71984
MGH97_P10_B01	NA	black	0	0.44255	0
MGH97_P9_B11	NA	black	0	0	0
MGH97_P9_G02	NA	black	0	0	0
MGH97_P8_G02	NA	black	0	0	0
MGH97_P10_G10	0.224239901532	blue	3	0.50792	0.24001
MGH97_P9_G06	NA	black	0	0	0.90997
MGH97_P9_E02	NA	black	0	0	0
MGH97_P9_C06	0.216015584093	blue	3	0.31383	0.53207
MGH97_P10_H06	0.159658664775	blue	3	0.40163	0.62947
MGH97_P8_B05	NA	black	0	6.1125	0
MGH97_P9_F08	NA	black	0	0	0
MGH97_P10_F05	NA	black	0	0	0
MGH97_P8_D06	NA	black	0	0	0
MGH97_P8_D12	NA	black	0	0	0.28806
MGH97_P9_H06	NA	black	0	0	0.36961
MGH97_P9_C08	NA	black	0	0	0
MGH97_P10_D06	NA	black	0	0	0
MGH97_P8_G12	0.0917344328691	blue	3	0.67446	0.59455
MGH97_P10_C10	NA	black	0	0	0.24367
MGH97_P8_H07	NA	black	0	0	0
MGH97_P10_E08	0.26717097842	blue	3	0.36849	0.31034
MGH97_P10_G11	0.344437219742	blue	3	0.22527	0.26784
MGH97_P10_E07	NA	black	0	0	0.31267
MGH97_P10_F03	NA	black	0	0	0
MGH97_P8_F09	NA	black	0	0	0
MGH97_P10_F04	NA	black	0	0	0.74416
MGH97_P9_H03	NA	black	0	0	0.7891
MGH97_P10_D09	NA	black	0	0	0
MGH97_P8_C01	NA	black	0	0	0
MGH97_P9_C02	NA	black	0	0	1.7066
MGH97_P8_F07	NA	black	0	0	0
MGH97_P10_G06	NA	black	0	0	0
MGH97_P9_B01	NA	black	0	0	0.82049
MGH97_P10_E04	NA	black	0	0	0
MGH97_P8_B07	NA	black	0	0	0
MGH97_P8_G07	NA	black	0	0	0
MGH97_P9_B08	NA	black	0	0	0
MGH97_P9_C01	NA	black	0	0	0
MGH97_P8_G01	NA	black	0	0	0
MGH97_P9_H04	NA	black	0	0	0.85758
MGH97_P10_F11	NA	black	0	0	0
MGH97_P10_D03	NA	black	0	0	0
MGH97_P10_C09	NA	black	0	0	0.3584
MGH97_P8_E06	NA	black	0	0	0
MGH97_P8_E09	NA	black	0	0	0
MGH97_P8_E05	NA	black	0	0	0
MGH97_P8_A08	0.138492038777	blue	3	0.66448	0.32193
MGH97_P10_F12	NA	black	0	0	0.40926
MGH97_P9_D01	NA	black	0	0	0
MGH97_P9_E09	NA	black	0	0.69955	0
MGH97_P8_A06	NA	black	0	0	0
MGH97_P10_C02	NA	black	0	0	0.57143
MGH97_P10_C11	NA	black	0	0.4678	0
MGH97_P8_B10	NA	black	0	0	0.31034
MGH97_P9_E11	NA	black	0	0	0
MGH97_P9_F06	NA	black	0	0	0
MGH97_P10_H11	NA	black	0	0	2.5641
MGH97_P9_B06	NA	black	0	0	0.68796
MGH97_P10_E11	NA	black	0	0.30334	0
MGH97_P9_B09	NA	black	0	0	0
MGH97_P9_B03	NA	black	0	0	0
MGH97_P9_B10	NA	black	0	0	0
MGH97_P8_H12	NA	black	0	0.46153	0
MGH97_P10_A02	NA	black	0	0	1.1706
MGH97_P8_A04	NA	black	0	0.55974	0
MGH97_P10_G05	NA	black	0	0	0.29514
MGH97_P9_H10	NA	black	0	0	0.24245
MGH97_P9_A11	NA	black	0	0	0.4489
MGH97_P8_A12	NA	black	0	0	0.76723
MGH97_P8_C08	NA	black	0	0	1.5926
MGH97_P8_A07	NA	black	0	0	0.28096
MGH97_P10_H03	NA	black	0	0	0.05797
MGH97_P8_H04	NA	black	0	0	0
MGH97_P9_C07	NA	black	0	0	1.6064
MGH97_P9_H07	NA	black	0	0	0.71105
MGH97_P8_C02	NA	black	0	0	1.5479
MGH97_P10_B09	NA	black	0	0	0.37184
MGH97_P9_E07	NA	black	0	0	0
MGH97_P10_C03	NA	black	0	0	0
93_P3_D02	NA	black	0	0	0
93_P3_B08	NA	black	0	0	0
93_P3_D10	NA	black	0	0	0
93_P3_H02	NA	black	0	0	0
93_P3_E06	NA	black	0	0	0.543
93_P3_F08	0.477945938159	blue	3	2.1728	1.9982
93_P3_F07	NA	black	0	0	0
93_P3_B02	NA	black	0	0	2.4808
93_P3_G02	NA	black	0	0	0.26063
93_P3_G06	NA	black	0	0	4.6966
93_P3_F05	NA	black	0	0	0
93_P3_H01	NA	black	0	0	0.40599
93_P3_F06	NA	black	0	0	0
93_P3_D08	NA	black	0	0	0
93_P3_E03	NA	black	0	0	0.60881
93_P3_A04	NA	black	0	0	0
93_P3_H03	NA	black	0	0	3.4656
93_P3_H10	0.161814458056	blue	3	0.51501	0.4916
93_P3_A09	NA	black	0	0	0.68437
93_P3_D11	NA	black	0	0	0
93_P3_E12	NA	black	0	0.45312	0
93_P3_G05	NA	black	0	0	0
93_P3_D12	NA	black	0	0	0.43616
93_P3_E11	NA	black	0	0	0
93_P3_B10	0.170947862094	blue	3	0.38184	0.60975
93_P3_B05	NA	black	0	0	0
93_P3_H08	NA	black	0	0	2.9512
93_P3_H04	NA	black	0	0	0
93_P3_F12	NA	black	0	0	1.3807
93_P3_A07	NA	black	0	0	0.92067
93_P3_E04	NA	black	0	0	4.747
93_P3_C07	NA	black	0	0.54794	0
93_P3_G09	NA	black	0	0	0
93_P3_A03	0.0237795398173	blue	3	0.85679	0.82619
93_P3_D05	NA	black	0	0.7277	0
93_P3_A10	NA	black	0	0	0.38515
93_P3_E02	NA	black	0	0	0
93_P3_C04	NA	black	0	0	0
93_P3_F02	NA	black	0	0	0
93_P3_E07	NA	black	0	0	2.7786
93_P3_D09	NA	black	0	0	0.29748
93_P3_D07	NA	black	0	0	0
93_P3_G12	NA	black	0	0	3.2951
93_P3_A05	NA	black	0	0	0.34369
93_P3_C05	NA	black	0	0	1.7255
93_P3_F09	NA	black	0	0	4.6703
93_P3_G07	NA	black	0	0	0
93_P3_C01	NA	black	0	0	0.29278
93_P3_C11	NA	black	0	0	0.21288
93_P3_E05	NA	black	0	0	0.36513
93_P3_A12	NA	black	0	0	0.2302
93_P3_E09	NA	black	0	0	0.2762
93_P3_D03	-0.476670355562	red	1	0.28096	2.4847
93_P3_D01	NA	black	0	0	0
93_P3_G04	NA	black	0	0	0.47405
93_P3_E01	NA	black	0	0.50182	0
93_P3_G11	NA	black	0	0	0.54992
93_P3_A06	NA	black	0	0	4.1864
93_P3_G10	NA	black	0	0	0.25459
93_P3_A11	NA	black	0	0	0
93_P3_C03	0.289905327234	blue	3	0.33228	0.28806
93_P3_B11	NA	black	0	0	0
93_P3_G08	-0.00627602616132	blue	3	0.42116	1.1916
93_P3_B06	NA	black	0	0	0.43403
93_P3_A02	-0.0562752140446	blue	3	0.49365	1.3934
93_P3_D06	NA	black	0	0	2.2951
93_P3_B12	NA	black	0	0	1.543
93_P3_B09	NA	black	0	0.67175	0
93_P6_A04	NA	black	0	0	0
