Cell_name	Zvalue	Color	Cluster	ATM	BRCA1
MGH36_P6_A12	NA	black	0	0	0
MGH36_P6_H09	NA	black	0	0.36625	0
MGH53_P4_G04	NA	black	0	0.38847	0
MGH36_P10_G12	NA	black	0	1.3437	0
MGH53_P2_H12	-0.0799416789865	red	1	1.058	0.15834
MGH53_P4_D10	-0.430906072172	red	1	2.1233	0.34369
MGH53_P4_D01	NA	black	0	0.39726	0
MGH36_P6_B07	NA	black	0	0.809	0
MGH36_P10_B12	NA	black	0	0.10299	0
MGH53_P2_G11	NA	black	0	3.0642	0
MGH53_P1_E04	NA	black	0	1.4746	0
MGH54_P2_C12	-0.706277195071	red	1	2.1609	0.12433
MGH53_P4_B07	NA	black	0	0.17505	0
MGH53_P4_F09	0.187129407769	green3	2	0.32308	0.31499
MGH36_P2_H11	NA	black	0	0.035624	0
MGH36_P5_A11	NA	black	0	0.48852	0
MGH53_P1_A09	-0.310503064513	red	1	2.1606	0.45838
MGH53_P2_B02	-0.0748324177995	red	1	1.157	0.37407
MGH53_P4_E04	0.0207630712281	green3	2	0.83754	0.33228
MGH53_P4_D08	-0.343966714582	red	1	1.6003	0.18015
MGH36_P1_F07	0.327456081033	green3	2	0.2916	0.075875
MGH53_P2_E11	-0.437909248073	red	1	3.9114	0.62574
MGH36_P1_G06	NA	black	0	2.5607	0
MGH36_P6_F03	NA	black	0	4.0987	0
MGH54_P2_H06	0.151351101134	green3	2	0.4678	0.2916
MGH36_P8_H12	NA	black	0	0.95829	0
MGH53_P1_B06	NA	black	0	4.1497	0
MGH53_P4_F12	0.306866442375	green3	2	0.20163	0.18396
MGH53_P4_G12	-0.00165541332894	green3	2	0.90458	0.28688
MGH53_P2_E08	NA	black	0	1.7916	0
MGH53_P1_F06	NA	black	0	0.46153	0
MGH53_P1_D02	NA	black	0	0	0
MGH36_P9_D01	0.107401053361	green3	2	0.15186	0.50487
MGH36_P6_F02	7.00010932132	black	0	3.658	3.6448
MGH53_P2_E07	NA	black	0	2.3383	0
MGH53_P4_H08	0.1681705476	green3	2	0.54992	0.14666
MGH36_P6_F11	NA	black	0	1.4818	0
MGH36_P8_C08	NA	black	0	0	0
MGH53_P2_D10	NA	black	0	3.6598	0
MGH53_P4_D03	-1.62679543528	black	0	4.1566	0.25217
MGH53_P2_C04	NA	black	0	1.7303	0
MGH53_P1_E08	-0.446003397794	red	1	2.4439	0.42223
MGH54_P2_A08	-0.144854273115	red	1	1.4335	0.40599
MGH36_P4_H07	NA	black	0	0.48027	0
MGH36_P9_D06	NA	black	0	2.3513	0
MGH53_P4_C04	NA	black	0	0.060739	0
MGH53_P1_E10	NA	black	0	0.24367	0
MGH53_P2_E09	-0.689205844794	red	1	2.9404	0.38626
MGH36_P3_C10	0.221769402594	green3	2	0.25217	0.29278
MGH53_P2_F01	NA	black	0	2.4782	0
MGH53_P4_H05	-3.36826623137	black	0	0.16736	4.7551
MGH53_P4_G10	0.1448060489	green3	2	0.49978	0.27977
MGH54_P2_D07	-0.903999713475	red	1	2.5566	0.15186
MGH53_P2_D09	NA	black	0	1.0384	0
MGH53_P1_D09	NA	black	0	0.08134	0
MGH54_P2_B08	NA	black	0	2.4552	0
MGH54_P2_G05	NA	black	0	2.7939	0
MGH53_P2_F06	-0.752300489661	red	1	2.8379	0.32884
MGH36_P3_E01	0.338885629857	green3	2	0.037031	0.2302
MGH36_P5_E12	0.17470781195	green3	2	0.22527	0.38294
MGH53_P4_A12	-1.34684396346	black	0	3.3073	0.16092
MGH36_P9_F01	NA	black	0	0	0
MGH36_P3_H10	NA	black	0	2.8059	0
MGH36_P3_H02	NA	black	0	3.5487	0
MGH36_P5_C10	0.0982880891117	green3	2	0.36401	0.46989
MGH54_P2_B05	NA	black	0	0.63413	0
MGH36_P2_F09	-1.48018163897	black	0	3.2328	0.07861
MGH53_P4_A05	0.241609891605	green3	2	0.3774	0.1635
MGH54_P2_H10	0.35785057909	green3	2	0.15056	0.14012
MGH53_P4_E06	0.305993088611	green3	2	0.1375	0.22404
MGH53_P4_D12	NA	black	0	0.32539	0
MGH54_P2_H07	0.285801087121	green3	2	0.055196	0.29042
MGH53_P2_E03	NA	black	0	0	0.21909
MGH53_P1_A05	-0.744050756966	red	1	2.2268	0.12565
MGH36_P7_D12	0.403660798697	green3	2	0.092207	0.1137
MGH53_P4_H03	NA	black	0	0.58304	0
MGH53_P2_E05	NA	black	0	2.33	0
MGH36_P4_H11	NA	black	0	0.15834	0
MGH53_P1_B01	0.28332424529	green3	2	0.0043216	0.31267
MGH54_P2_G03	NA	black	0	0.10702	0
MGH53_P2_F12	NA	black	0	1.4297	0
MGH36_P4_C09	0.277094850932	green3	2	0.1776	0.24489
MGH36_P5_C08	-0.83321509775	red	1	2.6017	0.21288
MGH36_P4_H06	-0.33191367169	red	1	1.6173	0.21039
MGH36_P10_E01	NA	black	0	0.10165	0
MGH36_P8_E12	0.347376302604	green3	2	0.11103	0.18015
MGH53_P2_C10	-1.81707918409	black	0	4.0005	0.15445
MGH36_P4_H08	NA	black	0	0.17505	0
MGH36_P7_F07	-0.543025469067	red	1	1.8663	0.1137
MGH54_P2_A09	4.48150675195	black	0	2.6232	3.7669
MGH36_P6_H11	0.342858837507	green3	2	0.062122	0.21288
MGH53_P2_E12	0.139523670576	green3	2	0.14405	0.46048
MGH53_P1_F08	NA	black	0	0.30334	0
MGH36_P6_D12	-0.0912011919137	red	1	1.0929	0.18903
MGH36_P2_H09	0.308756453704	green3	2	0.16092	0.20664
MGH53_P1_C01	NA	black	0	0.15575	0
MGH53_P2_F11	NA	black	0	0.20414	0
MGH36_P6_H04	-0.731579558614	red	1	2.6325	0.2857
MGH36_P5_G05	0.453282506732	green3	2	0.04684	0.077243
MGH53_P4_B04	NA	black	0	0.26183	0
MGH53_P1_E05	NA	black	0	0.30801	0
MGH36_P10_A08	NA	black	0	0.15963	0
MGH36_P9_G01	NA	black	0	1.8883	0
MGH53_P4_A06	-2.49913387485	black	0	0.29748	4.2956
MGH36_P6_B09	0.427386646682	green3	2	2.5452	1.0222
MGH54_P2_D09	NA	black	0	0.39506	0
MGH53_P1_E06	NA	black	0	0.07861	0
MGH36_P4_A10	NA	black	0	2.568	0
MGH36_P6_B02	0.311809761316	green3	2	0.073135	0.24853
MGH53_P4_G06	0.248550655645	green3	2	0.37407	0.15186
MGH36_P8_F01	NA	black	0	0	0.40926
MGH36_P9_F06	-1.76245438313	black	0	0.082703	2.7566
MGH36_P5_H04	0.377785595608	green3	2	0.21785	0.056584
MGH53_P1_B03	-1.36162617163	black	0	3.2444	0.13619
MGH53_P2_D05	-0.41364477416	red	1	3.0623	0.54794
MGH36_P4_G12	NA	black	0	0.088142	0
MGH53_P2_D11	-1.01173400009	red	1	3.0127	0.23756
MGH53_P4_C02	0.36517841698	green3	2	0.056584	0.1865
MGH53_P4_F04	NA	black	0	0.094912	0
MGH36_P3_D10	0.151557627173	green3	2	0.24489	0.41359
MGH54_P2_F04	NA	black	0	0.085425	0
MGH36_P6_A03	-1.50771464272	black	0	3.7568	0.20914
MGH53_P1_F07	0.335681675942	green3	2	0.14926	0.17377
MGH36_P5_H08	NA	black	0	0.017209	0
MGH54_P2_A04	NA	black	0	0.33685	0
MGH53_P4_E11	3.59882755334	black	0	2.614	3.1489
MGH53_P2_G03	NA	black	0	0.26664	0
MGH36_P3_F04	-1.23277429703	red	1	3.1077	0.15575
MGH54_P2_B02	NA	black	0	0.22033	0
MGH36_P5_C07	-0.505961931379	red	1	1.9873	0.21909
MGH53_P2_E02	-1.32463083142	black	0	3.1316	0.11902
MGH54_P2_F09	-0.697371723472	red	1	2.1355	0.11902
MGH36_P3_D05	NA	black	0	1.6318	0
MGH36_P5_F12	-0.626838130591	red	1	2.0587	0.14143
MGH53_P2_H09	0.377710509286	green3	2	0.10702	0.14012
MGH54_P2_F07	NA	black	0	0.80488	0
MGH36_P5_D10	0.415163512085	green3	2	0.017209	0.14405
MGH54_P2_F11	0.340846648429	green3	2	0.052416	0.22033
MGH53_P2_H04	0.169013615559	green3	2	0.44148	0.27023
MGH36_P6_F09	0.280160245346	green3	2	0.11902	0.27023
MGH36_P9_F05	NA	black	0	0.51299	0
MGH36_P8_G11	0.26630916284	green3	2	0.086784	0.30334
MGH54_P2_A07	0.326805051159	green3	2	0.041243	0.24367
MGH36_P7_H06	NA	black	0	0.052416	0
MGH53_P1_A01	-0.654751264477	red	1	2.1773	0.17505
MGH53_P1_A02	NA	black	0	0.17377	0
MGH54_P2_E07	NA	black	0	0.035624	0
MGH53_P4_F07	NA	black	0	0	0
MGH53_P2_C05	0.129114906143	green3	2	0.14012	0.47612
MGH53_P4_H07	NA	black	0	0.094912	0
MGH53_P2_C06	NA	black	0	2.0929	0
MGH36_P3_F03	NA	black	0	0.10434	0
MGH36_P2_A10	-0.446826933579	red	1	1.7286	0.13356
MGH53_P4_E03	NA	black	0	2.2135	0
MGH36_P9_D12	NA	black	0	2.0363	0
MGH54_P2_H03	0.095847388789	green3	2	0.7137	0.10299
MGH36_P4_D06	0.394978737665	green3	2	0.10836	0.11503
MGH53_P2_B03	NA	black	0	0.926	0
MGH53_P4_F03	NA	black	0	0.13619	0
MGH36_P10_E09	NA	black	0	1.8282	0
MGH53_P1_G02	0.300454002485	green3	2	0.23143	0.17377
MGH54_P2_A02	NA	black	0	0.10165	0
MGH36_P3_A07	NA	black	0	0.31034	0
MGH53_P4_E12	-0.605687207389	red	1	2.0983	0.18015
MGH54_P2_A03	NA	black	0	1.858	0
MGH53_P4_E10	NA	black	0	1.4957	0
MGH54_P2_D08	NA	black	0	0.41792	0
MGH36_P8_A02	NA	black	0	3.7352	0
MGH54_P2_B07	0.274978359769	green3	2	0.16092	0.25701
MGH53_P1_B10	NA	black	0	0.27381	0
MGH53_P2_F08	10.1371711901	black	0	3.6366	5.0594
MGH36_P10_A01	0.296321467398	green3	2	0.07861	0.26664
MGH36_P10_F01	NA	black	0	2.0676	0
MGH53_P4_G03	NA	black	0	2.7111	0
MGH53_P1_F12	NA	black	0	3.4007	0
MGH36_P4_B03	-0.895643148774	red	1	2.6521	0.19156
MGH54_P2_C07	NA	black	0	0.089498	0
MGH53_P1_B02	NA	black	0	2.8785	0
MGH54_P2_D05	NA	black	0	0.13881	0
MGH53_P2_C08	-0.0454367199359	red	1	1.0307	0.31034
MGH53_P4_H09	NA	black	0	0.123	0
MGH36_P8_H02	NA	black	0	2.7757	0
MGH36_P10_H10	0.359373522878	green3	2	0.056584	0.19409
MGH53_P1_A12	-0.81172333818	red	1	2.5298	0.20163
MGH36_P8_F08	NA	black	0	0	0.14012
MGH53_P1_D10	-0.571126981833	red	1	2.1664	0.24001
MGH53_P4_A09	NA	black	0	0.25459	0
MGH53_P2_H08	NA	black	0	1.7364	0
MGH36_P4_A09	0.158531522365	green3	2	0.24001	0.40381
MGH53_P4_C08	-1.1868719222	red	1	3.3852	0.25096
MGH36_P5_E04	NA	black	0	0.071763	0
MGH53_P2_A07	NA	black	0	2.5218	0
MGH54_P2_G10	0.233208678017	green3	2	0.45312	0.097611
MGH36_P7_E06	NA	black	0	0.11636	0
MGH36_P9_D04	NA	black	0	1.2744	0
MGH53_P1_C12	7.94223930405	black	0	3.7974	3.884
MGH36_P8_F06	NA	black	0	0.0229	0
MGH36_P1_G11	NA	black	0	0.025738	0
MGH53_P1_F02	NA	black	0	0.46467	0
MGH54_P2_D10	0.124586975398	green3	2	0.65901	0.10299
MGH36_P9_A08	NA	black	0	2.5211	0
MGH53_P2_H03	-0.429189669297	red	1	1.6457	0.09356
MGH53_P4_B03	NA	black	0	2.9402	0
MGH53_P1_F10	NA	black	0	3.9207	0
MGH53_P4_B05	NA	black	0	0	0
MGH53_P2_B08	NA	black	0	0.13619	0
MGH36_P3_B06	0.184674243079	green3	2	0.31499	0.32423
MGH36_P10_C02	NA	black	0	0	0.28924
MGH36_P2_E05	-0.884180876623	red	1	2.6064	0.18269
MGH54_P2_G09	NA	black	0	0.12961	0
MGH54_P2_D12	NA	black	0	1.4797	0
MGH53_P2_H02	0.424001474333	green3	2	0.1003	0.079975
MGH36_P8_F11	-0.300689846541	red	1	1.3923	0.052416
MGH53_P2_A10	NA	black	0	3.0284	0
MGH54_P2_E09	0.417412564942	green3	2	0.075875	0.10568
MGH36_P3_H06	0.303563330006	green3	2	0.15056	0.22033
MGH36_P5_D05	0.326023424849	green3	2	0.12168	0.20414
MGH54_P2_A11	NA	black	0	2.4626	0
MGH54_P2_G04	NA	black	0	0.24001	0
MGH36_P6_C01	-0.883264572124	red	1	2.8057	0.24732
MGH53_P2_E06	NA	black	0	2.6243	0
MGH53_P1_E01	NA	black	0	3.6943	0
MGH36_P1_B01	-1.07423407198	red	1	2.5748	0.051024
MGH54_P2_H04	NA	black	0	0.14535	0
MGH36_P2_C05	0.355618495134	green3	2	0.086784	0.18269
MGH36_P6_H05	0.428396138025	green3	2	0.075875	0.090853
MGH36_P10_E06	-0.848468748078	red	1	2.3904	0.12168
MGH54_P2_F03	NA	black	0	2.6738	0
MGH36_P4_B10	0.197046096298	green3	2	0.001442	0.41792
MGH54_P2_F02	0.264382420695	green3	2	0.07861	0.30918
MGH36_P2_E11	0.331163486564	green3	2	0.14143	0.18523
MGH54_P2_D11	-0.495556327342	red	1	1.797	0.12168
MGH54_P2_G01	NA	black	0	2.633	0
MGH36_P9_D02	NA	black	0	1.6262	0
MGH54_P2_E06	0.397836933055	green3	2	0.088142	0.12433
MGH54_P16_F12	NA	black	0	0	0.16736
MGH53_P5_C12	NA	black	0	0.40708	0
MGH54_P12_C10	NA	black	0	0	0.8496
MGH54_P16_F02	NA	black	0	0	0
MGH54_P11_C11	NA	black	0	0.059355	0
MGH53_P1_E03	0.234338211284	green3	2	0.36513	0.1903
MGH54_P15_D06	NA	black	0	0.1865	0
MGH54_P14_F05	NA	black	0	0	0
MGH54_P16_A03	NA	black	0	1.461	0
MGH53_P4_G11	NA	black	0	0.27381	0
MGH53_P7_B09	NA	black	0	1.3984	0
MGH54_P17_D11	NA	black	0	0.063503	0
MGH54_P10_G04	NA	black	0	1.315	0
MGH54_P10_C06	NA	black	0	0.2302	0
MGH53_P2_A02	NA	black	0	0.10836	0
MGH53_P4_F06	0.293915853423	green3	2	0.096262	0.26183
MGH53_P7_F07	-1.25476184766	red	1	0.22774	2.4655
MGH53_P11_F06	0.333413499036	green3	2	0.19661	0.14535
MGH53_P5_G02	NA	black	0	1.614	0
MGH53_P1_F09	NA	black	0	0.12565	0
MGH53_P11_H03	0.298119822949	green3	2	0.07861	0.26424
MGH53_P10_D11	NA	black	0	0.19409	0
MGH53_P1_A10	NA	black	0	0.090853	0
MGH53_P4_B12	0.417838433506	green3	2	0.11237	0.079975
MGH53_P5_H09	NA	black	0	0.11636	0
MGH53_P9_D07	NA	black	0	3.187	0
MGH53_P11_E03	NA	black	0	0.50894	0
MGH53_P1_C02	NA	black	0	0.13488	0
MGH53_P10_F11	0.806789835553	green3	2	1.3414	3.2934
MGH53_P1_E02	NA	black	0	0.76129	0
MGH53_P1_D07	NA	black	0	0	0
MGH53_P6_B01	NA	black	0	0.090853	0
MGH53_P2_G04	-0.667584473914	red	1	2.0659	0.10836
MGH53_P1_C05	NA	black	0	0.094912	0
MGH53_P2_G09	-0.553309774809	red	1	3.3035	0.514
MGH53_P5_A05	3.90218094672	black	0	3.6959	2.3234
MGH53_P5_F04	NA	black	0	0	0.69599
MGH53_P10_H03	-1.2611944882	red	1	3.3465	0.20914
MGH53_P11_F08	-2.15301059889	black	0	0.24853	3.6764
MGH54_P7_F12	0.356679189029	green3	2	0.097611	0.17505
MGH53_P8_F03	NA	black	0	0.86948	0
MGH53_P11_A07	NA	black	0	0.086784	0
MGH53_P6_B11	5.21736546236	black	0	2.7916	3.9473
MGH53_P4_C07	NA	black	0	0.092207	0
MGH53_P6_H06	NA	black	0	0.08134	0
MGH36_P1_A01	0.401062091678	green3	2	0.123	0.096262
MGH36_P1_A02	NA	black	0	0	0
MGH36_P1_A03	0.427613124586	green3	2	0.1177	0.062122
MGH36_P1_A04	NA	black	0	1.3231	0
MGH36_P1_A05	NA	black	0	0.23756	0
MGH36_P1_A06	NA	black	0	0.12565	0
MGH36_P1_A08	NA	black	0	1.4558	0
MGH36_P1_A10	3.18461025453	black	0	2.2157	3.5955
MGH36_P1_A12	NA	black	0	0.12829	0
MGH36_P1_B02	-0.819934634188	red	1	0.55582	2.7257
MGH36_P1_B03	NA	black	0	0.12168	0
MGH36_P1_B04	NA	black	0	0.079975	0
MGH36_P1_B06	0.466074168559	green3	2	0.075875	0.03984
MGH36_P1_B07	NA	black	0	0.04684	0
MGH36_P1_B08	0.456506268663	green3	2	0.074505	0.053806
MGH36_P1_B09	NA	black	0	1.6736	0
MGH36_P1_B10	NA	black	0	0.015783	0
MGH36_P1_B11	0.397611116836	green3	2	0.031395	0.15834
MGH36_P1_B12	0.427099214577	green3	2	0.10568	0.071763
MGH36_P1_C01	0.450644160689	green3	2	0.062122	0.070389
MGH36_P1_C03	-0.487820642569	red	1	1.9027	0.19409
MGH36_P1_C05	NA	black	0	0.028569	0
MGH36_P1_C06	0.43591877589	green3	2	0.044044	0.10165
MGH36_P1_C07	NA	black	0	0.069015	0
MGH36_P1_C08	0.460077238782	green3	2	0.05797	0.060739
MGH36_P1_C09	NA	black	0	0.025738	0
MGH36_P1_C10	0.25666796446	green3	2	0.44255	0.052416
MGH36_P1_C11	0.493806417305	green3	2	0.0229	0.041243
MGH36_P1_D01	0.228447292767	green3	2	0.28688	0.26063
MGH36_P1_D02	NA	black	0	0.67356	0
MGH36_P1_D03	-0.626430601461	red	1	2.0165	0.11902
MGH36_P1_D04	0.0947805411147	green3	2	0.66993	0.22774
MGH36_P1_D06	-0.11761344628	red	1	1.1322	0.15575
MGH36_P1_D07	-1.89690962914	black	0	0.13881	3.0411
MGH36_P1_D08	0.0300435212794	green3	2	0.39726	0.60312
MGH36_P1_D09	NA	black	0	0.086784	0
MGH36_P1_D11	NA	black	0	1.3956	0
MGH36_P1_F01	NA	black	0	0.067639	0
MGH36_P1_F02	0.623250652941	green3	2	2.0047	1.3488
MGH36_P1_F03	-0.204128698873	red	1	1.2222	0.029983
MGH36_P1_F04	0.417763015736	green3	2	0.10299	0.086784
MGH36_P1_F05	0.11990079176	green3	2	0.26063	0.46153
MGH36_P1_F06	NA	black	0	1.2098	0
MGH36_P1_F08	NA	black	0	0	0
MGH36_P1_F11	NA	black	0	3.9028	0
MGH36_P1_F12	-2.0758129187	black	0	0.02432	2.9616
MGH36_P1_G02	NA	black	0	0.28924	0
MGH36_P1_G03	NA	black	0	0.060739	0
MGH36_P1_G04	NA	black	0	0.68077	0
MGH36_P1_G07	NA	black	0	0.027154	0
MGH36_P1_G08	NA	black	0	0.059355	0
MGH36_P1_G09	NA	black	0	0.025738	0
MGH36_P1_H02	NA	black	0	0.031395	0
MGH36_P1_H03	-0.156270643015	red	1	1.1473	0.034216
MGH36_P1_H04	0.374406367946	green3	2	0.12829	0.13093
MGH36_P1_H05	NA	black	0	0.060739	0
MGH36_P1_H06	NA	black	0	2.5874	0
MGH36_P1_H07	NA	black	0	0.035624	0
MGH36_P1_H09	NA	black	0	1.3829	0
MGH36_P1_H10	NA	black	0	0	0.028569
MGH36_P3_A01	NA	black	0	0.20163	0
MGH36_P3_A02	NA	black	0	0.19912	0
MGH36_P3_A03	0.0846994617121	green3	2	1.4276	0.88049
MGH36_P3_A04	0.351390920461	green3	2	0.052416	0.20664
MGH36_P3_A05	NA	black	0	0.052416	0
MGH36_P3_A08	-1.35303657042	black	0	3.285	0.15186
MGH36_P3_A09	NA	black	0	0.29514	0
MGH36_P3_A10	-1.99133107454	black	0	0.27977	3.5814
MGH36_P3_A12	NA	black	0	0.25217	0
MGH36_P3_B02	NA	black	0	0	0
MGH36_P3_B03	NA	black	0	0.36849	0
MGH36_P3_B04	-0.744038063694	red	1	2.4319	0.21164
MGH36_P3_B09	NA	black	0	1.2546	0
MGH36_P3_B10	NA	black	0	0	0.32654
MGH36_P3_B11	0.195516722533	green3	2	0.27381	0.32654
MGH36_P3_B12	-0.352360221455	red	1	2.0377	0.38626
MGH36_P3_C01	NA	black	0	0.1003	0
MGH36_P3_C03	NA	black	0	0.14143	0
MGH36_P3_C04	0.146397710492	green3	2	0.28688	0.40708
MGH36_P3_C05	2.90350964225	black	0	2.4795	2.839
MGH36_P3_C06	NA	black	0	0.14535	0
MGH36_P3_C08	-1.00046355011	red	1	0.27858	2.2247
MGH36_P3_C11	NA	black	0	0.10702	0
MGH36_P3_C12	NA	black	0	1.0454	0
MGH36_P3_D01	0.169773324792	green3	2	0.23756	0.38626
MGH36_P3_D02	NA	black	0	0	0
MGH36_P3_D03	NA	black	0	2.6385	0
MGH36_P3_D04	NA	black	0	1.5869	0
MGH36_P3_D07	-0.145480401652	red	1	2.8047	0.66357
MGH36_P3_D08	NA	black	0	0.31499	0
MGH36_P3_D09	0.211361834866	green3	2	0.44996	0.15704
MGH36_P3_D11	0.353935400392	green3	2	0.13356	0.15704
MGH36_P3_E02	NA	black	0	0.10702	0
MGH36_P3_E04	0.0615904639367	green3	2	0.77568	0.11902
MGH36_P3_E05	0.338269709099	green3	2	0.18777	0.14405
MGH36_P3_E06	NA	black	0	0.056584	0
MGH36_P3_E07	NA	black	0	1.4324	0
MGH36_P3_E08	NA	black	0	0.1776	0
MGH36_P3_E09	NA	black	0	2.499	0
MGH36_P3_E10	NA	black	0	0.073135	0
MGH36_P3_E11	NA	black	0	0	0
MGH36_P3_E12	0.356681201866	green3	2	0.14535	0.14535
MGH36_P3_F01	NA	black	0	0.094912	0
MGH36_P3_F02	NA	black	0	1.5445	0
MGH36_P3_F05	NA	black	0	0.29631	0
MGH36_P3_F06	0.113810285838	green3	2	0.66993	0.12961
MGH36_P3_F07	-0.133528640702	red	1	1.157	0.14274
MGH36_P3_F08	NA	black	0	0.18903	0
MGH36_P3_F09	NA	black	0	0.052416	0
MGH36_P3_F10	NA	black	0	0.17632	0
MGH36_P3_F11	NA	black	0	0.29866	0
MGH36_P3_F12	NA	black	0	0	0
MGH36_P3_G01	0.227650422453	green3	2	0.31615	0.24245
MGH36_P3_G02	NA	black	0	0	0
MGH36_P3_G03	0.30692560881	green3	2	0.25942	0.14143
MGH36_P3_G04	0.342971638495	green3	2	0.088142	0.19912
MGH36_P3_G05	0.328891861063	green3	2	0.071763	0.22651
MGH36_P3_G06	-0.712446414005	red	1	0.26544	1.7782
MGH36_P3_G08	-3.52976807149	black	0	0.11636	4.7219
MGH36_P3_G09	0.321623333244	green3	2	0.066261	0.23879
MGH36_P3_G10	0.340204336929	green3	2	0.18903	0.14012
MGH36_P3_G11	0.332157698694	green3	2	0.1635	0.16993
MGH36_P3_G12	NA	black	0	2.1437	0
MGH36_P3_H03	NA	black	0	0	0
MGH36_P3_H04	-1.10544087953	red	1	2.8701	0.14535
MGH36_P3_H05	0.416396467441	green3	2	0.084064	0.10165
MGH36_P3_H07	0.0372332838701	green3	2	0.1776	0.60407
MGH36_P3_H08	NA	black	0	0.071763	0
MGH36_P3_H11	0.2842806344	green3	2	0.30217	0.14666
MGH36_P3_H12	NA	black	0	0.584	0
MGH36_P4_A01	0.360827604435	green3	2	0.092207	0.17249
MGH36_P4_A02	0.320608682727	green3	2	0.16479	0.1865
MGH36_P4_A03	-0.225068462536	red	1	0.4782	1.2023
MGH36_P4_A04	NA	black	0	0.31846	0
MGH36_P4_A06	-0.536740093422	red	1	1.9027	0.14274
MGH36_P4_A07	-1.99008909429	black	0	0.038436	2.904
MGH36_P4_A08	NA	black	0	0.11237	0
MGH36_P4_A11	-3.17348375991	black	0	0.28214	5.0404
MGH36_P4_A12	NA	black	0	0.17632	0
MGH36_P4_B02	0.17213752061	green3	2	0.1375	0.41576
MGH36_P4_B04	0.366174886839	green3	2	0.12433	0.14535
MGH36_P4_B05	2.63957205566	black	0	3.0678	2.109
MGH36_P4_B06	NA	black	0	2.1306	0
MGH36_P4_B08	0.364350584609	green3	2	0.12433	0.14796
MGH36_P4_B09	NA	black	0	1.4854	0
MGH36_P4_B12	NA	black	0	0.092207	0
MGH36_P4_C02	NA	black	0	0.10969	0
MGH36_P4_C03	NA	black	0	0	0.41792
MGH36_P4_C04	NA	black	0	0	0
MGH36_P4_C05	NA	black	0	2.5067	0
MGH36_P4_C06	NA	black	0	0.16221	0
MGH36_P4_C07	NA	black	0	0.13356	0
MGH36_P4_C08	-0.363159142468	red	1	1.8722	0.31267
MGH36_P4_C10	NA	black	0	0.40163	0
MGH36_P4_C11	NA	black	0	0.073135	0
MGH36_P4_C12	NA	black	0	0.052416	0
MGH36_P4_D01	NA	black	0	0.12829	0
MGH36_P4_D02	0.2483068389	green3	2	0.17887	0.28806
MGH36_P4_D05	NA	black	0	0.60502	0
MGH36_P4_D07	NA	black	0	0.17505	0
MGH36_P4_D08	NA	black	0	0.079975	0
MGH36_P4_D09	NA	black	0	0.81147	0
MGH36_P4_D10	0.0185765000284	green3	2	1.229	0.75788
MGH36_P4_D11	NA	black	0	0	3.8998
MGH36_P4_D12	0.376855450266	green3	2	0.12697	0.12829
MGH36_P4_E01	0.416547616244	green3	2	0.037031	0.13093
MGH36_P4_E02	0.36300458318	green3	2	0.11503	0.15575
MGH36_P4_E04	NA	black	0	0.14012	0
MGH36_P4_E06	0.409263323629	green3	2	0.044044	0.13619
MGH36_P4_E07	NA	black	0	3.3633	0
MGH36_P4_E08	NA	black	0	0	0.29396
MGH36_P4_E09	NA	black	0	0.14405	0
MGH36_P4_E10	NA	black	0	0.23511	0
MGH36_P4_E11	NA	black	0	0.07861	0
MGH36_P4_E12	-1.91804344686	black	0	4.7646	0.27501
MGH36_P4_F01	0.389255656763	green3	2	0.096262	0.13093
MGH36_P4_F02	NA	black	0	0.22033	0
MGH36_P4_F03	NA	black	0	0.22033	0
MGH36_P4_F04	NA	black	0	2.6915	0
MGH36_P4_F05	NA	black	0	0.2762	0
MGH36_P4_F06	NA	black	0	0.064883	0
MGH36_P4_F07	NA	black	0	2.5185	0
MGH36_P4_F09	0.411783100092	green3	2	0.073135	0.11503
MGH36_P4_F10	NA	black	0	0.04684	0
MGH36_P4_F11	0.236762866059	green3	2	0.20539	0.29278
MGH36_P4_F12	0.3987677893	green3	2	0.042644	0.15056
MGH36_P4_G01	-2.05508879568	black	0	4.8514	0.25217
MGH36_P4_G02	NA	black	0	0.41251	0
MGH36_P4_G03	-0.893198063431	red	1	2.6043	0.17632
MGH36_P4_G04	NA	black	0	0	0.52707
MGH36_P4_G05	0.256501100563	green3	2	0.2302	0.24732
MGH36_P4_G06	NA	black	0	0	0
MGH36_P4_G08	NA	black	0	1.3901	0
MGH36_P4_G09	NA	black	0	0.059355	0
MGH36_P4_G10	0.266227746602	green3	2	0.16993	0.26544
MGH36_P4_G11	-0.666320076143	red	1	2.0861	0.12035
MGH36_P4_H01	NA	black	0	0.59359	0
MGH36_P4_H02	NA	black	0	0	0.16479
MGH36_P4_H03	NA	black	0	0.73552	0
MGH36_P4_H04	NA	black	0	0.12829	0
MGH36_P4_H05	NA	black	0	0	0.17505
MGH36_P4_H09	0.276302607561	green3	2	0.30451	0.15963
MGH36_P4_H12	NA	black	0	0.16221	0
MGH36_P6_A02	-0.0765399775926	red	1	1.4319	0.543
MGH36_P6_A04	0.403542920713	green3	2	0.10836	0.10299
MGH36_P6_A05	NA	black	0	0.15445	0
MGH36_P6_A07	NA	black	0	0	4.091
MGH36_P6_A08	0.35874999295	green3	2	0.067639	0.18903
MGH36_P6_A09	NA	black	0	0	0
MGH36_P6_A10	0.425041319077	green3	2	0.053806	0.10969
MGH36_P6_A11	NA	black	0	0.028569	0
MGH36_P6_B03	NA	black	0	0.18142	0
