Cell_name	Zvalue	Color	Cluster	ANGPT2	VHL
93_P6_H10	-0.01395145443	cyan	4	0.53107	0.89453
93_P5_C08	NA	black	0	0	1.929
93_P5_A09	-0.248395194552	blue	3	0.21039	2.0405
93_P5_B09	0.0263340369602	cyan	4	0.5724	1.5907
93_P5_A05	NA	black	0	0	0
93_P6_E04	NA	black	0	0	1.1309
93_P5_A04	NA	black	0	0	0.7891
93_P6_A11	NA	black	0	0	0.76977
93_P5_B12	NA	black	0	0	3.1593
93_P5_F12	NA	black	0	0	0.39506
93_P5_H08	NA	black	0	0	0.54102
93_P6_C08	NA	black	0	0	2.1006
93_P5_F10	NA	black	0	0	3.8472
93_P5_E11	-0.258200219164	blue	3	0.38626	3.2059
93_P6_B03	-1.01005072202	black	0	0.14666	3.8121
93_P6_C02	NA	black	0	0	3.5545
93_P6_B04	1.30881739747	black	0	1.8347	2.1855
93_P5_D10	NA	black	0	0	1.1909
93_P6_F04	NA	black	0	0	1.0036
93_P6_H04	-0.0792316915687	cyan	4	0.23389	1.5286
93_P6_C01	NA	black	0	0	0.67446
93_P5_G06	NA	black	0	0	1.1157
93_P6_A07	NA	black	0	0	0.64708
93_P5_H10	5.20539658152	black	0	3.8963	2.7342
93_P6_F08	0.00461777676567	cyan	4	0.19787	1.237
93_P5_H01	NA	black	0	0	0
93_P5_B02	NA	black	0	0	3.9547
93_P5_G01	NA	black	0	0	1.8065
93_P6_A12	NA	black	0	0	0.97526
93_P5_G11	NA	black	0	0	0
93_P6_E11	-0.814440674971	red	1	0.18523	3.5695
93_P5_D07	NA	black	0	0	3.4812
93_P6_E02	-0.319862138773	blue	3	0.12433	2.0349
93_P6_E09	0.282168872299	cyan	4	0.18777	0.39287
93_P5_F09	NA	black	0	0	2.84
93_P6_E06	NA	black	0	0	1.2079
93_P5_A06	NA	black	0	0	0.99349
93_P5_D04	NA	black	0	0	0.66903
93_P5_H07	NA	black	0	0	0.75446
93_P6_D06	NA	black	0	0	3.6962
93_P6_C07	0.840067580515	magenta	5	1.9324	1.8197
93_P5_F07	NA	black	0	0	0.34142
93_P5_C04	NA	black	0	0	2.9651
93_P5_A02	NA	black	0	0	0.1003
93_P5_A07	NA	black	0	0	2.1991
93_P5_A08	0.886365269913	magenta	5	1.3196	2.2735
93_P6_B12	0.0271244132938	cyan	4	0.60502	1.4936
93_P5_G04	NA	black	0	0	1.4087
93_P5_H11	NA	black	0	0	1.5033
93_P6_E03	-0.898363586576	red	1	0.16092	3.6283
93_P6_B07	NA	black	0	0	0.71194
93_P5_D02	NA	black	0	0	0.20414
93_P6_D08	NA	black	0	0	1.0468
93_P6_A01	NA	black	0	0	0
93_P5_E12	-0.059220905301	cyan	4	0.19661	1.433
93_P5_A03	0.12286756113	cyan	4	0.67627	1.9084
93_P5_F02	-0.0332251147394	cyan	4	0.26183	1.3824
93_P6_F06	NA	black	0	0	3.7238
93_P5_F08	NA	black	0	0	1.3437
93_P6_C10	NA	black	0	0	0.73639
93_P5_G08	NA	black	0	0	0
93_P6_D07	NA	black	0	0	3.8248
93_P6_F05	NA	black	0	0	2.7159
93_P5_C07	NA	black	0	0	1.2636
93_P5_B03	NA	black	0	0	3.1174
93_P6_E10	NA	black	0	0	1.6327
93_P5_A11	NA	black	0	0	0.83996
93_P5_F01	NA	black	0	0	2.6581
93_P5_C03	-0.0017296479359	cyan	4	0.49774	0.75873
93_P6_B10	NA	black	0	0	2.3028
93_P5_E03	NA	black	0	0	0
93_P5_G09	-0.0196449796963	cyan	4	1.3063	1.2443
93_P5_C10	NA	black	0	0	2.3138
93_P5_E10	NA	black	0	0	4.4989
93_P5_D08	0.0432887462999	cyan	4	0.16221	1.1309
MGH93_P7_D06	NA	black	0	0	0
MGH93_P7_G08	NA	black	0	0	1.7958
MGH93_P7_D02	NA	black	0	0	0
MGH93_P7_A03	NA	black	0	0	0.31267
MGH93_P7_B06	NA	black	0	0	0.69064
MGH93_P7_C09	NA	black	0	0	3.4761
MGH93_P7_F07	NA	black	0	0	2.2827
MGH93_P7_B02	NA	black	0	0	0.89608
MGH93_P7_H05	NA	black	0	0	0
MGH93_P7_H09	-0.752955480618	red	1	0.21909	3.6403
MGH93_P7_D10	NA	black	0	0	0.91303
MGH93_P7_B11	NA	black	0	0	0.15704
MGH93_P7_F11	NA	black	0	0	0
MGH93_P7_C04	0.770359564343	magenta	5	1.7133	1.8616
MGH93_P7_F02	NA	black	0	0	1.0115
MGH93_P7_D12	NA	black	0	0	0
MGH93_P7_G04	NA	black	0	0	2.1177
MGH93_P7_A10	NA	black	0	0	0.36849
MGH93_P7_G09	NA	black	0	0	0.52907
MGH93_P7_F06	NA	black	0	0	0.82375
MGH93_P7_H08	0.341761514412	cyan	4	0.086784	0.46989
MGH93_P7_A11	NA	black	0	0	4.1397
MGH93_P7_G10	0.0433695308353	cyan	4	0.33685	1.0007
MGH93_P7_G03	NA	black	0	0	1.3334
MGH93_P7_G07	NA	black	0	0	0.14666
MGH93_P7_A12	NA	black	0	0	0.89763
MGH93_P7_A06	NA	black	0	0	0.64985
MGH93_P7_A08	NA	black	0	0	3.1491
MGH93_P7_H10	NA	black	0	0	3.1195
MGH93_P7_C05	NA	black	0	0	0.90766
MGH93_P7_C12	0.124000046548	cyan	4	0.33685	0.51803
MGH93_P7_C07	NA	black	0	0	0.9381
MGH93_P7_B03	NA	black	0	0	0.88362
MGH93_P7_A07	NA	black	0	0	0.40817
MGH93_P7_E10	NA	black	0	0	0
MGH93_P7_F04	NA	black	0	0	0.41251
MGH93_P7_A09	0.33062817291	cyan	4	0.14274	0.37407
MGH93_P7_E06	0.0313413060472	cyan	4	0.41034	0.91303
MGH93_P7_C02	NA	black	0	0	1.5984
MGH93_P7_F10	NA	black	0	0	0.65718
MGH93_P7_C10	NA	black	0	0	0.29396
MGH93_P7_H07	NA	black	0	0	2.6742
MGH93_P7_H01	NA	black	0	0	2.2382
MGH93_P7_B10	-0.00667575480494	cyan	4	0.50792	0.78827
MGH93_P7_F12	NA	black	0	2.8695	0
MGH93_P7_F08	NA	black	0	0	2.9982
MGH93_P7_A01	NA	black	0	0	0.44784
MGH93_P7_E11	NA	black	0	0	0
MGH93_P7_E09	NA	black	0	0	1.0895
MGH93_P7_E05	NA	black	0	0	1.4308
MGH93_P7_D08	0.142521982756	cyan	4	0.55974	4.1901
MGH93_P7_D01	0.171884605416	cyan	4	0.27858	0.50995
MGH93_P7_H11	0.845157855096	magenta	5	1.2104	2.3743
MGH93_P7_H12	0.0560857776871	cyan	4	0.53804	2.9527
MGH93_P7_D05	0.0466191132702	cyan	4	0.32769	0.99639
MGH93_P7_E04	NA	black	0	0	0.7433
MGH93_P7_D04	NA	black	0	0	0
MGH93_P7_C06	NA	black	0	0	2.3915
MGH93_P7_E12	NA	black	0	0	0.4351
MGH93_P7_G06	NA	black	0	0	0
MGH93_P7_B04	NA	black	0	0	1.2762
MGH93_P7_F03	NA	black	0	0	0.75104
MGH93_P7_B12	0.248174833794	cyan	4	0.18903	0.49467
MGH93_P7_H04	-0.0997166605678	cyan	4	0.41251	2.2708
MGH93_P7_A05	0.068695816296	cyan	4	0.39067	0.63691
MGH93_P7_D07	NA	black	0	0	0.93433
MGH93_P7_F01	NA	black	0	0	0.96199
MGH93_P7_F05	-3.24457335301	black	0	4.099	0.46676
93_P10_H10	-1.07287410774	black	0	1.5074	0.29042
93_P10_E02	NA	black	0	0	0.20038
93_P9_C04	NA	black	0	0	0.66175
93_P9_A08	0.199590344579	cyan	4	0.096262	0.78576
93_P9_G06	0.0909967994364	cyan	4	0.32193	0.76469
93_P8_F09	NA	black	0	0	4.2321
93_P8_G06	NA	black	0	0	0.31383
93_P9_E04	NA	black	0	0.52406	0
93_P10_D06	0.144813989356	cyan	4	0.20914	0.78157
93_P9_B07	0.227660211543	cyan	4	0.16221	0.61447
93_P9_G08	0.357489322316	cyan	4	0.098958	0.40817
93_P9_D04	-0.573805573543	blue	3	0.1375	2.694
93_P8_E07	NA	black	0	0	0.32077
93_P9_H01	0.18610825268	cyan	4	0.30217	0.34483
93_P9_B08	NA	black	0	0	0.50995
93_P10_E03	NA	black	0	0	0.13356
93_P8_H09	0.278984538844	cyan	4	0.18777	0.40272
93_P10_B02	NA	black	0	0	3.128
93_P8_B06	NA	black	0	0	1.7849
93_P10_E05	-0.652689354316	blue	3	0.20914	3.2678
93_P8_E06	NA	black	0	0.29278	0
93_P10_A02	NA	black	0	0	0.38294
93_P8_B04	-1.01654108238	black	0	1.8926	0.60122
93_P8_C05	-0.214835601572	blue	3	0.2558	2.06
93_P9_F12	-0.0166105405809	cyan	4	0.36289	1.3674
93_P10_A01	NA	black	0	0	1.144
93_P8_A10	NA	black	0	0	3.0266
93_P9_B06	0.402237631102	cyan	4	0.14535	0.17249
93_P10_D12	-0.703544785256	red	1	0.16092	3.1276
93_P8_D04	NA	black	0	0	2.8984
93_P9_B10	1.37033354865	black	0	3.3038	1.7493
93_P9_E12	0.254708883844	cyan	4	0.05797	0.70841
93_P9_B02	NA	black	0	0	0.46676
93_P8_G11	-2.12858790473	black	0	3.0013	0.50182
93_P10_H08	NA	black	0	0	0.31962
93_P10_B04	NA	black	0	0	0.32193
93_P9_C12	NA	black	0	0	1.5979
93_P8_D11	0.218868750376	cyan	4	0.9855	1.6799
93_P8_A03	NA	black	0	0	0.82782
93_P9_F02	0.248496974509	cyan	4	0.20914	0.43936
93_P10_F03	0.471081550626	cyan	4	0.10434	0.12035
93_P9_G11	NA	black	0	0	0.14666
93_P8_B09	NA	black	0	0	3.1271
93_P9_E05	NA	black	0	0	0.68437
93_P8_E09	0.236103747197	cyan	4	0.21661	0.45943
93_P8_G03	NA	black	0	0.37518	0
93_P9_C10	NA	black	0	0	0.75018
93_P8_D06	NA	black	0	0	0.49876
93_P8_C06	0.0506664059926	cyan	4	0.35727	0.9138
93_P10_C01	NA	black	0	0	0.44784
93_P8_A05	NA	black	0	0	0
93_P8_C11	-0.357315032738	blue	3	0.3115	2.9439
93_P8_E08	NA	black	0	0	0
93_P8_G12	NA	black	0	0	0.46048
93_P9_D09	0.132659910739	cyan	4	0.12168	0.92144
93_P8_D05	-0.105632458609	cyan	4	1.5351	1.1757
93_P9_F04	0.157995011082	cyan	4	0.037031	0.92979
93_P10_H12	0.447073249086	cyan	4	0.090853	0.21537
93_P9_H09	NA	black	0	0	0.58111
93_P10_E06	-1.01634605012	black	0	0.14143	3.7924
93_P10_D07	0.131368998463	cyan	4	0.18396	0.85997
93_P8_G05	NA	black	0	0	0.31267
93_P9_A03	-0.0902973716141	cyan	4	3.4045	1.2672
93_P10_E10	0.418913239946	cyan	4	0.10299	0.25096
93_P10_G11	NA	black	0	0	0.10299
93_P10_F08	0.181760639642	cyan	4	0.15575	0.7536
93_P8_F07	NA	black	0	0	3.8392
93_P10_E01	0.354013633479	cyan	4	0.1003	0.41359
93_P9_E07	NA	black	0	0	0.36177
93_P9_E03	NA	black	0	0	1.3115
93_P9_D12	0.0630460932872	cyan	4	0.098958	1.103
93_P8_E03	NA	black	0	0	0.73725
93_P10_E12	0.310458520919	cyan	4	0.1865	0.30918
93_P8_F11	NA	black	0	0	0.35502
93_P9_B03	0.214000264694	cyan	4	0.16993	0.63877
93_P9_H10	NA	black	0	0	0.53207
93_P10_E04	NA	black	0	0	0.74502
93_P8_A07	NA	black	0	0	0.6581
93_P8_F08	NA	black	0	0	2.8574
93_P10_C11	-0.950417628984	black	0	0.18903	3.9699
93_P10_H07	0.272493163163	cyan	4	0.1635	0.4844
93_P9_E02	NA	black	0	0	0
93_P10_H05	NA	black	0	0	0.75617
93_P9_B11	NA	black	0	0	0.4489
93_P9_G10	0.247246760308	cyan	4	0.1776	0.52507
93_P10_F05	-1.06926462657	black	0	2.0451	0.63784
93_P9_F10	-0.337196785345	blue	3	0.20539	2.2992
93_P9_A02	NA	black	0	0	0
93_P8_D10	NA	black	0	0	0.44784
93_P10_G04	-0.515366980437	blue	3	1.0356	0.38405
93_P10_C05	NA	black	0	0	4.0307
93_P8_C07	0.0961983432755	cyan	4	0.38184	0.44996
93_P9_E06	0.0879909674902	cyan	4	0.19156	0.98331
93_P8_B11	NA	black	0	0	0.33685
93_P10_H01	NA	black	0	0	0.54399
93_P8_H05	NA	black	0	0	0.52306
93_P9_B09	NA	black	0	0	2.6904
93_P8_H07	NA	black	0	0	0
93_P10_C10	NA	black	0	0	0.44573
93_P8_D12	NA	black	0	0	0.25459
93_P8_C03	NA	black	0	0.95531	0
93_P10_C03	NA	black	0	0	0.56169
93_P8_D08	NA	black	0	0	3.1813
93_P8_E10	NA	black	0	0	0.41792
93_P10_A12	-0.484565613836	blue	3	0.14012	2.4823
93_P10_F10	NA	black	0	0	0.47716
93_P9_F07	NA	black	0	0	0.88986
93_P8_B03	NA	black	0	0	0
93_P9_G05	0.0933009622756	cyan	4	0.17377	0.98258
93_P10_A05	NA	black	0	0	0.58207
93_P9_C06	0.12514746086	cyan	4	0.23634	0.80323
93_P8_A02	NA	black	0	0	0.70133
93_P8_F01	NA	black	0	0	0
93_P8_G04	NA	black	0	0	0
93_P9_D06	NA	black	0	0	1.4478
93_P10_A11	-0.82248590661	red	1	1.3477	0.37629
93_P10_B12	NA	black	0	0	0.13356
93_P8_B02	NA	black	0	0	0.72509
93_P8_C09	NA	black	0	0	0.77989
93_P8_B07	NA	black	0	0	0
93_P8_C02	NA	black	0	0	0
93_P10_B09	0.475528401898	cyan	4	0.086784	0.15963
93_P9_A12	NA	black	0	0	0.19912
93_P8_E05	NA	black	0	0	4.8036
93_P10_C08	NA	black	0	0	3.8866
93_P9_H02	NA	black	0	0	0.28806
93_P9_H05	NA	black	0	0	0.16221
93_P9_G02	NA	black	0	0	0
93_P9_A04	0.0927202380237	cyan	4	0.40817	0.22157
93_P10_C04	0.25692138192	cyan	4	0.12035	0.61259
93_P10_H11	NA	black	0	0	0.97673
93_P9_D10	0.34948308428	cyan	4	0.12035	0.37962
93_P8_E12	0.408676207993	cyan	4	0.10702	0.26544
93_P9_D07	NA	black	0	0	0.75018
93_P10_G05	0.14828049147	cyan	4	0.31034	0.5008
93_P10_F06	NA	black	0	0	0.24732
93_P10_C07	-0.0605943718411	cyan	4	0.14926	1.4114
93_P9_D08	NA	black	0	0	2.6355
93_P10_G06	NA	black	0	0.10836	0
93_P10_G09	NA	black	0	0	0.33685
93_P8_F02	-0.011601938115	cyan	4	0.48954	2.0939
93_P8_G08	-0.136910068024	cyan	4	0.64062	0.40163
93_P10_H02	NA	black	0	0.29042	0
93_P10_H03	-0.186894597341	blue	3	0.1903	1.809
93_P8_E01	NA	black	0	0	1.4249
93_P9_H11	-0.574099752019	blue	3	0.28096	3.5668
93_P9_H03	-2.1144401841	black	0	4.9711	0.87578
93_P9_C02	NA	black	0	0	2.9224
93_P8_F06	NA	black	0	0	0.419
93_P9_G07	NA	black	0	0	0.64616
93_P10_E08	NA	black	0	0	3.5507
93_P10_D02	0.465674522287	cyan	4	0.10702	0.12565
93_P10_A09	NA	black	0	0	0.34937
93_P10_G07	NA	black	0	0	0.25822
93_P8_E11	NA	black	0	0	0
93_P10_C12	NA	black	0	0	4.5786
93_P9_B12	0.29940253808	cyan	4	0.12035	0.50589
93_P8_H03	NA	black	0	0	1.1263
93_P9_G12	NA	black	0	0	2.6731
93_P10_B06	NA	black	0	0	1.0956
93_P8_D02	NA	black	0	0	0
93_P9_A10	0.285306965125	cyan	4	0.12565	0.53107
93_P9_G01	-0.36129688812	blue	3	0.14012	2.1734
93_P9_H12	NA	black	0	0	0.58785
93_P10_F12	0.321258795121	cyan	4	0.10568	0.4813
93_P10_G03	NA	black	0	0	0
93_P9_F08	NA	black	0	0	0.29983
93_P10_C06	NA	black	0	0	0.9115
93_P10_D04	0.317595099361	cyan	4	0.15575	0.37629
93_P9_C11	NA	black	0	0	1.9906
93_P9_A01	NA	black	0	0	2.1117
93_P9_B05	0.198565222524	cyan	4	0.097611	0.7866
93_P9_A06	NA	black	0	0	1.2857
93_P10_A10	NA	black	0	0	0.45628
93_P10_F07	NA	black	0	0	0.12829
93_P9_B04	NA	black	0	0	0.66448
93_P10_H04	0.232733532225	cyan	4	0.26183	0.31499
93_P10_B11	-0.127551946302	cyan	4	0.73205	0.76129
93_P9_D01	NA	black	0	0	0.24732
93_P8_A11	NA	black	0	0	0
93_P9_F11	NA	black	0	0	1.6658
93_P8_G09	-0.00680304486884	cyan	4	0.43189	1.3499
93_P10_G01	-1.25978374968	black	0	1.9317	0.46362
93_P8_D07	NA	black	0	0	3.6335
93_P8_G01	NA	black	0	0	0
93_P9_H04	NA	black	0	0	0.6332
93_P10_B10	0.0483125022238	cyan	4	0.38626	0.84238
93_P9_G04	NA	black	0	0	1.4314
93_P8_D01	0.0185449157468	cyan	4	0.73552	1.3311
93_P8_F03	NA	black	0	0	2.6693
93_P10_D03	0.297635814499	cyan	4	0.15186	0.44148
93_P10_H06	NA	black	0	0	0.8504
93_P8_B12	NA	black	0	0	0.30918
93_P8_D09	NA	black	0	0	0
93_P9_D11	NA	black	0	0	0.70929
93_P10_G08	NA	black	0	0	3.2938
93_P8_H06	NA	black	0	0	2.4746
93_P9_C07	NA	black	0	0	0.93206
93_P8_A12	NA	black	0	0	0.35614
93_P8_C01	NA	black	0	0	0
93_P9_F06	-1.62132068988	black	0	2.1651	0.37962
