Cell_name	Zvalue	Color	Cluster	BEX2	JUN
MGH54_P5_E12	NA	black	0	0	0
MGH54_P5_F01	NA	black	0	0	0
MGH54_P5_F02	0.0832859298893	red	1	0.67987	4.2407
MGH54_P5_F03	NA	black	0	6.3143	0
MGH54_P5_F04	NA	black	0	4.5654	0
MGH54_P5_F05	0.141142957569	red	1	5.1471	5.9023
MGH54_P5_F06	NA	black	0	0	0
MGH54_P5_F07	NA	black	0	0	0
MGH54_P5_F08	NA	black	0	0	0
MGH54_P5_F10	NA	black	0	0	1.1725
MGH54_P5_F11	0.358538046115	red	1	6.501	5.7329
MGH54_P5_F12	-0.879205631281	red	1	2.8418	6.4522
MGH54_P5_G01	0.933614273745	red	1	6.031	7.7895
MGH54_P5_G02	2.91433015642	black	0	0.9855	0.92448
MGH54_P5_G03	NA	black	0	0	7.9975
MGH54_P5_G04	NA	black	0	0	0
MGH54_P5_G05	0.41198267749	red	1	5.8155	6.2985
MGH54_P5_G06	0.0211922536936	red	1	5.0687	4.9919
MGH54_P5_G07	NA	black	0	7.2293	0
MGH54_P5_G08	NA	black	0	0	0
MGH54_P5_G09	NA	black	0	0	0
MGH54_P5_G10	-2.02846431993	black	0	1.543	6.9378
MGH54_P5_G11	NA	black	0	0	0
MGH54_P5_G12	NA	black	0	5.5195	0
MGH54_P5_H01	-0.307870384874	red	1	6.2847	4.28
MGH54_P5_H02	0.169695211286	red	1	2.6715	4.1938
MGH54_P5_H03	NA	black	0	4.6288	0
MGH54_P5_H04	NA	black	0	0	6.2587
MGH54_P5_H05	-0.0201822892951	red	1	1.5074	4.4455
MGH54_P5_H06	-0.00974661433884	red	1	4.622	4.3529
MGH54_P5_H07	-0.260966885599	red	1	5.5166	3.8737
MGH54_P5_H08	0.111813983639	red	1	4.9425	6.3615
MGH54_P5_H09	0.0117234769612	red	1	4.1194	4.6103
MGH54_P5_H10	-1.505370692	red	1	5.6325	0.52005
MGH54_P5_H11	NA	black	0	0	4.2054
MGH54_P5_H12	NA	black	0	0	6.4433
MGH54_P13_A02	NA	black	0	1.2534	0
MGH54_P13_A03	NA	black	0	0	0
MGH54_P13_A04	NA	black	0	2.2154	0
MGH54_P13_A05	NA	black	0	0	4.0219
MGH54_P13_A06	NA	black	0	6.3219	0
MGH54_P13_A07	NA	black	0	4.8836	0
MGH54_P13_A09	-0.00689222830117	red	1	2.9277	4.5977
MGH54_P13_A10	0.104082854963	red	1	5.2745	5.453
MGH54_P13_A11	NA	black	0	2.8137	0
MGH54_P13_B01	0.00621409327924	red	1	5.5967	4.9089
MGH54_P13_B02	0.203720445067	red	1	5.7888	5.5822
MGH54_P13_B03	0.808690286505	red	1	6.2286	7.0294
MGH54_P13_B04	0.244650466276	red	1	5.0748	7.8044
MGH54_P13_B05	NA	black	0	0	5.2178
MGH54_P13_B06	-0.702336901985	red	1	3.2805	6.5865
MGH54_P13_B07	NA	black	0	0	0
MGH54_P13_B08	NA	black	0	4.5049	0
MGH54_P13_B10	0.332349695328	red	1	3.3064	3.517
MGH54_P13_B11	NA	black	0	0	0.55778
MGH54_P13_B12	0.846055990321	red	1	5.96	7.6444
MGH54_P13_C01	NA	black	0	0	3.855
MGH54_P13_C02	NA	black	0	0	4.321
MGH54_P13_C03	-0.0569588766392	red	1	6.0145	4.7802
MGH54_P13_C04	0.0777811559078	red	1	4.8403	6.903
MGH54_P13_C05	NA	black	0	0	3.1908
MGH54_P13_C06	NA	black	0	0	0
MGH54_P13_C07	-0.0440310977368	red	1	4.7323	4.0143
MGH54_P13_C09	NA	black	0	0	0
MGH54_P13_C10	NA	black	0	4.81	0
MGH54_P13_C11	NA	black	0	2.9364	0
MGH54_P13_C12	NA	black	0	0	5.3799
MGH54_P13_D01	NA	black	0	0	0
MGH54_P13_D02	-0.128915013258	red	1	5.0897	3.9648
MGH54_P13_D03	0.615765549675	red	1	2.4589	3.3293
MGH54_P13_D04	-0.129773601783	red	1	5.4489	4.3178
MGH54_P13_D05	-0.307203694027	red	1	5.5155	3.707
MGH54_P13_D06	NA	black	0	0	0
MGH54_P13_D07	0.131608270755	red	1	4.1702	2.7187
MGH54_P13_D09	NA	black	0	0	3.4986
MGH54_P13_D10	NA	black	0	4.6407	0
MGH54_P13_D11	NA	black	0	0	0
MGH54_P13_D12	NA	black	0	0	0
MGH54_P13_E01	NA	black	0	0	0
MGH54_P13_E02	0.102664578874	red	1	1.5936	4.2925
MGH54_P13_E03	0.108653006402	red	1	5.9569	5.2363
MGH54_P13_E04	-0.584058500807	red	1	5.2473	2.1798
MGH54_P13_E05	1.61372764946	green3	2	1.3074	2.3567
MGH54_P13_E06	NA	black	0	0	5.6791
MGH54_P13_E07	-0.342004460656	red	1	2.0025	4.9955
MGH54_P13_E08	-0.218577797545	red	1	5.5343	4.0441
MGH54_P13_E09	NA	black	0	0	5.2008
MGH54_P13_E10	-0.883547679301	red	1	5.5486	1.9366
MGH54_P13_E11	0.0185516180813	red	1	4.6963	5.7756
MGH54_P13_E12	-0.142398941027	red	1	4.9824	3.6893
MGH54_P13_F01	NA	black	0	4.8573	0
MGH54_P13_F02	NA	black	0	5.6062	0
MGH54_P13_F03	NA	black	0	0	2.5168
MGH54_P13_F04	NA	black	0	0	7.2547
MGH54_P13_F05	NA	black	0	6.6486	0
MGH54_P13_F06	NA	black	0	0	0
MGH54_P13_F07	0.00389733751019	red	1	4.4796	4.5152
MGH54_P13_F08	NA	black	0	0	0
MGH54_P13_F09	-0.149673003241	red	1	4.8782	3.3767
MGH54_P13_F10	0.250519751543	red	1	5.9623	5.653
MGH54_P13_F11	NA	black	0	0	4.5226
MGH54_P13_F12	NA	black	0	0	0
MGH54_P13_G01	NA	black	0	3.6327	0
MGH54_P13_G02	NA	black	0	0	0
MGH54_P13_G03	NA	black	0	4.6166	0
MGH54_P13_G05	NA	black	0	0	0
MGH54_P13_G06	NA	black	0	0	0
MGH54_P13_G07	NA	black	0	1.8961	0
MGH54_P13_G08	NA	black	0	0	5.7032
MGH54_P13_G09	NA	black	0	0	0
MGH54_P13_G10	NA	black	0	0	7.8753
MGH54_P13_G11	0.0132252287835	red	1	4.3828	4.4088
MGH54_P13_G12	NA	black	0	6.2165	0
MGH54_P13_H02	NA	black	0	5.2637	0
MGH54_P13_H03	NA	black	0	0	2.5955
MGH54_P13_H04	NA	black	0	0	0
MGH54_P13_H05	NA	black	0	0	0
MGH54_P13_H06	-0.36829834859	red	1	5.2207	2.9917
MGH54_P13_H07	-1.81549211239	black	0	6.1497	1.0683
MGH54_P13_H08	NA	black	0	0	0
MGH54_P13_H09	0.17861835394	red	1	6.3278	5.3716
MGH54_P13_H10	-0.308767499345	red	1	4.9495	2.5531
MGH54_P13_H11	NA	black	0	0	0
MGH60_P4_A01	NA	black	0	0	5.0648
MGH60_P4_A02	NA	black	0	0	0
MGH60_P4_A03	NA	black	0	0	0
MGH60_P4_A04	NA	black	0	0	5.9952
MGH60_P4_A05	-0.013589255309	red	1	4.6582	6.7365
MGH60_P4_A06	NA	black	0	0	0
MGH60_P4_A07	NA	black	0	3.1318	0
MGH60_P4_A08	NA	black	0	0	7.066
MGH60_P4_A09	NA	black	0	0	0
MGH60_P4_A10	NA	black	0	0	0
MGH60_P4_A11	0.0584744898799	red	1	5.5829	5.1114
MGH60_P4_A12	0.226961415075	red	1	1.044	4.1111
MGH60_P4_B01	NA	black	0	0	3.7183
MGH60_P4_B02	NA	black	0	0	6.174
MGH60_P4_B03	NA	black	0	0	5.5481
MGH60_P4_B04	NA	black	0	0	5.5952
MGH60_P4_B05	NA	black	0	0	4.3375
MGH60_P4_B06	NA	black	0	0	0
MGH60_P4_B07	NA	black	0	0	7.5584
MGH60_P4_B08	NA	black	0	0	6.4597
MGH60_P4_B09	-2.1380666347	black	0	1.5266	7.0522
MGH60_P4_B10	NA	black	0	0	3.7979
MGH60_P4_B11	NA	black	0	0	0
MGH60_P4_B12	NA	black	0	0	5.6658
MGH60_P4_C01	NA	black	0	0	3.1868
MGH60_P4_C02	NA	black	0	0	3.6587
MGH60_P4_C03	NA	black	0	0	7.5329
MGH60_P4_C04	NA	black	0	0	3.4921
MGH60_P4_C05	NA	black	0	0	7.9878
MGH60_P4_C06	NA	black	0	0	6.0753
MGH60_P4_C07	NA	black	0	0	1.9411
MGH60_P4_C09	NA	black	0	0	0
MGH60_P4_C11	NA	black	0	0	1.1979
MGH60_P4_C12	-0.0770600031342	red	1	4.4073	6.0395
MGH60_P4_D01	NA	black	0	0	4.1312
MGH60_P4_D02	NA	black	0	0	6.1088
MGH60_P4_D03	NA	black	0	0	0
MGH60_P4_D04	NA	black	0	0	4.928
MGH60_P4_D05	0.251605017239	red	1	5.3585	6.2521
MGH60_P4_D06	NA	black	0	0	0
MGH60_P4_D07	0.781893426272	red	1	5.7649	7.9562
MGH60_P4_D08	NA	black	0	0	2.7685
MGH60_P4_D10	0.671690601967	red	1	5.8939	7.1369
MGH60_P4_D12	NA	black	0	0	0
MGH60_P4_E01	NA	black	0	0	0
MGH60_P4_E02	NA	black	0	0	0
MGH60_P4_E03	NA	black	0	0	0
MGH60_P4_E04	-1.79545812914	black	0	2.0858	7.1572
MGH60_P4_E05	-0.205686495792	red	1	3.5905	5.4497
MGH60_P4_E06	NA	black	0	0	0
MGH60_P4_E07	NA	black	0	0	3.6085
MGH60_P4_E08	NA	black	0	0	7.8745
MGH60_P4_E09	NA	black	0	0	0
MGH60_P4_E11	NA	black	0	0	4.0144
MGH60_P4_E12	NA	black	0	0	0
MGH60_P4_F01	NA	black	0	0	0
MGH60_P4_F02	-0.0238056895084	red	1	4.8264	4.4738
MGH60_P4_F03	0.437383560423	red	1	5.4195	7.3157
MGH60_P4_F04	NA	black	0	5.9463	0
MGH60_P4_F05	0.363751376989	red	1	5.5233	6.5469
MGH60_P4_F06	NA	black	0	0	5.9503
MGH60_P4_F07	NA	black	0	4.6182	0
MGH60_P4_F08	1.24747919884	green3	2	1.2827	2.8454
MGH60_P4_F09	NA	black	0	0	3.1383
MGH60_P4_F10	NA	black	0	0	0
MGH60_P4_F11	NA	black	0	0	0
MGH60_P4_F12	NA	black	0	0	3.3535
MGH60_P4_G01	NA	black	0	0	0
MGH60_P4_G02	NA	black	0	0	0
MGH60_P4_G03	NA	black	0	0	0.83996
MGH60_P4_G04	NA	black	0	0	2.6267
MGH60_P4_G05	0.599628460573	red	1	6.2122	6.472
MGH60_P4_G06	0.352314542394	red	1	5.8782	6.0277
MGH60_P4_G07	NA	black	0	0	3.572
MGH60_P4_G08	NA	black	0	0	0
MGH60_P4_G09	NA	black	0	0	5.4019
MGH60_P4_G10	NA	black	0	4.572	0
MGH60_P4_G11	NA	black	0	1.7044	0
MGH60_P4_G12	NA	black	0	0	1.9222
MGH60_P4_H01	-0.0265963780476	red	1	4.9587	4.5617
MGH60_P4_H03	NA	black	0	0	0
MGH60_P4_H04	NA	black	0	0	4.6922
MGH60_P4_H06	NA	black	0	0	0
MGH60_P4_H07	NA	black	0	0	0
MGH60_P4_H08	NA	black	0	0	0.48233
MGH60_P4_H09	NA	black	0	0	0
MGH60_P4_H10	NA	black	0	0	4.1958
MGH60_P4_H11	NA	black	0	0	6.6298
MGH60_P4_H12	NA	black	0	0	5.7699
MGH60_P5_A01	NA	black	0	0	0
MGH60_P5_A02	NA	black	0	0	0
MGH60_P5_A03	NA	black	0	0	7.6662
MGH60_P5_A04	NA	black	0	0	5.6828
MGH60_P5_A05	NA	black	0	0	7.5864
MGH60_P5_A06	NA	black	0	0	4.9278
MGH60_P5_A07	NA	black	0	0	0
MGH60_P5_A08	0.625667426643	red	1	6.2963	6.4654
MGH60_P5_A09	NA	black	0	0	0
MGH60_P5_A10	NA	black	0	0	6.3851
MGH60_P5_A11	NA	black	0	0	6.311
MGH60_P5_A12	0.451763823971	red	1	2.1296	3.7433
MGH60_P5_B01	NA	black	0	0	7.2564
MGH60_P5_B02	NA	black	0	0	7.0878
MGH60_P5_B03	0.128813326073	red	1	5.6026	5.3865
MGH60_P5_B04	NA	black	0	0	0
MGH60_P5_B05	NA	black	0	0	5.4869
MGH60_P5_B06	NA	black	0	0	0
MGH60_P5_B07	-1.18074567866	red	1	2.538	6.6877
MGH60_P5_B08	NA	black	0	0	0
MGH60_P5_B09	NA	black	0	5.609	0
MGH60_P5_B10	NA	black	0	0	7.9366
MGH60_P5_B12	0.613473443491	red	1	3.5847	1.5221
MGH60_P5_C01	NA	black	0	0	7.5596
MGH60_P5_C02	NA	black	0	0	2.6722
MGH60_P5_C03	NA	black	0	0	4.3031
MGH60_P5_C04	-0.433223971013	red	1	5.2366	2.7515
MGH60_P5_C05	NA	black	0	0	3.1184
MGH60_P5_C06	NA	black	0	0	0
MGH60_P5_C07	NA	black	0	0	3.4934
MGH60_P5_C08	NA	black	0	0	0
MGH60_P5_C09	NA	black	0	0	5.7467
MGH60_P5_C10	NA	black	0	3.8228	0
MGH60_P5_C11	NA	black	0	0	3.345
MGH60_P5_C12	0.482011008036	red	1	5.6334	6.8961
MGH60_P5_D01	NA	black	0	0	6.6949
MGH60_P5_D02	NA	black	0	0	0.73639
MGH60_P5_D03	NA	black	0	0	5.4403
MGH60_P5_D04	0.405170570475	red	1	5.4424	7.006
MGH60_P5_D05	NA	black	0	0	6.2265
MGH60_P5_D06	0.340624807958	red	1	5.4118	6.6862
MGH60_P5_D07	NA	black	0	0	0
MGH60_P5_D08	NA	black	0	0	0
MGH60_P5_D09	NA	black	0	0	1.5276
MGH60_P5_D10	NA	black	0	0	6.3356
MGH60_P5_D11	NA	black	0	4.8891	0
MGH60_P5_D12	0.427156933504	red	1	6.4382	5.9045
MGH60_P5_E01	NA	black	0	0	5.1956
MGH60_P5_E02	NA	black	0	0	3.1298
MGH60_P5_E03	NA	black	0	0	0
MGH60_P5_E04	-0.457093598231	red	1	2.1187	5.2123
MGH60_P5_E05	NA	black	0	0	7.2995
MGH60_P5_E06	NA	black	0	0	0
MGH60_P5_E07	NA	black	0	6.3984	0
MGH60_P5_E08	-0.350087259736	red	1	4.1306	7.0859
MGH60_P5_E09	NA	black	0	0	5.4952
MGH60_P5_E10	NA	black	0	0	1.708
MGH60_P5_E11	NA	black	0	0	0
MGH60_P5_E12	NA	black	0	5.4214	0
MGH60_P5_F01	-2.37809981868	black	0	7.2063	1.7929
MGH60_P5_F02	NA	black	0	0	6.3634
MGH60_P5_F03	NA	black	0	0	0
MGH60_P5_F04	NA	black	0	0	4.9231
MGH60_P5_F05	-0.025252688938	red	1	4.5125	5.6941
MGH60_P5_F06	NA	black	0	5.0376	0
MGH60_P5_F07	NA	black	0	0	5.2209
MGH60_P5_F08	NA	black	0	0	0
MGH60_P5_F09	NA	black	0	0	2.4471
MGH60_P5_F11	NA	black	0	0	0
MGH60_P5_F12	NA	black	0	0	0.77231
MGH60_P5_G01	NA	black	0	0	0
MGH60_P5_G02	NA	black	0	0	5.044
MGH60_P5_G03	NA	black	0	0	6.6195
MGH60_P5_G04	NA	black	0	0	6.52
MGH60_P5_G05	NA	black	0	0	4.8332
MGH60_P5_G06	0.0724567262973	red	1	4.871	6.0229
MGH60_P5_G07	NA	black	0	0	0
MGH60_P5_G08	-0.0890877062824	red	1	6.166	4.7342
MGH60_P5_G09	NA	black	0	0	5.7428
MGH60_P5_G10	NA	black	0	0	4.2339
MGH60_P5_G11	NA	black	0	0	1.2135
MGH60_P5_G12	-2.27156931454	black	0	6.3531	0.65627
MGH60_P5_H01	-0.0128563355725	red	1	4.3479	4.9674
MGH60_P5_H02	0.189047367755	red	1	5.1629	6.2934
MGH60_P5_H03	NA	black	0	0	0
MGH60_P5_H04	NA	black	0	4.3743	0
MGH60_P5_H05	NA	black	0	0	6.0235
MGH60_P5_H06	NA	black	0	0	6.0933
MGH60_P5_H07	NA	black	0	0	0
MGH60_P5_H08	NA	black	0	0	5.6478
MGH60_P5_H09	0.53969393363	red	1	6.3189	6.2325
MGH60_P5_H10	NA	black	0	0	3.5574
MGH60_P5_H11	NA	black	0	3.8318	0
MGH60_P5_H12	NA	black	0	0	5.6723
MGH60_P6_A01	-0.0196432211754	red	1	5.5993	4.8118
MGH60_P6_A02	1.53520596241	green3	2	6.6765	8.1702
MGH60_P6_A03	NA	black	0	0	5.9347
MGH60_P6_A04	-2.79903019862	black	0	6.5852	0.26784
MGH60_P6_A05	NA	black	0	0	0
MGH60_P6_A06	0.330936286444	red	1	2.8805	3.7753
MGH60_P6_A07	NA	black	0	0	5.7519
MGH60_P6_A08	NA	black	0	0	0.13619
MGH60_P6_A09	-2.61227505828	black	0	2.1247	8.3273
MGH60_P6_A10	NA	black	0	0	0
MGH60_P6_A11	NA	black	0	0	0.36065
MGH60_P6_A12	NA	black	0	0	4.3727
MGH60_P6_B01	NA	black	0	0	6.6264
MGH60_P6_B03	0.144857462231	red	1	4.1151	3.0014
MGH60_P6_B04	NA	black	0	0	5.8517
MGH60_P6_B05	NA	black	0	0	6.3431
MGH60_P6_B06	NA	black	0	0	4.9114
MGH60_P6_B07	-0.202120169077	red	1	5.1772	3.6914
MGH60_P6_B08	NA	black	0	0	5.7193
MGH60_P6_B09	NA	black	0	5.7516	0
MGH60_P6_B10	NA	black	0	0	4.6131
MGH60_P6_B11	-1.69070723724	black	0	5.8673	0.70576
MGH60_P6_B12	NA	black	0	0	3.7751
MGH60_P6_C02	NA	black	0	0	0
MGH60_P6_C03	NA	black	0	0	5.155
MGH60_P6_C05	NA	black	0	0	4.8262
MGH60_P6_C06	NA	black	0	0	0
MGH60_P6_C07	NA	black	0	0	0
MGH60_P6_C08	NA	black	0	0	0
MGH60_P6_C09	-0.543363510769	red	1	5.7883	3.3054
MGH60_P6_C10	NA	black	0	0	5.5516
MGH60_P6_C11	NA	black	0	0	4.1667
MGH60_P6_D01	NA	black	0	0	3.9939
MGH60_P6_D03	NA	black	0	0	0
MGH60_P6_D04	NA	black	0	0	5.8135
MGH60_P6_D05	NA	black	0	0	0
MGH60_P6_D06	NA	black	0	0	6.0259
MGH60_P6_D07	NA	black	0	0	4.6973
MGH60_P6_D08	NA	black	0	0	6.0919
MGH60_P6_D09	NA	black	0	0	0
MGH60_P6_D11	NA	black	0	0	3.8337
MGH60_P6_D12	NA	black	0	0	4.2051
MGH60_P6_E01	NA	black	0	0	7.4237
MGH60_P6_E02	NA	black	0	0	4.3252
MGH60_P6_E03	0.69822379666	red	1	6.1869	6.7712
MGH60_P6_E04	-0.964364656899	red	1	3.6229	7.9615
MGH60_P6_E05	NA	black	0	0	0
MGH60_P6_E06	NA	black	0	0	7.7203
MGH60_P6_E07	NA	black	0	5.6352	0
MGH60_P6_E08	NA	black	0	0	0
MGH60_P6_E09	-0.0978690593752	red	1	5.1907	4.2646
MGH60_P6_E10	-1.51574006654	red	1	2.583	7.3103
MGH60_P6_E11	NA	black	0	0	0.28096
MGH60_P6_E12	NA	black	0	0	7.0007
MGH60_P6_F02	NA	black	0	0	0
MGH60_P6_F03	-0.411629324355	red	1	7.0009	4.3934
MGH60_P6_F04	NA	black	0	6.8511	0
MGH60_P6_F05	NA	black	0	0	0
MGH60_P6_F06	NA	black	0	0	3.8854
MGH60_P6_F07	NA	black	0	0	0
MGH60_P6_F08	NA	black	0	0	0.55385
MGH60_P6_F09	NA	black	0	4.4701	0
MGH60_P6_F10	NA	black	0	0	3.907
MGH60_P6_F11	-1.03303236206	red	1	5.3237	0.87814
MGH60_P6_F12	0.200921375619	red	1	5.2093	6.2536
MGH60_P6_G01	1.61360513934	green3	2	7.0437	7.8068
MGH60_P6_G02	NA	black	0	6.3576	0
MGH60_P6_G03	NA	black	0	0	0
MGH60_P6_G04	NA	black	0	0	7.4638
MGH60_P6_G05	NA	black	0	0	2.7893
MGH60_P6_G06	NA	black	0	0	0.25822
MGH60_P6_G07	NA	black	0	0	7.4909
MGH60_P6_G08	NA	black	0	0	0
MGH60_P6_G10	-1.63192955258	black	0	1.6365	6.5358
MGH60_P6_G11	NA	black	0	0	5.2693
MGH60_P6_G12	NA	black	0	0	0
MGH60_P6_H01	NA	black	0	0	7.9587
MGH60_P6_H02	NA	black	0	0	5.5311
MGH60_P6_H03	-0.1023537408	red	1	5.0557	4.0858
MGH60_P6_H04	NA	black	0	0	2.0133
MGH60_P6_H06	-0.0308216409845	red	1	4.4143	5.4006
MGH60_P6_H07	NA	black	0	0	1.6281
MGH60_P6_H08	0.203755891277	red	1	5.0155	8.1125
MGH60_P6_H09	NA	black	0	0	4.9394
MGH60_P6_H10	0.113028630437	red	1	4.899	7.2364
MGH60_P6_H11	NA	black	0	0	6.0189
MGH60_P6_H12	NA	black	0	0	6.1688
MGH60_P7_A01	NA	black	0	0	0
MGH60_P7_A02	NA	black	0	0	5.1835
MGH60_P7_A03	NA	black	0	0	4.0795
MGH60_P7_A04	NA	black	0	0	5.7792
MGH60_P7_A05	-0.253228352207	red	1	3.7971	5.8674
MGH60_P7_A06	NA	black	0	0	0
MGH60_P7_A07	NA	black	0	5.5634	0
MGH60_P7_A08	NA	black	0	7.4757	0
MGH60_P7_A09	NA	black	0	0	0
MGH60_P7_A10	NA	black	0	0	8.6928
MGH60_P7_A11	-2.34938427562	black	0	1.9646	7.7682
MGH60_P7_A12	NA	black	0	0	4.6808
MGH60_P7_B02	-0.0674761173971	red	1	4.3082	5.6039
MGH60_P7_B03	NA	black	0	0	6.261
MGH60_P7_B04	NA	black	0	0	3.8235
MGH60_P7_B05	-0.348540246209	red	1	4.6095	0.54794
MGH60_P7_B06	NA	black	0	0	7.6018
MGH60_P7_B07	NA	black	0	0	5.6481
MGH60_P7_B08	0.263712712015	red	1	6.5074	5.5311
MGH60_P7_B09	NA	black	0	0	5.7655
MGH60_P7_B10	NA	black	0	0	5.8538
MGH60_P7_B11	NA	black	0	0	2.7062
MGH60_P7_B12	0.117089759165	red	1	4.9116	8.0857
MGH60_P7_C01	NA	black	0	0	0
MGH60_P7_C02	NA	black	0	0	0
MGH60_P7_C03	NA	black	0	0	0.23389
MGH60_P7_C04	NA	black	0	0	0.61824
MGH60_P7_C05	NA	black	0	0	0
MGH60_P7_C06	-0.103035944292	red	1	2.5685	4.7425
MGH60_P7_C07	NA	black	0	0	0
MGH60_P7_C08	0.351199424764	red	1	3.1423	3.5824
MGH60_P7_C09	NA	black	0	0.62106	0
MGH60_P7_C10	NA	black	0	0	2.783
MGH60_P7_C11	NA	black	0	3.396	0
MGH60_P7_C12	-0.376021672955	red	1	3.9336	6.6608
MGH60_P7_D01	NA	black	0	0	1.4521
MGH60_P7_D02	NA	black	0	5.5261	0
MGH60_P7_D03	NA	black	0	0	6.5871
MGH60_P7_D04	NA	black	0	0	7.2121
MGH60_P7_D05	NA	black	0	5.3204	0
MGH60_P7_D06	NA	black	0	0	7.2466
MGH60_P7_D08	NA	black	0	0	2.7216
MGH60_P7_D09	0.535179117061	red	1	5.785	6.8157
MGH60_P7_D10	NA	black	0	0	0
MGH60_P7_D11	0.560307311893	red	1	6.3759	6.2445
MGH60_P7_D12	NA	black	0	4.9856	0
MGH60_P7_E01	NA	black	0	0	8.1203
MGH60_P7_E02	NA	black	0	0	7.2945
MGH60_P7_E03	NA	black	0	0	4.3066
MGH60_P7_E04	NA	black	0	0	7.296
MGH60_P7_E05	-0.138019754401	red	1	5.657	4.412
MGH60_P7_E06	-0.924598932375	red	1	1.0433	5.3842
MGH60_P7_E07	NA	black	0	0	0
MGH60_P7_E08	NA	black	0	0	0.21909
MGH60_P7_E09	NA	black	0	0	5.1568
MGH60_P7_E11	NA	black	0	0	5.0424
MGH60_P7_E12	0.0943771432158	red	1	6.0403	5.1891
MGH60_P7_F01	-0.616525051556	red	1	3.3407	6.4434
MGH60_P7_F03	NA	black	0	0	1.069
MGH60_P7_F04	NA	black	0	0	3.7299
MGH60_P7_F05	0.166839831439	red	1	5.0154	6.8272
MGH60_P7_F06	NA	black	0	0	0
MGH60_P7_F07	NA	black	0	0	0
MGH60_P7_F08	1.03684272464	red	1	6.2585	7.6344
MGH60_P7_F10	-0.29559046003	red	1	5.2159	3.3071
MGH60_P7_F11	NA	black	0	0	6.3021
MGH60_P7_F12	0.746603180826	red	1	5.6128	8.461
MGH60_P7_G01	0.0402691710952	red	1	5.2669	5.0759
MGH60_P7_G02	NA	black	0	0	2.2385
MGH60_P7_G03	NA	black	0	0	0
MGH60_P7_G04	NA	black	0	0	0
MGH60_P7_G05	NA	black	0	0	0.99567
MGH60_P7_G06	NA	black	0	0	0
MGH60_P7_G07	NA	black	0	0	6.4949
MGH60_P7_G08	-0.32468625547	red	1	4.8443	2.0489
MGH60_P7_G09	NA	black	0	0	2.6355
MGH60_P7_G10	NA	black	0	0	4.8938
MGH60_P7_G11	NA	black	0	0	6.2587
MGH60_P7_G12	NA	black	0	0	3.9777
MGH60_P7_H01	NA	black	0	0	0.584
MGH60_P7_H02	0.736890431534	red	1	5.9013	7.369
MGH60_P7_H03	NA	black	0	0	0
MGH60_P7_H04	NA	black	0	4.7077	0
MGH60_P7_H05	-0.119855509836	red	1	4.3802	0.34255
MGH60_P7_H06	NA	black	0	0	0
MGH60_P7_H07	NA	black	0	0	5.3878
MGH60_P7_H08	NA	black	0	0	0.92828
MGH60_P7_H09	NA	black	0	0	0
MGH60_P7_H10	NA	black	0	0	5.1548
MGH60_P7_H11	NA	black	0	0	0.097611
MGH60_P7_H12	NA	black	0	0	1.1852
MGH60_P3_A01	NA	black	0	0	5.7562
MGH60_P3_A02	NA	black	0	0	8.3427
MGH60_P3_A03	NA	black	0	0	0
MGH60_P3_A06	NA	black	0	0	5.2505
MGH60_P3_A07	0.451171863641	red	1	3.7508	1.8242
MGH60_P3_A08	0.207799496747	red	1	7.2374	5.3798
MGH60_P3_A09	NA	black	0	0	0
MGH60_P3_A10	NA	black	0	0	0
MGH60_P3_A11	NA	black	0	0	8.3869
MGH60_P3_A12	NA	black	0	0	2.0772
MGH60_P3_B01	NA	black	0	0	4.0909
MGH60_P3_B04	NA	black	0	0	1.5356
MGH60_P3_B06	0.372713452549	red	1	5.5567	6.5245
MGH60_P3_B07	NA	black	0	0	7.6898
MGH60_P3_B10	NA	black	0	0	5.7392
MGH60_P3_B11	-1.42858897772	red	1	3.0859	7.9295
MGH60_P3_B12	NA	black	0	0	6.3071
MGH60_P3_C03	NA	black	0	0	4.532
MGH60_P3_C04	-0.0830856413621	red	1	4.7949	3.726
MGH60_P3_C07	NA	black	0	0	8.2714
MGH60_P3_C08	NA	black	0	0	5.0531
MGH60_P3_C09	0.714332134544	red	1	6.7392	6.3582
MGH60_P3_D01	NA	black	0	0	5.9048
MGH60_P3_D03	NA	black	0	0	3.9955
MGH60_P3_D04	NA	black	0	0	0
MGH60_P3_D07	0.193254428106	red	1	3.622	3.7974
MGH60_P3_D08	0.0597586751339	red	1	2.5871	4.4226
MGH60_P3_D09	NA	black	0	0	6.4525
MGH60_P3_D10	NA	black	0	0	7.1032
MGH60_P3_D11	NA	black	0	0	4.8872
MGH60_P3_E02	-0.00166234163039	red	1	4.7118	7.1904
MGH60_P3_E03	NA	black	0	0	0
MGH60_P3_E04	0.702811935847	red	1	3.226	2.2726
MGH60_P3_E06	NA	black	0	0	0
MGH60_P3_E07	NA	black	0	0	5.9041
MGH60_P3_E08	NA	black	0	0	0
MGH60_P3_E09	NA	black	0	0	0
MGH60_P3_E10	NA	black	0	0	4.719
MGH60_P3_E11	0.640726498753	red	1	2.7117	3.1189
MGH60_P3_E12	NA	black	0	0	0
MGH60_P3_F01	NA	black	0	0	5.5475
MGH60_P3_F02	0.0347807336566	red	1	4.2353	4.2634
MGH60_P3_F03	0.0747867730462	red	1	3.8493	4.2546
MGH60_P3_F04	NA	black	0	0	1.9616
MGH60_P3_F06	NA	black	0	0	5.4193
MGH60_P3_F07	NA	black	0	0	0
