Cell_name	Zvalue	Color	Cluster	ATM	TNFRSF10B
MGH36_P4_F04	1.89986021092	blue	3	2.6915	4.181
MGH36_P4_F05	-0.992514493696	red	1	0.2762	4.5101
MGH36_P4_F06	0.653904362937	green3	2	0.064883	0.27977
MGH36_P4_F07	0.334690864092	green3	2	2.5185	2.3567
MGH36_P4_F09	-1.50909723568	red	1	0.073135	4.9848
MGH36_P4_F10	0.739692549222	green3	2	0.04684	0.10969
MGH36_P4_F11	0.577358578162	green3	2	0.20539	0.20289
MGH36_P4_F12	-1.50758507856	red	1	0.042644	4.8856
MGH36_P4_G01	NA	black	0	4.8514	0
MGH36_P4_G02	NA	black	0	0.41251	0
MGH36_P4_G03	-1.4367866985	red	1	2.6043	0.21785
MGH36_P4_G04	NA	black	0	0	0
MGH36_P4_G05	NA	black	0	0.2302	0
MGH36_P4_G06	NA	black	0	0	1.4977
MGH36_P4_G08	NA	black	0	1.3901	0
MGH36_P4_G09	NA	black	0	0.059355	0
MGH36_P4_G10	0.627801224699	green3	2	0.16993	0.14012
MGH36_P4_G11	NA	black	0	2.0861	0
MGH36_P4_H01	0.268080917458	green3	2	0.59359	0.2228
MGH36_P4_H02	NA	black	0	0	0
MGH36_P4_H03	0.157766781759	green3	2	0.73552	0.19409
MGH36_P4_H04	0.61857685538	green3	2	0.12829	0.25096
MGH36_P4_H05	NA	black	0	0	0
MGH36_P4_H09	0.491469623532	green3	2	0.30451	0.23143
MGH36_P4_H12	0.613676991902	green3	2	0.16221	0.19535
MGH36_P6_A02	-0.39667049826	red	1	1.4319	0.28688
MGH36_P6_A04	0.720793089217	green3	2	0.10836	0.029983
MGH36_P6_A05	0.623021695841	green3	2	0.15445	0.1865
MGH36_P6_A07	NA	black	0	0	0
MGH36_P6_A08	0.574719790415	green3	2	0.067639	0.46362
MGH36_P6_A09	NA	black	0	0	0
MGH36_P6_A10	NA	black	0	0.053806	0
MGH36_P6_A11	NA	black	0	0.028569	0
MGH36_P6_B03	0.575194759862	green3	2	0.18142	0.26063
MGH36_P6_B04	-1.08072224065	red	1	2.1798	0.18269
MGH36_P6_B05	0.611937036693	green3	2	0.063503	0.38184
MGH36_P6_B06	0.613836424808	green3	2	0.16736	0.18396
MGH36_P6_B10	NA	black	0	1.0475	0
MGH36_P6_B11	NA	black	0	0.077243	0
MGH36_P6_B12	0.696165588759	green3	2	0.060739	0.1865
MGH36_P6_C02	NA	black	0	0	0
MGH36_P6_C03	NA	black	0	0	0
MGH36_P6_C04	0.0423586107351	green3	2	0.044044	1.6947
MGH36_P6_C05	NA	black	0	0.074505	0
MGH36_P6_C06	0.706268808195	green3	2	0.069015	0.14666
MGH36_P6_C07	NA	black	0	0.19283	0
MGH36_P6_C08	0.349440687611	green3	2	0.49978	0.18523
MGH36_P6_C09	NA	black	0	0	4.5553
MGH36_P6_C11	NA	black	0	0.24123	0
MGH36_P6_C12	-0.675025583019	red	1	0.028569	3.1976
MGH36_P6_D01	NA	black	0	0	0
MGH36_P6_D02	NA	black	0	0	0
MGH36_P6_D03	0.606800749775	green3	2	0.19535	0.14143
MGH36_P6_D04	0.564171639887	green3	2	0.24853	0.14012
MGH36_P6_D05	NA	black	0	0.084064	0
MGH36_P6_D06	0.580319071163	green3	2	0.042644	0.48749
MGH36_P6_D07	-0.719374932619	red	1	0.041243	3.308
MGH36_P6_D08	NA	black	0	0.090853	0
MGH36_P6_D10	0.651239743206	green3	2	0.10299	0.21661
MGH36_P6_D11	-1.50363314204	red	1	2.8166	0.34937
MGH36_P6_E02	NA	black	0	0.26544	0
MGH36_P6_E03	NA	black	0	2.2824	0
MGH36_P6_E04	-0.704978983014	red	1	0.055196	3.3009
MGH36_P6_E05	0.678264130602	green3	2	0.1137	0.12697
MGH36_P6_E06	0.537926108996	green3	2	0.26063	0.19156
MGH36_P6_E07	0.68881237115	green3	2	0.052416	0.21909
MGH36_P6_E08	-1.79043628903	red	1	3.0795	0.29278
MGH36_P6_E09	-1.60800887794	red	1	3.0031	0.40163
MGH36_P6_E10	0.565586239222	green3	2	0.22651	0.18903
MGH36_P6_E11	-0.83535843392	red	1	0.30685	4.2016
MGH36_P6_E12	0.350013940814	green3	2	0.17632	0.88127
MGH36_P6_F01	-1.1150121292	red	1	0.055196	4.1423
MGH36_P6_F04	NA	black	0	0.10969	0
MGH36_P6_F06	NA	black	0	0.0071955	0
MGH36_P6_F07	NA	black	0	0.066261	0
MGH36_P6_F08	NA	black	0	1.1117	0
MGH36_P6_F10	2.43173684569	black	0	3.1423	4.2314
MGH36_P6_F12	0.649997725131	green3	2	0.051024	0.31267
MGH36_P6_G01	NA	black	0	0.077243	0
MGH36_P6_G02	NA	black	0	0.13619	0
MGH36_P6_G03	NA	black	0	0.1003	0
MGH36_P6_G04	-1.32660277145	red	1	0.10702	4.7202
MGH36_P6_G05	NA	black	0	0.07861	0
MGH36_P6_G06	-0.727175301371	red	1	1.7364	0.089498
MGH36_P6_G07	0.676995466621	green3	2	0.12035	0.11636
MGH36_P6_G08	0.608357308256	green3	2	0.1137	0.30451
MGH36_P6_G09	NA	black	0	0	0.1635
MGH36_P6_G10	-1.24655012115	red	1	0.062122	4.4255
MGH36_P6_G11	NA	black	0	0.12829	0
MGH36_P6_G12	NA	black	0	0	0.32769
MGH36_P6_H06	0.746516997233	green3	2	0.031395	0.123
MGH36_P6_H07	-1.59158602331	red	1	0.049631	5.071
MGH36_P6_H10	NA	black	0	2.9551	0
MGH36_P6_H12	NA	black	0	0.42868	0
MGH36_P7_A01	0.748846973519	green3	2	0.03984	0.10165
MGH36_P7_A02	0.420672295763	green3	2	0.1137	0.774
MGH36_P7_A03	NA	black	0	1.251	0
MGH36_P7_A04	NA	black	0	0	0
MGH36_P7_A06	-0.110856077259	green3	2	1.0731	0.29514
MGH36_P7_A07	NA	black	0	0.57628	0
MGH36_P7_A08	NA	black	0	0	0.70841
MGH36_P7_A09	NA	black	0	0.13619	0
MGH36_P7_A10	0.61989094255	green3	2	0.17505	0.15056
MGH36_P7_A11	0.048642599465	green3	2	0.86948	0.18142
MGH36_P7_A12	NA	black	0	0	0.21164
MGH36_P7_B01	NA	black	0	0	5.3884
MGH36_P7_B02	NA	black	0	1.4621	0
MGH36_P7_B03	NA	black	0	0.17505	0
MGH36_P7_B04	NA	black	0	0	0.37629
MGH36_P7_B06	NA	black	0	0	0.16993
MGH36_P7_B07	0.594857324717	green3	2	0.20789	0.14666
MGH36_P7_B08	NA	black	0	0.16864	0
MGH36_P7_B09	0.544954686825	green3	2	0.10165	0.48336
MGH36_P7_B10	NA	black	0	1.9302	0
MGH36_P7_B11	-0.864443579285	red	1	0.19156	3.9381
MGH36_P7_B12	NA	black	0	0.082703	0
MGH36_P7_C11	0.372960571893	green3	2	1.6717	2.9531
MGH36_P7_D01	NA	black	0	0.052416	0
MGH36_P7_D02	0.617989383749	green3	2	0.10165	0.30217
MGH36_P7_D03	NA	black	0	0.098958	0
MGH36_P7_D05	0.642517128411	green3	2	0.14926	0.14535
MGH36_P7_D06	NA	black	0	0.1375	0
MGH36_P7_D07	NA	black	0	0.85679	0
MGH36_P7_D08	NA	black	0	0.13488	0
MGH36_P7_D09	-0.68021284286	red	1	0.20664	3.5307
MGH36_P7_D10	0.53441433597	green3	2	0.2762	0.1635
MGH36_P7_D11	0.508623225028	green3	2	0.29396	0.20163
MGH36_P7_E01	NA	black	0	0	0
MGH36_P7_E03	0.643594342352	green3	2	0.12565	0.19156
MGH36_P7_E04	0.536950644173	green3	2	0.24367	0.23511
MGH36_P7_E05	NA	black	0	0.13356	0
MGH36_P7_E07	NA	black	0	0	0
MGH36_P7_E08	NA	black	0	0.33914	0
MGH36_P7_E10	0.689527296424	green3	2	0.10434	0.1177
MGH36_P7_E12	NA	black	0	0	2.2582
MGH36_P7_F01	0.520226192163	green3	2	0.15316	0.46258
MGH36_P7_F02	0.743110105409	green3	2	0.03984	0.11503
MGH36_P7_F03	0.749983704472	green3	2	0.034216	0.10969
MGH36_P7_F04	0.639660679958	green3	2	0.055196	0.32998
MGH36_P7_F06	NA	black	0	0	0.11503
MGH36_P7_F08	-1.6597066157	red	1	0.08134	5.3129
MGH36_P7_F09	-1.18467932044	red	1	0.075875	4.3368
MGH36_P7_F10	NA	black	0	0.051024	0
MGH36_P7_F11	0.719932452715	green3	2	0.069015	0.1137
MGH36_P7_F12	-0.967539402229	red	1	0.052416	3.8367
MGH36_P7_G01	-0.822285573046	red	1	0.17121	3.7888
MGH36_P7_G02	NA	black	0	0.032806	0
MGH36_P7_G03	NA	black	0	0	0.13225
MGH36_P7_G04	0.551542473855	green3	2	0.23266	0.21661
MGH36_P7_G05	NA	black	0	0.15575	0
MGH36_P7_G06	-1.11955278427	red	1	0.1137	4.3028
MGH36_P7_G08	NA	black	0	0.10836	0
MGH36_P7_G09	-0.27428911884	red	1	1.2654	0.22774
MGH36_P7_G10	NA	black	0	0	0
MGH36_P7_G11	0.227011112528	green3	2	0.6663	0.079975
MGH36_P7_H01	0.59852761018	green3	2	0.05797	0.42223
MGH36_P7_H02	NA	black	0	0.075875	0
MGH36_P7_H03	0.635663457044	green3	2	0.071763	0.3115
MGH36_P7_H04	-1.23687013358	red	1	0.11237	4.5481
MGH36_P7_H07	NA	black	0	0.097611	0
MGH36_P7_H08	0.603150060318	green3	2	0.21661	0.10165
MGH36_P7_H10	-1.23432661198	red	1	0.13225	4.6028
MGH36_P7_H11	NA	black	0	0.10434	0
MGH36_P7_H12	NA	black	0	3.0493	0
MGH36_P5_A02	NA	black	0	0.53306	0
MGH36_P5_A03	-1.33156845828	red	1	2.657	0.39177
MGH36_P5_A05	NA	black	0	0	0
MGH36_P5_A06	NA	black	0	2.2191	0
MGH36_P5_A07	0.621250471658	green3	2	0.16864	0.16092
MGH36_P5_A08	0.602201116432	green3	2	0.059355	0.41143
MGH36_P5_A09	0.132989095688	green3	2	0.74502	0.41034
MGH36_P5_B02	0.609649469667	green3	2	0.14143	0.24853
MGH36_P5_B03	NA	black	0	0.10165	0
MGH36_P5_B04	NA	black	0	0.066261	0
MGH36_P5_B05	-0.164004368852	green3	2	1.1738	0.48646
MGH36_P5_B06	0.619991271254	green3	2	0.14926	0.20539
MGH36_P5_B07	0.70965958158	green3	2	0.052416	0.16993
MGH36_P5_B08	0.640475402864	green3	2	0.075875	0.29278
MGH36_P5_B09	NA	black	0	0.51803	0
MGH36_P5_B10	0.637442354093	green3	2	0.10568	0.2461
MGH36_P5_B11	NA	black	0	0.11636	0
MGH36_P5_C01	NA	black	0	0	0.69955
MGH36_P5_C02	-0.297680549425	red	1	0.20289	2.5688
MGH36_P5_C03	0.717334683663	green3	2	0.038436	0.1776
MGH36_P5_C04	NA	black	0	0.074505	0
MGH36_P5_C05	-0.390414532011	red	1	0.17249	2.7649
MGH36_P5_C06	1.91745327751	blue	3	3.9947	3.282
MGH36_P5_C09	-0.648543096683	red	1	0.1003	3.2546
MGH36_P5_C11	0.103936577054	green3	2	0.80074	0.20914
MGH36_P5_C12	0.679758927082	green3	2	0.071763	0.20539
MGH36_P5_D01	0.0136572550901	green3	2	0.9138	0.68167
MGH36_P5_D02	0.140777915534	green3	2	0.75018	0.26183
MGH36_P5_D03	0.566062355935	green3	2	0.21661	0.21039
MGH36_P5_D04	-0.779688221881	red	1	0.084064	3.5092
MGH36_P5_D06	0.688885866467	green3	2	0.13619	0.051024
MGH36_P5_D07	NA	black	0	0.36513	0
MGH36_P5_D08	-0.992328621154	red	1	0.092207	3.9778
MGH36_P5_D09	NA	black	0	0.16221	0
MGH36_P5_D11	0.646502000043	green3	2	0.094912	0.24367
MGH36_P5_D12	NA	black	0	0.069015	0
MGH36_P5_E01	NA	black	0	0	0
MGH36_P5_E02	0.437434887828	green3	2	1.5435	3.4431
MGH36_P5_E03	0.0117623163497	green3	2	1.3573	1.9199
MGH36_P5_E05	NA	black	0	0.12168	0
MGH36_P5_E07	-0.315381386088	red	1	0.29748	2.7307
MGH36_P5_E08	-1.96647550286	red	1	3.0507	0.10568
MGH36_P5_E09	0.0406728329	green3	2	0.87342	0.49262
MGH36_P5_E10	0.692606634594	green3	2	0.086784	0.14535
MGH36_P5_E11	0.646337834819	green3	2	0.10165	0.23143
MGH36_P5_F02	0.162932693706	green3	2	0.74244	0.053806
MGH36_P5_F04	NA	black	0	0.12168	0
MGH36_P5_F05	NA	black	0	0.092207	0
MGH36_P5_F06	0.669472831628	green3	2	0.14012	0.09356
MGH36_P5_F07	0.594132030751	green3	2	0.20038	0.16607
MGH36_P5_F08	NA	black	0	1.9609	0
MGH36_P5_F09	0.440000090211	green3	2	0.37629	0.21661
MGH36_P5_F10	0.0570176306023	green3	2	2.3721	1.9982
MGH36_P5_F11	0.670831007013	green3	2	0.082703	0.20664
MGH36_P5_G01	-1.11776943318	red	1	2.5772	0.56949
MGH36_P5_G02	NA	black	0	0	0
MGH36_P5_G04	-1.97515218145	red	1	3.119	0.15834
MGH36_P5_G06	0.660068232492	green3	2	0.123	0.15445
MGH36_P5_G07	0.609311865924	green3	2	0.20414	0.1137
MGH36_P5_G08	0.534995646828	green3	2	0.28096	0.14926
MGH36_P5_G09	0.724298199296	green3	2	0.074505	0.092207
MGH36_P5_G10	0.629238837079	green3	2	0.1903	0.089498
MGH36_P5_G11	NA	black	0	0.26903	0
MGH36_P5_H02	0.46263290849	green3	2	0.14274	0.62947
MGH36_P5_H03	0.735486802245	green3	2	0.077243	0.059355
MGH36_P5_H05	0.509794298819	green3	2	0.21164	0.38405
MGH36_P5_H06	0.194965866468	green3	2	0.69777	0.12829
MGH36_P5_H07	0.584088266885	green3	2	0.19787	0.20038
MGH36_P5_H09	0.625156169723	green3	2	0.14012	0.21039
MGH36_P10_A02	NA	black	0	0.37962	0
MGH36_P10_A04	NA	black	0	0.18015	0
MGH36_P10_A05	NA	black	0	1.5974	0
MGH36_P10_A06	NA	black	0	0	1.5568
MGH36_P10_A07	NA	black	0	0.041243	0
MGH36_P10_A09	NA	black	0	1.7018	0
MGH36_P10_A11	NA	black	0	2.2418	0
MGH36_P10_A12	NA	black	0	0	0
MGH36_P10_B01	0.436511913923	green3	2	0.051024	0.80735
MGH36_P10_B03	-0.892760915111	red	1	0.29042	4.3001
MGH36_P10_B05	0.381450046023	green3	2	0.22897	0.72421
MGH36_P10_B07	-0.886408633607	red	1	1.9309	0.12961
MGH36_P10_B08	0.0738939403328	green3	2	0.15963	1.6083
MGH36_P10_B10	NA	black	0	0	0
MGH36_P10_B11	NA	black	0	0	0
MGH36_P10_C01	0.54444585822	green3	2	0.25338	0.18903
MGH36_P10_C03	NA	black	0	3.1418	0
MGH36_P10_C04	NA	black	0	0	1.8266
MGH36_P10_C06	0.401429466827	green3	2	0.37295	0.37184
MGH36_P10_C07	0.637363503623	green3	2	0.088142	0.27858
MGH36_P10_C08	NA	black	0	0.13225	0
MGH36_P10_C09	0.590748433412	green3	2	0.077243	0.41034
MGH36_P10_C10	NA	black	0	0.10969	0
MGH36_P10_C12	NA	black	0	1.9309	0
MGH36_P10_D01	0.640087589014	green3	2	0.066261	0.31034
MGH36_P10_D02	-1.29012236973	red	1	2.8428	0.59264
MGH36_P10_D03	NA	black	0	0	2.0973
MGH36_P10_D04	NA	black	0	0.23143	0
MGH36_P10_D05	NA	black	0	0.12697	0
MGH36_P10_D07	-2.62008077893	black	0	3.7576	0.14405
MGH36_P10_D09	NA	black	0	0.17887	0
MGH36_P10_D10	NA	black	0	1.6517	0
MGH36_P10_D11	-1.45227973145	red	1	0.048236	4.7946
MGH36_P10_D12	0.0242587306555	green3	2	0.89453	0.7277
MGH36_P10_E02	NA	black	0	0.12565	0
MGH36_P10_E03	-1.05682855591	red	1	0.045443	4.002
MGH36_P10_E04	NA	black	0	0.25217	0
MGH36_P10_E05	NA	black	0	0	4.42
MGH36_P10_E07	NA	black	0	2.0479	0
MGH36_P10_E10	NA	black	0	0.14796	0
MGH36_P10_E11	-0.598063818226	red	1	0.57531	4.5724
MGH36_P10_E12	0.129904508	green3	2	0.14274	1.4725
MGH36_P10_F02	NA	black	0	0	0
MGH36_P10_F03	-0.372564529712	red	1	1.7681	0.98258
MGH36_P10_F05	NA	black	0	1.2284	0
MGH36_P10_F06	NA	black	0	0	0.301
MGH36_P10_F08	NA	black	0	0.15575	0
MGH36_P10_F09	NA	black	0	0.23634	0
MGH36_P10_F10	-0.869270994619	red	1	0.090853	3.7137
MGH36_P10_F11	-1.20425651079	red	1	2.3268	0.19535
MGH36_P10_F12	0.641529608245	green3	2	0.15834	0.12829
MGH36_P10_G01	-1.54080384784	red	1	0.052416	4.9809
MGH36_P10_G02	NA	black	0	0.44042	0
MGH36_P10_G03	-0.359511936955	red	1	1.8957	1.1355
MGH36_P10_G05	NA	black	0	0	3.657
MGH36_P10_G06	NA	black	0	0	3.8895
MGH36_P10_G07	0.743685126017	green3	2	0.04684	0.1003
MGH36_P10_G08	NA	black	0	0	0
MGH36_P10_G09	-0.804498666505	red	1	1.9077	0.24975
MGH36_P10_G10	NA	black	0	0	0.12961
MGH36_P10_G11	2.48468050143	black	0	2.7949	4.7249
MGH36_P10_H01	NA	black	0	0.11503	0
MGH36_P10_H03	NA	black	0	0.064883	0
MGH36_P10_H04	NA	black	0	0	2.3763
MGH36_P10_H05	NA	black	0	0	0
MGH36_P10_H06	NA	black	0	0	1.0868
MGH36_P10_H09	-0.921014085516	red	1	0.038436	3.7134
MGH36_P10_H11	NA	black	0	0.30801	0
MGH36_P10_H12	NA	black	0	0	0
MGH36_P8_A01	NA	black	0	0	0
MGH36_P8_A03	NA	black	0	0.11237	0
MGH36_P8_A04	NA	black	0	0.12961	0
MGH36_P8_A06	0.159411677084	green3	2	0.6951	0.4916
MGH36_P8_A07	-0.507971585811	red	1	0.14926	3.0136
MGH36_P8_A08	NA	black	0	0	0.32193
MGH36_P8_A09	-0.0938188002777	green3	2	0.89608	3.7534
MGH36_P8_A11	NA	black	0	0.91762	0
MGH36_P8_A12	NA	black	0	0.12168	0
MGH36_P8_B01	NA	black	0	0	0.43616
MGH36_P8_B02	0.0719502796364	green3	2	0.19156	1.6074
MGH36_P8_B03	-0.191965645128	red	1	0.71896	3.2665
MGH36_P8_B04	0.64153545057	green3	2	0.11503	0.21785
MGH36_P8_B05	-0.838028524772	red	1	0.051024	3.5689
MGH36_P8_B08	NA	black	0	2.7113	0
MGH36_P8_B09	0.569771433477	green3	2	0.1177	0.39506
MGH36_P8_B10	-0.000843374835644	green3	2	1.0538	1.8262
MGH36_P8_B11	NA	black	0	0.08134	0
MGH36_P8_B12	NA	black	0	0	0
MGH36_P8_C01	0.0530989797807	green3	2	0.45418	1.5984
MGH36_P8_C02	NA	black	0	0	3.4647
MGH36_P8_C03	NA	black	0	0.68796	0
MGH36_P8_C05	0.149205662639	green3	2	0.17377	1.4114
MGH36_P8_C06	NA	black	0	3.5709	0
MGH36_P8_C09	NA	black	0	0.24367	0
MGH36_P8_C10	0.861070227778	green3	2	2.6496	2.9624
MGH36_P8_C12	NA	black	0	2.6434	0
MGH36_P8_D01	NA	black	0	1.4158	0
MGH36_P8_D03	-0.857333024107	red	1	0.09356	3.6939
MGH36_P8_D04	NA	black	0	0.37851	0
MGH36_P8_D05	-0.731701389988	red	1	0.53605	4.8709
MGH36_P8_D07	0.578129326465	green3	2	0.090853	0.419
MGH36_P8_D08	-0.182140569362	red	1	1.6041	1.3196
MGH36_P8_D09	NA	black	0	1.5869	0
MGH36_P8_D10	NA	black	0	0.19156	0
MGH36_P8_D11	-0.00707438470925	green3	2	1.051	1.6951
MGH36_P8_D12	NA	black	0	0.084064	0
MGH36_P8_E01	NA	black	0	0	0
MGH36_P8_E02	0.746441699014	green3	2	2.1709	3.1606
MGH36_P8_E03	NA	black	0	1.1648	0
MGH36_P8_E04	NA	black	0	0.5888	0
MGH36_P8_E05	NA	black	0	0	0
MGH36_P8_E06	NA	black	0	2.296	0
MGH36_P8_E08	-0.374313196951	red	1	0.063503	2.6102
MGH36_P8_E10	-2.0571769187	red	1	3.4213	0.32539
MGH36_P8_F02	-1.15991531501	red	1	0.067639	4.2646
MGH36_P8_F04	NA	black	0	0	0
MGH36_P8_F05	0.921654630836	green3	2	1.9115	3.9027
MGH36_P8_F07	NA	black	0	0	0.31962
MGH36_P8_F09	NA	black	0	0.075875	0
MGH36_P8_G01	NA	black	0	0	1.4977
MGH36_P8_G02	NA	black	0	0.085425	0
MGH36_P8_G03	0.177589442796	green3	2	0.7137	0.17121
MGH36_P8_G04	NA	black	0	0	0
MGH36_P8_G05	NA	black	0	0	0
MGH36_P8_G06	NA	black	0	0	2.115
MGH36_P8_G07	NA	black	0	0	4.1849
MGH36_P8_G08	NA	black	0	2.5425	0
MGH36_P8_G09	NA	black	0	0	4.5872
MGH36_P8_G10	0.616787715022	green3	2	0.16479	0.18142
MGH36_P8_G12	NA	black	0	0	1.5311
MGH36_P8_H01	0.67336557711	green3	2	0.084064	0.19787
MGH36_P8_H03	NA	black	0	1.7668	0
MGH36_P8_H04	NA	black	0	1.1789	0
MGH36_P8_H06	NA	black	0	0.23511	0
MGH36_P8_H07	-0.715986965691	red	1	2.0296	0.59168
MGH36_P8_H09	NA	black	0	0.034216	0
MGH36_P8_H10	NA	black	0	0	4.791
MGH36_P8_H11	-0.420260688529	red	1	0.58111	3.8427
MGH36_P9_A01	NA	black	0	0	0
MGH36_P9_A02	-1.50375781522	red	1	0.19661	5.425
MGH36_P9_A03	NA	black	0	0.92676	0
MGH36_P9_A05	NA	black	0	0.43189	0
MGH36_P9_A06	0.196963494482	green3	2	0.097611	1.3288
MGH36_P9_A07	0.72241731261	green3	2	1.8032	3.6637
MGH36_P9_A09	NA	black	0	0.78743	0
MGH36_P9_A10	NA	black	0	0.29514	0
MGH36_P9_A11	0.547710526248	green3	2	0.048236	0.55483
MGH36_P9_A12	NA	black	0	1.6452	0
MGH36_P9_B01	NA	black	0	2.2256	0
MGH36_P9_B04	NA	black	0	1.9968	0
MGH36_P9_B06	NA	black	0	1.1184	0
MGH36_P9_B07	NA	black	0	0.27739	0
MGH36_P9_B08	0.0262700398484	green3	2	1.0377	2.6622
MGH36_P9_B09	NA	black	0	1.2388	0
MGH36_P9_B10	0.62604110642	green3	2	1.8359	3.3588
MGH36_P9_B11	NA	black	0	1.9657	0
MGH36_P9_B12	0.322624051419	green3	2	0.39287	0.62199
MGH36_P9_C01	NA	black	0	0	0
MGH36_P9_C02	0.577803634017	green3	2	0.074505	0.44573
MGH36_P9_C03	NA	black	0	0	0
MGH36_P9_C05	0.315451910734	green3	2	0.51602	0.29396
MGH36_P9_C07	NA	black	0	0	0
MGH36_P9_C08	0.372448067804	green3	2	0.45838	0.23143
MGH36_P9_C09	-0.567663986308	red	1	0.17249	3.1919
MGH36_P9_C11	NA	black	0	1.0552	0
MGH36_P9_C12	1.62887432233	blue	3	2.4378	4.1864
MGH36_P9_D05	NA	black	0	2.4168	0
MGH36_P9_D07	-1.16363695412	red	1	0.12829	4.4386
MGH36_P9_D08	NA	black	0	0.15056	0
MGH36_P9_D09	NA	black	0	0	2.8343
MGH36_P9_D10	NA	black	0	0.43616	0
MGH36_P9_D11	0.532437440065	green3	2	0.24853	0.23756
MGH36_P9_E01	NA	black	0	2.3262	0
MGH36_P9_E02	0.641839462303	green3	2	0.12035	0.20664
MGH36_P9_E03	-0.605646434071	red	1	0.1375	3.2209
MGH36_P9_E04	NA	black	0	0.85838	0
MGH36_P9_E05	NA	black	0	0.066261	0
MGH36_P9_E06	NA	black	0	1.4265	0
MGH36_P9_E07	NA	black	0	2.3967	0
MGH36_P9_E08	NA	black	0	0.073135	0
MGH36_P9_E10	NA	black	0	2.0562	0
MGH36_P9_E11	-0.901619174262	red	1	1.8906	0.025738
MGH36_P9_E12	NA	black	0	0.092207	0
MGH36_P9_F02	NA	black	0	2.124	0
MGH36_P9_F03	0.157398536469	green3	2	0.40272	1.2308
MGH36_P9_F04	NA	black	0	3.2316	0
MGH36_P9_F08	NA	black	0	2.2271	0
MGH36_P9_F09	NA	black	0	0.077243	0
MGH36_P9_F10	NA	black	0	0	3.0449
MGH36_P9_F11	0.631864156128	green3	2	0.063503	0.33457
MGH36_P9_F12	NA	black	0	0.41034	0
MGH36_P9_G03	-0.0298059837719	green3	2	0.84639	2.3234
MGH36_P9_G04	NA	black	0	0.57143	0
MGH36_P9_G05	NA	black	0	1.2945	0
MGH36_P9_G06	-0.22279554103	red	1	1.8143	1.3718
MGH36_P9_G07	NA	black	0	0	3.8732
MGH36_P9_G08	-0.0904288897889	green3	2	0.14926	2.0154
MGH36_P9_G09	NA	black	0	0	0
MGH36_P9_G10	NA	black	0	0.084064	0
MGH36_P9_G11	NA	black	0	0	0
MGH36_P9_H01	NA	black	0	1.488	0
MGH36_P9_H02	NA	black	0	2.3366	0
MGH36_P9_H03	NA	black	0	0	0
MGH36_P9_H04	NA	black	0	0.096262	0
MGH36_P9_H06	0.0236220271503	green3	2	0.13619	1.7351
MGH36_P9_H07	-0.371872317807	red	1	0.39835	3.0803
MGH36_P9_H08	NA	black	0	0	0
MGH36_P9_H10	0.412910073985	green3	2	0.15575	0.74071
MGH36_P9_H11	-0.429386949059	red	1	0.17377	2.8612
MGH36_P9_H12	-0.337913181152	red	1	1.4244	0.48954
MGH36_P2_A01	NA	black	0	0.21039	0
MGH36_P2_A03	NA	black	0	0.91609	0
MGH36_P2_A04	-1.5719285353	red	1	0.097611	5.194
MGH36_P2_A05	0.735106106154	green3	2	0.059355	0.096262
MGH36_P2_A06	NA	black	0	0.59264	0
MGH36_P2_A07	-0.0685775037286	green3	2	1.0065	0.1177
MGH36_P2_A08	-0.13932445152	green3	2	1.1184	0.35952
MGH36_P2_A11	0.680248104727	green3	2	0.14143	0.062122
MGH36_P2_B03	0.561251601786	green3	2	0.27262	0.086784
MGH36_P2_B04	0.131765387703	green3	2	0.10702	1.4797
MGH36_P2_B05	0.655785517583	green3	2	0.15963	0.086784
MGH36_P2_B06	0.263345483361	green3	2	0.12829	1.1493
MGH36_P2_B07	-0.495394126829	red	1	0.1003	2.9167
MGH36_P2_B08	0.0175259429862	green3	2	1.0093	3.228
MGH36_P2_B09	NA	black	0	0.32539	0
MGH36_P2_B10	0.39536468611	green3	2	0.42438	0.2461
MGH36_P2_B11	0.0538060816931	green3	2	1.1362	2.4972
MGH36_P2_B12	0.580081642384	green3	2	0.24123	0.10969
MGH36_P2_C02	NA	black	0	0.18523	0
MGH36_P2_C03	-0.744018186829	red	1	0.07861	3.4232
MGH36_P2_C04	0.163432461283	green3	2	0.73725	0.10568
MGH36_P2_C07	-0.734664420908	red	1	0.07861	3.4033
MGH36_P2_C08	-1.75964489464	red	1	2.8974	0.16221
MGH36_P2_C09	0.589936840822	green3	2	0.14535	0.29278
MGH36_P2_C10	0.59420086196	green3	2	0.092207	0.3774
MGH36_P2_C11	-1.59310359462	red	1	0.04684	5.0649
MGH36_P2_C12	0.136922829225	green3	2	0.77062	0.071763
MGH36_P2_D01	NA	black	0	0.12433	0
MGH36_P2_D02	0.641691856237	green3	2	0.17887	0.08134
MGH36_P2_D04	0.26222522394	green3	2	0.49978	0.61353
MGH36_P2_D05	0.713945927379	green3	2	0.063503	0.13881
MGH36_P2_D06	-1.22608609701	red	1	0.035624	4.3151
MGH36_P2_D07	0.528528069668	green3	2	0.29042	0.14535
MGH36_P2_D08	0.650817601929	green3	2	0.12961	0.16479
MGH36_P2_D09	0.638850300894	green3	2	0.1776	0.092207
MGH36_P2_D10	0.749374537937	green3	2	0.062122	0.056584
MGH36_P2_D11	0.0129092764513	green3	2	0.91456	0.82456
MGH36_P2_E01	0.189707774679	green3	2	0.44148	1.0566
MGH36_P2_E02	NA	black	0	0.15575	0
