Cell_name	Zvalue	Color	Cluster	BRCA1	IGF1
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	-0.138597914275	red	1	1.201	0.1776
MGH54_P9_H04	NA	black	0	0	0.19535
MGH54_P9_H05	0.0472755620348	green3	2	0.24367	0.26544
MGH54_P9_H06	NA	black	0	0	0
MGH54_P9_H07	0.149887958631	green3	2	0.17121	0.088142
MGH54_P9_H08	NA	black	0	0	0.12035
MGH54_P9_H09	NA	black	0	0	0
MGH54_P9_H10	-0.0534520043286	green3	2	0.34255	0.52005
MGH54_P9_H11	NA	black	0	0	0
MGH54_P9_H12	0.0892761684232	green3	2	0.28924	0.14796
MGH54_P2_A05	-0.0531280698504	green3	2	0.24489	0.4813
MGH54_P2_A06	NA	black	0	0.16736	0
MGH54_P2_A10	NA	black	0	0	0.20038
MGH54_P2_B03	-1.35725143107	black	0	5.034	0.20664
MGH54_P2_B04	NA	black	0	0	0
MGH54_P2_B06	NA	black	0	0	0
MGH54_P2_B09	NA	black	0	0	0.15186
MGH54_P2_B10	NA	black	0	0	0.073135
MGH54_P2_B11	NA	black	0	0	0.07861
MGH54_P2_C01	NA	black	0	0	0.096262
MGH54_P2_C02	NA	black	0	0.29748	0
MGH54_P2_C04	NA	black	0	0	0
MGH54_P2_C05	0.0548777751422	green3	2	0.1903	0.26183
MGH54_P2_C09	NA	black	0	0	0.096262
MGH54_P2_C10	NA	black	0	0	0
MGH54_P2_C11	0.126518775512	green3	2	0.15445	0.14012
MGH54_P2_D01	NA	black	0	0.1865	0
MGH54_P2_D02	NA	black	0	0	0
MGH54_P2_D03	NA	black	0	0	0
MGH54_P2_D04	NA	black	0	2.1047	0
MGH54_P2_E01	NA	black	0	0	0
MGH54_P2_E02	0.0190741725559	green3	2	0.49365	0.26183
MGH54_P2_E03	NA	black	0	0	0.11503
MGH54_P2_E04	0.126892674986	green3	2	0.2558	0.079975
MGH54_P2_E05	NA	black	0	0	0
MGH54_P2_E08	NA	black	0	0	0
MGH54_P2_E11	NA	black	0	0	0
MGH54_P2_E12	0.167567824299	green3	2	0.14143	0.073135
MGH54_P2_F05	NA	black	0	0	0.61164
MGH54_P2_F06	NA	black	0	0	0
MGH54_P2_F08	NA	black	0	0	0.066261
MGH54_P2_F10	NA	black	0	0	0
MGH54_P2_F12	NA	black	0	0	0
MGH54_P2_G02	NA	black	0	0	0
MGH54_P2_G06	NA	black	0	0	0
MGH54_P2_G07	NA	black	0	0	0.067639
MGH54_P2_G08	NA	black	0	0	0.060739
MGH54_P2_G11	NA	black	0	0	0
MGH54_P2_G12	NA	black	0	0	0
MGH54_P2_H02	NA	black	0	0	0.17377
MGH54_P2_H08	NA	black	0	0	0.14796
MGH54_P2_H09	NA	black	0	0.011496	0
MGH54_P2_H11	NA	black	0	0	0.041243
MGH54_P5_A02	0.0292894397184	green3	2	0.44042	0.2461
MGH54_P5_A03	NA	black	0	0	0
MGH54_P5_A04	NA	black	0	0.22774	0
MGH54_P5_A05	NA	black	0	0	0.29278
MGH54_P5_A06	NA	black	0	0.14012	0
MGH54_P5_A07	NA	black	0	0	0.1177
MGH54_P5_A08	0.110568009125	green3	2	0.24123	0.12697
MGH54_P5_A09	NA	black	0	0	0.11237
MGH54_P5_A10	NA	black	0	0	0
MGH54_P5_A11	-1.39850986605	black	0	3.9987	0.092207
MGH54_P5_A12	NA	black	0	0	0.14926
MGH54_P5_B02	NA	black	0	0	0
MGH54_P5_B03	NA	black	0	0	0.19661
MGH54_P5_B04	NA	black	0	0	0.14405
MGH54_P5_B05	NA	black	0	0	0
MGH54_P5_B06	NA	black	0	0	0.17887
MGH54_P5_B07	NA	black	0	0	0.088142
MGH54_P5_B08	NA	black	0	0	0
MGH54_P5_B09	NA	black	0	0.22897	0
MGH54_P5_B10	NA	black	0	0	0.090853
MGH54_P5_B11	NA	black	0	0	0
MGH54_P5_B12	NA	black	0	0	0.10165
MGH54_P5_C01	NA	black	0	0	0
MGH54_P5_C02	NA	black	0	0	0.33571
MGH54_P5_C03	NA	black	0	0	0
MGH54_P5_C04	NA	black	0	0	0
MGH54_P5_C05	NA	black	0	0	0.39726
MGH54_P5_C06	NA	black	0	0	0.11503
MGH54_P5_C07	0.0978031603164	green3	2	0.19912	0.17505
MGH54_P5_C08	NA	black	0	0	0
MGH54_P5_C09	-0.535288455331	black	0	2.1296	0.10165
MGH54_P5_C10	NA	black	0	0	0
MGH54_P5_C11	0.112117090154	green3	2	0.22157	0.13488
MGH54_P5_C12	NA	black	0	0	0
MGH54_P5_D01	0.0544564377977	green3	2	0.36737	0.19787
MGH54_P5_D02	NA	black	0	0	0
MGH54_P5_D03	NA	black	0	0	0
MGH54_P5_D04	NA	black	0	0	0.3173
MGH54_P5_D05	NA	black	0	0	0
MGH54_P5_D06	NA	black	0	0	0.14143
MGH54_P5_D08	NA	black	0	0	0.17632
MGH54_P5_D09	NA	black	0	0	0.064883
MGH54_P5_D10	NA	black	0	0.27381	0
MGH54_P5_D11	NA	black	0	0	0.11237
MGH54_P5_D12	NA	black	0	0	0.18142
MGH54_P5_E01	0.102011029613	green3	2	0.25822	0.13619
MGH54_P5_E02	NA	black	0	0	0
MGH54_P5_E03	NA	black	0	0	0
MGH54_P5_E04	NA	black	0	0.21537	0
MGH54_P5_E05	NA	black	0	0	0.094912
MGH54_P5_E06	NA	black	0	0	0.079975
MGH54_P5_E07	0.124892004457	green3	2	0.19283	0.12433
MGH54_P5_E08	NA	black	0	0	0.24245
MGH54_P5_E09	NA	black	0	0.12565	0
MGH54_P5_E10	NA	black	0	0	0.19912
MGH54_P5_E11	NA	black	0	0	0.22774
MGH54_P5_E12	NA	black	0	0	0
MGH54_P5_F01	NA	black	0	0	0.29396
MGH54_P5_F02	NA	black	0	0	0
MGH54_P5_F03	NA	black	0	0	0.27023
MGH54_P5_F04	NA	black	0	0	0
MGH54_P5_F05	NA	black	0	0	0.15056
MGH54_P5_F06	NA	black	0	0	0.14274
MGH54_P5_F07	0.0649496240904	green3	2	0.25822	0.22157
MGH54_P5_F08	NA	black	0	0.2916	0
MGH54_P5_F10	NA	black	0	0.21537	0
MGH54_P5_F11	NA	black	0	0	0.17887
MGH54_P5_F12	0.0990492306674	green3	2	0.23756	0.15445
MGH54_P5_G01	NA	black	0	0.18777	0
MGH54_P5_G02	NA	black	0	0.25822	0
MGH54_P5_G03	NA	black	0	0	0.21785
MGH54_P5_G04	0.0176676434135	green3	2	0.32423	0.32193
MGH54_P5_G05	NA	black	0	0	0.22033
MGH54_P5_G06	NA	black	0	0	0
MGH54_P5_G07	NA	black	0	0	0
MGH54_P5_G08	NA	black	0	0	0
MGH54_P5_G09	NA	black	0	0	0.085425
MGH54_P5_G10	NA	black	0	0	0.34483
MGH54_P5_G11	NA	black	0	0	0
MGH54_P5_G12	NA	black	0	0	0
MGH54_P5_H01	NA	black	0	0	0
MGH54_P5_H02	NA	black	0	0.419	0
MGH54_P5_H03	-0.655362995713	black	0	2.5568	0.12565
MGH54_P5_H04	NA	black	0	0	0
MGH54_P5_H05	0.0923265530021	green3	2	0.18777	0.1903
MGH54_P5_H06	NA	black	0	2.112	0
MGH54_P5_H07	NA	black	0	0	0.084064
MGH54_P5_H08	NA	black	0	0.20789	0
MGH54_P5_H09	NA	black	0	0.1635	0
MGH54_P5_H10	-0.0505848794118	green3	2	0.87971	0.20163
MGH54_P5_H11	NA	black	0	0	0.18142
MGH54_P5_H12	NA	black	0	0	0
MGH54_P13_A02	NA	black	0	0	0
MGH54_P13_A03	NA	black	0	0	0
MGH54_P13_A04	NA	black	0	0.87578	0
MGH54_P13_A05	NA	black	0	0	0
MGH54_P13_A06	0.0177918089969	green3	2	0.49262	0.27023
MGH54_P13_A07	-0.03179684737	green3	2	0.74588	0.12961
MGH54_P13_A09	0.0497988136609	green3	2	0.41576	0.17887
MGH54_P13_A10	NA	black	0	0	0.0043216
MGH54_P13_A11	NA	black	0	0	0
MGH54_P13_B01	NA	black	0	0	0.29631
MGH54_P13_B02	NA	black	0	0	0
MGH54_P13_B03	-0.210388693666	black	0	2.9826	0.35163
MGH54_P13_B04	NA	black	0	0	0.56949
MGH54_P13_B05	NA	black	0	0	0.57046
MGH54_P13_B06	0.00147417914981	green3	2	0.60881	0.33914
MGH54_P13_B07	-0.00158571261321	green3	2	0.45207	0.37962
MGH54_P13_B08	-0.0180015047639	green3	2	0.57628	0.58207
MGH54_P13_B10	NA	black	0	0	0
MGH54_P13_B11	NA	black	0	0	0
MGH54_P13_B12	NA	black	0	0.77231	0
MGH54_P13_C01	NA	black	0	0.56462	0
MGH54_P13_C02	NA	black	0	2.114	0
MGH54_P13_C03	NA	black	0	0.69421	0
MGH54_P13_C04	NA	black	0	0	0
MGH54_P13_C05	NA	black	0	2.1619	0
MGH54_P13_C06	NA	black	0	0.76977	0
MGH54_P13_C07	0.0193463395388	green3	2	0.48646	0.26544
MGH54_P13_C09	NA	black	0	0	0
MGH54_P13_C10	NA	black	0	0	0
MGH54_P13_C11	NA	black	0	0	0
MGH54_P13_C12	NA	black	0	0	0
MGH54_P13_D01	NA	black	0	0	0
MGH54_P13_D02	NA	black	0	0	0.26784
MGH54_P13_D03	NA	black	0	0	0
MGH54_P13_D04	-0.0182911574346	green3	2	0.76384	0.25217
MGH54_P13_D05	NA	black	0	0.39944	0
MGH54_P13_D06	NA	black	0	0	0
MGH54_P13_D07	NA	black	0	0	0
MGH54_P13_D09	NA	black	0	0.38515	0
MGH54_P13_D10	NA	black	0	0	0
MGH54_P13_D11	NA	black	0	0	0
MGH54_P13_D12	NA	black	0	0	0.57046
MGH54_P13_E01	NA	black	0	0	0
MGH54_P13_E02	NA	black	0	0	0.50792
MGH54_P13_E03	NA	black	0	0	0.15186
MGH54_P13_E04	0.0778348896492	green3	2	0.38184	0.10702
MGH54_P13_E05	NA	black	0	3.0692	0
MGH54_P13_E06	NA	black	0	0.24975	0
MGH54_P13_E07	NA	black	0	0	0
MGH54_P13_E08	NA	black	0	0	0
MGH54_P13_E09	NA	black	0	0	0
MGH54_P13_E10	0.0508567289309	green3	2	0.22651	0.26183
MGH54_P13_E11	NA	black	0	0.35502	0
MGH54_P13_E12	NA	black	0	0	0.15316
MGH54_P13_F01	NA	black	0	0	0
MGH54_P13_F02	0.0273718655467	green3	2	0.25822	0.30685
MGH54_P13_F03	NA	black	0	0	0.094912
MGH54_P13_F04	-0.0236394710189	green3	2	0.82863	0.27262
MGH54_P13_F05	NA	black	0	0	0.20163
MGH54_P13_F06	NA	black	0	0	0.09356
MGH54_P13_F07	0.0234119759912	green3	2	0.48749	0.24123
MGH54_P13_F08	NA	black	0	0	0.22157
MGH54_P13_F09	0.0444535273759	green3	2	0.17377	0.28451
MGH54_P13_F10	NA	black	0	0	0.14796
MGH54_P13_F11	NA	black	0	0	0.51299
MGH54_P13_F12	NA	black	0	0	0.20038
MGH54_P13_G01	NA	black	0	0	0.34028
MGH54_P13_G02	NA	black	0	0	0.28214
MGH54_P13_G03	NA	black	0	0	0.10299
MGH54_P13_G05	NA	black	0	0	0.60975
MGH54_P13_G06	NA	black	0	0	0
MGH54_P13_G07	NA	black	0	0	0
MGH54_P13_G08	0.0788861541903	green3	2	0.37962	0.10568
MGH54_P13_G09	NA	black	0	1.6211	0
MGH54_P13_G10	NA	black	0	0	3.484
MGH54_P13_G11	NA	black	0	0	0
MGH54_P13_G12	NA	black	0	0	0
MGH54_P13_H02	NA	black	0	0	0.20789
MGH54_P13_H03	NA	black	0	0	0.40272
MGH54_P13_H04	NA	black	0	0.10836	0
MGH54_P13_H05	NA	black	0	0	0
MGH54_P13_H06	NA	black	0	0.28333	0
MGH54_P13_H07	NA	black	0	0	0
MGH54_P13_H08	NA	black	0	0	0.29278
MGH54_P13_H09	NA	black	0	4.2337	0
MGH54_P13_H10	NA	black	0	0	0
MGH54_P13_H11	NA	black	0	0	0.34028
MGH60_P4_A01	NA	black	0	0	0
MGH60_P4_A02	NA	black	0	0	0
MGH60_P4_A03	0.0490405235398	green3	2	0.38405	0.20539
MGH60_P4_A04	NA	black	0	0	0
MGH60_P4_A05	NA	black	0	3.1075	0
MGH60_P4_A06	NA	black	0	0.2762	0
MGH60_P4_A07	NA	black	0	0	0.13225
MGH60_P4_A08	NA	black	0	0	0.094912
MGH60_P4_A09	NA	black	0	0	0
MGH60_P4_A10	NA	black	0	0	0
MGH60_P4_A11	NA	black	0	0	0
MGH60_P4_A12	NA	black	0	0	0
MGH60_P4_B01	NA	black	0	4.4403	0
MGH60_P4_B02	0.0192196522747	green3	2	2.9751	0.43616
MGH60_P4_B03	NA	black	0	0	0
MGH60_P4_B04	NA	black	0	0	0.20789
MGH60_P4_B05	0.0884119328032	green3	2	0.35502	0.098958
MGH60_P4_B06	NA	black	0	0	0
MGH60_P4_B07	NA	black	0	0	0
MGH60_P4_B08	NA	black	0	0.54696	0
MGH60_P4_B09	NA	black	0	0	0.32077
MGH60_P4_B10	NA	black	0	0	0
MGH60_P4_B11	NA	black	0	0.45523	0
MGH60_P4_B12	NA	black	0	0	0
MGH60_P4_C01	NA	black	0	0.21909	0
MGH60_P4_C02	NA	black	0	0	0.76808
MGH60_P4_C03	NA	black	0	0	0
MGH60_P4_C04	NA	black	0	0	0.10702
MGH60_P4_C05	NA	black	0	0	0.27381
MGH60_P4_C06	-0.261978789749	black	0	1.5205	0.14143
MGH60_P4_C07	NA	black	0	0	0
MGH60_P4_C09	NA	black	0	0	0
MGH60_P4_C11	NA	black	0	0	0
MGH60_P4_C12	NA	black	0	0	0
MGH60_P4_D01	NA	black	0	0	0
MGH60_P4_D02	NA	black	0	0	0
MGH60_P4_D03	NA	black	0	0	0
MGH60_P4_D04	NA	black	0	0	0.12697
MGH60_P4_D05	NA	black	0	2.4785	0
MGH60_P4_D06	NA	black	0	0	0
MGH60_P4_D07	NA	black	0	0.54696	0
MGH60_P4_D08	NA	black	0	0	0
MGH60_P4_D10	NA	black	0	0	0.20414
MGH60_P4_D12	NA	black	0	0.22157	0
MGH60_P4_E01	NA	black	0	0.1776	0
MGH60_P4_E02	NA	black	0	0	0
MGH60_P4_E03	NA	black	0	0	0.30918
MGH60_P4_E04	NA	black	0	0	0
MGH60_P4_E05	NA	black	0	0	0.28214
MGH60_P4_E06	NA	black	0	0.338	0
MGH60_P4_E07	NA	black	0	0	0.32423
MGH60_P4_E08	NA	black	0	0	0.4049
MGH60_P4_E09	NA	black	0	0	0
MGH60_P4_E11	NA	black	0	0	0
MGH60_P4_E12	0.0761942815368	green3	2	0.24123	0.20289
MGH60_P4_F01	0.0970071695864	green3	2	0.26903	0.14143
MGH60_P4_F02	NA	black	0	0	0
MGH60_P4_F03	NA	black	0	0	0.24123
MGH60_P4_F04	NA	black	0	0.27977	0
MGH60_P4_F05	NA	black	0	0	0
MGH60_P4_F06	NA	black	0	0	0
MGH60_P4_F07	NA	black	0	0.47508	0
MGH60_P4_F08	NA	black	0	0	0
MGH60_P4_F09	NA	black	0	0	0
MGH60_P4_F10	NA	black	0	0	0.13488
MGH60_P4_F11	1.66372563296	black	0	4.8871	0.81311
MGH60_P4_F12	NA	black	0	0	0.30217
MGH60_P4_G01	NA	black	0	0.16993	0
MGH60_P4_G02	0.029917213494	green3	2	0.28688	0.29631
MGH60_P4_G03	NA	black	0	0	0
MGH60_P4_G04	0.194431152837	green3	2	0.1003	0.051024
MGH60_P4_G05	NA	black	0	0.62106	0
MGH60_P4_G06	NA	black	0	0	0
MGH60_P4_G07	NA	black	0	0	0
MGH60_P4_G08	NA	black	0	0.30217	0
MGH60_P4_G09	NA	black	0	0	0.15575
MGH60_P4_G10	NA	black	0	0	0.1375
MGH60_P4_G11	NA	black	0	0	0
MGH60_P4_G12	NA	black	0	0	0
MGH60_P4_H01	-0.409099145705	black	0	2.6367	0.24489
MGH60_P4_H03	2.08704824595	black	0	1.9642	1.8209
MGH60_P4_H04	NA	black	0	0.25822	0
MGH60_P4_H06	NA	black	0	0	0
MGH60_P4_H07	NA	black	0	0	0
MGH60_P4_H08	NA	black	0	0.77737	0
MGH60_P4_H09	NA	black	0	0	0.17505
MGH60_P4_H10	NA	black	0	0	0.10568
MGH60_P4_H11	NA	black	0	2.0165	0
MGH60_P4_H12	NA	black	0	0.24732	0
MGH60_P5_A01	-1.4104591567	black	0	4.4626	0.14274
MGH60_P5_A02	NA	black	0	0	0
MGH60_P5_A03	NA	black	0	0	0
MGH60_P5_A04	NA	black	0	0.58785	0
MGH60_P5_A05	NA	black	0	0	0
MGH60_P5_A06	NA	black	0	0	0
MGH60_P5_A07	0.0795710566558	green3	2	0.26424	0.18523
MGH60_P5_A08	NA	black	0	0	0
MGH60_P5_A09	0.0823688674145	green3	2	0.37072	0.10299
MGH60_P5_A10	NA	black	0	0	0
MGH60_P5_A11	NA	black	0	0.29631	0
MGH60_P5_A12	NA	black	0	0	0.10836
MGH60_P5_B01	NA	black	0	0	0
MGH60_P5_B02	NA	black	0	0	0
MGH60_P5_B03	NA	black	0	0	0
MGH60_P5_B04	NA	black	0	3.9545	0
MGH60_P5_B05	NA	black	0	0	0.14796
MGH60_P5_B06	NA	black	0	0	0
MGH60_P5_B07	NA	black	0	0.73379	0
MGH60_P5_B08	NA	black	0	0	0.28688
MGH60_P5_B09	NA	black	0	0	0.45943
MGH60_P5_B10	NA	black	0	0	0
MGH60_P5_B12	-1.22842643214	black	0	3.3154	0.041243
MGH60_P5_C01	NA	black	0	0	0
MGH60_P5_C02	NA	black	0	0.31267	0
MGH60_P5_C03	NA	black	0	0	0
MGH60_P5_C04	NA	black	0	0	0
MGH60_P5_C05	NA	black	0	0.39397	0
MGH60_P5_C06	NA	black	0	0	0
MGH60_P5_C07	NA	black	0	0	0
MGH60_P5_C08	NA	black	0	0	0
MGH60_P5_C09	NA	black	0	0.59359	0
MGH60_P5_C10	NA	black	0	0	0
MGH60_P5_C11	NA	black	0	0	0.17505
MGH60_P5_C12	NA	black	0	0	0.090853
MGH60_P5_D01	NA	black	0	0.68796	0
MGH60_P5_D02	NA	black	0	0	0.19912
MGH60_P5_D03	NA	black	0	0	0
MGH60_P5_D04	NA	black	0	0	0.27858
MGH60_P5_D05	NA	black	0	0	0.37629
MGH60_P5_D06	NA	black	0	0	0
MGH60_P5_D07	NA	black	0	0	0
MGH60_P5_D08	NA	black	0	0	0
MGH60_P5_D09	NA	black	0	0	0.031395
MGH60_P5_D10	NA	black	0	0.24732	0
MGH60_P5_D11	NA	black	0	0	0
MGH60_P5_D12	NA	black	0	0	0.027154
MGH60_P5_E01	0.071846990379	green3	2	0.32423	0.17249
MGH60_P5_E02	NA	black	0	0.3505	0
MGH60_P5_E03	NA	black	0	0	0
MGH60_P5_E04	NA	black	0	0	0.44361
MGH60_P5_E05	NA	black	0	3.2976	0
MGH60_P5_E06	NA	black	0	0.44679	0
MGH60_P5_E07	NA	black	0	0.4351	0
MGH60_P5_E08	NA	black	0	3.656	0
MGH60_P5_E09	NA	black	0	0	0
MGH60_P5_E10	NA	black	0	0	0.46362
MGH60_P5_E11	NA	black	0	0	0
MGH60_P5_E12	NA	black	0	0.098958	0
MGH60_P5_F01	NA	black	0	0	0
MGH60_P5_F02	NA	black	0	0	0
MGH60_P5_F03	NA	black	0	0	0
MGH60_P5_F04	NA	black	0	0	0.21412
MGH60_P5_F05	NA	black	0	0	0.27858
MGH60_P5_F06	NA	black	0	0	0
MGH60_P5_F07	NA	black	0	0	0
MGH60_P5_F08	-0.00863678105976	green3	2	0.27262	0.38847
MGH60_P5_F09	NA	black	0	0	0
MGH60_P5_F11	NA	black	0	0	0
MGH60_P5_F12	0.198212261703	green3	2	0.13488	0.0229
MGH60_P5_G01	NA	black	0	0	0
MGH60_P5_G02	NA	black	0	0	0
MGH60_P5_G03	NA	black	0	0	0
MGH60_P5_G04	NA	black	0	0.86076	0
MGH60_P5_G05	0.126232207595	green3	2	0.21164	0.11103
MGH60_P5_G06	NA	black	0	0.41684	0
MGH60_P5_G07	NA	black	0	1.1177	0
MGH60_P5_G08	NA	black	0	0	0
MGH60_P5_G09	NA	black	0	0	0.25217
MGH60_P5_G10	NA	black	0	4.2052	0
MGH60_P5_G11	NA	black	0	3.8595	0
MGH60_P5_G12	0.21297536537	green3	2	0.070389	0.038436
MGH60_P5_H01	NA	black	0	0	0
MGH60_P5_H02	0.0340780529504	green3	2	0.53506	0.079975
MGH60_P5_H03	0.0278684435327	green3	2	0.5509	0.089498
MGH60_P5_H04	NA	black	0	0	0.088142
MGH60_P5_H05	0.0976146982631	green3	2	0.26664	0.14143
MGH60_P5_H06	NA	black	0	0	0
MGH60_P5_H07	NA	black	0	0	0
MGH60_P5_H08	NA	black	0	0	0
MGH60_P5_H09	NA	black	0	1.1157	0
MGH60_P5_H10	NA	black	0	0	0.50487
MGH60_P5_H11	NA	black	0	0	0
MGH60_P5_H12	0.196188595371	green3	2	0.032806	0.082703
MGH60_P6_A01	0.123265012595	green3	2	2.3004	0.4782
MGH60_P6_A02	0.153604468387	green3	2	0.085425	0.12433
MGH60_P6_A03	NA	black	0	0	0.094912
MGH60_P6_A04	NA	black	0	4.2227	0
MGH60_P6_A05	NA	black	0	0.29396	0
MGH60_P6_A06	NA	black	0	0	0.074505
MGH60_P6_A07	NA	black	0	0.1375	0
MGH60_P6_A08	NA	black	0	0	0.063503
MGH60_P6_A09	0.0409004044786	green3	2	0.41034	0.21785
MGH60_P6_A10	0.484748867643	black	0	1.0222	1.6253
MGH60_P6_A11	0.146955426385	green3	2	0.17377	0.092207
MGH60_P6_A12	0.104023731053	green3	2	0.27739	0.11902
MGH60_P6_B01	NA	black	0	0	0
MGH60_P6_B03	NA	black	0	0	0
MGH60_P6_B04	NA	black	0	0	0
MGH60_P6_B05	0.107071624827	green3	2	0.089498	0.19661
MGH60_P6_B06	NA	black	0	0	0.13356
MGH60_P6_B07	NA	black	0	0	0
MGH60_P6_B08	NA	black	0	0	0
MGH60_P6_B09	NA	black	0	0	0
MGH60_P6_B10	NA	black	0	0.76553	0
MGH60_P6_B11	NA	black	0	0	0.36625
MGH60_P6_B12	0.149788880137	green3	2	0.084064	0.13093
MGH60_P6_C02	NA	black	0	1.4998	0
MGH60_P6_C03	NA	black	0	0	0
MGH60_P6_C05	NA	black	0	0	0
MGH60_P6_C06	NA	black	0	0	0
MGH60_P6_C07	NA	black	0	0	0
MGH60_P6_C08	NA	black	0	0.55876	0
MGH60_P6_C09	NA	black	0	0	0.13488
MGH60_P6_C10	NA	black	0	0.41468	0
MGH60_P6_C11	NA	black	0	0	0
MGH60_P6_D01	NA	black	0	3.9818	0
MGH60_P6_D03	NA	black	0	0	0
MGH60_P6_D04	NA	black	0	0	0
MGH60_P6_D05	NA	black	0	0	0
MGH60_P6_D06	NA	black	0	0	0
MGH60_P6_D07	NA	black	0	0	0
MGH60_P6_D08	NA	black	0	0.23266	0
MGH60_P6_D09	0.118358088263	green3	2	0.22157	0.12168
MGH60_P6_D11	NA	black	0	0	0.31846
MGH60_P6_D12	0.158256624583	green3	2	0.10165	0.10969
MGH60_P6_E01	NA	black	0	0	0
MGH60_P6_E02	NA	black	0	0.89297	0
MGH60_P6_E03	NA	black	0	0	0.20414
MGH60_P6_E04	NA	black	0	0	0.2461
MGH60_P6_E05	-0.206987038527	black	0	2.4628	0.31962
MGH60_P6_E06	0.0787820698907	green3	2	0.36513	0.12035
MGH60_P6_E07	0.00475511511527	green3	2	0.61918	0.14274
MGH60_P6_E08	NA	black	0	0	0.19912
MGH60_P6_E09	NA	black	0	0	0.16993
MGH60_P6_E10	NA	black	0	0	0
MGH60_P6_E11	NA	black	0	0	0.25701
MGH60_P6_E12	NA	black	0	0	0.61636
MGH60_P6_F02	NA	black	0	0	0.27262
MGH60_P6_F03	NA	black	0	0	0.56071
MGH60_P6_F04	0.00376609253367	green3	2	0.58207	0.32193
MGH60_P6_F05	NA	black	0	0	0.16607
MGH60_P6_F06	NA	black	0	0	0
MGH60_P6_F07	NA	black	0	3.4962	0
MGH60_P6_F08	0.0242062309242	green3	2	0.54597	0.14535
MGH60_P6_F09	NA	black	0	0	0.086784
MGH60_P6_F10	-0.489972178169	black	0	2.06	0.11237
MGH60_P6_F11	NA	black	0	0	0
MGH60_P6_F12	NA	black	0	0.090853	0
MGH60_P6_G01	NA	black	0	0	0
MGH60_P6_G02	NA	black	0	0	0
MGH60_P6_G03	0.120182720343	green3	2	0.27977	0.077243
MGH60_P6_G04	NA	black	0	0	0
MGH60_P6_G05	0.110239035236	green3	2	0.24245	0.12697
MGH60_P6_G06	NA	black	0	0	0.056584
MGH60_P6_G07	NA	black	0	0	0
MGH60_P6_G08	NA	black	0	0	0
MGH60_P6_G10	NA	black	0	0	0
MGH60_P6_G11	NA	black	0	0	0.26544
MGH60_P6_G12	NA	black	0	0	0.39177
MGH60_P6_H01	NA	black	0	0.18015	0
MGH60_P6_H02	NA	black	0	0.17249	0
MGH60_P6_H03	NA	black	0	0	0
MGH60_P6_H04	NA	black	0	4.6829	0
MGH60_P6_H06	NA	black	0	0	0
MGH60_P6_H07	NA	black	0	0.15186	0
MGH60_P6_H08	NA	black	0	0	0
MGH60_P6_H09	NA	black	0	0	0
MGH60_P6_H10	NA	black	0	0	0
MGH60_P6_H11	NA	black	0	0	0
MGH60_P6_H12	-0.719177411515	black	0	2.9928	0.16607
MGH60_P7_A01	-1.03270664217	black	0	3.3552	0.10969
MGH60_P7_A02	NA	black	0	0	0.30918
MGH60_P7_A03	NA	black	0	0	0.16092
MGH60_P7_A04	NA	black	0	0	0.31846
MGH60_P7_A05	NA	black	0	0	0
MGH60_P7_A06	NA	black	0	0	0.33457
MGH60_P7_A07	0.0443780866141	green3	2	0.26544	0.26664
MGH60_P7_A08	NA	black	0	0	0
MGH60_P7_A09	NA	black	0	0.57821	0
MGH60_P7_A10	-0.239401814003	black	0	3.1494	0.3505
MGH60_P7_A11	0.201434945628	green3	2	0.062122	0.060739
MGH60_P7_A12	NA	black	0	0	0.1177
MGH60_P7_B02	NA	black	0	0	0.15834
MGH60_P7_B03	NA	black	0	0	0
MGH60_P7_B04	NA	black	0	0	0
MGH60_P7_B05	NA	black	0	0	0
MGH60_P7_B06	NA	black	0	0	0
MGH60_P7_B07	NA	black	0	0	0.19535
MGH60_P7_B08	NA	black	0	0.35952	0
MGH60_P7_B09	0.104330485077	green3	2	0.2857	0.11237
MGH60_P7_B10	NA	black	0	0	0
MGH60_P7_B11	0.103253954295	green3	2	0.32077	0.086784
MGH60_P7_B12	NA	black	0	0.25459	0
MGH60_P7_C01	NA	black	0	0	0.15834
MGH60_P7_C02	NA	black	0	0	0
MGH60_P7_C03	NA	black	0	0.4844	0
MGH60_P7_C04	-0.100230333778	green3	2	0.31615	0.62574
MGH60_P7_C05	-0.0221464028373	green3	2	0.49876	0.5008
MGH60_P7_C06	NA	black	0	0.40272	0
MGH60_P7_C07	NA	black	0	0.17505	0
MGH60_P7_C08	NA	black	0	1.9609	0
MGH60_P7_C09	0.00225765540906	green3	2	0.23266	0.36289
MGH60_P7_C10	NA	black	0	0	2.24
MGH60_P7_C11	NA	black	0	0	0.2302
MGH60_P7_C12	NA	black	0	0	0
MGH60_P7_D01	0.13808393103	green3	2	0.19156	0.098958
MGH60_P7_D02	NA	black	0	0	0
MGH60_P7_D03	NA	black	0	0.26424	0
MGH60_P7_D04	NA	black	0	0	0
MGH60_P7_D05	NA	black	0	5.0008	0
MGH60_P7_D06	NA	black	0	0	0
MGH60_P7_D08	0.0235657120384	green3	2	0.54399	0.15704
MGH60_P7_D09	NA	black	0	0.19409	0
MGH60_P7_D10	NA	black	0	0	0.10434
MGH60_P7_D11	NA	black	0	0	0
MGH60_P7_D12	NA	black	0	0	0.14143
MGH60_P7_E01	NA	black	0	0	0
