Cell_name	Zvalue	Color	Cluster	HLA-E	MYC
MGH54_P7_H09	NA	black	0	0	0
MGH54_P7_H10	0.971079042247	blue	3	0.27262	0.95531
MGH54_P8_A01	NA	black	0	0	0
MGH54_P8_A06	NA	black	0	0	2.672
MGH54_P8_A07	-0.871463973211	green3	2	0.27023	5.5685
MGH54_P8_A09	NA	black	0	0	0
MGH54_P8_A10	NA	black	0	0	0
MGH54_P8_A11	NA	black	0	0	5.8283
MGH54_P8_A12	1.22059468684	blue	3	0.15056	0.4957
MGH54_P8_B01	NA	black	0	0	0
MGH54_P8_B02	-0.444714721132	green3	2	1.101	5.4342
MGH54_P8_B04	NA	black	0	0	2.7972
MGH54_P8_B08	NA	black	0	0	1.7753
MGH54_P8_B09	NA	black	0	0.19156	0
MGH54_P8_B12	NA	black	0	0	0.64247
MGH54_P8_C02	NA	black	0	0	0
MGH54_P8_C04	NA	black	0	0	0
MGH54_P8_C06	NA	black	0	0	0
MGH54_P8_C07	-0.796969956869	green3	2	0.24001	5.3624
MGH54_P8_C09	NA	black	0	0	0
MGH54_P8_C12	NA	black	0	0	0.27501
MGH54_P8_D01	NA	black	0	0	0
MGH54_P8_D03	-0.454934007628	green3	2	0.56657	4.7935
MGH54_P8_D04	NA	black	0	0	0
MGH54_P8_D05	NA	black	0	0	0
MGH54_P8_D06	NA	black	0	1.0036	0
MGH54_P8_D07	NA	black	0	0.3471	0
MGH54_P8_D08	NA	black	0	1.06	0
MGH54_P8_D10	NA	black	0	0	0
MGH54_P8_D11	NA	black	0	0.16736	0
MGH54_P8_D12	NA	black	0	0	0.27143
MGH54_P8_E01	NA	black	0	0	0
MGH54_P8_E04	NA	black	0	0	0
MGH54_P8_E05	NA	black	0	0	0
MGH54_P8_E07	NA	black	0	0	0
MGH54_P8_E08	-0.79773176627	green3	2	0.25822	5.3826
MGH54_P8_E10	NA	black	0	0	0
MGH54_P8_F01	-0.831689328424	green3	2	0.26784	5.4724
MGH54_P8_F02	NA	black	0	0	0
MGH54_P8_F04	NA	black	0	0	0
MGH54_P8_F05	NA	black	0	0	0.3584
MGH54_P8_F06	NA	black	0	0	4.2265
MGH54_P8_F08	NA	black	0	0	0
MGH54_P8_F09	NA	black	0	0.18269	0
MGH54_P8_F10	NA	black	0	0.15575	0
MGH54_P8_F11	NA	black	0	0	6.2946
MGH54_P8_F12	NA	black	0	0	3.2866
MGH54_P8_G01	NA	black	0	0	5.6763
MGH54_P8_G03	NA	black	0	0	0
MGH54_P8_G04	NA	black	0	0	0
MGH54_P8_G05	NA	black	0	0	5.169
MGH54_P8_G06	NA	black	0	0	0
MGH54_P8_G07	NA	black	0	0	0
MGH54_P8_G08	NA	black	0	0	0
MGH54_P8_G09	NA	black	0	0	0
MGH54_P8_G10	NA	black	0	0	0
MGH54_P8_G11	NA	black	0	0	0
MGH54_P8_G12	NA	black	0	0	2.8703
MGH54_P8_H01	NA	black	0	0	0
MGH54_P8_H03	NA	black	0	0	0
MGH54_P8_H04	NA	black	0	0.18396	0
MGH54_P8_H06	NA	black	0	0	0
MGH54_P8_H07	NA	black	0	0	0
MGH54_P8_H08	NA	black	0	0	0
MGH54_P8_H10	NA	black	0	0	0
MGH54_P8_H12	NA	black	0	0	0
MGH54_P10_A01	NA	black	0	0	0
MGH54_P10_A02	NA	black	0	0	4.5083
MGH54_P10_A03	NA	black	0	0	0
MGH54_P10_A04	NA	black	0	0.3115	0
MGH54_P10_A05	NA	black	0	0	0
MGH54_P10_A06	NA	black	0	0	0
MGH54_P10_A07	NA	black	0	1.2963	0
MGH54_P10_A09	NA	black	0	0	0
MGH54_P10_A10	NA	black	0	0	0
MGH54_P10_A11	NA	black	0	1.107	0
MGH54_P10_A12	NA	black	0	0	0
MGH54_P10_B01	NA	black	0	0	0
MGH54_P10_B02	NA	black	0	0.31615	0
MGH54_P10_B03	NA	black	0	0	0
MGH54_P10_B05	NA	black	0	0.33113	0
MGH54_P10_B06	NA	black	0	0	4.8664
MGH54_P10_B07	-0.309063409024	green3	2	0.86076	4.5917
MGH54_P10_B08	NA	black	0	0	0
MGH54_P10_B09	NA	black	0	0	0
MGH54_P10_B10	-0.297268638733	green3	2	0.64155	4.3868
MGH54_P10_B11	NA	black	0	0	0
MGH54_P10_B12	NA	black	0	0	4.7829
MGH54_P10_C01	NA	black	0	0	4.7766
MGH54_P10_C02	NA	black	0	0	0
MGH54_P10_C03	NA	black	0	0	0
MGH54_P10_C04	NA	black	0	0	5.4919
MGH54_P10_C05	NA	black	0	0.82538	0
MGH54_P10_C07	NA	black	0	0	0
MGH54_P10_C08	NA	black	0	0	0
MGH54_P10_C09	NA	black	0	0	4.8825
MGH54_P10_C10	NA	black	0	0	2.2216
MGH54_P10_C11	NA	black	0	0	0
MGH54_P10_C12	NA	black	0	0.29748	0
MGH54_P10_D01	NA	black	0	0	0
MGH54_P10_D02	NA	black	0	0	0
MGH54_P10_D03	NA	black	0	0.42008	0
MGH54_P10_D04	-0.219547499316	green3	2	0.56169	4.1138
MGH54_P10_D05	NA	black	0	0	0
MGH54_P10_D06	NA	black	0	0	0
MGH54_P10_D07	NA	black	0	0	0
MGH54_P10_D09	NA	black	0	3.9897	0
MGH54_P10_D10	NA	black	0	0	0
MGH54_P10_D11	NA	black	0	0	0
MGH54_P10_D12	NA	black	0	0	0
MGH54_P10_E01	-3.50568370762	black	0	7.05	0.46048
MGH54_P10_E02	-0.338681634795	green3	2	0.85758	4.6931
MGH54_P10_E03	NA	black	0	0.54201	0
MGH54_P10_E04	NA	black	0	0	0
MGH54_P10_E05	NA	black	0	0	0
MGH54_P10_E06	NA	black	0	0	0
MGH54_P10_E07	NA	black	0	0	0
MGH54_P10_E08	NA	black	0	0	0
MGH54_P10_E09	NA	black	0	0.25338	0
MGH54_P10_E10	NA	black	0	0	0
MGH54_P10_E11	NA	black	0	0	0
MGH54_P10_E12	NA	black	0	0	0
MGH54_P10_F01	NA	black	0	0	3.9396
MGH54_P10_F02	NA	black	0	0	2.1047
MGH54_P10_F03	NA	black	0	0	0
MGH54_P10_F04	NA	black	0	0.44996	0
MGH54_P10_F05	NA	black	0	0	0
MGH54_P10_F06	NA	black	0	1.2016	0
MGH54_P10_F08	NA	black	0	0	0
MGH54_P10_F09	NA	black	0	0	4.7965
MGH54_P10_F10	NA	black	0	0	0
MGH54_P10_F11	NA	black	0	0	0
MGH54_P10_F12	NA	black	0	0	0
MGH54_P10_G01	NA	black	0	0.51501	0
MGH54_P10_G02	NA	black	0	0	0
MGH54_P10_G03	NA	black	0	0	0
MGH54_P10_G05	NA	black	0	0	0
MGH54_P10_G06	NA	black	0	0	0
MGH54_P10_G07	NA	black	0	6.0982	0
MGH54_P10_G09	NA	black	0	0	0
MGH54_P10_G10	NA	black	0	3.484	0
MGH54_P10_G11	NA	black	0	1.0786	0
MGH54_P10_G12	NA	black	0	0	0
MGH54_P10_H02	NA	black	0	0	0
MGH54_P10_H03	NA	black	0	0	1.0115
MGH54_P10_H04	NA	black	0	0	0
MGH54_P10_H05	NA	black	0	0	0
MGH54_P10_H06	-0.794629182443	green3	2	0.32539	5.4461
MGH54_P10_H07	NA	black	0	0.36961	0
MGH54_P10_H08	NA	black	0	0	0
MGH54_P10_H09	NA	black	0	0	0
MGH54_P10_H10	NA	black	0	0.38515	0
MGH54_P10_H11	NA	black	0	0	0
MGH54_P10_H12	NA	black	0	0	0
MGH54_P11_A01	NA	black	0	0	3.818
MGH54_P11_A02	NA	black	0	0	0
MGH54_P11_A03	NA	black	0	0	0
MGH54_P11_A04	NA	black	0	0.56462	0
MGH54_P11_A05	NA	black	0	0	6.3098
MGH54_P11_A06	NA	black	0	0	0.76977
MGH54_P11_A08	NA	black	0	0.55974	0
MGH54_P11_A09	NA	black	0	0	0
MGH54_P11_A10	1.22485559898	blue	3	6.2193	4.8683
MGH54_P11_A11	NA	black	0	0	0
MGH54_P11_A12	NA	black	0	0.26424	0
MGH54_P11_B01	NA	black	0	0.3584	0
MGH54_P11_B02	NA	black	0	0	0
MGH54_P11_B03	NA	black	0	0	4.6195
MGH54_P11_B04	NA	black	0	0	5.1539
MGH54_P11_B05	NA	black	0	0	0
MGH54_P11_B06	NA	black	0	0	0
MGH54_P11_B08	NA	black	0	0	0
MGH54_P11_B09	NA	black	0	0	0
MGH54_P11_B10	NA	black	0	0	0
MGH54_P11_B11	NA	black	0	1.1177	0
MGH54_P11_B12	NA	black	0	0	5.1649
MGH54_P11_C01	NA	black	0	0	0
MGH54_P11_C02	NA	black	0	0	0
MGH54_P11_C03	NA	black	0	0	4.9639
MGH54_P11_C04	NA	black	0	0	0
MGH54_P11_C05	NA	black	0	0	0
MGH54_P11_C06	NA	black	0	0	4.7665
MGH54_P11_C07	NA	black	0	0.79992	0
MGH54_P11_C08	NA	black	0	0	0.92448
MGH54_P11_C09	NA	black	0	0	0
MGH54_P11_C10	NA	black	0	0	0
MGH54_P11_C12	NA	black	0	0	0
MGH54_P11_D01	NA	black	0	5.0166	0
MGH54_P11_D02	NA	black	0	0	0
MGH54_P11_D03	NA	black	0	0	0
MGH54_P11_D04	NA	black	0	0	0
MGH54_P11_D05	NA	black	0	0	0
MGH54_P11_D06	NA	black	0	0	0
MGH54_P11_D07	NA	black	0	0.39616	0
MGH54_P11_D08	NA	black	0	0	0
MGH54_P11_D09	NA	black	0	4.6841	0
MGH54_P11_D10	NA	black	0	0	5.4635
MGH54_P11_D11	NA	black	0	0	0
MGH54_P11_D12	NA	black	0	0	0
MGH54_P11_E01	NA	black	0	0	0
MGH54_P11_E02	NA	black	0	0.64155	0
MGH54_P11_E03	NA	black	0	0	0
MGH54_P11_E04	NA	black	0	0	0
MGH54_P11_E05	NA	black	0	0	0
MGH54_P11_E06	NA	black	0	0	4.8419
MGH54_P11_E07	NA	black	0	0.30918	0
MGH54_P11_E08	NA	black	0	0	2.4908
MGH54_P11_E09	NA	black	0	0	0
MGH54_P11_E10	NA	black	0	0	0
MGH54_P11_E11	NA	black	0	0	0.38847
MGH54_P11_E12	NA	black	0	0	0
MGH54_P11_F01	NA	black	0	0	0
MGH54_P11_F02	NA	black	0	0.88206	0
MGH54_P11_F03	NA	black	0	3.9455	0
MGH54_P11_F04	NA	black	0	0	0
MGH54_P11_F05	NA	black	0	0	0
MGH54_P11_F06	NA	black	0	0	0
MGH54_P11_F07	-0.400736121554	green3	2	0.56267	4.6358
MGH54_P11_F08	NA	black	0	0.36289	0
MGH54_P11_F09	NA	black	0	0	0
MGH54_P11_F10	NA	black	0	0	0
MGH54_P11_F11	NA	black	0	0	0
MGH54_P11_F12	NA	black	0	0	0
MGH54_P11_G01	-0.0646660339193	green3	2	1.8024	4.4944
MGH54_P11_G02	NA	black	0	0	0
MGH54_P11_G03	NA	black	0	0	0
MGH54_P11_G04	NA	black	0	0	0
MGH54_P11_G05	-0.710369852092	green3	2	3.5929	1.5125
MGH54_P11_G06	NA	black	0	0.41143	0
MGH54_P11_G07	NA	black	0	0	0
MGH54_P11_G08	NA	black	0	0	0
MGH54_P11_G09	-0.00709121477468	green3	2	0.67987	3.4943
MGH54_P11_G10	NA	black	0	4.8876	0
MGH54_P11_G11	NA	black	0	0	0
MGH54_P11_G12	NA	black	0	0	0
MGH54_P11_H01	NA	black	0	0	0
MGH54_P11_H02	NA	black	0	0	4.8796
MGH54_P11_H03	NA	black	0	0	0
MGH54_P11_H04	NA	black	0	0	0
MGH54_P11_H05	NA	black	0	0	0
MGH54_P11_H06	NA	black	0	0.75018	0
MGH54_P11_H07	NA	black	0	0	5.4756
MGH54_P11_H08	NA	black	0	0.78492	0
MGH54_P11_H09	NA	black	0	0.36849	0
MGH54_P11_H10	NA	black	0	0	0.29278
MGH54_P11_H11	NA	black	0	0	0
MGH54_P11_H12	NA	black	0	0.15445	0
MGH54_P12_A01	NA	black	0	0	0
MGH54_P12_A02	NA	black	0	0.57337	0
MGH54_P12_A03	NA	black	0	0	3.4213
MGH54_P12_A04	NA	black	0	0	0
MGH54_P12_A05	NA	black	0	2.7721	0
MGH54_P12_A06	NA	black	0	0	0
MGH54_P12_A07	NA	black	0	0	0
MGH54_P12_A08	NA	black	0	0	0
MGH54_P12_A09	NA	black	0	0	0
MGH54_P12_A10	NA	black	0	0	0
MGH54_P12_A11	NA	black	0	0	3.3447
MGH54_P12_B01	NA	black	0	0.54399	0
MGH54_P12_B02	NA	black	0	0	0
MGH54_P12_B03	NA	black	0	0.54399	0
MGH54_P12_B04	NA	black	0	0	0
MGH54_P12_B05	NA	black	0	0	0
MGH54_P12_B06	NA	black	0	0	0
MGH54_P12_B07	NA	black	0	0	0
MGH54_P12_B08	NA	black	0	0	1.4016
MGH54_P12_B09	NA	black	0	0	0
MGH54_P12_B10	-0.604720942452	green3	2	0.48954	5.1352
MGH54_P12_B11	NA	black	0	0	0
MGH54_P12_C01	NA	black	0	0	0
MGH54_P12_C02	NA	black	0	0	0
MGH54_P12_C03	NA	black	0	0	0
MGH54_P12_C04	NA	black	0	0	0
MGH54_P12_C05	NA	black	0	0	0
MGH54_P12_C06	NA	black	0	0	0
MGH54_P12_C07	NA	black	0	0	0
MGH54_P12_C08	0.0169533598257	green3	2	2.1648	4.4515
MGH54_P12_C09	-0.0329443962905	green3	2	0.50792	3.5634
MGH54_P12_C11	NA	black	0	0	0
MGH54_P12_C12	NA	black	0	0	0
MGH54_P12_D01	NA	black	0	0	0
MGH54_P12_D02	NA	black	0	0	0
MGH54_P12_D04	NA	black	0	0	0
MGH54_P12_D05	NA	black	0	0	4.1728
MGH54_P12_D06	NA	black	0	0	0
MGH54_P12_D07	NA	black	0	0.32193	0
MGH54_P12_D08	NA	black	0	0	0
MGH54_P12_D09	NA	black	0	0.22527	0
MGH54_P12_D10	-0.0858530366998	green3	2	2.2488	1.8359
MGH54_P12_D11	NA	black	0	1.3679	0
MGH54_P12_D12	NA	black	0	0	4.5056
MGH54_P12_E01	NA	black	0	0	0
MGH54_P12_E02	NA	black	0	0	0
MGH54_P12_E03	NA	black	0	0	0
MGH54_P12_E04	NA	black	0	0	0
MGH54_P12_E05	NA	black	0	0	0
MGH54_P12_E06	NA	black	0	0	2.6794
MGH54_P12_E07	NA	black	0	0	0.60502
MGH54_P12_E08	NA	black	0	0	0
MGH54_P12_E09	NA	black	0	0	0
MGH54_P12_E10	NA	black	0	0.18523	0
MGH54_P12_E11	NA	black	0	0	0
MGH54_P12_E12	NA	black	0	0	4.6185
MGH54_P12_F01	NA	black	0	0	0
MGH54_P12_F02	NA	black	0	0.44996	0
MGH54_P12_F03	NA	black	0	0	0
MGH54_P12_F04	NA	black	0	0	4.5351
MGH54_P12_F05	NA	black	0	0	0
MGH54_P12_F06	NA	black	0	0.53605	0
MGH54_P12_F07	NA	black	0	0	0
MGH54_P12_F08	NA	black	0	0	2.6057
MGH54_P12_F09	NA	black	0	0	0.89142
MGH54_P12_F10	NA	black	0	0	1.3857
MGH54_P12_F11	NA	black	0	0	0
MGH54_P12_F12	NA	black	0	0	4.1155
MGH54_P12_G01	NA	black	0	0	0
MGH54_P12_G02	NA	black	0	0	0
MGH54_P12_G03	NA	black	0	0	0
MGH54_P12_G04	NA	black	0	0	0.46467
MGH54_P12_G05	NA	black	0	0	0
MGH54_P12_G06	NA	black	0	0.56365	0
MGH54_P12_G07	NA	black	0	0	0
MGH54_P12_G08	NA	black	0	0	3.6643
MGH54_P12_G09	NA	black	0	0	0
MGH54_P12_G10	NA	black	0	0	0
MGH54_P12_G11	0.0399440232239	green3	2	0.20414	3.3695
MGH54_P12_H01	NA	black	0	0	0
MGH54_P12_H02	NA	black	0	0	0
MGH54_P12_H03	NA	black	0	0	0
MGH54_P12_H04	NA	black	0	0	4.5044
MGH54_P12_H05	NA	black	0	0	0.63784
MGH54_P12_H06	NA	black	0	0	0
MGH54_P12_H07	NA	black	0	0.34823	0
MGH54_P12_H09	NA	black	0	0	0
MGH54_P12_H10	NA	black	0	0.47197	0
MGH54_P12_H11	NA	black	0	0	3.9389
MGH54_P9_A01	NA	black	0	0	0
MGH54_P9_A02	NA	black	0	0	0
MGH54_P9_A03	NA	black	0	0	2.7835
MGH54_P9_A04	NA	black	0	0	0
MGH54_P9_A05	NA	black	0	0	0
MGH54_P9_A06	1.0244560185	blue	3	5.9857	4.7134
MGH54_P9_A07	NA	black	0	0	5.4422
MGH54_P9_A08	NA	black	0	0	2.7216
MGH54_P9_A09	-2.03181663568	black	0	5.6718	1.0697
MGH54_P9_A10	NA	black	0	0	0.49672
MGH54_P9_A11	NA	black	0	0	0
MGH54_P9_A12	NA	black	0	0.44996	0
MGH54_P9_B01	NA	black	0	0	0
MGH54_P9_B02	NA	black	0	0	3.3361
MGH54_P9_B03	NA	black	0	0	4.7181
MGH54_P9_B04	NA	black	0	0	0
MGH54_P9_B05	NA	black	0	0	0
MGH54_P9_B06	NA	black	0	0	0
MGH54_P9_B07	NA	black	0	0	3.9268
MGH54_P9_B10	NA	black	0	0	0
MGH54_P9_B11	NA	black	0	3.3867	0
MGH54_P9_B12	NA	black	0	0.58785	0
MGH54_P9_C01	NA	black	0	0	0
MGH54_P9_C02	NA	black	0	0	0
MGH54_P9_C03	NA	black	0	0	0
MGH54_P9_C04	NA	black	0	0	0
MGH54_P9_C05	NA	black	0	0	0
MGH54_P9_C06	NA	black	0	0	0
MGH54_P9_C07	0.0739185250004	green3	2	2.26	5.9229
MGH54_P9_C08	NA	black	0	0	0
MGH54_P9_C09	NA	black	0	0	0
MGH54_P9_C10	NA	black	0	0	0
MGH54_P9_C11	NA	black	0	0	0.43829
MGH54_P9_C12	NA	black	0	0	3.6208
MGH54_P9_D01	NA	black	0	0	0
MGH54_P9_D03	NA	black	0	0	0
MGH54_P9_D04	NA	black	0	0	1.9917
MGH54_P9_D05	NA	black	0	0	0
MGH54_P9_D07	NA	black	0	4.3653	0
MGH54_P9_D08	NA	black	0	0	3.5127
MGH54_P9_D09	NA	black	0	1.1368	0
MGH54_P9_D10	NA	black	0	0	0
MGH54_P9_D11	NA	black	0	0	0
MGH54_P9_D12	-1.22513323697	green3	2	0.47301	6.7349
MGH54_P9_E01	NA	black	0	0	0
MGH54_P9_E02	NA	black	0	0	0
MGH54_P9_E03	NA	black	0	0	0
MGH54_P9_E04	NA	black	0	0	0
MGH54_P9_E05	NA	black	0	0	0
MGH54_P9_E06	0.212955105935	green3	2	0.4678	2.8685
MGH54_P9_E07	NA	black	0	0	4.4116
MGH54_P9_E08	NA	black	0	0	0
MGH54_P9_E09	NA	black	0	0.38294	0
MGH54_P9_E10	NA	black	0	0	0
MGH54_P9_E11	NA	black	0	0	0
MGH54_P9_E12	NA	black	0	0	0
MGH54_P9_F01	NA	black	0	0	0
MGH54_P9_F02	NA	black	0	0	0
MGH54_P9_F03	NA	black	0	0	0
MGH54_P9_F04	NA	black	0	0	0
MGH54_P9_F05	NA	black	0	0	0
MGH54_P9_F06	NA	black	0	0.37072	0
MGH54_P9_F07	NA	black	0	0	4.5249
MGH54_P9_F08	NA	black	0	0	3.846
MGH54_P9_F09	NA	black	0	0	0
MGH54_P9_F10	NA	black	0	0.37295	0
MGH54_P9_F11	NA	black	0	0	0
MGH54_P9_F12	NA	black	0	0	0
MGH54_P9_G01	NA	black	0	0	0
MGH54_P9_G02	NA	black	0	0	0
MGH54_P9_G03	NA	black	0	0	0
MGH54_P9_G04	NA	black	0	0	0
MGH54_P9_G05	NA	black	0	0.32308	0
MGH54_P9_G06	NA	black	0	0	0
MGH54_P9_G07	NA	black	0	0	0
MGH54_P9_G08	0.418252234157	green3	2	0.584	2.1814
MGH54_P9_G09	NA	black	0	0	0
MGH54_P9_G10	NA	black	0	0	0
MGH54_P9_G12	NA	black	0	0	0
MGH54_P9_H01	NA	black	0	0	3.5942
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	NA	black	0	0	0.49672
MGH54_P9_H04	NA	black	0	0	0
MGH54_P9_H05	NA	black	0	0	0
MGH54_P9_H06	NA	black	0	0	0
MGH54_P9_H07	NA	black	0	0	0
MGH54_P9_H08	NA	black	0	0	3.5002
MGH54_P9_H09	NA	black	0	0	0
MGH54_P9_H10	NA	black	0	0.010064	0
MGH54_P9_H11	-0.994320230172	green3	2	0.22157	5.7961
MGH54_P9_H12	NA	black	0	0	0.82944
MGH54_P2_A05	NA	black	0	0.39944	0
MGH54_P2_A06	NA	black	0	0	4.3938
MGH54_P2_A10	NA	black	0	0	0.54893
MGH54_P2_B03	-0.500337951574	green3	2	0.50995	4.8712
MGH54_P2_B04	NA	black	0	0	0
MGH54_P2_B06	NA	black	0	0	0
MGH54_P2_B09	NA	black	0	0	4.2087
MGH54_P2_B10	NA	black	0	0	0
MGH54_P2_B11	NA	black	0	0	0
MGH54_P2_C01	NA	black	0	0	0
MGH54_P2_C02	NA	black	0	0	0
MGH54_P2_C04	NA	black	0	0.36289	0
MGH54_P2_C05	NA	black	0	0	3.0163
MGH54_P2_C09	NA	black	0	0.76638	0
MGH54_P2_C10	NA	black	0	0	0
MGH54_P2_C11	NA	black	0	0	0
MGH54_P2_D01	NA	black	0	0	0
MGH54_P2_D02	NA	black	0	1.0065	0
MGH54_P2_D03	NA	black	0	0	0
MGH54_P2_D04	NA	black	0	0	3.5562
MGH54_P2_E01	NA	black	0	1.908	0
MGH54_P2_E02	NA	black	0	0	2.8883
MGH54_P2_E03	-0.497266866623	green3	2	0.29983	4.7
MGH54_P2_E04	NA	black	0	0	0
MGH54_P2_E05	NA	black	0	0	0
MGH54_P2_E08	NA	black	0	0	0
MGH54_P2_E11	-0.115601618196	green3	2	0.48027	3.7923
MGH54_P2_E12	NA	black	0	0	0
MGH54_P2_F05	NA	black	0	0	0
MGH54_P2_F06	0.391810616726	green3	2	3.3936	4.8505
MGH54_P2_F08	NA	black	0	0	0
MGH54_P2_F10	NA	black	0	0	0
MGH54_P2_F12	NA	black	0	2.8598	0
MGH54_P2_G02	NA	black	0	0	0
MGH54_P2_G06	NA	black	0	0	0
MGH54_P2_G07	NA	black	0	0	0
MGH54_P2_G08	NA	black	0	0	0
MGH54_P2_G11	NA	black	0	1.4425	0
MGH54_P2_G12	NA	black	0	0	0
MGH54_P2_H02	NA	black	0	0	6.1809
MGH54_P2_H08	NA	black	0	0	0
MGH54_P2_H09	NA	black	0	0	4.4229
MGH54_P2_H11	NA	black	0	0	0
MGH54_P5_A02	-0.522562964924	green3	2	0.33113	4.7846
MGH54_P5_A03	NA	black	0	0	0.70664
MGH54_P5_A04	NA	black	0	0	4.5475
MGH54_P5_A05	NA	black	0	0	0
MGH54_P5_A06	NA	black	0	0	4.453
MGH54_P5_A07	NA	black	0	0	0
MGH54_P5_A08	NA	black	0	0	0
MGH54_P5_A09	NA	black	0	0	0
MGH54_P5_A10	0.861463982052	blue	3	0.7137	0.44467
MGH54_P5_A11	NA	black	0	0	0
MGH54_P5_A12	-1.37708924483	green3	2	5.055	1.514
MGH54_P5_B02	NA	black	0	0	0
MGH54_P5_B03	NA	black	0	0	0
MGH54_P5_B04	NA	black	0	0	0
MGH54_P5_B05	NA	black	0	0	0
MGH54_P5_B06	NA	black	0	0	0
MGH54_P5_B07	NA	black	0	0	3.9145
MGH54_P5_B08	NA	black	0	0	0
MGH54_P5_B09	NA	black	0	0	0
MGH54_P5_B10	NA	black	0	0	6.1352
MGH54_P5_B11	NA	black	0	0	0
MGH54_P5_B12	NA	black	0	1.8639	0
MGH54_P5_C01	NA	black	0	0	0
MGH54_P5_C02	NA	black	0	0	0
MGH54_P5_C03	NA	black	0	5.7806	0
MGH54_P5_C04	NA	black	0	0.73812	0
MGH54_P5_C05	NA	black	0	0	5.2543
MGH54_P5_C06	NA	black	0	0	0
MGH54_P5_C07	NA	black	0	0	0
MGH54_P5_C08	NA	black	0	0	0
MGH54_P5_C09	NA	black	0	0.59264	0
MGH54_P5_C10	NA	black	0	0	0
MGH54_P5_C11	NA	black	0	0	0
MGH54_P5_C12	NA	black	0	0	0
MGH54_P5_D01	NA	black	0	0	0
MGH54_P5_D02	NA	black	0	0	0
MGH54_P5_D03	NA	black	0	0	0
MGH54_P5_D04	NA	black	0	0	0
MGH54_P5_D05	NA	black	0	0.34369	0
MGH54_P5_D06	NA	black	0	0	0
MGH54_P5_D08	NA	black	0	0	4.1522
MGH54_P5_D09	NA	black	0	0	0
MGH54_P5_D10	NA	black	0	0	5.2614
MGH54_P5_D11	NA	black	0	0.301	0
MGH54_P5_D12	NA	black	0	0	0
MGH54_P5_E01	NA	black	0	0	0
MGH54_P5_E02	NA	black	0	0	0
MGH54_P5_E03	NA	black	0	0.25459	0
MGH54_P5_E04	0.910821681185	blue	3	0.34483	1.0115
MGH54_P5_E05	NA	black	0	0	3.8731
MGH54_P5_E06	NA	black	0	0	0
MGH54_P5_E07	NA	black	0	0	0
MGH54_P5_E08	NA	black	0	0	1.4404
MGH54_P5_E09	NA	black	0	0	0
MGH54_P5_E10	NA	black	0	0	0
MGH54_P5_E11	NA	black	0	0.42008	0
MGH54_P5_E12	NA	black	0	0	0
MGH54_P5_F01	NA	black	0	0	2.8641
MGH54_P5_F02	NA	black	0	0	3.6901
MGH54_P5_F03	NA	black	0	0	0
MGH54_P5_F04	NA	black	0	0	0
MGH54_P5_F05	NA	black	0	0	0
MGH54_P5_F06	NA	black	0	0	0
MGH54_P5_F07	NA	black	0	0	0
MGH54_P5_F08	NA	black	0	0	0
MGH54_P5_F10	NA	black	0	0	0.81885
MGH54_P5_F11	NA	black	0	4.8135	0
MGH54_P5_F12	-0.510422657733	green3	2	0.8472	5.275
MGH54_P5_G01	NA	black	0	0	2.6041
MGH54_P5_G02	NA	black	0	0	5.1338
MGH54_P5_G03	NA	black	0	0	0
MGH54_P5_G04	NA	black	0	0	5.0165
MGH54_P5_G05	NA	black	0	0	0
MGH54_P5_G06	1.15393394553	blue	3	5.6029	5.0036
MGH54_P5_G07	-0.419375529489	green3	2	0.20289	4.4554
MGH54_P5_G08	NA	black	0	0	1.3271
MGH54_P5_G09	NA	black	0	0	4.4352
MGH54_P5_G10	-1.5882892881	red	1	4.1596	0.27023
MGH54_P5_G11	NA	black	0	0	0.28806
MGH54_P5_G12	NA	black	0	0	5.008
MGH54_P5_H01	NA	black	0	0	0
MGH54_P5_H02	NA	black	0	0	3.5026
MGH54_P5_H03	NA	black	0	0	0
MGH54_P5_H04	NA	black	0	0	0
MGH54_P5_H05	NA	black	0	0	2.7011
MGH54_P5_H06	-0.00707420261144	green3	2	1.8945	3.6706
MGH54_P5_H07	NA	black	0	0	0
MGH54_P5_H08	NA	black	0	0.53007	0
MGH54_P5_H09	NA	black	0	0	0
MGH54_P5_H10	NA	black	0	0	2.6425
MGH54_P5_H11	NA	black	0	0	0
MGH54_P5_H12	NA	black	0	0	1.6803
MGH54_P13_A02	NA	black	0	0	0
MGH54_P13_A03	-0.306310480463	green3	2	0.35502	4.2562
MGH54_P13_A04	NA	black	0	0	0
MGH54_P13_A05	NA	black	0	0	4.0776
MGH54_P13_A06	NA	black	0	0	0
MGH54_P13_A07	NA	black	0	0	0
MGH54_P13_A09	0.912030196243	blue	3	0.64985	0.41792
MGH54_P13_A10	NA	black	0	0	0
MGH54_P13_A11	NA	black	0	0	0
MGH54_P13_B01	NA	black	0	6.0893	0
MGH54_P13_B02	NA	black	0	0	0
MGH54_P13_B03	NA	black	0	0	3.7958
MGH54_P13_B04	NA	black	0	5.0498	0
MGH54_P13_B05	NA	black	0	0	0
MGH54_P13_B06	NA	black	0	0	0
MGH54_P13_B07	NA	black	0	0	0
MGH54_P13_B08	NA	black	0	0	0
MGH54_P13_B10	NA	black	0	0	0
MGH54_P13_B11	NA	black	0	0	0
MGH54_P13_B12	0.0032096245075	green3	2	1.9753	3.3132
