Cell_name	Zvalue	Color	Cluster	ERCC4	FOS
MGH54_P11_D12	NA	black	0	0	8.0564
MGH54_P11_E01	NA	black	0	0.20163	0
MGH54_P11_E02	-0.140590050017	red	1	0.51096	8.6298
MGH54_P11_E03	NA	black	0	0	10.666
MGH54_P11_E04	-0.223224609183	red	1	0.19283	8.3703
MGH54_P11_E05	-1.31683893616	red	1	2.6376	5.1476
MGH54_P11_E06	NA	black	0	0	0
MGH54_P11_E07	-0.345220856058	red	1	0.44573	9.9811
MGH54_P11_E08	NA	black	0	0	9.5151
MGH54_P11_E09	-0.0601811253781	red	1	2.051	7.1882
MGH54_P11_E10	NA	black	0	0	8.6837
MGH54_P11_E11	NA	black	0	0.15834	0
MGH54_P11_E12	-0.495651931357	red	1	0.36961	10.513
MGH54_P11_F01	NA	black	0	0	0
MGH54_P11_F02	NA	black	0	0	9.4103
MGH54_P11_F03	NA	black	0	0	8.4105
MGH54_P11_F04	-2.42677226132	black	0	3.3141	4.4035
MGH54_P11_F05	-0.184442287146	red	1	1.0683	4.9855
MGH54_P11_F06	NA	black	0	0.15056	0
MGH54_P11_F07	-0.235874270151	red	1	0.40708	8.9806
MGH54_P11_F08	0.0130611578885	red	1	0.34483	7.2471
MGH54_P11_F09	3.64811869869	black	0	5.2173	9.8654
MGH54_P11_F10	0.374496497516	red	1	0.27501	5.3086
MGH54_P11_F11	NA	black	0	0.15963	0
MGH54_P11_F12	-0.0878109174486	red	1	0.54992	8.2534
MGH54_P11_G01	NA	black	0	0	0
MGH54_P11_G02	-0.743929572678	red	1	1.7355	4.8612
MGH54_P11_G03	NA	black	0	0.17632	0
MGH54_P11_G04	0.738525014615	red	1	1.9895	9.26
MGH54_P11_G05	-0.85343969197	red	1	0.21909	11.471
MGH54_P11_G06	NA	black	0	0.24123	0
MGH54_P11_G07	NA	black	0	0.18015	0
MGH54_P11_G08	NA	black	0	0	0
MGH54_P11_G09	NA	black	0	0	9.0391
MGH54_P11_G10	-0.713638711127	red	1	0.12433	10.335
MGH54_P11_G11	NA	black	0	0.21785	0
MGH54_P11_G12	-0.0555549964637	red	1	0.2228	7.5994
MGH54_P11_H01	NA	black	0	0.29748	0
MGH54_P11_H02	NA	black	0	0	11.041
MGH54_P11_H03	0.104644281041	red	1	0.66448	5.4587
MGH54_P11_H04	-0.395061275249	red	1	0.33457	9.6924
MGH54_P11_H05	NA	black	0	0.44467	0
MGH54_P11_H06	NA	black	0	0	7.6097
MGH54_P11_H07	NA	black	0	0.086784	0
MGH54_P11_H08	NA	black	0	1.3494	0
MGH54_P11_H09	-0.0640934079108	red	1	0.98258	6.0433
MGH54_P11_H10	NA	black	0	0.29983	0
MGH54_P11_H11	0.31574615125	red	1	0.079975	6.0664
MGH54_P11_H12	-0.26946488482	red	1	0.24853	8.7058
MGH54_P12_A01	NA	black	0	0	0
MGH54_P12_A02	NA	black	0	2.7502	0
MGH54_P12_A03	NA	black	0	0.57046	0
MGH54_P12_A04	1.40393590415	green3	2	0.20289	0.5724
MGH54_P12_A05	2.73788454036	black	0	3.3738	10.591
MGH54_P12_A06	0.219539434857	red	1	1.5607	8.2428
MGH54_P12_A07	-0.0685863399884	red	1	0.6663	8.5479
MGH54_P12_A08	NA	black	0	0.46989	0
MGH54_P12_A09	NA	black	0	0	0
MGH54_P12_A10	-0.169034204414	red	1	0.52707	8.9734
MGH54_P12_A11	-0.421728845438	red	1	0.34483	9.9039
MGH54_P12_B01	0.0391844560301	red	1	0.61542	6.7897
MGH54_P12_B02	NA	black	0	0	5.1309
MGH54_P12_B03	0.195365279781	red	1	0.61353	4.6399
MGH54_P12_B04	NA	black	0	0	0
MGH54_P12_B05	NA	black	0	2.3581	0
MGH54_P12_B06	NA	black	0	0.63599	0
MGH54_P12_B07	-0.143457219795	red	1	0.99711	4.7228
MGH54_P12_B08	0.561035352812	red	1	1.8408	9.0126
MGH54_P12_B09	0.326298427749	red	1	0.18015	5.8247
MGH54_P12_B10	0.0163720791317	red	1	0.30451	7.2342
MGH54_P12_B11	-0.0463792364997	red	1	0.43936	7.6803
MGH54_P12_C01	NA	black	0	0	7.9031
MGH54_P12_C02	NA	black	0	0	8.656
MGH54_P12_C03	NA	black	0	0	0
MGH54_P12_C04	NA	black	0	0	1.0881
MGH54_P12_C05	NA	black	0	0	0
MGH54_P12_C06	-0.365196779612	red	1	0.45838	10.227
MGH54_P12_C07	NA	black	0	0	9.0935
MGH54_P12_C08	NA	black	0	0	10.083
MGH54_P12_C09	-0.47263045291	red	1	0.22404	9.6456
MGH54_P12_C11	NA	black	0	0	10.665
MGH54_P12_C12	NA	black	0	0.39177	0
MGH54_P12_D01	NA	black	0	0	9.4933
MGH54_P12_D02	-5.02674645137	black	0	3.0706	0.59359
MGH54_P12_D04	-0.454831495051	red	1	0.41684	10.579
MGH54_P12_D05	NA	black	0	2.4769	0
MGH54_P12_D06	NA	black	0	0.1137	0
MGH54_P12_D07	NA	black	0	0.13093	0
MGH54_P12_D08	-0.197515758545	red	1	0.52306	9.2246
MGH54_P12_D09	0.194648932079	red	1	0.089498	6.54
MGH54_P12_D10	-0.13581194868	red	1	0.39067	8.2455
MGH54_P12_D11	0.102650143839	red	1	0.41684	6.5878
MGH54_P12_D12	-0.0635085124676	red	1	0.32539	7.7018
MGH54_P12_E01	NA	black	0	0.1865	0
MGH54_P12_E02	NA	black	0	3.1609	0
MGH54_P12_E03	-0.212456879749	red	1	0.61918	10.261
MGH54_P12_E04	NA	black	0	0	9.0802
MGH54_P12_E05	NA	black	0	0	0
MGH54_P12_E06	NA	black	0	0.14796	0
MGH54_P12_E07	NA	black	0	0	5.612
MGH54_P12_E08	0.57275867415	red	1	0.57337	0.56657
MGH54_P12_E09	-0.760300508033	red	1	1.6808	4.6441
MGH54_P12_E10	0.863195049972	red	1	0.23389	2.9769
MGH54_P12_E11	1.01981328949	red	1	0.39506	0.23879
MGH54_P12_E12	NA	black	0	0	6.7229
MGH54_P12_F01	NA	black	0	0	0
MGH54_P12_F02	NA	black	0	0.027154	0
MGH54_P12_F03	NA	black	0	0	0
MGH54_P12_F04	NA	black	0	0	0.37184
MGH54_P12_F05	NA	black	0	0	10.731
MGH54_P12_F06	NA	black	0	0	9.4517
MGH54_P12_F07	-0.221462372054	red	1	0.2762	8.5167
MGH54_P12_F08	0.238934016076	red	1	0.11503	6.3268
MGH54_P12_F09	NA	black	0	0.13488	0
MGH54_P12_F10	0.0885297117488	red	1	0.37184	6.7517
MGH54_P12_F11	-0.997423093341	red	1	3.7217	6.3072
MGH54_P12_F12	0.00982851817169	red	1	0.28806	7.2729
MGH54_P12_G01	NA	black	0	2.2098	0
MGH54_P12_G02	-0.00594716558575	red	1	0.8472	6.0649
MGH54_P12_G03	-0.492354975323	red	1	0.20539	9.6708
MGH54_P12_G04	-0.494177423565	red	1	1.4319	4.8586
MGH54_P12_G05	NA	black	0	0	10.197
MGH54_P12_G06	0.0895324400321	red	1	0.22527	6.8847
MGH54_P12_G07	-0.260147886087	red	1	0.47508	9.4922
MGH54_P12_G08	0.705835786293	red	1	0.28096	3.469
MGH54_P12_G09	NA	black	0	0.3505	0
MGH54_P12_G10	-1.54683788626	red	1	3.6696	5.7054
MGH54_P12_G11	NA	black	0	0.28451	0
MGH54_P12_H01	NA	black	0	0.57725	0
MGH54_P12_H02	-0.416382471065	red	1	0.29396	9.6334
MGH54_P12_H03	NA	black	0	0.26784	0
MGH54_P12_H04	NA	black	0	0.12697	0
MGH54_P12_H05	NA	black	0	0.44573	0
MGH54_P12_H06	NA	black	0	0	4.9209
MGH54_P12_H07	NA	black	0	0	8.9203
MGH54_P12_H09	-0.819570313874	red	1	2.1164	5.4191
MGH54_P12_H10	NA	black	0	0.24489	0
MGH54_P12_H11	0.109203323346	red	1	0.30217	6.7099
MGH54_P9_A01	NA	black	0	0.18269	0
MGH54_P9_A02	NA	black	0	0.30801	0
MGH54_P9_A03	NA	black	0	0	6.1212
MGH54_P9_A04	0.0726344084226	red	1	0.28214	6.9315
MGH54_P9_A05	NA	black	0	3.4695	0
MGH54_P9_A06	1.41141826053	green3	2	2.0282	10.899
MGH54_P9_A07	NA	black	0	0.77905	0
MGH54_P9_A08	NA	black	0	0	0
MGH54_P9_A09	-0.477476873256	red	1	0.15186	9.4225
MGH54_P9_A10	-0.0395930823894	red	1	0.64247	7.9473
MGH54_P9_A11	-0.159892425116	red	1	0.63413	9.704
MGH54_P9_A12	1.92035773021	black	0	2.7664	10.333
MGH54_P9_B01	NA	black	0	0.31615	0
MGH54_P9_B02	NA	black	0	0	4.8522
MGH54_P9_B03	NA	black	0	0.27977	0
MGH54_P9_B04	NA	black	0	0	0
MGH54_P9_B05	-0.0244867785548	red	1	0.3774	7.4884
MGH54_P9_B06	NA	black	0	2.5914	0
MGH54_P9_B07	NA	black	0	1.3465	0
MGH54_P9_B10	NA	black	0	0.65901	0
MGH54_P9_B11	-0.220940328241	red	1	0.54794	9.6301
MGH54_P9_B12	NA	black	0	0	2.7774
MGH54_P9_C01	-0.0522451561904	red	1	0.73379	8.8707
MGH54_P9_C02	NA	black	0	0.35163	0
MGH54_P9_C03	0.0434751419896	red	1	0.15575	7.1337
MGH54_P9_C04	0.729442523314	red	1	3.6665	8.1207
MGH54_P9_C05	NA	black	0	0	0
MGH54_P9_C06	0.397494415894	red	1	0.16864	5.5279
MGH54_P9_C07	-0.524203062726	red	1	0.25942	10.055
MGH54_P9_C08	NA	black	0	0.36625	0
MGH54_P9_C09	NA	black	0	1.2762	0
MGH54_P9_C10	0.0561051079459	red	1	0.7891	3.2635
MGH54_P9_C11	NA	black	0	0	5.1308
MGH54_P9_C12	0.00228017496345	red	1	0.87578	7.4956
MGH54_P9_D01	NA	black	0	0	5.7055
MGH54_P9_D03	-0.159203281746	red	1	0.40054	8.4277
MGH54_P9_D04	NA	black	0	0	1.0649
MGH54_P9_D05	0.048557850873	red	1	0.71458	6.0989
MGH54_P9_D07	-0.183469943917	red	1	0.31267	8.3818
MGH54_P9_D08	-0.267270287583	red	1	0.29042	8.7997
MGH54_P9_D09	NA	black	0	0	9.4721
MGH54_P9_D10	0.178806643476	red	1	0.54201	5.4798
MGH54_P9_D11	NA	black	0	2.0638	0
MGH54_P9_D12	-0.366082895366	red	1	0.57628	11.532
MGH54_P9_E01	0.242854684051	red	1	0.17121	6.2244
MGH54_P9_E02	0.220377860418	red	1	0.419	5.7279
MGH54_P9_E03	-0.441655353451	red	1	0.19661	9.4012
MGH54_P9_E04	NA	black	0	0	7.641
MGH54_P9_E05	-0.216041472072	red	1	0.18903	8.3308
MGH54_P9_E06	-0.356779759981	red	1	0.30334	9.339
MGH54_P9_E07	NA	black	0	0	0
MGH54_P9_E08	NA	black	0	0	6.3265
MGH54_P9_E09	NA	black	0	0.19787	0
MGH54_P9_E10	NA	black	0	0.30685	0
MGH54_P9_E11	NA	black	0	0	4.8289
MGH54_P9_E12	-0.324517833027	red	1	0.97159	0.52807
MGH54_P9_F01	NA	black	0	0	8.2454
MGH54_P9_F02	NA	black	0	2.7725	0
MGH54_P9_F03	NA	black	0	0	0
MGH54_P9_F04	NA	black	0	4.5192	0
MGH54_P9_F05	NA	black	0	1.0335	0
MGH54_P9_F06	-0.651761985098	red	1	0.14796	10.169
MGH54_P9_F07	NA	black	0	0	7.3879
MGH54_P9_F08	NA	black	0	0	6.9627
MGH54_P9_F09	NA	black	0	0.15704	0
MGH54_P9_F10	NA	black	0	0	6.2325
MGH54_P9_F11	0.298900287844	red	1	0.14796	6.0156
MGH54_P9_F12	NA	black	0	0	2.0083
MGH54_P9_G01	NA	black	0	0	6.8612
MGH54_P9_G02	NA	black	0	0.20539	0
MGH54_P9_G03	NA	black	0	2.8418	0
MGH54_P9_G04	NA	black	0	0	0.87263
MGH54_P9_G05	0.609915664079	red	1	0.097611	4.8307
MGH54_P9_G06	-0.366594513286	red	1	0.22527	9.1302
MGH54_P9_G07	NA	black	0	3.4122	0
MGH54_P9_G08	-1.71756148592	black	0	2.9413	4.8935
MGH54_P9_G09	NA	black	0	0	10.285
MGH54_P9_G10	-0.2330513097	red	1	0.58111	10.068
MGH54_P9_G12	NA	black	0	0	6.6086
MGH54_P9_H01	NA	black	0	3.4452	0
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	NA	black	0	0	8.3176
MGH54_P9_H04	NA	black	0	0	5.5323
MGH54_P9_H05	0.125057578714	red	1	0.13093	6.7916
MGH54_P9_H06	NA	black	0	0	0
MGH54_P9_H07	0.361427593826	red	1	2.5097	7.9878
MGH54_P9_H08	NA	black	0	2.9063	0
MGH54_P9_H09	0.186110602476	red	1	0.11902	6.5436
MGH54_P9_H10	-0.731468543996	red	1	0.21288	10.846
MGH54_P9_H11	NA	black	0	0.17249	0
MGH54_P9_H12	-0.640376592811	red	1	0.12433	10.027
MGH54_P2_A05	-0.340092229653	red	1	0.54102	10.777
MGH54_P2_A06	0.121344890557	red	1	2.9394	7.515
MGH54_P2_A10	NA	black	0	0	8.6872
MGH54_P2_B03	NA	black	0	0	10.565
MGH54_P2_B04	0.99146413397	red	1	3.8179	8.3467
MGH54_P2_B06	-0.708967521689	red	1	0.17632	10.55
MGH54_P2_B09	NA	black	0	2.3788	0
MGH54_P2_B10	NA	black	0	0.16736	0
MGH54_P2_B11	0.26432853904	red	1	0.31383	5.7973
MGH54_P2_C01	0.540579232757	red	1	0.19283	4.7853
MGH54_P2_C02	1.79187818715	black	0	2.403	10.779
MGH54_P2_C04	NA	black	0	0	0
MGH54_P2_C05	NA	black	0	0	0
MGH54_P2_C09	-0.000390015484855	red	1	1.5826	7.3326
MGH54_P2_C10	NA	black	0	0	6.484
MGH54_P2_C11	-0.141861807961	red	1	0.25822	8.0657
MGH54_P2_D01	NA	black	0	0.11636	0
MGH54_P2_D02	NA	black	0	0	9.0302
MGH54_P2_D03	-0.389407524206	red	1	0.36065	9.7861
MGH54_P2_D04	1.13811055408	green3	2	0.18396	2.0257
MGH54_P2_E01	2.45638014291	black	0	3.2494	10.406
MGH54_P2_E02	-2.24346137753	black	0	3.3273	4.6399
MGH54_P2_E03	NA	black	0	0.12168	0
MGH54_P2_E04	NA	black	0	0	0
MGH54_P2_E05	NA	black	0	0	5.9194
MGH54_P2_E08	0.47376450271	red	1	0.17249	5.1692
MGH54_P2_E11	NA	black	0	0	10.266
MGH54_P2_E12	-0.192354138065	red	1	0.37518	8.583
MGH54_P2_F05	0.87127212368	red	1	0.085425	3.8146
MGH54_P2_F06	0.87180064453	red	1	1.6374	10.608
MGH54_P2_F08	NA	black	0	0.082703	0
MGH54_P2_F10	NA	black	0	0.2228	0
MGH54_P2_F12	-0.0124750454883	red	1	0.28688	7.3954
MGH54_P2_G02	-0.196341502728	red	1	0.67897	11.049
MGH54_P2_G06	-1.48741720507	red	1	2.9795	5.2592
MGH54_P2_G07	NA	black	0	0	10.186
MGH54_P2_G08	NA	black	0	0.05797	0
MGH54_P2_G11	-0.277947307803	red	1	0.41143	9.2942
MGH54_P2_G12	NA	black	0	0	1.2774
MGH54_P2_H02	NA	black	0	3.3692	0
MGH54_P2_H08	0.412437950394	red	1	0.14796	5.5165
MGH54_P2_H09	-0.016079179658	red	1	0.51904	7.4814
MGH54_P2_H11	NA	black	0	0.044044	0
MGH54_P5_A02	NA	black	0	3.4035	0
MGH54_P5_A03	NA	black	0	0.10299	0
MGH54_P5_A04	NA	black	0	0.12961	0
MGH54_P5_A05	0.679105072015	red	1	0.19283	4.1308
MGH54_P5_A06	NA	black	0	0.077243	0
MGH54_P5_A07	1.12500792287	red	1	2.7011	9.1533
MGH54_P5_A08	NA	black	0	0	5.4906
MGH54_P5_A09	1.70269625958	black	0	0.098958	0.29866
MGH54_P5_A10	0.0993018551421	red	1	0.45312	6.5438
MGH54_P5_A11	-1.14032334307	red	1	2.3386	5.0635
MGH54_P5_A12	NA	black	0	0	8.0436
MGH54_P5_B02	0.914503718655	red	1	4.0017	8.2167
MGH54_P5_B03	NA	black	0	0	7.1473
MGH54_P5_B04	NA	black	0	0	7.0996
MGH54_P5_B05	NA	black	0	0	8.9173
MGH54_P5_B06	NA	black	0	0.43296	0
MGH54_P5_B07	NA	black	0	2.4849	0
MGH54_P5_B08	NA	black	0	0	0
MGH54_P5_B09	0.0908436634451	red	1	0.1177	6.945
MGH54_P5_B10	-0.490583565097	red	1	0.26063	9.886
MGH54_P5_B11	0.311383725813	red	1	0.3173	5.5119
MGH54_P5_B12	0.0734768838963	red	1	0.69243	5.757
MGH54_P5_C01	-0.00320801532597	red	1	0.32539	7.3461
MGH54_P5_C02	NA	black	0	0.13093	0
MGH54_P5_C03	-0.356118083446	red	1	0.29042	9.2878
MGH54_P5_C04	-0.118898773682	red	1	0.24975	7.9372
MGH54_P5_C05	-0.395559991578	red	1	0.14143	9.0375
MGH54_P5_C06	-2.66829893168	black	0	4.8773	5.3646
MGH54_P5_C07	NA	black	0	2.0514	0
MGH54_P5_C08	-2.64530798256	black	0	3.9388	4.7847
MGH54_P5_C09	-0.736389131252	red	1	2.9549	6.2984
MGH54_P5_C10	NA	black	0	0	3.0827
MGH54_P5_C11	-0.752631969097	red	1	2.6234	6.0765
MGH54_P5_C12	-0.290191971305	red	1	0.34937	9.1192
MGH54_P5_D01	0.89910407841	red	1	2.8278	8.6976
MGH54_P5_D02	NA	black	0	0.14666	0
MGH54_P5_D03	0.307717263405	red	1	0.29514	5.6074
MGH54_P5_D04	NA	black	0	0	9.0819
MGH54_P5_D05	NA	black	0	0.38736	0
MGH54_P5_D06	NA	black	0	0.43082	0
MGH54_P5_D08	NA	black	0	0.12168	0
MGH54_P5_D09	1.80516890483	black	0	0.044044	0.39835
MGH54_P5_D10	0.817523956236	red	1	1.5984	10.561
MGH54_P5_D11	NA	black	0	0	0
MGH54_P5_D12	NA	black	0	0.098958	0
MGH54_P5_E01	NA	black	0	3.0326	0
MGH54_P5_E02	NA	black	0	0	6.6974
MGH54_P5_E03	0.30890267626	red	1	1.5768	8.5856
MGH54_P5_E04	-0.191503788021	red	1	0.12035	8.131
MGH54_P5_E05	NA	black	0	2.5375	0
MGH54_P5_E06	-0.48331057642	red	1	0.21412	9.6601
MGH54_P5_E07	0.142153936457	red	1	1.0676	9.174
MGH54_P5_E08	0.470464429054	red	1	0.070389	5.4714
MGH54_P5_E09	1.31996380492	green3	2	0.24123	0.56169
MGH54_P5_E10	-0.566036551963	red	1	0.14926	9.8008
MGH54_P5_E11	0.233996880158	red	1	0.42975	5.5832
MGH54_P5_E12	NA	black	0	0.30685	0
MGH54_P5_F01	NA	black	0	0.16864	0
MGH54_P5_F02	NA	black	0	0	8.8914
MGH54_P5_F03	0.401937664215	red	1	0.19661	5.4277
MGH54_P5_F04	-0.174340825755	red	1	0.17121	8.1153
MGH54_P5_F05	NA	black	0	0	8.4764
MGH54_P5_F06	NA	black	0	0.13881	0
MGH54_P5_F07	NA	black	0	0.11636	0
MGH54_P5_F08	NA	black	0	0	0
MGH54_P5_F10	NA	black	0	0	3.145
MGH54_P5_F11	NA	black	0	0	10.671
MGH54_P5_F12	0.411073159632	red	1	1.4044	9.5064
MGH54_P5_G01	-0.329462675147	red	1	0.34255	9.3328
MGH54_P5_G02	NA	black	0	0	7.6072
MGH54_P5_G03	0.664721753793	red	1	0.50691	1.115
MGH54_P5_G04	NA	black	0	0.1903	0
MGH54_P5_G05	-0.607732332398	red	1	0.11503	9.8567
MGH54_P5_G06	-0.688921228315	red	1	0.12035	10.215
MGH54_P5_G07	NA	black	0	3.6133	0
MGH54_P5_G08	NA	black	0	0	6.8111
MGH54_P5_G09	1.65726037464	black	0	0.064883	0.7966
MGH54_P5_G10	-0.544366562232	red	1	0.31615	10.467
MGH54_P5_G11	NA	black	0	3.1792	0
MGH54_P5_G12	NA	black	0	0.36961	0
MGH54_P5_H01	-1.90526126445	black	0	3.4155	5.126
MGH54_P5_H02	0.812087585355	red	1	0.14666	3.7604
MGH54_P5_H03	NA	black	0	0	0.39287
MGH54_P5_H04	-0.32524543244	red	1	0.16092	8.7745
MGH54_P5_H05	-0.239280899439	red	1	1.3674	5.988
MGH54_P5_H06	-0.228706666941	red	1	0.12035	8.2872
MGH54_P5_H07	NA	black	0	0	9.3122
MGH54_P5_H08	1.38666520748	green3	2	2.8924	9.3687
MGH54_P5_H09	-0.238405537621	red	1	0.1003	8.3005
MGH54_P5_H10	NA	black	0	0	6.3146
MGH54_P5_H11	0.00803362757146	red	1	0.28096	7.2833
MGH54_P5_H12	NA	black	0	0	9.5064
MGH54_P13_A02	0.0892751630136	red	1	0.053806	6.9819
MGH54_P13_A03	NA	black	0	0.14405	0
MGH54_P13_A04	NA	black	0	1.5811	0
MGH54_P13_A05	NA	black	0	0	7.9843
MGH54_P13_A06	0.472382503093	red	1	0.28688	4.723
MGH54_P13_A07	1.09594499697	red	1	0.2916	1.1909
MGH54_P13_A09	0.500205972284	red	1	0.15704	5.1006
MGH54_P13_A10	-0.511272546958	red	1	0.17121	9.6357
MGH54_P13_A11	NA	black	0	0	0
MGH54_P13_B01	NA	black	0	0	9.8616
MGH54_P13_B02	NA	black	0	0	0
MGH54_P13_B03	-0.349220240992	red	1	0.064883	8.6871
MGH54_P13_B04	NA	black	0	0	10.129
MGH54_P13_B05	0.465588514207	red	1	1.8424	8.7247
MGH54_P13_B06	-0.26049756154	red	1	0.4957	9.6257
MGH54_P13_B07	NA	black	0	0	0
MGH54_P13_B08	NA	black	0	2.4725	0
MGH54_P13_B10	NA	black	0	0	0
MGH54_P13_B11	NA	black	0	0.29748	0
MGH54_P13_B12	NA	black	0	0	10.109
MGH54_P13_C01	NA	black	0	0	8.4366
MGH54_P13_C02	-0.235682441709	red	1	0.1865	8.4177
MGH54_P13_C03	0.760506796018	red	1	0.15186	3.9624
MGH54_P13_C04	NA	black	0	0	6.7853
MGH54_P13_C05	NA	black	0	0	7.8661
MGH54_P13_C06	-0.207442973223	red	1	0.46467	9.0072
MGH54_P13_C07	NA	black	0	0	8.193
MGH54_P13_C09	NA	black	0	0	0
MGH54_P13_C10	-0.613659356497	red	1	1.8007	5.4312
MGH54_P13_C11	NA	black	0	0	6.7904
MGH54_P13_C12	NA	black	0	0	0
MGH54_P13_D01	NA	black	0	0	0
MGH54_P13_D02	-0.447975492916	red	1	0.23511	9.5654
MGH54_P13_D03	-2.3135979839	black	0	3.4251	4.6608
MGH54_P13_D04	NA	black	0	0	7.9744
MGH54_P13_D05	-0.27431659829	red	1	1.771	6.4563
MGH54_P13_D06	1.2707304553	green3	2	0.18015	1.4367
MGH54_P13_D07	NA	black	0	1.1686	0
MGH54_P13_D09	NA	black	0	0	0.62106
MGH54_P13_D10	-0.974140617987	red	1	3.497	6.2449
MGH54_P13_D11	NA	black	0	0.61447	0
MGH54_P13_D12	0.735831763933	red	1	2.632	8.5709
MGH54_P13_E01	NA	black	0	0	5.0554
MGH54_P13_E02	0.0335872429075	red	1	0.29514	7.1398
MGH54_P13_E03	0.784691562992	red	1	1.7506	9.9144
MGH54_P13_E04	-1.38208661351	red	1	2.96	5.3888
MGH54_P13_E05	0.305336070629	red	1	0.54992	4.068
MGH54_P13_E06	-3.50024173208	black	0	2.3479	0.40817
MGH54_P13_E07	-0.121635508584	red	1	0.99928	5.1434
MGH54_P13_E08	NA	black	0	0	8.2336
MGH54_P13_E09	-0.333012039	red	1	0.31499	9.2473
MGH54_P13_E10	-0.385811380329	red	1	0.12565	8.9583
MGH54_P13_E11	-0.416240627398	red	1	0.36849	9.9986
MGH54_P13_E12	0.938035071195	red	1	0.24367	2.517
MGH54_P13_F01	NA	black	0	0	4.5077
MGH54_P13_F02	NA	black	0	0.17249	0
MGH54_P13_F03	NA	black	0	0.10299	0
MGH54_P13_F04	-0.536728674803	red	1	0.28214	10.234
MGH54_P13_F05	NA	black	0	0	0
MGH54_P13_F06	NA	black	0	0.19283	0
MGH54_P13_F07	-0.239032801953	red	1	0.14796	8.371
MGH54_P13_F08	-0.039202133163	red	1	0.56169	7.7599
MGH54_P13_F09	-0.339903287374	red	1	0.1865	8.8993
MGH54_P13_F10	0.611495325815	red	1	2.5902	8.3869
MGH54_P13_F11	-0.164767555418	red	1	0.37629	8.4059
MGH54_P13_F12	1.18622084446	green3	2	3.2854	8.7997
MGH54_P13_G01	NA	black	0	0	6.2694
MGH54_P13_G02	-0.437457306314	red	1	0.14012	9.2148
MGH54_P13_G03	NA	black	0	0	0
MGH54_P13_G05	NA	black	0	2.706	0
MGH54_P13_G06	NA	black	0	3.0981	0
MGH54_P13_G07	-0.560591286952	red	1	0.16092	9.8193
MGH54_P13_G08	-0.353311293311	red	1	0.21661	9.0407
MGH54_P13_G09	NA	black	0	0	6.0992
MGH54_P13_G10	-0.338286252642	red	1	0.50284	10.37
MGH54_P13_G11	NA	black	0	0	0
MGH54_P13_G12	NA	black	0	2.3973	0
MGH54_P13_H02	NA	black	0	0	0
MGH54_P13_H03	-0.651268001354	red	1	0.23511	10.577
MGH54_P13_H04	NA	black	0	0.17887	0
MGH54_P13_H05	NA	black	0	0	7.8423
MGH54_P13_H06	NA	black	0	0	7.9539
MGH54_P13_H07	NA	black	0	0	4.7275
MGH54_P13_H08	NA	black	0	0	0
MGH54_P13_H09	NA	black	0	0	9.8439
MGH54_P13_H10	0.295256866285	red	1	0.47923	4.8134
MGH54_P13_H11	NA	black	0	0	0
MGH60_P4_A01	NA	black	0	0	7.4777
MGH60_P4_A02	0.252711627509	red	1	0.69955	1.4568
MGH60_P4_A03	NA	black	0	0.36961	0
MGH60_P4_A04	1.0580600895	red	1	2.0783	9.8973
MGH60_P4_A05	NA	black	0	0	0
MGH60_P4_A06	NA	black	0	0.079975	0
MGH60_P4_A07	-0.0551024056532	red	1	0.38736	7.6976
MGH60_P4_A08	-0.5606588517	red	1	0.27262	10.312
MGH60_P4_A09	-0.576010901836	red	1	1.5758	5.0072
MGH60_P4_A10	NA	black	0	0.37295	0
MGH60_P4_A11	-0.122317440046	red	1	0.40599	8.184
MGH60_P4_A12	0.346248620598	red	1	0.38073	5.0233
MGH60_P4_B01	NA	black	0	0	8.3285
MGH60_P4_B02	-0.256086645165	red	1	0.27023	8.6878
MGH60_P4_B03	NA	black	0	0	10.142
MGH60_P4_B04	0.517179186467	red	1	4.1213	7.8219
MGH60_P4_B05	-0.052535626104	red	1	0.74157	9.0054
MGH60_P4_B06	NA	black	0	0.5568	0
MGH60_P4_B07	NA	black	0	0	8.6499
MGH60_P4_B08	NA	black	0	0	9.4451
MGH60_P4_B09	NA	black	0	0	9.8533
MGH60_P4_B10	NA	black	0	0	4.7183
MGH60_P4_B11	1.52125634229	black	0	0.13619	0.71458
MGH60_P4_B12	-0.522001654638	red	1	0.14143	9.5831
MGH60_P4_C01	0.759778044964	red	1	0.31615	2.8852
MGH60_P4_C02	NA	black	0	0.45943	0
MGH60_P4_C03	-0.241419061748	red	1	0.33228	8.7682
MGH60_P4_C04	-3.04117030919	black	0	3.5507	3.9804
MGH60_P4_C05	-0.47070028298	red	1	0.18903	9.5114
MGH60_P4_C06	-0.440948638795	red	1	0.21288	9.4519
MGH60_P4_C07	NA	black	0	0	2.8381
MGH60_P4_C09	0.338427031931	red	1	0.15834	5.8191
MGH60_P4_C11	-0.364694963961	red	1	0.14274	8.9072
MGH60_P4_C12	NA	black	0	0	8.3987
MGH60_P4_D01	-0.472202899436	red	1	0.28214	9.8858
MGH60_P4_D02	-0.36187936398	red	1	0.40381	9.8402
MGH60_P4_D03	0.0535587482075	red	1	4.1681	7.3969
MGH60_P4_D04	-0.377311760191	red	1	0.41468	10.014
MGH60_P4_D05	NA	black	0	0	10.164
MGH60_P4_D06	NA	black	0	0	5.4347
MGH60_P4_D07	2.42982025691	black	0	2.6348	11.406
