Cell_name	Zvalue	Color	Cluster	BRCA1	RBL1
MGH97_P9_C05	NA	black	0	0	0
MGH97_P8_D03	-0.00956008870772	blue	3	0.70221	0.61164
MGH97_P8_H05	NA	black	0	0	0.45628
MGH97_P10_A09	NA	black	0	0	3.8758
MGH97_P10_E03	NA	black	0	0	0.43616
MGH97_P10_D04	NA	black	0	0	0
MGH97_P9_D12	NA	black	0	0.2302	0
MGH97_P8_H06	NA	black	0	0	0
MGH97_P8_H11	NA	black	0	0	0
MGH97_P9_F12	NA	black	0	0	0.13619
MGH97_P8_D07	NA	black	0	0	0.33342
MGH97_P8_H02	NA	black	0	0	0
MGH97_P8_D01	0.192282734577	blue	3	0.24245	0.21164
MGH97_P10_C04	NA	black	0	0	0
MGH97_P9_E06	NA	black	0	0	0
MGH97_P8_F12	NA	black	0	0	0
MGH97_P8_H01	NA	black	0	0	0
MGH97_P8_A05	NA	black	0	0	0
MGH97_P9_F10	0.258516564913	blue	3	0.17249	0.12433
MGH97_P10_F10	0.214492663641	blue	3	0.11636	0.29748
MGH97_P9_G12	NA	black	0	0	0
MGH97_P8_B04	NA	black	0	0	1.3741
MGH97_P8_E11	NA	black	0	0	0
MGH97_P9_G10	NA	black	0	0.018634	0
MGH97_P10_D11	NA	black	0	0	2.0317
MGH97_P10_D01	NA	black	0	0	0
MGH97_P10_H04	NA	black	0	0	0
MGH97_P10_D12	NA	black	0	0	0
MGH97_P8_D04	4.77230792802	black	0	3.0328	3.3224
MGH97_P8_F08	NA	black	0	0	0
MGH97_P9_E10	NA	black	0	0	0
MGH97_P9_D11	NA	black	0	0	0
MGH97_P8_A02	NA	black	0	1.0342	0
MGH97_P9_F01	NA	black	0	0	0.094912
MGH97_P8_B08	NA	black	0	0	0
MGH97_P8_A09	NA	black	0	0.37518	0
MGH97_P9_A03	NA	black	0	0	0.31846
MGH97_P9_G09	NA	black	0	0	0
MGH97_P10_E02	NA	black	0	0	0
MGH97_P10_H08	NA	black	0	0	0
MGH97_P9_G04	NA	black	0	0	0
MGH97_P8_G11	NA	black	0	0	2.6882
MGH97_P10_A06	0.107840011546	blue	3	0.41792	0.20038
MGH97_P10_F08	NA	black	0	0	0
MGH97_P8_E08	NA	black	0	0.1375	0
MGH97_P8_G08	NA	black	0	0	0
MGH97_P10_B07	NA	black	0	0.21909	0
MGH97_P9_G11	0.0396063439954	blue	3	0.54399	0.25942
MGH97_P8_F11	NA	black	0	0	0
MGH97_P8_F05	NA	black	0	0.49262	0
MGH97_P9_A01	NA	black	0	0	0
MGH97_P10_F01	-0.863539932363	black	0	2.3986	0.37072
MGH97_P8_C10	NA	black	0	0.16736	0
MGH97_P8_E02	NA	black	0	0	0
MGH97_P10_B05	NA	black	0	0	0.35389
MGH97_P8_G04	NA	black	0	0	0.75104
MGH97_P9_B02	NA	black	0	0	0.16221
MGH97_P8_H08	NA	black	0	0	0.69421
MGH97_P8_F01	NA	black	0	0.20038	0
MGH97_P10_H09	-0.0339755750966	blue	3	0.71984	2.4008
MGH97_P10_E06	NA	black	0	0	0.18396
MGH97_P10_D10	NA	black	0	0	0
MGH97_P10_A03	NA	black	0	0	0.16221
MGH97_P10_A05	-0.0453238707691	blue	3	0.19535	0.87342
MGH97_P10_A01	NA	black	0	0	0.11636
MGH97_P9_D09	NA	black	0	0	3.2973
MGH97_P9_D06	NA	black	0	0	0
MGH97_P9_G05	NA	black	0	0	0
MGH97_P10_E05	NA	black	0	0	0
MGH97_P8_F10	NA	black	0	0	0
MGH97_P10_A04	0.23381616628	blue	3	0.21785	0.123
MGH97_P9_A07	NA	black	0	0	0
MGH97_P9_A08	NA	black	0	0	0
MGH97_P9_H12	NA	black	0	0.16479	0
MGH97_P10_G03	NA	black	0	0	0.4782
MGH97_P8_B03	NA	black	0	0	0
MGH97_P10_H07	-0.321195674774	green3	2	0.24975	1.5622
MGH97_P10_E01	NA	black	0	0	0.41359
MGH97_P9_F11	NA	black	0	1.8003	0
MGH97_P8_B12	NA	black	0	0	0
MGH97_P9_H02	NA	black	0	0	0
MGH97_P9_C11	NA	black	0	0	0
MGH97_P8_A01	NA	black	0	0	0.16607
MGH97_P10_F07	NA	black	0	0	0
MGH97_P10_G01	NA	black	0	0.46676	0
MGH97_P10_H05	0.944448645806	black	0	3.3741	1.3668
MGH97_P9_F07	NA	black	0	1.513	0
MGH97_P9_D08	NA	black	0	0	0
MGH97_P9_E05	NA	black	0	0	0
MGH97_P8_B09	NA	black	0	0	0.18015
MGH97_P10_E12	NA	black	0	0	0
MGH97_P10_B10	NA	black	0	0	0.31499
MGH97_P9_E03	NA	black	0	0	0
MGH97_P9_G07	NA	black	0	0	0.43403
MGH97_P9_C09	NA	black	0	0	0.21039
MGH97_P10_B11	NA	black	0	0.2302	0
MGH97_P9_B05	NA	black	0	0	0.30685
MGH97_P9_A12	0.0241312773125	blue	3	0.41251	0.66721
MGH97_P8_D10	0.130760975018	blue	3	0.33113	0.28806
MGH97_P8_C05	NA	black	0	0	0.33342
MGH97_P9_D02	NA	black	0	0	0
MGH97_P9_D07	NA	black	0	0	0
MGH97_P8_F03	NA	black	0	0.40054	0
MGH97_P8_C12	NA	black	0	0	0
MGH97_P10_E10	NA	black	0	0	0.39616
MGH97_P10_H10	NA	black	0	0	0
MGH97_P10_C07	NA	black	0	0	0
MGH97_P9_E04	NA	black	0	0	0
MGH97_P8_H10	-0.76888595686	black	0	2.0524	0.2916
MGH97_P9_F03	NA	black	0	0	0
MGH97_P10_C08	NA	black	0	0	0.12433
MGH97_P8_B11	NA	black	0	0.21785	0
MGH97_P10_C01	NA	black	0	0	0
MGH97_P9_D04	NA	black	0	0	2.9034
MGH97_P10_B06	NA	black	0	0	0
MGH97_P8_H09	NA	black	0	0	0.16092
MGH97_P9_F05	NA	black	0	0	0
MGH97_P9_B04	NA	black	0	0	0.16092
MGH97_P9_C12	NA	black	0	0.19409	0
MGH97_P8_B02	NA	black	0	0	0
MGH97_P9_F04	NA	black	0	0	0
MGH97_P10_G02	NA	black	0	0	0
MGH97_P9_B07	NA	black	0	0	0.19535
MGH97_P10_D08	NA	black	0	0.86235	0
MGH97_P10_G12	NA	black	0	0	0
MGH97_P9_A02	NA	black	0	0	1.7071
MGH97_P8_G03	0.184521866797	blue	3	0.24975	0.22527
MGH97_P8_D09	NA	black	0	0	1.8624
MGH97_P10_C06	NA	black	0	0.19283	0
MGH97_P8_H03	NA	black	0	0	0
MGH97_P8_A10	NA	black	0	0	0
MGH97_P8_B06	NA	black	0	0	0
MGH97_P9_G08	NA	black	0	0	0
MGH97_P8_B01	NA	black	0	0.22651	0
MGH97_P10_B08	NA	black	0	3.6793	0
MGH97_P10_C12	-0.0321664816913	blue	3	0.12565	0.82782
MGH97_P9_A10	NA	black	0	0	0.63413
MGH97_P9_C10	-0.618406643697	black	0	1.6654	0.20664
MGH97_P9_G03	NA	black	0	0	0
MGH97_P10_B02	NA	black	0	0	0
MGH97_P10_A08	NA	black	0	0	0.35163
MGH97_P8_C09	NA	black	0	0	0.44784
MGH97_P10_D05	NA	black	0	0	3.857
MGH97_P10_F02	NA	black	0	0	0
MGH97_P9_D10	NA	black	0	0.63784	0
MGH97_P8_D08	NA	black	0	0	0
MGH97_P9_H11	NA	black	0	0	0.47612
MGH97_P8_C06	NA	black	0	0	0.18396
MGH97_P8_A03	NA	black	0	0.21412	0
MGH97_P9_C04	NA	black	0	0	0
MGH97_P8_E01	NA	black	0	0	0
MGH97_P10_D02	NA	black	0	0	0
MGH97_P9_E12	NA	black	0	0.74157	0
MGH97_P9_A05	NA	black	0	0	0
MGH97_P10_F06	NA	black	0	0	0.24853
MGH97_P9_E01	NA	black	0	0	0
MGH97_P8_G06	NA	black	0	0	0
MGH97_P10_B03	NA	black	0	0.29514	0
MGH97_P9_H08	NA	black	0	0	3.3536
MGH97_P9_E08	NA	black	0	0.31846	0
MGH97_P8_C07	NA	black	0	0	0
MGH97_P9_A06	NA	black	0	5.2303	0
MGH97_P8_E04	NA	black	0	0	0
MGH97_P8_C11	NA	black	0	0.22774	0
MGH97_P9_C03	NA	black	0	0	0
MGH97_P8_E03	-1.14830779985	black	0	0.20914	3.0088
MGH97_P10_B01	NA	black	0	0	0
MGH97_P9_B11	NA	black	0	0	0
MGH97_P9_G02	-1.89903591773	black	0	0.19156	4.0518
MGH97_P8_G02	NA	black	0	0	0
MGH97_P10_G10	NA	black	0	0	0.14666
MGH97_P9_G06	NA	black	0	0.27501	0
MGH97_P9_E02	NA	black	0	0	0
MGH97_P9_C06	NA	black	0	0	0
MGH97_P10_H06	NA	black	0	0	0
MGH97_P8_B05	-0.00779201029603	blue	3	0.69866	0.63227
MGH97_P9_F08	NA	black	0	0	0.29514
MGH97_P10_F05	NA	black	0	0	0
MGH97_P8_D06	NA	black	0	0	4.7404
MGH97_P8_D12	0.174929868777	blue	3	0.10836	0.39177
MGH97_P9_H06	NA	black	0	0	0
MGH97_P9_C08	NA	black	0	0	0
MGH97_P10_D06	NA	black	0	0.24123	0
MGH97_P8_G12	NA	black	0	0	0.48954
MGH97_P10_C10	NA	black	0	0	0.26424
MGH97_P8_H07	NA	black	0	0	0.29278
MGH97_P10_E08	0.281094163025	blue	3	3.6208	1.099
MGH97_P10_G11	NA	black	0	2.778	0
MGH97_P10_E07	NA	black	0	0	0
MGH97_P10_F03	NA	black	0	0	3.5878
MGH97_P8_F09	NA	black	0	0	1.294
MGH97_P10_F04	NA	black	0	0	0
MGH97_P9_H03	NA	black	0	0	0
MGH97_P10_D09	NA	black	0	2.7431	0
MGH97_P8_C01	NA	black	0	0	0
MGH97_P9_C02	0.139846414376	blue	3	0.35389	0.20289
MGH97_P8_F07	NA	black	0	0	0
MGH97_P10_G06	NA	black	0	0	1.315
MGH97_P9_B01	NA	black	0	0	1.8074
MGH97_P10_E04	NA	black	0	0.23143	0
MGH97_P8_B07	NA	black	0	0	0
MGH97_P8_G07	0.241115474602	blue	3	0.21039	0.1137
MGH97_P9_B08	-0.836946396808	black	0	2.0597	0.24367
MGH97_P9_C01	0.035759078628	blue	3	0.55189	0.26183
MGH97_P8_G01	NA	black	0	0	0
MGH97_P9_H04	NA	black	0	0	0
MGH97_P10_F11	NA	black	0	0.44361	0
MGH97_P10_D03	NA	black	0	0	0
MGH97_P10_C09	NA	black	0	0	0.22404
MGH97_P8_E06	NA	black	0	0	0.13619
MGH97_P8_E09	NA	black	0	0	0.33228
MGH97_P8_E05	NA	black	0	0.63227	0
MGH97_P8_A08	NA	black	0	0	0
MGH97_P10_F12	NA	black	0	0	0.20539
MGH97_P9_D01	0.0532899369148	blue	3	0.36177	0.56755
MGH97_P9_E09	NA	black	0	0	0
MGH97_P8_A06	NA	black	0	0	0
MGH97_P10_C02	NA	black	0	0.42223	0
MGH97_P10_C11	NA	black	0	0	0
MGH97_P8_B10	NA	black	0	0	0
MGH97_P9_E11	-1.26662369481	black	0	0.21909	3.232
MGH97_P9_F06	NA	black	0	0	0
MGH97_P10_H11	NA	black	0	0	3.851
MGH97_P9_B06	NA	black	0	0	0.17887
MGH97_P10_E11	NA	black	0	0	0
MGH97_P9_B09	NA	black	0	2.5137	0
MGH97_P9_B03	NA	black	0	0	0
MGH97_P9_B10	NA	black	0	1.5974	0
MGH97_P8_H12	NA	black	0	0	0
MGH97_P10_A02	NA	black	0	0	3.337
MGH97_P8_A04	NA	black	0	0	1.8972
MGH97_P10_G05	NA	black	0	0	0
MGH97_P9_H10	-1.62119208052	black	0	0.17249	3.5925
MGH97_P9_A11	NA	black	0	0.22527	0
MGH97_P8_A12	0.202334370474	blue	3	0.16993	0.27501
MGH97_P8_C08	NA	black	0	0	0
MGH97_P8_A07	NA	black	0	0	0.18903
MGH97_P10_H03	NA	black	0	0	0
MGH97_P8_H04	NA	black	0	0	0
MGH97_P9_C07	0.146665886204	blue	3	0.30685	0.26664
MGH97_P9_H07	NA	black	0	0	0.32308
MGH97_P8_C02	NA	black	0	0.44467	0
MGH97_P10_B09	NA	black	0	0	0
MGH97_P9_E07	NA	black	0	0	0
MGH97_P10_C03	NA	black	0	0.22651	0
93_P3_D02	NA	black	0	4.0363	0
93_P3_B08	NA	black	0	0	0
93_P3_D10	NA	black	0	0	0
93_P3_H02	NA	black	0	0	0
93_P3_E06	NA	black	0	0	0.25096
93_P3_F08	0.561299005623	magenta	5	1.742	1.46
93_P3_F07	NA	black	0	0.59646	0
93_P3_B02	NA	black	0	0	0
93_P3_G02	NA	black	0	0	1.6041
93_P3_G06	NA	black	0	0	0
93_P3_F05	NA	black	0	0	3.8582
93_P3_H01	NA	black	0	0	0
93_P3_F06	NA	black	0	0	2.9094
93_P3_D08	NA	black	0	0	0.25942
93_P3_E03	NA	black	0	0	0
93_P3_A04	-0.312292823383	green3	2	1.148	0.17249
93_P3_H03	NA	black	0	0	0
93_P3_H10	NA	black	0	0	0
93_P3_A09	NA	black	0	0	0.59837
93_P3_D11	NA	black	0	0	0
93_P3_E12	NA	black	0	0	0.39506
93_P3_G05	NA	black	0	0	0
93_P3_D12	NA	black	0	0.31615	0
93_P3_E11	NA	black	0	0	2.0912
93_P3_B10	NA	black	0	0	0.066261
93_P3_B05	NA	black	0	0.28688	0
93_P3_H08	NA	black	0	0	0
93_P3_H04	NA	black	0	0	0.10836
93_P3_F12	NA	black	0	0.6107	0
93_P3_A07	NA	black	0	0	0
93_P3_E04	NA	black	0	0	0.27143
93_P3_C07	0.138816570558	blue	3	0.34937	0.21785
93_P3_G09	0.211697606037	blue	3	0.18142	0.23756
93_P3_A03	NA	black	0	4.0029	0
93_P3_D05	NA	black	0	0	0
93_P3_A10	NA	black	0	0	0
93_P3_E02	NA	black	0	0	0
93_P3_C04	0.193054606317	blue	3	0.28333	0.1375
93_P3_F02	NA	black	0	0	3.4727
93_P3_E07	NA	black	0	0	0.21909
93_P3_D09	NA	black	0	0	4.382
93_P3_D07	NA	black	0	0	0
93_P3_G12	NA	black	0	0	0
93_P3_A05	NA	black	0	0.75958	0
93_P3_C05	NA	black	0	0	0.25701
93_P3_F09	-0.785898506722	black	0	1.7757	0.11902
93_P3_G07	NA	black	0	0	2.8139
93_P3_C01	0.219134344416	blue	3	0.20914	0.18015
93_P3_C11	NA	black	0	0	0
93_P3_E05	NA	black	0	0.26784	0
93_P3_A12	NA	black	0	0.15704	0
93_P3_E09	NA	black	0	0.6663	0
93_P3_D03	-1.39023706255	black	0	0.17121	3.2547
93_P3_D01	NA	black	0	0	0
93_P3_G04	NA	black	0	0	0.31499
93_P3_E01	0.188998311956	blue	3	0.16864	0.31034
93_P3_G11	NA	black	0	0	0
93_P3_A06	NA	black	0	0	0
93_P3_G10	NA	black	0	0	0
93_P3_A11	-0.0304317056176	blue	3	0.70487	0.34255
93_P3_C03	NA	black	0	0.20539	0
93_P3_B11	NA	black	0	2.4046	0
93_P3_G08	NA	black	0	3.6968	0
93_P3_B06	NA	black	0	0	0.24245
93_P3_A02	0.201627620634	blue	3	0.31383	0.031395
93_P3_D06	NA	black	0	0	0
93_P3_B12	NA	black	0	0	0.97526
93_P3_B09	NA	black	0	0	0.2228
93_P6_A04	NA	black	0	0	0
93_P6_B02	NA	black	0	0	2.7381
93_P6_E05	0.118614752697	blue	3	0.25942	0.42116
93_P6_B09	NA	black	0	0	0
93_P6_H11	NA	black	0	0	0.098958
93_P5_E06	NA	black	0	0	0
93_P5_C05	NA	black	0	0	1.0086
93_P5_H06	NA	black	0	0	0
93_P5_G05	-0.00677922409447	blue	3	0.60597	0.92448
93_P5_C09	NA	black	0	0	0
93_P6_D09	-0.0179013680024	blue	3	0.514	0.91991
93_P5_H04	0.0358912011629	blue	3	0.2762	0.66448
93_P6_A06	0.0624597360393	blue	3	0.49978	0.23634
93_P6_F03	NA	black	0	0	0.4844
93_P6_B05	NA	black	0	0.46258	0
93_P6_C11	-0.107234876436	green3	2	0.27501	1.0704
93_P5_H09	NA	black	0	0	0
93_P5_G03	NA	black	0	0	0
93_P5_F04	NA	black	0	0.38847	0
93_P6_H12	NA	black	0	0	0
93_P5_G07	NA	black	0	0.28096	0
93_P6_C05	NA	black	0	0	0
93_P6_D05	NA	black	0	0	0.3173
93_P5_C12	NA	black	0	0	0
93_P6_A03	-0.846406285441	black	0	1.9467	0.17505
93_P5_E08	NA	black	0	0	0
93_P6_A08	0.0488790580049	blue	3	0.35163	0.59168
93_P6_A10	NA	black	0	0	0.73205
93_P6_A02	NA	black	0	0	0.1375
93_P5_G12	NA	black	0	0	0.69064
93_P5_E01	NA	black	0	1.6388	0
93_P6_A09	0.0182477960311	blue	3	0.42438	0.69153
93_P6_H05	NA	black	0	0	0
93_P6_H10	NA	black	0	0.49365	0
93_P5_C08	0.00190788930323	blue	3	0.63413	0.56169
93_P5_A09	NA	black	0	0	0.54498
93_P5_B09	NA	black	0	0	0
93_P5_A05	NA	black	0	0	3.192
93_P6_E04	NA	black	0	0.60217	0
93_P5_A04	NA	black	0	0	0
93_P6_A11	NA	black	0	0	0
93_P5_B12	NA	black	0	0	0
93_P5_F12	NA	black	0	0	3.1656
93_P5_H08	NA	black	0	0	0
93_P6_C08	NA	black	0	0	0.17887
93_P5_F10	NA	black	0	0	0
93_P5_E11	NA	black	0	0	0.24367
93_P6_B03	NA	black	0	0	0.88284
93_P6_C02	NA	black	0	0	0
93_P6_B04	NA	black	0	0	0.53705
93_P5_D10	NA	black	0	0	0
93_P6_F04	NA	black	0	0	0.42331
93_P6_H04	0.150674547406	blue	3	0.2916	0.2762
93_P6_C01	NA	black	0	0	0
93_P5_G06	NA	black	0	0	0
93_P6_A07	8.53375179148e-05	blue	3	0.64616	0.62667
93_P5_H10	NA	black	0	0	0.55876
93_P6_F08	0.226138732479	blue	3	0.15575	0.2302
93_P5_H01	NA	black	0	0	1.4027
93_P5_B02	-1.17083551756	black	0	0.26664	3.2514
93_P5_G01	NA	black	0	0	1.0496
93_P6_A12	NA	black	0	0	0.19661
93_P5_G11	-0.0513457801964	blue	3	0.70487	0.13225
93_P6_E11	0.0822075946518	blue	3	0.45733	0.24367
93_P5_D07	NA	black	0	0.34369	0
93_P6_E02	0.247125038549	blue	3	0.16993	0.15834
93_P6_E09	0.176017630146	blue	3	0.2558	0.24367
93_P5_F09	-0.114796588311	green3	2	1.891	0.77568
93_P6_E06	0.188731951476	blue	3	0.24245	0.2228
93_P5_A06	NA	black	0	0	0
93_P5_D04	NA	black	0	0.25338	0
93_P5_H07	NA	black	0	0	0
93_P6_D06	NA	black	0	0	0
93_P6_C07	NA	black	0	0.45312	0
93_P5_F07	0.270444874566	blue	3	0.14796	0.12829
93_P5_C04	NA	black	0	0	0
93_P5_A02	NA	black	0	0	0.55582
93_P5_A07	-0.0396433586688	blue	3	0.76808	0.46676
93_P5_A08	NA	black	0	0	2.461
93_P6_B12	0.0371605471717	blue	3	0.78994	1.1661
93_P5_G04	0.0147854500588	blue	3	0.53107	0.64801
93_P5_H11	NA	black	0	0	0.514
93_P6_E03	0.103202852422	blue	3	0.21412	0.49876
93_P6_B07	NA	black	0	0	0.21412
93_P5_D02	0.0286853313737	blue	3	0.55385	0.39397
93_P6_D08	NA	black	0	0	0
93_P6_A01	NA	black	0	0	1.0628
93_P5_E12	0.155942886539	blue	3	0.26664	0.29396
93_P5_A03	NA	black	0	0	0.77484
93_P5_F02	NA	black	0	0	0.43189
93_P6_F06	NA	black	0	0	2.4916
93_P5_F08	NA	black	0	1.472	0
93_P6_C10	NA	black	0	0	0
93_P5_G08	NA	black	0	0	0
93_P6_D07	NA	black	0	0	0
93_P6_F05	NA	black	0	0	0
93_P5_C07	NA	black	0	0	0.7891
93_P5_B03	NA	black	0	0	0.6397
93_P6_E10	NA	black	0	0	0.338
93_P5_A11	NA	black	0	0	0
93_P5_F01	NA	black	0	0	0
93_P5_C03	NA	black	0	4.7096	0
93_P6_B10	NA	black	0	0	0
93_P5_E03	NA	black	0	0	0.50182
93_P5_G09	NA	black	0	0	0
93_P5_C10	NA	black	0	0	0
93_P5_E10	NA	black	0	0.37072	0
93_P5_D08	NA	black	0	0	0
MGH93_P7_D06	NA	black	0	0	0
MGH93_P7_G08	NA	black	0	0.29278	0
MGH93_P7_D02	NA	black	0	0	0
MGH93_P7_A03	NA	black	0	0	0.41684
MGH93_P7_B06	NA	black	0	0	0.32308
MGH93_P7_C09	NA	black	0	0	0
MGH93_P7_F07	NA	black	0	2.8614	0
MGH93_P7_B02	NA	black	0	0	1.4803
MGH93_P7_H05	NA	black	0	0	0.86711
MGH93_P7_H09	NA	black	0	0.29514	0
MGH93_P7_D10	NA	black	0	0.7433	0
MGH93_P7_B11	NA	black	0	0	0
MGH93_P7_F11	NA	black	0	0	0
MGH93_P7_C04	NA	black	0	3.6536	0
MGH93_P7_F02	NA	black	0	0	0
MGH93_P7_D12	NA	black	0	0	5.0841
MGH93_P7_G04	0.183377686118	blue	3	0.25701	0.21785
MGH93_P7_A10	NA	black	0	0.48646	0
MGH93_P7_G09	NA	black	0	0	0
MGH93_P7_F06	NA	black	0	0	0
MGH93_P7_H08	NA	black	0	0	0.61447
MGH93_P7_A11	0.0666862972894	blue	3	0.4489	0.38294
MGH93_P7_G10	NA	black	0	0	0.45628
MGH93_P7_G03	NA	black	0	0.59455	0
MGH93_P7_G07	NA	black	0	0.22897	0
MGH93_P7_A12	NA	black	0	0	0
MGH93_P7_A06	-2.0044228236	black	0	0.29396	4.6664
MGH93_P7_A08	NA	black	0	0	0.36401
MGH93_P7_H10	NA	black	0	0	0
MGH93_P7_C05	NA	black	0	0.38294	0
MGH93_P7_C12	-0.149855540324	green3	2	0.89375	0.19912
MGH93_P7_C07	NA	black	0	0	0.73031
MGH93_P7_B03	NA	black	0	0	1.6323
MGH93_P7_A07	NA	black	0	0	0
MGH93_P7_E10	NA	black	0	0	0
MGH93_P7_F04	0.214404139451	blue	3	0.25942	0.10969
MGH93_P7_A09	0.228762512306	blue	3	0.12697	0.25459
MGH93_P7_E06	NA	black	0	0	0
MGH93_P7_C02	NA	black	0	0.86235	0
MGH93_P7_F10	NA	black	0	0	0.79327
MGH93_P7_C10	NA	black	0	0	1.1674
MGH93_P7_H07	NA	black	0	0	0
MGH93_P7_H01	-1.18300694648	black	0	0.26183	3.2535
MGH93_P7_B10	NA	black	0	0	1.4
MGH93_P7_F12	NA	black	0	0	0
MGH93_P7_F08	-0.497139869978	black	0	1.636	0.31499
MGH93_P7_A01	-0.0128837991395	blue	3	0.64062	1.1852
MGH93_P7_E11	NA	black	0	0	0
MGH93_P7_E09	NA	black	0	0	0
MGH93_P7_E05	NA	black	0	0	0.95382
MGH93_P7_D08	NA	black	0	0	0.54992
MGH93_P7_D01	NA	black	0	0	0.59932
MGH93_P7_H11	NA	black	0	0	0.83512
MGH93_P7_H12	NA	black	0	0.17249	0
MGH93_P7_D05	NA	black	0	0	0
MGH93_P7_E04	NA	black	0	0	0
MGH93_P7_D04	NA	black	0	0	2.2485
MGH93_P7_C06	NA	black	0	0	3.183
MGH93_P7_E12	NA	black	0	0	0
MGH93_P7_G06	0.118640579034	blue	3	0.27739	0.40381
MGH93_P7_B04	NA	black	0	0	0.21164
MGH93_P7_F03	NA	black	0	0.2762	0
MGH93_P7_B12	0.196101469445	blue	3	0.25822	0.17377
MGH93_P7_H04	NA	black	0	3.4804	0
MGH93_P7_A05	NA	black	0	0	0.33113
MGH93_P7_D07	-0.479431756699	black	0	3.906	0.848
MGH93_P7_F01	NA	black	0	0	0
MGH93_P7_F05	NA	black	0	0	0.37629
93_P10_H10	NA	black	0	0	0
93_P10_E02	NA	black	0	0	1.7883
93_P9_C04	NA	black	0	0	0.28688
93_P9_A08	0.27360383043	blue	3	0.13225	0.14143
93_P9_G06	NA	black	0	0.23511	0
93_P8_F09	NA	black	0	0	0
93_P8_G06	-0.813047558267	black	0	0.26903	2.6213
93_P9_E04	NA	black	0	0	0.23756
93_P10_D06	NA	black	0	0.52105	0
93_P9_B07	NA	black	0	0	0.11503
93_P9_G08	0.0593520782874	blue	3	0.27023	0.5955
93_P9_D04	0.137192213379	blue	3	0.18777	0.42653
93_P8_E07	NA	black	0	0	0.30568
93_P9_H01	NA	black	0	0	0
93_P9_B08	NA	black	0	0	0
93_P10_E03	NA	black	0	0	0
93_P8_H09	NA	black	0	0	3.6261
93_P10_B02	NA	black	0	0	0.18396
93_P8_B06	NA	black	0	0.34483	0
93_P10_E05	NA	black	0	0	4.4338
93_P8_E06	NA	black	0	0	0.34937
93_P10_A02	NA	black	0	0	0
93_P8_B04	6.13079641808	black	0	2.6043	4.8844
93_P8_C05	NA	black	0	0	2.8969
93_P9_F12	NA	black	0	0.26424	0
93_P10_A01	NA	black	0	0	0
93_P8_A10	0.101845162338	blue	3	0.41684	0.24123
93_P9_B06	0.0694218200533	blue	3	0.41251	0.43723
93_P10_D12	0.232500669269	blue	3	0.21785	0.12697
93_P8_D04	NA	black	0	0.42223	0
93_P9_B10	0.280231373896	blue	3	0.13881	0.11636
93_P9_E12	NA	black	0	0	0.17887
93_P9_B02	0.088184063389	blue	3	0.40272	0.35389
93_P8_G11	NA	black	0	0.41034	0
93_P10_H08	NA	black	0	0	0.32998
93_P10_B04	NA	black	0	0	0.22651
93_P9_C12	0.238142869241	blue	3	0.13488	0.22404
93_P8_D11	NA	black	0	0	0
93_P8_A03	NA	black	0	0.50691	0
93_P9_F02	NA	black	0	0	0.24853
93_P10_F03	NA	black	0	0	0
93_P9_G11	NA	black	0	0.18142	0
93_P8_B09	NA	black	0	0	0.33228
93_P9_E05	NA	black	0	0	0.21412
93_P8_E09	NA	black	0	0	0
93_P8_G03	NA	black	0	0	0
93_P9_C10	NA	black	0	0	0.11503
93_P8_D06	NA	black	0	0	0
93_P8_C06	NA	black	0	0	0.42008
93_P10_C01	NA	black	0	0	0
93_P8_A05	NA	black	0	0	3.5495
93_P8_C11	NA	black	0	0	2.8883
93_P8_E08	NA	black	0	0	0
93_P8_G12	NA	black	0	0	0.24489
93_P9_D09	NA	black	0	0	0
93_P8_D05	0.107703361947	blue	3	0.39944	0.25459
93_P9_F04	0.227051547721	blue	3	0.20664	0.16092
93_P10_H12	NA	black	0	0	0.20914
93_P9_H09	0.16078675288	blue	3	0.16221	0.38626
93_P10_E06	NA	black	0	0	0
93_P10_D07	NA	black	0	0.24975	0
93_P8_G05	NA	black	0	0	0.30918
93_P9_A03	0.12664608426	blue	3	0.33685	0.29514
93_P10_E10	NA	black	0	0	0.43616
93_P10_G11	2.08949377189	black	0	3.3471	1.8556
93_P10_F08	-1.48308042904	black	0	2.5316	0.063503
93_P8_F07	NA	black	0	0	0
93_P10_E01	NA	black	0	0.1375	0
93_P9_E07	NA	black	0	0	0
93_P9_E03	NA	black	0	0.18142	0
93_P9_D12	NA	black	0	0	0.1177
93_P8_E03	NA	black	0	0	0
93_P10_E12	NA	black	0	0	0.10702
93_P8_F11	NA	black	0	0	0
93_P9_B03	NA	black	0	0	5.2462
93_P9_H10	-0.0504741169049	blue	3	0.16607	0.87657
93_P10_E04	0.290947076471	blue	3	0.17121	0.038436
93_P8_A07	NA	black	0	0	0
93_P8_F08	NA	black	0	0	0.80074
93_P10_C11	0.226898739498	blue	3	0.19912	0.17249
93_P10_H07	0.0798071682876	blue	3	0.419	0.36737
93_P9_E02	NA	black	0	0	0
93_P10_H05	NA	black	0	0	0
93_P9_B11	NA	black	0	0.20664	0
93_P9_G10	-0.609134712408	black	0	0.14666	1.9411
93_P10_F05	NA	black	0	0	0
93_P9_F10	NA	black	0	0.14405	0
93_P9_A02	NA	black	0	0	0
93_P8_D10	NA	black	0	0	0
93_P10_G04	-0.277068212219	green3	2	1.0711	0.14405
93_P10_C05	NA	black	0	0.29042	0
93_P8_C07	NA	black	0	0	0
93_P9_E06	NA	black	0	0	0
