Cell_name	Zvalue	Color	Cluster	POU2F1	STAT3
MGH36_P4_G04	-0.472074583501	red	1	0.028569	2.9514
MGH36_P4_G05	-0.884346244294	red	1	2.2693	0.8536
MGH36_P4_G06	-2.08397755861	red	1	2.9146	0.1776
MGH36_P4_G08	NA	black	0	0.074505	0
MGH36_P4_G09	NA	black	0	0.059355	0
MGH36_P4_G10	-0.868052875033	red	1	1.8683	0.11103
MGH36_P4_G11	-0.0240685255283	red	1	1.1538	0.39397
MGH36_P4_H01	-1.06674901251	red	1	0.067639	3.9372
MGH36_P4_H02	NA	black	0	0	0
MGH36_P4_H03	2.11366096708	red	1	2.4998	5.573
MGH36_P4_H04	1.14169320394	red	1	0.035624	0.20914
MGH36_P4_H05	1.1158264711	red	1	0.098958	0.13488
MGH36_P4_H09	-0.226809293855	red	1	0.58111	2.9216
MGH36_P4_H12	NA	black	0	0.10165	0
MGH36_P6_A02	NA	black	0	0	3.5737
MGH36_P6_A04	1.13375178656	red	1	0.028569	0.23634
MGH36_P6_A05	1.08065953436	green3	2	0.052416	0.29042
MGH36_P6_A07	NA	black	0	0	0.18142
MGH36_P6_A08	0.985415780551	green3	2	0.15575	0.27977
MGH36_P6_A09	-1.34694985679	red	1	2.4225	0.3774
MGH36_P6_A10	-0.876148016681	red	1	1.8655	0.084064
MGH36_P6_A11	NA	black	0	0.028569	0
MGH36_P6_B03	-2.22418574082	red	1	0.13619	5.8989
MGH36_P6_B04	NA	black	0	0	1.7502
MGH36_P6_B05	0.48570874505	red	1	0.060739	1.3511
MGH36_P6_B06	0.495789323424	red	1	2.0645	3.4105
MGH36_P6_B10	-1.16720467553	red	1	0.10568	4.1595
MGH36_P6_B11	NA	black	0	0	0.29866
MGH36_P6_B12	NA	black	0	0	0
MGH36_P6_C02	-0.198877519272	red	1	1.0412	4.2593
MGH36_P6_C03	-2.04091500777	red	1	2.8864	0.1865
MGH36_P6_C04	NA	black	0	1.0915	0
MGH36_P6_C05	NA	black	0	0	0
MGH36_P6_C06	0.016301345499	red	1	1.2406	4.0746
MGH36_P6_C07	1.32510971115	red	1	2.6095	4.1633
MGH36_P6_C08	0.144840447801	red	1	1.3696	4.183
MGH36_P6_C09	0.655858644194	red	1	0.51904	0.17249
MGH36_P6_C11	0.3143346289	red	1	1.4631	5.0442
MGH36_P6_C12	0.895085109914	red	1	0.07861	0.59072
MGH36_P6_D01	NA	black	0	0.052416	0
MGH36_P6_D02	0.363895361071	red	1	1.8695	3.3403
MGH36_P6_D03	NA	black	0	0	4.5569
MGH36_P6_D04	-0.247813494268	red	1	1.3391	0.11503
MGH36_P6_D05	NA	black	0	0	3.9866
MGH36_P6_D06	NA	black	0	0	0
MGH36_P6_D07	0.626391148885	red	1	3.3153	2.959
MGH36_P6_D08	NA	black	0	0	3.4885
MGH36_P6_D10	0.0222465965399	red	1	1.2522	4.4369
MGH36_P6_D11	-1.47020684114	red	1	0.037031	4.5056
MGH36_P6_E02	NA	black	0	5.0294	0
MGH36_P6_E03	-0.693471327106	red	1	0.041243	3.3138
MGH36_P6_E04	NA	black	0	0	3.1462
MGH36_P6_E05	-1.25961714389	red	1	0.069015	4.2419
MGH36_P6_E06	-0.155848783238	red	1	1.263	0.15963
MGH36_P6_E07	NA	black	0	1.099	0
MGH36_P6_E08	NA	black	0	0	5.2895
MGH36_P6_E09	-0.145318354549	red	1	0.12565	2.4534
MGH36_P6_E10	NA	black	0	1.3465	0
MGH36_P6_E11	0.987579555063	green3	2	0.035624	0.48749
MGH36_P6_E12	NA	black	0	3.3838	0
MGH36_P6_F01	NA	black	0	0.075875	0
MGH36_P6_F04	-1.65481984138	red	1	0.025738	4.758
MGH36_P6_F06	-0.854316274729	red	1	0.65444	4.9541
MGH36_P6_F07	0.554952129914	red	1	0.044044	1.2425
MGH36_P6_F08	1.15167791252	red	1	0.025738	0.20914
MGH36_P6_F10	NA	black	0	0	5.7363
MGH36_P6_F12	NA	black	0	0	3.8476
MGH36_P6_G01	1.23302465257	red	1	0.0229	0.067639
MGH36_P6_G02	NA	black	0	0	2.4797
MGH36_P6_G03	-0.140649658607	red	1	1.2546	0.21909
MGH36_P6_G04	-1.2056940081	red	1	2.1979	0.20789
MGH36_P6_G05	0.298421295493	red	1	1.7049	3.4276
MGH36_P6_G06	-0.292781140144	red	1	1.069	5.2492
MGH36_P6_G07	1.10942900098	green3	2	0.034216	0.27023
MGH36_P6_G08	-1.67130247896	red	1	0.09356	4.931
MGH36_P6_G09	1.85354338258	red	1	3.1257	4.233
MGH36_P6_G10	1.14848059391	red	1	0.05797	0.15445
MGH36_P6_G11	0.515831343631	red	1	2.0711	3.4476
MGH36_P6_G12	NA	black	0	0	3.6061
MGH36_P6_H06	NA	black	0	0	5.0681
MGH36_P6_H07	-1.35876042067	red	1	2.2636	0.086784
MGH36_P6_H10	-1.05926986323	red	1	0.042644	3.8883
MGH36_P6_H12	NA	black	0	0	5.114
MGH36_P7_A01	0.0167472022295	red	1	0.029983	2.16
MGH36_P7_A02	0.178411583136	red	1	0.77231	1.3539
MGH36_P7_A03	-0.242434054087	red	1	0.96273	4.0128
MGH36_P7_A04	NA	black	0	3.0548	0
MGH36_P7_A06	-0.814434036494	red	1	2.0475	0.6332
MGH36_P7_A07	-0.550431602825	red	1	0.070389	3.1107
MGH36_P7_A08	NA	black	0	0	0.4489
MGH36_P7_A09	2.79257185165	black	0	3.3509	4.9085
MGH36_P7_A10	-0.0537748450998	red	1	1.7455	2.1217
MGH36_P7_A11	NA	black	0	0.13356	0
MGH36_P7_A12	NA	black	0	0	4.3846
MGH36_P7_B01	NA	black	0	0	0
MGH36_P7_B02	-1.06455191131	red	1	0.58015	5.2119
MGH36_P7_B03	1.13221100002	red	1	0.098958	0.10299
MGH36_P7_B04	0.541158949889	red	1	0.053806	1.2588
MGH36_P7_B06	NA	black	0	4.336	0
MGH36_P7_B07	-1.57772700522	red	1	2.4818	0.15445
MGH36_P7_B08	NA	black	0	0	4.2503
MGH36_P7_B09	-0.72561911965	red	1	0.57821	4.3245
MGH36_P7_B10	-1.35660749581	red	1	0.084064	4.4211
MGH36_P7_B11	-0.219938615003	red	1	1.3179	0.14143
MGH36_P7_B12	NA	black	0	0	0.18523
MGH36_P7_C11	NA	black	0	0	2.6204
MGH36_P7_D01	-1.29793401338	red	1	0.051024	4.2696
MGH36_P7_D02	NA	black	0	0	4.8401
MGH36_P7_D03	1.08759722846	green3	2	0.08134	0.22404
MGH36_P7_D05	NA	black	0	0	3.286
MGH36_P7_D06	1.11833932214	red	1	0.044044	0.23634
MGH36_P7_D07	NA	black	0	0	3.31
MGH36_P7_D08	-2.47652668587	red	1	3.4366	0.38184
MGH36_P7_D09	1.22992766587	red	1	0.027154	0.064883
MGH36_P7_D10	0.949551853005	green3	2	0.032806	0.55974
MGH36_P7_D11	-2.08795370152	red	1	3.0351	0.31615
MGH36_P7_E01	NA	black	0	0	0.40926
MGH36_P7_E03	NA	black	0	0	0.77315
MGH36_P7_E04	-0.179944947969	red	1	3.8704	2.3109
MGH36_P7_E05	NA	black	0	0.051024	0
MGH36_P7_E07	0.263611805282	red	1	0.78073	0.85679
MGH36_P7_E08	NA	black	0	0	5.0754
MGH36_P7_E10	-0.0110661953558	red	1	1.1342	0.18523
MGH36_P7_E12	1.20807930074	red	1	0.032806	0.09356
MGH36_P7_F01	4.42617469921	black	0	4.2892	5.2209
MGH36_P7_F02	2.54759106682	red	1	3.1102	4.9698
MGH36_P7_F03	-0.63234939786	red	1	0.055196	3.2299
MGH36_P7_F04	NA	black	0	0.051024	0
MGH36_P7_F06	-0.913233141274	red	1	0.055196	3.6774
MGH36_P7_F08	NA	black	0	0	3.5233
MGH36_P7_F09	-1.72161403977	red	1	0.02432	4.8533
MGH36_P7_F10	0.484148823552	red	1	0.43403	0.92524
MGH36_P7_F11	-0.0808189338732	red	1	0.035624	2.3214
MGH36_P7_F12	1.08434951374	green3	2	0.069015	0.25338
MGH36_P7_G01	0.425393883518	red	1	0.018634	1.4818
MGH36_P7_G02	1.13176818661	red	1	0.027154	0.24245
MGH36_P7_G03	NA	black	0	0	4.9148
MGH36_P7_G04	NA	black	0	0	6.2429
MGH36_P7_G05	-1.38634893011	red	1	3.0467	1.0072
MGH36_P7_G06	NA	black	0	0	1.6098
MGH36_P7_G08	NA	black	0	3.7841	0
MGH36_P7_G09	1.15274491968	red	1	0.035624	0.18903
MGH36_P7_G10	NA	black	0	0	0
MGH36_P7_G11	1.19480944619	red	1	0.034216	0.11503
MGH36_P7_H01	0.738703531359	red	1	1.9027	4.3869
MGH36_P7_H02	-0.777491608565	red	1	0.11636	3.5352
MGH36_P7_H03	0.0111929116397	red	1	1.2302	3.792
MGH36_P7_H04	NA	black	0	0	0.07861
MGH36_P7_H07	-1.31520963465	red	1	0.21537	4.6281
MGH36_P7_H08	1.08032371282	green3	2	0.059355	0.27858
MGH36_P7_H10	1.15310950969	red	1	0.02432	0.20914
MGH36_P7_H11	-1.4887938325	red	1	0.044044	4.5471
MGH36_P7_H12	NA	black	0	0	0
MGH36_P5_A02	NA	black	0	2.3604	0
MGH36_P5_A03	-0.56853670293	red	1	1.7519	0.56365
MGH36_P5_A05	-0.523365814711	red	1	0.1375	3.1248
MGH36_P5_A06	NA	black	0	0	6.0685
MGH36_P5_A07	-1.49072052483	red	1	0.048236	4.5582
MGH36_P5_A08	-0.388875292842	red	1	0.92296	4.5855
MGH36_P5_A09	0.619906532801	red	1	2.8586	3.0762
MGH36_P5_B02	-0.238780585123	red	1	1.8254	1.6262
MGH36_P5_B03	NA	black	0	0	0.08134
MGH36_P5_B04	-1.2319081015	red	1	0.19409	4.4369
MGH36_P5_B05	-1.76912365973	red	1	0.14666	5.2152
MGH36_P5_B06	-1.01777437412	red	1	0.014355	3.785
MGH36_P5_B07	-1.69057956626	red	1	0.075875	4.9202
MGH36_P5_B08	-0.290776092519	red	1	0.92752	4.096
MGH36_P5_B09	-0.139357664328	red	1	0.58785	2.6624
MGH36_P5_B10	-0.351929440473	red	1	2.2642	1.7294
MGH36_P5_B11	1.13986260696	red	1	0.048236	0.18903
MGH36_P5_C01	NA	black	0	2.6606	0
MGH36_P5_C02	NA	black	0	3.4093	0
MGH36_P5_C03	0.880658938441	red	1	0.03984	0.67265
MGH36_P5_C04	-1.83804652592	red	1	0.055196	5.0947
MGH36_P5_C05	-0.165927558589	red	1	0.011496	2.4539
MGH36_P5_C06	1.15675969115	red	1	0.11503	0.020058
MGH36_P5_C09	-0.657201319625	red	1	1.7355	0.26303
MGH36_P5_C11	NA	black	0	0	2.6222
MGH36_P5_C12	0.144318460833	red	1	0.073135	1.9419
MGH36_P5_D01	-0.440786162564	red	1	1.6007	0.51299
MGH36_P5_D02	-0.0649184926846	red	1	0.8528	2.6086
MGH36_P5_D03	-0.406110501832	red	1	2.2379	1.6196
MGH36_P5_D04	1.16804536009	red	1	0.062122	0.10969
MGH36_P5_D06	0.163082968762	red	1	0.025738	1.918
MGH36_P5_D07	1.07521419674	green3	2	0.071763	0.26544
MGH36_P5_D08	1.2094497452	red	1	0.038436	0.079975
MGH36_P5_D09	0.699177978828	red	1	0.45943	0.23389
MGH36_P5_D11	NA	black	0	0.049631	0
MGH36_P5_D12	NA	black	0	0	2.774
MGH36_P5_E01	NA	black	0	0	4.0545
MGH36_P5_E02	-0.0571697001885	red	1	1.3016	1.518
MGH36_P5_E03	-0.760330663075	red	1	1.7677	0.079975
MGH36_P5_E05	-0.380176401198	red	1	1.4772	0.24123
MGH36_P5_E07	1.03393075431	green3	2	0.03984	0.39726
MGH36_P5_E08	1.39356132278	red	1	2.7115	4.1319
MGH36_P5_E09	-2.25458894427	red	1	0.027154	5.6317
MGH36_P5_E10	-0.897118066928	red	1	0.014355	3.601
MGH36_P5_E11	-1.80144125352	red	1	2.9241	0.4782
MGH36_P5_F02	-0.42759347559	red	1	0.72857	3.8797
MGH36_P5_F04	0.310837348486	red	1	2.2464	2.8887
MGH36_P5_F05	-1.52467043168	red	1	2.409	0.10568
MGH36_P5_F06	1.46617587318	red	1	2.1127	5.5777
MGH36_P5_F07	0.0185629055289	red	1	1.099	1.7111
MGH36_P5_F08	-1.35510670761	red	1	0.13881	4.5279
MGH36_P5_F09	-1.08280266728	red	1	2.2101	0.43616
MGH36_P5_F10	-0.00323446386197	red	1	0.86076	2.2609
MGH36_P5_F11	NA	black	0	0.062122	0
MGH36_P5_G01	NA	black	0	1.9023	0
MGH36_P5_G02	NA	black	0	0	3.5078
MGH36_P5_G04	NA	black	0	0	4.8722
MGH36_P5_G06	4.02956577936	black	0	4.2428	5.0048
MGH36_P5_G07	1.15739176385	red	1	0.042644	0.16736
MGH36_P5_G08	-1.69855208441	red	1	0.042644	4.8586
MGH36_P5_G09	-1.4833873313	red	1	0.048236	4.5471
MGH36_P5_G10	-0.799647763543	red	1	0.074505	3.5203
MGH36_P5_G11	5.0297535185	black	0	3.8781	6.0916
MGH36_P5_H02	1.16967109457	red	1	3.151	3.5281
MGH36_P5_H03	0.724480151795	red	1	0.39177	0.35502
MGH36_P5_H05	0.27890412837	red	1	0.86631	0.20414
MGH36_P5_H06	0.770523331864	red	1	0.086784	0.81065
MGH36_P5_H07	-1.44040029423	red	1	2.3536	0.12961
MGH36_P5_H09	0.972415937903	green3	2	0.13225	0.35163
MGH36_P10_A02	0.287764648602	red	1	2.4859	2.7664
MGH36_P10_A04	0.206225783372	red	1	0.89064	0.65901
MGH36_P10_A05	0.224669273867	red	1	0.35614	1.683
MGH36_P10_A06	-0.0723695111381	red	1	0.15186	2.3285
MGH36_P10_A07	-0.144887024361	red	1	0.27143	2.5031
MGH36_P10_A09	-0.0207112289525	red	1	1.2222	1.6267
MGH36_P10_A11	0.32130469841	red	1	0.36849	1.4399
MGH36_P10_A12	0.272088791081	red	1	3.0695	2.6581
MGH36_P10_B01	0.208405636707	red	1	1.4049	4.6313
MGH36_P10_B03	0.0828371288583	red	1	1.3323	3.553
MGH36_P10_B05	-0.00157454109762	red	1	1.196	3.1298
MGH36_P10_B07	-0.107654310869	red	1	0.069015	2.373
MGH36_P10_B08	-0.00289496027695	red	1	1.157	2.4738
MGH36_P10_B10	NA	black	0	1.6045	0
MGH36_P10_B11	NA	black	0	0	3.586
MGH36_P10_C01	NA	black	0	0	1.537
MGH36_P10_C03	NA	black	0	0	3.9084
MGH36_P10_C04	-0.265814416135	red	1	1.3945	0.38515
MGH36_P10_C06	0.273909454671	red	1	1.5155	4.0514
MGH36_P10_C07	NA	black	0	3.1018	0
MGH36_P10_C08	-0.635566278607	red	1	0.53406	3.9669
MGH36_P10_C09	-1.43303214781	red	1	0.066261	4.5054
MGH36_P10_C10	0.901777464943	red	1	0.29514	0.14926
MGH36_P10_C12	NA	black	0	1.442	0
MGH36_P10_D01	NA	black	0	0	0
MGH36_P10_D02	1.34356992533	red	1	3.342	3.5937
MGH36_P10_D03	0.710918090929	red	1	2.1134	3.82
MGH36_P10_D04	-0.643995901356	red	1	2.2222	1.1966
MGH36_P10_D05	NA	black	0	0	0.17249
MGH36_P10_D07	NA	black	0	0	3.2708
MGH36_P10_D09	-2.0131064341	red	1	0.082703	5.4252
MGH36_P10_D10	-0.023294294541	red	1	1.1622	3.3111
MGH36_P10_D11	NA	black	0	0	0.15445
MGH36_P10_D12	NA	black	0	1.6581	0
MGH36_P10_E02	0.18711142952	red	1	2.5457	2.6109
MGH36_P10_E03	NA	black	0	1.2271	0
MGH36_P10_E04	NA	black	0	1.9568	0
MGH36_P10_E05	NA	black	0	0	4.137
MGH36_P10_E07	0.452966965691	red	1	0.69777	0.23143
MGH36_P10_E10	1.68061026091	red	1	2.8274	4.357
MGH36_P10_E11	-0.153844157848	red	1	1.0663	4.0948
MGH36_P10_E12	0.149615239252	red	1	0.16864	1.9142
MGH36_P10_F02	NA	black	0	0	3.4162
MGH36_P10_F03	NA	black	0	0	3.6927
MGH36_P10_F05	-1.24914855769	red	1	0.03984	4.1758
MGH36_P10_F06	-1.67637920641	red	1	0.07861	4.9047
MGH36_P10_F08	1.9382627627	red	1	3.0934	4.3518
MGH36_P10_F09	-0.629887507289	red	1	0.62293	4.1952
MGH36_P10_F10	0.616679141262	red	1	0.5509	0.19156
MGH36_P10_F11	-0.0549681918796	red	1	0.8488	2.5497
MGH36_P10_F12	-0.588217368456	red	1	0.035624	3.1416
MGH36_P10_G01	-0.895379107549	red	1	0.54003	4.6419
MGH36_P10_G02	NA	black	0	0	1.6631
MGH36_P10_G03	NA	black	0	1.787	0
MGH36_P10_G05	0.136369287823	red	1	1.5003	3.1391
MGH36_P10_G06	-0.329134220639	red	1	1.4044	0.08134
MGH36_P10_G07	-0.534929036574	red	1	0.056584	3.0738
MGH36_P10_G08	NA	black	0	0	0
MGH36_P10_G09	0.00637780352986	red	1	0.68706	2.2057
MGH36_P10_G10	-0.328521597839	red	1	0.70576	3.4658
MGH36_P10_G11	-1.03467643585	red	1	2.014	0.12565
MGH36_P10_H01	NA	black	0	0	0
MGH36_P10_H03	0.791259935674	red	1	0.33228	0.32998
MGH36_P10_H04	1.24081532363	red	1	2.4484	4.2649
MGH36_P10_H05	NA	black	0	0	2.2573
MGH36_P10_H06	NA	black	0	0	0
MGH36_P10_H09	NA	black	0	0	2.872
MGH36_P10_H11	0.47892827916	red	1	1.6668	4.3687
MGH36_P10_H12	-0.946764396628	red	1	0.21785	3.9808
MGH36_P8_A01	-0.231253910887	red	1	2.344	1.9664
MGH36_P8_A03	0.180562114668	red	1	1.3679	5.2735
MGH36_P8_A04	-0.0381917294544	red	1	1.3028	1.7506
MGH36_P8_A06	-0.260211195943	red	1	0.67265	3.1601
MGH36_P8_A07	0.00531864192847	red	1	2.4	2.3499
MGH36_P8_A08	NA	black	0	0	3.2759
MGH36_P8_A09	NA	black	0	2.3426	0
MGH36_P8_A11	-0.117659734553	red	1	0.37962	2.4867
MGH36_P8_A12	-0.299582649259	red	1	0.24001	2.7958
MGH36_P8_B01	0.113530489399	red	1	0.14143	1.9866
MGH36_P8_B02	NA	black	0	0	4.0249
MGH36_P8_B03	NA	black	0	0	0
MGH36_P8_B04	-0.0290410451921	red	1	0.18142	2.2525
MGH36_P8_B05	-0.0578894849256	red	1	0.976	2.7596
MGH36_P8_B08	NA	black	0	2.4201	0
MGH36_P8_B09	-0.437574121714	red	1	0.07861	2.9309
MGH36_P8_B10	-0.231573127514	red	1	1.1144	5.3446
MGH36_P8_B11	0.631658881151	red	1	1.6572	5.248
MGH36_P8_B12	-0.122286983295	red	1	1.0587	3.7324
MGH36_P8_C01	-0.010959405744	red	1	1.1827	1.4636
MGH36_P8_C02	NA	black	0	0	0
MGH36_P8_C03	0.964453528689	green3	2	2.9207	3.4382
MGH36_P8_C05	0.0563066054695	red	1	1.3317	3.0656
MGH36_P8_C06	NA	black	0	1.7816	0
MGH36_P8_C09	NA	black	0	0	2.5888
MGH36_P8_C10	NA	black	0	0	2.7176
MGH36_P8_C12	1.27982481983	red	1	3.0652	3.6901
MGH36_P8_D01	NA	black	0	0	2.5328
MGH36_P8_D03	0.790985969451	red	1	2.0925	4.038
MGH36_P8_D04	0.0123749768387	red	1	1.2351	2.7933
MGH36_P8_D05	0.877297785369	red	1	1.9822	4.5316
MGH36_P8_D07	-0.437168660703	red	1	0.045443	2.9071
MGH36_P8_D08	NA	black	0	0	3.5494
MGH36_P8_D09	-1.17600693538	red	1	0.096262	4.1573
MGH36_P8_D10	NA	black	0	0.3471	0
MGH36_P8_D11	0.0121109084267	red	1	1.229	2.9193
MGH36_P8_D12	NA	black	0	0.079975	0
MGH36_P8_E01	-0.612747255908	red	1	0.64155	4.2031
MGH36_P8_E02	0.271296437787	red	1	1.4335	5.0459
MGH36_P8_E03	0.25261889583	red	1	1.905	2.9815
MGH36_P8_E04	NA	black	0	2.3992	0
MGH36_P8_E05	0.728572532729	red	1	2.236	3.6757
MGH36_P8_E06	-0.991971774609	red	1	0.077243	3.8328
MGH36_P8_E08	0.23224657439	red	1	1.5524	3.569
MGH36_P8_E10	NA	black	0	0	1.6121
MGH36_P8_F02	0.54024331555	red	1	1.722	4.3755
MGH36_P8_F04	NA	black	0	0	2.5833
MGH36_P8_F05	NA	black	0	0	1.2485
MGH36_P8_F07	NA	black	0	0	4.6537
MGH36_P8_F09	-0.183651899881	red	1	0.39067	2.6462
MGH36_P8_G01	NA	black	0	0.18396	0
MGH36_P8_G02	NA	black	0	0	3.1299
MGH36_P8_G03	NA	black	0	0	4.5316
MGH36_P8_G04	NA	black	0	0	2.8687
MGH36_P8_G05	-1.11010107719	red	1	3.1185	1.3219
MGH36_P8_G06	0.842169089077	red	1	1.9501	4.5367
MGH36_P8_G07	NA	black	0	0	0
MGH36_P8_G08	NA	black	0	0	5.7451
MGH36_P8_G09	-1.29632367033	red	1	2.766	0.85917
MGH36_P8_G10	-1.12059812729	red	1	0.052416	3.9981
MGH36_P8_G12	-0.337954133093	red	1	0.65535	3.3864
MGH36_P8_H01	NA	black	0	0.12565	0
MGH36_P8_H03	0.147295323195	red	1	1.809	2.7521
MGH36_P8_H04	NA	black	0	0	4.5586
MGH36_P8_H06	NA	black	0	0	3.1622
MGH36_P8_H07	-0.00843577065179	red	1	1.3511	2.183
MGH36_P8_H09	NA	black	0	0	0
MGH36_P8_H10	NA	black	0	0.36849	0
MGH36_P8_H11	-0.873011140827	red	1	1.8922	0.16479
MGH36_P9_A01	-0.81954140426	red	1	0.15186	3.6534
MGH36_P9_A02	0.509577413546	red	1	1.5705	5.3482
MGH36_P9_A03	NA	black	0	0	2.7216
MGH36_P9_A05	NA	black	0	0.97526	0
MGH36_P9_A06	1.16378091159	red	1	2.3291	4.3364
MGH36_P9_A07	NA	black	0	1.1661	0
MGH36_P9_A09	NA	black	0	0	2.6152
MGH36_P9_A10	NA	black	0	1.8274	0
MGH36_P9_A11	-0.668467365524	red	1	1.7799	0.36401
MGH36_P9_A12	-0.0775492209644	red	1	1.8608	2.0939
MGH36_P9_B01	0.0806225594566	red	1	2.7521	2.4615
MGH36_P9_B04	NA	black	0	0	0
MGH36_P9_B06	-0.244604177177	red	1	0.39287	2.7897
MGH36_P9_B07	0.200433066578	red	1	1.6964	3.054
MGH36_P9_B08	-0.0953685832164	red	1	1.2345	0.50487
MGH36_P9_B09	NA	black	0	0	2.8148
MGH36_P9_B10	0.965418099002	green3	2	0.13488	0.36065
MGH36_P9_B11	0.0888035858925	red	1	1.406	3.0836
MGH36_P9_B12	NA	black	0	0.20539	0
MGH36_P9_C01	0.671230057835	red	1	1.8516	4.3459
MGH36_P9_C02	0.0657513569966	red	1	1.2963	3.853
MGH36_P9_C03	NA	black	0	0	4.2405
MGH36_P9_C05	0.0980890520869	red	1	1.4865	2.9149
MGH36_P9_C07	NA	black	0	0	0
MGH36_P9_C08	NA	black	0	0	3.3927
MGH36_P9_C09	-0.0941893609082	red	1	2.1557	2.1447
MGH36_P9_C11	NA	black	0	0	3.0657
MGH36_P9_C12	NA	black	0	0	0
MGH36_P9_D05	0.103681275723	red	1	1.434	3.1112
MGH36_P9_D07	-1.04815746983	red	1	0.12168	3.9924
MGH36_P9_D08	NA	black	0	0	0.43403
MGH36_P9_D09	NA	black	0	2.4797	0
MGH36_P9_D10	-0.561476800029	red	1	0.57628	3.8732
MGH36_P9_D11	1.36636660257	red	1	2.8875	3.9201
MGH36_P9_E01	-0.0038301056562	red	1	0.51299	2.2299
MGH36_P9_E02	0.0922887636846	red	1	1.0201	0.7966
MGH36_P9_E03	-1.50097061233	red	1	2.3989	0.12168
MGH36_P9_E04	0.332699400063	red	1	0.7031	0.79327
MGH36_P9_E05	0.717298609653	red	1	0.40054	0.35163
MGH36_P9_E06	0.844524252293	red	1	0.089498	0.66903
MGH36_P9_E07	-0.0613411414974	red	1	1.6924	2.0731
MGH36_P9_E08	0.744652140084	red	1	2.8168	3.2394
MGH36_P9_E10	0.676258429244	red	1	0.46467	0.28806
MGH36_P9_E11	0.500575882926	red	1	2.113	3.3639
MGH36_P9_E12	-0.578760252726	red	1	0.2558	3.3528
MGH36_P9_F02	1.69284915463	red	1	2.2872	5.4421
MGH36_P9_F03	-0.317627659173	red	1	0.060739	2.7209
MGH36_P9_F04	0.0266550715482	red	1	1.8687	2.3802
MGH36_P9_F08	0.319644849564	red	1	2.3228	2.8705
MGH36_P9_F09	-0.877975518234	red	1	0.64893	4.9982
MGH36_P9_F10	-0.039525525679	red	1	1.1808	4.0412
MGH36_P9_F11	NA	black	0	0	0.42223
MGH36_P9_F12	NA	black	0	0.38626	0
MGH36_P9_G03	-0.0157986091898	red	1	1.1718	3.2405
MGH36_P9_G04	NA	black	0	0	0
MGH36_P9_G05	NA	black	0	0	1.1596
MGH36_P9_G06	0.604115943172	red	1	0.24245	0.93584
MGH36_P9_G07	0.00312734192112	red	1	1.1243	0.31034
MGH36_P9_G08	-0.389934522073	red	1	0.27143	2.9991
MGH36_P9_G09	NA	black	0	2.2561	0
MGH36_P9_G10	-0.409787961445	red	1	0.02432	2.8494
MGH36_P9_G11	-0.39404007329	red	1	0.45523	3.2116
MGH36_P9_H01	-0.873552353961	red	1	0.21039	3.8364
MGH36_P9_H02	NA	black	0	0	0
MGH36_P9_H03	0.714886440427	red	1	2.5526	3.353
MGH36_P9_H04	-0.252887200465	red	1	0.17632	2.669
MGH36_P9_H06	NA	black	0	0	2.1868
MGH36_P9_H07	0.0347147265917	red	1	0.073135	2.1309
MGH36_P9_H08	-0.273868396519	red	1	1.412	0.44042
MGH36_P9_H10	0.0057827723218	red	1	0.43936	2.1994
MGH36_P9_H11	-0.311683997989	red	1	1.5205	0.74502
MGH36_P9_H12	0.0522074901098	red	1	1.2786	3.9986
MGH36_P2_A01	-0.652632193178	red	1	2.7832	1.6074
MGH36_P2_A03	-0.700393616475	red	1	1.7502	0.18777
MGH36_P2_A04	NA	black	0	0	0.063503
MGH36_P2_A05	-0.0910602590902	red	1	0.032806	2.3377
MGH36_P2_A06	2.18989683008	red	1	2.7704	5.0849
MGH36_P2_A07	3.29484366506	black	0	3.4053	5.3022
MGH36_P2_A08	NA	black	0	0	2.2485
MGH36_P2_A11	0.14467844233	red	1	0.071763	1.9415
MGH36_P2_B03	-1.06978930914	red	1	0.014355	3.8639
MGH36_P2_B04	-0.487980256863	red	1	0.092207	3.0254
MGH36_P2_B05	2.93576424269	black	0	3.9767	4.4667
MGH36_P2_B06	-0.025774958625	red	1	0.60502	2.3098
MGH36_P2_B07	-0.553000911931	red	1	1.6627	0.34142
MGH36_P2_B08	0.0817654785214	red	1	1.3657	3.2146
MGH36_P2_B09	0.106504952805	red	1	1.4011	3.2945
MGH36_P2_B10	-0.792447820977	red	1	1.9888	0.5656
MGH36_P2_B11	-0.728818635909	red	1	0.071763	3.4026
MGH36_P2_B12	0.846097813415	red	1	0.05797	0.71017
MGH36_P2_C02	-1.51190904527	red	1	0.037031	4.5682
MGH36_P2_C03	-0.599057486397	red	1	0.02148	3.1465
MGH36_P2_C04	0.107064068301	red	1	1.4772	3.0004
MGH36_P2_C07	1.25779754449	red	1	2.8276	3.8445
MGH36_P2_C08	1.04294900128	green3	2	0.066261	0.33571
MGH36_P2_C09	-0.131916113184	red	1	0.48749	2.5741
MGH36_P2_C10	-0.542051977328	red	1	0.069015	3.0958
MGH36_P2_C11	-1.44369675544	red	1	2.473	0.32077
MGH36_P2_C12	NA	black	0	0	0.11503
MGH36_P2_D01	1.44005548761	red	1	2.5714	4.3818
MGH36_P2_D02	-1.13688775356	red	1	0.070389	4.052
MGH36_P2_D04	0.0225458128644	red	1	1.107	1.3516
MGH36_P2_D05	1.0827785835	green3	2	0.074505	0.2461
MGH36_P2_D06	-0.396319444551	red	1	0.96864	4.947
MGH36_P2_D07	1.13678667598	red	1	0.089498	0.1137
