Cell_name	Zvalue	Color	Cluster	BRCA1	EGFR
MGH60_P4_F05	NA	black	0	0	5.2282
MGH60_P4_F06	NA	black	0	0	0.77062
MGH60_P4_F07	-0.107845388105	red	1	0.47508	4.3401
MGH60_P4_F08	NA	black	0	0	4.9486
MGH60_P4_F09	NA	black	0	0	2.7297
MGH60_P4_F10	NA	black	0	0	4.4626
MGH60_P4_F11	5.9231808003	black	0	4.8871	6.4368
MGH60_P4_F12	NA	black	0	0	3.0825
MGH60_P4_G01	NA	black	0	0.16993	0
MGH60_P4_G02	-0.232558918291	red	1	0.28688	4.5388
MGH60_P4_G03	NA	black	0	0	4.3812
MGH60_P4_G04	-0.369175122805	red	1	0.1003	4.6579
MGH60_P4_G05	-0.194269102028	red	1	0.62106	5.8516
MGH60_P4_G06	NA	black	0	0	2.6624
MGH60_P4_G07	NA	black	0	0	4.6635
MGH60_P4_G08	0.0864044610155	red	1	0.30217	3.3083
MGH60_P4_G09	NA	black	0	0	2.037
MGH60_P4_G10	NA	black	0	0	3.9135
MGH60_P4_G11	NA	black	0	0	4.9027
MGH60_P4_G12	NA	black	0	0	1.9709
MGH60_P4_H01	0.612335288678	red	1	2.6367	4.3198
MGH60_P4_H03	-2.14704790848	black	0	1.9642	0.55778
MGH60_P4_H04	0.451012883138	red	1	0.25822	1.937
MGH60_P4_H06	NA	black	0	0	4.7265
MGH60_P4_H07	NA	black	0	0	4.6348
MGH60_P4_H08	0.00423065832017	red	1	0.77737	4.2316
MGH60_P4_H09	NA	black	0	0	4.483
MGH60_P4_H10	NA	black	0	0	3.2975
MGH60_P4_H11	0.500932035732	red	1	2.0165	4.4359
MGH60_P4_H12	-0.897785752576	red	1	0.24732	6.6574
MGH60_P5_A01	0.0709827259734	red	1	4.4626	3.8098
MGH60_P5_A02	NA	black	0	0	4.256
MGH60_P5_A03	NA	black	0	0	2.8736
MGH60_P5_A04	-0.0338706257634	red	1	0.58785	4.0217
MGH60_P5_A05	NA	black	0	0	3.5319
MGH60_P5_A06	NA	black	0	0	3.1207
MGH60_P5_A07	-0.425417877447	red	1	0.26424	5.174
MGH60_P5_A08	NA	black	0	0	3.5884
MGH60_P5_A09	0.100380389833	red	1	0.37072	3.1789
MGH60_P5_A10	NA	black	0	0	5.7559
MGH60_P5_A11	0.0404615808735	red	1	0.29631	3.4968
MGH60_P5_A12	NA	black	0	0	3.1674
MGH60_P5_B01	NA	black	0	0	3.5056
MGH60_P5_B02	NA	black	0	0	3.2898
MGH60_P5_B03	NA	black	0	0	4.9017
MGH60_P5_B04	1.86557477666	black	0	3.9545	4.8313
MGH60_P5_B05	NA	black	0	0	5.6554
MGH60_P5_B06	NA	black	0	0	4.898
MGH60_P5_B07	NA	black	0	0.73379	0
MGH60_P5_B08	NA	black	0	0	2.3179
MGH60_P5_B09	NA	black	0	0	4.6943
MGH60_P5_B10	NA	black	0	0	5.1061
MGH60_P5_B12	-3.62525423025	black	0	3.3154	1.1846
MGH60_P5_C01	NA	black	0	0	3.1467
MGH60_P5_C02	0.357482886343	red	1	0.31267	2.1283
MGH60_P5_C03	NA	black	0	0	2.9703
MGH60_P5_C04	NA	black	0	0	4.6588
MGH60_P5_C05	-0.20840124215	red	1	0.39397	4.6725
MGH60_P5_C06	NA	black	0	0	4.17
MGH60_P5_C07	NA	black	0	0	3.7936
MGH60_P5_C08	NA	black	0	0	3.1774
MGH60_P5_C09	-0.133248550236	red	1	0.59359	5.0181
MGH60_P5_C10	NA	black	0	0	5.1777
MGH60_P5_C11	NA	black	0	0	5.586
MGH60_P5_C12	NA	black	0	0	5.5193
MGH60_P5_D01	-0.0814638112276	red	1	0.68796	5.3371
MGH60_P5_D02	NA	black	0	0	3.7882
MGH60_P5_D03	NA	black	0	0	5.3526
MGH60_P5_D04	NA	black	0	0	4.1502
MGH60_P5_D05	NA	black	0	0	5.7088
MGH60_P5_D06	NA	black	0	0	3.7392
MGH60_P5_D07	NA	black	0	0	4.3645
MGH60_P5_D08	NA	black	0	0	6.373
MGH60_P5_D09	NA	black	0	0	4.0651
MGH60_P5_D10	0.79911547857	green3	2	0.24732	0.57143
MGH60_P5_D11	NA	black	0	0	4.8516
MGH60_P5_D12	NA	black	0	0	4.0583
MGH60_P5_E01	-0.229866292442	red	1	0.32423	4.6015
MGH60_P5_E02	-0.5757017639	red	1	0.3505	6.0699
MGH60_P5_E03	NA	black	0	0	5.3764
MGH60_P5_E04	NA	black	0	0	4.8269
MGH60_P5_E05	2.99633250421	black	0	3.2976	5.9187
MGH60_P5_E06	-0.151477441038	red	1	0.44679	4.5229
MGH60_P5_E07	-0.0868766824158	red	1	0.4351	4.1445
MGH60_P5_E08	-3.3699011698	black	0	3.656	1.6462
MGH60_P5_E09	NA	black	0	0	5.6126
MGH60_P5_E10	NA	black	0	0	2.2132
MGH60_P5_E11	NA	black	0	0	3.1217
MGH60_P5_E12	-0.419257027913	red	1	0.098958	4.7894
MGH60_P5_F01	NA	black	0	0	4.5069
MGH60_P5_F02	NA	black	0	0	4.3876
MGH60_P5_F03	NA	black	0	0	4.5327
MGH60_P5_F04	NA	black	0	0	4.8468
MGH60_P5_F05	NA	black	0	0	5.3033
MGH60_P5_F06	NA	black	0	0	3.8126
MGH60_P5_F07	NA	black	0	0	4.0931
MGH60_P5_F08	0.0659785179332	red	1	0.27262	3.4071
MGH60_P5_F09	NA	black	0	0	3.3956
MGH60_P5_F11	NA	black	0	0	5.6578
MGH60_P5_F12	0.245769552718	red	1	0.13488	2.9228
MGH60_P5_G01	NA	black	0	0	5.2154
MGH60_P5_G02	NA	black	0	0	5.0612
MGH60_P5_G03	NA	black	0	0	0.97012
MGH60_P5_G04	0.0144814719076	red	1	0.86076	3.9353
MGH60_P5_G05	-0.244513358518	red	1	0.21164	4.4579
MGH60_P5_G06	-0.0847232408364	red	1	0.41684	4.1077
MGH60_P5_G07	0.309261179271	red	1	1.1177	5.3335
MGH60_P5_G08	NA	black	0	0	4.1589
MGH60_P5_G09	NA	black	0	0	5.5213
MGH60_P5_G10	1.62241930427	black	0	4.2052	4.6306
MGH60_P5_G11	1.54784191865	black	0	3.8595	4.6728
MGH60_P5_G12	0.845708219334	green3	2	0.070389	1.3092
MGH60_P5_H01	NA	black	0	0	4.6512
MGH60_P5_H02	-0.147041774568	red	1	0.53506	4.8018
MGH60_P5_H03	-0.028709356564	red	1	0.5509	3.9149
MGH60_P5_H04	NA	black	0	0	4.0609
MGH60_P5_H05	-0.498731305396	red	1	0.26664	5.4333
MGH60_P5_H06	NA	black	0	0	3.6198
MGH60_P5_H07	NA	black	0	0	5.7415
MGH60_P5_H08	NA	black	0	0	3.6089
MGH60_P5_H09	-0.107676262919	red	1	1.1157	3.1436
MGH60_P5_H10	NA	black	0	0	3.1192
MGH60_P5_H11	NA	black	0	0	2.538
MGH60_P5_H12	-0.44857664177	red	1	0.032806	4.7585
MGH60_P6_A01	0.859170052224	green3	2	2.3004	4.737
MGH60_P6_A02	-0.854544243208	red	1	0.085425	5.8826
MGH60_P6_A03	NA	black	0	0	3.3718
MGH60_P6_A04	3.06893648955	black	0	4.2227	5.3972
MGH60_P6_A05	0.194300664471	red	1	0.29396	2.877
MGH60_P6_A06	NA	black	0	0	1.3674
MGH60_P6_A07	-0.629370284562	red	1	0.1375	5.4428
MGH60_P6_A08	NA	black	0	0	4.3172
MGH60_P6_A09	-0.336773929563	red	1	0.41034	5.3345
MGH60_P6_A10	0.30237454262	red	1	1.0222	5.9994
MGH60_P6_A11	-0.358205565706	red	1	0.17377	4.7486
MGH60_P6_A12	-0.697127150359	red	1	0.27739	6.1518
MGH60_P6_B01	NA	black	0	0	4.653
MGH60_P6_B03	NA	black	0	0	4.8255
MGH60_P6_B04	NA	black	0	0	4.0897
MGH60_P6_B05	-0.230267888309	red	1	0.089498	4.2733
MGH60_P6_B06	NA	black	0	0	5.0476
MGH60_P6_B07	NA	black	0	0	6.2902
MGH60_P6_B08	NA	black	0	0	5.2348
MGH60_P6_B09	NA	black	0	0	2.7557
MGH60_P6_B10	-0.0207855910511	red	1	0.76553	2.2185
MGH60_P6_B11	NA	black	0	0	3.9014
MGH60_P6_B12	0.195375367244	red	1	0.084064	3.1174
MGH60_P6_C02	-0.165502248633	red	1	1.4998	3.2882
MGH60_P6_C03	NA	black	0	0	5.1781
MGH60_P6_C05	NA	black	0	0	1.6248
MGH60_P6_C06	NA	black	0	0	6.1152
MGH60_P6_C07	NA	black	0	0	3.3892
MGH60_P6_C08	-0.260167953391	red	1	0.55876	5.7857
MGH60_P6_C09	NA	black	0	0	4.0834
MGH60_P6_C10	-0.310482194748	red	1	0.41468	5.2279
MGH60_P6_C11	NA	black	0	0	4.8187
MGH60_P6_D01	-0.43139644113	red	1	3.9818	3.517
MGH60_P6_D03	NA	black	0	0	5.5974
MGH60_P6_D04	NA	black	0	0	5.4174
MGH60_P6_D05	NA	black	0	0	5.3642
MGH60_P6_D06	NA	black	0	0	5.4901
MGH60_P6_D07	NA	black	0	0	5.7995
MGH60_P6_D08	0.553548510879	red	1	0.23266	1.6378
MGH60_P6_D09	-0.544838896815	red	1	0.22157	5.4389
MGH60_P6_D11	NA	black	0	0	5.8052
MGH60_P6_D12	-0.261624938545	red	1	0.10165	4.37
MGH60_P6_E01	NA	black	0	0	0
MGH60_P6_E02	0.0953290483366	red	1	0.89297	5.1404
MGH60_P6_E03	NA	black	0	0	3.1258
MGH60_P6_E04	NA	black	0	0	4.3578
MGH60_P6_E05	0.603245044919	red	1	2.4628	4.3663
MGH60_P6_E06	-0.160872989519	red	1	0.36513	4.3911
MGH60_P6_E07	-0.0707393214261	red	1	0.61918	4.5364
MGH60_P6_E08	NA	black	0	0	5.387
MGH60_P6_E09	NA	black	0	0	2.1329
MGH60_P6_E10	NA	black	0	0	5.0245
MGH60_P6_E11	NA	black	0	0	5.1849
MGH60_P6_E12	NA	black	0	0	6.6724
MGH60_P6_F02	NA	black	0	0	5.6646
MGH60_P6_F03	NA	black	0	0	2.7064
MGH60_P6_F04	-0.18292205822	red	1	0.58207	5.3722
MGH60_P6_F05	NA	black	0	0	5.2664
MGH60_P6_F06	NA	black	0	0	2.2609
MGH60_P6_F07	1.7140045521	black	0	3.4962	4.8962
MGH60_P6_F08	-0.314197496945	red	1	0.54597	6.0549
MGH60_P6_F09	NA	black	0	0	4.9312
MGH60_P6_F10	-0.774043041276	red	1	2.06	2.6351
MGH60_P6_F11	NA	black	0	0	4.6212
MGH60_P6_F12	-0.572806118933	red	1	0.090853	5.177
MGH60_P6_G01	NA	black	0	0	3.7554
MGH60_P6_G02	NA	black	0	0	4.9215
MGH60_P6_G03	-0.0693578816705	red	1	0.27977	3.9201
MGH60_P6_G04	NA	black	0	0	6.2884
MGH60_P6_G05	-0.473931906859	red	1	0.24245	5.2737
MGH60_P6_G06	NA	black	0	0	5.1118
MGH60_P6_G07	NA	black	0	0	4.4754
MGH60_P6_G08	NA	black	0	0	3.8992
MGH60_P6_G10	NA	black	0	0	2.3397
MGH60_P6_G11	NA	black	0	0	1.9793
MGH60_P6_G12	NA	black	0	0	4.5661
MGH60_P6_H01	-0.377174452761	red	1	0.18015	4.8176
MGH60_P6_H02	-0.641914623296	red	1	0.17249	5.5798
MGH60_P6_H03	NA	black	0	0	3.1035
MGH60_P6_H04	2.62031138153	black	0	4.6829	5.0077
MGH60_P6_H06	NA	black	0	0	4.9645
MGH60_P6_H07	-0.064134771379	red	1	0.15186	3.8458
MGH60_P6_H08	NA	black	0	0	4.0577
MGH60_P6_H09	NA	black	0	0	4.4067
MGH60_P6_H10	NA	black	0	0	4.9157
MGH60_P6_H11	NA	black	0	0	2.6911
MGH60_P6_H12	1.33899703405	green3	2	2.9928	4.8328
MGH60_P7_A01	0.99997374599	green3	2	3.3552	4.4486
MGH60_P7_A02	NA	black	0	0	4.1482
MGH60_P7_A03	NA	black	0	0	4.9802
MGH60_P7_A04	NA	black	0	0	3.2707
MGH60_P7_A05	NA	black	0	0	0.72596
MGH60_P7_A06	NA	black	0	0	1.1871
MGH60_P7_A07	-0.0400914644312	red	1	0.26544	3.8047
MGH60_P7_A08	NA	black	0	0	0
MGH60_P7_A09	-0.00942322361622	red	1	0.57821	3.7609
MGH60_P7_A10	1.44140890181	black	0	3.1494	4.8437
MGH60_P7_A11	0.244081977314	red	1	0.062122	3.0036
MGH60_P7_A12	NA	black	0	0	4.3005
MGH60_P7_B02	NA	black	0	0	4.5841
MGH60_P7_B03	NA	black	0	0	2.0864
MGH60_P7_B04	NA	black	0	0	4.6908
MGH60_P7_B05	NA	black	0	0	5.5954
MGH60_P7_B06	NA	black	0	0	4.224
MGH60_P7_B07	NA	black	0	0	4.3059
MGH60_P7_B08	0.276534335575	red	1	0.35952	2.3386
MGH60_P7_B09	-0.425169726356	red	1	0.2857	5.2378
MGH60_P7_B10	NA	black	0	0	4.0601
MGH60_P7_B11	0.249034723045	red	1	0.32077	2.5862
MGH60_P7_B12	0.503765454872	red	1	0.25459	1.7407
MGH60_P7_C01	NA	black	0	0	3.1105
MGH60_P7_C02	NA	black	0	0	6.6575
MGH60_P7_C03	-0.208699775355	red	1	0.4844	4.9816
MGH60_P7_C04	-0.470970941199	red	1	0.31615	5.5119
MGH60_P7_C05	-0.0660027000586	red	1	0.49876	4.1193
MGH60_P7_C06	0.516884176264	red	1	0.40272	0.70221
MGH60_P7_C07	-0.000293115259461	red	1	0.17505	3.655
MGH60_P7_C08	0.32408466262	red	1	1.9609	4.1974
MGH60_P7_C09	-0.544997156534	red	1	0.23266	5.4746
MGH60_P7_C10	NA	black	0	0	4.4193
MGH60_P7_C11	NA	black	0	0	4.144
MGH60_P7_C12	NA	black	0	0	3.7651
MGH60_P7_D01	0.15216125863	red	1	0.19156	3.159
MGH60_P7_D02	NA	black	0	0	3.2632
MGH60_P7_D03	-0.210256080345	red	1	0.26424	4.4199
MGH60_P7_D04	NA	black	0	0	3.9993
MGH60_P7_D05	NA	black	0	5.0008	0
MGH60_P7_D06	NA	black	0	0	3.7438
MGH60_P7_D08	0.0529317828938	red	1	0.54399	3.1994
MGH60_P7_D09	0.275862199899	red	1	0.19409	2.7439
MGH60_P7_D10	NA	black	0	0	3.6397
MGH60_P7_D11	NA	black	0	0	4.3485
MGH60_P7_D12	NA	black	0	0	5.1067
MGH60_P7_E01	NA	black	0	0	5.3781
MGH60_P7_E02	0.632560992358	red	1	0.1635	1.6276
MGH60_P7_E03	NA	black	0	0	5.5444
MGH60_P7_E04	NA	black	0	0	3.9211
MGH60_P7_E05	NA	black	0	0	2.6199
MGH60_P7_E06	0.0364032010792	red	1	0.70044	1.3144
MGH60_P7_E07	0.768200803387	green3	2	2.3462	4.6025
MGH60_P7_E08	NA	black	0	0	4.723
MGH60_P7_E09	NA	black	0	0	4.7394
MGH60_P7_E11	NA	black	0	0	4.7929
MGH60_P7_E12	0.0860857844969	red	1	0.20539	3.3688
MGH60_P7_F01	0.179039868075	red	1	0.001442	3.2144
MGH60_P7_F03	-0.110982821335	red	1	0.20664	4.0195
MGH60_P7_F04	NA	black	0	0	3.1557
MGH60_P7_F05	-0.0766211651133	red	1	0.6173	4.5927
MGH60_P7_F06	NA	black	0	0	0.35727
MGH60_P7_F07	NA	black	0	0	4.11
MGH60_P7_F08	-0.345598490662	red	1	1.6866	3.0252
MGH60_P7_F10	NA	black	0	0	2.8071
MGH60_P7_F11	NA	black	0	0	4.7119
MGH60_P7_F12	0.771153962783	green3	2	0.20789	0.9313
MGH60_P7_G01	NA	black	0	0	5.4305
MGH60_P7_G02	-0.671020154856	red	1	0.22651	5.8525
MGH60_P7_G03	NA	black	0	0	5.2001
MGH60_P7_G04	0.524685078172	red	1	0.37629	0.90689
MGH60_P7_G05	NA	black	0	0	1.7334
MGH60_P7_G06	NA	black	0	0	3.8062
MGH60_P7_G07	1.42864134871	black	0	2.0973	5.687
MGH60_P7_G08	NA	black	0	0	0
MGH60_P7_G09	NA	black	0	0	5.3968
MGH60_P7_G10	NA	black	0	0	3.4705
MGH60_P7_G11	NA	black	0	0	4.662
MGH60_P7_G12	-0.0464322129696	red	1	0.20539	3.8078
MGH60_P7_H01	NA	black	0	0	2.5049
MGH60_P7_H02	NA	black	0	0	4.0136
MGH60_P7_H03	0.00078731428382	red	1	0.0057593	3.6474
MGH60_P7_H04	NA	black	0	0	2.1944
MGH60_P7_H05	-0.232765235093	red	1	0.30334	4.5706
MGH60_P7_H06	NA	black	0	0	5.5558
MGH60_P7_H07	NA	black	0	0	0.70133
MGH60_P7_H08	-0.40216199382	red	1	0.20789	4.9529
MGH60_P7_H09	0.56923336111	red	1	0.09356	2.0409
MGH60_P7_H10	NA	black	0	0	4.638
MGH60_P7_H11	-0.0675846570583	red	1	0.12168	3.8457
MGH60_P7_H12	-0.345231232941	red	1	0.11237	4.6111
MGH60_P3_A01	NA	black	0	0	0
MGH60_P3_A02	NA	black	0	0	4.9334
MGH60_P3_A03	NA	black	0	0	3.1069
MGH60_P3_A06	NA	black	0	0	6.2412
MGH60_P3_A07	NA	black	0	0	4.6173
MGH60_P3_A08	NA	black	0	0	4.1354
MGH60_P3_A09	NA	black	0	0	2.7242
MGH60_P3_A10	NA	black	0	0	1.6595
MGH60_P3_A11	NA	black	0	0	4.5725
MGH60_P3_A12	NA	black	0	0	3.8866
MGH60_P3_B01	NA	black	0	0	3.6178
MGH60_P3_B04	NA	black	0	0	2.8341
MGH60_P3_B06	NA	black	0	0	2.3533
MGH60_P3_B07	0.240414234547	red	1	1.2833	4.5338
MGH60_P3_B10	NA	black	0	0	3.4482
MGH60_P3_B11	-0.198141837998	red	1	0.83754	0.59837
MGH60_P3_B12	NA	black	0	0	0
MGH60_P3_C03	NA	black	0	0	5.1577
MGH60_P3_C04	NA	black	0	0	4.244
MGH60_P3_C07	NA	black	0	0	3.3138
MGH60_P3_C08	0.942900359468	green3	2	2.389	4.7782
MGH60_P3_C09	NA	black	0	0	4.179
MGH60_P3_D01	NA	black	0	0	5.2106
MGH60_P3_D03	NA	black	0	0	3.2892
MGH60_P3_D04	NA	black	0	0	1.9627
MGH60_P3_D07	NA	black	0	0	5.5329
MGH60_P3_D08	0.83668758979	green3	2	3.4569	4.3138
MGH60_P3_D09	2.68929296158	black	0	3.5107	5.5463
MGH60_P3_D10	NA	black	0	0	3.8573
MGH60_P3_D11	NA	black	0	0	3.8824
MGH60_P3_E02	NA	black	0	0	4.4542
MGH60_P3_E03	NA	black	0	0	4.4106
MGH60_P3_E04	NA	black	0	0	4.1334
MGH60_P3_E06	NA	black	0	0	3.5135
MGH60_P3_E07	NA	black	0	0	4.9543
MGH60_P3_E08	-0.554274657793	red	1	1.9027	2.8292
MGH60_P3_E09	NA	black	0	0	4.7621
MGH60_P3_E10	NA	black	0	0	5.5879
MGH60_P3_E11	NA	black	0	0	5.3276
MGH60_P3_E12	NA	black	0	0	2.0861
MGH60_P3_F01	NA	black	0	0	3.5924
MGH60_P3_F02	1.01633956573	green3	2	1.8168	5.4845
MGH60_P3_F03	NA	black	0	0	2.1114
MGH60_P3_F04	0.678755718893	red	1	1.8774	4.8195
MGH60_P3_F06	NA	black	0	0	5.2147
MGH60_P3_F07	NA	black	0	0	0
MGH60_P3_F08	-0.120068342958	red	1	1.9546	3.5219
MGH60_P3_F09	-0.0146924126407	red	1	1.0676	3.5934
MGH60_P3_F10	NA	black	0	0	2.2513
MGH60_P3_F11	0.486533177964	red	1	1.3323	5.2806
MGH60_P3_F12	NA	black	0	0	2.5074
MGH60_P3_G02	NA	black	0	0	4.7129
MGH60_P3_G04	NA	black	0	0	4.6057
MGH60_P3_G05	NA	black	0	0	5.3927
MGH60_P3_G06	NA	black	0	0	4.0956
MGH60_P3_G07	NA	black	0	0	4.0445
MGH60_P3_G08	NA	black	0	0	4.8496
MGH60_P3_G10	NA	black	0	0	4.2181
MGH60_P3_G11	NA	black	0	0	4.4837
MGH60_P3_H02	NA	black	0	0	4.3945
MGH60_P3_H03	-0.0812415441754	red	1	0.63134	4.7364
MGH60_P3_H04	NA	black	0	0	5.0899
MGH60_P3_H06	NA	black	0	0	4.2904
MGH60_P3_H07	NA	black	0	0	2.272
MGH60_P3_H08	NA	black	0	0	3.4293
MGH60_P3_H09	NA	black	0	0	2.7729
MGH60_P3_H10	NA	black	0	0	5.1625
MGH60_P3_H11	NA	black	0	0	3.54
MGH60_P3_H12	NA	black	0	0	2.5418
97_P3_G07	-0.265061612176	red	1	1.1447	2.4808
97_P3_G10	0.641645813398	red	1	0.32423	0.71282
97_P3_H02	NA	black	0	0	2.5509
97_P3_A07	NA	black	0	0	3.5632
97_P3_C03	-0.297908952758	red	1	2.5801	3.4245
97_P3_H09	NA	black	0	0	5.5174
97_P3_H12	NA	black	0	0	2.5627
97_P3_H08	NA	black	0	0	1.8106
97_P3_E02	NA	black	0	0	4.6123
97_P3_E07	NA	black	0	0	1.1017
97_P3_C07	NA	black	0	0	0
97_P3_E04	NA	black	0	0	3.9996
97_P3_C04	NA	black	0	0	0.69064
97_P3_F10	NA	black	0	0	5.859
97_P3_F03	NA	black	0	0	3.7105
97_P3_A09	NA	black	0	0	2.8584
97_P3_G04	NA	black	0	0	3.9923
97_P3_E09	NA	black	0	0	3.2161
97_P3_B08	NA	black	0	0	3.0056
97_P3_B12	NA	black	0	0	1.8663
97_P3_E05	-0.568312427708	red	1	1.294	1.8339
97_P3_D03	NA	black	0	0	1.4484
97_P3_D11	-0.0495420724199	red	1	0.24245	3.8307
97_P3_H11	-1.68069620428	black	0	1.9561	1.2104
97_P3_C10	NA	black	0	0	0
97_P3_G08	NA	black	0	0	0
97_P3_F06	NA	black	0	0	2.1084
97_P3_C01	NA	black	0	0	3.6351
97_P3_A04	NA	black	0	0	2.7117
97_P3_C09	NA	black	0	0	0
97_P3_D10	NA	black	0	0	1.389
97_P3_H07	NA	black	0	0	4.3263
97_P3_E01	0.149192724214	red	1	0.48543	2.6128
97_P3_E03	NA	black	0	0	2.0666
97_P3_B10	0.84160396797	green3	2	0.16607	0.90227
97_P3_F05	NA	black	0	0	0
97_P3_G12	NA	black	0	0.28806	0
97_P3_B04	NA	black	0	0	4.705
97_P3_B02	NA	black	0	0	0
97_P3_B07	NA	black	0	0	4.5364
97_P3_G02	NA	black	0	0	4.915
97_P3_G11	NA	black	0	0	2.3724
97_P3_F11	NA	black	0	0	0.11902
97_P3_H03	NA	black	0	0.45523	0
97_P3_C02	NA	black	0	0	4.8381
97_P3_G06	NA	black	0	0	0.67897
97_P3_B01	NA	black	0	0	4.431
97_P3_B05	NA	black	0	0	1.5306
97_P3_E10	0.0390316175094	red	1	0.3115	3.4976
97_P3_G01	NA	black	0	0	0
97_P3_A08	NA	black	0	0	3.3711
97_P3_A03	NA	black	0	0	2.3314
97_P3_B03	NA	black	0	0	2.0932
97_P3_D01	NA	black	0	0	5.3589
97_P3_G03	NA	black	0	0	1.8193
97_P3_E11	-0.172200376853	red	1	0.21785	4.2299
97_P3_D04	NA	black	0	0	4.2305
97_P3_A11	NA	black	0	0	0
97_P3_C12	NA	black	0	0	0.27977
97_P3_D02	NA	black	0	0	3.634
97_P3_E08	NA	black	0	0	2.5763
97_P3_D05	NA	black	0	0	4.2097
97_P3_D12	NA	black	0	0	0
97_P3_D09	-0.0928060719575	red	1	0.2762	4.0056
97_P3_F01	NA	black	0	0	0
97_P3_F07	NA	black	0	0	5.499
97_P3_B11	NA	black	0	0	2.6081
97_P3_H05	0.47460405946	red	1	0.3115	1.6017
97_P3_F12	-0.0761449482429	red	1	0.37184	4.0159
97_P3_F04	0.386075854618	red	1	1.6911	4.4573
97_P3_C11	0.664097573674	red	1	0.20789	1.3317
97_P3_F08	-0.219156502963	red	1	0.23879	4.4132
97_P3_C05	NA	black	0	0	0
97_P3_F09	NA	black	0	0	3.0204
97_P3_G05	NA	black	0	0	4.2367
97_P3_A10	NA	black	0	0	0
97_P3_A05	NA	black	0	0	2.815
97_P3_C06	NA	black	0	0	2.6432
97_P3_F02	NA	black	0	0	4.6489
97_P3_D07	-0.384385864453	red	1	0.38847	5.4563
97_P3_C08	NA	black	0	0	0.63506
97_P3_A01	NA	black	0	0	3.1125
97_P3_H04	-0.00223541119907	red	1	0.041243	3.656
97_P3_D08	NA	black	0	0	5.0152
97_P3_E06	NA	black	0	0	5.3651
97_P3_E12	NA	black	0	0	3.5741
97_P3_A02	NA	black	0	0	0.74157
97_P3_B06	NA	black	0	0	0.84559
97_P3_H10	NA	black	0	0	0
97_P5_B09	NA	black	0	0	0
97_P5_C06	NA	black	0	0	4.2254
97_P5_B10	-0.139707846751	red	1	0.37629	4.3149
97_P6_G02	0.633460190739	red	1	0.32654	0.73552
97_P6_E06	-0.379088957914	red	1	0.21909	4.9048
97_P6_A03	0.346586911032	red	1	0.14535	2.5988
97_P5_F07	-0.169607800319	red	1	0.24975	4.2569
97_P5_B05	NA	black	0	2.2147	0
97_P6_B11	NA	black	0	0	2.206
97_P6_E08	NA	black	0	0	0.48336
97_P6_A09	-0.515053194729	red	1	0.27023	5.5016
97_P6_B04	NA	black	0	0	2.8496
97_P5_A02	NA	black	0	0	2.0844
97_P5_C02	0.362231221097	red	1	0.37295	1.8363
97_P6_F09	NA	black	0	0.75189	0
97_P5_A04	NA	black	0	0	0
97_P5_C04	NA	black	0	0	4.7497
97_P6_D07	NA	black	0	0	4.2369
97_P6_A12	0.909267858075	green3	2	0.1776	0.59741
97_P6_C06	NA	black	0	0	2.2836
97_P6_H04	-0.107558861291	red	1	0.53804	4.5195
97_P5_D09	NA	black	0	0	3.308
97_P6_F03	NA	black	0	0	0
97_P6_F11	0.80096150934	green3	2	0.29278	0.19912
97_P6_H09	0.565493365408	red	1	0.22404	1.6285
97_P6_B08	NA	black	0	0	3.3283
97_P5_A10	NA	black	0	0.38957	0
97_P6_H07	NA	black	0	0	3.7068
97_P6_C09	NA	black	0	0	0.96051
97_P5_G04	NA	black	0	0	0.40599
97_P6_H01	0.112996911529	red	1	2.3448	3.8451
97_P5_B06	NA	black	0	0	0
97_P5_E04	-0.112335543907	red	1	0.19912	4.0188
97_P6_B10	NA	black	0	0	2.7126
97_P6_F04	0.744735879329	green3	2	0.22774	0.91915
97_P5_E07	NA	black	0	0	0
97_P5_G02	NA	black	0	0	0
97_P5_C11	NA	black	0	0	4.1535
97_P5_A03	NA	black	0	0.15445	0
97_P6_B02	NA	black	0	0	1.211
97_P6_H12	NA	black	0	1.2969	0
97_P6_F12	NA	black	0	0	5.504
97_P6_A02	-0.0246683338494	red	1	0.81476	2.9917
97_P5_C12	NA	black	0	0	3.7736
97_P5_C01	NA	black	0	0	0
97_P5_B07	0.410651077209	red	1	0.19787	2.2753
97_P5_A08	NA	black	0	0	2.589
97_P6_H08	NA	black	0	0	3.3231
97_P5_E11	-0.160279168294	red	1	0.24489	4.2189
97_P6_A01	0.154004048789	red	1	0.19409	3.1507
97_P6_G01	NA	black	0	0	0
97_P5_D10	NA	black	0	0	0
97_P5_C10	-0.0531933409606	red	1	0.80074	2.1204
97_P6_C11	NA	black	0	0	0.33342
97_P6_E07	-0.100362406645	red	1	0.54102	4.4748
97_P6_E05	NA	black	0	0	3.8772
97_P5_G07	-0.146124839195	red	1	0.29866	4.2299
97_P5_D04	NA	black	0	0.40708	0
97_P6_B03	NA	black	0	0	0.3774
97_P5_H01	-2.64626667323	black	0	2.5185	1.0279
97_P6_A11	0.163802832055	red	1	0.62106	0.67807
97_P6_E09	NA	black	0	0.27143	0
97_P6_A10	0.156222401524	red	1	0.30217	3.0211
97_P5_E02	0.842653180709	green3	2	0.2558	0.32193
97_P6_D03	NA	black	0	0	2.7357
97_P5_A09	NA	black	0	0	4.7118
97_P6_B12	NA	black	0	0	0
97_P5_H10	NA	black	0	0	1.4005
