Cell_name	Zvalue	Color	Cluster	CLU	JUND
MGH54_P11_H05	NA	black	0	0	0
MGH54_P11_H06	NA	black	0	0	0
MGH54_P11_H07	NA	black	0	3.3475	0
MGH54_P11_H08	NA	black	0	0	1.1884
MGH54_P11_H09	NA	black	0	0.34369	0
MGH54_P11_H10	NA	black	0	0	0
MGH54_P11_H11	0.923804255276	green3	2	1.7991	0.71545
MGH54_P11_H12	-0.268183729127	green3	2	4.1223	1.729
MGH54_P12_A01	NA	black	0	0	0
MGH54_P12_A02	NA	black	0	0	0.76214
MGH54_P12_A03	0.30844272962	green3	2	4.6692	0.68347
MGH54_P12_A04	NA	black	0	0	0
MGH54_P12_A05	1.51197391802	green3	2	8.2524	3.8114
MGH54_P12_A06	0.0683182719069	green3	2	6.6911	1.7807
MGH54_P12_A07	-0.72918772711	green3	2	4.6131	2.4441
MGH54_P12_A08	NA	black	0	0	1.0983
MGH54_P12_A09	NA	black	0	0	0.96791
MGH54_P12_A10	-0.0292883932249	green3	2	3.7722	1.4141
MGH54_P12_A11	-0.745004405882	green3	2	7.6307	0.83188
MGH54_P12_B01	NA	black	0	0	1.8624
MGH54_P12_B02	NA	black	0	0	1.2271
MGH54_P12_B03	NA	black	0	0	0
MGH54_P12_B04	NA	black	0	6.887	0
MGH54_P12_B05	NA	black	0	0	0
MGH54_P12_B06	NA	black	0	3.2713	0
MGH54_P12_B07	-0.338381492874	green3	2	3.4113	1.6549
MGH54_P12_B08	NA	black	0	0	2.7954
MGH54_P12_B09	NA	black	0	0	0.32539
MGH54_P12_B10	NA	black	0	0	0.37072
MGH54_P12_B11	NA	black	0	0	0
MGH54_P12_C01	0.658795037623	green3	2	7.4143	4.2951
MGH54_P12_C02	-0.00261421201857	green3	2	6.1746	1.5241
MGH54_P12_C03	NA	black	0	0	0
MGH54_P12_C04	-1.32752731488	red	1	3.9379	2.639
MGH54_P12_C05	0.286385937471	green3	2	6.9844	2.3674
MGH54_P12_C06	-0.401579976469	green3	2	5.8049	2.9942
MGH54_P12_C07	0.41178082995	green3	2	7.5341	2.2789
MGH54_P12_C08	-0.886245347987	green3	2	5.9673	3.9807
MGH54_P12_C09	-7.33094334422	black	0	0.49057	3.7625
MGH54_P12_C11	NA	black	0	0	2.6886
MGH54_P12_C12	NA	black	0	2.1388	0
MGH54_P12_D01	-3.80779791152	black	0	2.5826	3.4059
MGH54_P12_D02	0.530337385766	green3	2	3.9507	0.67084
MGH54_P12_D04	-0.837197364524	green3	2	4.3759	2.43
MGH54_P12_D05	NA	black	0	0	1.4668
MGH54_P12_D06	NA	black	0	3.7232	0
MGH54_P12_D07	-0.0973127706108	green3	2	3.8088	1.4895
MGH54_P12_D08	0.595318024814	green3	2	7.7519	2.4972
MGH54_P12_D09	NA	black	0	4.8537	0
MGH54_P12_D10	-0.510936029091	green3	2	8.0331	1.1789
MGH54_P12_D11	0.132216833665	green3	2	6.5318	2.3813
MGH54_P12_D12	NA	black	0	2.1352	0
MGH54_P12_E01	NA	black	0	0	1.0229
MGH54_P12_E02	0.532684387811	green3	2	4.1252	0.56852
MGH54_P12_E03	-1.15633148741	green3	2	5.5365	3.7348
MGH54_P12_E04	-1.64987444636	black	0	4.166	3.0188
MGH54_P12_E05	NA	black	0	5.1419	0
MGH54_P12_E06	1.13338640926	green3	2	1.2762	0.63506
MGH54_P12_E07	-1.11314882244	green3	2	0.27977	1.5859
MGH54_P12_E08	NA	black	0	2.0824	0
MGH54_P12_E09	NA	black	0	0.27262	0
MGH54_P12_E10	0.00538359296871	green3	2	5.4164	0.32193
MGH54_P12_E11	0.0790601122828	green3	2	4.413	1.2992
MGH54_P12_E12	-0.187610654932	green3	2	4.8287	1.8127
MGH54_P12_F01	NA	black	0	5.194	0
MGH54_P12_F02	NA	black	0	3.4752	0
MGH54_P12_F03	NA	black	0	0	0.57531
MGH54_P12_F04	NA	black	0	0	0.42438
MGH54_P12_F05	-0.171008873099	green3	2	6.3865	3.4889
MGH54_P12_F06	0.052252672503	green3	2	6.4001	2.7251
MGH54_P12_F07	NA	black	0	0	0.82619
MGH54_P12_F08	NA	black	0	0	1.9587
MGH54_P12_F09	NA	black	0	0	1.9675
MGH54_P12_F10	-0.318773560987	green3	2	4.5294	1.9061
MGH54_P12_F11	NA	black	0	4.3593	0
MGH54_P12_F12	-0.323099488852	green3	2	4.4089	1.8718
MGH54_P12_G01	0.00485213433344	green3	2	5.3488	1.4662
MGH54_P12_G02	NA	black	0	3.5394	0
MGH54_P12_G03	NA	black	0	0	1.1097
MGH54_P12_G04	NA	black	0	0	0
MGH54_P12_G05	1.25623666863	green3	2	8.0103	3.696
MGH54_P12_G06	NA	black	0	5.6911	0
MGH54_P12_G07	0.00271108271882	green3	2	6.6957	1.5845
MGH54_P12_G08	0.175214823802	green3	2	4.3358	1.1447
MGH54_P12_G09	-0.0167564234005	green3	2	5.3446	1.5563
MGH54_P12_G10	-0.0725173883332	green3	2	5.4059	1.779
MGH54_P12_G11	0.437806573913	green3	2	4.4439	0.51904
MGH54_P12_H01	NA	black	0	0	0
MGH54_P12_H02	-0.115375559456	green3	2	5.8878	2.3885
MGH54_P12_H03	NA	black	0	4.7102	0
MGH54_P12_H04	NA	black	0	0	0
MGH54_P12_H05	NA	black	0	1.7185	0
MGH54_P12_H06	0.818203170089	green3	2	3.5357	0.44148
MGH54_P12_H07	-0.0732158716631	green3	2	8.2575	1.6131
MGH54_P12_H09	NA	black	0	4.9171	0
MGH54_P12_H10	NA	black	0	5.1027	0
MGH54_P12_H11	0.263266109324	green3	2	4.551	0.90535
MGH54_P9_A01	NA	black	0	4.7402	0
MGH54_P9_A02	NA	black	0	0	0
MGH54_P9_A03	-0.976810576172	green3	2	5.1668	3.1382
MGH54_P9_A04	-0.0193303707367	green3	2	4.1149	1.4303
MGH54_P9_A05	NA	black	0	2.8689	0
MGH54_P9_A06	1.82882268604	black	0	8.6207	3.7745
MGH54_P9_A07	0.682085246297	green3	2	4.0337	0.33113
MGH54_P9_A08	NA	black	0	0	0
MGH54_P9_A09	1.92801986318	black	0	9.6503	3.0864
MGH54_P9_A10	-0.00116475760988	green3	2	5.8242	1.3674
MGH54_P9_A11	0.449534807199	green3	2	7.0972	3.4208
MGH54_P9_A12	0.00357976129904	green3	2	6.0116	1.8627
MGH54_P9_B01	-0.0121211027885	green3	2	5.1162	1.5079
MGH54_P9_B02	NA	black	0	2.8928	0
MGH54_P9_B03	NA	black	0	0	0.49057
MGH54_P9_B04	NA	black	0	0	0
MGH54_P9_B05	-0.133149649167	green3	2	7.3361	1.4265
MGH54_P9_B06	NA	black	0	0	0.98914
MGH54_P9_B07	NA	black	0	0	0.73205
MGH54_P9_B10	NA	black	0	3.9929	0
MGH54_P9_B11	0.249617914154	green3	2	6.7887	3.0083
MGH54_P9_B12	-0.270606086003	green3	2	0.54696	1.2821
MGH54_P9_C01	NA	black	0	4.775	0
MGH54_P9_C02	NA	black	0	0	1.0236
MGH54_P9_C03	NA	black	0	4.8326	0
MGH54_P9_C04	-0.715431264995	green3	2	7.4098	0.76553
MGH54_P9_C05	-0.078068951923	green3	2	0.71017	1.2135
MGH54_P9_C06	-0.108885732014	green3	2	3.5692	1.474
MGH54_P9_C07	-0.617866126766	green3	2	5.6796	3.2054
MGH54_P9_C08	0.316600018962	green3	2	4.7608	0.5008
MGH54_P9_C09	NA	black	0	3.9692	0
MGH54_P9_C10	-3.76726407496	black	0	1.8041	3.0407
MGH54_P9_C11	NA	black	0	2.7146	0
MGH54_P9_C12	0.23489215622	green3	2	4.5864	0.95754
MGH54_P9_D01	NA	black	0	0	0
MGH54_P9_D03	NA	black	0	3.5106	0
MGH54_P9_D04	NA	black	0	0	0
MGH54_P9_D05	NA	black	0	0	0
MGH54_P9_D07	0.656788029069	green3	2	8.1326	2.4117
MGH54_P9_D08	NA	black	0	0	1.1953
MGH54_P9_D09	0.210673792805	green3	2	5.011	0.52005
MGH54_P9_D10	0.104561283701	green3	2	5.036	1.1336
MGH54_P9_D11	NA	black	0	0	1.3161
MGH54_P9_D12	1.77852158206	black	0	8.3931	4.1972
MGH54_P9_E01	NA	black	0	0	0.53506
MGH54_P9_E02	-0.00322478195864	green3	2	5.7578	1.1744
MGH54_P9_E03	NA	black	0	0	3.0236
MGH54_P9_E04	0.164908618924	green3	2	5.0079	0.88753
MGH54_P9_E05	NA	black	0	0	2.3743
MGH54_P9_E06	NA	black	0	0	2.3981
MGH54_P9_E07	NA	black	0	0	1.1137
MGH54_P9_E08	0.134089958146	green3	2	5.1197	0.9092
MGH54_P9_E09	NA	black	0	5.7274	0
MGH54_P9_E10	NA	black	0	4.8032	0
MGH54_P9_E11	NA	black	0	0	0
MGH54_P9_E12	-0.00423084343904	green3	2	5.6997	1.0201
MGH54_P9_F01	-0.327658124972	green3	2	6.5162	0.7866
MGH54_P9_F02	NA	black	0	5.4835	0
MGH54_P9_F03	-0.94417840436	green3	2	3.2762	2.0892
MGH54_P9_F04	0.0189290514016	green3	2	7.1482	1.6406
MGH54_P9_F05	NA	black	0	0	1.4782
MGH54_P9_F06	0.011071202568	green3	2	5.6043	1.3901
MGH54_P9_F07	-0.427500980076	green3	2	4.791	2.1658
MGH54_P9_F08	NA	black	0	4.7067	0
MGH54_P9_F09	NA	black	0	0	1.1966
MGH54_P9_F10	NA	black	0	0	1.1782
MGH54_P9_F11	NA	black	0	0	0
MGH54_P9_F12	NA	black	0	5.0715	0
MGH54_P9_G01	NA	black	0	3.313	0
MGH54_P9_G02	NA	black	0	3.8743	0
MGH54_P9_G03	NA	black	0	0	1.729
MGH54_P9_G04	NA	black	0	5.8283	0
MGH54_P9_G05	0.276410076097	green3	2	4.2453	0.98987
MGH54_P9_G06	NA	black	0	0	0.70929
MGH54_P9_G07	NA	black	0	4.7251	0
MGH54_P9_G08	-0.277402532679	green3	2	0.97966	1.3237
MGH54_P9_G09	NA	black	0	0	3.2845
MGH54_P9_G10	-0.733810759035	green3	2	8.081	1.0022
MGH54_P9_G12	NA	black	0	0.81065	0
MGH54_P9_H01	0.0393113565434	green3	2	4.5163	1.3657
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	NA	black	0	0	0.60881
MGH54_P9_H04	NA	black	0	5.5983	0
MGH54_P9_H05	-0.357036368084	green3	2	5.4874	2.5413
MGH54_P9_H06	NA	black	0	4.4476	0
MGH54_P9_H07	NA	black	0	0	1.9471
MGH54_P9_H08	NA	black	0	4.5117	0
MGH54_P9_H09	-0.0436981709262	green3	2	5.6912	1.8412
MGH54_P9_H10	-0.601301587918	green3	2	5.0033	2.5346
MGH54_P9_H11	NA	black	0	5.0122	0
MGH54_P9_H12	-1.58963847072	black	0	4.5223	3.2109
MGH54_P2_A05	NA	black	0	0	1.6434
MGH54_P2_A06	0.141963691304	green3	2	5.1542	0.301
MGH54_P2_A10	0.125301467063	green3	2	6.5139	2.3612
MGH54_P2_B03	0.139032073186	green3	2	6.5618	2.6998
MGH54_P2_B04	NA	black	0	3.591	0
MGH54_P2_B06	NA	black	0	0	0
MGH54_P2_B09	0.294902180062	green3	2	3.4551	1.0745
MGH54_P2_B10	NA	black	0	4.6784	0
MGH54_P2_B11	NA	black	0	0	0.28096
MGH54_P2_C01	0.830066593984	green3	2	3.6633	0.35163
MGH54_P2_C02	0.740895835637	green3	2	7.4611	3.4159
MGH54_P2_C04	NA	black	0	3.2409	0
MGH54_P2_C05	NA	black	0	0	0
MGH54_P2_C09	NA	black	0	6.4245	0
MGH54_P2_C10	0.052894563898	green3	2	5.3668	0.46989
MGH54_P2_C11	-0.0209031106084	green3	2	7.4658	1.5993
MGH54_P2_D01	0.246321661932	green3	2	0.77821	1.0745
MGH54_P2_D02	NA	black	0	6.1783	0
MGH54_P2_D03	0.341526121675	green3	2	4.6435	0.59359
MGH54_P2_D04	NA	black	0	0	0
MGH54_P2_E01	-0.0353565873478	green3	2	6.144	2.5099
MGH54_P2_E02	NA	black	0	5.2259	0
MGH54_P2_E03	0.0836547514613	green3	2	5.0352	1.211
MGH54_P2_E04	NA	black	0	0	0.73292
MGH54_P2_E05	NA	black	0	0	1.5165
MGH54_P2_E08	0.177674600203	green3	2	3.6977	1.1878
MGH54_P2_E11	-0.302317178585	green3	2	5.0945	2.1365
MGH54_P2_E12	-0.466186107757	green3	2	7.894	1.1833
MGH54_P2_F05	0.513643452226	green3	2	4.1377	0.59837
MGH54_P2_F06	0.388083294734	green3	2	7.0521	3.6403
MGH54_P2_F08	-0.000197313619359	green3	2	5.8124	1.5266
MGH54_P2_F10	NA	black	0	0	1.3363
MGH54_P2_F12	NA	black	0	8.3116	0
MGH54_P2_G02	-0.10555688573	green3	2	5.9188	0.79992
MGH54_P2_G06	-0.932139356938	green3	2	2.9216	1.9822
MGH54_P2_G07	-0.233897301879	green3	2	6.1276	0.65627
MGH54_P2_G08	-1.25470954776	red	1	7.9508	0.53804
MGH54_P2_G11	NA	black	0	10.254	0
MGH54_P2_G12	NA	black	0	5.4606	0
MGH54_P2_H02	NA	black	0	2.1715	0
MGH54_P2_H08	NA	black	0	6.7795	0
MGH54_P2_H09	-0.693276087754	green3	2	0.94261	1.5039
MGH54_P2_H11	NA	black	0	5.6555	0
MGH54_P5_A02	NA	black	0	0	0
MGH54_P5_A03	NA	black	0	3.8245	0
MGH54_P5_A04	NA	black	0	0	1.2497
MGH54_P5_A05	0.478422362625	green3	2	4.4502	0.3774
MGH54_P5_A06	NA	black	0	0	0
MGH54_P5_A07	-0.142878759151	green3	2	4.2652	1.6074
MGH54_P5_A08	0.25917156402	green3	2	4.9107	0.45101
MGH54_P5_A09	0.0654717988607	green3	2	5.3083	0.34142
MGH54_P5_A10	-0.0829950660009	green3	2	6.0276	2.4913
MGH54_P5_A11	NA	black	0	0	0.33571
MGH54_P5_A12	NA	black	0	8.0356	0
MGH54_P5_B02	NA	black	0	0	2.6149
MGH54_P5_B03	NA	black	0	0	2.8875
MGH54_P5_B04	-0.365916690022	green3	2	4.7284	2.0493
MGH54_P5_B05	0.120384978037	green3	2	5.0668	1.0468
MGH54_P5_B06	0.422489163589	green3	2	3.9671	0.83431
MGH54_P5_B07	NA	black	0	0	0
MGH54_P5_B08	-0.311028822291	green3	2	7.4264	1.2191
MGH54_P5_B09	-0.11336625734	green3	2	5.8719	0.70841
MGH54_P5_B10	-1.94330111604	black	0	1.0029	2.0416
MGH54_P5_B11	NA	black	0	6.0073	0
MGH54_P5_B12	-0.515825132459	green3	2	5.021	2.4279
MGH54_P5_C01	-0.0560095777822	green3	2	4.5607	1.5291
MGH54_P5_C02	-0.0870833245794	green3	2	4.8964	1.6457
MGH54_P5_C03	1.51844527201	green3	2	8.7555	3.1638
MGH54_P5_C04	NA	black	0	0	0
MGH54_P5_C05	-0.684849938682	green3	2	2.9273	1.8189
MGH54_P5_C06	-4.64107811543	black	0	2.8893	3.958
MGH54_P5_C07	NA	black	0	0	1.9804
MGH54_P5_C08	0.167578244835	green3	2	4.6803	1.0854
MGH54_P5_C09	NA	black	0	4.5545	0
MGH54_P5_C10	NA	black	0	0	0
MGH54_P5_C11	NA	black	0	0	0
MGH54_P5_C12	NA	black	0	0	0
MGH54_P5_D01	NA	black	0	0	1.4584
MGH54_P5_D02	NA	black	0	4.7093	0
MGH54_P5_D03	NA	black	0	0	1.5821
MGH54_P5_D04	-0.759435209968	green3	2	7.0323	0.51702
MGH54_P5_D05	NA	black	0	0	0
MGH54_P5_D06	NA	black	0	4.2185	0
MGH54_P5_D08	NA	black	0	0	0.69688
MGH54_P5_D09	NA	black	0	0.30801	0
MGH54_P5_D10	-3.0320904542	black	0	3.0113	3.2408
MGH54_P5_D11	NA	black	0	4.4977	0
MGH54_P5_D12	NA	black	0	8.0947	0
MGH54_P5_E01	NA	black	0	0	0
MGH54_P5_E02	NA	black	0	0	0
MGH54_P5_E03	NA	black	0	0	0.86473
MGH54_P5_E04	0.196903807246	green3	2	5.0514	0.40599
MGH54_P5_E05	0.0650519314205	green3	2	4.5936	1.3185
MGH54_P5_E06	NA	black	0	0	2.157
MGH54_P5_E07	0.482586432294	green3	2	0.4916	0.96051
MGH54_P5_E08	NA	black	0	5.2338	0
MGH54_P5_E09	-0.525468728818	green3	2	1.5936	1.5079
MGH54_P5_E10	-2.40384762584	black	0	0.63134	2.1391
MGH54_P5_E11	-0.106099035032	green3	2	4.2627	1.5592
MGH54_P5_E12	NA	black	0	5.686	0
MGH54_P5_F01	1.20563988493	green3	2	1.3885	0.58592
MGH54_P5_F02	-4.18560291776	black	0	0.28451	2.6796
MGH54_P5_F03	1.05775556351	green3	2	3.0969	0.34823
MGH54_P5_F04	0.170591026395	green3	2	6.7322	3.3151
MGH54_P5_F05	NA	black	0	0	0.90843
MGH54_P5_F06	NA	black	0	4.7727	0
MGH54_P5_F07	NA	black	0	2.1336	0
MGH54_P5_F08	NA	black	0	4.1412	0
MGH54_P5_F10	0.621985141409	green3	2	3.4371	0.72334
MGH54_P5_F11	0.018696002357	green3	2	6.3986	1.6406
MGH54_P5_F12	2.48196786106	black	0	9.0165	4.2536
MGH54_P5_G01	NA	black	0	7.7244	0
MGH54_P5_G02	NA	black	0	0	0.85997
MGH54_P5_G03	-6.47601245917	black	0	0.66175	3.5641
MGH54_P5_G04	NA	black	0	0	0
MGH54_P5_G05	-0.483090825973	green3	2	4.9422	2.3297
MGH54_P5_G06	0.444528038353	green3	2	8.7062	2.0793
MGH54_P5_G07	NA	black	0	0	0
MGH54_P5_G08	NA	black	0	0	0.35163
MGH54_P5_G09	0.117547562618	green3	2	4.2449	1.2449
MGH54_P5_G10	0.288198991925	green3	2	8.2612	1.9631
MGH54_P5_G11	NA	black	0	0	0.88518
MGH54_P5_G12	0.351924291002	green3	2	4.7099	0.42331
MGH54_P5_H01	NA	black	0	0	2.0759
MGH54_P5_H02	NA	black	0	4.4643	0
MGH54_P5_H03	NA	black	0	0	0.44784
MGH54_P5_H04	-1.76758725215	black	0	0.35389	1.844
MGH54_P5_H05	NA	black	0	0	0
MGH54_P5_H06	0.0315828628075	green3	2	5.5139	1.2029
MGH54_P5_H07	0.0271172184021	green3	2	6.3223	1.7035
MGH54_P5_H08	0.0444305343011	green3	2	7.2314	1.6871
MGH54_P5_H09	NA	black	0	4.7131	0
MGH54_P5_H10	0.353937309236	green3	2	4.7521	0.25942
MGH54_P5_H11	0.284575742807	green3	2	4.7851	0.62012
MGH54_P5_H12	0.030579952836	green3	2	4.8295	1.3852
MGH54_P13_A02	NA	black	0	0	0
MGH54_P13_A03	NA	black	0	0	0
MGH54_P13_A04	NA	black	0	0	0.87106
MGH54_P13_A05	0.310035764844	green3	2	7.5802	2.0847
MGH54_P13_A06	NA	black	0	1.8635	0
MGH54_P13_A07	NA	black	0	2.9262	0
MGH54_P13_A09	NA	black	0	0	0.51602
MGH54_P13_A10	-0.153672416101	green3	2	4.731	1.7251
MGH54_P13_A11	NA	black	0	0	0
MGH54_P13_B01	-0.721335908296	green3	2	7.831	0.92979
MGH54_P13_B02	NA	black	0	5.7822	0
MGH54_P13_B03	0.58337484078	green3	2	7.2961	3.1177
MGH54_P13_B04	0.961092274936	green3	2	7.6869	3.6558
MGH54_P13_B05	NA	black	0	1.1648	0
MGH54_P13_B06	NA	black	0	0	0
MGH54_P13_B07	NA	black	0	0	0
MGH54_P13_B08	NA	black	0	4.9238	0
MGH54_P13_B10	NA	black	0	3.9031	0
MGH54_P13_B11	NA	black	0	3.9893	0
MGH54_P13_B12	0.475888921099	green3	2	7.1318	3.4594
MGH54_P13_C01	NA	black	0	8.8402	0
MGH54_P13_C02	0.622162119203	green3	2	3.7994	0.59646
MGH54_P13_C03	0.428514848463	green3	2	3.8117	0.86869
MGH54_P13_C04	0.189239147886	green3	2	4.671	1.0349
MGH54_P13_C05	0.0167604276751	green3	2	8.4368	1.7075
MGH54_P13_C06	NA	black	0	3.7222	0
MGH54_P13_C07	NA	black	0	5.2062	0
MGH54_P13_C09	NA	black	0	0	0
MGH54_P13_C10	0.752969972396	green3	2	1.6955	0.82375
MGH54_P13_C11	NA	black	0	3.9974	0
MGH54_P13_C12	NA	black	0	2.6505	0
MGH54_P13_D01	NA	black	0	4.8133	0
MGH54_P13_D02	0.471898829688	green3	2	4.0303	0.73205
MGH54_P13_D03	NA	black	0	0	1.3443
MGH54_P13_D04	NA	black	0	0	0.81885
MGH54_P13_D05	0.418171346976	green3	2	4.263	0.71545
MGH54_P13_D06	-0.449048421625	green3	2	3.6426	1.7974
MGH54_P13_D07	NA	black	0	3.7614	0
MGH54_P13_D09	0.576450917495	green3	2	3.7038	0.70044
MGH54_P13_D10	NA	black	0	3.8172	0
MGH54_P13_D11	NA	black	0	0	0
MGH54_P13_D12	0.394515253289	green3	2	3.3759	0.97966
MGH54_P13_E01	NA	black	0	0.68257	0
MGH54_P13_E02	-0.274925924776	green3	2	4.4356	1.8184
MGH54_P13_E03	-0.0268388982493	green3	2	6.3642	3.0065
MGH54_P13_E04	0.401564926364	green3	2	4.6167	0.38294
MGH54_P13_E05	-0.0816350223965	green3	2	6.3243	1.2363
MGH54_P13_E06	-0.0350895603221	green3	2	6.1612	1.3323
MGH54_P13_E07	0.112177559393	green3	2	5.2501	0.69866
MGH54_P13_E08	0.561721872816	green3	2	7.2536	3.1768
MGH54_P13_E09	NA	black	0	5.2021	0
MGH54_P13_E10	0.444499255341	green3	2	4.0922	0.75189
MGH54_P13_E11	0.232531452028	green3	2	4.9204	0.64247
MGH54_P13_E12	NA	black	0	4.0127	0
MGH54_P13_F01	-0.0525029642609	green3	2	4.7873	1.5558
MGH54_P13_F02	0.38818956904	green3	2	4.6864	0.25942
MGH54_P13_F03	NA	black	0	0	0
MGH54_P13_F04	0.440795175952	green3	2	7.1013	3.5743
MGH54_P13_F05	NA	black	0	0	1.6576
MGH54_P13_F06	NA	black	0	0.98404	0
MGH54_P13_F07	NA	black	0	0	1.7778
MGH54_P13_F08	NA	black	0	0.51299	0
MGH54_P13_F09	-0.137833029143	green3	2	4.8429	1.729
MGH54_P13_F10	NA	black	0	0	2.228
MGH54_P13_F11	0.012545134497	green3	2	5.6239	1.3516
MGH54_P13_F12	0.0771738036889	green3	2	5.2396	1.1296
MGH54_P13_G01	0.928985114831	green3	2	2.6093	0.60975
MGH54_P13_G02	0.571790008572	green3	2	4.2116	0.40817
MGH54_P13_G03	NA	black	0	0	0.67084
MGH54_P13_G05	NA	black	0	2.5263	0
MGH54_P13_G06	NA	black	0	0	1.2969
MGH54_P13_G07	NA	black	0	9.7706	0
MGH54_P13_G08	NA	black	0	0	0.38073
MGH54_P13_G09	NA	black	0	4.1016	0
MGH54_P13_G10	-0.770186942991	green3	2	7.6829	0.82944
MGH54_P13_G11	NA	black	0	4.8561	0
MGH54_P13_G12	NA	black	0	0	0
MGH54_P13_H02	NA	black	0	0	0
MGH54_P13_H03	NA	black	0	5.0378	0
MGH54_P13_H04	NA	black	0	0	0
MGH54_P13_H05	NA	black	0	0	0
MGH54_P13_H06	-2.22918803212	black	0	0.35614	2.0147
MGH54_P13_H07	NA	black	0	0	1.5801
MGH54_P13_H08	NA	black	0	5.6558	0
MGH54_P13_H09	0.00881696286297	green3	2	7.8606	1.6645
MGH54_P13_H10	NA	black	0	0	0
MGH54_P13_H11	NA	black	0	1.8294	0
MGH60_P4_A01	-1.13181540821	green3	2	8.2013	0.73379
MGH60_P4_A02	NA	black	0	8.3454	0
MGH60_P4_A03	NA	black	0	7.9534	0
MGH60_P4_A04	0.0208643026899	green3	2	5.4637	0.55778
MGH60_P4_A05	NA	black	0	8.6371	0
MGH60_P4_A06	NA	black	0	5.0645	0
MGH60_P4_A07	NA	black	0	2.3896	0
MGH60_P4_A08	NA	black	0	7.5946	0
MGH60_P4_A09	NA	black	0	1.3785	0
MGH60_P4_A10	NA	black	0	8.4165	0
MGH60_P4_A11	-1.25738339007	red	1	8.3714	0.70752
MGH60_P4_A12	NA	black	0	5.0053	0
MGH60_P4_B01	-0.0472462878306	green3	2	5.2391	1.6355
MGH60_P4_B02	-1.12329908935	green3	2	8.973	0.98477
MGH60_P4_B03	NA	black	0	6.5296	0
MGH60_P4_B04	0.14264295879	green3	2	7.7374	1.8233
MGH60_P4_B05	-0.060405850199	green3	2	5.8035	2.0447
MGH60_P4_B06	NA	black	0	0	0
MGH60_P4_B07	0.471236736985	green3	2	8.243	2.1603
MGH60_P4_B08	-0.287770702345	green3	2	6.7087	0.97526
MGH60_P4_B09	0.0961662009047	green3	2	6.4625	2.6189
MGH60_P4_B10	0.299981700816	green3	2	4.2654	0.94261
MGH60_P4_B11	NA	black	0	4.8424	0
MGH60_P4_B12	NA	black	0	7.873	0
MGH60_P4_C01	NA	black	0	4.4694	0
MGH60_P4_C02	-0.947915843594	green3	2	7.9247	0.77062
MGH60_P4_C03	-0.72460796136	green3	2	9.3786	1.3138
MGH60_P4_C04	-0.00290417911433	green3	2	5.669	0.95606
MGH60_P4_C05	-0.189530271093	green3	2	6.9518	1.2455
MGH60_P4_C06	0.336949550833	green3	2	4.7101	0.50284
MGH60_P4_C07	NA	black	0	4.8491	0
MGH60_P4_C09	NA	black	0	4.5804	0
MGH60_P4_C11	0.0807305869325	green3	2	7.2325	1.7502
MGH60_P4_C12	NA	black	0	3.9589	0
MGH60_P4_D01	0.0874077331013	green3	2	3.8359	1.2887
MGH60_P4_D02	NA	black	0	7.5171	0
MGH60_P4_D03	-0.014856531929	green3	2	5.9604	1.3323
MGH60_P4_D04	NA	black	0	4.8048	0
MGH60_P4_D05	NA	black	0	6.3605	0
MGH60_P4_D06	NA	black	0	5.4894	0
MGH60_P4_D07	1.80842966457	black	0	9.3986	3.0939
MGH60_P4_D08	NA	black	0	3.1961	0
MGH60_P4_D10	NA	black	0	8.4402	0
MGH60_P4_D12	NA	black	0	0	0
MGH60_P4_E01	NA	black	0	5.9903	0
MGH60_P4_E02	-0.109365223007	green3	2	8.4461	1.5998
MGH60_P4_E03	NA	black	0	5.3096	0
MGH60_P4_E04	-1.34372172813	red	1	9.1367	0.89918
MGH60_P4_E05	-1.48017061239	green3	2	9.4594	0.91227
MGH60_P4_E06	NA	black	0	0	0.62293
MGH60_P4_E07	NA	black	0	7.3588	0
MGH60_P4_E08	-0.295279011233	green3	2	7.3466	1.2154
MGH60_P4_E09	NA	black	0	6.5897	0
MGH60_P4_E11	NA	black	0	6.0964	0
MGH60_P4_E12	NA	black	0	3.3585	0
MGH60_P4_F01	NA	black	0	8.8697	0
MGH60_P4_F02	0.270689738443	green3	2	4.7657	0.71105
MGH60_P4_F03	NA	black	0	7.4368	0
MGH60_P4_F04	NA	black	0	9.0503	0
MGH60_P4_F05	-0.988979683436	green3	2	8.0391	0.78157
MGH60_P4_F06	-0.12309097035	green3	2	9.4777	1.6862
MGH60_P4_F07	-0.633246047395	green3	2	7.3991	0.84639
MGH60_P4_F08	NA	black	0	7.8093	0
MGH60_P4_F09	-0.209698428537	green3	2	2.1368	1.3989
MGH60_P4_F10	NA	black	0	4.4733	0
MGH60_P4_F11	NA	black	0	3.4322	0
MGH60_P4_F12	NA	black	0	6.8278	0
MGH60_P4_G01	NA	black	0	3.965	0
MGH60_P4_G02	NA	black	0	4.9316	0
MGH60_P4_G03	0.684309386444	green3	2	3.4094	0.65901
MGH60_P4_G04	-0.0788788237431	green3	2	5.5128	0.19535
MGH60_P4_G05	-1.6149549203	black	0	8.8163	0.63877
MGH60_P4_G06	-1.31372053842	red	1	8.2984	0.64062
MGH60_P4_G07	NA	black	0	5.1072	0
MGH60_P4_G08	-0.739977645051	green3	2	9.2386	1.2786
MGH60_P4_G09	NA	black	0	8.079	0
MGH60_P4_G10	NA	black	0	4.8086	0
MGH60_P4_G11	NA	black	0	9.0192	0
