Cell_name	Zvalue	Color	Cluster	BRCA1	MDM2
MGH60_P3_A07	NA	black	0	0	2.4883
MGH60_P3_A08	NA	black	0	0	3.5967
MGH60_P3_A09	NA	black	0	0	3.6841
MGH60_P3_A10	NA	black	0	0	4.3336
MGH60_P3_A11	NA	black	0	0	2.6801
MGH60_P3_A12	NA	black	0	0	2.5888
MGH60_P3_B01	NA	black	0	0	0
MGH60_P3_B04	NA	black	0	0	0
MGH60_P3_B06	NA	black	0	0	2.8351
MGH60_P3_B07	-0.163656775475	red	1	1.2833	1.6304
MGH60_P3_B10	NA	black	0	0	4.2471
MGH60_P3_B11	-0.0174335490133	red	1	0.83754	1.8789
MGH60_P3_B12	NA	black	0	0	0
MGH60_P3_C03	NA	black	0	0	2.2135
MGH60_P3_C04	NA	black	0	0	0.92067
MGH60_P3_C07	NA	black	0	0	3.4661
MGH60_P3_C08	NA	black	0	2.389	0
MGH60_P3_C09	NA	black	0	0	4.5454
MGH60_P3_D01	NA	black	0	0	1.6149
MGH60_P3_D03	NA	black	0	0	0.86552
MGH60_P3_D04	NA	black	0	0	4.1943
MGH60_P3_D07	NA	black	0	0	2.9603
MGH60_P3_D08	-1.85660065803	black	0	3.4569	0.99567
MGH60_P3_D09	2.17309304242	black	0	3.5107	3.4449
MGH60_P3_D10	NA	black	0	0	1.0093
MGH60_P3_D11	NA	black	0	0	0.83512
MGH60_P3_E02	NA	black	0	0	2.6351
MGH60_P3_E03	NA	black	0	0	0.47923
MGH60_P3_E04	NA	black	0	0	4.1537
MGH60_P3_E06	NA	black	0	0	3.4068
MGH60_P3_E07	NA	black	0	0	0
MGH60_P3_E08	-1.19642788604	red	1	1.9027	0.44042
MGH60_P3_E09	NA	black	0	0	0
MGH60_P3_E10	NA	black	0	0	0
MGH60_P3_E11	NA	black	0	0	3.2383
MGH60_P3_E12	NA	black	0	0	0.27381
MGH60_P3_F01	NA	black	0	0	1.1871
MGH60_P3_F02	1.34761562966	blue	3	1.8168	4.1786
MGH60_P3_F03	NA	black	0	0	2.079
MGH60_P3_F04	-0.981198934896	red	1	1.8774	0.71017
MGH60_P3_F06	NA	black	0	0	2.9529
MGH60_P3_F07	NA	black	0	0	0
MGH60_P3_F08	0.195704560385	red	1	1.9546	2.3788
MGH60_P3_F09	-0.422775670741	red	1	1.0676	0.18523
MGH60_P3_F10	NA	black	0	0	4.3466
MGH60_P3_F11	0.355698917779	red	1	1.3323	3.0718
MGH60_P3_F12	NA	black	0	0	1.8699
MGH60_P3_G02	NA	black	0	0	4.4088
MGH60_P3_G04	NA	black	0	0	3.5101
MGH60_P3_G05	NA	black	0	0	0
MGH60_P3_G06	NA	black	0	0	0
MGH60_P3_G07	NA	black	0	0	3.5717
MGH60_P3_G08	NA	black	0	0	0
MGH60_P3_G10	NA	black	0	0	0
MGH60_P3_G11	NA	black	0	0	4.3275
MGH60_P3_H02	NA	black	0	0	1.6508
MGH60_P3_H03	-0.00182793279549	red	1	0.63134	2.1391
MGH60_P3_H04	NA	black	0	0	2.8709
MGH60_P3_H06	NA	black	0	0	1.8444
MGH60_P3_H07	NA	black	0	0	1.0621
MGH60_P3_H08	NA	black	0	0	0
MGH60_P3_H09	NA	black	0	0	3.8736
MGH60_P3_H10	NA	black	0	0	0
MGH60_P3_H11	NA	black	0	0	0
MGH60_P3_H12	NA	black	0	0	1.6098
97_P3_G07	0.434770886802	green3	2	1.1447	3.8104
97_P3_G10	0.232007452545	red	1	0.32423	1.0566
97_P3_H02	NA	black	0	0	1.6215
97_P3_A07	NA	black	0	0	3.6733
97_P3_C03	-1.50916349758	red	1	2.5801	0.76893
97_P3_H09	NA	black	0	0	2.8007
97_P3_H12	NA	black	0	0	1.3016
97_P3_H08	NA	black	0	0	2.3945
97_P3_E02	NA	black	0	0	4.3697
97_P3_E07	NA	black	0	0	3.9777
97_P3_C07	NA	black	0	0	3.7504
97_P3_E04	NA	black	0	0	3.2918
97_P3_C04	NA	black	0	0	2.9538
97_P3_F10	NA	black	0	0	0.13488
97_P3_F03	NA	black	0	0	4.6796
97_P3_A09	NA	black	0	0	2.5112
97_P3_G04	NA	black	0	0	0.23634
97_P3_E09	NA	black	0	0	2.2878
97_P3_B08	NA	black	0	0	2.0122
97_P3_B12	NA	black	0	0	2.7547
97_P3_E05	0.0993711125844	red	1	1.294	2.3918
97_P3_D03	NA	black	0	0	3.1604
97_P3_D11	-0.355468125023	red	1	0.24245	3.3661
97_P3_H11	2.06484705488	black	0	1.9561	4.9345
97_P3_C10	NA	black	0	0	0.11902
97_P3_G08	NA	black	0	0	4.2603
97_P3_F06	NA	black	0	0	2.8655
97_P3_C01	NA	black	0	0	2.1313
97_P3_A04	NA	black	0	0	1.8082
97_P3_C09	NA	black	0	0	3.4248
97_P3_D10	NA	black	0	0	3.3391
97_P3_H07	NA	black	0	0	4.8751
97_P3_E01	-0.237886156854	red	1	0.48543	3.8388
97_P3_E03	NA	black	0	0	1.4662
97_P3_B10	-0.476874943242	red	1	0.16607	3.5588
97_P3_F05	NA	black	0	0	3.0812
97_P3_G12	-0.444438975996	red	1	0.28806	3.8459
97_P3_B04	NA	black	0	0	4.2758
97_P3_B02	NA	black	0	0	3.7887
97_P3_B07	NA	black	0	0	2.7589
97_P3_G02	NA	black	0	0	2.6512
97_P3_G11	NA	black	0	0	2.7314
97_P3_F11	NA	black	0	0	2.7664
97_P3_H03	-0.374805230797	red	1	0.45523	4.4919
97_P3_C02	NA	black	0	0	3.5705
97_P3_G06	NA	black	0	0	0.15316
97_P3_B01	NA	black	0	0	1.1137
97_P3_B05	NA	black	0	0	2.6503
97_P3_E10	0.417761696803	green3	2	0.3115	0.26664
97_P3_G01	NA	black	0	0	4.6369
97_P3_A08	NA	black	0	0	2.6574
97_P3_A03	NA	black	0	0	0.41034
97_P3_B03	NA	black	0	0	4.8449
97_P3_D01	NA	black	0	0	3.3125
97_P3_G03	NA	black	0	0	2.5213
97_P3_E11	0.482603103253	green3	2	0.21785	0.39726
97_P3_D04	NA	black	0	0	3.8625
97_P3_A11	NA	black	0	0	4.1778
97_P3_C12	NA	black	0	0	3.6171
97_P3_D02	NA	black	0	0	4.3116
97_P3_E08	NA	black	0	0	1.9445
97_P3_D05	NA	black	0	0	4.1304
97_P3_D12	NA	black	0	0	3.3451
97_P3_D09	0.293315327793	red	1	0.2762	0.92828
97_P3_F01	NA	black	0	0	3.4576
97_P3_F07	NA	black	0	0	4.475
97_P3_B11	NA	black	0	0	1.326
97_P3_H05	-0.0909538290091	red	1	0.3115	2.4803
97_P3_F12	-0.416395933731	red	1	0.37184	4.128
97_P3_F04	0.74321690853	red	1	1.6911	3.3916
97_P3_C11	-0.1651274429	red	1	0.20789	2.6478
97_P3_F08	-0.539040310058	red	1	0.23879	3.9956
97_P3_C05	NA	black	0	0	3.5679
97_P3_F09	NA	black	0	0	0.22157
97_P3_G05	NA	black	0	0	4.133
97_P3_A10	NA	black	0	0	0.28688
97_P3_A05	NA	black	0	0	3.365
97_P3_C06	NA	black	0	0	1.125
97_P3_F02	NA	black	0	0	1.0922
97_P3_D07	-0.140973728654	red	1	0.38847	2.8333
97_P3_C08	NA	black	0	0	0.1865
97_P3_A01	NA	black	0	0	2.0676
97_P3_H04	0.194628826694	red	1	0.041243	1.596
97_P3_D08	NA	black	0	0	0.64801
97_P3_E06	NA	black	0	0	1.0942
97_P3_E12	NA	black	0	0	0.13225
97_P3_A02	NA	black	0	0	3.4296
97_P3_B06	NA	black	0	0	2.7947
97_P3_H10	NA	black	0	0	1.0649
97_P5_B09	NA	black	0	0	1.6457
97_P5_C06	NA	black	0	0	2.2098
97_P5_B10	0.14434035972	red	1	0.37629	1.3494
97_P6_G02	0.330423356745	red	1	0.32654	0.59741
97_P6_E06	-0.54007043024	red	1	0.21909	3.9248
97_P6_A03	-0.266431070221	red	1	0.14535	2.8864
97_P5_F07	-0.126440442903	red	1	0.24975	2.5575
97_P5_B05	-1.22852863768	red	1	2.2147	0.75104
97_P6_B11	NA	black	0	0	3.2197
97_P6_E08	NA	black	0	0	1.1342
97_P6_A09	-0.761360273519	red	1	0.27023	4.9398
97_P6_B04	NA	black	0	0	3.2699
97_P5_A02	NA	black	0	0	1.342
97_P5_C02	-0.110760553513	red	1	0.37295	2.6498
97_P6_F09	0.0213527555169	red	1	0.75189	2.9775
97_P5_A04	NA	black	0	0	2.0461
97_P5_C04	NA	black	0	0	3.5439
97_P6_D07	NA	black	0	0	1.0384
97_P6_A12	-0.36871963453	red	1	0.1776	3.2541
97_P6_C06	NA	black	0	0	1.4515
97_P6_H04	0.0984175520165	red	1	0.53804	1.0793
97_P5_D09	NA	black	0	0	0.848
97_P6_F03	NA	black	0	0	1.8098
97_P6_F11	0.395538391448	red	1	0.29278	0.44784
97_P6_H09	-0.368205041145	red	1	0.22404	3.3619
97_P6_B08	NA	black	0	0	3.3914
97_P5_A10	0.0789786670328	red	1	0.38957	1.6722
97_P6_H07	NA	black	0	0	0
97_P6_C09	NA	black	0	0	0.57434
97_P5_G04	NA	black	0	0	1.8722
97_P6_H01	0.163612009652	red	1	2.3448	2.2875
97_P5_B06	NA	black	0	0	1.121
97_P5_E04	-0.076753271382	red	1	0.19912	2.3471
97_P6_B10	NA	black	0	0	1.2666
97_P6_F04	0.326673615035	red	1	0.22774	0.92828
97_P5_E07	NA	black	0	0	3.4692
97_P5_G02	NA	black	0	0	1.6003
97_P5_C11	NA	black	0	0	3.2966
97_P5_A03	-0.0596592993403	red	1	0.15445	2.2741
97_P6_B02	NA	black	0	0	0.42223
97_P6_H12	-0.690314882452	red	1	1.2969	0.16993
97_P6_F12	NA	black	0	0	4.4206
97_P6_A02	-0.0379082464877	red	1	0.81476	1.5276
97_P5_C12	NA	black	0	0	1.9199
97_P5_C01	NA	black	0	0	1.3994
97_P5_B07	-0.719948178547	red	1	0.19787	4.4234
97_P5_A08	NA	black	0	0	2.1077
97_P6_H08	NA	black	0	0	0.58592
97_P5_E11	0.110296043195	red	1	0.24489	1.6889
97_P6_A01	0.22296621452	red	1	0.19409	1.3539
97_P6_G01	NA	black	0	0	3.0177
97_P5_D10	NA	black	0	0	0.88675
97_P5_C10	-0.0399398836157	red	1	0.80074	1.4141
97_P6_C11	NA	black	0	0	3.0919
97_P6_E07	-0.0392836115746	red	1	0.54102	2.4924
97_P6_E05	NA	black	0	0	3.639
97_P5_G07	0.278020921791	red	1	0.29866	0.92752
97_P5_D04	0.218469665868	red	1	0.40708	0.83754
97_P6_B03	NA	black	0	0	2.802
97_P5_H01	0.448855689554	green3	2	2.5185	2.5393
97_P6_A11	0.0747246040078	red	1	0.62106	0.45418
97_P6_E09	-0.125125655095	red	1	0.27143	2.5756
97_P6_A10	-0.140393450998	red	1	0.30217	2.6749
97_P5_E02	0.355131387876	red	1	0.2558	0.74416
97_P6_D03	NA	black	0	0	2.7613
97_P5_A09	NA	black	0	0	1.9953
97_P6_B12	NA	black	0	0	2.9971
97_P5_H10	NA	black	0	0	1.9859
97_P6_A04	NA	black	0	0	5.1107
97_P5_B12	NA	black	0	0	0.3774
97_P5_A12	NA	black	0	0	0.76384
97_P5_F08	NA	black	0	0	0.41576
97_P6_E04	NA	black	0	0	1.9404
97_P6_D04	-0.0792435813974	red	1	1.0807	1.7489
97_P5_D02	NA	black	0	0	2.7797
97_P6_G10	-0.287123205343	red	1	0.053806	2.828
97_P5_B04	0.164335894561	red	1	0.28333	1.434
97_P6_E03	-0.0158174861459	red	1	0.2762	2.1557
97_P5_E05	-0.365878435296	red	1	0.2857	3.5336
97_P5_G05	0.789127410438	red	1	2.3612	2.9252
97_P5_D03	NA	black	0	0	1.8793
97_P5_C07	-1.15980588517	red	1	2.4447	0.99928
97_P6_C12	0.0430934421761	red	1	0.25701	1.9317
97_P6_B09	NA	black	0	0	2.7084
97_P5_D07	NA	black	0	0	1.7736
97_P6_A05	0.0138901335985	red	1	0.1635	2.0493
97_P5_C08	NA	black	0	0	2.1013
97_P5_B03	-0.0206510090315	red	1	0.17505	2.158
97_P6_G08	-0.124529553356	red	1	0.16092	2.4756
97_P6_D12	0.214505194427	red	1	0.48543	0.39067
97_P6_D01	NA	black	0	0	2.618
97_P5_H08	NA	black	0	0	2.1979
97_P6_C07	NA	black	0	0	2.954
97_P6_C02	NA	black	0	0	2.3679
97_P5_F02	NA	black	0	0	2.1398
97_P5_F04	NA	black	0	0	1.6911
97_P5_H02	NA	black	0	0	2.2116
97_P6_C08	-0.217631108365	red	1	0.32539	3.0444
97_P5_E03	0.00785692825824	red	1	0.19283	2.067
97_P6_D05	NA	black	0	0	1.7941
97_P5_D01	-0.636119464045	red	1	0.32193	4.7853
97_P6_F05	NA	black	0	0	3.1405
97_P5_H06	NA	black	0	0	2.2669
97_P5_H11	NA	black	0	0	2.3677
97_P5_E06	NA	black	0	0	2.8211
97_P6_H02	NA	black	0	0	0.52005
97_P6_A08	NA	black	0	0	1.9222
97_P5_B02	0.133287098793	red	1	0.20914	1.6392
97_P5_E10	NA	black	0	0	2.9471
97_P5_B11	NA	black	0	0	1.263
97_P6_G07	0.126930771544	red	1	0.45838	1.2172
97_P5_A05	NA	black	0	0	4.1199
97_P5_A11	-0.0164813770691	red	1	0.69064	3.3478
97_P6_A06	NA	black	0	0	3.1867
97_P6_F07	NA	black	0	0	0
97_P6_G04	-0.0634963129662	red	1	0.53506	2.71
97_P6_B05	NA	black	0	0	2.2265
97_P5_D06	NA	black	0	0	1.216
97_P6_F08	NA	black	0	0	1.3242
97_P5_F06	NA	black	0	0	1.8213
97_P5_D08	NA	black	0	0	2.0594
97_P5_G11	0.175116049173	red	1	0.20289	1.5033
97_P6_F10	0.212644389067	red	1	0.19283	1.3901
97_P5_H07	NA	black	0	0	2.7435
97_P5_A07	0.484833592945	green3	2	0.19661	0.46258
97_P6_G11	-0.161381477342	red	1	0.48233	3.2774
97_P5_C03	NA	black	0	0	2.0454
97_P5_F01	NA	black	0	0	2.7916
97_P6_E01	0.145863521378	red	1	1.3612	2.4834
97_P5_F03	0.0478693340014	red	1	0.20664	1.9313
97_P5_B01	NA	black	0	0	2.988
97_P6_H03	NA	black	0	0	3.1939
97_P6_E12	NA	black	0	0	2.5375
97_P5_G10	NA	black	0	0	2.7858
97_P5_C05	NA	black	0	0	3.3226
97_P6_D11	NA	black	0	0	2.517
97_P5_H09	NA	black	0	0	2.353
97_P6_B06	0.351423986534	red	1	0.35614	0.3584
97_P5_F09	NA	black	0	0	0.24001
97_P6_F02	NA	black	0	0	2.4217
97_P5_D11	NA	black	0	0	2.0614
97_P5_H03	NA	black	0	0	2.2091
97_P5_D05	NA	black	0	0	2.0878
97_P6_H05	NA	black	0	0	2.5418
97_P6_D09	-0.163493617256	red	1	0.338	2.8345
97_P6_G09	NA	black	0	0	2.3516
97_P6_D08	NA	black	0	0	4.1624
97_P5_G06	-0.258250557313	red	1	0.41576	3.5545
97_P5_A01	NA	black	0	0	3.7448
97_P6_H10	0.424025910641	green3	2	0.26544	0.44042
97_P5_G01	NA	black	0	0	3.6138
97_P6_E02	NA	black	0	0	0.52707
97_P6_B01	NA	black	0	0	1.6745
97_P5_F10	0.0105393032114	red	1	0.10702	2.0621
97_P6_C10	NA	black	0	0	0.47612
97_P5_C09	-0.122434441583	red	1	0.096262	2.4287
97_P5_E12	0.516022772851	green3	2	0.16221	0.46884
97_P5_E01	NA	black	0	0	1.2284
97_P6_D02	NA	black	0	0	2.9535
97_P6_A07	NA	black	0	0	3.3869
97_P5_G03	0.071781261874	red	1	0.098958	1.8922
97_P6_G12	NA	black	0	0	3.1669
97_P6_C03	0.635537524601	red	1	3.743	2.4898
97_P6_H06	NA	black	0	0	2.3962
97_P5_E09	NA	black	0	0	1.9848
97_P6_C01	NA	black	0	0	2.3337
97_P6_G03	0.324024210668	red	1	1.7299	2.6464
97_P5_G12	NA	black	0	0	2.9125
97_P5_G09	NA	black	0	0	0.59837
97_P5_H04	NA	black	0	0	1.9381
MGH97_P7_B05	NA	black	0	0	4.8489
MGH97_P7_E10	NA	black	0	0	3.7941
MGH97_P7_A02	NA	black	0	0	2.0183
MGH97_P7_C01	NA	black	0	0	2.108
MGH97_P7_D06	NA	black	0	0	4.6668
MGH97_P7_H08	NA	black	0	0	1.2296
MGH97_P7_G11	0.521325100134	green3	2	0.25096	0.11902
MGH97_P7_A08	NA	black	0	0	4.4525
MGH97_P7_F07	NA	black	0	0	1.0503
MGH97_P7_C04	NA	black	0	0	4.3248
MGH97_P7_C02	NA	black	0	0	2.2219
MGH97_P7_F10	0.442462040939	green3	2	0.21537	0.54893
MGH97_P7_H05	-0.220712328791	red	1	0.26183	2.922
MGH97_P7_B04	NA	black	0	0	0
MGH97_P7_F09	0.471567458378	green3	2	0.1776	0.56657
MGH97_P7_H02	NA	black	0	0	3.5845
MGH97_P7_C11	NA	black	0	0	0.68706
MGH97_P7_G07	NA	black	0	0	3.7287
MGH97_P7_F06	NA	black	0	0	0.39944
MGH97_P7_A06	NA	black	0	0	0.47301
MGH97_P7_D12	NA	black	0	0	2.9877
MGH97_P7_B02	NA	black	0	0	0.71809
MGH97_P7_E03	NA	black	0	0	2.7893
MGH97_P7_D02	NA	black	0	0	0.37851
MGH97_P7_B11	NA	black	0	0	4.7552
MGH97_P7_E09	NA	black	0	0	3.092
MGH97_P7_B01	NA	black	0	0	2.1509
MGH97_P7_G06	-0.370133612544	red	1	0.034216	3.012
MGH97_P7_B07	NA	black	0	0	0
MGH97_P7_C05	NA	black	0	0	3.7009
MGH97_P7_E07	NA	black	0	0	4.4683
MGH97_P7_B12	-0.28032494292	red	1	0.13488	2.9123
MGH97_P7_H07	NA	black	0	0	3.0868
MGH97_P7_D04	NA	black	0	0	2.2747
MGH97_P7_C06	1.878270479	black	0	3.2725	3.3689
MGH97_P7_G09	-0.173168708948	red	1	0.19409	2.659
MGH97_P7_E06	NA	black	0	0	5.2386
MGH97_P7_F04	NA	black	0	0	3.7453
MGH97_P7_C09	NA	black	0	0	4.773
MGH97_P7_G03	0.792541924233	red	1	1.3533	4.2074
MGH97_P7_H01	NA	black	0	0	0.61164
MGH97_P7_B06	NA	black	0	0	0.18015
MGH97_P7_C08	NA	black	0	0	0.13881
MGH97_P7_E08	NA	black	0	0	4.4881
MGH97_P7_F01	NA	black	0	0	2.0293
MGH97_P7_H03	NA	black	0	0	3.4632
MGH97_P7_B10	NA	black	0	0	2.2639
MGH97_P7_E11	NA	black	0	0	2.1849
MGH97_P7_C03	NA	black	0	0	4.7853
MGH97_P7_H12	NA	black	0	0	1.2552
MGH97_P7_D07	0.0450453073644	red	1	0.65168	0.44573
MGH97_P7_A11	NA	black	0	0	3.1202
MGH97_P7_A01	NA	black	0	0	3.0247
MGH97_P7_F12	-0.147225346857	red	1	0.47612	3.1484
MGH97_P7_F08	NA	black	0	0	3.7613
MGH97_P7_D11	NA	black	0	0	4.1103
MGH97_P7_H09	NA	black	0	0	0
MGH97_P7_D09	-0.611987287311	red	1	0.1903	4.0523
MGH97_P7_C12	-0.310311004135	red	1	0.13619	3.0014
MGH97_P7_H11	NA	black	0	0	0.59741
MGH97_P7_A04	NA	black	0	0	3.4899
MGH97_P7_H06	-0.226707380914	red	1	0.32077	3.0719
MGH97_P7_F03	NA	black	0	0	3.0316
MGH97_P7_A07	0.237017482215	red	1	0.20163	1.2951
MGH97_P7_F11	NA	black	0	0	1.8821
MGH97_P7_G08	NA	black	0	0	1.0419
MGH97_P7_E02	NA	black	0	0	4.0225
MGH97_P7_C07	NA	black	0	0	1.9452
MGH97_P7_A09	-1.26708550481	red	1	1.792	0.1635
MGH97_P7_B09	NA	black	0	0	2.2403
MGH97_P7_G10	-0.0997005310146	red	1	0.22157	2.4383
MGH97_P7_G02	NA	black	0	0	3.0683
MGH97_P7_H04	NA	black	0	0	1.5768
MGH97_P7_G01	NA	black	0	0	1.6803
MGH97_P7_E05	NA	black	0	0	2.925
MGH97_P7_E04	NA	black	0	0	4.4737
MGH97_P7_E01	NA	black	0	0	1.6443
MGH97_P7_F05	NA	black	0	0	2.4399
MGH97_P7_D05	NA	black	0	0	4.1359
MGH97_P7_A03	NA	black	0	0	2.5413
MGH97_P7_B03	NA	black	0	0	2.7077
MGH97_P7_A05	NA	black	0	0	1.2296
MGH97_P7_D03	NA	black	0	0	0.301
MGH97_P7_F02	NA	black	0	0	3.7993
MGH97_P7_G05	NA	black	0	0	1.4109
MGH97_P7_D08	NA	black	0	0	2.461
MGH97_P7_G04	NA	black	0	0	3.559
MGH97_P8_A11	NA	black	0	0	1.4947
MGH97_P10_A12	NA	black	0	0	0.34255
MGH97_P10_E09	NA	black	0	0	2.0384
MGH97_P9_B12	NA	black	0	0	0.38957
MGH97_P10_D07	NA	black	0	0	3.5308
MGH97_P8_D11	NA	black	0	0	3.23
MGH97_P8_G05	NA	black	0	0	1.2945
MGH97_P9_C05	NA	black	0	0	3.6974
MGH97_P8_D03	-0.000722830263614	red	1	0.70221	2.3288
MGH97_P8_H05	NA	black	0	0	0.17887
MGH97_P10_A09	NA	black	0	0	3.0621
MGH97_P10_E03	NA	black	0	0	2.1421
MGH97_P10_D04	NA	black	0	0	3.6595
MGH97_P9_D12	-0.0947699224816	red	1	0.2302	2.4273
MGH97_P8_H06	NA	black	0	0	2.6462
MGH97_P8_H11	NA	black	0	0	4.3672
MGH97_P9_F12	NA	black	0	0	1.8643
MGH97_P8_D07	NA	black	0	0	2.5321
MGH97_P8_H02	NA	black	0	0	2.437
MGH97_P8_D01	0.499117688481	green3	2	0.24245	0.24123
MGH97_P10_C04	NA	black	0	0	3.461
MGH97_P9_E06	NA	black	0	0	0
MGH97_P8_F12	NA	black	0	0	3.8647
MGH97_P8_H01	NA	black	0	0	3.8167
MGH97_P8_A05	NA	black	0	0	2.3587
MGH97_P9_F10	0.335133927897	red	1	0.17249	1.0236
MGH97_P10_F10	-0.61777205037	red	1	0.11636	3.8295
MGH97_P9_G12	NA	black	0	0	0
MGH97_P8_B04	NA	black	0	0	4.0708
MGH97_P8_E11	NA	black	0	0	4.1383
MGH97_P9_G10	0.628472732928	red	1	0.018634	0.53207
MGH97_P10_D11	NA	black	0	0	2.7575
MGH97_P10_D01	NA	black	0	0	0.23266
MGH97_P10_H04	NA	black	0	0	2.4444
MGH97_P10_D12	NA	black	0	0	2.2287
MGH97_P8_D04	0.917092818419	red	1	3.0328	2.7935
MGH97_P8_F08	NA	black	0	0	2.8211
MGH97_P9_E10	NA	black	0	0	0.26784
MGH97_P9_D11	NA	black	0	0	3.0791
MGH97_P8_A02	0.06806565367	red	1	1.0342	2.4547
MGH97_P9_F01	NA	black	0	0	3.2478
MGH97_P8_B08	NA	black	0	0	2.5558
MGH97_P8_A09	-0.126443759845	red	1	0.37518	2.7318
MGH97_P9_A03	NA	black	0	0	0.18777
MGH97_P9_G09	NA	black	0	0	0.99204
MGH97_P10_E02	NA	black	0	0	0.96347
MGH97_P10_H08	NA	black	0	0	0.35163
MGH97_P9_G04	NA	black	0	0	4.9299
MGH97_P8_G11	NA	black	0	0	3.9261
MGH97_P10_A06	-0.106028387435	red	1	0.41792	2.708
MGH97_P10_F08	NA	black	0	0	4.8413
MGH97_P8_E08	-0.450282586114	red	1	0.1375	3.4098
MGH97_P8_G08	NA	black	0	0	0
MGH97_P10_B07	0.371316605628	red	1	0.21909	0.79077
MGH97_P9_G11	0.152950733988	red	1	0.54399	0.41792
MGH97_P8_F11	NA	black	0	0	0.23143
MGH97_P8_F05	0.0527486195119	red	1	0.49262	1.6763
MGH97_P9_A01	NA	black	0	0	3.3183
MGH97_P10_F01	0.25985497293	red	1	2.3986	2.3788
MGH97_P8_C10	-0.612760349241	red	1	0.16736	3.9739
MGH97_P8_E02	NA	black	0	0	3.5022
MGH97_P10_B05	NA	black	0	0	2.6544
MGH97_P8_G04	NA	black	0	0	3.0209
MGH97_P9_B02	NA	black	0	0	4.2837
MGH97_P8_H08	NA	black	0	0	1.3306
MGH97_P8_F01	-0.112744119309	red	1	0.20038	2.4668
MGH97_P10_H09	0.00377693054148	red	1	0.71984	4.0541
MGH97_P10_E06	NA	black	0	0	5.0795
MGH97_P10_D10	NA	black	0	0	3.0488
MGH97_P10_A03	NA	black	0	0	3.4874
MGH97_P10_A05	0.350524258517	red	1	0.19535	0.92296
MGH97_P10_A01	NA	black	0	0	2.2203
MGH97_P9_D09	NA	black	0	0	0.72334
MGH97_P9_D06	NA	black	0	0	4.4449
MGH97_P9_G05	NA	black	0	0	5.2755
MGH97_P10_E05	NA	black	0	0	1.4777
MGH97_P8_F10	NA	black	0	0	2.8768
MGH97_P10_A04	-0.445802844771	red	1	0.21785	3.6062
MGH97_P9_A07	NA	black	0	0	3.9754
MGH97_P9_A08	NA	black	0	0	2.7022
MGH97_P9_H12	-0.414076948543	red	1	0.16479	3.365
MGH97_P10_G03	NA	black	0	0	0.95977
MGH97_P8_B03	NA	black	0	0	1.9771
MGH97_P10_H07	-0.45437667382	red	1	0.24975	3.7392
MGH97_P10_E01	NA	black	0	0	2.9271
MGH97_P9_F11	-0.583275839966	red	1	1.8003	1.2179
MGH97_P8_B12	NA	black	0	0	0.17249
MGH97_P9_H02	NA	black	0	0	1.0314
MGH97_P9_C11	NA	black	0	0	2.8901
MGH97_P8_A01	NA	black	0	0	2.6913
MGH97_P10_F07	NA	black	0	0	2.7095
MGH97_P10_G01	-0.0116924735443	red	1	0.46676	2.1782
MGH97_P10_H05	1.44114192909	blue	3	3.3741	3.0451
MGH97_P9_F07	0.457851790122	green3	2	1.513	3.0712
MGH97_P9_D08	NA	black	0	0	1.5797
MGH97_P9_E05	NA	black	0	0	0.83026
MGH97_P8_B09	NA	black	0	0	3.6255
MGH97_P10_E12	NA	black	0	0	0
MGH97_P10_B10	NA	black	0	0	0.24732
MGH97_P9_E03	NA	black	0	0	3.2493
MGH97_P9_G07	NA	black	0	0	3.7224
MGH97_P9_C09	NA	black	0	0	0.8528
MGH97_P10_B11	0.0592291676333	red	1	0.2302	1.8832
MGH97_P9_B05	NA	black	0	0	2.3918
MGH97_P9_A12	0.282127003406	red	1	0.41251	0.42761
MGH97_P8_D10	0.281630597913	red	1	0.33113	0.80653
MGH97_P8_C05	NA	black	0	0	4.5251
MGH97_P9_D02	NA	black	0	0	1.9392
MGH97_P9_D07	NA	black	0	0	0.1635
MGH97_P8_F03	-0.359229836083	red	1	0.40054	4.0119
MGH97_P8_C12	NA	black	0	0	4.6444
MGH97_P10_E10	NA	black	0	0	4.8894
MGH97_P10_H10	NA	black	0	0	2.9197
MGH97_P10_C07	NA	black	0	0	3.3103
MGH97_P9_E04	NA	black	0	0	0.15445
MGH97_P8_H10	2.35630277808	black	0	2.0524	5.1035
MGH97_P9_F03	NA	black	0	0	3.4224
MGH97_P10_C08	NA	black	0	0	3.4471
MGH97_P8_B11	-0.309754874335	red	1	0.21785	3.1494
MGH97_P10_C01	NA	black	0	0	1.8675
MGH97_P9_D04	NA	black	0	0	1.0847
MGH97_P10_B06	NA	black	0	0	3.2034
MGH97_P8_H09	NA	black	0	0	3.7069
MGH97_P9_F05	NA	black	0	0	0.23389
MGH97_P9_B04	NA	black	0	0	3.8472
MGH97_P9_C12	-0.55470506474	red	1	0.19409	3.8847
MGH97_P8_B02	NA	black	0	0	2.6255
MGH97_P9_F04	NA	black	0	0	3.1155
MGH97_P10_G02	NA	black	0	0	1.1859
MGH97_P9_B07	NA	black	0	0	0
MGH97_P10_D08	NA	black	0	0.86235	0
MGH97_P10_G12	NA	black	0	0	1.4854
MGH97_P9_A02	NA	black	0	0	3.2076
MGH97_P8_G03	-0.405199238918	red	1	0.24975	3.5639
MGH97_P8_D09	NA	black	0	0	1.2085
MGH97_P10_C06	0.0894955633315	red	1	0.19283	1.7983
