Cell_name	Zvalue	Color	Cluster	BRCA1	KHSRP
MGH54_P6_G04	NA	black	0	0	0.78409
MGH54_P6_G06	NA	black	0	0	0.75617
MGH54_P6_G07	NA	black	0	0	1.6309
MGH54_P6_G08	0.137868760444	green3	2	0.3173	0.64062
MGH54_P6_G09	NA	black	0	0	0
MGH54_P6_G10	NA	black	0	0	2.8375
MGH54_P6_G11	NA	black	0	0	0
MGH54_P6_G12	NA	black	0	0	0
MGH54_P6_H01	NA	black	0	0.92752	0
MGH54_P6_H03	NA	black	0	0	0
MGH54_P6_H05	0.0578938946517	green3	2	0.49365	0.70221
MGH54_P6_H06	NA	black	0	0	4.0263
MGH54_P6_H07	0.205030922616	green3	2	0.38626	0.38626
MGH54_P6_H08	NA	black	0	0	0.83512
MGH54_P6_H09	NA	black	0	0	1.1897
MGH54_P6_H10	NA	black	0	0	0
MGH54_P6_H11	NA	black	0	0	0
MGH54_P6_H12	NA	black	0	0	1.0468
MGH54_P7_A02	NA	black	0	0	0.90535
MGH54_P7_A03	NA	black	0	0	0
MGH54_P7_A04	NA	black	0	0	0
MGH54_P7_A06	NA	black	0	0	0.20038
MGH54_P7_A07	NA	black	0	0	1.4244
MGH54_P7_A08	NA	black	0	0	1.7433
MGH54_P7_A10	NA	black	0	0.27262	0
MGH54_P7_A11	NA	black	0	0.18142	0
MGH54_P7_A12	NA	black	0	0.25701	0
MGH54_P7_B01	NA	black	0	0	1.2066
MGH54_P7_B03	NA	black	0	0.18777	0
MGH54_P7_B04	NA	black	0	0	0
MGH54_P7_B05	NA	black	0	0.21412	0
MGH54_P7_B06	-1.52981048787	black	0	0.32193	3.4348
MGH54_P7_B07	0.0345488806141	green3	2	0.30918	0.85838
MGH54_P7_B08	NA	black	0	0	0
MGH54_P7_B09	NA	black	0	0.25701	0
MGH54_P7_B10	NA	black	0	0.42653	0
MGH54_P7_B12	NA	black	0	0.25459	0
MGH54_P7_C01	NA	black	0	0.23389	0
MGH54_P7_C03	NA	black	0	0	1.4168
MGH54_P7_C04	NA	black	0	0	0
MGH54_P7_C05	-0.917599493651	red	1	0.22404	2.2696
MGH54_P7_C06	0.102014606078	green3	2	0.26063	0.74416
MGH54_P7_C07	NA	black	0	0	0
MGH54_P7_C08	NA	black	0	0.20664	0
MGH54_P7_C09	NA	black	0	0	0.4916
MGH54_P7_C10	-0.178386790241	green3	2	0.19156	1.1903
MGH54_P7_C11	NA	black	0	0	0
MGH54_P7_C12	NA	black	0	0.19283	0
MGH54_P7_D01	NA	black	0	0	0
MGH54_P7_D02	NA	black	0	3.4154	0
MGH54_P7_D03	NA	black	0	0	0.24367
MGH54_P7_D04	NA	black	0	0	0
MGH54_P7_D05	NA	black	0	0	0
MGH54_P7_D06	NA	black	0	0	2.3454
MGH54_P7_D08	NA	black	0	0	1.3167
MGH54_P7_D11	NA	black	0	0	1.2987
MGH54_P7_D12	NA	black	0	0	0.33457
MGH54_P7_E01	NA	black	0	0.23756	0
MGH54_P7_E02	NA	black	0	0	0
MGH54_P7_E03	NA	black	0	0	0
MGH54_P7_E04	NA	black	0	0	0
MGH54_P7_E05	NA	black	0	0	0.9486
MGH54_P7_E06	NA	black	0	0	0.96273
MGH54_P7_E08	NA	black	0	0	0
MGH54_P7_E09	NA	black	0	0	0
MGH54_P7_E10	NA	black	0	0	1.6475
MGH54_P7_E11	NA	black	0	0	0
MGH54_P7_E12	NA	black	0	0	0.50691
MGH54_P7_F01	NA	black	0	0.76299	0
MGH54_P7_F02	NA	black	0	0	0
MGH54_P7_F03	NA	black	0	0.28688	0
MGH54_P7_F04	-0.477346922624	green3	2	0.45733	2.2016
MGH54_P7_F05	NA	black	0	0.44467	0
MGH54_P7_F06	NA	black	0	0	0
MGH54_P7_F08	NA	black	0	0.36289	0
MGH54_P7_F10	NA	black	0	0	0
MGH54_P7_F11	NA	black	0	0	0.61918
MGH54_P7_G01	NA	black	0	0	1.1725
MGH54_P7_G02	NA	black	0	0.14535	0
MGH54_P7_G03	NA	black	0	0	0
MGH54_P7_G04	NA	black	0	0	0
MGH54_P7_G06	NA	black	0	0	0
MGH54_P7_G07	NA	black	0	0	0
MGH54_P7_G08	NA	black	0	0	0
MGH54_P7_G09	NA	black	0	0.30685	0
MGH54_P7_G10	NA	black	0	0	0
MGH54_P7_G11	NA	black	0	0.21412	0
MGH54_P7_H01	NA	black	0	0.24367	0
MGH54_P7_H02	0.112691774411	green3	2	0.25217	0.72857
MGH54_P7_H04	NA	black	0	0	0
MGH54_P7_H05	NA	black	0	0	0.79077
MGH54_P7_H09	NA	black	0	0.68796	0
MGH54_P7_H10	-0.547334603861	green3	2	0.37518	2.0772
MGH54_P8_A01	NA	black	0	0.25217	0
MGH54_P8_A06	NA	black	0	0	0
MGH54_P8_A07	NA	black	0	0.32539	0
MGH54_P8_A09	NA	black	0	0.15963	0
MGH54_P8_A10	NA	black	0	0	0
MGH54_P8_A11	0.242937888839	green3	2	0.37851	0.29514
MGH54_P8_A12	NA	black	0	0.1776	0
MGH54_P8_B01	NA	black	0	0	0
MGH54_P8_B02	0.0463564236261	green3	2	0.83269	1.2203
MGH54_P8_B04	NA	black	0	0.22897	0
MGH54_P8_B08	NA	black	0	0.89142	0
MGH54_P8_B09	-0.496907678756	green3	2	0.39726	2.043
MGH54_P8_B12	NA	black	0	0	0
MGH54_P8_C02	NA	black	0	0	1.0614
MGH54_P8_C04	NA	black	0	0	0.37407
MGH54_P8_C06	NA	black	0	0	0
MGH54_P8_C07	NA	black	0	0	0.51904
MGH54_P8_C09	0.547088681741	green3	2	0.12829	0.14535
MGH54_P8_C12	NA	black	0	0	0
MGH54_P8_D01	NA	black	0	0	2.84
MGH54_P8_D03	NA	black	0	0	0.47612
MGH54_P8_D04	NA	black	0	0.21164	0
MGH54_P8_D05	-0.0111120688381	green3	2	0.38847	0.95606
MGH54_P8_D06	NA	black	0	0	0
MGH54_P8_D07	-0.640169385436	red	1	0.26063	1.9587
MGH54_P8_D08	-0.215233143277	green3	2	0.22774	1.2678
MGH54_P8_D10	NA	black	0	0.090853	0
MGH54_P8_D11	-0.0176247046664	green3	2	0.50487	1
MGH54_P8_D12	NA	black	0	0.338	0
MGH54_P8_E01	NA	black	0	0	1.8016
MGH54_P8_E04	NA	black	0	0	1.9512
MGH54_P8_E05	NA	black	0	0.20664	0
MGH54_P8_E07	NA	black	0	2.7769	0
MGH54_P8_E08	0.197634732931	green3	2	0.12829	0.6526
MGH54_P8_E10	NA	black	0	0.067639	0
MGH54_P8_F01	-0.2070164525	green3	2	0.17249	1.2209
MGH54_P8_F02	NA	black	0	0	1.487
MGH54_P8_F04	NA	black	0	0	0
MGH54_P8_F05	NA	black	0	0	0.86235
MGH54_P8_F06	NA	black	0	0.38847	0
MGH54_P8_F08	-0.46828373463	green3	2	0.12829	1.5306
MGH54_P8_F09	NA	black	0	0.13225	0
MGH54_P8_F10	-1.74494995643	black	0	0.16736	3.1162
MGH54_P8_F11	NA	black	0	0	0
MGH54_P8_F12	NA	black	0	0.1177	0
MGH54_P8_G01	NA	black	0	0	0
MGH54_P8_G03	NA	black	0	0	0
MGH54_P8_G04	NA	black	0	0	0
MGH54_P8_G05	-1.00637965848	red	1	0.23756	2.4225
MGH54_P8_G06	NA	black	0	0	0
MGH54_P8_G07	NA	black	0	0	0.15316
MGH54_P8_G08	NA	black	0	0.14405	0
MGH54_P8_G09	NA	black	0	0	0
MGH54_P8_G10	NA	black	0	0.11103	0
MGH54_P8_G11	NA	black	0	0.26544	0
MGH54_P8_G12	NA	black	0	0	0
MGH54_P8_H01	NA	black	0	0.62761	0
MGH54_P8_H03	NA	black	0	0.19535	0
MGH54_P8_H04	NA	black	0	0.29748	0
MGH54_P8_H06	NA	black	0	0	0
MGH54_P8_H07	NA	black	0	0	0
MGH54_P8_H08	NA	black	0	0.43723	0
MGH54_P8_H10	NA	black	0	0	0
MGH54_P8_H12	NA	black	0	0	0
MGH54_P10_A01	NA	black	0	0	1.6192
MGH54_P10_A02	0.435216919857	green3	2	0.19409	0.22404
MGH54_P10_A03	NA	black	0	0	0
MGH54_P10_A04	NA	black	0	0.22651	0
MGH54_P10_A05	NA	black	0	0.25459	0
MGH54_P10_A06	NA	black	0	0	1.4993
MGH54_P10_A07	0.275536682205	green3	2	0.30918	0.34937
MGH54_P10_A09	NA	black	0	0	0.44679
MGH54_P10_A10	NA	black	0	0	1.4038
MGH54_P10_A11	0.183469305002	green3	2	0.28214	0.57628
MGH54_P10_A12	-0.177836890663	green3	2	0.44679	1.4356
MGH54_P10_B01	-0.142221284825	green3	2	0.52707	1.5003
MGH54_P10_B02	NA	black	0	0	0.26303
MGH54_P10_B03	NA	black	0	2.0377	0
MGH54_P10_B05	NA	black	0	0	0
MGH54_P10_B06	-0.984210191857	red	1	1.9561	0.36737
MGH54_P10_B07	NA	black	0	0	0.51803
MGH54_P10_B08	-0.0145398400555	green3	2	0.70929	1.6627
MGH54_P10_B09	NA	black	0	0	0.26903
MGH54_P10_B10	NA	black	0	0.44573	0
MGH54_P10_B11	NA	black	0	0.26183	0
MGH54_P10_B12	NA	black	0	0	1.4136
MGH54_P10_C01	NA	black	0	0	0
MGH54_P10_C02	NA	black	0	0	0.58592
MGH54_P10_C03	-0.903752223359	red	1	0.1903	2.1763
MGH54_P10_C04	NA	black	0	0	0.75702
MGH54_P10_C05	NA	black	0	0	0
MGH54_P10_C07	-0.0989607846461	green3	2	0.6173	1.6439
MGH54_P10_C08	NA	black	0	0	0
MGH54_P10_C09	-0.113171175618	green3	2	0.35163	1.1725
MGH54_P10_C10	NA	black	0	0	0
MGH54_P10_C11	0.331062666371	green3	2	0.26784	0.29983
MGH54_P10_C12	NA	black	0	0	0
MGH54_P10_D01	NA	black	0	0	1.2708
MGH54_P10_D02	NA	black	0	0.5568	0
MGH54_P10_D03	NA	black	0	0	0.35163
MGH54_P10_D04	-0.960567305087	red	1	0.22033	2.3179
MGH54_P10_D05	NA	black	0	0	0
MGH54_P10_D06	NA	black	0	0	2.157
MGH54_P10_D07	0.132570568289	green3	2	0.42761	0.52907
MGH54_P10_D09	NA	black	0	0	0
MGH54_P10_D10	NA	black	0	0	1.1257
MGH54_P10_D11	NA	black	0	0	0.50792
MGH54_P10_D12	NA	black	0	0	1.272
MGH54_P10_E01	NA	black	0	0	0.62574
MGH54_P10_E02	-0.398149685871	green3	2	0.2762	1.6098
MGH54_P10_E03	1.06342666121	blue	3	1.515	1.9968
MGH54_P10_E04	0.0279135454467	green3	2	0.31383	0.87106
MGH54_P10_E05	0.0160108536683	green3	2	0.32193	0.89453
MGH54_P10_E06	NA	black	0	0	1.9942
MGH54_P10_E07	NA	black	0	0.2916	0
MGH54_P10_E08	NA	black	0	0	0.6951
MGH54_P10_E09	NA	black	0	0.44679	0
MGH54_P10_E10	NA	black	0	0	0
MGH54_P10_E11	NA	black	0	0	0
MGH54_P10_E12	0.426977667344	green3	2	0.20163	0.22651
MGH54_P10_F01	NA	black	0	0	0.42761
MGH54_P10_F02	NA	black	0	0.33571	0
MGH54_P10_F03	NA	black	0	0	1.4441
MGH54_P10_F04	NA	black	0	0.61164	0
MGH54_P10_F05	NA	black	0	0	2.8292
MGH54_P10_F06	NA	black	0	0	3.0998
MGH54_P10_F08	NA	black	0	0	0
MGH54_P10_F09	NA	black	0	0	1.6853
MGH54_P10_F10	NA	black	0	0	0
MGH54_P10_F11	NA	black	0	0.23266	0
MGH54_P10_F12	NA	black	0	0	1.6763
MGH54_P10_G01	NA	black	0	0.39616	0
MGH54_P10_G02	NA	black	0	0	2.9447
MGH54_P10_G03	-0.349578599445	green3	2	0.23143	1.4766
MGH54_P10_G05	4.57265639901	black	0	4.3821	1.9661
MGH54_P10_G06	NA	black	0	0	1.8592
MGH54_P10_G07	NA	black	0	0	3.4686
MGH54_P10_G09	NA	black	0	0.38184	0
MGH54_P10_G10	-0.457649226793	green3	2	0.2228	1.6262
MGH54_P10_G11	NA	black	0	0	2.5926
MGH54_P10_G12	NA	black	0	0.5568	0
MGH54_P10_H02	-0.447502989633	green3	2	0.42331	2.0186
MGH54_P10_H03	NA	black	0	0	1.5013
MGH54_P10_H04	-1.00717381656	red	1	0.18523	2.296
MGH54_P10_H05	NA	black	0	0	0
MGH54_P10_H06	NA	black	0	0.24123	0
MGH54_P10_H07	0.322799771069	green3	2	0.27381	0.30685
MGH54_P10_H08	NA	black	0	0.7536	0
MGH54_P10_H09	NA	black	0	0.34028	0
MGH54_P10_H10	NA	black	0	0	0
MGH54_P10_H11	NA	black	0	0.25822	0
MGH54_P10_H12	NA	black	0	0.19661	0
MGH54_P11_A01	NA	black	0	0	1.0983
MGH54_P11_A02	0.121540967911	green3	2	0.45838	0.51096
MGH54_P11_A03	NA	black	0	0	1.6341
MGH54_P11_A04	NA	black	0	0	0
MGH54_P11_A05	NA	black	0	0	0
MGH54_P11_A06	NA	black	0	0	0.32654
MGH54_P11_A08	-0.344669350453	green3	2	1.2376	0.47093
MGH54_P11_A09	NA	black	0	0	1.2179
MGH54_P11_A10	NA	black	0	3.8313	0
MGH54_P11_A11	NA	black	0	0	0.22774
MGH54_P11_A12	NA	black	0	0.35727	0
MGH54_P11_B01	NA	black	0	0	0.29866
MGH54_P11_B02	NA	black	0	0	0
MGH54_P11_B03	NA	black	0	0	0.51096
MGH54_P11_B04	-3.67237610915	black	0	4.9331	0.34255
MGH54_P11_B05	NA	black	0	0	0
MGH54_P11_B06	NA	black	0	0	0
MGH54_P11_B08	NA	black	0	0	2.9767
MGH54_P11_B09	0.291831773272	green3	2	0.29514	0.33685
MGH54_P11_B10	NA	black	0	0	0
MGH54_P11_B11	-0.503747838596	green3	2	0.18523	1.6415
MGH54_P11_B12	NA	black	0	0	0.46989
MGH54_P11_C01	NA	black	0	0	2.6547
MGH54_P11_C02	NA	black	0	0.44679	0
MGH54_P11_C03	NA	black	0	0	0
MGH54_P11_C04	NA	black	0	0.33914	0
MGH54_P11_C05	NA	black	0	0	1.3835
MGH54_P11_C06	0.159769690838	green3	2	0.29983	0.60881
MGH54_P11_C07	NA	black	0	0	0.27262
MGH54_P11_C08	-0.449738385134	green3	2	0.25338	1.6576
MGH54_P11_C09	NA	black	0	0	0
MGH54_P11_C10	NA	black	0	0	1.2455
MGH54_P11_C12	NA	black	0	0.27143	0
MGH54_P11_D01	NA	black	0	0	0
MGH54_P11_D02	NA	black	0	0	0
MGH54_P11_D03	NA	black	0	0	0.91303
MGH54_P11_D04	NA	black	0	0	1.8624
MGH54_P11_D05	NA	black	0	0	1.9749
MGH54_P11_D06	NA	black	0	0	0
MGH54_P11_D07	NA	black	0	0.24489	0
MGH54_P11_D08	0.170278255267	green3	2	0.28688	0.59837
MGH54_P11_D09	NA	black	0	0	0
MGH54_P11_D10	NA	black	0	0	0
MGH54_P11_D11	NA	black	0	0	0.4351
MGH54_P11_D12	NA	black	0	0	2.2379
MGH54_P11_E01	NA	black	0	0	1.8286
MGH54_P11_E02	NA	black	0	0.48749	0
MGH54_P11_E03	NA	black	0	0	2.3994
MGH54_P11_E04	0.117270632299	green3	2	0.33457	0.67265
MGH54_P11_E05	NA	black	0	0	0
MGH54_P11_E06	0.369917019584	green3	2	0.24001	0.26903
MGH54_P11_E07	-0.207339209411	green3	2	0.34028	1.3539
MGH54_P11_E08	NA	black	0	0	0
MGH54_P11_E09	NA	black	0	0	0.96051
MGH54_P11_E10	-0.708231935602	red	1	0.18142	1.9073
MGH54_P11_E11	NA	black	0	0	0
MGH54_P11_E12	NA	black	0	0.29042	0
MGH54_P11_F01	NA	black	0	0	0
MGH54_P11_F02	NA	black	0	0	2.5218
MGH54_P11_F03	NA	black	0	0	0
MGH54_P11_F04	0.101672018022	green3	2	0.45943	0.58207
MGH54_P11_F05	NA	black	0	0	2.8846
MGH54_P11_F06	NA	black	0	0	0.29866
MGH54_P11_F07	NA	black	0	0	1.4895
MGH54_P11_F08	NA	black	0	0.22651	0
MGH54_P11_F09	NA	black	0	0.55974	0
MGH54_P11_F10	NA	black	0	0	1.6902
MGH54_P11_F11	-1.01546566327	red	1	0.14405	2.2185
MGH54_P11_F12	0.489492705252	green3	2	0.16092	0.18523
MGH54_P11_G01	NA	black	0	0	0
MGH54_P11_G02	NA	black	0	0	1.7883
MGH54_P11_G03	NA	black	0	0	0.63134
MGH54_P11_G04	0.303740808869	green3	2	0.28806	0.32308
MGH54_P11_G05	NA	black	0	0	0
MGH54_P11_G06	-1.26144718236	black	0	0.21412	2.6884
MGH54_P11_G07	NA	black	0	0	0.39835
MGH54_P11_G08	NA	black	0	0	0
MGH54_P11_G09	NA	black	0	0	0
MGH54_P11_G10	NA	black	0	0	2.7687
MGH54_P11_G11	NA	black	0	0	1.1789
MGH54_P11_G12	0.29606013401	green3	2	0.21039	0.44042
MGH54_P11_H01	NA	black	0	0	0.57046
MGH54_P11_H02	NA	black	0	0.66266	0
MGH54_P11_H03	NA	black	0	0	0
MGH54_P11_H04	NA	black	0	0	1.7858
MGH54_P11_H05	NA	black	0	0	2.7904
MGH54_P11_H06	NA	black	0	0	0.21039
MGH54_P11_H07	-0.426440701894	green3	2	0.15834	1.5074
MGH54_P11_H08	NA	black	0	0	0
MGH54_P11_H09	NA	black	0	0	0
MGH54_P11_H10	NA	black	0	0	0
MGH54_P11_H11	NA	black	0	0.14535	0
MGH54_P11_H12	NA	black	0	0.12565	0
MGH54_P12_A01	NA	black	0	0	0.86869
MGH54_P12_A02	NA	black	0	0	0.47612
MGH54_P12_A03	NA	black	0	0	0
MGH54_P12_A04	NA	black	0	0.35727	0
MGH54_P12_A05	-0.187316312918	green3	2	0.33228	1.3063
MGH54_P12_A06	9.65790701402	black	0	4.565	2.9747
MGH54_P12_A07	NA	black	0	2.1994	0
MGH54_P12_A08	0.0107756714929	green3	2	0.46153	0.89453
MGH54_P12_A09	NA	black	0	0.16092	0
MGH54_P12_A10	NA	black	0	0	0.8335
MGH54_P12_A11	NA	black	0	0	0.28688
MGH54_P12_B01	NA	black	0	0	0
MGH54_P12_B02	NA	black	0	0	0
MGH54_P12_B03	0.113599381547	green3	2	0.49467	0.45733
MGH54_P12_B04	NA	black	0	0	1.7066
MGH54_P12_B05	0.000416337706522	green3	2	0.338	0.92676
MGH54_P12_B06	-0.414993087592	green3	2	0.26183	1.6159
MGH54_P12_B07	-0.560334224537	green3	2	0.33914	2.0054
MGH54_P12_B08	NA	black	0	0	0.67084
MGH54_P12_B09	-0.413595181742	green3	2	0.32308	1.7128
MGH54_P12_B10	NA	black	0	0	0.22033
MGH54_P12_B11	-0.647354022438	red	1	0.15575	1.7891
MGH54_P12_C01	NA	black	0	3.648	0
MGH54_P12_C02	NA	black	0	0	0
MGH54_P12_C03	NA	black	0	0	1.0731
MGH54_P12_C04	NA	black	0	0	0
MGH54_P12_C05	NA	black	0	0	1.1223
MGH54_P12_C06	NA	black	0	0	0.83835
MGH54_P12_C07	NA	black	0	0	0
MGH54_P12_C08	NA	black	0	0	0.76214
MGH54_P12_C09	NA	black	0	0.21537	0
MGH54_P12_C11	NA	black	0	0	0
MGH54_P12_C12	NA	black	0	0	0
MGH54_P12_D01	NA	black	0	0	0
MGH54_P12_D02	NA	black	0	0	0
MGH54_P12_D04	-0.355990681156	green3	2	0.21537	1.4688
MGH54_P12_D05	NA	black	0	0	0.58304
MGH54_P12_D06	0.501603198493	green3	2	0.11103	0.23634
MGH54_P12_D07	6.8984604944	black	0	3.4347	2.9833
MGH54_P12_D08	NA	black	0	0	0
MGH54_P12_D09	NA	black	0	0.56462	0
MGH54_P12_D10	NA	black	0	0	0.36177
MGH54_P12_D11	0.281226770823	green3	2	0.16607	0.50589
MGH54_P12_D12	NA	black	0	0	0.34483
MGH54_P12_E01	NA	black	0	0	1.6036
MGH54_P12_E02	-0.25038839608	green3	2	0.30568	1.3962
MGH54_P12_E03	NA	black	0	0	1.1414
MGH54_P12_E04	NA	black	0	0	2.4748
MGH54_P12_E05	NA	black	0	0	0.76469
MGH54_P12_E06	NA	black	0	0	0.20914
MGH54_P12_E07	NA	black	0	0	0.80653
MGH54_P12_E08	0.225022446728	green3	2	0.35276	0.39506
MGH54_P12_E09	0.174362775964	green3	2	0.40054	0.44784
MGH54_P12_E10	0.37490862995	green3	2	0.16864	0.35727
MGH54_P12_E11	NA	black	0	0	2.1427
MGH54_P12_E12	NA	black	0	0.70929	0
MGH54_P12_F01	NA	black	0	0.48852	0
MGH54_P12_F02	NA	black	0	0	2.183
MGH54_P12_F03	NA	black	0	0	0.87106
MGH54_P12_F04	NA	black	0	0	1.1084
MGH54_P12_F05	NA	black	0	0.54794	0
MGH54_P12_F06	0.0600778009288	green3	2	0.40272	0.76893
MGH54_P12_F07	-1.84089183424	black	0	3.7179	0.52105
MGH54_P12_F08	0.200356894709	green3	2	0.43936	0.26784
MGH54_P12_F09	NA	black	0	0.24001	0
MGH54_P12_F10	NA	black	0	0	2.102
MGH54_P12_F11	NA	black	0	0.21288	0
MGH54_P12_F12	NA	black	0	0	0
MGH54_P12_G01	NA	black	0	0	0.41359
MGH54_P12_G02	NA	black	0	1.3132	0
MGH54_P12_G03	NA	black	0	0	0.72509
MGH54_P12_G04	NA	black	0	0	0
MGH54_P12_G05	NA	black	0	0	1.3735
MGH54_P12_G06	NA	black	0	0	0
MGH54_P12_G07	NA	black	0	1.8647	0
MGH54_P12_G08	NA	black	0	0	0
MGH54_P12_G09	NA	black	0	0	0.86473
MGH54_P12_G10	0.172347045212	green3	2	0.38626	0.4782
MGH54_P12_G11	NA	black	0	0.28214	0
MGH54_P12_H01	NA	black	0	0	0
MGH54_P12_H02	NA	black	0	0	0.96643
MGH54_P12_H03	NA	black	0	0.32077	0
MGH54_P12_H04	NA	black	0	0	0.25217
MGH54_P12_H05	NA	black	0	0	0.8496
MGH54_P12_H06	NA	black	0	0	1.1454
MGH54_P12_H07	-0.660875640762	red	1	0.26784	2.0047
MGH54_P12_H09	-0.290073012763	green3	2	1.7044	0.73292
MGH54_P12_H10	NA	black	0	0	1.3408
MGH54_P12_H11	NA	black	0	0	0
MGH54_P9_A01	NA	black	0	0	0.65076
MGH54_P9_A02	NA	black	0	0	0
MGH54_P9_A03	0.450191166285	green3	2	0.1865	0.21039
MGH54_P9_A04	NA	black	0	0	1.6535
MGH54_P9_A05	-0.155776429181	green3	2	0.16607	1.146
MGH54_P9_A06	NA	black	0	0	0.49467
MGH54_P9_A07	NA	black	0	0	0
MGH54_P9_A08	NA	black	0	0	0.89685
MGH54_P9_A09	-0.526552161739	green3	2	0.301	1.8627
MGH54_P9_A10	NA	black	0	0	0.37295
MGH54_P9_A11	0.0893580494878	green3	2	0.51904	0.50691
MGH54_P9_A12	NA	black	0	0	0.37629
MGH54_P9_B01	NA	black	0	0.29278	0
MGH54_P9_B02	NA	black	0	0	0.55483
MGH54_P9_B03	NA	black	0	0.26303	0
MGH54_P9_B04	-0.614135402147	red	1	1.7879	0.52807
MGH54_P9_B05	NA	black	0	0	1.3679
MGH54_P9_B06	NA	black	0	0	1.5553
MGH54_P9_B07	0.176373302991	green3	2	0.21288	0.6397
MGH54_P9_B10	NA	black	0	0	0.57725
MGH54_P9_B11	NA	black	0	0.4957	0
MGH54_P9_B12	NA	black	0	0	0.48954
MGH54_P9_C01	NA	black	0	0	0
MGH54_P9_C02	NA	black	0	0	0
MGH54_P9_C03	NA	black	0	0	1.4356
MGH54_P9_C04	NA	black	0	0	0
MGH54_P9_C05	NA	black	0	0	1.9195
MGH54_P9_C06	NA	black	0	0	1.5854
MGH54_P9_C07	0.352412228005	green3	2	0.24975	0.28688
MGH54_P9_C08	-0.0140251483588	green3	2	0.27023	0.95159
MGH54_P9_C09	-0.150350539296	green3	2	0.88206	0.37962
MGH54_P9_C10	NA	black	0	0	0
MGH54_P9_C11	0.297373633257	green3	2	0.29278	0.32884
MGH54_P9_C12	0.415338554305	green3	2	0.20914	0.23511
MGH54_P9_D01	NA	black	0	0	0
MGH54_P9_D03	-0.302855552549	green3	2	0.37407	1.595
MGH54_P9_D04	NA	black	0	0	0
MGH54_P9_D05	-0.371851398788	green3	2	0.3584	1.7027
MGH54_P9_D07	NA	black	0	0	0
MGH54_P9_D08	NA	black	0	0.28333	0
MGH54_P9_D09	NA	black	0	0	2.2203
MGH54_P9_D10	NA	black	0	0	0
MGH54_P9_D11	NA	black	0	0	0.50589
MGH54_P9_D12	NA	black	0	0.35389	0
MGH54_P9_E01	NA	black	0	0	0
MGH54_P9_E02	NA	black	0	0	3.0188
MGH54_P9_E03	NA	black	0	0.85997	0
MGH54_P9_E04	0.320702610466	green3	2	0.27501	0.30918
MGH54_P9_E05	NA	black	0	0	0
MGH54_P9_E06	NA	black	0	0	1.6485
MGH54_P9_E07	-0.320567124246	green3	2	0.25217	1.4547
MGH54_P9_E08	-0.214028481178	green3	2	0.28333	1.3098
MGH54_P9_E09	-0.624943690038	red	1	0.22774	1.8742
MGH54_P9_E10	NA	black	0	0.28806	0
MGH54_P9_E11	NA	black	0	0	0
MGH54_P9_E12	NA	black	0	0	2.0659
MGH54_P9_F01	NA	black	0	0	1.6022
MGH54_P9_F02	NA	black	0	0	0
MGH54_P9_F03	NA	black	0	0	2.8131
MGH54_P9_F04	NA	black	0	0	0
MGH54_P9_F05	NA	black	0	0	0.26424
MGH54_P9_F06	0.0964950437264	green3	2	0.26424	0.75275
MGH54_P9_F07	NA	black	0	0	0.21785
MGH54_P9_F08	NA	black	0	0	0.63227
MGH54_P9_F09	NA	black	0	0	0
MGH54_P9_F10	NA	black	0	0	1.125
MGH54_P9_F11	NA	black	0	0	2.0611
MGH54_P9_F12	NA	black	0	0	0
MGH54_P9_G01	NA	black	0	0	0
MGH54_P9_G02	NA	black	0	0	0.71896
MGH54_P9_G03	NA	black	0	0	0
MGH54_P9_G04	NA	black	0	0	0
MGH54_P9_G05	NA	black	0	0	0.63784
MGH54_P9_G06	NA	black	0	0	0.23756
MGH54_P9_G07	NA	black	0	0	1.8576
MGH54_P9_G08	-0.443401140885	green3	2	0.20163	1.5787
MGH54_P9_G09	NA	black	0	0	0
MGH54_P9_G10	NA	black	0	0	1.2672
MGH54_P9_G12	NA	black	0	0	0
MGH54_P9_H01	NA	black	0	0	0
MGH54_P9_H02	NA	black	0	0	1.2618
MGH54_P9_H03	NA	black	0	1.201	0
MGH54_P9_H04	NA	black	0	0	1.8082
MGH54_P9_H05	0.240700165608	green3	2	0.24367	0.50386
MGH54_P9_H06	NA	black	0	0	0.29278
MGH54_P9_H07	-0.200021957428	green3	2	0.17121	1.2104
MGH54_P9_H08	NA	black	0	0	0.94711
MGH54_P9_H09	NA	black	0	0	0.24123
MGH54_P9_H10	0.22267513551	green3	2	0.34255	0.41792
MGH54_P9_H11	NA	black	0	0	0.18142
MGH54_P9_H12	-0.276038446299	green3	2	0.28924	1.4228
MGH54_P2_A05	-0.0282955078649	green3	2	0.24489	0.97379
MGH54_P2_A06	0.388760673767	green3	2	0.16736	0.33685
MGH54_P2_A10	NA	black	0	0	0
MGH54_P2_B03	2.45225127637	black	0	5.034	1.4489
MGH54_P2_B04	NA	black	0	0	0
MGH54_P2_B06	NA	black	0	0	0.34823
MGH54_P2_B09	NA	black	0	0	0.32193
MGH54_P2_B10	NA	black	0	0	0.76384
MGH54_P2_B11	NA	black	0	0	0.97966
MGH54_P2_C01	NA	black	0	0	1.0621
MGH54_P2_C02	NA	black	0	0.29748	0
MGH54_P2_C04	NA	black	0	0	1.8258
MGH54_P2_C05	NA	black	0	0.1903	0
MGH54_P2_C09	NA	black	0	0	0
MGH54_P2_C10	NA	black	0	0	0
MGH54_P2_C11	NA	black	0	0.15445	0
MGH54_P2_D01	0.0605038477898	green3	2	0.1865	0.8335
MGH54_P2_D02	NA	black	0	0	0
