Cell_name	Zvalue	Color	Cluster	IFNAR1	STAT3
MGH53_P10_H05	-1.22288640848	red	1	3.6433	0.50284
MGH53_P10_H06	NA	black	0	0	0.29396
MGH53_P10_H07	NA	black	0	0.30918	0
MGH53_P10_H08	NA	black	0	0	0
MGH53_P10_H09	NA	black	0	2.5683	0
MGH53_P10_H10	NA	black	0	0	0.15834
MGH53_P10_H11	NA	black	0	5.1754	0
MGH53_P11_A01	NA	black	0	2.6902	0
MGH53_P11_A02	-0.153728488985	red	1	0.41359	2.5566
MGH53_P11_A03	NA	black	0	0.12565	0
MGH53_P11_A04	-1.58537827175	red	1	3.9592	0.31499
MGH53_P11_A06	-0.027441055036	red	1	1.9392	1.7334
MGH53_P11_A08	-0.332333657523	red	1	0.42546	2.9061
MGH53_P11_A09	NA	black	0	0.38515	0
MGH53_P11_A10	0.245687131236	red	1	2.6627	3.0489
MGH53_P11_A11	NA	black	0	0	0.15963
MGH53_P11_A12	-0.707902334832	red	1	0.10299	3.3723
MGH53_P11_B01	NA	black	0	4.4513	0
MGH53_P11_B02	-0.905071356611	red	1	0.24001	3.8058
MGH53_P11_B04	0.87866545121	red	1	3.2585	3.9144
MGH53_P11_B05	1.29473644523	red	1	0.15963	0.12697
MGH53_P11_B06	NA	black	0	4.4775	0
MGH53_P11_B07	0.702797362861	red	1	0.46676	0.83996
MGH53_P11_B08	NA	black	0	0.12433	0
MGH53_P11_B09	1.20358396227	red	1	0.26303	0.14405
MGH53_P11_B11	NA	black	0	3.6521	0
MGH53_P11_B12	0.0145476456746	red	1	2.904	2.3127
MGH53_P11_C01	NA	black	0	0.68257	0
MGH53_P11_C02	NA	black	0	0	2.817
MGH53_P11_C03	-1.06916210393	red	1	0.41576	4.3136
MGH53_P11_C04	1.74939764646	red	1	4.1238	4.324
MGH53_P11_C05	NA	black	0	1.1757	0
MGH53_P11_C06	-1.04024587483	red	1	3.0846	0.11237
MGH53_P11_C07	NA	black	0	0	0.17505
MGH53_P11_C08	NA	black	0	0.19912	0
MGH53_P11_C09	1.04872981798	red	1	0.45101	0.15963
MGH53_P11_C10	1.25274155286	red	1	3.1486	4.811
MGH53_P11_C11	NA	black	0	2.8098	0
MGH53_P11_C12	NA	black	0	0.57918	0
MGH53_P11_D01	NA	black	0	0.50995	0
MGH53_P11_D02	-1.1382745616	red	1	0.66903	4.9239
MGH53_P11_D03	1.0932286601	green3	2	0.27858	0.31962
MGH53_P11_D04	NA	black	0	4.1695	0
MGH53_P11_D05	NA	black	0	0.13356	0
MGH53_P11_D07	NA	black	0	3.1215	0
MGH53_P11_D08	-0.38631017042	red	1	1.4016	4.7616
MGH53_P11_D09	NA	black	0	3.5514	0
MGH53_P11_D10	NA	black	0	3.8223	0
MGH53_P11_D11	NA	black	0	0.13619	0
MGH53_P11_D12	-0.988883403612	red	1	0.18015	3.8863
MGH53_P11_E01	NA	black	0	0.10434	0
MGH53_P11_E02	-1.25888426803	red	1	0.045443	4.1705
MGH53_P11_E04	-1.19965353458	red	1	3.3863	0.25459
MGH53_P11_E06	NA	black	0	0	2.2425
MGH53_P11_E08	-0.66566558971	red	1	3.9861	1.4657
MGH53_P11_E09	0.858589360547	red	1	0.68796	0.17377
MGH53_P11_E10	NA	black	0	0	0.18142
MGH53_P11_E11	1.04651651403	red	1	3.6884	3.7828
MGH53_P11_E12	-1.01278296019	red	1	3.3188	0.49262
MGH53_P11_F01	0.374956462893	red	1	1.33	0.089498
MGH53_P11_F02	NA	black	0	0	0.079975
MGH53_P11_F03	0.617891341226	red	1	1.0093	0.14535
MGH53_P11_F04	NA	black	0	0	0.090853
MGH53_P11_F05	1.33946988678	red	1	0.097611	0.13356
MGH53_P11_F07	1.11493463553	green3	2	0.29748	0.2558
MGH53_P11_F10	0.92481895047	red	1	3.1993	4.0745
MGH53_P11_F11	0.858404070741	red	1	2.7433	4.7705
MGH53_P11_F12	NA	black	0	0	0.84077
MGH53_P11_G01	1.26557686582	red	1	0.23879	0.069015
MGH53_P11_G02	NA	black	0	0.15445	0
MGH53_P11_G03	-1.7040937186	red	1	3.9649	0.17377
MGH53_P11_G04	NA	black	0	0	2.2391
MGH53_P11_G05	NA	black	0	0	0
MGH53_P11_G06	-0.260745290408	red	1	4.2222	1.9964
MGH53_P11_G07	NA	black	0	0.16993	0
MGH53_P11_G08	NA	black	0	0.18015	0
MGH53_P11_G09	NA	black	0	0	4.3161
MGH53_P11_G10	-1.0755707109	red	1	3.1291	0.1137
MGH53_P11_G11	0.215961581601	red	1	2.0851	4.4305
MGH53_P11_G12	1.14734820665	green3	2	0.123	0.41251
MGH53_P11_H01	-0.150287936928	red	1	1.5003	3.5652
MGH53_P11_H02	-1.41575429612	red	1	0.2857	4.7439
MGH53_P11_H04	0.22779524085	red	1	1.4936	0.22774
MGH53_P11_H05	0.0897449927913	red	1	0.15186	2.112
MGH53_P11_H06	-0.654702288401	red	1	0.2558	3.3908
MGH53_P11_H07	NA	black	0	0.16092	0
MGH53_P11_H08	0.152441838781	red	1	1.5612	0.51803
MGH53_P11_H09	0.0669897807749	red	1	1.7035	0.28214
MGH53_P11_H10	0.421062181101	red	1	3.5008	2.9501
MGH53_P11_H11	1.81719597535	red	1	3.7971	4.7527
MGH53_P11_H12	-0.534053191574	red	1	2.884	0.95531
MGH53_P9_A01	NA	black	0	3.8791	0
MGH53_P9_A02	NA	black	0	4.1046	0
MGH53_P9_A03	NA	black	0	0	0
MGH53_P9_A04	-0.415260782793	red	1	1.2085	4.1077
MGH53_P9_A05	NA	black	0	0	4.2095
MGH53_P9_A06	1.2202834707	red	1	0.20414	0.19409
MGH53_P9_A07	NA	black	0	1.8184	0
MGH53_P9_A08	0.971445997689	red	1	0.52206	0.20664
MGH53_P9_A09	NA	black	0	3.0613	0
MGH53_P9_A10	-2.21457964711	red	1	0.15186	5.822
MGH53_P9_A11	NA	black	0	4.1706	0
MGH53_P9_A12	0.00328775868284	red	1	1.7769	1.9294
MGH53_P9_B01	NA	black	0	0	0.23511
MGH53_P9_B02	1.16037673761	green3	2	2.9675	4.995
MGH53_P9_B03	0.730967541758	red	1	0.34028	0.91073
MGH53_P9_B04	NA	black	0	0	0.63877
MGH53_P9_B05	0.0909171623358	red	1	2.2421	2.8351
MGH53_P9_B06	NA	black	0	3.4552	0
MGH53_P9_B07	NA	black	0	0.12168	0
MGH53_P9_B08	NA	black	0	1.4494	0
MGH53_P9_B09	NA	black	0	0.25942	0
MGH53_P9_B11	NA	black	0	0.25338	0
MGH53_P9_B12	1.00995673317	red	1	3.0919	4.4069
MGH53_P9_C01	1.25205777926	red	1	0.1635	0.19283
MGH53_P9_C02	-0.148721110103	red	1	3.4825	2.043
MGH53_P9_C03	NA	black	0	0.8335	0
MGH53_P9_C04	NA	black	0	0.21785	0
MGH53_P9_C05	0.0625072960491	red	1	1.3208	1.9176
MGH53_P9_C06	-0.104190476187	red	1	0.28451	2.4431
MGH53_P9_C07	1.15600328287	green3	2	0.21288	0.29278
MGH53_P9_C08	-0.664068066122	red	1	4.1093	1.512
MGH53_P9_C09	0.105951979254	red	1	0.26424	2.0738
MGH53_P9_C10	-1.80263440919	red	1	4.3014	0.35276
MGH53_P9_C11	NA	black	0	3.1489	0
MGH53_P9_C12	1.22337744035	red	1	0.23389	0.14926
MGH53_P9_D01	NA	black	0	0.46676	0
MGH53_P9_D02	NA	black	0	0	2.8938
MGH53_P9_D03	NA	black	0	3.9863	0
MGH53_P9_D04	1.74368673659	red	1	4.0857	4.3513
MGH53_P9_D05	NA	black	0	0.69243	0
MGH53_P9_D08	1.29059335625	red	1	4.19	3.7459
MGH53_P9_D09	-0.757184311729	red	1	3.4884	1.0766
MGH53_P9_D10	1.14151381963	green3	2	3.2245	4.4591
MGH53_P9_D11	NA	black	0	3.9096	0
MGH53_P9_D12	NA	black	0	1.6434	0
MGH53_P9_F04	-0.167464619739	red	1	0.18396	2.5358
MGH53_P9_F05	NA	black	0	0.26903	0
MGH53_P9_F06	-0.817286633599	red	1	2.7674	0.02148
MGH53_P9_F07	-0.150834944764	red	1	1.0517	2.8007
MGH53_P9_F08	0.235165264446	red	1	2.8994	2.8562
MGH53_P9_F09	NA	black	0	0.24489	0
MGH53_P9_F10	-1.23048631035	red	1	0.16864	4.2675
MGH53_P9_F11	0.545827716226	red	1	3.5136	3.1424
MGH53_P9_F12	0.0308655526852	red	1	1.8544	4.4453
MGH53_P9_G01	-0.102708363602	red	1	2.1525	1.4875
MGH53_P9_G02	0.271931625656	red	1	0.30685	1.7702
MGH53_P9_G03	NA	black	0	0	0
MGH53_P9_G04	-1.45048805032	red	1	0.15445	4.6041
MGH53_P9_G07	1.02562309273	red	1	2.8974	4.8329
MGH53_P9_G08	NA	black	0	0	0.38073
MGH53_P9_G09	1.24295018481	red	1	2.8032	5.6867
MGH53_P9_G12	NA	black	0	0	0.27501
MGH53_P9_H01	-0.919105135363	red	1	0.17632	3.7684
MGH53_P9_H02	NA	black	0	0.9138	0
MGH53_P9_H03	NA	black	0	0	0
MGH53_P9_H04	NA	black	0	2.4063	0
MGH53_P9_H05	-1.0225762949	red	1	3.2133	0.34142
MGH53_P9_H06	-0.396955800225	red	1	0.94785	3.4995
MGH53_P9_H07	NA	black	0	2.5173	0
MGH53_P9_H08	1.05181995288	green3	2	0.28806	0.38184
MGH53_P9_H09	-0.503591729627	red	1	2.4335	0.15834
MGH53_P9_H10	NA	black	0	1.8699	0
MGH53_P9_H11	NA	black	0	0	0
MGH53_P9_H12	NA	black	0	1.7467	0
MGH53_P4_A07	NA	black	0	0	3.6997
MGH53_P4_B01	NA	black	0	0.54201	0
MGH53_P4_B02	NA	black	0	0.19661	0
MGH53_P4_B08	-2.62032660196	red	1	5.1754	0.20789
MGH53_P4_B09	-0.945986097822	red	1	0.23143	3.8666
MGH53_P4_B10	-1.37606632003	red	1	3.5877	0.21909
MGH53_P4_B11	0.0828162625991	red	1	1.9377	4.0744
MGH53_P4_C03	-0.989381214434	red	1	0.25096	3.961
MGH53_P4_C11	-1.9192742039	red	1	4.1523	0.097611
MGH53_P4_C12	-0.809493445751	red	1	0.15834	3.5745
MGH53_P4_D04	NA	black	0	0	0.23389
MGH53_P4_D05	-0.946152249739	red	1	3.0595	0.26784
MGH53_P4_D09	1.18242002979	red	1	0.24245	0.20914
MGH53_P4_E01	NA	black	0	0	2.4649
MGH53_P4_E02	-0.789963696126	red	1	0.83269	4.4225
MGH53_P4_E07	NA	black	0	0	0.47405
MGH53_P4_E08	1.32753611271	red	1	0.10969	0.1375
MGH53_P4_E09	0.739112461267	red	1	0.87263	0.10434
MGH53_P4_F01	NA	black	0	0	0
MGH53_P4_F02	NA	black	0	0.2461	0
MGH53_P4_F08	-0.640492709928	red	1	0.5724	3.65
MGH53_P4_F11	-1.48340399017	red	1	0.035624	4.4972
MGH53_P4_G02	-1.13728548057	red	1	0.20414	4.1571
MGH53_P4_G05	0.189354881959	red	1	0.1375	1.9523
MGH53_P4_G07	0.758433883818	red	1	0.76129	0.28806
MGH53_P4_G08	2.16590450527	red	1	4.5862	4.392
MGH53_P4_G09	1.15666316559	green3	2	0.15056	0.36625
MGH53_P4_H10	1.09335504513	green3	2	0.11237	0.51096
MGH53_P4_H11	-1.22508238369	red	1	0.077243	4.1535
MGH53_P4_H12	-0.613350168901	red	1	0.38957	3.4199
MGH54_P14_A01	0.900114809082	red	1	3.7488	3.5322
MGH54_P14_A02	0.624389874272	red	1	0.71896	0.70399
MGH54_P14_A03	NA	black	0	4.9796	0
MGH54_P14_A04	NA	black	0	0.37072	0
MGH54_P14_A05	NA	black	0	0.3505	0
MGH54_P14_A06	NA	black	0	0	0.28688
MGH54_P14_A07	0.0962597126379	red	1	1.9771	3.8484
MGH54_P14_A08	-0.691287521172	red	1	0.59646	3.7891
MGH54_P14_A09	NA	black	0	0	3.9374
MGH54_P14_A10	NA	black	0	0	0
MGH54_P14_A11	-0.656555253252	red	1	0.2302	3.3755
MGH54_P14_A12	NA	black	0	0	1.2079
MGH54_P14_B01	-1.63973841853	red	1	4.6245	0.72944
MGH54_P14_B02	NA	black	0	2.8998	0
MGH54_P14_B03	NA	black	0	0	0
MGH54_P14_B04	-0.555042415498	red	1	2.5018	0.16736
MGH54_P14_B05	0.135497410046	red	1	3.2219	2.5366
MGH54_P14_B06	0.529131287373	red	1	3.3597	3.198
MGH54_P14_B07	1.26301728269	red	1	0.15316	0.18777
MGH54_P14_B08	0.771405948685	red	1	3.0978	3.8931
MGH54_P14_B09	0.35338711527	red	1	0.30568	1.6239
MGH54_P14_B10	0.915875607031	red	1	0.56071	0.26424
MGH54_P14_B11	1.18212442836	red	1	0.24001	0.21288
MGH54_P14_B12	NA	black	0	0	0
MGH54_P14_C01	-0.802085228592	red	1	0.31499	3.6994
MGH54_P14_C02	NA	black	0	0	5.0308
MGH54_P14_C03	NA	black	0	0.17887	0
MGH54_P14_C04	NA	black	0	0	0
MGH54_P14_C05	-0.0879260372381	red	1	1.1164	2.6072
MGH54_P14_C06	NA	black	0	0.21412	0
MGH54_P14_C07	NA	black	0	0	0
MGH54_P14_C08	NA	black	0	0	2.4109
MGH54_P14_C09	0.275593712742	red	1	1.3016	0.76977
MGH54_P14_C10	-0.572697476401	red	1	0.18269	3.2046
MGH54_P14_C11	1.13103203161	green3	2	3.2192	4.4471
MGH54_P14_C12	0.949750795245	red	1	0.46676	0.33685
MGH54_P14_D01	NA	black	0	0	2.5632
MGH54_P14_D02	0.296030841771	red	1	4.1459	2.626
MGH54_P14_D03	NA	black	0	4.0372	0
MGH54_P14_D04	-0.364464875864	red	1	0.21909	2.8752
MGH54_P14_D05	NA	black	0	2.858	0
MGH54_P14_D06	NA	black	0	0	0
MGH54_P14_D07	1.28634133696	red	1	0.14405	0.16092
MGH54_P14_D08	NA	black	0	5.3606	0
MGH54_P14_D09	NA	black	0	0	0.15963
MGH54_P14_D10	NA	black	0	0	0.19661
MGH54_P14_D11	0.0336284044224	red	1	0.1903	2.2023
MGH54_P14_D12	NA	black	0	0	0.24975
MGH54_P14_E01	NA	black	0	0	0.35389
MGH54_P14_E02	1.47766386051	red	1	4.1307	4.0009
MGH54_P14_E03	-1.32774878924	red	1	3.6363	0.34369
MGH54_P14_E04	NA	black	0	1.0079	0
MGH54_P14_E05	-0.604107379878	red	1	0.28451	3.3234
MGH54_P14_E06	0.00305086917768	red	1	3.0949	2.2848
MGH54_P14_E07	NA	black	0	0	0
MGH54_P14_E08	NA	black	0	3.7757	0
MGH54_P14_E09	1.08837762461	green3	2	0.123	0.50792
MGH54_P14_E10	-0.789822544803	red	1	1.144	5.401
MGH54_P14_E11	NA	black	0	0	2.6823
MGH54_P14_E12	NA	black	0	3.7282	0
MGH54_P14_F01	0.366693870488	red	1	4.519	2.6519
MGH54_P14_F02	NA	black	0	0	2.774
MGH54_P14_F03	NA	black	0	0	0
MGH54_P14_F04	NA	black	0	3.7807	0
MGH54_P14_F06	NA	black	0	0	0
MGH54_P14_F07	1.12835378459	green3	2	0.14796	0.41576
MGH54_P14_F08	1.02941051042	red	1	0.46048	0.18396
MGH54_P14_F09	NA	black	0	0	0
MGH54_P14_F10	NA	black	0	0	0
MGH54_P14_F11	NA	black	0	3.3251	0
MGH54_P14_G01	0.169924327358	red	1	2.1157	3.7793
MGH54_P14_G02	0.0597562975497	red	1	2.5203	2.4993
MGH54_P14_G03	NA	black	0	0.61824	0
MGH54_P14_G04	NA	black	0	1.0461	0
MGH54_P14_G05	NA	black	0	0	0
MGH54_P14_G06	-1.14920446181	red	1	3.2485	0.15575
MGH54_P14_G07	NA	black	0	4.1356	0
MGH54_P14_G08	0.280087240733	red	1	0.42331	1.7137
MGH54_P14_G09	NA	black	0	0	0.19409
MGH54_P14_G10	1.28186623896	red	1	3.8016	4.0176
MGH54_P14_G11	1.21548931741	red	1	0.17249	0.24245
MGH54_P14_G12	NA	black	0	0	0
MGH54_P14_H01	-1.13802009544	red	1	4.0319	0.91533
MGH54_P14_H02	NA	black	0	0	0
MGH54_P14_H03	-0.219373770225	red	1	2.3337	1.1706
MGH54_P14_H04	NA	black	0	0	0
MGH54_P14_H05	-0.698797181066	red	1	3.6557	1.2702
MGH54_P14_H06	1.03887261963	red	1	3.5382	3.901
MGH54_P14_H07	0.549034813027	red	1	1.099	0.13881
MGH54_P14_H08	NA	black	0	3.4797	0
MGH54_P14_H09	1.10111247712	green3	2	0.33914	0.22404
MGH54_P14_H10	NA	black	0	0.26303	0
MGH54_P14_H11	-0.50331819644	red	1	0.56267	3.3453
MGH54_P14_H12	NA	black	0	0	0.774
MGH54_P15_A02	-0.618741004238	red	1	0.75531	3.8349
MGH54_P15_A03	1.27573219717	red	1	0.10702	0.22404
MGH54_P15_A04	-0.958768422811	red	1	0.80818	4.8151
MGH54_P15_A05	-0.843076817435	red	1	0.62293	4.1632
MGH54_P15_A06	NA	black	0	0	1.7643
MGH54_P15_A07	0.735647503413	red	1	0.74588	0.37629
MGH54_P15_A08	0.00602301495546	red	1	2.664	2.2943
MGH54_P15_A09	NA	black	0	0	0.1635
MGH54_P15_A10	NA	black	0	3.776	0
MGH54_P15_A11	1.1123381948	green3	2	0.32423	0.22404
MGH54_P15_A12	NA	black	0	0.21039	0
MGH54_P15_B01	NA	black	0	0	1.0101
MGH54_P15_B02	0.801754519276	red	1	3.4929	3.5633
MGH54_P15_B03	NA	black	0	2.5636	0
MGH54_P15_B04	-0.0560182763448	red	1	1.6978	3.5906
MGH54_P15_B05	-0.95102943874	red	1	0.2857	3.9326
MGH54_P15_B06	NA	black	0	2.5018	0
MGH54_P15_B07	0.918617595637	red	1	0.40163	0.48749
MGH54_P15_B09	-1.55081269227	red	1	3.802	0.20664
MGH54_P15_B10	-1.20977180621	red	1	3.6668	0.54399
MGH54_P15_B11	-0.990838237536	red	1	3.1349	0.2916
MGH54_P15_C01	NA	black	0	0	0
MGH54_P15_C02	NA	black	0	0	0
MGH54_P15_C03	NA	black	0	3.5656	0
MGH54_P15_C04	NA	black	0	0	4.0863
MGH54_P15_C05	0.556334508635	red	1	3.5291	3.1512
MGH54_P15_C06	NA	black	0	0	2.9117
MGH54_P15_C07	NA	black	0	2.877	0
MGH54_P15_C08	NA	black	0	0	3.7363
MGH54_P15_C09	NA	black	0	0.14012	0
MGH54_P15_C10	-0.151695267928	red	1	1.5602	3.8793
MGH54_P15_C11	NA	black	0	0	3.2861
MGH54_P15_C12	-1.73358936027	red	1	3.9889	0.16092
MGH54_P15_D01	NA	black	0	0	3.6988
MGH54_P15_D02	NA	black	0	0	1.0101
MGH54_P15_D03	NA	black	0	0	0
MGH54_P15_D04	NA	black	0	0.21288	0
MGH54_P15_D05	-1.14890382675	red	1	0.20163	4.1734
MGH54_P15_D07	NA	black	0	0	5.2399
MGH54_P15_D08	0.910033795038	red	1	0.43936	0.45523
MGH54_P15_D09	NA	black	0	0	3.9674
MGH54_P15_D10	NA	black	0	0.39287	0
MGH54_P15_D11	-0.0110616093985	red	1	0.19409	2.2768
MGH54_P15_D12	NA	black	0	3.8617	0
MGH54_P15_E01	-0.275630239138	red	1	2.7632	1.5064
MGH54_P15_E02	NA	black	0	0	3.7061
MGH54_P15_E03	0.0469162610099	red	1	0.082703	2.1843
MGH54_P15_E04	-0.553568581048	red	1	1.1157	4.3901
MGH54_P15_E05	NA	black	0	0	0.34596
MGH54_P15_E06	1.14611146362	green3	2	0.14143	0.39397
MGH54_P15_E07	NA	black	0	0	1.0766
MGH54_P15_E08	1.04550678881	red	1	0.22897	0.46362
MGH54_P15_E09	NA	black	0	0	0
MGH54_P15_E10	0.526427613673	red	1	0.58207	1.0976
MGH54_P15_E11	-1.16440623559	red	1	0.31846	4.3503
MGH54_P15_E12	-1.28721588903	red	1	3.4968	0.24853
MGH54_P15_F01	NA	black	0	0	0
MGH54_P15_F02	NA	black	0	0	3.2702
MGH54_P15_F03	0.441444984851	red	1	5.0721	2.6558
MGH54_P15_F04	0.537351994543	red	1	0.48646	1.1596
MGH54_P15_F05	NA	black	0	0.69421	0
MGH54_P15_F06	NA	black	0	0.11902	0
MGH54_P15_F07	NA	black	0	0	0.31383
MGH54_P15_F08	-2.17708800998	red	1	4.5146	0.13619
MGH54_P15_F09	0.558678314383	red	1	4.4726	2.8518
MGH54_P15_F10	-0.110042632996	red	1	1.5719	3.5037
MGH54_P15_F11	0.101756989784	red	1	1.6663	0.1137
MGH54_P15_F12	NA	black	0	1.2654	0
MGH54_P15_G03	-0.0612164343366	red	1	1.8722	0.17632
MGH54_P15_G04	NA	black	0	0.69599	0
MGH54_P15_G05	-0.141307021419	red	1	0.72944	2.6147
MGH54_P15_G06	-0.667520029227	red	1	0.16092	3.3461
MGH54_P15_G07	NA	black	0	2.7566	0
MGH54_P15_G08	0.802577709839	red	1	0.78157	0.12961
MGH54_P15_G09	1.28537219867	red	1	0.21039	0.074505
MGH54_P15_G10	NA	black	0	2.7744	0
MGH54_P15_G11	NA	black	0	0	0.16864
MGH54_P15_G12	NA	black	0	2.7876	0
MGH54_P15_H01	1.67513774858	red	1	4.1982	4.1764
MGH54_P15_H03	-1.25663957366	red	1	3.4407	0.22897
MGH54_P15_H04	NA	black	0	2.4761	0
MGH54_P15_H05	NA	black	0	0	0
MGH54_P15_H06	NA	black	0	0	0
MGH54_P15_H07	NA	black	0	0	4.0751
MGH54_P15_H08	1.22400619173	red	1	0.2302	0.15316
MGH54_P15_H09	NA	black	0	0.2558	0
MGH54_P15_H10	-0.231380828632	red	1	0.35614	2.6882
MGH54_P15_H11	NA	black	0	0.22774	0
MGH54_P15_H12	NA	black	0	0	0
MGH54_P16_A01	NA	black	0	0	0
MGH54_P16_A02	0.205740798648	red	1	0.34596	1.8797
MGH54_P16_A04	NA	black	0	3.4836	0
MGH54_P16_A05	0.257097844165	red	1	2.9686	2.873
MGH54_P16_A06	NA	black	0	2.3604	0
MGH54_P16_A07	-0.853866853247	red	1	0.53007	4.0485
MGH54_P16_A08	NA	black	0	0.14926	0
MGH54_P16_A09	NA	black	0	0.66448	0
MGH54_P16_A10	-0.981302180263	red	1	0.56852	4.3762
MGH54_P16_A11	0.129138175163	red	1	1.6281	0.16993
MGH54_P16_A12	-0.513243957851	red	1	0.3584	3.2102
MGH54_P16_B01	-0.178795104528	red	1	0.9092	2.7983
MGH54_P16_B02	-0.20503401291	red	1	0.27381	2.6185
MGH54_P16_B03	NA	black	0	0.15186	0
MGH54_P16_B04	-1.11334575183	red	1	3.1964	0.14535
MGH54_P16_B05	-1.72878989643	red	1	3.9511	0.12961
MGH54_P16_B06	-0.800861269648	red	1	2.9862	0.46989
MGH54_P16_B07	0.704131586726	red	1	0.1177	1.1316
MGH54_P16_B08	NA	black	0	0	0.46153
MGH54_P16_B09	1.23647971307	red	1	0.17505	0.20414
MGH54_P16_B10	-1.32313983281	red	1	0.1137	4.3482
MGH54_P16_B11	NA	black	0	2.1763	0
MGH54_P16_B12	-1.27537811842	red	1	3.4124	0.16221
MGH54_P16_C01	NA	black	0	0	0
MGH54_P16_C02	2.11892622962	red	1	3.9606	4.9457
MGH54_P16_C03	NA	black	0	0	1.184
MGH54_P16_C04	0.666623638319	red	1	4.0544	3.0834
MGH54_P16_C05	0.021277707815	red	1	1.6485	1.8976
MGH54_P16_C06	NA	black	0	0	5.0272
MGH54_P16_C07	NA	black	0	3.5263	0
MGH54_P16_C08	NA	black	0	1.2827	0
MGH54_P16_C09	-0.502928237828	red	1	0.34142	3.1803
MGH54_P16_C10	-0.42598473836	red	1	2.8554	1.1928
MGH54_P16_C11	-1.04884207295	red	1	3.1252	0.16092
MGH54_P16_C12	0.0316846501232	red	1	0.77653	2.1795
MGH54_P16_D01	NA	black	0	0	0
MGH54_P16_D02	NA	black	0	0	4.2915
MGH54_P16_D03	NA	black	0	0	3.7988
MGH54_P16_D04	NA	black	0	0	4.8806
MGH54_P16_D05	-1.29220284719	red	1	0.15186	4.3464
MGH54_P16_D06	-0.484541219313	red	1	4.6158	1.8258
MGH54_P16_D07	NA	black	0	2.3448	0
MGH54_P16_D09	NA	black	0	2.5692	0
MGH54_P16_D10	-0.803292174493	red	1	2.959	0.42223
MGH54_P16_D11	NA	black	0	0	0
MGH54_P16_D12	0.78684026149	red	1	0.16092	0.96569
MGH54_P16_E01	NA	black	0	0.926	0
MGH54_P16_E02	NA	black	0	0	3.8916
MGH54_P16_E03	0.429609291212	red	1	2.9679	3.275
MGH54_P16_E04	NA	black	0	0	4.5714
MGH54_P16_E05	-2.18716836645	red	1	4.5738	0.17249
MGH54_P16_E06	NA	black	0	0	2.544
MGH54_P16_E07	-1.68882805393	red	1	3.9573	0.18523
MGH54_P16_E08	-1.54288660354	red	1	3.7882	0.20289
MGH54_P16_E09	NA	black	0	0	2.8309
MGH54_P16_E10	-1.54032014074	red	1	3.7945	0.21288
MGH54_P16_E11	NA	black	0	0	0
MGH54_P16_E12	0.371853091308	red	1	2.2836	4.4112
MGH54_P16_F01	NA	black	0	0.14926	0
MGH54_P16_F03	NA	black	0	0	3.3164
MGH54_P16_F04	1.13282666612	green3	2	0.1375	0.42008
MGH54_P16_F05	-1.39672973893	red	1	0.16221	4.5283
MGH54_P16_F06	NA	black	0	0	4.5762
MGH54_P16_F07	NA	black	0	0	2.539
MGH54_P16_F08	0.435388706021	red	1	2.7549	3.5165
MGH54_P16_F09	-0.380998673306	red	1	2.5561	0.92448
MGH54_P16_F10	-1.63740896493	red	1	0.66175	6.0492
MGH54_P16_F11	0.282934973437	red	1	2.5675	3.2789
MGH54_P16_G01	NA	black	0	0.53207	0
MGH54_P16_G02	0.250817555495	red	1	2.2373	3.8622
MGH54_P16_G03	0.266997670845	red	1	3.027	2.8667
MGH54_P16_G04	0.397846526869	red	1	0.20038	1.5902
MGH54_P16_G05	NA	black	0	1.515	0
MGH54_P16_G06	1.1819749129	red	1	2.8705	5.3053
MGH54_P16_G07	-0.0521381792299	red	1	1.8671	0.34028
MGH54_P16_G08	NA	black	0	0.12035	0
MGH54_P16_G09	-0.988903089562	red	1	0.079975	3.792
MGH54_P16_G10	NA	black	0	0.2916	0
MGH54_P16_G11	NA	black	0	0	0.26183
MGH54_P16_G12	NA	black	0	0	0.3584
MGH54_P16_H01	NA	black	0	0.66175	0
MGH54_P16_H02	-0.15059689342	red	1	0.78241	2.6576
MGH54_P16_H03	0.552063717065	red	1	2.4859	4.4916
MGH54_P16_H04	1.32729948519	red	1	0.11103	0.13619
MGH54_P16_H05	-0.937305491386	red	1	3.2336	0.52707
MGH54_P16_H06	0.226418577669	red	1	1.2154	1.2228
MGH54_P16_H07	0.562316509406	red	1	3.5675	3.1416
MGH54_P16_H08	0.367776067188	red	1	1.33	0.13225
MGH54_P16_H09	NA	black	0	0.11636	0
MGH54_P16_H10	1.12858970065	green3	2	0.31615	0.20539
MGH54_P16_H11	NA	black	0	2.2552	0
MGH54_P16_H12	NA	black	0	0	1.9797
MGH54_P17_A01	NA	black	0	0.64432	0
MGH54_P17_A02	NA	black	0	0	0
MGH54_P17_A03	NA	black	0	0	3.6702
MGH54_P17_A04	-0.830456333099	red	1	0.23143	3.6711
MGH54_P17_A05	1.04833407251	red	1	3.6893	3.7847
MGH54_P17_A06	-1.46229592723	red	1	3.6687	0.18523
MGH54_P17_A07	NA	black	0	0	3.8656
MGH54_P17_A08	-1.44289924489	red	1	0.42116	5.0352
MGH54_P17_A09	NA	black	0	0.19283	0
MGH54_P17_A10	NA	black	0	4.266	0
MGH54_P17_A11	-0.486807705405	red	1	2.4203	0.18523
MGH54_P17_A12	NA	black	0	0	0
MGH54_P17_B01	0.759192458607	red	1	0.66903	0.4489
MGH54_P17_B02	NA	black	0	0.61636	0
MGH54_P17_B03	-1.11796276126	red	1	0.57337	4.6773
