Cell_name	Zvalue	Color	Cluster	CIITA	USF1
MGH53_P4_C11	NA	black	0	0	0
MGH53_P4_C12	NA	black	0	0.29042	0
MGH53_P4_D04	NA	black	0	0	0
MGH53_P4_D05	NA	black	0	0	0
MGH53_P4_D09	NA	black	0	0.11237	0
MGH53_P4_E01	NA	black	0	0	0
MGH53_P4_E02	NA	black	0	0.45523	0
MGH53_P4_E07	NA	black	0	0	0.60692
MGH53_P4_E08	NA	black	0	0	0
MGH53_P4_E09	NA	black	0	0	0
MGH53_P4_F01	NA	black	0	0	0
MGH53_P4_F02	NA	black	0	0	0
MGH53_P4_F08	NA	black	0	0.11503	0
MGH53_P4_F11	NA	black	0	0.34255	0
MGH53_P4_G02	NA	black	0	0	1.5246
MGH53_P4_G05	NA	black	0	0	5.2175
MGH53_P4_G07	NA	black	0	0	0
MGH53_P4_G08	NA	black	0	0	5.2906
MGH53_P4_G09	NA	black	0	0.15963	0
MGH53_P4_H10	NA	black	0	0	0
MGH53_P4_H11	NA	black	0	0.085425	0
MGH53_P4_H12	NA	black	0	0	1.2998
MGH54_P14_A01	NA	black	0	0	4.8334
MGH54_P14_A02	NA	black	0	0	5.2418
MGH54_P14_A03	NA	black	0	0	0
MGH54_P14_A04	NA	black	0	0	1.3397
MGH54_P14_A05	NA	black	0	0	3.3612
MGH54_P14_A06	NA	black	0	0	2.8945
MGH54_P14_A07	NA	black	0	0	4.8188
MGH54_P14_A08	0.428583833544	red	1	0.18269	1.3346
MGH54_P14_A09	NA	black	0	0	6.8175
MGH54_P14_A10	NA	black	0	0	0
MGH54_P14_A11	NA	black	0	0	6.6117
MGH54_P14_A12	NA	black	0	0	5.0685
MGH54_P14_B01	NA	black	0	0	5.9647
MGH54_P14_B02	NA	black	0	0	4.5597
MGH54_P14_B03	NA	black	0	0	0
MGH54_P14_B04	NA	black	0	0	0
MGH54_P14_B05	-0.517532655422	red	1	0.15704	6.5003
MGH54_P14_B06	NA	black	0	0	0
MGH54_P14_B07	NA	black	0	0	4.7486
MGH54_P14_B08	NA	black	0	0	0
MGH54_P14_B09	-0.0249210006462	red	1	0.20789	4.1261
MGH54_P14_B10	NA	black	0	0	4.9099
MGH54_P14_B11	NA	black	0	0	0.55189
MGH54_P14_B12	NA	black	0	0	6.9759
MGH54_P14_C01	-0.155351850833	red	1	0.17249	4.8007
MGH54_P14_C02	NA	black	0	0	0
MGH54_P14_C03	NA	black	0	0	3.6253
MGH54_P14_C04	NA	black	0	0	5.924
MGH54_P14_C05	0.161481730125	red	1	0.15186	3.1502
MGH54_P14_C06	NA	black	0	0	2.6048
MGH54_P14_C07	NA	black	0	0	0
MGH54_P14_C08	NA	black	0	0	5.8769
MGH54_P14_C09	NA	black	0	0	0
MGH54_P14_C10	NA	black	0	0	0
MGH54_P14_C11	NA	black	0	0	4.4792
MGH54_P14_C12	NA	black	0	0	0.77231
MGH54_P14_D01	NA	black	0	0	0
MGH54_P14_D02	NA	black	0	0.584	0
MGH54_P14_D03	NA	black	0	0	4.9777
MGH54_P14_D04	NA	black	0	0	5.8519
MGH54_P14_D05	0.0183839200512	red	1	0.27381	3.6856
MGH54_P14_D06	NA	black	0	0	0
MGH54_P14_D07	NA	black	0	0	0
MGH54_P14_D08	NA	black	0	0	4.9686
MGH54_P14_D09	NA	black	0	0	3.7824
MGH54_P14_D10	NA	black	0	0	0
MGH54_P14_D11	NA	black	0	0	0
MGH54_P14_D12	NA	black	0	0	4.2718
MGH54_P14_E01	NA	black	0	0	4.2295
MGH54_P14_E02	NA	black	0	0	5.6796
MGH54_P14_E03	NA	black	0	0	4.2158
MGH54_P14_E04	NA	black	0	0	4.3174
MGH54_P14_E05	NA	black	0	0	4.129
MGH54_P14_E06	NA	black	0	0	3.6903
MGH54_P14_E07	NA	black	0	0	0
MGH54_P14_E08	NA	black	0	0	0
MGH54_P14_E09	NA	black	0	0	5.6382
MGH54_P14_E10	NA	black	0	0	1.8965
MGH54_P14_E11	NA	black	0	0.27858	0
MGH54_P14_E12	NA	black	0	0	0
MGH54_P14_F01	NA	black	0	0	0
MGH54_P14_F02	0.726955704174	black	0	0.76638	5.5132
MGH54_P14_F03	NA	black	0	0	0
MGH54_P14_F04	NA	black	0	0	0
MGH54_P14_F06	NA	black	0	0	0
MGH54_P14_F07	NA	black	0	0	4.6418
MGH54_P14_F08	NA	black	0	0	0
MGH54_P14_F09	NA	black	0	0.25217	0
MGH54_P14_F10	NA	black	0	0	0
MGH54_P14_F11	-0.201155290233	red	1	0.17121	5.0401
MGH54_P14_G01	NA	black	0	0	0
MGH54_P14_G02	NA	black	0	0	0
MGH54_P14_G03	NA	black	0	0	5.831
MGH54_P14_G04	NA	black	0	0	0
MGH54_P14_G05	NA	black	0	0	4.1839
MGH54_P14_G06	-0.0605281793636	red	1	0.16092	4.2617
MGH54_P14_G07	NA	black	0	0	1.6535
MGH54_P14_G08	-0.100949887522	red	1	0.28806	5.708
MGH54_P14_G09	NA	black	0	0	4.7045
MGH54_P14_G10	NA	black	0	0	5.5445
MGH54_P14_G11	NA	black	0	0.2228	0
MGH54_P14_G12	NA	black	0	0	0
MGH54_P14_H01	NA	black	0	0	0
MGH54_P14_H02	NA	black	0	0	0
MGH54_P14_H03	NA	black	0	0	0
MGH54_P14_H04	NA	black	0	0	0
MGH54_P14_H05	NA	black	0	0	5.2452
MGH54_P14_H06	NA	black	0	0	5.0297
MGH54_P14_H07	NA	black	0	0.13093	0
MGH54_P14_H08	NA	black	0	0	0
MGH54_P14_H09	NA	black	0	0	0
MGH54_P14_H10	NA	black	0	0	3.8089
MGH54_P14_H11	-0.37569819677	red	1	0.19912	6.3519
MGH54_P14_H12	NA	black	0	0	0
MGH54_P15_A02	NA	black	0	0	0
MGH54_P15_A03	NA	black	0	0	4.8038
MGH54_P15_A04	NA	black	0	0	4.3409
MGH54_P15_A05	NA	black	0	0	0
MGH54_P15_A06	NA	black	0	0	0
MGH54_P15_A07	NA	black	0	0	0
MGH54_P15_A08	NA	black	0	0	0
MGH54_P15_A09	0.179192374494	red	1	0.17121	2.9559
MGH54_P15_A10	-0.00828783685589	red	1	0.31267	4.2554
MGH54_P15_A11	NA	black	0	0	5.115
MGH54_P15_A12	NA	black	0	0	3.2683
MGH54_P15_B01	NA	black	0	0	1.988
MGH54_P15_B02	NA	black	0	0	0
MGH54_P15_B03	NA	black	0	0	0
MGH54_P15_B04	NA	black	0	0	0
MGH54_P15_B05	NA	black	0	0	0
MGH54_P15_B06	NA	black	0	0	0
MGH54_P15_B07	NA	black	0	0.27262	0
MGH54_P15_B09	NA	black	0	0	0
MGH54_P15_B10	NA	black	0	0	0
MGH54_P15_B11	NA	black	0	0	0
MGH54_P15_C01	NA	black	0	0	0
MGH54_P15_C02	NA	black	0	0	5.8522
MGH54_P15_C03	NA	black	0	0	0
MGH54_P15_C04	NA	black	0	0	4.9836
MGH54_P15_C05	NA	black	0	0	0
MGH54_P15_C06	NA	black	0	0	5.1935
MGH54_P15_C07	NA	black	0	0	0
MGH54_P15_C08	NA	black	0	0	6.7422
MGH54_P15_C09	NA	black	0	0	0
MGH54_P15_C10	NA	black	0	0.21412	0
MGH54_P15_C11	NA	black	0	0	5.8289
MGH54_P15_C12	NA	black	0	0.16993	0
MGH54_P15_D01	NA	black	0	0	0
MGH54_P15_D02	NA	black	0	0	0
MGH54_P15_D03	NA	black	0	0	0
MGH54_P15_D04	NA	black	0	0	4.6539
MGH54_P15_D05	NA	black	0	0	0
MGH54_P15_D07	NA	black	0	0.20414	0
MGH54_P15_D08	-0.0949642824202	red	1	0.27739	5.3392
MGH54_P15_D09	-0.0288104484288	red	1	0.123	4.0718
MGH54_P15_D10	NA	black	0	0	4.7448
MGH54_P15_D11	NA	black	0	0	0
MGH54_P15_D12	NA	black	0	0	0
MGH54_P15_E01	NA	black	0	0	0
MGH54_P15_E02	NA	black	0	0	0
MGH54_P15_E03	NA	black	0	0	4.6314
MGH54_P15_E04	NA	black	0	0	4.3698
MGH54_P15_E05	NA	black	0	0	5.3494
MGH54_P15_E06	NA	black	0	0.2558	0
MGH54_P15_E07	NA	black	0	0	3.8703
MGH54_P15_E08	0.309767959184	red	1	0.45943	6.3504
MGH54_P15_E09	NA	black	0	0	5.7873
MGH54_P15_E10	0.420093798253	red	1	0.21785	0.54696
MGH54_P15_E11	NA	black	0	0	5.373
MGH54_P15_E12	NA	black	0	0	0
MGH54_P15_F01	NA	black	0	0	5.1195
MGH54_P15_F02	NA	black	0	0	0
MGH54_P15_F03	NA	black	0	0	5.7649
MGH54_P15_F04	NA	black	0	0	4.9369
MGH54_P15_F05	NA	black	0	0.15575	0
MGH54_P15_F06	-0.0406382034516	red	1	0.29278	4.7598
MGH54_P15_F07	NA	black	0	0	0
MGH54_P15_F08	NA	black	0	0	0
MGH54_P15_F09	0.0366566876639	red	1	0.301	2.9756
MGH54_P15_F10	NA	black	0	0	5.5593
MGH54_P15_F11	-0.139011069486	red	1	0.23511	5.1646
MGH54_P15_F12	NA	black	0	0	5.2774
MGH54_P15_G03	NA	black	0	0	1.0969
MGH54_P15_G04	NA	black	0	0	0.91456
MGH54_P15_G05	NA	black	0	0	0
MGH54_P15_G06	NA	black	0	0	0
MGH54_P15_G07	NA	black	0	0	4.136
MGH54_P15_G08	-0.0962355676912	red	1	0.13356	4.3781
MGH54_P15_G09	NA	black	0	0	5.44
MGH54_P15_G10	NA	black	0	0	0
MGH54_P15_G11	-0.0649717025237	red	1	0.25701	4.6778
MGH54_P15_G12	NA	black	0	0.51904	0
MGH54_P15_H01	NA	black	0	0	5.9801
MGH54_P15_H03	NA	black	0	0.18269	0
MGH54_P15_H04	NA	black	0	0	3.0795
MGH54_P15_H05	NA	black	0	0	4.1847
MGH54_P15_H06	NA	black	0	0	0
MGH54_P15_H07	NA	black	0	0	2.8168
MGH54_P15_H08	NA	black	0	0	0
MGH54_P15_H09	NA	black	0	0.15834	0
MGH54_P15_H10	NA	black	0	0	4.4623
MGH54_P15_H11	NA	black	0	0	0
MGH54_P15_H12	NA	black	0	0	0
MGH54_P16_A01	-0.276967523104	red	1	0.43723	1.5499
MGH54_P16_A02	NA	black	0	0	0
MGH54_P16_A04	NA	black	0	0	5.054
MGH54_P16_A05	NA	black	0	0	5.4558
MGH54_P16_A06	NA	black	0	0.2857	0
MGH54_P16_A07	NA	black	0	0	0
MGH54_P16_A08	NA	black	0	0	0
MGH54_P16_A09	NA	black	0	0	5.481
MGH54_P16_A10	NA	black	0	0	5.5879
MGH54_P16_A11	-0.381344151039	red	1	0.16607	5.9366
MGH54_P16_A12	NA	black	0	0	4.7692
MGH54_P16_B01	NA	black	0	0	1.6323
MGH54_P16_B02	-0.118191912524	red	1	0.59932	3.5497
MGH54_P16_B03	0.0636481513611	red	1	0.19535	3.54
MGH54_P16_B04	NA	black	0	0	3.9857
MGH54_P16_B05	NA	black	0	0.21039	0
MGH54_P16_B06	NA	black	0	0	5.0394
MGH54_P16_B07	NA	black	0	0	0
MGH54_P16_B08	NA	black	0	0	5.7536
MGH54_P16_B09	NA	black	0	0	0
MGH54_P16_B10	NA	black	0	0	4.2531
MGH54_P16_B11	NA	black	0	0	4.4684
MGH54_P16_B12	NA	black	0	0	3.6211
MGH54_P16_C01	NA	black	0	0	0
MGH54_P16_C02	NA	black	0	0.35614	0
MGH54_P16_C03	NA	black	0	0	5.6045
MGH54_P16_C04	NA	black	0	0	4.3725
MGH54_P16_C05	-0.00452743616698	red	1	0.32884	4.4086
MGH54_P16_C06	NA	black	0	0	3.7753
MGH54_P16_C07	NA	black	0	0	0
MGH54_P16_C08	NA	black	0	0	3.9229
MGH54_P16_C09	NA	black	0	0	3.5521
MGH54_P16_C10	NA	black	0	0	2.698
MGH54_P16_C11	NA	black	0	0	4.135
MGH54_P16_C12	NA	black	0	0	5.8211
MGH54_P16_D01	NA	black	0	0	0
MGH54_P16_D02	NA	black	0	0	0
MGH54_P16_D03	NA	black	0	0	4.2407
MGH54_P16_D04	NA	black	0	0	5.2452
MGH54_P16_D05	NA	black	0	0	5.2504
MGH54_P16_D06	NA	black	0	0	0
MGH54_P16_D07	NA	black	0	0	4.8659
MGH54_P16_D09	NA	black	0	0	6.2851
MGH54_P16_D10	NA	black	0	0	5.0283
MGH54_P16_D11	-0.13584644619	red	1	0.053806	4.3832
MGH54_P16_D12	NA	black	0	0	0.74071
MGH54_P16_E01	NA	black	0	0	0
MGH54_P16_E02	NA	black	0	0	4.6844
MGH54_P16_E03	NA	black	0	0	0
MGH54_P16_E04	NA	black	0	0	5.303
MGH54_P16_E05	NA	black	0	0	6.0353
MGH54_P16_E06	NA	black	0	0	0.39944
MGH54_P16_E07	NA	black	0	0.19409	0
MGH54_P16_E08	NA	black	0	0	5.2588
MGH54_P16_E09	NA	black	0	0	4.8049
MGH54_P16_E10	NA	black	0	0	0
MGH54_P16_E11	NA	black	0	0	4.7707
MGH54_P16_E12	NA	black	0	0	3.1817
MGH54_P16_F01	-0.0187726190346	red	1	0.3505	2.86
MGH54_P16_F03	NA	black	0	0	3.969
MGH54_P16_F04	-0.0658944407202	red	1	0.16736	4.3021
MGH54_P16_F05	NA	black	0	0	0
MGH54_P16_F06	NA	black	0	0	0
MGH54_P16_F07	NA	black	0	0	5.0021
MGH54_P16_F08	NA	black	0	0	4.5419
MGH54_P16_F09	0.256186766374	red	1	0.05797	3.1084
MGH54_P16_F10	NA	black	0	0	0
MGH54_P16_F11	NA	black	0	0	5.306
MGH54_P16_G01	NA	black	0	0	0
MGH54_P16_G02	NA	black	0	0	3.6252
MGH54_P16_G03	NA	black	0	0	4.0847
MGH54_P16_G04	NA	black	0	0	0
MGH54_P16_G05	NA	black	0	0	4.8658
MGH54_P16_G06	NA	black	0	0	0
MGH54_P16_G07	NA	black	0	0	0.32998
MGH54_P16_G08	NA	black	0	0.25338	0
MGH54_P16_G09	-0.422753534121	red	1	0.10434	5.5806
MGH54_P16_G10	NA	black	0	0.19535	0
MGH54_P16_G11	NA	black	0	0.13881	0
MGH54_P16_G12	NA	black	0	0	0
MGH54_P16_H01	NA	black	0	0	0
MGH54_P16_H02	NA	black	0	0	5.5782
MGH54_P16_H03	NA	black	0	0	0
MGH54_P16_H04	NA	black	0	0	2.9132
MGH54_P16_H05	NA	black	0	0	1.4238
MGH54_P16_H06	NA	black	0	0	1.6658
MGH54_P16_H07	NA	black	0	0	0
MGH54_P16_H08	NA	black	0	0.1375	0
MGH54_P16_H09	NA	black	0	0	3.7533
MGH54_P16_H10	NA	black	0	0	0
MGH54_P16_H11	0.115118898402	red	1	0.13881	3.4189
MGH54_P16_H12	NA	black	0	0	1.0779
MGH54_P17_A01	NA	black	0	0	0
MGH54_P17_A02	NA	black	0	0	0
MGH54_P17_A03	NA	black	0	0	1.46
MGH54_P17_A04	NA	black	0	0	0.72247
MGH54_P17_A05	NA	black	0	0	0
MGH54_P17_A06	NA	black	0	0	6.1967
MGH54_P17_A07	-0.18744593894	red	1	0.40708	1.6636
MGH54_P17_A08	NA	black	0	0	0
MGH54_P17_A09	NA	black	0	0	0
MGH54_P17_A10	NA	black	0	0	0
MGH54_P17_A11	0.021828895703	red	1	0.36289	4.7703
MGH54_P17_A12	NA	black	0	0	0
MGH54_P17_B01	NA	black	0	0	6.7471
MGH54_P17_B02	NA	black	0	0	5.1354
MGH54_P17_B03	NA	black	0	0	0
MGH54_P17_B05	NA	black	0	0	5.6425
MGH54_P17_B06	NA	black	0	0	4.6164
MGH54_P17_B07	NA	black	0	0	3.9858
MGH54_P17_B08	NA	black	0	0	0
MGH54_P17_B09	NA	black	0	0.37851	0
MGH54_P17_B10	0.0853783140406	red	1	0.16993	3.4832
MGH54_P17_B11	-0.298886998962	red	1	0.14012	5.3127
MGH54_P17_B12	NA	black	0	0	4.7203
MGH54_P17_C02	NA	black	0	0	0
MGH54_P17_C03	NA	black	0	0	4.8723
MGH54_P17_C04	NA	black	0	0	0
MGH54_P17_C05	NA	black	0	0	1.1003
MGH54_P17_C06	NA	black	0	0.35163	0
MGH54_P17_C07	NA	black	0	0.70487	0
MGH54_P17_C08	NA	black	0	0	0
MGH54_P17_C09	NA	black	0	0	3.3454
MGH54_P17_C10	NA	black	0	0	5.021
MGH54_P17_C11	NA	black	0	0	0
MGH54_P17_C12	NA	black	0	0	3.5163
MGH54_P17_D01	NA	black	0	0	0
MGH54_P17_D02	0.0357859718871	red	1	0.28214	3.3464
MGH54_P17_D03	NA	black	0	0	5.1591
MGH54_P17_D04	NA	black	0	0	4.5358
MGH54_P17_D05	-0.022084464241	red	1	0.25096	4.184
MGH54_P17_D06	NA	black	0	0	4.7602
MGH54_P17_D07	NA	black	0	0	4.7311
MGH54_P17_D09	NA	black	0	0.19535	0
MGH54_P17_D10	NA	black	0	0	1.6012
MGH54_P17_D12	NA	black	0	0	6.0555
MGH54_P17_E01	0.0174565260287	red	1	0.49774	4.0552
MGH54_P17_E02	NA	black	0	0	0
MGH54_P17_E03	NA	black	0	0	5.1307
MGH54_P17_E04	NA	black	0	0	5.9546
MGH54_P17_E05	NA	black	0	0	5.1069
MGH54_P17_E06	NA	black	0	0	0
MGH54_P17_E07	NA	black	0	0	0
MGH54_P17_E08	NA	black	0	0	4.9339
MGH54_P17_E09	NA	black	0	0	4.7758
MGH54_P17_E10	NA	black	0	0	4.5633
MGH54_P17_E11	NA	black	0	0	6.8004
MGH54_P17_E12	NA	black	0	0	0
MGH54_P17_F01	NA	black	0	0	0
MGH54_P17_F02	0.000570862006589	red	1	0.33457	3.6809
MGH54_P17_F03	NA	black	0	0	1.266
MGH54_P17_F04	NA	black	0	0	0
MGH54_P17_F05	-0.137064417565	red	1	0.22157	5.0124
MGH54_P17_F07	NA	black	0	0	0
MGH54_P17_F08	NA	black	0	0	0
MGH54_P17_F09	NA	black	0	0	0
MGH54_P17_F10	NA	black	0	0	0
MGH54_P17_F11	NA	black	0	0	5.8153
MGH54_P17_F12	NA	black	0	0.15056	0
MGH54_P17_G01	NA	black	0	0	2.441
MGH54_P17_G02	NA	black	0	0.35276	0
MGH54_P17_G03	NA	black	0	0.18523	0
MGH54_P17_G04	NA	black	0	0	0.56462
MGH54_P17_G05	NA	black	0	0	0
MGH54_P17_G06	-0.175360136588	red	1	0.19409	5.0505
MGH54_P17_G07	NA	black	0	0	0
MGH54_P17_G08	NA	black	0	0	5.6883
MGH54_P17_G09	NA	black	0	0	0
MGH54_P17_G10	NA	black	0	0.15316	0
MGH54_P17_G11	NA	black	0	0	0
MGH54_P17_G12	NA	black	0	0.27977	0
MGH54_P17_H01	NA	black	0	0	5.5391
MGH54_P17_H02	NA	black	0	0	0
MGH54_P17_H05	NA	black	0	0	0
MGH54_P17_H06	-0.132658343912	red	1	0.21039	4.8905
MGH54_P17_H07	-0.0458645465725	red	1	0.20789	4.2725
MGH54_P17_H08	NA	black	0	0	0
MGH54_P17_H09	NA	black	0	0	0
MGH54_P17_H10	NA	black	0	0	5.6382
MGH54_P17_H11	NA	black	0	0	0
MGH54_P17_H12	NA	black	0	0	0
MGH54_P6_A01	NA	black	0	0	0
MGH54_P6_A02	NA	black	0	0	0
MGH54_P6_A03	NA	black	0	0	0
MGH54_P6_A04	NA	black	0	0	5.3605
MGH54_P6_A05	NA	black	0	0	0
MGH54_P6_A06	NA	black	0	0	4.2209
MGH54_P6_A07	0.0682784304679	red	1	0.3115	0.72159
MGH54_P6_A08	NA	black	0	0	5.7108
MGH54_P6_A09	NA	black	0	0	3.5233
MGH54_P6_A10	NA	black	0	0	0
MGH54_P6_A11	NA	black	0	0	0
MGH54_P6_A12	NA	black	0	0	5.4001
MGH54_P6_B01	NA	black	0	0	0
MGH54_P6_B02	NA	black	0	0	3.9577
MGH54_P6_B03	NA	black	0	0	0
MGH54_P6_B04	NA	black	0	0	3.22
MGH54_P6_B05	NA	black	0	0	0
MGH54_P6_B06	NA	black	0	0.66903	0
MGH54_P6_B07	NA	black	0	0	3.9662
MGH54_P6_B08	NA	black	0	0	5.4658
MGH54_P6_B09	NA	black	0	0	4.4507
MGH54_P6_B10	NA	black	0	0	0
MGH54_P6_B11	-0.0960668581274	red	1	0.40599	2.7301
MGH54_P6_B12	NA	black	0	0	4.078
MGH54_P6_C01	NA	black	0	0	4.985
MGH54_P6_C02	NA	black	0	0.57628	0
MGH54_P6_C03	NA	black	0	0	0
MGH54_P6_C04	0.0506478995181	red	1	0.38405	4.9761
MGH54_P6_C06	0.260202289202	red	1	0.5656	5.0021
MGH54_P6_C07	NA	black	0	0	4.4668
MGH54_P6_C08	-0.182271189717	red	1	0.23634	5.5501
MGH54_P6_C09	NA	black	0	0	0
MGH54_P6_C10	NA	black	0	0	3.9798
MGH54_P6_C11	NA	black	0	0	0
MGH54_P6_C12	NA	black	0	0	0
MGH54_P6_D01	NA	black	0	0	6.8811
MGH54_P6_D02	NA	black	0	0	3.2602
MGH54_P6_D03	NA	black	0	0.42546	0
MGH54_P6_D04	NA	black	0	0.25096	0
MGH54_P6_D05	NA	black	0	0.3115	0
MGH54_P6_D07	NA	black	0	0	4.1707
MGH54_P6_D08	NA	black	0	0	0
MGH54_P6_D09	NA	black	0	0	0
MGH54_P6_D10	NA	black	0	0.26063	0
MGH54_P6_D11	NA	black	0	0	3.2169
MGH54_P6_D12	NA	black	0	0	0
MGH54_P6_E02	NA	black	0	0	0
MGH54_P6_E03	NA	black	0	0	0
MGH54_P6_E04	NA	black	0	0	0
MGH54_P6_E05	-0.473410968698	red	1	0.51803	1.6327
MGH54_P6_E07	NA	black	0	0.29396	0
MGH54_P6_E08	NA	black	0	0	4.0426
MGH54_P6_E09	NA	black	0	0	0
MGH54_P6_E10	NA	black	0	0.28924	0
MGH54_P6_E11	NA	black	0	0	0
MGH54_P6_E12	NA	black	0	0	0
MGH54_P6_F01	NA	black	0	0	0
MGH54_P6_F02	NA	black	0	0	0
MGH54_P6_F03	NA	black	0	0	5.5623
MGH54_P6_F05	NA	black	0	0	5.4836
MGH54_P6_F06	-0.0191832414744	red	1	0.33228	5.9774
MGH54_P6_F07	-0.0017977769021	red	1	0.24001	3.9685
MGH54_P6_F08	NA	black	0	0	4.8565
MGH54_P6_F09	NA	black	0	0	0
MGH54_P6_F10	-0.28926843636	red	1	0.44361	1.5859
MGH54_P6_F11	NA	black	0	0	4.0103
MGH54_P6_F12	NA	black	0	0	0
MGH54_P6_G01	NA	black	0	0	0
MGH54_P6_G02	NA	black	0	0	5.4135
MGH54_P6_G03	NA	black	0	0	5.6511
MGH54_P6_G04	NA	black	0	0	4.5235
MGH54_P6_G06	NA	black	0	0	4.107
MGH54_P6_G07	NA	black	0	0	5.2275
MGH54_P6_G08	NA	black	0	0	3.7573
MGH54_P6_G09	NA	black	0	0	0
MGH54_P6_G10	NA	black	0	0	4.2866
MGH54_P6_G11	-0.106166087212	red	1	0.27858	5.5241
MGH54_P6_G12	NA	black	0	0	1.067
MGH54_P6_H01	NA	black	0	0	5.6204
MGH54_P6_H03	NA	black	0	0	0
MGH54_P6_H05	NA	black	0	0.1635	0
MGH54_P6_H06	NA	black	0	0.33228	0
MGH54_P6_H07	-0.19557451056	red	1	0.27858	6.7455
MGH54_P6_H08	NA	black	0	0	0
MGH54_P6_H09	NA	black	0	0	0
MGH54_P6_H10	NA	black	0	0.3115	0
MGH54_P6_H11	0.0745843173765	red	1	0.42116	4.7763
MGH54_P6_H12	NA	black	0	0	4.2354
MGH54_P7_A02	-0.553350168008	red	1	0.13881	6.4331
MGH54_P7_A03	NA	black	0	0	0
MGH54_P7_A04	NA	black	0	0	6.0524
MGH54_P7_A06	NA	black	0	0	0
MGH54_P7_A07	NA	black	0	0	5.6421
MGH54_P7_A08	NA	black	0	0	0
MGH54_P7_A10	NA	black	0	0	1.4662
MGH54_P7_A11	NA	black	0	0.14405	0
MGH54_P7_A12	0.0238324303574	red	1	0.35389	5.5168
MGH54_P7_B01	NA	black	0	0	0
MGH54_P7_B03	NA	black	0	0	5.9052
MGH54_P7_B04	NA	black	0	0	0
MGH54_P7_B05	NA	black	0	0	3.5287
MGH54_P7_B06	NA	black	0	0.23879	0
MGH54_P7_B07	NA	black	0	0	0
MGH54_P7_B08	NA	black	0	0.1865	0
MGH54_P7_B09	NA	black	0	0	0
MGH54_P7_B10	NA	black	0	0.33571	0
MGH54_P7_B12	NA	black	0	0	0
MGH54_P7_C01	NA	black	0	0	0
MGH54_P7_C03	NA	black	0	0	0
MGH54_P7_C04	NA	black	0	0	0
MGH54_P7_C05	-0.883621791767	black	0	0.60786	1.0447
MGH54_P7_C06	0.337486280499	red	1	0.20914	1.4526
MGH54_P7_C07	NA	black	0	0	6.8172
MGH54_P7_C08	NA	black	0	0.20289	0
MGH54_P7_C09	NA	black	0	0	0
MGH54_P7_C10	NA	black	0	0	0
MGH54_P7_C11	NA	black	0	0.19409	0
MGH54_P7_C12	NA	black	0	0	0
MGH54_P7_D01	NA	black	0	0.41359	0
MGH54_P7_D02	NA	black	0	0.41359	0
MGH54_P7_D03	NA	black	0	0	0
MGH54_P7_D04	NA	black	0	0	1.5578
MGH54_P7_D05	NA	black	0	0	0
MGH54_P7_D06	NA	black	0	0.2228	0
MGH54_P7_D08	NA	black	0	0.1635	0
MGH54_P7_D11	NA	black	0	0	5.3793
MGH54_P7_D12	NA	black	0	0.23389	0
MGH54_P7_E01	NA	black	0	0	0
MGH54_P7_E02	NA	black	0	0	5.5495
MGH54_P7_E03	NA	black	0	0.2762	0
MGH54_P7_E04	0.461990111066	red	1	0.15316	1.6036
MGH54_P7_E05	NA	black	0	0.17505	0
MGH54_P7_E06	NA	black	0	0.22033	0
MGH54_P7_E08	NA	black	0	0.30801	0
MGH54_P7_E09	NA	black	0	0	0
MGH54_P7_E10	NA	black	0	0.24123	0
MGH54_P7_E11	NA	black	0	0	0
MGH54_P7_E12	NA	black	0	0.23143	0
MGH54_P7_F01	NA	black	0	0.24367	0
MGH54_P7_F02	NA	black	0	0	0
MGH54_P7_F03	NA	black	0	0	0
MGH54_P7_F04	NA	black	0	0.37184	0
MGH54_P7_F05	NA	black	0	0	5.6459
MGH54_P7_F06	NA	black	0	0	0
MGH54_P7_F08	NA	black	0	0	0
MGH54_P7_F10	NA	black	0	0.28451	0
MGH54_P7_F11	NA	black	0	0	5.8673
MGH54_P7_G01	-0.432558015718	red	1	0.16864	6.2304
MGH54_P7_G02	NA	black	0	0	0
MGH54_P7_G03	NA	black	0	0.15575	0
MGH54_P7_G04	NA	black	0	0.1177	0
MGH54_P7_G06	NA	black	0	0	0
MGH54_P7_G07	NA	black	0	0	0
MGH54_P7_G08	-0.241932282031	red	1	0.16607	5.2196
MGH54_P7_G09	NA	black	0	0	5.2211
MGH54_P7_G10	NA	black	0	0.16607	0
MGH54_P7_G11	NA	black	0	0	0
MGH54_P7_H01	NA	black	0	0	0
MGH54_P7_H02	NA	black	0	0.40272	0
MGH54_P7_H04	NA	black	0	0	0
MGH54_P7_H05	NA	black	0	0	0
MGH54_P7_H09	NA	black	0	0.24489	0
MGH54_P7_H10	NA	black	0	0	6.9285
MGH54_P8_A01	NA	black	0	0	0
MGH54_P8_A06	NA	black	0	0.27381	0
MGH54_P8_A07	NA	black	0	0.1375	0
MGH54_P8_A09	NA	black	0	0	6.7916
MGH54_P8_A10	NA	black	0	0.51501	0
MGH54_P8_A11	NA	black	0	0	6.1963
MGH54_P8_A12	-0.321640147021	red	1	0.14143	5.4247
MGH54_P8_B01	NA	black	0	0	6.1718
MGH54_P8_B02	NA	black	0	0	0
MGH54_P8_B04	NA	black	0	0	0
MGH54_P8_B08	NA	black	0	0	0
MGH54_P8_B09	NA	black	0	0.54201	0
MGH54_P8_B12	NA	black	0	0	0
MGH54_P8_C02	NA	black	0	0	6.7219
MGH54_P8_C04	NA	black	0	0.14143	0
