Cell_name	Zvalue	Color	Cluster	ICAM1	REL
MGH54_P7_A11	-0.00547768518661	green3	2	0.68527	0.27501
MGH54_P7_A12	0.189122890239	blue	3	0.17121	0.48233
MGH54_P7_B01	NA	black	0	0	0
MGH54_P7_B03	NA	black	0	0	0.44255
MGH54_P7_B04	NA	black	0	0	0.53506
MGH54_P7_B05	NA	black	0	0	0
MGH54_P7_B06	NA	black	0	0	0.70487
MGH54_P7_B07	NA	black	0	0	0.95159
MGH54_P7_B08	NA	black	0	0	0.32884
MGH54_P7_B09	NA	black	0	0	1.2618
MGH54_P7_B10	-1.84935051969	black	0	0.24975	3.9769
MGH54_P7_B12	NA	black	0	0.28333	0
MGH54_P7_C01	NA	black	0	0	0.32769
MGH54_P7_C03	NA	black	0	0	0
MGH54_P7_C04	NA	black	0	0	0.30451
MGH54_P7_C05	0.0613968058816	blue	3	0.25217	1.0813
MGH54_P7_C06	NA	black	0	0	0.58688
MGH54_P7_C07	0.0531776044978	blue	3	0.38073	1.1084
MGH54_P7_C08	NA	black	0	0	1.4076
MGH54_P7_C09	NA	black	0	0	0
MGH54_P7_C10	NA	black	0	0	0.49057
MGH54_P7_C11	NA	black	0	0	2.4014
MGH54_P7_C12	NA	black	0	0	0
MGH54_P7_D01	0.148693608222	blue	3	0.30918	0.51096
MGH54_P7_D02	NA	black	0	0	0.93206
MGH54_P7_D03	NA	black	0	0	0.46048
MGH54_P7_D04	NA	black	0	0.20163	0
MGH54_P7_D05	NA	black	0	0	0
MGH54_P7_D06	NA	black	0	0	0
MGH54_P7_D08	NA	black	0	0	0
MGH54_P7_D11	0.0958261098938	blue	3	0.42761	0.069015
MGH54_P7_D12	0.218574555852	blue	3	0.17121	0.11636
MGH54_P7_E01	0.121011920017	blue	3	0.26784	0.80157
MGH54_P7_E02	NA	black	0	0	0
MGH54_P7_E03	0.176147583603	blue	3	0.22897	0.45733
MGH54_P7_E04	NA	black	0	0	0.43082
MGH54_P7_E05	NA	black	0	0	0.83754
MGH54_P7_E06	0.156746274455	blue	3	0.30801	0.37629
MGH54_P7_E08	NA	black	0	0	0.84639
MGH54_P7_E09	NA	black	0	0	1.7562
MGH54_P7_E10	NA	black	0	0	0
MGH54_P7_E11	NA	black	0	0	0.36401
MGH54_P7_E12	NA	black	0	0	0.70752
MGH54_P7_F01	NA	black	0	0	0.4489
MGH54_P7_F02	NA	black	0	0	0.28096
MGH54_P7_F03	NA	black	0	0	0.35502
MGH54_P7_F04	NA	black	0	0	0.72421
MGH54_P7_F05	NA	black	0	0	0
MGH54_P7_F06	NA	black	0	0	0.5656
MGH54_P7_F08	NA	black	0	0	0.49774
MGH54_P7_F10	NA	black	0	0	0.43296
MGH54_P7_F11	NA	black	0	0	0.29278
MGH54_P7_G01	NA	black	0	0	0.18142
MGH54_P7_G02	NA	black	0	0	0.38515
MGH54_P7_G03	NA	black	0	0	0.62199
MGH54_P7_G04	NA	black	0	0	0.59455
MGH54_P7_G06	NA	black	0	0	0.91686
MGH54_P7_G07	NA	black	0	0	0.47612
MGH54_P7_G08	NA	black	0	0	0.31962
MGH54_P7_G09	NA	black	0	0	0.81147
MGH54_P7_G10	NA	black	0	0	0.21039
MGH54_P7_G11	0.179533089926	blue	3	0.24123	0.37072
MGH54_P7_H01	0.170438828433	blue	3	0.27381	0.33342
MGH54_P7_H02	NA	black	0	0	0
MGH54_P7_H04	NA	black	0	0	0
MGH54_P7_H05	NA	black	0	0.24245	0
MGH54_P7_H09	0.144332229351	blue	3	0.34028	0.41684
MGH54_P7_H10	NA	black	0	0	0
MGH54_P8_A01	0.167731244591	blue	3	0.28688	0.25942
MGH54_P8_A06	0.12108164783	blue	3	0.4049	0.49365
MGH54_P8_A07	0.204103035907	blue	3	0.19409	0.24123
MGH54_P8_A09	NA	black	0	0	3.7203
MGH54_P8_A10	NA	black	0	0	1.1223
MGH54_P8_A11	NA	black	0	0	0.19283
MGH54_P8_A12	NA	black	0	0	0.25338
MGH54_P8_B01	NA	black	0	0	0.41576
MGH54_P8_B02	NA	black	0	0.53306	0
MGH54_P8_B04	NA	black	0	0	0.54696
MGH54_P8_B08	NA	black	0	0	0.58592
MGH54_P8_B09	-1.09246268709	black	0	0.15834	3.076
MGH54_P8_B12	NA	black	0	0.11237	0
MGH54_P8_C02	NA	black	0	0	0.75189
MGH54_P8_C04	NA	black	0	0	0.29983
MGH54_P8_C06	NA	black	0	0	0.20539
MGH54_P8_C07	NA	black	0	0	0.61918
MGH54_P8_C09	NA	black	0	0	0.56462
MGH54_P8_C12	NA	black	0	0	0.62667
MGH54_P8_D01	NA	black	0	0	0.34596
MGH54_P8_D03	NA	black	0	0	0
MGH54_P8_D04	NA	black	0	0	0.28806
MGH54_P8_D05	NA	black	0	0	0.79577
MGH54_P8_D06	NA	black	0	0	0.25942
MGH54_P8_D07	NA	black	0	0	0.35502
MGH54_P8_D08	0.167691907219	blue	3	0.24853	0.48749
MGH54_P8_D10	0.12870393708	blue	3	0.33457	0.66175
MGH54_P8_D11	NA	black	0	0	0.19156
MGH54_P8_D12	NA	black	0	0	0.73725
MGH54_P8_E01	0.126214887759	blue	3	0.39287	0.31846
MGH54_P8_E04	NA	black	0	0	0
MGH54_P8_E05	NA	black	0	0	0.28924
MGH54_P8_E07	NA	black	0	0	0.16479
MGH54_P8_E08	NA	black	0	0.082703	0
MGH54_P8_E10	NA	black	0	0	0.44467
MGH54_P8_F01	NA	black	0	0	0.24245
MGH54_P8_F02	0.122014552262	blue	3	0.33113	0.72596
MGH54_P8_F04	NA	black	0	0	0
MGH54_P8_F05	NA	black	0	0	0.17505
MGH54_P8_F06	0.216169781385	blue	3	0.16736	0.20789
MGH54_P8_F08	0.226265018181	blue	3	0.14405	0.1903
MGH54_P8_F09	NA	black	0	0	0.18777
MGH54_P8_F10	NA	black	0	0	0.45207
MGH54_P8_F11	NA	black	0	0	0
MGH54_P8_F12	0.204236154487	blue	3	0.13225	0.44679
MGH54_P8_G01	NA	black	0	0	0
MGH54_P8_G03	NA	black	0	0	0.94785
MGH54_P8_G04	NA	black	0	0	0.24245
MGH54_P8_G05	NA	black	0	0	0.28333
MGH54_P8_G06	NA	black	0	0	0.29631
MGH54_P8_G07	0.087035944741	blue	3	0.15316	0.99132
MGH54_P8_G08	NA	black	0	0	0.62947
MGH54_P8_G09	NA	black	0	0	0
MGH54_P8_G10	NA	black	0	0	0.31499
MGH54_P8_G11	NA	black	0	0	0.17505
MGH54_P8_G12	NA	black	0	0	0.35276
MGH54_P8_H01	0.151646101134	blue	3	0.27143	0.584
MGH54_P8_H03	NA	black	0	0	0.62387
MGH54_P8_H04	NA	black	0	0.33342	0
MGH54_P8_H06	0.194796306315	blue	3	0.21537	0.26664
MGH54_P8_H07	-2.05724609231	black	0	0.2762	4.2028
MGH54_P8_H08	NA	black	0	0.13881	0
MGH54_P8_H10	0.156613207787	blue	3	0.29631	0.45207
MGH54_P8_H12	NA	black	0	0	3.8623
MGH54_P10_A01	NA	black	0	0	0.52105
MGH54_P10_A02	NA	black	0	0	0.71896
MGH54_P10_A03	NA	black	0	0	3.4913
MGH54_P10_A04	-0.627498404321	black	0	0.25701	2.5695
MGH54_P10_A05	0.100356308804	blue	3	0.45943	0.33457
MGH54_P10_A06	NA	black	0	0	0
MGH54_P10_A07	NA	black	0	0	1.2558
MGH54_P10_A09	NA	black	0	0	0.56169
MGH54_P10_A10	0.182501617505	blue	3	0.22033	0.41684
MGH54_P10_A11	0.153060818152	blue	3	0.3173	0.38957
MGH54_P10_A12	NA	black	0	0	1.8512
MGH54_P10_B01	-0.727761903445	black	0	0.29748	2.7583
MGH54_P10_B02	NA	black	0	0	0.57628
MGH54_P10_B03	NA	black	0	0	3.0093
MGH54_P10_B05	0.168930182658	blue	3	0.27501	0.35727
MGH54_P10_B06	0.134356188599	blue	3	0.36737	0.4489
MGH54_P10_B07	NA	black	0	0	1.03
MGH54_P10_B08	NA	black	0	0	6.4999
MGH54_P10_B09	NA	black	0	0	1.0531
MGH54_P10_B10	NA	black	0	0	5.4304
MGH54_P10_B11	0.0506065012012	blue	3	0.64893	0.79077
MGH54_P10_B12	NA	black	0	0.2228	0
MGH54_P10_C01	NA	black	0	0	0
MGH54_P10_C02	NA	black	0	0	0.70221
MGH54_P10_C03	NA	black	0	0	0.48954
MGH54_P10_C04	0.159901081279	blue	3	0.29866	0.3774
MGH54_P10_C05	0.170451398047	blue	3	0.26903	0.36737
MGH54_P10_C07	NA	black	0	0	0.81885
MGH54_P10_C08	NA	black	0	0	0
MGH54_P10_C09	NA	black	0	0	0.26063
MGH54_P10_C10	NA	black	0	0	0
MGH54_P10_C11	0.160139925162	blue	3	0.301	0.3505
MGH54_P10_C12	0.0485954261934	blue	3	0.64155	0.9568
MGH54_P10_D01	NA	black	0	0	0.77484
MGH54_P10_D02	NA	black	0	0	0
MGH54_P10_D03	NA	black	0	0	1.2576
MGH54_P10_D04	NA	black	0	0	0.56657
MGH54_P10_D05	0.160208956485	blue	3	0.0229	0.75617
MGH54_P10_D06	NA	black	0	0	0.88518
MGH54_P10_D07	NA	black	0	0	0.27381
MGH54_P10_D09	NA	black	0	0	0
MGH54_P10_D10	0.115891071646	blue	3	0.42008	0.51197
MGH54_P10_D11	NA	black	0	0	0
MGH54_P10_D12	NA	black	0	0	0
MGH54_P10_E01	NA	black	0	0	0
MGH54_P10_E02	NA	black	0	0.24732	0
MGH54_P10_E03	NA	black	0	0.24732	0
MGH54_P10_E04	-1.63780103922	black	0	0.35276	3.9008
MGH54_P10_E05	NA	black	0	0	0.86948
MGH54_P10_E06	NA	black	0	0	0
MGH54_P10_E07	NA	black	0	0	0.3584
MGH54_P10_E08	NA	black	0	0	0.47508
MGH54_P10_E09	NA	black	0	0	0.27858
MGH54_P10_E10	NA	black	0	0	0
MGH54_P10_E11	NA	black	0	0	0
MGH54_P10_E12	0.189409792747	blue	3	0.22651	0.2916
MGH54_P10_F01	NA	black	0	0	0
MGH54_P10_F02	NA	black	0	0	0
MGH54_P10_F03	NA	black	0	0	0.62574
MGH54_P10_F04	0.012035105665	blue	3	0.37851	1.2851
MGH54_P10_F05	NA	black	0	0	0
MGH54_P10_F06	NA	black	0	0	0
MGH54_P10_F08	NA	black	0	0	0.37407
MGH54_P10_F09	NA	black	0	0	0.6397
MGH54_P10_F10	NA	black	0	0	0
MGH54_P10_F11	NA	black	0	0	1.4558
MGH54_P10_F12	0.104876210721	blue	3	0.45101	0.58015
MGH54_P10_G01	-1.1802306992	black	0	0.43936	3.5117
MGH54_P10_G02	NA	black	0	0.33113	0
MGH54_P10_G03	NA	black	0	0	0.58111
MGH54_P10_G05	NA	black	0	0	0.419
MGH54_P10_G06	0.165477498929	blue	3	0.2857	0.35163
MGH54_P10_G07	NA	black	0	0	2.2678
MGH54_P10_G09	NA	black	0	0	0.28451
MGH54_P10_G10	NA	black	0	0	3.0339
MGH54_P10_G11	NA	black	0	0	0
MGH54_P10_G12	NA	black	0	0.62667	0
MGH54_P10_H02	NA	black	0	0	0.59741
MGH54_P10_H03	NA	black	0	0	0.54893
MGH54_P10_H04	NA	black	0	0	0.70399
MGH54_P10_H05	NA	black	0	0	0
MGH54_P10_H06	-1.46009781761	black	0	0.69866	4.1843
MGH54_P10_H07	-0.0312273274154	green3	2	0.77653	0.37629
MGH54_P10_H08	NA	black	0	0	0.48954
MGH54_P10_H09	0.12914334994	blue	3	0.38184	0.46676
MGH54_P10_H10	0.126741544936	blue	3	0.31846	0.70752
MGH54_P10_H11	NA	black	0	0	0.35727
MGH54_P10_H12	NA	black	0	0	0.31962
MGH54_P11_A01	NA	black	0	0	0
MGH54_P11_A02	NA	black	0	0	1.8797
MGH54_P11_A03	NA	black	0	0	0.61447
MGH54_P11_A04	NA	black	0	0	1.6776
MGH54_P11_A05	NA	black	0	0	1.2558
MGH54_P11_A06	NA	black	0	0	0
MGH54_P11_A08	0.0983668108485	blue	3	0.47405	0.57337
MGH54_P11_A09	NA	black	0	0	0.24853
MGH54_P11_A10	NA	black	0	0	1.2546
MGH54_P11_A11	NA	black	0	0	0
MGH54_P11_A12	NA	black	0	0	0
MGH54_P11_B01	NA	black	0	0	0
MGH54_P11_B02	NA	black	0	0	1.937
MGH54_P11_B03	NA	black	0	0	0.63784
MGH54_P11_B04	NA	black	0	0	0.42116
MGH54_P11_B05	0.0077030363172	blue	3	0.36625	1.2987
MGH54_P11_B06	NA	black	0	0	0.66448
MGH54_P11_B08	NA	black	0	0	0
MGH54_P11_B09	NA	black	0	0	0.46571
MGH54_P11_B10	NA	black	0	0	0
MGH54_P11_B11	NA	black	0	0	0.29278
MGH54_P11_B12	NA	black	0	0	0.95531
MGH54_P11_C01	NA	black	0	0	0
MGH54_P11_C02	NA	black	0	0	2.9479
MGH54_P11_C03	NA	black	0	0.35952	0
MGH54_P11_C04	NA	black	0	0	0
MGH54_P11_C05	0.0932762012639	blue	3	0.48852	0.62199
MGH54_P11_C06	NA	black	0	0.33685	0
MGH54_P11_C07	NA	black	0	0	0.36513
MGH54_P11_C08	NA	black	0	0	0.36513
MGH54_P11_C09	NA	black	0	0	0
MGH54_P11_C10	NA	black	0	0	1.4505
MGH54_P11_C12	NA	black	0	0	0.67265
MGH54_P11_D01	NA	black	0	0	0
MGH54_P11_D02	NA	black	0	0	0
MGH54_P11_D03	NA	black	0	0	0
MGH54_P11_D04	NA	black	0	0	0.63691
MGH54_P11_D05	NA	black	0	0	0.79992
MGH54_P11_D06	NA	black	0	0	0
MGH54_P11_D07	0.169882367822	blue	3	0.27381	0.34596
MGH54_P11_D08	NA	black	0	0	0
MGH54_P11_D09	NA	black	0	0	1.8711
MGH54_P11_D10	NA	black	0	0	0.47508
MGH54_P11_D11	0.184133718164	blue	3	0.23389	0.338
MGH54_P11_D12	NA	black	0	0	0
MGH54_P11_E01	NA	black	0	0	4.1302
MGH54_P11_E02	NA	black	0	0	4.9757
MGH54_P11_E03	NA	black	0	0	4.3911
MGH54_P11_E04	NA	black	0	0	1.3533
MGH54_P11_E05	NA	black	0	0	0.25822
MGH54_P11_E06	NA	black	0	0	0.32884
MGH54_P11_E07	NA	black	0	0	2.6776
MGH54_P11_E08	NA	black	0	0	0.28924
MGH54_P11_E09	NA	black	0	0	0.26183
MGH54_P11_E10	NA	black	0	0	0.47093
MGH54_P11_E11	NA	black	0	0	0.62387
MGH54_P11_E12	NA	black	0	0	0.71194
MGH54_P11_F01	NA	black	0	0	0.72247
MGH54_P11_F02	NA	black	0	0	2.3994
MGH54_P11_F03	-2.06623932051	black	0	0.41576	4.3952
MGH54_P11_F04	NA	black	0	0	0
MGH54_P11_F05	NA	black	0	0	0.36513
MGH54_P11_F06	NA	black	0	0	0
MGH54_P11_F07	0.0699742087048	blue	3	0.3173	1.0391
MGH54_P11_F08	0.15176983245	blue	3	0.2762	0.5724
MGH54_P11_F09	NA	black	0	0	1.0108
MGH54_P11_F10	NA	black	0	0.37518	0
MGH54_P11_F11	NA	black	0	0	0.81394
MGH54_P11_F12	NA	black	0	0	0.42975
MGH54_P11_G01	NA	black	0	0	0
MGH54_P11_G02	NA	black	0	0	0
MGH54_P11_G03	NA	black	0	0	0.46989
MGH54_P11_G04	NA	black	0	0	0
MGH54_P11_G05	NA	black	0	0	0.02148
MGH54_P11_G06	NA	black	0	0	0.5568
MGH54_P11_G07	NA	black	0	0	0
MGH54_P11_G08	NA	black	0	0	0.3115
MGH54_P11_G09	NA	black	0	0	3.0931
MGH54_P11_G10	0.144096163228	blue	3	0.28214	0.62761
MGH54_P11_G11	NA	black	0	0	0.19535
MGH54_P11_G12	NA	black	0	0	0.4489
MGH54_P11_H01	NA	black	0	0	0
MGH54_P11_H02	NA	black	0	0	0
MGH54_P11_H03	NA	black	0	0	0
MGH54_P11_H04	NA	black	0	0	1.1104
MGH54_P11_H05	NA	black	0	0	0.4049
MGH54_P11_H06	NA	black	0	0	0
MGH54_P11_H07	NA	black	0	0	0.22157
MGH54_P11_H08	NA	black	0	0	0.89685
MGH54_P11_H09	NA	black	0	0	0
MGH54_P11_H10	NA	black	0	0	0.68706
MGH54_P11_H11	NA	black	0	0.16479	0
MGH54_P11_H12	0.228009589665	blue	3	0.14274	0.16993
MGH54_P12_A01	NA	black	0	0	0
MGH54_P12_A02	NA	black	0	0	0
MGH54_P12_A03	NA	black	0	0	0.27143
MGH54_P12_A04	NA	black	0	0	0
MGH54_P12_A05	NA	black	0	0	0.8024
MGH54_P12_A06	NA	black	0	0	1.2035
MGH54_P12_A07	NA	black	0	0	0.83835
MGH54_P12_A08	NA	black	0	0	0.33342
MGH54_P12_A09	0.145049608455	blue	3	0.34255	0.22651
MGH54_P12_A10	0.125451763515	blue	3	0.38847	0.22651
MGH54_P12_A11	NA	black	0	0	0.63784
MGH54_P12_B01	NA	black	0	0	0.55582
MGH54_P12_B02	-0.118629124796	green3	2	0.46258	1.7587
MGH54_P12_B03	NA	black	0	0.45733	0
MGH54_P12_B04	NA	black	0	0	0
MGH54_P12_B05	NA	black	0	0	1.5558
MGH54_P12_B06	NA	black	0	0	0.65901
MGH54_P12_B07	NA	black	0	0	0.46571
MGH54_P12_B08	NA	black	0	0	0.37629
MGH54_P12_B09	NA	black	0	0	2.2558
MGH54_P12_B10	NA	black	0	0.41251	0
MGH54_P12_B11	NA	black	0	0.19535	0
MGH54_P12_C01	NA	black	0	0	0
MGH54_P12_C02	NA	black	0	0	0
MGH54_P12_C03	NA	black	0	0	0
MGH54_P12_C04	NA	black	0	0	0
MGH54_P12_C05	NA	black	0	0	4.9396
MGH54_P12_C06	NA	black	0	0	2.7995
MGH54_P12_C07	NA	black	0	0	1.2443
MGH54_P12_C08	NA	black	0	0	5.4816
MGH54_P12_C09	NA	black	0	0	2.3308
MGH54_P12_C11	0.0349236619568	blue	3	0.42438	1.1935
MGH54_P12_C12	NA	black	0	0	0
MGH54_P12_D01	NA	black	0	0	0
MGH54_P12_D02	NA	black	0	0	0
MGH54_P12_D04	NA	black	0	0	0.25822
MGH54_P12_D05	NA	black	0	0	0.68167
MGH54_P12_D06	NA	black	0	0	0.29278
MGH54_P12_D07	NA	black	0	0	2.0293
MGH54_P12_D08	NA	black	0	0.45943	0
MGH54_P12_D09	NA	black	0	0.11237	0
MGH54_P12_D10	NA	black	0	0	1.4808
MGH54_P12_D11	NA	black	0	0.18903	0
MGH54_P12_D12	NA	black	0	0	0.42546
MGH54_P12_E01	NA	black	0	0	0
MGH54_P12_E02	-2.75059579748	black	0	0.3471	4.8838
MGH54_P12_E03	NA	black	0	0.38073	0
MGH54_P12_E04	NA	black	0	0	1.6567
MGH54_P12_E05	NA	black	0	0	0
MGH54_P12_E06	NA	black	0	0	0.4782
MGH54_P12_E07	NA	black	0	0	0.30685
MGH54_P12_E08	NA	black	0	0	1.1789
MGH54_P12_E09	NA	black	0	0	0.29866
MGH54_P12_E10	-2.36444501501	black	0	0.1903	4.3604
MGH54_P12_E11	NA	black	0	0	0.78492
MGH54_P12_E12	NA	black	0	0	0
MGH54_P12_F01	NA	black	0	0	0
MGH54_P12_F02	NA	black	0	0	0.45418
MGH54_P12_F03	NA	black	0	0	0
MGH54_P12_F04	NA	black	0	0	0
MGH54_P12_F05	NA	black	0	5.6567	0
MGH54_P12_F06	NA	black	0	0	0
MGH54_P12_F07	NA	black	0	0	0.67897
MGH54_P12_F08	NA	black	0	0	0.34369
MGH54_P12_F09	NA	black	0	0	1.0264
MGH54_P12_F10	NA	black	0	0	0
MGH54_P12_F11	NA	black	0	0.21785	0
MGH54_P12_F12	NA	black	0	0	0
MGH54_P12_G01	NA	black	0	0	0
MGH54_P12_G02	NA	black	0	0	0
MGH54_P12_G03	NA	black	0	0	1.1757
MGH54_P12_G04	NA	black	0	0	0
MGH54_P12_G05	NA	black	0	0	0
MGH54_P12_G06	NA	black	0	0	0
MGH54_P12_G07	NA	black	0	0	0.67175
MGH54_P12_G08	NA	black	0	0	1.2845
MGH54_P12_G09	NA	black	0	0	0.75788
MGH54_P12_G10	0.176329190182	blue	3	0.1635	0.58207
MGH54_P12_G11	NA	black	0	0	0.20664
MGH54_P12_H01	NA	black	0	0	1.2016
MGH54_P12_H02	NA	black	0	0	0
MGH54_P12_H03	NA	black	0	0	0
MGH54_P12_H04	NA	black	0	0	0.31267
MGH54_P12_H05	0.0941734154016	blue	3	0.48749	0.59072
MGH54_P12_H06	NA	black	0	0	1.1204
MGH54_P12_H07	NA	black	0	0	0
MGH54_P12_H09	NA	black	0	0	0.27381
MGH54_P12_H10	NA	black	0	0	0.56949
MGH54_P12_H11	NA	black	0	0	0.80818
MGH54_P9_A01	NA	black	0	0.36289	0
MGH54_P9_A02	0.0659129684779	blue	3	0.58688	0.70752
MGH54_P9_A03	NA	black	0	0	0.84238
MGH54_P9_A04	NA	black	0	0	0.37962
MGH54_P9_A05	NA	black	0	0	0
MGH54_P9_A06	NA	black	0	0	0.32884
MGH54_P9_A07	NA	black	0	0	0
MGH54_P9_A08	NA	black	0	0	1.8189
MGH54_P9_A09	NA	black	0	0	0.46153
MGH54_P9_A10	NA	black	0	0	0.79743
MGH54_P9_A11	NA	black	0	0	1.8707
MGH54_P9_A12	NA	black	0	0	0.46048
MGH54_P9_B01	0.148464405748	blue	3	0.32884	0.40817
MGH54_P9_B02	NA	black	0	0	0.98841
MGH54_P9_B03	NA	black	0	0	0.65627
MGH54_P9_B04	NA	black	0	0	5.0367
MGH54_P9_B05	NA	black	0	0	0.7536
MGH54_P9_B06	NA	black	0	0	0.68167
MGH54_P9_B07	NA	black	0	0	0.55582
MGH54_P9_B10	NA	black	0	0	4.6667
MGH54_P9_B11	NA	black	0	0	0
MGH54_P9_B12	NA	black	0	0	0
MGH54_P9_C01	NA	black	0	0	0.37962
MGH54_P9_C02	NA	black	0	0	0
MGH54_P9_C03	NA	black	0	0	0.38626
MGH54_P9_C04	NA	black	0	0	0.99639
MGH54_P9_C05	NA	black	0	0	0.41143
MGH54_P9_C06	0.0533765077442	blue	3	0.58592	0.39506
MGH54_P9_C07	NA	black	0	0	0.76808
MGH54_P9_C08	NA	black	0	0	0
MGH54_P9_C09	0.0226009705032	blue	3	0.67987	0.46467
MGH54_P9_C10	NA	black	0	0	2.5097
MGH54_P9_C11	NA	black	0	0	0.70576
MGH54_P9_C12	NA	black	0	0	0
MGH54_P9_D01	NA	black	0	0	0.36513
MGH54_P9_D03	NA	black	0	0	1.2339
MGH54_P9_D04	NA	black	0	0	0
MGH54_P9_D05	NA	black	0	0	0.89064
MGH54_P9_D07	NA	black	0	0	0.4351
MGH54_P9_D08	NA	black	0	0	0
MGH54_P9_D09	NA	black	0	0	0.38736
MGH54_P9_D10	NA	black	0	0	0
MGH54_P9_D11	NA	black	0	0	0.61353
MGH54_P9_D12	NA	black	0	0	0.47923
MGH54_P9_E01	NA	black	0	0	0
MGH54_P9_E02	NA	black	0	0	0
MGH54_P9_E03	NA	black	0	0	0.46989
MGH54_P9_E04	NA	black	0	0	0.38073
MGH54_P9_E05	NA	black	0	0	0.45628
MGH54_P9_E06	NA	black	0	0	0
MGH54_P9_E07	NA	black	0	0	0.37851
MGH54_P9_E08	NA	black	0	0	0
MGH54_P9_E09	NA	black	0	0	2.127
MGH54_P9_E10	NA	black	0	0	0.52406
MGH54_P9_E11	NA	black	0	0	0
MGH54_P9_E12	NA	black	0	0	0.44996
MGH54_P9_F01	NA	black	0	0	0
MGH54_P9_F02	NA	black	0	0	0
MGH54_P9_F03	NA	black	0	0.33571	0
MGH54_P9_F04	NA	black	0	0	0.58785
MGH54_P9_F05	NA	black	0	0.26424	0
MGH54_P9_F06	NA	black	0	0	0
MGH54_P9_F07	NA	black	0	0	0.27023
MGH54_P9_F08	NA	black	0	0	0.43082
MGH54_P9_F09	NA	black	0	0	0.43616
MGH54_P9_F10	NA	black	0	0	0.3774
MGH54_P9_F11	0.162131855369	blue	3	0.29396	0.36289
MGH54_P9_F12	NA	black	0	0	0
MGH54_P9_G01	NA	black	0	0	0.42331
MGH54_P9_G02	NA	black	0	0	0
MGH54_P9_G03	NA	black	0	0	1.1603
MGH54_P9_G04	NA	black	0	0	0.42653
MGH54_P9_G05	NA	black	0	0	0
MGH54_P9_G06	NA	black	0	0	0
MGH54_P9_G07	NA	black	0	0	2.2552
MGH54_P9_G08	NA	black	0	0	0.38626
MGH54_P9_G09	NA	black	0	0.4351	0
MGH54_P9_G10	0.137691010441	blue	3	0.3584	0.43616
MGH54_P9_G12	NA	black	0	0	0.35276
MGH54_P9_H01	NA	black	0	0	0
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	0.084718488738	blue	3	0.37407	0.94111
MGH54_P9_H04	NA	black	0	0	0
MGH54_P9_H05	NA	black	0	0	0
MGH54_P9_H06	NA	black	0	0	0.79992
MGH54_P9_H07	NA	black	0	0	2.2299
MGH54_P9_H08	NA	black	0	0	0
MGH54_P9_H09	NA	black	0	0	0.54597
MGH54_P9_H10	0.12590058295	blue	3	0.38736	0.51096
MGH54_P9_H11	NA	black	0	0	0.22527
MGH54_P9_H12	0.160611382809	blue	3	0.24732	0.5568
MGH54_P2_A05	0.0666548290722	blue	3	0.56755	0.48954
MGH54_P2_A06	NA	black	0	0	0
MGH54_P2_A10	0.1268125252	blue	3	0.2228	0.8024
MGH54_P2_B03	NA	black	0	0	0
MGH54_P2_B04	NA	black	0	0	0
MGH54_P2_B06	NA	black	0	0	0
MGH54_P2_B09	NA	black	0	0	0.34142
MGH54_P2_B10	NA	black	0	0	0.37072
MGH54_P2_B11	NA	black	0	0	0.54498
MGH54_P2_C01	0.132336921674	blue	3	0.20914	0.78325
MGH54_P2_C02	NA	black	0	0	4.747
MGH54_P2_C04	0.180432008038	blue	3	0.052416	0.66266
MGH54_P2_C05	NA	black	0	0.21412	0
MGH54_P2_C09	NA	black	0	0	0.25701
MGH54_P2_C10	NA	black	0	0	0.59837
MGH54_P2_C11	NA	black	0	0	0.36625
MGH54_P2_D01	NA	black	0	0	2.3071
MGH54_P2_D02	NA	black	0	0	0
MGH54_P2_D03	NA	black	0	0	0
MGH54_P2_D04	NA	black	0	0	0.44573
MGH54_P2_E01	NA	black	0	0	0.59455
MGH54_P2_E02	NA	black	0	0	0
MGH54_P2_E03	NA	black	0	0	0.30334
MGH54_P2_E04	NA	black	0	0	0
MGH54_P2_E05	NA	black	0	0	0
MGH54_P2_E08	NA	black	0	0	0.15575
MGH54_P2_E11	NA	black	0	0	0.48852
MGH54_P2_E12	NA	black	0	0.16607	0
MGH54_P2_F05	NA	black	0	0	0
MGH54_P2_F06	NA	black	0	0	0
MGH54_P2_F08	NA	black	0	0	0.22651
MGH54_P2_F10	NA	black	0	0	0.68077
MGH54_P2_F12	NA	black	0	0	1.1117
MGH54_P2_G02	NA	black	0	0	0.83269
MGH54_P2_G06	NA	black	0	0	0.22651
MGH54_P2_G07	NA	black	0	0.29278	0
MGH54_P2_G08	NA	black	0	0	0.27977
MGH54_P2_G11	NA	black	0	0	0
MGH54_P2_G12	NA	black	0	0	0.1177
MGH54_P2_H02	NA	black	0	0.35614	0
MGH54_P2_H08	NA	black	0	0	0.86235
MGH54_P2_H09	NA	black	0	0	0.62012
MGH54_P2_H11	NA	black	0	0	0.22033
MGH54_P5_A02	NA	black	0	0	0
MGH54_P5_A03	NA	black	0	0	0
MGH54_P5_A04	NA	black	0	0	0.31846
MGH54_P5_A05	NA	black	0	0	0
MGH54_P5_A06	NA	black	0	0	0.19661
MGH54_P5_A07	NA	black	0	0	0
MGH54_P5_A08	NA	black	0	0	0.60692
MGH54_P5_A09	NA	black	0	0	0.25096
MGH54_P5_A10	NA	black	0	0	0
MGH54_P5_A11	NA	black	0	0	0.2461
MGH54_P5_A12	NA	black	0	0	0.72857
