Cell_name	Zvalue	Color	Cluster	BRCA1	EZH2
MGH53_P9_G08	-0.074079318706	green3	2	0.70221	3.4448
MGH53_P9_G09	NA	black	0	0	0
MGH53_P9_G12	NA	black	0	0	0
MGH53_P9_H01	NA	black	0	0.23266	0
MGH53_P9_H02	NA	black	0	0	0
MGH53_P9_H03	NA	black	0	0	0
MGH53_P9_H04	NA	black	0	0	0
MGH53_P9_H05	NA	black	0	0	1.8408
MGH53_P9_H06	NA	black	0	0.3505	0
MGH53_P9_H07	NA	black	0	0	0
MGH53_P9_H08	NA	black	0	0	0
MGH53_P9_H09	NA	black	0	0	3.8293
MGH53_P9_H10	NA	black	0	0.21412	0
MGH53_P9_H11	NA	black	0	0	0
MGH53_P9_H12	NA	black	0	0.16993	0
MGH53_P4_A07	-0.597188537532	red	1	0.52206	5.2242
MGH53_P4_B01	-1.4466781523	red	1	2.7353	1.0594
MGH53_P4_B02	NA	black	0	0.30568	0
MGH53_P4_B08	4.11487602669	black	0	3.9387	5.0204
MGH53_P4_B09	0.0415734721179	green3	2	0.34255	1.9572
MGH53_P4_B10	NA	black	0	0	0
MGH53_P4_B11	NA	black	0	0	0.29983
MGH53_P4_C03	NA	black	0	0.38626	0
MGH53_P4_C11	NA	black	0	0.13488	0
MGH53_P4_C12	NA	black	0	0.21288	0
MGH53_P4_D04	NA	black	0	0.15834	0
MGH53_P4_D05	NA	black	0	0.18142	0
MGH53_P4_D09	NA	black	0	0.14143	0
MGH53_P4_E01	NA	black	0	0	4.1742
MGH53_P4_E02	NA	black	0	0	0
MGH53_P4_E07	NA	black	0	0.38405	0
MGH53_P4_E08	0.266920480837	green3	2	0.17887	1.2135
MGH53_P4_E09	0.268514406526	green3	2	0.1776	1.2098
MGH53_P4_F01	-0.684787254373	red	1	1.7757	1.0956
MGH53_P4_F02	NA	black	0	0	0
MGH53_P4_F08	3.07311811149	black	0	2.8707	5.288
MGH53_P4_F11	NA	black	0	0	2.357
MGH53_P4_G02	NA	black	0	0	5.1558
MGH53_P4_G05	NA	black	0	0	0
MGH53_P4_G07	NA	black	0	0	0
MGH53_P4_G08	NA	black	0	0	0.47923
MGH53_P4_G09	NA	black	0	0.10299	0
MGH53_P4_H10	NA	black	0	0	0
MGH53_P4_H11	0.457649409129	green3	2	0.22033	0.28924
MGH53_P4_H12	NA	black	0	0.28451	0
MGH54_P14_A01	NA	black	0	0	2.7437
MGH54_P14_A02	NA	black	0	0	0
MGH54_P14_A03	NA	black	0	0	0
MGH54_P14_A04	NA	black	0	0	0
MGH54_P14_A05	0.443010543566	green3	2	0.18903	0.48646
MGH54_P14_A06	NA	black	0	0	0
MGH54_P14_A07	NA	black	0	0.30451	0
MGH54_P14_A08	NA	black	0	0	2.9341
MGH54_P14_A09	NA	black	0	0	0
MGH54_P14_A10	NA	black	0	0	3.7996
MGH54_P14_A11	NA	black	0	0	0.34937
MGH54_P14_A12	NA	black	0	0	1.7991
MGH54_P14_B01	NA	black	0	0	0
MGH54_P14_B02	NA	black	0	0	0
MGH54_P14_B03	NA	black	0	0	0.42546
MGH54_P14_B04	NA	black	0	0	0
MGH54_P14_B05	-0.0950771471892	green3	2	0.2461	2.4725
MGH54_P14_B06	NA	black	0	0	0
MGH54_P14_B07	NA	black	0	0	0.62574
MGH54_P14_B08	-0.421008253545	red	1	0.31846	3.6958
MGH54_P14_B09	0.300554835234	green3	2	0.25942	0.8883
MGH54_P14_B10	NA	black	0	0	0
MGH54_P14_B11	NA	black	0	0	0
MGH54_P14_B12	NA	black	0	0	0
MGH54_P14_C01	NA	black	0	0	0
MGH54_P14_C02	NA	black	0	0	0
MGH54_P14_C03	-0.923083626783	red	1	0.28806	5.0495
MGH54_P14_C04	NA	black	0	0	0
MGH54_P14_C05	NA	black	0	0	0.26784
MGH54_P14_C06	NA	black	0	0	4.2239
MGH54_P14_C07	NA	black	0	0	0
MGH54_P14_C08	NA	black	0	0	0
MGH54_P14_C09	NA	black	0	0	1.3539
MGH54_P14_C10	0.18590294292	green3	2	0.2916	1.3448
MGH54_P14_C11	NA	black	0	0	0
MGH54_P14_C12	NA	black	0	0	0
MGH54_P14_D01	NA	black	0	0	0
MGH54_P14_D02	NA	black	0	0	0
MGH54_P14_D03	NA	black	0	0	0.80571
MGH54_P14_D04	NA	black	0	0	0
MGH54_P14_D05	-0.41689864881	red	1	0.33571	3.7321
MGH54_P14_D06	NA	black	0	0	0
MGH54_P14_D07	-0.761451211344	red	1	0.20789	4.3395
MGH54_P14_D08	NA	black	0	0	0
MGH54_P14_D09	NA	black	0	0	0
MGH54_P14_D10	NA	black	0	0	1.0724
MGH54_P14_D11	NA	black	0	0	1.2928
MGH54_P14_D12	NA	black	0	0	0.78073
MGH54_P14_E01	NA	black	0	0	0
MGH54_P14_E02	NA	black	0	0	0
MGH54_P14_E03	NA	black	0	1.1117	0
MGH54_P14_E04	NA	black	0	0.31383	0
MGH54_P14_E05	NA	black	0	0	5.1456
MGH54_P14_E06	NA	black	0	0	0
MGH54_P14_E07	NA	black	0	0.64524	0
MGH54_P14_E08	NA	black	0	0	0
MGH54_P14_E09	NA	black	0	0.19409	0
MGH54_P14_E10	NA	black	0	0	4.4763
MGH54_P14_E11	NA	black	0	0	0
MGH54_P14_E12	-1.38750230854	red	1	1.976	0.32193
MGH54_P14_F01	NA	black	0	0	0
MGH54_P14_F02	NA	black	0	0	0
MGH54_P14_F03	NA	black	0	0	0
MGH54_P14_F04	NA	black	0	0	0
MGH54_P14_F06	NA	black	0	0	0.76893
MGH54_P14_F07	NA	black	0	0	0.8335
MGH54_P14_F08	NA	black	0	0	0
MGH54_P14_F09	NA	black	0	0	0
MGH54_P14_F10	NA	black	0	0	0.5656
MGH54_P14_F11	0.49057269114	green3	2	1.4185	3.7882
MGH54_P14_G01	NA	black	0	0	0
MGH54_P14_G02	NA	black	0	0	0.42116
MGH54_P14_G03	NA	black	0	0	0.89608
MGH54_P14_G04	NA	black	0	0.53107	0
MGH54_P14_G05	NA	black	0	0	0.72509
MGH54_P14_G06	NA	black	0	0	0.28096
MGH54_P14_G07	0.300372220552	green3	2	0.26424	0.87421
MGH54_P14_G08	NA	black	0	0	0
MGH54_P14_G09	NA	black	0	0	0
MGH54_P14_G10	NA	black	0	0	0
MGH54_P14_G11	NA	black	0	0.35727	0
MGH54_P14_G12	NA	black	0	0	0
MGH54_P14_H01	NA	black	0	0	1.384
MGH54_P14_H02	NA	black	0	0	4.6719
MGH54_P14_H03	NA	black	0	0	0
MGH54_P14_H04	NA	black	0	0	0
MGH54_P14_H05	NA	black	0	0.34028	0
MGH54_P14_H06	NA	black	0	0	3.4831
MGH54_P14_H07	NA	black	0	0	0
MGH54_P14_H08	NA	black	0	0.19912	0
MGH54_P14_H09	NA	black	0	0	0
MGH54_P14_H10	NA	black	0	0.22404	0
MGH54_P14_H11	0.317307016737	green3	2	0.21412	0.94111
MGH54_P14_H12	NA	black	0	0	0
MGH54_P15_A02	NA	black	0	0	0
MGH54_P15_A03	0.352429877671	green3	2	1.1427	4.4954
MGH54_P15_A04	NA	black	0	0	1.5271
MGH54_P15_A05	NA	black	0	0	0
MGH54_P15_A06	NA	black	0	0	0
MGH54_P15_A07	NA	black	0	0.47716	0
MGH54_P15_A08	NA	black	0	0	0
MGH54_P15_A09	NA	black	0	0	0.29514
MGH54_P15_A10	NA	black	0	0	0.91533
MGH54_P15_A11	NA	black	0	0	0.39944
MGH54_P15_A12	NA	black	0	0	0
MGH54_P15_B01	NA	black	0	0	0
MGH54_P15_B02	NA	black	0	0.35502	0
MGH54_P15_B03	0.467867815488	green3	2	0.17121	0.44679
MGH54_P15_B04	NA	black	0	0	0
MGH54_P15_B05	NA	black	0	0	0
MGH54_P15_B06	NA	black	0	0	0
MGH54_P15_B07	NA	black	0	0	0
MGH54_P15_B09	NA	black	0	0.26664	0
MGH54_P15_B10	NA	black	0	0.26303	0
MGH54_P15_B11	-1.04688791392	red	1	0.24001	5.1642
MGH54_P15_C01	NA	black	0	0	0
MGH54_P15_C02	NA	black	0	0	0
MGH54_P15_C03	NA	black	0	0	5.1995
MGH54_P15_C04	NA	black	0	0	2.4772
MGH54_P15_C05	NA	black	0	0	0
MGH54_P15_C06	NA	black	0	0	0.63134
MGH54_P15_C07	NA	black	0	0.74588	0
MGH54_P15_C08	NA	black	0	0	0
MGH54_P15_C09	NA	black	0	0	0
MGH54_P15_C10	NA	black	0	0	0.29396
MGH54_P15_C11	NA	black	0	0	5.0032
MGH54_P15_C12	NA	black	0	0	0.7536
MGH54_P15_D01	NA	black	0	0	0
MGH54_P15_D02	NA	black	0	0	0.71458
MGH54_P15_D03	NA	black	0	0	0
MGH54_P15_D04	NA	black	0	0	0.4678
MGH54_P15_D05	NA	black	0	0	0
MGH54_P15_D07	NA	black	0	0	0
MGH54_P15_D08	-0.347310904968	red	1	0.34369	3.5155
MGH54_P15_D09	NA	black	0	0	0
MGH54_P15_D10	NA	black	0	0	0
MGH54_P15_D11	NA	black	0	0	0
MGH54_P15_D12	NA	black	0	0	0
MGH54_P15_E01	NA	black	0	0	0
MGH54_P15_E02	1.97695486584	black	0	2.7945	4.2804
MGH54_P15_E03	NA	black	0	0	0
MGH54_P15_E04	NA	black	0	0	0
MGH54_P15_E05	NA	black	0	0	0
MGH54_P15_E06	NA	black	0	0	1.4746
MGH54_P15_E07	NA	black	0	0	0
MGH54_P15_E08	NA	black	0	0	0.75104
MGH54_P15_E09	NA	black	0	0	0.67084
MGH54_P15_E10	NA	black	0	0	0
MGH54_P15_E11	NA	black	0	0.25701	0
MGH54_P15_E12	NA	black	0	0	0
MGH54_P15_F01	NA	black	0	0	0.83431
MGH54_P15_F02	NA	black	0	0	0
MGH54_P15_F03	NA	black	0	0	1.2863
MGH54_P15_F04	NA	black	0	0	0
MGH54_P15_F05	NA	black	0	0	0
MGH54_P15_F06	NA	black	0	0	2.5724
MGH54_P15_F07	NA	black	0	0	0
MGH54_P15_F08	NA	black	0	0.17632	0
MGH54_P15_F09	NA	black	0	0	0
MGH54_P15_F10	-0.0121062185171	green3	2	0.55974	2.2789
MGH54_P15_F11	NA	black	0	0	0
MGH54_P15_F12	NA	black	0	0	0.84318
MGH54_P15_G03	NA	black	0	0	0
MGH54_P15_G04	NA	black	0	0	0
MGH54_P15_G05	NA	black	0	0	0
MGH54_P15_G06	NA	black	0	0.26063	0
MGH54_P15_G07	NA	black	0	0	0
MGH54_P15_G08	NA	black	0	0	1.0419
MGH54_P15_G09	NA	black	0	0	0
MGH54_P15_G10	NA	black	0	0	1.2351
MGH54_P15_G11	NA	black	0	0	1.1184
MGH54_P15_G12	-0.419244085207	red	1	1.4087	1.1336
MGH54_P15_H01	NA	black	0	0	0
MGH54_P15_H03	NA	black	0	0	0
MGH54_P15_H04	NA	black	0	0.21785	0
MGH54_P15_H05	NA	black	0	0	0
MGH54_P15_H06	NA	black	0	0	0
MGH54_P15_H07	NA	black	0	0	0
MGH54_P15_H08	NA	black	0	0	0
MGH54_P15_H09	NA	black	0	0	0
MGH54_P15_H10	-0.0620350618516	green3	2	0.20914	2.3397
MGH54_P15_H11	NA	black	0	5.5793	0
MGH54_P15_H12	NA	black	0	0	0
MGH54_P16_A01	NA	black	0	0	3.332
MGH54_P16_A02	NA	black	0	0	0
MGH54_P16_A04	NA	black	0	0	0
MGH54_P16_A05	-0.845642879991	red	1	0.20539	4.5428
MGH54_P16_A06	1.14187627726	blue	3	1.6452	5.0386
MGH54_P16_A07	NA	black	0	0	0.28688
MGH54_P16_A08	NA	black	0	0	0
MGH54_P16_A09	NA	black	0	0	0
MGH54_P16_A10	NA	black	0	0	0
MGH54_P16_A11	NA	black	0	0	0
MGH54_P16_A12	NA	black	0	0	0
MGH54_P16_B01	NA	black	0	3.2133	0
MGH54_P16_B02	NA	black	0	0.43082	0
MGH54_P16_B03	NA	black	0	0	0
MGH54_P16_B04	NA	black	0	0	0.26303
MGH54_P16_B05	NA	black	0	0	0
MGH54_P16_B06	NA	black	0	0	0
MGH54_P16_B07	NA	black	0	0	0
MGH54_P16_B08	NA	black	0	0	0
MGH54_P16_B09	-1.20701789667	red	1	3.7031	1.726
MGH54_P16_B10	NA	black	0	0	3.6953
MGH54_P16_B11	NA	black	0	0	1.005
MGH54_P16_B12	NA	black	0	0	0
MGH54_P16_C01	NA	black	0	0	0
MGH54_P16_C02	NA	black	0	0	0
MGH54_P16_C03	NA	black	0	0	0
MGH54_P16_C04	NA	black	0	0	0.57531
MGH54_P16_C05	0.458311423897	green3	2	0.21661	0.30334
MGH54_P16_C06	NA	black	0	0	0
MGH54_P16_C07	NA	black	0	0	0
MGH54_P16_C08	NA	black	0	0	0
MGH54_P16_C09	NA	black	0	0	1.4688
MGH54_P16_C10	NA	black	0	0	1.1718
MGH54_P16_C11	NA	black	0	0	0.67084
MGH54_P16_C12	NA	black	0	0	0
MGH54_P16_D01	-0.0206440379831	green3	2	0.42546	2.2684
MGH54_P16_D02	NA	black	0	0	2.4016
MGH54_P16_D03	NA	black	0	0.001442	0
MGH54_P16_D04	NA	black	0	0.25338	0
MGH54_P16_D05	NA	black	0	0.22033	0
MGH54_P16_D06	NA	black	0	0.33342	0
MGH54_P16_D07	NA	black	0	0	1.0841
MGH54_P16_D09	NA	black	0	0	0.5509
MGH54_P16_D10	NA	black	0	0.20038	0
MGH54_P16_D11	NA	black	0	0	0.75617
MGH54_P16_D12	NA	black	0	0	0
MGH54_P16_E01	NA	black	0	0	0
MGH54_P16_E02	NA	black	0	0	0
MGH54_P16_E03	NA	black	0	0	0
MGH54_P16_E04	NA	black	0	0	0
MGH54_P16_E05	NA	black	0	0.43936	0
MGH54_P16_E06	NA	black	0	0.20038	0
MGH54_P16_E07	NA	black	0	0	1.03
MGH54_P16_E08	NA	black	0	4.2016	0
MGH54_P16_E09	NA	black	0	0	2.5462
MGH54_P16_E10	NA	black	0	0	1.7377
MGH54_P16_E11	NA	black	0	0.24853	0
MGH54_P16_E12	NA	black	0	0	1.1296
MGH54_P16_F01	NA	black	0	0	0
MGH54_P16_F03	NA	black	0	0	0
MGH54_P16_F04	NA	black	0	0	0
MGH54_P16_F05	NA	black	0	0	0
MGH54_P16_F06	NA	black	0	0	1.3185
MGH54_P16_F07	NA	black	0	0	0
MGH54_P16_F08	NA	black	0	0	1.1283
MGH54_P16_F09	NA	black	0	0	0
MGH54_P16_F10	NA	black	0	0	0
MGH54_P16_F11	NA	black	0	0	3.945
MGH54_P16_G01	NA	black	0	0	2.8156
MGH54_P16_G02	NA	black	0	0	0.94111
MGH54_P16_G03	NA	black	0	0	4.7913
MGH54_P16_G04	NA	black	0	0	0.25096
MGH54_P16_G05	NA	black	0	0	0
MGH54_P16_G06	0.547541941847	green3	2	0.14926	0.20163
MGH54_P16_G07	NA	black	0	0	1.8123
MGH54_P16_G08	NA	black	0	0	0
MGH54_P16_G09	NA	black	0	0.12961	0
MGH54_P16_G10	NA	black	0	0	0
MGH54_P16_G11	NA	black	0	0	0
MGH54_P16_G12	NA	black	0	0	2.1763
MGH54_P16_H01	NA	black	0	0	0
MGH54_P16_H02	NA	black	0	0	0
MGH54_P16_H03	NA	black	0	0	0
MGH54_P16_H04	0.0762159668239	green3	2	0.17505	1.8824
MGH54_P16_H05	NA	black	0	0	0.47093
MGH54_P16_H06	NA	black	0	0	1.3022
MGH54_P16_H07	NA	black	0	0	0
MGH54_P16_H08	NA	black	0	0.17249	0
MGH54_P16_H09	NA	black	0	0.16221	0
MGH54_P16_H10	NA	black	0	0	0
MGH54_P16_H11	NA	black	0	0	0
MGH54_P16_H12	NA	black	0	0	3.9326
MGH54_P17_A01	NA	black	0	0	0
MGH54_P17_A02	NA	black	0	0	3.1037
MGH54_P17_A03	-1.17249776291	red	1	0.16864	5.1787
MGH54_P17_A04	NA	black	0	0	0
MGH54_P17_A05	NA	black	0	0	0
MGH54_P17_A06	NA	black	0	0	3.0279
MGH54_P17_A07	NA	black	0	0	0
MGH54_P17_A08	0.37166250796	green3	2	0.28924	0.39944
MGH54_P17_A09	NA	black	0	0.49774	0
MGH54_P17_A10	NA	black	0	0.45838	0
MGH54_P17_A11	0.239180998176	green3	2	0.24123	1.2073
MGH54_P17_A12	NA	black	0	0.39067	0
MGH54_P17_B01	NA	black	0	0.57918	0
MGH54_P17_B02	NA	black	0	0	2.2789
MGH54_P17_B03	NA	black	0	0	0
MGH54_P17_B05	NA	black	0	0	0
MGH54_P17_B06	NA	black	0	0	4.758
MGH54_P17_B07	NA	black	0	0.29866	0
MGH54_P17_B08	NA	black	0	0	0
MGH54_P17_B09	NA	black	0	0	1.3763
MGH54_P17_B10	NA	black	0	0	0
MGH54_P17_B11	NA	black	0	0	0
MGH54_P17_B12	NA	black	0	0	0
MGH54_P17_C02	NA	black	0	0	0
MGH54_P17_C03	NA	black	0	0	0
MGH54_P17_C04	NA	black	0	0	0
MGH54_P17_C05	NA	black	0	0	0
MGH54_P17_C06	NA	black	0	0.43189	0
MGH54_P17_C07	NA	black	0	0	0
MGH54_P17_C08	NA	black	0	2.9475	0
MGH54_P17_C09	3.23522457725	black	0	3.228	5.001
MGH54_P17_C10	NA	black	0	0	0.27977
MGH54_P17_C11	NA	black	0	0	0
MGH54_P17_C12	NA	black	0	0	0.59168
MGH54_P17_D01	2.89331384764	black	0	3.0234	4.9221
MGH54_P17_D02	NA	black	0	0	0
MGH54_P17_D03	NA	black	0	0	0.8922
MGH54_P17_D04	-0.278597302797	red	1	0.29983	3.1747
MGH54_P17_D05	NA	black	0	0	0
MGH54_P17_D06	NA	black	0	0	0
MGH54_P17_D07	0.321822327358	green3	2	0.28333	0.69955
MGH54_P17_D09	NA	black	0	0.23143	0
MGH54_P17_D10	NA	black	0	0	0
MGH54_P17_D12	NA	black	0	0	0
MGH54_P17_E01	NA	black	0	0	0
MGH54_P17_E02	NA	black	0	0	2.6142
MGH54_P17_E03	NA	black	0	0	0
MGH54_P17_E04	NA	black	0	0	0
MGH54_P17_E05	NA	black	0	0	0
MGH54_P17_E06	NA	black	0	0.54597	0
MGH54_P17_E07	NA	black	0	0	0.62854
MGH54_P17_E08	NA	black	0	0	0.36961
MGH54_P17_E09	NA	black	0	0	0.60407
MGH54_P17_E10	NA	black	0	0	0
MGH54_P17_E11	NA	black	0	0	0
MGH54_P17_E12	NA	black	0	0	0
MGH54_P17_F01	NA	black	0	0	0
MGH54_P17_F02	NA	black	0	0	1.2833
MGH54_P17_F03	NA	black	0	0	3.6214
MGH54_P17_F04	NA	black	0	0	0.5509
MGH54_P17_F05	NA	black	0	0	3.4888
MGH54_P17_F07	NA	black	0	0	0
MGH54_P17_F08	NA	black	0	0	0
MGH54_P17_F09	NA	black	0	0	0
MGH54_P17_F10	NA	black	0	0	0
MGH54_P17_F11	NA	black	0	0	0.36849
MGH54_P17_F12	NA	black	0	0	0
MGH54_P17_G01	NA	black	0	0	0
MGH54_P17_G02	NA	black	0	3.7241	0
MGH54_P17_G03	NA	black	0	0	0
MGH54_P17_G04	NA	black	0	0	0
MGH54_P17_G05	NA	black	0	0	0
MGH54_P17_G06	NA	black	0	0	0
MGH54_P17_G07	-3.48919712012	black	0	3.939	0.50487
MGH54_P17_G08	NA	black	0	0	0.75275
MGH54_P17_G09	NA	black	0	0.27262	0
MGH54_P17_G10	NA	black	0	0	1.5039
MGH54_P17_G11	NA	black	0	0.35502	0
MGH54_P17_G12	NA	black	0	0	0
MGH54_P17_H01	NA	black	0	0	3.9679
MGH54_P17_H02	NA	black	0	0.28096	0
MGH54_P17_H05	NA	black	0	0	0
MGH54_P17_H06	NA	black	0	0	0
MGH54_P17_H07	NA	black	0	0	0
MGH54_P17_H08	NA	black	0	0	3.7251
MGH54_P17_H09	NA	black	0	1.7706	0
MGH54_P17_H10	NA	black	0	0.2228	0
MGH54_P17_H11	NA	black	0	0	0
MGH54_P17_H12	NA	black	0	0	0
MGH54_P6_A01	NA	black	0	0.42761	0
MGH54_P6_A02	NA	black	0	0	0
MGH54_P6_A03	NA	black	0	0	3.5525
MGH54_P6_A04	0.33362113466	green3	2	0.32308	0.44361
MGH54_P6_A05	-0.0756165034071	green3	2	0.37518	2.5028
MGH54_P6_A06	NA	black	0	0	1.547
MGH54_P6_A07	NA	black	0	0.37295	0
MGH54_P6_A08	NA	black	0	0	3.199
MGH54_P6_A09	NA	black	0	0	0
MGH54_P6_A10	NA	black	0	0	0
MGH54_P6_A11	NA	black	0	0.42008	0
MGH54_P6_A12	NA	black	0	0	0
MGH54_P6_B01	NA	black	0	0	4.7653
MGH54_P6_B02	NA	black	0	0	0
MGH54_P6_B03	NA	black	0	3.244	0
MGH54_P6_B04	0.231059652471	green3	2	0.36849	0.87499
MGH54_P6_B05	NA	black	0	3.2431	0
MGH54_P6_B06	NA	black	0	4.2144	0
MGH54_P6_B07	-0.708539795467	red	1	0.27501	4.4203
MGH54_P6_B08	NA	black	0	3.5797	0
MGH54_P6_B09	NA	black	0	0.38515	0
MGH54_P6_B10	0.123890905881	green3	2	0.96421	5.4163
MGH54_P6_B11	NA	black	0	0	4.2337
MGH54_P6_B12	NA	black	0	0	1.2461
MGH54_P6_C01	NA	black	0	0	3.1184
MGH54_P6_C02	2.09093313066	black	0	3.3327	4.0065
MGH54_P6_C03	NA	black	0	0	0
MGH54_P6_C04	0.172140850665	green3	2	0.48336	0.65718
MGH54_P6_C06	NA	black	0	0	0
MGH54_P6_C07	NA	black	0	0	4.277
MGH54_P6_C08	NA	black	0	0	1.8416
MGH54_P6_C09	NA	black	0	0	0.88049
MGH54_P6_C10	NA	black	0	0	0
MGH54_P6_C11	NA	black	0	0	0
MGH54_P6_C12	NA	black	0	0	0
MGH54_P6_D01	NA	black	0	0	0
MGH54_P6_D02	NA	black	0	0	0
MGH54_P6_D03	NA	black	0	0	1.1667
MGH54_P6_D04	NA	black	0	0	0
MGH54_P6_D05	NA	black	0	0.14535	0
MGH54_P6_D07	NA	black	0	0	0
MGH54_P6_D08	0.304426255904	green3	2	1.0942	4.6373
MGH54_P6_D09	NA	black	0	0	0
MGH54_P6_D10	NA	black	0	0	0
MGH54_P6_D11	0.234558946398	green3	2	0.36849	0.852
MGH54_P6_D12	NA	black	0	0	0
MGH54_P6_E02	NA	black	0	0	1.2302
MGH54_P6_E03	NA	black	0	0.085425	0
MGH54_P6_E04	NA	black	0	0	0
MGH54_P6_E05	NA	black	0	0	5.5114
MGH54_P6_E07	NA	black	0	0	0
MGH54_P6_E08	NA	black	0	0	0
MGH54_P6_E09	0.0698099958006	green3	2	0.18903	1.8992
MGH54_P6_E10	NA	black	0	0	0
MGH54_P6_E11	NA	black	0	0	5.1045
MGH54_P6_E12	NA	black	0	0	0
MGH54_P6_F01	NA	black	0	0.18777	0
MGH54_P6_F02	NA	black	0	0.62854	0
MGH54_P6_F03	NA	black	0	0.38515	0
MGH54_P6_F05	NA	black	0	0	3.3526
MGH54_P6_F06	NA	black	0	0	0
MGH54_P6_F07	NA	black	0	0	3.6625
MGH54_P6_F08	NA	black	0	0	0
MGH54_P6_F09	NA	black	0	0	0
MGH54_P6_F10	NA	black	0	0.54201	0
MGH54_P6_F11	NA	black	0	0	0
MGH54_P6_F12	NA	black	0	0	0
MGH54_P6_G01	NA	black	0	0	2.6971
MGH54_P6_G02	NA	black	0	0	2.4354
MGH54_P6_G03	0.421105186193	green3	2	1.1859	4.6289
MGH54_P6_G04	NA	black	0	0	3.05
MGH54_P6_G06	NA	black	0	0	3.1293
MGH54_P6_G07	NA	black	0	0	3.2371
MGH54_P6_G08	NA	black	0	0.3173	0
MGH54_P6_G09	NA	black	0	0	0.60407
MGH54_P6_G10	NA	black	0	0	0
MGH54_P6_G11	NA	black	0	0	0
MGH54_P6_G12	NA	black	0	0	1.08
MGH54_P6_H01	0.0799950586843	green3	2	0.92752	3.5058
MGH54_P6_H03	NA	black	0	0	0
MGH54_P6_H05	0.190212298557	green3	2	0.49365	0.26063
MGH54_P6_H06	NA	black	0	0	0
MGH54_P6_H07	0.27304742349	green3	2	0.38626	0.47301
MGH54_P6_H08	NA	black	0	0	0
MGH54_P6_H09	NA	black	0	0	0
MGH54_P6_H10	NA	black	0	0	0
MGH54_P6_H11	NA	black	0	0	0
MGH54_P6_H12	NA	black	0	0	0
MGH54_P7_A02	NA	black	0	0	0
MGH54_P7_A03	NA	black	0	0	0
MGH54_P7_A04	NA	black	0	0	4.0864
MGH54_P7_A06	NA	black	0	0	0
MGH54_P7_A07	NA	black	0	0	5.2329
MGH54_P7_A08	NA	black	0	0	0
MGH54_P7_A10	-0.900528529268	red	1	0.27262	4.9272
MGH54_P7_A11	NA	black	0	0.18142	0
MGH54_P7_A12	NA	black	0	0.25701	0
MGH54_P7_B01	NA	black	0	0	1.5912
MGH54_P7_B03	NA	black	0	0.18777	0
MGH54_P7_B04	NA	black	0	0	0
MGH54_P7_B05	NA	black	0	0.21412	0
MGH54_P7_B06	NA	black	0	0.32193	0
MGH54_P7_B07	NA	black	0	0.30918	0
MGH54_P7_B08	NA	black	0	0	0
MGH54_P7_B09	NA	black	0	0.25701	0
MGH54_P7_B10	NA	black	0	0.42653	0
MGH54_P7_B12	NA	black	0	0.25459	0
MGH54_P7_C01	NA	black	0	0.23389	0
MGH54_P7_C03	NA	black	0	0	1.3403
MGH54_P7_C04	NA	black	0	0	0
MGH54_P7_C05	0.00199299714756	green3	2	0.22404	2.1276
MGH54_P7_C06	NA	black	0	0.26063	0
MGH54_P7_C07	NA	black	0	0	0
MGH54_P7_C08	NA	black	0	0.20664	0
MGH54_P7_C09	NA	black	0	0	0.41143
MGH54_P7_C10	-2.15631822896	black	0	0.19156	7.3006
MGH54_P7_C11	NA	black	0	0	0
MGH54_P7_C12	NA	black	0	0.19283	0
MGH54_P7_D01	NA	black	0	0	0
MGH54_P7_D02	1.47533523022	blue	3	3.4154	3.5121
MGH54_P7_D03	NA	black	0	0	0
MGH54_P7_D04	NA	black	0	0	0
MGH54_P7_D05	NA	black	0	0	0.98914
MGH54_P7_D06	NA	black	0	0	0
MGH54_P7_D08	NA	black	0	0	5.3886
MGH54_P7_D11	NA	black	0	0	0
MGH54_P7_D12	NA	black	0	0	0
MGH54_P7_E01	0.285300647731	green3	2	0.23756	1.0179
MGH54_P7_E02	NA	black	0	0	0
MGH54_P7_E03	NA	black	0	0	0
MGH54_P7_E04	NA	black	0	0	0
MGH54_P7_E05	NA	black	0	0	0
MGH54_P7_E06	NA	black	0	0	0
MGH54_P7_E08	NA	black	0	0	0
MGH54_P7_E09	NA	black	0	0	0
MGH54_P7_E10	NA	black	0	0	0
MGH54_P7_E11	NA	black	0	0	0
MGH54_P7_E12	NA	black	0	0	0
MGH54_P7_F01	NA	black	0	0.76299	0
MGH54_P7_F02	NA	black	0	0	0
MGH54_P7_F03	NA	black	0	0.28688	0
MGH54_P7_F04	NA	black	0	0.45733	0
MGH54_P7_F05	-0.0540878058431	green3	2	0.44467	2.4644
MGH54_P7_F06	NA	black	0	0	4.5246
MGH54_P7_F08	0.241103544616	green3	2	0.36289	0.83431
MGH54_P7_F10	NA	black	0	0	6.0299
MGH54_P7_F11	NA	black	0	0	0
MGH54_P7_G01	NA	black	0	0	0
MGH54_P7_G02	NA	black	0	0.14535	0
MGH54_P7_G03	NA	black	0	0	2.6267
MGH54_P7_G04	NA	black	0	0	0
MGH54_P7_G06	NA	black	0	0	0.39616
MGH54_P7_G07	NA	black	0	0	2.3738
MGH54_P7_G08	NA	black	0	0	0
MGH54_P7_G09	NA	black	0	0.30685	0
MGH54_P7_G10	NA	black	0	0	0
MGH54_P7_G11	NA	black	0	0.21412	0
MGH54_P7_H01	NA	black	0	0.24367	0
MGH54_P7_H02	NA	black	0	0.25217	0
MGH54_P7_H04	NA	black	0	0	0
