Cell_name	Zvalue	Color	Cluster	L1TD1	NANOG
MGH53_P10_A08	0.23149919796	green3	2	0.57821	0.54893
MGH53_P10_A09	-0.136129553048	green3	2	0.71105	1.1699
MGH53_P10_A10	NA	black	0	1.1789	0
MGH53_P10_A11	NA	black	0	1.3635	0
MGH53_P10_A12	0.49647618123	blue	3	0.46884	0.34255
MGH53_P10_B01	NA	black	0	1.1395	0
MGH53_P10_B02	0.382005133682	blue	3	0.42975	0.49365
MGH53_P10_B03	NA	black	0	0.60692	0
MGH53_P10_B04	-0.303815757683	green3	2	0.68527	1.4103
MGH53_P10_B05	0.00430859109315	green3	2	0.76299	0.87971
MGH53_P10_B06	NA	black	0	0.95606	0
MGH53_P10_B07	NA	black	0	0	2.2166
MGH53_P10_B08	-0.0704417364545	green3	2	0.96199	0.6173
MGH53_P10_B09	NA	black	0	0.82049	0
MGH53_P10_B10	-0.0729841475167	green3	2	2.0419	1.0766
MGH53_P10_B11	0.52290111988	blue	3	0.42438	0.36401
MGH53_P10_B12	NA	black	0	0	0.54597
MGH53_P10_C01	NA	black	0	1.0419	0
MGH53_P10_C02	0.328899318551	green3	2	0.63506	0.28333
MGH53_P10_C03	NA	black	0	0.56755	0
MGH53_P10_C04	0.206848865306	green3	2	0.71545	0.30685
MGH53_P10_C05	NA	black	0	0	0
MGH53_P10_C06	-3.75385793153	black	0	0.37184	3.1882
MGH53_P10_C07	0.388645561273	blue	3	1.461	1.2833
MGH53_P10_C08	0.247578207316	green3	2	1.0711	1.5945
MGH53_P10_C09	NA	black	0	1.0614	0
MGH53_P10_C10	-0.09589041712	green3	2	1.2277	0.85917
MGH53_P10_C11	0.318556512972	green3	2	1.3254	1.2845
MGH53_P10_C12	0.0470548687626	green3	2	0.81639	0.54498
MGH53_P10_D01	-0.149172363926	green3	2	0.9501	0.29866
MGH53_P10_D02	0.260915124493	green3	2	0.67265	0.32077
MGH53_P10_D03	-0.0723642420807	green3	2	0.98696	0.67536
MGH53_P10_D04	NA	black	0	0.34823	0
MGH53_P10_D05	0.010916967018	green3	2	0.85679	0.56267
MGH53_P10_D06	-0.777776618427	red	1	1.5331	0.5568
MGH53_P10_D07	-0.233544165086	green3	2	1.1699	0.64893
MGH53_P10_D08	0.344549141386	green3	2	0.38515	0.5509
MGH53_P10_D09	-0.117731254698	green3	2	0.90149	2.0346
MGH53_P10_D12	-0.0551763842797	green3	2	0.89995	0.37407
MGH53_P10_E01	0.219715467597	green3	2	0.69599	0.34937
MGH53_P10_E03	NA	black	0	0.55974	0
MGH53_P10_E04	NA	black	0	1.0663	0
MGH53_P10_E05	0.545052598413	blue	3	0.42008	0.3471
MGH53_P10_E06	NA	black	0	0	1.2023
MGH53_P10_E07	0.420446311076	blue	3	0.32769	0.51501
MGH53_P10_E08	-0.225645763373	green3	2	1.0861	0.53804
MGH53_P10_E09	0.0289045405779	green3	2	0.83592	0.56365
MGH53_P10_E10	-0.0181857851458	green3	2	1.0875	0.91073
MGH53_P10_E11	0.0620484131914	green3	2	0.80571	0.49262
MGH53_P10_E12	0.244883806586	green3	2	1.0517	1.7159
MGH53_P10_F01	NA	black	0	1.0772	0
MGH53_P10_F02	0.6893086843	blue	3	0.23756	0.37072
MGH53_P10_F03	NA	black	0	0.6332	0
MGH53_P10_F04	NA	black	0	0.56071	0
MGH53_P10_F05	0.159105777915	green3	2	0.62667	0.61542
MGH53_P10_F06	0.250072105209	green3	2	0.57918	0.52105
MGH53_P10_F07	-1.26706058608	black	0	0.94411	4.7073
MGH53_P10_F08	0.450824182319	blue	3	0.40272	0.4489
MGH53_P10_F09	-0.041040504591	green3	2	0.59646	0.9222
MGH53_P10_F10	-0.039494654686	green3	2	0.88362	0.32308
MGH53_P10_F12	NA	black	0	0.31267	0
MGH53_P10_G01	0.963598949726	black	0	0.14796	0.25459
MGH53_P10_G02	NA	black	0	0.93508	0
MGH53_P10_G03	0.469768307966	blue	3	0.30217	0.48954
MGH53_P10_G04	NA	black	0	0	0.56365
MGH53_P10_G05	0.19292443145	green3	2	0.72509	0.30801
MGH53_P10_G07	NA	black	0	0.6173	0
MGH53_P10_G08	-0.0215681302817	green3	2	0.80323	0.99711
MGH53_P10_G09	NA	black	0	0.94111	0
MGH53_P10_G11	0.501945455857	blue	3	0.44996	0.3584
MGH53_P10_H01	NA	black	0	0.52507	0
MGH53_P10_H02	-1.03771069539	black	0	0.56852	1.9657
MGH53_P10_H04	-0.0196026145091	green3	2	1.0186	0.87735
MGH53_P10_H05	NA	black	0	0.28214	0
MGH53_P10_H06	0.324365304434	green3	2	0.4489	0.53705
MGH53_P10_H07	-0.0430605221036	green3	2	0.97012	0.74244
MGH53_P10_H08	NA	black	0	0	1.5612
MGH53_P10_H09	NA	black	0	0.52507	0
MGH53_P10_H10	NA	black	0	1.5926	0
MGH53_P10_H11	-0.37465695553	green3	2	1.5907	0.81967
MGH53_P11_A01	0.805010343233	blue	3	0.32654	0.21785
MGH53_P11_A02	0.296159709431	green3	2	0.36961	0.59646
MGH53_P11_A03	NA	black	0	1.3437	0
MGH53_P11_A04	NA	black	0	0.60217	0
MGH53_P11_A06	0.1025657524	green3	2	0.76893	0.47197
MGH53_P11_A08	NA	black	0	0.94111	0
MGH53_P11_A09	-0.030993891308	green3	2	0.73898	0.97085
MGH53_P11_A10	0.069986899814	green3	2	0.64801	0.75531
MGH53_P11_A11	-0.155112919879	green3	2	1.4324	0.89064
MGH53_P11_A12	0.0400473110614	green3	2	0.809	0.6581
MGH53_P11_B01	NA	black	0	0.93433	0
MGH53_P11_B02	NA	black	0	1.4022	0
MGH53_P11_B04	0.000710835120415	green3	2	0.68616	0.87971
MGH53_P11_B05	0.152953622497	green3	2	0.77146	0.067639
MGH53_P11_B06	0.130330352471	green3	2	0.77146	0.27977
MGH53_P11_B07	0.805211622915	blue	3	0.16864	0.33571
MGH53_P11_B08	10.2544694635	black	0	1.9891	5.8621
MGH53_P11_B09	-0.390794595642	green3	2	1.2618	0.58111
MGH53_P11_B11	0.045003375248	green3	2	0.67717	0.79244
MGH53_P11_B12	NA	black	0	0.38294	0
MGH53_P11_C01	NA	black	0	0.82212	0
MGH53_P11_C02	NA	black	0	1.2473	0
MGH53_P11_C03	NA	black	0	1.5018	0
MGH53_P11_C04	0.876692852075	blue	3	0.16736	0.29396
MGH53_P11_C05	0.113840881529	green3	2	0.78157	0.28924
MGH53_P11_C06	0.458011990168	blue	3	0.35614	0.47197
MGH53_P11_C07	-0.12929689823	green3	2	1.1738	0.7866
MGH53_P11_C08	NA	black	0	0.32769	0
MGH53_P11_C09	-0.0699283288008	green3	2	0.95084	0.58207
MGH53_P11_C10	0.771108827977	blue	3	0.25701	0.30334
MGH53_P11_C11	0.611673698943	blue	3	0.20414	0.43616
MGH53_P11_C12	0.0664328417497	green3	2	0.77737	0.61918
MGH53_P11_D01	0.114753794767	green3	2	0.58976	0.70752
MGH53_P11_D02	NA	black	0	1.1427	0
MGH53_P11_D03	0.265338162329	green3	2	0.65352	0.36737
MGH53_P11_D04	NA	black	0	0	0
MGH53_P11_D05	-0.0980641045765	green3	2	0.92372	0.33342
MGH53_P11_D07	0.372703598724	blue	3	0.5955	0.30217
MGH53_P11_D08	0.243612743291	green3	2	1.6808	1.1661
MGH53_P11_D09	NA	black	0	1.2172	0
MGH53_P11_D10	0.718788309542	blue	3	0.50386	0.011496
MGH53_P11_D11	0.471607147896	blue	3	0.46362	0.37518
MGH53_P11_D12	-0.821011931281	red	1	1.2904	0.23879
MGH53_P11_E01	0.184511250704	green3	2	0.60122	0.59741
MGH53_P11_E02	NA	black	0	0	0
MGH53_P11_E04	-0.0908287410871	green3	2	1.067	0.75275
MGH53_P11_E06	NA	black	0	0.60786	0
MGH53_P11_E08	-0.013893123361	green3	2	1	0.8844
MGH53_P11_E09	0.0281821537405	green3	2	0.68527	0.82456
MGH53_P11_E10	NA	black	0	0.44148	0
MGH53_P11_E11	-0.207445006043	green3	2	0.3505	0.9782
MGH53_P11_E12	0.729308206156	blue	3	0.28451	0.31267
MGH53_P11_F01	-0.154770540607	green3	2	0.93885	0.21909
MGH53_P11_F02	0.242759450106	green3	2	0.39506	0.6332
MGH53_P11_F03	NA	black	0	1.0433	0
MGH53_P11_F04	0.610937896152	blue	3	0.47093	0.21288
MGH53_P11_F05	-0.168146690683	green3	2	0.23879	0.91073
MGH53_P11_F07	0.549751558336	blue	3	0.4489	0.31034
MGH53_P11_F10	0.0345226199358	green3	2	0.8335	0.29631
MGH53_P11_F11	NA	black	0	0	0.89995
MGH53_P11_F12	-0.129387700506	green3	2	0.96347	0.42223
MGH53_P11_G01	0.161347963313	green3	2	0.61164	0.6248
MGH53_P11_G02	NA	black	0	0	0
MGH53_P11_G03	0.994749966396	black	0	0.088142	0.27143
MGH53_P11_G04	NA	black	0	0.32769	0
MGH53_P11_G05	0.352718920058	green3	2	0.55385	0.40708
MGH53_P11_G06	0.0126803827858	green3	2	1.4688	1.0172
MGH53_P11_G07	NA	black	0	1.3973	0
MGH53_P11_G08	-0.258092534458	green3	2	1.051	0.40381
MGH53_P11_G09	0.283320768411	green3	2	0.61259	0.42116
MGH53_P11_G10	NA	black	0	0.35389	0
MGH53_P11_G11	0.335556076358	green3	2	0.6332	0.27501
MGH53_P11_G12	0.316419698124	green3	2	0.57725	0.42546
MGH53_P11_H01	0.128268400037	green3	2	0.74244	0.47716
MGH53_P11_H02	-0.172813578386	green3	2	1.1177	0.67084
MGH53_P11_H04	0.273555309684	green3	2	0.44573	0.58785
MGH53_P11_H05	-0.10775087828	green3	2	0.60881	1.0186
MGH53_P11_H06	0.245336244061	green3	2	0.41359	0.62574
MGH53_P11_H07	-0.000127231899884	green3	2	0.89763	1.1336
MGH53_P11_H08	NA	black	0	0.64432	0
MGH53_P11_H09	NA	black	0	0.36737	0
MGH53_P11_H10	0.194574588747	green3	2	0.34483	0.68077
MGH53_P11_H11	NA	black	0	0.93508	0
MGH53_P11_H12	0.324490599425	green3	2	0.62761	0.31267
MGH53_P9_A01	0.0481227554518	green3	2	0.58111	0.80074
MGH53_P9_A02	NA	black	0	1.6168	0
MGH53_P9_A03	NA	black	0	0.86315	0
MGH53_P9_A04	NA	black	0	0.42653	0
MGH53_P9_A05	NA	black	0	0	0
MGH53_P9_A06	-0.678155932991	red	1	1.3294	0.41359
MGH53_P9_A07	NA	black	0	0.99856	0
MGH53_P9_A08	-0.0134629706607	green3	2	0.8472	0.0057593
MGH53_P9_A09	-0.00643083238807	green3	2	0.88596	0.67987
MGH53_P9_A10	-0.0915667830018	green3	2	0.74674	1.1303
MGH53_P9_A11	NA	black	0	0.77737	0
MGH53_P9_A12	-0.00153790822334	green3	2	0.90843	0.89064
MGH53_P9_B01	-0.557271319802	red	1	1.1795	0.28333
MGH53_P9_B02	NA	black	0	0	0
MGH53_P9_B03	NA	black	0	0	1.0314
MGH53_P9_B04	NA	black	0	0.55287	0
MGH53_P9_B05	-2.52201411533	black	0	0.52807	3.0045
MGH53_P9_B06	-0.0167849128202	green3	2	0.63506	0.89918
MGH53_P9_B07	0.259159582783	green3	2	0.66266	0.35614
MGH53_P9_B08	0.0176822069441	green3	2	0.56169	0.83915
MGH53_P9_B09	NA	black	0	0.60312	0
MGH53_P9_B11	0.0860105587572	green3	2	0.79494	0.37629
MGH53_P9_B12	0.18966888411	green3	2	0.70487	0.40599
MGH53_P9_C01	-0.494689659789	red	1	0.38626	1.211
MGH53_P9_C02	NA	black	0	0	0
MGH53_P9_C03	NA	black	0	0.92296	0
MGH53_P9_C04	NA	black	0	0	0
MGH53_P9_C05	NA	black	0	0.17887	0
MGH53_P9_C06	0.543932404808	blue	3	0.34937	0.40708
MGH53_P9_C07	-1.22386149603	black	0	0.38957	1.7303
MGH53_P9_C08	NA	black	0	0.52807	0
MGH53_P9_C09	NA	black	0	0.2228	0
MGH53_P9_C10	NA	black	0	0	0
MGH53_P9_C11	NA	black	0	0	1.0766
MGH53_P9_C12	0.702271683141	blue	3	0.50792	0.0229
MGH53_P9_D01	NA	black	0	0.40817	0
MGH53_P9_D02	NA	black	0	0	0.976
MGH53_P9_D03	NA	black	0	0	0
MGH53_P9_D04	-0.158105600478	green3	2	0.62761	1.1037
MGH53_P9_D05	NA	black	0	0.78994	0
MGH53_P9_D08	-1.88186952773	black	0	0.69866	3.2995
MGH53_P9_D09	0.0208669847788	green3	2	0.84559	0.45207
MGH53_P9_D10	-0.538511484841	red	1	0.57531	1.4875
MGH53_P9_D11	NA	black	0	1.7159	0
MGH53_P9_D12	-0.386827459899	green3	2	0.2762	1.0614
MGH53_P9_F04	NA	black	0	0.5656	0
MGH53_P9_F05	NA	black	0	0.7433	0
MGH53_P9_F06	NA	black	0	0.61542	0
MGH53_P9_F07	-0.13600832253	green3	2	0.7031	1.1577
MGH53_P9_F08	NA	black	0	0.45733	0
MGH53_P9_F09	NA	black	0	0.39835	0
MGH53_P9_F10	NA	black	0	0.88284	0
MGH53_P9_F11	NA	black	0	0.98914	0
MGH53_P9_F12	0.464258968224	blue	3	1.232	1.5553
MGH53_P9_G01	-0.0699814812799	green3	2	0.59264	0.95903
MGH53_P9_G02	NA	black	0	1.5231	0
MGH53_P9_G03	0.0442508436099	green3	2	0.79826	0.67084
MGH53_P9_G04	-0.248148446969	green3	2	1.2558	0.71545
MGH53_P9_G07	0.0410778921525	green3	2	0.77146	0.7433
MGH53_P9_G08	0.0765725843333	green3	2	0.74846	0.64985
MGH53_P9_G09	0.122975543753	green3	2	0.60786	0.68706
MGH53_P9_G12	0.664909347393	blue	3	0.33571	0.32077
MGH53_P9_H01	-0.0648878730403	green3	2	1.1493	0.85997
MGH53_P9_H02	NA	black	0	0	0
MGH53_P9_H03	NA	black	0	0.36625	0
MGH53_P9_H04	0.00209432188258	green3	2	1	0.9396
MGH53_P9_H05	NA	black	0	1.0731	0
MGH53_P9_H06	-0.0370370748566	green3	2	0.97673	0.77737
MGH53_P9_H07	0.519667513169	blue	3	0.41468	0.37629
MGH53_P9_H08	NA	black	0	1.2147	0
MGH53_P9_H09	0.267782465672	green3	2	0.34255	0.62574
MGH53_P9_H10	NA	black	0	0.59646	0
MGH53_P9_H11	NA	black	0	0.89685	0
MGH53_P9_H12	-0.0955102446754	green3	2	1.8098	1.0229
MGH53_P4_A07	0.0738834411076	green3	2	0.80653	0.32884
MGH53_P4_B01	-0.114681647946	green3	2	1.2079	0.82701
MGH53_P4_B02	-0.403345827132	green3	2	1.2191	0.51602
MGH53_P4_B08	0.102420541059	green3	2	0.78994	0.27501
MGH53_P4_B09	0.333766121955	green3	2	0.543	0.44679
MGH53_P4_B10	0.0312994515831	green3	2	1.0888	1.0093
MGH53_P4_B11	-0.2881920762	green3	2	0.98039	0.086784
MGH53_P4_C03	0.207615866559	green3	2	1.3138	1.1814
MGH53_P4_C11	-0.821370689727	red	1	1.6031	0.58785
MGH53_P4_C12	-0.86439306312	black	0	0.80653	2.8341
MGH53_P4_D04	-0.114707064287	green3	2	0.97012	0.49365
MGH53_P4_D05	NA	black	0	0.86552	0
MGH53_P4_D09	0.15814882618	green3	2	0.72072	0.44996
MGH53_P4_E01	NA	black	0	1.1557	0
MGH53_P4_E02	-0.0821227458866	green3	2	1.3426	0.91686
MGH53_P4_E07	-0.258551547319	green3	2	1.674	0.91227
MGH53_P4_E08	0.588524952623	blue	3	0.46571	0.2461
MGH53_P4_E09	0.303223358008	green3	2	0.65992	0.26063
MGH53_P4_F01	-0.0182844841495	green3	2	0.38405	0.84639
MGH53_P4_F02	0.480665696347	blue	3	1.3374	1.434
MGH53_P4_F08	-0.224122708613	green3	2	1.4131	0.83269
MGH53_P4_F11	NA	black	0	0.61824	0
MGH53_P4_G02	NA	black	0	0.26903	0
MGH53_P4_G05	NA	black	0	0.76808	0
MGH53_P4_G07	-0.241652138177	green3	2	1.2253	0.69599
MGH53_P4_G08	NA	black	0	1.2552	0
MGH53_P4_G09	0.0263344301638	green3	2	1.0014	1.0279
MGH53_P4_H10	0.0352563057705	green3	2	0.36961	0.8024
MGH53_P4_H11	0.651179924477	blue	3	1.1223	3.8252
MGH53_P4_H12	0.594631041826	blue	3	1.2467	1.7053
MGH54_P14_A01	NA	black	0	1.1382	0
MGH54_P14_A02	NA	black	0	0	0
MGH54_P14_A03	0.0114907297976	green3	2	0.83835	0.79992
MGH54_P14_A04	-0.610183736697	red	1	0.93584	3.6541
MGH54_P14_A05	NA	black	0	0.51904	0
MGH54_P14_A06	NA	black	0	1.067	0
MGH54_P14_A07	-0.0503139892298	green3	2	0.94186	0.63506
MGH54_P14_A08	NA	black	0	0.72596	0
MGH54_P14_A09	NA	black	0	0.47197	0
MGH54_P14_A10	NA	black	0	0.72247	0
MGH54_P14_A11	0.0917444399295	green3	2	0.78576	0.42438
MGH54_P14_A12	NA	black	0	0	0
MGH54_P14_B01	NA	black	0	0.64155	0
MGH54_P14_B02	-0.0648463570343	green3	2	1.0656	0.80405
MGH54_P14_B03	NA	black	0	0.79494	0
MGH54_P14_B04	0.423135514748	blue	3	0.24245	0.54201
MGH54_P14_B05	NA	black	0	1.683	0
MGH54_P14_B06	0.107783341031	green3	2	0.76043	0.48852
MGH54_P14_B07	NA	black	0	0.77568	0
MGH54_P14_B08	NA	black	0	0.33914	0
MGH54_P14_B09	NA	black	0	0.24001	0
MGH54_P14_B10	-0.577412480894	red	1	0.42761	1.3144
MGH54_P14_B11	0.0864845561525	green3	2	0.69064	0.69777
MGH54_P14_B12	NA	black	0	1.7442	0
MGH54_P14_C01	NA	black	0	0	0.79494
MGH54_P14_C02	-0.615986435451	red	1	0.73205	2.0395
MGH54_P14_C03	0.349298258088	green3	2	0.49876	0.47405
MGH54_P14_C04	NA	black	0	0.15834	0
MGH54_P14_C05	0.322807499139	green3	2	0.62293	0.32769
MGH54_P14_C06	-0.651221486143	red	1	0.32654	1.2672
MGH54_P14_C07	NA	black	0	0.83835	0
MGH54_P14_C08	NA	black	0	0.26063	0
MGH54_P14_C09	0.345657076834	green3	2	0.68527	0.0071955
MGH54_P14_C10	NA	black	0	0.78492	0
MGH54_P14_C11	0.353792847379	green3	2	0.59359	0.338
MGH54_P14_C12	-0.425116359543	green3	2	0.301	1.1003
MGH54_P14_D01	-0.0646061367031	green3	2	0.98331	3.076
MGH54_P14_D02	NA	black	0	0	3.7493
MGH54_P14_D03	0.249507210812	green3	2	0.44361	0.61164
MGH54_P14_D04	NA	black	0	0.79161	0
MGH54_P14_D05	0.132874975483	green3	2	1.3004	1.111
MGH54_P14_D06	NA	black	0	0	0
MGH54_P14_D07	-0.0746044563031	green3	2	1.184	0.86394
MGH54_P14_D08	0.0218708484591	green3	2	0.84479	0.52005
MGH54_P14_D09	0.639515586898	blue	3	0.29278	0.37184
MGH54_P14_D10	NA	black	0	1.1718	0
MGH54_P14_D11	NA	black	0	1.2479	0
MGH54_P14_D12	NA	black	0	0.49262	0
MGH54_P14_E01	0.110482546767	green3	2	0.98623	1.6017
MGH54_P14_E02	0.244942049137	green3	2	1.0635	1.629
MGH54_P14_E03	NA	black	0	0	0
MGH54_P14_E04	NA	black	0	1.3173	0
MGH54_P14_E05	0.653237637571	blue	3	0.21164	0.40708
MGH54_P14_E06	0.013141515387	green3	2	0.8504	0.71017
MGH54_P14_E07	-0.0550976789307	green3	2	1.0861	0.83915
MGH54_P14_E08	NA	black	0	0.36177	0
MGH54_P14_E09	0.256929488828	green3	2	0.42761	0.6107
MGH54_P14_E10	-0.159934329093	green3	2	0.98404	0.41359
MGH54_P14_E11	NA	black	0	0	0.86235
MGH54_P14_E12	0.0212207612218	green3	2	0.72072	0.83512
MGH54_P14_F01	NA	black	0	1.2314	0
MGH54_P14_F02	NA	black	0	0	0
MGH54_P14_F03	NA	black	0	0.64062	0
MGH54_P14_F04	0.567477741624	blue	3	0.26664	0.43723
MGH54_P14_F06	NA	black	0	0.71194	0
MGH54_P14_F07	NA	black	0	1.0663	0
MGH54_P14_F08	-0.45324419258	green3	2	1.2654	0.52607
MGH54_P14_F09	-2.22568869733	black	0	0.29866	2.1677
MGH54_P14_F10	0.0947285033104	green3	2	1.1782	1.0936
MGH54_P14_F11	0.497053759752	blue	3	0.40708	0.40381
MGH54_P14_G01	NA	black	0	1.2892	0
MGH54_P14_G02	NA	black	0	0	0
MGH54_P14_G03	NA	black	0	0	0
MGH54_P14_G04	NA	black	0	0	0
MGH54_P14_G05	-1.04408474832	black	0	0.30334	1.4916
MGH54_P14_G06	0.656242659893	blue	3	0.19283	0.41359
MGH54_P14_G07	0.0345031694624	green3	2	1.4797	1.0335
MGH54_P14_G08	NA	black	0	1.3357	0
MGH54_P14_G09	NA	black	0	0.95308	0
MGH54_P14_G10	0.083411441908	green3	2	1.3397	1.0614
MGH54_P14_G11	NA	black	0	0	0
MGH54_P14_G12	NA	black	0	0	0
MGH54_P14_H01	-2.71044355936	black	0	0.80653	4.8044
MGH54_P14_H02	0.0198019129197	green3	2	0.49876	0.83026
MGH54_P14_H03	-0.198863801861	green3	2	0.62293	1.1551
MGH54_P14_H04	0.00167947885117	green3	2	0.94111	0.93508
MGH54_P14_H05	NA	black	0	1.125	0
MGH54_P14_H06	NA	black	0	0.26664	0
MGH54_P14_H07	0.537281134603	blue	3	0.45943	0.31034
MGH54_P14_H08	0.127033010045	green3	2	0.62012	0.67356
MGH54_P14_H09	NA	black	0	0.27858	0
MGH54_P14_H10	NA	black	0	0	0
MGH54_P14_H11	NA	black	0	0.23511	0
MGH54_P14_H12	0.0269599138423	green3	2	0.83269	0.096262
MGH54_P15_A02	0.0426929099301	green3	2	1.0834	1.0342
MGH54_P15_A03	NA	black	0	0.46676	0
MGH54_P15_A04	NA	black	0	0.94111	0
MGH54_P15_A05	NA	black	0	0	1.9445
MGH54_P15_A06	0.237628251744	green3	2	0.64247	0.44996
MGH54_P15_A07	-0.142026521735	green3	2	1.6102	0.95382
MGH54_P15_A08	NA	black	0	0.33685	0
MGH54_P15_A09	-0.238627597222	green3	2	1.0264	0.37184
MGH54_P15_A10	0.120175242497	green3	2	0.98841	1.683
MGH54_P15_A11	0.00461293675757	green3	2	0.85519	0.84398
MGH54_P15_A12	0.277120763016	green3	2	0.60692	0.44148
MGH54_P15_B01	NA	black	0	1.2821	0
MGH54_P15_B02	NA	black	0	0	0.9138
MGH54_P15_B03	-0.138987098814	green3	2	0.57918	1.0384
MGH54_P15_B04	NA	black	0	0.72857	0
MGH54_P15_B05	NA	black	0	1.03	0
MGH54_P15_B06	NA	black	0	0	2.8869
MGH54_P15_B07	NA	black	0	1.101	0
MGH54_P15_B09	0.316627582011	green3	2	0.56169	0.44679
MGH54_P15_B10	-0.0278455418186	green3	2	0.94261	0.75104
MGH54_P15_B11	0.019541646418	green3	2	0.72159	0.83915
MGH54_P15_C01	NA	black	0	0.93508	0
MGH54_P15_C02	-0.106314729551	green3	2	0.48336	0.95159
MGH54_P15_C03	NA	black	0	0.54597	0
MGH54_P15_C04	NA	black	0	0	0
MGH54_P15_C05	0.0714070923933	green3	2	0.72857	0.69688
MGH54_P15_C06	0.294967950418	green3	2	0.31034	0.61259
MGH54_P15_C07	NA	black	0	0.97233	0
MGH54_P15_C08	0.287848542391	green3	2	0.60881	0.42008
MGH54_P15_C09	0.140589782526	green3	2	0.61353	0.65627
MGH54_P15_C10	NA	black	0	0.56949	0
MGH54_P15_C11	0.553461055657	blue	3	0.031395	0.51299
MGH54_P15_C12	NA	black	0	0.20289	0
MGH54_P15_D01	NA	black	0	2.103	0
MGH54_P15_D02	NA	black	0	0	3.2348
MGH54_P15_D03	NA	black	0	1.461	0
MGH54_P15_D04	NA	black	0	0	0.56755
MGH54_P15_D05	0.0157854023207	green3	2	0.8472	0.34369
MGH54_P15_D07	NA	black	0	1.2756	0
MGH54_P15_D08	0.0280817584203	green3	2	1.201	1.0007
MGH54_P15_D09	0.105339185977	green3	2	0.6581	0.68527
MGH54_P15_D10	NA	black	0	0.69866	0
MGH54_P15_D11	0.00279566307076	green3	2	0.9092	0.97453
MGH54_P15_D12	NA	black	0	0.22157	0
MGH54_P15_E01	0.0804458172624	green3	2	1.0065	1.2406
MGH54_P15_E02	0.273420965285	green3	2	0.3774	0.61259
MGH54_P15_E03	NA	black	0	0.35502	0
MGH54_P15_E04	NA	black	0	0.95382	0
MGH54_P15_E05	NA	black	0	0.73031	0
MGH54_P15_E06	0.221200634533	green3	2	0.5509	0.58592
MGH54_P15_E07	NA	black	0	0.8512	0
MGH54_P15_E08	6.2635458956	black	0	1.9034	3.9471
MGH54_P15_E09	NA	black	0	0.62667	0
MGH54_P15_E10	NA	black	0	1.3271	0
MGH54_P15_E11	NA	black	0	1.0328	0
MGH54_P15_E12	NA	black	0	0	0.67536
MGH54_P15_F01	NA	black	0	0	3.9658
MGH54_P15_F02	NA	black	0	1.7527	0
MGH54_P15_F03	-0.689244336476	red	1	0.26183	1.2363
MGH54_P15_F04	NA	black	0	0.39944	0
MGH54_P15_F05	0.246635740092	green3	2	0.66175	0.38736
MGH54_P15_F06	-1.34937622919	black	0	0.47301	1.9855
MGH54_P15_F07	NA	black	0	0.4782	0
MGH54_P15_F08	-0.150545740786	green3	2	1.0229	0.5509
MGH54_P15_F09	0.0187268921645	green3	2	0.7433	0.83754
MGH54_P15_F10	0.446168799221	blue	3	0.3584	0.48027
MGH54_P15_F11	-0.231117931371	green3	2	1.0915	0.53903
MGH54_P15_F12	0.110371933516	green3	2	0.73118	0.57434
MGH54_P15_G03	-0.000965741109395	green3	2	0.88908	0.84639
MGH54_P15_G04	NA	black	0	0	4.2626
MGH54_P15_G05	-0.0799622336062	green3	2	0.7941	1.1941
MGH54_P15_G06	NA	black	0	1.0875	0
MGH54_P15_G07	0.204762408682	green3	2	0.46571	0.64708
MGH54_P15_G08	NA	black	0	1.0503	0
MGH54_P15_G09	0.220502581888	green3	2	0.32769	0.66357
MGH54_P15_G10	NA	black	0	0.53506	0
MGH54_P15_G11	0.029609082515	green3	2	0.77653	0.78325
MGH54_P15_G12	NA	black	0	0.79327	0
MGH54_P15_H01	NA	black	0	0	0
MGH54_P15_H03	NA	black	0	0.25338	0
MGH54_P15_H04	-0.357407936912	green3	2	0.82456	2.0745
MGH54_P15_H05	NA	black	0	1.5003	0
MGH54_P15_H06	NA	black	0	0	0
MGH54_P15_H07	NA	black	0	0	4.2888
MGH54_P15_H08	NA	black	0	0	0
MGH54_P15_H09	-0.301829048279	green3	2	1.0412	0.29631
MGH54_P15_H10	0.491211951882	blue	3	0.5888	0.1137
MGH54_P15_H11	NA	black	0	0.67356	0
MGH54_P15_H12	NA	black	0	0.70221	0
MGH54_P16_A01	0.555424757768	blue	3	1.1395	2.0854
MGH54_P16_A02	NA	black	0	1.2412	0
MGH54_P16_A04	NA	black	0	0	0
MGH54_P16_A05	0.209010574444	green3	2	0.4957	0.63134
MGH54_P16_A06	NA	black	0	0.36625	0
MGH54_P16_A07	NA	black	0	1.0165	0
MGH54_P16_A08	NA	black	0	0	0
MGH54_P16_A09	NA	black	0	0.16092	0
MGH54_P16_A10	0.0788000541645	green3	2	0.64985	0.73898
MGH54_P16_A11	NA	black	0	0.97893	0
MGH54_P16_A12	NA	black	0	0.98477	0
MGH54_P16_B01	NA	black	0	0	0
MGH54_P16_B02	0.154048195874	green3	2	0.47093	0.69599
MGH54_P16_B03	0.125158883069	green3	2	0.31267	0.73292
MGH54_P16_B04	NA	black	0	0.55876	0
MGH54_P16_B05	NA	black	0	0.25096	0
MGH54_P16_B06	-0.27415799121	green3	2	1.0412	0.3471
MGH54_P16_B07	0.733528618832	blue	3	0.36849	0.23143
MGH54_P16_B08	NA	black	0	0.87027	0
MGH54_P16_B09	NA	black	0	0.2857	0
MGH54_P16_B10	NA	black	0	0	0
