Cell_name	Zvalue	Color	Cluster	MYC	RBL1
MGH53_P9_C02	NA	black	0	0	0
MGH53_P9_C03	NA	black	0	0	0
MGH53_P9_C04	NA	black	0	0	0
MGH53_P9_C05	NA	black	0	0.52607	0
MGH53_P9_C06	NA	black	0	0	1.9661
MGH53_P9_C07	NA	black	0	0	0.39397
MGH53_P9_C08	NA	black	0	0	0.43403
MGH53_P9_C09	-0.00368968448497	red	1	3.399	0.1375
MGH53_P9_C10	1.35657804841	green3	2	4.4515	3.6793
MGH53_P9_C11	-0.121640193029	red	1	4.8357	0.67084
MGH53_P9_C12	0.946409634112	green3	2	0.30451	0.17377
MGH53_P9_D01	-6.15746188549	black	0	0.59168	4.8528
MGH53_P9_D02	NA	black	0	0	0
MGH53_P9_D03	-0.0292076634851	red	1	5.8809	0.82863
MGH53_P9_D04	NA	black	0	0	0
MGH53_P9_D05	NA	black	0	0	0
MGH53_P9_D08	-0.0486392369255	red	1	3.9343	0.64432
MGH53_P9_D09	NA	black	0	0	0
MGH53_P9_D10	NA	black	0	0	0
MGH53_P9_D11	NA	black	0	0	0
MGH53_P9_D12	NA	black	0	0	0
MGH53_P9_F04	-0.492459920603	red	1	5.0668	0.26664
MGH53_P9_F05	NA	black	0	0	0.19787
MGH53_P9_F06	NA	black	0	0	0.26784
MGH53_P9_F07	NA	black	0	0	0
MGH53_P9_F08	NA	black	0	0	0.20789
MGH53_P9_F09	NA	black	0	0	0.18015
MGH53_P9_F10	NA	black	0	0	0.71896
MGH53_P9_F11	0.250724614704	red	1	2.7344	0.056584
MGH53_P9_F12	NA	black	0	0	0
MGH53_P9_G01	NA	black	0	0	0
MGH53_P9_G02	0.10697442889	red	1	2.8584	0.42331
MGH53_P9_G03	-0.0980404402997	red	1	3.7291	0.25338
MGH53_P9_G04	NA	black	0	0	0.19535
MGH53_P9_G07	-0.279404579029	red	1	4.6564	0.40163
MGH53_P9_G08	-0.00166558525776	red	1	3.7243	0.81065
MGH53_P9_G09	NA	black	0	0	0
MGH53_P9_G12	NA	black	0	0	0.16221
MGH53_P9_H01	NA	black	0	5.2159	0
MGH53_P9_H02	NA	black	0	5.359	0
MGH53_P9_H03	NA	black	0	0	0
MGH53_P9_H04	NA	black	0	0	1.2821
MGH53_P9_H05	NA	black	0	3.8674	0
MGH53_P9_H06	NA	black	0	0	0.16736
MGH53_P9_H07	NA	black	0	0	0.1776
MGH53_P9_H08	NA	black	0	0	0.30801
MGH53_P9_H09	NA	black	0	3.4712	0
MGH53_P9_H10	-0.127147688543	red	1	3.8111	0.23143
MGH53_P9_H11	NA	black	0	0	0.62387
MGH53_P9_H12	NA	black	0	5.3661	0
MGH53_P4_A07	0.708840943215	green3	2	5.0814	1.6853
MGH53_P4_B01	NA	black	0	0	0.72509
MGH53_P4_B02	-0.561127520896	red	1	5.5226	0.33228
MGH53_P4_B08	0.0604357928515	red	1	3.1507	0.33228
MGH53_P4_B09	NA	black	0	0	0
MGH53_P4_B10	NA	black	0	0	0.1776
MGH53_P4_B11	NA	black	0	0	0.21785
MGH53_P4_C03	-0.332908200345	red	1	5.0006	0.43403
MGH53_P4_C11	0.320999950453	red	1	5.5894	1.1368
MGH53_P4_C12	NA	black	0	0	0.18396
MGH53_P4_D04	NA	black	0	0	0.44573
MGH53_P4_D05	0.0842147652473	red	1	3.1306	0.18015
MGH53_P4_D09	NA	black	0	0	4.3807
MGH53_P4_E01	NA	black	0	6.16	0
MGH53_P4_E02	-0.440638689094	red	1	5.7893	0.49057
MGH53_P4_E07	NA	black	0	0	0.51197
MGH53_P4_E08	-0.476363225106	red	1	4.6313	0.088142
MGH53_P4_E09	NA	black	0	0	0.13619
MGH53_P4_F01	NA	black	0	0	0
MGH53_P4_F02	NA	black	0	0	0.79743
MGH53_P4_F08	NA	black	0	0	1.9638
MGH53_P4_F11	0.561518707249	red	1	1.1966	0.28688
MGH53_P4_G02	NA	black	0	0	0.5008
MGH53_P4_G05	NA	black	0	0	0.3774
MGH53_P4_G07	NA	black	0	0	1.5748
MGH53_P4_G08	NA	black	0	0	0
MGH53_P4_G09	NA	black	0	0	0.29042
MGH53_P4_H10	-0.470146176525	red	1	4.9458	0.24853
MGH53_P4_H11	NA	black	0	0	0.123
MGH53_P4_H12	NA	black	0	0	0.66539
MGH54_P14_A01	NA	black	0	0	0
MGH54_P14_A02	NA	black	0	0	0
MGH54_P14_A03	NA	black	0	0	0.012926
MGH54_P14_A04	-0.102757548165	red	1	3.7788	0.301
MGH54_P14_A05	NA	black	0	0	0.16736
MGH54_P14_A06	NA	black	0	0	2.3144
MGH54_P14_A07	NA	black	0	0	3.1545
MGH54_P14_A08	0.82129271598	green3	2	0.62387	0.19787
MGH54_P14_A09	NA	black	0	0	0
MGH54_P14_A10	0.109725042453	red	1	3.0224	0.23266
MGH54_P14_A11	0.0189005289713	red	1	3.3297	0.21909
MGH54_P14_A12	NA	black	0	0	0
MGH54_P14_B01	NA	black	0	0	0
MGH54_P14_B02	NA	black	0	0	0
MGH54_P14_B03	NA	black	0	0	0
MGH54_P14_B04	NA	black	0	0	0.19283
MGH54_P14_B05	-0.119820960634	red	1	1.1223	0.88596
MGH54_P14_B06	NA	black	0	0	0
MGH54_P14_B07	NA	black	0	0	0
MGH54_P14_B08	NA	black	0	0	5.1918
MGH54_P14_B09	NA	black	0	0	0
MGH54_P14_B10	NA	black	0	0	4.803
MGH54_P14_B11	NA	black	0	0	0
MGH54_P14_B12	NA	black	0	2.2984	0
MGH54_P14_C01	NA	black	0	0	0
MGH54_P14_C02	NA	black	0	0	0.6397
MGH54_P14_C03	NA	black	0	0	0.46467
MGH54_P14_C04	NA	black	0	3.8462	0
MGH54_P14_C05	NA	black	0	0	0
MGH54_P14_C06	NA	black	0	0	0
MGH54_P14_C07	NA	black	0	0	0.21039
MGH54_P14_C08	NA	black	0	0	0
MGH54_P14_C09	-0.267657605112	red	1	4.46	0.34142
MGH54_P14_C10	NA	black	0	0	0.23511
MGH54_P14_C11	NA	black	0	0	2.0395
MGH54_P14_C12	NA	black	0	0	0
MGH54_P14_D01	NA	black	0	0	0
MGH54_P14_D02	NA	black	0	0	0
MGH54_P14_D03	NA	black	0	0	0
MGH54_P14_D04	NA	black	0	0	0.96273
MGH54_P14_D05	NA	black	0	0	0
MGH54_P14_D06	NA	black	0	0	0
MGH54_P14_D07	-0.307004251416	red	1	4.3113	0.18015
MGH54_P14_D08	NA	black	0	0	0
MGH54_P14_D09	NA	black	0	0	4.2069
MGH54_P14_D10	NA	black	0	0	5.2405
MGH54_P14_D11	NA	black	0	0	0
MGH54_P14_D12	NA	black	0	0	0
MGH54_P14_E01	NA	black	0	0	1.1725
MGH54_P14_E02	NA	black	0	0	0
MGH54_P14_E03	NA	black	0	0	0
MGH54_P14_E04	0.13134243675	red	1	2.9159	0.27381
MGH54_P14_E05	NA	black	0	0	0
MGH54_P14_E06	NA	black	0	0	0
MGH54_P14_E07	NA	black	0	0	0
MGH54_P14_E08	NA	black	0	0	0.17632
MGH54_P14_E09	NA	black	0	0	0.31846
MGH54_P14_E10	NA	black	0	0	0
MGH54_P14_E11	NA	black	0	0	0
MGH54_P14_E12	NA	black	0	0	0.92448
MGH54_P14_F01	NA	black	0	0	0
MGH54_P14_F02	NA	black	0	6.1555	0
MGH54_P14_F03	NA	black	0	0	0
MGH54_P14_F04	NA	black	0	0	0
MGH54_P14_F06	NA	black	0	0	0
MGH54_P14_F07	NA	black	0	0	0
MGH54_P14_F08	NA	black	0	0	0
MGH54_P14_F09	NA	black	0	0	0
MGH54_P14_F10	NA	black	0	0	0
MGH54_P14_F11	NA	black	0	0	0
MGH54_P14_G01	NA	black	0	5.2526	0
MGH54_P14_G02	NA	black	0	0	0
MGH54_P14_G03	NA	black	0	0	0.32998
MGH54_P14_G04	NA	black	0	0	0
MGH54_P14_G05	NA	black	0	4.2438	0
MGH54_P14_G06	NA	black	0	0	0
MGH54_P14_G07	NA	black	0	4.3387	0
MGH54_P14_G08	NA	black	0	0	0.4678
MGH54_P14_G09	NA	black	0	0	0
MGH54_P14_G10	-0.28673766032	red	1	4.3778	0.26303
MGH54_P14_G11	NA	black	0	0.74157	0
MGH54_P14_G12	NA	black	0	0	0
MGH54_P14_H01	NA	black	0	0	0
MGH54_P14_H02	NA	black	0	0	0
MGH54_P14_H03	NA	black	0	0	0
MGH54_P14_H04	NA	black	0	0	0.51803
MGH54_P14_H05	NA	black	0	0	0.3173
MGH54_P14_H06	NA	black	0	5.0692	0
MGH54_P14_H07	NA	black	0	0	0
MGH54_P14_H08	NA	black	0	0.60786	0
MGH54_P14_H09	NA	black	0	0	0.24367
MGH54_P14_H10	NA	black	0	0	0.36513
MGH54_P14_H11	NA	black	0	0	0
MGH54_P14_H12	NA	black	0	0	0
MGH54_P15_A02	NA	black	0	0	0
MGH54_P15_A03	NA	black	0	0	0
MGH54_P15_A04	NA	black	0	3.1278	0
MGH54_P15_A05	NA	black	0	0	0
MGH54_P15_A06	NA	black	0	0	0
MGH54_P15_A07	NA	black	0	0	0
MGH54_P15_A08	NA	black	0	0	0
MGH54_P15_A09	NA	black	0	0	1.9553
MGH54_P15_A10	NA	black	0	0	0
MGH54_P15_A11	NA	black	0	4.3661	0
MGH54_P15_A12	NA	black	0	3.1538	0
MGH54_P15_B01	NA	black	0	2.8746	0
MGH54_P15_B02	NA	black	0	0	0
MGH54_P15_B03	NA	black	0	0	0.14926
MGH54_P15_B04	NA	black	0	0	0.62012
MGH54_P15_B05	NA	black	0	0	0.4957
MGH54_P15_B06	NA	black	0	0	0.25338
MGH54_P15_B07	NA	black	0	0	0
MGH54_P15_B09	NA	black	0	4.6078	0
MGH54_P15_B10	NA	black	0	0	0
MGH54_P15_B11	NA	black	0	0	0
MGH54_P15_C01	NA	black	0	0	0
MGH54_P15_C02	NA	black	0	4.4845	0
MGH54_P15_C03	NA	black	0	0	0
MGH54_P15_C04	NA	black	0	1.1738	0
MGH54_P15_C05	NA	black	0	0	0.37629
MGH54_P15_C06	-0.530268428202	red	1	5.1936	0.26784
MGH54_P15_C07	NA	black	0	0	4.3649
MGH54_P15_C08	NA	black	0	0	0
MGH54_P15_C09	NA	black	0	0	0
MGH54_P15_C10	-0.0454686163409	red	1	3.6338	0.44148
MGH54_P15_C11	NA	black	0	0	0.34596
MGH54_P15_C12	-0.38912258228	red	1	4.5608	0.18523
MGH54_P15_D01	NA	black	0	0	0
MGH54_P15_D02	NA	black	0	0.76977	0
MGH54_P15_D03	NA	black	0	0	0
MGH54_P15_D04	NA	black	0	3.6762	0
MGH54_P15_D05	NA	black	0	0	0
MGH54_P15_D07	NA	black	0	0	5.4685
MGH54_P15_D08	NA	black	0	0	0
MGH54_P15_D09	NA	black	0	0	0.13356
MGH54_P15_D10	NA	black	0	0	0.15316
MGH54_P15_D11	NA	black	0	0	0
MGH54_P15_D12	NA	black	0	0	0.48336
MGH54_P15_E01	NA	black	0	0	0
MGH54_P15_E02	-0.177981965174	red	1	3.2919	2.6469
MGH54_P15_E03	NA	black	0	3.9577	0
MGH54_P15_E04	NA	black	0	0	0
MGH54_P15_E05	NA	black	0	4.5255	0
MGH54_P15_E06	NA	black	0	3.3218	0
MGH54_P15_E07	NA	black	0	0	0.41792
MGH54_P15_E08	NA	black	0	0	4.1719
MGH54_P15_E09	NA	black	0	0	0
MGH54_P15_E10	NA	black	0	0	0
MGH54_P15_E11	-0.727688106427	red	1	5.6635	0.22404
MGH54_P15_E12	NA	black	0	0	0
MGH54_P15_F01	-0.0699243615469	red	1	3.5028	4.2939
MGH54_P15_F02	-0.380733168653	red	1	1.8428	1.2618
MGH54_P15_F03	NA	black	0	0	0.22897
MGH54_P15_F04	NA	black	0	0	0
MGH54_P15_F05	NA	black	0	3.151	0
MGH54_P15_F06	NA	black	0	0	0.70752
MGH54_P15_F07	NA	black	0	0	0.59359
MGH54_P15_F08	NA	black	0	0	0.62199
MGH54_P15_F09	NA	black	0	0	0.34255
MGH54_P15_F10	NA	black	0	0	0
MGH54_P15_F11	NA	black	0	0	0.25096
MGH54_P15_F12	NA	black	0	0	0.16221
MGH54_P15_G03	NA	black	0	0	0
MGH54_P15_G04	NA	black	0	0	0.45101
MGH54_P15_G05	NA	black	0	0	0
MGH54_P15_G06	NA	black	0	0	0
MGH54_P15_G07	NA	black	0	0	0.25096
MGH54_P15_G08	NA	black	0	0	0.2762
MGH54_P15_G09	NA	black	0	0	0.10568
MGH54_P15_G10	NA	black	0	0	0
MGH54_P15_G11	NA	black	0	0.32998	0
MGH54_P15_G12	NA	black	0	0	0
MGH54_P15_H01	NA	black	0	0	0
MGH54_P15_H03	NA	black	0	0	4.2842
MGH54_P15_H04	NA	black	0	4.9598	0
MGH54_P15_H05	NA	black	0	0	0
MGH54_P15_H06	NA	black	0	0	0
MGH54_P15_H07	NA	black	0	0	0
MGH54_P15_H08	0.113376952964	red	1	3.044	0.17249
MGH54_P15_H09	-0.164078076768	red	1	1.9252	1.0093
MGH54_P15_H10	NA	black	0	0	0
MGH54_P15_H11	NA	black	0	0	0
MGH54_P15_H12	NA	black	0	0	0
MGH54_P16_A01	NA	black	0	0	0.47093
MGH54_P16_A02	NA	black	0	0	0.59932
MGH54_P16_A04	NA	black	0	0	4.763
MGH54_P16_A05	NA	black	0	4.8811	0
MGH54_P16_A06	NA	black	0	3.3625	0
MGH54_P16_A07	NA	black	0	0	0.21909
MGH54_P16_A08	NA	black	0	4.2348	0
MGH54_P16_A09	NA	black	0	0	0.096262
MGH54_P16_A10	NA	black	0	0	0
MGH54_P16_A11	NA	black	0	0	0
MGH54_P16_A12	NA	black	0	0	0
MGH54_P16_B01	NA	black	0	0	1.818
MGH54_P16_B02	NA	black	0	0	0
MGH54_P16_B03	0.683039102044	green3	2	0.90766	0.24489
MGH54_P16_B04	NA	black	0	3.5852	0
MGH54_P16_B05	NA	black	0	0	0.29631
MGH54_P16_B06	NA	black	0	0	0.1635
MGH54_P16_B07	NA	black	0	0	0
MGH54_P16_B08	-0.503303117403	red	1	5.141	0.27977
MGH54_P16_B09	NA	black	0	0	0
MGH54_P16_B10	NA	black	0	3.6893	0
MGH54_P16_B11	NA	black	0	0	0.1635
MGH54_P16_B12	NA	black	0	0	0
MGH54_P16_C01	NA	black	0	0	0.02432
MGH54_P16_C02	NA	black	0	0	0
MGH54_P16_C03	NA	black	0	0	0.29042
MGH54_P16_C04	NA	black	0	0	0.37072
MGH54_P16_C05	-0.0650092310898	red	1	3.5913	0.18903
MGH54_P16_C06	NA	black	0	0	0.22404
MGH54_P16_C07	NA	black	0	0	0
MGH54_P16_C08	NA	black	0	0	0
MGH54_P16_C09	NA	black	0	3.5362	0
MGH54_P16_C10	NA	black	0	0	0
MGH54_P16_C11	NA	black	0	4.0552	0
MGH54_P16_C12	NA	black	0	0	0
MGH54_P16_D01	NA	black	0	0	0.37184
MGH54_P16_D02	NA	black	0	0	0
MGH54_P16_D03	-0.8603205457	red	1	0.63506	1.3768
MGH54_P16_D04	-0.222646069338	red	1	4.2456	0.31846
MGH54_P16_D05	0.77110119317	green3	2	0.83431	0.19156
MGH54_P16_D06	NA	black	0	0	0
MGH54_P16_D07	NA	black	0	0	1.0454
MGH54_P16_D09	NA	black	0	0	0.22774
MGH54_P16_D10	-0.415096848313	red	1	2.2561	1.4844
MGH54_P16_D11	NA	black	0	0	0.92524
MGH54_P16_D12	NA	black	0	0	0
MGH54_P16_E01	NA	black	0	0	3.5584
MGH54_P16_E02	NA	black	0	0	1.0079
MGH54_P16_E03	NA	black	0	0	0
MGH54_P16_E04	NA	black	0	0	1.898
MGH54_P16_E05	NA	black	0	0	0.38515
MGH54_P16_E06	NA	black	0	0	0
MGH54_P16_E07	NA	black	0	0.36289	0
MGH54_P16_E08	NA	black	0	0	0.23266
MGH54_P16_E09	0.956470859909	green3	2	0.95233	0.014355
MGH54_P16_E10	NA	black	0	1.2209	0
MGH54_P16_E11	NA	black	0	4.4039	0
MGH54_P16_E12	NA	black	0	0.72509	0
MGH54_P16_F01	NA	black	0	0	0
MGH54_P16_F03	NA	black	0	0	0.32539
MGH54_P16_F04	NA	black	0	0	0.23634
MGH54_P16_F05	NA	black	0	0	0
MGH54_P16_F06	NA	black	0	0.55483	0
MGH54_P16_F07	NA	black	0	0	0.14143
MGH54_P16_F08	NA	black	0	4.1364	0
MGH54_P16_F09	NA	black	0	0	0.13093
MGH54_P16_F10	NA	black	0	0	0
MGH54_P16_F11	NA	black	0	0	0
MGH54_P16_G01	NA	black	0	0	0
MGH54_P16_G02	NA	black	0	5.9061	0
MGH54_P16_G03	NA	black	0	0	0
MGH54_P16_G04	NA	black	0	1.4147	0
MGH54_P16_G05	NA	black	0	0	0.055196
MGH54_P16_G06	NA	black	0	0	3.238
MGH54_P16_G07	NA	black	0	0	0
MGH54_P16_G08	NA	black	0	0	0.26424
MGH54_P16_G09	NA	black	0	0	0.57628
MGH54_P16_G10	NA	black	0	0	2.9529
MGH54_P16_G11	NA	black	0	0	0.15056
MGH54_P16_G12	NA	black	0	0	0
MGH54_P16_H01	NA	black	0	1.3414	0
MGH54_P16_H02	NA	black	0	0	0
MGH54_P16_H03	NA	black	0	0	0
MGH54_P16_H04	NA	black	0	0	0
MGH54_P16_H05	NA	black	0	0	0
MGH54_P16_H06	NA	black	0	0	0.34255
MGH54_P16_H07	NA	black	0	0	0
MGH54_P16_H08	NA	black	0	0	0
MGH54_P16_H09	0.109806955904	red	1	3.07	0.14012
MGH54_P16_H10	0.234311816384	red	1	3.7113	2.893
MGH54_P16_H11	NA	black	0	0	0
MGH54_P16_H12	NA	black	0	5.052	0
MGH54_P17_A01	NA	black	0	0	0
MGH54_P17_A02	NA	black	0	0	0
MGH54_P17_A03	NA	black	0	4.6704	0
MGH54_P17_A04	NA	black	0	0	0
MGH54_P17_A05	NA	black	0	0	0.3505
MGH54_P17_A06	NA	black	0	0	0.20664
MGH54_P17_A07	NA	black	0	0	0
MGH54_P17_A08	NA	black	0	0	0
MGH54_P17_A09	1.72148438277	black	0	6.1217	2.1187
MGH54_P17_A10	NA	black	0	0	0
MGH54_P17_A11	NA	black	0	0	0.59264
MGH54_P17_A12	-0.14456156269	red	1	0.57821	0.87578
MGH54_P17_B01	NA	black	0	0	0
MGH54_P17_B02	-0.270122951753	red	1	4.4406	0.32769
MGH54_P17_B03	-0.051282517509	red	1	3.9966	0.65535
MGH54_P17_B05	NA	black	0	0	5.1279
MGH54_P17_B06	NA	black	0	0	0
MGH54_P17_B07	NA	black	0	0	0
MGH54_P17_B08	NA	black	0	0	2.1862
MGH54_P17_B09	NA	black	0	0	0.96495
MGH54_P17_B10	0.121737708298	red	1	3.0007	0.20289
MGH54_P17_B11	0.564834878975	red	1	4.782	1.6595
MGH54_P17_B12	NA	black	0	0	0
MGH54_P17_C02	NA	black	0	0	0
MGH54_P17_C03	NA	black	0	0	0
MGH54_P17_C04	NA	black	0	0	3.2731
MGH54_P17_C05	-0.257517134959	red	1	4.2395	0.23634
MGH54_P17_C06	NA	black	0	0	0
MGH54_P17_C07	NA	black	0	0	0.29748
MGH54_P17_C08	NA	black	0	0	0.27023
MGH54_P17_C09	NA	black	0	0	0
MGH54_P17_C10	NA	black	0	0	0.20414
MGH54_P17_C11	NA	black	0	0	4.3937
MGH54_P17_C12	NA	black	0	0	0
MGH54_P17_D01	NA	black	0	0	1.6187
MGH54_P17_D02	0.426954487865	red	1	0.52005	0.48646
MGH54_P17_D03	NA	black	0	3.8948	0
MGH54_P17_D04	NA	black	0	0	0
MGH54_P17_D05	NA	black	0	0	0.27143
MGH54_P17_D06	NA	black	0	0	0
MGH54_P17_D07	NA	black	0	0	0
MGH54_P17_D09	NA	black	0	0	0
MGH54_P17_D10	-0.364762296098	red	1	4.6456	0.26664
MGH54_P17_D12	-0.289176010681	red	1	4.4683	0.30685
MGH54_P17_E01	NA	black	0	0	0
MGH54_P17_E02	NA	black	0	2.3028	0
MGH54_P17_E03	NA	black	0	4.2401	0
MGH54_P17_E04	NA	black	0	0	0
MGH54_P17_E05	NA	black	0	0	0
MGH54_P17_E06	-0.196728391875	red	1	3.3923	3.7659
MGH54_P17_E07	NA	black	0	0	2.8398
MGH54_P17_E08	NA	black	0	0	0.2302
MGH54_P17_E09	NA	black	0	0	0
MGH54_P17_E10	NA	black	0	0	0
MGH54_P17_E11	NA	black	0	0	0
MGH54_P17_E12	NA	black	0	0	0.35952
MGH54_P17_F01	NA	black	0	0	0
MGH54_P17_F02	NA	black	0	0	0.51904
MGH54_P17_F03	NA	black	0	0	0.18777
MGH54_P17_F04	NA	black	0	0	0
MGH54_P17_F05	NA	black	0	0	0
MGH54_P17_F07	NA	black	0	0	0
MGH54_P17_F08	NA	black	0	0	0
MGH54_P17_F09	NA	black	0	0	0
MGH54_P17_F10	NA	black	0	0	0.23266
MGH54_P17_F11	NA	black	0	0	0
MGH54_P17_F12	NA	black	0	0	0
MGH54_P17_G01	NA	black	0	0	1.2672
MGH54_P17_G02	NA	black	0	0	0
MGH54_P17_G03	NA	black	0	0.6332	0
MGH54_P17_G04	NA	black	0	2.0659	0
MGH54_P17_G05	NA	black	0	0	0
MGH54_P17_G06	NA	black	0	0	0.53007
MGH54_P17_G07	NA	black	0	0	0.16993
MGH54_P17_G08	NA	black	0	0	0
MGH54_P17_G09	NA	black	0	0	0
MGH54_P17_G10	NA	black	0	0	2.2234
MGH54_P17_G11	NA	black	0	0	0.16221
MGH54_P17_G12	NA	black	0	0	0.52206
MGH54_P17_H01	NA	black	0	3.4947	0
MGH54_P17_H02	NA	black	0	0	0.31615
MGH54_P17_H05	NA	black	0	0	0
MGH54_P17_H06	NA	black	0	0	0
MGH54_P17_H07	NA	black	0	0	0.24001
MGH54_P17_H08	NA	black	0	0	0.2461
MGH54_P17_H09	NA	black	0	0	0.43616
MGH54_P17_H10	NA	black	0	0	0
MGH54_P17_H11	NA	black	0	0	0.67536
MGH54_P17_H12	NA	black	0	0	2.5398
MGH54_P6_A01	NA	black	0	0	0
MGH54_P6_A02	NA	black	0	0	4.2985
MGH54_P6_A03	NA	black	0	0	0
MGH54_P6_A04	NA	black	0	0	0.28214
MGH54_P6_A05	NA	black	0	0	0
MGH54_P6_A06	NA	black	0	0	0.46989
MGH54_P6_A07	-0.924450470468	red	1	6.7528	0.32654
MGH54_P6_A08	NA	black	0	0	0.34823
MGH54_P6_A09	NA	black	0	0	0
MGH54_P6_A10	NA	black	0	0	0
MGH54_P6_A11	NA	black	0	0	0.49876
MGH54_P6_A12	NA	black	0	0	0.52607
MGH54_P6_B01	NA	black	0	0	0.60502
MGH54_P6_B02	NA	black	0	0	0
MGH54_P6_B03	NA	black	0	0	0.47405
MGH54_P6_B04	NA	black	0	0	1.7307
MGH54_P6_B05	NA	black	0	0	0
MGH54_P6_B06	0.107280046287	red	1	0.66812	0.70133
MGH54_P6_B07	NA	black	0	0	3.7328
MGH54_P6_B08	NA	black	0	0	0
MGH54_P6_B09	NA	black	0	0	0.61824
MGH54_P6_B10	NA	black	0	0	0
MGH54_P6_B11	NA	black	0	0	0
MGH54_P6_B12	NA	black	0	0	0
MGH54_P6_C01	NA	black	0	0	1.5563
MGH54_P6_C02	0.0743760388266	red	1	4.0191	1.0683
MGH54_P6_C03	NA	black	0	0	0
MGH54_P6_C04	NA	black	0	0	3.9275
MGH54_P6_C06	NA	black	0	0	0
MGH54_P6_C07	NA	black	0	0	0.35163
MGH54_P6_C08	NA	black	0	0	0.2558
MGH54_P6_C09	NA	black	0	0	0
MGH54_P6_C10	NA	black	0	0	0.68796
MGH54_P6_C11	NA	black	0	0	2.3651
MGH54_P6_C12	NA	black	0	0	0.38847
MGH54_P6_D01	NA	black	0	0	0.46048
MGH54_P6_D02	NA	black	0	0.9115	0
MGH54_P6_D03	NA	black	0	4.5154	0
MGH54_P6_D04	NA	black	0	0.43403	0
MGH54_P6_D05	NA	black	0	0	0.57337
MGH54_P6_D07	NA	black	0	0	0
MGH54_P6_D08	NA	black	0	0	0
MGH54_P6_D09	NA	black	0	0	2.0538
MGH54_P6_D10	NA	black	0	0	0.28096
MGH54_P6_D11	NA	black	0	3.4069	0
MGH54_P6_D12	NA	black	0	0.63227	0
MGH54_P6_E02	0.0134205665444	red	1	4.4378	0.85679
MGH54_P6_E03	NA	black	0	0	0
MGH54_P6_E04	NA	black	0	0	0.31383
MGH54_P6_E05	NA	black	0	0	0.36961
MGH54_P6_E07	NA	black	0	0	0
MGH54_P6_E08	NA	black	0	0	0
MGH54_P6_E09	0.458302798344	red	1	0.514	0.46571
MGH54_P6_E10	NA	black	0	0	0.68077
MGH54_P6_E11	NA	black	0	0	0
MGH54_P6_E12	NA	black	0	0	2.6229
MGH54_P6_F01	NA	black	0	0	0
MGH54_P6_F02	NA	black	0	0	0
MGH54_P6_F03	NA	black	0	0	0.43616
MGH54_P6_F05	NA	black	0	0	0.71721
MGH54_P6_F06	-2.08593790786	black	0	2.207	3.8921
MGH54_P6_F07	NA	black	0	0	0
MGH54_P6_F08	NA	black	0	3.7209	0
MGH54_P6_F09	NA	black	0	5.3432	0
MGH54_P6_F10	NA	black	0	0	0
MGH54_P6_F11	NA	black	0	0	0
MGH54_P6_F12	NA	black	0	0	0
MGH54_P6_G01	NA	black	0	0	0
MGH54_P6_G02	NA	black	0	4.0287	0
MGH54_P6_G03	NA	black	0	0	0.2857
MGH54_P6_G04	NA	black	0	0	0.62667
MGH54_P6_G06	NA	black	0	0	0
MGH54_P6_G07	NA	black	0	0	0
MGH54_P6_G08	NA	black	0	0	0.27858
MGH54_P6_G09	NA	black	0	0	0
MGH54_P6_G10	NA	black	0	0	0
MGH54_P6_G11	NA	black	0	0	0
MGH54_P6_G12	NA	black	0	0	2.2588
MGH54_P6_H01	NA	black	0	0	0
MGH54_P6_H03	NA	black	0	6.8856	0
MGH54_P6_H05	NA	black	0	0	0.16221
MGH54_P6_H06	NA	black	0	0	0
MGH54_P6_H07	NA	black	0	0	0
MGH54_P6_H08	NA	black	0	0	5.3338
MGH54_P6_H09	NA	black	0	6.1934	0
MGH54_P6_H10	NA	black	0	0	0.62106
MGH54_P6_H11	NA	black	0	0	0
MGH54_P6_H12	NA	black	0	5.1268	0
MGH54_P7_A02	NA	black	0	0	0
MGH54_P7_A03	-0.395118524129	red	1	5.1963	0.41359
MGH54_P7_A04	NA	black	0	0	0.22651
MGH54_P7_A06	NA	black	0	0	0.29396
MGH54_P7_A07	-1.80748188531	black	0	0.76553	2.0881
MGH54_P7_A08	NA	black	0	0	0.23634
MGH54_P7_A10	NA	black	0	0	0.23756
MGH54_P7_A11	NA	black	0	0	0.29866
MGH54_P7_A12	NA	black	0	0	0.15575
MGH54_P7_B01	-0.351454593344	red	1	6.3037	0.62106
MGH54_P7_B03	NA	black	0	0	0
MGH54_P7_B04	NA	black	0	4.5566	0
MGH54_P7_B05	NA	black	0	0	0
MGH54_P7_B06	-0.888823223765	red	1	6.3655	0.27501
MGH54_P7_B07	NA	black	0	0	0.28333
MGH54_P7_B08	NA	black	0	0	0.30918
MGH54_P7_B09	NA	black	0	0	0
MGH54_P7_B10	NA	black	0	0	0
MGH54_P7_B12	NA	black	0	0	0.18777
MGH54_P7_C01	NA	black	0	0	0.21785
MGH54_P7_C03	0.913582260965	green3	2	0.50589	0.15704
MGH54_P7_C04	NA	black	0	0	0.514
MGH54_P7_C05	NA	black	0	0	0.56267
MGH54_P7_C06	NA	black	0	0	0.89453
MGH54_P7_C07	0.482515881241	red	1	1.6285	0.25822
MGH54_P7_C08	NA	black	0	0	0.22774
MGH54_P7_C09	NA	black	0	0	3.332
MGH54_P7_C10	NA	black	0	0	0
MGH54_P7_C11	NA	black	0	0	0
MGH54_P7_C12	NA	black	0	0	0
