Cell_name	Zvalue	Color	Cluster	HIF1A	LEP
MGH54_P10_H10	NA	black	0	0	0
MGH54_P10_H11	NA	black	0	1.3004	0
MGH54_P10_H12	NA	black	0	0	0
MGH54_P11_A01	NA	black	0	1.119	0
MGH54_P11_A02	NA	black	0	4.3389	0
MGH54_P11_A03	NA	black	0	3.9637	0
MGH54_P11_A04	NA	black	0	4.4899	0
MGH54_P11_A05	NA	black	0	0	0
MGH54_P11_A06	NA	black	0	5.1829	0
MGH54_P11_A08	NA	black	0	5.5274	0
MGH54_P11_A09	NA	black	0	0	0
MGH54_P11_A10	NA	black	0	6.015	0
MGH54_P11_A11	NA	black	0	0	0
MGH54_P11_A12	-0.200646184741	green3	2	5.5088	0.20789
MGH54_P11_B01	-0.12652207899	green3	2	5.2409	0.22651
MGH54_P11_B02	NA	black	0	0	0.61447
MGH54_P11_B03	NA	black	0	0	0
MGH54_P11_B04	NA	black	0	0	0
MGH54_P11_B05	NA	black	0	2.5246	0
MGH54_P11_B06	0.056296588976	green3	2	3.2345	0.2762
MGH54_P11_B08	NA	black	0	5.3953	0
MGH54_P11_B09	NA	black	0	1.196	0
MGH54_P11_B10	NA	black	0	4.0341	0
MGH54_P11_B11	NA	black	0	0	0
MGH54_P11_B12	NA	black	0	5.7551	0
MGH54_P11_C01	NA	black	0	4.9178	0
MGH54_P11_C02	NA	black	0	5.0723	0
MGH54_P11_C03	NA	black	0	4.4074	0
MGH54_P11_C04	NA	black	0	3.6152	0
MGH54_P11_C05	NA	black	0	4.2123	0
MGH54_P11_C06	NA	black	0	1.0552	0
MGH54_P11_C07	NA	black	0	6.1636	0
MGH54_P11_C08	NA	black	0	5.3528	0
MGH54_P11_C09	NA	black	0	3.4686	0
MGH54_P11_C10	NA	black	0	6.0253	0
MGH54_P11_C12	NA	black	0	0	0
MGH54_P11_D01	0.388179775819	green3	2	6.6186	0.43082
MGH54_P11_D02	NA	black	0	3.7161	0
MGH54_P11_D03	0.00825680239573	green3	2	4.4799	0.35502
MGH54_P11_D04	NA	black	0	5.1126	0
MGH54_P11_D05	NA	black	0	4.2901	0
MGH54_P11_D06	NA	black	0	6.4275	0
MGH54_P11_D07	NA	black	0	0	0
MGH54_P11_D08	NA	black	0	4.3374	0
MGH54_P11_D09	0.749776014781	black	0	6.6661	0.52907
MGH54_P11_D10	NA	black	0	3.72	0
MGH54_P11_D11	NA	black	0	4.726	0
MGH54_P11_D12	NA	black	0	0	0
MGH54_P11_E01	NA	black	0	5.5258	0
MGH54_P11_E02	NA	black	0	7.2669	0
MGH54_P11_E03	NA	black	0	5.3272	0
MGH54_P11_E04	NA	black	0	5.998	0
MGH54_P11_E05	0.0604776048538	green3	2	5.8936	0.34369
MGH54_P11_E06	0.022856111086	green3	2	4.0821	0.25701
MGH54_P11_E07	NA	black	0	0	0
MGH54_P11_E08	NA	black	0	6.8015	0
MGH54_P11_E09	NA	black	0	0	0.20038
MGH54_P11_E10	NA	black	0	0	0.19535
MGH54_P11_E11	NA	black	0	3.9495	0
MGH54_P11_E12	NA	black	0	5.6798	0
MGH54_P11_F01	NA	black	0	0.2762	0
MGH54_P11_F02	NA	black	0	1.4179	0
MGH54_P11_F03	NA	black	0	5.6489	0
MGH54_P11_F04	NA	black	0	2.0946	0
MGH54_P11_F05	NA	black	0	0	0
MGH54_P11_F06	NA	black	0	5.3802	0
MGH54_P11_F07	NA	black	0	0	0
MGH54_P11_F08	NA	black	0	0	0.24123
MGH54_P11_F09	NA	black	0	5.5295	0
MGH54_P11_F10	NA	black	0	1.5563	0
MGH54_P11_F11	NA	black	0	3.9389	0
MGH54_P11_F12	NA	black	0	5.6532	0
MGH54_P11_G01	NA	black	0	5.9951	0
MGH54_P11_G02	NA	black	0	5.188	0
MGH54_P11_G03	NA	black	0	3.8643	0
MGH54_P11_G04	NA	black	0	0.49876	0
MGH54_P11_G05	0.23660838073	green3	2	6.3448	0.39616
MGH54_P11_G06	NA	black	0	6.3904	0
MGH54_P11_G07	NA	black	0	3.8779	0
MGH54_P11_G08	NA	black	0	4.7695	0
MGH54_P11_G09	-0.0832691194725	green3	2	6.2115	0.2916
MGH54_P11_G10	-0.165031133786	green3	2	6.3385	0.26784
MGH54_P11_G11	NA	black	0	0.12961	0
MGH54_P11_G12	NA	black	0	0	0
MGH54_P11_H01	NA	black	0	0	0
MGH54_P11_H02	NA	black	0	6.7105	0
MGH54_P11_H03	NA	black	0	4.0712	0
MGH54_P11_H04	NA	black	0	4.9041	0
MGH54_P11_H05	-0.00350446840107	green3	2	3.8401	0.31499
MGH54_P11_H06	NA	black	0	5.3718	0
MGH54_P11_H07	NA	black	0	3.7378	0
MGH54_P11_H08	NA	black	0	0	0
MGH54_P11_H09	0.0492489689357	green3	2	1.4526	0.29042
MGH54_P11_H10	NA	black	0	0.34142	0
MGH54_P11_H11	NA	black	0	4.3055	0
MGH54_P11_H12	NA	black	0	5.7368	0
MGH54_P12_A01	NA	black	0	0	0
MGH54_P12_A02	NA	black	0	6.2422	0
MGH54_P12_A03	NA	black	0	3.0456	0
MGH54_P12_A04	NA	black	0	4.2858	0
MGH54_P12_A05	NA	black	0	6.8342	0
MGH54_P12_A06	NA	black	0	4.8853	0
MGH54_P12_A07	NA	black	0	5.9061	0
MGH54_P12_A08	NA	black	0	5.293	0
MGH54_P12_A09	NA	black	0	4.2048	0
MGH54_P12_A10	NA	black	0	0	0
MGH54_P12_A11	-0.124180407434	green3	2	6.0371	0.27262
MGH54_P12_B01	NA	black	0	2.5605	0
MGH54_P12_B02	NA	black	0	3.2766	0
MGH54_P12_B03	NA	black	0	4.8857	0
MGH54_P12_B04	NA	black	0	0	0
MGH54_P12_B05	NA	black	0	3.2699	0
MGH54_P12_B06	NA	black	0	0.39726	0
MGH54_P12_B07	NA	black	0	5.0101	0
MGH54_P12_B08	NA	black	0	3.8068	0
MGH54_P12_B09	NA	black	0	4.3977	0
MGH54_P12_B10	NA	black	0	0	0
MGH54_P12_B11	0.250909115522	green3	2	2.9811	0.1903
MGH54_P12_C01	1.52581496507	black	0	6.1396	0.87499
MGH54_P12_C02	NA	black	0	5.3902	0
MGH54_P12_C03	NA	black	0	6.1665	0
MGH54_P12_C04	NA	black	0	5.6531	0
MGH54_P12_C05	NA	black	0	5.0768	0
MGH54_P12_C06	NA	black	0	6.0371	0
MGH54_P12_C07	NA	black	0	7.2798	0
MGH54_P12_C08	NA	black	0	7.0571	0
MGH54_P12_C09	NA	black	0	5.6185	0
MGH54_P12_C11	NA	black	0	4.8825	0
MGH54_P12_C12	NA	black	0	3.9665	0
MGH54_P12_D01	NA	black	0	2.4542	0
MGH54_P12_D02	NA	black	0	1.0663	0
MGH54_P12_D04	NA	black	0	0	0.2228
MGH54_P12_D05	0.0441870640408	green3	2	4.7084	0.39397
MGH54_P12_D06	-0.0764310481639	green3	2	4.8872	0.22527
MGH54_P12_D07	NA	black	0	4.7733	0
MGH54_P12_D08	NA	black	0	6.6745	0
MGH54_P12_D09	NA	black	0	4.2045	0
MGH54_P12_D10	NA	black	0	7.1216	0
MGH54_P12_D11	NA	black	0	6.1786	0
MGH54_P12_D12	NA	black	0	4.5253	0
MGH54_P12_E01	NA	black	0	5.8111	0
MGH54_P12_E02	NA	black	0	0.8504	0
MGH54_P12_E03	NA	black	0	7.0241	0
MGH54_P12_E04	0.186236610961	green3	2	4.7671	0.61447
MGH54_P12_E05	NA	black	0	6.1047	0
MGH54_P12_E06	0.0897815042572	green3	2	3.8147	0.20289
MGH54_P12_E07	NA	black	0	2.2314	0
MGH54_P12_E08	NA	black	0	0	0
MGH54_P12_E09	-0.279272697174	green3	2	6.1946	0.22404
MGH54_P12_E10	0.0185558805721	green3	2	4.8099	0.34028
MGH54_P12_E11	NA	black	0	3.0976	0
MGH54_P12_E12	NA	black	0	0.55582	0
MGH54_P12_F01	NA	black	0	5.3887	0
MGH54_P12_F02	-0.421161082567	green3	2	3.5675	0.64062
MGH54_P12_F03	NA	black	0	4.0405	0
MGH54_P12_F04	NA	black	0	3.6699	0
MGH54_P12_F05	NA	black	0	4.5772	0
MGH54_P12_F06	NA	black	0	5.0621	0
MGH54_P12_F07	NA	black	0	4.6774	0
MGH54_P12_F08	0.102636597107	green3	2	3.1237	0.25459
MGH54_P12_F09	NA	black	0	0.74588	0
MGH54_P12_F10	NA	black	0	5.6918	0
MGH54_P12_F11	NA	black	0	3.4395	0
MGH54_P12_F12	NA	black	0	5.4292	0
MGH54_P12_G01	NA	black	0	5.4541	0
MGH54_P12_G02	-1.20855506628	black	0	0.76043	0.51197
MGH54_P12_G03	NA	black	0	5.1539	0
MGH54_P12_G04	NA	black	0	5.4045	0
MGH54_P12_G05	NA	black	0	7.0021	0
MGH54_P12_G06	NA	black	0	5.6723	0
MGH54_P12_G07	NA	black	0	6.7639	0
MGH54_P12_G08	NA	black	0	3.7778	0
MGH54_P12_G09	NA	black	0	3.9454	0
MGH54_P12_G10	NA	black	0	4.0165	0
MGH54_P12_G11	NA	black	0	3.5959	0
MGH54_P12_H01	NA	black	0	4.6334	0
MGH54_P12_H02	NA	black	0	5.9915	0
MGH54_P12_H03	-0.196602904633	green3	2	3.9672	0.61824
MGH54_P12_H04	NA	black	0	4.4502	0
MGH54_P12_H05	NA	black	0	4.8484	0
MGH54_P12_H06	0.189696413076	green3	2	2.0583	0.25096
MGH54_P12_H07	NA	black	0	5.9692	0
MGH54_P12_H09	NA	black	0	0	0.39287
MGH54_P12_H10	NA	black	0	4.6555	0
MGH54_P12_H11	NA	black	0	0	0
MGH54_P9_A01	NA	black	0	0	0
MGH54_P9_A02	NA	black	0	0	0
MGH54_P9_A03	0.0982415543982	green3	2	5.4261	0.37518
MGH54_P9_A04	NA	black	0	3.965	0
MGH54_P9_A05	NA	black	0	0	0
MGH54_P9_A06	NA	black	0	6.4995	0
MGH54_P9_A07	NA	black	0	6.2228	0
MGH54_P9_A08	NA	black	0	0.95903	0
MGH54_P9_A09	NA	black	0	5.9215	0
MGH54_P9_A10	NA	black	0	4.6875	0
MGH54_P9_A11	0.450142763641	green3	2	6.1096	0.48336
MGH54_P9_A12	-0.132221967646	green3	2	2.7433	0.3584
MGH54_P9_B01	NA	black	0	3.8362	0
MGH54_P9_B02	NA	black	0	1.7286	0
MGH54_P9_B03	NA	black	0	5.2931	0
MGH54_P9_B04	-1.25574905144	black	0	2.9817	0.87342
MGH54_P9_B05	NA	black	0	0	0
MGH54_P9_B06	NA	black	0	4.0156	0
MGH54_P9_B07	NA	black	0	0	0
MGH54_P9_B10	NA	black	0	4.7708	0
MGH54_P9_B11	NA	black	0	6.053	0
MGH54_P9_B12	NA	black	0	0.73118	0
MGH54_P9_C01	NA	black	0	5.6077	0
MGH54_P9_C02	NA	black	0	0	0
MGH54_P9_C03	NA	black	0	3.1969	0
MGH54_P9_C04	NA	black	0	6.0851	0
MGH54_P9_C05	NA	black	0	3.4682	0
MGH54_P9_C06	0.00141662847477	green3	2	4.1758	0.30685
MGH54_P9_C07	NA	black	0	6.9956	0
MGH54_P9_C08	NA	black	0	2.0254	0
MGH54_P9_C09	-0.00659957871904	green3	2	4.2705	0.36177
MGH54_P9_C10	NA	black	0	3.4814	0
MGH54_P9_C11	NA	black	0	5.7932	0
MGH54_P9_C12	0.0777939478024	green3	2	3.7737	0.22404
MGH54_P9_D01	NA	black	0	4.5251	0
MGH54_P9_D03	NA	black	0	4.9758	0
MGH54_P9_D04	NA	black	0	3.0685	0
MGH54_P9_D05	NA	black	0	4.7118	0
MGH54_P9_D07	NA	black	0	6.3851	0
MGH54_P9_D08	NA	black	0	0.25942	0
MGH54_P9_D09	NA	black	0	0	0
MGH54_P9_D10	NA	black	0	4.9087	0
MGH54_P9_D11	NA	black	0	0	0
MGH54_P9_D12	NA	black	0	0	0
MGH54_P9_E01	0.0011874612172	green3	2	3.9728	0.30918
MGH54_P9_E02	NA	black	0	0	0
MGH54_P9_E03	0.0742639555522	green3	2	5.1827	0.37295
MGH54_P9_E04	NA	black	0	5.4784	0
MGH54_P9_E05	NA	black	0	1.4936	0
MGH54_P9_E06	NA	black	0	4.748	0
MGH54_P9_E07	0.0411233983208	green3	2	3.6937	0.27023
MGH54_P9_E08	NA	black	0	0	0.30334
MGH54_P9_E09	NA	black	0	4.8183	0
MGH54_P9_E10	-0.0560713546587	green3	2	0.69421	0.30801
MGH54_P9_E11	NA	black	0	0	0
MGH54_P9_E12	NA	black	0	0	0
MGH54_P9_F01	NA	black	0	4.0845	0
MGH54_P9_F02	NA	black	0	0.49057	0
MGH54_P9_F03	NA	black	0	3.9886	0
MGH54_P9_F04	NA	black	0	5.5314	0
MGH54_P9_F05	NA	black	0	0	0
MGH54_P9_F06	NA	black	0	5.3082	0
MGH54_P9_F07	NA	black	0	0.18142	0
MGH54_P9_F08	NA	black	0	5.2764	0
MGH54_P9_F09	NA	black	0	0	0
MGH54_P9_F10	NA	black	0	0	0
MGH54_P9_F11	NA	black	0	0	0
MGH54_P9_F12	NA	black	0	5.2068	0
MGH54_P9_G01	NA	black	0	3.3049	0
MGH54_P9_G02	NA	black	0	4.3881	0
MGH54_P9_G03	NA	black	0	0	0
MGH54_P9_G04	NA	black	0	1.0779	0
MGH54_P9_G05	NA	black	0	0	0.23266
MGH54_P9_G06	NA	black	0	3.5446	0
MGH54_P9_G07	NA	black	0	4.9634	0
MGH54_P9_G08	NA	black	0	5.3793	0
MGH54_P9_G09	NA	black	0	5.3425	0
MGH54_P9_G10	NA	black	0	6.0277	0
MGH54_P9_G12	NA	black	0	0	0
MGH54_P9_H01	NA	black	0	0	0
MGH54_P9_H02	NA	black	0	6.3182	0
MGH54_P9_H03	NA	black	0	3.3807	0
MGH54_P9_H04	NA	black	0	5.679	0
MGH54_P9_H05	0.11377892031	green3	2	2.7706	0.26063
MGH54_P9_H06	0.0544688343623	green3	2	4.5392	0.51299
MGH54_P9_H07	NA	black	0	0	0.35502
MGH54_P9_H08	NA	black	0	0	0
MGH54_P9_H09	NA	black	0	0	0
MGH54_P9_H10	0.214489602392	green3	2	6.0853	0.39835
MGH54_P9_H11	NA	black	0	3.9461	0
MGH54_P9_H12	NA	black	0	0.54696	0
MGH54_P2_A05	NA	black	0	0	0
MGH54_P2_A06	NA	black	0	0	0
MGH54_P2_A10	NA	black	0	4.9099	0
MGH54_P2_B03	NA	black	0	4.2447	0
MGH54_P2_B04	NA	black	0	5.085	0
MGH54_P2_B06	NA	black	0	0	0
MGH54_P2_B09	NA	black	0	4.5293	0
MGH54_P2_B10	NA	black	0	5.2276	0
MGH54_P2_B11	NA	black	0	3.7428	0
MGH54_P2_C01	NA	black	0	0	0
MGH54_P2_C02	NA	black	0	6.9253	0
MGH54_P2_C04	NA	black	0	4.1157	0
MGH54_P2_C05	NA	black	0	4.0468	0
MGH54_P2_C09	NA	black	0	6.3988	0
MGH54_P2_C10	0.106306174438	green3	2	2.4877	0.26903
MGH54_P2_C11	NA	black	0	0	0
MGH54_P2_D01	NA	black	0	4.2603	0
MGH54_P2_D02	NA	black	0	6.4589	0
MGH54_P2_D03	NA	black	0	4.1927	0
MGH54_P2_D04	NA	black	0	0	0
MGH54_P2_E01	NA	black	0	0	0
MGH54_P2_E02	-0.347513339437	green3	2	3.3427	0.52406
MGH54_P2_E03	NA	black	0	0	0
MGH54_P2_E04	NA	black	0	4.0194	0
MGH54_P2_E05	NA	black	0	0	0
MGH54_P2_E08	NA	black	0	4.0358	0
MGH54_P2_E11	NA	black	0	0.81229	0
MGH54_P2_E12	-0.530967116174	red	1	6.3699	0.15445
MGH54_P2_F05	NA	black	0	3.4696	0
MGH54_P2_F06	0.0173242439146	green3	2	4.1332	0.26063
MGH54_P2_F08	NA	black	0	0	0
MGH54_P2_F10	NA	black	0	3.8339	0
MGH54_P2_F12	NA	black	0	6.9473	0
MGH54_P2_G02	NA	black	0	0	0
MGH54_P2_G06	0.257300913722	green3	2	3.0736	0.17887
MGH54_P2_G07	-0.147319017116	green3	2	4.8788	0.14143
MGH54_P2_G08	-0.0347085770798	green3	2	4.5093	0.18142
MGH54_P2_G11	NA	black	0	0.64708	0
MGH54_P2_G12	0.041243018901	green3	2	4.2188	0.088142
MGH54_P2_H02	NA	black	0	2.3576	0
MGH54_P2_H08	NA	black	0	4.4396	0
MGH54_P2_H09	NA	black	0	4.3802	0
MGH54_P2_H11	NA	black	0	5.052	0
MGH54_P5_A02	NA	black	0	4.3771	0
MGH54_P5_A03	NA	black	0	3.9661	0
MGH54_P5_A04	NA	black	0	0	0
MGH54_P5_A05	-0.16466626458	green3	2	5.3759	0.21537
MGH54_P5_A06	NA	black	0	0	0
MGH54_P5_A07	NA	black	0	0.70576	0
MGH54_P5_A08	NA	black	0	4.6955	0
MGH54_P5_A09	NA	black	0	3.8561	0
MGH54_P5_A10	NA	black	0	3.6984	0
MGH54_P5_A11	NA	black	0	3.8799	0
MGH54_P5_A12	NA	black	0	4.1701	0
MGH54_P5_B02	NA	black	0	1.7536	0
MGH54_P5_B03	NA	black	0	3.8837	0
MGH54_P5_B04	NA	black	0	2.6114	0
MGH54_P5_B05	NA	black	0	6.2615	0
MGH54_P5_B06	NA	black	0	0	0
MGH54_P5_B07	NA	black	0	0	0
MGH54_P5_B08	NA	black	0	6.678	0
MGH54_P5_B09	NA	black	0	4.4896	0
MGH54_P5_B10	NA	black	0	5.4093	0
MGH54_P5_B11	NA	black	0	0	0
MGH54_P5_B12	NA	black	0	0	0.1776
MGH54_P5_C01	NA	black	0	0	0
MGH54_P5_C02	NA	black	0	0.58015	0
MGH54_P5_C03	NA	black	0	7.0249	0
MGH54_P5_C04	-0.0811801356675	green3	2	4.8055	0.20289
MGH54_P5_C05	NA	black	0	0	0.22527
MGH54_P5_C06	NA	black	0	0	0
MGH54_P5_C07	NA	black	0	0	0
MGH54_P5_C08	0.137274990238	green3	2	3.5358	0.20163
MGH54_P5_C09	NA	black	0	0	0.38294
MGH54_P5_C10	NA	black	0	0	0.20414
MGH54_P5_C11	NA	black	0	5.7735	0
MGH54_P5_C12	NA	black	0	1.342	0
MGH54_P5_D01	NA	black	0	4.4955	0
MGH54_P5_D02	NA	black	0	0	0
MGH54_P5_D03	NA	black	0	3.7959	0
MGH54_P5_D04	NA	black	0	5.6282	0
MGH54_P5_D05	NA	black	0	0	0
MGH54_P5_D06	NA	black	0	0	0
MGH54_P5_D08	NA	black	0	0	0.22157
MGH54_P5_D09	NA	black	0	0	0
MGH54_P5_D10	0.280330659802	green3	2	5.1723	0.53705
MGH54_P5_D11	NA	black	0	0	0
MGH54_P5_D12	NA	black	0	0.69064	0
MGH54_P5_E01	NA	black	0	0	0
MGH54_P5_E02	NA	black	0	5.2862	0
MGH54_P5_E03	NA	black	0	2.3431	0
MGH54_P5_E04	NA	black	0	0	0
MGH54_P5_E05	NA	black	0	4.0502	0
MGH54_P5_E06	NA	black	0	0	0
MGH54_P5_E07	NA	black	0	0	0
MGH54_P5_E08	NA	black	0	0	0
MGH54_P5_E09	NA	black	0	0	0
MGH54_P5_E10	-0.0469760557345	green3	2	4.5232	0.15056
MGH54_P5_E11	-0.148864259589	green3	2	5.4349	0.2302
MGH54_P5_E12	NA	black	0	3.7792	0
MGH54_P5_F01	NA	black	0	2.4934	0
MGH54_P5_F02	NA	black	0	0	0
MGH54_P5_F03	NA	black	0	0	0
MGH54_P5_F04	0.0123434858542	green3	2	5.4177	0.32423
MGH54_P5_F05	NA	black	0	4.9127	0
MGH54_P5_F06	NA	black	0	4.3933	0
MGH54_P5_F07	NA	black	0	5.1281	0
MGH54_P5_F08	NA	black	0	4.5876	0
MGH54_P5_F10	NA	black	0	4.3541	0
MGH54_P5_F11	NA	black	0	4.7983	0
MGH54_P5_F12	NA	black	0	5.8955	0
MGH54_P5_G01	NA	black	0	6.6462	0
MGH54_P5_G02	NA	black	0	1.216	0
MGH54_P5_G03	0.284236999849	green3	2	6.6145	0.40163
MGH54_P5_G04	NA	black	0	5.9723	0
MGH54_P5_G05	NA	black	0	0	0
MGH54_P5_G06	NA	black	0	4.9263	0
MGH54_P5_G07	0.690297051001	black	0	1.3103	0.15575
MGH54_P5_G08	NA	black	0	4.2491	0
MGH54_P5_G09	NA	black	0	5.3172	0
MGH54_P5_G10	NA	black	0	6.6671	0
MGH54_P5_G11	NA	black	0	4.4887	0
MGH54_P5_G12	NA	black	0	0	0
MGH54_P5_H01	NA	black	0	4.4018	0
MGH54_P5_H02	NA	black	0	4.156	0
MGH54_P5_H03	NA	black	0	0	0
MGH54_P5_H04	NA	black	0	0	0
MGH54_P5_H05	0.0746660750365	green3	2	3.9103	0.20163
MGH54_P5_H06	NA	black	0	4.1477	0
MGH54_P5_H07	-0.10253590126	green3	2	4.9181	0.20163
MGH54_P5_H08	NA	black	0	5.5045	0
MGH54_P5_H09	-0.0518166572249	green3	2	1.8711	0.31615
MGH54_P5_H10	NA	black	0	4.3422	0
MGH54_P5_H11	NA	black	0	5.1728	0
MGH54_P5_H12	NA	black	0	5.3857	0
MGH54_P13_A02	NA	black	0	4.7678	0
MGH54_P13_A03	NA	black	0	1.5806	0
MGH54_P13_A04	NA	black	0	0	0
MGH54_P13_A05	0.424373765386	green3	2	5.6999	0.52005
MGH54_P13_A06	-0.892824620051	black	0	3.4473	0.90843
MGH54_P13_A07	NA	black	0	3.8233	0
MGH54_P13_A09	-0.0329127856975	green3	2	5.4257	0.29748
MGH54_P13_A10	NA	black	0	0.51501	0
MGH54_P13_A11	NA	black	0	4.4352	0
MGH54_P13_B01	NA	black	0	6.0969	0
MGH54_P13_B02	NA	black	0	3.7427	0
MGH54_P13_B03	NA	black	0	5.005	0
MGH54_P13_B04	NA	black	0	6.9472	0
MGH54_P13_B05	-0.614978943731	red	1	3.8532	1.0229
MGH54_P13_B06	NA	black	0	5.6612	0
MGH54_P13_B07	NA	black	0	4.8884	0
MGH54_P13_B08	NA	black	0	0	0
MGH54_P13_B10	NA	black	0	5.113	0
MGH54_P13_B11	NA	black	0	4.5154	0
MGH54_P13_B12	NA	black	0	6.666	0
MGH54_P13_C01	NA	black	0	7.1793	0
MGH54_P13_C02	NA	black	0	3.0286	0
MGH54_P13_C03	NA	black	0	4.6675	0
MGH54_P13_C04	NA	black	0	3.7649	0
MGH54_P13_C05	NA	black	0	5.52	0
MGH54_P13_C06	NA	black	0	2.3089	0
MGH54_P13_C07	NA	black	0	2.3505	0
MGH54_P13_C09	NA	black	0	3.9586	0
MGH54_P13_C10	NA	black	0	4.471	0
MGH54_P13_C11	NA	black	0	0	0
MGH54_P13_C12	NA	black	0	3.3746	0
MGH54_P13_D01	NA	black	0	5.1852	0
MGH54_P13_D02	NA	black	0	3.3975	0
MGH54_P13_D03	NA	black	0	4.5617	0
MGH54_P13_D04	NA	black	0	3.1857	0
MGH54_P13_D05	NA	black	0	5.094	0
MGH54_P13_D06	NA	black	0	5.8561	0
MGH54_P13_D07	NA	black	0	0	0
MGH54_P13_D09	NA	black	0	0	0
MGH54_P13_D10	NA	black	0	4.276	0
MGH54_P13_D11	NA	black	0	0	0
MGH54_P13_D12	NA	black	0	3.5079	0
MGH54_P13_E01	NA	black	0	3.0716	0
MGH54_P13_E02	NA	black	0	2.4076	0
MGH54_P13_E03	NA	black	0	2.4052	0
MGH54_P13_E04	NA	black	0	3.6729	0
MGH54_P13_E05	NA	black	0	3.1955	0
MGH54_P13_E06	0.115928801526	green3	2	4.7772	0.49262
MGH54_P13_E07	NA	black	0	6.1984	0
MGH54_P13_E08	NA	black	0	5.9388	0
MGH54_P13_E09	NA	black	0	5.643	0
MGH54_P13_E10	NA	black	0	5.5159	0
MGH54_P13_E11	NA	black	0	3.6785	0
MGH54_P13_E12	-0.112837965039	green3	2	5.9006	0.27262
MGH54_P13_F01	NA	black	0	0	0
MGH54_P13_F02	NA	black	0	0	0
MGH54_P13_F03	NA	black	0	1.569	0
MGH54_P13_F04	NA	black	0	5.8487	0
MGH54_P13_F05	-0.0310532140051	green3	2	4.5566	0.22033
MGH54_P13_F06	NA	black	0	3.5535	0
MGH54_P13_F07	NA	black	0	2.8797	0
MGH54_P13_F08	NA	black	0	3.8603	0
MGH54_P13_F09	NA	black	0	5.1938	0
MGH54_P13_F10	NA	black	0	3.9989	0
MGH54_P13_F11	NA	black	0	0	0.35276
MGH54_P13_F12	NA	black	0	4.4394	0
MGH54_P13_G01	NA	black	0	0	0
MGH54_P13_G02	NA	black	0	3.8506	0
MGH54_P13_G03	NA	black	0	0	0
MGH54_P13_G05	NA	black	0	4.574	0
MGH54_P13_G06	NA	black	0	5.2987	0
MGH54_P13_G07	NA	black	0	5.8533	0
MGH54_P13_G08	-0.1326142831	green3	2	3.4788	0.4049
MGH54_P13_G09	NA	black	0	0.75617	0
MGH54_P13_G10	-0.17671219987	green3	2	6.637	0.27262
MGH54_P13_G11	NA	black	0	3.6028	0
MGH54_P13_G12	NA	black	0	3.5436	0
MGH54_P13_H02	NA	black	0	4.7782	0
MGH54_P13_H03	NA	black	0	0.54102	0
MGH54_P13_H04	NA	black	0	0	0
MGH54_P13_H05	NA	black	0	5.7035	0
MGH54_P13_H06	NA	black	0	3.6447	0
MGH54_P13_H07	NA	black	0	0	0
MGH54_P13_H08	NA	black	0	5.6386	0
MGH54_P13_H09	NA	black	0	6.4666	0
MGH54_P13_H10	NA	black	0	0.86394	0
MGH54_P13_H11	NA	black	0	0.69064	0
MGH60_P4_A01	NA	black	0	6.6785	0
MGH60_P4_A02	NA	black	0	6.4642	0
MGH60_P4_A03	NA	black	0	6.1335	0
MGH60_P4_A04	NA	black	0	1.0524	0
MGH60_P4_A05	NA	black	0	5.194	0
MGH60_P4_A06	NA	black	0	5.3214	0
MGH60_P4_A07	NA	black	0	4.7323	0
MGH60_P4_A08	NA	black	0	5.8744	0
MGH60_P4_A09	NA	black	0	6.2671	0
MGH60_P4_A10	NA	black	0	0	0
MGH60_P4_A11	NA	black	0	7.1324	0
MGH60_P4_A12	NA	black	0	4.0705	0
MGH60_P4_B01	NA	black	0	4.0325	0
MGH60_P4_B02	NA	black	0	5.7417	0
MGH60_P4_B03	NA	black	0	5.7145	0
MGH60_P4_B04	NA	black	0	6.1989	0
MGH60_P4_B05	1.41256319254	black	0	0.33342	0.071763
MGH60_P4_B06	NA	black	0	6.3721	0
MGH60_P4_B07	NA	black	0	4.849	0
MGH60_P4_B08	NA	black	0	5.8877	0
MGH60_P4_B09	NA	black	0	5.5781	0
MGH60_P4_B10	NA	black	0	0.60502	0
MGH60_P4_B11	0.203518483672	green3	2	1.0172	0.26063
MGH60_P4_B12	NA	black	0	2.0161	0
MGH60_P4_C01	NA	black	0	0	0
MGH60_P4_C02	NA	black	0	5.2166	0
MGH60_P4_C03	NA	black	0	4.4695	0
MGH60_P4_C04	NA	black	0	5.3777	0
MGH60_P4_C05	NA	black	0	5.1879	0
MGH60_P4_C06	NA	black	0	5.6442	0
MGH60_P4_C07	NA	black	0	4.7985	0
MGH60_P4_C09	NA	black	0	5.1714	0
MGH60_P4_C11	NA	black	0	2.4201	0
MGH60_P4_C12	NA	black	0	5.3712	0
MGH60_P4_D01	NA	black	0	0	0
MGH60_P4_D02	NA	black	0	7.2692	0
MGH60_P4_D03	NA	black	0	0.54893	0
MGH60_P4_D04	0.00919505686232	green3	2	4.0743	0.29042
MGH60_P4_D05	NA	black	0	6.8003	0
MGH60_P4_D06	NA	black	0	5.7277	0
MGH60_P4_D07	NA	black	0	4.5298	0
MGH60_P4_D08	NA	black	0	0	0
MGH60_P4_D10	NA	black	0	7.0189	0
MGH60_P4_D12	NA	black	0	1.4818	0
MGH60_P4_E01	NA	black	0	4.894	0
MGH60_P4_E02	NA	black	0	2.5036	0
MGH60_P4_E03	NA	black	0	5.4663	0
