Cell_name	Zvalue	Color	Cluster	CDKN1B	ING4
MGH97_P9_A01	-0.890221949224	red	1	3.6068	0.89763
MGH97_P10_F01	NA	black	0	0	4.6972
MGH97_P8_C10	NA	black	0	4.4314	0
MGH97_P8_E02	-0.0540710210437	red	1	2.7117	4.4697
MGH97_P10_B05	0.242655226969	red	1	2.2792	3.716
MGH97_P8_G04	0.450109259886	red	1	2.2363	3.2826
MGH97_P9_B02	0.0353419908595	red	1	2.7895	4.1263
MGH97_P8_H08	0.455853547949	red	1	3.8277	6.6268
MGH97_P8_F01	0.978086309428	green3	2	2.5064	0.53903
MGH97_P10_H09	-0.0140701669687	red	1	3.3474	4.008
MGH97_P10_E06	NA	black	0	0	4.5194
MGH97_P10_D10	NA	black	0	0	4.1738
MGH97_P10_A03	0.319957639953	red	1	4.6827	4.9175
MGH97_P10_A05	NA	black	0	2.0652	0
MGH97_P10_A01	NA	black	0	0	2.6471
MGH97_P9_D09	NA	black	0	0	1.2265
MGH97_P9_D06	NA	black	0	0	0
MGH97_P9_G05	NA	black	0	0	0
MGH97_P10_E05	NA	black	0	0	1.5632
MGH97_P8_F10	NA	black	0	0	5.0545
MGH97_P10_A04	0.602184344315	red	1	2.0496	3.1421
MGH97_P9_A07	NA	black	0	0	0
MGH97_P9_A08	NA	black	0	0	4.9975
MGH97_P9_H12	NA	black	0	0	5.2554
MGH97_P10_G03	NA	black	0	3.0887	0
MGH97_P8_B03	-0.315997636489	red	1	4.4205	3.8574
MGH97_P10_H07	NA	black	0	0	5.2164
MGH97_P10_E01	NA	black	0	0	4.2744
MGH97_P9_F11	NA	black	0	0	4.4939
MGH97_P8_B12	NA	black	0	0	4.7256
MGH97_P9_H02	NA	black	0	0	0
MGH97_P9_C11	NA	black	0	0	0
MGH97_P8_A01	-0.0118240619512	red	1	3.4795	4.2212
MGH97_P10_F07	-0.954674186558	red	1	4.0688	2.2333
MGH97_P10_G01	NA	black	0	0	0
MGH97_P10_H05	NA	black	0	0	4.8019
MGH97_P9_F07	NA	black	0	2.1852	0
MGH97_P9_D08	NA	black	0	3.9532	0
MGH97_P9_E05	0.722867629247	red	1	2.6334	0.82456
MGH97_P8_B09	-1.07553451042	red	1	4.6742	2.9336
MGH97_P10_E12	NA	black	0	0	5.4573
MGH97_P10_B10	0.0710302074525	red	1	3.5806	4.8834
MGH97_P9_E03	-0.035763039397	red	1	3.4297	3.9198
MGH97_P9_G07	0.0152731360662	red	1	4.9136	4.4739
MGH97_P9_C09	NA	black	0	0	0
MGH97_P10_B11	NA	black	0	4.199	0
MGH97_P9_B05	NA	black	0	0	0
MGH97_P9_A12	1.31373936282	green3	2	2.2348	1.0136
MGH97_P8_D10	0.557679566899	red	1	5.7053	5.0021
MGH97_P8_C05	NA	black	0	4.8424	0
MGH97_P9_D02	0.150583415308	red	1	2.8542	3.4408
MGH97_P9_D07	-0.207084334651	red	1	2.583	4.8556
MGH97_P8_F03	0.122254436357	red	1	2.5145	3.9147
MGH97_P8_C12	0.0515844167445	red	1	3.8043	4.5707
MGH97_P10_E10	NA	black	0	0	6.5741
MGH97_P10_H10	NA	black	0	0	0
MGH97_P10_C07	NA	black	0	2.121	0
MGH97_P9_E04	0.00558792357957	red	1	3.7767	4.3846
MGH97_P8_H10	NA	black	0	3.4285	0
MGH97_P9_F03	0.00606975201862	red	1	2.004	4.2063
MGH97_P10_C08	-1.53765950387	black	0	1.636	6.0158
MGH97_P8_B11	NA	black	0	3.9538	0
MGH97_P10_C01	-0.194533136639	red	1	2.9163	5.2626
MGH97_P9_D04	0.152199890811	red	1	2.6302	3.7524
MGH97_P10_B06	NA	black	0	1.9218	0
MGH97_P8_H09	NA	black	0	0	3.6248
MGH97_P9_F05	NA	black	0	3.9308	0
MGH97_P9_B04	NA	black	0	1.7455	0
MGH97_P9_C12	0.600945506534	red	1	2.5102	2.3371
MGH97_P8_B02	NA	black	0	0	0
MGH97_P9_F04	-0.597813829578	red	1	1.5524	4.8836
MGH97_P10_G02	-0.711248433801	red	1	4.0098	2.6206
MGH97_P9_B07	NA	black	0	0	2.7525
MGH97_P10_D08	NA	black	0	1.8213	0
MGH97_P10_G12	NA	black	0	1.434	0
MGH97_P9_A02	NA	black	0	2.7231	0
MGH97_P8_G03	NA	black	0	0	4.7092
MGH97_P8_D09	-0.192868478126	red	1	2.3479	4.6654
MGH97_P10_C06	NA	black	0	0	3.7642
MGH97_P8_H03	NA	black	0	0	5.3674
MGH97_P8_A10	2.51662045118	black	0	1.6471	0.45943
MGH97_P8_B06	-0.552238086938	red	1	2.3182	5.3636
MGH97_P9_G08	NA	black	0	0	0
MGH97_P8_B01	NA	black	0	0	4.3974
MGH97_P10_B08	NA	black	0	3.6803	0
MGH97_P10_C12	-0.642347547967	red	1	3.3742	0.34596
MGH97_P9_A10	NA	black	0	1.8864	0
MGH97_P9_C10	NA	black	0	0	0
MGH97_P9_G03	NA	black	0	0	0
MGH97_P10_B02	NA	black	0	3.3554	0
MGH97_P10_A08	-0.103443735742	red	1	3.1107	5.2774
MGH97_P8_C09	NA	black	0	0	5.729
MGH97_P10_D05	NA	black	0	0	0
MGH97_P10_F02	0.294630809567	red	1	2.5385	3.3636
MGH97_P9_D10	NA	black	0	3.4707	0
MGH97_P8_D08	-0.537186512694	red	1	3.4808	1.4011
MGH97_P9_H11	-1.03942680783	red	1	0.44467	4.841
MGH97_P8_C06	0.00319828424322	red	1	3.183	4.2364
MGH97_P8_A03	NA	black	0	1.8965	0
MGH97_P9_C04	0.290166645084	red	1	3.9685	5.322
MGH97_P8_E01	NA	black	0	0	2.8748
MGH97_P10_D02	NA	black	0	0	4.4132
MGH97_P9_E12	NA	black	0	3.8762	0
MGH97_P9_A05	NA	black	0	2.5871	0
MGH97_P10_F06	NA	black	0	0	0
MGH97_P9_E01	1.02910521882	green3	2	1.6544	2.7962
MGH97_P8_G06	NA	black	0	6.0795	0
MGH97_P10_B03	NA	black	0	0	4.9254
MGH97_P9_H08	-0.713186643723	red	1	0.97526	4.7666
MGH97_P9_E08	-0.0783773123912	red	1	1.8777	4.3219
MGH97_P8_C07	NA	black	0	0	0
MGH97_P9_A06	NA	black	0	0	0
MGH97_P8_E04	0.00113526458817	red	1	3.153	2.2827
MGH97_P8_C11	NA	black	0	0	0
MGH97_P9_C03	NA	black	0	0	4.5458
MGH97_P8_E03	NA	black	0	3.0769	0
MGH97_P10_B01	NA	black	0	3.5454	0
MGH97_P9_B11	NA	black	0	0	0
MGH97_P9_G02	-0.419541245263	red	1	2.7632	5.7364
MGH97_P8_G02	NA	black	0	0	4.393
MGH97_P10_G10	NA	black	0	1.6535	0
MGH97_P9_G06	NA	black	0	0	3.213
MGH97_P9_E02	NA	black	0	0	3.5175
MGH97_P9_C06	NA	black	0	2.6528	0
MGH97_P10_H06	NA	black	0	2.5195	0
MGH97_P8_B05	NA	black	0	3.1624	0
MGH97_P9_F08	-0.252918947761	red	1	1.5988	4.4933
MGH97_P10_F05	-0.0214443182852	red	1	0.60975	4.1189
MGH97_P8_D06	NA	black	0	2.2904	0
MGH97_P8_D12	NA	black	0	2.6931	0
MGH97_P9_H06	-0.2674037224	red	1	2.4859	4.9262
MGH97_P9_C08	NA	black	0	0	0
MGH97_P10_D06	NA	black	0	0	3.8655
MGH97_P8_G12	NA	black	0	0	0
MGH97_P10_C10	0.0318238356399	red	1	2.4109	4.1726
MGH97_P8_H07	0.23614465685	red	1	2.9096	2.3033
MGH97_P10_E08	-0.749531042163	red	1	1.9422	5.3249
MGH97_P10_G11	-0.177727209379	red	1	2.1738	4.5597
MGH97_P10_E07	NA	black	0	4.1129	0
MGH97_P10_F03	-1.6645769215	black	0	1.1447	5.7035
MGH97_P8_F09	NA	black	0	0	3.7941
MGH97_P10_F04	NA	black	0	0	0
MGH97_P9_H03	NA	black	0	3.804	0
MGH97_P10_D09	-0.0105706935209	red	1	3.2743	3.7106
MGH97_P8_C01	NA	black	0	0	0
MGH97_P9_C02	NA	black	0	0	4.0582
MGH97_P8_F07	NA	black	0	0	0
MGH97_P10_G06	-0.151864353295	red	1	4.7451	4.228
MGH97_P9_B01	NA	black	0	5.3558	0
MGH97_P10_E04	NA	black	0	0.34255	0
MGH97_P8_B07	NA	black	0	0	0
MGH97_P8_G07	NA	black	0	5.0782	0
MGH97_P9_B08	NA	black	0	0	4.0808
MGH97_P9_C01	-1.47426508183	black	0	4.357	1.9176
MGH97_P8_G01	-1.52710180569	black	0	4.0712	1.1686
MGH97_P9_H04	NA	black	0	3.1494	0
MGH97_P10_F11	NA	black	0	0	0
MGH97_P10_D03	NA	black	0	2.1564	0
MGH97_P10_C09	NA	black	0	2.8707	0
MGH97_P8_E06	-0.368504818917	red	1	1.474	4.5924
MGH97_P8_E09	0.0775182962445	red	1	3.9088	4.6324
MGH97_P8_E05	NA	black	0	2.3978	0
MGH97_P8_A08	-0.0522271538106	red	1	3.7736	4.1492
MGH97_P10_F12	NA	black	0	0	0
MGH97_P9_D01	0.900846033432	red	1	4.6312	5.9067
MGH97_P9_E09	NA	black	0	0	4.3298
MGH97_P8_A06	0.454207918996	red	1	2.6722	2.334
MGH97_P10_C02	NA	black	0	2.05	0
MGH97_P10_C11	NA	black	0	3.0131	0
MGH97_P8_B10	NA	black	0	0	0
MGH97_P9_E11	NA	black	0	4.3124	0
MGH97_P9_F06	-0.25576819744	red	1	2.96	5.6416
MGH97_P10_H11	NA	black	0	0	0
MGH97_P9_B06	-0.0521154319566	red	1	2.8939	4.5619
MGH97_P10_E11	-0.0159480353678	red	1	3.3911	4.0781
MGH97_P9_B09	-0.0534997667101	red	1	3.7541	4.1342
MGH97_P9_B03	NA	black	0	0	4.7482
MGH97_P9_B10	NA	black	0	4.0613	0
MGH97_P8_H12	NA	black	0	0	3.5347
MGH97_P10_A02	NA	black	0	0	5.2549
MGH97_P8_A04	NA	black	0	0	3.4016
MGH97_P10_G05	0.0170347856962	red	1	2.0405	4.1905
MGH97_P9_H10	0.00507707149282	red	1	3.2189	4.0514
MGH97_P9_A11	NA	black	0	0.83835	0
MGH97_P8_A12	NA	black	0	0	5.8451
MGH97_P8_C08	NA	black	0	0	0
MGH97_P8_A07	0.75378088601	red	1	2.5338	1.5592
MGH97_P10_H03	NA	black	0	3.6212	0
MGH97_P8_H04	0.0749319916169	red	1	3.0682	3.196
MGH97_P9_C07	NA	black	0	0	1.2768
MGH97_P9_H07	NA	black	0	0	0
MGH97_P8_C02	0.0337457067599	red	1	3.5341	4.6306
MGH97_P10_B09	NA	black	0	0	0
MGH97_P9_E07	-0.677557944652	red	1	2.2213	5.4828
MGH97_P10_C03	NA	black	0	0.96495	0
93_P3_D02	0.700784189336	red	1	4.402	5.8065
93_P3_B08	NA	black	0	4.1035	0
93_P3_D10	NA	black	0	0	1.2892
93_P3_H02	NA	black	0	0	5.6916
93_P3_E06	-0.170484948676	red	1	2.2651	4.5815
93_P3_F08	-0.239730066993	red	1	2.081	4.6315
93_P3_F07	NA	black	0	4.1524	0
93_P3_B02	NA	black	0	0	1.2388
93_P3_G02	-1.73609423293	black	0	0.7137	5.4776
93_P3_G06	0.346839474635	red	1	1.0847	3.8087
93_P3_F05	NA	black	0	0.48646	0
93_P3_H01	NA	black	0	0	0
93_P3_F06	0.590962529213	red	1	4.2327	5.8023
93_P3_D08	NA	black	0	0	3.4417
93_P3_E03	NA	black	0	0	0.63506
93_P3_A04	-3.66577274756	black	0	0.44361	6.6475
93_P3_H03	0.043792397068	red	1	4.3103	4.4934
93_P3_H10	-0.0788063348632	red	1	3.0783	4.9944
93_P3_A09	NA	black	0	0	5.1509
93_P3_D11	0.190722131955	red	1	4.4535	4.7588
93_P3_E12	NA	black	0	0	5.5028
93_P3_G05	NA	black	0	0	6.6082
93_P3_D12	NA	black	0	0	0
93_P3_E11	0.184489407754	red	1	4.3939	4.7608
93_P3_B10	-0.385533185962	red	1	4.4736	3.7713
93_P3_B05	1.02168932893	green3	2	4.701	6.0317
93_P3_H08	NA	black	0	5.4111	0
93_P3_H04	-0.0045271177993	red	1	3.3252	4.1678
93_P3_F12	NA	black	0	5.1395	0
93_P3_A07	-0.978785182032	red	1	0.71984	4.8938
93_P3_E04	0.461775929081	red	1	5.5418	4.9342
93_P3_C07	NA	black	0	0	0
93_P3_G09	NA	black	0	0	1.538
93_P3_A03	-0.247631174834	red	1	3.144	6.3536
93_P3_D05	NA	black	0	0	0
93_P3_A10	-0.139954117874	red	1	3.0676	5.3775
93_P3_E02	NA	black	0	0	0
93_P3_C04	NA	black	0	0	0.43829
93_P3_F02	-0.00255989544373	red	1	3.3379	5.4722
93_P3_E07	NA	black	0	0	0
93_P3_D09	NA	black	0	0	3.313
93_P3_D07	NA	black	0	1.9092	0
93_P3_G12	-0.0120940560881	red	1	2.6913	4.3154
93_P3_A05	NA	black	0	0	4.3888
93_P3_C05	NA	black	0	3.7495	0
93_P3_F09	-0.218911924654	red	1	2.9535	5.4595
93_P3_G07	NA	black	0	3.8177	0
93_P3_C01	0.15838843209	red	1	4.0968	4.8
93_P3_C11	NA	black	0	0	5.3618
93_P3_E05	0.128318063226	red	1	4.8244	4.6204
93_P3_A12	NA	black	0	0	2.2925
93_P3_E09	-1.38571356006	red	1	4.178	1.6866
93_P3_D03	NA	black	0	1.8371	0
93_P3_D01	-1.17147816345	red	1	4.6909	2.826
93_P3_G04	0.342062438782	red	1	4.4122	5.0599
93_P3_E01	NA	black	0	0	4.695
93_P3_G11	NA	black	0	6.2122	0
93_P3_A06	NA	black	0	0	5.6134
93_P3_G10	0.907584566694	red	1	2.4821	1.1512
93_P3_A11	-0.794244954923	red	1	2.2975	5.7846
93_P3_C03	NA	black	0	0	0
93_P3_B11	NA	black	0	2.9953	0
93_P3_G08	NA	black	0	0	4.324
93_P3_B06	0.194182559006	red	1	4.3707	4.7857
93_P3_A02	NA	black	0	0	5.0329
93_P3_D06	NA	black	0	0	4.9325
93_P3_B12	NA	black	0	0	3.8191
93_P3_B09	0.136526188136	red	1	4.4791	4.6572
93_P6_A04	NA	black	0	0	0
93_P6_B02	4.69684825353	black	0	0.31267	0.51602
93_P6_E05	0.32588518573	red	1	2.1127	3.6239
93_P6_B09	NA	black	0	4.4392	0
93_P6_H11	-2.10346905175	black	0	4.5087	1.334
93_P5_E06	-0.0705236355421	red	1	3.5035	3.7804
93_P5_C05	NA	black	0	0	3.4439
93_P5_H06	NA	black	0	0	5.723
93_P5_G05	-1.40150635442	red	1	4.6493	2.4787
93_P5_C09	NA	black	0	3.3591	0
93_P6_D09	-0.12364613157	red	1	3.6906	3.7837
93_P5_H04	NA	black	0	0	4.0222
93_P6_A06	NA	black	0	0	3.3464
93_P6_F03	NA	black	0	0	3.1512
93_P6_B05	0.0915877459183	red	1	2.0353	4.0641
93_P6_C11	-1.01613526668	red	1	1.5666	5.368
93_P5_H09	0.00575095131417	red	1	1.8852	4.1979
93_P5_G03	NA	black	0	4.2954	0
93_P5_F04	NA	black	0	0	6.1013
93_P6_H12	-1.00318723387	red	1	4.2098	2.4166
93_P5_G07	NA	black	0	0	0
93_P6_C05	NA	black	0	0.58688	0
93_P6_D05	0.478960064919	red	1	2.3066	3.1383
93_P5_C12	-1.47294196728	black	0	4.2117	1.6178
93_P6_A03	0.170372783693	red	1	2.7102	3.599
93_P5_E08	1.39465810449	green3	2	1.8003	2.0454
93_P6_A08	0.357814814082	red	1	2.654	2.8891
93_P6_A10	NA	black	0	0	4.0278
93_P6_A02	0.621332338485	red	1	4.6383	5.4213
93_P5_G12	NA	black	0	0	4.9673
93_P5_E01	NA	black	0	0	5.8791
93_P6_A09	0.800475174861	red	1	1.6758	3.105
93_P6_H05	NA	black	0	3.4151	0
93_P6_H10	NA	black	0	2.0635	0
93_P5_C08	NA	black	0	1.8254	0
93_P5_A09	0.404020122912	red	1	4.4464	5.1606
93_P5_B09	-0.0105764917688	red	1	3.1728	4.506
93_P5_A05	NA	black	0	0	0
93_P6_E04	-0.161125437496	red	1	4.4289	4.1291
93_P5_A04	NA	black	0	0	0
93_P6_A11	-0.130133647259	red	1	3.5916	3.5986
93_P5_B12	0.431323824924	red	1	2.2729	3.2903
93_P5_F12	0.703030518989	red	1	4.4271	5.7779
93_P5_H08	NA	black	0	3.8191	0
93_P6_C08	NA	black	0	0	4.9597
93_P5_F10	0.158895653304	red	1	3.5638	6.1663
93_P5_E11	-0.253216589488	red	1	1.4044	4.4461
93_P6_B03	0.277877263062	red	1	4.4104	4.9358
93_P6_C02	NA	black	0	0	0
93_P6_B04	NA	black	0	0	0
93_P5_D10	0.452354078557	red	1	1.451	3.6464
93_P6_F04	0.141107580332	red	1	3.9071	4.8575
93_P6_H04	NA	black	0	5.1686	0
93_P6_C01	NA	black	0	0	0
93_P5_G06	0.494593689788	red	1	4.3576	5.413
93_P6_A07	NA	black	0	2.6344	0
93_P5_H10	-0.341437268748	red	1	3.719	3.005
93_P6_F08	-0.466496871817	red	1	0.38847	4.4181
93_P5_H01	NA	black	0	2.1603	0
93_P5_B02	NA	black	0	0	5.2464
93_P5_G01	-0.277887739874	red	1	2.7536	5.2729
93_P6_A12	0.247346748716	red	1	2.925	1.4244
93_P5_G11	-0.884975276915	red	1	3.6045	0.90149
93_P6_E11	0.279369664158	red	1	1.4425	3.85
93_P5_D07	NA	black	0	0	0
93_P6_E02	-0.234918843726	red	1	5.1278	4.2108
93_P6_E09	NA	black	0	1.8813	0
93_P5_F09	-0.0187727023388	red	1	3.1436	4.5754
93_P6_E06	0.217582731663	red	1	4.0195	5.0205
93_P5_A06	NA	black	0	0	2.9193
93_P5_D04	0.231257850738	red	1	1.7497	3.8763
93_P5_H07	NA	black	0	1.6355	0
93_P6_D06	NA	black	0	0	3.829
93_P6_C07	-0.124237341293	red	1	2.7368	4.7331
93_P5_F07	-0.833921449935	red	1	4.9823	3.4788
93_P5_C04	NA	black	0	0	0
93_P5_A02	NA	black	0	5.1797	0
93_P5_A07	0.682436935104	red	1	4.3914	5.7811
93_P5_A08	0.323497499549	red	1	4.5243	4.9749
93_P6_B12	NA	black	0	0	5.6617
93_P5_G04	-0.145282208327	red	1	3.0922	5.4979
93_P5_H11	0.0974816334493	red	1	4.1648	4.6242
93_P6_E03	1.29585721995	green3	2	0.7966	2.9996
93_P6_B07	NA	black	0	5.1796	0
93_P5_D02	NA	black	0	1.6964	0
93_P6_D08	NA	black	0	0	5.5388
93_P6_A01	-0.0147034411967	red	1	3.336	5.7287
93_P5_E12	-0.425194378383	red	1	4.3253	3.6023
93_P5_A03	NA	black	0	0	2.5477
93_P5_F02	NA	black	0	0	2.9712
93_P6_F06	2.6733288178	black	0	0.88284	1.6448
93_P5_F08	1.41084467409	green3	2	1.2815	2.614
93_P6_C10	NA	black	0	0	1.1355
93_P5_G08	NA	black	0	2.8728	0
93_P6_D07	2.42651497026	black	0	1.2833	1.3929
93_P6_F05	NA	black	0	0	0
93_P5_C07	-0.298998222412	red	1	4.7872	4.0399
93_P5_B03	NA	black	0	2.5553	0
93_P6_E10	1.94493717669	black	0	0.77231	2.4306
93_P5_A11	0.0212803167917	red	1	3.1641	3.0351
93_P5_F01	NA	black	0	1.937	0
93_P5_C03	0.100816573676	red	1	1.9126	4.0539
93_P6_B10	NA	black	0	0	2.8602
93_P5_E03	-0.148690615415	red	1	1.679	4.3819
93_P5_G09	NA	black	0	0	5.2889
93_P5_C10	NA	black	0	1.7325	0
93_P5_E10	-0.125849373228	red	1	3.3853	2.9659
93_P5_D08	NA	black	0	4.0003	0
MGH93_P7_D06	NA	black	0	0	0
MGH93_P7_G08	0.222947478145	red	1	4.18	4.9243
MGH93_P7_D02	NA	black	0	0	5.6427
MGH93_P7_A03	NA	black	0	0	4.2925
MGH93_P7_B06	NA	black	0	0	5.5153
MGH93_P7_C09	NA	black	0	0	0
MGH93_P7_F07	0.226750478031	red	1	2.6119	3.503
MGH93_P7_B02	NA	black	0	0	5.7688
MGH93_P7_H05	-0.305212575028	red	1	2.7431	5.3429
MGH93_P7_H09	NA	black	0	0	0.75531
MGH93_P7_D10	NA	black	0	1.8524	0
MGH93_P7_B11	NA	black	0	3.6377	0
MGH93_P7_F11	NA	black	0	0	0
MGH93_P7_C04	-1.62855840039	black	0	1.7978	6.3127
MGH93_P7_F02	0.0290527815499	red	1	3.1085	3.8772
MGH93_P7_D12	0.375976258139	red	1	4.7553	4.9808
MGH93_P7_G04	-0.437614768247	red	1	2.5479	5.405
MGH93_P7_A10	NA	black	0	0	0
MGH93_P7_G09	NA	black	0	4.6509	0
MGH93_P7_F06	NA	black	0	3.1702	0
MGH93_P7_H08	NA	black	0	4.2686	0
MGH93_P7_A11	NA	black	0	2.3083	0
MGH93_P7_G10	-2.5821186006	black	0	0.65352	6.0685
MGH93_P7_G03	NA	black	0	0	6.2717
MGH93_P7_G07	NA	black	0	0	3.8919
MGH93_P7_A12	NA	black	0	0	0
MGH93_P7_A06	-0.0454364099391	red	1	4.2623	4.3062
MGH93_P7_A08	-0.758283057046	red	1	4.6541	3.3424
MGH93_P7_H10	-0.257008569519	red	1	2.8687	5.4162
MGH93_P7_C05	NA	black	0	2.5455	0
MGH93_P7_C12	-0.117372561954	red	1	3.0342	5.1408
MGH93_P7_C07	NA	black	0	4.8511	0
MGH93_P7_B03	NA	black	0	5.7692	0
MGH93_P7_A07	0.316411592998	red	1	2.6093	3.1706
MGH93_P7_E10	1.05231853866	green3	2	6.1482	5.3299
MGH93_P7_F04	-1.26740182461	red	1	1.5922	5.6704
MGH93_P7_A09	0.664642477079	red	1	1.4399	3.3977
MGH93_P7_E06	-0.888046329946	red	1	0.77737	4.8429
MGH93_P7_C02	-0.0851504954183	red	1	3.7688	4.0172
MGH93_P7_F10	-0.317106761115	red	1	3.6131	2.8146
MGH93_P7_C10	NA	black	0	3.8635	0
MGH93_P7_H07	NA	black	0	0	3.9329
MGH93_P7_H01	-0.342068368258	red	1	2.3879	5.0102
MGH93_P7_B10	NA	black	0	0	5.2063
MGH93_P7_F12	0.163783258698	red	1	5.505	4.6562
MGH93_P7_F08	-0.385833582363	red	1	4.1761	3.5519
MGH93_P7_A01	NA	black	0	4.2618	0
MGH93_P7_E11	NA	black	0	6.1961	0
MGH93_P7_E09	NA	black	0	0	6.3444
MGH93_P7_E05	-0.137603698574	red	1	4.2837	4.1243
MGH93_P7_D08	NA	black	0	0	3.9561
MGH93_P7_D01	NA	black	0	3.9827	0
MGH93_P7_H11	NA	black	0	0	6.2893
MGH93_P7_H12	-0.0222220849221	red	1	3.973	4.3118
MGH93_P7_D05	NA	black	0	5.193	0
MGH93_P7_E04	-0.405923642818	red	1	2.4725	5.2349
MGH93_P7_D04	NA	black	0	0	0
MGH93_P7_C06	NA	black	0	2.9098	0
MGH93_P7_E12	-0.192055283419	red	1	2.3942	4.6883
MGH93_P7_G06	0.147689206357	red	1	4.0138	4.8106
MGH93_P7_B04	0.149042015362	red	1	3.576	5.7736
MGH93_P7_F03	NA	black	0	0	3.6287
MGH93_P7_B12	0.196590601831	red	1	2.5132	3.697
MGH93_P7_H04	-0.529593062157	red	1	6.0444	4.1526
MGH93_P7_A05	0.0817556433988	red	1	3.0517	3.2383
MGH93_P7_D07	NA	black	0	4.5049	0
MGH93_P7_F01	-0.381879748195	red	1	4.5112	3.7987
MGH93_P7_F05	-0.693812860213	red	1	3.5523	1.2247
93_P10_H10	0.425971199696	red	1	3.9616	5.8529
93_P10_E02	-0.0229591067447	red	1	3.2954	5.4118
93_P9_C04	-0.188939210992	red	1	3.9587	3.8288
93_P9_A08	-0.0917943490922	red	1	2.5668	4.5259
93_P9_G06	NA	black	0	0	6.0394
93_P8_F09	NA	black	0	0	0
93_P8_G06	-1.06504833109	red	1	4.5658	2.8292
93_P9_E04	NA	black	0	5.1896	0
93_P10_D06	1.73248861307	black	0	5.8854	5.9611
93_P9_B07	NA	black	0	4.3713	0
93_P9_G08	NA	black	0	3.4938	0
93_P9_D04	NA	black	0	0	0
93_P8_E07	NA	black	0	2.7157	0
93_P9_H01	-0.236530576395	red	1	0.59072	4.2832
93_P9_B08	NA	black	0	0	0
93_P10_E03	NA	black	0	1.5568	0
93_P8_H09	-0.445214449209	red	1	0.38184	4.4017
93_P10_B02	NA	black	0	1.1532	0
93_P8_B06	NA	black	0	0	0
93_P10_E05	-0.169368209112	red	1	2.6796	4.8316
93_P8_E06	0.21808253536	red	1	3.7467	5.4748
93_P10_A02	0.141695131425	red	1	3.6947	5.1428
93_P8_B04	0.0165802204685	red	1	2.8329	4.2053
93_P8_C05	NA	black	0	3.1395	0
93_P9_F12	NA	black	0	0	0
93_P10_A01	NA	black	0	0	0
93_P8_A10	-1.2312537292	red	1	2.107	6.2153
93_P9_B06	NA	black	0	0	4.988
93_P10_D12	NA	black	0	0	4.9783
93_P8_D04	-0.0060677145074	red	1	3.1593	4.4147
93_P9_B10	-0.590314732773	red	1	2.5462	5.7612
93_P9_E12	NA	black	0	0	1.3573
93_P9_B02	NA	black	0	0	0.95754
93_P8_G11	NA	black	0	0	6.026
93_P10_H08	NA	black	0	0	5.0289
93_P10_B04	NA	black	0	0	0
93_P9_C12	NA	black	0	2.9948	0
93_P8_D11	NA	black	0	0	4.8313
93_P8_A03	NA	black	0	0	4.4382
93_P9_F02	NA	black	0	0	4.5664
93_P10_F03	-0.0617732519534	red	1	3.0326	4.7755
93_P9_G11	NA	black	0	0	0
93_P8_B09	NA	black	0	0	0
93_P9_E05	NA	black	0	0	0
93_P8_E09	-0.901342700896	red	1	5.3291	3.5994
93_P8_G03	NA	black	0	0	0
93_P9_C10	NA	black	0	3.0319	0
93_P8_D06	NA	black	0	4.9775	0
93_P8_C06	NA	black	0	0	0
93_P10_C01	NA	black	0	0	5.6787
93_P8_A05	NA	black	0	0	4.4695
93_P8_C11	NA	black	0	4.851	0
93_P8_E08	0.873180465034	red	1	5.1773	5.4603
93_P8_G12	1.16683625504	green3	2	5.151	5.8245
93_P9_D09	0.0221537260089	red	1	2.6695	4.1941
93_P8_D05	-0.196498433213	red	1	3.8181	3.6672
93_P9_F04	-0.774254869045	red	1	3.4593	0.45207
93_P10_H12	-0.122758188289	red	1	2.93	4.9562
93_P9_H09	NA	black	0	0	3.2769
93_P10_E06	NA	black	0	2.3265	0
93_P10_D07	NA	black	0	3.1232	0
93_P8_G05	-0.0666922690138	red	1	3.2693	5.8048
93_P9_A03	NA	black	0	5.4357	0
93_P10_E10	NA	black	0	2.9765	0
93_P10_G11	NA	black	0	0	0
93_P10_F08	NA	black	0	0	0.67987
93_P8_F07	-0.358542335655	red	1	2.0165	4.7937
93_P10_E01	NA	black	0	0	4.9969
93_P9_E07	NA	black	0	2.2528	0
93_P9_E03	NA	black	0	0	0
93_P9_D12	-0.133561132442	red	1	2.5998	4.6623
93_P8_E03	NA	black	0	1.1661	0
93_P10_E12	NA	black	0	0	0.36513
93_P8_F11	-0.405819719249	red	1	2.5521	5.3336
93_P9_B03	NA	black	0	0	0
93_P9_H10	NA	black	0	0	5.6437
93_P10_E04	NA	black	0	2.7685	0
93_P8_A07	1.11717021186	green3	2	4.5803	6.379
93_P8_F08	-0.0077117958252	red	1	2.6708	4.2973
93_P10_C11	NA	black	0	0	0
93_P10_H07	NA	black	0	0	0
93_P9_E02	NA	black	0	0	6.442
93_P10_H05	NA	black	0	3.6867	0
93_P9_B11	0.505466014108	red	1	4.2547	5.5523
93_P9_G10	NA	black	0	0.41468	0
93_P10_F05	-0.100913326084	red	1	2.8903	4.7948
93_P9_F10	0.194440167475	red	1	2.9059	2.8689
93_P9_A02	NA	black	0	0	0
93_P8_D10	NA	black	0	0	4.6424
93_P10_G04	-3.21919557528	black	0	5.0427	1.0635
93_P10_C05	NA	black	0	0	4.646
93_P8_C07	NA	black	0	1.5787	0
