Cell_name	Zvalue	Color	Cluster	NANOG	STAT3
MGH54_P16_E05	0.658458696259	red	1	0.39287	0.17249
MGH54_P16_E06	-0.100104830802	red	1	0.44573	2.544
MGH54_P16_E07	-1.65585451838	black	0	2.0847	0.18523
MGH54_P16_E08	NA	black	0	0	0.20289
MGH54_P16_E09	0.128011704538	red	1	1.272	2.8309
MGH54_P16_E10	0.552357352238	red	1	0.46571	0.21288
MGH54_P16_E11	NA	black	0	0.23266	0
MGH54_P16_E12	NA	black	0	0	4.4112
MGH54_P16_F01	NA	black	0	0	0
MGH54_P16_F03	NA	black	0	0	3.3164
MGH54_P16_F04	NA	black	0	0	0.42008
MGH54_P16_F05	-0.886459059384	red	1	0.35727	4.5283
MGH54_P16_F06	NA	black	0	0	4.5762
MGH54_P16_F07	-0.203818085495	red	1	0.010064	2.539
MGH54_P16_F08	NA	black	0	0	3.5165
MGH54_P16_F09	0.489440528919	red	1	0.31383	0.92448
MGH54_P16_F10	NA	black	0	0	6.0492
MGH54_P16_F11	NA	black	0	0	3.2789
MGH54_P16_G01	NA	black	0	0	0
MGH54_P16_G02	-0.502566591905	red	1	0.46676	3.8622
MGH54_P16_G03	0.647614814254	red	1	2.8836	2.8667
MGH54_P16_G04	NA	black	0	0	1.5902
MGH54_P16_G05	NA	black	0	2.8928	0
MGH54_P16_G06	-1.4136623795	red	1	0.25459	5.3053
MGH54_P16_G07	-2.69348476857	black	0	2.9405	0.34028
MGH54_P16_G08	NA	black	0	0	0
MGH54_P16_G09	-0.527616554014	red	1	0.42116	3.792
MGH54_P16_G10	NA	black	0	0.43296	0
MGH54_P16_G11	0.169895303403	red	1	0.75702	0.26183
MGH54_P16_G12	0.548720551869	red	1	0.43723	0.3584
MGH54_P16_H01	NA	black	0	0.65901	0
MGH54_P16_H02	NA	black	0	0	2.6576
MGH54_P16_H03	NA	black	0	0	4.4916
MGH54_P16_H04	0.0884581867172	red	1	0.82293	0.13619
MGH54_P16_H05	0.274394995637	red	1	0.64524	0.52707
MGH54_P16_H06	-0.120518933136	red	1	1.0813	1.2228
MGH54_P16_H07	-0.176340616944	red	1	0.63041	3.1416
MGH54_P16_H08	0.381405160572	red	1	0.60786	0.13225
MGH54_P16_H09	NA	black	0	0	0
MGH54_P16_H10	0.795367746818	red	1	0.27858	0.20539
MGH54_P16_H11	NA	black	0	0.34255	0
MGH54_P16_H12	-0.119753738719	red	1	1.5231	1.9797
MGH54_P17_A01	NA	black	0	0.64247	0
MGH54_P17_A02	NA	black	0	0	0
MGH54_P17_A03	-0.0510122753306	red	1	0.87971	3.6702
MGH54_P17_A04	-0.303195236865	red	1	0.61164	3.6711
MGH54_P17_A05	-0.240644106064	red	1	0.69777	3.7847
MGH54_P17_A06	0.687783387404	red	1	0.36737	0.18523
MGH54_P17_A07	NA	black	0	0	3.8656
MGH54_P17_A08	NA	black	0	0	5.0352
MGH54_P17_A09	NA	black	0	3.9263	0
MGH54_P17_A10	NA	black	0	0	0
MGH54_P17_A11	-0.00434940125437	red	1	0.89142	0.18523
MGH54_P17_A12	NA	black	0	0	0
MGH54_P17_B01	-1.06967682786	red	1	1.782	0.4489
MGH54_P17_B02	NA	black	0	0.63784	0
MGH54_P17_B03	-1.4611620869	black	0	0.042644	4.6773
MGH54_P17_B05	-0.145847127661	red	1	1.0222	0.52206
MGH54_P17_B06	-0.479286918737	red	1	0.63784	4.6114
MGH54_P17_B07	-0.573116748373	red	1	0.51096	4.2638
MGH54_P17_B08	NA	black	0	0.59741	0
MGH54_P17_B09	NA	black	0	4.0772	0
MGH54_P17_B10	-0.603333234806	red	1	0.42546	4.0225
MGH54_P17_B11	NA	black	0	0	4.3545
MGH54_P17_B12	NA	black	0	0	4.5053
MGH54_P17_C02	NA	black	0	0.44361	0
MGH54_P17_C03	-0.441962365655	red	1	0.419	3.5394
MGH54_P17_C04	0.519305127084	red	1	0.45312	0.39726
MGH54_P17_C05	0.329441384489	red	1	0.46258	1.0628
MGH54_P17_C06	NA	black	0	0	0
MGH54_P17_C07	-0.487765062887	red	1	0.56755	4.2277
MGH54_P17_C08	NA	black	0	0	1.294
MGH54_P17_C09	NA	black	0	0	0
MGH54_P17_C10	NA	black	0	0	0.16479
MGH54_P17_C11	NA	black	0	0.91762	0
MGH54_P17_C12	NA	black	0	0	1.1884
MGH54_P17_D01	NA	black	0	0.49672	0
MGH54_P17_D02	NA	black	0	0.57821	0
MGH54_P17_D03	-0.101782392934	red	1	1.3545	1.9184
MGH54_P17_D04	NA	black	0	0	0
MGH54_P17_D05	NA	black	0	0	0
MGH54_P17_D06	NA	black	0	0	3.7638
MGH54_P17_D07	NA	black	0	0	0
MGH54_P17_D09	-6.46740784861	black	0	5.367	0.26664
MGH54_P17_D10	NA	black	0	0	0.26063
MGH54_P17_D12	0.425098655865	red	1	0.55483	0.27262
MGH54_P17_E01	NA	black	0	0	0
MGH54_P17_E02	NA	black	0	0	0
MGH54_P17_E03	0.555796765141	red	1	0.47197	0.16736
MGH54_P17_E04	NA	black	0	0	0.38184
MGH54_P17_E05	NA	black	0	0.59264	0
MGH54_P17_E06	NA	black	0	0	3.9313
MGH54_P17_E07	0.170114531059	red	1	0.75104	0.36289
MGH54_P17_E08	3.41795710861	black	0	3.1739	4.7397
MGH54_P17_E09	NA	black	0	0	0
MGH54_P17_E10	NA	black	0	0	2.3682
MGH54_P17_E11	NA	black	0	0	0.76553
MGH54_P17_E12	NA	black	0	0	0
MGH54_P17_F01	NA	black	0	1.3016	0
MGH54_P17_F02	NA	black	0	0	2.1635
MGH54_P17_F03	NA	black	0	0	0.16993
MGH54_P17_F04	NA	black	0	0	0
MGH54_P17_F05	NA	black	0	0	0
MGH54_P17_F07	-0.787963993718	red	1	0.36289	4.302
MGH54_P17_F08	NA	black	0	1.1137	0
MGH54_P17_F09	0.813416442813	red	1	0.29866	0.085425
MGH54_P17_F10	-0.0343067466727	red	1	0.90535	3.8839
MGH54_P17_F11	NA	black	0	0	3.2564
MGH54_P17_F12	NA	black	0	0.33113	0
MGH54_P17_G01	NA	black	0	0	0.55582
MGH54_P17_G02	-0.479456706293	red	1	0.70841	5.2194
MGH54_P17_G03	NA	black	0	0	0
MGH54_P17_G04	NA	black	0	0	0
MGH54_P17_G05	0.603904356163	red	1	1.6351	3.6108
MGH54_P17_G06	NA	black	0	0.67717	0
MGH54_P17_G07	NA	black	0	0	0
MGH54_P17_G08	NA	black	0	0	5.1908
MGH54_P17_G09	-0.310509686813	red	1	0.7476	4.6251
MGH54_P17_G10	0.623375361262	red	1	0.07861	1.0314
MGH54_P17_G11	NA	black	0	0	0.36961
MGH54_P17_G12	-0.531402094767	red	1	1.2981	0.27023
MGH54_P17_H01	NA	black	0	0	0.58015
MGH54_P17_H02	0.419137200434	red	1	0.46467	0.72509
MGH54_P17_H05	NA	black	0	0	2.4924
MGH54_P17_H06	NA	black	0	0	0
MGH54_P17_H07	NA	black	0	0	0
MGH54_P17_H08	NA	black	0	0	3.251
MGH54_P17_H09	2.70953244056	black	0	4.8777	3.5319
MGH54_P17_H10	-0.180967055162	red	1	0.80653	4.2806
MGH54_P17_H11	NA	black	0	0	0.44784
MGH54_P17_H12	NA	black	0	0	4.2428
MGH54_P6_A01	0.279602358506	red	1	0.66357	0.33571
MGH54_P6_A02	0.211696757513	red	1	1.0841	4.6398
MGH54_P6_A03	NA	black	0	0	0
MGH54_P6_A04	0.411614190822	red	1	0.53605	0.44573
MGH54_P6_A05	0.0599583921971	red	1	1.0384	3.0786
MGH54_P6_A06	NA	black	0	1.0201	0
MGH54_P6_A07	NA	black	0	1.037	0
MGH54_P6_A08	NA	black	0	0	0.56852
MGH54_P6_A09	0.450051869305	red	1	1.4641	3.5809
MGH54_P6_A10	-0.139307479683	red	1	1.0165	0.52306
MGH54_P6_A11	0.0719366034395	red	1	1.5627	2.4547
MGH54_P6_A12	NA	black	0	0	3.5811
MGH54_P6_B01	0.522117186163	red	1	0.48749	0.22157
MGH54_P6_B02	NA	black	0	0	3.3675
MGH54_P6_B03	-0.620018727611	red	1	0.53804	4.5577
MGH54_P6_B04	0.14852587871	red	1	0.5955	1.4921
MGH54_P6_B05	NA	black	0	0	2.3185
MGH54_P6_B06	1.38200723819	green3	2	2.0496	4.2294
MGH54_P6_B07	NA	black	0	0.73812	0
MGH54_P6_B08	NA	black	0	0	3.3148
MGH54_P6_B09	NA	black	0	0	2.5023
MGH54_P6_B10	NA	black	0	0	4.3246
MGH54_P6_B11	NA	black	0	0	0
MGH54_P6_B12	NA	black	0	0	0
MGH54_P6_C01	NA	black	0	1.0172	0
MGH54_P6_C02	0.316345102538	red	1	0.63691	0.30801
MGH54_P6_C03	10.0050337075	black	0	5.7325	5.7677
MGH54_P6_C04	NA	black	0	0	0
MGH54_P6_C06	0.602949772583	red	1	1.664	3.5568
MGH54_P6_C07	-0.0431987979411	red	1	0.82863	2.9313
MGH54_P6_C08	0.512584591536	red	1	0.49467	0.2228
MGH54_P6_C09	NA	black	0	1.0165	0
MGH54_P6_C10	NA	black	0	0	3.422
MGH54_P6_C11	NA	black	0	0	0.30801
MGH54_P6_C12	NA	black	0	0.7941	0
MGH54_P6_D01	NA	black	0	0	0.3471
MGH54_P6_D02	NA	black	0	0	3.6849
MGH54_P6_D03	NA	black	0	0	3.8026
MGH54_P6_D04	NA	black	0	1.1499	0
MGH54_P6_D05	0.0454228409341	red	1	0.63134	1.9815
MGH54_P6_D07	NA	black	0	1.7497	0
MGH54_P6_D08	-2.0656667713	black	0	3.9079	1.3573
MGH54_P6_D09	NA	black	0	0.34028	0
MGH54_P6_D10	-0.0517404093403	red	1	1.0029	1.4399
MGH54_P6_D11	NA	black	0	0.60027	0
MGH54_P6_D12	-0.346116287104	red	1	1.1667	0.33685
MGH54_P6_E02	NA	black	0	0	2.9021
MGH54_P6_E03	0.782201419364	red	1	0.26183	0.29396
MGH54_P6_E04	NA	black	0	0	0
MGH54_P6_E05	0.188270630726	red	1	1.1184	3.8538
MGH54_P6_E07	5.37012135281	black	0	3.7198	5.4022
MGH54_P6_E08	0.442450838835	red	1	0.54696	0.23634
MGH54_P6_E09	-0.619690923719	red	1	0.59837	4.9262
MGH54_P6_E10	NA	black	0	0.99856	0
MGH54_P6_E11	NA	black	0	0	0
MGH54_P6_E12	NA	black	0	0.76469	0
MGH54_P6_F01	NA	black	0	0	0.27023
MGH54_P6_F02	NA	black	0	0.97746	0
MGH54_P6_F03	0.569641034371	red	1	1.629	3.5447
MGH54_P6_F05	0.124420806033	red	1	1.0587	3.8215
MGH54_P6_F06	NA	black	0	0	0
MGH54_P6_F07	-0.175166703409	red	1	1.1349	1.1104
MGH54_P6_F08	-0.260325022841	red	1	1.1434	0.6526
MGH54_P6_F09	-0.374364086536	red	1	0.47716	3.4854
MGH54_P6_F10	0.271357896674	red	1	0.64708	0.53406
MGH54_P6_F11	1.49775117219	black	0	2.9027	3.5291
MGH54_P6_F12	NA	black	0	0	3.6385
MGH54_P6_G01	1.16452082839	red	1	1.6201	4.966
MGH54_P6_G02	NA	black	0	0	0
MGH54_P6_G03	-0.0418885872189	red	1	0.9396	0.77146
MGH54_P6_G04	-0.631856292579	red	1	0.29866	3.7357
MGH54_P6_G06	-0.591405288214	red	1	0.44361	4.0512
MGH54_P6_G07	NA	black	0	0.50589	0
MGH54_P6_G08	NA	black	0	0	0
MGH54_P6_G09	NA	black	0	0.71984	0
MGH54_P6_G10	NA	black	0	0	3.168
MGH54_P6_G11	NA	black	0	0.97673	0
MGH54_P6_G12	-0.449720101599	red	1	0.57143	4.0997
MGH54_P6_H01	-0.423549991131	red	1	1.2333	0.36513
MGH54_P6_H03	-0.305540075534	red	1	0.8024	5.2918
MGH54_P6_H05	1.79448673319	black	0	2.3042	4.3538
MGH54_P6_H06	NA	black	0	1.121	0
MGH54_P6_H07	NA	black	0	0.58207	0
MGH54_P6_H08	0.212930798664	red	1	0.69243	0.60881
MGH54_P6_H09	-0.406119816379	red	1	0.60027	4.0656
MGH54_P6_H10	NA	black	0	0.62947	0
MGH54_P6_H11	0.0852065029425	red	1	0.81967	0.40926
MGH54_P6_H12	NA	black	0	1.4168	0
MGH54_P7_A02	NA	black	0	0	0.37072
MGH54_P7_A03	-4.78686499012	black	0	4.3847	0.33113
MGH54_P7_A04	NA	black	0	0	0
MGH54_P7_A06	0.328777885896	red	1	0.64616	0.1375
MGH54_P7_A07	NA	black	0	0.73812	0
MGH54_P7_A08	-0.237101818042	red	1	0.7966	4.6504
MGH54_P7_A10	NA	black	0	0.63227	0
MGH54_P7_A11	0.739020474455	red	1	0.30801	0.25701
MGH54_P7_A12	0.245308242381	red	1	0.70841	0.12829
MGH54_P7_B01	NA	black	0	1.5612	0
MGH54_P7_B03	0.804175100493	red	1	0.29278	0.13225
MGH54_P7_B04	-0.0475852028729	red	1	0.93357	5.3531
MGH54_P7_B05	NA	black	0	0.62667	0
MGH54_P7_B06	NA	black	0	3.8943	0
MGH54_P7_B07	-0.0461006607866	red	1	0.48233	2.3843
MGH54_P7_B08	NA	black	0	0	0
MGH54_P7_B09	-0.489216488752	red	1	1.3242	0.52707
MGH54_P7_B10	NA	black	0	0.21537	0
MGH54_P7_B12	NA	black	0	0.45838	0
MGH54_P7_C01	NA	black	0	0.39726	0
MGH54_P7_C03	0.668190480512	red	1	0.37295	0.22404
MGH54_P7_C04	0.466842114044	red	1	0.54102	0.15575
MGH54_P7_C05	NA	black	0	0	4.3093
MGH54_P7_C06	NA	black	0	0	4.5478
MGH54_P7_C07	-0.553250379221	red	1	1.3752	0.51096
MGH54_P7_C08	NA	black	0	0.56852	0
MGH54_P7_C09	-0.124602734402	red	1	0.97746	0.12433
MGH54_P7_C10	-0.110989748349	red	1	0.97453	0.25338
MGH54_P7_C11	0.190122145037	red	1	0.72334	0.50792
MGH54_P7_C12	NA	black	0	0	0.6173
MGH54_P7_D01	-1.24229985557	red	1	1.8032	0.20914
MGH54_P7_D02	-0.496201645192	red	1	1.26	0.21288
MGH54_P7_D03	0.854642960573	red	1	0.19787	0.30685
MGH54_P7_D04	NA	black	0	0.76808	0
MGH54_P7_D05	-0.0796713704412	red	1	0.95382	0.32769
MGH54_P7_D06	-1.16757610158	red	1	1.7515	0.21412
MGH54_P7_D08	NA	black	0	0.041243	0
MGH54_P7_D11	NA	black	0	0.82049	0
MGH54_P7_D12	0.844116267891	red	1	0.27381	0.09356
MGH54_P7_E01	NA	black	0	0.38626	0
MGH54_P7_E02	-0.182647464162	red	1	1.0321	0.28451
MGH54_P7_E03	NA	black	0	0	4.2466
MGH54_P7_E04	0.770424183746	red	1	0.3115	0.15704
MGH54_P7_E05	-0.0983185835341	red	1	0.86552	4.219
MGH54_P7_E06	0.0964059423201	red	1	0.81065	0.39616
MGH54_P7_E08	NA	black	0	0	0
MGH54_P7_E09	NA	black	0	0	3.7982
MGH54_P7_E10	-1.63298961473	black	0	2.1237	0.28096
MGH54_P7_E11	NA	black	0	0	0
MGH54_P7_E12	-6.45145017368	black	0	5.4821	0.33342
MGH54_P7_F01	-0.178271478026	red	1	1.0377	0.38736
MGH54_P7_F02	0.615426504866	red	1	0.42868	0.15834
MGH54_P7_F03	NA	black	0	0	0.41684
MGH54_P7_F04	8.31878001084	black	0	5.6611	5.2521
MGH54_P7_F05	-0.0775728003072	red	1	0.64893	2.6686
MGH54_P7_F06	-1.6718911143	black	0	2.2633	0.4489
MGH54_P7_F08	0.751646276249	red	1	0.32884	0.14535
MGH54_P7_F10	0.717432398834	red	1	0.29278	0.36625
MGH54_P7_F11	0.547864506494	red	1	0.42975	0.39287
MGH54_P7_G01	0.715895833321	red	1	0.35614	0.14405
MGH54_P7_G02	0.0929840878424	red	1	0.34596	1.9613
MGH54_P7_G03	NA	black	0	0	0.15316
MGH54_P7_G04	-0.0158173037854	red	1	0.89995	0.18396
MGH54_P7_G06	-1.28415367284	red	1	1.8412	0.22651
MGH54_P7_G07	NA	black	0	0	0
MGH54_P7_G08	-0.723267925127	red	1	0.35502	4.1126
MGH54_P7_G09	-1.78952098566	black	0	2.1683	0.16864
MGH54_P7_G10	0.437139832102	red	1	0.47508	0.6173
MGH54_P7_G11	0.160682871962	red	1	1.0342	5.6038
MGH54_P7_H01	-0.259532946183	red	1	1.0963	0.32308
MGH54_P7_H02	-0.91733398495	red	1	0.43082	4.9272
MGH54_P7_H04	NA	black	0	0	1.123
MGH54_P7_H05	-0.947542917161	red	1	0.37629	4.7579
MGH54_P7_H09	NA	black	0	0	0.77653
MGH54_P7_H10	0.0719136283901	red	1	0.83026	0.43829
MGH54_P8_A01	-0.303713404026	red	1	0.73898	4.4945
MGH54_P8_A06	-0.152444357546	red	1	1.0086	0.28451
MGH54_P8_A07	NA	black	0	0.926	0
MGH54_P8_A09	-0.594272548313	red	1	1.3202	0.15704
MGH54_P8_A10	-0.26034150979	red	1	1.1909	0.89763
MGH54_P8_A11	0.39908520237	red	1	0.55876	0.37851
MGH54_P8_A12	NA	black	0	0	0.52105
MGH54_P8_B01	NA	black	0	0	0.43616
MGH54_P8_B02	NA	black	0	2.3601	0
MGH54_P8_B04	-0.322101528504	red	1	1.144	0.3115
MGH54_P8_B08	-0.0920085543823	red	1	0.95977	0.24975
MGH54_P8_B09	-0.429976695907	red	1	1.224	0.28806
MGH54_P8_B12	-2.56045533964	black	0	3.1806	0.65168
MGH54_P8_C02	NA	black	0	0	0.44255
MGH54_P8_C04	0.163288297219	red	1	0.75873	0.32654
MGH54_P8_C06	0.336020544603	red	1	0.6397	0.14796
MGH54_P8_C07	NA	black	0	0	0.36737
MGH54_P8_C09	0.65515219043	red	1	0.41143	0.1003
MGH54_P8_C12	NA	black	0	0	0.26784
MGH54_P8_D01	0.578165141004	red	1	0.41143	0.36289
MGH54_P8_D03	-0.319934815438	red	1	1.1674	0.47508
MGH54_P8_D04	NA	black	0	0	0
MGH54_P8_D05	NA	black	0	0	0.23634
MGH54_P8_D06	NA	black	0	0	0
MGH54_P8_D07	-0.235139195513	red	1	0.78994	4.5489
MGH54_P8_D08	0.124624580566	red	1	0.79909	0.042644
MGH54_P8_D10	NA	black	0	0.27501	0
MGH54_P8_D11	0.584856722904	red	1	0.46153	0.10836
MGH54_P8_D12	0.00186914861713	red	1	0.8883	0.30568
MGH54_P8_E01	NA	black	0	0.87421	0
MGH54_P8_E04	NA	black	0	0.33914	0
MGH54_P8_E05	0.466708524636	red	1	1.2314	4.8129
MGH54_P8_E07	0.590035105711	red	1	0.38405	0.42868
MGH54_P8_E08	NA	black	0	0.73379	0
MGH54_P8_E10	0.267144510999	red	1	0.68257	0.24367
MGH54_P8_F01	-0.735687545599	red	1	0.49262	4.7029
MGH54_P8_F02	NA	black	0	1.0759	0
MGH54_P8_F04	NA	black	0	1.0158	0
MGH54_P8_F05	NA	black	0	0	5.0176
MGH54_P8_F06	-0.846837721836	red	1	0.338	4.3615
MGH54_P8_F08	-0.336430464486	red	1	0.78409	5.2514
MGH54_P8_F09	-0.0864888841392	red	1	1.082	1.5018
MGH54_P8_F10	0.372608580178	red	1	0.60122	0.23756
MGH54_P8_F11	-1.04810256029	red	1	0.28451	4.6399
MGH54_P8_F12	NA	black	0	0	0.53705
MGH54_P8_G01	-0.834914056096	red	1	1.7286	0.75189
MGH54_P8_G03	-2.67847478806	black	0	2.8464	0.25096
MGH54_P8_G04	NA	black	0	0	5.0649
MGH54_P8_G05	NA	black	0	0.26303	0
MGH54_P8_G06	0.769052886236	red	1	0.31499	0.14796
MGH54_P8_G07	-0.105959229006	red	1	0.96864	0.21537
MGH54_P8_G08	-0.234237602532	red	1	1.0587	0.14926
MGH54_P8_G09	0.222656709439	red	1	0.70752	0.36513
MGH54_P8_G10	NA	black	0	0	0.23511
MGH54_P8_G11	-6.45839230744	black	0	5.7206	0.44996
MGH54_P8_G12	NA	black	0	1.4688	0
MGH54_P8_H01	-0.498475243321	red	1	0.36177	3.5553
MGH54_P8_H03	NA	black	0	0	0
MGH54_P8_H04	-0.128632698107	red	1	0.98112	0.1375
MGH54_P8_H06	-0.152318495071	red	1	1.0475	0.71633
MGH54_P8_H07	NA	black	0	0	2.0423
MGH54_P8_H08	0.871332049358	red	1	0.24975	0.10702
MGH54_P8_H10	-0.102481132501	red	1	0.96347	0.16479
MGH54_P8_H12	-0.314156807118	red	1	0.81803	5.6252
MGH54_P10_A01	NA	black	0	0.12035	0
MGH54_P10_A02	NA	black	0	1.9065	0
MGH54_P10_A03	NA	black	0	0.44467	0
MGH54_P10_A04	NA	black	0	0	1.9679
MGH54_P10_A05	-0.949337579559	red	1	1.6897	0.46153
MGH54_P10_A06	-0.0992859037405	red	1	1.0738	1.3578
MGH54_P10_A07	NA	black	0	0	0.57531
MGH54_P10_A09	0.329729271664	red	1	0.64247	0.16607
MGH54_P10_A10	0.340097573646	red	1	0.63413	0.17121
MGH54_P10_A11	NA	black	0	0	0.21909
MGH54_P10_A12	0.214091938414	red	1	0.70752	0.44784
MGH54_P10_B01	-0.694812535091	red	1	1.5826	0.73031
MGH54_P10_B02	NA	black	0	0	0.35163
MGH54_P10_B03	NA	black	0	0	4.5592
MGH54_P10_B05	-0.0361367192255	red	1	0.92448	0.50995
MGH54_P10_B06	-0.00787726680104	red	1	0.93206	3.9935
MGH54_P10_B07	3.114640281	black	0	4.1469	3.9264
MGH54_P10_B08	-0.0914129064639	red	1	1.2412	1.8404
MGH54_P10_B09	0.221009215057	red	1	0.70044	0.45943
MGH54_P10_B10	NA	black	0	0.7137	0
MGH54_P10_B11	NA	black	0	0	0.66903
MGH54_P10_B12	NA	black	0	0.59932	0
MGH54_P10_C01	NA	black	0	4.0023	0
MGH54_P10_C02	0.0202824512961	red	1	1.0642	2.4688
MGH54_P10_C03	0.107150638698	red	1	0.809	0.14666
MGH54_P10_C04	0.326860285931	red	1	0.47612	1.0349
MGH54_P10_C05	0.101485212944	red	1	1.0093	4.9835
MGH54_P10_C07	1.20274337727	red	1	1.4356	6.2405
MGH54_P10_C08	-0.918690566073	red	1	1.5509	0.15316
MGH54_P10_C09	NA	black	0	1.3334	0
MGH54_P10_C10	0.0152456221815	red	1	0.87735	0.25822
MGH54_P10_C11	0.489370711769	red	1	0.51096	0.23266
MGH54_P10_C12	-1.40637331978	red	1	0.38073	5.9197
MGH54_P10_D01	NA	black	0	0	1.0956
MGH54_P10_D02	NA	black	0	0.29748	0
MGH54_P10_D03	0.344231352227	red	1	0.56169	0.63506
MGH54_P10_D04	0.633814322698	red	1	0.40708	0.19283
MGH54_P10_D05	0.421733306139	red	1	1.846	3.0036
MGH54_P10_D06	2.45390843628	black	0	1.8552	6.5826
MGH54_P10_D07	NA	black	0	0	4.3839
MGH54_P10_D09	NA	black	0	0	4.9464
MGH54_P10_D10	NA	black	0	0	0.24367
MGH54_P10_D11	-0.185702513673	red	1	0.41359	2.778
MGH54_P10_D12	-0.0861296852102	red	1	0.42546	2.4865
MGH54_P10_E01	-0.244469188461	red	1	1.0752	0.23879
MGH54_P10_E02	NA	black	0	0	1.4271
MGH54_P10_E03	0.66874513865	red	1	0.36289	0.26183
MGH54_P10_E04	0.116945015885	red	1	1.0179	4.9939
MGH54_P10_E05	0.24807422456	red	1	1.3242	3.2337
MGH54_P10_E06	NA	black	0	0	0.14405
MGH54_P10_E07	NA	black	0	1.2265	0
MGH54_P10_E08	NA	black	0	0	0.27023
MGH54_P10_E09	NA	black	0	0.57821	0
MGH54_P10_E10	NA	black	0	0	3.5011
MGH54_P10_E11	NA	black	0	0	0
MGH54_P10_E12	0.310613010076	red	1	1.0881	6.2868
MGH54_P10_F01	NA	black	0	1.4217	0
MGH54_P10_F02	-0.0224037129031	red	1	0.69777	2.3904
MGH54_P10_F03	0.525126845533	red	1	0.45523	0.36625
MGH54_P10_F04	-0.0757874802034	red	1	0.9501	0.31383
MGH54_P10_F05	-0.163126805765	red	1	0.22157	2.5656
MGH54_P10_F06	-0.204454984838	red	1	1.1506	1.0101
MGH54_P10_F08	-0.950666674745	red	1	0.25217	4.3224
MGH54_P10_F09	0.336468637329	red	1	0.58207	0.5656
MGH54_P10_F10	-1.64046551974	black	0	2.2001	0.39287
MGH54_P10_F11	0.741289273842	red	1	0.3173	0.21785
MGH54_P10_F12	-0.259805995804	red	1	1.0909	0.27501
MGH54_P10_G01	0.307811578446	red	1	0.64432	0.30334
MGH54_P10_G02	-0.840899766912	red	1	1.5874	0.42761
MGH54_P10_G03	0.103704843733	red	1	0.81311	0.074505
MGH54_P10_G05	NA	black	0	0	4.0977
MGH54_P10_G06	0.293915717444	red	1	0.65535	0.30451
MGH54_P10_G07	NA	black	0	0.40163	0
MGH54_P10_G09	NA	black	0	0	0.65444
MGH54_P10_G10	5.00077809239	black	0	4.438	4.6571
MGH54_P10_G11	-0.0603776794392	red	1	0.69332	2.6411
MGH54_P10_G12	NA	black	0	0.20914	0
MGH54_P10_H02	-0.00736361243172	red	1	0.5955	2.2633
MGH54_P10_H03	0.42886573064	red	1	0.4916	0.58207
MGH54_P10_H04	0.829978721846	red	1	1.585	4.2705
MGH54_P10_H05	NA	black	0	0	5.0251
MGH54_P10_H06	0.275002105613	red	1	0.67987	0.20664
MGH54_P10_H07	6.67250572177	black	0	4.6877	5.2209
MGH54_P10_H08	NA	black	0	0	2.9839
MGH54_P10_H09	0.151480437702	red	1	0.7277	0.86235
MGH54_P10_H10	-0.413482172101	red	1	0.52005	3.7521
MGH54_P10_H11	-0.349692630334	red	1	1.1744	0.36737
MGH54_P10_H12	-0.341008948562	red	1	1.1616	0.32998
MGH54_P11_A01	0.439082503925	red	1	0.53107	0.34596
MGH54_P11_A02	2.83485949521	black	0	3.2354	4.2818
MGH54_P11_A03	NA	black	0	0	0
MGH54_P11_A04	NA	black	0	0.69243	0
MGH54_P11_A05	NA	black	0	0.54893	0
MGH54_P11_A06	NA	black	0	0.73985	0
MGH54_P11_A08	0.698306177389	red	1	1.4563	4.3723
MGH54_P11_A09	0.107551427311	red	1	0.80571	0.25942
MGH54_P11_A10	0.407544991193	red	1	1.1985	4.7777
MGH54_P11_A11	0.00178986034426	red	1	0.94561	2.344
MGH54_P11_A12	NA	black	0	0	3.9395
MGH54_P11_B01	NA	black	0	0.71984	0
MGH54_P11_B02	-0.022865174229	red	1	0.9115	0.45943
MGH54_P11_B03	NA	black	0	0	0
MGH54_P11_B04	NA	black	0	0.92448	0
MGH54_P11_B05	NA	black	0	0	3.7608
MGH54_P11_B06	0.000648226357576	red	1	1.0293	2.2615
MGH54_P11_B08	-0.439289480221	red	1	1.2327	0.29631
MGH54_P11_B09	-0.420441881058	red	1	0.49672	3.6964
MGH54_P11_B10	NA	black	0	3.1491	0
MGH54_P11_B11	-0.0353019169812	red	1	0.94186	0.98623
MGH54_P11_B12	0.0788381458079	red	1	0.56755	1.8734
MGH54_P11_C01	-0.497778773824	red	1	1.7004	1.3311
MGH54_P11_C02	-0.837466765092	red	1	1.5573	0.35276
MGH54_P11_C03	NA	black	0	0	0
MGH54_P11_C04	-0.0957381839533	red	1	0.97526	0.48027
MGH54_P11_C05	-0.306903091901	red	1	1.1801	0.61353
MGH54_P11_C06	NA	black	0	0	3.6799
MGH54_P11_C07	NA	black	0	0.73031	0
MGH54_P11_C08	-4.05409398872	black	0	3.7122	0.19409
MGH54_P11_C09	NA	black	0	0	3.6996
MGH54_P11_C10	NA	black	0	0	0
MGH54_P11_C12	NA	black	0	1.4782	0
MGH54_P11_D01	NA	black	0	0	0
MGH54_P11_D02	NA	black	0	0	4.2451
MGH54_P11_D03	NA	black	0	0	0
MGH54_P11_D04	0.0372859727952	red	1	0.67175	1.9942
MGH54_P11_D05	-0.126559243012	red	1	1.8057	2.079
MGH54_P11_D06	NA	black	0	2.3547	0
MGH54_P11_D07	0.670252122752	red	1	0.37962	0.1903
