Cell_name	Zvalue	Color	Cluster	SSTR2	TP53
MGH54_P7_C10	-0.278513180272	red	1	0.25822	3.5482
MGH54_P7_C11	NA	black	0	0	0
MGH54_P7_C12	NA	black	0	0	5.8373
MGH54_P7_D01	0.0649754059517	red	1	0.84559	2.4241
MGH54_P7_D02	NA	black	0	0.57628	0
MGH54_P7_D03	-0.163202601071	red	1	0.35276	3.2525
MGH54_P7_D04	-0.208727792119	red	1	0.21909	3.3297
MGH54_P7_D05	NA	black	0	0	0
MGH54_P7_D06	NA	black	0	0.338	0
MGH54_P7_D08	-0.293902445369	red	1	0.52005	3.8271
MGH54_P7_D11	NA	black	0	0	2.8264
MGH54_P7_D12	-0.944970101882	red	1	0.24489	5.6776
MGH54_P7_E01	NA	black	0	0	0
MGH54_P7_E02	NA	black	0	0	0
MGH54_P7_E03	NA	black	0	0	3.7449
MGH54_P7_E04	NA	black	0	0	4.1506
MGH54_P7_E05	-0.29985739514	red	1	0.26784	3.6173
MGH54_P7_E06	1.03332321931	green3	2	3.252	4.5806
MGH54_P7_E08	NA	black	0	0	3.5987
MGH54_P7_E09	0.880077515169	green3	2	0.2302	0.62854
MGH54_P7_E10	NA	black	0	0	0
MGH54_P7_E11	NA	black	0	0.58496	0
MGH54_P7_E12	0.511933433605	red	1	0.032806	1.6439
MGH54_P7_F01	-0.356405524505	red	1	0.90227	5.3304
MGH54_P7_F02	NA	black	0	0	3.2388
MGH54_P7_F03	NA	black	0	0	3.8786
MGH54_P7_F04	NA	black	0	0.063503	0
MGH54_P7_F05	NA	black	0	0.47923	0
MGH54_P7_F06	NA	black	0	0	0.86711
MGH54_P7_F08	-0.336076412163	red	1	0.43936	3.8903
MGH54_P7_F10	-0.833104006447	red	1	0.20914	5.1958
MGH54_P7_F11	NA	black	0	0.37629	0
MGH54_P7_G01	NA	black	0	0	3.5349
MGH54_P7_G02	NA	black	0	0	0
MGH54_P7_G03	NA	black	0	0.23879	0
MGH54_P7_G04	-0.265046020573	red	1	0.28924	3.5281
MGH54_P7_G06	NA	black	0	0.3505	0
MGH54_P7_G07	NA	black	0	0	0
MGH54_P7_G08	0.880219300743	green3	2	0.25459	0.59264
MGH54_P7_G09	NA	black	0	0	4.002
MGH54_P7_G10	NA	black	0	0	0
MGH54_P7_G11	NA	black	0	0	0
MGH54_P7_H01	NA	black	0	0.29748	0
MGH54_P7_H02	-0.3283679659	red	1	0.31034	3.7367
MGH54_P7_H04	NA	black	0	0.40817	0
MGH54_P7_H05	NA	black	0	0.47716	0
MGH54_P7_H09	NA	black	0	0	0
MGH54_P7_H10	-0.748291721505	red	1	0.45628	5.5923
MGH54_P8_A01	NA	black	0	0	0
MGH54_P8_A06	-0.283189692221	red	1	0.95903	4.9705
MGH54_P8_A07	NA	black	0	0.21164	0
MGH54_P8_A09	NA	black	0	0.15963	0
MGH54_P8_A10	NA	black	0	0	0
MGH54_P8_A11	-0.255213074677	red	1	0.32193	3.5192
MGH54_P8_A12	-0.28708721284	red	1	0.21785	3.5477
MGH54_P8_B01	NA	black	0	0.36849	0
MGH54_P8_B02	1.25491080191	green3	2	6.122	3.487
MGH54_P8_B04	NA	black	0	0.28096	0
MGH54_P8_B08	NA	black	0	0	0
MGH54_P8_B09	NA	black	0	0	5.0224
MGH54_P8_B12	NA	black	0	0	3.2708
MGH54_P8_C02	NA	black	0	0	2.5097
MGH54_P8_C04	NA	black	0	0.21785	0
MGH54_P8_C06	NA	black	0	0	0
MGH54_P8_C07	NA	black	0	0	2.0444
MGH54_P8_C09	NA	black	0	0.301	0
MGH54_P8_C12	NA	black	0	0	4.9652
MGH54_P8_D01	NA	black	0	0	0
MGH54_P8_D03	NA	black	0	0	0
MGH54_P8_D04	NA	black	0	0	0
MGH54_P8_D05	NA	black	0	0.30334	0
MGH54_P8_D06	NA	black	0	0	4.2875
MGH54_P8_D07	NA	black	0	0.46362	0
MGH54_P8_D08	NA	black	0	0.086784	0
MGH54_P8_D10	NA	black	0	0.36401	0
MGH54_P8_D11	-0.357023916545	red	1	0.15056	3.6966
MGH54_P8_D12	1.04919776443	green3	2	0.21288	0.28214
MGH54_P8_E01	0.77839272469	green3	2	0.25701	0.82293
MGH54_P8_E04	0.8384681281	green3	2	0.4813	0.31383
MGH54_P8_E05	NA	black	0	0.65535	0
MGH54_P8_E07	0.903925960696	green3	2	0.37851	0.33685
MGH54_P8_E08	0.0167801033313	red	1	0.16736	2.7266
MGH54_P8_E10	NA	black	0	0.084064	0
MGH54_P8_F01	NA	black	0	0	0.27977
MGH54_P8_F02	NA	black	0	0	0
MGH54_P8_F04	NA	black	0	0.21164	0
MGH54_P8_F05	NA	black	0	0	3.3616
MGH54_P8_F06	NA	black	0	0	0.61636
MGH54_P8_F08	-0.373226155844	red	1	0.15704	3.7453
MGH54_P8_F09	NA	black	0	0.1635	0
MGH54_P8_F10	NA	black	0	0.20539	0
MGH54_P8_F11	NA	black	0	0.17505	0
MGH54_P8_F12	NA	black	0	0	0
MGH54_P8_G01	NA	black	0	0	0
MGH54_P8_G03	NA	black	0	0	2.6556
MGH54_P8_G04	-0.138910239002	red	1	0.14143	3.1195
MGH54_P8_G05	-0.403024533276	red	1	0.16993	3.8376
MGH54_P8_G06	-0.237971974812	red	1	0.22774	3.4151
MGH54_P8_G07	0.355332681395	red	1	0.31267	1.7999
MGH54_P8_G08	-0.127141618763	red	1	0.1776	3.0971
MGH54_P8_G09	NA	black	0	0	0.24732
MGH54_P8_G10	-0.459673938289	red	1	0.34823	4.2048
MGH54_P8_G11	NA	black	0	0	0
MGH54_P8_G12	NA	black	0	0.30918	0
MGH54_P8_H01	-0.0155000000137	red	1	0.53804	2.8104
MGH54_P8_H03	0.808979073146	green3	2	0.24001	0.77568
MGH54_P8_H04	NA	black	0	0.29042	0
MGH54_P8_H06	NA	black	0	0	0
MGH54_P8_H07	-1.04827424614	red	1	0.31267	6.3314
MGH54_P8_H08	NA	black	0	0	0
MGH54_P8_H10	NA	black	0	0	3.4421
MGH54_P8_H12	0.936458313407	green3	2	0.35163	0.30568
MGH54_P10_A01	-0.164187570362	red	1	0.46153	3.3055
MGH54_P10_A02	NA	black	0	0.53804	0
MGH54_P10_A03	NA	black	0	0.26183	0
MGH54_P10_A04	NA	black	0	0	0
MGH54_P10_A05	NA	black	0	0.94785	0
MGH54_P10_A06	NA	black	0	0	0.31499
MGH54_P10_A07	NA	black	0	0	0
MGH54_P10_A09	NA	black	0	0	0
MGH54_P10_A10	NA	black	0	0	0
MGH54_P10_A11	NA	black	0	0	4.9148
MGH54_P10_A12	-0.204598630277	red	1	0.45943	3.4439
MGH54_P10_B01	NA	black	0	0	4.3237
MGH54_P10_B02	NA	black	0	0	0
MGH54_P10_B03	NA	black	0	0	3.9194
MGH54_P10_B05	0.516992624023	red	1	0.17887	1.515
MGH54_P10_B06	NA	black	0	0	5.3448
MGH54_P10_B07	NA	black	0	0	0
MGH54_P10_B08	NA	black	0	3.8555	0
MGH54_P10_B09	NA	black	0	1.1434	0
MGH54_P10_B10	-0.823497696498	red	1	0.31383	5.4336
MGH54_P10_B11	NA	black	0	0.39506	0
MGH54_P10_B12	NA	black	0	0	0
MGH54_P10_C01	0.683863881795	green3	2	0.6332	0.44573
MGH54_P10_C02	0.638974391794	red	1	0.69866	0.44573
MGH54_P10_C03	NA	black	0	0	1.1084
MGH54_P10_C04	NA	black	0	0	0
MGH54_P10_C05	NA	black	0	0	2.9964
MGH54_P10_C07	NA	black	0	0.24123	0
MGH54_P10_C08	NA	black	0	0.46048	0
MGH54_P10_C09	NA	black	0	0.36513	0
MGH54_P10_C10	NA	black	0	0.18777	0
MGH54_P10_C11	0.693269291995	green3	2	0.27143	1.0036
MGH54_P10_C12	NA	black	0	0	0
MGH54_P10_D01	NA	black	0	1.1303	0
MGH54_P10_D02	NA	black	0	0.29983	0
MGH54_P10_D03	0.602920109602	red	1	0.73466	0.48336
MGH54_P10_D04	NA	black	0	0.56949	0
MGH54_P10_D05	NA	black	0	0.37407	0
MGH54_P10_D06	NA	black	0	0	0.37295
MGH54_P10_D07	NA	black	0	0	4.6481
MGH54_P10_D09	NA	black	0	0	3.4839
MGH54_P10_D10	-0.201324588796	red	1	0.070389	3.2564
MGH54_P10_D11	-0.638959594486	red	1	0.54893	5.4201
MGH54_P10_D12	NA	black	0	0	0
MGH54_P10_E01	NA	black	0	0	0
MGH54_P10_E02	NA	black	0	0.41684	0
MGH54_P10_E03	0.856810538465	green3	2	0.43936	0.34483
MGH54_P10_E04	NA	black	0	0.38184	0
MGH54_P10_E05	NA	black	0	0.3173	0
MGH54_P10_E06	NA	black	0	0	3.1952
MGH54_P10_E07	0.161854981426	red	1	0.57531	2.1875
MGH54_P10_E08	NA	black	0	0	0
MGH54_P10_E09	NA	black	0	3.1666	0
MGH54_P10_E10	NA	black	0	0	0
MGH54_P10_E11	NA	black	0	0	0
MGH54_P10_E12	NA	black	0	6.2731	0
MGH54_P10_F01	NA	black	0	0	5.9956
MGH54_P10_F02	NA	black	0	0	0
MGH54_P10_F03	NA	black	0	0	0
MGH54_P10_F04	NA	black	0	0	0
MGH54_P10_F05	NA	black	0	0	0
MGH54_P10_F06	NA	black	0	0	0
MGH54_P10_F08	NA	black	0	0.33457	0
MGH54_P10_F09	NA	black	0	0.33228	0
MGH54_P10_F10	NA	black	0	6.7849	0
MGH54_P10_F11	NA	black	0	0	0
MGH54_P10_F12	NA	black	0	0	5.3237
MGH54_P10_G01	NA	black	0	0	0
MGH54_P10_G02	NA	black	0	0.53804	0
MGH54_P10_G03	0.0509996474854	red	1	0.28451	2.6246
MGH54_P10_G05	NA	black	0	0	4.7982
MGH54_P10_G06	NA	black	0	0	0.38736
MGH54_P10_G07	NA	black	0	0	0
MGH54_P10_G09	NA	black	0	0	5.0152
MGH54_P10_G10	-1.08362714778	red	1	6.5141	1.8016
MGH54_P10_G11	0.00629370288582	red	1	0.17505	2.7527
MGH54_P10_G12	NA	black	0	0	0
MGH54_P10_H02	0.558652989054	red	1	0.2916	1.3051
MGH54_P10_H03	NA	black	0	0	0
MGH54_P10_H04	NA	black	0	0	0
MGH54_P10_H05	0.418177646359	red	1	0.33571	1.6168
MGH54_P10_H06	NA	black	0	0	0.33457
MGH54_P10_H07	0.0586079046283	red	1	0.59932	2.539
MGH54_P10_H08	NA	black	0	0	0
MGH54_P10_H09	NA	black	0	0	1.8604
MGH54_P10_H10	0.632902554774	red	1	0.34823	1.0531
MGH54_P10_H11	0.0508005646048	red	1	0.31499	2.6206
MGH54_P10_H12	NA	black	0	0	0
MGH54_P11_A01	-0.0804251692007	red	1	0.39397	3.0086
MGH54_P11_A02	NA	black	0	0	0
MGH54_P11_A03	NA	black	0	0	0
MGH54_P11_A04	NA	black	0	0	0
MGH54_P11_A05	NA	black	0	0	2.0841
MGH54_P11_A06	NA	black	0	0	5.3217
MGH54_P11_A08	-0.136114586013	red	1	0.51096	3.2313
MGH54_P11_A09	NA	black	0	0	0
MGH54_P11_A10	-0.231002404987	red	1	5.1825	2.3802
MGH54_P11_A11	NA	black	0	0	3.8221
MGH54_P11_A12	NA	black	0	0.0057593	0
MGH54_P11_B01	-0.579433665195	red	1	0.32884	4.5846
MGH54_P11_B02	NA	black	0	0	4.476
MGH54_P11_B03	NA	black	0	0	0
MGH54_P11_B04	NA	black	0	0	0
MGH54_P11_B05	NA	black	0	0	4.5658
MGH54_P11_B06	NA	black	0	0	0
MGH54_P11_B08	NA	black	0	0	0
MGH54_P11_B09	NA	black	0	0	0
MGH54_P11_B10	NA	black	0	0	0
MGH54_P11_B11	NA	black	0	0	5.3268
MGH54_P11_B12	NA	black	0	0	0.45523
MGH54_P11_C01	NA	black	0	0	0
MGH54_P11_C02	NA	black	0	0	0
MGH54_P11_C03	NA	black	0	0.39067	0
MGH54_P11_C04	NA	black	0	0	0
MGH54_P11_C05	NA	black	0	2.3491	0
MGH54_P11_C06	NA	black	0	0	0
MGH54_P11_C07	NA	black	0	0	0.68077
MGH54_P11_C08	NA	black	0	0.30685	0
MGH54_P11_C09	NA	black	0	0	3.4848
MGH54_P11_C10	NA	black	0	0	0.48336
MGH54_P11_C12	NA	black	0	0	5.3114
MGH54_P11_D01	NA	black	0	3.7148	0
MGH54_P11_D02	NA	black	0	0	0
MGH54_P11_D03	NA	black	0	0	0
MGH54_P11_D04	NA	black	0	0.13619	0
MGH54_P11_D05	NA	black	0	0	1.6429
MGH54_P11_D06	NA	black	0	0	0
MGH54_P11_D07	NA	black	0	0	0
MGH54_P11_D08	NA	black	0	0.3584	0
MGH54_P11_D09	-0.549211965471	red	1	0.66084	5.4005
MGH54_P11_D10	NA	black	0	0	0
MGH54_P11_D11	NA	black	0	0	0
MGH54_P11_D12	NA	black	0	0	1.0559
MGH54_P11_E01	NA	black	0	0	4.3234
MGH54_P11_E02	-1.37595646188	red	1	4.0037	0.65627
MGH54_P11_E03	-0.16524086683	red	1	0.55582	3.3637
MGH54_P11_E04	NA	black	0	4.0204	0
MGH54_P11_E05	NA	black	0	0	0
MGH54_P11_E06	NA	black	0	0	4.2804
MGH54_P11_E07	-0.928973488755	red	1	0.27977	5.728
MGH54_P11_E08	NA	black	0	0.24489	0
MGH54_P11_E09	NA	black	0	0	4.6972
MGH54_P11_E10	NA	black	0	0	0
MGH54_P11_E11	NA	black	0	0	0
MGH54_P11_E12	NA	black	0	0	0
MGH54_P11_F01	NA	black	0	0	0
MGH54_P11_F02	NA	black	0	5.447	0
MGH54_P11_F03	-2.73518986881	black	0	6.3468	0.56949
MGH54_P11_F04	NA	black	0	0.53107	0
MGH54_P11_F05	NA	black	0	0	0
MGH54_P11_F06	NA	black	0	0	0
MGH54_P11_F07	NA	black	0	0	0
MGH54_P11_F08	NA	black	0	0	0
MGH54_P11_F09	NA	black	0	0	0
MGH54_P11_F10	NA	black	0	0	4.0824
MGH54_P11_F11	NA	black	0	0	0
MGH54_P11_F12	NA	black	0	0	0
MGH54_P11_G01	NA	black	0	0	0
MGH54_P11_G02	NA	black	0	0	3.7465
MGH54_P11_G03	-0.577954232775	red	1	0.33457	4.5899
MGH54_P11_G04	NA	black	0	0.35163	0
MGH54_P11_G05	NA	black	0	7.7618	0
MGH54_P11_G06	-0.576467266264	red	1	0.70576	5.8317
MGH54_P11_G07	NA	black	0	0	2.2296
MGH54_P11_G08	0.490627099168	red	1	0.33113	1.434
MGH54_P11_G09	NA	black	0	0	0
MGH54_P11_G10	0.468007725381	red	1	0.77484	0.86235
MGH54_P11_G11	NA	black	0	0	5.2313
MGH54_P11_G12	0.874511522807	green3	2	0.25822	0.60027
MGH54_P11_H01	NA	black	0	0	0
MGH54_P11_H02	NA	black	0	5.5263	0
MGH54_P11_H03	NA	black	0	0	5.478
MGH54_P11_H04	0.224325088336	red	1	0.41792	2.0868
MGH54_P11_H05	-0.0616702936044	red	1	0.35952	2.9458
MGH54_P11_H06	NA	black	0	0	0
MGH54_P11_H07	NA	black	0	0.19535	0
MGH54_P11_H08	NA	black	0	0	0
MGH54_P11_H09	NA	black	0	0	2.1391
MGH54_P11_H10	NA	black	0	0	0
MGH54_P11_H11	NA	black	0	0.18142	0
MGH54_P11_H12	0.482742200002	red	1	0.24975	1.5326
MGH54_P12_A01	NA	black	0	0	4.7123
MGH54_P12_A02	NA	black	0	0	1.4335
MGH54_P12_A03	NA	black	0	0	1.8428
MGH54_P12_A04	NA	black	0	0	0
MGH54_P12_A05	2.18407505899	green3	2	4.4626	5.0471
MGH54_P12_A06	NA	black	0	0	0.52005
MGH54_P12_A07	NA	black	0	0	4.9476
MGH54_P12_A08	NA	black	0	0	0
MGH54_P12_A09	NA	black	0	0	2.0423
MGH54_P12_A10	NA	black	0	0.42653	0
MGH54_P12_A11	NA	black	0	2.5041	0
MGH54_P12_B01	NA	black	0	0	1.3879
MGH54_P12_B02	NA	black	0	0	0
MGH54_P12_B03	NA	black	0	0	0
MGH54_P12_B04	NA	black	0	0	0
MGH54_P12_B05	NA	black	0	0	0
MGH54_P12_B06	NA	black	0	0.32769	0
MGH54_P12_B07	NA	black	0	0	4.3908
MGH54_P12_B08	NA	black	0	0.26544	0
MGH54_P12_B09	-0.517152497544	red	1	0.21039	4.2075
MGH54_P12_B10	0.902592520006	green3	2	0.24001	0.56365
MGH54_P12_B11	NA	black	0	0	0
MGH54_P12_C01	NA	black	0	0	4.0492
MGH54_P12_C02	NA	black	0	0	3.1147
MGH54_P12_C03	-0.117471031653	red	1	1.146	4.0909
MGH54_P12_C04	NA	black	0	0	0
MGH54_P12_C05	NA	black	0	0	5.0733
MGH54_P12_C06	NA	black	0	0	0
MGH54_P12_C07	NA	black	0	0	3.1468
MGH54_P12_C08	NA	black	0	0	5.4453
MGH54_P12_C09	NA	black	0	0	0
MGH54_P12_C11	NA	black	0	0	2.5705
MGH54_P12_C12	NA	black	0	0	1.2875
MGH54_P12_D01	NA	black	0	0	4.1622
MGH54_P12_D02	NA	black	0	0	5.4841
MGH54_P12_D04	-0.724371319467	red	1	0.47405	5.5484
MGH54_P12_D05	-0.0756683593953	red	1	0.34028	2.9848
MGH54_P12_D06	NA	black	0	0	2.1197
MGH54_P12_D07	NA	black	0	0	3.6212
MGH54_P12_D08	-0.738435366788	red	1	4.5879	1.782
MGH54_P12_D09	-0.353788891887	red	1	0.38073	3.8866
MGH54_P12_D10	NA	black	0	5.3345	0
MGH54_P12_D11	NA	black	0	0	0
MGH54_P12_D12	NA	black	0	0	3.1746
MGH54_P12_E01	NA	black	0	0	2.7049
MGH54_P12_E02	NA	black	0	0	0
MGH54_P12_E03	-0.469173923975	red	1	0.41359	4.3381
MGH54_P12_E04	NA	black	0	0	2.1074
MGH54_P12_E05	NA	black	0	0.46884	0
MGH54_P12_E06	NA	black	0	0	0
MGH54_P12_E07	-0.4111780374	red	1	0.26183	3.946
MGH54_P12_E08	NA	black	0	0.43936	0
MGH54_P12_E09	NA	black	0	0	4.5014
MGH54_P12_E10	NA	black	0	0	2.3994
MGH54_P12_E11	NA	black	0	0	3.7769
MGH54_P12_E12	NA	black	0	0	0
MGH54_P12_F01	NA	black	0	0	5.2705
MGH54_P12_F02	NA	black	0	0	1.1903
MGH54_P12_F03	NA	black	0	0	0
MGH54_P12_F04	NA	black	0	0	4.5473
MGH54_P12_F05	NA	black	0	0	0
MGH54_P12_F06	0.568649593985	red	1	0.23756	1.338
MGH54_P12_F07	NA	black	0	0	1.8168
MGH54_P12_F08	NA	black	0	0	0
MGH54_P12_F09	NA	black	0	0	0
MGH54_P12_F10	NA	black	0	0	0.88049
MGH54_P12_F11	NA	black	0	0	3.4945
MGH54_P12_F12	NA	black	0	0	0
MGH54_P12_G01	NA	black	0	0	4.5896
MGH54_P12_G02	NA	black	0	0.94785	0
MGH54_P12_G03	NA	black	0	0	0
MGH54_P12_G04	NA	black	0	0	0
MGH54_P12_G05	NA	black	0	0	3.5049
MGH54_P12_G06	NA	black	0	0	2.3547
MGH54_P12_G07	-0.588879053	red	1	3.8286	1.7532
MGH54_P12_G08	NA	black	0	0	4.1266
MGH54_P12_G09	NA	black	0	0	5.0833
MGH54_P12_G10	NA	black	0	0	3.5116
MGH54_P12_G11	NA	black	0	0	4.4403
MGH54_P12_H01	NA	black	0	0	1.3156
MGH54_P12_H02	-0.268079171041	red	1	1.0115	5.2389
MGH54_P12_H03	NA	black	0	0	4.6792
MGH54_P12_H04	NA	black	0	0	1.0731
MGH54_P12_H05	NA	black	0	0	3.7872
MGH54_P12_H06	NA	black	0	0	4.5529
MGH54_P12_H07	3.02575147668	black	0	6.4292	4.6165
MGH54_P12_H09	-0.992563776903	red	1	0.16479	5.612
MGH54_P12_H10	NA	black	0	0	3.8852
MGH54_P12_H11	NA	black	0	0	4.9091
MGH54_P9_A01	NA	black	0	0	0
MGH54_P9_A02	NA	black	0	0	2.2104
MGH54_P9_A03	NA	black	0	0	0
MGH54_P9_A04	NA	black	0	0	0
MGH54_P9_A05	NA	black	0	0	0
MGH54_P9_A06	-1.89914473157	red	1	4.5382	0.37407
MGH54_P9_A07	1.0524896561	green3	2	0.21288	0.27501
MGH54_P9_A08	NA	black	0	0	0.50284
MGH54_P9_A09	-1.60698487681	red	1	4.1783	0.46676
MGH54_P9_A10	NA	black	0	4.5502	0
MGH54_P9_A11	NA	black	0	0	0.68706
MGH54_P9_A12	-0.0337597270241	red	1	0.72683	2.897
MGH54_P9_B01	NA	black	0	0.36177	0
MGH54_P9_B02	NA	black	0	0	2.3417
MGH54_P9_B03	NA	black	0	0	0
MGH54_P9_B04	NA	black	0	0	0
MGH54_P9_B05	-0.0673402789769	red	1	0.76214	3.06
MGH54_P9_B06	NA	black	0	0	0
MGH54_P9_B07	NA	black	0	0.26424	0
MGH54_P9_B10	NA	black	0	0	1.051
MGH54_P9_B11	-0.278843139606	red	1	0.338	3.6038
MGH54_P9_B12	NA	black	0	0	1.972
MGH54_P9_C01	NA	black	0	0	0
MGH54_P9_C02	NA	black	0	0.7137	0
MGH54_P9_C03	NA	black	0	0.34255	0
MGH54_P9_C04	-0.566075040839	red	1	0.51803	4.9645
MGH54_P9_C05	NA	black	0	4.0974	0
MGH54_P9_C06	NA	black	0	0	4.7167
MGH54_P9_C07	-0.382104760636	red	1	4.4639	2.1741
MGH54_P9_C08	NA	black	0	0.32539	0
MGH54_P9_C09	NA	black	0	0	0
MGH54_P9_C10	0.790237261809	green3	2	0.42546	0.53903
MGH54_P9_C11	NA	black	0	0	0
MGH54_P9_C12	NA	black	0	0	0
MGH54_P9_D01	NA	black	0	0	0
MGH54_P9_D03	NA	black	0	0	4.0965
MGH54_P9_D04	NA	black	0	0	1.4463
MGH54_P9_D05	NA	black	0	0	5.1422
MGH54_P9_D07	NA	black	0	0	1.9038
MGH54_P9_D08	NA	black	0	0	0
MGH54_P9_D09	NA	black	0	0	0
MGH54_P9_D10	NA	black	0	0	4.3843
MGH54_P9_D11	NA	black	0	0	0
MGH54_P9_D12	NA	black	0	0	0
MGH54_P9_E01	NA	black	0	0	0
MGH54_P9_E02	-0.40523612775	red	1	0.83269	5.3
MGH54_P9_E03	NA	black	0	0	0
MGH54_P9_E04	NA	black	0	0	0
MGH54_P9_E05	NA	black	0	0	0
MGH54_P9_E06	NA	black	0	0	0
MGH54_P9_E07	NA	black	0	0	0
MGH54_P9_E08	NA	black	0	0	0
MGH54_P9_E09	-0.728950578118	red	1	0.34028	5.1496
MGH54_P9_E10	NA	black	0	0	0
MGH54_P9_E11	NA	black	0	0	5.5289
MGH54_P9_E12	NA	black	0	0	0.79327
MGH54_P9_F01	NA	black	0	0	5.141
MGH54_P9_F02	NA	black	0	0.62293	0
MGH54_P9_F03	-0.604559251814	red	1	0.3584	4.7312
MGH54_P9_F04	NA	black	0	0	0.65718
MGH54_P9_F05	-0.369197877979	red	1	0.52807	4.1387
MGH54_P9_F06	NA	black	0	0	0.73292
MGH54_P9_F07	NA	black	0	0	4.0564
MGH54_P9_F08	NA	black	0	0.38184	0
MGH54_P9_F09	NA	black	0	0.34142	0
MGH54_P9_F10	-0.736859019631	red	1	0.33342	5.1615
MGH54_P9_F11	NA	black	0	0.32077	0
MGH54_P9_F12	NA	black	0	0	0
MGH54_P9_G01	NA	black	0	0	0
MGH54_P9_G02	NA	black	0	0	0
MGH54_P9_G03	0.620038081914	red	1	0.44148	0.95903
MGH54_P9_G04	NA	black	0	0	0
MGH54_P9_G05	NA	black	0	0	0
MGH54_P9_G06	NA	black	0	0	1.1991
MGH54_P9_G07	NA	black	0	0	4.4913
MGH54_P9_G08	NA	black	0	0.39177	0
MGH54_P9_G09	NA	black	0	0	0
MGH54_P9_G10	NA	black	0	5.0533	0
MGH54_P9_G12	NA	black	0	0	0
MGH54_P9_H01	NA	black	0	0	5.0389
MGH54_P9_H02	NA	black	0	0	4.4088
MGH54_P9_H03	NA	black	0	0	0
MGH54_P9_H04	NA	black	0	0.29396	0
MGH54_P9_H05	NA	black	0	0	0
MGH54_P9_H06	NA	black	0	0	0
MGH54_P9_H07	NA	black	0	0	0.27739
MGH54_P9_H08	NA	black	0	0	0
MGH54_P9_H09	NA	black	0	0	0
MGH54_P9_H10	NA	black	0	4.498	0
MGH54_P9_H11	NA	black	0	0	0.66084
MGH54_P9_H12	NA	black	0	0	4.8006
MGH54_P2_A05	NA	black	0	0	0
MGH54_P2_A06	NA	black	0	0	1.4103
MGH54_P2_A10	NA	black	0	0	5.6666
MGH54_P2_B03	NA	black	0	0	0
MGH54_P2_B04	NA	black	0	0	1.4792
MGH54_P2_B06	NA	black	0	0	0
MGH54_P2_B09	NA	black	0	0	0
MGH54_P2_B10	NA	black	0	0.20789	0
MGH54_P2_B11	NA	black	0	0	0.23389
MGH54_P2_C01	NA	black	0	0	3.477
MGH54_P2_C02	NA	black	0	4.2793	0
MGH54_P2_C04	NA	black	0	0	0
MGH54_P2_C05	NA	black	0	0	1.4947
MGH54_P2_C09	NA	black	0	0.42438	0
MGH54_P2_C10	NA	black	0	0	3.8233
MGH54_P2_C11	NA	black	0	0	0
MGH54_P2_D01	NA	black	0	0	0
MGH54_P2_D02	NA	black	0	0	0
MGH54_P2_D03	0.677106936711	red	1	0.39726	0.87342
MGH54_P2_D04	NA	black	0	0	5.0565
MGH54_P2_E01	NA	black	0	0	4.4174
MGH54_P2_E02	NA	black	0	0	0
MGH54_P2_E03	NA	black	0	0	0.2916
MGH54_P2_E04	NA	black	0	0	2.6402
MGH54_P2_E05	NA	black	0	0	5.6513
MGH54_P2_E08	NA	black	0	0	0.93584
MGH54_P2_E11	NA	black	0	0	0
MGH54_P2_E12	NA	black	0	0.5888	0
MGH54_P2_F05	NA	black	0	0	0
MGH54_P2_F06	NA	black	0	0	2.9742
MGH54_P2_F08	NA	black	0	0	0
MGH54_P2_F10	-0.617707788383	red	1	0.27501	4.6181
MGH54_P2_F12	NA	black	0	0	0
MGH54_P2_G02	NA	black	0	0	0
MGH54_P2_G06	NA	black	0	0	3.7686
MGH54_P2_G07	NA	black	0	0	2.2984
MGH54_P2_G08	0.510655664807	red	1	0.12961	1.5714
MGH54_P2_G11	NA	black	0	6.1099	0
MGH54_P2_G12	-0.710848113626	red	1	0.4049	5.2575
MGH54_P2_H02	NA	black	0	0	3.0102
MGH54_P2_H08	-0.189201904596	red	1	1.1375	6.2334
MGH54_P2_H09	NA	black	0	0	5.6871
MGH54_P2_H11	1.14834901714	green3	2	0.1003	0.25096
MGH54_P5_A02	NA	black	0	0.29983	0
MGH54_P5_A03	NA	black	0	0	3.8955
MGH54_P5_A04	-0.0230349534661	red	1	0.51299	2.8357
MGH54_P5_A05	NA	black	0	0.6397	0
MGH54_P5_A06	0.600327850084	red	1	0.17377	1.3288
MGH54_P5_A07	NA	black	0	0	0.35389
MGH54_P5_A08	NA	black	0	0.29514	0
MGH54_P5_A09	NA	black	0	0	3.2801
MGH54_P5_A10	NA	black	0	0	4.6734
MGH54_P5_A11	1.04751973002	green3	2	0.21661	0.27977
MGH54_P5_A12	NA	black	0	0	0
MGH54_P5_B02	0.80230532532	green3	2	0.4351	0.4916
MGH54_P5_B03	NA	black	0	0	0
MGH54_P5_B04	NA	black	0	0	0
MGH54_P5_B05	0.097533375897	red	1	0.28806	2.4972
MGH54_P5_B06	NA	black	0	0.21661	0
MGH54_P5_B07	NA	black	0	0	2.1763
MGH54_P5_B08	NA	black	0	0	0
MGH54_P5_B09	NA	black	0	0	1.7995
MGH54_P5_B10	-1.00130692	red	1	0.21661	5.7929
MGH54_P5_B11	NA	black	0	0	0
MGH54_P5_B12	NA	black	0	0	0
MGH54_P5_C01	NA	black	0	0	0
MGH54_P5_C02	NA	black	0	0	0.36625
MGH54_P5_C03	NA	black	0	5.0866	0
MGH54_P5_C04	NA	black	0	0	0
MGH54_P5_C05	NA	black	0	0	4.2858
