Cell_name	Zvalue	Color	Cluster	SP1	STAR
MGH54_P8_D07	-0.753185871688	red	1	2.9256	0.19409
MGH54_P8_D08	0.746770395742	green3	2	0.038436	0.11103
MGH54_P8_D10	NA	black	0	0	0
MGH54_P8_D11	NA	black	0	0	0.31267
MGH54_P8_D12	NA	black	0	0	0.24001
MGH54_P8_E01	-0.90621134246	red	1	3.3981	0.28096
MGH54_P8_E04	NA	black	0	0	0
MGH54_P8_E05	0.293085429088	green3	2	0.20163	0.51096
MGH54_P8_E07	NA	black	0	0	0.28806
MGH54_P8_E08	NA	black	0	0	0.35276
MGH54_P8_E10	NA	black	0	0	0.24367
MGH54_P8_F01	0.0155814579748	green3	2	1.4704	0.36625
MGH54_P8_F02	NA	black	0	0	0.69866
MGH54_P8_F04	NA	black	0	0	0.58688
MGH54_P8_F05	NA	black	0	0	0
MGH54_P8_F06	NA	black	0	0	0.02432
MGH54_P8_F08	NA	black	0	0	0.17887
MGH54_P8_F09	0.286605542969	green3	2	0.72421	0.338
MGH54_P8_F10	NA	black	0	0	0
MGH54_P8_F11	NA	black	0	0	0.19283
MGH54_P8_F12	NA	black	0	0	0.15834
MGH54_P8_G01	NA	black	0	0	0.56462
MGH54_P8_G03	NA	black	0	0	0
MGH54_P8_G04	NA	black	0	0	0
MGH54_P8_G05	NA	black	0	0	0.61353
MGH54_P8_G06	NA	black	0	0	0.30217
MGH54_P8_G07	NA	black	0	0	0.60502
MGH54_P8_G08	NA	black	0	0	0
MGH54_P8_G09	NA	black	0	0	0.65352
MGH54_P8_G10	NA	black	0	0	0
MGH54_P8_G11	NA	black	0	0	0.49774
MGH54_P8_G12	NA	black	0	0	0
MGH54_P8_H01	NA	black	0	0	0.42761
MGH54_P8_H03	NA	black	0	0	0.26183
MGH54_P8_H04	NA	black	0	0	0.21039
MGH54_P8_H06	NA	black	0	0	0.36513
MGH54_P8_H07	NA	black	0	0	0.075875
MGH54_P8_H08	NA	black	0	0	0
MGH54_P8_H10	NA	black	0	0	0
MGH54_P8_H12	NA	black	0	0	0.48027
MGH54_P10_A01	NA	black	0	0	0.50182
MGH54_P10_A02	NA	black	0	0	0.68616
MGH54_P10_A03	NA	black	0	0	0
MGH54_P10_A04	NA	black	0	4.0567	0
MGH54_P10_A05	NA	black	0	0	0.56365
MGH54_P10_A06	-0.408847738941	green3	2	3.6316	0.68077
MGH54_P10_A07	NA	black	0	0	0.41359
MGH54_P10_A09	NA	black	0	0	0.28688
MGH54_P10_A10	NA	black	0	2.2804	0
MGH54_P10_A11	NA	black	0	0	0
MGH54_P10_A12	NA	black	0	3.9007	0
MGH54_P10_B01	NA	black	0	0	0.35276
MGH54_P10_B02	NA	black	0	0	0
MGH54_P10_B03	NA	black	0	3.1569	0
MGH54_P10_B05	NA	black	0	0	0.32769
MGH54_P10_B06	0.000865889026887	green3	2	1.515	0.48336
MGH54_P10_B07	NA	black	0	0	0
MGH54_P10_B08	NA	black	0	0	0
MGH54_P10_B09	NA	black	0	0	0
MGH54_P10_B10	NA	black	0	0.12829	0
MGH54_P10_B11	NA	black	0	0	0
MGH54_P10_B12	-1.175619856	red	1	3.8455	0.26544
MGH54_P10_C01	NA	black	0	0	0.38294
MGH54_P10_C02	NA	black	0	0	0.68437
MGH54_P10_C03	NA	black	0	0	0
MGH54_P10_C04	NA	black	0	0	0.35614
MGH54_P10_C05	NA	black	0	0	0
MGH54_P10_C07	NA	black	0	0	0.35727
MGH54_P10_C08	NA	black	0	3.1553	0
MGH54_P10_C09	NA	black	0	0	0
MGH54_P10_C10	NA	black	0	3.7213	0
MGH54_P10_C11	-0.214477651882	green3	2	3.4132	0.78241
MGH54_P10_C12	NA	black	0	1.2798	0
MGH54_P10_D01	NA	black	0	0	0.63784
MGH54_P10_D02	8.37019836922	black	0	3.9421	6.3205
MGH54_P10_D03	NA	black	0	0	0
MGH54_P10_D04	NA	black	0	0	0
MGH54_P10_D05	NA	black	0	0	0
MGH54_P10_D06	NA	black	0	0	0
MGH54_P10_D07	NA	black	0	0	0
MGH54_P10_D09	NA	black	0	0	0.84077
MGH54_P10_D10	NA	black	0	0	2.0254
MGH54_P10_D11	NA	black	0	0	0
MGH54_P10_D12	NA	black	0	0	0.52507
MGH54_P10_E01	-0.996097594949	red	1	3.9962	0.41034
MGH54_P10_E02	NA	black	0	0	0.92828
MGH54_P10_E03	NA	black	0	0	0.74674
MGH54_P10_E04	NA	black	0	0	0
MGH54_P10_E05	NA	black	0	0	1.1814
MGH54_P10_E06	NA	black	0	0	0.25096
MGH54_P10_E07	NA	black	0	0	0.34483
MGH54_P10_E08	NA	black	0	0	0.45943
MGH54_P10_E09	-0.366602283985	green3	2	2.286	0.25096
MGH54_P10_E10	NA	black	0	3.1519	0
MGH54_P10_E11	-1.73121597929	black	0	1.0058	4.3756
MGH54_P10_E12	NA	black	0	0	0
MGH54_P10_F01	NA	black	0	0.52807	0
MGH54_P10_F02	NA	black	0	0	0
MGH54_P10_F03	NA	black	0	0	0.33457
MGH54_P10_F04	NA	black	0	0	0.60407
MGH54_P10_F05	NA	black	0	3.2815	0
MGH54_P10_F06	NA	black	0	0	0.38515
MGH54_P10_F08	NA	black	0	0	0.65718
MGH54_P10_F09	NA	black	0	0	0.34369
MGH54_P10_F10	NA	black	0	0	0
MGH54_P10_F11	NA	black	0	0	0.79826
MGH54_P10_F12	NA	black	0	0	0.73639
MGH54_P10_G01	NA	black	0	0	0
MGH54_P10_G02	NA	black	0	0	0
MGH54_P10_G03	NA	black	0	0	0.31034
MGH54_P10_G05	NA	black	0	0	0
MGH54_P10_G06	NA	black	0	0	0.33914
MGH54_P10_G07	NA	black	0	0	0
MGH54_P10_G09	NA	black	0	0	0.28096
MGH54_P10_G10	NA	black	0	0	0
MGH54_P10_G11	NA	black	0	0	0.16607
MGH54_P10_G12	NA	black	0	0	0
MGH54_P10_H02	NA	black	0	0	0.14796
MGH54_P10_H03	NA	black	0	3.8341	0
MGH54_P10_H04	NA	black	0	0	0
MGH54_P10_H05	NA	black	0	0	0
MGH54_P10_H06	NA	black	0	0	0.76214
MGH54_P10_H07	NA	black	0	1.6897	0
MGH54_P10_H08	NA	black	0	1	0
MGH54_P10_H09	0.0197903459648	green3	2	0.17505	0.7941
MGH54_P10_H10	NA	black	0	0	3.1878
MGH54_P10_H11	-0.0527890993216	green3	2	1.6494	0.34483
MGH54_P10_H12	NA	black	0	0	0.26424
MGH54_P11_A01	NA	black	0	0	0.87342
MGH54_P11_A02	NA	black	0	0	2.9437
MGH54_P11_A03	NA	black	0	0	0
MGH54_P11_A04	NA	black	0	0	0.55876
MGH54_P11_A05	NA	black	0	0	0.53207
MGH54_P11_A06	NA	black	0	0	0.38626
MGH54_P11_A08	NA	black	0	0	1.5231
MGH54_P11_A09	NA	black	0	0	0.23756
MGH54_P11_A10	-0.686030422071	red	1	3.3202	0.41468
MGH54_P11_A11	NA	black	0	0.52306	0
MGH54_P11_A12	NA	black	0	3.8159	0
MGH54_P11_B01	NA	black	0	0	0
MGH54_P11_B02	NA	black	0	0	0.7476
MGH54_P11_B03	NA	black	0	0	0
MGH54_P11_B04	NA	black	0	0	0.40599
MGH54_P11_B05	NA	black	0	0	0
MGH54_P11_B06	NA	black	0	0	0
MGH54_P11_B08	NA	black	0	0	0
MGH54_P11_B09	NA	black	0	1.4233	0
MGH54_P11_B10	NA	black	0	0.18015	0
MGH54_P11_B11	NA	black	0	0	0
MGH54_P11_B12	NA	black	0	0	0
MGH54_P11_C01	NA	black	0	0	0
MGH54_P11_C02	NA	black	0	0.76384	0
MGH54_P11_C03	NA	black	0	0	0
MGH54_P11_C04	NA	black	0	0	0
MGH54_P11_C05	NA	black	0	0	0
MGH54_P11_C06	NA	black	0	0	0
MGH54_P11_C07	NA	black	0	0	0.32423
MGH54_P11_C08	NA	black	0	0	0.60786
MGH54_P11_C09	NA	black	0	0	0
MGH54_P11_C10	NA	black	0	0	0
MGH54_P11_C12	NA	black	0	0.1375	0
MGH54_P11_D01	NA	black	0	3.6938	0
MGH54_P11_D02	NA	black	0	0	0
MGH54_P11_D03	NA	black	0	0	0.44042
MGH54_P11_D04	NA	black	0	2.0416	0
MGH54_P11_D05	NA	black	0	2.6704	0
MGH54_P11_D06	-0.749853431457	red	1	4.0085	0.54794
MGH54_P11_D07	NA	black	0	2.0583	0
MGH54_P11_D08	NA	black	0	0	0.43616
MGH54_P11_D09	NA	black	0	0	0.64801
MGH54_P11_D10	NA	black	0	0	0
MGH54_P11_D11	NA	black	0	0	0.24245
MGH54_P11_D12	NA	black	0	0	0
MGH54_P11_E01	NA	black	0	0	0
MGH54_P11_E02	NA	black	0	0	0
MGH54_P11_E03	NA	black	0	0	0.60122
MGH54_P11_E04	NA	black	0	0	0
MGH54_P11_E05	NA	black	0	0	0
MGH54_P11_E06	NA	black	0	0	0
MGH54_P11_E07	NA	black	0	0	0.77231
MGH54_P11_E08	NA	black	0	0	0
MGH54_P11_E09	NA	black	0	0	0
MGH54_P11_E10	NA	black	0	0	0
MGH54_P11_E11	NA	black	0	0	0.57531
MGH54_P11_E12	NA	black	0	0	0.38515
MGH54_P11_F01	NA	black	0	1.0538	0
MGH54_P11_F02	-0.00529498307095	green3	2	1.959	0.86552
MGH54_P11_F03	-0.162149626185	green3	2	2.0728	0.48749
MGH54_P11_F04	NA	black	0	3.3509	0
MGH54_P11_F05	0.145229417854	green3	2	1.1137	0.35276
MGH54_P11_F06	NA	black	0	0	0
MGH54_P11_F07	0.100094605914	green3	2	1.1897	0.43403
MGH54_P11_F08	NA	black	0	0	0.55385
MGH54_P11_F09	NA	black	0	0	0.69153
MGH54_P11_F10	NA	black	0	0	0.44361
MGH54_P11_F11	NA	black	0	0	0.53007
MGH54_P11_F12	NA	black	0	0	0.2228
MGH54_P11_G01	-0.00955441128523	green3	2	0.35163	0.83188
MGH54_P11_G02	NA	black	0	3.0581	0
MGH54_P11_G03	NA	black	0	0	0.73639
MGH54_P11_G04	NA	black	0	0	0
MGH54_P11_G05	NA	black	0	0	0.49057
MGH54_P11_G06	NA	black	0	0	0.27858
MGH54_P11_G07	NA	black	0	0	0
MGH54_P11_G08	0.367199068104	green3	2	0.76469	0.15834
MGH54_P11_G09	0.411491862327	green3	2	0.26664	0.36625
MGH54_P11_G10	NA	black	0	0.86711	0
MGH54_P11_G11	NA	black	0	0	0.18903
MGH54_P11_G12	NA	black	0	0	0
MGH54_P11_H01	0.0662941397023	green3	2	1.0208	0.66721
MGH54_P11_H02	NA	black	0	0.64524	0
MGH54_P11_H03	NA	black	0	0	0
MGH54_P11_H04	NA	black	0	0	0
MGH54_P11_H05	NA	black	0	0	0.4957
MGH54_P11_H06	NA	black	0	0	0
MGH54_P11_H07	NA	black	0	0	0.21412
MGH54_P11_H08	-0.546790125523	green3	2	2.6404	0.24853
MGH54_P11_H09	0.161374422196	green3	2	0.13881	0.65352
MGH54_P11_H10	NA	black	0	0	0.25942
MGH54_P11_H11	-0.728031920671	red	1	2.8951	0.20163
MGH54_P11_H12	0.682100163751	green3	2	0.060739	0.1635
MGH54_P12_A01	NA	black	0	0.76893	0
MGH54_P12_A02	NA	black	0	2.2684	0
MGH54_P12_A03	-0.0622889352256	green3	2	1.7459	0.49978
MGH54_P12_A04	NA	black	0	0	0
MGH54_P12_A05	NA	black	0	0	1.0503
MGH54_P12_A06	NA	black	0	1.461	0
MGH54_P12_A07	NA	black	0	1.629	0
MGH54_P12_A08	NA	black	0	0	0.46989
MGH54_P12_A09	-0.145939000295	green3	2	2.0303	0.4957
MGH54_P12_A10	NA	black	0	0	0.25096
MGH54_P12_A11	NA	black	0	0	0
MGH54_P12_B01	NA	black	0	1.6182	0
MGH54_P12_B02	NA	black	0	2.6683	0
MGH54_P12_B03	NA	black	0	0	0.93282
MGH54_P12_B04	NA	black	0	0	0
MGH54_P12_B05	NA	black	0	0	2.5198
MGH54_P12_B06	NA	black	0	1.0531	0
MGH54_P12_B07	NA	black	0	0	2.6149
MGH54_P12_B08	NA	black	0	1.4244	0
MGH54_P12_B09	-0.738241439862	red	1	3.484	0.42761
MGH54_P12_B10	NA	black	0	0	0
MGH54_P12_B11	0.304379483473	green3	2	0.45418	0.43296
MGH54_P12_C01	NA	black	0	0	0
MGH54_P12_C02	NA	black	0	0.53705	0
MGH54_P12_C03	NA	black	0	0	0
MGH54_P12_C04	NA	black	0	0	0
MGH54_P12_C05	NA	black	0	2.7073	0
MGH54_P12_C06	NA	black	0	2.4255	0
MGH54_P12_C07	NA	black	0	2.8055	0
MGH54_P12_C08	NA	black	0	2.0707	0
MGH54_P12_C09	NA	black	0	0.20289	0
MGH54_P12_C11	NA	black	0	0.99783	0
MGH54_P12_C12	NA	black	0	1.6374	0
MGH54_P12_D01	NA	black	0	0	0
MGH54_P12_D02	NA	black	0	0	0.49057
MGH54_P12_D04	NA	black	0	0	0.28333
MGH54_P12_D05	NA	black	0	0	0
MGH54_P12_D06	NA	black	0	0	0
MGH54_P12_D07	NA	black	0	0	0
MGH54_P12_D08	0.0228374229323	green3	2	1.4195	0.55483
MGH54_P12_D09	NA	black	0	0	0
MGH54_P12_D10	-0.297524092742	green3	2	2.7706	0.58785
MGH54_P12_D11	0.161145022034	green3	2	0.96125	0.44784
MGH54_P12_D12	NA	black	0	0	0
MGH54_P12_E01	NA	black	0	0.90304	0
MGH54_P12_E02	-0.198243946201	green3	2	2.0841	0.41143
MGH54_P12_E03	NA	black	0	2.6239	0
MGH54_P12_E04	NA	black	0	0	0
MGH54_P12_E05	NA	black	0	0	0.50995
MGH54_P12_E06	NA	black	0	0	0.24975
MGH54_P12_E07	0.747779238718	green3	2	0.21288	0.020058
MGH54_P12_E08	NA	black	0	0	0
MGH54_P12_E09	-0.347009310053	green3	2	2.369	0.34483
MGH54_P12_E10	NA	black	0	0	0
MGH54_P12_E11	0.16847620698	green3	2	0.070389	0.65168
MGH54_P12_E12	NA	black	0	0	0
MGH54_P12_F01	NA	black	0	0	1.0779
MGH54_P12_F02	NA	black	0	0	1.2804
MGH54_P12_F03	-1.11550085693	red	1	4.2754	0.41684
MGH54_P12_F04	NA	black	0	0	0.40163
MGH54_P12_F05	NA	black	0	0	1.0236
MGH54_P12_F06	NA	black	0	1.8278	0
MGH54_P12_F07	NA	black	0	0	0
MGH54_P12_F08	NA	black	0	0.12035	0
MGH54_P12_F09	NA	black	0	0	0
MGH54_P12_F10	NA	black	0	0	0.44467
MGH54_P12_F11	NA	black	0	0	0.83026
MGH54_P12_F12	NA	black	0	0	3.8823
MGH54_P12_G01	NA	black	0	3.2698	0
MGH54_P12_G02	NA	black	0	0.44255	0
MGH54_P12_G03	NA	black	0	0	0
MGH54_P12_G04	NA	black	0	0	3.8024
MGH54_P12_G05	NA	black	0	0	0
MGH54_P12_G06	NA	black	0	0	0.51702
MGH54_P12_G07	-0.108564509594	green3	2	1.9549	0.54102
MGH54_P12_G08	NA	black	0	1.3499	0
MGH54_P12_G09	0.324909081604	green3	2	0.43296	0.41359
MGH54_P12_G10	NA	black	0	0	0.3173
MGH54_P12_G11	NA	black	0	0	0
MGH54_P12_H01	NA	black	0	0	0
MGH54_P12_H02	NA	black	0	0.68616	0
MGH54_P12_H03	NA	black	0	0	0.42546
MGH54_P12_H04	NA	black	0	0.11237	0
MGH54_P12_H05	NA	black	0	0.42438	0
MGH54_P12_H06	NA	black	0	0	0.31615
MGH54_P12_H07	NA	black	0	0	0
MGH54_P12_H09	0.41208354897	green3	2	0.50995	0.26303
MGH54_P12_H10	NA	black	0	0	0
MGH54_P12_H11	NA	black	0	0	0.67536
MGH54_P9_A01	NA	black	0	0.7866	0
MGH54_P9_A02	NA	black	0	0.89142	0
MGH54_P9_A03	NA	black	0	0	0
MGH54_P9_A04	NA	black	0	0	0.65901
MGH54_P9_A05	0.387752082024	green3	2	0.22897	0.40381
MGH54_P9_A06	-0.38593210047	green3	2	3.0545	0.58015
MGH54_P9_A07	NA	black	0	0	0.23389
MGH54_P9_A08	NA	black	0	0	0
MGH54_P9_A09	NA	black	0	0	0.21661
MGH54_P9_A10	0.0346661774334	green3	2	0.46048	0.78073
MGH54_P9_A11	NA	black	0	0	0
MGH54_P9_A12	NA	black	0	0	0.44042
MGH54_P9_B01	NA	black	0	0	0.39397
MGH54_P9_B02	-2.97207267403	black	0	0.48543	4.2616
MGH54_P9_B03	NA	black	0	0	0
MGH54_P9_B04	NA	black	0	0	0.61918
MGH54_P9_B05	NA	black	0	0	0
MGH54_P9_B06	NA	black	0	0	0
MGH54_P9_B07	0.543117282137	green3	2	0.10969	0.28096
MGH54_P9_B10	NA	black	0	0	0.3774
MGH54_P9_B11	-0.0377192248376	green3	2	1.6164	0.36961
MGH54_P9_B12	NA	black	0	0	0.31615
MGH54_P9_C01	-0.287626639744	green3	2	2.6819	0.57143
MGH54_P9_C02	NA	black	0	0	0
MGH54_P9_C03	NA	black	0	0	0.37295
MGH54_P9_C04	NA	black	0	0	0
MGH54_P9_C05	NA	black	0	0.90149	0
MGH54_P9_C06	NA	black	0	0	0
MGH54_P9_C07	NA	black	0	0	0
MGH54_P9_C08	NA	black	0	0	0
MGH54_P9_C09	NA	black	0	0	0.4489
MGH54_P9_C10	NA	black	0	0	0.46362
MGH54_P9_C11	NA	black	0	0	0
MGH54_P9_C12	NA	black	0	2.1728	0
MGH54_P9_D01	NA	black	0	0.90381	0
MGH54_P9_D03	NA	black	0	0	0
MGH54_P9_D04	NA	black	0	0	0
MGH54_P9_D05	NA	black	0	0	0
MGH54_P9_D07	NA	black	0	0	0
MGH54_P9_D08	NA	black	0	1.4921	0
MGH54_P9_D09	NA	black	0	0	3.5061
MGH54_P9_D10	NA	black	0	0.19156	0
MGH54_P9_D11	NA	black	0	0.61918	0
MGH54_P9_D12	NA	black	0	0	0.4678
MGH54_P9_E01	NA	black	0	0	0.38515
MGH54_P9_E02	NA	black	0	0	0
MGH54_P9_E03	NA	black	0	1.0286	0
MGH54_P9_E04	NA	black	0	0	0
MGH54_P9_E05	NA	black	0	0	0
MGH54_P9_E06	NA	black	0	0	0.40381
MGH54_P9_E07	NA	black	0	0	0
MGH54_P9_E08	NA	black	0	0	0.32539
MGH54_P9_E09	NA	black	0	0	0
MGH54_P9_E10	NA	black	0	0	0
MGH54_P9_E11	NA	black	0	0	0
MGH54_P9_E12	NA	black	0	0	0.43403
MGH54_P9_F01	NA	black	0	0	2.5714
MGH54_P9_F02	0.0571654555764	green3	2	1.3033	0.49467
MGH54_P9_F03	NA	black	0	0	0
MGH54_P9_F04	NA	black	0	0	0
MGH54_P9_F05	NA	black	0	0	0
MGH54_P9_F06	NA	black	0	0	0
MGH54_P9_F07	NA	black	0	2.7929	0
MGH54_P9_F08	NA	black	0	0	0
MGH54_P9_F09	NA	black	0	0	0
MGH54_P9_F10	NA	black	0	0	0
MGH54_P9_F11	0.02239205616	green3	2	1.4531	0.3471
MGH54_P9_F12	NA	black	0	0	0
MGH54_P9_G01	NA	black	0	0	0
MGH54_P9_G02	NA	black	0	3.1546	0
MGH54_P9_G03	NA	black	0	3.2781	0
MGH54_P9_G04	NA	black	0	0	0
MGH54_P9_G05	0.0010844146834	green3	2	1.6093	0.88908
MGH54_P9_G06	NA	black	0	0	0
MGH54_P9_G07	NA	black	0	0	0
MGH54_P9_G08	NA	black	0	0	4.9254
MGH54_P9_G09	NA	black	0	0	0.51299
MGH54_P9_G10	NA	black	0	0	0
MGH54_P9_G12	NA	black	0	0	0.61447
MGH54_P9_H01	NA	black	0	0	0
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	NA	black	0	0	0
MGH54_P9_H04	NA	black	0	0	0
MGH54_P9_H05	0.0569897568939	green3	2	1.1674	0.63413
MGH54_P9_H06	NA	black	0	0	0.4916
MGH54_P9_H07	NA	black	0	0	0
MGH54_P9_H08	NA	black	0	0	0
MGH54_P9_H09	NA	black	0	0	0.28806
MGH54_P9_H10	NA	black	0	0	0.49365
MGH54_P9_H11	NA	black	0	0	0
MGH54_P9_H12	-0.137742788911	green3	2	2.6951	0.74932
MGH54_P2_A05	0.217070729895	green3	2	3.1182	1.1157
MGH54_P2_A06	NA	black	0	0	0
MGH54_P2_A10	NA	black	0	2.237	0
MGH54_P2_B03	NA	black	0	0	0
MGH54_P2_B04	NA	black	0	0	0
MGH54_P2_B06	NA	black	0	1.175	0
MGH54_P2_B09	-0.871867095004	red	1	3.1507	0.20289
MGH54_P2_B10	NA	black	0	0	0
MGH54_P2_B11	NA	black	0	0	0
MGH54_P2_C01	NA	black	0	0	0.22774
MGH54_P2_C02	NA	black	0	0	0
MGH54_P2_C04	NA	black	0	0	0.16221
MGH54_P2_C05	NA	black	0	0.80653	0
MGH54_P2_C09	NA	black	0	0	0
MGH54_P2_C10	NA	black	0	0	0
MGH54_P2_C11	NA	black	0	0	0.35389
MGH54_P2_D01	NA	black	0	0.18142	0
MGH54_P2_D02	-0.782531550023	red	1	4.3122	0.58785
MGH54_P2_D03	NA	black	0	0	0
MGH54_P2_D04	NA	black	0	1.2123	0
MGH54_P2_E01	NA	black	0	0	0.31846
MGH54_P2_E02	NA	black	0	3.7093	0
MGH54_P2_E03	NA	black	0	0	0
MGH54_P2_E04	0.413324827323	green3	2	0.21039	0.38184
MGH54_P2_E05	NA	black	0	0	0
MGH54_P2_E08	0.179725711456	green3	2	0.94561	0.41251
MGH54_P2_E11	NA	black	0	0	0
MGH54_P2_E12	NA	black	0	0	0.24975
MGH54_P2_F05	NA	black	0	0	0.21537
MGH54_P2_F06	-0.782092229939	red	1	3.2759	0.32654
MGH54_P2_F08	-0.807453878029	red	1	2.9839	0.17505
MGH54_P2_F10	NA	black	0	0.21785	0
MGH54_P2_F12	NA	black	0	0	0
MGH54_P2_G02	-0.40852302985	green3	2	3.1619	0.58785
MGH54_P2_G06	NA	black	0	0	0.419
MGH54_P2_G07	NA	black	0	0.40381	0
MGH54_P2_G08	NA	black	0	0	0
MGH54_P2_G11	NA	black	0	0	0.82375
MGH54_P2_G12	NA	black	0	0	0.11237
MGH54_P2_H02	NA	black	0	0	0
MGH54_P2_H08	NA	black	0	0	0
MGH54_P2_H09	NA	black	0	0.57046	0
MGH54_P2_H11	NA	black	0	0	0
MGH54_P5_A02	NA	black	0	0	0.32769
MGH54_P5_A03	NA	black	0	2.2098	0
MGH54_P5_A04	NA	black	0	0	0.15316
MGH54_P5_A05	NA	black	0	0	0
MGH54_P5_A06	NA	black	0	0	0.1903
MGH54_P5_A07	NA	black	0	0	0
MGH54_P5_A08	NA	black	0	0	0.21288
MGH54_P5_A09	NA	black	0	0	2.6942
MGH54_P5_A10	NA	black	0	1.1336	0
MGH54_P5_A11	NA	black	0	0	0
MGH54_P5_A12	NA	black	0	0	0.37407
MGH54_P5_B02	NA	black	0	0	0
MGH54_P5_B03	NA	black	0	0	0
MGH54_P5_B04	NA	black	0	0	4.8279
MGH54_P5_B05	NA	black	0	0	0
MGH54_P5_B06	NA	black	0	2.0335	0
MGH54_P5_B07	NA	black	0	0	0.24367
MGH54_P5_B08	NA	black	0	0	0
MGH54_P5_B09	NA	black	0	0	0
MGH54_P5_B10	NA	black	0	0.45838	0
MGH54_P5_B11	NA	black	0	0	0.37407
MGH54_P5_B12	NA	black	0	0	0.26303
MGH54_P5_C01	NA	black	0	0	0.40381
MGH54_P5_C02	NA	black	0	3.1227	0
MGH54_P5_C03	NA	black	0	0	0
MGH54_P5_C04	NA	black	0	0	0.25459
MGH54_P5_C05	NA	black	0	0	0
MGH54_P5_C06	NA	black	0	0	0.29514
MGH54_P5_C07	NA	black	0	3.3597	0
MGH54_P5_C08	NA	black	0	0	0.45943
MGH54_P5_C09	NA	black	0	0	0.25701
MGH54_P5_C10	0.446599305523	green3	2	0.19409	0.35163
MGH54_P5_C11	NA	black	0	2.1706	0
MGH54_P5_C12	NA	black	0	0	0
MGH54_P5_D01	-0.448699836249	green3	2	2.9275	0.4844
MGH54_P5_D02	NA	black	0	0	0.62854
MGH54_P5_D03	NA	black	0	0	0
MGH54_P5_D04	NA	black	0	0	0
MGH54_P5_D05	NA	black	0	0	0
MGH54_P5_D06	NA	black	0	0	3.0868
MGH54_P5_D08	NA	black	0	1.3606	0
MGH54_P5_D09	NA	black	0	0	0
MGH54_P5_D10	NA	black	0	0	0.27739
MGH54_P5_D11	0.10335231317	green3	2	1.2612	0.28806
MGH54_P5_D12	NA	black	0	0.53406	0
MGH54_P5_E01	NA	black	0	0	0.85439
MGH54_P5_E02	NA	black	0	0	0
MGH54_P5_E03	NA	black	0	0	0.24732
MGH54_P5_E04	NA	black	0	0	3.3374
MGH54_P5_E05	NA	black	0	0	0
MGH54_P5_E06	NA	black	0	0	0.58976
MGH54_P5_E07	NA	black	0	0	0
MGH54_P5_E08	NA	black	0	0	0
MGH54_P5_E09	NA	black	0	0	0
MGH54_P5_E10	NA	black	0	0	0
MGH54_P5_E11	NA	black	0	0	0
MGH54_P5_E12	0.263241034426	green3	2	0.63227	0.42438
MGH54_P5_F01	NA	black	0	0	0.7536
MGH54_P5_F02	NA	black	0	0	0
MGH54_P5_F03	NA	black	0	0.092207	0
MGH54_P5_F04	NA	black	0	3.7117	0
MGH54_P5_F05	NA	black	0	0.79826	0
MGH54_P5_F06	NA	black	0	0	0
MGH54_P5_F07	NA	black	0	0	0
MGH54_P5_F08	NA	black	0	0	0
MGH54_P5_F10	NA	black	0	2.5455	0
MGH54_P5_F11	-0.967069026358	red	1	4.0763	0.44573
MGH54_P5_F12	NA	black	0	0	0.73985
MGH54_P5_G01	NA	black	0	0	0
MGH54_P5_G02	-0.560427284377	red	1	3.8971	0.6332
MGH54_P5_G03	NA	black	0	0	0.69332
MGH54_P5_G04	NA	black	0	0	0
MGH54_P5_G05	NA	black	0	0.53406	0
MGH54_P5_G06	NA	black	0	0	0.28806
MGH54_P5_G07	NA	black	0	0	0
MGH54_P5_G08	NA	black	0	0	0.27262
MGH54_P5_G09	NA	black	0	0.05797	0
MGH54_P5_G10	-1.32840511962	red	1	4.9219	0.45943
MGH54_P5_G11	NA	black	0	0	0
MGH54_P5_G12	NA	black	0	0	0
MGH54_P5_H01	NA	black	0	0	0
MGH54_P5_H02	NA	black	0	0	0
MGH54_P5_H03	0.161372736561	green3	2	1.0942	0.32077
MGH54_P5_H04	NA	black	0	0	0
MGH54_P5_H05	NA	black	0	1.0108	0
MGH54_P5_H06	0.709478544388	green3	2	2.03	3.3766
MGH54_P5_H07	NA	black	0	0	0
MGH54_P5_H08	0.0568868471198	green3	2	0.87735	0.72159
MGH54_P5_H09	NA	black	0	0	2.7124
MGH54_P5_H10	0.353561560965	green3	2	1.9042	2.4808
MGH54_P5_H11	NA	black	0	0	0.45101
MGH54_P5_H12	NA	black	0	0.97453	0
MGH54_P13_A02	0.138440924767	green3	2	0.93055	0.52206
MGH54_P13_A03	NA	black	0	0	0.61824
MGH54_P13_A04	NA	black	0	0	0.67084
MGH54_P13_A05	NA	black	0	0	0
MGH54_P13_A06	NA	black	0	0.83996	0
MGH54_P13_A07	NA	black	0	0	0
MGH54_P13_A09	NA	black	0	0.94785	0
MGH54_P13_A10	NA	black	0	2.1532	0
MGH54_P13_A11	NA	black	0	0	0
MGH54_P13_B01	NA	black	0	0	0
MGH54_P13_B02	NA	black	0	0	0.82049
MGH54_P13_B03	NA	black	0	0	0
MGH54_P13_B04	NA	black	0	0	0
MGH54_P13_B05	NA	black	0	0	0
MGH54_P13_B06	NA	black	0	0	0
MGH54_P13_B07	NA	black	0	0	3.2901
MGH54_P13_B08	NA	black	0	2.1709	0
MGH54_P13_B10	NA	black	0	2.8207	0
MGH54_P13_B11	NA	black	0	0	0
MGH54_P13_B12	NA	black	0	0	0
MGH54_P13_C01	NA	black	0	0	0
MGH54_P13_C02	NA	black	0	0	0
