Cell_name	Zvalue	Color	Cluster	MTF1	PRNP
MGH36_P2_E01	0.335379820586	red	1	0.064883	4.0135
MGH36_P2_E02	-0.12916776291	red	1	0.22651	5.5109
MGH36_P2_E03	-0.00962014210248	red	1	0.067639	4.9879
MGH36_P2_E04	-0.37961072171	red	1	0.029983	5.9276
MGH36_P2_E06	NA	black	0	0.21288	0
MGH36_P2_E07	-0.610626419649	red	1	0.1003	6.7464
MGH36_P2_E08	1.19446691764	black	0	0.11503	0.93433
MGH36_P2_E09	-0.273474846711	red	1	0.025738	5.6539
MGH36_P2_E10	0.125230255718	red	1	0.09356	4.5878
MGH36_P2_F02	-0.192376800337	red	1	0.1137	5.5543
MGH36_P2_F03	-0.34374946101	red	1	0.13488	6.0669
MGH36_P2_F04	-0.278748604869	red	1	0.059355	5.7178
MGH36_P2_F06	-0.401759424405	red	1	0.085425	6.1089
MGH36_P2_F07	0.328182572932	red	1	0.035624	4.0903
MGH36_P2_F08	-0.0312704071279	red	1	0.14535	5.0681
MGH36_P2_F10	-0.429907122377	red	1	0.15445	6.4059
MGH36_P2_F11	-0.197582262035	red	1	0.24489	5.8467
MGH36_P2_F12	NA	black	0	0	0
MGH36_P2_G01	-0.758805883977	red	1	0.053806	6.9594
MGH36_P2_G02	1.01854459317	black	0	3.6437	5.471
MGH36_P2_G03	-0.513198711018	red	1	1.2098	4.0378
MGH36_P2_G04	NA	black	0	0	5.2997
MGH36_P2_G05	-0.998410743144	black	0	0.073135	7.67
MGH36_P2_G07	1.42510102451	black	0	0.071763	0.62106
MGH36_P2_G08	0.0244789486295	red	1	0.071763	4.8919
MGH36_P2_G09	0.768666841298	blue	3	0.048236	2.825
MGH36_P2_G11	-0.185854530454	red	1	0.27977	5.9081
MGH36_P2_G12	NA	black	0	0.060739	0
MGH36_P2_H01	-0.563482918032	red	1	0.11503	6.6685
MGH36_P2_H02	-0.0170924122797	red	1	0.034216	5.0047
MGH36_P2_H03	-0.0650662737917	red	1	0.15186	5.1852
MGH36_P2_H04	NA	black	0	0.098958	0
MGH36_P2_H05	-0.146312043712	red	1	0.1003	5.3993
MGH36_P2_H06	-0.00404597066985	red	1	0.17249	4.9783
MGH36_P2_H07	NA	black	0	0.17249	0
MGH36_P2_H10	0.207679179053	red	1	0.084064	4.3524
MGH53_P5_A02	NA	black	0	0	4.4385
MGH53_P5_A03	NA	black	0	0	4.7493
MGH53_P5_A04	NA	black	0	0	5.3318
MGH53_P5_A06	NA	black	0	0	5.5971
MGH53_P5_A07	NA	black	0	0.37407	0
MGH53_P5_A08	NA	black	0	0	5.5842
MGH53_P5_A09	NA	black	0	0	3.8545
MGH53_P5_A11	-0.249089797161	red	1	0.34823	6.6488
MGH53_P5_B01	NA	black	0	0	5.7076
MGH53_P5_B03	NA	black	0	0	4.0562
MGH53_P5_B04	NA	black	0	0	6.2064
MGH53_P5_B05	NA	black	0	0	0
MGH53_P5_B06	NA	black	0	0.21785	0
MGH53_P5_B07	-0.799703732992	red	1	0.10434	7.2992
MGH53_P5_B08	NA	black	0	0	5.745
MGH53_P5_B09	-0.125128456612	red	1	0.23511	5.5095
MGH53_P5_B10	NA	black	0	0.24853	0
MGH53_P5_B11	-0.233068698803	red	1	0.2558	6.0407
MGH53_P5_B12	NA	black	0	0	4.1378
MGH53_P5_C01	NA	black	0	0	6.6782
MGH53_P5_C02	0.292318498043	red	1	0.74416	6.8077
MGH53_P5_C03	NA	black	0	0	6.5937
MGH53_P5_C04	NA	black	0	0.56462	0
MGH53_P5_C05	NA	black	0	0	5.7994
MGH53_P5_C06	0.10077584719	red	1	0.61447	6.6719
MGH53_P5_C07	NA	black	0	3.739	0
MGH53_P5_C08	NA	black	0	0.23266	0
MGH53_P5_C09	NA	black	0	0	6.1277
MGH53_P5_C10	2.50082373831	black	0	2.0817	7.0947
MGH53_P5_C11	-0.346810155644	red	1	0.78994	3.3695
MGH53_P5_D01	NA	black	0	0	0
MGH53_P5_D02	NA	black	0	0	6.9063
MGH53_P5_D04	NA	black	0	0	4.7269
MGH53_P5_D05	0.487267521173	red	1	0.21785	2.8244
MGH53_P5_D07	NA	black	0	0	6.5507
MGH53_P5_D08	-0.0897545932202	red	1	0.75531	4.4851
MGH53_P5_D09	NA	black	0	0	4.4835
MGH53_P5_D11	NA	black	0	0	6.0555
MGH53_P5_E01	NA	black	0	1.8452	0
MGH53_P5_E02	NA	black	0	0	6.3196
MGH53_P5_E03	NA	black	0	0	5.1345
MGH53_P5_E04	-0.396519871377	red	1	0.84639	3.4498
MGH53_P5_E06	NA	black	0	0	0
MGH53_P5_E08	NA	black	0	0.76808	0
MGH53_P5_E09	-0.0194833541514	red	1	0.53306	7.3635
MGH53_P5_E11	NA	black	0	0	4.8975
MGH53_P5_F01	NA	black	0	0	2.6218
MGH53_P5_F03	-0.323721398671	red	1	0.2228	6.2916
MGH53_P5_F05	NA	black	0	0	5.0376
MGH53_P5_F06	-0.0205390681527	red	1	0.65535	4.775
MGH53_P5_F07	NA	black	0	0	4.3418
MGH53_P5_F08	-0.298440335782	red	1	0.18142	6.0495
MGH53_P5_F10	NA	black	0	0.32998	0
MGH53_P5_F11	NA	black	0	0	0
MGH53_P5_G01	NA	black	0	0	7.1208
MGH53_P5_G04	-0.522281150773	red	1	0.13356	6.6181
MGH53_P5_G05	NA	black	0	0	3.3087
MGH53_P5_G07	NA	black	0	0	2.8438
MGH53_P5_G08	NA	black	0	0.42008	0
MGH53_P5_G09	-0.409661154668	red	1	0.11902	6.2244
MGH53_P5_G10	-0.170936802993	red	1	0.049631	5.4175
MGH53_P5_G11	NA	black	0	0	5.482
MGH53_P5_H02	NA	black	0	0	5.9674
MGH53_P5_H03	NA	black	0	0	6.276
MGH53_P5_H04	NA	black	0	0	0.85997
MGH53_P5_H05	-0.250118321168	red	1	0.36065	6.7654
MGH53_P5_H07	NA	black	0	0	0
MGH53_P5_H08	NA	black	0	0	4.23
MGH53_P5_H10	NA	black	0	0	4.3955
MGH53_P5_H11	NA	black	0	0	6.7028
MGH53_P6_A01	NA	black	0	0	5.5252
MGH53_P6_A02	0.216537538779	red	1	0.80571	5.9984
MGH53_P6_A03	-0.0229374938713	red	1	0.10434	5.0316
MGH53_P6_A04	-0.189077312224	red	1	0.12433	5.5596
MGH53_P6_A05	NA	black	0	0	5.0382
MGH53_P6_A06	NA	black	0	0	5.0871
MGH53_P6_A07	-11.1989398743	black	0	3.9475	0.87892
MGH53_P6_A08	-0.123291344795	red	1	0.23879	5.5084
MGH53_P6_A09	0.273802531359	red	1	0.09356	4.1378
MGH53_P6_A10	-0.2412871492	red	1	0.26063	6.0967
MGH53_P6_A11	NA	black	0	0	0
MGH53_P6_A12	NA	black	0	0	0
MGH53_P6_B02	NA	black	0	0	0
MGH53_P6_B03	NA	black	0	0	5.688
MGH53_P6_B04	0.923143646858	black	0	0.15186	1.5646
MGH53_P6_B05	-0.0555832005885	red	1	0.3505	5.3679
MGH53_P6_B06	-0.406346265946	red	1	0.1137	6.1988
MGH53_P6_B07	NA	black	0	0	4.2776
MGH53_P6_B09	NA	black	0	0	4.743
MGH53_P6_B10	NA	black	0	0	0
MGH53_P6_C01	NA	black	0	0	0
MGH53_P6_C03	0.10938369953	red	1	0.28333	4.3773
MGH53_P6_C04	-0.430134312418	red	1	0.2558	6.9052
MGH53_P6_C05	NA	black	0	0	7.61
MGH53_P6_C06	NA	black	0	3.7988	0
MGH53_P6_C07	1.1618273911	black	0	2.4486	5.7984
MGH53_P6_C08	0.192109888243	red	1	0.19409	4.2088
MGH53_P6_C09	-0.263444243967	red	1	0.084064	5.7164
MGH53_P6_C10	-0.228279142974	red	1	0.096262	5.6352
MGH53_P6_C11	-0.136733651096	red	1	0.20789	5.509
MGH53_P6_C12	NA	black	0	0	0
MGH53_P6_D01	NA	black	0	0	5.989
MGH53_P6_D02	0.483036373582	red	1	0.9501	6.4817
MGH53_P6_D03	NA	black	0	0.24489	0
MGH53_P6_D05	0.249682295011	red	1	0.26784	3.6768
MGH53_P6_D07	NA	black	0	0	6.8062
MGH53_P6_D08	NA	black	0	0	5.3498
MGH53_P6_D09	NA	black	0	0.11636	0
MGH53_P6_D10	-0.351369780928	red	1	0.27143	6.6542
MGH53_P6_D11	0.0116153473761	red	1	0.064883	4.9286
MGH53_P6_D12	NA	black	0	0	0.72683
MGH53_P6_E01	NA	black	0	0.15704	0
MGH53_P6_E02	0.0890596285427	red	1	0.12433	4.6765
MGH53_P6_E03	NA	black	0	0	4.7822
MGH53_P6_E04	-0.160625204404	red	1	0.42008	6.7067
MGH53_P6_E05	-0.0410051173695	red	1	0.45418	5.6565
MGH53_P6_E06	NA	black	0	0	5.759
MGH53_P6_E07	NA	black	0	0	5.2606
MGH53_P6_E08	-0.0821463872506	red	1	0.34937	5.5508
MGH53_P6_E09	NA	black	0	0	5.1926
MGH53_P6_E10	-0.118637533756	red	1	0.13356	5.3476
MGH53_P6_F01	0.102656684394	red	1	0.19283	4.5653
MGH53_P6_F02	NA	black	0	0.19409	0
MGH53_P6_F03	NA	black	0	0	5.78
MGH53_P6_F04	NA	black	0	0	6.187
MGH53_P6_F05	NA	black	0	0.39177	0
MGH53_P6_F06	NA	black	0	0	4.5093
MGH53_P6_F07	NA	black	0	0	6.6992
MGH53_P6_F08	NA	black	0	0	6.7763
MGH53_P6_F09	-0.320239669518	red	1	0.37295	7.3748
MGH53_P6_F10	-0.491506929815	red	1	0.24975	7.1237
MGH53_P6_G01	0.577942484129	red	1	0.18142	2.7004
MGH53_P6_G02	NA	black	0	0	4.6448
MGH53_P6_G03	0.0634028228106	red	1	0.82619	5.2523
MGH53_P6_G04	0.309521364356	red	1	0.056584	4.1033
MGH53_P6_G05	-0.0280919396516	red	1	0.15316	5.0596
MGH53_P6_G06	NA	black	0	0.24123	0
MGH53_P6_G07	0.814325119474	blue	3	0.097611	2.4087
MGH53_P6_G08	-0.0112212642184	red	1	0.16221	5.0029
MGH53_P6_G09	-0.636023920859	red	1	0.12168	6.9108
MGH53_P6_G10	-0.608750488881	red	1	0.11636	6.807
MGH53_P6_G11	NA	black	0	0	0
MGH53_P6_H01	-0.409940397219	red	1	0.61447	0.62854
MGH53_P6_H02	-0.223220435008	red	1	0.2228	5.8885
MGH53_P6_H03	0.00358282949444	red	1	0.34596	4.9424
MGH53_P6_H04	NA	black	0	0	0
MGH53_P6_H05	-0.0487880876437	red	1	0.22651	5.1729
MGH53_P6_H07	NA	black	0	0	5.8128
MGH53_P6_H09	0.794636646635	blue	3	0.14012	2.1686
MGH53_P6_H10	-0.00225641919721	red	1	0.15316	4.9709
MGH53_P6_H11	-0.222607481182	red	1	0.21537	5.8647
MGH53_P7_A01	NA	black	0	0	1.5993
MGH53_P7_A02	NA	black	0	0	7.0003
MGH53_P7_A03	NA	black	0	0	5.5139
MGH53_P7_A04	-0.100310672007	red	1	0.23389	5.4009
MGH53_P7_A05	0.758133197318	blue	3	2.353	5.5518
MGH53_P7_A06	-0.423306809552	red	1	0.11503	6.2533
MGH53_P7_A07	-0.602622810681	red	1	0.22157	7.3648
MGH53_P7_A09	-0.440051463784	red	1	0.12168	6.3244
MGH53_P7_A11	NA	black	0	0	6.8298
MGH53_P7_A12	NA	black	0	0	2.9564
MGH53_P7_B01	NA	black	0	0	0
MGH53_P7_B02	NA	black	0	0.24853	0
MGH53_P7_B03	-0.359540023933	red	1	0.11237	6.0556
MGH53_P7_B04	0.846959793489	blue	3	0.20414	1.2678
MGH53_P7_B05	0.25705071258	red	1	0.41468	0.87184
MGH53_P7_B06	0.124693065929	red	1	0.18015	4.4966
MGH53_P7_B07	-0.194147993001	red	1	0.07861	5.5128
MGH53_P7_B08	NA	black	0	0	0.40054
MGH53_P7_B10	-0.151518328103	red	1	0.21661	5.5838
MGH53_P7_B11	NA	black	0	0	5.961
MGH53_P7_B12	NA	black	0	0	5.8375
MGH53_P7_C01	-0.266483255161	red	1	0.25338	6.1797
MGH53_P7_C02	NA	black	0	0.26903	0
MGH53_P7_C03	NA	black	0	0	5.9302
MGH53_P7_C04	NA	black	0	0	6.2031
MGH53_P7_C05	-0.369011697713	red	1	0.12961	6.1311
MGH53_P7_C06	-1.5691934432	black	0	1.7575	3.3853
MGH53_P7_C07	-0.543574887316	red	1	0.082703	6.4949
MGH53_P7_C09	-0.333603660941	red	1	0.19912	6.2368
MGH53_P7_C11	NA	black	0	0	6.1135
MGH53_P7_C12	NA	black	0	0	2.2948
MGH53_P7_D01	NA	black	0	0	0
MGH53_P7_D02	NA	black	0	0	4.2416
MGH53_P7_D03	NA	black	0	0	1.9553
MGH53_P7_D04	-0.257346963111	red	1	0.098958	5.7246
MGH53_P7_D05	NA	black	0	0	5.08
MGH53_P7_D06	NA	black	0	0.17249	0
MGH53_P7_D07	NA	black	0	0	3.0561
MGH53_P7_D10	-0.174277957858	red	1	0.22651	5.6982
MGH53_P7_D11	NA	black	0	0.15704	0
MGH53_P7_D12	NA	black	0	0	0
MGH53_P7_E01	NA	black	0	0	5.6037
MGH53_P7_E02	-0.0447222290701	red	1	0.28333	5.2012
MGH53_P7_E03	NA	black	0	0	5.702
MGH53_P7_E04	-0.163283068594	red	1	0.13881	5.4982
MGH53_P7_E05	0.0141674165386	red	1	0.13356	4.9163
MGH53_P7_E06	-0.210543323088	red	1	0.33228	6.2951
MGH53_P7_E07	0.139598811284	red	1	0.15834	4.4713
MGH53_P7_E08	NA	black	0	0	0
MGH53_P7_E09	-0.158117502484	red	1	0.22897	5.6367
MGH53_P7_E10	-2.44838334308	black	0	2.6074	3.5229
MGH53_P7_E11	1.04972758767	black	0	0.09356	1.6567
MGH53_P7_E12	NA	black	0	0	0
MGH53_P7_F01	-0.186741155994	red	1	0.12433	5.5523
MGH53_P7_F02	NA	black	0	0	5.1629
MGH53_P7_F04	-0.417592825387	red	1	0.096262	6.1824
MGH53_P7_F05	-0.584212571295	red	1	0.10434	6.6869
MGH53_P7_F06	NA	black	0	0	0
MGH53_P7_F08	0.201029291839	red	1	0.18396	4.1971
MGH53_P7_F09	NA	black	0	0	5.2675
MGH53_P7_F10	0.318408589442	red	1	0.20038	3.6714
MGH53_P7_F11	NA	black	0	0	4.7391
MGH53_P7_F12	1.16256161276	black	0	0.12829	0.89763
MGH53_P7_G01	NA	black	0	0	4.397
MGH53_P7_G03	NA	black	0	0	0
MGH53_P7_G04	0.0192095803496	red	1	0.090853	4.9049
MGH53_P7_G05	-0.158710574957	red	1	0.084064	5.4185
MGH53_P7_G06	NA	black	0	0	6.3936
MGH53_P7_G07	0.0726385899784	red	1	0.059355	4.7605
MGH53_P7_G08	-0.256390680688	red	1	0.16864	5.8669
MGH53_P7_G09	-0.441697371519	red	1	0.071763	6.1839
MGH53_P7_G10	NA	black	0	0	0
MGH53_P7_G11	-0.676095865111	red	1	0.10568	6.9554
MGH53_P7_G12	NA	black	0	0	5.6621
MGH53_P7_H01	0.636922899817	red	1	1.6686	5.7191
MGH53_P7_H02	NA	black	0	0.72334	0
MGH53_P7_H03	-0.187159931259	red	1	0.2762	5.9016
MGH53_P7_H04	NA	black	0	0	5.9429
MGH53_P7_H05	NA	black	0	0.15445	0
MGH53_P7_H06	NA	black	0	0.085425	0
MGH53_P7_H07	-0.187085176112	red	1	0.10434	5.5254
MGH53_P7_H08	NA	black	0	0	5.2175
MGH53_P7_H10	NA	black	0	0.053806	0
MGH53_P7_H11	0.04964743947	red	1	0.1865	4.7756
MGH53_P7_H12	1.45087570101	black	0	0.09356	0.27023
MGH53_P8_A01	-0.0429317332506	red	1	0.32308	5.2363
MGH53_P8_A02	0.000768272028286	red	1	0.46989	4.9534
MGH53_P8_A03	-0.0658427044467	red	1	0.060739	5.1418
MGH53_P8_A04	-0.601772967605	red	1	0.11636	6.7865
MGH53_P8_A05	NA	black	0	0.14143	0
MGH53_P8_A06	NA	black	0	0.1635	0
MGH53_P8_A07	NA	black	0	0.18269	0
MGH53_P8_A08	NA	black	0	0	6.322
MGH53_P8_A09	-0.473467066725	red	1	0.15056	6.5322
MGH53_P8_A10	NA	black	0	0	6.989
MGH53_P8_A11	NA	black	0	0	7.2175
MGH53_P8_A12	NA	black	0	0	1.7626
MGH53_P8_B03	NA	black	0	0	0
MGH53_P8_B04	NA	black	0	2.9769	0
MGH53_P8_B08	NA	black	0	0	2.656
MGH53_P8_B09	NA	black	0	0	5.7549
MGH53_P8_B10	NA	black	0	0	7.4089
MGH53_P8_B11	0.276963855047	red	1	3.5209	5.1664
MGH53_P8_B12	0.376319465267	red	1	0.22527	3.2895
MGH53_P8_C01	NA	black	0	0	4.9605
MGH53_P8_C02	NA	black	0	0	3.5777
MGH53_P8_C03	0.511775444657	red	1	0.10568	3.354
MGH53_P8_C04	NA	black	0	0	5.9757
MGH53_P8_C08	NA	black	0	0	6.2788
MGH53_P8_C09	0.080090235737	red	1	0.14012	4.6952
MGH53_P8_C10	NA	black	0	0.10165	0
MGH53_P8_C11	0.746428090015	blue	3	0.25942	0.90689
MGH53_P8_C12	0.581846256131	red	1	0.27977	1.5845
MGH53_P8_D01	NA	black	0	2.9422	0
MGH53_P8_D02	0.586556335979	red	1	2.0086	5.5183
MGH53_P8_D03	-0.0334280479742	red	1	0.38736	5.2737
MGH53_P8_D04	NA	black	0	0	0
MGH53_P8_D05	NA	black	0	0	5.6721
MGH53_P8_D06	NA	black	0	0	0
MGH53_P8_D07	NA	black	0	0	5.0587
MGH53_P8_D08	NA	black	0	0	0
MGH53_P8_D09	NA	black	0	0	3.8659
MGH53_P8_D10	-0.388853723543	red	1	0.19409	6.4198
MGH53_P8_D11	NA	black	0	0.13093	0
MGH53_P8_E01	-0.034264925353	red	1	0.32654	5.1862
MGH53_P8_E03	NA	black	0	0	3.2126
MGH53_P8_E04	-0.211939420738	red	1	0.16736	5.71
MGH53_P8_E05	NA	black	0	0	1.9942
MGH53_P8_E06	NA	black	0	0	0
MGH53_P8_E07	-0.121710575726	red	1	0.36065	5.8763
MGH53_P8_E08	NA	black	0	0	3.123
MGH53_P8_E09	NA	black	0	0	7.5243
MGH53_P8_E10	-0.374604685671	red	1	0.27023	6.7529
MGH53_P8_E11	0.0293166793904	red	1	0.23143	4.837
MGH53_P8_F01	NA	black	0	0.15704	0
MGH53_P8_F02	-0.246139907688	red	1	0.094912	5.685
MGH53_P8_F04	NA	black	0	0	4.3842
MGH53_P8_F05	0.275932696931	red	1	0.20289	3.8395
MGH53_P8_F06	-0.145692352005	red	1	0.3505	5.9896
MGH53_P8_F07	-0.123508245411	red	1	0.54102	1.2738
MGH53_P8_F08	NA	black	0	0.13488	0
MGH53_P8_F09	0.112417699725	red	1	0.077243	4.6382
MGH53_P8_F11	NA	black	0	0.26183	0
MGH53_P8_G01	-0.13567760712	red	1	0.15575	5.4289
MGH53_P8_G02	NA	black	0	0	6.2267
MGH53_P8_G03	-0.0508315969847	red	1	0.51096	0.85917
MGH53_P8_G04	NA	black	0	0	5.2298
MGH53_P8_G05	NA	black	0	0	0
MGH53_P8_G06	NA	black	0	0	5.3838
MGH53_P8_G07	1.16899430698	black	0	0.15963	0.44784
MGH53_P8_G08	NA	black	0	0	5.9572
MGH53_P8_G09	NA	black	0	0	5.3175
MGH53_P8_G10	0.276992365202	red	1	0.18777	3.8878
MGH53_P8_G11	NA	black	0	0	4.4266
MGH53_P8_G12	NA	black	0	0	1.512
MGH53_P8_H01	NA	black	0	0	4.9691
MGH53_P8_H02	-0.429723848201	red	1	0.31615	7.3886
MGH53_P8_H03	NA	black	0	0.19156	0
MGH53_P8_H04	NA	black	0	0.38073	0
MGH53_P8_H05	NA	black	0	0	5.9216
MGH53_P8_H06	NA	black	0	0	1.708
MGH53_P8_H07	NA	black	0	0	0
MGH53_P8_H08	0.0880000987333	red	1	0.39067	4.0913
MGH53_P8_H09	-0.279028309509	red	1	0.17632	5.966
MGH53_P8_H10	0.140367065169	red	1	0.20789	4.3907
MGH53_P8_H11	0.040786085917	red	1	0.045443	4.8514
MGH53_P8_H12	NA	black	0	0	0
MGH53_P1_A03	0.198072044135	red	1	0.17377	4.2309
MGH53_P1_A04	NA	black	0	0	3.8333
MGH53_P1_A06	NA	black	0	0	5.3785
MGH53_P1_A07	0.0192569618488	red	1	0.36401	4.8147
MGH53_P1_A08	-0.391871532989	red	1	0.071763	6.0483
MGH53_P1_B04	-0.250813809205	red	1	0.39067	7.1002
MGH53_P1_B08	-0.0170821503616	red	1	2.0433	4.9961
MGH53_P1_B09	NA	black	0	0	0
MGH53_P1_B11	-0.220710579143	red	1	0.1903	5.7923
MGH53_P1_C03	-0.130668945617	red	1	0.29631	5.6803
MGH53_P1_C06	NA	black	0	0.28096	0
MGH53_P1_C09	-0.752748872469	red	1	2.5213	4.5393
MGH53_P1_C10	NA	black	0	0	4.8457
MGH53_P1_D01	NA	black	0	0	4.6956
MGH53_P1_D05	-0.260403581411	red	1	0.21661	6.0179
MGH53_P1_D12	0.180403490994	red	1	0.99132	5.4848
MGH53_P1_E09	NA	black	0	0	6.3941
MGH53_P1_E12	-0.148958403195	red	1	0.36401	6.0912
MGH53_P12_A01	-0.0178572102637	red	1	0.08134	5.0128
MGH53_P12_A02	NA	black	0	0	5.5977
MGH53_P12_A03	-0.312934050687	red	1	0.14143	5.9864
MGH53_P12_A04	-0.430765393132	red	1	0.27262	7.0239
MGH53_P12_A05	-0.605045179121	red	1	0.082703	6.6637
MGH53_P12_A06	NA	black	0	0	0
MGH53_P12_A08	3.2288234106	black	0	3.2623	6.5636
MGH53_P12_A09	NA	black	0	0	5.6283
MGH53_P12_A10	NA	black	0	0	5.0296
MGH53_P12_A11	0.0352586624791	red	1	0.084064	4.8589
MGH53_P12_A12	0.644465710445	red	1	0.13093	2.7793
MGH53_P12_B01	-0.516726234394	red	1	0.077243	6.4038
MGH53_P12_B02	NA	black	0	0	5.8855
MGH53_P12_B03	NA	black	0	0	6.4443
MGH53_P12_B04	-0.642426284801	red	1	0.084064	6.7712
MGH53_P12_B05	0.998063987364	black	0	0.075875	1.9664
MGH53_P12_B06	0.967742718576	black	0	0.14143	1.4988
MGH53_P12_B07	1.67614043545	black	0	3.0604	5.8875
MGH53_P12_B08	NA	black	0	0	0
MGH53_P12_B09	-0.0909349461684	red	1	0.067639	5.2144
MGH53_P12_B11	0.670227194234	red	1	0.29748	0.56365
MGH53_P12_B12	NA	black	0	0.27739	0
MGH53_P12_C01	1.01651252918	black	0	0.062122	2.0079
MGH53_P12_C02	0.379742913241	red	1	0.24001	3.1779
MGH53_P12_C03	-0.582047316499	red	1	0.12035	6.7449
MGH53_P12_C04	NA	black	0	0.16479	0
MGH53_P12_C05	NA	black	0	0	4.9137
MGH53_P12_C06	NA	black	0	0	5.4598
MGH53_P12_C07	NA	black	0	0	6.2946
MGH53_P12_C08	-0.0440337689102	red	1	0.3774	5.3423
MGH53_P12_C09	NA	black	0	0	0.82619
MGH53_P12_C10	NA	black	0	0	0
MGH53_P12_C11	1.93041800657	black	0	2.0419	6.6573
MGH53_P12_C12	-0.0903011407982	red	1	0.54696	2.206
MGH53_P12_D01	-0.142602579874	red	1	0.14274	5.4358
MGH53_P12_D02	NA	black	0	0	6.5487
MGH53_P12_D03	NA	black	0	0	4.8968
MGH53_P12_D04	NA	black	0	0	6.3037
MGH53_P12_D05	NA	black	0	0	6.156
MGH53_P12_D06	-0.184768370833	red	1	0.22527	5.7384
MGH53_P12_D07	NA	black	0	0	3.6178
MGH53_P12_D08	-0.461033111793	red	1	0.18142	6.6212
MGH53_P12_D09	NA	black	0	0	5.4065
MGH53_P12_D10	0.00922996905056	red	1	0.56852	5.2646
MGH53_P12_D11	NA	black	0	0	4.0881
MGH53_P12_D12	NA	black	0	0	5.957
MGH53_P12_E01	-0.0535318050078	red	1	0.14535	5.1427
MGH53_P12_E02	-4.57790246022	black	0	3.6504	3.1749
MGH53_P12_E03	NA	black	0	0	6.6078
MGH53_P12_E04	0.333424229265	red	1	0.93734	6.0414
MGH53_P12_E05	-0.171590918082	red	1	0.09356	5.4662
MGH53_P12_E06	NA	black	0	0	5.9132
MGH53_P12_E07	3.50950935909	black	0	2.6751	7.1386
MGH53_P12_E08	-0.920216708317	red	1	0.070389	7.4516
MGH53_P12_E09	NA	black	0	0	1.5974
MGH53_P12_E10	0.00270079309484	red	1	0.48954	4.8739
MGH53_P12_E12	NA	black	0	0	4.1109
MGH53_P12_F01	-0.355066773089	red	1	0.05797	5.9192
MGH53_P12_F02	0.284589998573	red	1	2.1696	5.236
MGH53_P12_F03	NA	black	0	0	4.1414
MGH53_P12_F04	NA	black	0	0	5.5645
MGH53_P12_F06	-0.0175785713953	red	1	0.22527	5.0398
MGH53_P12_F07	-0.342315358277	red	1	0.12168	6.0275
MGH53_P12_F08	NA	black	0	0	2.7255
MGH53_P12_F09	NA	black	0	0	6.1396
MGH53_P12_F10	0.0369786050397	red	1	0.21412	4.812
MGH53_P12_F11	NA	black	0	0.25217	0
MGH53_P12_F12	-0.125923239047	red	1	0.23756	5.5175
MGH53_P12_G01	1.30085454025	black	0	0.088142	0.85838
MGH53_P12_G03	NA	black	0	0	3.7022
MGH53_P12_G04	0.156947931095	red	1	0.096262	4.4894
MGH53_P12_G07	-0.311129548486	red	1	0.28333	6.5363
MGH53_P12_G08	NA	black	0	0	6.0388
MGH53_P12_G09	-0.221930012262	red	1	0.18523	5.7847
MGH53_P12_G10	0.00508480923376	red	1	0.060739	4.9468
MGH53_P12_G11	NA	black	0	0	6.786
MGH53_P12_G12	-0.284063832811	red	1	0.22404	6.138
MGH53_P12_H01	-1.52075752929	black	0	1.4615	2.9452
MGH53_P12_H02	-0.0643086641359	red	1	0.30451	5.335
MGH53_P12_H03	-0.422524356655	red	1	0.13488	6.3138
MGH53_P12_H04	NA	black	0	0	2.1734
MGH53_P12_H05	-0.0271254602994	red	1	0.25096	5.0917
MGH53_P12_H06	0.0740399588296	red	1	0.053806	4.7589
MGH53_P12_H07	NA	black	0	0	0
MGH53_P12_H08	-0.0817534522179	red	1	0.14143	5.2341
MGH53_P12_H09	0.163465390115	red	1	0.77989	5.8241
MGH53_P12_H10	1.3398136364	black	0	2.2116	6.039
MGH53_P12_H11	0.0464514388997	red	1	0.44784	4.1399
MGH53_P12_H12	-0.261375243883	red	1	2.196	4.8138
MGH53_P2_A09	0.156646704373	red	1	0.28451	4.1114
MGH53_P2_A11	0.0864288930451	red	1	0.12697	4.6832
MGH53_P2_A12	NA	black	0	0	5.1843
MGH53_P2_B05	-2.43935025776	black	0	2.8764	3.7044
MGH53_P2_B07	NA	black	0	0	5.4443
MGH53_P2_B09	0.117399927033	red	1	0.12697	4.5824
MGH53_P2_B10	-0.970312962516	black	0	3.1372	4.5613
MGH53_P2_C01	-0.461462063935	red	1	0.20914	6.7578
MGH53_P2_C02	-0.372869156006	red	1	0.1177	6.1097
MGH53_P2_C03	NA	black	0	0	4.2089
MGH53_P2_C07	0.403299462338	red	1	0.19661	3.3329
MGH53_P2_C09	NA	black	0	0	6.3129
MGH53_P2_D01	-0.142451507569	red	1	0.28688	5.7136
MGH53_P2_D02	NA	black	0	0	5.5137
MGH53_P2_D07	-0.116979270239	red	1	0.30334	5.6266
MGH53_P2_D08	NA	black	0	0	5.1905
MGH53_P2_D12	-0.297820661062	red	1	0.15963	5.9849
MGH53_P2_E04	-0.284021181433	red	1	0.1865	6.0131
MGH53_P2_E10	NA	black	0	0.30217	0
MGH53_P2_F02	NA	black	0	0	5.1172
MGH53_P2_F03	-0.525798913344	red	1	0.20664	6.9824
MGH53_P2_F04	-0.326616488959	red	1	0.09356	5.9148
MGH53_P2_F05	NA	black	0	0.22651	0
MGH53_P2_G02	NA	black	0	0	0
MGH53_P2_G07	1.18106094293	black	0	0.12433	0.87499
