Cell_name	Zvalue	Color	Cluster	ACOX1	PPARA
MGH53_P10_G09	NA	black	0	0	0
MGH53_P10_G11	0.637731032205	red	1	0.097611	0.038436
MGH53_P10_H01	0.465352410666	red	1	0.1003	0.14926
MGH53_P10_H02	0.576540244911	red	1	0.2228	0.04684
MGH53_P10_H04	NA	black	0	0	0.063503
MGH53_P10_H05	NA	black	0	0.15186	0
MGH53_P10_H06	0.280049831643	red	1	0.09356	0.26903
MGH53_P10_H07	0.382662017152	red	1	0.097611	0.20289
MGH53_P10_H08	0.57117271671	red	1	0.10434	0.079975
MGH53_P10_H09	-0.562486650033	red	1	3.0507	0.070389
MGH53_P10_H10	0.227590241937	red	1	0.1776	0.29514
MGH53_P10_H11	NA	black	0	0	0
MGH53_P11_A01	NA	black	0	0	0
MGH53_P11_A02	NA	black	0	0	0.14405
MGH53_P11_A03	0.362293152881	red	1	0.074505	0.21909
MGH53_P11_A04	0.621547747674	red	1	0.071763	0.055196
MGH53_P11_A06	-0.926692361908	red	1	3.8274	0.055196
MGH53_P11_A08	NA	black	0	0.26903	0
MGH53_P11_A09	-0.21682342716	red	1	2.2582	0.10299
MGH53_P11_A10	0.632906459416	red	1	0.064883	0.049631
MGH53_P11_A11	NA	black	0	5.6851	0
MGH53_P11_A12	NA	black	0	3.3283	0
MGH53_P11_B01	-0.886504031342	red	1	4.1502	0.12961
MGH53_P11_B02	NA	black	0	3.2713	0
MGH53_P11_B04	NA	black	0	0.22527	0
MGH53_P11_B05	NA	black	0	2.6554	0
MGH53_P11_B06	0.591473981145	red	1	0.11237	0.064883
MGH53_P11_B07	NA	black	0	0.12961	0
MGH53_P11_B08	0.459303240169	red	1	0.1003	0.15316
MGH53_P11_B09	NA	black	0	0.39506	0
MGH53_P11_B11	0.0592601263007	red	1	0.99494	0.36849
MGH53_P11_B12	-0.942397173908	red	1	0.32077	1.1283
MGH53_P11_C01	NA	black	0	0	0
MGH53_P11_C02	NA	black	0	0	0.76553
MGH53_P11_C03	NA	black	0	0.77653	0
MGH53_P11_C04	0.607139119675	red	1	0.08134	0.062122
MGH53_P11_C05	NA	black	0	0	0.062122
MGH53_P11_C06	NA	black	0	0	0.10836
MGH53_P11_C07	NA	black	0	0.49057	0
MGH53_P11_C08	NA	black	0	0	0.12433
MGH53_P11_C09	1.29166116623	red	1	4.2206	1.0014
MGH53_P11_C10	-1.90627584908	black	0	0.16993	1.6686
MGH53_P11_C11	NA	black	0	4.8413	0
MGH53_P11_C12	0.0383230776811	red	1	1.3454	0.34255
MGH53_P11_D01	NA	black	0	0	0.15575
MGH53_P11_D02	2.35647270014	black	0	4.8629	1.2437
MGH53_P11_D03	0.250538225134	red	1	0.30334	0.26544
MGH53_P11_D04	NA	black	0	0.95903	0
MGH53_P11_D05	-1.25987557595	red	1	4.6846	0.074505
MGH53_P11_D07	-0.0556783504246	red	1	1.5474	0.83512
MGH53_P11_D08	0.348472325495	red	1	0.67717	0.098958
MGH53_P11_D09	NA	black	0	0.33457	0
MGH53_P11_D10	NA	black	0	0	0
MGH53_P11_D11	NA	black	0	1.8703	0
MGH53_P11_D12	0.602529758927	red	1	0.13356	0.052416
MGH53_P11_E01	-0.656671958857	red	1	3.6066	0.14274
MGH53_P11_E02	NA	black	0	0	0
MGH53_P11_E04	0.119642464433	red	1	3.3167	0.55189
MGH53_P11_E06	NA	black	0	0	0.098958
MGH53_P11_E08	NA	black	0	0	1.8722
MGH53_P11_E09	-0.276126803072	red	1	2.4203	0.10434
MGH53_P11_E10	NA	black	0	0	0
MGH53_P11_E11	-0.470093036077	red	1	2.825	0.069015
MGH53_P11_E12	NA	black	0	0	0
MGH53_P11_F01	0.00925901937931	red	1	1.6374	0.12433
MGH53_P11_F02	NA	black	0	0.10969	0
MGH53_P11_F03	NA	black	0	0.24853	0
MGH53_P11_F04	NA	black	0	0.051024	0
MGH53_P11_F05	0.429894886642	green3	2	0.21909	0.15056
MGH53_P11_F07	NA	black	0	2.9426	0
MGH53_P11_F10	-0.136977716672	red	1	2.0043	0.064883
MGH53_P11_F11	0.349639384432	red	1	0.34823	0.18396
MGH53_P11_F12	-0.810682048151	red	1	3.8124	0.10568
MGH53_P11_G01	NA	black	0	3.4156	0
MGH53_P11_G02	NA	black	0	0	0.096262
MGH53_P11_G03	NA	black	0	0.57143	0
MGH53_P11_G04	NA	black	0	2.4563	0
MGH53_P11_G05	NA	black	0	0.16993	0
MGH53_P11_G06	-1.15342133224	red	1	4.4886	0.08134
MGH53_P11_G07	0.557247539601	red	1	0.077243	0.094912
MGH53_P11_G08	0.0240697642351	red	1	1.9123	0.57046
MGH53_P11_G09	1.16714431212	red	1	3.196	1.2666
MGH53_P11_G10	NA	black	0	4.5268	0
MGH53_P11_G11	-0.964603378758	red	1	3.8978	0.052416
MGH53_P11_G12	0.514473039191	red	1	0.28096	0.075875
MGH53_P11_H01	0.640042159302	red	1	0.063503	0.045443
MGH53_P11_H02	0.254929771136	red	1	0.24732	0.26903
MGH53_P11_H04	0.515654561317	red	1	0.34255	0.05797
MGH53_P11_H05	-3.15999198056	black	0	0.123	2.3766
MGH53_P11_H06	NA	black	0	0.95754	0
MGH53_P11_H07	NA	black	0	0	0.2461
MGH53_P11_H08	-0.534272273428	red	1	3.355	0.16221
MGH53_P11_H09	0.329264867463	red	1	0.40381	0.18903
MGH53_P11_H10	0.283386927246	red	1	0.92752	0.069015
MGH53_P11_H11	0.493307908836	red	1	0.15445	0.12035
MGH53_P11_H12	0.10901992758	red	1	1.3351	0.12829
MGH53_P9_A01	0.148112577165	red	1	0.16221	0.34937
MGH53_P9_A02	NA	black	0	0	0
MGH53_P9_A03	NA	black	0	0.28214	0
MGH53_P9_A04	NA	black	0	0	0.092207
MGH53_P9_A05	NA	black	0	1.3578	0
MGH53_P9_A06	-0.0418720450987	red	1	1.8941	0.2762
MGH53_P9_A07	NA	black	0	0	0.30568
MGH53_P9_A08	-0.106466521111	red	1	2.0559	0.19156
MGH53_P9_A09	0.583028552459	red	1	0.082703	0.077243
MGH53_P9_A10	-0.685742507458	red	1	3.4468	0.094912
MGH53_P9_A11	0.484705689087	red	1	0.29748	0.09356
MGH53_P9_A12	NA	black	0	0.15834	0
MGH53_P9_B01	NA	black	0	0.43403	0
MGH53_P9_B02	NA	black	0	0.56852	0
MGH53_P9_B03	NA	black	0	0.67987	0
MGH53_P9_B04	NA	black	0	1.117	0
MGH53_P9_B05	-0.675923581672	red	1	3.4164	0.09356
MGH53_P9_B06	-0.409690558486	red	1	2.7146	0.082703
MGH53_P9_B07	0.321570470546	red	1	0.10434	0.24123
MGH53_P9_B08	-0.0576887632736	red	1	1.856	0.15963
MGH53_P9_B09	NA	black	0	3.8917	0
MGH53_P9_B11	NA	black	0	0	0.21537
MGH53_P9_B12	-0.898869525287	red	1	3.9705	0.094912
MGH53_P9_C01	NA	black	0	3.5316	0
MGH53_P9_C02	NA	black	0	0.61164	0
MGH53_P9_C03	-3.82700816441	black	0	0.15834	2.8094
MGH53_P9_C04	-0.175570407238	red	1	2.5125	0.26183
MGH53_P9_C05	NA	black	0	0.848	0
MGH53_P9_C06	NA	black	0	0.43296	0
MGH53_P9_C07	NA	black	0	0	0.13356
MGH53_P9_C08	NA	black	0	5.0495	0
MGH53_P9_C09	-0.322708184619	red	1	2.5018	0.085425
MGH53_P9_C10	NA	black	0	4.1041	0
MGH53_P9_C11	0.341636944167	red	1	0.42331	0.17505
MGH53_P9_C12	0.440744937085	green3	2	0.19409	0.14796
MGH53_P9_D01	0.33653868508	red	1	0.10568	0.23143
MGH53_P9_D02	NA	black	0	0	0.99639
MGH53_P9_D03	NA	black	0	0	0
MGH53_P9_D04	6.61902294952	black	0	4.4598	2.9806
MGH53_P9_D05	NA	black	0	0	3.3519
MGH53_P9_D08	NA	black	0	0.16736	0
MGH53_P9_D09	NA	black	0	0.4844	0
MGH53_P9_D10	NA	black	0	2.8119	0
MGH53_P9_D11	-4.33050097718	black	0	0.12565	3.0517
MGH53_P9_D12	-0.132427147974	red	1	0.19912	0.53705
MGH53_P9_F04	-0.467731155547	red	1	3.1365	0.15834
MGH53_P9_F05	NA	black	0	0	2.7357
MGH53_P9_F06	-0.090053363765	red	1	2.0437	0.22527
MGH53_P9_F07	-0.468423276735	red	1	2.9618	0.1137
MGH53_P9_F08	NA	black	0	4.583	0
MGH53_P9_F09	NA	black	0	0	0
MGH53_P9_F10	NA	black	0	2.1535	0
MGH53_P9_F11	0.457338179402	red	1	0.12168	0.15056
MGH53_P9_F12	NA	black	0	0.60312	0
MGH53_P9_G01	-0.285600222085	red	1	2.5948	0.1635
MGH53_P9_G02	NA	black	0	0.46467	0
MGH53_P9_G03	0.309888754032	red	1	0.75446	0.11237
MGH53_P9_G04	0.362712615376	red	1	0.23143	0.19535
MGH53_P9_G07	-0.33558521299	red	1	2.8266	0.18396
MGH53_P9_G08	0.237666363017	red	1	1.0043	0.094912
MGH53_P9_G09	-4.91962600716	black	0	0.089498	3.3245
MGH53_P9_G12	NA	black	0	1.9928	0
MGH53_P9_H01	0.543112786433	red	1	0.19535	0.077243
MGH53_P9_H02	NA	black	0	3.2129	0
MGH53_P9_H03	0.385449476123	red	1	0.36961	0.15186
MGH53_P9_H04	NA	black	0	0	0
MGH53_P9_H05	NA	black	0	0	0
MGH53_P9_H06	-0.898760708038	red	1	3.8394	0.070389
MGH53_P9_H07	NA	black	0	3.898	0
MGH53_P9_H08	0.0686741076165	red	1	1.4709	0.10434
MGH53_P9_H09	-0.238189575772	red	1	3.5236	0.35163
MGH53_P9_H10	0.0374754135604	red	1	1.5592	0.10299
MGH53_P9_H11	-0.403401640752	red	1	2.9677	0.16479
MGH53_P9_H12	-0.511250402039	red	1	3.1228	0.12565
MGH53_P4_A07	NA	black	0	0	2.6457
MGH53_P4_B01	NA	black	0	0.24245	0
MGH53_P4_B02	-1.4877168354	red	1	0.43616	1.6012
MGH53_P4_B08	-0.199028005872	red	1	2.4985	0.2302
MGH53_P4_B09	-0.563869129338	red	1	3.3576	0.14535
MGH53_P4_B10	-0.0701773153337	red	1	2.2714	0.3505
MGH53_P4_B11	NA	black	0	3.8349	0
MGH53_P4_C03	0.511885475315	red	1	0.20038	0.097611
MGH53_P4_C11	-0.137055223573	red	1	0.67265	0.58785
MGH53_P4_C12	0.542510974921	red	1	0.096262	0.1003
MGH53_P4_D04	-0.202014261535	red	1	2.3824	0.1865
MGH53_P4_D05	NA	black	0	1.9873	0
MGH53_P4_D09	0.369161776441	red	1	0.42116	0.15316
MGH53_P4_E01	0.280845715045	red	1	0.30801	0.24245
MGH53_P4_E02	NA	black	0	0	0.301
MGH53_P4_E07	NA	black	0	0	0.24001
MGH53_P4_E08	0.426097266008	green3	2	0.31846	0.13225
MGH53_P4_E09	-1.28426671636	red	1	4.6377	0.059355
MGH53_P4_F01	NA	black	0	0	0.29631
MGH53_P4_F02	NA	black	0	0	0.24123
MGH53_P4_F08	0.315745585113	red	1	0.71809	0.11902
MGH53_P4_F11	-0.259976035568	red	1	2.4068	0.11902
MGH53_P4_G02	-0.58098609745	red	1	3.4531	0.15445
MGH53_P4_G05	NA	black	0	0	0.082703
MGH53_P4_G07	-1.60173489012	black	0	0.45733	1.7058
MGH53_P4_G08	NA	black	0	0	0.17505
MGH53_P4_G09	-0.363739880686	red	1	3.0912	0.22033
MGH53_P4_H10	0.273556551869	red	1	0.70752	0.16736
MGH53_P4_H11	-2.46729988713	black	0	0.51602	2.4281
MGH53_P4_H12	0.440055424795	green3	2	0.12697	0.16092
MGH54_P14_A01	NA	black	0	0	0.19535
MGH54_P14_A02	NA	black	0	2.7108	0
MGH54_P14_A03	NA	black	0	0	0
MGH54_P14_A04	NA	black	0	2.6729	0
MGH54_P14_A05	0.169454251456	red	1	2.7018	0.6397
MGH54_P14_A06	-1.03773976467	red	1	4.6547	0.14405
MGH54_P14_A07	-0.685260133695	red	1	3.7394	0.15186
MGH54_P14_A08	0.0988660950328	red	1	1.3317	0.1635
MGH54_P14_A09	-0.431953517719	red	1	3.4125	0.23143
MGH54_P14_A10	NA	black	0	2.4273	0
MGH54_P14_A11	NA	black	0	0.12565	0
MGH54_P14_A12	NA	black	0	0	0
MGH54_P14_B01	0.323875481489	red	1	0.27858	0.21537
MGH54_P14_B02	NA	black	0	0.6248	0
MGH54_P14_B03	0.000959157292551	red	1	1.6654	0.2302
MGH54_P14_B04	NA	black	0	0	0.084064
MGH54_P14_B05	-0.138714162649	red	1	2.0086	0.064883
MGH54_P14_B06	-0.26003490934	red	1	1.0517	0.85917
MGH54_P14_B07	NA	black	0	0	0.96791
MGH54_P14_B08	NA	black	0	4.1492	0
MGH54_P14_B09	NA	black	0	0	1.8969
MGH54_P14_B10	4.32731888307	black	0	3.7594	2.6736
MGH54_P14_B11	NA	black	0	0.26303	0
MGH54_P14_B12	NA	black	0	0	0.3774
MGH54_P14_C01	NA	black	0	0	0
MGH54_P14_C02	NA	black	0	2.1725	0
MGH54_P14_C03	-0.602024305752	red	1	3.3044	0.11103
MGH54_P14_C04	NA	black	0	0	0.90072
MGH54_P14_C05	NA	black	0	0.58015	0
MGH54_P14_C06	NA	black	0	0	0
MGH54_P14_C07	NA	black	0	0	0
MGH54_P14_C08	-0.203208851412	red	1	2.232	0.10969
MGH54_P14_C09	NA	black	0	2.3632	0
MGH54_P14_C10	0.346714379261	red	1	0.14796	0.21909
MGH54_P14_C11	NA	black	0	0.12035	0
MGH54_P14_C12	NA	black	0	0.6951	0
MGH54_P14_D01	NA	black	0	1.5671	0
MGH54_P14_D02	NA	black	0	0	0.54794
MGH54_P14_D03	NA	black	0	0.17505	0
MGH54_P14_D04	NA	black	0	0.94486	0
MGH54_P14_D05	NA	black	0	0	0
MGH54_P14_D06	NA	black	0	3.1499	0
MGH54_P14_D07	NA	black	0	0	0
MGH54_P14_D08	0.51741531573	red	1	0.22404	0.088142
MGH54_P14_D09	-0.152618535721	red	1	2.633	0.31267
MGH54_P14_D10	NA	black	0	0.10702	0
MGH54_P14_D11	NA	black	0	2.5743	0
MGH54_P14_D12	NA	black	0	1.858	0
MGH54_P14_E01	NA	black	0	4.1119	0
MGH54_P14_E02	NA	black	0	0.3584	0
MGH54_P14_E03	NA	black	0	0	0
MGH54_P14_E04	-0.399568292761	red	1	2.7931	0.11902
MGH54_P14_E05	-0.539879751496	red	1	3.0709	0.092207
MGH54_P14_E06	0.510420708772	red	1	0.26063	0.084064
MGH54_P14_E07	NA	black	0	0.34483	0
MGH54_P14_E08	-0.686066617621	red	1	3.6887	0.14274
MGH54_P14_E09	NA	black	0	0	0
MGH54_P14_E10	0.852161283024	red	1	2.5688	1.4823
MGH54_P14_E11	NA	black	0	0	0
MGH54_P14_E12	NA	black	0	2.5	0
MGH54_P14_F01	NA	black	0	0	0.25459
MGH54_P14_F02	NA	black	0	0	0
MGH54_P14_F03	NA	black	0	0	0.14012
MGH54_P14_F04	0.22928876608	red	1	1.0208	0.098958
MGH54_P14_F06	NA	black	0	0.21039	0
MGH54_P14_F07	NA	black	0	0	1.0293
MGH54_P14_F08	0.487348674927	red	1	0.16092	0.123
MGH54_P14_F09	NA	black	0	0	0
MGH54_P14_F10	NA	black	0	0	0
MGH54_P14_F11	0.386168386164	red	1	0.23143	0.17887
MGH54_P14_G01	-0.00675809894151	red	1	2.1359	0.45207
MGH54_P14_G02	0.181715795327	red	1	0.11902	0.32998
MGH54_P14_G03	NA	black	0	0	0
MGH54_P14_G04	NA	black	0	0	0.21537
MGH54_P14_G05	-0.197927023345	red	1	2.9402	0.31846
MGH54_P14_G06	NA	black	0	0	0.075875
MGH54_P14_G07	-1.51527901554	red	1	0.24489	1.4735
MGH54_P14_G08	NA	black	0	0.18142	0
MGH54_P14_G09	0.0328913870986	red	1	0.35727	0.42438
MGH54_P14_G10	NA	black	0	0.37184	0
MGH54_P14_G11	0.519891217364	red	1	0.14012	0.10568
MGH54_P14_G12	NA	black	0	3.0133	0
MGH54_P14_H01	NA	black	0	2.1237	0
MGH54_P14_H02	NA	black	0	0	0
MGH54_P14_H03	NA	black	0	2.6756	0
MGH54_P14_H04	NA	black	0	0	0.24123
MGH54_P14_H05	NA	black	0	0	0
MGH54_P14_H06	NA	black	0	0.26664	0
MGH54_P14_H07	NA	black	0	1.7238	0
MGH54_P14_H08	-0.942787283097	red	1	0.39616	1.1674
MGH54_P14_H09	NA	black	0	2.751	0
MGH54_P14_H10	NA	black	0	0	0
MGH54_P14_H11	NA	black	0	0.10568	0
MGH54_P14_H12	-0.135107179643	red	1	2.0976	0.15316
MGH54_P15_A02	NA	black	0	4.4696	0
MGH54_P15_A03	NA	black	0	0.084064	0
MGH54_P15_A04	0.014465777208	red	1	1.6215	0.12961
MGH54_P15_A05	NA	black	0	4.2912	0
MGH54_P15_A06	-0.246302353977	red	1	2.3451	0.10702
MGH54_P15_A07	NA	black	0	1.595	0
MGH54_P15_A08	-0.00377000317206	red	1	1.6758	0.12168
MGH54_P15_A09	0.583153634695	red	1	0.1003	0.073135
MGH54_P15_A10	NA	black	0	0	0.15316
MGH54_P15_A11	NA	black	0	0.301	0
MGH54_P15_A12	NA	black	0	0.17632	0
MGH54_P15_B01	NA	black	0	0	0
MGH54_P15_B02	NA	black	0	0	0.91762
MGH54_P15_B03	NA	black	0	0.24853	0
MGH54_P15_B04	0.278402675325	red	1	0.3774	0.23389
MGH54_P15_B05	NA	black	0	0	0.34028
MGH54_P15_B06	NA	black	0	3.3475	0
MGH54_P15_B07	NA	black	0	3.54	0
MGH54_P15_B09	-0.194872792981	red	1	2.1969	0.10165
MGH54_P15_B10	0.528560850958	red	1	0.13225	0.10165
MGH54_P15_B11	0.530781985348	red	1	0.1003	0.10702
MGH54_P15_C01	NA	black	0	0	4.4566
MGH54_P15_C02	NA	black	0	2.6868	0
MGH54_P15_C03	0.0424965279574	red	1	1.5105	0.1903
MGH54_P15_C04	NA	black	0	2.7375	0
MGH54_P15_C05	NA	black	0	1.3179	0
MGH54_P15_C06	0.538932674294	red	1	0.12565	0.096262
MGH54_P15_C07	0.011611347806	red	1	1.4489	0.40926
MGH54_P15_C08	0.36200869404	red	1	0.60502	0.10969
MGH54_P15_C09	0.560000162685	red	1	0.11237	0.085425
MGH54_P15_C10	-0.603573167728	red	1	3.1836	0.079975
MGH54_P15_C11	NA	black	0	0.75018	0
MGH54_P15_C12	NA	black	0	3.0099	0
MGH54_P15_D01	NA	black	0	0	0
MGH54_P15_D02	NA	black	0	0.27858	0
MGH54_P15_D03	NA	black	0	0.54794	0
MGH54_P15_D04	NA	black	0	2.7585	0
MGH54_P15_D05	NA	black	0	0	0
MGH54_P15_D07	0.247005650174	red	1	0.61824	0.21661
MGH54_P15_D08	NA	black	0	0.34142	0
MGH54_P15_D09	NA	black	0	0.17249	0
MGH54_P15_D10	NA	black	0	0.32077	0
MGH54_P15_D11	0.404728587144	green3	2	0.15834	0.17887
MGH54_P15_D12	0.483531600389	red	1	0.32193	0.088142
MGH54_P15_E01	NA	black	0	2.4944	0
MGH54_P15_E02	NA	black	0	0	0
MGH54_P15_E03	NA	black	0	0.090853	0
MGH54_P15_E04	NA	black	0	0.18015	0
MGH54_P15_E05	NA	black	0	0.76723	0
MGH54_P15_E06	0.334881090815	red	1	0.43723	0.1776
MGH54_P15_E07	NA	black	0	0.15186	0
MGH54_P15_E08	NA	black	0	0	0.23143
MGH54_P15_E09	-1.04594606421	red	1	4.3771	0.10299
MGH54_P15_E10	-0.316177659337	red	1	0.014355	0.63506
MGH54_P15_E11	NA	black	0	4.4052	0
MGH54_P15_E12	NA	black	0	0.21164	0
MGH54_P15_F01	NA	black	0	0	0
MGH54_P15_F02	NA	black	0	0	0
MGH54_P15_F03	NA	black	0	0	0.10165
MGH54_P15_F04	NA	black	0	0.14143	0
MGH54_P15_F05	-0.274806964911	red	1	2.5719	0.16736
MGH54_P15_F06	0.432176414696	green3	2	0.24975	0.14274
MGH54_P15_F07	0.187085404201	red	1	0.38184	0.30451
MGH54_P15_F08	NA	black	0	0	1.9222
MGH54_P15_F09	0.34498455101	red	1	0.5008	0.15445
MGH54_P15_F10	0.085316587769	red	1	1.4238	0.10434
MGH54_P15_F11	NA	black	0	0.34369	0
MGH54_P15_F12	NA	black	0	2.346	0
MGH54_P15_G03	0.274685080881	red	1	0.91073	0.089498
MGH54_P15_G04	NA	black	0	0	0
MGH54_P15_G05	0.245496540904	red	1	0.76808	0.18015
MGH54_P15_G06	NA	black	0	3.122	0
MGH54_P15_G07	NA	black	0	0.35952	0
MGH54_P15_G08	NA	black	0	1.46	0
MGH54_P15_G09	NA	black	0	3.0236	0
MGH54_P15_G10	NA	black	0	2.037	0
MGH54_P15_G11	-0.566458530023	red	1	3.9011	0.2302
MGH54_P15_G12	NA	black	0	4.0993	0
MGH54_P15_H01	NA	black	0	0.98185	0
MGH54_P15_H03	-0.79653047218	red	1	3.8132	0.11237
MGH54_P15_H04	0.382364949418	red	1	0.62667	0.082703
MGH54_P15_H05	NA	black	0	0.53406	0
MGH54_P15_H06	-0.09736379603	red	1	3.7617	0.43616
MGH54_P15_H07	NA	black	0	1.8718	0
MGH54_P15_H08	NA	black	0	0	0.075875
MGH54_P15_H09	NA	black	0	5.2282	0
MGH54_P15_H10	NA	black	0	0	0.16607
MGH54_P15_H11	NA	black	0	0	0
MGH54_P15_H12	-0.396735550565	red	1	2.9949	0.17632
MGH54_P16_A01	-0.112648953862	red	1	2.2185	0.26183
MGH54_P16_A02	NA	black	0	1.4547	0
MGH54_P16_A04	NA	black	0	0	0
MGH54_P16_A05	NA	black	0	0.10165	0
MGH54_P16_A06	0.18045768627	red	1	0.18142	0.32654
MGH54_P16_A07	-0.740364507453	red	1	3.5072	0.07861
MGH54_P16_A08	0.0881273871566	red	1	1.2154	0.26424
MGH54_P16_A09	NA	black	0	0.056584	0
MGH54_P16_A10	NA	black	0	0.17377	0
MGH54_P16_A11	NA	black	0	0.75617	0
MGH54_P16_A12	NA	black	0	0	0
MGH54_P16_B01	NA	black	0	0	0
MGH54_P16_B02	NA	black	0	3.6108	0
MGH54_P16_B03	0.470083211913	red	1	0.34028	0.09356
MGH54_P16_B04	-0.975931386825	red	1	4.024	0.071763
MGH54_P16_B05	NA	black	0	4.5604	0
MGH54_P16_B06	NA	black	0	2.6702	0
MGH54_P16_B07	NA	black	0	0.42546	0
MGH54_P16_B08	NA	black	0	0.67175	0
MGH54_P16_B09	NA	black	0	0.12697	0
MGH54_P16_B10	NA	black	0	0.1903	0
MGH54_P16_B11	0.561614457979	red	1	0.16607	0.071763
MGH54_P16_B12	NA	black	0	0.34028	0
MGH54_P16_C01	NA	black	0	0.41359	0
MGH54_P16_C02	NA	black	0	0	2.2203
MGH54_P16_C03	NA	black	0	0	0.1776
MGH54_P16_C04	NA	black	0	1.8867	0
MGH54_P16_C05	NA	black	0	3.1678	0
MGH54_P16_C06	NA	black	0	0.13225	0
MGH54_P16_C07	NA	black	0	0	1.9003
MGH54_P16_C08	0.174330808689	red	1	1.1506	0.1177
MGH54_P16_C09	0.453497117383	green3	2	0.34255	0.10568
MGH54_P16_C10	3.45736485261	black	0	4.0367	1.9996
MGH54_P16_C11	-0.69899069923	red	1	3.7629	0.14926
MGH54_P16_C12	0.189582699895	red	1	1.0503	0.14796
MGH54_P16_D01	NA	black	0	0.63413	0
MGH54_P16_D02	NA	black	0	1.2845	0
MGH54_P16_D03	NA	black	0	3.2847	0
MGH54_P16_D04	-1.365819691	red	1	5.2189	0.11237
MGH54_P16_D05	-0.32387191255	red	1	2.5018	0.084064
MGH54_P16_D06	-0.577486878202	red	1	4.1134	0.24975
MGH54_P16_D07	-0.696646598854	red	1	3.4027	0.07861
MGH54_P16_D09	NA	black	0	2.6098	0
MGH54_P16_D10	-0.509968131556	red	1	3.2146	0.14796
MGH54_P16_D11	-0.744690610264	red	1	3.4296	0.05797
MGH54_P16_D12	NA	black	0	0.2857	0
MGH54_P16_E01	NA	black	0	0	0
MGH54_P16_E02	NA	black	0	0	0
MGH54_P16_E03	NA	black	0	3.0449	0
MGH54_P16_E04	NA	black	0	0.29631	0
MGH54_P16_E05	0.521059783801	red	1	0.1177	0.10969
MGH54_P16_E06	-1.62638118121	black	0	0.43829	1.7062
MGH54_P16_E07	NA	black	0	3.9365	0
MGH54_P16_E08	-0.470755507288	red	1	2.9358	0.10434
MGH54_P16_E09	NA	black	0	3.5823	0
MGH54_P16_E10	0.432159865118	green3	2	0.40708	0.10568
MGH54_P16_E11	-0.2458146823	red	1	2.5253	0.18396
MGH54_P16_E12	NA	black	0	2.2898	0
MGH54_P16_F01	NA	black	0	0.32193	0
MGH54_P16_F03	NA	black	0	0.19156	0
MGH54_P16_F04	-0.436634766546	red	1	2.7742	0.079975
MGH54_P16_F05	NA	black	0	0	0
MGH54_P16_F06	NA	black	0	0	0.075875
MGH54_P16_F07	NA	black	0	0.2228	0
MGH54_P16_F08	NA	black	0	3.0036	0
MGH54_P16_F09	0.213237256961	red	1	0.10969	0.31034
MGH54_P16_F10	NA	black	0	2.4257	0
MGH54_P16_F11	-0.221610210116	red	1	2.1499	0.014355
MGH54_P16_G01	NA	black	0	0	0
MGH54_P16_G02	NA	black	0	0	0.20914
MGH54_P16_G03	NA	black	0	0	0
MGH54_P16_G04	NA	black	0	0.96273	0
MGH54_P16_G05	NA	black	0	2.6133	0
MGH54_P16_G06	-0.310273607711	red	1	2.4136	0.056584
MGH54_P16_G07	-0.217066681233	red	1	1.5666	1.7407
MGH54_P16_G08	0.529124903637	red	1	0.30685	0.05797
MGH54_P16_G09	NA	black	0	2.7329	0
MGH54_P16_G10	0.244259576925	red	1	0.34028	0.26544
MGH54_P16_G11	NA	black	0	4.0612	0
MGH54_P16_G12	0.468140434293	red	1	0.43723	0.067639
MGH54_P16_H01	NA	black	0	0	0
MGH54_P16_H02	NA	black	0	0	0.76553
MGH54_P16_H03	NA	black	0	0	0
MGH54_P16_H04	2.4964927298	black	0	3.4424	1.9542
MGH54_P16_H05	NA	black	0	0.82619	0
MGH54_P16_H06	0.378512758615	red	1	0.31499	0.16864
MGH54_P16_H07	NA	black	0	0	0.07861
MGH54_P16_H08	NA	black	0	0	0.09356
MGH54_P16_H09	NA	black	0	0.07861	0
MGH54_P16_H10	NA	black	0	1.7562	0
MGH54_P16_H11	-0.665193390083	red	1	3.9305	0.1903
MGH54_P16_H12	-0.00278334416134	red	1	1.3265	0.46676
MGH54_P17_A01	0.208379944562	red	1	1.0208	0.13225
MGH54_P17_A02	NA	black	0	0	0.14535
MGH54_P17_A03	-0.213466567665	red	1	3.1095	0.32769
MGH54_P17_A04	NA	black	0	1.6924	0
MGH54_P17_A05	NA	black	0	0.42868	0
MGH54_P17_A06	NA	black	0	2.4407	0
MGH54_P17_A07	NA	black	0	0	0.10836
MGH54_P17_A08	0.23817198297	red	1	0.96938	0.11237
MGH54_P17_A09	0.160021504848	red	1	0.29866	0.33228
MGH54_P17_A10	NA	black	0	3.1075	0
MGH54_P17_A11	NA	black	0	2.93	0
MGH54_P17_A12	0.188736369696	red	1	0.46467	0.29396
MGH54_P17_B01	NA	black	0	0	0
MGH54_P17_B02	NA	black	0	0	0
MGH54_P17_B03	NA	black	0	0	0
MGH54_P17_B05	NA	black	0	0	0
MGH54_P17_B06	NA	black	0	0	0
MGH54_P17_B07	NA	black	0	0.15963	0
MGH54_P17_B08	-0.0332458207501	red	1	1.7685	0.14012
MGH54_P17_B09	NA	black	0	2.9209	0
MGH54_P17_B10	1.00019992341	red	1	3.5472	1.0243
MGH54_P17_B11	0.555378308342	red	1	0.1137	0.088142
MGH54_P17_B12	-0.489674379513	red	1	3.2453	0.16736
MGH54_P17_C02	NA	black	0	0	0
MGH54_P17_C03	NA	black	0	3.4079	0
