Cell_name	Zvalue	Color	Cluster	SP1	TNFRSF10B
MGH54_P8_C04	1.21083284043	red	1	0.088142	0.18903
MGH54_P8_C06	NA	black	0	0	0.25942
MGH54_P8_C07	-1.73569563354	red	1	3.6396	0.23511
MGH54_P8_C09	-2.62726181765	black	0	4.6896	0.20038
MGH54_P8_C12	NA	black	0	0	0.16864
MGH54_P8_D01	NA	black	0	0	0.42761
MGH54_P8_D03	NA	black	0	0	0
MGH54_P8_D04	NA	black	0	0	0
MGH54_P8_D05	NA	black	0	0	0.35952
MGH54_P8_D06	NA	black	0	0	0.28806
MGH54_P8_D07	-1.23076678662	red	1	2.9256	0.11503
MGH54_P8_D08	1.32915697982	red	1	0.038436	0.073135
MGH54_P8_D10	NA	black	0	0	0
MGH54_P8_D11	NA	black	0	0	0
MGH54_P8_D12	NA	black	0	0	0.20414
MGH54_P8_E01	2.37882907372	black	0	3.3981	4.9201
MGH54_P8_E04	NA	black	0	0	0.1865
MGH54_P8_E05	1.11216564444	red	1	0.20163	0.19283
MGH54_P8_E07	NA	black	0	0	0.10434
MGH54_P8_E08	NA	black	0	0	0
MGH54_P8_E10	NA	black	0	0	0.18903
MGH54_P8_F01	0.0351694812203	red	1	1.4704	0.34937
MGH54_P8_F02	NA	black	0	0	0.2762
MGH54_P8_F04	NA	black	0	0	0.24367
MGH54_P8_F05	NA	black	0	0	0
MGH54_P8_F06	NA	black	0	0	0.16993
MGH54_P8_F08	NA	black	0	0	0.22897
MGH54_P8_F09	NA	black	0	0.72421	0
MGH54_P8_F10	NA	black	0	0	0.15834
MGH54_P8_F11	NA	black	0	0	0.13225
MGH54_P8_F12	NA	black	0	0	0.31383
MGH54_P8_G01	NA	black	0	0	0
MGH54_P8_G03	NA	black	0	0	0.26303
MGH54_P8_G04	NA	black	0	0	0
MGH54_P8_G05	NA	black	0	0	0
MGH54_P8_G06	NA	black	0	0	0.23143
MGH54_P8_G07	NA	black	0	0	0
MGH54_P8_G08	NA	black	0	0	0.24245
MGH54_P8_G09	NA	black	0	0	0
MGH54_P8_G10	NA	black	0	0	0
MGH54_P8_G11	NA	black	0	0	0.36961
MGH54_P8_G12	NA	black	0	0	0
MGH54_P8_H01	NA	black	0	0	0.22527
MGH54_P8_H03	NA	black	0	0	0
MGH54_P8_H04	NA	black	0	0	0
MGH54_P8_H06	NA	black	0	0	0.41034
MGH54_P8_H07	NA	black	0	0	0
MGH54_P8_H08	NA	black	0	0	0
MGH54_P8_H10	NA	black	0	0	0
MGH54_P8_H12	NA	black	0	0	0.17632
MGH54_P10_A01	NA	black	0	0	0
MGH54_P10_A02	NA	black	0	0	0
MGH54_P10_A03	NA	black	0	0	0
MGH54_P10_A04	-2.09275736129	red	1	4.0567	0.21661
MGH54_P10_A05	NA	black	0	0	0.21039
MGH54_P10_A06	-1.77700184748	red	1	3.6316	0.18396
MGH54_P10_A07	NA	black	0	0	4.4019
MGH54_P10_A09	NA	black	0	0	0.21661
MGH54_P10_A10	NA	black	0	2.2804	0
MGH54_P10_A11	NA	black	0	0	0
MGH54_P10_A12	NA	black	0	3.9007	0
MGH54_P10_B01	NA	black	0	0	0.27023
MGH54_P10_B02	NA	black	0	0	4.3647
MGH54_P10_B03	-1.35056098756	red	1	3.1569	0.22651
MGH54_P10_B05	NA	black	0	0	0
MGH54_P10_B06	NA	black	0	1.515	0
MGH54_P10_B07	NA	black	0	0	0.91227
MGH54_P10_B08	NA	black	0	0	0.37518
MGH54_P10_B09	NA	black	0	0	0
MGH54_P10_B10	NA	black	0	0.12829	0
MGH54_P10_B11	NA	black	0	0	0
MGH54_P10_B12	2.15162036562	red	1	3.8455	4.1575
MGH54_P10_C01	NA	black	0	0	0
MGH54_P10_C02	NA	black	0	0	0.29396
MGH54_P10_C03	NA	black	0	0	0.1776
MGH54_P10_C04	NA	black	0	0	0
MGH54_P10_C05	NA	black	0	0	4.7862
MGH54_P10_C07	NA	black	0	0	0
MGH54_P10_C08	NA	black	0	3.1553	0
MGH54_P10_C09	NA	black	0	0	0
MGH54_P10_C10	NA	black	0	3.7213	0
MGH54_P10_C11	-1.39286172944	red	1	3.4132	0.42546
MGH54_P10_C12	NA	black	0	1.2798	0
MGH54_P10_D01	NA	black	0	0	0
MGH54_P10_D02	-2.01563971744	red	1	3.9421	0.20163
MGH54_P10_D03	NA	black	0	0	0.31846
MGH54_P10_D04	NA	black	0	0	0.21412
MGH54_P10_D05	NA	black	0	0	0.29631
MGH54_P10_D06	NA	black	0	0	5.4356
MGH54_P10_D07	NA	black	0	0	0
MGH54_P10_D09	NA	black	0	0	0
MGH54_P10_D10	NA	black	0	0	0
MGH54_P10_D11	NA	black	0	0	0
MGH54_P10_D12	NA	black	0	0	0
MGH54_P10_E01	NA	black	0	3.9962	0
MGH54_P10_E02	NA	black	0	0	4.5383
MGH54_P10_E03	NA	black	0	0	0
MGH54_P10_E04	NA	black	0	0	0
MGH54_P10_E05	NA	black	0	0	0
MGH54_P10_E06	NA	black	0	0	0
MGH54_P10_E07	NA	black	0	0	0.23143
MGH54_P10_E08	NA	black	0	0	0.27262
MGH54_P10_E09	NA	black	0	2.286	0
MGH54_P10_E10	NA	black	0	3.1519	0
MGH54_P10_E11	NA	black	0	1.0058	0
MGH54_P10_E12	NA	black	0	0	0.42438
MGH54_P10_F01	-0.101742900507	red	1	0.52807	2.3314
MGH54_P10_F02	NA	black	0	0	5.806
MGH54_P10_F03	NA	black	0	0	0
MGH54_P10_F04	NA	black	0	0	0.31615
MGH54_P10_F05	NA	black	0	3.2815	0
MGH54_P10_F06	NA	black	0	0	0.61353
MGH54_P10_F08	NA	black	0	0	0.2558
MGH54_P10_F09	NA	black	0	0	0
MGH54_P10_F10	NA	black	0	0	0
MGH54_P10_F11	NA	black	0	0	0
MGH54_P10_F12	NA	black	0	0	0
MGH54_P10_G01	NA	black	0	0	0
MGH54_P10_G02	NA	black	0	0	0.27501
MGH54_P10_G03	NA	black	0	0	0
MGH54_P10_G05	NA	black	0	0	0
MGH54_P10_G06	NA	black	0	0	0.34823
MGH54_P10_G07	NA	black	0	0	5.061
MGH54_P10_G09	NA	black	0	0	0
MGH54_P10_G10	NA	black	0	0	0
MGH54_P10_G11	NA	black	0	0	0.14796
MGH54_P10_G12	NA	black	0	0	0
MGH54_P10_H02	NA	black	0	0	0.22157
MGH54_P10_H03	-1.85925846306	red	1	3.8341	0.26784
MGH54_P10_H04	NA	black	0	0	0
MGH54_P10_H05	NA	black	0	0	0
MGH54_P10_H06	NA	black	0	0	0
MGH54_P10_H07	-0.12514385564	red	1	1.6897	0.47301
MGH54_P10_H08	0.416995944267	red	1	1	0.27501
MGH54_P10_H09	NA	black	0	0.17505	0
MGH54_P10_H10	NA	black	0	0	0
MGH54_P10_H11	NA	black	0	1.6494	0
MGH54_P10_H12	NA	black	0	0	0
MGH54_P11_A01	NA	black	0	0	0
MGH54_P11_A02	NA	black	0	0	0
MGH54_P11_A03	NA	black	0	0	0.42653
MGH54_P11_A04	NA	black	0	0	0
MGH54_P11_A05	NA	black	0	0	0.37629
MGH54_P11_A06	NA	black	0	0	0
MGH54_P11_A08	NA	black	0	0	0
MGH54_P11_A09	NA	black	0	0	0
MGH54_P11_A10	-1.32953178292	red	1	3.3202	0.42008
MGH54_P11_A11	NA	black	0	0.52306	0
MGH54_P11_A12	NA	black	0	3.8159	0
MGH54_P11_B01	NA	black	0	0	0.24853
MGH54_P11_B02	NA	black	0	0	0
MGH54_P11_B03	NA	black	0	0	0
MGH54_P11_B04	NA	black	0	0	0
MGH54_P11_B05	NA	black	0	0	0
MGH54_P11_B06	NA	black	0	0	0
MGH54_P11_B08	NA	black	0	0	0
MGH54_P11_B09	0.0745694330249	red	1	1.4233	0.28096
MGH54_P11_B10	NA	black	0	0.18015	0
MGH54_P11_B11	NA	black	0	0	0.18015
MGH54_P11_B12	NA	black	0	0	0.14405
MGH54_P11_C01	NA	black	0	0	0
MGH54_P11_C02	NA	black	0	0.76384	0
MGH54_P11_C03	NA	black	0	0	0.29983
MGH54_P11_C04	NA	black	0	0	0
MGH54_P11_C05	NA	black	0	0	0
MGH54_P11_C06	NA	black	0	0	0
MGH54_P11_C07	NA	black	0	0	0
MGH54_P11_C08	NA	black	0	0	0.23389
MGH54_P11_C09	NA	black	0	0	0
MGH54_P11_C10	NA	black	0	0	0
MGH54_P11_C12	0.997507719398	red	1	0.1375	0.46884
MGH54_P11_D01	NA	black	0	3.6938	0
MGH54_P11_D02	NA	black	0	0	0
MGH54_P11_D03	NA	black	0	0	0
MGH54_P11_D04	0.454270929351	red	1	2.0416	4.006
MGH54_P11_D05	NA	black	0	2.6704	0
MGH54_P11_D06	0.467842554349	red	1	4.0085	2.5011
MGH54_P11_D07	-0.446271087759	red	1	2.0583	0.23511
MGH54_P11_D08	NA	black	0	0	0.27501
MGH54_P11_D09	NA	black	0	0	0.25217
MGH54_P11_D10	NA	black	0	0	0
MGH54_P11_D11	NA	black	0	0	0
MGH54_P11_D12	NA	black	0	0	0
MGH54_P11_E01	NA	black	0	0	0
MGH54_P11_E02	NA	black	0	0	0.80405
MGH54_P11_E03	NA	black	0	0	0
MGH54_P11_E04	NA	black	0	0	0
MGH54_P11_E05	NA	black	0	0	0.46571
MGH54_P11_E06	NA	black	0	0	4.7819
MGH54_P11_E07	NA	black	0	0	0
MGH54_P11_E08	NA	black	0	0	0
MGH54_P11_E09	NA	black	0	0	0.17505
MGH54_P11_E10	NA	black	0	0	0.16993
MGH54_P11_E11	NA	black	0	0	2.4539
MGH54_P11_E12	NA	black	0	0	0.26424
MGH54_P11_F01	0.373711989637	red	1	1.0538	0.27381
MGH54_P11_F02	0.229405973803	red	1	1.959	3.2388
MGH54_P11_F03	NA	black	0	2.0728	0
MGH54_P11_F04	-1.39105356412	red	1	3.3509	0.37184
MGH54_P11_F05	NA	black	0	1.1137	0
MGH54_P11_F06	NA	black	0	0	0
MGH54_P11_F07	0.22770699583	red	1	1.1897	0.52005
MGH54_P11_F08	NA	black	0	0	0.35952
MGH54_P11_F09	NA	black	0	0	0
MGH54_P11_F10	NA	black	0	0	0.48543
MGH54_P11_F11	NA	black	0	0	0.13619
MGH54_P11_F12	NA	black	0	0	0
MGH54_P11_G01	0.769647164393	red	1	0.35163	0.60881
MGH54_P11_G02	NA	black	0	3.0581	0
MGH54_P11_G03	NA	black	0	0	0
MGH54_P11_G04	NA	black	0	0	0.07861
MGH54_P11_G05	NA	black	0	0	0.35502
MGH54_P11_G06	NA	black	0	0	0.19912
MGH54_P11_G07	NA	black	0	0	0
MGH54_P11_G08	-1.13095558793	red	1	0.76469	5.549
MGH54_P11_G09	1.02138990883	red	1	0.26664	0.25701
MGH54_P11_G10	0.0474122449403	red	1	0.86711	1.9309
MGH54_P11_G11	NA	black	0	0	0
MGH54_P11_G12	NA	black	0	0	0
MGH54_P11_H01	NA	black	0	1.0208	0
MGH54_P11_H02	NA	black	0	0.64524	0
MGH54_P11_H03	NA	black	0	0	0.32539
MGH54_P11_H04	NA	black	0	0	0
MGH54_P11_H05	NA	black	0	0	5.2497
MGH54_P11_H06	NA	black	0	0	0
MGH54_P11_H07	NA	black	0	0	0.075875
MGH54_P11_H08	-0.941129156775	red	1	2.6404	0.19912
MGH54_P11_H09	NA	black	0	0.13881	0
MGH54_P11_H10	NA	black	0	0	0.16864
MGH54_P11_H11	-1.19140716458	red	1	2.8951	0.13619
MGH54_P11_H12	1.03193670299	red	1	0.060739	0.50182
MGH54_P12_A01	NA	black	0	0.76893	0
MGH54_P12_A02	NA	black	0	2.2684	0
MGH54_P12_A03	NA	black	0	1.7459	0
MGH54_P12_A04	NA	black	0	0	0
MGH54_P12_A05	NA	black	0	0	0
MGH54_P12_A06	0.0278157590842	red	1	1.461	0.92296
MGH54_P12_A07	NA	black	0	1.629	0
MGH54_P12_A08	NA	black	0	0	0.23389
MGH54_P12_A09	NA	black	0	2.0303	0
MGH54_P12_A10	NA	black	0	0	0.45207
MGH54_P12_A11	NA	black	0	0	0.27143
MGH54_P12_B01	NA	black	0	1.6182	0
MGH54_P12_B02	NA	black	0	2.6683	0
MGH54_P12_B03	NA	black	0	0	0
MGH54_P12_B04	NA	black	0	0	0
MGH54_P12_B05	NA	black	0	0	0.37962
MGH54_P12_B06	NA	black	0	1.0531	0
MGH54_P12_B07	NA	black	0	0	0
MGH54_P12_B08	0.0764717023196	red	1	1.4244	0.21537
MGH54_P12_B09	-1.67536343217	red	1	3.484	0.15963
MGH54_P12_B10	NA	black	0	0	0.20414
MGH54_P12_B11	NA	black	0	0.45418	0
MGH54_P12_C01	NA	black	0	0	0
MGH54_P12_C02	NA	black	0	0.53705	0
MGH54_P12_C03	NA	black	0	0	0.53705
MGH54_P12_C04	NA	black	0	0	0
MGH54_P12_C05	-0.284803960154	red	1	2.7073	1.5484
MGH54_P12_C06	-0.553726334276	red	1	2.4255	0.71721
MGH54_P12_C07	NA	black	0	2.8055	0
MGH54_P12_C08	0.295144214926	red	1	2.0707	3.2732
MGH54_P12_C09	-1.43764373414	red	1	0.20289	4.5883
MGH54_P12_C11	0.400229931809	red	1	0.99783	0.35502
MGH54_P12_C12	-0.0672643375879	red	1	1.6374	0.85758
MGH54_P12_D01	NA	black	0	0	4.1709
MGH54_P12_D02	NA	black	0	0	0
MGH54_P12_D04	NA	black	0	0	0.011496
MGH54_P12_D05	NA	black	0	0	1.4931
MGH54_P12_D06	NA	black	0	0	0.19661
MGH54_P12_D07	NA	black	0	0	0
MGH54_P12_D08	0.0804464382314	red	1	1.4195	0.21785
MGH54_P12_D09	NA	black	0	0	0
MGH54_P12_D10	-1.07213245493	red	1	2.7706	0.15834
MGH54_P12_D11	0.419438000714	red	1	0.96125	0.39177
MGH54_P12_D12	NA	black	0	0	0.73292
MGH54_P12_E01	-0.588528742444	red	1	0.90304	4.2926
MGH54_P12_E02	0.0590872583728	red	1	2.0841	2.3216
MGH54_P12_E03	NA	black	0	2.6239	0
MGH54_P12_E04	NA	black	0	0	0
MGH54_P12_E05	NA	black	0	0	0
MGH54_P12_E06	NA	black	0	0	4.416
MGH54_P12_E07	NA	black	0	0.21288	0
MGH54_P12_E08	NA	black	0	0	0.57918
MGH54_P12_E09	NA	black	0	2.369	0
MGH54_P12_E10	NA	black	0	0	1.0129
MGH54_P12_E11	-1.12645430014	red	1	0.070389	3.8679
MGH54_P12_E12	NA	black	0	0	0
MGH54_P12_F01	NA	black	0	0	0
MGH54_P12_F02	NA	black	0	0	0
MGH54_P12_F03	-1.62537554615	red	1	4.2754	0.74588
MGH54_P12_F04	NA	black	0	0	0
MGH54_P12_F05	NA	black	0	0	0
MGH54_P12_F06	-0.238560083561	red	1	1.8278	0.36849
MGH54_P12_F07	NA	black	0	0	0
MGH54_P12_F08	1.16251607917	red	1	0.12035	0.2228
MGH54_P12_F09	NA	black	0	0	0
MGH54_P12_F10	NA	black	0	0	0
MGH54_P12_F11	NA	black	0	0	3.558
MGH54_P12_F12	NA	black	0	0	0.24123
MGH54_P12_G01	NA	black	0	3.2698	0
MGH54_P12_G02	NA	black	0	0.44255	0
MGH54_P12_G03	NA	black	0	0	0
MGH54_P12_G04	NA	black	0	0	4.4491
MGH54_P12_G05	NA	black	0	0	0.77905
MGH54_P12_G06	NA	black	0	0	0
MGH54_P12_G07	NA	black	0	1.9549	0
MGH54_P12_G08	0.136281231847	red	1	1.3499	0.2461
MGH54_P12_G09	-1.14809390566	red	1	0.43296	4.5106
MGH54_P12_G10	NA	black	0	0	0
MGH54_P12_G11	NA	black	0	0	0
MGH54_P12_H01	NA	black	0	0	0
MGH54_P12_H02	NA	black	0	0.68616	0
MGH54_P12_H03	NA	black	0	0	0
MGH54_P12_H04	0.967053057245	red	1	0.11237	0.54696
MGH54_P12_H05	NA	black	0	0.42438	0
MGH54_P12_H06	NA	black	0	0	0
MGH54_P12_H07	NA	black	0	0	0.92752
MGH54_P12_H09	NA	black	0	0.50995	0
MGH54_P12_H10	NA	black	0	0	0
MGH54_P12_H11	NA	black	0	0	1.4895
MGH54_P9_A01	NA	black	0	0.7866	0
MGH54_P9_A02	NA	black	0	0.89142	0
MGH54_P9_A03	NA	black	0	0	0.32423
MGH54_P9_A04	NA	black	0	0	0.2558
MGH54_P9_A05	0.915156914726	red	1	0.22897	0.49672
MGH54_P9_A06	NA	black	0	3.0545	0
MGH54_P9_A07	NA	black	0	0	0
MGH54_P9_A08	NA	black	0	0	0
MGH54_P9_A09	NA	black	0	0	0
MGH54_P9_A10	-1.24746948529	red	1	0.46048	4.7904
MGH54_P9_A11	NA	black	0	0	0.44255
MGH54_P9_A12	NA	black	0	0	0.60027
MGH54_P9_B01	NA	black	0	0	0.38073
MGH54_P9_B02	NA	black	0	0.48543	0
MGH54_P9_B03	NA	black	0	0	0
MGH54_P9_B04	NA	black	0	0	0
MGH54_P9_B05	NA	black	0	0	0
MGH54_P9_B06	NA	black	0	0	0
MGH54_P9_B07	NA	black	0	0.10969	0
MGH54_P9_B10	NA	black	0	0	0
MGH54_P9_B11	NA	black	0	1.6164	0
MGH54_P9_B12	NA	black	0	0	0.56755
MGH54_P9_C01	-0.86304198469	red	1	2.6819	0.41792
MGH54_P9_C02	NA	black	0	0	0
MGH54_P9_C03	NA	black	0	0	0
MGH54_P9_C04	NA	black	0	0	0
MGH54_P9_C05	0.467444063191	red	1	0.90149	0.38184
MGH54_P9_C06	NA	black	0	0	0.26183
MGH54_P9_C07	NA	black	0	0	0
MGH54_P9_C08	NA	black	0	0	0.15575
MGH54_P9_C09	NA	black	0	0	0
MGH54_P9_C10	NA	black	0	0	0
MGH54_P9_C11	NA	black	0	0	0
MGH54_P9_C12	NA	black	0	2.1728	0
MGH54_P9_D01	NA	black	0	0.90381	0
MGH54_P9_D03	NA	black	0	0	0
MGH54_P9_D04	NA	black	0	0	0
MGH54_P9_D05	NA	black	0	0	0.24367
MGH54_P9_D07	NA	black	0	0	0.28806
MGH54_P9_D08	0.014526604711	red	1	1.4921	0.67084
MGH54_P9_D09	NA	black	0	0	0.48336
MGH54_P9_D10	NA	black	0	0.19156	0
MGH54_P9_D11	NA	black	0	0.61918	0
MGH54_P9_D12	NA	black	0	0	0.33113
MGH54_P9_E01	NA	black	0	0	3.147
MGH54_P9_E02	NA	black	0	0	0.65076
MGH54_P9_E03	0.33059480929	red	1	1.0286	0.5656
MGH54_P9_E04	NA	black	0	0	0
MGH54_P9_E05	NA	black	0	0	0
MGH54_P9_E06	NA	black	0	0	5.1302
MGH54_P9_E07	NA	black	0	0	0
MGH54_P9_E08	NA	black	0	0	0
MGH54_P9_E09	NA	black	0	0	0
MGH54_P9_E10	NA	black	0	0	0
MGH54_P9_E11	NA	black	0	0	0
MGH54_P9_E12	NA	black	0	0	2.3288
MGH54_P9_F01	NA	black	0	0	0
MGH54_P9_F02	NA	black	0	1.3033	0
MGH54_P9_F03	NA	black	0	0	0
MGH54_P9_F04	NA	black	0	0	0
MGH54_P9_F05	NA	black	0	0	0
MGH54_P9_F06	NA	black	0	0	0.41468
MGH54_P9_F07	NA	black	0	2.7929	0
MGH54_P9_F08	NA	black	0	0	1.4631
MGH54_P9_F09	NA	black	0	0	0.65535
MGH54_P9_F10	NA	black	0	0	0
MGH54_P9_F11	0.0516277642108	red	1	1.4531	0.2461
MGH54_P9_F12	NA	black	0	0	0
MGH54_P9_G01	NA	black	0	0	0.52707
MGH54_P9_G02	2.09963335665	blue	3	3.1546	4.9571
MGH54_P9_G03	-1.36182486218	red	1	3.2781	0.33914
MGH54_P9_G04	NA	black	0	0	0
MGH54_P9_G05	-0.048488913733	red	1	1.6093	0.94035
MGH54_P9_G06	NA	black	0	0	0.34823
MGH54_P9_G07	NA	black	0	0	0.60407
MGH54_P9_G08	NA	black	0	0	0.15704
MGH54_P9_G09	NA	black	0	0	0.36401
MGH54_P9_G10	NA	black	0	0	0.13619
MGH54_P9_G12	NA	black	0	0	0.23879
MGH54_P9_H01	NA	black	0	0	3.3128
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	NA	black	0	0	0
MGH54_P9_H04	NA	black	0	0	1.5226
MGH54_P9_H05	-0.425759207489	red	1	1.1674	4.9344
MGH54_P9_H06	NA	black	0	0	0
MGH54_P9_H07	NA	black	0	0	1.0875
MGH54_P9_H08	NA	black	0	0	0.20289
MGH54_P9_H09	NA	black	0	0	0.20038
MGH54_P9_H10	NA	black	0	0	0
MGH54_P9_H11	NA	black	0	0	4.4403
MGH54_P9_H12	-0.365127421044	red	1	2.6951	1.3896
MGH54_P2_A05	-0.995266702931	red	1	3.1182	0.68347
MGH54_P2_A06	NA	black	0	0	0
MGH54_P2_A10	NA	black	0	2.237	0
MGH54_P2_B03	NA	black	0	0	0.64708
MGH54_P2_B04	NA	black	0	0	4.5639
MGH54_P2_B06	-0.341161671295	red	1	1.175	4.413
MGH54_P2_B09	-1.40974059782	red	1	3.1507	0.1375
MGH54_P2_B10	NA	black	0	0	0
MGH54_P2_B11	NA	black	0	0	0
MGH54_P2_C01	NA	black	0	0	1.6323
MGH54_P2_C02	NA	black	0	0	0
MGH54_P2_C04	NA	black	0	0	0.64247
MGH54_P2_C05	NA	black	0	0.80653	0
MGH54_P2_C09	NA	black	0	0	0
MGH54_P2_C10	NA	black	0	0	0
MGH54_P2_C11	NA	black	0	0	0.12565
MGH54_P2_D01	NA	black	0	0.18142	0
MGH54_P2_D02	NA	black	0	4.3122	0
MGH54_P2_D03	NA	black	0	0	0.50589
MGH54_P2_D04	NA	black	0	1.2123	0
MGH54_P2_E01	NA	black	0	0	0
MGH54_P2_E02	NA	black	0	3.7093	0
MGH54_P2_E03	NA	black	0	0	0.29631
MGH54_P2_E04	NA	black	0	0.21039	0
MGH54_P2_E05	NA	black	0	0	4.7916
MGH54_P2_E08	-0.422273164702	red	1	0.94561	3.7873
MGH54_P2_E11	NA	black	0	0	0
MGH54_P2_E12	NA	black	0	0	0
MGH54_P2_F05	NA	black	0	0	0.27262
MGH54_P2_F06	0.214070701621	red	1	3.2759	2.3559
MGH54_P2_F08	-1.20593081079	red	1	2.9839	0.23143
MGH54_P2_F10	1.03195165904	red	1	0.21785	0.30801
MGH54_P2_F12	NA	black	0	0	0
MGH54_P2_G02	NA	black	0	3.1619	0
MGH54_P2_G06	NA	black	0	0	0.15575
MGH54_P2_G07	-0.518640473295	red	1	0.40381	3.1559
MGH54_P2_G08	NA	black	0	0	0.27262
MGH54_P2_G11	NA	black	0	0	0
MGH54_P2_G12	NA	black	0	0	0.14666
MGH54_P2_H02	NA	black	0	0	0
MGH54_P2_H08	NA	black	0	0	0.084064
MGH54_P2_H09	NA	black	0	0.57046	0
MGH54_P2_H11	NA	black	0	0	0
MGH54_P5_A02	NA	black	0	0	0.23511
MGH54_P5_A03	NA	black	0	2.2098	0
MGH54_P5_A04	NA	black	0	0	0
MGH54_P5_A05	NA	black	0	0	3.956
MGH54_P5_A06	NA	black	0	0	0
MGH54_P5_A07	NA	black	0	0	0.38847
MGH54_P5_A08	NA	black	0	0	0
MGH54_P5_A09	NA	black	0	0	0.32077
MGH54_P5_A10	NA	black	0	1.1336	0
MGH54_P5_A11	NA	black	0	0	0
MGH54_P5_A12	NA	black	0	0	0
MGH54_P5_B02	NA	black	0	0	0.58496
MGH54_P5_B03	NA	black	0	0	0
MGH54_P5_B04	NA	black	0	0	0
MGH54_P5_B05	NA	black	0	0	5.6741
MGH54_P5_B06	NA	black	0	2.0335	0
MGH54_P5_B07	NA	black	0	0	0
MGH54_P5_B08	NA	black	0	0	0
MGH54_P5_B09	NA	black	0	0	0.36961
MGH54_P5_B10	0.90769757921	red	1	0.45838	0.16479
MGH54_P5_B11	NA	black	0	0	0.50894
MGH54_P5_B12	NA	black	0	0	0.18269
MGH54_P5_C01	NA	black	0	0	0
MGH54_P5_C02	NA	black	0	3.1227	0
MGH54_P5_C03	NA	black	0	0	0.23756
MGH54_P5_C04	NA	black	0	0	0
MGH54_P5_C05	NA	black	0	0	2.5238
MGH54_P5_C06	NA	black	0	0	0.20914
MGH54_P5_C07	-1.48824307388	red	1	3.3597	0.26063
MGH54_P5_C08	NA	black	0	0	0.83107
MGH54_P5_C09	NA	black	0	0	0
MGH54_P5_C10	1.1215330754	red	1	0.19409	0.18777
MGH54_P5_C11	NA	black	0	2.1706	0
MGH54_P5_C12	NA	black	0	0	0.24975
MGH54_P5_D01	NA	black	0	2.9275	0
MGH54_P5_D02	NA	black	0	0	0.24123
MGH54_P5_D03	NA	black	0	0	0
MGH54_P5_D04	NA	black	0	0	0
MGH54_P5_D05	NA	black	0	0	0.43723
MGH54_P5_D06	NA	black	0	0	0.26303
MGH54_P5_D08	NA	black	0	1.3606	0
MGH54_P5_D09	NA	black	0	0	0
MGH54_P5_D10	NA	black	0	0	0.83026
MGH54_P5_D11	-0.0635794058852	red	1	1.2612	2.6681
MGH54_P5_D12	-1.13117733719	red	1	0.53406	4.7231
MGH54_P5_E01	NA	black	0	0	0
MGH54_P5_E02	NA	black	0	0	0
MGH54_P5_E03	NA	black	0	0	0
MGH54_P5_E04	NA	black	0	0	0
MGH54_P5_E05	NA	black	0	0	0.16221
MGH54_P5_E06	NA	black	0	0	0
MGH54_P5_E07	NA	black	0	0	0.77231
MGH54_P5_E08	NA	black	0	0	0
MGH54_P5_E09	NA	black	0	0	0
MGH54_P5_E10	NA	black	0	0	0
MGH54_P5_E11	NA	black	0	0	0.53506
MGH54_P5_E12	NA	black	0	0.63227	0
MGH54_P5_F01	NA	black	0	0	0
MGH54_P5_F02	NA	black	0	0	1.5221
MGH54_P5_F03	NA	black	0	0.092207	0
MGH54_P5_F04	-1.77859503726	red	1	3.7117	0.25096
MGH54_P5_F05	0.583395455867	red	1	0.79826	0.26544
MGH54_P5_F06	NA	black	0	0	0.23266
MGH54_P5_F07	NA	black	0	0	0
MGH54_P5_F08	NA	black	0	0	0
MGH54_P5_F10	1.00406931706	red	1	2.5455	4.2661
MGH54_P5_F11	NA	black	0	4.0763	0
MGH54_P5_F12	NA	black	0	0	0
MGH54_P5_G01	NA	black	0	0	0.29983
MGH54_P5_G02	-1.80332406724	red	1	3.8971	0.36849
MGH54_P5_G03	NA	black	0	0	0.031395
MGH54_P5_G04	NA	black	0	0	0
MGH54_P5_G05	NA	black	0	0.53406	0
MGH54_P5_G06	NA	black	0	0	0.20038
MGH54_P5_G07	NA	black	0	0	0.13619
MGH54_P5_G08	NA	black	0	0	5.6771
MGH54_P5_G09	1.28787194695	red	1	0.05797	0.10969
MGH54_P5_G10	-2.62114516196	black	0	4.9219	0.32998
MGH54_P5_G11	NA	black	0	0	0
MGH54_P5_G12	NA	black	0	0	0
MGH54_P5_H01	NA	black	0	0	3.4893
MGH54_P5_H02	NA	black	0	0	1.2792
MGH54_P5_H03	NA	black	0	1.0942	0
MGH54_P5_H04	NA	black	0	0	3.0613
MGH54_P5_H05	NA	black	0	1.0108	0
MGH54_P5_H06	0.215721340001	red	1	2.03	3.0234
MGH54_P5_H07	NA	black	0	0	0
MGH54_P5_H08	0.470680486475	red	1	0.87735	0.4351
MGH54_P5_H09	NA	black	0	0	2.211
MGH54_P5_H10	-0.338227233284	red	1	1.9042	0.12565
MGH54_P5_H11	NA	black	0	0	0
MGH54_P5_H12	NA	black	0	0.97453	0
MGH54_P13_A02	NA	black	0	0.93055	0
MGH54_P13_A03	NA	black	0	0	3.7737
MGH54_P13_A04	NA	black	0	0	0
MGH54_P13_A05	NA	black	0	0	0
MGH54_P13_A06	-0.0543835748014	red	1	0.83996	2.2789
MGH54_P13_A07	NA	black	0	0	4.3394
MGH54_P13_A09	NA	black	0	0.94785	0
MGH54_P13_A10	NA	black	0	2.1532	0
MGH54_P13_A11	NA	black	0	0	0
MGH54_P13_B01	NA	black	0	0	0.55582
