Cell_name	Zvalue	Color	Cluster	HMGA1	INSR
MGH54_P9_H04	NA	black	0	0	0.10299
MGH54_P9_H05	NA	black	0	0	1.8131
MGH54_P9_H06	NA	black	0	0	1.7966
MGH54_P9_H07	NA	black	0	0	3.2656
MGH54_P9_H08	NA	black	0	0	2.5644
MGH54_P9_H09	0.0322502797095	red	1	3.3055	1.7866
MGH54_P9_H10	NA	black	0	0	0
MGH54_P9_H11	NA	black	0	0	0
MGH54_P9_H12	-3.71970356115	black	0	0.41684	4.0739
MGH54_P2_A05	1.3270518335	red	1	4.1466	2.859
MGH54_P2_A06	-2.03771836176	black	0	0.52807	3.0752
MGH54_P2_A10	1.54875158286	green3	2	0.37851	0.37518
MGH54_P2_B03	NA	black	0	0	2.1522
MGH54_P2_B04	NA	black	0	0	3.019
MGH54_P2_B06	NA	black	0	0	0.13356
MGH54_P2_B09	0.524242003984	red	1	2.8496	3.5551
MGH54_P2_B10	-0.559025811212	red	1	3.4386	1.0793
MGH54_P2_B11	0.0247775215045	red	1	2.4209	2.1808
MGH54_P2_C01	-0.158368550739	red	1	2.9966	1.4054
MGH54_P2_C02	NA	black	0	0	0
MGH54_P2_C04	NA	black	0	0	0
MGH54_P2_C05	NA	black	0	0	0
MGH54_P2_C09	NA	black	0	0	3.0016
MGH54_P2_C10	NA	black	0	0	0
MGH54_P2_C11	NA	black	0	0	0
MGH54_P2_D01	0.00785179395049	red	1	2.433	1.7841
MGH54_P2_D02	NA	black	0	0	0.78743
MGH54_P2_D03	NA	black	0	0	0
MGH54_P2_D04	NA	black	0	0	2.9439
MGH54_P2_E01	NA	black	0	0.44996	0
MGH54_P2_E02	NA	black	0	0	3.8302
MGH54_P2_E03	NA	black	0	0	3.4713
MGH54_P2_E04	NA	black	0	0	3.0637
MGH54_P2_E05	-0.596900897888	red	1	4.534	1.4452
MGH54_P2_E08	1.92388627692	green3	2	3.8097	3.7826
MGH54_P2_E11	NA	black	0	0	0
MGH54_P2_E12	NA	black	0	0	1.7351
MGH54_P2_F05	NA	black	0	0	1.7316
MGH54_P2_F06	NA	black	0	0	0
MGH54_P2_F08	NA	black	0	0	3.116
MGH54_P2_F10	NA	black	0	0	2.6993
MGH54_P2_F12	NA	black	0	0	2.6466
MGH54_P2_G02	NA	black	0	0	1.3202
MGH54_P2_G06	NA	black	0	0	0.87814
MGH54_P2_G07	NA	black	0	0	1.2969
MGH54_P2_G08	NA	black	0	0	0.86315
MGH54_P2_G11	NA	black	0	0	4.2482
MGH54_P2_G12	0.483416046942	red	1	0.30918	1.206
MGH54_P2_H02	0.580684361274	red	1	3.6992	2.3752
MGH54_P2_H08	NA	black	0	0	3.1624
MGH54_P2_H09	NA	black	0	0	2.2376
MGH54_P2_H11	NA	black	0	0	2.3086
MGH54_P5_A02	NA	black	0	0	3.5342
MGH54_P5_A03	NA	black	0	0	0
MGH54_P5_A04	NA	black	0	0	3.2659
MGH54_P5_A05	-3.19053576626	black	0	0.38184	3.7042
MGH54_P5_A06	-0.0653777964015	red	1	3.4575	1.6704
MGH54_P5_A07	NA	black	0	0	3.3752
MGH54_P5_A08	NA	black	0	0	2.5666
MGH54_P5_A09	NA	black	0	0	1.2528
MGH54_P5_A10	NA	black	0	0	2.437
MGH54_P5_A11	NA	black	0	0	0
MGH54_P5_A12	NA	black	0	0	0
MGH54_P5_B02	NA	black	0	3.6298	0
MGH54_P5_B03	NA	black	0	3.2793	0
MGH54_P5_B04	2.55534341323	black	0	4.4205	3.637
MGH54_P5_B05	NA	black	0	0	0
MGH54_P5_B06	NA	black	0	0	1.2394
MGH54_P5_B07	NA	black	0	0	1.0433
MGH54_P5_B08	NA	black	0	0	0.33914
MGH54_P5_B09	-1.4072354362	red	1	1.1922	3.2034
MGH54_P5_B10	0.0883971680909	red	1	1.9694	1.2624
MGH54_P5_B11	NA	black	0	0	3.4775
MGH54_P5_B12	NA	black	0	0	1.7638
MGH54_P5_C01	NA	black	0	3.8758	0
MGH54_P5_C02	NA	black	0	0.74502	0
MGH54_P5_C03	NA	black	0	0	0.41684
MGH54_P5_C04	0.0566708379538	red	1	3.2363	1.8233
MGH54_P5_C05	NA	black	0	0	0
MGH54_P5_C06	NA	black	0	0	0
MGH54_P5_C07	NA	black	0	0	1.7715
MGH54_P5_C08	NA	black	0	0	1.7916
MGH54_P5_C09	NA	black	0	1.595	0
MGH54_P5_C10	-0.70900184977	red	1	0.93357	2.2857
MGH54_P5_C11	NA	black	0	0	1.7485
MGH54_P5_C12	NA	black	0	4.2744	0
MGH54_P5_D01	-0.486436563567	red	1	4.2882	1.461
MGH54_P5_D02	NA	black	0	0	0
MGH54_P5_D03	1.0648709316	red	1	3.7582	2.8685
MGH54_P5_D04	NA	black	0	0	0
MGH54_P5_D05	NA	black	0	0	3.3073
MGH54_P5_D06	NA	black	0	0	1.4049
MGH54_P5_D08	NA	black	0	0	0.16864
MGH54_P5_D09	NA	black	0	0	2.4316
MGH54_P5_D10	NA	black	0	0	2.0996
MGH54_P5_D11	1.67618862773	green3	2	3.8592	3.4338
MGH54_P5_D12	NA	black	0	0	2.1561
MGH54_P5_E01	NA	black	0	0	0
MGH54_P5_E02	NA	black	0	0	0
MGH54_P5_E03	NA	black	0	0	2.1734
MGH54_P5_E04	-1.26962878286	red	1	1.5729	3.6404
MGH54_P5_E05	1.58128229396	green3	2	4.7836	2.7623
MGH54_P5_E06	NA	black	0	0	1.4038
MGH54_P5_E07	NA	black	0	0	0
MGH54_P5_E08	NA	black	0	3.3571	0
MGH54_P5_E09	NA	black	0	0	1.1922
MGH54_P5_E10	0.247788848697	red	1	2.7816	2.5695
MGH54_P5_E11	NA	black	0	0	1.389
MGH54_P5_E12	NA	black	0	0	1.8359
MGH54_P5_F01	NA	black	0	0	1.7693
MGH54_P5_F02	NA	black	0	0	2.3953
MGH54_P5_F03	NA	black	0	0	0
MGH54_P5_F04	NA	black	0	0	0
MGH54_P5_F05	0.976373471594	red	1	0.53107	0.76723
MGH54_P5_F06	NA	black	0	0	3.1316
MGH54_P5_F07	NA	black	0	0	3.7149
MGH54_P5_F08	NA	black	0	0	3.0151
MGH54_P5_F10	NA	black	0	0	3.4403
MGH54_P5_F11	NA	black	0	0	0
MGH54_P5_F12	NA	black	0	0	2.2045
MGH54_P5_G01	NA	black	0	0	0
MGH54_P5_G02	NA	black	0	0	0
MGH54_P5_G03	NA	black	0	0	1.1782
MGH54_P5_G04	NA	black	0	0	0
MGH54_P5_G05	-0.0466870988404	red	1	4.0324	1.7489
MGH54_P5_G06	-0.344924395128	red	1	2.8758	0.92979
MGH54_P5_G07	NA	black	0	0	0.85758
MGH54_P5_G08	NA	black	0	0	3.9754
MGH54_P5_G09	NA	black	0	0	1.3242
MGH54_P5_G10	NA	black	0	0	2.8502
MGH54_P5_G11	NA	black	0	0	1.3956
MGH54_P5_G12	NA	black	0	0	3.9296
MGH54_P5_H01	NA	black	0	0	3.2968
MGH54_P5_H02	0.343194231195	red	1	2.9009	2.6459
MGH54_P5_H03	0.303813075696	red	1	2.7634	2.884
MGH54_P5_H04	-0.495592172328	red	1	2.0225	3.3387
MGH54_P5_H05	NA	black	0	0	1.6498
MGH54_P5_H06	NA	black	0	0	2.6533
MGH54_P5_H07	0.529585075666	red	1	0.89375	1.0475
MGH54_P5_H08	-0.0690329775639	red	1	2.2798	2.614
MGH54_P5_H09	-0.0217352841887	red	1	2.3553	2.6627
MGH54_P5_H10	-0.0347632289288	red	1	1.7668	1.7307
MGH54_P5_H11	1.34020775386	red	1	0.32308	0.56755
MGH54_P5_H12	NA	black	0	0	0.21412
MGH54_P13_A02	-0.157703124708	red	1	1.1204	1.7849
MGH54_P13_A03	0.91678329286	red	1	3.6136	2.8158
MGH54_P13_A04	NA	black	0	0.82782	0
MGH54_P13_A05	NA	black	0	0	0
MGH54_P13_A06	NA	black	0	0	0.21909
MGH54_P13_A07	NA	black	0	0	3.2481
MGH54_P13_A09	NA	black	0	0	0.51501
MGH54_P13_A10	NA	black	0	0	1.1979
MGH54_P13_A11	NA	black	0	0	1.9184
MGH54_P13_B01	NA	black	0	0	0
MGH54_P13_B02	NA	black	0	0	3.4944
MGH54_P13_B03	0.0281027706858	red	1	1.6889	1.5739
MGH54_P13_B04	NA	black	0	0	0
MGH54_P13_B05	-0.0597599901909	red	1	2.2957	0.47093
MGH54_P13_B06	-2.56353448707	black	0	1.051	4.0933
MGH54_P13_B07	NA	black	0	0	0
MGH54_P13_B08	0.385397976194	red	1	2.7144	4.2178
MGH54_P13_B10	NA	black	0	0	4.0249
MGH54_P13_B11	NA	black	0	0	0.42438
MGH54_P13_B12	0.893796649696	red	1	3.2763	3.2112
MGH54_P13_C01	NA	black	0	0	0
MGH54_P13_C02	NA	black	0	0	4.2566
MGH54_P13_C03	NA	black	0	0	2.6178
MGH54_P13_C04	-0.187967337622	red	1	4.0201	1.6323
MGH54_P13_C05	NA	black	0	0	0.9313
MGH54_P13_C06	NA	black	0	0	2.6109
MGH54_P13_C07	NA	black	0	0	3.3291
MGH54_P13_C09	NA	black	0	0	0.90227
MGH54_P13_C10	0.183590074828	red	1	1.7407	1.1616
MGH54_P13_C11	NA	black	0	0	3.5844
MGH54_P13_C12	NA	black	0	3.4248	0
MGH54_P13_D01	NA	black	0	0	1.7351
MGH54_P13_D02	NA	black	0	0	2.4618
MGH54_P13_D03	NA	black	0	0	1.5592
MGH54_P13_D04	-0.69665795797	red	1	3.4594	0.93734
MGH54_P13_D05	-1.21649178332	red	1	4.2136	0.92676
MGH54_P13_D06	NA	black	0	0	1.4265
MGH54_P13_D07	NA	black	0	0	0
MGH54_P13_D09	NA	black	0	0	0
MGH54_P13_D10	NA	black	0	0	3.082
MGH54_P13_D11	NA	black	0	0	0
MGH54_P13_D12	0.268561581374	red	1	2.6911	3.0666
MGH54_P13_E01	NA	black	0	0	0.46048
MGH54_P13_E02	-0.238412601094	red	1	0.89064	1.8193
MGH54_P13_E03	-1.92065832537	black	0	4.3338	0.52707
MGH54_P13_E04	-0.697025471217	red	1	3.3379	0.84318
MGH54_P13_E05	-2.76880182718	black	0	4.5751	0.18396
MGH54_P13_E06	0.0738873582815	red	1	0.46989	1.5033
MGH54_P13_E07	NA	black	0	0	1.7493
MGH54_P13_E08	NA	black	0	0	0
MGH54_P13_E09	-0.546447299055	red	1	4.5106	1.4714
MGH54_P13_E10	NA	black	0	0	1.2004
MGH54_P13_E11	-0.0136058301355	red	1	2.3036	1.0875
MGH54_P13_E12	0.156671436038	red	1	3.5536	1.9362
MGH54_P13_F01	NA	black	0	3.8235	0
MGH54_P13_F02	NA	black	0	0	0.63599
MGH54_P13_F03	0.268625351894	red	1	2.8305	2.5398
MGH54_P13_F04	NA	black	0	0	1.674
MGH54_P13_F05	NA	black	0	0	2.3127
MGH54_P13_F06	1.16019278081	red	1	3.6501	3.08
MGH54_P13_F07	NA	black	0	0	3.6319
MGH54_P13_F08	0.114799034016	red	1	2.036	0.94561
MGH54_P13_F09	NA	black	0	0	3.6095
MGH54_P13_F10	NA	black	0	0	4.2982
MGH54_P13_F11	NA	black	0	0	1.6663
MGH54_P13_F12	1.64224809665	green3	2	3.7985	3.4726
MGH54_P13_G01	NA	black	0	0	0.39835
MGH54_P13_G02	NA	black	0	0	0
MGH54_P13_G03	0.693196166929	red	1	4.5535	2.2624
MGH54_P13_G05	NA	black	0	0	3.5342
MGH54_P13_G06	NA	black	0	0	0
MGH54_P13_G07	NA	black	0	0	0
MGH54_P13_G08	NA	black	0	0	1.6745
MGH54_P13_G09	-1.73881289573	red	1	0.9313	3.2177
MGH54_P13_G10	NA	black	0	0	1.2166
MGH54_P13_G11	NA	black	0	0	1.2922
MGH54_P13_G12	NA	black	0	0	0
MGH54_P13_H02	NA	black	0	0	0.95977
MGH54_P13_H03	NA	black	0	0	4.8928
MGH54_P13_H04	NA	black	0	0	0.094912
MGH54_P13_H05	NA	black	0	0	3.9354
MGH54_P13_H06	NA	black	0	0	2.3219
MGH54_P13_H07	NA	black	0	1.7093	0
MGH54_P13_H08	NA	black	0	0	0
MGH54_P13_H09	-0.517735509407	red	1	1.1629	2.2126
MGH54_P13_H10	-0.384216697898	red	1	1.9939	2.9566
MGH54_P13_H11	NA	black	0	0	0
MGH60_P4_A01	NA	black	0	1.8828	0
MGH60_P4_A02	NA	black	0	0	0.48954
MGH60_P4_A03	NA	black	0	0	2.9893
MGH60_P4_A04	NA	black	0	2.8424	0
MGH60_P4_A05	NA	black	0	0	0
MGH60_P4_A06	NA	black	0	0	0.32654
MGH60_P4_A07	NA	black	0	0	2.8001
MGH60_P4_A08	NA	black	0	0	0
MGH60_P4_A09	NA	black	0	0.66448	0
MGH60_P4_A10	NA	black	0	0	2.2126
MGH60_P4_A11	NA	black	0	0	0.99711
MGH60_P4_A12	NA	black	0	0	1.6498
MGH60_P4_B01	-1.93459158947	black	0	0.54498	3.016
MGH60_P4_B02	NA	black	0	0	0
MGH60_P4_B03	-1.08590077527	red	1	1.5883	3.4143
MGH60_P4_B04	NA	black	0	0	0.13619
MGH60_P4_B05	0.592690628247	red	1	1.6434	0.15186
MGH60_P4_B06	NA	black	0	0	0
MGH60_P4_B07	NA	black	0	0	3.6704
MGH60_P4_B08	NA	black	0	0	4.0952
MGH60_P4_B09	-0.041051573247	red	1	2.2759	0.48749
MGH60_P4_B10	0.0685724282093	red	1	2.4839	2.6962
MGH60_P4_B11	-0.0662264431208	red	1	2.2585	0.10299
MGH60_P4_B12	NA	black	0	0	0.94561
MGH60_P4_C01	NA	black	0	0	0
MGH60_P4_C02	NA	black	0	0	1.4952
MGH60_P4_C03	NA	black	0	0	0.74588
MGH60_P4_C04	0.284714830435	red	1	3.6473	2.068
MGH60_P4_C05	0.588648293864	red	1	0.32884	1.127
MGH60_P4_C06	-0.244174348131	red	1	2.6464	0.83107
MGH60_P4_C07	NA	black	0	1.8655	0
MGH60_P4_C09	NA	black	0	0	0.070389
MGH60_P4_C11	NA	black	0	0	0
MGH60_P4_C12	0.304824170597	red	1	2.7386	3.009
MGH60_P4_D01	NA	black	0	0.9092	0
MGH60_P4_D02	NA	black	0	0	2.8639
MGH60_P4_D03	NA	black	0	0	0
MGH60_P4_D04	NA	black	0	0	0
MGH60_P4_D05	NA	black	0	0	0.60597
MGH60_P4_D06	NA	black	0	0	0
MGH60_P4_D07	NA	black	0	0	0
MGH60_P4_D08	NA	black	0	3.1569	0
MGH60_P4_D10	NA	black	0	0	0
MGH60_P4_D12	-0.672046208432	red	1	1.729	3.0172
MGH60_P4_E01	NA	black	0	1.3923	0
MGH60_P4_E02	NA	black	0	0	0
MGH60_P4_E03	NA	black	0	2.662	0
MGH60_P4_E04	NA	black	0	0	0.22527
MGH60_P4_E05	NA	black	0	0	0.60027
MGH60_P4_E06	-0.040665910267	red	1	2.1789	2.0229
MGH60_P4_E07	NA	black	0	0	0
MGH60_P4_E08	NA	black	0	0	3.6846
MGH60_P4_E09	NA	black	0	0	3.1139
MGH60_P4_E11	NA	black	0	0	1.0607
MGH60_P4_E12	NA	black	0	0	0.59359
MGH60_P4_F01	NA	black	0	0	0
MGH60_P4_F02	NA	black	0	0	3.0302
MGH60_P4_F03	NA	black	0	0	0
MGH60_P4_F04	NA	black	0	4.0089	0
MGH60_P4_F05	NA	black	0	0	2.1757
MGH60_P4_F06	NA	black	0	0	0
MGH60_P4_F07	-0.746998007221	red	1	2.9017	0.20914
MGH60_P4_F08	NA	black	0	0	2.4433
MGH60_P4_F09	NA	black	0	0	2.3904
MGH60_P4_F10	-0.295353284467	red	1	2.5375	0.38847
MGH60_P4_F11	NA	black	0	0	2.2076
MGH60_P4_F12	NA	black	0	0	0.24489
MGH60_P4_G01	0.708922617973	red	1	0.97012	0.81721
MGH60_P4_G02	-0.590139961635	red	1	2.7405	0.16479
MGH60_P4_G03	-0.748849454607	red	1	2.8406	0.079975
MGH60_P4_G04	NA	black	0	0	0
MGH60_P4_G05	NA	black	0	0	0
MGH60_P4_G06	-0.342122440608	red	1	2.6376	0.52306
MGH60_P4_G07	NA	black	0	2.0211	0
MGH60_P4_G08	NA	black	0	0	0
MGH60_P4_G09	NA	black	0	0	0.12565
MGH60_P4_G10	-0.892997117761	red	1	3.1588	0.39835
MGH60_P4_G11	NA	black	0	0	0.78157
MGH60_P4_G12	-0.543632670269	red	1	2.7437	0.27381
MGH60_P4_H01	1.9762379251	black	0	0.32769	0.069015
MGH60_P4_H03	NA	black	0	0	0
MGH60_P4_H04	NA	black	0	0	0
MGH60_P4_H06	-0.942978446132	red	1	3.3128	0.52206
MGH60_P4_H07	NA	black	0	0	1.067
MGH60_P4_H08	0.0574996258235	red	1	2.1583	0.77653
MGH60_P4_H09	NA	black	0	0	0
MGH60_P4_H10	NA	black	0	0	0
MGH60_P4_H11	NA	black	0	0	2.5845
MGH60_P4_H12	NA	black	0	0	0.45733
MGH60_P5_A01	NA	black	0	0	0
MGH60_P5_A02	NA	black	0	0	0.4489
MGH60_P5_A03	NA	black	0	0	0
MGH60_P5_A04	NA	black	0	0	0
MGH60_P5_A05	-0.0359739746418	red	1	2.2403	0.19535
MGH60_P5_A06	NA	black	0	0	0.21164
MGH60_P5_A07	-0.00380731298696	red	1	2.1994	0.056584
MGH60_P5_A08	NA	black	0	0	0
MGH60_P5_A09	-2.84513818471	black	0	0.36065	3.4661
MGH60_P5_A10	NA	black	0	0	0
MGH60_P5_A11	NA	black	0	0	0.28451
MGH60_P5_A12	NA	black	0	0	0
MGH60_P5_B01	NA	black	0	0	0
MGH60_P5_B02	NA	black	0	0	1.6658
MGH60_P5_B03	NA	black	0	0	4.594
MGH60_P5_B04	-0.0363907757316	red	1	2.355	1.0772
MGH60_P5_B05	NA	black	0	0	0
MGH60_P5_B06	NA	black	0	0	1.8695
MGH60_P5_B07	NA	black	0	0	0
MGH60_P5_B08	NA	black	0	0	1.1545
MGH60_P5_B09	NA	black	0	3.7568	0
MGH60_P5_B10	1.14710487903	red	1	3.9751	2.801
MGH60_P5_B12	NA	black	0	0	0.76553
MGH60_P5_C01	NA	black	0	0	0
MGH60_P5_C02	NA	black	0	0	0
MGH60_P5_C03	NA	black	0	0	0.20539
MGH60_P5_C04	NA	black	0	0	0
MGH60_P5_C05	NA	black	0	2.4688	0
MGH60_P5_C06	0.41993480101	red	1	0.85439	1.1712
MGH60_P5_C07	NA	black	0	2.1976	0
MGH60_P5_C08	0.607540771002	red	1	1.0101	0.91303
MGH60_P5_C09	NA	black	0	0	0
MGH60_P5_C10	-0.236937255653	red	1	2.926	1.2035
MGH60_P5_C11	NA	black	0	0	0
MGH60_P5_C12	NA	black	0	0	0
MGH60_P5_D01	NA	black	0	0	0
MGH60_P5_D02	NA	black	0	0	0
MGH60_P5_D03	NA	black	0	0	0.2302
MGH60_P5_D04	NA	black	0	2.2098	0
MGH60_P5_D05	NA	black	0	0	0
MGH60_P5_D06	NA	black	0	0	4.0177
MGH60_P5_D07	NA	black	0	2.3326	0
MGH60_P5_D08	NA	black	0	0	0
MGH60_P5_D09	-0.100842742258	red	1	2.5056	1.0875
MGH60_P5_D10	NA	black	0	0	0
MGH60_P5_D11	NA	black	0	0	0.99422
MGH60_P5_D12	NA	black	0	0	2.2473
MGH60_P5_E01	NA	black	0	0	0
MGH60_P5_E02	NA	black	0	3.2311	0
MGH60_P5_E03	-0.491386437008	red	1	2.6232	0.079975
MGH60_P5_E04	NA	black	0	0	0
MGH60_P5_E05	NA	black	0	0	3.7422
MGH60_P5_E06	NA	black	0	0	0.19535
MGH60_P5_E07	NA	black	0	0	0
MGH60_P5_E08	NA	black	0	0	0
MGH60_P5_E09	NA	black	0	0	3.839
MGH60_P5_E10	NA	black	0	0	0.38405
MGH60_P5_E11	-3.25944070849	black	0	0.83431	4.3164
MGH60_P5_E12	NA	black	0	0	2.6586
MGH60_P5_F01	NA	black	0	0	0
MGH60_P5_F02	NA	black	0	0	2.26
MGH60_P5_F03	NA	black	0	1.991	0
MGH60_P5_F04	NA	black	0	0	1.6102
MGH60_P5_F05	NA	black	0	2.542	0
MGH60_P5_F06	NA	black	0	0	2.3846
MGH60_P5_F07	NA	black	0	0	1.0731
MGH60_P5_F08	NA	black	0	0	0.41468
MGH60_P5_F09	NA	black	0	0	2.7201
MGH60_P5_F11	NA	black	0	0	0.50487
MGH60_P5_F12	1.49349495093	green3	2	0.073135	0.5656
MGH60_P5_G01	NA	black	0	0	3.9075
MGH60_P5_G02	NA	black	0	0	2.0538
MGH60_P5_G03	-0.833358226657	red	1	2.9529	0.16092
MGH60_P5_G04	NA	black	0	0	4.1111
MGH60_P5_G05	NA	black	0	1.1603	0
MGH60_P5_G06	NA	black	0	0	0
MGH60_P5_G07	NA	black	0	0	3.3025
MGH60_P5_G08	NA	black	0	0	2.5917
MGH60_P5_G09	NA	black	0	0	2.5883
MGH60_P5_G10	-0.205401391682	red	1	3.3646	1.4746
MGH60_P5_G11	NA	black	0	0	0.13093
MGH60_P5_G12	NA	black	0	0	1.4536
MGH60_P5_H01	NA	black	0	0	1.3039
MGH60_P5_H02	NA	black	0	0	0.91533
MGH60_P5_H03	0.00403811731726	red	1	2.229	1.6012
MGH60_P5_H04	1.54878624492	green3	2	0.34483	0.39506
MGH60_P5_H05	-0.0993765210669	red	1	2.1619	2.3561
MGH60_P5_H06	NA	black	0	1.6973	0
MGH60_P5_H07	-1.43946219737	red	1	0.82212	2.8592
MGH60_P5_H08	NA	black	0	0	3.8244
MGH60_P5_H09	NA	black	0	0	1.6681
MGH60_P5_H10	0.136524485931	red	1	2.0517	0.63784
MGH60_P5_H11	1.00456184694	red	1	1.2648	0.10568
MGH60_P5_H12	NA	black	0	0	1.0151
MGH60_P6_A01	NA	black	0	0	0
MGH60_P6_A02	NA	black	0	0	1.6549
MGH60_P6_A03	NA	black	0	0	0.074505
MGH60_P6_A04	NA	black	0	0.46258	0
MGH60_P6_A05	-0.917655045586	red	1	2.9725	0.063503
MGH60_P6_A06	NA	black	0	0	2.3031
MGH60_P6_A07	NA	black	0	2.4916	0
MGH60_P6_A08	0.181526433309	red	1	1.679	1.2147
MGH60_P6_A09	NA	black	0	0	0
MGH60_P6_A10	NA	black	0	0	0.6332
MGH60_P6_A11	NA	black	0	0	0
MGH60_P6_A12	NA	black	0	0	0
MGH60_P6_B01	NA	black	0	1.858	0
MGH60_P6_B03	NA	black	0	0	0.58688
MGH60_P6_B04	NA	black	0	0	0.18396
MGH60_P6_B05	NA	black	0	0	2.3785
MGH60_P6_B06	NA	black	0	2.7891	0
MGH60_P6_B07	NA	black	0	0	4.1184
MGH60_P6_B08	NA	black	0	0	0
MGH60_P6_B09	NA	black	0	0	0.51501
MGH60_P6_B10	0.158021860797	red	1	1.9709	0.88049
MGH60_P6_B11	NA	black	0	0	0
MGH60_P6_B12	NA	black	0	0	2.4332
MGH60_P6_C02	NA	black	0	0	0
MGH60_P6_C03	NA	black	0	2.664	0
MGH60_P6_C05	NA	black	0	0	0.51299
MGH60_P6_C06	NA	black	0	1.4558	0
MGH60_P6_C07	NA	black	0	0	1.7879
MGH60_P6_C08	NA	black	0	0	0.46153
MGH60_P6_C09	NA	black	0	0	2.0412
MGH60_P6_C10	NA	black	0	0	0
MGH60_P6_C11	0.978930571609	red	1	1.2166	0.22527
MGH60_P6_D01	NA	black	0	0	0
MGH60_P6_D03	NA	black	0	0	0
MGH60_P6_D04	NA	black	0	0	1.6045
MGH60_P6_D05	NA	black	0	0	0
MGH60_P6_D06	-0.000223424445912	red	1	2.3727	2.4823
MGH60_P6_D07	NA	black	0	0	0.15704
MGH60_P6_D08	NA	black	0	2.517	0
MGH60_P6_D09	-1.35592540565	red	1	0.40272	2.518
MGH60_P6_D11	0.0177829586343	red	1	3.1819	1.7617
MGH60_P6_D12	NA	black	0	0	0.044044
MGH60_P6_E01	NA	black	0	0	0.43936
MGH60_P6_E02	NA	black	0	0	0
MGH60_P6_E03	NA	black	0	0	0.88675
MGH60_P6_E04	NA	black	0	0	0
MGH60_P6_E05	NA	black	0	0	0
MGH60_P6_E06	NA	black	0	0	0
MGH60_P6_E07	NA	black	0	0	1.6508
MGH60_P6_E08	NA	black	0	0	0
MGH60_P6_E09	NA	black	0	0	0
MGH60_P6_E10	NA	black	0	0	0
MGH60_P6_E11	0.0295786721906	red	1	2.4268	2.596
MGH60_P6_E12	NA	black	0	0	0
MGH60_P6_F02	NA	black	0	0	0.12035
MGH60_P6_F03	NA	black	0	0	3.6669
MGH60_P6_F04	NA	black	0	0	0
MGH60_P6_F05	NA	black	0	0	3.4717
MGH60_P6_F06	NA	black	0	0	4.0706
MGH60_P6_F07	NA	black	0	0	0.7536
MGH60_P6_F08	NA	black	0	0	0
MGH60_P6_F09	NA	black	0	0	0.12961
MGH60_P6_F10	-2.29063727772	black	0	4.1063	0.10836
MGH60_P6_F11	NA	black	0	0	0
MGH60_P6_F12	NA	black	0	0	0.40381
MGH60_P6_G01	NA	black	0	0	0.36737
MGH60_P6_G02	NA	black	0	0	0
MGH60_P6_G03	NA	black	0	0	0.52607
MGH60_P6_G04	NA	black	0	0	0
MGH60_P6_G05	NA	black	0	1.9426	0
MGH60_P6_G06	NA	black	0	0	0
MGH60_P6_G07	NA	black	0	0	4.2293
MGH60_P6_G08	NA	black	0	0	1.6567
MGH60_P6_G10	NA	black	0	0	0.2228
MGH60_P6_G11	NA	black	0	0	0
MGH60_P6_G12	NA	black	0	0	0
MGH60_P6_H01	NA	black	0	1.8758	0
MGH60_P6_H02	NA	black	0	0	0.59646
MGH60_P6_H03	1.69644881854	green3	2	4.0102	3.2919
MGH60_P6_H04	1.21110375186	red	1	1.03	0.14926
MGH60_P6_H06	NA	black	0	0	2.6304
MGH60_P6_H07	NA	black	0	2.8842	0
MGH60_P6_H08	NA	black	0	0	0
MGH60_P6_H09	NA	black	0	0	0
MGH60_P6_H10	NA	black	0	0	0.05797
MGH60_P6_H11	NA	black	0	0	0
MGH60_P6_H12	NA	black	0	0	0
MGH60_P7_A01	0.205768504871	red	1	1.3374	1.3121
MGH60_P7_A02	NA	black	0	0	0
MGH60_P7_A03	0.108374216844	red	1	3.4809	1.8836
MGH60_P7_A04	NA	black	0	0	0
MGH60_P7_A05	NA	black	0	0	4.3403
MGH60_P7_A06	NA	black	0	0	0.085425
MGH60_P7_A07	NA	black	0	0	0.11237
MGH60_P7_A08	NA	black	0	0	0
MGH60_P7_A09	NA	black	0	0	2.3665
MGH60_P7_A10	NA	black	0	0	0
MGH60_P7_A11	NA	black	0	0	1.5271
MGH60_P7_A12	NA	black	0	0	3.5994
MGH60_P7_B02	NA	black	0	0	1.105
MGH60_P7_B03	0.0887505784208	red	1	2.5216	3.648
MGH60_P7_B04	NA	black	0	0	3.696
MGH60_P7_B05	0.187947399804	red	1	3.38	1.9978
MGH60_P7_B06	NA	black	0	0	1.8663
MGH60_P7_B07	-0.224250921091	red	1	2.5185	0.58496
MGH60_P7_B08	0.024805993606	red	1	2.1991	1.2612
MGH60_P7_B09	NA	black	0	0	0.16221
MGH60_P7_B10	-1.62716924579	red	1	0.53506	2.7889
MGH60_P7_B11	NA	black	0	0	0.26183
MGH60_P7_B12	NA	black	0	0	0.25459
MGH60_P7_C01	-0.0173735751536	red	1	2.145	1.8028
MGH60_P7_C02	NA	black	0	0	2.3414
MGH60_P7_C03	-0.856462045263	red	1	0.92752	2.4209
MGH60_P7_C04	NA	black	0	0	0
MGH60_P7_C05	NA	black	0	0	1.9913
MGH60_P7_C06	NA	black	0	0.69064	0
MGH60_P7_C07	-1.22348610208	red	1	3.3742	0.27143
MGH60_P7_C08	NA	black	0	0	3.5945
MGH60_P7_C09	NA	black	0	0	3.4241
MGH60_P7_C10	NA	black	0	1.3311	0
MGH60_P7_C11	-0.127386888702	red	1	2.128	2.409
