Cell_name	Zvalue	Color	Cluster	HDAC2	MYC
MGH53_P11_E11	0.428063842687	green3	2	3.6417	4.6142
MGH53_P11_E12	2.47070424495	black	0	0.43403	0.2762
MGH53_P11_F01	NA	black	0	0.1865	0
MGH53_P11_F02	NA	black	0	2.3494	0
MGH53_P11_F03	NA	black	0	0.28214	0
MGH53_P11_F04	1.37115286623	blue	3	4.6896	5.2991
MGH53_P11_F05	0.595479544673	green3	2	3.7634	4.8974
MGH53_P11_F07	NA	black	0	3.2513	0
MGH53_P11_F10	2.57515604822	black	0	0.1865	0.48336
MGH53_P11_F11	NA	black	0	0	7.1254
MGH53_P11_F12	0.516028064442	green3	2	0.15704	2.8562
MGH53_P11_G01	0.484661014051	green3	2	4.8138	4.0843
MGH53_P11_G02	NA	black	0	0	0
MGH53_P11_G03	NA	black	0	0	0
MGH53_P11_G04	NA	black	0	3.5379	0
MGH53_P11_G05	NA	black	0	4.1391	0
MGH53_P11_G06	NA	black	0	0	0
MGH53_P11_G07	NA	black	0	3.6129	0
MGH53_P11_G08	NA	black	0	0	0
MGH53_P11_G09	NA	black	0	3.5027	0
MGH53_P11_G10	0.2445531074	green3	2	3.6534	4.1132
MGH53_P11_G11	NA	black	0	0	0
MGH53_P11_G12	-1.66266040374	red	1	0.31962	5.4137
MGH53_P11_H01	0.527149627909	green3	2	0.14274	2.847
MGH53_P11_H02	NA	black	0	3.9283	0
MGH53_P11_H04	NA	black	0	0	3.9575
MGH53_P11_H05	NA	black	0	3.908	0
MGH53_P11_H06	NA	black	0	3.227	0
MGH53_P11_H07	0.139217169551	green3	2	1.3477	3.1431
MGH53_P11_H08	NA	black	0	0.22033	0
MGH53_P11_H09	NA	black	0	2.7316	0
MGH53_P11_H10	NA	black	0	3.7787	0
MGH53_P11_H11	NA	black	0	0	5.5731
MGH53_P11_H12	-1.31071893287	green3	2	3.9529	0.848
MGH53_P9_A01	NA	black	0	3.8398	0
MGH53_P9_A02	0.290468577734	green3	2	3.4046	4.4762
MGH53_P9_A03	NA	black	0	0.16993	0
MGH53_P9_A04	NA	black	0	0.14012	0
MGH53_P9_A05	NA	black	0	0.10702	0
MGH53_P9_A06	0.675170390306	green3	2	3.9914	4.821
MGH53_P9_A07	NA	black	0	0	4.7909
MGH53_P9_A08	NA	black	0	3.5359	0
MGH53_P9_A09	-0.0816390524632	green3	2	1.6996	3.6957
MGH53_P9_A10	NA	black	0	4.2016	0
MGH53_P9_A11	NA	black	0	5.4291	0
MGH53_P9_A12	-2.15191798237	black	0	4.537	0.46153
MGH53_P9_B01	NA	black	0	0	0
MGH53_P9_B02	NA	black	0	0	0
MGH53_P9_B03	NA	black	0	0	0
MGH53_P9_B04	NA	black	0	4.5164	0
MGH53_P9_B05	NA	black	0	0	3.6866
MGH53_P9_B06	-1.03047162712	green3	2	0.53406	4.7927
MGH53_P9_B07	NA	black	0	5.334	0
MGH53_P9_B08	NA	black	0	0.23634	0
MGH53_P9_B09	-1.14031855679	green3	2	0.81476	5.1697
MGH53_P9_B11	-0.201639208732	green3	2	3.1833	2.52
MGH53_P9_B12	-0.0344587602895	green3	2	2.3865	3.877
MGH53_P9_C01	NA	black	0	3.7458	0
MGH53_P9_C02	NA	black	0	0	0
MGH53_P9_C03	NA	black	0	0	0
MGH53_P9_C04	NA	black	0	4.3614	0
MGH53_P9_C05	-1.92116289005	black	0	4.3667	0.52607
MGH53_P9_C06	NA	black	0	3.3471	0
MGH53_P9_C07	NA	black	0	4.3773	0
MGH53_P9_C08	NA	black	0	0	0
MGH53_P9_C09	NA	black	0	0	3.399
MGH53_P9_C10	0.510497961875	green3	2	4.0457	4.4515
MGH53_P9_C11	-1.2092753766	green3	2	0.25217	4.8357
MGH53_P9_C12	2.65197193591	black	0	0.25459	0.30451
MGH53_P9_D01	-2.00780091332	black	0	4.4895	0.59168
MGH53_P9_D02	NA	black	0	0	0
MGH53_P9_D03	NA	black	0	0	5.8809
MGH53_P9_D04	NA	black	0	0.76129	0
MGH53_P9_D05	NA	black	0	4.532	0
MGH53_P9_D08	0.040701924089	green3	2	2.8472	3.9343
MGH53_P9_D09	NA	black	0	3.722	0
MGH53_P9_D10	NA	black	0	5.0026	0
MGH53_P9_D11	NA	black	0	1.2296	0
MGH53_P9_D12	NA	black	0	3.1859	0
MGH53_P9_F04	-0.905110296068	green3	2	1.0936	5.0668
MGH53_P9_F05	NA	black	0	0.12829	0
MGH53_P9_F06	NA	black	0	3.5633	0
MGH53_P9_F07	NA	black	0	3.3549	0
MGH53_P9_F08	NA	black	0	0	0
MGH53_P9_F09	NA	black	0	3.6758	0
MGH53_P9_F10	NA	black	0	1.2394	0
MGH53_P9_F11	-0.478401919014	green3	2	4.3669	2.7344
MGH53_P9_F12	NA	black	0	0.68437	0
MGH53_P9_G01	NA	black	0	2.3414	0
MGH53_P9_G02	NA	black	0	0	2.8584
MGH53_P9_G03	0.0680084502635	green3	2	3.3176	3.7291
MGH53_P9_G04	NA	black	0	1.6093	0
MGH53_P9_G07	-0.254019540552	green3	2	2.0398	4.6564
MGH53_P9_G08	-0.181148847041	green3	2	0.85439	3.7243
MGH53_P9_G09	NA	black	0	0.59264	0
MGH53_P9_G12	NA	black	0	4.4145	0
MGH53_P9_H01	-0.03625084996	green3	2	2.5666	5.2159
MGH53_P9_H02	0.356954364111	green3	2	3.1405	5.359
MGH53_P9_H03	NA	black	0	0.80653	0
MGH53_P9_H04	NA	black	0	3.5435	0
MGH53_P9_H05	0.0203137015089	green3	2	2.7476	3.8674
MGH53_P9_H06	NA	black	0	0.53903	0
MGH53_P9_H07	NA	black	0	0	0
MGH53_P9_H08	NA	black	0	2.487	0
MGH53_P9_H09	NA	black	0	0	3.4712
MGH53_P9_H10	NA	black	0	0	3.8111
MGH53_P9_H11	NA	black	0	2.2813	0
MGH53_P9_H12	-1.7170872105	red	1	0.1865	5.3661
MGH53_P4_A07	1.49704162275	blue	3	5.1925	5.0814
MGH53_P4_B01	NA	black	0	4.4504	0
MGH53_P4_B02	1.15600503432	green3	2	4.1728	5.5226
MGH53_P4_B08	0.244115396975	green3	2	0.25701	3.1507
MGH53_P4_B09	NA	black	0	4.4419	0
MGH53_P4_B10	NA	black	0	4.0633	0
MGH53_P4_B11	NA	black	0	0.18269	0
MGH53_P4_C03	NA	black	0	0	5.0006
MGH53_P4_C11	-1.83459283852	red	1	0.29042	5.5894
MGH53_P4_C12	NA	black	0	0.13881	0
MGH53_P4_D04	NA	black	0	0.23879	0
MGH53_P4_D05	0.249477130447	green3	2	0.37184	3.1306
MGH53_P4_D09	NA	black	0	0.123	0
MGH53_P4_E01	2.06517109614	black	0	4.7453	6.16
MGH53_P4_E02	-1.84383034096	red	1	0.4782	5.7893
MGH53_P4_E07	NA	black	0	0.1865	0
MGH53_P4_E08	-1.01606933668	green3	2	0.28806	4.6313
MGH53_P4_E09	NA	black	0	5.715	0
MGH53_P4_F01	NA	black	0	1.3408	0
MGH53_P4_F02	NA	black	0	0	0
MGH53_P4_F08	NA	black	0	3.6657	0
MGH53_P4_F11	2.01888529764	black	0	0.11237	1.1966
MGH53_P4_G02	NA	black	0	3.6103	0
MGH53_P4_G05	NA	black	0	0.43403	0
MGH53_P4_G07	NA	black	0	4.6776	0
MGH53_P4_G08	NA	black	0	0	0
MGH53_P4_G09	NA	black	0	2.1821	0
MGH53_P4_H10	0.398980301386	green3	2	3.3594	4.9458
MGH53_P4_H11	NA	black	0	0	0
MGH53_P4_H12	NA	black	0	1.4431	0
MGH54_P14_A01	NA	black	0	4.4714	0
MGH54_P14_A02	NA	black	0	0	0
MGH54_P14_A03	NA	black	0	0.123	0
MGH54_P14_A04	0.17655005479	green3	2	4.2009	3.7788
MGH54_P14_A05	NA	black	0	0	0
MGH54_P14_A06	NA	black	0	1.0854	0
MGH54_P14_A07	NA	black	0	0.3115	0
MGH54_P14_A08	-0.630716878334	green3	2	3.1903	0.62387
MGH54_P14_A09	NA	black	0	0.34028	0
MGH54_P14_A10	-0.0539584484391	green3	2	2.9392	3.0224
MGH54_P14_A11	-0.0442440991024	green3	2	3.4841	3.3297
MGH54_P14_A12	NA	black	0	0.56365	0
MGH54_P14_B01	NA	black	0	0	0
MGH54_P14_B02	NA	black	0	4.175	0
MGH54_P14_B03	NA	black	0	1.2839	0
MGH54_P14_B04	NA	black	0	0.12697	0
MGH54_P14_B05	-0.621351102306	green3	2	3.3127	1.1223
MGH54_P14_B06	NA	black	0	3.3656	0
MGH54_P14_B07	NA	black	0	0.27381	0
MGH54_P14_B08	NA	black	0	4.8486	0
MGH54_P14_B09	NA	black	0	3.0351	0
MGH54_P14_B10	NA	black	0	0.78325	0
MGH54_P14_B11	NA	black	0	4.1692	0
MGH54_P14_B12	0.857317803978	green3	2	0.53605	2.2984
MGH54_P14_C01	NA	black	0	2.4185	0
MGH54_P14_C02	NA	black	0	1.1654	0
MGH54_P14_C03	NA	black	0	3.5534	0
MGH54_P14_C04	NA	black	0	0	3.8462
MGH54_P14_C05	NA	black	0	3.7647	0
MGH54_P14_C06	NA	black	0	3.595	0
MGH54_P14_C07	NA	black	0	3.6768	0
MGH54_P14_C08	NA	black	0	0.15834	0
MGH54_P14_C09	0.61264478204	green3	2	4.322	4.46
MGH54_P14_C10	NA	black	0	0	0
MGH54_P14_C11	NA	black	0	3.5089	0
MGH54_P14_C12	NA	black	0	3.8443	0
MGH54_P14_D01	NA	black	0	0.64985	0
MGH54_P14_D02	NA	black	0	4.055	0
MGH54_P14_D03	NA	black	0	3.7119	0
MGH54_P14_D04	NA	black	0	0	0
MGH54_P14_D05	NA	black	0	0	0
MGH54_P14_D06	NA	black	0	1.0861	0
MGH54_P14_D07	0.0321268751373	green3	2	2.7183	4.3113
MGH54_P14_D08	NA	black	0	0.13356	0
MGH54_P14_D09	NA	black	0	0.68796	0
MGH54_P14_D10	NA	black	0	3.5956	0
MGH54_P14_D11	NA	black	0	0	0
MGH54_P14_D12	NA	black	0	3.539	0
MGH54_P14_E01	NA	black	0	0	0
MGH54_P14_E02	NA	black	0	4.9931	0
MGH54_P14_E03	NA	black	0	0	0
MGH54_P14_E04	-0.368510468977	green3	2	4.4022	2.9159
MGH54_P14_E05	NA	black	0	4.1131	0
MGH54_P14_E06	NA	black	0	3.6796	0
MGH54_P14_E07	NA	black	0	0.39287	0
MGH54_P14_E08	NA	black	0	3.2572	0
MGH54_P14_E09	NA	black	0	3.2802	0
MGH54_P14_E10	NA	black	0	3.4924	0
MGH54_P14_E11	NA	black	0	3.8289	0
MGH54_P14_E12	NA	black	0	0.36737	0
MGH54_P14_F01	NA	black	0	3.6432	0
MGH54_P14_F02	1.06098790342	green3	2	3.7146	6.1555
MGH54_P14_F03	NA	black	0	0	0
MGH54_P14_F04	NA	black	0	3.3864	0
MGH54_P14_F06	NA	black	0	3.8611	0
MGH54_P14_F07	NA	black	0	3.8517	0
MGH54_P14_F08	NA	black	0	0.18396	0
MGH54_P14_F09	NA	black	0	0.18142	0
MGH54_P14_F10	NA	black	0	4.5336	0
MGH54_P14_F11	NA	black	0	3.2811	0
MGH54_P14_G01	0.305781009513	green3	2	3.0917	5.2526
MGH54_P14_G02	NA	black	0	0.10299	0
MGH54_P14_G03	NA	black	0	0.23143	0
MGH54_P14_G04	NA	black	0	0.3173	0
MGH54_P14_G05	0.117727736173	green3	2	3.0273	4.2438
MGH54_P14_G06	NA	black	0	0.32077	0
MGH54_P14_G07	-0.812538018192	green3	2	0.15186	4.3387
MGH54_P14_G08	NA	black	0	0	0
MGH54_P14_G09	NA	black	0	3.336	0
MGH54_P14_G10	0.345755025789	green3	2	3.658	4.3778
MGH54_P14_G11	-0.17501572151	green3	2	2.7592	0.74157
MGH54_P14_G12	NA	black	0	0.10568	0
MGH54_P14_H01	NA	black	0	0.71458	0
MGH54_P14_H02	NA	black	0	4.5223	0
MGH54_P14_H03	NA	black	0	2.9764	0
MGH54_P14_H04	NA	black	0	3.7667	0
MGH54_P14_H05	NA	black	0	4.6564	0
MGH54_P14_H06	0.494085855208	green3	2	3.4668	5.0692
MGH54_P14_H07	NA	black	0	3.0781	0
MGH54_P14_H08	-0.0573484203739	green3	2	2.6367	0.60786
MGH54_P14_H09	NA	black	0	4.252	0
MGH54_P14_H10	NA	black	0	3.561	0
MGH54_P14_H11	NA	black	0	2.6409	0
MGH54_P14_H12	NA	black	0	3.3721	0
MGH54_P15_A02	NA	black	0	0	0
MGH54_P15_A03	NA	black	0	3.4399	0
MGH54_P15_A04	0.00247536838273	green3	2	2.5838	3.1278
MGH54_P15_A05	NA	black	0	0	0
MGH54_P15_A06	NA	black	0	0	0
MGH54_P15_A07	NA	black	0	0.52105	0
MGH54_P15_A08	NA	black	0	3.6411	0
MGH54_P15_A09	NA	black	0	0.52206	0
MGH54_P15_A10	NA	black	0	0	0
MGH54_P15_A11	-0.355174168977	green3	2	1.5553	4.3661
MGH54_P15_A12	-0.16915769515	green3	2	4.0544	3.1538
MGH54_P15_B01	0.195162658684	green3	2	1.6727	2.8746
MGH54_P15_B02	NA	black	0	3.517	0
MGH54_P15_B03	NA	black	0	0.35614	0
MGH54_P15_B04	NA	black	0	0	0
MGH54_P15_B05	NA	black	0	4.1047	0
MGH54_P15_B06	NA	black	0	4.0207	0
MGH54_P15_B07	NA	black	0	4.408	0
MGH54_P15_B09	0.20564944062	green3	2	3.11	4.6078
MGH54_P15_B10	NA	black	0	1.9404	0
MGH54_P15_B11	NA	black	0	2.7442	0
MGH54_P15_C01	NA	black	0	3.3767	0
MGH54_P15_C02	0.483934975458	green3	2	3.9258	4.4845
MGH54_P15_C03	NA	black	0	3.6072	0
MGH54_P15_C04	NA	black	0	0	1.1738
MGH54_P15_C05	NA	black	0	0	0
MGH54_P15_C06	-1.50387452662	red	1	0.27739	5.1936
MGH54_P15_C07	NA	black	0	3.6414	0
MGH54_P15_C08	NA	black	0	2.5847	0
MGH54_P15_C09	NA	black	0	0	0
MGH54_P15_C10	0.0511651852574	green3	2	3.4506	3.6338
MGH54_P15_C11	NA	black	0	4.8615	0
MGH54_P15_C12	-0.206480049998	green3	2	2.1063	4.5608
MGH54_P15_D01	NA	black	0	0.71545	0
MGH54_P15_D02	0.359594882661	green3	2	2.216	0.76977
MGH54_P15_D03	NA	black	0	0	0
MGH54_P15_D04	0.123713775666	green3	2	4.3001	3.6762
MGH54_P15_D05	NA	black	0	4.3419	0
MGH54_P15_D07	NA	black	0	3.9224	0
MGH54_P15_D08	NA	black	0	4.9845	0
MGH54_P15_D09	NA	black	0	0.15186	0
MGH54_P15_D10	NA	black	0	3.9636	0
MGH54_P15_D11	NA	black	0	4.31	0
MGH54_P15_D12	NA	black	0	3.9952	0
MGH54_P15_E01	NA	black	0	2.7976	0
MGH54_P15_E02	-0.032945084498	green3	2	3.1294	3.2919
MGH54_P15_E03	NA	black	0	0	3.9577
MGH54_P15_E04	NA	black	0	4.0081	0
MGH54_P15_E05	0.409914831607	green3	2	3.6802	4.5255
MGH54_P15_E06	-0.116845106931	green3	2	4.6404	3.3218
MGH54_P15_E07	NA	black	0	3.0597	0
MGH54_P15_E08	NA	black	0	0	0
MGH54_P15_E09	NA	black	0	0.84398	0
MGH54_P15_E10	NA	black	0	0	0
MGH54_P15_E11	1.0993421897	green3	2	4.0025	5.6635
MGH54_P15_E12	NA	black	0	4.2743	0
MGH54_P15_F01	-0.0535951707021	green3	2	0.37962	3.5028
MGH54_P15_F02	-0.494843049865	green3	2	3.4272	1.8428
MGH54_P15_F03	NA	black	0	4.1637	0
MGH54_P15_F04	NA	black	0	3.1387	0
MGH54_P15_F05	0.101219882957	green3	2	1.6767	3.151
MGH54_P15_F06	NA	black	0	2.6796	0
MGH54_P15_F07	NA	black	0	4.1885	0
MGH54_P15_F08	NA	black	0	1.0594	0
MGH54_P15_F09	NA	black	0	3.7576	0
MGH54_P15_F10	NA	black	0	3.67	0
MGH54_P15_F11	NA	black	0	4.0015	0
MGH54_P15_F12	NA	black	0	1.7727	0
MGH54_P15_G03	NA	black	0	0	0
MGH54_P15_G04	NA	black	0	2.681	0
MGH54_P15_G05	NA	black	0	0	0
MGH54_P15_G06	NA	black	0	3.409	0
MGH54_P15_G07	NA	black	0	3.4859	0
MGH54_P15_G08	NA	black	0	3.0446	0
MGH54_P15_G09	NA	black	0	3.4248	0
MGH54_P15_G10	NA	black	0	3.6005	0
MGH54_P15_G11	0.650109808476	green3	2	2.0083	0.32998
MGH54_P15_G12	NA	black	0	4.8218	0
MGH54_P15_H01	NA	black	0	3.6003	0
MGH54_P15_H03	NA	black	0	0	0
MGH54_P15_H04	NA	black	0	0	4.9598
MGH54_P15_H05	NA	black	0	0	0
MGH54_P15_H06	NA	black	0	4.4057	0
MGH54_P15_H07	NA	black	0	0	0
MGH54_P15_H08	-0.0541290170776	green3	2	2.9577	3.044
MGH54_P15_H09	0.39994337837	green3	2	1.8758	1.9252
MGH54_P15_H10	NA	black	0	3.06	0
MGH54_P15_H11	NA	black	0	2.4212	0
MGH54_P15_H12	NA	black	0	3.2391	0
MGH54_P16_A01	NA	black	0	0	0
MGH54_P16_A02	NA	black	0	3.5452	0
MGH54_P16_A04	NA	black	0	0	0
MGH54_P16_A05	-0.0594902726393	green3	2	2.5056	4.8811
MGH54_P16_A06	0.0653750935256	green3	2	0.10702	3.3625
MGH54_P16_A07	NA	black	0	3.5074	0
MGH54_P16_A08	NA	black	0	0	4.2348
MGH54_P16_A09	NA	black	0	2.7681	0
MGH54_P16_A10	NA	black	0	0	0
MGH54_P16_A11	NA	black	0	0	0
MGH54_P16_A12	NA	black	0	0	0
MGH54_P16_B01	NA	black	0	3.3359	0
MGH54_P16_B02	NA	black	0	0	0
MGH54_P16_B03	-1.09090505302	green3	2	3.7511	0.90766
MGH54_P16_B04	-0.137830815805	green3	2	0.10702	3.5852
MGH54_P16_B05	NA	black	0	0.28924	0
MGH54_P16_B06	NA	black	0	2.1548	0
MGH54_P16_B07	NA	black	0	3.8612	0
MGH54_P16_B08	NA	black	0	0	5.141
MGH54_P16_B09	NA	black	0	0	0
MGH54_P16_B10	0.0975395525733	green3	2	3.8339	3.6893
MGH54_P16_B11	NA	black	0	4.2781	0
MGH54_P16_B12	NA	black	0	5.097	0
MGH54_P16_C01	NA	black	0	0	0
MGH54_P16_C02	NA	black	0	1.044	0
MGH54_P16_C03	NA	black	0	2.6778	0
MGH54_P16_C04	NA	black	0	0.123	0
MGH54_P16_C05	-0.0168963823693	green3	2	2.2675	3.5913
MGH54_P16_C06	NA	black	0	4.4105	0
MGH54_P16_C07	NA	black	0	2.169	0
MGH54_P16_C08	NA	black	0	2.8512	0
MGH54_P16_C09	0.0103603763656	green3	2	2.9946	3.5362
MGH54_P16_C10	NA	black	0	3.1003	0
MGH54_P16_C11	-0.249512410386	green3	2	1.4875	4.0552
MGH54_P16_C12	NA	black	0	0.88362	0
MGH54_P16_D01	NA	black	0	0	0
MGH54_P16_D02	NA	black	0	4.0639	0
MGH54_P16_D03	-0.877715826617	green3	2	3.4314	0.63506
MGH54_P16_D04	NA	black	0	0	4.2456
MGH54_P16_D05	NA	black	0	0	0.83431
MGH54_P16_D06	NA	black	0	0.36513	0
MGH54_P16_D07	NA	black	0	3.6847	0
MGH54_P16_D09	NA	black	0	0.52707	0
MGH54_P16_D10	NA	black	0	0	2.2561
MGH54_P16_D11	NA	black	0	2.8284	0
MGH54_P16_D12	NA	black	0	3.6591	0
MGH54_P16_E01	NA	black	0	4.6614	0
MGH54_P16_E02	NA	black	0	3.5132	0
MGH54_P16_E03	NA	black	0	4.0676	0
MGH54_P16_E04	NA	black	0	4.5218	0
MGH54_P16_E05	NA	black	0	0	0
MGH54_P16_E06	NA	black	0	4.8862	0
MGH54_P16_E07	-0.92807844481	green3	2	3.3992	0.36289
MGH54_P16_E08	NA	black	0	0	0
MGH54_P16_E09	-0.42701375279	green3	2	3.0507	0.95233
MGH54_P16_E10	-1.83820383804	red	1	4.8173	1.2209
MGH54_P16_E11	NA	black	0	0	4.4039
MGH54_P16_E12	-2.27158313463	black	0	4.8434	0.72509
MGH54_P16_F01	NA	black	0	0.12961	0
MGH54_P16_F03	NA	black	0	2.7924	0
MGH54_P16_F04	NA	black	0	0	0
MGH54_P16_F05	NA	black	0	0	0
MGH54_P16_F06	0.356993339182	green3	2	2.2437	0.55483
MGH54_P16_F07	NA	black	0	0.26664	0
MGH54_P16_F08	-0.0983199668763	green3	2	2.2182	4.1364
MGH54_P16_F09	NA	black	0	3.3209	0
MGH54_P16_F10	NA	black	0	0.3115	0
MGH54_P16_F11	NA	black	0	2.5563	0
MGH54_P16_G01	NA	black	0	2.4	0
MGH54_P16_G02	1.55726144181	blue	3	4.3867	5.9061
MGH54_P16_G03	NA	black	0	2.7181	0
MGH54_P16_G04	-0.920274420824	green3	2	3.8152	1.4147
MGH54_P16_G05	NA	black	0	3.6777	0
MGH54_P16_G06	NA	black	0	0	0
MGH54_P16_G07	NA	black	0	2.0861	0
MGH54_P16_G08	NA	black	0	0.096262	0
MGH54_P16_G09	NA	black	0	4.5686	0
MGH54_P16_G10	NA	black	0	3.5249	0
MGH54_P16_G11	NA	black	0	0.98768	0
MGH54_P16_G12	NA	black	0	2.7914	0
MGH54_P16_H01	-0.0570748931742	green3	2	2.662	1.3414
MGH54_P16_H02	NA	black	0	3.11	0
MGH54_P16_H03	NA	black	0	0.34142	0
MGH54_P16_H04	NA	black	0	0	0
MGH54_P16_H05	NA	black	0	2.4552	0
MGH54_P16_H06	NA	black	0	0	0
MGH54_P16_H07	NA	black	0	0	0
MGH54_P16_H08	NA	black	0	2.0803	0
MGH54_P16_H09	0.333765446946	green3	2	0.090853	3.07
MGH54_P16_H10	0.151244507467	green3	2	4.3742	3.7113
MGH54_P16_H11	NA	black	0	3.7593	0
MGH54_P16_H12	-0.682195318526	green3	2	1.4568	5.052
MGH54_P17_A01	NA	black	0	4.4323	0
MGH54_P17_A02	NA	black	0	3.4109	0
MGH54_P17_A03	1.08670444859	green3	2	5.1291	4.6704
MGH54_P17_A04	NA	black	0	3.5638	0
MGH54_P17_A05	NA	black	0	0.48646	0
MGH54_P17_A06	NA	black	0	2.9046	0
MGH54_P17_A07	NA	black	0	0	0
MGH54_P17_A08	NA	black	0	0.79909	0
MGH54_P17_A09	1.25395582731	green3	2	3.9287	6.1217
MGH54_P17_A10	NA	black	0	3.481	0
MGH54_P17_A11	NA	black	0	0.13619	0
MGH54_P17_A12	NA	black	0	0	0.57821
MGH54_P17_B01	NA	black	0	3.9851	0
MGH54_P17_B02	NA	black	0	0	4.4406
MGH54_P17_B03	0.309057445665	green3	2	4.2356	3.9966
MGH54_P17_B05	NA	black	0	0.39835	0
MGH54_P17_B06	NA	black	0	0	0
MGH54_P17_B07	NA	black	0	0.1776	0
MGH54_P17_B08	NA	black	0	3.7537	0
MGH54_P17_B09	NA	black	0	4.6727	0
MGH54_P17_B10	-0.148828494596	green3	2	3.476	3.0007
MGH54_P17_B11	0.855053637629	green3	2	4.4144	4.782
MGH54_P17_B12	NA	black	0	0	0
MGH54_P17_C02	NA	black	0	3.8153	0
MGH54_P17_C03	NA	black	0	3.3258	0
MGH54_P17_C04	NA	black	0	3.0897	0
MGH54_P17_C05	0.256693148708	green3	2	3.5256	4.2395
MGH54_P17_C06	NA	black	0	0.25459	0
MGH54_P17_C07	NA	black	0	3.2388	0
MGH54_P17_C08	NA	black	0	4.9124	0
MGH54_P17_C09	NA	black	0	0.24975	0
MGH54_P17_C10	NA	black	0	1.346	0
MGH54_P17_C11	NA	black	0	0.76129	0
MGH54_P17_C12	NA	black	0	3.7392	0
MGH54_P17_D01	NA	black	0	3.8783	0
MGH54_P17_D02	NA	black	0	0	0.52005
MGH54_P17_D03	-0.059818413652	green3	2	2.2385	3.8948
MGH54_P17_D04	NA	black	0	2.4217	0
MGH54_P17_D05	NA	black	0	0	0
MGH54_P17_D06	NA	black	0	1.6512	0
MGH54_P17_D07	NA	black	0	0	0
MGH54_P17_D09	NA	black	0	5.3241	0
MGH54_P17_D10	0.0764595861002	green3	2	2.7947	4.6456
MGH54_P17_D12	NA	black	0	0	4.4683
MGH54_P17_E01	NA	black	0	0	0
MGH54_P17_E02	-0.260754066162	green3	2	3.2113	2.3028
MGH54_P17_E03	0.26591145678	green3	2	3.558	4.2401
MGH54_P17_E04	NA	black	0	0.28806	0
MGH54_P17_E05	NA	black	0	4.8285	0
MGH54_P17_E06	0.0366637000542	green3	2	0.32654	3.3923
MGH54_P17_E07	NA	black	0	0	0
MGH54_P17_E08	NA	black	0	2.8918	0
MGH54_P17_E09	NA	black	0	0.3774	0
MGH54_P17_E10	NA	black	0	0	0
MGH54_P17_E11	NA	black	0	0	0
MGH54_P17_E12	NA	black	0	4.3302	0
MGH54_P17_F01	NA	black	0	3.1391	0
MGH54_P17_F02	NA	black	0	3.1382	0
MGH54_P17_F03	NA	black	0	2.774	0
MGH54_P17_F04	NA	black	0	4.5995	0
MGH54_P17_F05	NA	black	0	4.6978	0
MGH54_P17_F07	NA	black	0	1.0454	0
MGH54_P17_F08	NA	black	0	0	0
MGH54_P17_F09	NA	black	0	0.18903	0
MGH54_P17_F10	NA	black	0	3.6808	0
MGH54_P17_F11	NA	black	0	3.9577	0
MGH54_P17_F12	NA	black	0	4.1706	0
MGH54_P17_G01	NA	black	0	2.8246	0
MGH54_P17_G02	NA	black	0	3.1359	0
MGH54_P17_G03	-1.36383392346	green3	2	3.8991	0.6332
MGH54_P17_G04	-0.52943823459	green3	2	3.6282	2.0659
MGH54_P17_G05	NA	black	0	4.4752	0
MGH54_P17_G06	NA	black	0	4.7687	0
MGH54_P17_G07	NA	black	0	3.0437	0
MGH54_P17_G08	NA	black	0	4.1762	0
MGH54_P17_G09	NA	black	0	0.74932	0
MGH54_P17_G10	NA	black	0	4.2001	0
MGH54_P17_G11	NA	black	0	0	0
MGH54_P17_G12	NA	black	0	0	0
MGH54_P17_H01	0.00992566088328	green3	2	3.701	3.4947
MGH54_P17_H02	NA	black	0	0	0
MGH54_P17_H05	NA	black	0	4.9983	0
MGH54_P17_H06	NA	black	0	4.1528	0
MGH54_P17_H07	NA	black	0	3.4241	0
MGH54_P17_H08	NA	black	0	3.0013	0
MGH54_P17_H09	NA	black	0	0	0
MGH54_P17_H10	NA	black	0	0	0
MGH54_P17_H11	NA	black	0	0	0
MGH54_P17_H12	NA	black	0	3.8048	0
MGH54_P6_A01	NA	black	0	0.25217	0
MGH54_P6_A02	NA	black	0	0.4351	0
MGH54_P6_A03	NA	black	0	4.2997	0
MGH54_P6_A04	NA	black	0	4.1049	0
MGH54_P6_A05	NA	black	0	0	0
MGH54_P6_A06	NA	black	0	3.6792	0
MGH54_P6_A07	NA	black	0	0	6.7528
MGH54_P6_A08	NA	black	0	0.61353	0
MGH54_P6_A09	NA	black	0	1.5685	0
MGH54_P6_A10	NA	black	0	2.2558	0
MGH54_P6_A11	NA	black	0	0	0
MGH54_P6_A12	NA	black	0	3.3986	0
MGH54_P6_B01	NA	black	0	0	0
MGH54_P6_B02	NA	black	0	0	0
MGH54_P6_B03	NA	black	0	0	0
MGH54_P6_B04	NA	black	0	0.20539	0
MGH54_P6_B05	NA	black	0	3.2118	0
MGH54_P6_B06	NA	black	0	0	0.66812
MGH54_P6_B07	NA	black	0	2.9859	0
MGH54_P6_B08	NA	black	0	3.7592	0
MGH54_P6_B09	NA	black	0	0.41792	0
MGH54_P6_B10	NA	black	0	0	0
MGH54_P6_B11	NA	black	0	4.4445	0
MGH54_P6_B12	NA	black	0	0.43936	0
MGH54_P6_C01	NA	black	0	2.7338	0
MGH54_P6_C02	NA	black	0	0	4.0191
MGH54_P6_C03	NA	black	0	0.24245	0
MGH54_P6_C04	NA	black	0	3.4225	0
