Cell_name	Zvalue	Color	Cluster	CREB1	FLT1
MGH54_P9_D04	1.62618161614	black	0	3.3709	0.82375
MGH54_P9_D05	NA	black	0	0	0.58015
MGH54_P9_D07	NA	black	0	3.06	0
MGH54_P9_D08	NA	black	0	0	0
MGH54_P9_D09	NA	black	0	2.9315	0
MGH54_P9_D10	-0.610336414949	red	1	2.7645	0.25459
MGH54_P9_D11	NA	black	0	2.9969	0
MGH54_P9_D12	NA	black	0	0.38847	0
MGH54_P9_E01	NA	black	0	0.10568	0
MGH54_P9_E02	NA	black	0	2.8213	0
MGH54_P9_E03	-0.0201176429571	red	1	0.13881	0.42116
MGH54_P9_E04	NA	black	0	0	0
MGH54_P9_E05	NA	black	0	0.13225	0
MGH54_P9_E06	-0.377450720251	red	1	0.24001	0.64062
MGH54_P9_E07	NA	black	0	0	0
MGH54_P9_E08	NA	black	0	0	0
MGH54_P9_E09	-0.406036686636	red	1	3.0932	0.34028
MGH54_P9_E10	NA	black	0	2.6034	0
MGH54_P9_E11	1.53163947952	black	0	2.5821	0.98914
MGH54_P9_E12	NA	black	0	0.13881	0
MGH54_P9_F01	NA	black	0	0	0
MGH54_P9_F02	NA	black	0	0	0.62293
MGH54_P9_F03	NA	black	0	0	0
MGH54_P9_F04	NA	black	0	0	0
MGH54_P9_F05	NA	black	0	0	0
MGH54_P9_F06	NA	black	0	0	0.34255
MGH54_P9_F07	NA	black	0	0.21412	0
MGH54_P9_F08	0.0495431504613	red	1	0.21288	0.38073
MGH54_P9_F09	NA	black	0	0	0.34142
MGH54_P9_F10	NA	black	0	0	0
MGH54_P9_F11	0.16379500732	red	1	0.10299	0.32077
MGH54_P9_F12	NA	black	0	0	0
MGH54_P9_G01	-0.155239095483	red	1	2.3901	0.37518
MGH54_P9_G02	0.0111318368108	red	1	1.5869	0.43829
MGH54_P9_G03	NA	black	0	0.61636	0
MGH54_P9_G04	NA	black	0	0	0
MGH54_P9_G05	-0.539320578577	red	1	2.7549	0.27501
MGH54_P9_G06	-0.132159255795	red	1	0.08134	0.4782
MGH54_P9_G07	NA	black	0	1.0517	0
MGH54_P9_G08	0.531796098352	red	1	0.35727	0.001442
MGH54_P9_G09	NA	black	0	0.15704	0
MGH54_P9_G10	NA	black	0	0.084064	0
MGH54_P9_G12	NA	black	0	0	0.31267
MGH54_P9_H01	NA	black	0	0.6581	0
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	0.00896608490363	red	1	0.12961	0.4049
MGH54_P9_H04	NA	black	0	0	0
MGH54_P9_H05	-0.144802325631	red	1	0.49672	0.54201
MGH54_P9_H06	0.153078329504	red	1	0.19912	0.31846
MGH54_P9_H07	NA	black	0	0	0.21412
MGH54_P9_H08	NA	black	0	0	0
MGH54_P9_H09	NA	black	0	0	0.26424
MGH54_P9_H10	NA	black	0	0.15056	0
MGH54_P9_H11	0.405893176292	red	1	0.049631	0.19787
MGH54_P9_H12	0.280861131066	red	1	0.04684	0.26424
MGH54_P2_A05	-0.285287493699	red	1	0.16221	0.57046
MGH54_P2_A06	NA	black	0	0.060739	0
MGH54_P2_A10	0.310350607175	red	1	0.079975	0.24367
MGH54_P2_B03	NA	black	0	0.29631	0
MGH54_P2_B04	NA	black	0	0	0
MGH54_P2_B06	NA	black	0	3.7691	0
MGH54_P2_B09	NA	black	0	2.8154	0
MGH54_P2_B10	NA	black	0	0.055196	0
MGH54_P2_B11	-0.059383824506	red	1	1.177	0.18015
MGH54_P2_C01	NA	black	0	2.6114	0
MGH54_P2_C02	NA	black	0	3.5342	0
MGH54_P2_C04	NA	black	0	0	0.59264
MGH54_P2_C05	NA	black	0	0	0.43403
MGH54_P2_C09	NA	black	0	0	0
MGH54_P2_C10	NA	black	0	0.10434	0
MGH54_P2_C11	0.454097414497	red	1	0.053806	0.17121
MGH54_P2_D01	NA	black	0	1.7778	0
MGH54_P2_D02	-0.249167268115	red	1	0.041243	0.53306
MGH54_P2_D03	-0.0279014829049	red	1	2.107	0.419
MGH54_P2_D04	NA	black	0	0.12961	0
MGH54_P2_E01	NA	black	0	1.058	0
MGH54_P2_E02	NA	black	0	1.8452	0
MGH54_P2_E03	NA	black	0	0	0.49365
MGH54_P2_E04	NA	black	0	3.8379	0
MGH54_P2_E05	NA	black	0	1.5768	0
MGH54_P2_E08	-0.221297086127	red	1	1.7523	0.26303
MGH54_P2_E11	NA	black	0	0.90766	0
MGH54_P2_E12	NA	black	0	0	0.1776
MGH54_P2_F05	NA	black	0	0	0
MGH54_P2_F06	NA	black	0	0.096262	0
MGH54_P2_F08	-0.428483488604	red	1	1.8714	0.15963
MGH54_P2_F10	NA	black	0	0.088142	0
MGH54_P2_F12	NA	black	0	0	0.5888
MGH54_P2_G02	NA	black	0	0	0
MGH54_P2_G06	NA	black	0	0	0
MGH54_P2_G07	NA	black	0	0	0.31499
MGH54_P2_G08	-0.605099795929	red	1	2.0834	0.12961
MGH54_P2_G11	NA	black	0	0.29631	0
MGH54_P2_G12	NA	black	0	0	0
MGH54_P2_H02	NA	black	0	0	0.6951
MGH54_P2_H08	NA	black	0	0.062122	0
MGH54_P2_H09	NA	black	0	0.053806	0
MGH54_P2_H11	NA	black	0	0	0.18903
MGH54_P5_A02	NA	black	0	0	0.72857
MGH54_P5_A03	NA	black	0	0	0.22033
MGH54_P5_A04	NA	black	0	0	0
MGH54_P5_A05	NA	black	0	0	0
MGH54_P5_A06	0.334893689463	red	1	0.32077	0.17249
MGH54_P5_A07	NA	black	0	0.09356	0
MGH54_P5_A08	NA	black	0	0	0
MGH54_P5_A09	-0.0995454757883	red	1	2.8092	0.41143
MGH54_P5_A10	NA	black	0	0.1177	0
MGH54_P5_A11	NA	black	0	0	0.25701
MGH54_P5_A12	-0.0299956765606	red	1	1.5955	0.39726
MGH54_P5_B02	-0.0336891853806	red	1	3.0421	0.4351
MGH54_P5_B03	NA	black	0	3.5779	0
MGH54_P5_B04	NA	black	0	0	0
MGH54_P5_B05	NA	black	0	0	0
MGH54_P5_B06	NA	black	0	0	0
MGH54_P5_B07	NA	black	0	0.029983	0
MGH54_P5_B08	NA	black	0	0	0.45628
MGH54_P5_B09	0.504866685788	red	1	0.15963	0.11237
MGH54_P5_B10	NA	black	0	0	0.21537
MGH54_P5_B11	NA	black	0	2.6248	0
MGH54_P5_B12	0.318328753194	red	1	0.075875	0.24001
MGH54_P5_C01	NA	black	0	0	0
MGH54_P5_C02	-0.570891495212	red	1	0.17887	0.73118
MGH54_P5_C03	NA	black	0	0	0
MGH54_P5_C04	NA	black	0	0	0
MGH54_P5_C05	NA	black	0	0.16092	0
MGH54_P5_C06	-0.133934997956	red	1	0.082703	0.47923
MGH54_P5_C07	NA	black	0	0.16479	0
MGH54_P5_C08	NA	black	0	2.8823	0
MGH54_P5_C09	NA	black	0	0.073135	0
MGH54_P5_C10	0.255788003786	red	1	2.0328	0.57337
MGH54_P5_C11	NA	black	0	0.10165	0
MGH54_P5_C12	NA	black	0	2.3508	0
MGH54_P5_D01	NA	black	0	0	0
MGH54_P5_D02	NA	black	0	0	0
MGH54_P5_D03	-0.0155869349539	red	1	0.97159	0.49365
MGH54_P5_D04	NA	black	0	0.48543	0
MGH54_P5_D05	NA	black	0	3.1854	0
MGH54_P5_D06	NA	black	0	1.2425	0
MGH54_P5_D08	NA	black	0	0	0
MGH54_P5_D09	0.485429007685	red	1	0.048236	0.15575
MGH54_P5_D10	-0.233089182662	red	1	0.46467	0.60692
MGH54_P5_D11	-0.478277001027	red	1	2.4854	0.26303
MGH54_P5_D12	NA	black	0	0	0.41143
MGH54_P5_E01	-0.310876960987	red	1	0.10165	0.57337
MGH54_P5_E02	NA	black	0	0	0
MGH54_P5_E03	-0.0450613062925	red	1	0.9568	0.59359
MGH54_P5_E04	-0.0218880349079	red	1	0.67536	0.44467
MGH54_P5_E05	NA	black	0	0.12697	0
MGH54_P5_E06	NA	black	0	0.53903	0
MGH54_P5_E07	NA	black	0	0.084064	0
MGH54_P5_E08	-0.823421919383	red	1	3.7687	0.29396
MGH54_P5_E09	NA	black	0	0	0.15575
MGH54_P5_E10	-0.609470968467	red	1	2.147	0.14535
MGH54_P5_E11	NA	black	0	0.11103	0
MGH54_P5_E12	NA	black	0	0.074505	0
MGH54_P5_F01	NA	black	0	0	0
MGH54_P5_F02	-0.149979202458	red	1	0.24853	0.50487
MGH54_P5_F03	NA	black	0	0.071763	0
MGH54_P5_F04	NA	black	0	4.1686	0
MGH54_P5_F05	0.256701535851	red	1	0.64985	0.071763
MGH54_P5_F06	NA	black	0	0	0.55287
MGH54_P5_F07	0.234820861904	red	1	0.079975	0.28451
MGH54_P5_F08	NA	black	0	0.077243	0
MGH54_P5_F10	NA	black	0	0.10702	0
MGH54_P5_F11	NA	black	0	0	0
MGH54_P5_F12	NA	black	0	0	0
MGH54_P5_G01	NA	black	0	0.12829	0
MGH54_P5_G02	-0.339708061398	red	1	0.10434	0.5888
MGH54_P5_G03	0.0998534563975	red	1	0.11636	0.35502
MGH54_P5_G04	NA	black	0	0	0.40381
MGH54_P5_G05	NA	black	0	3.187	0
MGH54_P5_G06	NA	black	0	0	0
MGH54_P5_G07	NA	black	0	0	0.34028
MGH54_P5_G08	NA	black	0	0.20539	0
MGH54_P5_G09	NA	black	0	0	0
MGH54_P5_G10	NA	black	0	0.23143	0
MGH54_P5_G11	NA	black	0	0.074505	0
MGH54_P5_G12	NA	black	0	0	0
MGH54_P5_H01	NA	black	0	0.20038	0
MGH54_P5_H02	NA	black	0	0.11503	0
MGH54_P5_H03	NA	black	0	0	0.29396
MGH54_P5_H04	NA	black	0	0	0.584
MGH54_P5_H05	-0.0191255830951	red	1	0.50894	0.43189
MGH54_P5_H06	NA	black	0	2.9978	0
MGH54_P5_H07	NA	black	0	0.46048	0
MGH54_P5_H08	0.196526424151	red	1	0.39616	0.25822
MGH54_P5_H09	-0.438406769947	red	1	2.0307	0.19912
MGH54_P5_H10	0.0546939694487	red	1	0.93357	0.17121
MGH54_P5_H11	-0.110228776146	red	1	1.4319	0.27143
MGH54_P5_H12	NA	black	0	0.10299	0
MGH54_P13_A02	NA	black	0	0.15834	0
MGH54_P13_A03	-0.346611576611	red	1	2.9321	0.34596
MGH54_P13_A04	NA	black	0	0	0
MGH54_P13_A05	NA	black	0	0	0
MGH54_P13_A06	NA	black	0	2.8244	0
MGH54_P13_A07	NA	black	0	0.85917	0
MGH54_P13_A09	NA	black	0	0.10969	0
MGH54_P13_A10	-0.456473437455	red	1	0.11902	0.6526
MGH54_P13_A11	NA	black	0	0	0
MGH54_P13_B01	NA	black	0	0	0
MGH54_P13_B02	NA	black	0	0	0
MGH54_P13_B03	NA	black	0	0	0
MGH54_P13_B04	NA	black	0	0	0
MGH54_P13_B05	NA	black	0	4.0657	0
MGH54_P13_B06	NA	black	0	2.7394	0
MGH54_P13_B07	NA	black	0	0.15316	0
MGH54_P13_B08	NA	black	0	0	0
MGH54_P13_B10	NA	black	0	0	0.50487
MGH54_P13_B11	NA	black	0	0	0
MGH54_P13_B12	NA	black	0	2.7091	0
MGH54_P13_C01	NA	black	0	3.7225	0
MGH54_P13_C02	NA	black	0	0	0
MGH54_P13_C03	NA	black	0	0	0.32884
MGH54_P13_C04	0.621655810679	red	1	1.8189	0.89453
MGH54_P13_C05	NA	black	0	3.3564	0
MGH54_P13_C06	NA	black	0	0	0
MGH54_P13_C07	NA	black	0	1.9587	0
MGH54_P13_C09	NA	black	0	2.847	0
MGH54_P13_C10	NA	black	0	0	0
MGH54_P13_C11	NA	black	0	0	0
MGH54_P13_C12	NA	black	0	0	0
MGH54_P13_D01	NA	black	0	0	0
MGH54_P13_D02	NA	black	0	0.16736	0
MGH54_P13_D03	NA	black	0	0	0.39726
MGH54_P13_D04	NA	black	0	3.5351	0
MGH54_P13_D05	0.137917590339	red	1	2.7693	0.48336
MGH54_P13_D06	NA	black	0	0.12697	0
MGH54_P13_D07	NA	black	0	0	0
MGH54_P13_D09	-0.109451677309	red	1	0.15704	0.47197
MGH54_P13_D10	NA	black	0	2.3802	0
MGH54_P13_D11	NA	black	0	0	0
MGH54_P13_D12	NA	black	0	3.581	0
MGH54_P13_E01	-0.310032431865	red	1	0.44573	0.66084
MGH54_P13_E02	NA	black	0	0	0.60597
MGH54_P13_E03	NA	black	0	0	0.48336
MGH54_P13_E04	NA	black	0	2.8351	0
MGH54_P13_E05	NA	black	0	0.65901	0
MGH54_P13_E06	NA	black	0	0.35952	0
MGH54_P13_E07	NA	black	0	0.15704	0
MGH54_P13_E08	NA	black	0	0	0
MGH54_P13_E09	NA	black	0	0	0
MGH54_P13_E10	-0.0334586117281	red	1	1.1795	0.27739
MGH54_P13_E11	-0.485491666344	red	1	2.2948	0.23143
MGH54_P13_E12	-0.365971854398	red	1	0.44679	0.70399
MGH54_P13_F01	-0.996854790771	red	1	0.12433	0.92828
MGH54_P13_F02	NA	black	0	0	0
MGH54_P13_F03	-0.665168249182	red	1	2.6443	0.22157
MGH54_P13_F04	2.22631161823	black	0	3.3303	0.97526
MGH54_P13_F05	NA	black	0	2.3109	0
MGH54_P13_F06	-0.346846789934	red	1	1.9115	0.22033
MGH54_P13_F07	NA	black	0	0	0.32308
MGH54_P13_F08	NA	black	0	2.9048	0
MGH54_P13_F09	NA	black	0	0	0
MGH54_P13_F10	0.257430546711	red	1	0.086784	0.27143
MGH54_P13_F11	NA	black	0	0	0.61447
MGH54_P13_F12	NA	black	0	0	0
MGH54_P13_G01	NA	black	0	3.4212	0
MGH54_P13_G02	0.272092103434	red	1	0.063503	0.26664
MGH54_P13_G03	NA	black	0	0	0
MGH54_P13_G05	NA	black	0	0	0
MGH54_P13_G06	NA	black	0	0	0
MGH54_P13_G07	NA	black	0	0.16993	0
MGH54_P13_G08	0.30362723271	red	1	0.079975	0.24732
MGH54_P13_G09	-0.03151283129	red	1	1.1486	0.24489
MGH54_P13_G10	NA	black	0	0	0.34937
MGH54_P13_G11	NA	black	0	0	0
MGH54_P13_G12	NA	black	0	0	0.57821
MGH54_P13_H02	NA	black	0	0	0
MGH54_P13_H03	-0.0265429634003	red	1	0.085425	0.42331
MGH54_P13_H04	NA	black	0	0.55483	0
MGH54_P13_H05	NA	black	0	2.3022	0
MGH54_P13_H06	0.0396523433048	red	1	0.7866	0.34369
MGH54_P13_H07	NA	black	0	0.79327	0
MGH54_P13_H08	NA	black	0	0	0
MGH54_P13_H09	NA	black	0	0	0.29631
MGH54_P13_H10	NA	black	0	0.21785	0
MGH54_P13_H11	NA	black	0	0.3173	0
MGH60_P4_A01	NA	black	0	0	0
MGH60_P4_A02	NA	black	0	0	0
MGH60_P4_A03	NA	black	0	2.3334	0
MGH60_P4_A04	NA	black	0	0.514	0
MGH60_P4_A05	NA	black	0	0	0
MGH60_P4_A06	NA	black	0	2.6161	0
MGH60_P4_A07	NA	black	0	0	0
MGH60_P4_A08	0.592337663582	red	1	3.4834	0.57821
MGH60_P4_A09	NA	black	0	0.93206	0
MGH60_P4_A10	NA	black	0	0	0
MGH60_P4_A11	NA	black	0	0.11237	0
MGH60_P4_A12	NA	black	0	2.717	0
MGH60_P4_B01	-0.258961487326	red	1	1.9564	0.28096
MGH60_P4_B02	NA	black	0	0.26903	0
MGH60_P4_B03	-0.335094858314	red	1	0.45418	0.68347
MGH60_P4_B04	0.0267636741832	red	1	0.12829	0.39506
MGH60_P4_B05	NA	black	0	0.27143	0
MGH60_P4_B06	NA	black	0	0	0
MGH60_P4_B07	NA	black	0	0	0.77231
MGH60_P4_B08	NA	black	0	0.21909	0
MGH60_P4_B09	NA	black	0	0	0
MGH60_P4_B10	NA	black	0	0.23879	0
MGH60_P4_B11	0.207815289278	red	1	0.094912	0.29748
MGH60_P4_B12	NA	black	0	0	0
MGH60_P4_C01	NA	black	0	0.8922	0
MGH60_P4_C02	NA	black	0	4.2191	0
MGH60_P4_C03	NA	black	0	0	0
MGH60_P4_C04	-0.755182296254	red	1	3.112	0.25338
MGH60_P4_C05	0.0379703216385	red	1	1.6055	0.46467
MGH60_P4_C06	NA	black	0	0.87499	0
MGH60_P4_C07	NA	black	0	0	0
MGH60_P4_C09	NA	black	0	2.7375	0
MGH60_P4_C11	NA	black	0	0	0.31267
MGH60_P4_C12	0.0355941981906	red	1	0.064883	0.39067
MGH60_P4_D01	NA	black	0	0	0.18777
MGH60_P4_D02	NA	black	0	3.1421	0
MGH60_P4_D03	NA	black	0	2.1935	0
MGH60_P4_D04	NA	black	0	2.7031	0
MGH60_P4_D05	NA	black	0	3.6572	0
MGH60_P4_D06	NA	black	0	0	0
MGH60_P4_D07	NA	black	0	0.22651	0
MGH60_P4_D08	NA	black	0	3.3606	0
MGH60_P4_D10	NA	black	0	3.2012	0
MGH60_P4_D12	NA	black	0	2.2412	0
MGH60_P4_E01	NA	black	0	2.7031	0
MGH60_P4_E02	NA	black	0	0	0
MGH60_P4_E03	-0.929783468334	red	1	3.6226	0.26183
MGH60_P4_E04	NA	black	0	0.10836	0
MGH60_P4_E05	NA	black	0	2.7517	0
MGH60_P4_E06	-0.00467862626028	red	1	0.13488	0.41251
MGH60_P4_E07	NA	black	0	0	0
MGH60_P4_E08	NA	black	0	0.30918	0
MGH60_P4_E09	NA	black	0	0	0
MGH60_P4_E11	NA	black	0	0	0
MGH60_P4_E12	NA	black	0	0	0
MGH60_P4_F01	NA	black	0	2.7095	0
MGH60_P4_F02	NA	black	0	0	0.11503
MGH60_P4_F03	NA	black	0	0	0.45943
MGH60_P4_F04	0.120958216168	red	1	0.11103	0.34369
MGH60_P4_F05	NA	black	0	0	0.52707
MGH60_P4_F06	-0.113892252465	red	1	0.13881	0.47301
MGH60_P4_F07	NA	black	0	0	0
MGH60_P4_F08	NA	black	0	0	0
MGH60_P4_F09	NA	black	0	0	0
MGH60_P4_F10	NA	black	0	0	0
MGH60_P4_F11	NA	black	0	0	0
MGH60_P4_F12	NA	black	0	0	0
MGH60_P4_G01	-0.311537811152	red	1	2.0868	0.27501
MGH60_P4_G02	NA	black	0	3.5638	0
MGH60_P4_G03	NA	black	0	0	0.43189
MGH60_P4_G04	0.142331240902	red	1	0.071763	0.33457
MGH60_P4_G05	NA	black	0	0	0
MGH60_P4_G06	NA	black	0	1.6429	0
MGH60_P4_G07	NA	black	0	0	0.3774
MGH60_P4_G08	NA	black	0	0	0
MGH60_P4_G09	NA	black	0	4.2295	0
MGH60_P4_G10	NA	black	0	0.18777	0
MGH60_P4_G11	NA	black	0	0	0
MGH60_P4_G12	NA	black	0	0.059355	0
MGH60_P4_H01	NA	black	0	0	0.38736
MGH60_P4_H03	-0.539480363215	red	1	0.6248	0.97159
MGH60_P4_H04	5.12969934404	black	0	4.013	1.4
MGH60_P4_H06	NA	black	0	0	0
MGH60_P4_H07	1.08467165203	red	1	3.9416	0.65352
MGH60_P4_H08	1.30177042169	black	0	2.5531	0.91303
MGH60_P4_H09	-0.244341809906	red	1	0.18142	0.5509
MGH60_P4_H10	NA	black	0	2.5726	0
MGH60_P4_H11	NA	black	0	0	0
MGH60_P4_H12	NA	black	0	3.0218	0
MGH60_P5_A01	NA	black	0	0.10702	0
MGH60_P5_A02	NA	black	0	0	1.7181
MGH60_P5_A03	NA	black	0	0	0
MGH60_P5_A04	NA	black	0	0	0
MGH60_P5_A05	NA	black	0	0	0
MGH60_P5_A06	NA	black	0	0	0.57337
MGH60_P5_A07	0.454700554525	red	1	0.052416	0.17121
MGH60_P5_A08	NA	black	0	2.8276	0
MGH60_P5_A09	NA	black	0	0	0
MGH60_P5_A10	NA	black	0	3.3485	0
MGH60_P5_A11	NA	black	0	0.09356	0
MGH60_P5_A12	NA	black	0	0	0
MGH60_P5_B01	NA	black	0	0.70044	0
MGH60_P5_B02	NA	black	0	1.771	0
MGH60_P5_B03	NA	black	0	0	0
MGH60_P5_B04	NA	black	0	0	0
MGH60_P5_B05	-0.112034569462	red	1	1.7592	0.34483
MGH60_P5_B06	NA	black	0	0	0
MGH60_P5_B07	NA	black	0	0	0.66539
MGH60_P5_B08	NA	black	0	0	0
MGH60_P5_B09	NA	black	0	0.20038	0
MGH60_P5_B10	NA	black	0	3.5286	0
MGH60_P5_B12	NA	black	0	0	0
MGH60_P5_C01	NA	black	0	0	0
MGH60_P5_C02	NA	black	0	1.9138	0
MGH60_P5_C03	NA	black	0	0	0
MGH60_P5_C04	NA	black	0	2.3768	0
MGH60_P5_C05	NA	black	0	3.242	0
MGH60_P5_C06	NA	black	0	0.19535	0
MGH60_P5_C07	NA	black	0	0.22651	0
MGH60_P5_C08	NA	black	0	0.16864	0
MGH60_P5_C09	NA	black	0	4.4518	0
MGH60_P5_C10	NA	black	0	0	0
MGH60_P5_C11	NA	black	0	0.11636	0
MGH60_P5_C12	NA	black	0	0	0.11237
MGH60_P5_D01	NA	black	0	0	0
MGH60_P5_D02	NA	black	0	3.1329	0
MGH60_P5_D03	NA	black	0	0.21412	0
MGH60_P5_D04	NA	black	0	2.5878	0
MGH60_P5_D05	NA	black	0	0	0
MGH60_P5_D06	NA	black	0	3.5872	0
MGH60_P5_D07	NA	black	0	0	0.36401
MGH60_P5_D08	NA	black	0	0	0
MGH60_P5_D09	NA	black	0	0	0
MGH60_P5_D10	NA	black	0	0	0
MGH60_P5_D11	NA	black	0	0	0
MGH60_P5_D12	NA	black	0	0	0.14405
MGH60_P5_E01	NA	black	0	0	0
MGH60_P5_E02	-0.159269361417	red	1	0.16607	0.5008
MGH60_P5_E03	NA	black	0	1.275	0
MGH60_P5_E04	NA	black	0	3.0795	0
MGH60_P5_E05	NA	black	0	0	0
MGH60_P5_E06	NA	black	0	0	0
MGH60_P5_E07	NA	black	0	0.17505	0
MGH60_P5_E08	NA	black	0	0	0
MGH60_P5_E09	NA	black	0	0	0
MGH60_P5_E10	NA	black	0	1.4772	0
MGH60_P5_E11	-0.0465037015474	red	1	0.98039	0.63041
MGH60_P5_E12	NA	black	0	0.074505	0
MGH60_P5_F01	NA	black	0	0.21909	0
MGH60_P5_F02	NA	black	0	0	0
MGH60_P5_F03	0.0627856885787	red	1	0.80157	0.2916
MGH60_P5_F04	NA	black	0	0.94261	0
MGH60_P5_F05	NA	black	0	0	0
MGH60_P5_F06	NA	black	0	0	0
MGH60_P5_F07	NA	black	0	0	0
MGH60_P5_F08	NA	black	0	0.54794	0
MGH60_P5_F09	NA	black	0	0.301	0
MGH60_P5_F11	NA	black	0	0.13356	0
MGH60_P5_F12	0.697981416015	red	1	0.027154	0.048236
MGH60_P5_G01	NA	black	0	0.11636	0
MGH60_P5_G02	NA	black	0	0	0
MGH60_P5_G03	NA	black	0	0.14926	0
MGH60_P5_G04	NA	black	0	3.3916	0
MGH60_P5_G05	NA	black	0	0.16221	0
MGH60_P5_G06	NA	black	0	0.16993	0
MGH60_P5_G07	NA	black	0	0	0
MGH60_P5_G08	-0.622841954361	red	1	0.17505	0.75788
MGH60_P5_G09	NA	black	0	0	0
MGH60_P5_G10	-0.262156653699	red	1	1.6794	0.21039
MGH60_P5_G11	NA	black	0	0	0
MGH60_P5_G12	0.587677050601	red	1	0.027154	0.10702
MGH60_P5_H01	NA	black	0	0	0
MGH60_P5_H02	-0.00472995602979	red	1	1.7638	0.42546
MGH60_P5_H03	NA	black	0	0	0.38184
MGH60_P5_H04	NA	black	0	0	0
MGH60_P5_H05	NA	black	0	0	0.17249
MGH60_P5_H06	0.0473965775584	red	1	0.94486	0.18396
MGH60_P5_H07	NA	black	0	0	0
MGH60_P5_H08	-0.145877358304	red	1	3.2853	0.41251
MGH60_P5_H09	0.176250411253	red	1	0.10434	0.31383
MGH60_P5_H10	NA	black	0	0	0.44361
MGH60_P5_H11	NA	black	0	0	0
MGH60_P5_H12	0.614409385259	red	1	0.011496	0.097611
MGH60_P6_A01	NA	black	0	0	0.62854
MGH60_P6_A02	-0.549274187306	red	1	2.9256	0.28924
MGH60_P6_A03	NA	black	0	3.2726	0
MGH60_P6_A04	-0.254338387148	red	1	0.094912	0.543
MGH60_P6_A05	-0.903952649229	red	1	2.926	0.19156
MGH60_P6_A06	0.39333259427	red	1	0.05797	0.20289
MGH60_P6_A07	NA	black	0	0.1003	0
MGH60_P6_A08	-0.0581163476576	red	1	0.04684	0.43829
MGH60_P6_A09	0.0404044420978	red	1	1.3685	0.49774
MGH60_P6_A10	9.50138084969	black	0	3.5025	2.7347
MGH60_P6_A11	NA	black	0	0.067639	0
MGH60_P6_A12	0.219887581012	red	1	0.17505	0.28096
MGH60_P6_B01	NA	black	0	0	0
MGH60_P6_B03	NA	black	0	0	0.8335
MGH60_P6_B04	NA	black	0	0	0.88908
MGH60_P6_B05	-0.08792967401	red	1	0.16607	0.46048
MGH60_P6_B06	NA	black	0	2.8675	0
MGH60_P6_B07	NA	black	0	0	0
MGH60_P6_B08	NA	black	0	2.236	0
MGH60_P6_B09	NA	black	0	1.1454	0
MGH60_P6_B10	NA	black	0	0	0
MGH60_P6_B11	0.137450897782	red	1	0.38736	0.30685
MGH60_P6_B12	-1.39550664189	black	0	3.0587	0.084064
MGH60_P6_C02	NA	black	0	0	0
MGH60_P6_C03	-0.298920113905	red	1	0.19787	0.58496
MGH60_P6_C05	0.0741994737246	red	1	1.4404	0.53406
MGH60_P6_C06	NA	black	0	0.6951	0
MGH60_P6_C07	NA	black	0	0	0
MGH60_P6_C08	NA	black	0	0	0.67084
MGH60_P6_C09	-0.700850036365	red	1	3.729	0.31499
MGH60_P6_C10	NA	black	0	0	0
MGH60_P6_C11	-0.0288305708625	red	1	0.50284	0.44042
MGH60_P6_D01	NA	black	0	0	0
MGH60_P6_D03	-2.63802851967	black	0	4.558	0.070389
MGH60_P6_D04	NA	black	0	0	0
MGH60_P6_D05	NA	black	0	0	1.0895
MGH60_P6_D06	NA	black	0	0.25338	0
MGH60_P6_D07	NA	black	0	0	0.40599
MGH60_P6_D08	-1.24787376538	black	0	3.6582	0.20163
MGH60_P6_D09	NA	black	0	0.31846	0
MGH60_P6_D11	NA	black	0	3.5548	0
MGH60_P6_D12	NA	black	0	0	0
MGH60_P6_E01	NA	black	0	0	0
MGH60_P6_E02	NA	black	0	3.6754	0
MGH60_P6_E03	-0.88770417901	red	1	0.15316	0.88753
MGH60_P6_E04	NA	black	0	0	0
MGH60_P6_E05	NA	black	0	0	0
MGH60_P6_E06	0.402505664436	red	1	1.8123	0.72596
MGH60_P6_E07	NA	black	0	3.7094	0
MGH60_P6_E08	-0.544944833172	red	1	2.5432	0.24732
MGH60_P6_E09	0.0135440929059	red	1	0.81147	0.39067
MGH60_P6_E10	NA	black	0	0.99856	0
MGH60_P6_E11	NA	black	0	3.7997	0
MGH60_P6_E12	NA	black	0	0	0
MGH60_P6_F02	0.109885140002	red	1	0.21412	0.34369
MGH60_P6_F03	NA	black	0	4.3621	0
MGH60_P6_F04	NA	black	0	0	0.69777
MGH60_P6_F05	NA	black	0	0	0.38294
MGH60_P6_F06	NA	black	0	0	0
MGH60_P6_F07	NA	black	0	0	0
MGH60_P6_F08	NA	black	0	2.1696	0
MGH60_P6_F09	NA	black	0	2.9721	0
MGH60_P6_F10	-0.431003876386	red	1	1.8028	0.13356
MGH60_P6_F11	NA	black	0	0	0.32077
MGH60_P6_F12	NA	black	0	0	0
MGH60_P6_G01	NA	black	0	0	0.93282
MGH60_P6_G02	NA	black	0	0	0
MGH60_P6_G03	0.264530286109	red	1	0.44996	0.18396
MGH60_P6_G04	0.110584490371	red	1	3.2469	0.47301
MGH60_P6_G05	NA	black	0	2.9922	0
MGH60_P6_G06	0.104533466439	red	1	0.79826	0.20289
MGH60_P6_G07	-0.439008271218	red	1	3.4065	0.3505
MGH60_P6_G08	-0.342902281808	red	1	0.21288	0.61353
MGH60_P6_G10	-0.374209914369	red	1	0.10568	0.60692
MGH60_P6_G11	NA	black	0	1.2166	0
