Cell_name	Zvalue	Color	Cluster	PPARD	SOD1
MGH54_P11_D04	1.09882437903	green3	2	3.6979	6.673
MGH54_P11_D05	NA	black	0	0	3.8836
MGH54_P11_D06	0.0404078428698	red	1	1.6406	6.123
MGH54_P11_D07	NA	black	0	0	6.9425
MGH54_P11_D08	NA	black	0	1.2612	0
MGH54_P11_D09	-0.247295903278	red	1	0.96495	6.801
MGH54_P11_D10	NA	black	0	0	6.0498
MGH54_P11_D11	-0.676474798561	red	1	0.3774	6.9985
MGH54_P11_D12	NA	black	0	0	7.491
MGH54_P11_E01	-0.2839990015	red	1	0.61259	6.4409
MGH54_P11_E02	NA	black	0	0	7.0566
MGH54_P11_E03	NA	black	0	0	6.2617
MGH54_P11_E04	NA	black	0	0	1.0552
MGH54_P11_E05	NA	black	0	0	7.4995
MGH54_P11_E06	-0.375357778387	red	1	0.42116	6.4865
MGH54_P11_E07	-0.879399815889	red	1	0.40817	7.413
MGH54_P11_E08	NA	black	0	0	7.323
MGH54_P11_E09	0.0819307017858	red	1	4.1821	5.8272
MGH54_P11_E10	0.217992393885	red	1	0.55189	5.3181
MGH54_P11_E11	-0.698676983343	red	1	0.45207	7.1357
MGH54_P11_E12	NA	black	0	0	7.3521
MGH54_P11_F01	NA	black	0	0	5.6691
MGH54_P11_F02	NA	black	0	0	5.3192
MGH54_P11_F03	1.50943002889	black	0	3.1097	7.4382
MGH54_P11_F04	NA	black	0	0	6.0828
MGH54_P11_F05	NA	black	0	0	5.8781
MGH54_P11_F06	NA	black	0	1.0969	0
MGH54_P11_F07	-0.292069673957	red	1	1.9957	4.8251
MGH54_P11_F08	-0.199772400272	red	1	4.8842	5.6616
MGH54_P11_F09	NA	black	0	0.38184	0
MGH54_P11_F10	NA	black	0	0	6.1103
MGH54_P11_F11	-1.67715307412	black	0	4.8139	4.8455
MGH54_P11_F12	-0.883472178112	red	1	0.53903	7.6662
MGH54_P11_G01	NA	black	0	0	7.8402
MGH54_P11_G02	0.283464670189	red	1	3.2665	6.0615
MGH54_P11_G03	-0.142257504527	red	1	0.9313	6.3264
MGH54_P11_G04	1.20400319386	red	1	0.6581	2.8799
MGH54_P11_G05	NA	black	0	0	6.0978
MGH54_P11_G06	-0.0570225438242	red	1	0.3774	5.8871
MGH54_P11_G07	NA	black	0	0	6.2206
MGH54_P11_G08	2.17892167202	black	0	4.9174	6.9319
MGH54_P11_G09	-1.51274779581	black	0	3.4538	4.382
MGH54_P11_G10	NA	black	0	0.17121	0
MGH54_P11_G11	NA	black	0	0	5.5674
MGH54_P11_G12	NA	black	0	0	6.105
MGH54_P11_H01	-0.799596986962	red	1	3.9605	5.1844
MGH54_P11_H02	NA	black	0	0	4.8783
MGH54_P11_H03	NA	black	0	0.33571	0
MGH54_P11_H04	NA	black	0	0	6.1688
MGH54_P11_H05	NA	black	0	0	0
MGH54_P11_H06	NA	black	0	0	6.3894
MGH54_P11_H07	NA	black	0	0	4.141
MGH54_P11_H08	NA	black	0	0	6.8984
MGH54_P11_H09	NA	black	0	0	4.7037
MGH54_P11_H10	-0.174023112596	red	1	0.20914	6.0537
MGH54_P11_H11	0.19592428924	red	1	0.26183	5.4709
MGH54_P11_H12	2.91372733276	black	0	0.42008	0.44255
MGH54_P12_A01	NA	black	0	0	5.684
MGH54_P12_A02	-0.775727988441	red	1	2.8143	4.7349
MGH54_P12_A03	0.493506547382	red	1	0.64432	4.6065
MGH54_P12_A04	-0.340916635368	red	1	0.76299	6.7542
MGH54_P12_A05	0.672296156105	red	1	0.57046	4.3202
MGH54_P12_A06	NA	black	0	0.53107	0
MGH54_P12_A07	NA	black	0	0	5.6771
MGH54_P12_A08	0.104596657987	red	1	0.45838	5.5826
MGH54_P12_A09	NA	black	0	0	5.9757
MGH54_P12_A10	NA	black	0	0	4.9503
MGH54_P12_A11	0.112745389063	red	1	1.5893	7.0036
MGH54_P12_B01	NA	black	0	0	5.8598
MGH54_P12_B02	0.0346613657467	red	1	1.5205	6.4204
MGH54_P12_B03	-0.805207871066	red	1	2.0555	3.3768
MGH54_P12_B04	NA	black	0	0	5.2444
MGH54_P12_B05	NA	black	0	0	5.3593
MGH54_P12_B06	-0.476275904749	red	1	0.46362	6.7153
MGH54_P12_B07	-0.0715475680345	red	1	2.3214	5.63
MGH54_P12_B08	NA	black	0	1.206	0
MGH54_P12_B09	0.0116118142119	red	1	0.95606	5.7367
MGH54_P12_B10	NA	black	0	0	4.9998
MGH54_P12_B11	-0.24684757082	red	1	0.30801	6.1994
MGH54_P12_C01	-0.0320810515011	red	1	1.2898	6.2414
MGH54_P12_C02	NA	black	0	0	6.8936
MGH54_P12_C03	0.0684599673856	red	1	1.5405	6.823
MGH54_P12_C04	NA	black	0	0	0
MGH54_P12_C05	NA	black	0	0	5.6787
MGH54_P12_C06	NA	black	0	4.9652	0
MGH54_P12_C07	1.82099699023	black	0	4.5805	6.8454
MGH54_P12_C08	-0.00355508667654	red	1	1.1017	5.8034
MGH54_P12_C09	NA	black	0	0	5.3847
MGH54_P12_C11	NA	black	0	4.3326	0
MGH54_P12_C12	NA	black	0	0	6.8578
MGH54_P12_D01	-0.129331649867	red	1	3.4961	5.6579
MGH54_P12_D02	-0.247000287701	red	1	3.2052	5.5168
MGH54_P12_D04	-1.09732128151	red	1	0.077243	7.3151
MGH54_P12_D05	0.711742615784	red	1	3.26	6.4963
MGH54_P12_D06	0.643181205294	red	1	0.37072	4.6481
MGH54_P12_D07	NA	black	0	0	5.6827
MGH54_P12_D08	0.883648021408	red	1	0.38184	4.2084
MGH54_P12_D09	0.478153209232	red	1	2.6517	6.5007
MGH54_P12_D10	0.165961599088	red	1	0.54003	5.4341
MGH54_P12_D11	-0.954435612293	red	1	4.4735	5.1866
MGH54_P12_D12	NA	black	0	0	3.1291
MGH54_P12_E01	-0.130743448811	red	1	2.9368	5.6152
MGH54_P12_E02	NA	black	0	0	6.7987
MGH54_P12_E03	NA	black	0	0	7.7875
MGH54_P12_E04	NA	black	0	0	4.5783
MGH54_P12_E05	-1.29988585946	red	1	4.0548	4.8498
MGH54_P12_E06	0.14417382706	red	1	0.32998	5.5393
MGH54_P12_E07	NA	black	0	0.52306	0
MGH54_P12_E08	NA	black	0	0.60312	0
MGH54_P12_E09	NA	black	0	0	5.5306
MGH54_P12_E10	-0.242466592821	red	1	0.29278	6.1866
MGH54_P12_E11	NA	black	0	0	4.128
MGH54_P12_E12	NA	black	0	0	0
MGH54_P12_F01	NA	black	0	0	5.8259
MGH54_P12_F02	NA	black	0	0	6.9465
MGH54_P12_F03	1.19840464794	green3	2	0.053806	4.1587
MGH54_P12_F04	0.216303944058	red	1	0.72072	5.2102
MGH54_P12_F05	-0.222254767764	red	1	1.6402	3.8218
MGH54_P12_F06	NA	black	0	0	1.1782
MGH54_P12_F07	1.52699744652	black	0	3.8687	6.9355
MGH54_P12_F08	0.753102475032	red	1	3.0718	6.6255
MGH54_P12_F09	0.143939842942	red	1	0.95457	5.211
MGH54_P12_F10	0.17407959903	red	1	1.9668	6.3728
MGH54_P12_F11	0.399648391691	red	1	0.34255	5.0962
MGH54_P12_F12	NA	black	0	0	5.7894
MGH54_P12_G01	NA	black	0	0	6.7508
MGH54_P12_G02	0.431130377379	red	1	2.7205	6.395
MGH54_P12_G03	-0.559196038081	red	1	2.8205	5.0296
MGH54_P12_G04	-0.058600940086	red	1	0.53804	5.9084
MGH54_P12_G05	-0.0394220341169	red	1	1.109	6.0184
MGH54_P12_G06	1.18277140207	green3	2	3.9296	6.6517
MGH54_P12_G07	-0.0895970126583	red	1	1.5155	3.862
MGH54_P12_G08	NA	black	0	0	7.2236
MGH54_P12_G09	-0.0120345374663	red	1	1.905	5.7334
MGH54_P12_G10	0.858540394781	red	1	0.71984	3.5271
MGH54_P12_G11	-0.136597186096	red	1	2.7881	5.5902
MGH54_P12_H01	-0.00192076675292	red	1	1.4292	5.0739
MGH54_P12_H02	NA	black	0	0	5.7229
MGH54_P12_H03	NA	black	0	0	6.3918
MGH54_P12_H04	NA	black	0	0	0
MGH54_P12_H05	-0.176449251895	red	1	0.73118	6.2617
MGH54_P12_H06	-0.369918343538	red	1	0.41576	6.4726
MGH54_P12_H07	NA	black	0	0.85917	0
MGH54_P12_H09	-0.12244888828	red	1	0.85997	6.1911
MGH54_P12_H10	0.401181425802	red	1	0.70664	4.743
MGH54_P12_H11	0.499525917674	red	1	0.4916	4.7869
MGH54_P9_A01	-0.218765448657	red	1	0.55876	6.2583
MGH54_P9_A02	NA	black	0	0	6.8823
MGH54_P9_A03	NA	black	0	0	4.6329
MGH54_P9_A04	-0.252897942213	red	1	4.177	5.6005
MGH54_P9_A05	-0.0292549022906	red	1	0.73898	5.8639
MGH54_P9_A06	0.773027229769	red	1	0.35952	4.4338
MGH54_P9_A07	NA	black	0	0	3.6503
MGH54_P9_A08	0.180495336931	red	1	0.56169	5.3938
MGH54_P9_A09	-1.45080565415	black	0	4.6666	4.9346
MGH54_P9_A10	NA	black	0	0	3.8046
MGH54_P9_A11	NA	black	0	0	1.3329
MGH54_P9_A12	NA	black	0	0	6.5833
MGH54_P9_B01	NA	black	0	0	4.728
MGH54_P9_B02	0.443052044063	red	1	2.9385	6.3203
MGH54_P9_B03	NA	black	0	0	4.3817
MGH54_P9_B04	-0.950300489856	red	1	0.38957	7.5131
MGH54_P9_B05	-0.616133883064	red	1	4.5873	5.4069
MGH54_P9_B06	-0.882298430843	red	1	5.1627	5.3277
MGH54_P9_B07	NA	black	0	0	4.363
MGH54_P9_B10	0.768198360799	red	1	0.094912	4.7093
MGH54_P9_B11	-0.417847840439	red	1	0.82456	7.0991
MGH54_P9_B12	NA	black	0	0	6.5313
MGH54_P9_C01	NA	black	0	0	8.2032
MGH54_P9_C02	NA	black	0	0	4.9245
MGH54_P9_C03	2.48133520903	black	0	0.48749	0.90766
MGH54_P9_C04	-0.128125347693	red	1	0.72159	6.1259
MGH54_P9_C05	0.358410564867	red	1	0.38294	5.1431
MGH54_P9_C06	-0.222848865423	red	1	1.8003	4.6712
MGH54_P9_C07	-0.325692779489	red	1	0.92979	7.0294
MGH54_P9_C08	NA	black	0	0.82456	0
MGH54_P9_C09	0.576692416924	red	1	0.58207	4.5102
MGH54_P9_C10	NA	black	0	0	0
MGH54_P9_C11	NA	black	0	0	0
MGH54_P9_C12	0.738918458842	red	1	1.0868	1.8254
MGH54_P9_D01	NA	black	0	0	4.4869
MGH54_P9_D03	NA	black	0	0	4.4398
MGH54_P9_D04	NA	black	0	0	4.3534
MGH54_P9_D05	NA	black	0	0	6.4758
MGH54_P9_D07	0.637747625893	red	1	4.645	6.1394
MGH54_P9_D08	NA	black	0	0	5.405
MGH54_P9_D09	0.376083640277	red	1	0.84157	4.5832
MGH54_P9_D10	NA	black	0	0	4.5283
MGH54_P9_D11	-0.487497840598	red	1	2.1766	4.5677
MGH54_P9_D12	-0.32108060279	red	1	1.0293	7.3309
MGH54_P9_E01	0.331753033171	red	1	3.3417	6.0969
MGH54_P9_E02	-0.126658664728	red	1	1.1184	6.5687
MGH54_P9_E03	-7.73087042962	black	0	4.5244	1.0827
MGH54_P9_E04	-0.132340490743	red	1	0.94711	6.3053
MGH54_P9_E05	-0.01484265741	red	1	1.113	5.8724
MGH54_P9_E06	NA	black	0	0	0
MGH54_P9_E07	0.170411613469	red	1	0.44255	5.4608
MGH54_P9_E08	-0.103303813044	red	1	1.8045	5.2747
MGH54_P9_E09	-0.800198417653	red	1	3.1411	4.9058
MGH54_P9_E10	NA	black	0	1.7668	0
MGH54_P9_E11	0.149577246004	red	1	1.3115	3.4259
MGH54_P9_E12	NA	black	0	0	6.4859
MGH54_P9_F01	NA	black	0	0	4.2359
MGH54_P9_F02	-0.282511693198	red	1	0.94411	6.8957
MGH54_P9_F03	0.888063613081	red	1	4.6921	6.2767
MGH54_P9_F04	NA	black	0	5.8448	0
MGH54_P9_F05	1.09670343914	green3	2	0.38847	3.818
MGH54_P9_F06	NA	black	0	0.81394	0
MGH54_P9_F07	-0.152739486924	red	1	0.34483	6.0501
MGH54_P9_F08	0.893148324265	red	1	0.54102	3.9067
MGH54_P9_F09	-0.80472305814	red	1	3.4323	5.0268
MGH54_P9_F10	NA	black	0	0	6.4806
MGH54_P9_F11	1.75660084059	black	0	4.1609	6.967
MGH54_P9_F12	NA	black	0	0	6.0141
MGH54_P9_G01	-4.16534321281	black	0	5.345	3.7801
MGH54_P9_G02	-0.797802353943	red	1	4.8965	5.3404
MGH54_P9_G03	NA	black	0	0	6.7751
MGH54_P9_G04	NA	black	0	0	6.2788
MGH54_P9_G05	-0.0827624183884	red	1	1.0179	6.1665
MGH54_P9_G06	NA	black	0	0	0
MGH54_P9_G07	NA	black	0	0	7.6694
MGH54_P9_G08	NA	black	0	0	6.8268
MGH54_P9_G09	NA	black	0	0	6.0444
MGH54_P9_G10	-0.364787559889	red	1	0.5509	6.5684
MGH54_P9_G12	NA	black	0	0	6.5945
MGH54_P9_H01	NA	black	0	3.836	0
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	NA	black	0	0	4.9495
MGH54_P9_H04	-0.566988811154	red	1	0.46467	6.8945
MGH54_P9_H05	0.0882703384787	red	1	1.544	7.078
MGH54_P9_H06	-0.131208328462	red	1	3.481	5.6554
MGH54_P9_H07	-0.364041194113	red	1	3.8327	5.4912
MGH54_P9_H08	NA	black	0	0	6.0244
MGH54_P9_H09	0.203646365027	red	1	1.0766	4.6942
MGH54_P9_H10	0.359261391349	red	1	1.0793	3.8631
MGH54_P9_H11	0.379228347313	red	1	2.7856	6.2946
MGH54_P9_H12	-0.0205184342433	red	1	0.6107	5.8316
MGH54_P2_A05	NA	black	0	0.13488	0
MGH54_P2_A06	NA	black	0	0	5.9114
MGH54_P2_A10	1.0038597181	red	1	3.4804	6.6826
MGH54_P2_B03	-1.09301652952	red	1	4.9569	5.1914
MGH54_P2_B04	NA	black	0	0	7.1171
MGH54_P2_B06	0.0122093618131	red	1	1.3277	5.5417
MGH54_P2_B09	-0.562320616362	red	1	0.35502	6.7718
MGH54_P2_B10	0.488607358593	red	1	0.26903	4.9969
MGH54_P2_B11	-0.158881223203	red	1	0.12565	6.0149
MGH54_P2_C01	0.00332530525994	red	1	1.3868	5.6068
MGH54_P2_C02	-0.285926205937	red	1	0.96199	6.9538
MGH54_P2_C04	NA	black	0	1.2875	0
MGH54_P2_C05	0.401064804988	red	1	0.33685	5.0974
MGH54_P2_C09	NA	black	0	5.6987	0
MGH54_P2_C10	-0.27598368179	red	1	0.44148	6.3111
MGH54_P2_C11	1.10924090694	green3	2	0.50589	3.544
MGH54_P2_D01	NA	black	0	0	6.8262
MGH54_P2_D02	0.934244138882	red	1	0.73898	3.263
MGH54_P2_D03	-0.206867570265	red	1	0.95084	6.6077
MGH54_P2_D04	0.139736726017	red	1	1.6586	6.863
MGH54_P2_E01	-1.01114790255	red	1	0.41792	7.6771
MGH54_P2_E02	0.518542277167	red	1	2.2311	6.9673
MGH54_P2_E03	-0.404806461848	red	1	2.024	4.5167
MGH54_P2_E04	NA	black	0	0	5.3096
MGH54_P2_E05	NA	black	0	0	1.2702
MGH54_P2_E08	-2.18753629135	black	0	3.7854	4.0414
MGH54_P2_E11	NA	black	0	0.86948	0
MGH54_P2_E12	NA	black	0	0.25942	0
MGH54_P2_F05	0.515145541931	red	1	0.78073	4.2968
MGH54_P2_F06	-0.119569596146	red	1	0.99204	6.3043
MGH54_P2_F08	NA	black	0	0	3.3881
MGH54_P2_F10	NA	black	0	0	7.2464
MGH54_P2_F12	NA	black	0	0	8.8689
MGH54_P2_G02	NA	black	0	0	0
MGH54_P2_G06	-0.176087284516	red	1	0.29748	6.0779
MGH54_P2_G07	NA	black	0	0	5.9108
MGH54_P2_G08	-0.82009095667	red	1	0.34142	7.2081
MGH54_P2_G11	NA	black	0	0	5.7547
MGH54_P2_G12	NA	black	0	0	6.0805
MGH54_P2_H02	-0.0266846474319	red	1	1.5069	5.1828
MGH54_P2_H08	1.4918483066	black	0	0.26303	3.4001
MGH54_P2_H09	-0.391968297614	red	1	1.6267	1.9594
MGH54_P2_H11	NA	black	0	0	4.5216
MGH54_P5_A02	NA	black	0	0	5.485
MGH54_P5_A03	NA	black	0	0	5.6306
MGH54_P5_A04	-0.24273569461	red	1	0.7137	6.4255
MGH54_P5_A05	0.0694780980125	red	1	0.87184	5.5482
MGH54_P5_A06	NA	black	0	0	4.0979
MGH54_P5_A07	0.167058258239	red	1	1.7062	6.8609
MGH54_P5_A08	NA	black	0	0.42438	0
MGH54_P5_A09	-0.221780362747	red	1	0.31962	6.1612
MGH54_P5_A10	NA	black	0	0	5.3759
MGH54_P5_A11	NA	black	0	0	5.4042
MGH54_P5_A12	NA	black	0	0.47405	0
MGH54_P5_B02	NA	black	0	0	0
MGH54_P5_B03	0.139527437425	red	1	0.9501	5.2337
MGH54_P5_B04	NA	black	0	0.44784	0
MGH54_P5_B05	-1.11561050497	red	1	0.077243	7.3407
MGH54_P5_B06	NA	black	0	0	6.829
MGH54_P5_B07	NA	black	0	0	5.5999
MGH54_P5_B08	0.197544312667	red	1	0.69599	5.2777
MGH54_P5_B09	NA	black	0	0	5.9742
MGH54_P5_B10	2.74908629508	black	0	0.27381	1.369
MGH54_P5_B11	-0.0888380483808	red	1	0.9782	6.1578
MGH54_P5_B12	NA	black	0	0	6.6128
MGH54_P5_C01	0.456621227382	red	1	0.52507	4.8384
MGH54_P5_C02	0.0358212437051	red	1	0.41143	5.719
MGH54_P5_C03	NA	black	0	0	3.9475
MGH54_P5_C04	-0.237720149745	red	1	4.3927	5.6217
MGH54_P5_C05	0.44902964898	red	1	0.58207	4.7912
MGH54_P5_C06	NA	black	0	0	2.6521
MGH54_P5_C07	NA	black	0	0	1.5835
MGH54_P5_C08	0.163645103447	red	1	0.60597	5.4109
MGH54_P5_C09	-0.151084576691	red	1	0.338	6.0456
MGH54_P5_C10	-1.70149570446	black	0	4.1217	4.594
MGH54_P5_C11	NA	black	0	3.2891	0
MGH54_P5_C12	NA	black	0	0	2.6478
MGH54_P5_D01	1.404666806	black	0	4.2253	6.7057
MGH54_P5_D02	NA	black	0	0	6.6583
MGH54_P5_D03	0.812228883725	red	1	3.5792	6.4755
MGH54_P5_D04	-0.520526955984	red	1	0.55974	6.9162
MGH54_P5_D05	-0.410477616927	red	1	0.84398	7.1198
MGH54_P5_D06	-0.256418122315	red	1	0.85439	6.631
MGH54_P5_D08	NA	black	0	0	4.1196
MGH54_P5_D09	NA	black	0	0	5.3422
MGH54_P5_D10	NA	black	0	0	0
MGH54_P5_D11	0.553215659267	red	1	0.38294	4.7952
MGH54_P5_D12	NA	black	0	0	4.9388
MGH54_P5_E01	0.465829123702	red	1	0.45838	4.886
MGH54_P5_E02	2.29453259238	black	0	0.54201	0.99928
MGH54_P5_E03	NA	black	0	0	4.6291
MGH54_P5_E04	NA	black	0	0	5.2455
MGH54_P5_E05	NA	black	0	0	6.4017
MGH54_P5_E06	-0.441727263406	red	1	0.31267	6.5301
MGH54_P5_E07	NA	black	0	0	6.5704
MGH54_P5_E08	-0.0998812755023	red	1	0.46467	5.9797
MGH54_P5_E09	-4.8601806712	black	0	4.3378	2.6452
MGH54_P5_E10	-0.0657883864245	red	1	0.67446	5.9485
MGH54_P5_E11	-0.116060560287	red	1	0.68257	6.0774
MGH54_P5_E12	2.52921448548	black	0	0.42546	1.1157
MGH54_P5_F01	NA	black	0	0	6.6916
MGH54_P5_F02	NA	black	0	0	5.7813
MGH54_P5_F03	-0.818124484684	red	1	0.59168	7.638
MGH54_P5_F04	NA	black	0	0	5.6375
MGH54_P5_F05	-0.217981118485	red	1	0.49365	6.2236
MGH54_P5_F06	-0.832982304855	red	1	0.43403	7.3673
MGH54_P5_F07	NA	black	0	0	5.4042
MGH54_P5_F08	NA	black	0	0	6.7483
MGH54_P5_F10	NA	black	0	0	1.8687
MGH54_P5_F11	0.212910727816	red	1	0.57821	5.3147
MGH54_P5_F12	NA	black	0	0	6.3298
MGH54_P5_G01	NA	black	0	0	2.0061
MGH54_P5_G02	-0.255180209534	red	1	1.0243	6.9937
MGH54_P5_G03	NA	black	0	0	0
MGH54_P5_G04	NA	black	0	0.56949	0
MGH54_P5_G05	NA	black	0	0	6.5936
MGH54_P5_G06	NA	black	0	0.83512	0
MGH54_P5_G07	0.298457739887	red	1	0.25217	5.3104
MGH54_P5_G08	NA	black	0	0	5.7
MGH54_P5_G09	-0.857047321666	red	1	0.21412	7.1149
MGH54_P5_G10	NA	black	0	0	7.1449
MGH54_P5_G11	NA	black	0	0	0
MGH54_P5_G12	NA	black	0	0	5.9254
MGH54_P5_H01	-0.475764222815	red	1	0.33457	6.6038
MGH54_P5_H02	-0.225270167138	red	1	0.97379	6.7282
MGH54_P5_H03	-0.352199007951	red	1	0.74588	6.7609
MGH54_P5_H04	NA	black	0	0	5.6487
MGH54_P5_H05	-0.719029901404	red	1	0.28688	6.9718
MGH54_P5_H06	0.662696755421	red	1	2.6611	6.7716
MGH54_P5_H07	-0.230342861906	red	1	3.7646	5.5898
MGH54_P5_H08	NA	black	0	0	5.2376
MGH54_P5_H09	NA	black	0	0	5.8454
MGH54_P5_H10	NA	black	0	0	6.0174
MGH54_P5_H11	-0.070161060027	red	1	0.584	5.9408
MGH54_P5_H12	1.1854415385	green3	2	3.0959	7.0929
MGH54_P13_A02	NA	black	0	0	6.9805
MGH54_P13_A03	-0.0388966609466	red	1	0.45207	5.8598
MGH54_P13_A04	NA	black	0	0	4.7153
MGH54_P13_A05	NA	black	0	0	7.2234
MGH54_P13_A06	NA	black	0	0	7.5145
MGH54_P13_A07	1.2731541539	red	1	3.9439	6.7134
MGH54_P13_A09	-0.709483326877	red	1	0.48543	7.206
MGH54_P13_A10	NA	black	0	0	0.94935
MGH54_P13_A11	NA	black	0	0	5.9204
MGH54_P13_B01	-6.60180871434	black	0	4.3254	1.4967
MGH54_P13_B02	NA	black	0	1.6257	0
MGH54_P13_B03	NA	black	0	0	5.572
MGH54_P13_B04	NA	black	0	1.9222	0
MGH54_P13_B05	NA	black	0	0	7.9221
MGH54_P13_B06	NA	black	0	0	5.9313
MGH54_P13_B07	NA	black	0	0	5.302
MGH54_P13_B08	0.0395277366831	red	1	1.5079	6.6078
MGH54_P13_B10	NA	black	0	0	6.3312
MGH54_P13_B11	NA	black	0	0	5.7303
MGH54_P13_B12	NA	black	0	0	7.5229
MGH54_P13_C01	-1.22069931564	red	1	4.9655	5.1254
MGH54_P13_C02	NA	black	0	0	6.1943
MGH54_P13_C03	NA	black	0	0	6.965
MGH54_P13_C04	NA	black	0	0	7.6146
MGH54_P13_C05	NA	black	0	0	6.1704
MGH54_P13_C06	NA	black	0	0	6.6262
MGH54_P13_C07	NA	black	0	0	5.02
MGH54_P13_C09	NA	black	0	0.85679	0
MGH54_P13_C10	NA	black	0	0	4.9299
MGH54_P13_C11	NA	black	0	0	6.2475
MGH54_P13_C12	NA	black	0	0	6.1313
MGH54_P13_D01	NA	black	0	0	7.1004
MGH54_P13_D02	NA	black	0	0	5.2611
MGH54_P13_D03	NA	black	0	0	6.304
MGH54_P13_D04	NA	black	0	0	5.5682
MGH54_P13_D05	0.238533627118	red	1	1.0731	4.5225
MGH54_P13_D06	NA	black	0	0	4.1684
MGH54_P13_D07	NA	black	0	0	5.3492
MGH54_P13_D09	-0.191075856389	red	1	0.66084	6.2536
MGH54_P13_D10	NA	black	0	0	6.7316
MGH54_P13_D11	NA	black	0	0	6.8833
MGH54_P13_D12	NA	black	0	0	6.5503
MGH54_P13_E01	-0.344977851718	red	1	0.89375	7.0123
MGH54_P13_E02	NA	black	0	0	5.2001
MGH54_P13_E03	NA	black	0	0	5.8741
MGH54_P13_E04	-0.0235680617606	red	1	1.3629	6.567
MGH54_P13_E05	0.265623924244	red	1	0.66084	5.1351
MGH54_P13_E06	NA	black	0	0	5.1395
MGH54_P13_E07	-0.0428097401676	red	1	1.1991	6.1431
MGH54_P13_E08	NA	black	0	0	1.8984
MGH54_P13_E09	1.33061983379	black	0	0.92296	0.95903
MGH54_P13_E10	NA	black	0	0	6.8331
MGH54_P13_E11	-0.0470493975282	red	1	1.6332	5.3632
MGH54_P13_E12	-0.151044383907	red	1	0.44361	6.0733
MGH54_P13_F01	-0.555427823936	red	1	0.53804	6.9626
MGH54_P13_F02	-5.01984248483	black	0	3.6708	1.5734
MGH54_P13_F03	-0.270268618535	red	1	0.31846	6.243
MGH54_P13_F04	NA	black	0	0	0
MGH54_P13_F05	NA	black	0	0	5.4055
MGH54_P13_F06	-1.0157090452	red	1	0.31846	7.5126
MGH54_P13_F07	0.365382668003	red	1	0.45628	5.0809
MGH54_P13_F08	NA	black	0	0	3.1832
MGH54_P13_F09	NA	black	0	0.30918	0
MGH54_P13_F10	NA	black	0	0	6.5124
MGH54_P13_F11	0.323496506657	red	1	0.97233	4.4542
MGH54_P13_F12	NA	black	0	0	3.0377
MGH54_P13_G01	0.704521103016	red	1	4.7777	6.1615
MGH54_P13_G02	-0.395979435977	red	1	0.75873	6.9046
MGH54_P13_G03	NA	black	0	0	4.672
MGH54_P13_G05	0.138624667253	red	1	1.3068	3.6674
MGH54_P13_G06	-0.368102901755	red	1	0.82863	6.9494
MGH54_P13_G07	-0.133070422783	red	1	1.1454	6.6914
MGH54_P13_G08	-0.0760659518963	red	1	1.4699	1.4911
MGH54_P13_G09	NA	black	0	0	4.8731
MGH54_P13_G10	-0.0402807108735	red	1	1.7693	5.5638
MGH54_P13_G11	NA	black	0	0	7.2506
MGH54_P13_G12	-0.203196452642	red	1	0.45418	6.1772
MGH54_P13_H02	-0.146044862139	red	1	1.85	5.1409
MGH54_P13_H03	NA	black	0	0	3.8755
MGH54_P13_H04	NA	black	0	0	7.5158
MGH54_P13_H05	NA	black	0	0	7.3505
MGH54_P13_H06	NA	black	0	0	5.2097
MGH54_P13_H07	NA	black	0	0	5.6129
MGH54_P13_H08	NA	black	0	1.5033	0
MGH54_P13_H09	NA	black	0	0	5.729
MGH54_P13_H10	NA	black	0	0	6.2732
MGH54_P13_H11	NA	black	0	1.1532	0
MGH60_P4_A01	NA	black	0	0	4.9098
MGH60_P4_A02	NA	black	0	0	6.5849
MGH60_P4_A03	NA	black	0	0	6.1796
MGH60_P4_A04	NA	black	0	0	2.7856
MGH60_P4_A05	NA	black	0	0	6.9783
MGH60_P4_A06	NA	black	0	0	7.2885
MGH60_P4_A07	0.0198836507155	red	1	0.44573	5.747
MGH60_P4_A08	NA	black	0	0	5.6149
MGH60_P4_A09	NA	black	0	0	4.6866
MGH60_P4_A10	-1.36845935165	red	1	0.37184	8.2381
MGH60_P4_A11	0.105894941669	red	1	1.0936	5.1846
MGH60_P4_A12	0.519159053014	red	1	0.87106	4.044
MGH60_P4_B01	0.57609328426	red	1	3.0706	6.4265
MGH60_P4_B02	-0.402387686733	red	1	0.93433	7.341
MGH60_P4_B03	NA	black	0	0	6.0255
MGH60_P4_B04	-0.187458085733	red	1	0.50182	6.1654
MGH60_P4_B05	1.59297134807	black	0	0.39835	2.9079
MGH60_P4_B06	NA	black	0	0	3.0606
MGH60_P4_B07	0.0411330990912	red	1	1.7732	5.998
MGH60_P4_B08	NA	black	0	0.92448	0
MGH60_P4_B09	NA	black	0	0	5.524
MGH60_P4_B10	-0.330516020991	red	1	0.36849	6.3717
MGH60_P4_B11	-0.066072766796	red	1	1.2552	6.5344
MGH60_P4_B12	0.346871676209	red	1	1.7664	7.6224
MGH60_P4_C01	NA	black	0	4.3355	0
MGH60_P4_C02	-0.523217556671	red	1	0.7277	7.2005
MGH60_P4_C03	-0.283201731986	red	1	2.3635	5.2163
MGH60_P4_C04	-1.19567126014	red	1	3.8614	4.8572
MGH60_P4_C05	NA	black	0	0	6.4492
