Cell_name	Zvalue	Color	Cluster	EGR1	LDLR
MGH53_P10_H07	-0.863806121649	red	1	9.4181	0.59359
MGH53_P10_H08	0.102906935701	red	1	6.2114	2.7935
MGH53_P10_H09	-0.272357168907	red	1	6.8967	0.49774
MGH53_P10_H10	0.292114882047	red	1	4.8186	0.44996
MGH53_P10_H11	NA	black	0	4.4753	0
MGH53_P11_A01	NA	black	0	0	0
MGH53_P11_A02	NA	black	0	6.9486	0
MGH53_P11_A03	0.518261876372	red	1	4.1386	0.36289
MGH53_P11_A04	-0.658491703245	red	1	8.1897	0.43403
MGH53_P11_A06	-0.884848514933	red	1	9.9861	0.70487
MGH53_P11_A08	NA	black	0	0	0.29042
MGH53_P11_A09	-1.52662758675	red	1	2.1276	3.0479
MGH53_P11_A10	NA	black	0	0	0.58015
MGH53_P11_A11	NA	black	0	0	0.40599
MGH53_P11_A12	1.11640772354	red	1	2.4699	0.24367
MGH53_P11_B01	0.692722422585	red	1	6.9254	4.1584
MGH53_P11_B02	-0.0300420424552	red	1	6.0458	0.82701
MGH53_P11_B04	-0.372703572657	red	1	6.9932	0.2461
MGH53_P11_B05	-0.300973427564	red	1	8.4047	1.067
MGH53_P11_B06	-0.359000392871	red	1	7.1063	0.40381
MGH53_P11_B07	-0.0384197176294	red	1	5.999	0.3505
MGH53_P11_B08	-0.544069437668	red	1	7.9459	0.51602
MGH53_P11_B09	0.281932411709	red	1	4.9587	0.32884
MGH53_P11_B11	NA	black	0	0	0.37184
MGH53_P11_B12	0.126502128805	red	1	5.4968	0.21785
MGH53_P11_C01	NA	black	0	8.792	0
MGH53_P11_C02	NA	black	0	0	0.88986
MGH53_P11_C03	-0.328945667713	red	1	8.8585	1.1023
MGH53_P11_C04	-0.293651410149	red	1	6.7785	0.27739
MGH53_P11_C05	NA	black	0	0	0.13619
MGH53_P11_C06	1.14522178695	red	1	2.4284	0.22651
MGH53_P11_C07	-0.699091910402	red	1	7.8139	0.14405
MGH53_P11_C08	NA	black	0	0	3.632
MGH53_P11_C09	-0.014673352315	red	1	9.1403	1.5094
MGH53_P11_C10	-0.000480472405459	red	1	6.0795	1.5054
MGH53_P11_C11	-0.408802404535	red	1	7.6124	0.61918
MGH53_P11_C12	1.05206334271	red	1	2.8343	0.17505
MGH53_P11_D01	-0.65788366072	red	1	7.9317	0.29866
MGH53_P11_D02	2.07306865509	black	0	9.724	3.6138
MGH53_P11_D03	-0.356219165001	red	1	5.4287	4.2822
MGH53_P11_D04	-1.18879433077	red	1	0.90689	2.4079
MGH53_P11_D05	0.728793721811	red	1	8.7737	2.4965
MGH53_P11_D07	NA	black	0	0	0.27977
MGH53_P11_D08	0.357713881515	red	1	3.5266	0.92296
MGH53_P11_D09	-0.677987333617	red	1	7.7899	0.16864
MGH53_P11_D10	NA	black	0	0	2.1053
MGH53_P11_D11	-0.621644780981	red	1	8.2505	0.52105
MGH53_P11_D12	0.523924990438	red	1	4.2011	0.30685
MGH53_P11_E01	0.296480862581	red	1	7.585	2.1928
MGH53_P11_E02	0.000735606499954	red	1	5.8731	0.6526
MGH53_P11_E04	-1.02536913347	red	1	9.6549	0.48954
MGH53_P11_E06	NA	black	0	0	2.6572
MGH53_P11_E08	NA	black	0	0	2.1702
MGH53_P11_E09	-0.944080398469	red	1	9.7581	0.59741
MGH53_P11_E10	-5.75793328925	black	0	0.27739	5.3987
MGH53_P11_E11	NA	black	0	0	0.32998
MGH53_P11_E12	1.18925262594	red	1	7.877	3.8457
MGH53_P11_F01	0.667878115643	red	1	6.8089	4.4073
MGH53_P11_F02	-0.00262700411112	red	1	5.8772	2.0996
MGH53_P11_F03	NA	black	0	0	1.058
MGH53_P11_F04	NA	black	0	0	0.045443
MGH53_P11_F05	1.78509795939	blue	3	9.9232	3.2336
MGH53_P11_F07	1.49786749424	blue	3	7.9902	4.2976
MGH53_P11_F10	NA	black	0	0	0.48646
MGH53_P11_F11	-1.06093450965	red	1	9.1407	0.28333
MGH53_P11_F12	-0.878435567122	red	1	9.416	0.57725
MGH53_P11_G01	0.310697451619	red	1	3.4763	1.0101
MGH53_P11_G02	-0.442550561145	red	1	8.8834	0.96125
MGH53_P11_G03	0.0613599009627	red	1	6.2582	2.1629
MGH53_P11_G04	-0.615542191922	red	1	7.4357	0.015783
MGH53_P11_G05	NA	black	0	0	1.4931
MGH53_P11_G06	-0.951153925638	red	1	8.5476	0.1635
MGH53_P11_G07	NA	black	0	0	0.40708
MGH53_P11_G08	NA	black	0	4.4493	0
MGH53_P11_G09	NA	black	0	0	0.10299
MGH53_P11_G10	-0.426780722227	red	1	7.2072	0.29514
MGH53_P11_G11	NA	black	0	0	0.36177
MGH53_P11_G12	0.409799770966	red	1	4.3658	0.4678
MGH53_P11_H01	NA	black	0	0	0.60502
MGH53_P11_H02	2.13753491492	black	0	8.5641	4.6305
MGH53_P11_H04	1.86828902733	black	0	0.18015	0.23389
MGH53_P11_H05	1.50743857952	blue	3	7.6547	4.8695
MGH53_P11_H06	1.09327824515	red	1	1.3144	0.57821
MGH53_P11_H07	1.54480829563	blue	3	0.11636	0.46362
MGH53_P11_H08	NA	black	0	0	4.7449
MGH53_P11_H09	NA	black	0	0	0.2461
MGH53_P11_H10	-0.0701857682933	red	1	6.1785	0.62667
MGH53_P11_H11	NA	black	0	0	0.16607
MGH53_P11_H12	NA	black	0	0	0.44042
MGH53_P9_A01	NA	black	0	0	0.81639
MGH53_P9_A02	NA	black	0	0	1.6225
MGH53_P9_A03	NA	black	0	0	0.23143
MGH53_P9_A04	-1.04264321252	red	1	4.1737	3.8011
MGH53_P9_A05	-2.1432336791	black	0	3.3927	4.7464
MGH53_P9_A06	NA	black	0	7.553	0
MGH53_P9_A07	NA	black	0	5.6498	0
MGH53_P9_A08	0.019222279394	red	1	6.1455	1.8041
MGH53_P9_A09	NA	black	0	0	0.43403
MGH53_P9_A10	-0.909064463901	red	1	8.9083	0.37851
MGH53_P9_A11	1.42712714568	blue	3	0.2857	0.514
MGH53_P9_A12	0.622527439051	red	1	7.2243	3.3334
MGH53_P9_B01	0.679284422037	red	1	6.7473	4.6901
MGH53_P9_B02	NA	black	0	4.9089	0
MGH53_P9_B03	0.243674672891	red	1	6.3203	3.8241
MGH53_P9_B04	NA	black	0	0	0
MGH53_P9_B05	0.389146505524	red	1	3.7602	0.8024
MGH53_P9_B06	2.51178007246	black	0	8.8463	4.826
MGH53_P9_B07	NA	black	0	0	2.1444
MGH53_P9_B08	-0.381112372335	red	1	7.1755	0.39835
MGH53_P9_B09	3.08732019466	black	0	9.7044	4.6622
MGH53_P9_B11	NA	black	0	8.0703	0
MGH53_P9_B12	-0.528388883914	red	1	8.8691	0.8488
MGH53_P9_C01	NA	black	0	2.384	0
MGH53_P9_C02	0.0384037007306	red	1	5.6268	0.93206
MGH53_P9_C03	1.35299925378	blue	3	1.4303	0.32998
MGH53_P9_C04	0.544565450958	red	1	6.7687	3.9693
MGH53_P9_C05	-0.0374016760754	red	1	5.4164	1.8143
MGH53_P9_C06	1.30195964011	blue	3	1.5534	0.34255
MGH53_P9_C07	-0.945964911478	red	1	8.8342	0.30217
MGH53_P9_C08	NA	black	0	0	0.7137
MGH53_P9_C09	1.31286574786	blue	3	0.26063	0.59646
MGH53_P9_C10	0.16686898957	red	1	6.8609	2.1798
MGH53_P9_C11	NA	black	0	8.8892	0
MGH53_P9_C12	0.249380798587	red	1	5.0835	0.29983
MGH53_P9_D01	-1.17104822112	red	1	1.9381	2.6313
MGH53_P9_D02	NA	black	0	0	0
MGH53_P9_D03	NA	black	0	5.395	0
MGH53_P9_D04	2.45268123358	black	0	9.2319	4.3682
MGH53_P9_D05	-2.52635505962	black	0	2.8711	4.6728
MGH53_P9_D08	2.49488066678	black	0	9.9857	3.8801
MGH53_P9_D09	-0.0791017263368	red	1	6.473	1.005
MGH53_P9_D10	NA	black	0	0	1.5479
MGH53_P9_D11	0.0282534239268	red	1	5.7846	0.27023
MGH53_P9_D12	0.979615498357	red	1	1.2857	0.67897
MGH53_P9_F04	NA	black	0	0	0.17377
MGH53_P9_F05	-0.8883828628	red	1	8.8831	0.39506
MGH53_P9_F06	0.394451654432	red	1	1.6763	1.1388
MGH53_P9_F07	-0.179661720237	red	1	6.426	0.27501
MGH53_P9_F08	NA	black	0	0	4.7447
MGH53_P9_F09	1.14075739034	red	1	2.6544	0.14274
MGH53_P9_F10	-0.752764609933	red	1	9.0094	0.60597
MGH53_P9_F11	-0.735168513147	red	1	8.7799	0.55582
MGH53_P9_F12	0.0476828167394	red	1	3.4944	1.4287
MGH53_P9_G01	NA	black	0	0	0.44255
MGH53_P9_G02	0.834763737415	red	1	9.9076	2.3271
MGH53_P9_G03	-0.646407186263	red	1	8.0862	0.40381
MGH53_P9_G04	-1.09650308993	red	1	9.078	0.21661
MGH53_P9_G07	NA	black	0	0	0.18777
MGH53_P9_G08	1.48893909732	blue	3	0.27143	0.47405
MGH53_P9_G09	-0.755189612064	red	1	8.1006	0.22527
MGH53_P9_G12	3.16846613022	black	0	9.7545	4.7032
MGH53_P9_H01	NA	black	0	0	4.892
MGH53_P9_H02	-0.486029929874	red	1	5.1085	3.8179
MGH53_P9_H03	NA	black	0	0	2.9782
MGH53_P9_H04	NA	black	0	0	0.24489
MGH53_P9_H05	NA	black	0	0	0.42653
MGH53_P9_H06	-0.554916056328	red	1	7.4626	0.18523
MGH53_P9_H07	NA	black	0	0	1.115
MGH53_P9_H08	NA	black	0	0	0.26544
MGH53_P9_H09	NA	black	0	6.0319	0
MGH53_P9_H10	NA	black	0	0	5.1275
MGH53_P9_H11	0.5307716654	red	1	8.1269	2.4351
MGH53_P9_H12	2.14452516226	black	0	8.4884	4.7342
MGH53_P4_A07	NA	black	0	0	5.4776
MGH53_P4_B01	NA	black	0	5.1981	0
MGH53_P4_B02	NA	black	0	0	0.10165
MGH53_P4_B08	0.256348339092	red	1	5.16	0.12829
MGH53_P4_B09	-0.451558687277	red	1	5.3437	4.4935
MGH53_P4_B10	2.18323530012	black	0	9.2852	4.0125
MGH53_P4_B11	NA	black	0	0	3.5287
MGH53_P4_C03	0.243777231536	red	1	4.5353	0.81394
MGH53_P4_C11	NA	black	0	0	0.81967
MGH53_P4_C12	0.298495630401	red	1	4.8309	0.41359
MGH53_P4_D04	-0.299770408513	red	1	9.0912	1.1686
MGH53_P4_D05	-0.344197277556	red	1	7.0487	0.39726
MGH53_P4_D09	3.89067775722	black	0	9.4841	5.74
MGH53_P4_E01	NA	black	0	8.4819	0
MGH53_P4_E02	NA	black	0	1.9146	0
MGH53_P4_E07	NA	black	0	0	0.68347
MGH53_P4_E08	NA	black	0	4.382	0
MGH53_P4_E09	1.54784973936	blue	3	0.62293	0.36401
MGH53_P4_F01	NA	black	0	6.0107	0
MGH53_P4_F02	-0.15123865977	red	1	7.1528	1.0635
MGH53_P4_F08	-0.333232463499	red	1	7.6441	0.79826
MGH53_P4_F11	-0.180638483061	red	1	6.541	0.47923
MGH53_P4_G02	NA	black	0	7.3626	0
MGH53_P4_G05	2.03610705065	black	0	0.25822	0.10165
MGH53_P4_G07	0.199802335418	red	1	9.1587	1.7609
MGH53_P4_G08	NA	black	0	0	0.059355
MGH53_P4_G09	0.198533051918	red	1	5.2134	0.3584
MGH53_P4_H10	NA	black	0	0	0.59072
MGH53_P4_H11	NA	black	0	0	3.2689
MGH53_P4_H12	NA	black	0	0	0.50487
MGH54_P14_A01	NA	black	0	0	0.71105
MGH54_P14_A02	-0.0237816903766	red	1	6.1157	1.125
MGH54_P14_A03	-0.026448045019	red	1	5.9457	0.16993
MGH54_P14_A04	-0.655452294143	red	1	8.4266	0.54003
MGH54_P14_A05	NA	black	0	0	0
MGH54_P14_A06	NA	black	0	0	0.77737
MGH54_P14_A07	NA	black	0	0	2.1167
MGH54_P14_A08	-0.596439706991	red	1	8.1965	0.53903
MGH54_P14_A09	0.424843825653	red	1	4.3318	0.45312
MGH54_P14_A10	-0.21188829763	red	1	6.5063	0.23879
MGH54_P14_A11	NA	black	0	0	0
MGH54_P14_A12	-0.360150700814	red	1	7.6317	0.73466
MGH54_P14_B01	NA	black	0	4.564	0
MGH54_P14_B02	-0.0886548391693	red	1	5.5992	2.6378
MGH54_P14_B03	NA	black	0	0	1.4179
MGH54_P14_B04	NA	black	0	0	3.5797
MGH54_P14_B05	-0.274621451706	red	1	5.3324	3.3341
MGH54_P14_B06	-0.520634691684	red	1	7.6599	0.4049
MGH54_P14_B07	NA	black	0	0	0
MGH54_P14_B08	-3.08091532804	black	0	0.32769	3.6079
MGH54_P14_B09	NA	black	0	6.8676	0
MGH54_P14_B10	-0.156626190954	red	1	6.3811	0.33685
MGH54_P14_B11	NA	black	0	0	0
MGH54_P14_B12	0.0653184864409	red	1	7.9679	1.6425
MGH54_P14_C01	NA	black	0	0	2.3513
MGH54_P14_C02	-0.598791363435	red	1	8.0486	0.4678
MGH54_P14_C03	0.253844407856	red	1	9.3394	1.8094
MGH54_P14_C04	-0.00626056391437	red	1	7.888	1.5099
MGH54_P14_C05	NA	black	0	0	2.998
MGH54_P14_C06	1.38443265386	blue	3	7.8859	4.2218
MGH54_P14_C07	NA	black	0	0	3.2409
MGH54_P14_C08	NA	black	0	0	0
MGH54_P14_C09	-0.510477741953	red	1	7.3189	0.16993
MGH54_P14_C10	NA	black	0	0	0
MGH54_P14_C11	NA	black	0	6.7845	0
MGH54_P14_C12	-3.33714208199	black	0	1.9358	4.7055
MGH54_P14_D01	NA	black	0	7.1997	0
MGH54_P14_D02	NA	black	0	5.2893	0
MGH54_P14_D03	-0.422432079396	red	1	7.1621	0.26544
MGH54_P14_D04	-3.41246902253	black	0	1.3956	4.3873
MGH54_P14_D05	1.61839068759	blue	3	9.591	3.2123
MGH54_P14_D06	NA	black	0	9.7832	0
MGH54_P14_D07	-0.0450828998345	red	1	6.0768	0.65352
MGH54_P14_D08	-0.529643925202	red	1	7.3846	0.18015
MGH54_P14_D09	0.822064692146	red	1	3.2547	0.301
MGH54_P14_D10	-1.45653275297	red	1	10.139	0.2228
MGH54_P14_D11	0.675997148539	red	1	3.5129	0.40817
MGH54_P14_D12	-3.1961800351	black	0	1.614	4.3423
MGH54_P14_E01	-0.561143111913	red	1	9.0736	0.8536
MGH54_P14_E02	1.39833918948	blue	3	8.0785	4.0029
MGH54_P14_E03	NA	black	0	0	0
MGH54_P14_E04	-0.437749454753	red	1	7.1946	0.25217
MGH54_P14_E05	-0.621474223008	red	1	7.9046	0.3505
MGH54_P14_E06	NA	black	0	0	0
MGH54_P14_E07	-0.769404034792	red	1	8.8954	0.54992
MGH54_P14_E08	-0.297273320751	red	1	6.7145	0.16864
MGH54_P14_E09	0.0926451026904	red	1	6.0773	3.6909
MGH54_P14_E10	-0.427799820832	red	1	7.2865	0.36065
MGH54_P14_E11	NA	black	0	0	0.27381
MGH54_P14_E12	0.739160640972	red	1	3.6662	0.22157
MGH54_P14_F01	-0.26891589605	red	1	6.8818	0.4957
MGH54_P14_F02	NA	black	0	0	0
MGH54_P14_F03	0.880374746561	red	1	3.2793	0.20289
MGH54_P14_F04	NA	black	0	0	0
MGH54_P14_F06	NA	black	0	0.46989	0
MGH54_P14_F07	NA	black	0	0	0.19409
MGH54_P14_F08	0.975599126	red	1	2.8828	0.25217
MGH54_P14_F09	NA	black	0	0	0
MGH54_P14_F10	NA	black	0	0	0
MGH54_P14_F11	-0.978775416732	red	1	8.68	0.1903
MGH54_P14_G01	-0.620426965989	red	1	8.2554	0.52507
MGH54_P14_G02	NA	black	0	0	0.43616
MGH54_P14_G03	NA	black	0	5.0645	0
MGH54_P14_G04	0.387098071297	red	1	1.3651	1.1686
MGH54_P14_G05	NA	black	0	8.6321	0
MGH54_P14_G06	NA	black	0	4.7909	0
MGH54_P14_G07	2.24709493903	black	0	9.0043	4.3207
MGH54_P14_G08	-0.690086282918	red	1	8.9132	0.65535
MGH54_P14_G09	NA	black	0	0	4.0648
MGH54_P14_G10	-1.39913188608	red	1	9.829	0.17505
MGH54_P14_G11	-0.552977621847	red	1	7.5237	0.23879
MGH54_P14_G12	NA	black	0	0.85439	0
MGH54_P14_H01	-0.0525142405443	red	1	6.4718	1.175
MGH54_P14_H02	NA	black	0	0	0
MGH54_P14_H03	NA	black	0	9.3761	0
MGH54_P14_H04	-0.0973751250177	red	1	6.4202	0.82782
MGH54_P14_H05	NA	black	0	0	3.636
MGH54_P14_H06	NA	black	0	6.5637	0
MGH54_P14_H07	-1.13871430849	red	1	0.83915	2.3576
MGH54_P14_H08	-0.727113790492	red	1	7.9341	0.17249
MGH54_P14_H09	0.960290034885	red	1	8.0149	3.2692
MGH54_P14_H10	NA	black	0	0	0.16221
MGH54_P14_H11	-0.194200055131	red	1	6.5773	0.45943
MGH54_P14_H12	0.250707779144	red	1	7.229	2.2397
MGH54_P15_A02	NA	black	0	8.6466	0
MGH54_P15_A03	NA	black	0	0	0.43616
MGH54_P15_A04	-0.122276046539	red	1	9.626	1.4033
MGH54_P15_A05	NA	black	0	0	0.84559
MGH54_P15_A06	NA	black	0	0	0.41251
MGH54_P15_A07	NA	black	0	8.3991	0
MGH54_P15_A08	NA	black	0	0	3.8368
MGH54_P15_A09	-1.8758761155	red	1	1.6083	3.1699
MGH54_P15_A10	-0.192209931766	red	1	6.6938	0.6173
MGH54_P15_A11	-0.719928172032	red	1	8.6638	0.53605
MGH54_P15_A12	-0.86619757122	red	1	9.1512	0.514
MGH54_P15_B01	NA	black	0	0	0
MGH54_P15_B02	0.45374442823	red	1	3.3619	0.81394
MGH54_P15_B03	0.0285581980315	red	1	1.1329	1.473
MGH54_P15_B04	-0.749173097752	red	1	8.8736	0.56852
MGH54_P15_B05	NA	black	0	0	0.93357
MGH54_P15_B06	NA	black	0	8.1435	0
MGH54_P15_B07	NA	black	0	7.2996	0
MGH54_P15_B09	NA	black	0	4.2958	0
MGH54_P15_B10	-0.150522530001	red	1	6.4853	0.57143
MGH54_P15_B11	1.52014446611	blue	3	0.23389	0.45943
MGH54_P15_C01	NA	black	0	0	0
MGH54_P15_C02	0.136423482526	red	1	9.6196	1.6686
MGH54_P15_C03	0.188876350499	red	1	4.9473	0.73292
MGH54_P15_C04	NA	black	0	0	2.4263
MGH54_P15_C05	0.314456715675	red	1	4.5268	0.61636
MGH54_P15_C06	-2.23672454227	black	0	1.7978	3.5818
MGH54_P15_C07	-0.177471373971	red	1	6.5787	0.5509
MGH54_P15_C08	-0.0910984724759	red	1	6.1465	0.24732
MGH54_P15_C09	-0.580841691661	red	1	8.8318	0.77231
MGH54_P15_C10	NA	black	0	8.9056	0
MGH54_P15_C11	3.18076269457	black	0	9.8093	4.6704
MGH54_P15_C12	-0.582606571715	red	1	8.2272	0.57434
MGH54_P15_D01	4.03446768623	black	0	9.7687	5.5696
MGH54_P15_D02	NA	black	0	0	0
MGH54_P15_D03	-0.712024785339	red	1	7.9186	0.1903
MGH54_P15_D04	-0.777076766867	red	1	4.1136	3.1666
MGH54_P15_D05	NA	black	0	6.1195	0
MGH54_P15_D07	-0.996845746345	red	1	8.8929	0.26183
MGH54_P15_D08	NA	black	0	0	0.27262
MGH54_P15_D09	0.00636672961754	red	1	5.8425	0.84077
MGH54_P15_D10	-0.372114169952	red	1	7.1689	0.419
MGH54_P15_D11	-0.396264975134	red	1	9.7226	1.1336
MGH54_P15_D12	NA	black	0	0	0
MGH54_P15_E01	NA	black	0	3.028	0
MGH54_P15_E02	-0.537134711534	red	1	8.6308	0.77737
MGH54_P15_E03	NA	black	0	0	1.0854
MGH54_P15_E04	NA	black	0	0	2.4813
MGH54_P15_E05	-0.018776880181	red	1	5.4892	1.6924
MGH54_P15_E06	NA	black	0	0	2.7042
MGH54_P15_E07	-0.604444960851	red	1	7.5664	0.15575
MGH54_P15_E08	NA	black	0	0	0.87499
MGH54_P15_E09	-0.229568775362	red	1	6.5525	0.22651
MGH54_P15_E10	-0.820284072579	red	1	8.6842	0.40708
MGH54_P15_E11	0.837699695122	red	1	8.4619	2.778
MGH54_P15_E12	0.2783763748	red	1	6.4297	3.5794
MGH54_P15_F01	NA	black	0	0	0
MGH54_P15_F02	NA	black	0	9.792	0
MGH54_P15_F03	NA	black	0	0	0.82782
MGH54_P15_F04	0.116096236385	red	1	5.5071	0.29396
MGH54_P15_F05	NA	black	0	0	0
MGH54_P15_F06	-0.805005575614	red	1	8.9649	0.52807
MGH54_P15_F07	NA	black	0	0	1.0942
MGH54_P15_F08	NA	black	0	0	0.48233
MGH54_P15_F09	1.1836616271	red	1	8.8235	3.0801
MGH54_P15_F10	1.34928948996	blue	3	1.2987	0.36625
MGH54_P15_F11	-1.02902926623	red	1	8.7624	0.16221
MGH54_P15_F12	0.511047007638	red	1	6.6213	4.3175
MGH54_P15_G03	NA	black	0	1.6866	0
MGH54_P15_G04	NA	black	0	0	0.32539
MGH54_P15_G05	-0.731778018622	red	1	8.6014	0.49672
MGH54_P15_G06	NA	black	0	7.4571	0
MGH54_P15_G07	NA	black	0	0	4.5089
MGH54_P15_G08	0.0786560514258	red	1	9.6176	1.6093
MGH54_P15_G09	-1.25353188994	red	1	3.0384	3.177
MGH54_P15_G10	-0.412932883656	red	1	7.1442	0.2762
MGH54_P15_G11	-0.15572050678	red	1	7.7168	1.196
MGH54_P15_G12	NA	black	0	7.2732	0
MGH54_P15_H01	NA	black	0	0	0.4782
MGH54_P15_H03	NA	black	0	0	0
MGH54_P15_H04	0.628202296619	red	1	3.1175	0.63134
MGH54_P15_H05	-0.305650241391	red	1	7.4936	0.79577
MGH54_P15_H06	-0.537972038082	red	1	8.8595	0.83431
MGH54_P15_H07	NA	black	0	0	0
MGH54_P15_H08	-0.626500509005	red	1	7.628	0.15575
MGH54_P15_H09	NA	black	0	0	0.42331
MGH54_P15_H10	NA	black	0	0	0
MGH54_P15_H11	-0.845254706072	red	1	9.137	0.53406
MGH54_P15_H12	1.78252467093	blue	3	8.4354	4.2411
MGH54_P16_A01	-0.671046000824	red	1	4.3306	3.1385
MGH54_P16_A02	NA	black	0	0	0
MGH54_P16_A04	-0.928129798678	red	1	9.4174	0.52406
MGH54_P16_A05	0.550637165357	red	1	4.3033	0.16221
MGH54_P16_A06	0.869651516823	red	1	7.2631	3.9968
MGH54_P16_A07	2.36139439249	black	0	9.546	4.0233
MGH54_P16_A08	NA	black	0	0	3.9671
MGH54_P16_A09	NA	black	0	0	0
MGH54_P16_A10	0.189900711552	red	1	6.1486	4.8181
MGH54_P16_A11	2.59571499301	black	0	9.3192	4.4581
MGH54_P16_A12	0.272502645684	red	1	4.3189	0.83915
MGH54_P16_B01	0.177038499817	red	1	6.3062	3.2202
MGH54_P16_B02	NA	black	0	0	0.54399
MGH54_P16_B03	NA	black	0	0	3.6588
MGH54_P16_B04	1.33263829577	blue	3	2.1	0.14535
MGH54_P16_B05	-0.267115024169	red	1	7.2564	0.77737
MGH54_P16_B06	0.738326993974	red	1	7.6316	3.1614
MGH54_P16_B07	NA	black	0	0	2.8229
MGH54_P16_B08	NA	black	0	9.3915	0
MGH54_P16_B09	-1.15237795437	red	1	9.8536	0.42008
MGH54_P16_B10	-0.210920535264	red	1	7.4663	1.0108
MGH54_P16_B11	NA	black	0	0	0
MGH54_P16_B12	1.55086829575	blue	3	8.4774	3.8444
MGH54_P16_C01	NA	black	0	0	0
MGH54_P16_C02	-0.0592992136034	red	1	6.5268	1.1641
MGH54_P16_C03	NA	black	0	0	0.338
MGH54_P16_C04	NA	black	0	0	0
MGH54_P16_C05	NA	black	0	0	0.16993
MGH54_P16_C06	NA	black	0	0	0.19156
MGH54_P16_C07	NA	black	0	4.4718	0
MGH54_P16_C08	NA	black	0	0	2.826
MGH54_P16_C09	-0.14686401773	red	1	1.9149	1.6406
MGH54_P16_C10	NA	black	0	0	0.16092
MGH54_P16_C11	NA	black	0	0	0
MGH54_P16_C12	NA	black	0	0	0.19787
MGH54_P16_D01	NA	black	0	7.218	0
MGH54_P16_D02	NA	black	0	8.0956	0
MGH54_P16_D03	NA	black	0	0	0.53506
MGH54_P16_D04	NA	black	0	9.2066	0
MGH54_P16_D05	0.984358834715	red	1	1.355	0.66266
MGH54_P16_D06	NA	black	0	7.7668	0
MGH54_P16_D07	NA	black	0	0	0.65718
MGH54_P16_D09	-0.482201775393	red	1	8.5302	0.82782
MGH54_P16_D10	NA	black	0	0	0.32193
MGH54_P16_D11	NA	black	0	0	0.56365
MGH54_P16_D12	-0.0183995444409	red	1	5.9214	0.14274
MGH54_P16_E01	1.42908951924	blue	3	8.4489	3.6843
MGH54_P16_E02	NA	black	0	0	0.93055
MGH54_P16_E03	-1.86454557725	red	1	2.2265	3.4394
MGH54_P16_E04	NA	black	0	0	0.54498
MGH54_P16_E05	-0.768338100834	red	1	0.27501	2.0169
MGH54_P16_E06	NA	black	0	0.23389	0
MGH54_P16_E07	NA	black	0	0	0.24489
MGH54_P16_E08	-0.0336779020654	red	1	6.0144	0.58592
MGH54_P16_E09	-0.894374368885	red	1	9.0107	0.43403
MGH54_P16_E10	NA	black	0	9.0988	0
MGH54_P16_E11	NA	black	0	9.9751	0
MGH54_P16_E12	0.74138859638	red	1	7.4144	3.4088
MGH54_P16_F01	-0.389744107393	red	1	7.7808	0.73725
MGH54_P16_F03	NA	black	0	0	0
MGH54_P16_F04	NA	black	0	0	4.8146
MGH54_P16_F05	0.0361142434996	red	1	5.7644	0.21537
MGH54_P16_F06	-0.0280749228382	red	1	5.9614	0.31034
MGH54_P16_F07	NA	black	0	0	0.23634
MGH54_P16_F08	0.254141820846	red	1	3.9741	0.99639
MGH54_P16_F09	-0.306318062303	red	1	6.7984	0.25217
MGH54_P16_F10	-0.875831292422	red	1	9.3598	0.56462
MGH54_P16_F11	NA	black	0	0	0.38184
MGH54_P16_G01	-0.28449651176	red	1	7.2764	0.74071
MGH54_P16_G02	0.143013916155	red	1	7.4856	1.8639
MGH54_P16_G03	1.3163474199	blue	3	1.8957	0.2302
MGH54_P16_G04	NA	black	0	0	3.339
MGH54_P16_G05	-0.400463546048	red	1	8.2942	0.8883
MGH54_P16_G06	0.245894660609	red	1	4.9026	0.54201
MGH54_P16_G07	NA	black	0	0	0.37407
MGH54_P16_G08	-0.905778405185	red	1	8.1881	0.027154
MGH54_P16_G09	NA	black	0	0	4.207
MGH54_P16_G10	NA	black	0	0	0.56852
MGH54_P16_G11	-0.47684818931	red	1	7.3403	0.2762
MGH54_P16_G12	-0.344682840709	red	1	1.729	1.8156
MGH54_P16_H01	0.194904973809	red	1	5.2371	0.33685
MGH54_P16_H02	NA	black	0	0	2.5308
MGH54_P16_H03	-0.142462521308	red	1	5.734	4.4018
MGH54_P16_H04	NA	black	0	0	1.1635
MGH54_P16_H05	-1.10498720249	red	1	9.7777	0.44467
MGH54_P16_H06	-0.93916403369	red	1	9.5127	0.53903
MGH54_P16_H07	NA	black	0	0.44573	0
MGH54_P16_H08	-0.348855849771	red	1	6.8721	0.18396
MGH54_P16_H09	NA	black	0	0	0
MGH54_P16_H10	-0.11987561699	red	1	6.3258	0.49876
MGH54_P16_H11	-0.241558370239	red	1	6.618	0.27739
MGH54_P16_H12	2.7286640749	black	0	8.437	5.7152
MGH54_P17_A01	1.2948517948	blue	3	0.79909	0.51702
MGH54_P17_A02	NA	black	0	5.7047	0
MGH54_P17_A03	0.214406382165	red	1	4.8642	0.69955
MGH54_P17_A04	NA	black	0	7.3982	0
MGH54_P17_A05	NA	black	0	0	1.3033
MGH54_P17_A06	NA	black	0	0	3.1523
MGH54_P17_A07	NA	black	0	5.6765	0
MGH54_P17_A08	NA	black	0	0	0.6951
MGH54_P17_A09	-0.00618125103528	red	1	6.0193	1.3386
MGH54_P17_A10	NA	black	0	0	0
MGH54_P17_A11	-0.0882116661351	red	1	5.7039	3.1712
