Cell_name	Zvalue	Color	Cluster	RUNX1T1	SMAD4
MGH54_P5_A02	NA	black	0	0	0
MGH54_P5_A03	NA	black	0	0	0
MGH54_P5_A04	-2.12597125398	red	1	0.42761	3.1265
MGH54_P5_A05	NA	black	0	0	0.086784
MGH54_P5_A06	NA	black	0	1.4319	0
MGH54_P5_A07	NA	black	0	0	0
MGH54_P5_A08	NA	black	0	1.3403	0
MGH54_P5_A09	0.133778098929	red	1	3.2394	1.3092
MGH54_P5_A10	NA	black	0	0.29866	0
MGH54_P5_A11	NA	black	0	0	0
MGH54_P5_A12	NA	black	0	0	0.15445
MGH54_P5_B02	-0.769815358564	red	1	4.3005	0.76469
MGH54_P5_B03	NA	black	0	4.604	0
MGH54_P5_B04	NA	black	0	0	0.21537
MGH54_P5_B05	NA	black	0	0	0
MGH54_P5_B06	-1.50766069775	red	1	3.8856	0.14796
MGH54_P5_B07	NA	black	0	0	0
MGH54_P5_B08	NA	black	0	2.9817	0
MGH54_P5_B09	NA	black	0	1.2756	0
MGH54_P5_B10	0.922913005413	red	1	0.33228	0.074505
MGH54_P5_B11	0.756044171692	red	1	0.53207	0.13225
MGH54_P5_B12	-0.89506366908	red	1	4.4714	0.73292
MGH54_P5_C01	NA	black	0	0	0.13356
MGH54_P5_C02	NA	black	0	0	0.19661
MGH54_P5_C03	NA	black	0	1.8766	0
MGH54_P5_C04	NA	black	0	3.1189	0
MGH54_P5_C05	NA	black	0	0	0
MGH54_P5_C06	NA	black	0	3.9191	0
MGH54_P5_C07	NA	black	0	0.31034	0
MGH54_P5_C08	NA	black	0	1.4415	0
MGH54_P5_C09	-0.789738480259	red	1	2.8546	0.08134
MGH54_P5_C10	NA	black	0	0	0.45207
MGH54_P5_C11	-1.23202596213	red	1	3.4704	0.11237
MGH54_P5_C12	NA	black	0	1.5543	0
MGH54_P5_D01	NA	black	0	0	0
MGH54_P5_D02	NA	black	0	0	0.1137
MGH54_P5_D03	NA	black	0	0	0
MGH54_P5_D04	NA	black	0	1.1276	0
MGH54_P5_D05	NA	black	0	1.2762	0
MGH54_P5_D06	NA	black	0	1.2684	0
MGH54_P5_D08	NA	black	0	0	0
MGH54_P5_D09	0.11881008224	red	1	2.4038	1.4383
MGH54_P5_D10	-0.549938091501	red	1	2.7636	0.32308
MGH54_P5_D11	NA	black	0	0.64524	0
MGH54_P5_D12	0.615343494657	red	1	0.83026	0.077243
MGH54_P5_E01	0.615974871729	red	1	2.334	3.5002
MGH54_P5_E02	NA	black	0	3.8773	0
MGH54_P5_E03	NA	black	0	2.8141	0
MGH54_P5_E04	NA	black	0	4.706	0
MGH54_P5_E05	1.66003565515	red	1	3.4086	2.8189
MGH54_P5_E06	NA	black	0	0	1.7368
MGH54_P5_E07	NA	black	0	0	0
MGH54_P5_E08	0.635512785493	red	1	0.77062	0.10434
MGH54_P5_E09	-3.65425719299	black	0	0.064883	3.857
MGH54_P5_E10	NA	black	0	3.2273	0
MGH54_P5_E11	NA	black	0	0	0.066261
MGH54_P5_E12	NA	black	0	0	0
MGH54_P5_F01	-0.249821590208	red	1	3.8991	1.0236
MGH54_P5_F02	0.748120965572	red	1	0.59168	0.097611
MGH54_P5_F03	NA	black	0	0	0.29278
MGH54_P5_F04	NA	black	0	3.1517	0
MGH54_P5_F05	1.78374160723	red	1	3.878	2.5321
MGH54_P5_F06	NA	black	0	1.2708	0
MGH54_P5_F07	0.779468423967	red	1	0.54992	0.089498
MGH54_P5_F08	NA	black	0	0.92067	0
MGH54_P5_F10	NA	black	0	0	0
MGH54_P5_F11	NA	black	0	1.129	0
MGH54_P5_F12	NA	black	0	1.8604	0
MGH54_P5_G01	NA	black	0	0	0.69332
MGH54_P5_G02	NA	black	0	0	0
MGH54_P5_G03	NA	black	0	0	0
MGH54_P5_G04	NA	black	0	0	0
MGH54_P5_G05	NA	black	0	0	0
MGH54_P5_G06	NA	black	0	0	1.7342
MGH54_P5_G07	NA	black	0	2.0158	0
MGH54_P5_G08	NA	black	0	3.6643	0
MGH54_P5_G09	-0.509349984468	red	1	3.715	0.79826
MGH54_P5_G10	NA	black	0	0	0
MGH54_P5_G11	NA	black	0	0	0
MGH54_P5_G12	NA	black	0	0	0
MGH54_P5_H01	NA	black	0	3.2363	0
MGH54_P5_H02	0.00089881221225	red	1	1.6388	1.0841
MGH54_P5_H03	NA	black	0	0.12565	0
MGH54_P5_H04	NA	black	0	3.9949	0
MGH54_P5_H05	NA	black	0	1.0314	0
MGH54_P5_H06	NA	black	0	1.976	0
MGH54_P5_H07	NA	black	0	3.5595	0
MGH54_P5_H08	-0.272626633726	red	1	2.1715	0.12565
MGH54_P5_H09	0.191910728979	red	1	1.4468	0.20414
MGH54_P5_H10	-0.00337838576074	red	1	3.3798	1.1725
MGH54_P5_H11	-0.425262524234	red	1	2.3615	0.077243
MGH54_P5_H12	1.12736650067	red	1	3.6421	2.1319
MGH54_P13_A02	0.179888006559	red	1	0.8496	0.774
MGH54_P13_A03	-0.460487521115	red	1	1.355	2.3553
MGH54_P13_A04	NA	black	0	2.5238	0
MGH54_P13_A05	NA	black	0	1.8024	0
MGH54_P13_A06	0.00236496743676	red	1	2.0986	1.1263
MGH54_P13_A07	-0.223019665494	red	1	2.0912	0.10568
MGH54_P13_A09	-0.434482252188	red	1	2.4027	0.12168
MGH54_P13_A10	NA	black	0	1.5435	0
MGH54_P13_A11	NA	black	0	0	0
MGH54_P13_B01	-0.216394121435	red	1	2.1401	0.24732
MGH54_P13_B02	NA	black	0	2.9211	0
MGH54_P13_B03	NA	black	0	2.636	0
MGH54_P13_B04	NA	black	0	0.56755	0
MGH54_P13_B05	NA	black	0	0	0
MGH54_P13_B06	NA	black	0	2.9929	0
MGH54_P13_B07	NA	black	0	0	0
MGH54_P13_B08	NA	black	0	0	0
MGH54_P13_B10	NA	black	0	2.7437	0
MGH54_P13_B11	0.240220217085	red	1	3.9797	1.3702
MGH54_P13_B12	NA	black	0	0	0
MGH54_P13_C01	NA	black	0	0	0
MGH54_P13_C02	NA	black	0	0	0
MGH54_P13_C03	0.0757270072336	red	1	2.3496	1.342
MGH54_P13_C04	NA	black	0	0	0.28214
MGH54_P13_C05	NA	black	0	0	0
MGH54_P13_C06	-1.11926333736	red	1	3.7832	0.36961
MGH54_P13_C07	NA	black	0	2.3016	0
MGH54_P13_C09	0.213640894486	red	1	3.3396	1.3835
MGH54_P13_C10	-1.08513496074	red	1	3.278	0.11103
MGH54_P13_C11	-0.436370358811	red	1	0.30217	1.4468
MGH54_P13_C12	NA	black	0	2.3001	0
MGH54_P13_D01	NA	black	0	0	1.5592
MGH54_P13_D02	0.759355969832	red	1	3.4189	1.8988
MGH54_P13_D03	-1.42772808182	red	1	3.7755	0.14405
MGH54_P13_D04	NA	black	0	3.5403	0
MGH54_P13_D05	NA	black	0	0	0
MGH54_P13_D06	NA	black	0	1.3156	0
MGH54_P13_D07	NA	black	0	0	0
MGH54_P13_D09	NA	black	0	3.8886	0
MGH54_P13_D10	NA	black	0	3.2124	0
MGH54_P13_D11	NA	black	0	0	0.49467
MGH54_P13_D12	0.00190242940463	red	1	2.488	1.1368
MGH54_P13_E01	NA	black	0	2.2284	0
MGH54_P13_E02	-0.937211410747	red	1	4.0807	0.60407
MGH54_P13_E03	0.132958227502	red	1	2.0486	2.315
MGH54_P13_E04	2.47738886964	black	0	4.011	2.9607
MGH54_P13_E05	NA	black	0	0	0
MGH54_P13_E06	NA	black	0	2.8574	0
MGH54_P13_E07	NA	black	0	0	0
MGH54_P13_E08	NA	black	0	1.8758	0
MGH54_P13_E09	0.559578861054	red	1	0.30217	0.46884
MGH54_P13_E10	-0.110090681059	red	1	1.9252	0.097611
MGH54_P13_E11	0.760908751646	red	1	0.48543	0.15834
MGH54_P13_E12	0.68156349022	red	1	0.37184	0.31267
MGH54_P13_F01	NA	black	0	2.6429	0
MGH54_P13_F02	NA	black	0	0	0.05797
MGH54_P13_F03	NA	black	0	0	3.2858
MGH54_P13_F04	NA	black	0	2.3525	0
MGH54_P13_F05	NA	black	0	0	0
MGH54_P13_F06	0.779345166631	red	1	0.55189	0.088142
MGH54_P13_F07	NA	black	0	0.24853	0
MGH54_P13_F08	NA	black	0	0	0
MGH54_P13_F09	-0.177853841811	red	1	1.8659	3.7649
MGH54_P13_F10	NA	black	0	0	0.096262
MGH54_P13_F11	NA	black	0	0	0
MGH54_P13_F12	NA	black	0	2.8003	0
MGH54_P13_G01	NA	black	0	0	0.18015
MGH54_P13_G02	NA	black	0	0	0.09356
MGH54_P13_G03	NA	black	0	0	0
MGH54_P13_G05	NA	black	0	0	0.52206
MGH54_P13_G06	0.451804322051	red	1	1.0704	0.10165
MGH54_P13_G07	NA	black	0	0.18523	0
MGH54_P13_G08	0.909652441918	red	1	2.8088	2.6323
MGH54_P13_G09	-0.0910279059776	red	1	1.9111	0.16736
MGH54_P13_G10	NA	black	0	0	0
MGH54_P13_G11	NA	black	0	0	0
MGH54_P13_G12	-0.399472827704	red	1	2.8227	0.57725
MGH54_P13_H02	NA	black	0	0	0
MGH54_P13_H03	3.71218689411	black	0	3.8646	4.1266
MGH54_P13_H04	NA	black	0	0	0
MGH54_P13_H05	NA	black	0	0	0
MGH54_P13_H06	NA	black	0	1.4875	0
MGH54_P13_H07	NA	black	0	0	0.54597
MGH54_P13_H08	NA	black	0	0	0
MGH54_P13_H09	0.0644762618081	red	1	1.6365	0.43936
MGH54_P13_H10	0.797775205857	red	1	0.10165	0.31267
MGH54_P13_H11	NA	black	0	0	1.6704
MGH60_P4_A01	-0.0538455314385	red	1	1.6168	1.45
MGH60_P4_A02	NA	black	0	3.7416	0
MGH60_P4_A03	0.354999997446	red	1	2.1715	3.4791
MGH60_P4_A04	-1.23162942678	red	1	0.15834	2.082
MGH60_P4_A05	NA	black	0	0	0.97306
MGH60_P4_A06	0.675853426301	red	1	0.74932	0.062122
MGH60_P4_A07	NA	black	0	0	0
MGH60_P4_A08	-0.0974758982518	red	1	1.7342	2.1207
MGH60_P4_A09	NA	black	0	1.1551	0
MGH60_P4_A10	NA	black	0	0	1.6572
MGH60_P4_A11	NA	black	0	0.36737	0
MGH60_P4_A12	NA	black	0	0	0.15834
MGH60_P4_B01	0.749086774406	red	1	0.37962	0.23511
MGH60_P4_B02	NA	black	0	1.4378	0
MGH60_P4_B03	NA	black	0	0	0
MGH60_P4_B04	NA	black	0	1.1852	0
MGH60_P4_B05	-0.218051166523	red	1	2.0748	0.079975
MGH60_P4_B06	NA	black	0	1.4212	0
MGH60_P4_B07	-0.301117248275	red	1	1.2702	1.8294
MGH60_P4_B08	NA	black	0	0	0.25701
MGH60_P4_B09	-0.277766063685	red	1	2.2561	0.27143
MGH60_P4_B10	-3.58009229836	black	0	0.10434	3.8598
MGH60_P4_B11	NA	black	0	0	0
MGH60_P4_B12	NA	black	0	0	0
MGH60_P4_C01	0.808178599174	red	1	0.49467	0.094912
MGH60_P4_C02	-0.593128660081	red	1	1.5306	3.2475
MGH60_P4_C03	NA	black	0	0	0.26183
MGH60_P4_C04	NA	black	0	0	0
MGH60_P4_C05	-1.27053939772	red	1	3.5839	0.15186
MGH60_P4_C06	-0.0769684727896	red	1	1.8707	0.059355
MGH60_P4_C07	0.445310075945	red	1	0.20289	0.60786
MGH60_P4_C09	NA	black	0	0	0.82944
MGH60_P4_C11	-1.97768958487	red	1	4.3926	0.11103
MGH60_P4_C12	-0.102286900883	red	1	2.1144	0.64339
MGH60_P4_D01	NA	black	0	0	0.60692
MGH60_P4_D02	NA	black	0	0	1.4542
MGH60_P4_D03	-0.950590339563	red	1	3.1382	0.14012
MGH60_P4_D04	NA	black	0	0	0
MGH60_P4_D05	-0.426146484105	red	1	0.54992	1.5261
MGH60_P4_D06	0.20747251246	red	1	2.5403	1.5758
MGH60_P4_D07	-1.39121530999	red	1	3.9344	0.25096
MGH60_P4_D08	NA	black	0	2.2253	0
MGH60_P4_D10	NA	black	0	0	0
MGH60_P4_D12	-0.413972441951	red	1	2.412	0.17887
MGH60_P4_E01	0.370852109156	red	1	0.17505	0.68257
MGH60_P4_E02	NA	black	0	0	1.8053
MGH60_P4_E03	NA	black	0	2.0902	0
MGH60_P4_E04	NA	black	0	2.8556	0
MGH60_P4_E05	NA	black	0	1.319	0
MGH60_P4_E06	0.229728889488	red	1	2.106	2.9323
MGH60_P4_E07	0.439686146073	red	1	0.58688	0.49876
MGH60_P4_E08	NA	black	0	0	0
MGH60_P4_E09	NA	black	0	1.3901	0
MGH60_P4_E11	NA	black	0	0	4.4004
MGH60_P4_E12	NA	black	0	0.33228	0
MGH60_P4_F01	NA	black	0	3.5898	0
MGH60_P4_F02	NA	black	0	0	1.4314
MGH60_P4_F03	NA	black	0	0	0.3115
MGH60_P4_F04	NA	black	0	0	3.5706
MGH60_P4_F05	NA	black	0	1.8643	0
MGH60_P4_F06	NA	black	0	0	0
MGH60_P4_F07	1.02501127258	red	1	2.7053	3.0934
MGH60_P4_F08	NA	black	0	0	0
MGH60_P4_F09	NA	black	0	0.1375	0
MGH60_P4_F10	-0.00388724883398	red	1	1.2376	1.082
MGH60_P4_F11	0.161622240744	red	1	2.2076	1.8003
MGH60_P4_F12	-0.00144895940442	red	1	1.8274	0.96643
MGH60_P4_G01	NA	black	0	0	0.032806
MGH60_P4_G02	NA	black	0	2.5624	0
MGH60_P4_G03	-0.121860388604	red	1	1.6677	1.9928
MGH60_P4_G04	-0.613480305324	red	1	3.3359	0.58688
MGH60_P4_G05	0.452980267409	red	1	0.71545	0.419
MGH60_P4_G06	-0.5861714338	red	1	1.4076	2.7985
MGH60_P4_G07	NA	black	0	0	0.47716
MGH60_P4_G08	NA	black	0	0	0
MGH60_P4_G09	NA	black	0	0	0
MGH60_P4_G10	0.328151577905	red	1	0.66993	0.61259
MGH60_P4_G11	-0.0308800708479	red	1	1.8871	2.829
MGH60_P4_G12	NA	black	0	3.2284	0
MGH60_P4_H01	-1.06541749255	red	1	1.0766	2.9336
MGH60_P4_H03	NA	black	0	0	0.67717
MGH60_P4_H04	NA	black	0	0	0.11237
MGH60_P4_H06	NA	black	0	0	0
MGH60_P4_H07	-0.549947813808	red	1	0.93659	1.9332
MGH60_P4_H08	-0.333281432213	red	1	0.44042	1.3868
MGH60_P4_H09	NA	black	0	0	0.67356
MGH60_P4_H10	NA	black	0	2.7214	0
MGH60_P4_H11	1.53872419482	red	1	4.3378	2.147
MGH60_P4_H12	NA	black	0	2.2019	0
MGH60_P5_A01	1.53022936831	red	1	2.9622	3.3785
MGH60_P5_A02	NA	black	0	0	0
MGH60_P5_A03	0.189439554663	red	1	2.6243	1.4962
MGH60_P5_A04	0.777476424045	red	1	3.1276	2.079
MGH60_P5_A05	-1.15636324506	red	1	3.5108	0.20038
MGH60_P5_A06	NA	black	0	0	2.2928
MGH60_P5_A07	0.5296328708	red	1	0.98039	0.05797
MGH60_P5_A08	NA	black	0	0.78157	0
MGH60_P5_A09	-0.134553716165	red	1	1.708	2.2415
MGH60_P5_A10	NA	black	0	0.20289	0
MGH60_P5_A11	-0.862584546937	red	1	3.0968	0.20163
MGH60_P5_A12	0.534281496762	red	1	0.97746	0.052416
MGH60_P5_B01	NA	black	0	2.3176	0
MGH60_P5_B02	-0.0160173652453	red	1	1.8379	0.5955
MGH60_P5_B03	-0.0951777601563	red	1	2.0721	0.6107
MGH60_P5_B04	-0.31472250915	red	1	2.2842	0.21785
MGH60_P5_B05	2.01110499458	red	1	3.6061	2.9518
MGH60_P5_B06	NA	black	0	3.1614	0
MGH60_P5_B07	-0.537913862876	red	1	0.52607	1.6388
MGH60_P5_B08	-2.98787860822	black	0	0.2857	3.669
MGH60_P5_B09	NA	black	0	0.24975	0
MGH60_P5_B10	NA	black	0	0.83915	0
MGH60_P5_B12	NA	black	0	0	0.15316
MGH60_P5_C01	NA	black	0	0	3.5682
MGH60_P5_C02	NA	black	0	0.43936	0
MGH60_P5_C03	NA	black	0	0	0
MGH60_P5_C04	NA	black	0	3.7952	0
MGH60_P5_C05	2.08812963535	green3	2	3.7821	2.8498
MGH60_P5_C06	NA	black	0	0	0
MGH60_P5_C07	NA	black	0	0	0.24732
MGH60_P5_C08	NA	black	0	0	0.13881
MGH60_P5_C09	-0.0214836366497	red	1	1.4694	1.1731
MGH60_P5_C10	NA	black	0	1.474	0
MGH60_P5_C11	NA	black	0	0	0.70929
MGH60_P5_C12	NA	black	0	0	0.18015
MGH60_P5_D01	NA	black	0	0	0
MGH60_P5_D02	2.10727939779	green3	2	4.3277	2.5041
MGH60_P5_D03	NA	black	0	2.2726	0
MGH60_P5_D04	-0.0251387353615	red	1	1.7668	1.5739
MGH60_P5_D05	NA	black	0	0	0
MGH60_P5_D06	3.43375705306	black	0	3.7116	4.1404
MGH60_P5_D07	NA	black	0	0	0.29748
MGH60_P5_D08	-1.02935898668	red	1	3.6495	0.37518
MGH60_P5_D09	NA	black	0	3.5487	0
MGH60_P5_D10	1.01012188074	red	1	0.12565	0.10702
MGH60_P5_D11	NA	black	0	0	0
MGH60_P5_D12	NA	black	0	0	0
MGH60_P5_E01	NA	black	0	0	0.14143
MGH60_P5_E02	NA	black	0	0	0
MGH60_P5_E03	NA	black	0	2.9697	0
MGH60_P5_E04	NA	black	0	0	0
MGH60_P5_E05	NA	black	0	0	3.9085
MGH60_P5_E06	-1.4958778654	red	1	3.973	0.20038
MGH60_P5_E07	NA	black	0	0.23389	0
MGH60_P5_E08	NA	black	0	0.852	0
MGH60_P5_E09	NA	black	0	0	0
MGH60_P5_E10	NA	black	0	0	3.5322
MGH60_P5_E11	NA	black	0	0	4.1218
MGH60_P5_E12	NA	black	0	1.4452	0
MGH60_P5_F01	NA	black	0	2.058	0
MGH60_P5_F02	NA	black	0	0	4.4097
MGH60_P5_F03	NA	black	0	0	0
MGH60_P5_F04	NA	black	0	0	0
MGH60_P5_F05	NA	black	0	0	0
MGH60_P5_F06	NA	black	0	0	0
MGH60_P5_F07	-0.111761478318	red	1	2.6119	0.93282
MGH60_P5_F08	NA	black	0	0	0.32998
MGH60_P5_F09	NA	black	0	0	0
MGH60_P5_F11	NA	black	0	3.2564	0
MGH60_P5_F12	-0.589319510778	red	1	2.5467	0.028569
MGH60_P5_G01	-1.30342181666	red	1	0.42223	2.3479
MGH60_P5_G02	NA	black	0	3.0491	0
MGH60_P5_G03	NA	black	0	0	0
MGH60_P5_G04	NA	black	0	0	1.4201
MGH60_P5_G05	0.511419094277	red	1	0.20038	0.54597
MGH60_P5_G06	NA	black	0	0	0.18777
MGH60_P5_G07	-0.0510623815633	red	1	1.4605	1.2875
MGH60_P5_G08	NA	black	0	0	0
MGH60_P5_G09	NA	black	0	0	0
MGH60_P5_G10	0.656291930827	red	1	0.76214	0.079975
MGH60_P5_G11	NA	black	0	0	0.83107
MGH60_P5_G12	NA	black	0	0	0.063503
MGH60_P5_H01	0.2090368099	red	1	1.461	0.055196
MGH60_P5_H02	NA	black	0	1.8225	0
MGH60_P5_H03	NA	black	0	0.084064	0
MGH60_P5_H04	NA	black	0	1.0635	0
MGH60_P5_H05	-0.851717342086	red	1	1.3103	3.1112
MGH60_P5_H06	-0.266428601158	red	1	2.2144	0.23143
MGH60_P5_H07	-1.12142479589	red	1	3.2546	0.059355
MGH60_P5_H08	NA	black	0	3.6845	0
MGH60_P5_H09	0.486081109413	red	1	0.90766	0.22404
MGH60_P5_H10	NA	black	0	0	0
MGH60_P5_H11	NA	black	0	0	0.66903
MGH60_P5_H12	NA	black	0	0	0.014355
MGH60_P6_A01	NA	black	0	2.7071	0
MGH60_P6_A02	-1.05885772768	red	1	4.5107	0.65352
MGH60_P6_A03	-0.888877072339	red	1	3.3644	0.3471
MGH60_P6_A04	0.216857042026	red	1	2.6615	1.5321
MGH60_P6_A05	-0.0771910854903	red	1	3.5316	1.1164
MGH60_P6_A06	NA	black	0	0	0.062122
MGH60_P6_A07	0.152320128512	red	1	2.16	1.8691
MGH60_P6_A08	-0.742823681728	red	1	0.43829	1.8069
MGH60_P6_A09	NA	black	0	1.1057	0
MGH60_P6_A10	-0.528135567536	red	1	3.436	0.70221
MGH60_P6_A11	-0.00903153222368	red	1	1.8193	0.61164
MGH60_P6_A12	NA	black	0	0	0.19156
MGH60_P6_B01	0.272900859511	red	1	0.27381	0.76129
MGH60_P6_B03	NA	black	0	0	0
MGH60_P6_B04	NA	black	0	0	0.76553
MGH60_P6_B05	NA	black	0	0.87814	0
MGH60_P6_B06	-1.22803439616	red	1	0.2558	2.145
MGH60_P6_B07	NA	black	0	4.2691	0
MGH60_P6_B08	NA	black	0	0	0
MGH60_P6_B09	NA	black	0	0	0
MGH60_P6_B10	1.4678437831	red	1	2.7769	3.8352
MGH60_P6_B11	NA	black	0	0.13093	0
MGH60_P6_B12	NA	black	0	0.082703	0
MGH60_P6_C02	2.23333170871	red	1	3.2467	3.7471
MGH60_P6_C03	-0.509396395867	red	1	3.0771	0.57628
MGH60_P6_C05	0.16090496697	red	1	2.8416	1.3857
MGH60_P6_C06	NA	black	0	2.4041	0
MGH60_P6_C07	NA	black	0	0	0
MGH60_P6_C08	0.481518136959	red	1	3.8232	1.5568
MGH60_P6_C09	NA	black	0	0	0
MGH60_P6_C10	0.0594858122288	red	1	3.9369	1.2443
MGH60_P6_C11	NA	black	0	0.82619	0
MGH60_P6_D01	NA	black	0	2.9364	0
MGH60_P6_D03	NA	black	0	3.0152	0
MGH60_P6_D04	NA	black	0	0	0
MGH60_P6_D05	NA	black	0	0	0
MGH60_P6_D06	0.398387792055	red	1	3.386	1.5578
MGH60_P6_D07	NA	black	0	3.9952	0
MGH60_P6_D08	-0.0224028134346	red	1	1.7945	0.070389
MGH60_P6_D09	NA	black	0	4.0035	0
MGH60_P6_D11	-0.180104920622	red	1	2.0468	0.15963
MGH60_P6_D12	-3.39510643849	black	0	0.10836	3.7288
MGH60_P6_E01	NA	black	0	0	3.0576
MGH60_P6_E02	NA	black	0	1.4431	0
MGH60_P6_E03	NA	black	0	0	1.6508
MGH60_P6_E04	NA	black	0	0.44467	0
MGH60_P6_E05	NA	black	0	0	0.24489
MGH60_P6_E06	NA	black	0	0	1.1941
MGH60_P6_E07	-0.29680082743	red	1	2.2029	0.1177
MGH60_P6_E08	0.910832443725	red	1	3.1184	2.2519
MGH60_P6_E09	NA	black	0	3.9246	0
MGH60_P6_E10	NA	black	0	1.1577	0
MGH60_P6_E11	0.686262310948	red	1	0.36849	0.30918
MGH60_P6_E12	3.35995922407	black	0	3.3764	4.8651
MGH60_P6_F02	NA	black	0	2.7294	0
MGH60_P6_F03	6.3001437631	black	0	4.7791	4.6263
MGH60_P6_F04	NA	black	0	0	0.4957
MGH60_P6_F05	NA	black	0	0	0.1375
MGH60_P6_F06	NA	black	0	0	0
MGH60_P6_F07	NA	black	0	0	0
MGH60_P6_F08	-1.38049633532	red	1	3.8792	0.23143
MGH60_P6_F09	0.681792912158	red	1	3.1675	1.9389
MGH60_P6_F10	NA	black	0	0	0.61824
MGH60_P6_F11	NA	black	0	0	0
MGH60_P6_F12	-0.273849658196	red	1	3.6284	0.96495
MGH60_P6_G01	0.297870788666	red	1	2.7649	1.6257
MGH60_P6_G02	NA	black	0	2.7022	0
MGH60_P6_G03	-1.96117819178	red	1	0.77905	3.5249
MGH60_P6_G04	NA	black	0	0	3.1347
MGH60_P6_G05	-1.74274126558	red	1	4.0952	0.10434
MGH60_P6_G06	-0.626833373092	red	1	2.6554	0.10165
MGH60_P6_G07	NA	black	0	0	0
MGH60_P6_G08	NA	black	0	0	0.61542
MGH60_P6_G10	-0.16311625195	red	1	2.0083	0.11902
MGH60_P6_G11	0.0945820681833	red	1	0.49774	0.92979
MGH60_P6_G12	NA	black	0	2.7828	0
MGH60_P6_H01	NA	black	0	0	0
MGH60_P6_H02	NA	black	0	0	0
MGH60_P6_H03	-1.24819664163	red	1	4.3642	0.50691
MGH60_P6_H04	NA	black	0	0	0.15316
MGH60_P6_H06	-0.0219827111384	red	1	2.1391	1.0158
MGH60_P6_H07	-0.177897833241	red	1	1.1493	1.4494
MGH60_P6_H08	NA	black	0	2.0093	0
MGH60_P6_H09	NA	black	0	0	0
MGH60_P6_H10	NA	black	0	0	2.5816
MGH60_P6_H11	NA	black	0	0	0
MGH60_P6_H12	0.133104577716	red	1	3.9925	1.2963
MGH60_P7_A01	NA	black	0	0	1.0895
MGH60_P7_A02	NA	black	0	4.7863	0
MGH60_P7_A03	-1.22560829268	red	1	0.1635	2.0803
MGH60_P7_A04	-0.722278731357	red	1	1.1998	2.5934
MGH60_P7_A05	-0.345366111002	red	1	2.2714	0.11503
MGH60_P7_A06	-1.20384359289	red	1	3.8088	0.32077
MGH60_P7_A07	NA	black	0	2.5499	0
MGH60_P7_A08	NA	black	0	0	0
MGH60_P7_A09	NA	black	0	0	0.49262
MGH60_P7_A10	0.222685793565	red	1	1.3051	0.38184
MGH60_P7_A11	NA	black	0	3.6836	0
MGH60_P7_A12	0.616853201269	red	1	0.69599	0.19661
MGH60_P7_B02	0.278567722182	red	1	1.2714	0.25217
MGH60_P7_B03	-0.757198182056	red	1	2.8049	0.074505
MGH60_P7_B04	NA	black	0	1.8899	0
MGH60_P7_B05	NA	black	0	0.69955	0
MGH60_P7_B06	NA	black	0	0.79577	0
MGH60_P7_B07	NA	black	0	0	0.056584
MGH60_P7_B08	0.759911350532	red	1	0.19661	0.31034
MGH60_P7_B09	0.730601740435	red	1	0.052416	0.38957
MGH60_P7_B10	NA	black	0	1.0236	0
MGH60_P7_B11	-0.101257357603	red	1	2.2391	0.77905
MGH60_P7_B12	0.0615451601056	red	1	1.972	1.9686
MGH60_P7_C01	-1.58810291654	red	1	0.079975	2.3167
MGH60_P7_C02	NA	black	0	2.3237	0
MGH60_P7_C03	NA	black	0	0	0.088142
MGH60_P7_C04	NA	black	0	0	0
MGH60_P7_C05	NA	black	0	3.4768	0
MGH60_P7_C06	NA	black	0	0	0
MGH60_P7_C07	NA	black	0	0	0.80323
MGH60_P7_C08	NA	black	0	3.2019	0
MGH60_P7_C09	NA	black	0	0	0.19409
MGH60_P7_C10	NA	black	0	0	0
MGH60_P7_C11	0.407624186254	red	1	0.66357	0.50792
MGH60_P7_C12	NA	black	0	1.7446	0
MGH60_P7_D01	NA	black	0	0.36065	0
MGH60_P7_D02	-0.930710068055	red	1	0.15056	1.825
MGH60_P7_D03	0.00565924587619	red	1	1.7536	0.05797
MGH60_P7_D04	NA	black	0	0	0
MGH60_P7_D05	NA	black	0	0	0.66175
MGH60_P7_D06	NA	black	0	0	0
MGH60_P7_D08	0.0720349189432	red	1	1.9931	1.9373
MGH60_P7_D09	0.320003780001	red	1	1.2863	0.082703
MGH60_P7_D10	1.09590375182	red	1	2.982	2.6599
MGH60_P7_D11	NA	black	0	1.6337	0
MGH60_P7_D12	-1.13030836265	red	1	3.8775	0.40272
MGH60_P7_E01	NA	black	0	0	0
MGH60_P7_E02	NA	black	0	1.4579	0
MGH60_P7_E03	NA	black	0	0.2228	0
MGH60_P7_E04	-1.16756633707	red	1	5.0776	0.73031
MGH60_P7_E05	NA	black	0	0.38073	0
MGH60_P7_E06	1.52407483503	red	1	3.1212	3.0488
MGH60_P7_E07	0.483988915408	red	1	0.52707	0.46884
MGH60_P7_E08	NA	black	0	0	0
MGH60_P7_E09	-0.0482356435426	red	1	2.4936	1.0279
MGH60_P7_E11	0.0139007330938	red	1	1.8922	1.5044
MGH60_P7_E12	0.631890892091	red	1	0.10299	0.46153
MGH60_P7_F01	NA	black	0	0	0.32077
MGH60_P7_F03	-0.764728174838	red	1	3.4338	0.49262
MGH60_P7_F04	NA	black	0	0	0.44148
MGH60_P7_F05	-0.257953887203	red	1	3.8067	1.005
MGH60_P7_F06	NA	black	0	0	0
