Cell_name	Zvalue	Color	Cluster	PPARA	STAT3
MGH36_P4_F05	-0.440327489817	red	1	0.26544	4.5507
MGH36_P4_F06	2.51401731158	black	0	1.8094	4.7944
MGH36_P4_F07	-0.153775933342	red	1	0.07861	2.727
MGH36_P4_F09	0.625119894199	red	1	0.063503	0.16864
MGH36_P4_F10	NA	black	0	0	0.11636
MGH36_P4_F11	NA	black	0	0	0.21039
MGH36_P4_F12	-1.85217531843	black	0	3.3974	1.8351
MGH36_P4_G01	-0.102533632225	red	1	0.37962	3.4805
MGH36_P4_G02	-1.27844781597	red	1	0.14405	6.3116
MGH36_P4_G03	-6.13929239061	black	0	3.7679	0.38626
MGH36_P4_G04	NA	black	0	0	2.9514
MGH36_P4_G05	0.295686862016	red	1	0.18523	0.8536
MGH36_P4_G06	0.648014371578	red	1	0.048236	0.1776
MGH36_P4_G08	NA	black	0	0.1865	0
MGH36_P4_G09	NA	black	0	0.10702	0
MGH36_P4_G10	0.463879972021	green3	2	0.16607	0.11103
MGH36_P4_G11	NA	black	0	0	0.39397
MGH36_P4_H01	-0.551018112316	red	1	0.092207	3.9372
MGH36_P4_H02	NA	black	0	0	0
MGH36_P4_H03	-0.283028398865	red	1	0.41251	5.573
MGH36_P4_H04	0.466683873436	green3	2	0.15316	0.20914
MGH36_P4_H05	0.150042284546	red	1	0.34483	0.13488
MGH36_P4_H09	-0.182501454646	red	1	0.14012	2.9216
MGH36_P4_H12	NA	black	0	0.15704	0
MGH36_P6_A02	-0.444213947245	red	1	0.075875	3.5737
MGH36_P6_A04	0.553624355592	red	1	0.096262	0.23634
MGH36_P6_A05	0.375239616974	red	1	0.20038	0.29042
MGH36_P6_A07	-3.68015353951	black	0	2.3757	0.18142
MGH36_P6_A08	-0.426740715754	red	1	0.68885	0.27977
MGH36_P6_A09	0.480090468253	green3	2	0.12168	0.3774
MGH36_P6_A10	0.617097437461	red	1	0.08134	0.084064
MGH36_P6_A11	NA	black	0	0.041243	0
MGH36_P6_B03	NA	black	0	0	5.8989
MGH36_P6_B04	0.166199320485	red	1	0.04684	1.7502
MGH36_P6_B05	NA	black	0	0	1.3511
MGH36_P6_B06	NA	black	0	0	3.4105
MGH36_P6_B10	-0.695138789457	red	1	0.051024	4.1595
MGH36_P6_B11	0.469169680317	green3	2	0.14012	0.29866
MGH36_P6_B12	NA	black	0	2.2001	0
MGH36_P6_C02	NA	black	0	0	4.2593
MGH36_P6_C03	0.282584769794	red	1	0.26544	0.1865
MGH36_P6_C04	NA	black	0	0	0
MGH36_P6_C05	NA	black	0	0	0
MGH36_P6_C06	-0.256299150646	red	1	0.31962	4.0746
MGH36_P6_C07	-0.575023424407	red	1	0.12697	4.1633
MGH36_P6_C08	-0.69299760394	red	1	0.05797	4.183
MGH36_P6_C09	NA	black	0	0	0.17249
MGH36_P6_C11	NA	black	0	0	5.0442
MGH36_P6_C12	0.544283960645	red	1	0.035624	0.59072
MGH36_P6_D01	NA	black	0	0.085425	0
MGH36_P6_D02	NA	black	0	0	3.3403
MGH36_P6_D03	-0.710507394924	red	1	0.12433	4.5569
MGH36_P6_D04	NA	black	0	0	0.11503
MGH36_P6_D05	2.30927087103	black	0	2.3929	3.9866
MGH36_P6_D06	NA	black	0	0.14405	0
MGH36_P6_D07	-0.210777104601	red	1	0.11103	2.959
MGH36_P6_D08	NA	black	0	0	3.4885
MGH36_P6_D10	0.0984226743771	red	1	0.55582	4.4369
MGH36_P6_D11	-0.690694223869	red	1	0.12565	4.5056
MGH36_P6_E02	NA	black	0	2.5233	0
MGH36_P6_E03	-0.32043352019	red	1	0.11237	3.3138
MGH36_P6_E04	0.913604927403	red	1	2.1359	3.1462
MGH36_P6_E05	2.63791499482	black	0	2.3437	4.2419
MGH36_P6_E06	0.491998621845	green3	2	0.14405	0.15963
MGH36_P6_E07	NA	black	0	0.1375	0
MGH36_P6_E08	-0.564614915072	red	1	0.28451	5.2895
MGH36_P6_E09	-0.0330692281837	red	1	0.24975	2.4534
MGH36_P6_E10	NA	black	0	0	0
MGH36_P6_E11	-0.497773055272	red	1	0.76723	0.48749
MGH36_P6_E12	NA	black	0	0.32539	0
MGH36_P6_F01	NA	black	0	0.09356	0
MGH36_P6_F04	-0.958604910891	red	1	0.038436	4.758
MGH36_P6_F06	NA	black	0	0	4.9541
MGH36_P6_F07	0.292744673802	red	1	0.09356	1.2425
MGH36_P6_F08	0.664156956116	red	1	0.032806	0.20914
MGH36_P6_F10	-1.02255570774	red	1	0.16092	5.7363
MGH36_P6_F12	-0.387425010655	red	1	0.19156	3.8476
MGH36_P6_G01	0.691513700813	red	1	0.041243	0.067639
MGH36_P6_G02	-0.0519305973355	red	1	0.17887	2.4797
MGH36_P6_G03	0.633863857151	red	1	0.049631	0.21909
MGH36_P6_G04	0.449838050868	green3	2	0.1635	0.20789
MGH36_P6_G05	-0.375294239395	red	1	0.09356	3.4276
MGH36_P6_G06	-0.915211373506	red	1	0.13881	5.2492
MGH36_P6_G07	0.536624590966	green3	2	0.10165	0.27023
MGH36_P6_G08	-0.698295285899	red	1	0.18777	4.931
MGH36_P6_G09	NA	black	0	0	4.233
MGH36_P6_G10	0.675768706523	red	1	0.035624	0.15445
MGH36_P6_G11	-0.268482226509	red	1	0.20664	3.4476
MGH36_P6_G12	-0.242772914013	red	1	0.26424	3.6061
MGH36_P6_H06	-1.01003985829	red	1	0.071763	5.0681
MGH36_P6_H07	0.628281575301	red	1	0.074505	0.086784
MGH36_P6_H10	1.85338164013	black	0	2.0851	3.8883
MGH36_P6_H12	-0.896924167061	red	1	0.12697	5.114
MGH36_P7_A01	-0.519395053098	red	1	2.3564	2.16
MGH36_P7_A02	NA	black	0	0	1.3539
MGH36_P7_A03	-0.636380272284	red	1	0.052416	4.0128
MGH36_P7_A04	NA	black	0	0.43936	0
MGH36_P7_A06	-0.629619445181	red	1	0.88986	0.6332
MGH36_P7_A07	NA	black	0	0	3.1107
MGH36_P7_A08	NA	black	0	0	0.4489
MGH36_P7_A09	4.51593353032	black	0	2.8524	4.9085
MGH36_P7_A10	0.0357736976188	red	1	0.13619	2.1217
MGH36_P7_A11	NA	black	0	2.1047	0
MGH36_P7_A12	-0.716934788973	red	1	0.088142	4.3846
MGH36_P7_B01	NA	black	0	0	0
MGH36_P7_B02	-0.779501127445	red	1	0.18903	5.2119
MGH36_P7_B03	0.420957131992	red	1	0.19156	0.10299
MGH36_P7_B04	-1.40120378819	red	1	1.8922	1.2588
MGH36_P7_B06	NA	black	0	0.19787	0
MGH36_P7_B07	0.501947816096	green3	2	0.13881	0.15445
MGH36_P7_B08	-0.483785541058	red	1	0.19912	4.2503
MGH36_P7_B09	-0.516807215038	red	1	0.19156	4.3245
MGH36_P7_B10	NA	black	0	0	4.4211
MGH36_P7_B11	0.350298398147	red	1	0.22897	0.14143
MGH36_P7_B12	0.620584911244	red	1	0.063503	0.18523
MGH36_P7_C11	NA	black	0	0	2.6204
MGH36_P7_D01	-0.689063080395	red	1	0.079975	4.2696
MGH36_P7_D02	NA	black	0	0	4.8401
MGH36_P7_D03	0.442511262028	green3	2	0.16607	0.22404
MGH36_P7_D05	NA	black	0	0	3.286
MGH36_P7_D06	0.51887360396	green3	2	0.1177	0.23634
MGH36_P7_D07	-0.382248193879	red	1	0.042644	3.31
MGH36_P7_D08	0.513201639205	green3	2	0.098958	0.38184
MGH36_P7_D09	0.699677311324	red	1	0.037031	0.064883
MGH36_P7_D10	0.442934419381	green3	2	0.1177	0.55974
MGH36_P7_D11	-0.158637935273	red	1	0.53107	0.31615
MGH36_P7_E01	0.0027966888322	red	1	0.43296	0.40926
MGH36_P7_E03	0.434204288256	green3	2	0.08134	0.77315
MGH36_P7_E04	NA	black	0	0	2.3109
MGH36_P7_E05	NA	black	0	1.7841	0
MGH36_P7_E07	NA	black	0	0	0.85679
MGH36_P7_E08	-0.945904082994	red	1	0.1003	5.0754
MGH36_P7_E10	0.575251358806	red	1	0.090853	0.18523
MGH36_P7_E12	NA	black	0	0	0.09356
MGH36_P7_F01	NA	black	0	0	5.2209
MGH36_P7_F02	NA	black	0	0	4.9698
MGH36_P7_F03	-0.35481708704	red	1	0.03984	3.2299
MGH36_P7_F04	NA	black	0	0	0
MGH36_P7_F06	NA	black	0	0	3.6774
MGH36_P7_F08	-0.394391928736	red	1	0.10568	3.5233
MGH36_P7_F09	0.111793687196	red	1	0.55974	4.8533
MGH36_P7_F10	NA	black	0	0	0.92524
MGH36_P7_F11	-0.0481849868664	red	1	1.3556	2.3214
MGH36_P7_F12	NA	black	0	0	0.25338
MGH36_P7_G01	0.251810427522	red	1	0.049631	1.4818
MGH36_P7_G02	NA	black	0	0	0.24245
MGH36_P7_G03	NA	black	0	0	4.9148
MGH36_P7_G04	-0.442760309528	red	1	0.39177	6.2429
MGH36_P7_G05	0.281286031219	red	1	0.16993	1.0072
MGH36_P7_G06	0.189243608427	red	1	0.09356	1.6098
MGH36_P7_G08	NA	black	0	0	0
MGH36_P7_G09	0.507751141826	green3	2	0.13093	0.18903
MGH36_P7_G10	NA	black	0	0.071763	0
MGH36_P7_G11	NA	black	0	0	0.11503
MGH36_P7_H01	5.03656613841	black	0	4.1431	4.3869
MGH36_P7_H02	1.99844329177	black	0	3.0124	3.5352
MGH36_P7_H03	-0.511204025259	red	1	0.084064	3.792
MGH36_P7_H04	0.611362490497	red	1	0.085425	0.07861
MGH36_P7_H07	-0.77953533193	red	1	0.10165	4.6281
MGH36_P7_H08	0.450621831825	green3	2	0.15445	0.27858
MGH36_P7_H10	0.509875789444	green3	2	0.12697	0.20914
MGH36_P7_H11	-0.831611773673	red	1	0.059355	4.5471
MGH36_P7_H12	NA	black	0	0.22897	0
MGH36_P5_A02	NA	black	0	3.271	0
MGH36_P5_A03	0.177721127243	red	1	0.31034	0.56365
MGH36_P5_A05	-0.273210364826	red	1	0.096262	3.1248
MGH36_P5_A06	NA	black	0	0	6.0685
MGH36_P5_A07	0.134496952494	red	1	0.57434	4.5582
MGH36_P5_A08	-0.785269409622	red	1	0.090853	4.5855
MGH36_P5_A09	-0.198642525882	red	1	0.18015	3.0762
MGH36_P5_B02	0.145506634423	red	1	0.17377	1.6262
MGH36_P5_B03	0.420094540277	red	1	0.19409	0.08134
MGH36_P5_B04	-0.383061216434	red	1	0.28333	4.4369
MGH36_P5_B05	-0.887461955263	red	1	0.14535	5.2152
MGH36_P5_B06	0.478513312959	green3	2	0.89297	3.785
MGH36_P5_B07	-0.631615148104	red	1	0.21661	4.9202
MGH36_P5_B08	-0.467633915902	red	1	0.18269	4.096
MGH36_P5_B09	-0.15257286451	red	1	0.025738	2.6624
MGH36_P5_B10	0.148380084761	red	1	0.10969	1.7294
MGH36_P5_B11	-0.130463110216	red	1	0.50691	0.18903
MGH36_P5_C01	NA	black	0	0.80653	0
MGH36_P5_C02	NA	black	0	0.15056	0
MGH36_P5_C03	0.399012521034	red	1	0.13093	0.67265
MGH36_P5_C04	-1.00112377156	red	1	0.079975	5.0947
MGH36_P5_C05	-0.0498164389686	red	1	0.15704	2.4539
MGH36_P5_C06	0.430086196216	green3	2	0.19409	0.020058
MGH36_P5_C09	-0.361325718832	red	1	0.64801	0.26303
MGH36_P5_C11	-0.11354431218	red	1	0.096262	2.6222
MGH36_P5_C12	0.0872174443228	red	1	0.1177	1.9419
MGH36_P5_D01	-0.138270411134	red	1	0.53107	0.51299
MGH36_P5_D02	0.154835763702	red	1	2.5651	2.6086
MGH36_P5_D03	0.159147751828	red	1	0.14926	1.6196
MGH36_P5_D04	-1.44808157165	red	1	1.2123	0.10969
MGH36_P5_D06	0.112948653095	red	1	0.037031	1.918
MGH36_P5_D07	0.512153863548	green3	2	0.1177	0.26544
MGH36_P5_D08	0.673371446836	red	1	0.049631	0.079975
MGH36_P5_D09	0.640894472045	red	1	0.042644	0.23389
MGH36_P5_D11	NA	black	0	0.090853	0
MGH36_P5_D12	-0.030746796969	red	1	0.39616	2.774
MGH36_P5_E01	-0.163384488461	red	1	0.38073	4.0545
MGH36_P5_E02	0.221604395595	red	1	0.082703	1.518
MGH36_P5_E03	0.695266429012	red	1	0.037031	0.079975
MGH36_P5_E05	-2.16325210508	black	0	1.6466	0.24123
MGH36_P5_E07	0.430394479008	green3	2	0.15186	0.39726
MGH36_P5_E08	-0.428752890246	red	1	0.21412	4.1319
MGH36_P5_E09	-1.03068697433	red	1	0.14535	5.6317
MGH36_P5_E10	-0.493527580332	red	1	0.041243	3.601
MGH36_P5_E11	0.500528161991	green3	2	0.090853	0.4782
MGH36_P5_F02	-0.499825441751	red	1	0.11503	3.8797
MGH36_P5_F04	-0.202649666773	red	1	0.086784	2.8887
MGH36_P5_F05	0.597485662091	red	1	0.089498	0.10568
MGH36_P5_F06	-1.08064985222	red	1	0.12035	5.5777
MGH36_P5_F07	0.0944182458825	red	1	0.24853	1.7111
MGH36_P5_F08	3.07738920318	black	0	2.3542	4.5279
MGH36_P5_F09	0.224621614493	red	1	0.2857	0.43616
MGH36_P5_F10	-0.588543792562	red	1	2.9117	2.2609
MGH36_P5_F11	NA	black	0	0.20539	0
MGH36_P5_G01	NA	black	0	0	0
MGH36_P5_G02	NA	black	0	0	3.5078
MGH36_P5_G04	-0.939173871579	red	1	0.069015	4.8722
MGH36_P5_G06	-0.858757815475	red	1	0.12697	5.0048
MGH36_P5_G07	0.62086369721	red	1	0.066261	0.16736
MGH36_P5_G08	-0.848442970663	red	1	0.10836	4.8586
MGH36_P5_G09	-0.882663426134	red	1	0.032806	4.5471
MGH36_P5_G10	-0.296737029658	red	1	0.19661	3.5203
MGH36_P5_G11	-1.06375503495	red	1	0.1865	6.0916
MGH36_P5_H02	-0.458151706479	red	1	0.048236	3.5281
MGH36_P5_H03	0.449074370333	green3	2	0.14535	0.35502
MGH36_P5_H05	0.528492931635	green3	2	0.11636	0.20414
MGH36_P5_H06	0.395947975766	red	1	0.10568	0.81065
MGH36_P5_H07	0.438372568788	green3	2	0.17887	0.12961
MGH36_P5_H09	-0.073745567302	red	1	0.48027	0.35163
MGH36_P10_A02	-0.121143000575	red	1	0.18015	2.7664
MGH36_P10_A04	0.370365986701	red	1	0.15575	0.65901
MGH36_P10_A05	-0.363572308083	red	1	1.1104	1.683
MGH36_P10_A06	-0.0140076406963	red	1	0.20414	2.3285
MGH36_P10_A07	-0.0598489102343	red	1	0.16864	2.5031
MGH36_P10_A09	NA	black	0	0	1.6267
MGH36_P10_A11	NA	black	0	0	1.4399
MGH36_P10_A12	NA	black	0	0	2.6581
MGH36_P10_B01	-0.532146631685	red	1	0.22774	4.6313
MGH36_P10_B03	1.25609678608	red	1	1.8691	3.553
MGH36_P10_B05	-0.247856631035	red	1	0.13225	3.1298
MGH36_P10_B07	NA	black	0	0	2.373
MGH36_P10_B08	NA	black	0	0	2.4738
MGH36_P10_B10	NA	black	0	0.1177	0
MGH36_P10_B11	NA	black	0	0	3.586
MGH36_P10_C01	0.203329870442	red	1	0.10568	1.537
MGH36_P10_C03	0.789838383883	red	1	1.115	3.9084
MGH36_P10_C04	0.538732611689	green3	2	0.08134	0.38515
MGH36_P10_C06	NA	black	0	0	4.0514
MGH36_P10_C07	NA	black	0	0.11636	0
MGH36_P10_C08	NA	black	0	0	3.9669
MGH36_P10_C09	NA	black	0	0	4.5054
MGH36_P10_C10	0.456688992895	green3	2	0.16607	0.14926
MGH36_P10_C12	NA	black	0	0.056584	0
MGH36_P10_D01	NA	black	0	1.1097	0
MGH36_P10_D02	NA	black	0	0	3.5937
MGH36_P10_D03	NA	black	0	0	3.82
MGH36_P10_D04	-2.5336987243	black	0	2.7587	1.1966
MGH36_P10_D05	0.587513517339	red	1	0.085425	0.17249
MGH36_P10_D07	NA	black	0	0	3.2708
MGH36_P10_D09	6.6902276459	black	0	3.4338	5.4252
MGH36_P10_D10	-0.405881555659	red	1	0.017209	3.3111
MGH36_P10_D11	0.608190639387	red	1	0.075875	0.15445
MGH36_P10_D12	NA	black	0	0	0
MGH36_P10_E02	NA	black	0	0	2.6109
MGH36_P10_E03	NA	black	0	0	0
MGH36_P10_E04	NA	black	0	0	0
MGH36_P10_E05	NA	black	0	0	4.137
MGH36_P10_E07	0.601226922903	red	1	0.067639	0.23143
MGH36_P10_E10	-0.523628532738	red	1	0.19283	4.357
MGH36_P10_E11	-0.610501408992	red	1	0.089498	4.0948
MGH36_P10_E12	0.111290055446	red	1	0.049631	1.9142
MGH36_P10_F02	NA	black	0	0	3.4162
MGH36_P10_F03	-0.442050025888	red	1	0.11237	3.6927
MGH36_P10_F05	-0.36049484945	red	1	0.26424	4.1758
MGH36_P10_F06	2.72534266728	black	0	1.8608	4.9047
MGH36_P10_F08	NA	black	0	0	4.3518
MGH36_P10_F09	-0.48521359614	red	1	0.18903	4.1952
MGH36_P10_F10	0.5050044708	green3	2	0.13225	0.19156
MGH36_P10_F11	0.0734903085501	red	1	0.8922	2.5497
MGH36_P10_F12	-0.318713665055	red	1	0.044044	3.1416
MGH36_P10_G01	-0.677044486771	red	1	0.15575	4.6419
MGH36_P10_G02	NA	black	0	0	1.6631
MGH36_P10_G03	NA	black	0	0.39616	0
MGH36_P10_G05	-0.0967430789483	red	1	0.34142	3.1391
MGH36_P10_G06	-2.10305603071	black	0	1.5351	0.08134
MGH36_P10_G07	NA	black	0	0	3.0738
MGH36_P10_G08	NA	black	0	0	0
MGH36_P10_G09	0.0137855611188	red	1	0.052416	2.2057
MGH36_P10_G10	-0.284295093639	red	1	0.19535	3.4658
MGH36_P10_G11	-3.03145315854	black	0	2.0193	0.12565
MGH36_P10_H01	NA	black	0	0	0
MGH36_P10_H03	NA	black	0	0	0.32998
MGH36_P10_H04	NA	black	0	0	4.2649
MGH36_P10_H05	NA	black	0	0	2.2573
MGH36_P10_H06	NA	black	0	0	0
MGH36_P10_H09	NA	black	0	0	2.872
MGH36_P10_H11	-0.747469261919	red	1	0.067639	4.3687
MGH36_P10_H12	NA	black	0	0	3.9808
MGH36_P8_A01	NA	black	0	0	1.9664
MGH36_P8_A03	NA	black	0	0	5.2735
MGH36_P8_A04	-1.50599958728	red	1	2.7866	1.7506
MGH36_P8_A06	NA	black	0	0	3.1601
MGH36_P8_A07	-0.0284524231914	red	1	0.10836	2.3499
MGH36_P8_A08	NA	black	0	0	3.2759
MGH36_P8_A09	NA	black	0	0	0
MGH36_P8_A11	NA	black	0	0	2.4867
MGH36_P8_A12	-0.0648736529153	red	1	0.32077	2.7958
MGH36_P8_B01	0.060479205604	red	1	0.19156	1.9866
MGH36_P8_B02	NA	black	0	0	4.0249
MGH36_P8_B03	NA	black	0	0.060739	0
MGH36_P8_B04	-0.000243629044657	red	1	0.098958	2.2525
MGH36_P8_B05	NA	black	0	0	2.7596
MGH36_P8_B08	NA	black	0	1.3539	0
MGH36_P8_B09	-0.118317227916	red	1	0.25701	2.9309
MGH36_P8_B10	2.58931668598	black	0	1.5945	5.3446
MGH36_P8_B11	-0.774825754281	red	1	0.19535	5.248
MGH36_P8_B12	NA	black	0	0	3.7324
MGH36_P8_C01	NA	black	0	0	1.4636
MGH36_P8_C02	NA	black	0	0	0
MGH36_P8_C03	NA	black	0	0	3.4382
MGH36_P8_C05	0.540776686418	green3	2	1.4704	3.0656
MGH36_P8_C06	NA	black	0	0.22404	0
MGH36_P8_C09	0.142480037493	red	1	2.3693	2.5888
MGH36_P8_C10	-0.117410011497	red	1	0.15963	2.7176
MGH36_P8_C12	-0.0663122025703	red	1	0.42975	3.6901
MGH36_P8_D01	-0.0876234624602	red	1	0.089498	2.5328
MGH36_P8_D03	-0.423470058121	red	1	0.20163	4.038
MGH36_P8_D04	-0.0900837399281	red	1	0.26303	2.7933
MGH36_P8_D05	NA	black	0	0	4.5316
MGH36_P8_D07	0.136456394031	red	1	0.76043	2.9071
MGH36_P8_D08	NA	black	0	0	3.5494
MGH36_P8_D09	1.13244622329	red	1	1.2732	4.1573
MGH36_P8_D10	NA	black	0	0.088142	0
MGH36_P8_D11	-0.181100916677	red	1	0.14143	2.9193
MGH36_P8_D12	NA	black	0	0.30334	0
MGH36_P8_E01	NA	black	0	0	4.2031
MGH36_P8_E02	1.3655868414	red	1	1.1316	5.0459
MGH36_P8_E03	-0.247782413241	red	1	0.063503	2.9815
MGH36_P8_E04	NA	black	0	2.1493	0
MGH36_P8_E05	0.393931969418	red	1	0.84559	3.6757
MGH36_P8_E06	NA	black	0	0	3.8328
MGH36_P8_E08	-0.421336679897	red	1	0.094912	3.569
MGH36_P8_E10	-0.286903671571	red	1	0.93433	1.6121
MGH36_P8_F02	0.0688265140005	red	1	0.53903	4.3755
MGH36_P8_F04	NA	black	0	0	2.5833
MGH36_P8_F05	0.307163656932	red	1	0.073135	1.2485
MGH36_P8_F07	NA	black	0	0	4.6537
MGH36_P8_F09	0.193227204846	red	1	1.4016	2.6462
MGH36_P8_G01	NA	black	0	0	0
MGH36_P8_G02	1.02574033199	red	1	2.5115	3.1299
MGH36_P8_G03	1.43058995895	cyan	4	1.315	4.5316
MGH36_P8_G04	-0.202043213891	red	1	0.075875	2.8687
MGH36_P8_G05	NA	black	0	0	1.3219
MGH36_P8_G06	2.53670625303	black	0	1.9928	4.5367
MGH36_P8_G07	NA	black	0	0.20914	0
MGH36_P8_G08	-1.32331522165	red	1	0.05797	5.7451
MGH36_P8_G09	0.399960296233	red	1	0.090853	0.85917
MGH36_P8_G10	0.0716264895609	red	1	0.54399	3.9981
MGH36_P8_G12	-0.27756039618	red	1	0.18142	3.3864
MGH36_P8_H01	NA	black	0	0	0
MGH36_P8_H03	NA	black	0	0	2.7521
MGH36_P8_H04	3.66182885884	black	0	2.7174	4.5586
MGH36_P8_H06	-0.247314550497	red	1	0.14535	3.1622
MGH36_P8_H07	0.0139107618857	red	1	0.26784	2.183
MGH36_P8_H09	NA	black	0	0	0
MGH36_P8_H10	NA	black	0	0.62574	0
MGH36_P8_H11	0.332472740172	red	1	0.23756	0.16479
MGH36_P9_A01	-0.317437732702	red	1	0.20789	3.6534
MGH36_P9_A02	NA	black	0	0	5.3482
MGH36_P9_A03	0.126243021386	red	1	0.87106	2.7216
MGH36_P9_A05	NA	black	0	0	0
MGH36_P9_A06	0.517836047471	green3	2	0.81311	4.3364
MGH36_P9_A07	NA	black	0	0.1776	0
MGH36_P9_A09	NA	black	0	0	2.6152
MGH36_P9_A10	NA	black	0	0	0
MGH36_P9_A11	-3.27276886714	black	0	2.3167	0.36401
MGH36_P9_A12	NA	black	0	0	2.0939
MGH36_P9_B01	NA	black	0	0	2.4615
MGH36_P9_B04	NA	black	0	0	0
MGH36_P9_B06	NA	black	0	0	2.7897
MGH36_P9_B07	-0.063139324232	red	1	0.3774	3.054
MGH36_P9_B08	NA	black	0	0	0.50487
MGH36_P9_B09	-0.0428924941994	red	1	0.37518	2.8148
MGH36_P9_B10	0.136394077357	red	1	0.3471	0.36065
MGH36_P9_B11	0.174412411202	red	1	0.75788	3.0836
MGH36_P9_B12	NA	black	0	0.39067	0
MGH36_P9_C01	NA	black	0	0	4.3459
MGH36_P9_C02	-0.512654916573	red	1	0.098958	3.853
MGH36_P9_C03	NA	black	0	0	4.2405
MGH36_P9_C05	-0.203396609197	red	1	0.1003	2.9149
MGH36_P9_C07	NA	black	0	0.079975	0
MGH36_P9_C08	NA	black	0	0	3.3927
MGH36_P9_C09	0.0328711683789	red	1	0.079975	2.1447
MGH36_P9_C11	NA	black	0	0	3.0657
MGH36_P9_C12	NA	black	0	1.196	0
MGH36_P9_D05	NA	black	0	0	3.1112
MGH36_P9_D07	-0.461052898742	red	1	0.16736	3.9924
MGH36_P9_D08	NA	black	0	0	0.43403
MGH36_P9_D09	NA	black	0	0	0
MGH36_P9_D10	NA	black	0	0	3.8732
MGH36_P9_D11	-0.408455018488	red	1	0.1903	3.9201
MGH36_P9_E01	0.00707699952922	red	1	0.19787	2.2299
MGH36_P9_E02	NA	black	0	0	0.7966
MGH36_P9_E03	0.304230108551	red	1	0.25701	0.12168
MGH36_P9_E04	-0.041877398262	red	1	0.47508	0.79327
MGH36_P9_E05	0.533089368672	green3	2	0.090853	0.35163
MGH36_P9_E06	NA	black	0	0	0.66903
MGH36_P9_E07	NA	black	0	0	2.0731
MGH36_P9_E08	0.157747212666	red	1	0.68885	3.2394
MGH36_P9_E10	0.465206057977	green3	2	0.14405	0.28806
MGH36_P9_E11	NA	black	0	0	3.3639
MGH36_P9_E12	-0.217394063465	red	1	0.23756	3.3528
MGH36_P9_F02	-0.999508541319	red	1	0.13225	5.4421
MGH36_P9_F03	0.170801769201	red	1	1.0398	2.7209
MGH36_P9_F04	-0.0271270652402	red	1	0.18777	2.3802
MGH36_P9_F08	0.365343373156	red	1	1.4103	2.8705
MGH36_P9_F09	1.51035938363	cyan	4	1.2116	4.9982
MGH36_P9_F10	NA	black	0	0	4.0412
MGH36_P9_F11	-0.604384621026	red	1	0.82212	0.42223
MGH36_P9_F12	NA	black	0	0	0
MGH36_P9_G03	-0.359973630463	red	1	0.038436	3.2405
MGH36_P9_G04	NA	black	0	0	0
MGH36_P9_G05	0.219203893777	red	1	0.20414	1.1596
MGH36_P9_G06	-2.22552089567	black	0	2.207	0.93584
MGH36_P9_G07	0.328749127262	red	1	0.22774	0.31034
MGH36_P9_G08	-0.109914770519	red	1	0.2916	2.9991
MGH36_P9_G09	NA	black	0	0.18269	0
MGH36_P9_G10	NA	black	0	0	2.8494
MGH36_P9_G11	-0.224131365003	red	1	0.19156	3.2116
MGH36_P9_H01	1.0003986373	red	1	1.3323	3.8364
MGH36_P9_H02	NA	black	0	0.077243	0
MGH36_P9_H03	NA	black	0	0	3.353
MGH36_P9_H04	0.253756480816	red	1	2.6295	2.669
MGH36_P9_H06	0.00945436384384	red	1	0.33571	2.1868
MGH36_P9_H07	NA	black	0	0	2.1309
MGH36_P9_H08	NA	black	0	0	0.44042
MGH36_P9_H10	0.0147475853928	red	1	0.15445	2.1994
MGH36_P9_H11	NA	black	0	0	0.74502
MGH36_P9_H12	0.691611405741	red	1	1.005	3.9986
MGH36_P2_A01	0.114275188829	red	1	0.24245	1.6074
MGH36_P2_A03	0.597160721747	red	1	0.077243	0.18777
MGH36_P2_A04	-1.65210964896	black	0	1.3004	0.063503
MGH36_P2_A05	-0.0147460884001	red	1	0.21909	2.3377
MGH36_P2_A06	-0.557537524927	red	1	0.26784	5.0849
MGH36_P2_A07	-0.92029003041	red	1	0.14405	5.3022
MGH36_P2_A08	-0.0010021495496	red	1	0.042644	2.2485
MGH36_P2_A11	0.0912209695444	red	1	0.1003	1.9415
MGH36_P2_B03	-0.568249492247	red	1	0.060739	3.8639
MGH36_P2_B04	-0.17668507683	red	1	0.19409	3.0254
MGH36_P2_B05	-0.682519680448	red	1	0.123	4.4667
MGH36_P2_B06	-0.0177532933524	red	1	0.094912	2.3098
MGH36_P2_B07	0.447917262659	green3	2	0.14796	0.34142
MGH36_P2_B08	-0.335199557589	red	1	0.056584	3.2146
MGH36_P2_B09	0.219405334896	red	1	0.75702	3.2945
MGH36_P2_B10	0.477796102246	green3	2	0.090853	0.5656
MGH36_P2_B11	-0.41414811534	red	1	0.045443	3.4026
MGH36_P2_B12	0.131819688304	red	1	0.33685	0.71017
MGH36_P2_C02	-0.85603088452	red	1	0.051024	4.5682
MGH36_P2_C03	-0.309730488064	red	1	0.05797	3.1465
MGH36_P2_C04	NA	black	0	0	3.0004
MGH36_P2_C07	-0.497183856415	red	1	0.10836	3.8445
MGH36_P2_C08	0.461229638989	green3	2	0.14012	0.33571
MGH36_P2_C09	-0.0753877795806	red	1	0.17632	2.5741
MGH36_P2_C10	0.468251076251	green3	2	1.2762	3.0958
MGH36_P2_C11	NA	black	0	0	0.32077
MGH36_P2_C12	-3.04720891308	black	0	2.0201	0.11503
